ticker,VICR US Equity
2000-05-23,4.5685
2000-05-24,-2.9126
2000-05-25,-7.75
2000-05-26,8.4011
2000-05-30,2.75
2000-05-31,2.9196999999999997
2000-06-01,2.1277
2000-06-02,0.9259
2000-06-05,-0.4587
2000-06-06,1.3825
2000-06-07,-2.2727
2000-06-08,3.2558
2000-06-09,8.5586
2000-06-12,-1.8672
2000-06-13,0.8457
2000-06-14,1.0482
2000-06-15,3.112
2000-06-16,2.2133
2000-06-19,-3.5433
2000-06-20,-2.6531000000000002
2000-06-21,2.3061
2000-06-22,0.0
2000-06-23,-0.4098
2000-06-26,6.9959
2000-06-27,4.2308
2000-06-28,7.7491
2000-06-29,-9.589
2000-06-30,5.4924
2000-07-03,-1.6158000000000001
2000-07-05,5.292
2000-07-06,-3.6395
2000-07-07,9.8921
2000-07-10,-1.8003
2000-07-11,-1.6667
2000-07-12,2.7119
2000-07-13,7.5908
2000-07-14,-2.1471999999999998
2000-07-17,0.1567
2000-07-18,-0.4695
2000-07-19,2.9874
2000-07-20,4.5802
2000-07-21,-1.4599
2000-07-24,-0.8889
2000-07-25,-7.1749
2000-07-26,7.4074
2000-07-27,-4.1979
2000-07-28,-0.626
2000-07-31,5.0394
2000-08-01,-0.1499
2000-08-02,-8.7087
2000-08-03,4.7697
2000-08-04,-4.5526
2000-08-07,4.1118
2000-08-08,-2.3697
2000-08-09,-3.8834999999999997
2000-08-10,-0.8418
2000-08-11,0.6791
2000-08-14,-0.4216
2000-08-15,0.1693
2000-08-16,0.2536
2000-08-17,0.0
2000-08-18,-0.3373
2000-08-21,-1.5228000000000002
2000-08-22,0.3436
2000-08-23,6.8493
2000-08-24,-1.1218
2000-08-25,-2.107
2000-08-28,2.3179
2000-08-29,9.3851
2000-08-30,1.1834
2000-08-31,2.0468
2000-09-01,-1.4327
2000-09-05,-1.4535
2000-09-06,-0.4425
2000-09-07,1.3333
2000-09-08,-3.0702
2000-09-11,-3.7707
2000-09-12,3.4483
2000-09-13,2.7273
2000-09-14,2.2124
2000-09-15,-2.4531
2000-09-18,-2.071
2000-09-19,0.1511
2000-09-20,1.6591
2000-09-21,13.6499
2000-09-22,-1.3054999999999999
2000-09-25,11.1111
2000-09-26,-5.4762
2000-09-27,-2.3929
2000-09-28,5.2903
2000-09-29,6.3725
2000-10-02,0.4608
2000-10-03,-2.0642
2000-10-04,-2.8103
2000-10-05,-4.0361
2000-10-06,-4.0804
2000-10-09,-0.6545
2000-10-10,-5.4018
2000-10-11,-2.3677
2000-10-12,2.1398
2000-10-13,10.3352
2000-10-16,-5.1899
2000-10-17,-4.4059
2000-10-18,3.4916
2000-10-19,7.6923
2000-10-20,1.2530999999999999
2000-10-23,-0.1238
2000-10-24,-1.2392
2000-10-25,-4.0151
2000-10-26,-0.7843
2000-10-27,0.527
2000-10-30,-1.5727
2000-10-31,15.0466
2000-11-01,-8.1019
2000-11-02,1.7631999999999999
2000-11-03,0.0
2000-11-06,-5.9406
2000-11-07,1.1842
2000-11-08,-1.5605
2000-11-09,-1.9815
2000-11-10,-7.6819
2000-11-13,-3.0657
2000-11-14,-1.2048
2000-11-15,9.9085
2000-11-16,-7.9056999999999995
2000-11-17,-2.1084
2000-11-20,-3.3846
2000-11-21,-1.9108
2000-11-22,-4.0584
2000-11-24,5.5838
2000-11-27,-3.8462
2000-11-28,-6.0
2000-11-29,-6.7376000000000005
2000-11-30,-4.1825
2000-12-01,0.3968
2000-12-04,1.581
2000-12-05,17.5097
2000-12-06,-3.6424
2000-12-07,-1.7182
2000-12-08,11.3636
2000-12-11,8.3203
2000-12-12,-14.9275
2000-12-13,-8.3475
2000-12-14,-2.0446
2000-12-15,-7.0209
2000-12-18,0.6122
2000-12-19,-1.8256000000000001
2000-12-20,-9.0909
2000-12-21,-5.2273
2000-12-22,9.8321
2000-12-26,-4.8581
2000-12-27,-3.385
2000-12-28,8.076
2000-12-29,6.8132
2001-01-02,-11.1111
2001-01-03,11.5741
2001-01-04,-7.0539
2001-01-05,1.1161
2001-01-08,1.766
2001-01-09,-0.6508
2001-01-10,6.3319
2001-01-11,9.0349
2001-01-12,2.8249
2001-01-16,2.1978
2001-01-17,4.6594999999999995
2001-01-18,8.0479
2001-01-19,-3.645
2001-01-22,-4.9342
2001-01-23,3.1142
2001-01-24,-0.1678
2001-01-25,-4.7059
2001-01-26,-1.2346
2001-01-29,3.5714
2001-01-30,1.3793
2001-01-31,-2.7211
2001-02-01,-7.8671
2001-02-02,-8.3491
2001-02-05,-0.6211
2001-02-06,-1.0417
2001-02-07,1.0526
2001-02-08,-2.9167
2001-02-09,-12.2318
2001-02-12,4.1565
2001-02-13,-1.8779
2001-02-14,-1.1962
2001-02-15,11.138
2001-02-16,-8.061
2001-02-20,-9.7156
2001-02-21,-7.3491
2001-02-22,-1.6997
2001-02-23,8.9337
2001-02-26,3.1746
2001-02-27,-8.7179
2001-02-28,-3.3708
2001-03-01,1.1628
2001-03-02,0.5747
2001-03-05,2.8571
2001-03-06,6.3889
2001-03-07,-7.5718
2001-03-08,8.4746
2001-03-09,-5.7292
2001-03-12,-8.011
2001-03-13,5.4054
2001-03-14,-4.2735
2001-03-15,0.0
2001-03-16,-8.631
2001-03-19,9.4463
2001-03-20,-0.5952
2001-03-21,-4.491
2001-03-22,-0.3135
2001-03-23,11.3208
2001-03-26,-0.565
2001-03-27,-2.5568
2001-03-28,-8.4548
2001-03-29,0.0
2001-03-30,4.4586
2001-04-02,-7.0122
2001-04-03,-6.2295
2001-04-04,-3.1469
2001-04-05,6.4982
2001-04-06,-4.4068
2001-04-09,1.3333
2001-04-10,0.8959
2001-04-11,3.2186
2001-04-12,0.8065
2001-04-16,-5.9733
2001-04-17,-2.7226
2001-04-18,-0.1166
2001-04-19,22.0082
2001-04-20,-3.2536
2001-04-23,-4.3027
2001-04-24,1.6537
2001-04-25,1.6777
2001-04-26,10.65
2001-04-27,0.6213
2001-04-30,10.1156
2001-05-01,-6.6476
2001-05-02,-3.2329
2001-05-03,-3.7472
2001-05-04,4.5497
2001-05-07,-0.4038
2001-05-08,2.7477
2001-05-09,-4.8663
2001-05-10,-7.3733
2001-05-11,-5.7214
2001-05-14,-3.1135
2001-05-15,5.2832
2001-05-16,2.9488
2001-05-17,0.7538
2001-05-18,-1.1471
2001-05-21,19.8285
2001-05-22,-1.4737
2001-05-23,-3.4188
2001-05-24,1.3717
2001-05-25,-3.5356
2001-05-29,2.2172
2001-05-30,-4.4267
2001-05-31,-3.2422
2001-06-01,5.505
2001-06-04,-2.4501
2001-06-05,5.6279
2001-06-06,-2.5099
2001-06-07,0.6775
2001-06-08,2.5122999999999998
2001-06-11,-3.7199
2001-06-12,-2.0455
2001-06-13,-0.5568
2001-06-14,-3.8731
2001-06-15,-3.4466
2001-06-18,3.1673999999999998
2001-06-19,-4.4834
2001-06-20,-0.7653
2001-06-21,-8.6889
2001-06-22,-4.2793
2001-06-25,-2.8824
2001-06-26,-4.2399000000000004
2001-06-27,1.7078
2001-06-28,-0.2488
2001-06-29,1.6209
2001-07-02,-2.1471999999999998
2001-07-03,0.3135
2001-07-05,2.125
2001-07-06,-2.6928
2001-07-09,6.1635
2001-07-10,-6.5166
2001-07-11,0.9506
2001-07-12,6.4030000000000005
2001-07-13,-0.413
2001-07-16,-1.0664
2001-07-17,-1.4371
2001-07-18,-5.8931000000000004
2001-07-19,-1.2266
2001-07-20,11.2418
2001-07-23,2.2327
2001-07-24,1.7241
2001-07-25,2.6554
2001-07-26,8.4205
2001-07-27,2.6904
2001-07-30,-1.829
2001-07-31,-1.1581
2001-08-01,1.4773
2001-08-02,0.4016
2001-08-03,4.95
2001-08-06,0.0
2001-08-07,-0.2382
2001-08-08,-4.5845
2001-08-09,0.6006
2001-08-10,10.6468
2001-08-13,-0.9442
2001-08-14,0.0908
2001-08-15,-2.0408
2001-08-16,-2.8241
2001-08-17,-0.3335
2001-08-20,-0.4302
2001-08-21,-5.8088999999999995
2001-08-22,7.1356
2001-08-23,-0.0476
2001-08-24,2.7606
2001-08-27,0.4632
2001-08-28,-2.5357
2001-08-29,-4.9669
2001-08-30,-2.439
2001-08-31,3.8776
2001-09-04,-4.7151
2001-09-05,-4.8969000000000005
2001-09-06,-2.8726000000000003
2001-09-07,-2.1763
2001-09-10,-0.5134
2001-09-17,-5.7913
2001-09-18,-2.9215
2001-09-19,1.7555
2001-09-20,-2.2181
2001-09-21,-8.6326
2001-09-24,3.1724
2001-09-25,2.2727
2001-09-26,-1.1111
2001-09-27,-2.5116
2001-09-28,-4.339
2001-10-01,-11.6938
2001-10-02,6.9021
2001-10-03,10.2102
2001-10-04,-1.3624
2001-10-05,0.3453
2001-10-08,-4.0606
2001-10-09,-10.33
2001-10-10,11.6
2001-10-11,5.7348
2001-10-12,-7.5931999999999995
2001-10-15,3.0814
2001-10-16,8.968
2001-10-17,-2.678
2001-10-18,-1.6107
2001-10-19,0.5457
2001-10-22,6.3094
2001-10-23,3.3823
2001-10-24,1.1728
2001-10-25,3.1117
2001-10-26,2.9586
2001-10-29,-7.8736
2001-10-30,-5.4897
2001-10-31,1.7162
2001-11-01,2.8552999999999997
2001-11-02,0.4416
2001-11-05,1.8216
2001-11-06,1.2955
2001-11-07,-1.3397999999999999
2001-11-08,4.0123
2001-11-09,-0.7122
2001-11-12,-4.0048
2001-11-13,4.4209
2001-11-14,2.6834
2001-11-15,-1.9163999999999999
2001-11-16,2.4275
2001-11-19,1.0983
2001-11-20,-5.3745
2001-11-21,-1.8127
2001-11-23,1.9077
2001-11-26,-1.7511999999999999
2001-11-27,-5.6546
2001-11-28,-1.5635
2001-11-29,-2.8458
2001-11-30,2.1117
2001-12-03,-3.5357
2001-12-04,1.6598000000000002
2001-12-05,5.5102
2001-12-06,7.2856
2001-12-07,-0.3005
2001-12-10,-1.9891999999999999
2001-12-11,-0.738
2001-12-12,-1.1152
2001-12-13,-0.8145
2001-12-14,1.0739
2001-12-17,3.9375
2001-12-18,0.3007
2001-12-19,-5.2758
2001-12-20,-6.6456
2001-12-21,-0.4068
2001-12-24,5.1736
2001-12-26,1.877
2001-12-27,3.4943
2001-12-28,4.2971
2001-12-31,-4.6498
2002-01-02,-0.0617
2002-01-03,5.6208
2002-01-04,3.2164
2002-01-07,1.4731
2002-01-08,1.34
2002-01-09,-0.2755
2002-01-10,-5.3591
2002-01-11,1.3427
2002-01-14,0.8641
2002-01-15,0.0
2002-01-16,-3.1982
2002-01-17,-3.3038
2002-01-18,-5.4301
2002-01-22,-3.5484
2002-01-23,4.0803
2002-01-24,1.5424
2002-01-25,1.5190000000000001
2002-01-28,-2.6808
2002-01-29,-2.1781
2002-01-30,-1.2443
2002-01-31,4.443
2002-02-01,-1.5873
2002-02-04,-7.6774000000000004
2002-02-05,4.682
2002-02-06,-3.4045
2002-02-07,-1.1057
2002-02-08,3.6338
2002-02-11,3.1018
2002-02-12,-3.9895
2002-02-13,-0.6131
2002-02-14,-1.1652
2002-02-15,-1.8723999999999998
2002-02-19,-3.3216
2002-02-20,-3.4356999999999998
2002-02-21,-7.7971
2002-02-22,4.844
2002-02-25,0.6265
2002-02-26,-2.4125
2002-02-27,-1.9139
2002-02-28,-0.4065
2002-03-01,0.3265
2002-03-04,3.6615
2002-03-05,2.8257
2002-03-06,4.1985
2002-03-07,11.1355
2002-03-08,10.4812
2002-03-11,-2.7446
2002-03-12,-2.8834
2002-03-13,-0.9476
2002-03-14,0.7653
2002-03-15,0.0
2002-03-18,0.5696
2002-03-19,0.6923
2002-03-20,1.0625
2002-03-21,1.1132
2002-03-22,-0.1835
2002-03-25,-3.1863
2002-03-26,2.8481
2002-03-27,0.8615
2002-03-28,3.1117
2002-04-01,-2.6036
2002-04-02,-0.6683
2002-04-03,0.4893
2002-04-04,-0.4869
2002-04-05,-1.7737
2002-04-08,2.4284
2002-04-09,-2.304
2002-04-10,2.0472
2002-04-11,-6.6463
2002-04-12,6.1398
2002-04-15,-2.4
2002-04-16,4.855
2002-04-17,-1.2026
2002-04-18,0.4869
2002-04-19,-3.3919
2002-04-22,-9.7179
2002-04-23,0.2778
2002-04-24,-2.3615
2002-04-25,0.1419
2002-04-26,-5.2978
2002-04-29,3.2084
2002-04-30,0.4348
2002-05-01,-5.2742
2002-05-02,1.3786
2002-05-03,-2.3291
2002-05-06,0.3846
2002-05-07,-6.8966
2002-05-08,7.4074
2002-05-09,-7.7395
2002-05-10,-2.99
2002-05-13,0.5993
2002-05-14,3.0638
2002-05-15,-0.578
2002-05-16,-2.3256
2002-05-17,0.8418
2002-05-20,-4.6294
2002-05-21,-5.3935
2002-05-22,-0.1869
2002-05-23,1.5918
2002-05-24,-6.7280999999999995
2002-05-28,-6.1265
2002-05-29,13.1579
2002-05-30,-3.2558
2002-05-31,-3.3654
2002-06-03,-9.6517
2002-06-04,-0.7709
2002-06-05,-0.444
2002-06-06,-10.8138
2002-06-07,4.1273
2002-06-10,-4.4439
2002-06-11,-6.407
2002-06-12,0.9396
2002-06-13,0.133
2002-06-14,1.5936
2002-06-17,3.9215999999999998
2002-06-18,3.0189
2002-06-19,-7.2039
2002-06-20,4.8684
2002-06-21,-20.9536
2002-06-24,13.4921
2002-06-25,1.1189
2002-06-26,0.8299
2002-06-27,-1.9203999999999999
2002-06-28,-2.2378
2002-07-01,-1.0157
2002-07-02,-0.1301
2002-07-03,1.5918999999999999
2002-07-05,8.1197
2002-07-08,-8.4321
2002-07-09,1.4388
2002-07-10,-0.5674
2002-07-11,-2.7104
2002-07-12,-5.7185
2002-07-15,0.0
2002-07-16,-2.7994
2002-07-17,6.08
2002-07-18,-8.7481
2002-07-19,2.4793
2002-07-22,-6.129
2002-07-23,6.1856
2002-07-24,1.4563
2002-07-25,3.9872
2002-07-26,-3.9877000000000002
2002-07-29,3.9936
2002-07-30,4.1475
2002-07-31,-4.8673
2002-08-01,-0.7752
2002-08-02,0.7813
2002-08-05,-3.5659
2002-08-06,4.6624
2002-08-07,2.1505
2002-08-08,3.1579
2002-08-09,7.2886
2002-08-12,2.9891
2002-08-13,-1.7149999999999999
2002-08-14,7.3826
2002-08-15,-3.875
2002-08-16,0.9103
2002-08-19,1.6753
2002-08-20,-2.4081
2002-08-21,7.9221
2002-08-22,2.4067
2002-08-23,5.1704
2002-08-26,8.3799
2002-08-27,-13.1959
2002-08-28,-1.4252
2002-08-29,5.9036
2002-08-30,-5.0057
2002-09-03,-5.6287
2002-09-04,-1.2944
2002-09-05,-6.1584
2002-09-06,3.0278
2002-09-09,-2.7926
2002-09-10,6.5663
2002-09-11,-4.2362
2002-09-12,-3.3512
2002-09-13,2.6352
2002-09-16,-0.5405
2002-09-17,-2.8533
2002-09-18,-5.1748
2002-09-19,-0.4425
2002-09-20,0.8889
2002-09-23,-1.0279
2002-09-24,2.9674
2002-09-25,8.0692
2002-09-26,1.3333
2002-09-27,-4.6053
2002-09-30,-1.3793
2002-10-01,7.8322
2002-10-02,-3.8911
2002-10-03,-3.3603
2002-10-04,-2.6672000000000002
2002-10-07,-4.7346
2002-10-08,0.8735
2002-10-09,-8.928
2002-10-10,-1.3115
2002-10-11,1.3620999999999999
2002-10-14,0.4425
2002-10-15,5.2374
2002-10-16,-6.8217
2002-10-17,4.1597
2002-10-18,-3.4984
2002-10-21,9.9156
2002-10-22,-0.4518
2002-10-23,5.9002
2002-10-24,0.0
2002-10-25,-1.2857
2002-10-28,-2.3155
2002-10-29,-0.3111
2002-10-30,-3.4032
2002-10-31,2.3077
2002-11-01,17.4436
2002-11-04,4.9936
2002-11-05,-0.2439
2002-11-06,-0.1222
2002-11-07,-5.0184
2002-11-08,-7.3454
2002-11-11,-2.2253
2002-11-12,1.5647
2002-11-13,0.0
2002-11-14,0.8403
2002-11-15,-1.3889
2002-11-18,-0.7042
2002-11-19,0.4113
2002-11-20,16.5419
2002-11-21,1.8182
2002-11-22,-0.8333
2002-11-25,-2.1609
2002-11-26,-2.9448
2002-11-27,10.2276
2002-11-29,-4.4615
2002-12-02,6.0024
2002-12-03,1.9253
2002-12-04,-1.0
2002-12-05,-2.9181
2002-12-06,-4.7283
2002-12-09,3.2641999999999998
2002-12-10,5.6404
2002-12-11,0.1112
2002-12-12,3.3333
2002-12-13,-6.0108
2002-12-16,5.1367
2002-12-17,0.1088
2002-12-18,-1.1957
2002-12-19,-2.9703
2002-12-20,-1.8141
2002-12-23,0.4619
2002-12-24,-2.6437
2002-12-26,-2.1250999999999998
2002-12-27,2.5332
2002-12-30,-3.5882
2002-12-31,0.6833
2003-01-02,7.7445
2003-01-03,-2.6997
2003-01-06,0.6936
2003-01-07,-2.9851
2003-01-08,-3.9053
2003-01-09,-0.2463
2003-01-10,3.8148
2003-01-13,0.2616
2003-01-14,2.9534000000000002
2003-01-15,-2.0737
2003-01-16,-0.1294
2003-01-17,-6.2316
2003-01-21,-1.3819
2003-01-22,-5.2229
2003-01-23,2.0161
2003-01-24,-2.5033
2003-01-27,-4.5946
2003-01-28,1.8414000000000001
2003-01-29,-2.7677
2003-01-30,-3.4473
2003-01-31,1.1852
2003-02-03,0.2928
2003-02-04,-0.5839
2003-02-05,-6.4611
2003-02-06,-0.9419
2003-02-07,-6.4976
2003-02-10,2.3729
2003-02-11,3.8079
2003-02-12,-3.5088
2003-02-13,1.6529
2003-02-14,5.5285
2003-02-18,3.5439
2003-02-19,-5.506
2003-02-20,-3.4646
2003-02-21,-1.1419
2003-02-24,1.6502
2003-02-25,0.487
2003-02-26,-2.9079
2003-02-27,1.9967000000000001
2003-02-28,-2.1207
2003-03-03,-0.35
2003-03-04,-2.8098
2003-03-05,7.0212
2003-03-06,-1.1095
2003-03-07,2.7641999999999998
2003-03-10,-2.6898999999999997
2003-03-11,-2.4553
2003-03-12,-3.9673
2003-03-13,5.7108
2003-03-14,1.4778
2003-03-17,5.9871
2003-03-18,6.8702
2003-03-19,-4.4286
2003-03-20,4.1854
2003-03-21,-1.0043
2003-03-24,-4.058
2003-03-25,-1.9637
2003-03-26,-4.3143
2003-03-27,-6.2802
2003-03-28,-0.1718
2003-03-31,-1.8933
2003-04-01,-1.0526
2003-04-02,6.0284
2003-04-03,2.8261
2003-04-04,0.683
2003-04-07,3.3759
2003-04-08,-2.6719
2003-04-09,-2.392
2003-04-10,0.1645
2003-04-11,-0.3284
2003-04-14,2.1417
2003-04-15,-2.2580999999999998
2003-04-16,0.165
2003-04-17,-0.3295
2003-04-21,2.9752
2003-04-22,-1.4445999999999999
2003-04-23,-2.2801
2003-04-24,-0.8333
2003-04-25,0.0
2003-04-28,0.8403
2003-04-29,0.3333
2003-04-30,11.6279
2003-05-01,3.8689999999999998
2003-05-02,-3.1519
2003-05-05,5.3254
2003-05-06,9.1292
2003-05-07,2.8314
2003-05-08,-1.8773
2003-05-09,4.2092
2003-05-12,9.5471
2003-05-13,0.5587
2003-05-14,-2.3333
2003-05-15,-2.1615
2003-05-16,-7.6744
2003-05-19,-0.3778
2003-05-20,-0.885
2003-05-21,-2.9337
2003-05-22,3.9422
2003-05-23,-0.1264
2003-05-27,5.6962
2003-05-28,0.5988
2003-05-29,5.119
2003-05-30,-1.2458
2003-06-02,3.8991
2003-06-03,4.5254
2003-06-04,0.1056
2003-06-05,6.962
2003-06-06,-5.4241
2003-06-09,-5.1095
2003-06-10,2.7473
2003-06-11,-1.6042999999999998
2003-06-12,2.1848
2003-06-13,0.2021
2003-06-16,1.9108
2003-06-17,2.0833
2003-06-18,0.2041
2003-06-19,0.4073
2003-06-20,-6.0852
2003-06-23,-2.2678
2003-06-24,0.663
2003-06-25,-0.1098
2003-06-26,5.3846
2003-06-27,-1.2513
2003-06-30,2.4287
2003-07-01,-0.3196
2003-07-02,1.2514
2003-07-03,-2.6558
2003-07-07,2.0986
2003-07-08,0.5139
2003-07-09,0.91
2003-07-10,0.2128
2003-07-11,1.5167000000000002
2003-07-14,0.8964
2003-07-15,0.0987
2003-07-16,-2.9586
2003-07-17,-1.4228
2003-07-18,-0.9278
2003-07-21,-8.5328
2003-07-22,10.4664
2003-07-23,-4.3254
2003-07-24,1.9483000000000001
2003-07-25,1.1509
2003-07-28,5.1148
2003-07-29,2.1847
2003-07-30,-0.7775
2003-07-31,-1.2732999999999999
2003-08-01,-4.8611
2003-08-04,1.0428
2003-08-05,-1.9607999999999999
2003-08-06,0.4211
2003-08-07,0.3145
2003-08-08,0.1045
2003-08-11,0.2088
2003-08-12,2.6042
2003-08-13,1.4213
2003-08-14,0.1001
2003-08-15,-0.1
2003-08-18,4.2442
2003-08-19,7.0674
2003-08-20,8.9686
2003-08-21,0.4115
2003-08-22,-3.4426
2003-08-25,-1.6129
2003-08-26,-3.1924
2003-08-27,4.2781
2003-08-28,0.8547
2003-08-29,3.8136
2003-09-02,2.0408
2003-09-03,-5.12
2003-09-04,-2.7824999999999998
2003-09-05,-2.6886
2003-09-08,3.2175
2003-09-09,-2.9445
2003-09-10,-5.3381
2003-09-11,1.5977000000000001
2003-09-12,-2.8677
2003-09-15,2.0
2003-09-16,5.9757
2003-09-17,-1.5507
2003-09-18,2.121
2003-09-19,-2.2873
2003-09-22,-1.3453
2003-09-23,3.1818
2003-09-24,-3.0837
2003-09-25,-4.0909
2003-09-26,-3.128
2003-09-29,-2.0548
2003-09-30,-4.6953
2003-10-01,6.8134
2003-10-02,2.9441
2003-10-03,4.1849
2003-10-06,-1.6378
2003-10-07,0.3721
2003-10-08,-5.6533999999999995
2003-10-09,2.947
2003-10-10,1.6221
2003-10-13,-1.4085
2003-10-14,-0.2857
2003-10-15,0.6686
2003-10-16,-1.8975
2003-10-17,-2.3211
2003-10-20,-1.5743
2003-10-21,1.3982
2003-10-22,-4.7619
2003-10-23,0.5208
2003-10-24,-0.4145
2003-10-27,2.487
2003-10-28,1.5332
2003-10-29,0.8
2003-10-30,0.1984
2003-10-31,0.396
2003-11-03,1.2821
2003-11-04,2.0448
2003-11-05,-0.2863
2003-11-06,1.3397000000000001
2003-11-07,2.3607
2003-11-10,-1.6604999999999999
2003-11-11,-1.0319
2003-11-12,4.2654
2003-11-13,0.7273
2003-11-14,-2.0758
2003-11-17,-1.8340999999999998
2003-11-18,-1.4177
2003-11-19,0.9524
2003-11-20,0.6604
2003-11-21,0.0
2003-11-24,3.9363
2003-11-25,-0.3607
2003-11-26,3.2579000000000002
2003-11-28,0.6135
2003-12-01,0.9582
2003-12-02,1.4668
2003-12-03,-2.2109
2003-12-04,-2.087
2003-12-05,-2.0426
2003-12-08,0.1813
2003-12-09,-2.0814
2003-12-10,2.0333
2003-12-11,5.7065
2003-12-12,-2.1422
2003-12-15,-2.9772
2003-12-16,-1.083
2003-12-17,2.7372
2003-12-18,-0.0799
2003-12-19,0.2578
2003-12-22,0.7092
2003-12-23,3.6092
2003-12-24,-2.294
2003-12-26,2.5217
2003-12-29,0.0
2003-12-30,3.4775
2003-12-31,-6.4754
2004-01-02,0.0
2004-01-05,2.5416
2004-01-06,-1.7949000000000002
2004-01-07,2.0017
2004-01-08,3.2423
2004-01-09,1.157
2004-01-12,6.1275
2004-01-13,1.5396
2004-01-14,-0.7582
2004-01-15,-2.9794
2004-01-16,-1.6535
2004-01-20,4.6437
2004-01-21,-0.5356
2004-01-22,-5.1538
2004-01-23,2.8224
2004-01-26,0.5679
2004-01-27,-3.5294
2004-01-28,-3.8211
2004-01-29,-0.5072
2004-01-30,1.9541
2004-02-02,-2.25
2004-02-03,1.1935
2004-02-04,-6.9082
2004-02-05,2.2624
2004-02-06,9.2035
2004-02-09,0.8914
2004-02-10,3.3735
2004-02-11,1.554
2004-02-12,-3.9021
2004-02-13,-0.6369
2004-02-17,3.3654
2004-02-18,-2.2481
2004-02-19,-1.0309
2004-02-20,-0.7212
2004-02-23,-4.9233
2004-02-24,-0.3396
2004-02-25,2.1295
2004-02-26,1.5847
2004-02-27,3.6125
2004-03-01,-1.0301
2004-03-02,6.0849
2004-03-03,0.4528
2004-03-04,-0.0751
2004-03-05,-1.1278
2004-03-08,-1.0646
2004-03-09,-2.7671
2004-03-10,-3.9526
2004-03-11,-1.2346
2004-03-12,0.0833
2004-03-15,-2.1649
2004-03-16,-6.2128
2004-03-17,6.4428
2004-03-18,-1.5345
2004-03-19,-2.0779
2004-03-22,-3.5366999999999997
2004-03-23,-1.6499000000000001
2004-03-24,0.6524
2004-03-25,2.963
2004-03-26,-0.7194
2004-03-29,7.5181000000000004
2004-03-30,3.6226000000000003
2004-03-31,-0.2439
2004-04-01,7.172
2004-04-02,1.749
2004-04-05,3.5127
2004-04-06,-0.8664
2004-04-07,-0.437
2004-04-08,-0.2195
2004-04-12,3.5924
2004-04-13,-5.5202
2004-04-14,1.2734
2004-04-15,0.4438
2004-04-16,0.6627
2004-04-19,0.6584
2004-04-20,-5.3052
2004-04-21,26.0169
2004-04-22,2.6797
2004-04-23,-1.3049
2004-04-26,-0.5409
2004-04-27,-6.0423
2004-04-28,-3.0868
2004-04-29,-3.5169
2004-04-30,-4.4017
2004-05-03,-2.0144
2004-05-04,1.909
2004-05-05,0.5764
2004-05-06,-1.1461000000000001
2004-05-07,-1.6667
2004-05-10,-4.3478
2004-05-11,2.0031
2004-05-12,1.2085
2004-05-13,-2.3881
2004-05-14,-2.2171
2004-05-17,-0.7819
2004-05-18,0.5516
