ticker,FLXN US Equity
2014-07-03,2.4964
2014-07-07,-4.9408
2014-07-08,-2.2694
2014-07-09,-0.2247
2014-07-10,-0.3754
2014-07-11,2.6375
2014-07-14,0.8811
2014-07-15,-1.5284
2014-07-16,-2.2912
2014-07-17,-7.5643
2014-07-18,0.6547
2014-07-21,-0.9756
2014-07-22,2.1346
2014-07-23,0.2412
2014-07-24,1.7642
2014-07-25,-2.3641
2014-07-28,-1.3721
2014-07-29,-0.3273
2014-07-30,0.6568
2014-07-31,0.1631
2014-08-01,-1.4658
2014-08-04,-0.8264
2014-08-05,4.5833
2014-08-06,2.0717
2014-08-07,-1.249
2014-08-08,2.3715
2014-08-11,0.0772
2014-08-12,0.0
2014-08-13,3.1636
2014-08-14,4.2633
2014-08-15,-2.8693999999999997
2014-08-18,5.3914
2014-08-19,-2.6629
2014-08-20,-0.216
2014-08-21,-3.3189
2014-08-22,-3.806
2014-08-25,-2.1722
2014-08-26,4.0444
2014-08-27,5.4878
2014-08-28,-0.289
2014-08-29,-0.5797
2014-09-02,-4.1545
2014-09-03,-2.5095
2014-09-04,9.3604
2014-09-05,0.2853
2014-09-08,19.4168
2014-09-09,2.8588
2014-09-10,17.8344
2014-09-11,-5.4545
2014-09-12,3.8981
2014-09-15,-6.2031
2014-09-16,4.5867
2014-09-17,-1.1729
2014-09-18,-4.644
2014-09-19,-3.1926
2014-09-22,-2.9625
2014-09-23,-4.3203
2014-09-24,0.4214
2014-09-25,5.5755
2014-09-26,-1.5332
2014-09-29,3.4602
2014-09-30,1.7837
2014-10-01,-4.0526
2014-10-02,-2.2831
2014-10-03,0.8178
2014-10-06,-0.7532
2014-10-07,-2.8021000000000003
2014-10-08,-0.1201
2014-10-09,-9.2002
2014-10-10,-1.1258
2014-10-13,3.215
2014-10-14,-0.7787
2014-10-15,2.4199
2014-10-16,3.2567
2014-10-17,0.804
2014-10-20,1.3497
2014-10-21,-1.3923
2014-10-22,3.9901999999999997
2014-10-23,10.4486
2014-10-24,-0.5345
2014-10-27,0.5911
2014-10-28,6.3034
2014-10-29,-1.407
2014-10-30,1.4271
2014-10-31,-1.5577999999999999
2014-11-03,0.1021
2014-11-04,-1.7593
2014-11-05,0.7008
2014-11-06,-1.9072
2014-11-07,-0.4729
2014-11-10,-0.3696
2014-11-11,1.2719
2014-11-12,0.0523
2014-11-13,-0.6276
2014-11-14,-1.1579
2014-11-17,-4.2066
2014-11-18,-4.0578
2014-11-19,-0.6952
2014-11-20,0.2334
2014-11-21,-2.9104
2014-11-24,3.5971
2014-11-25,-0.7523
2014-11-26,2.9737999999999998
2014-11-28,-2.8879
2014-12-01,-5.2478
2014-12-02,3.6923
2014-12-03,0.2374
2014-12-04,1.717
2014-12-05,0.5821
2014-12-08,-2.1991
2014-12-09,5.503
2014-12-10,1.29
2014-12-11,-4.1528
2014-12-12,9.2432
2014-12-15,-0.3173
2014-12-16,0.7427
2014-12-17,10.2686
2014-12-18,0.382
2014-12-19,1.1418
2014-12-22,-2.7281
2014-12-23,-0.677
2014-12-24,0.0974
2014-12-26,0.2918
2014-12-29,-3.0553
2014-12-30,0.8504
2014-12-31,0.1488
2015-01-02,0.1486
2015-01-05,1.2859
2015-01-06,7.0801
2015-01-07,2.7816
2015-01-08,3.3274
2015-01-09,-1.2452
2015-01-12,0.8261
2015-01-13,3.4497999999999998
2015-01-14,0.5419
2015-01-15,-5.3068
2015-01-16,-1.4011
2015-01-20,2.3535
2015-01-21,-0.6074
2015-01-22,0.4801
2015-01-23,-5.3866
2015-01-26,3.4435000000000002
2015-01-27,2.3524
2015-01-28,-5.7242
2015-01-29,-0.368
2015-01-30,-4.9399999999999995
2015-02-02,3.0597
2015-02-03,0.8954
2015-02-04,-2.4288
2015-02-05,2.9679
2015-02-06,-1.6736
2015-02-09,-1.9858
2015-02-10,-0.6753
2015-02-11,-0.6799
2015-02-12,2.7384
2015-02-13,1.3327
2015-02-17,5.8243
2015-02-18,1.7309999999999999
2015-02-19,-0.3054
2015-02-20,-1.5316999999999998
2015-02-23,3.5556
2015-02-24,-2.0601
2015-02-25,0.5697
2015-02-26,-0.2614
2015-02-27,-0.3495
2015-03-02,-0.3946
2015-03-03,1.8925999999999998
2015-03-04,9.6328
2015-03-05,-0.4334
2015-03-06,-4.5904
2015-03-09,2.4471
2015-03-10,1.9838
2015-03-11,0.0794
2015-03-12,-2.6577
2015-03-13,5.379
2015-03-16,1.0828
2015-03-17,2.5631
2015-03-18,-0.4103
2015-03-19,8.839
2015-03-20,-2.5465
2015-03-23,-6.3911999999999995
2015-03-24,-6.639
2015-03-25,-7.7172
2015-03-26,-0.2189
2015-03-27,-1.799
2015-03-30,3.9768
2015-03-31,-3.223
2015-04-01,0.5329
2015-04-02,1.8551
2015-04-06,-0.6071
2015-04-07,0.3054
2015-04-08,-0.087
2015-04-09,0.4354
2015-04-10,-0.1734
2015-04-13,-3.604
2015-04-14,-3.6036
2015-04-15,-4.5794
2015-04-16,2.5465
2015-04-17,-8.1662
2015-04-20,-1.144
2015-04-21,2.8406000000000002
2015-04-22,-3.9898
2015-04-23,-1.1721
2015-04-24,-0.1617
2015-04-27,-9.2873
2015-04-28,0.4167
2015-04-29,-0.2964
2015-04-30,-4.7562
2015-05-01,3.6829
2015-05-04,8.3685
2015-05-05,2.8889
2015-05-06,7.9374
2015-05-07,0.5003
2015-05-08,-5.9233
2015-05-11,-1.6402
2015-05-12,-0.2152
2015-05-13,-3.9892
2015-05-14,4.7165
2015-05-15,-1.0724
2015-05-18,3.9566
2015-05-19,-1.1992
2015-05-20,3.7995
2015-05-21,-2.1861
2015-05-22,-0.3119
2015-05-26,4.2753
2015-05-27,-0.65
2015-05-28,-1.8620999999999999
2015-05-29,2.1026
2015-06-01,-3.767
2015-06-02,-0.5741
2015-06-03,1.1549
2015-06-04,-2.9061
2015-06-05,1.55
2015-06-08,15.8421
2015-06-09,1.4085
2015-06-10,3.0914
2015-06-11,-5.302
2015-06-12,1.2391
2015-06-15,1.9039000000000001
2015-06-16,-2.1797
2015-06-17,-0.6594
2015-06-18,-4.2802
2015-06-19,-3.3477
2015-06-22,6.8778
2015-06-23,2.037
2015-06-24,-4.5826
2015-06-25,6.0865
2015-06-26,-3.1824
2015-06-29,-3.7037
2015-06-30,5.2404
2015-07-01,-1.4162
2015-07-02,-1.8072
2015-07-06,6.1822
2015-07-07,3.5111
2015-07-08,-5.1095
2015-07-09,1.4932
2015-07-10,5.8404
2015-07-13,2.2746
2015-07-14,3.1713
2015-07-15,2.9939999999999998
2015-07-16,-0.6977
2015-07-17,-0.2732
2015-07-20,-1.8004
2015-07-21,-0.5181
2015-07-22,2.4038
2015-07-23,-0.626
2015-07-24,-7.4803
2015-07-27,-3.1064
2015-07-28,-0.7905
2015-07-29,-7.3484
2015-07-30,8.0745
2015-07-31,3.4483
2015-08-03,3.9316
2015-08-04,-2.3026
2015-08-05,0.7155
2015-08-06,-5.8086
2015-08-07,2.5288
2015-08-10,1.9905
2015-08-11,-4.7518
2015-08-12,1.3363
2015-08-13,0.967
2015-08-14,0.566
2015-08-17,4.632
2015-08-18,0.1655
2015-08-19,-0.2478
2015-08-20,-0.2899
2015-08-21,1.2873999999999999
2015-08-24,-6.1501
2015-08-25,-0.5679
2015-08-26,5.3163
2015-08-27,3.0872
2015-08-28,2.3472
2015-08-31,-4.6659
2015-09-01,1.8664
2015-09-02,7.1661
2015-09-03,-2.5836
2015-09-04,6.4353
2015-09-08,6.266
2015-09-09,-24.069
2015-09-10,5.7221
2015-09-11,0.6014
2015-09-14,4.6114
2015-09-15,-4.0408
2015-09-16,-0.1276
2015-09-17,-3.0664
2015-09-18,9.7979
2015-09-21,0.5202
2015-09-22,-0.1194
2015-09-23,-0.1196
2015-09-24,-6.7039
2015-09-25,-18.6912
2015-09-28,-13.7559
2015-09-29,-11.9854
2015-09-30,2.9798999999999998
2015-10-01,-8.21
2015-10-02,6.305
2015-10-05,4.4138
2015-10-06,-7.86
2015-10-07,6.0932
2015-10-08,0.8108
2015-10-09,1.8096999999999999
2015-10-12,0.1317
2015-10-13,-5.4569
2015-10-14,-3.4771
2015-10-15,11.5274
2015-10-16,-2.4548
2015-10-19,2.649
2015-10-20,-3.1612999999999998
2015-10-21,-3.3311
2015-10-22,-1.5162
2015-10-23,8.5374
2015-10-26,4.8356
2015-10-27,5.4736
2015-10-28,1.5743
2015-10-29,-3.6165000000000003
2015-10-30,-1.8463
2015-11-02,5.6432
2015-11-03,-0.2298
2015-11-04,4.5481
2015-11-05,-2.4779999999999998
2015-11-06,-1.3552
2015-11-09,-1.3165
2015-11-10,-1.4501
2015-11-11,-0.1766
2015-11-12,-0.7665
2015-11-13,1.3666
2015-11-16,-3.0481
2015-11-17,2.6602
2015-11-18,3.9458
2015-11-19,-3.966
2015-11-20,0.118
2015-11-23,2.1214
2015-11-24,1.0387
2015-11-25,6.225
2015-11-27,4.5699
2015-11-30,-0.0514
2015-12-01,-2.2119
2015-12-02,2.8406000000000002
2015-12-03,-2.5064
2015-12-04,0.9444
2015-12-07,-1.7671999999999999
2015-12-08,0.5291
2015-12-09,-3.0526
2015-12-10,6.0261
2015-12-11,1.2288999999999999
2015-12-14,-0.4047
2015-12-15,0.8634
2015-12-16,4.4814
2015-12-17,-6.9398
2015-12-18,-1.45
2015-12-21,3.1004
2015-12-22,-0.7136
2015-12-23,-1.4374
2015-12-24,1.1979
2015-12-28,-2.0072
2015-12-29,1.4706000000000001
2015-12-30,-1.5528
2015-12-31,1.3144
2016-01-04,-5.5527
2016-01-05,3.1868
2016-01-06,-9.6379
2016-01-07,-7.5427
2016-01-08,-1.7846
2016-01-11,0.9734
2016-01-12,0.7069
2016-01-13,-2.2336
2016-01-14,3.1984
2016-01-15,-1.2650000000000001
2016-01-19,-4.0359
2016-01-20,5.8745
2016-01-21,-0.6305
2016-01-22,-0.3807
2016-01-25,-0.828
2016-01-26,-0.0642
2016-01-27,-2.892
2016-01-28,-0.9927
2016-01-29,3.4759
2016-02-01,3.23
2016-02-02,-6.9462
2016-02-03,-5.649
2016-02-04,0.7128
2016-02-05,-6.5817
2016-02-08,-14.3182
2016-02-09,-0.6189
2016-02-10,1.5125
2016-02-11,-1.4022999999999999
2016-02-12,-5.7778
2016-02-16,2.8302
2016-02-17,19.2661
2016-02-18,-8.3846
2016-02-19,-8.3963
2016-02-22,-0.0917
2016-02-23,-4.4037
2016-02-24,-5.3743
2016-02-25,-0.5071
2016-02-26,-0.6116
2016-02-29,-3.0256
2016-03-01,0.0529
2016-03-02,5.9197
2016-03-03,0.5988
2016-03-04,-3.373
2016-03-07,10.9856
2016-03-08,-7.123
2016-03-09,0.3984
2016-03-10,-3.6706
2016-03-11,-7.621
2016-03-14,8.3612
2016-03-15,-13.1687
2016-03-16,-1.8957000000000002
2016-03-17,-1.9324
2016-03-18,4.3103
2016-03-21,1.4168
2016-03-22,5.1222
2016-03-23,-4.2082
2016-03-24,1.8497
2016-03-28,-2.9512
2016-03-29,5.3801
2016-03-30,-0.111
2016-03-31,2.2222
2016-04-01,2.3913
2016-04-04,16.242
2016-04-05,0.4566
2016-04-06,11.818200000000001
2016-04-07,-0.4878
2016-04-08,-3.9215999999999998
2016-04-11,0.2551
2016-04-12,0.5937
2016-04-13,3.7943
2016-04-14,2.762
2016-04-15,1.581
2016-04-18,4.2023
2016-04-19,-6.1987
2016-04-20,-1.1943
2016-04-21,5.7212
2016-04-22,-2.7439
2016-04-25,-1.4107
2016-04-26,-3.4181
2016-04-27,-12.674900000000001
2016-04-28,1.4138
2016-04-29,-3.3457
2016-05-02,2.2115
2016-05-03,6.1148
2016-05-04,-9.6631
2016-05-05,-0.7851
2016-05-06,-3.5608
2016-05-09,4.4103
2016-05-10,-1.3752
2016-05-11,-6.1753
2016-05-12,-8.811
2016-05-13,1.8626
2016-05-16,10.5143
2016-05-17,-0.7239
2016-05-18,6.6667
2016-05-19,-5.4688
2016-05-20,8.3678
2016-05-23,1.0486
2016-05-24,8.8679
2016-05-25,-0.7799
2016-05-26,50.4803
2016-05-27,-9.8665
2016-05-31,12.2988
2016-06-01,-3.4977
2016-06-02,1.3072
2016-06-03,-5.4545
2016-06-06,3.7841
2016-06-07,-3.8255
2016-06-08,-12.3679
2016-06-09,-0.4965
2016-06-10,-1.4255
2016-06-13,0.4338
2016-06-14,-1.0079
2016-06-15,-0.2182
2016-06-16,1.3848
2016-06-17,-4.5291
2016-06-20,5.5723
2016-06-21,-1.7832
2016-06-22,0.3631
2016-06-23,7.3806
2016-06-24,-6.1321
2016-06-27,-3.2304
2016-06-28,11.8694
2016-06-29,-1.3263
2016-06-30,0.5712
2016-07-01,2.9068
2016-07-05,0.974
2016-07-06,4.4373000000000005
2016-07-07,-2.7709
2016-07-08,2.9132
2016-07-11,-2.4
2016-07-12,3.4678
2016-07-13,-4.7532
2016-07-14,-3.263
2016-07-15,3.2407
2016-07-18,1.8578000000000001
2016-07-19,-3.5220000000000002
2016-07-20,3.6506
2016-07-21,4.2767
2016-07-22,1.6284999999999998
2016-07-25,-1.4243000000000001
2016-07-26,-0.2408
2016-07-27,3.1382
2016-07-28,-2.7500999999999998
2016-07-29,-0.361
2016-08-01,-0.3019
2016-08-02,-1.0297
2016-08-03,2.448
2016-08-04,3.0466
2016-08-05,1.7391
2016-08-08,1.1396
2016-08-09,1.2394
2016-08-10,-6.1213
2016-08-11,1.7189999999999999
2016-08-12,1.9814
2016-08-15,2.0
2016-08-16,-0.6723
2016-08-17,0.4512
2016-08-18,-0.393
2016-08-19,0.3382
2016-08-22,1.1236
2016-08-23,-0.7778
2016-08-24,-6.215
2016-08-25,-0.3582
2016-08-26,1.6777
2016-08-29,-0.7661
2016-08-30,0.4751
2016-08-31,-1.4184
2016-09-01,1.3789
2016-09-02,-0.4731
2016-09-06,1.3666
2016-09-07,-0.3517
2016-09-08,-0.2941
2016-09-09,-6.6667
2016-09-12,3.3502
2016-09-13,-2.9358
2016-09-14,1.2602
2016-09-15,0.1867
2016-09-16,7.3913
2016-09-19,-3.0654
2016-09-20,1.611
2016-09-21,1.9378
2016-09-22,2.4194
2016-09-23,1.3498
2016-09-26,-2.9412000000000003
2016-09-27,7.3185
2016-09-28,3.2499000000000002
2016-09-29,-1.9092
2016-09-30,2.7880000000000003
2016-10-03,0.1535
2016-10-04,0.7665
2016-10-05,6.3895
2016-10-06,-2.6215
2016-10-07,-2.1537
2016-10-10,2.3012
2016-10-11,-7.2861
2016-10-12,-0.4219
2016-10-13,-1.6419000000000001
2016-10-14,0.4847
2016-10-17,3.4834
2016-10-18,6.1626
2016-10-19,-2.0976
2016-10-20,2.1425
2016-10-21,0.1463
2016-10-24,-3.3609
2016-10-25,-0.2016
2016-10-26,-1.1111
2016-10-27,-1.9918
2016-10-28,-0.7817
2016-10-31,0.3151
2016-11-01,2.2513
2016-11-02,-5.1203
2016-11-03,-8.6346
2016-11-04,2.7761
2016-11-07,4.8276
2016-11-08,-1.5351
2016-11-09,10.8853
2016-11-10,8.712
2016-11-11,-0.0924
2016-11-14,-3.0513
2016-11-15,-3.2427
2016-11-16,-10.7935
2016-11-17,-0.2762
2016-11-18,0.8864
2016-11-21,-1.5925
2016-11-22,0.5022
2016-11-23,2.8318
2016-11-25,-1.0259
2016-11-28,-3.8189
2016-11-29,-1.418
2016-11-30,-5.0633
2016-12-01,0.3636
2016-12-02,5.7971
2016-12-05,4.5091
2016-12-06,3.1131
2016-12-07,0.7415
2016-12-08,2.4711
2016-12-09,0.3079
2016-12-12,-4.0921
2016-12-13,-0.64
2016-12-14,2.2544
2016-12-15,2.5197000000000003
2016-12-16,-0.5632
2016-12-19,-1.3902999999999999
2016-12-20,-3.0809
2016-12-21,-2.0474
2016-12-22,2.1452
2016-12-23,11.524000000000001
2016-12-27,0.0966
2016-12-28,-3.9074
2016-12-29,-4.3675
2016-12-30,-0.1575
2017-01-03,-0.5258
2017-01-04,2.4313000000000002
2017-01-05,-1.3932
2017-01-06,2.6164
2017-01-09,0.8159
2017-01-10,1.1634
2017-01-11,-4.9
2017-01-12,0.2629
2017-01-13,0.6293
2017-01-17,-3.283
2017-01-18,2.2629
2017-01-19,-2.529
2017-01-20,-0.3243
2017-01-23,2.4403
2017-01-24,-0.7941
2017-01-25,1.174
2017-01-26,-1.3186
2017-01-27,2.6724
2017-01-30,-2.6028000000000002
2017-01-31,3.6879
2017-02-01,0.2062
2017-02-02,-0.0514
2017-02-03,2.9851
2017-02-06,-1.3993
2017-02-07,-3.4972
2017-02-08,-3.6765
2017-02-09,1.7448000000000001
2017-02-10,-0.9646
2017-02-13,-0.5411
2017-02-14,2.2307
2017-02-15,3.2996
2017-02-16,-0.6698
2017-02-17,-0.2593
2017-02-21,2.2361
2017-02-22,-1.6277
2017-02-23,-2.0683
2017-02-24,1.7423
2017-02-27,6.9538
2017-02-28,-2.7171
2017-03-01,1.995
2017-03-02,2.1027
2017-03-03,1.6284
2017-03-06,-2.2149
2017-03-07,0.3373
2017-03-08,-0.5764
2017-03-09,-0.3382
2017-03-10,0.4847
2017-03-13,-0.0965
2017-03-14,-4.2009
2017-03-15,1.0585
2017-03-16,1.0973
2017-03-17,-0.0493
2017-03-20,2.6654
2017-03-21,-6.0577
2017-03-22,0.7165
2017-03-23,33.3841
2017-03-24,3.8857
2017-03-27,7.2974
2017-03-28,-6.0834
2017-03-29,-1.8559
2017-03-30,0.4079
2017-03-31,-0.6278
2017-04-03,1.9324
2017-04-04,0.2552
2017-04-05,-4.6182
2017-04-06,3.2787
2017-04-07,-2.4732
2017-04-10,0.757
2017-04-11,-0.1127
2017-04-12,-1.6548
2017-04-13,6.9597999999999995
2017-04-17,0.1788
2017-04-18,-1.4989
2017-04-19,-2.3188
2017-04-20,0.0
2017-04-21,-2.1884
2017-04-24,-0.6068
2017-04-25,-0.9538
2017-04-26,-20.647100000000002
2017-04-27,1.6505
2017-04-28,-2.531
2017-05-01,2.9397
2017-05-02,-6.1399
2017-05-03,1.0649
2017-05-04,-2.5088
2017-05-05,-4.4261
2017-05-08,0.2154
2017-05-09,3.8152
2017-05-10,0.6729
2017-05-11,0.1028
2017-05-12,-0.8218
2017-05-15,-5.2822
2017-05-16,-1.2028
2017-05-17,-3.6525
2017-05-18,0.1723
2017-05-19,1.0321
2017-05-22,8.9103
2017-05-23,2.0844
2017-05-24,-1.2251
2017-05-25,-3.1525
2017-05-26,-2.4546
2017-05-30,-4.7046
2017-05-31,-1.8944
2017-06-01,0.2341
2017-06-02,2.0432
2017-06-05,-1.8307
2017-06-06,-0.7576
2017-06-07,-0.0587
2017-06-08,2.2914
2017-06-09,-1.9529
2017-06-12,-0.1757
2017-06-13,0.939
2017-06-14,-0.5233
2017-06-15,-0.8182
2017-06-16,1.3553
2017-06-19,3.4302
2017-06-20,1.6301
2017-06-21,7.9646
2017-06-22,3.2787
2017-06-23,2.1329
2017-06-26,5.5852
2017-06-27,-4.1858
2017-06-28,3.5046
2017-06-29,-4.6382
2017-06-30,-1.6537
2017-07-03,4.2532
2017-07-05,5.8824
2017-07-06,-1.4337
2017-07-07,-0.9091
2017-07-10,-2.6147
2017-07-11,4.3806
2017-07-12,8.7996
2017-07-13,-0.871
2017-07-14,-0.4184
2017-07-17,-2.7311
2017-07-18,0.9071
2017-07-19,1.0702
2017-07-20,-0.1271
2017-07-21,1.0178
2017-07-24,2.8967
2017-07-25,-1.3872
2017-07-26,1.5308000000000002
2017-07-27,-2.8932
2017-07-28,1.133
2017-07-31,-5.3942
2017-08-01,-1.9737
2017-08-02,0.8054
2017-08-03,-2.308
2017-08-04,0.8632
2017-08-07,0.1802
2017-08-08,0.045
2017-08-09,-2.1573
2017-08-10,0.4593
2017-08-11,4.3896
2017-08-14,-0.6132
2017-08-15,-1.5866
2017-08-16,-0.2687
2017-08-17,-1.0328
2017-08-18,0.363
2017-08-21,1.4466999999999999
2017-08-22,2.0053
2017-08-23,3.5824
2017-08-24,7.6761
2017-08-25,-4.1128
2017-08-28,-0.0408
2017-08-29,-0.5721
2017-08-30,0.3699
2017-08-31,5.2416
2017-09-01,-6.2257
2017-09-05,-3.112
2017-09-06,0.6852
2017-09-07,1.5312999999999999
2017-09-08,-0.4608
2017-09-11,1.0101
2017-09-12,-3.0833
2017-09-13,2.2786
2017-09-14,-0.7566
2017-09-15,2.1601
2017-09-18,4.8922
2017-09-19,2.7668
2017-09-20,-0.8846
2017-09-21,3.5312
2017-09-22,-3.2609
2017-09-25,-2.9059
2017-09-26,-5.826
2017-09-27,1.6524999999999999
2017-09-28,-0.4168
2017-09-29,1.2139
2017-10-02,8.5194
2017-10-03,0.9527
2017-10-04,-1.2835
2017-10-05,3.7094
2017-10-06,10.3614
2017-10-09,-5.6465
2017-10-10,-3.789
2017-10-11,-3.5333
2017-10-12,-1.7168999999999999
2017-10-13,-0.8929
2017-10-16,-2.0368
2017-10-17,1.4394
2017-10-18,-4.2964
2017-10-19,-2.2652
2017-10-20,-2.4442
2017-10-23,-5.054
2017-10-24,-1.5469
2017-10-25,-5.6838999999999995
2017-10-26,-3.8707000000000003
2017-10-27,10.2446
2017-10-30,4.4845
2017-10-31,-2.6106
2017-11-01,0.4089
2017-11-02,0.0905
2017-11-03,5.1085
2017-11-06,0.9462
2017-11-07,1.0226
2017-11-08,-3.2476
2017-11-09,3.9887
2017-11-10,0.5659
2017-11-13,-2.1259
2017-11-14,-3.9608
2017-11-15,3.459
2017-11-16,1.4144999999999999
2017-11-17,-0.3804
2017-11-20,0.891
2017-11-21,-1.5558999999999998
2017-11-22,0.3417
2017-11-24,12.0477
2017-11-27,-7.0289
2017-11-28,0.7356
2017-11-29,2.2312
2017-11-30,2.8175
2017-12-01,-0.9649
2017-12-04,0.1559
2017-12-05,-1.0117
2017-12-06,-1.9654
2017-12-07,0.9623
2017-12-08,1.1517
2017-12-11,-2.1987
2017-12-12,-0.3613
2017-12-13,3.3844
2017-12-14,-4.7155000000000005
2017-12-15,3.1493
2017-12-18,-3.41
2017-12-19,-0.1232
2017-12-20,1.4797
2017-12-21,1.1341
2017-12-22,0.6408
2017-12-26,1.353
2017-12-27,1.3742
2017-12-28,0.1936
2017-12-29,-3.2083
2018-01-02,5.5511
2018-01-03,-2.3837
2018-01-04,-1.0078
2018-01-05,-1.1355
2018-01-08,1.2673
2018-01-09,0.0391
2018-01-10,0.821
2018-01-11,0.7367
2018-01-12,1.8091
2018-01-16,-5.3686
2018-01-17,-5.5933
2018-01-18,-4.0626
2018-01-19,3.2641999999999998
2018-01-22,-0.5126
2018-01-23,3.7355
2018-01-24,-2.3179
2018-01-25,-0.0424
2018-01-26,-0.8054
2018-01-29,2.5641
2018-01-30,-3.125
2018-01-31,-2.8387000000000002
2018-02-01,-1.2395
2018-02-02,-3.1824
2018-02-05,-0.1389
2018-02-06,10.3384
2018-02-07,-2.6471
2018-02-08,-2.719
2018-02-09,-2.7507
2018-02-12,5.9307
2018-02-13,2.0241
2018-02-14,3.0393
2018-02-15,0.6964
2018-02-16,-5.655
2018-02-20,1.6818
2018-02-21,4.2409
2018-02-22,-1.5867
2018-02-23,4.4233
2018-02-26,3.365
2018-02-27,-0.9192
2018-02-28,-1.9714
2018-03-01,-0.7886
2018-03-02,3.4976
2018-03-05,0.9985
2018-03-06,2.6236
2018-03-07,1.5561
2018-03-08,-1.4593
2018-03-09,-1.0367
2018-03-12,4.5267
2018-03-13,-3.1496
2018-03-14,-4.0281
2018-03-15,-6.8926
2018-03-16,-2.6882
2018-03-19,-0.2975
2018-03-20,-0.9804
2018-03-21,3.4438
2018-03-22,-2.2056
2018-03-23,-2.2128
2018-03-26,5.0914
2018-03-27,-4.8447
2018-03-28,-5.6136
2018-03-29,3.3195
2018-04-02,-2.722
2018-04-03,12.6147
2018-04-04,1.5479
2018-04-05,-5.2547
2018-04-06,0.7621
2018-04-09,1.3025
2018-04-10,1.5346
2018-04-11,0.9804
2018-04-12,1.9013
2018-04-13,-0.5955
2018-04-16,1.3578000000000001
2018-04-17,4.3735
2018-04-18,-0.4908
2018-04-19,-4.8179
2018-04-20,-1.4348
2018-04-23,-0.93
2018-04-24,0.0
2018-04-25,2.7347
2018-04-26,5.5224
2018-04-27,-2.5225999999999997
2018-04-30,-3.7466
2018-05-01,1.2039
2018-05-02,1.7446000000000002
2018-05-03,-1.5588
2018-05-04,2.8899
2018-05-07,-0.1154
2018-05-08,-0.8475
2018-05-09,-1.2044
2018-05-10,-1.6909
2018-05-11,3.12
2018-05-14,2.7541
2018-05-15,-2.8689999999999998
2018-05-16,3.1092
2018-05-17,0.4146
2018-05-18,4.2042
2018-05-21,-0.9726
2018-05-22,0.1455
2018-05-23,-3.0149
2018-05-24,-2.9588
2018-05-25,0.6175
2018-05-29,0.3836
2018-05-30,1.8342
2018-05-31,1.7261
2018-06-01,-0.3689
2018-06-04,-0.7034
2018-06-05,1.2304
2018-06-06,0.0
2018-06-07,-2.3941
2018-06-08,0.1887
2018-06-11,2.4482
2018-06-12,-0.2574
2018-06-13,0.1843
2018-06-14,-1.4717
2018-06-15,-1.0829
2018-06-18,1.0193
2018-06-19,2.429
2018-06-20,2.6633
2018-06-21,-3.6958
2018-06-22,1.7711999999999999
2018-06-25,-3.5533
