ticker,GIK US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2020-07-06,0.0
2020-07-07,0.5102
2020-07-08,1.5228000000000002
2020-07-09,-1.0
2020-07-10,0.6545
2020-07-13,-0.2991
2020-07-14,0.6543
2020-07-15,-0.9
2020-07-16,0.0
2020-07-17,0.6054
2020-07-20,-0.2006
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.201
2020-07-27,0.2006
2020-07-28,0.0
2020-07-29,-0.4004
2020-07-30,0.1005
2020-07-31,0.0
