ticker,SPNE US Equity
2015-11-12,-0.9241
2015-11-13,-1.2658
2015-11-16,0.0
2015-11-17,0.6073
2015-11-18,-1.6766999999999999
2015-11-19,1.3643
2015-11-20,-0.8748
2015-11-23,3.5981
2015-11-24,0.2621
2015-11-25,4.3137
2015-11-27,2.2556
2015-11-30,0.9804
2015-12-01,-2.2451
2015-12-02,-1.5518
2015-12-03,-0.3153
2015-12-04,1.518
2015-12-07,0.4361
2015-12-08,0.6203
2015-12-09,-1.2947
2015-12-10,1.1868
2015-12-11,-0.8642
2015-12-14,-0.5604
2015-12-15,1.1271
2015-12-16,0.8669
2015-12-17,0.1842
2015-12-18,-1.2868
2015-12-21,-1.4898
2015-12-22,2.8986
2015-12-23,0.7961
2015-12-24,2.8554
2015-12-28,-2.0083
2015-12-29,1.2055
2015-12-30,1.3103
2015-12-31,0.9994
2016-01-04,-2.7357
2016-01-05,-2.0946
2016-01-06,0.1222
2016-01-07,-3.5409
2016-01-08,-4.4304
2016-01-11,-4.6358
2016-01-12,1.8056
2016-01-13,-4.2292
2016-01-14,2.6353
2016-01-15,-0.1388
2016-01-19,-1.7372999999999998
2016-01-20,2.9703
2016-01-21,-3.022
2016-01-22,0.7082
2016-01-25,-1.9691
2016-01-26,1.1478
2016-01-27,0.6383
2016-01-28,-2.6075
2016-01-29,4.631
2016-02-01,0.1383
2016-02-02,-3.2459
2016-02-03,-0.2141
2016-02-04,1.3591
2016-02-05,-3.5286
2016-02-08,-3.2919
2016-02-09,-6.1271
2016-02-10,0.4835
2016-02-11,-2.3256
2016-02-12,1.3136
2016-02-16,-1.8639000000000001
2016-02-17,3.3856
2016-02-18,-2.1565
2016-02-19,4.2449
2016-02-22,-1.4096
2016-02-23,-4.2097
2016-02-24,3.068
2016-02-25,2.7353
2016-02-26,2.3493
2016-02-29,-3.596
2016-03-01,2.6189999999999998
2016-03-02,-0.1547
2016-03-03,1.1619
2016-03-04,7.4273
2016-03-07,4.7755
2016-03-08,-3.3333
2016-03-09,-3.589
2016-03-10,0.219
2016-03-11,5.5353
2016-03-14,0.207
2016-03-15,-5.6474
2016-03-16,-3.2117
2016-03-17,4.6003
2016-03-18,4.2538
2016-03-21,2.213
2016-03-22,-2.0974
2016-03-23,-1.6585999999999999
2016-03-24,-1.0541
2016-03-28,0.9233
2016-03-29,3.9409
2016-03-30,-1.0833
2016-03-31,0.2053
2016-04-01,-1.0246
2016-04-04,-1.6562999999999999
2016-04-05,0.6316
2016-04-06,0.3487
2016-04-07,-1.1814
2016-04-08,-0.8439
2016-04-11,-0.7801
2016-04-12,1.2866
2016-04-13,1.976
2016-04-14,-1.8685
2016-04-15,0.2116
2016-04-18,3.026
2016-04-19,-2.8689
2016-04-20,1.0549
2016-04-21,1.183
2016-04-22,-1.238
2016-04-25,1.3928
2016-04-26,1.5110000000000001
2016-04-27,1.0149
2016-04-28,-0.7368
2016-04-29,0.6748
2016-05-02,-0.134
2016-05-03,-0.9396
2016-05-04,-3.0488
2016-05-05,-2.0964
2016-05-06,0.0714
2016-05-09,-0.214
2016-05-10,1.0007
2016-05-11,-2.4062
2016-05-12,-4.641
2016-05-13,-8.6692
2016-05-16,-11.657
2016-05-17,-1.508
2016-05-18,-0.5742
2016-05-19,-1.8287
2016-05-20,1.4706000000000001
2016-05-23,-3.8647
2016-05-24,0.5025
2016-05-25,1.1
2016-05-26,2.7695
2016-05-27,-3.7536
2016-05-31,-0.2
2016-06-01,1.1022
2016-06-02,2.6759
2016-06-03,-3.4749
2016-06-06,-0.1
2016-06-07,0.0
2016-06-08,0.1001
2016-06-09,-0.7
2016-06-10,-3.3233
2016-06-13,2.5
2016-06-14,-2.7439
2016-06-15,0.1045
2016-06-16,0.2088
2016-06-17,-0.1042
2016-06-20,-1.0428
2016-06-21,0.1054
2016-06-22,0.4211
2016-06-23,4.5073
2016-06-24,-2.2066
2016-06-27,2.4615
2016-06-28,0.6006
2016-06-29,3.7811
2016-06-30,0.4794
2016-07-01,5.5344
2016-07-05,9.7649
2016-07-06,-4.7776
2016-07-07,-5.5363
2016-07-08,2.0147
2016-07-11,-2.8725
2016-07-12,2.7725999999999997
2016-07-13,-2.2482
2016-07-14,-2.0239
2016-07-15,-4.3192
2016-07-18,4.318
2016-07-19,-3.1044
2016-07-20,-0.4854
2016-07-21,0.0
2016-07-22,-2.439
2016-07-25,-1.8
2016-07-26,-4.1752
2016-07-27,-0.1063
2016-07-28,2.234
2016-07-29,0.1041
2016-08-01,1.3514
2016-08-02,0.7179
2016-08-03,0.4073
2016-08-04,0.4057
2016-08-05,-0.6061
2016-08-08,-0.9146
2016-08-09,0.0
2016-08-10,4.8205
2016-08-11,3.0333
2016-08-12,-1.3295
2016-08-15,1.3474
2016-08-16,-0.1899
2016-08-17,-3.901
2016-08-18,3.6634
2016-08-19,6.6858
2016-08-22,-1.5219
2016-08-23,0.3636
2016-08-24,-5.8877
2016-08-25,0.8662
2016-08-26,-3.5305
2016-08-29,-0.0989
2016-08-30,3.6634
2016-08-31,-0.7641
2016-09-01,-0.2887
2016-09-02,2.5097
2016-09-06,-1.9774
2016-09-07,2.4976
2016-09-08,-1.5933000000000002
2016-09-09,0.9524
2016-09-12,-2.7358000000000002
2016-09-13,-2.0369
2016-09-14,-2.8712999999999997
2016-09-15,1.8349
2016-09-16,-0.3003
2016-09-19,0.9036
2016-09-20,2.3881
2016-09-21,-0.9718
2016-09-22,2.4534000000000002
2016-09-23,-0.8621
2016-09-26,-2.3188
2016-09-27,-0.3956
2016-09-28,0.0993
2016-09-29,-0.6944
2016-09-30,0.999
2016-10-03,4.3521
2016-10-04,-2.0853
2016-10-05,4.0658
2016-10-06,-2.0465
2016-10-07,1.6143999999999998
2016-10-10,-5.4206
2016-10-11,-0.5929
2016-10-12,-0.6958
2016-10-13,0.5005
2016-10-14,1.494
2016-10-17,-2.0608
2016-10-18,0.2004
2016-10-19,1.5
2016-10-20,-1.5764
2016-10-21,0.9009
2016-10-24,-2.0833
2016-10-25,-1.6211
2016-10-26,-2.1627
2016-10-27,-1.0526
2016-10-28,1.0638
2016-10-31,-2.0
2016-11-01,1.826
2016-11-02,-3.481
2016-11-03,-0.4372
2016-11-04,0.5488
2016-11-07,2.2926
2016-11-08,-1.921
2016-11-09,8.9227
2016-11-10,-11.6883
2016-11-11,-13.009
2016-11-14,-7.0221
2016-11-15,3.2168
2016-11-16,-3.523
2016-11-17,-1.264
2016-11-18,-0.1422
2016-11-21,-0.2849
2016-11-22,0.8571
2016-11-23,-1.6997
2016-11-25,2.1614
2016-11-28,-2.3977
2016-11-29,-1.7341
2016-11-30,2.9412000000000003
2016-12-01,-0.1429
2016-12-02,9.1559
2016-12-05,-1.7038
2016-12-06,-2.6667
2016-12-07,0.137
2016-12-08,-0.8208
2016-12-09,6.3448
2016-12-12,-1.5564
2016-12-13,-4.4796
2016-12-14,-3.0345
2016-12-15,2.276
2016-12-16,-0.4172
2016-12-19,-1.1173
2016-12-20,0.0
2016-12-21,1.9774
2016-12-22,-1.662
2016-12-23,4.507
2016-12-27,0.2695
2016-12-28,2.1505
2016-12-29,3.0263
2016-12-30,0.894
2017-01-03,-4.3038
2017-01-04,-1.9841
2017-01-05,-0.2699
2017-01-06,-3.1123
2017-01-09,4.7486
2017-01-10,2.2667
2017-01-11,1.8904999999999998
2017-01-12,-0.7038
2017-01-13,0.0
2017-01-17,-3.3505
2017-01-18,-0.1333
2017-01-19,3.2043
2017-01-20,-2.8461
2017-01-23,7.5899
2017-01-24,-7.797
2017-01-25,2.4832
2017-01-26,0.0655
2017-01-27,-2.4869
2017-01-30,-3.3557
2017-01-31,1.1111
2017-02-01,-1.0989
2017-02-02,2.5
2017-02-03,-3.794
2017-02-06,-1.2676
2017-02-07,-0.1427
2017-02-08,2.0
2017-02-09,-1.9607999999999999
2017-02-10,1.0
2017-02-13,-3.1117
2017-02-14,0.146
2017-02-15,-0.8746
2017-02-16,2.2059
2017-02-17,-1.295
2017-02-21,2.1866
2017-02-22,4.9929
2017-02-23,0.8152
2017-02-24,-5.1213
2017-02-27,0.8523
2017-02-28,-0.1408
2017-03-01,1.2694
2017-03-02,-0.6964
2017-03-03,-4.3478
2017-03-06,-0.1466
2017-03-07,-0.4405
2017-03-08,-1.1799
2017-03-09,-0.1493
2017-03-10,-0.4484
2017-03-13,-0.4505
2017-03-14,0.4525
2017-03-15,2.7027
2017-03-16,1.7544
2017-03-17,4.1667
2017-03-20,0.4138
2017-03-21,0.4121
2017-03-22,-1.2312
2017-03-23,1.662
2017-03-24,-0.2725
2017-03-27,-1.5027
2017-03-28,-1.1096
2017-03-29,4.2076
2017-03-30,2.961
2017-03-31,2.6144
2017-04-03,-1.5287
2017-04-04,-0.1294
2017-04-05,0.2591
2017-04-06,-1.1628
2017-04-07,0.915
2017-04-10,0.0
2017-04-11,0.1295
2017-04-12,0.9056
2017-04-13,2.3077
2017-04-17,5.7644
2017-04-18,0.1185
2017-04-19,0.2367
2017-04-20,2.1250999999999998
2017-04-21,1.0405
2017-04-24,3.0892
2017-04-25,-3.1077
2017-04-26,-1.9473
2017-04-27,-5.4907
2017-04-28,-0.9889
2017-05-01,0.7491
2017-05-02,-1.7348
2017-05-03,-2.7743
2017-05-04,-2.2049
2017-05-05,10.3448
2017-05-08,3.8462
2017-05-09,2.8935
2017-05-10,3.7119999999999997
2017-05-11,5.6399
2017-05-12,-1.0267
2017-05-15,3.3195
2017-05-16,1.1044
2017-05-17,0.993
2017-05-18,2.3599
2017-05-19,4.3228
2017-05-22,0.0921
2017-05-23,-1.2879
2017-05-24,-2.7959
2017-05-25,0.8629
2017-05-26,-1.4259
2017-05-30,-1.4465
2017-05-31,-2.2505
2017-06-01,-0.2002
2017-06-02,1.1033
2017-06-05,-0.7937
2017-06-06,-0.3
2017-06-07,0.3009
2017-06-08,-0.2
2017-06-09,0.1002
2017-06-12,0.1001
2017-06-13,-0.6
2017-06-14,-0.2012
2017-06-15,0.3024
2017-06-16,-0.201
2017-06-19,0.6042
2017-06-20,-0.5005
2017-06-21,1.6097000000000001
2017-06-22,-0.9901
2017-06-23,0.8
2017-06-26,6.0516
2017-06-27,2.7128
2017-06-28,1.0018
2017-06-29,1.6231
2017-06-30,2.2183
2017-07-03,1.9097
2017-07-05,1.6183999999999998
2017-07-06,0.2515
2017-07-07,1.9231
2017-07-10,2.461
2017-07-11,5.3643
2017-07-12,1.8997000000000002
2017-07-13,-3.132
2017-07-14,-4.8499
2017-07-17,-1.3754
2017-07-18,-0.4102
2017-07-19,-0.9885
2017-07-20,-0.4992
2017-07-21,-0.8361
2017-07-24,1.0118
2017-07-25,0.1669
2017-07-26,-0.5833
2017-07-27,-0.5868
2017-07-28,-3.1197
2017-07-31,-1.8277
2017-08-01,2.039
2017-08-02,0.6082
2017-08-03,-0.6908
2017-08-04,12.6087
2017-08-07,-3.7838000000000003
2017-08-08,2.1669
2017-08-09,1.1783
2017-08-10,-7.2205
2017-08-11,-1.1715
2017-08-14,2.4555
2017-08-15,-0.9917
2017-08-16,-0.4174
2017-08-17,-3.6044
2017-08-18,1.4783
2017-08-21,-0.6855
2017-08-22,2.4159
2017-08-23,-0.4212
2017-08-24,-3.9763
2017-08-25,0.2643
2017-08-28,-1.0545
2017-08-29,0.6217
2017-08-30,-1.8535
2017-08-31,1.6187
2017-09-01,-1.6814
2017-09-05,0.9001
2017-09-06,0.0
2017-09-07,-1.6057000000000001
2017-09-08,1.8132000000000001
2017-09-11,-0.8905
2017-09-12,0.5391
2017-09-13,-2.2341
2017-09-14,-5.0274
2017-09-15,0.0962
2017-09-18,0.5769
2017-09-19,-2.8681
2017-09-20,-0.8858
2017-09-21,-0.0993
2017-09-22,1.2922
2017-09-25,1.472
2017-09-26,2.3211
2017-09-27,0.5671
2017-09-28,1.9737
2017-09-29,3.4101
2017-10-02,-0.5348
2017-10-03,-3.9427
2017-10-04,0.4664
2017-10-05,2.2284
2017-10-06,3.9055
2017-10-09,-2.6224
2017-10-10,0.8079
2017-10-11,-2.4933
2017-10-12,-1.8265
2017-10-13,-0.3721
2017-10-16,-4.2017
2017-10-17,1.5594999999999999
2017-10-18,-0.7678
2017-10-19,-1.8375
2017-10-20,-0.2956
2017-10-23,0.8893
2017-10-24,-0.8815
2017-10-25,3.6561
2017-10-26,-2.2879
2017-10-27,-0.5854
2017-10-30,-0.5888
2017-10-31,-1.0859
2017-11-01,0.1996
2017-11-02,-0.996
2017-11-03,2.7163
2017-11-06,3.0362
2017-11-07,-4.8479
2017-11-08,3.4965
2017-11-09,0.5792
2017-11-10,-0.096
2017-11-13,-5.8598
2017-11-14,0.9184
2017-11-15,0.0
2017-11-16,1.3145
2017-11-17,0.8982
2017-11-20,-0.3956
2017-11-21,0.6951
2017-11-22,2.9586
2017-11-24,2.0115
2017-11-27,-2.4413
2017-11-28,-2.2137000000000002
2017-11-29,-1.9685000000000001
2017-11-30,-1.004
2017-12-01,1.0142
2017-12-04,0.9036
2017-12-05,0.8955
2017-12-06,-1.4793
2017-12-07,-0.5005
2017-12-08,0.7042
2017-12-11,-0.1998
2017-12-12,-0.1001
2017-12-13,-0.2004
2017-12-14,0.502
2017-12-15,0.3996
2017-12-18,-0.398
2017-12-19,-0.1998
2017-12-20,0.0
2017-12-21,-0.4004
2017-12-22,1.206
2017-12-26,-0.5958
2017-12-27,0.1998
2017-12-28,0.2991
2017-12-29,0.5964
2018-01-02,-1.1858
2018-01-03,1.3
2018-01-04,-0.0987
2018-01-05,0.0988
2018-01-08,-0.0987
2018-01-09,0.3953
2018-01-10,-1.6732
2018-01-11,1.5015
2018-01-12,0.789
2018-01-16,1.1742
2018-01-17,0.5803
2018-01-18,2.2115
2018-01-19,5.08
2018-01-22,2.2381
2018-01-23,0.2189
2018-01-24,-2.4028
2018-01-25,-1.1638
2018-01-26,4.1667
2018-01-29,-4.087
2018-01-30,-1.2239
2018-01-31,0.872
2018-02-01,-0.8189
2018-02-02,-0.4587
2018-02-05,-3.6866
2018-02-06,-1.6268
2018-02-07,-1.07
2018-02-08,-4.6213999999999995
2018-02-09,2.0619
2018-02-12,0.6061
2018-02-13,2.008
2018-02-14,-1.9685000000000001
2018-02-15,0.3012
2018-02-16,-0.7007
2018-02-20,-0.2016
2018-02-21,2.3232
2018-02-22,0.8885
2018-02-23,-1.272
2018-02-26,0.0991
2018-02-27,1.6832
2018-02-28,-1.5579
2018-03-01,0.6924
2018-03-02,-2.6523
2018-03-05,0.6054
2018-03-06,0.9027
2018-03-07,0.994
2018-03-08,-1.0827
2018-03-09,2.7861000000000002
2018-03-12,-3.1946
2018-03-13,0.0
2018-03-14,-0.3
2018-03-15,0.4012
2018-03-16,-0.3996
2018-03-19,-0.2006
2018-03-20,-1.3065
2018-03-21,0.0
2018-03-22,0.611
2018-03-23,-1.3158
2018-03-26,5.0256
2018-03-27,3.0273
2018-03-28,-5.1185
2018-03-29,1.2987
2018-04-02,-0.9862
2018-04-03,-0.498
2018-04-04,5.9059
2018-04-05,0.5671
2018-04-06,2.4436
2018-04-09,0.5505
2018-04-10,-0.1825
2018-04-11,5.8501
2018-04-12,2.2453
2018-04-13,1.7736
2018-04-16,-0.4979
2018-04-17,0.0
2018-04-18,-1.8349
2018-04-19,-4.2481
2018-04-20,3.9042
2018-04-23,1.4518
2018-04-24,-5.2189
2018-04-25,-1.1545
2018-04-26,1.7969
2018-04-27,1.1474
2018-04-30,0.4363
2018-05-01,-1.1295
2018-05-02,-9.754
2018-05-03,5.4528
2018-05-04,-0.7387
2018-05-07,-0.8372
2018-05-08,7.6923
2018-05-09,3.7456
2018-05-10,0.6717
2018-05-11,4.5872
2018-05-14,-2.1531000000000002
2018-05-15,-1.2225
2018-05-16,-2.3102
2018-05-17,1.6047
2018-05-18,-1.33
2018-05-21,-3.9596
2018-05-22,0.9649
2018-05-23,2.3458
2018-05-24,-1.1036
2018-05-25,0.2575
2018-05-29,-1.3699
2018-05-30,-1.9965000000000002
2018-05-31,5.7573
2018-06-01,0.5863
2018-06-04,3.5803000000000003
2018-06-05,-0.201
2018-06-06,3.826
2018-06-07,2.5601000000000003
2018-06-08,1.3616
2018-06-11,0.8209
2018-06-12,0.8142
2018-06-13,1.0279
2018-06-14,1.9622000000000002
2018-06-15,0.1426
2018-06-18,-5.3381
2018-06-19,5.1128
2018-06-20,-5.7940000000000005
2018-06-21,-1.063
2018-06-22,-0.307
2018-06-25,-3.6952
2018-06-26,2.6379
2018-06-27,-2.1028000000000002
2018-06-28,0.0
2018-06-29,0.3978
2018-07-02,0.317
2018-07-03,2.8436
2018-07-05,0.0768
2018-07-06,0.3837
2018-07-09,0.2294
2018-07-10,-2.2883
2018-07-11,-0.9368
2018-07-12,0.7092
2018-07-13,0.3912
2018-07-16,-2.3383
2018-07-17,-0.2394
2018-07-18,0.16
2018-07-19,2.3962
2018-07-20,-0.312
2018-07-23,-0.2347
2018-07-24,0.6275
2018-07-25,0.0779
2018-07-26,-3.972
2018-07-27,-0.6488
2018-07-30,0.0
2018-07-31,13.9592
2018-08-01,0.2865
2018-08-02,1.8571
2018-08-03,-3.2959
2018-08-06,-0.6526
2018-08-07,-3.4307
2018-08-08,3.2502
2018-08-09,3.0015
2018-08-10,-1.2082
2018-08-13,-1.5827
2018-08-14,0.731
2018-08-15,-0.8708
2018-08-16,2.4158
2018-08-17,1.7155
2018-08-20,-0.4216
2018-08-21,1.3409
2018-08-22,4.805
2018-08-23,1.3953
2018-08-24,-2.4246
2018-08-27,-1.9476
2018-08-28,-0.5479
2018-08-29,1.584
2018-08-30,0.8136
2018-08-31,3.5642
2018-09-04,-1.6883
2018-09-05,-1.1889
2018-09-06,0.2674
2018-09-07,0.6667
2018-09-10,7.8808
2018-09-11,-2.1486
2018-09-12,-0.0627
2018-09-13,1.5694
2018-09-14,-1.7923
2018-09-17,-2.3285
2018-09-18,-1.0954
2018-09-19,-0.6515
2018-09-20,1.9672
2018-09-21,1.9936
2018-09-24,-0.9458
2018-09-25,-1.3367
2018-09-26,-0.7097
2018-09-27,2.0793
2018-09-28,-0.9548
2018-10-01,-2.3779
2018-10-02,9.3483
2018-10-03,6.8633
2018-10-04,1.0704
2018-10-05,-0.4459
2018-10-08,0.4479
2018-10-09,-1.2263
2018-10-10,-1.693
2018-10-11,-8.1515
2018-10-12,0.625
2018-10-15,-0.8696
2018-10-16,3.6967
2018-10-17,-0.8459
2018-10-18,4.3266
2018-10-19,-3.6215
2018-10-22,0.6667
2018-10-23,0.5418
2018-10-24,-0.0599
2018-10-25,2.9359
2018-10-26,-0.6403
2018-10-29,-0.1757
2018-10-30,4.108
2018-10-31,-3.2131
2018-11-01,1.1648
2018-11-02,-0.5181
2018-11-05,0.6366
2018-11-06,0.345
2018-11-07,-0.3438
2018-11-08,2.1277
2018-11-09,-2.3086
2018-11-12,-1.0951
2018-11-13,-6.0023
2018-11-14,-1.5499
2018-11-15,-0.8186
2018-11-16,-2.4127
2018-11-19,6.0507
2018-11-20,-3.0675
2018-11-21,2.2785
2018-11-23,4.6411
2018-11-26,0.8279
2018-11-27,-0.8798
2018-11-28,4.0237
2018-11-29,1.1377
2018-11-30,10.5737
2018-12-03,-0.1526
2018-12-04,-6.215
2018-12-06,-3.3134
2018-12-07,-3.427
2018-12-10,0.1163
2018-12-11,-0.2905
2018-12-12,-0.6993
2018-12-13,-1.4671
2018-12-14,-1.3103
2018-12-17,-3.3193
2018-12-18,-0.437
2018-12-19,-3.3856
2018-12-20,1.7521
2018-12-21,-9.1199
2018-12-24,7.7895
2018-12-26,1.1068
2018-12-27,2.1893
2018-12-28,12.9175
2018-12-31,1.7856999999999998
2019-01-02,-3.7829
2019-01-03,-2.735
2019-01-04,0.4687
2019-01-07,-1.5743
2019-01-08,-4.1469
2019-01-09,1.8540999999999999
2019-01-10,-5.7039
2019-01-11,-2.0592
2019-01-14,-4.4678
2019-01-15,5.7772
2019-01-16,-2.5358
2019-01-17,3.8025
2019-01-18,0.1285
2019-01-22,-5.7766
2019-01-23,0.2725
2019-01-24,-2.106
2019-01-25,2.7065
2019-01-28,-2.973
2019-01-29,0.3482
2019-01-30,2.9146
2019-01-31,3.1018
2019-02-01,0.2616
2019-02-04,0.848
2019-02-05,-0.194
2019-02-06,0.1944
2019-02-07,0.9056
2019-02-08,0.7692
2019-02-11,1.7812000000000001
2019-02-12,1.25
2019-02-13,-1.1728
2019-02-14,-0.7495
2019-02-15,3.3354
2019-02-19,2.8624
2019-02-20,3.6116
2019-02-21,2.3429
2019-02-22,-0.0558
2019-02-25,-3.5196
2019-02-26,-4.4007
2019-02-27,-0.848
2019-02-28,-6.292
2019-03-01,-0.1304
2019-03-04,-5.5483
2019-03-05,-2.6261
2019-03-06,2.484
2019-03-07,-2.9086
2019-03-08,-0.6419
2019-03-11,1.3639999999999999
2019-03-12,0.2833
2019-03-13,-0.0706
2019-03-14,2.4735
2019-03-15,1.8620999999999999
2019-03-18,-2.1666
2019-03-19,1.1073
2019-03-20,-0.6845
2019-03-21,6.8918
2019-03-22,-3.8040000000000003
2019-03-25,0.2011
2019-03-26,3.0769
2019-03-27,-1.1032
2019-03-28,-1.1155
2019-03-29,0.0664
2019-04-01,-2.4536
2019-04-02,-1.0877
2019-04-03,-0.8247
2019-04-04,-1.5939
2019-04-05,-0.2113
2019-04-08,-0.0706
2019-04-09,-1.2711999999999999
2019-04-10,-0.2861
2019-04-11,-0.4304
2019-04-12,-1.8012000000000001
2019-04-15,-2.5679
2019-04-16,0.5271
2019-04-17,-4.8689
2019-04-18,3.4646
2019-04-22,2.8158
2019-04-23,6.2916
2019-04-24,-1.3928
2019-04-25,0.0
2019-04-26,0.7768
2019-04-29,0.9811
2019-04-30,2.2207
2019-05-01,-2.3761
2019-05-02,1.7385000000000002
2019-05-03,4.9897
2019-05-06,0.8464
2019-05-07,-2.1304
2019-05-08,1.5171999999999999
2019-05-09,-1.8843
2019-05-10,1.3907
2019-05-13,-3.6577
2019-05-14,-0.0678
2019-05-15,0.3392
2019-05-16,-2.2312
2019-05-17,-1.5213999999999999
2019-05-20,0.0702
2019-05-21,-1.8246
2019-05-22,1.5011
2019-05-23,-1.5493000000000001
2019-05-24,1.9313
2019-05-28,-0.0702
2019-05-29,-3.3006
2019-05-30,1.7429000000000001
2019-05-31,-2.7123
2019-06-03,-5.3558
2019-06-04,4.186
2019-06-05,0.8929
2019-06-06,-0.885
2019-06-07,-0.4464
2019-06-10,0.3737
2019-06-11,-0.2234
2019-06-12,1.6418
2019-06-13,2.4963
2019-06-14,-3.2951
2019-06-17,0.5926
2019-06-18,0.9573
2019-06-19,0.2918
2019-06-20,-0.1455
2019-06-21,0.1457
2019-06-24,0.6545
2019-06-25,-3.974
2019-06-26,-2.1068
2019-06-27,0.3075
2019-06-28,1.5326
2019-07-01,-3.9245
2019-07-02,0.4713
2019-07-03,1.251
2019-07-05,0.6178
2019-07-08,-0.8442
2019-07-09,-1.3158
2019-07-10,0.9412
2019-07-11,-1.4763
2019-07-12,3.9432
2019-07-15,-1.4416
2019-07-16,-2.4634
2019-07-17,0.3946
2019-07-18,0.8648
2019-07-19,-0.7794
2019-07-22,-1.0212
2019-07-23,1.9048
2019-07-24,3.7382999999999997
2019-07-25,-3.6787
2019-07-26,-1.0133
2019-07-29,-0.7874
2019-07-30,3.4127
2019-07-31,-2.4559
2019-08-01,1.5735999999999999
2019-08-02,0.0775
2019-08-05,-5.1084
2019-08-06,-3.2626
2019-08-07,-0.0843
2019-08-08,3.038
2019-08-09,-2.6208
2019-08-12,-2.7754
2019-08-13,-2.2491
2019-08-14,-4.1593
2019-08-15,-1.2004
2019-08-16,0.4673
2019-08-19,5.5814
2019-08-20,0.7048
2019-08-21,0.0
2019-08-22,-3.6745
2019-08-23,-4.5413
2019-08-26,7.4215
2019-08-27,-0.8857
2019-08-28,0.2681
2019-08-29,-0.713
2019-08-30,-1.3465
2019-09-03,-0.6369
2019-09-04,0.9158
2019-09-05,-1.6334
2019-09-06,1.3838
2019-09-09,1.0009
2019-09-10,2.973
2019-09-11,4.287
2019-09-12,3.6913
2019-09-13,2.3463
2019-09-16,-2.5296
2019-09-17,0.5677
2019-09-18,-1.371
2019-09-19,-1.063
2019-09-20,0.9091
2019-09-23,-1.1466
2019-09-24,1.8227
2019-09-25,0.0814
2019-09-26,-2.439
2019-09-27,0.4167
2019-09-30,1.3277999999999999
2019-10-01,-1.638
2019-10-02,-6.3281
2019-10-03,-2.5778
2019-10-04,-0.8212
2019-10-07,-0.92
2019-10-08,-1.7642
2019-10-09,-0.0945
2019-10-10,1.1353
2019-10-11,0.1871
2019-10-14,0.5602
2019-10-15,-0.9285
2019-10-16,0.656
2019-10-17,2.5140000000000002
2019-10-18,3.3606
2019-10-21,1.2302
2019-10-22,0.6944
2019-10-23,2.1552
2019-10-24,-0.6751
2019-10-25,4.9277999999999995
2019-10-28,5.1822
2019-10-29,3.5412
2019-10-30,-3.3457
2019-10-31,6.4615
2019-11-01,-1.8786
2019-11-04,-3.3872999999999998
2019-11-05,0.3049
2019-11-06,0.3799
2019-11-07,1.3626
2019-11-08,1.8671
2019-11-11,-2.8592
2019-11-12,-0.6792
2019-11-13,-0.076
2019-11-14,-0.3802
2019-11-15,-0.3053
