ticker,EVOK US Equity
2014-02-13,-0.6141
2014-02-14,-0.103
2014-02-18,1.4433
2014-02-19,-4.7764
2014-02-20,7.6841
2014-02-21,9.0188
2014-02-24,2.2727
2014-02-25,-3.5556
2014-02-26,-1.3825
2014-02-27,-0.0935
2014-02-28,-2.8064
2014-03-03,-2.8874
2014-03-04,-1.9822
2014-03-05,3.3367
2014-03-06,-1.9569
2014-03-07,-1.1976
2014-03-10,1.3131
2014-03-11,3.5892
2014-03-12,0.1925
2014-03-13,-2.4015
2014-03-14,-1.8700999999999999
2014-03-17,-3.7111
2014-03-18,0.3125
2014-03-19,1.6615
2014-03-20,5.618
2014-03-21,-0.8704
2014-03-24,-5.9512
2014-03-25,3.3195
2014-03-26,-6.6265
2014-03-27,-3.2258
2014-03-28,-2.8889
2014-03-31,-4.119
2014-04-01,2.3866
2014-04-02,-3.2634
2014-04-03,-1.2048
2014-04-04,-3.4131
2014-04-07,-1.2642
2014-04-08,1.6623999999999999
2014-04-09,-3.6478
2014-04-10,-3.1332
2014-04-11,4.9865
2014-04-14,-8.7291
2014-04-15,-1.4064999999999999
2014-04-16,-4.9929
2014-04-17,11.2613
2014-04-21,6.0729
2014-04-22,18.1934
2014-04-23,5.2745
2014-04-24,3.2720000000000002
2014-04-25,-5.6436
2014-04-28,-4.9318
2014-04-29,5.7395
2014-04-30,-10.9603
2014-05-01,2.9308
2014-05-02,0.5695
2014-05-05,-4.3035
2014-05-06,-2.3669000000000002
2014-05-07,1.3333
2014-05-08,-0.7177
2014-05-09,-3.4939999999999998
2014-05-12,0.1248
2014-05-13,-5.4863
2014-05-14,-1.1873
2014-05-15,-2.6702
2014-05-16,-7.1468
2014-05-19,5.6286000000000005
2014-05-20,0.6993
2014-05-21,6.6667
2014-05-22,0.7813
2014-05-23,-5.0388
2014-05-27,3.9455999999999998
2014-05-28,-2.4869
2014-05-29,0.6711
2014-05-30,-5.0667
2014-06-02,1.1236
2014-06-03,-2.6389
2014-06-04,2.4233000000000002
2014-06-05,3.3444
2014-06-06,3.6388
2014-06-09,8.4525
2014-06-10,1.4388
2014-06-11,-1.4775
2014-06-12,-0.7798
2014-06-13,-0.1209
2014-06-16,-3.1477
2014-06-17,-1.875
2014-06-18,1.2739
2014-06-19,-2.1384
2014-06-20,2.3136
2014-06-23,2.0101
2014-06-24,-1.1084
2014-06-25,0.4857
2014-06-26,-1.103
2014-06-27,-0.3759
2014-06-30,1.7610000000000001
2014-07-01,-5.3152
2014-07-02,4.4386
2014-07-03,1.25
2014-07-07,-0.6188
2014-07-08,-0.6196
2014-07-09,-6.25
2014-07-10,-3.3333
2014-07-11,-0.9905
2014-07-14,-0.3927
2014-07-15,-0.5594
2014-07-16,-2.6723
2014-07-17,-5.4913
2014-07-18,4.5872
2014-07-21,-2.193
2014-07-22,-0.299
2014-07-23,-1.3493
2014-07-24,6.6869
2014-07-25,-0.4274
2014-07-28,3.0043
2014-07-29,-2.9167
2014-07-30,2.5751
2014-07-31,-3.6123
2014-08-01,-1.6061
2014-08-04,-0.7353
2014-08-05,3.2593
2014-08-06,-3.0129
2014-08-07,-2.5148
2014-08-08,2.8832
2014-08-11,-0.8868
2014-08-12,-3.1232
2014-08-13,-0.77
2014-08-14,-0.1529
2014-08-15,6.8217
2014-08-18,-5.3701
2014-08-19,-0.7669
2014-08-20,2.0093
2014-08-21,2.8788
2014-08-22,-0.2946
2014-08-25,0.4431
2014-08-26,1.4706000000000001
2014-08-27,-2.6087
2014-08-28,2.6786
2014-08-29,-3.3333
2014-09-02,1.7991000000000001
2014-09-03,-0.8818
2014-09-04,-1.6362999999999999
2014-09-05,-1.5106000000000002
2014-09-08,1.5337
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.3021
2014-09-12,-1.3554
2014-09-15,0.6107
2014-09-16,-3.4901
2014-09-17,1.4151
2014-09-18,-2.4806
2014-09-19,-8.744
2014-09-22,-0.5226
2014-09-23,-3.2958
2014-09-24,0.3294
2014-09-25,-4.3321
2014-09-26,2.2641999999999998
2014-09-29,2.3985
2014-09-30,-0.9099
2014-10-01,-3.6276
2014-10-02,0.0
2014-10-03,6.0377
2014-10-06,-0.5338
2014-10-07,-3.3095
2014-10-08,0.0925
2014-10-09,0.7394
2014-10-10,-2.9358
2014-10-13,-2.0794
2014-10-14,-0.3861
2014-10-15,0.0
2014-10-16,-8.5271
2014-10-17,6.3559
2014-10-20,0.996
2014-10-21,0.0
2014-10-22,-1.9724
2014-10-23,-4.0241
2014-10-24,0.8386
2014-10-27,1.8711
2014-10-28,3.6734999999999998
2014-10-29,0.0984
2014-10-30,16.8142
2014-10-31,12.794599999999999
2014-11-03,-2.6866
2014-11-04,-1.3804
2014-11-05,2.7994
2014-11-06,0.1513
2014-11-07,1.2085
2014-11-10,0.8955
2014-11-11,1.4793
2014-11-12,-8.1633
2014-11-13,1.5873
2014-11-14,-0.4688
2014-11-17,-3.9246
2014-11-18,4.4118
2014-11-19,-6.025
2014-11-20,-0.5828
2014-11-21,-2.0101
2014-11-24,1.8803
2014-11-25,2.6846
2014-11-26,0.6536
2014-11-28,2.2727
2014-12-01,-1.5873
2014-12-02,-7.7419
2014-12-03,5.7692
2014-12-04,-2.0661
2014-12-05,-1.7722
2014-12-08,-1.2027
2014-12-09,0.6087
2014-12-10,-0.7779
2014-12-11,0.6969
2014-12-12,-5.0173
2014-12-15,-1.0929
2014-12-16,0.3683
2014-12-17,1.1009
2014-12-18,1.2704
2014-12-19,3.9427
2014-12-22,-3.9655
2014-12-23,3.5009
2014-12-24,-4.5967
2014-12-26,2.3636
2014-12-29,-4.2629
2014-12-30,2.2263
2014-12-31,7.078
2015-01-02,2.3729
2015-01-05,0.1656
2015-01-06,7.1074
2015-01-07,0.9259
2015-01-08,1.682
2015-01-09,0.7519
2015-01-12,12.2388
2015-01-13,3.0585
2015-01-14,-5.0323
2015-01-15,-2.8533
2015-01-16,-0.5594
2015-01-20,-6.3291
2015-01-21,-4.8048
2015-01-22,4.8896
2015-01-23,-4.5113
2015-01-26,0.315
2015-01-27,2.1036
2015-01-28,-2.3678
2015-01-29,2.8346
2015-01-30,-0.9188
2015-02-02,-13.4467
2015-02-03,-7.8571
2015-02-04,1.7442
2015-02-05,-1.3333
2015-02-06,-0.3861
2015-02-09,1.1628
2015-02-10,5.364
2015-02-11,-0.3636
2015-02-12,0.5474
2015-02-13,-1.8149
2015-02-17,1.1091
2015-02-18,1.6453
2015-02-19,0.7194
2015-02-20,1.4285999999999999
2015-02-23,-4.2254
2015-02-24,-0.9191
2015-02-25,2.2449
2015-02-26,0.1633
2015-02-27,1.2681
2015-03-02,-0.3578
2015-03-03,-3.0521
2015-03-04,0.3704
2015-03-05,11.2915
2015-03-06,3.1167
2015-03-09,-2.7331
2015-03-10,-0.8264
2015-03-11,5.5
2015-03-12,4.2654
2015-03-13,1.0606
2015-03-16,4.1979
2015-03-17,2.3022
2015-03-18,1.5471
2015-03-19,0.0
2015-03-20,-3.0471
2015-03-23,0.8571
2015-03-24,1.2748
2015-03-25,-1.3986
2015-03-26,0.1418
2015-03-27,-0.1416
2015-03-30,-0.7092
2015-03-31,0.7143
2015-04-01,0.7092
2015-04-02,2.6761
2015-04-06,-2.332
2015-04-07,0.9831
2015-04-08,-0.4172
2015-04-09,0.9166
2015-04-10,0.7525
2015-04-13,2.1978
2015-04-14,5.5108
2015-04-15,-5.2229
2015-04-16,-10.4839
2015-04-17,0.0
2015-04-20,-3.6036
2015-04-21,1.4019
2015-04-22,-1.2288999999999999
2015-04-23,1.2442
2015-04-24,0.7527
2015-04-27,-4.8655
2015-04-28,4.6495
2015-04-29,-4.1348
2015-04-30,-1.4377
2015-05-01,0.6483
2015-05-04,-5.153
2015-05-05,-0.3396
2015-05-06,0.1704
2015-05-07,0.3401
2015-05-08,0.8475
2015-05-11,0.6723
2015-05-12,1.1686
2015-05-13,0.0
2015-05-14,-2.3102
2015-05-15,-3.6824
2015-05-18,-5.2964
2015-05-19,3.7014
2015-05-20,-0.3549
2015-05-21,-0.7168
2015-05-22,-2.5271
2015-05-26,-0.7315
2015-05-27,-0.1959
2015-05-28,-0.9346
2015-05-29,-0.9434
2015-06-01,-0.5619
2015-06-02,-0.9673
2015-06-03,0.0
2015-06-04,-3.2882
2015-06-05,2.0
2015-06-08,-1.3725
2015-06-09,3.1784
2015-06-10,-1.3464
2015-06-11,-0.9766
2015-06-12,0.9837
2015-06-15,-1.3648
2015-06-16,6.5347
2015-06-17,-0.5576
2015-06-18,-2.243
2015-06-19,-4.3977
2015-06-22,0.0
2015-06-23,-2.8
2015-06-24,16.8724
2015-06-25,0.5282
2015-06-26,-7.5306
2015-06-29,-2.178
2015-06-30,1.2585
2015-07-01,-1.7208
2015-07-02,-1.751
2015-07-06,-2.5743
2015-07-07,-0.6098
2015-07-08,1.227
2015-07-09,6.1073
2015-07-10,11.3795
2015-07-13,6.8376
2015-07-14,-2.88
2015-07-15,-5.4366
2015-07-16,3.4843
2015-07-17,-3.8721
2015-07-20,-1.7490999999999999
2015-07-21,-1.25
2015-07-22,1.8073000000000001
2015-07-23,-6.0305
2015-07-24,-0.566
2015-07-27,-5.6926
2015-07-28,2.8169
2015-07-29,-0.1957
2015-07-30,-1.9607999999999999
2015-07-31,4.6
2015-08-03,-1.912
2015-08-04,-2.5341
2015-08-05,-0.28
2015-08-06,-3.1313
2015-08-07,-6.8299
2015-08-10,2.225
2015-08-11,-1.0896
2015-08-12,0.0
2015-08-13,7.6923
2015-08-14,-7.9592
2015-08-17,2.6608
2015-08-18,10.3672
2015-08-19,-18.591
2015-08-20,2.1635
2015-08-21,-5.8824
2015-08-24,-7.5
2015-08-25,0.8142
2015-08-26,4.5541
2015-08-27,0.5128
2015-08-28,-4.3367
2015-08-31,3.7333
2015-09-01,-12.108
2015-09-02,-2.8956
2015-09-03,7.8313
2015-09-04,0.0
2015-09-08,-2.7933
2015-09-09,-5.1724
2015-09-10,-0.303
2015-09-11,2.7356
2015-09-14,-0.8876
2015-09-15,8.9552
2015-09-16,-10.411
2015-09-17,-0.9174
2015-09-18,-1.2346
2015-09-21,-4.0625
2015-09-22,-4.2345
2015-09-23,19.0476
2015-09-24,-10.2857
2015-09-25,-6.051
2015-09-28,-3.7288
2015-09-29,-9.8592
2015-09-30,13.6719
2015-10-01,8.2474
2015-10-02,6.0317
2015-10-05,4.491
2015-10-06,-5.4441
2015-10-07,19.697
2015-10-08,6.5823
2015-10-09,3.3254
2015-10-12,-6.2069
2015-10-13,-1.2255
2015-10-14,-0.9926
2015-10-15,2.5063
2015-10-16,-5.1345
2015-10-19,-1.8041
2015-10-20,-1.0203
2015-10-21,-1.0905
2015-10-22,-2.2252
2015-10-23,-1.0145
2015-10-26,-1.9391
2015-10-27,-1.1299
2015-10-28,6.2857
2015-10-29,-0.5376
2015-10-30,0.0
2015-11-02,3.5135
2015-11-03,-5.7440999999999995
2015-11-04,4.1551
2015-11-05,-3.7234
2015-11-06,1.6575
2015-11-09,-2.4457
2015-11-10,-0.2786
2015-11-11,-1.1173
2015-11-12,-3.3898
2015-11-13,-2.924
2015-11-16,-1.506
2015-11-17,-1.5291000000000001
2015-11-18,0.9317
2015-11-19,-0.9231
2015-11-20,0.0
2015-11-23,10.559
2015-11-24,3.3708
2015-11-25,4.6196
2015-11-27,0.0
2015-11-30,-0.2597
2015-12-01,-3.6458
2015-12-02,-2.7027
2015-12-03,1.5278
2015-12-04,-3.6936
2015-12-07,-6.25
2015-12-08,-1.2121
2015-12-09,-2.1471999999999998
2015-12-10,-1.8809
2015-12-11,0.9585
2015-12-14,-3.1646
2015-12-15,-5.8824
2015-12-16,17.3611
2015-12-17,-3.5503
2015-12-18,-1.8405
2015-12-21,2.8125
2015-12-22,-5.7751
2015-12-23,5.4839
2015-12-24,0.0
2015-12-28,4.2813
2015-12-29,-3.5191
2015-12-30,-2.1277
2015-12-31,2.4845
2016-01-04,-1.2121
2016-01-05,-0.3067
2016-01-06,-3.0769
2016-01-07,-3.4920999999999998
2016-01-08,-2.6316
2016-01-11,-6.0811
2016-01-12,-2.1583
2016-01-13,-4.7794
2016-01-14,5.4054
2016-01-15,-1.4652
2016-01-19,-1.487
2016-01-20,4.9056999999999995
2016-01-21,11.1511
2016-01-22,4.5306999999999995
2016-01-25,0.9288
2016-01-26,2.454
2016-01-27,-3.2934
2016-01-28,-4.9536
2016-01-29,2.9316
2016-02-01,2.5316
2016-02-02,-4.0123
2016-02-03,-3.537
2016-02-04,4.0
2016-02-05,-2.5641
2016-02-08,-6.9079
2016-02-09,-2.4735
2016-02-10,0.0
2016-02-11,-0.3623
2016-02-12,2.5455
2016-02-16,0.7092
2016-02-17,22.1831
2016-02-18,-3.6888
2016-02-19,3.5308
2016-02-22,3.1792
2016-02-23,-1.9607999999999999
2016-02-24,-0.5714
2016-02-25,-3.7356
2016-02-26,-0.597
2016-02-29,3.003
2016-03-01,0.2915
2016-03-02,4.3605
2016-03-03,-1.6713
2016-03-04,6.5156
2016-03-07,3.1915
2016-03-08,1.0309
2016-03-09,7.0823
2016-03-10,1.7242
2016-03-11,8.4309
2016-03-14,14.4708
2016-03-15,-10.1887
2016-03-16,-3.9916
2016-03-17,-0.8753
2016-03-18,-3.7528
2016-03-21,6.1783
2016-03-22,1.3069
2016-03-23,-1.2767
2016-03-24,0.0
2016-03-28,4.3197
2016-03-29,-2.4845
2016-03-30,2.3355
2016-03-31,5.6017
2016-04-01,-0.5894
2016-04-04,2.5692
2016-04-05,5.973
2016-04-06,-5.6364
2016-04-07,2.8902
2016-04-08,-2.9962999999999997
2016-04-11,0.5792
2016-04-12,-1.4395
2016-04-13,-0.2921
2016-04-14,-6.7383
2016-04-15,-0.3141
2016-04-18,9.2437
2016-04-19,-0.7692
2016-04-20,0.1938
2016-04-21,0.7737
2016-04-22,-2.8791
2016-04-25,3.7549
2016-04-26,-0.7619
2016-04-27,-7.6775
2016-04-28,3.7422
2016-04-29,-4.6091999999999995
2016-05-02,1.0504
2016-05-03,2.7027
2016-05-04,0.2024
2016-05-05,-0.6061
2016-05-06,0.4065
2016-05-09,1.0121
2016-05-10,0.2004
2016-05-11,0.6
2016-05-12,-0.5964
2016-05-13,2.2
2016-05-16,5.4795
2016-05-17,5.7514
2016-05-18,-1.0526
2016-05-19,-2.8723
2016-05-20,0.0365
2016-05-23,-4.927
2016-05-24,3.263
2016-05-25,-3.5316
2016-05-26,3.2755
2016-05-27,3.3582
2016-05-31,-2.7076000000000002
2016-06-01,4.0816
2016-06-02,0.713
2016-06-03,-1.9468999999999999
2016-06-06,-2.3466
2016-06-07,-2.0333
2016-06-08,-1.5093999999999999
2016-06-09,1.5326
2016-06-10,-0.7547
2016-06-13,0.7605
2016-06-14,3.9623
2016-06-15,9.6189
2016-06-16,0.8278
2016-06-17,4.7619
2016-06-20,9.4044
2016-06-21,-4.0115
2016-06-22,-5.5224
2016-06-23,1.2638
2016-06-24,-1.4041000000000001
2016-06-27,-0.9494
2016-06-28,6.3898
2016-06-29,4.8048
2016-06-30,-1.8625
2016-07-01,4.8175
2016-07-05,-8.6351
2016-07-06,-0.7622
2016-07-07,7.8341
2016-07-08,19.3732
2016-07-11,14.7971
2016-07-12,8.0042
2016-07-13,4.8123000000000005
2016-07-14,-3.9486
2016-07-15,2.5813
2016-07-18,-73.0662
2016-07-19,-14.5329
2016-07-20,-18.6235
2016-07-21,-7.4627
2016-07-22,-3.7634
2016-07-25,-8.9385
2016-07-26,-2.454
2016-07-27,28.9308
2016-07-28,47.8049
2016-07-29,-13.5314
2016-08-01,1.145
2016-08-02,-5.283
2016-08-03,4.7809
2016-08-04,-2.6616
2016-08-05,-1.1719
2016-08-08,-3.1621
2016-08-09,-8.5714
2016-08-10,-3.5714
2016-08-11,3.2407
2016-08-12,4.9327
2016-08-15,11.1111
2016-08-16,-11.9231
2016-08-17,-2.6201
2016-08-18,-1.3453
2016-08-19,-0.9091
2016-08-22,-2.2936
2016-08-23,-2.8169
2016-08-24,-3.8647
2016-08-25,-1.005
2016-08-26,1.5228000000000002
2016-08-29,0.5
2016-08-30,-1.99
2016-08-31,-2.5381
2016-09-01,-2.0833
2016-09-02,-2.1277
2016-09-06,-1.087
2016-09-07,13.7363
2016-09-08,0.9662
2016-09-09,-2.8708
2016-09-12,-1.9704000000000002
2016-09-13,-5.0251
2016-09-14,1.5873
2016-09-15,0.0065
2016-09-16,-1.0481
2016-09-19,1.5789
2016-09-20,-2.5907
2016-09-21,0.5319
2016-09-22,6.3492
2016-09-23,0.4975
2016-09-26,-3.4653
2016-09-27,7.6923
2016-09-28,10.0
2016-09-29,-5.1948
2016-09-30,3.1963
2016-10-03,-3.5398
2016-10-04,0.9174
2016-10-05,0.0
2016-10-06,-0.4545
2016-10-07,-1.8265
2016-10-10,-2.7907
2016-10-11,-2.8708
2016-10-12,-5.4187
2016-10-13,-0.5208
2016-10-14,0.0
2016-10-17,-0.5236
2016-10-18,0.0
2016-10-19,-1.0526
2016-10-20,1.5957
2016-10-21,-4.1885
2016-10-24,-1.0929
2016-10-25,-1.105
2016-10-26,-1.1173
2016-10-27,0.565
2016-10-28,-3.9326
2016-10-31,-7.0175
2016-11-01,0.6289
2016-11-02,0.0
2016-11-03,-0.625
2016-11-04,0.0
2016-11-07,1.2579
2016-11-08,-1.2422
2016-11-09,-6.9182
2016-11-10,15.5405
2016-11-11,-2.3392
2016-11-14,-1.1976
2016-11-15,-1.2121
2016-11-16,7.9755
2016-11-17,-0.5611
2016-11-18,1.7069999999999999
2016-11-21,-1.1236
2016-11-22,2.2727
2016-11-23,7.2222
2016-11-25,-3.1088
2016-11-28,-8.5561
2016-11-29,-1.7544
2016-11-30,-2.3810000000000002
2016-12-01,-3.6585
2016-12-02,0.6329
2016-12-05,0.6289
2016-12-06,-2.5
2016-12-07,-0.641
2016-12-08,-0.6452
2016-12-09,0.0
2016-12-12,-3.4172000000000002
2016-12-13,0.8488
2016-12-14,-3.3333
2016-12-15,-0.6897
2016-12-16,43.75
2016-12-19,-3.3816
2016-12-20,6.0
2016-12-21,-0.9434
2016-12-22,-3.8095
2016-12-23,-0.9901
2016-12-27,2.5
2016-12-28,-0.9756
2016-12-29,0.0
2016-12-30,-0.4926
2017-01-03,2.4752
2017-01-04,29.9517
2017-01-05,5.948
2017-01-06,-4.9123
2017-01-09,-2.214
2017-01-10,-4.1509
2017-01-11,-5.5118
2017-01-12,-5.4167
2017-01-13,3.5242
2017-01-17,1.7021
2017-01-18,-1.2551999999999999
2017-01-19,-2.5423999999999998
2017-01-20,-0.7826
2017-01-23,0.7888
2017-01-24,0.0
2017-01-25,2.6087
2017-01-26,3.8136
2017-01-27,1.2245
2017-01-30,14.9194
2017-01-31,-1.4035
2017-02-01,0.0
2017-02-02,-3.2028
2017-02-03,-1.4706000000000001
2017-02-06,-6.7164
2017-02-07,5.6
2017-02-08,-0.7576
2017-02-09,-0.7634
2017-02-10,4.2308
2017-02-13,-3.69
2017-02-14,0.0
2017-02-15,30.2682
2017-02-16,-12.0588
2017-02-17,13.7124
2017-02-21,-0.8824
2017-02-22,-5.0445
2017-02-23,-2.125
2017-02-24,-1.0217
2017-02-27,4.5161
2017-02-28,1.5432000000000001
2017-03-01,1.8237
2017-03-02,-0.2985
2017-03-03,0.5988
2017-03-06,-2.0833
2017-03-07,-3.6474
2017-03-08,2.8391
2017-03-09,-0.6135
2017-03-10,-3.7037
2017-03-13,0.3205
2017-03-14,-3.5144
2017-03-15,4.6358
2017-03-16,-4.1139
2017-03-17,0.9901
2017-03-20,-1.634
2017-03-21,-2.99
2017-03-22,-3.0822
2017-03-23,0.7067
2017-03-24,0.3509
2017-03-27,4.8951
2017-03-28,1.6667
2017-03-29,1.9672
2017-03-30,-0.6431
2017-03-31,0.3236
2017-04-03,-0.3226
2017-04-04,1.6181
2017-04-05,-3.5032
2017-04-06,-1.3201
2017-04-07,-2.0067
2017-04-10,-1.0239
2017-04-11,-1.0345
2017-04-12,-1.7422
2017-04-13,-0.7092
2017-04-17,-3.5714
2017-04-18,-0.7407
2017-04-19,-0.3731
2017-04-20,-2.9962999999999997
2017-04-21,-5.4054
2017-04-24,5.7143
2017-04-25,2.7027
2017-04-26,3.0075
2017-04-27,-1.0949
2017-04-28,0.738
2017-05-01,2.1978
2017-05-02,-1.7921
2017-05-03,-0.7299
2017-05-04,-1.1029
2017-05-05,4.0892
2017-05-08,-1.7856999999999998
2017-05-09,-0.3636
2017-05-10,0.365
2017-05-11,-2.5455
2017-05-12,0.0
2017-05-15,1.4925
2017-05-16,-3.3088
2017-05-17,-2.6616
2017-05-18,2.7344
2017-05-19,0.0
2017-05-22,-0.3802
2017-05-23,-0.7634
2017-05-24,0.3846
2017-05-25,-1.9157
2017-05-26,0.3906
2017-05-30,-5.4475
2017-05-31,1.5149
2017-06-01,1.7507000000000001
2017-06-02,1.992
2017-06-05,-0.3906
2017-06-06,0.7843
2017-06-07,-1.1673
2017-06-08,4.3307
2017-06-09,-4.9056999999999995
2017-06-12,1.1905000000000001
2017-06-13,1.1764999999999999
2017-06-14,0.3876
2017-06-15,-2.3166
2017-06-16,-1.9763
2017-06-19,0.4032
2017-06-20,-0.4016
2017-06-21,0.4032
2017-06-22,2.8112
2017-06-23,1.9531
2017-06-26,-0.3831
2017-06-27,-0.3846
2017-06-28,-1.5444
2017-06-29,-0.3922
2017-06-30,0.7323
2017-07-03,0.4456
2017-07-05,-0.3891
2017-07-06,2.3438
2017-07-07,-1.145
2017-07-10,-2.7027
2017-07-11,1.9841
2017-07-12,0.0
2017-07-13,0.3891
2017-07-14,0.3876
2017-07-17,-2.7027
2017-07-18,0.3968
2017-07-19,-0.3953
2017-07-20,-1.5873
2017-07-21,1.6129
2017-07-24,-2.3810000000000002
2017-07-25,-2.439
2017-07-26,0.0
2017-07-27,-3.3333
2017-07-28,-0.431
2017-07-31,-2.1645
2017-08-01,1.7699
2017-08-02,-1.3043
2017-08-03,1.7621
2017-08-04,-0.4329
2017-08-07,0.4348
2017-08-08,0.0
2017-08-09,-1.7316
2017-08-10,0.8811
2017-08-11,-2.1834
2017-08-14,4.4643
2017-08-15,0.4274
2017-08-16,9.7872
2017-08-17,0.0
2017-08-18,0.3876
2017-08-21,-5.4054
2017-08-22,0.8163
2017-08-23,0.8097
2017-08-24,-0.8032
2017-08-25,1.6194
2017-08-28,-3.1873
2017-08-29,4.9383
2017-08-30,1.1764999999999999
2017-08-31,-2.3256
2017-09-01,3.1746
2017-09-05,1.1538
2017-09-06,11.0266
2017-09-07,-3.4247
2017-09-08,0.3546
2017-09-11,0.0
2017-09-12,4.2403
2017-09-13,11.1864
2017-09-14,3.6585
2017-09-15,-2.6471
2017-09-18,0.6042
2017-09-19,2.1021
2017-09-20,-1.1764999999999999
2017-09-21,1.4881
2017-09-22,2.346
2017-09-25,3.4384
2017-09-26,-11.3573
2017-09-27,5.625
2017-09-28,0.5917
2017-09-29,-1.7647
2017-10-02,-0.5988
2017-10-03,-0.3012
2017-10-04,4.5317
2017-10-05,4.3353
2017-10-06,0.277
2017-10-09,4.1436
2017-10-10,1.8568
2017-10-11,1.0417
2017-10-12,-3.866
2017-10-13,2.1448
2017-10-16,-2.3622
2017-10-17,-5.1075
2017-10-18,-3.6827
2017-10-19,-0.8824
2017-10-20,2.0772
2017-10-23,-6.9767
2017-10-24,-3.125
2017-10-25,-0.3226
2017-10-26,-7.1197
2017-10-27,2.439
2017-10-30,-0.3401
2017-10-31,4.0956
2017-11-01,-3.2787
2017-11-02,-3.3898
2017-11-03,-1.4035
2017-11-06,-2.847
2017-11-07,-2.1978
2017-11-08,2.9962999999999997
2017-11-09,1.4545
2017-11-10,0.3584
2017-11-13,0.3571
2017-11-14,1.0676
2017-11-15,-5.9859
2017-11-16,-1.4981
2017-11-17,6.0837
2017-11-20,-1.7921
2017-11-21,-0.7299
2017-11-22,1.8382
2017-11-24,-1.083
2017-11-27,-0.7299
2017-11-28,-1.8382
2017-11-29,-2.9962999999999997
2017-11-30,3.0888
2017-12-01,0.0
2017-12-04,-0.7491
2017-12-05,-3.0189
2017-12-06,0.3891
2017-12-07,2.3256
2017-12-08,0.3788
2017-12-11,1.5093999999999999
2017-12-12,-0.3717
2017-12-13,-10.0746
2017-12-14,-4.1494
2017-12-15,-0.4329
2017-12-18,0.0
2017-12-19,-0.4348
2017-12-20,-3.0568
2017-12-21,1.3514
2017-12-22,2.6667
2017-12-26,-1.0823
2017-12-27,0.6565
2017-12-28,-0.8261
2017-12-29,-0.9206
2018-01-02,3.9823
2018-01-03,5.5319
2018-01-04,-2.0161
2018-01-05,-1.2346
2018-01-08,-1.6667
2018-01-09,-2.1186
2018-01-10,3.0303
2018-01-11,10.084
2018-01-12,-1.6031
2018-01-16,0.4655
2018-01-17,-2.3166
2018-01-18,7.1146
2018-01-19,-1.845
2018-01-22,1.1278
2018-01-23,2.2305
2018-01-24,-1.4545
2018-01-25,-3.321
2018-01-26,1.9083999999999999
2018-01-29,4.4944
2018-01-30,-2.1505
2018-01-31,-1.8315000000000001
2018-02-01,-0.3731
2018-02-02,-4.1199
2018-02-05,-3.9063
2018-02-06,-2.439
2018-02-07,1.25
2018-02-08,0.823
2018-02-09,-2.449
