ticker,RPFG US Equity
2004-03-15,-0.8626
2004-03-16,-0.5594
2004-03-17,0.6875
2004-03-18,0.0
2004-03-19,-0.0621
2004-03-22,-0.3106
2004-03-23,0.3738
2004-03-24,0.869
2004-03-25,-1.1692
2004-03-26,1.7435
2004-03-29,-2.0808
2004-03-30,0.3125
2004-03-31,0.5607
2004-04-01,0.5576
2004-04-02,0.7394
2004-04-05,-1.8349
2004-04-06,1.6199
2004-04-07,-0.8584
2004-04-08,-0.5566
2004-04-12,-0.2488
2004-04-13,-0.2494
2004-04-14,-4.0625
2004-04-15,2.9967
2004-04-16,-0.6958
2004-04-19,-1.4013
2004-04-20,-0.1292
2004-04-21,0.9056
2004-04-22,0.4487
2004-04-23,-0.4467
2004-04-26,-0.9615
2004-04-27,1.6181
2004-04-28,-2.5478
2004-04-29,2.1569
2004-04-30,-0.5758
2004-05-03,-0.3218
2004-05-04,0.3228
2004-05-05,1.9304999999999999
2004-05-06,-2.2096
2004-05-07,1.6785
2004-05-10,-2.5397
2004-05-11,1.2378
2004-05-12,0.7079
2004-05-13,-0.3195
2004-05-14,-0.641
2004-05-17,0.6452
2004-05-18,0.5769
2004-05-19,0.0637
2004-05-20,-0.3822
2004-05-21,2.2379
2004-05-24,-0.1251
2004-05-25,0.1252
2004-05-26,0.3127
2004-05-27,0.6879
2004-05-28,0.6211
2004-06-01,-0.6173
2004-06-02,0.559
2004-06-03,0.4015
2004-06-04,0.3999
2004-06-07,0.0613
2004-06-08,0.9798
2004-06-09,-1.4554
2004-06-10,0.3692
2004-06-14,0.4905
2004-06-15,-0.7932
2004-06-16,0.0615
2004-06-17,-0.4302
2004-06-18,-0.8642
2004-06-21,0.5604
2004-06-22,-0.2477
2004-06-23,0.4966
2004-06-24,0.3088
2004-06-25,-0.431
2004-06-28,0.0618
2004-06-29,0.1236
2004-06-30,0.8642
2004-07-01,-0.1224
2004-07-02,0.9804
2004-07-06,-0.4854
2004-07-07,0.0
2004-07-08,0.5488
2004-07-09,-1.4554
2004-07-12,0.0615
2004-07-13,1.107
2004-07-14,0.0
2004-07-15,0.0608
2004-07-16,-0.4863
2004-07-19,0.1222
2004-07-20,0.5491
2004-07-21,1.0316
2004-07-22,0.8408
2004-07-23,0.0596
2004-07-26,0.0
2004-07-27,-0.3571
2004-07-28,-0.1792
2004-07-29,-0.0598
2004-07-30,0.2994
2004-08-02,-0.8955
2004-08-03,-0.4217
2004-08-04,-0.3025
2004-08-05,0.2427
2004-08-06,0.0605
2004-08-09,0.1815
2004-08-10,-0.0604
2004-08-11,0.6042
2004-08-12,0.3003
2004-08-13,0.8383
2004-08-16,-0.2375
2004-08-17,-0.0595
2004-08-18,-0.6552
2004-08-19,0.7194
2004-08-20,1.1905000000000001
2004-08-23,1.5293999999999999
2004-08-24,1.3905
2004-08-25,0.8857
2004-08-26,0.5114
2004-08-27,1.9785
2004-08-30,-1.0532
2004-08-31,2.8011
2004-09-01,-2.4523
2004-09-02,0.2793
2004-09-03,0.2786
2004-09-07,0.0
2004-09-08,0.0
2004-09-09,0.0
2004-09-10,-0.5
2004-09-13,0.1675
2004-09-14,0.0557
2004-09-15,-0.6685
2004-09-16,0.3365
2004-09-20,-0.3354
2004-09-21,0.3926
2004-09-23,-1.3408
2004-09-24,1.3024
2004-09-27,-0.7826
2004-09-28,0.0
2004-09-30,0.2817
2004-10-01,-0.5618
2004-10-04,-0.5085
2004-10-05,0.0568
2004-10-06,-0.1135
2004-10-07,0.5114
2004-10-08,0.0565
2004-10-11,0.565
2004-10-12,-0.2809
2004-10-13,-0.8451
2004-10-14,-0.2841
2004-10-15,-0.5128
2004-10-18,0.2291
2004-10-19,0.0571
2004-10-20,0.8567
2004-10-21,0.5096
2004-10-22,-0.507
2004-10-25,-0.5663
2004-10-26,0.3417
2004-10-27,-0.3405
2004-10-28,-1.1959
2004-10-29,1.4409
2004-11-01,0.3409
2004-11-02,-0.0566
2004-11-03,-1.1331
2004-11-04,0.5158
2004-11-05,0.7412
2004-11-08,0.5659
2004-11-09,0.619
2004-11-10,-0.561
2004-11-11,-1.5731000000000002
2004-11-12,0.5714
2004-11-15,0.1705
2004-11-16,1.1344
2004-11-17,0.1683
2004-11-18,-0.3359
2004-11-19,-0.1124
2004-11-22,0.6749
2004-11-23,-0.0279
2004-11-24,-0.5605
2004-11-26,0.8455
2004-11-29,0.0
2004-11-30,0.3354
2004-12-01,-0.9471
2004-12-02,0.3937
2004-12-03,-0.3305
2004-12-06,-0.3991
2004-12-07,-0.6208
2004-12-08,0.2271
2004-12-09,0.0
2004-12-10,0.5099
2004-12-13,0.1127
2004-12-14,0.5068
2004-12-15,-0.3922
2004-12-16,0.4499
2004-12-17,1.3437999999999999
2004-12-20,0.0
2004-12-21,-1.1602000000000001
2004-12-22,2.2918
2004-12-23,-2.1858
2004-12-27,1.0615
2004-12-28,-0.995
2004-12-29,0.7259
2004-12-30,0.0
2004-12-31,-0.7761
2005-01-03,-0.1676
2005-01-04,-0.1063
2005-01-05,0.1064
2005-01-06,-0.1119
2005-01-07,-0.2241
2005-01-10,-0.0561
2005-01-11,0.0
2005-01-12,0.0
2005-01-13,0.0
2005-01-14,-0.2247
2005-01-18,-1.1824
2005-01-19,0.9687
2005-01-20,-1.8058999999999998
2005-01-21,0.5172
2005-01-24,2.4013999999999998
2005-01-25,-1.4517
2005-01-26,-0.2266
2005-01-27,-0.6246
2005-01-28,0.7429
2005-01-31,-0.7374
2005-02-01,0.0571
2005-02-02,1.1421999999999999
2005-02-03,-1.1858
2005-02-04,0.0
2005-02-07,0.1143
2005-02-08,-0.2283
2005-02-09,0.5149
2005-02-10,0.1707
2005-02-11,1.1932
2005-02-14,-0.3369
2005-02-15,-0.6761
2005-02-16,0.0
2005-02-17,-0.0567
2005-02-18,0.7378
2005-02-22,-0.2817
2005-02-23,0.0565
2005-02-24,-0.2266
2005-02-25,-0.2271
2005-02-28,-2.1628
2005-03-01,-0.2327
2005-03-02,1.7492999999999999
2005-03-03,-0.3438
2005-03-04,-1.1501000000000001
2005-03-07,1.8034
2005-03-08,-2.4571
2005-03-09,-0.1757
2005-03-10,-2.8756
2005-03-11,1.0272
2005-03-14,0.7177
2005-03-15,-1.1283
2005-03-16,0.6006
2005-03-17,-0.0597
2005-03-18,-0.2389
2005-03-21,-1.1377
2005-03-22,-3.089
2005-03-23,-2.3125
2005-03-24,2.3672
2005-03-28,-0.3125
2005-03-29,-0.2508
2005-03-30,-0.5657
2005-03-31,0.3793
2005-04-01,-1.1335
2005-04-04,-0.3822
2005-04-05,0.3836
2005-04-06,-4.3949
2005-04-07,2.0653
2005-04-08,-0.4569
2005-04-11,3.6066000000000003
2005-04-12,0.3797
2005-04-13,-0.3783
2005-04-14,0.6329
2005-04-15,-0.2579
2005-04-18,-2.8943
2005-04-19,-0.974
2005-04-20,-0.2623
2005-04-21,-0.7232
2005-04-22,-0.5298
2005-04-25,1.3316
2005-04-26,-0.5256
2005-04-27,-0.5945
2005-04-28,0.6645
2005-04-29,0.132
2005-05-02,1.1865999999999999
2005-05-03,2.0846999999999998
2005-05-04,0.1914
2005-05-05,3.5032
2005-05-06,1.5385
2005-05-09,3.3939
2005-05-10,-0.3517
2005-05-11,0.0
2005-05-12,2.0588
2005-05-13,0.8646
2005-05-16,0.0
2005-05-17,-0.8
2005-05-18,0.4608
2005-05-19,-0.4587
2005-05-20,-0.4608
2005-05-23,-0.3472
2005-05-24,-0.4007
2005-05-25,0.8094
2005-05-26,-0.115
2005-05-27,-1.5689
2005-05-31,0.8855
2005-06-01,-1.8723999999999998
2005-06-02,-1.6696
2005-06-03,0.7884
2005-06-06,1.9254
2005-06-07,-0.7084
2005-06-08,0.7134
2005-06-09,-1.1157
2005-06-10,0.1142
2005-06-13,-0.5374
2005-06-14,-1.0791
2005-06-15,0.5455
2005-06-16,-1.2658
2005-06-17,-0.6716
2005-06-20,0.0615
2005-06-21,-1.7199
2005-06-22,1.6875
2005-06-23,-1.0449
2005-06-24,-1.8634
2005-06-27,1.5823
2005-06-28,-0.3115
2005-06-29,-0.0625
2005-06-30,-1.6886
2005-07-01,0.3181
2005-07-05,0.9512
2005-07-06,1.4447
2005-07-07,2.1053
2005-07-08,0.9703
2005-07-11,0.4805
2005-07-12,-2.6898
2005-07-13,-2.9484
2005-07-14,-0.3165
2005-07-15,0.0635
2005-07-18,1.967
2005-07-19,1.7424
2005-07-20,3.6696999999999997
2005-07-21,-0.944
2005-07-22,2.7397
2005-07-25,0.5217
2005-07-26,-4.729
2005-07-27,-0.4237
2005-07-28,0.6687
2005-07-29,0.2415
2005-08-01,0.5422
2005-08-02,0.1198
2005-08-03,0.5386
2005-08-04,-1.131
2005-08-05,1.1439
2005-08-08,2.4405
2005-08-09,-1.8013
2005-08-10,-1.0651
2005-08-11,0.299
2005-08-12,-0.7156
2005-08-15,2.1021
2005-08-16,-1.2941
2005-08-17,-0.6555
2005-08-18,1.2597
2005-08-19,-1.2441
2005-08-22,-1.3197
2005-08-23,0.304
2005-08-24,2.1212
2005-08-25,1.365
2005-08-26,-1.5864
2005-08-29,-0.0597
2005-08-30,-0.2389
2005-08-31,1.1976
2005-09-01,-0.9467
2005-09-02,-0.2389
2005-09-06,-3.5928
2005-09-07,3.4783
2005-09-08,0.3001
2005-09-09,-0.4788
2005-09-12,0.4209
2005-09-13,1.018
2005-09-14,-2.2525
2005-09-15,-0.3032
2005-09-16,-0.6691
2005-09-19,0.0
2005-09-20,-1.041
2005-09-21,0.8045
2005-09-22,0.3683
2005-09-23,-3.1927
2005-09-26,-3.399
2005-09-27,2.8123
2005-09-28,2.9898
2005-09-29,0.1235
2005-09-30,-3.7631
2005-10-03,-2.3718
2005-10-04,-1.5758
2005-10-05,0.1334
2005-10-06,-0.533
2005-10-07,-1.3396
2005-10-10,-1.7651
2005-10-11,-0.7602
2005-10-12,0.0
2005-10-13,0.1393
2005-10-14,2.7121
2005-10-17,0.8802
2005-10-18,0.2013
2005-10-19,-0.8707
2005-10-20,1.5541
2005-10-21,-0.1331
2005-10-24,-0.0666
2005-10-25,0.2
2005-10-26,0.5988
2005-10-27,0.5291
2005-10-28,0.7895
2005-10-31,-1.3708
2005-11-01,0.3971
2005-11-02,0.791
2005-11-03,-0.1962
2005-11-04,-1.9003999999999999
2005-11-07,0.8684
2005-11-08,-0.6623
2005-11-09,0.1333
2005-11-10,-0.3329
2005-11-11,0.2004
2005-11-14,0.0
2005-11-15,0.0
2005-11-16,1.9333
2005-11-17,-0.7848
2005-11-18,0.1978
2005-11-21,0.5263
2005-11-22,1.3743
2005-11-23,1.6785
2005-11-25,0.4461
2005-11-28,-2.2843
2005-11-29,1.2338
2005-11-30,0.8339
2005-12-01,-0.2545
2005-12-02,-0.8291
2005-12-05,-0.3859
2005-12-06,1.2266
2005-12-07,0.1913
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,0.5729
2005-12-13,0.3165
2005-12-14,-0.6309
2005-12-15,-1.4603
2005-12-16,-1.2887
2005-12-19,-0.4569
2005-12-20,-0.7213
2005-12-21,-0.5945
2005-12-22,2.1262
2005-12-23,-0.7157
2005-12-27,1.4417
2005-12-28,1.6796
2005-12-29,1.7154
2005-12-30,0.0008
2006-01-03,-1.3749
2006-01-04,0.2533
2006-01-05,-0.6317
2006-01-06,-2.0915
2006-01-09,-2.0843
2006-01-10,0.7958
2006-01-11,0.3947
2006-01-12,-0.3932
2006-01-13,0.2632
2006-01-17,-0.9186
2006-01-18,0.8609
2006-01-19,-0.4596
2006-01-20,-0.3958
2006-01-23,0.6623
2006-01-24,1.0526
2006-01-25,-1.6926999999999999
2006-01-26,0.3974
2006-01-27,-0.7916
2006-01-30,-0.3324
2006-01-31,0.0667
2006-02-01,3.4667
2006-02-02,-0.9673
2006-02-03,-2.0161
2006-02-06,-0.0664
2006-02-07,0.6645
2006-02-08,-0.1312
2006-02-09,-0.0008
2006-02-10,1.1236
2006-02-13,-0.9804
2006-02-14,0.7261
2006-02-15,1.5727
2006-02-16,1.4839
2006-02-17,0.6993
2006-02-21,-0.8207
2006-02-22,0.0637
2006-02-23,0.5089
2006-02-24,-0.2532
2006-02-27,-0.698
2006-02-28,-0.3195
2006-03-01,1.9231
2006-03-02,-0.3145
2006-03-03,0.0
2006-03-06,0.1267
2006-03-07,0.1898
2006-03-08,1.0101
2006-03-09,0.0
2006-03-10,-0.55
2006-03-13,-0.3268
2006-03-14,0.3153
2006-03-15,-0.1257
2006-03-16,0.0637
2006-03-17,-0.0008
2006-03-20,-0.566
2006-03-21,0.506
2006-03-22,0.6923
2006-03-23,0.0
2006-03-24,-0.625
2006-03-27,0.6289
2006-03-28,-0.6875
2006-03-29,0.1259
2006-03-30,1.1942
2006-03-31,0.4969
2006-04-03,0.6799
2006-04-04,1.105
2006-04-05,-0.9715
2006-04-06,0.2452
2006-04-07,1.5901999999999998
2006-04-10,3.8531
2006-04-11,-2.3188
2006-04-12,2.8487
2006-04-13,-0.9233
2006-04-17,0.2854
2006-04-18,-0.6904
2006-04-19,0.818
2006-04-20,0.0
2006-04-21,-0.8701
2006-04-24,3.5693
2006-04-25,-1.7231999999999998
2006-04-26,-1.4085
2006-04-27,2.1574
2006-04-28,0.9418
2006-05-01,0.3675
2006-05-02,0.0
2006-05-03,-1.0141
2006-05-04,-0.1138
2006-05-05,1.1966
2006-05-08,-0.0563
2006-05-09,-1.4085
2006-05-10,1.4285999999999999
2006-05-11,0.0563
2006-05-12,-0.3371
2006-05-15,-0.2832
2006-05-16,0.5666
2006-05-17,0.6754
2006-05-18,-0.5029
2006-05-19,-0.1687
2006-05-22,0.2817
2006-05-23,-1.1798
2006-05-24,0.9096
2006-05-25,-0.5634
2006-05-26,0.2266
2006-05-30,-0.7349
2006-05-31,0.0
2006-06-01,1.8223
2006-06-02,0.1119
2006-06-05,0.1453
2006-06-06,-0.6471
2006-06-07,1.9155
2006-06-08,-1.7137
2006-06-09,-0.1125
2006-06-12,-0.4505
2006-06-13,0.4525
2006-06-14,1.464
2006-06-15,-2.2198
2006-06-16,0.9648
2006-06-19,-0.8994
2006-06-20,2.0987
2006-06-21,-0.6111
2006-06-22,2.3477
2006-06-23,-1.5838
2006-06-26,0.1665
2006-06-27,-1.3296000000000001
2006-06-28,1.9651999999999998
2006-06-29,-0.0551
2006-06-30,2.0937
2006-07-03,-0.1619
2006-07-05,0.2162
2006-07-06,-0.9709
2006-07-07,1.1438
2006-07-10,-1.5078
2006-07-11,0.7654
2006-07-12,-0.217
2006-07-13,-0.6525
2006-07-14,1.0947
2006-07-17,-0.9204
2006-07-19,0.929
2006-07-20,0.1624
2006-07-21,0.0
2006-07-24,-0.5946
2006-07-25,0.2175
2006-07-26,-0.217
2006-07-27,0.3263
2006-07-28,-1.3008
2006-07-31,1.0983
2006-08-01,-0.2173
2006-08-02,-0.4355
2006-08-03,-0.2734
2006-08-04,0.3838
2006-08-07,0.2731
2006-08-08,0.0
2006-08-09,-0.2717
2006-08-10,-2.1853
2006-08-11,0.4467
2006-08-14,1.7788
2006-08-15,0.2731
2006-08-16,0.0
2006-08-17,-0.1634
2006-08-18,0.3273
2006-08-21,-0.1631
2006-08-22,-0.5447
2006-08-23,-0.8762
2006-08-24,1.6575
2006-08-25,0.3804
2006-08-28,-0.5432
2006-08-29,0.6008
2006-08-30,0.1086
2006-08-31,-0.2711
2006-09-01,0.0544
2006-09-05,-0.4891
2006-09-06,0.9285
2006-09-07,-0.7035
2006-09-08,0.2725
2006-09-11,0.0
2006-09-12,-0.0543
2006-09-13,0.1631
2006-09-14,-0.8686
2006-09-15,0.4929
2006-09-18,0.0545
2006-09-19,0.3268
2006-09-20,0.0543
2006-09-21,-1.0852
2006-09-25,1.2068
2006-09-26,-1.0298
2006-09-27,-0.3834
2006-09-28,-0.2199
2006-09-29,0.2755
2006-10-02,0.0
2006-10-03,-0.5495
2006-10-04,0.0
2006-10-05,0.442
2006-10-06,0.495
2006-10-09,-0.7663
2006-10-10,1.3237999999999999
2006-10-11,-0.6532
2006-10-12,0.0
2006-10-13,0.7671
2006-10-16,-0.6525
2006-10-17,0.6021
2006-10-18,-0.7617
2006-10-19,1.1513
2006-10-20,0.2168
2006-10-23,0.3786
2006-10-24,1.1315
2006-10-25,-1.2254
2006-10-26,0.0539
2006-10-27,0.3774
2006-10-30,-0.2148
2006-10-31,0.4306
2006-11-01,0.5359
2006-11-02,0.1599
2006-11-03,-1.2772999999999999
2006-11-06,0.3235
2006-11-07,-0.2687
2006-11-08,0.6466
2006-11-09,0.3212
2006-11-10,-0.2668
2006-11-13,1.6051
2006-11-14,2.8963
2006-11-15,0.5629
2006-11-16,-1.2723
2006-11-17,1.134
2006-11-20,0.0
2006-11-21,-2.1916
2006-11-22,-0.6253
2006-11-27,-0.3671
2006-11-28,0.1579
2006-11-29,0.3678
2006-11-30,1.0471
2006-12-01,-0.5717
2006-12-04,0.3659
2006-12-05,-0.3646
2006-12-06,1.0455
2006-12-07,0.4656
2006-12-08,0.3605
2006-12-11,0.6157
2006-12-12,0.4589
2006-12-13,-1.0152
2006-12-14,-0.4615
2006-12-15,-0.5152
2006-12-18,-0.8286
2006-12-19,1.5666
2006-12-20,-0.1542
2006-12-21,0.4119
2006-12-22,0.4622
2006-12-26,0.8161
2006-12-27,0.0
2006-12-28,-0.1013
2006-12-29,0.5068
2007-01-03,-1.1094
2007-01-04,-0.051
2007-01-05,-0.2398
2007-01-08,0.1892
2007-01-09,-0.2042
2007-01-10,0.0512
2007-01-11,0.1022
2007-01-12,-0.4086
2007-01-16,0.5128
2007-01-17,0.0
2007-01-18,-0.9694
2007-01-19,0.2061
2007-01-22,0.874
2007-01-23,-0.1529
2007-01-24,5.6151
2007-01-25,1.4983
2007-01-26,-0.5714
2007-01-29,-3.1609
2007-01-30,-1.088
2007-01-31,2.95
2007-02-01,-0.3885
2007-02-02,0.195
2007-02-05,2.9196999999999997
2007-02-06,2.4586
2007-02-07,0.4153
2007-02-08,0.0919
2007-02-09,1.4692
2007-02-12,4.0271
2007-02-13,1.9139
2007-02-14,-2.2194
2007-02-15,-3.0991
2007-02-16,-0.8559
2007-02-20,-5.0886
2007-02-21,-0.5266
2007-02-22,1.6362
2007-02-23,-0.7102
2007-02-26,2.0982
2007-02-27,-0.1401
2007-02-28,0.608
2007-03-01,-4.2538
2007-03-02,1.2664
2007-03-05,0.0962
2007-03-06,5.5742
2007-03-07,0.8193
2007-03-08,0.0
2007-03-09,-2.0767
2007-03-12,-0.1844
2007-03-13,-3.6952
2007-03-14,-0.9592
2007-03-15,-0.1937
2007-03-16,-0.8248
2007-03-19,0.9785
2007-03-20,-1.1628
2007-03-21,1.2255
2007-03-22,-0.0484
2007-03-23,-0.2422
2007-03-26,-2.0884
2007-03-27,-0.7937
2007-03-28,-0.35
2007-03-29,0.4014
2007-03-30,-0.7496
2007-04-02,-1.1581
2007-04-03,2.0886
2007-04-04,1.8463
2007-04-05,0.049
2007-04-09,0.6856
2007-04-10,-1.7995999999999999
2007-04-11,0.8915
2007-04-12,2.9455
2007-04-13,1.2876
2007-04-16,3.8606
2007-04-17,2.1306
2007-04-18,0.0444
2007-04-19,-0.4037
2007-04-20,-0.1737
2007-04-23,-1.8295
2007-04-24,-0.2273
2007-04-25,-1.4123
2007-04-26,0.2773
2007-04-27,-1.2903
2007-04-30,2.4743
2007-05-01,-1.7311999999999999
2007-05-02,0.4172
2007-05-03,-0.277
2007-05-04,0.8333
2007-05-07,0.0459
2007-05-08,-3.5796
2007-05-09,1.7610999999999999
2007-05-10,-1.5903
2007-05-11,-0.4753
2007-05-14,0.2388
2007-05-15,-1.5245
2007-05-16,-0.2419
2007-05-17,0.291
2007-05-18,-1.3056
2007-05-21,-0.049
2007-05-22,0.9314
2007-05-23,-1.9184
2007-05-24,-0.4968
2007-05-25,-0.5991
2007-05-29,0.0
2007-05-30,2.009
2007-05-31,0.4431
2007-06-01,0.1471
2007-06-04,-0.3916
2007-06-05,-2.2113
2007-06-06,0.1508
2007-06-07,-1.4551
2007-06-08,-1.1202
2007-06-11,0.6179
2007-06-12,-3.7359
2007-06-13,1.0101
2007-06-14,0.4211
2007-06-15,-2.935
2007-06-18,-0.54
2007-06-19,-0.6515
2007-06-20,-1.3115
2007-06-21,-0.9413
2007-06-22,-1.3974
2007-06-25,-1.0204
2007-06-26,-4.0664
2007-06-27,0.1194
2007-06-28,0.0
2007-06-29,3.1604
2007-07-02,0.5202
2007-07-03,-3.3928
2007-07-05,-1.9048
2007-07-06,1.517
2007-07-09,-3.6461
2007-07-10,-2.4814
2007-07-11,-0.6997
2007-07-12,-2.4984
2007-07-13,1.2484
2007-07-16,1.1681
2007-07-17,-4.1052
2007-07-18,5.2174
2007-07-19,8.0737
2007-07-20,1.3529
2007-07-23,-2.0313
2007-07-24,-0.1777
2007-07-25,-1.365
2007-07-26,-4.5728
2007-07-27,-1.198
2007-07-30,-0.2553
2007-07-31,-3.3269
2007-08-01,5.6916
2007-08-02,0.8766
2007-08-03,0.3724
2007-08-06,-1.8553
2007-08-07,-1.1972
2007-08-08,1.0842
2007-08-09,-3.6593
2007-08-10,-0.5894
2007-08-13,-1.1858
2007-08-14,1.0667
2007-08-15,2.9024
2007-08-16,1.2179
2007-08-17,0.6966
2007-08-20,1.0063
2007-08-21,-1.3075999999999999
2007-08-22,1.7666
2007-08-23,0.682
2007-08-24,-0.1232
2007-08-27,0.3699
2007-08-28,1.3514
2007-08-29,0.8182
2007-08-30,-0.3018
2007-08-31,-2.1792
2007-09-04,0.9282
2007-09-05,1.4102000000000001
2007-09-06,-0.2418
2007-09-07,-0.1212
2007-09-10,-0.5461
2007-09-11,0.4881
2007-09-12,-0.7286
2007-09-13,-2.263
2007-09-14,1.1264
2007-09-17,-1.5470000000000002
2007-09-18,0.1886
2007-09-19,-0.5646
2007-09-20,0.0631
2007-09-21,-0.0631
2007-09-24,0.3155
2007-09-25,0.0
2007-09-26,1.5093999999999999
2007-09-27,1.3011
2007-09-28,2.1407
2007-10-01,-2.7545
2007-10-02,1.601
2007-10-03,-0.7273
2007-10-04,0.1832
2007-10-05,2.8032
2007-10-08,-0.1186
2007-10-09,0.2967
2007-10-10,1.0651
2007-10-11,-2.1663
2007-10-12,2.8725
2007-10-15,-4.0721
2007-10-16,0.3032
2007-10-17,2.5393
2007-10-18,-2.7712
2007-10-19,0.3639
2007-10-22,0.3021
2007-10-23,3.1928
2007-10-24,-2.1016
2007-10-25,-1.6099999999999999
2007-10-26,0.2424
2007-10-29,-0.3023
2007-10-30,0.5458
2007-10-31,2.2316
2007-11-01,-2.5959
2007-11-02,0.2423
2007-11-05,0.0
2007-11-06,0.6042
2007-11-07,-1.5615999999999999
2007-11-08,-1.7694
2007-11-09,-1.1801
2007-11-12,-0.0629
2007-11-13,0.8176
2007-11-14,1.4356
2007-11-15,0.0607
2007-11-16,-1.6595
2007-11-19,-1.5625
2007-11-20,-0.5079
2007-11-21,-4.9138
2007-11-23,0.0
2007-11-26,-0.6711
2007-11-27,0.4054
2007-11-28,1.9506999999999999
2007-11-29,-1.8144
2007-11-30,1.6205
2007-12-03,1.3289
2007-12-04,-3.2131
2007-12-05,0.813
2007-12-06,-0.4704
2007-12-07,1.0128
2007-12-10,3.2754
2007-12-11,1.2945
2007-12-12,-0.639
2007-12-13,-1.9293
2007-12-14,0.5246
2007-12-17,-1.4351
2007-12-18,1.5222
2007-12-19,-1.6297000000000001
2007-12-20,0.0663
2007-12-21,-4.2384
2007-12-24,3.2503
2007-12-26,-0.4689
2007-12-27,0.6057
2007-12-28,-1.3378
2007-12-31,0.4068
2008-01-02,-4.0513
2008-01-03,-0.1407
2008-01-04,1.8323
2008-01-07,-0.5536
2008-01-08,0.0
2008-01-09,-4.7321
2008-01-10,-3.5793
2008-01-11,-3.7121
2008-01-14,3.6978999999999997
2008-01-15,0.2276
2008-01-16,0.3785
2008-01-17,-0.0754
2008-01-18,-4.0755
2008-01-22,-1.2589000000000001
2008-01-23,5.498
2008-01-24,0.9063
2008-01-25,0.5988
2008-01-28,0.8185
2008-01-29,-0.2952
2008-01-30,1.7765
2008-01-31,1.5272999999999999
2008-02-01,3.1519
2008-02-04,4.7222
2008-02-05,-0.1989
2008-02-06,0.5316
2008-02-07,-0.8592
2008-02-08,0.4
2008-02-11,-2.324
2008-02-12,2.1754
2008-02-13,-0.1996
2008-02-14,-1.2
2008-02-15,-0.8097
2008-02-19,-0.6122
2008-02-20,-3.1485
2008-02-21,-0.7067
2008-02-22,3.21
2008-02-25,-1.1792
2008-02-26,0.8374
2008-02-28,-6.09
2008-02-29,0.2963
2008-03-03,2.5111
2008-03-04,0.7205
2008-03-05,0.3568
2008-03-06,-0.3564
2008-03-07,-1.1436
2008-03-10,-12.4457
2008-03-11,-2.4793
2008-03-12,3.8136
2008-03-13,2.0408
2008-03-14,0.0
2008-03-17,-0.081
2008-03-18,0.0811
2008-03-19,0.0
2008-03-20,0.72
2008-03-24,-1.112
2008-03-25,4.4177
2008-03-26,3.0769
2008-03-27,0.6007
2008-03-28,0.9606
2008-03-31,2.4981999999999998
2008-04-01,-0.4301
2008-04-02,-2.7349
2008-04-03,2.5157
2008-04-04,0.9386
2008-04-07,-0.2146
