ticker,DRRX US Equity
2001-02-21,5.7692
2001-02-22,-1.3636
2001-02-23,1.3825
2001-02-26,0.0
2001-02-27,1.8182
2001-02-28,-1.7856999999999998
2001-03-01,1.8182
2001-03-02,-1.7856999999999998
2001-03-05,0.0
2001-03-06,0.9091
2001-03-07,-0.9009
2001-03-08,0.9091
2001-03-09,-0.9009
2001-03-12,-15.4545
2001-03-13,5.3763
2001-03-14,-4.0816
2001-03-15,-10.6383
2001-03-16,0.0
2001-03-19,-14.2857
2001-03-20,-11.1111
2001-03-21,12.5
2001-03-22,-6.9444
2001-03-23,16.4179
2001-03-26,25.641
2001-03-27,2.551
2001-03-28,6.4677
2001-03-29,0.0
2001-03-30,13.0841
2001-04-02,-16.5289
2001-04-03,-8.9109
2001-04-04,-2.1739
2001-04-05,6.6667
2001-04-06,-2.0833
2001-04-09,-0.9362
2001-04-10,-3.9519
2001-04-11,7.1556
2001-04-12,-2.8381
2001-04-16,0.0
2001-04-17,5.6701
2001-04-18,-2.439
2001-04-19,8.6667
2001-04-20,1.9939
2001-04-23,-10.2256
2001-04-24,17.0854
2001-04-25,-10.0143
2001-04-26,8.903
2001-04-27,-4.0876
2001-04-30,17.1994
2001-05-01,4.5455
2001-05-02,5.0932
2001-05-03,0.591
2001-05-04,3.4078
2001-05-07,-3.9773
2001-05-08,3.432
2001-05-09,-8.5812
2001-05-10,1.3767
2001-05-11,4.9383
2001-05-14,5.8824
2001-05-15,-0.7778
2001-05-16,2.4636
2001-05-17,2.0765
2001-05-18,-1.7130999999999998
2001-05-21,-6.427
2001-05-22,3.9581
2001-05-23,7.3908
2001-05-24,-1.0428
2001-05-25,7.0601
2001-05-29,-2.1654
2001-05-30,3.1973
2001-05-31,-0.0762
2001-06-01,13.1707
2001-06-04,1.2931
2001-06-05,-0.5106
2001-06-06,9.0676
2001-06-07,3.6078
2001-06-08,1.8168
2001-06-11,2.6022
2001-06-12,-4.3478
2001-06-13,-0.2273
2001-06-14,1.3667
2001-06-15,-0.5243
2001-06-18,2.7861000000000002
2001-06-19,2.5641
2001-06-20,-1.0714
2001-06-21,0.0722
2001-06-22,-4.5455
2001-06-25,-4.006
2001-06-26,-13.0709
2001-06-27,4.0761
2001-06-28,-4.0035
2001-06-29,17.8604
2001-07-02,-7.6154
2001-07-03,-0.3331
2001-07-05,-0.919
2001-07-06,0.7589
2001-07-09,0.7531
2001-07-10,-2.2425
2001-07-11,-2.294
2001-07-12,-4.6957
2001-07-13,-0.0912
2001-07-16,-6.484
2001-07-17,0.3906
2001-07-18,-2.2374
2001-07-19,1.8904999999999998
2001-07-20,-2.0508
2001-07-23,1.0967
2001-07-24,-7.002
2001-07-25,0.7423
2001-07-26,0.7368
2001-07-27,-0.7315
2001-07-30,-0.9474
2001-07-31,5.6323
2001-08-01,0.7042
2001-08-02,-4.2957
2001-08-03,0.2088
2001-08-06,-0.625
2001-08-07,-3.1447
2001-08-08,2.9221
2001-08-09,2.5237
2001-08-10,-4.0
2001-08-13,-1.4957
2001-08-14,8.3514
2001-08-15,1.001
2001-08-16,4.0634
2001-08-17,-2.5714
2001-08-20,0.6843
2001-08-21,-0.9709
2001-08-22,1.2745
2001-08-23,-13.2623
2001-08-24,-5.1339
2001-08-27,7.6471
2001-08-28,-3.8251
2001-08-29,-0.5682
2001-08-30,-17.1429
2001-08-31,-5.3793
2001-09-04,6.414
2001-09-05,-12.3288
2001-09-06,6.5625
2001-09-07,2.6393
2001-09-10,-0.7143
2001-09-17,1.7266
2001-09-18,-0.9901
2001-09-19,5.0
2001-09-20,0.6803
2001-09-21,-3.7838000000000003
2001-09-24,1.1236
2001-09-25,9.7222
2001-09-26,-5.0633
2001-09-27,11.8667
2001-09-28,15.3754
2001-10-01,-10.9504
2001-10-02,-6.0325
2001-10-03,-4.4444
2001-10-04,-3.1008
2001-10-05,9.0667
2001-10-08,-0.3667
2001-10-09,0.0
2001-10-10,0.4908
2001-10-11,-0.4884
2001-10-12,1.8405
2001-10-15,0.6024
2001-10-16,0.8383
2001-10-17,-14.4893
2001-10-18,4.8611
2001-10-19,0.9272
2001-10-22,3.6745
2001-10-23,1.8987
2001-10-24,-6.5839
2001-10-25,3.9894
2001-10-26,5.3708
2001-10-29,-5.9466
2001-10-30,-1.9355
2001-10-31,-2.6316
2001-11-01,1.0811
2001-11-02,-5.4813
2001-11-05,-1.1315
2001-11-06,-1.8598
2001-11-07,6.7055
2001-11-08,-5.0546
2001-11-09,-3.3094
2001-11-12,4.0179
2001-11-13,0.1431
2001-11-14,8.5714
2001-11-15,0.0
2001-11-16,12.5
2001-11-19,-1.0526
2001-11-20,9.3381
2001-11-21,11.3514
2001-11-23,6.3107
2001-11-26,-2.8311
2001-11-27,-0.6579
2001-11-28,-1.6082999999999998
2001-11-29,2.3077
2001-11-30,5.3571
2001-12-03,6.1552
2001-12-04,0.6723
2001-12-05,0.1669
2001-12-06,-0.0833
2001-12-07,-0.834
2001-12-10,-0.4205
2001-12-11,-1.4358
2001-12-12,2.8278
2001-12-13,-1.6667
2001-12-14,2.0339
2001-12-17,-1.1628
2001-12-18,0.8403
2001-12-19,-2.5
2001-12-20,-0.5983
2001-12-21,-1.1178
2001-12-24,-1.6522000000000001
2001-12-26,0.1768
2001-12-27,-0.7061
2001-12-28,-2.3111
2001-12-31,5.4595
2002-01-02,-4.6592
2002-01-03,-0.905
2002-01-04,-2.7397
2002-01-07,4.3192
2002-01-08,3.6904
2002-01-09,0.6944
2002-01-10,-1.0345
2002-01-11,-1.6551
2002-01-14,0.7972
2002-01-15,0.7909
2002-01-16,-4.0976
2002-01-17,0.8182
2002-01-18,0.6312
2002-01-22,0.3584
2002-01-23,0.4464
2002-01-24,-3.0222
2002-01-25,-5.5912
2002-01-28,-2.4272
2002-01-29,0.4975
2002-01-30,3.1683
2002-01-31,-14.5873
2002-02-01,3.1461
2002-02-04,-1.9607999999999999
2002-02-05,-0.2222
2002-02-06,0.2227
2002-02-07,0.3333
2002-02-08,3.5437
2002-02-11,-1.615
2002-02-12,-2.1633
2002-02-13,-14.4444
2002-02-14,-5.8442
2002-02-15,3.0345
2002-02-19,4.2838
2002-02-20,1.4121000000000001
2002-02-21,-5.8228
2002-02-22,2.8226
2002-02-25,-2.6144
2002-02-26,-3.3557
2002-02-27,-1.9444
2002-02-28,-5.0992
2002-03-01,-0.4478
2002-03-04,5.0975
2002-03-05,4.2796
2002-03-06,3.0096
2002-03-07,0.2656
2002-03-08,1.0596
2002-03-11,-0.1311
2002-03-12,2.4934
2002-03-13,-1.4085
2002-03-14,1.2987
2002-03-15,7.9487
2002-03-18,-6.4133
2002-03-19,1.1421000000000001
2002-03-20,-0.8783
2002-03-21,3.2911
2002-03-22,-1.2255
2002-03-25,-11.7866
2002-03-26,5.6259
2002-03-27,3.1957
2002-03-28,0.5161
2002-04-01,-0.5135
2002-04-02,1.2903
2002-04-03,-4.4586
2002-04-04,2.0
2002-04-05,-2.0915
2002-04-08,2.2697
2002-04-09,-1.436
2002-04-10,7.2848
2002-04-11,-1.2346
2002-04-12,2.375
2002-04-15,-0.3663
2002-04-16,2.1936
2002-04-17,0.7435
2002-04-18,0.8213
2002-04-19,3.1995
2002-04-22,1.2584
2002-04-23,3.9431000000000003
2002-04-24,-3.5869999999999997
2002-04-25,-5.8737
2002-04-26,-2.0122
2002-04-29,1.3324
2002-04-30,1.4475
2002-05-01,7.61
2002-05-02,-0.5525
2002-05-03,-0.6667
2002-05-06,-3.915
2002-05-07,0.5821
2002-05-08,1.2731
2002-05-09,-1.8286
2002-05-10,-0.5704
2002-05-13,2.5641
2002-05-14,-0.3311
2002-05-15,0.2176
2002-05-16,0.6857
2002-05-17,-1.2599
2002-05-20,0.3564
2002-05-21,-1.9473
2002-05-22,-4.7897
2002-05-23,-1.5951
2002-05-24,-4.6135
2002-05-28,-4.9828
2002-05-29,-3.8357
2002-05-30,0.1431
2002-05-31,0.0
2002-06-03,0.0
2002-06-04,-3.0
2002-06-05,-7.9529
2002-06-06,-5.6
2002-06-07,4.2373
2002-06-10,1.1381999999999999
2002-06-11,5.1447
2002-06-12,-1.9878
2002-06-13,2.9641
2002-06-14,5.303
2002-06-17,7.6259
2002-06-18,6.2834
2002-06-19,-9.7987
2002-06-20,-4.4624
2002-06-21,2.3208
2002-06-24,-0.2853
2002-06-25,2.8612
2002-06-26,7.7886
2002-06-27,-1.9355
2002-06-28,5.2632
2002-07-01,-3.375
2002-07-02,-4.6572
2002-07-03,-5.9701
2002-07-05,0.4329
2002-07-08,-13.7931
2002-07-09,8.0
2002-07-10,-1.2346
2002-07-11,1.5625
2002-07-12,1.5385
2002-07-15,2.4242
2002-07-16,4.7189
2002-07-17,-0.4097
2002-07-18,-0.4255
2002-07-19,-3.1339
2002-07-22,0.0
2002-07-23,-3.0882
2002-07-24,4.2489
2002-07-25,-1.4556
2002-07-26,2.6588000000000003
2002-07-29,-2.8777
2002-07-30,-3.1111
2002-07-31,0.7645
2002-08-01,-2.1396
2002-08-02,-11.9243
2002-08-05,8.6268
2002-08-06,-5.5105
2002-08-07,1.0292
2002-08-08,0.1698
2002-08-09,-3.3898
2002-08-12,2.6316
2002-08-13,-4.2735
2002-08-14,2.6786
2002-08-15,0.8696
2002-08-16,2.5862
2002-08-19,-4.2017
2002-08-20,-4.386
2002-08-21,-4.5872
2002-08-22,3.8462
2002-08-23,0.1852
2002-08-26,-3.1423
2002-08-27,-10.687
2002-08-28,1.2821
2002-08-29,1.2658
2002-08-30,-3.125
2002-09-03,-13.1183
2002-09-04,12.8713
2002-09-05,-8.9912
2002-09-06,7.2289
2002-09-09,-2.0225
2002-09-10,-2.5229
2002-09-11,-0.4706
2002-09-12,-3.3097
2002-09-13,9.0465
2002-09-16,-2.4664
2002-09-17,-1.1494
2002-09-18,1.1628
2002-09-19,-2.9885
2002-09-20,-2.6066000000000003
2002-09-23,-4.8662
2002-09-24,1.2788
2002-09-25,5.5556
2002-09-26,-27.0335
2002-09-27,-2.9508
2002-09-30,4.7297
2002-10-01,11.6129
2002-10-02,-5.2023
2002-10-03,-2.439
2002-10-04,0.9375
2002-10-07,1.548
2002-10-08,3.0488
2002-10-09,-3.5503
2002-10-10,10.4294
2002-10-11,4.7222
2002-10-14,-8.2228
2002-10-15,-2.8613
2002-10-16,8.5986
2002-10-17,6.8493
2002-10-18,-11.2821
2002-10-21,-3.4682
2002-10-22,-4.7904
2002-10-23,-0.9434
2002-10-24,-6.0317
2002-10-25,2.7027
2002-10-28,-1.9737
2002-10-29,0.3356
2002-10-30,3.6789
2002-10-31,4.5161
2002-11-01,3.3951000000000002
2002-11-04,1.194
2002-11-05,2.9499
2002-11-06,0.2865
2002-11-07,1.1429
2002-11-08,-8.4746
2002-11-11,13.8889
2002-11-12,-13.5501
2002-11-13,-12.8527
2002-11-14,7.9137
2002-11-15,-5.0
2002-11-18,1.4035
2002-11-19,-5.5363
2002-11-20,5.8608
2002-11-21,-2.4221
2002-11-22,-2.1277
2002-11-25,-4.7101
2002-11-26,2.2814
2002-11-27,-4.461
2002-11-29,3.5019
2002-12-02,6.015
2002-12-03,-10.9929
2002-12-04,0.3984
2002-12-05,-8.7302
2002-12-06,15.6522
2002-12-09,-10.9023
2002-12-10,1.2658
2002-12-11,1.25
2002-12-12,4.1152
2002-12-13,-5.9289
2002-12-16,0.0
2002-12-17,-2.1008
2002-12-18,-2.5751
2002-12-19,-4.4053
2002-12-20,-7.8341
2002-12-23,0.0
2002-12-24,-0.5
2002-12-26,-0.5025
2002-12-27,0.0
2002-12-30,-0.5051
2002-12-31,2.5381
2003-01-02,4.9505
2003-01-03,-5.6604
2003-01-06,-0.45
2003-01-07,0.452
2003-01-08,-2.5
2003-01-09,18.4615
2003-01-10,-11.2554
2003-01-13,1.9512
2003-01-14,-1.866
2003-01-15,-4.9244
2003-01-16,-4.5128
2003-01-17,4.7261
2003-01-21,4.1026
2003-01-22,-1.9704000000000002
2003-01-23,-2.0101
2003-01-24,-4.6154
2003-01-27,3.2258
2003-01-28,1.5625
2003-01-29,0.0
2003-01-30,-10.2564
2003-01-31,1.1429
2003-02-03,0.0
2003-02-04,-1.1299
2003-02-05,-3.4286
2003-02-06,-4.142
2003-02-07,-3.7037
2003-02-10,1.2821
2003-02-11,-1.8987
2003-02-12,0.0
2003-02-13,-1.2903
2003-02-14,3.9215999999999998
2003-02-18,-8.805
2003-02-19,-5.5172
2003-02-20,-3.6496
2003-02-21,-0.8333
2003-02-24,-10.6188
2003-02-25,-2.5641
2003-02-26,3.4211
2003-02-27,2.6292999999999997
2003-02-28,28.0992
2003-03-03,-1.9355
2003-03-04,-7.8947
2003-03-05,-1.4285999999999999
2003-03-06,2.1739
2003-03-07,-13.4043
2003-03-10,-6.6339
2003-03-11,-1.7544
2003-03-12,8.0357
2003-03-13,13.2231
2003-03-14,12.4088
2003-03-17,16.2338
2003-03-18,-0.5587
2003-03-19,-1.6854
2003-03-20,-6.2857
2003-03-21,0.6098
2003-03-24,-7.8788
2003-03-25,13.8158
2003-03-26,2.3121
2003-03-27,-5.0847
2003-03-28,-3.5714
2003-03-31,-13.5802
2003-04-01,0.7143
2003-04-02,10.6383
2003-04-03,8.9744
2003-04-04,15.8824
2003-04-07,19.797
2003-04-08,0.8475
2003-04-09,-6.3025
2003-04-10,-1.3453
2003-04-11,-1.8182
2003-04-14,-7.4074
2003-04-15,9.5
2003-04-16,-0.4566
2003-04-17,14.6789
2003-04-21,-0.4
2003-04-22,4.0161
2003-04-23,8.1081
2003-04-24,5.3571
2003-04-25,-9.4915
2003-04-28,11.6105
2003-04-29,-8.7248
2003-04-30,7.7206
2003-05-01,0.6826
2003-05-02,4.0678
2003-05-05,1.6287
2003-05-06,12.1795
2003-05-07,5.4
2003-05-08,3.0089
2003-05-09,-10.526299999999999
2003-05-12,-0.5882
2003-05-13,-2.6627
2003-05-14,3.0395
2003-05-15,0.0
2003-05-16,-3.5398
2003-05-19,1.5291000000000001
2003-05-20,0.9036
2003-05-21,4.7761
2003-05-22,3.4188
2003-05-23,3.3058
2003-05-27,-2.6667
2003-05-28,1.3699
2003-05-29,-2.7027
2003-05-30,-0.5556
2003-06-02,-2.2346
2003-06-03,10.857099999999999
2003-06-04,1.0309
2003-06-05,-0.9949
2003-06-06,1.2626
2003-06-09,0.7634
2003-06-10,1.0101
2003-06-11,0.0
2003-06-12,-37.0
2003-06-13,-6.746
2003-06-16,-0.8511
2003-06-17,-1.2876
2003-06-18,2.6087
2003-06-19,3.3898
2003-06-20,1.2295
2003-06-23,-0.8097
2003-06-24,-3.6734999999999998
2003-06-25,-0.4237
2003-06-26,0.8511
2003-06-27,0.8439
2003-06-30,0.4184
2003-07-01,0.0
2003-07-02,0.8333
2003-07-03,2.4793
2003-07-07,4.4355
2003-07-08,3.4749
2003-07-09,-2.6119
2003-07-10,-3.8314
2003-07-11,-3.1873
2003-07-14,2.4691
2003-07-15,-1.2048
2003-07-16,-2.439
2003-07-17,-4.1667
2003-07-18,-0.4348
2003-07-21,-3.0568
2003-07-22,3.6036
2003-07-23,-3.0435
2003-07-24,0.0
2003-07-25,-8.0717
2003-07-28,1.9512
2003-07-29,2.8708
2003-07-30,-0.9302
2003-07-31,4.2254
2003-08-01,-5.4054
2003-08-04,-3.8095
2003-08-05,-7.4257
2003-08-06,2.1390000000000002
2003-08-07,-0.5236
2003-08-08,2.1053
2003-08-11,2.0619
2003-08-12,6.0606
2003-08-13,-4.7619
2003-08-14,6.0
2003-08-15,-3.3019
2003-08-18,5.8537
2003-08-19,7.3733
2003-08-20,4.2918
2003-08-21,-0.4115
2003-08-22,1.2397
2003-08-25,1.2245
2003-08-26,2.4194
2003-08-27,-1.5748
2003-08-28,0.4
2003-08-29,-2.7888
2003-09-02,2.8689
2003-09-03,0.7968
2003-09-04,0.7905
2003-09-05,5.8824
2003-09-08,-3.7037
2003-09-09,-2.6923
2003-09-10,8.6957
2003-09-11,6.9091000000000005
2003-09-12,-2.3810000000000002
2003-09-15,-3.1359
2003-09-16,1.0791
2003-09-17,-2.847
2003-09-18,0.7326
2003-09-19,2.1818
2003-09-22,-4.9822
2003-09-23,3.7453
2003-09-24,7.5812
2003-09-25,19.1275
2003-09-26,-1.4085
2003-09-29,-2.8571
2003-09-30,-5.5882
2003-10-01,9.0343
2003-10-02,-4.2857
2003-10-03,-4.1791
2003-10-06,8.0997
2003-10-07,5.4755
2003-10-08,9.0164
2003-10-09,-4.7619
2003-10-10,-3.1579
2003-10-13,1.9022000000000001
2003-10-14,-0.2667
2003-10-15,-1.0695000000000001
2003-10-16,1.0811
2003-10-17,-36.631
2003-10-20,-4.6414
2003-10-21,-4.4248
2003-10-22,-0.463
2003-10-23,4.6512
2003-10-24,-1.3333
2003-10-27,1.3514
2003-10-28,0.8889
2003-10-29,-0.8811
2003-10-30,-1.3333
2003-10-31,0.4505
2003-11-03,0.8969
2003-11-04,0.0
2003-11-05,0.0
2003-11-06,12.8889
2003-11-07,-3.1496
2003-11-10,-7.7236
2003-11-11,5.7269
2003-11-12,0.0
2003-11-13,-0.8333
2003-11-14,-3.3613
2003-11-17,1.3043
2003-11-18,-2.1459
2003-11-19,1.7544
2003-11-20,0.0
2003-11-21,-3.0172
2003-11-24,1.7778
2003-11-25,-3.0568
2003-11-26,0.0
2003-11-28,1.3514
2003-12-01,8.8889
2003-12-02,1.2245
2003-12-03,-3.629
2003-12-04,3.3473
2003-12-05,10.1215
2003-12-08,1.4706000000000001
2003-12-09,1.4493
2003-12-10,-2.5
2003-12-11,2.9304
2003-12-12,5.3025
2003-12-15,-7.0632
2003-12-16,0.0
2003-12-17,-2.5455
2003-12-18,4.4776
2003-12-19,1.0714
2003-12-22,-6.3604
2003-12-23,-4.9056999999999995
2003-12-24,1.9841
2003-12-26,1.5564
2003-12-29,0.7663
2003-12-30,-0.4183
2003-12-31,-4.5437
2004-01-02,5.6
2004-01-05,-3.4091
2004-01-06,0.0
2004-01-07,12.1569
2004-01-08,11.538499999999999
2004-01-09,1.5674000000000001
2004-01-12,-1.2346
2004-01-13,1.25
2004-01-14,0.3086
2004-01-15,-14.461500000000001
2004-01-16,3.2374
2004-01-20,3.1707
2004-01-21,4.0189
2004-01-22,-3.2468
2004-01-23,2.349
2004-01-26,5.5738
2004-01-27,-3.7267
2004-01-28,-0.3226
2004-01-29,-0.9709
2004-01-30,7.8431
2004-02-02,-6.6667
2004-02-03,-0.974
2004-02-04,-8.8525
2004-02-05,7.9137
2004-02-06,0.0
2004-02-09,0.0
2004-02-10,1.0
2004-02-11,0.0
2004-02-12,-2.3102
2004-02-13,0.0
2004-02-17,1.3514
2004-02-18,-4.3333
2004-02-19,-3.4843
2004-02-20,-1.8051
2004-02-23,0.0
2004-02-24,0.0
2004-02-25,-0.7353
2004-02-26,-3.3333
2004-02-27,-3.8314
2004-03-01,2.3904
2004-03-02,-1.1673
2004-03-03,9.4488
2004-03-04,9.7122
2004-03-05,1.9672
2004-03-08,-2.8939
2004-03-09,-0.6623
2004-03-10,0.0
2004-03-11,-1.6667
2004-03-12,7.1186
2004-03-15,-7.2785
2004-03-16,-1.3652
2004-03-17,4.8443000000000005
2004-03-18,-2.6403
2004-03-19,5.0847
2004-03-22,-4.5161
2004-03-23,0.3378
2004-03-24,1.0101
2004-03-25,1.6667
2004-03-26,6.5574
2004-03-29,7.3846
2004-03-30,-2.5788
2004-03-31,-0.2941
2004-04-01,0.885
2004-04-02,1.462
2004-04-05,5.1873
2004-04-06,-3.5616
2004-04-07,1.7045
2004-04-08,-2.2346
2004-04-12,-2.0
2004-04-13,-4.6647
2004-04-14,1.5291000000000001
2004-04-15,2.7108
2004-04-16,-1.7595
2004-04-19,2.9851
2004-04-20,0.5797
2004-04-21,4.3228
2004-04-22,7.4586
2004-04-23,-1.0283
2004-04-26,3.6364
2004-04-27,6.015
2004-04-28,-1.4184
2004-04-29,-3.8369
2004-04-30,-0.2494
2004-05-03,0.0
2004-05-04,-2.75
2004-05-05,1.5424
2004-05-06,1.2911000000000001
2004-05-07,-6.0235
2004-05-10,3.7234
2004-05-11,2.3077
2004-05-12,-2.2556
2004-05-13,-2.5641
2004-05-14,-3.1579
2004-05-17,5.163
2004-05-18,-3.3592
2004-05-19,-1.6042999999999998
2004-05-20,0.5435
2004-05-21,2.1622
2004-05-24,-0.2646
2004-05-25,0.7958
2004-05-26,-3.9474
2004-05-27,-1.0959
2004-05-28,-2.2161
2004-06-01,4.2493
2004-06-02,0.2717
2004-06-03,-1.626
2004-06-04,3.3058
2004-06-07,1.3333
2004-06-08,-5.2632
2004-06-09,-5.0
2004-06-10,-0.8772
2004-06-14,-4.1298
2004-06-15,4.0
2004-06-16,-1.1834
2004-06-17,0.2994
2004-06-18,0.597
2004-06-21,-2.3739
2004-06-22,0.304
2004-06-23,1.8182
2004-06-24,-0.2976
2004-06-25,-0.8955
2004-06-28,-0.3012
2004-06-29,3.3233
2004-06-30,1.1696
2004-07-01,-2.8902
2004-07-02,-0.8929
2004-07-06,0.3003
2004-07-07,-1.4969999999999999
2004-07-08,-1.2158
2004-07-09,0.9231
2004-07-12,-1.2195
2004-07-13,0.0
2004-07-14,0.6173
2004-07-15,-4.2945
2004-07-16,-7.0513
2004-07-19,8.6207
2004-07-20,-5.3968
2004-07-21,-8.7248
2004-07-22,-53.3088
2004-07-23,17.3228
2004-07-26,-9.396
2004-07-27,5.1852
2004-07-28,4.2254
2004-07-29,-1.3514
2004-07-30,-6.8493
2004-08-02,-1.4706000000000001
2004-08-03,-2.2388
2004-08-04,1.5267
2004-08-05,-5.2632
2004-08-06,0.7937
2004-08-09,2.3622
2004-08-10,5.3846
2004-08-11,-7.2993
2004-08-12,1.5748
2004-08-13,-0.7752
2004-08-16,2.3438
2004-08-17,5.3435
2004-08-18,18.8406
2004-08-19,-4.878
2004-08-20,0.641
2004-08-23,-2.5478
2004-08-24,4.5752
2004-08-25,0.0
2004-08-26,-6.875
2004-08-27,-2.0134
2004-08-30,0.0
2004-08-31,11.6438
2004-09-01,-4.908
2004-09-02,-1.2903
2004-09-03,3.268
2004-09-07,1.2658
2004-09-08,-5.0
2004-09-09,-3.2895
2004-09-10,4.7619
2004-09-13,3.2468
2004-09-14,0.6289
2004-09-15,-2.5
2004-09-16,-0.641
2004-09-17,0.0
2004-09-20,-1.2903
2004-09-21,0.6536
2004-09-22,-0.6494
2004-09-23,-3.268
2004-09-24,-1.3514
2004-09-27,2.7397
2004-09-28,0.0
2004-09-29,-6.6667
2004-09-30,0.0
2004-10-01,0.7143
2004-10-04,6.383
2004-10-05,-1.3333
2004-10-06,-0.6757
2004-10-07,0.0
2004-10-08,-1.3605
2004-10-11,3.4483
2004-10-12,0.0
2004-10-13,-1.3333
2004-10-14,0.6757
2004-10-15,-2.6846
2004-10-18,3.4483
2004-10-19,-1.3333
2004-10-20,1.3514
2004-10-21,0.0
2004-10-22,5.3333
2004-10-25,1.8987
2004-10-26,5.5901
2004-10-27,7.0588
2004-10-28,3.8462
2004-10-29,-3.7037
2004-11-01,-3.8462
2004-11-02,5.7143
2004-11-03,3.2432
2004-11-04,-2.0942
2004-11-05,-1.0695000000000001
2004-11-08,-2.1622
2004-11-09,6.6298
2004-11-10,6.2176
2004-11-11,17.561
2004-11-12,0.0
2004-11-15,-6.639
2004-11-16,-7.1111
2004-11-17,2.8708
2004-11-18,1.3953
2004-11-19,-4.5872
2004-11-22,7.2115
2004-11-23,3.1390000000000002
2004-11-24,2.1739
2004-11-26,-1.2766
2004-11-29,-0.8621
2004-11-30,-2.6087
2004-12-01,11.1607
2004-12-02,12.8514
2004-12-03,-1.7793999999999999
2004-12-06,7.2464
2004-12-07,1.3851
2004-12-08,2.6325
2004-12-09,2.5974
2004-12-10,1.5823
2004-12-13,4.0498
2004-12-14,3.2934
2004-12-15,-6.9565
2004-12-16,-1.8692
2004-12-17,1.5873
2004-12-20,-1.5625
2004-12-21,2.5714
2004-12-22,1.5166
2004-12-23,-4.5732
2004-12-27,2.5559
2004-12-28,3.7382999999999997
2004-12-29,-0.9009
2004-12-30,0.9091
2004-12-31,-1.5015
2005-01-03,-4.878
2005-01-04,-2.5641
2005-01-05,-9.2105
2005-01-06,6.8841
2005-01-07,1.6949
2005-01-10,-1.6667
2005-01-11,-0.678
2005-01-12,0.6826
2005-01-13,-0.678
2005-01-14,4.4369
2005-01-18,0.0
2005-01-19,-5.8824
2005-01-20,-4.8611
2005-01-21,0.0
2005-01-24,3.2847
2005-01-25,-1.7668
2005-01-26,0.7194
2005-01-27,0.3571
2005-01-28,-3.2028
2005-01-31,1.8382
2005-02-01,2.5271
2005-02-02,-2.4648
2005-02-03,-0.361
2005-02-04,7.971
2005-02-07,-1.3423
2005-02-08,0.3401
2005-02-09,-4.7458
2005-02-10,-4.6263
2005-02-11,2.2388
2005-02-14,-3.6496
2005-02-15,1.1364
2005-02-16,14.2322
2005-02-17,-3.2787
2005-02-18,5.0847
2005-02-22,-3.871
2005-02-23,2.349
2005-02-24,-1.6393
2005-02-25,5.0
2005-02-28,-1.2698
2005-03-01,3.2154
2005-03-02,1.2461
2005-03-03,0.6154
2005-03-04,8.5627
2005-03-07,0.8451
2005-03-08,-4.1899
2005-03-09,-4.0816
