ticker,PVAC US Equity
2017-04-19,-3.2473
2017-04-20,-4.9789
2017-04-21,0.0
2017-04-24,-0.2573
2017-04-25,-0.5159
2017-04-26,-2.1688
2017-04-27,-3.7349
2017-04-28,-0.9011
2017-05-01,-1.5154999999999998
2017-05-02,0.7053
2017-05-03,3.6547
2017-05-04,-4.4226
2017-05-05,8.1491
2017-05-08,4.7064
2017-05-09,-3.0647
2017-05-10,2.1077
2017-05-11,-1.4908000000000001
2017-05-12,1.979
2017-05-15,0.4566
2017-05-16,0.5682
2017-05-17,-1.4463
2017-05-18,-0.9402
2017-05-19,1.9213
2017-05-22,0.9539
2017-05-23,-0.6299
2017-05-24,0.2717
2017-05-25,-0.0903
2017-05-26,-1.8531
2017-05-30,3.1545
2017-05-31,-4.4643
2017-06-01,1.6355
2017-06-02,1.1954
2017-06-05,0.5225
2017-06-06,-0.226
2017-06-07,-3.0125
2017-06-08,1.4012
2017-06-09,0.3455
2017-06-12,-2.0886
2017-06-13,-1.7346
2017-06-14,0.6918
2017-06-15,-7.3916
2017-06-16,-0.1535
2017-06-19,-0.6918
2017-06-20,-1.4447999999999999
2017-06-21,-2.7749
2017-06-22,-12.1971
2017-06-23,1.196
2017-06-26,9.4242
2017-06-27,-0.6923
2017-06-28,0.3067
2017-06-29,4.5594
2017-06-30,-2.2866
2017-07-03,-0.1361
2017-07-05,0.9537
2017-07-06,-2.753
2017-07-07,0.2775
2017-07-10,-0.7196
2017-07-11,4.5999
2017-07-12,0.3198
2017-07-13,-0.9033
2017-07-14,-1.6354
2017-07-17,4.2246
2017-07-18,0.34
2017-07-19,-0.2867
2017-07-20,-1.2023
2017-07-21,-0.8201
2017-07-24,0.9603
2017-07-25,-0.6869
2017-07-26,1.4099
2017-07-27,0.1574
2017-07-28,-0.2095
2017-07-31,0.8136
2017-08-01,3.1502
2017-08-02,-4.3917
2017-08-03,0.0792
2017-08-04,1.7673
2017-08-07,-1.0109
2017-08-08,-0.1309
2017-08-09,-2.3597
2017-08-10,-0.1074
2017-08-11,1.7742
2017-08-14,1.4263
2017-08-15,2.474
2017-08-16,-1.6518000000000002
2017-08-17,-0.6718
2017-08-18,0.2862
2017-08-21,0.0519
2017-08-22,0.8037
2017-08-23,-1.1317
2017-08-24,1.4048
2017-08-25,-0.5387
2017-08-28,-1.9861
2017-08-29,-1.5263
2017-08-30,0.0802
2017-08-31,2.8037
2017-09-01,-0.1299
2017-09-05,1.8726
2017-09-06,1.2254
2017-09-07,-0.9332
2017-09-08,-2.164
2017-09-11,-1.1189
2017-09-12,2.6052999999999997
2017-09-13,3.8728
2017-09-14,-0.716
2017-09-15,-2.5118
2017-09-18,0.7653
2017-09-19,-1.1392
2017-09-20,1.7157
2017-09-21,-0.3021
2017-09-22,-0.3535
2017-09-25,0.2027
2017-09-26,0.9105
2017-09-27,0.3258
2017-09-28,-0.0749
2017-09-29,-0.05
2017-10-02,1.4257
2017-10-03,-0.3946
2017-10-04,-0.3961
2017-10-05,2.1626
2017-10-06,0.073
2017-10-09,2.5042999999999997
2017-10-10,-1.1622
2017-10-11,-0.576
2017-10-12,-2.293
2017-10-13,1.8281
2017-10-16,1.6739000000000002
2017-10-17,-0.1432
2017-10-18,-0.3584
2017-10-19,-1.6547
2017-10-20,-0.8778
2017-10-23,-0.492
2017-10-24,-1.7058
2017-10-25,-2.9678
2017-10-26,-0.7776
2017-10-27,6.0084
2017-10-30,-3.2775
2017-10-31,-0.7134
2017-11-01,1.2574
2017-11-02,-0.2027
2017-11-03,-0.1778
2017-11-06,0.0509
2017-11-07,0.0
2017-11-08,-0.0254
2017-11-09,-1.3479
2017-11-10,-0.1805
2017-11-13,-0.0517
2017-11-14,-2.2481
2017-11-15,-1.9033
2017-11-16,-0.0269
2017-11-17,0.3774
2017-11-20,-2.3093
2017-11-21,-1.7317
2017-11-22,-0.5594
2017-11-24,1.1533
2017-11-27,-1.5851
2017-11-28,-0.5934
2017-11-29,-0.7106
2017-11-30,-1.775
2017-12-01,0.204
2017-12-04,-0.2618
2017-12-05,-0.9624
2017-12-06,-1.3545
2017-12-07,-0.3284
2017-12-08,1.3777
2017-12-11,2.5997
2017-12-12,-0.5759
2017-12-13,-1.1005
2017-12-14,-0.5857
2017-12-15,3.4757
2017-12-18,1.5941
2017-12-19,5.7158999999999995
2017-12-20,3.472
2017-12-21,0.7428
2017-12-22,0.4322
2017-12-26,-0.0506
2017-12-27,-1.2918
2017-12-28,0.2309
2017-12-29,0.128
2018-01-02,2.4035
2018-01-03,8.1149
2018-01-04,2.3326000000000002
2018-01-05,-0.4514
2018-01-08,1.0655000000000001
2018-01-09,0.9646
2018-01-10,-0.3555
2018-01-11,3.9019
2018-01-12,1.1588
2018-01-16,-2.9275
2018-01-17,1.3986
2018-01-18,-0.1724
2018-01-19,-0.2159
2018-01-22,-0.8222
2018-01-23,0.589
2018-01-24,0.347
2018-01-25,-0.3026
2018-01-26,-0.9321
2018-01-29,-0.8315
2018-01-30,-4.3469
2018-01-31,-2.5606
2018-02-01,1.6572
2018-02-02,-5.007
2018-02-05,2.0348
2018-02-06,-4.3489
2018-02-07,-2.3612
2018-02-08,-4.0391
2018-02-09,-0.4021
2018-02-12,-0.8883
2018-02-13,-0.1086
2018-02-14,1.1963
2018-02-15,0.8329
2018-02-16,0.3997
2018-02-20,-1.5393
2018-02-21,-0.1078
2018-02-22,-0.9714
2018-02-23,3.8147
2018-02-26,2.6247
2018-02-27,-3.4015
2018-02-28,-1.2444
2018-03-01,0.8579
2018-03-02,-0.6114
2018-03-05,2.0059
2018-03-06,-4.2999
2018-03-07,0.0548
2018-03-08,-1.1774
2018-03-09,2.1058
2018-03-12,-1.0041
2018-03-13,-1.1239
2018-03-14,-1.0535
2018-03-15,-3.2502
2018-03-16,4.402
2018-03-19,-4.1054
2018-03-20,-0.0289
2018-03-21,7.7546
2018-03-22,-2.8733
2018-03-23,-1.6312
2018-03-26,0.7589
2018-03-27,-2.4826
2018-03-28,-0.5721
2018-03-29,0.8055
2018-04-02,-3.0822
2018-04-03,3.3863
2018-04-04,-2.1077
2018-04-05,3.8115
2018-04-06,-2.6065
2018-04-09,2.2157999999999998
2018-04-10,5.8559
2018-04-11,2.5532
2018-04-12,3.8122
2018-04-13,2.3233
2018-04-16,2.3193
2018-04-17,-0.3102
2018-04-18,8.6166
2018-04-19,-0.4848
2018-04-20,1.7715
2018-04-23,-0.3481
2018-04-24,0.3275
2018-04-25,-0.457
2018-04-26,1.3774
2018-04-27,-1.2508
2018-04-30,1.3758
2018-05-01,0.1723
2018-05-02,1.0323
2018-05-03,-1.5964
2018-05-04,2.0766
2018-05-07,-0.4238
2018-05-08,1.8302
2018-05-09,28.6311
2018-05-10,0.8123
2018-05-11,1.6600000000000001
2018-05-14,-2.4255
2018-05-15,-0.6661
2018-05-16,3.7455
2018-05-17,6.5584
2018-05-18,-0.6954
2018-05-21,-1.8474
2018-05-22,-1.2143
2018-05-23,0.3995
2018-05-24,-2.0661
2018-05-25,-3.1255
2018-05-29,1.8551
2018-05-30,6.0025
2018-05-31,3.033
2018-06-01,2.9582
2018-06-04,1.2676
2018-06-05,2.9346
2018-06-06,-2.9455
2018-06-07,4.6638
2018-06-08,3.0992
2018-06-11,0.3999
2018-06-12,-0.0771
2018-06-13,1.9676
2018-06-14,-0.3657
2018-06-15,-2.4304
2018-06-18,6.5257
2018-06-19,-1.3518
2018-06-20,0.0494
2018-06-21,-1.888
2018-06-22,4.6535
2018-06-25,0.7932
2018-06-26,0.8108
2018-06-27,-0.1064
2018-06-28,0.2131
2018-06-29,0.2954
2018-07-02,0.8835
2018-07-03,0.4554
2018-07-05,3.4638999999999998
2018-07-06,1.3819
2018-07-09,3.7456
2018-07-10,-2.3499
2018-07-11,-2.1002
2018-07-12,-2.1117
2018-07-13,-1.8263
2018-07-16,-2.0346
2018-07-17,0.0712
2018-07-18,1.4586999999999999
2018-07-19,1.0988
2018-07-20,-1.3181
2018-07-23,-0.5975
2018-07-24,3.6068
2018-07-25,0.3072
2018-07-26,-8.0413
2018-07-27,-0.074
2018-07-30,2.5549
2018-07-31,1.721
2018-08-01,-0.2011
2018-08-02,0.5335
2018-08-03,0.0118
2018-08-06,0.8018
2018-08-07,-5.217
2018-08-08,-0.1975
2018-08-09,-2.8564
2018-08-10,1.1202
2018-08-13,-1.0574
2018-08-14,2.2519
2018-08-15,-6.5572
2018-08-16,3.3955
2018-08-17,0.85
2018-08-20,2.7199999999999998
2018-08-21,1.1064
2018-08-22,0.9959
2018-08-23,0.1339
2018-08-24,1.4346999999999999
2018-08-27,0.024
2018-08-28,-1.414
2018-08-29,4.3272
2018-08-30,0.5359
2018-08-31,3.071
2018-09-04,-7.2633
2018-09-05,-3.4069
2018-09-06,-1.8075
2018-09-07,-4.8958
2018-09-10,-1.2903
2018-09-11,3.2544
2018-09-12,-1.2396
2018-09-13,0.0267
2018-09-14,-0.307
2018-09-17,0.9106
2018-09-18,4.6842
2018-09-19,-1.2929
2018-09-20,-0.0899
2018-09-21,-1.0283
2018-09-24,1.5065
2018-09-25,-2.7892
2018-09-26,2.0532
2018-09-27,2.0506
2018-09-28,1.7819
2018-10-01,0.0745
2018-10-02,1.067
2018-10-03,4.1247
2018-10-04,-2.7942
2018-10-05,0.5094
2018-10-08,2.8599
2018-10-09,0.3871
2018-10-10,-9.723
2018-10-11,-4.5825
2018-10-12,1.221
2018-10-15,-0.2547
2018-10-16,3.4937
2018-10-17,-3.4666
2018-10-18,1.6005
2018-10-19,0.3971
2018-10-22,-0.8439
2018-10-23,-2.8723
2018-10-24,-9.5975
2018-10-25,1.4085
2018-10-26,0.6422
2018-10-29,-2.1368
2018-10-30,0.7582
2018-10-31,3.5064
2018-11-01,-2.5443
2018-11-02,-1.2233
2018-11-05,9.0772
2018-11-06,-8.8895
2018-11-07,2.5076
2018-11-08,-5.2632
2018-11-09,1.3302
2018-11-12,-0.7413
2018-11-13,-5.1813
2018-11-14,2.363
2018-11-15,-1.1222
2018-11-16,0.8593
2018-11-19,-3.5525
2018-11-20,-5.3667
2018-11-21,0.7221
2018-11-23,-4.1091
2018-11-26,1.8599999999999999
2018-11-27,0.4654
2018-11-28,4.0627
2018-11-29,-0.2397
2018-11-30,-0.1888
2018-12-03,7.7386
2018-12-04,-3.336
2018-12-06,-2.1301
2018-12-07,0.1012
2018-12-10,-4.2306
2018-12-11,0.352
2018-12-12,4.2266
2018-12-13,3.1297
2018-12-14,-4.8458
2018-12-17,-2.7949
2018-12-18,-3.0517
2018-12-19,-1.6012
2018-12-20,-0.8691
2018-12-21,-3.0591
2018-12-24,-4.3679
2018-12-26,9.0543
2018-12-27,0.572
2018-12-28,-0.4586
2018-12-31,-0.3686
2019-01-02,3.7366
2019-01-03,-2.6391
2019-01-04,2.5641
2019-01-07,1.6071
2019-01-08,-1.283
2019-01-09,1.7447
2019-01-10,0.8224
2019-01-11,-4.1652000000000005
2019-01-14,-1.9015
2019-01-15,0.5169
2019-01-16,0.9183
2019-01-17,0.6551
2019-01-18,-0.3978
2019-01-22,-4.774
2019-01-23,0.5719
2019-01-24,2.0281
2019-01-25,0.7617
2019-01-28,-4.3326
2019-01-29,0.4625
2019-01-30,0.6714
2019-01-31,-0.0381
2019-02-01,0.4384
2019-02-04,2.1256
2019-02-05,-1.2823
2019-02-06,-1.2612999999999999
2019-02-07,-3.1459
2019-02-08,-0.8661
2019-02-11,-0.2383
2019-02-12,4.3591
2019-02-13,3.8146
2019-02-14,1.1942
2019-02-15,0.1816
2019-02-19,0.1993
2019-02-20,1.9172
2019-02-21,-0.6211
2019-02-22,0.4286
2019-02-25,-0.5868
2019-02-26,-1.7528000000000001
2019-02-27,0.0
2019-02-28,-2.312
2019-03-01,1.2113
2019-03-04,0.3314
2019-03-05,1.3764
2019-03-06,-2.6249000000000002
2019-03-07,-0.1673
2019-03-08,-1.2291
2019-03-11,2.7149
2019-03-12,4.5705
2019-03-13,1.334
2019-03-14,-2.7196
2019-03-15,-6.339
2019-03-18,2.5475
2019-03-19,-5.3207
2019-03-20,3.0938
2019-03-21,3.1339
2019-03-22,-5.1381
2019-03-25,-9.1439
2019-03-26,0.9615
2019-03-27,-3.6402
2019-03-28,0.9225
2019-03-29,-4.0261
2019-04-01,0.4535
2019-04-02,-3.5892
2019-04-03,-3.8399
2019-04-04,5.5271
2019-04-05,3.2763999999999998
2019-04-08,0.4021
2019-04-09,-5.6075
2019-04-10,1.1787
2019-04-11,-2.4231
2019-04-12,2.7221
2019-04-15,-3.0451
2019-04-16,-1.1029
2019-04-17,0.9939
2019-04-18,-1.1282
2019-04-22,6.4093
2019-04-23,4.0383
2019-04-24,1.2719
2019-04-25,-2.5119
2019-04-26,-1.7326000000000001
2019-04-29,1.8309
2019-04-30,-0.333
2019-05-01,-5.4566
2019-05-02,-4.4052
2019-05-03,1.8975
2019-05-06,6.1427
2019-05-07,-2.5974
2019-05-08,0.7251
2019-05-09,0.5109
2019-05-10,-5.2911
2019-05-13,-8.0507
2019-05-14,0.5837
2019-05-15,0.8177
2019-05-16,1.6484
2019-05-17,-1.6216
2019-05-20,-1.5699
2019-05-21,0.5848
2019-05-22,-5.1268
2019-05-23,-8.7744
2019-05-24,0.0916
2019-05-28,-0.7932
2019-05-29,-1.8758
2019-05-30,-1.5981999999999998
2019-05-31,-2.8662
2019-06-03,1.082
2019-06-04,3.1787
2019-06-05,-7.2619
2019-06-06,3.661
2019-06-07,3.826
2019-06-10,-3.5591
2019-06-11,-4.3436
2019-06-12,-4.8822
2019-06-13,5.2405
2019-06-14,-0.8868
2019-06-17,1.8925999999999998
2019-06-18,3.7824999999999998
2019-06-19,-2.6359
2019-06-20,5.381
2019-06-21,-3.013
2019-06-24,-3.9568
2019-06-25,-4.5965
2019-06-26,7.7802
2019-06-27,0.1987
2019-06-28,1.388
2019-07-01,0.3911
2019-07-02,-7.7922
2019-07-03,4.0141
2019-07-05,-1.6249
2019-07-08,-2.6841
2019-07-09,3.3946
2019-07-10,4.0698
2019-07-11,0.4601
2019-07-12,-0.6869
2019-07-15,-1.7457
2019-07-16,1.4415
2019-07-17,-2.0159
2019-07-18,-1.855
2019-07-19,3.2646
2019-07-22,3.8935
2019-07-23,5.0609
2019-07-24,2.5915
2019-07-25,-1.0104
2019-07-26,1.411
2019-07-29,-2.8419
2019-07-30,4.7837
2019-07-31,-0.4362
2019-08-01,-6.2792
2019-08-02,-0.5921
2019-08-05,-2.6959
2019-08-06,-1.3853
2019-08-07,-2.5155
2019-08-08,9.818999999999999
2019-08-09,-3.8145
2019-08-12,-0.1269
2019-08-13,-0.7306
2019-08-14,-6.144
2019-08-15,-2.2503
2019-08-16,4.639
2019-08-19,5.7667
2019-08-20,-0.914
2019-08-21,2.6718
2019-08-22,-2.4783
2019-08-23,-6.4803
2019-08-26,-2.4117
2019-08-27,-4.0724
2019-08-28,3.8462
2019-08-29,0.8735
2019-08-30,-1.2816
2019-09-03,-2.0702
2019-09-04,3.2247
2019-09-05,2.8462
2019-09-06,-0.0675
2019-09-09,12.5971
2019-09-10,2.6995
2019-09-11,0.7886
2019-09-12,-0.9273
2019-09-13,-4.6797
2019-09-16,10.7088
2019-09-17,-6.4856
2019-09-18,-1.6598000000000002
2019-09-19,-3.4961
2019-09-20,2.2798
2019-09-23,2.4427
2019-09-24,-7.6006
2019-09-25,-3.6452
2019-09-26,-0.3013
2019-09-27,-1.4102999999999999
2019-09-30,-0.9877
2019-10-01,-5.2632
2019-10-02,-6.3181
2019-10-03,1.3178
2019-10-04,1.798
2019-10-07,0.6764
2019-10-08,-3.5088
2019-10-09,-1.2379
2019-10-10,0.7834
2019-10-11,1.2048
2019-10-14,1.0753
2019-10-15,3.9514
2019-10-16,-0.5117
2019-10-17,-0.2204
2019-10-18,-3.1664
2019-10-21,-0.4943
2019-10-22,2.2163
2019-10-23,1.8317999999999999
2019-10-24,-1.6153
2019-10-25,1.2313
2019-10-28,-1.3454
2019-10-29,-1.7
2019-10-30,-5.7773
2019-10-31,-3.9935
2019-11-01,7.8992
2019-11-04,2.648
2019-11-05,4.78
2019-11-06,-1.412
2019-11-07,0.1836
2019-11-08,2.7493
2019-11-11,-1.6768
2019-11-12,-3.0842
2019-11-13,-3.3695
2019-11-14,-3.332
2019-11-15,5.3307
2019-11-18,-0.3995
2019-11-19,-8.2713
2019-11-20,2.02
2019-11-21,1.2043
2019-11-22,-1.0891
2019-11-25,2.2838
2019-11-26,-2.3125999999999998
2019-11-27,0.4898
2019-11-29,-1.909
2019-12-02,0.4141
2019-12-03,0.4124
2019-12-04,5.1745
2019-12-05,-2.6552
2019-12-06,3.3694
2019-12-09,0.2716
2019-12-10,3.6378
2019-12-11,-2.1285
2019-12-12,4.6929
2019-12-13,-4.191
2019-12-16,3.2712
2019-12-17,3.2781000000000002
2019-12-18,2.9600999999999997
2019-12-19,2.2168
2019-12-20,0.0
2019-12-23,1.5927
2019-12-24,0.7672
2019-12-26,0.6951
2019-12-27,-2.8928000000000003
2019-12-30,2.302
2019-12-31,0.4302
2020-01-02,-0.5272
2020-01-03,3.6767
2020-01-06,2.0767
2020-01-07,0.2504
2020-01-08,-4.4646
2020-01-09,-0.5229
2020-01-10,-2.3982
2020-01-13,-0.7742
2020-01-14,0.8141
2020-01-15,-1.5478
2020-01-16,-1.1962
2020-01-17,-2.2829
2020-01-21,-3.2566
2020-01-22,-2.4515000000000002
2020-01-23,-5.2888
2020-01-24,-5.505
2020-01-27,-7.9631
2020-01-28,1.776
2020-01-29,-0.2685
2020-01-30,-0.4038
2020-01-31,-3.7387
2020-02-03,-5.8493
2020-02-04,-0.8946
2020-02-05,8.7262
2020-02-06,-1.8911
2020-02-07,-6.9582
2020-02-10,-5.5584
2020-02-11,-2.4077
2020-02-12,0.1096
2020-02-13,0.3286
2020-02-14,-4.3122
2020-02-18,-4.5636
2020-02-19,4.7818000000000005
2020-02-20,-1.9966
2020-02-21,-6.1118
2020-02-24,-7.0676
2020-02-25,-7.0714
2020-02-26,-6.1737
2020-02-27,-9.4109
2020-02-28,34.2905
2020-03-02,-9.6226
2020-03-03,1.3918
2020-03-04,-4.0494
2020-03-05,-5.8655
2020-03-06,-17.2492
2020-03-09,-48.944
2020-03-10,12.0504
2020-03-11,-16.8539
2020-03-12,-19.4981
2020-03-13,-1.6787
2020-03-16,-26.8293
2020-03-17,-26.6667
2020-03-18,-48.6364
2020-03-19,146.0177
2020-03-20,-20.8633
2020-03-23,-7.7273
2020-03-24,35.468
2020-03-25,5.4545
2020-03-26,25.5172
2020-03-27,-3.8462
2020-03-30,-17.1429
2020-03-31,6.5517
2020-04-01,-26.8608
2020-04-02,30.531
2020-04-03,2.0339
2020-04-06,-0.6645
2020-04-07,-2.3411
2020-04-08,15.0685
2020-04-09,-6.5476
2020-04-13,26.1146
2020-04-14,27.7778
2020-04-15,-14.8221
2020-04-16,-9.2807
2020-04-17,2.3018
2020-04-20,-14.25
2020-04-21,-6.414
2020-04-22,20.8723
2020-04-23,11.0825
2020-04-24,-0.9281
2020-04-27,-0.2342
2020-04-28,3.5211
2020-04-29,79.3651
2020-04-30,-20.4804
2020-05-01,-5.0874
2020-05-04,-1.005
2020-05-05,-3.1303
2020-05-06,-9.5197
2020-05-07,11.7761
2020-05-08,13.4715
2020-05-11,5.0228
2020-05-12,-4.6377
2020-05-13,-3.1915
2020-05-14,-4.0816
2020-05-15,2.2913
2020-05-18,8.48
2020-05-19,9.1445
2020-05-20,7.2973
2020-05-21,-2.5189
2020-05-22,-1.1628
2020-05-26,7.9739
2020-05-27,7.1429
2020-05-28,1.3559
2020-05-29,-2.1182
2020-06-01,3.8724
2020-06-02,16.0088
2020-06-03,10.2079
2020-06-04,25.4717
2020-06-05,16.1312
2020-06-08,2.8252
2020-06-09,-17.1723
2020-06-10,-13.3379
2020-06-11,-21.9298
2020-06-12,28.856
2020-06-15,2.8933999999999997
2020-06-16,7.9353
2020-06-17,-9.4932
2020-06-18,-3.3912
2020-06-19,-7.4286
2020-06-22,-1.8519
2020-06-23,2.0665
2020-06-24,-11.0915
2020-06-25,0.396
2020-06-26,-10.5523
2020-06-29,0.9923
2020-06-30,4.0393
2020-07-01,-1.2591999999999999
2020-07-02,2.0191
2020-07-06,-0.5208
2020-07-07,-5.1309
2020-07-08,2.3179
2020-07-09,-9.8166
2020-07-10,7.4163
2020-07-13,0.3341
2020-07-14,3.6626
2020-07-15,7.6017
2020-07-16,-0.597
2020-07-17,-3.7037
2020-07-20,-1.3514
2020-07-21,17.8609
2020-07-22,-0.6705
2020-07-23,0.09
2020-07-24,2.1583
2020-07-27,-0.088
2020-07-28,-5.4626
2020-07-29,2.5163
2020-07-30,-8.0909
2020-07-31,-1.9782
