ticker,FUTL US Equity
2013-11-15,-27.8571
2013-11-18,-22.7723
2013-11-19,-25.641
2013-11-20,-21.0345
2013-11-21,2.6201
2013-11-22,-2.1277
2013-11-25,-4.7826
2013-11-26,-31.5068
2013-11-27,-23.3333
2013-11-29,0.0
2013-12-02,-13.0435
2013-12-03,-7.5
2013-12-04,-1.0811
2013-12-05,9.2896
2013-12-06,5.5
2013-12-09,-4.7393
2013-12-10,-60.1057
2013-12-11,-12.7046
2013-12-12,7.1429
2013-12-13,6.6667
2013-12-16,-25.0
2013-12-17,8.3333
2013-12-18,-36.9231
2013-12-19,58.5366
2013-12-20,-23.0769
2013-12-23,-19.75
2013-12-24,0.0
2013-12-26,-0.3115
2013-12-27,125.0
2013-12-30,-10.0
2013-12-31,34.5679
2014-01-02,-17.4312
2014-01-03,-22.2222
2014-01-06,7.1429
2014-01-07,0.0
2014-01-08,4.0
2014-01-09,-10.2564
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,2.4107
2014-01-15,15.9547
2014-01-16,-9.7744
2014-01-17,6.6667
2014-01-21,-12.5
2014-01-22,-14.1071
2014-01-23,14.7609
2014-01-24,-20.2899
2014-01-27,0.0
2014-01-28,27.2727
2014-01-29,-14.2857
2014-01-30,1.9792
2014-01-31,1.3279
2014-02-03,12.7016
2014-02-04,-12.7013
2014-02-05,4.918
2014-02-06,-1.3672
2014-02-07,-0.198
2014-02-10,19.0476
2014-02-11,73.3333
2014-02-12,-7.6923
2014-02-13,8.3333
2014-02-14,-19.2308
2014-02-18,-14.1667
2014-02-19,10.957
2014-02-20,10.0
2014-02-21,-9.0909
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,-0.125
2014-02-27,0.1252
2014-02-28,-10.0
2014-03-03,-10.9722
2014-03-04,0.0
2014-03-06,0.0
2014-03-07,23.5569
2014-03-10,11.1111
2014-03-11,-4.5455
2014-03-12,-1.0714
2014-03-13,-13.3574
2014-03-14,-10.9722
2014-03-17,6.0842
2014-03-18,4.7059
2014-03-19,-2.2472
2014-03-21,0.0
2014-03-24,-25.1437
2014-03-25,16.9866
2014-03-26,2.379
2014-03-27,-16.5064
2014-03-28,4.4146
2014-03-31,2.9412000000000003
2014-04-01,14.2857
2014-04-02,-6.25
2014-04-03,-19.8333
2014-04-04,8.1081
2014-04-07,0.0
2014-04-08,-7.6923
2014-04-09,8.3333
2014-04-10,-29.5192
2014-04-11,9.1405
2014-04-14,-0.25
2014-04-15,0.0
2014-04-16,-19.7995
2014-04-17,5.4688
2014-04-21,-5.1852
2014-04-22,2.5
2014-04-23,2.439
2014-04-24,-5.0595
2014-04-25,-24.7649
2014-04-28,0.0
2014-04-29,9.5833
2014-04-30,-15.2091
2014-05-01,-27.13
2014-05-02,28.0
2014-05-05,3.8462
2014-05-06,11.1111
2014-05-07,82.9167
2014-05-08,32.1185
2014-05-09,-3.7069
2014-05-12,-14.2346
2014-05-13,0.2088
2014-05-14,0.0
2014-05-15,-0.8333
2014-05-16,0.6303
2014-05-19,-13.3612
2014-05-20,-1.3253
2014-05-21,-24.0537
2014-05-22,-9.9678
2014-05-23,7.1429
2014-05-27,-6.6667
2014-05-28,-7.1429
2014-05-29,23.0769
2014-05-30,-0.4688
2014-06-02,-15.0706
2014-06-03,46.9501
2014-06-04,-33.3333
2014-06-05,11.3208
2014-06-06,-18.9831
2014-06-09,0.4184
2014-06-10,18.9583
2014-06-11,-17.6883
2014-06-12,-25.7447
2014-06-13,10.0287
2014-06-16,42.4479
2014-06-17,1.4625
2014-06-18,14.7748
2014-06-19,-3.6107
2014-06-20,-3.5831
2014-06-23,-12.5
2014-06-25,8.1081
2014-06-26,-0.8929
2014-06-27,-1.4414
2014-06-30,-18.4644
2014-07-01,23.3184
2014-07-02,-13.0909
2014-07-07,-3.3473
2014-07-08,0.0
2014-07-09,-1.7316
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,-1.9824000000000002
2014-07-15,-0.4494
2014-07-17,-2.4831
2014-07-18,0.0
2014-07-22,-1.1574
2014-07-23,-6.7916
2014-07-24,-2.7638
2014-07-25,-37.9845
2014-07-28,32.5
2014-07-29,-31.1321
2014-07-30,-0.4566
2014-07-31,32.1101
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,-1.0417
2014-08-06,1.0526
2014-08-07,0.0
2014-08-11,0.0
2014-08-12,16.6667
2014-08-13,-0.8929
2014-08-14,-3.9039
2014-08-18,-24.0625
2014-08-19,-13.5802
2014-08-20,-23.8095
2014-08-21,48.75
2014-08-22,-19.3277
2014-08-25,23.9583
2014-08-26,0.0
2014-08-27,-31.9328
2014-08-28,-20.9877
2014-08-29,23.4375
2014-09-02,21.519
2014-09-04,-16.6667
2014-09-05,88.125
2014-09-08,-4.3189
2014-09-09,-13.8889
2014-09-11,-6.4516
2014-09-12,-40.5172
2014-09-15,66.6667
2014-09-16,21.7391
2014-09-17,0.0
2014-09-19,0.0
2014-09-22,7.5
2014-09-23,107.309
2014-09-24,-2.5641
2014-09-25,-8.223700000000001
2014-09-26,14.3369
2014-09-29,-32.2884
2014-09-30,-16.6667
2014-10-01,32.5
2014-10-06,-22.4319
2014-10-07,0.0
2014-10-08,21.0811
2014-10-09,0.0
2014-10-14,0.0
2014-10-17,-7.1429
2014-10-20,53.8462
2014-10-21,-5.0
2014-10-22,5.2632
2014-10-23,0.0
2014-10-24,3.75
2014-10-28,0.0
2014-10-29,-1.2048
2014-10-30,12.1951
2014-10-31,30.4348
2014-11-03,0.0
2014-11-04,8.3333
2014-11-05,0.0
2014-11-06,-46.1538
2014-11-07,13.9286
2014-11-10,0.0
2014-11-11,-0.1567
2014-11-12,-35.9498
2014-11-13,-22.0588
2014-11-14,2.5157
2014-11-17,19.6319
2014-11-18,0.0
2014-11-21,-16.6667
2014-11-26,13.2308
2014-12-01,-2.1739
2014-12-03,-6.6667
2014-12-05,-0.5952
2014-12-09,-22.7545
2014-12-10,-27.5194
2014-12-11,-2.6738
2014-12-12,1.0989
2014-12-15,-4.3478
2014-12-16,0.0
2014-12-17,4.5455
2014-12-18,0.0
2014-12-22,-4.3478
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,7.9545
2014-12-30,-7.3684
2014-12-31,-5.6818
2015-01-07,1.2048
2015-01-22,-1.1905000000000001
2015-01-26,-3.6145
2015-01-27,18.125
2015-02-04,-15.3439
2015-02-05,0.0
2015-02-11,13.125
2015-02-12,0.5525
2015-02-19,0.0
2015-02-20,-12.0879
2015-02-24,0.0
2015-03-05,15.0
2015-03-12,-46.1957
2015-03-17,0.0
2015-03-23,5.0505
2015-03-27,75.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-10,-34.0659
2015-04-14,51.6667
2015-04-15,0.0
2015-04-16,5.4945
2015-04-22,-3.125
2015-04-27,0.0
2015-04-28,1.6129
2015-05-12,16.4021
2015-05-29,-18.1818
2015-06-18,-22.2222
2015-06-19,-14.2857
2015-06-22,-13.3333
2015-06-24,476.9231
2015-06-29,-91.6667
2015-06-30,-28.0
2015-07-01,-11.1111
2015-07-02,87.5
2015-07-09,33.3333
2015-07-21,5.0
2015-07-30,-4.7619
2015-08-05,2.5
2015-08-10,21.9512
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-20,-60.0
2015-08-25,-80.0
2015-08-28,325.0
2015-08-31,5.8824
2015-09-03,-5.5556
2015-09-10,-29.4118
2015-09-11,48.3333
2015-09-14,0.0
2015-09-16,-32.5843
2015-09-22,48.3333
2015-09-25,-0.1124
2015-09-28,-10.1237
2015-09-30,-62.4531
2015-10-05,83.3333
2015-10-06,27.2727
2015-10-08,28.5714
2015-10-14,-72.2222
2015-10-23,160.0
2015-10-29,-46.1538
2015-11-03,71.4286
2015-11-12,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-12-18,-8.3333
2015-12-22,-1.8182
2015-12-28,11.1111
2015-12-31,-16.6667
2016-01-07,-2.0
2016-01-14,-38.7755
2016-01-19,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-02-02,33.3333
2016-02-04,12.5
2016-02-11,-27.3333
2016-02-12,7.0336
2016-02-16,0.0
2016-02-17,5.4286
2016-02-18,-15.9892
2016-02-19,6.4516
2016-02-22,0.0
2016-02-24,20.9091
2016-02-25,-7.2682
2016-02-26,-5.4054
2016-02-29,5.7143
2016-03-01,-13.5135
2016-03-02,-25.0
2016-03-03,33.3333
2016-03-07,-21.875
2016-03-08,0.4
2016-03-09,11.7281
2016-03-10,-5.4825
2016-03-11,5.6355
2016-03-16,21.4286
2016-03-17,-1.5074
2016-03-18,13.4752
2016-03-21,5.2632
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,-10.0
2016-03-28,-18.0556
2016-03-29,-22.0339
2016-03-30,4.3478
2016-03-31,-0.4427
2016-04-01,4.6299
2016-04-04,-15.95
2016-04-05,9.3992
2016-04-06,8.7548
2016-04-07,-2.45
2016-04-08,4.9718
2016-04-11,-10.6201
2016-04-12,-4.944
2016-04-13,-3.3908
2016-04-14,2.7960000000000003
2016-04-15,15.7407
2016-04-18,-13.85
2016-04-19,44.8056
2016-04-20,28.2565
2016-04-21,-1.25
2016-04-22,-7.5949
2016-04-25,4.0753
2016-04-26,-13.1293
2016-04-27,-15.1515
2016-04-28,7.0982
2016-04-29,0.0417
2016-05-02,-12.3333
2016-05-03,-1.1407
2016-05-04,-3.7981
2016-05-05,-8.046
2016-05-06,6.5761
2016-05-09,-5.3544
2016-05-10,12.1228
2016-05-11,0.0
2016-05-12,-15.0408
2016-05-13,0.4525
2016-05-16,11.205
2016-05-18,-12.9114
2016-05-19,0.0
2016-05-20,16.2209
2016-05-23,-0.025
2016-05-24,-11.934
2016-05-25,0.767
2016-05-26,-4.821
2016-05-27,-0.4147
2016-05-31,-4.8186
2016-06-01,-6.0
2016-06-02,-1.0638
2016-06-03,-27.1505
2016-06-06,3.1827
2016-06-07,-3.2186
2016-06-08,10.8545
2016-06-09,0.0
2016-06-10,-4.0
2016-06-13,-6.25
2016-06-14,-32.7315
2016-06-15,0.0
2016-06-16,-20.1652
2016-06-17,-10.3448
2016-06-20,24.4231
2016-06-21,17.4652
2016-06-22,0.5263
2016-06-23,-5.7592
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,-11.1111
2016-06-29,10.0
2016-06-30,-4.7585
2016-07-01,-4.5488
2016-07-05,-12.5
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,25.7143
2016-07-13,-30.6818
2016-07-14,39.3443
2016-07-15,-28.2353
2016-07-18,14.7541
2016-07-19,-11.4286
2016-07-20,0.0
2016-07-21,10.1815
2016-07-22,-4.849
2016-07-25,0.0
2016-07-26,-7.6923
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,-33.3333
2016-08-02,-25.0
2016-08-03,10.0
2016-08-04,-0.3788
2016-08-05,-10.2662
2016-08-08,-14.8305
2016-08-09,30.8458
2016-08-10,-8.7452
2016-08-11,-16.6667
2016-08-12,11.0
2016-08-15,44.1441
2016-08-16,-22.5
2016-08-17,-3.2258
2016-08-18,-3.3333
2016-08-19,0.0
2016-08-22,3.4483
2016-08-23,-21.6667
2016-08-24,4.2553
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,-38.7755
2016-08-30,-10.0
2016-08-31,3.7037
2016-09-01,42.8571
2016-09-02,0.0
2016-09-06,-20.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,-6.25
2016-09-12,12.5
2016-09-13,-6.6667
2016-09-14,18.6508
2016-09-15,-25.0836
2016-09-16,3.5714
2016-09-19,-31.0345
2016-09-20,0.0
2016-09-21,-16.25
2016-09-22,-4.4776
2016-09-23,-1.5625
2016-09-26,15.873
2016-09-27,47.9452
2016-09-28,-11.1111
2016-09-29,-31.7708
2016-09-30,-2.2901
2016-10-03,35.9375
2016-10-04,-8.046
2016-10-05,5.0
2016-10-06,42.8571
2016-10-07,20.0
2016-10-10,-16.6667
2016-10-11,16.6667
2016-10-12,-8.5714
2016-10-13,-9.375
2016-10-14,-0.8621
2016-10-17,68.2609
2016-10-18,110.8527
2016-10-19,-41.1765
2016-10-20,-26.25
2016-10-21,-9.6045
2016-10-24,20.0
2016-10-25,-4.1667
2016-10-26,-18.2065
2016-10-27,-7.9734
2016-10-28,-7.5812
2016-10-31,2.3438
2016-11-01,-3.4351
2016-11-02,3.5573
2016-11-03,-11.4504
2016-11-04,-26.2931
2016-11-07,21.6374
2016-11-08,-0.9615
2016-11-09,-8.7379
2016-11-10,-24.4681
2016-11-11,-2.1127
2016-11-14,-10.0719
2016-11-15,28.0
2016-11-16,3.75
2016-11-17,6.0241
2016-11-18,0.0
2016-11-21,9.0909
2016-11-22,-27.6042
2016-11-23,15.1079
2016-11-25,5.0
2016-11-28,-19.0476
2016-11-29,17.647100000000002
2016-11-30,-25.0
2016-12-01,0.0
2016-12-02,1.6667
2016-12-05,-14.7541
2016-12-06,4.8077
2016-12-07,-4.5872
2016-12-08,4.8077
2016-12-09,-17.4312
2016-12-12,0.0
2016-12-13,-4.4444
2016-12-14,-6.9767
2016-12-15,8.75
2016-12-16,4.5977
2016-12-19,7.6923
2016-12-20,1.0204
2016-12-21,3.0303
2016-12-22,7.8431
2016-12-23,9.0909
2016-12-27,33.3333
2016-12-28,25.0
2016-12-29,-7.0
2016-12-30,9.1398
2017-01-03,-10.8374
2017-01-04,-2.2099
2017-01-05,-8.4746
2017-01-06,-6.1728
2017-01-09,-4.6053
2017-01-10,6.8966
2017-01-11,0.0
2017-01-12,-7.0968
2017-01-13,11.1111
2017-01-17,10.0
2017-01-18,-4.5455
2017-01-19,5.9524
2017-01-20,5.0562
2017-01-23,-9.0909
2017-01-24,-10.5882
2017-01-25,5.2632
2017-01-26,0.0
2017-01-27,-1.25
2017-01-30,-1.8987
2017-01-31,-5.1613
2017-02-01,-12.9252
2017-02-02,10.9375
2017-02-03,-7.0423
2017-02-06,-12.8788
2017-02-07,13.913
2017-02-08,-8.3969
2017-02-09,-3.3333
2017-02-10,3.4483
2017-02-13,-13.3333
2017-02-14,10.5769
2017-02-15,6.9565
2017-02-16,-8.9431
2017-02-17,7.1429
2017-02-21,-4.1667
2017-02-22,60.0
2017-02-23,4.3478
2017-02-24,-26.0417
2017-02-27,-15.493
2017-02-28,15.8333
2017-03-01,-9.3525
2017-03-02,14.2857
2017-03-03,-5.5556
2017-03-06,-11.7647
2017-03-07,6.6667
2017-03-08,0.0
2017-03-09,-2.3438
2017-03-10,-10.4
2017-03-13,1.7856999999999998
2017-03-14,5.2632
2017-03-15,-6.6667
2017-03-16,2.6786
2017-03-17,8.6957
2017-03-20,-6.4
2017-03-21,-2.5641
2017-03-22,-3.5088
2017-03-23,4.5455
2017-03-24,0.0
2017-03-27,-6.9565
2017-03-28,2.8037
2017-03-29,1.8182
2017-03-30,5.3571
2017-03-31,-2.5423999999999998
2017-04-03,-5.2174
2017-04-04,8.2569
2017-04-05,-7.6271
2017-04-06,2.7523
2017-04-07,0.0
2017-04-10,-7.1429
2017-04-11,0.0
2017-04-12,4.8077
2017-04-13,-10.0917
2017-04-17,-15.3061
2017-04-18,12.0482
2017-04-19,-3.2258
2017-04-20,6.6667
2017-04-21,-6.25
2017-04-24,-2.2222
2017-04-25,-9.0909
2017-04-26,-13.75
2017-04-27,-26.087
2017-04-28,9.8039
2017-05-01,-3.5714
2017-05-02,7.4074
2017-05-03,0.0
2017-05-04,13.7931
2017-05-05,6.0606
2017-05-08,-8.5714
2017-05-09,-3.125
2017-05-10,-14.5161
2017-05-11,1.8868
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,-11.1111
2017-05-17,0.0
2017-05-18,-6.25
2017-05-19,0.0
2017-05-22,-4.4444
2017-05-23,-13.9535
2017-05-24,-13.5135
2017-05-25,-9.375
2017-05-26,65.5172
2017-05-30,-10.4167
2017-05-31,0.0
2017-06-01,4.6512
2017-06-02,0.0
2017-06-05,-24.4444
2017-06-06,-5.8824
2017-06-07,10.0
2017-06-08,-18.1818
2017-06-09,27.7778
2017-06-12,0.0
2017-06-13,-21.7391
2017-06-14,5.5556
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,-10.526299999999999
2017-06-20,-2.9412000000000003
2017-06-21,12.1212
2017-06-22,-13.5135
2017-06-23,-6.25
2017-06-26,-6.6667
2017-06-27,-14.2857
2017-06-28,0.0
2017-06-29,16.6667
2017-06-30,5.7143
2017-07-03,14.8649
2017-07-05,0.0
2017-07-06,-11.7647
2017-07-07,13.3333
2017-07-10,-29.4118
2017-07-11,-8.3333
2017-07-12,-9.0909
2017-07-13,10.0
2017-07-14,-4.5455
2017-07-17,-14.2857
2017-07-18,-11.1111
2017-07-19,18.75
2017-07-20,-5.2632
2017-07-21,-22.2222
2017-07-24,14.2857
2017-07-25,0.0
2017-07-26,-12.5
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,-28.5714
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,-20.0
2017-08-07,50.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-16.6667
2017-08-11,20.0
2017-08-14,0.0
2017-08-15,-16.6667
2017-08-16,20.0
2017-08-17,116.6667
2017-08-18,-23.8462
2017-08-21,-19.1919
2017-08-22,62.5
2017-08-23,0.0
2017-08-24,-7.6923
2017-08-25,-16.6667
2017-08-28,-30.0
2017-08-29,14.2857
2017-08-30,12.5
2017-08-31,11.1111
2017-09-01,51.0
2017-09-05,-20.5298
2017-09-06,0.0
2017-09-07,25.0
2017-09-08,-10.0
2017-09-11,70.3704
2017-09-12,30.4348
2017-09-13,-20.0
2017-09-14,4.1667
2017-09-15,0.0
2017-09-18,-20.0
2017-09-19,-15.0
2017-09-20,-11.7647
2017-09-21,13.3333
2017-09-22,-5.8824
2017-09-25,-18.75
2017-09-26,0.0
2017-09-27,7.6923
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,-7.1429
2017-10-03,-7.6923
2017-10-04,-8.3333
2017-10-05,0.0
2017-10-06,-18.1818
2017-10-09,0.0
2017-10-10,-11.1111
2017-10-11,0.0
2017-10-12,12.5
2017-10-13,-11.1111
2017-10-16,-12.5
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,-14.2857
2017-10-20,16.6667
2017-10-23,-14.2857
2017-10-24,8.3333
2017-10-25,7.6923
2017-10-26,-14.2857
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,-16.6667
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,-20.0
2017-11-10,25.0
2017-11-13,0.0
2017-11-14,-20.0
2017-11-15,25.0
2017-11-16,-20.0
2017-11-17,25.0
2017-11-20,0.0
2017-11-21,-20.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,25.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,-20.0
2017-12-08,25.0
2017-12-11,-20.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-12.5
2017-12-15,14.2857
2017-12-18,-25.0
2017-12-19,0.0
2017-12-20,33.3333
2017-12-21,25.0
2017-12-22,20.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-16.6667
2018-01-02,60.0
2018-01-03,-12.5
2018-01-04,-14.2857
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,-16.6667
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,-20.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,-25.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,33.3333
2018-03-06,0.0
2018-03-07,-25.0
2018-03-08,33.3333
2018-03-09,-25.0
2018-03-12,33.3333
2018-03-13,-25.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,-33.3333
2018-04-20,50.0
2018-04-23,0.0
2018-04-24,-33.3333
2018-04-25,50.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,-33.3333
2018-05-14,100.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,-12.5
2018-05-29,-14.2857
2018-05-30,33.3333
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,-25.0
2018-06-18,33.3333
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,-25.0
2018-06-26,33.3333
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,-25.0
2018-07-11,0.0
2018-07-12,33.3333
2018-07-13,-25.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,-33.3333
2018-07-24,50.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,-33.3333
2018-07-31,50.0
2018-08-01,0.0
2018-08-02,-33.3333
2018-08-03,50.0
2018-08-06,0.0
2018-08-07,-33.3333
2018-08-08,0.0
2018-08-09,50.0
2018-08-10,0.0
2018-08-13,-33.3333
2018-08-14,0.0
2018-08-15,25.0
2018-08-16,20.0
2018-08-17,0.0
2018-08-20,-33.3333
2018-08-21,50.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-33.3333
2018-09-10,0.0
2018-09-11,50.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,-33.3333
2018-09-27,50.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,-33.3333
2018-10-08,50.0
2018-10-09,-33.3333
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,50.0
2018-10-15,-33.3333
2018-10-16,50.0
2018-10-17,-33.3333
2018-10-18,50.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,-33.3333
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,-50.0
2018-11-09,100.0
2018-11-12,0.0
2018-11-13,-50.0
2018-11-14,0.0
2018-11-15,100.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-23,-50.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,100.0
2018-12-20,-50.0
2018-12-21,0.0
2018-12-24,100.0
2018-12-26,-50.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
