ticker,DDDA US Equity
2009-09-02,3.2338
2009-09-03,-2.4096
2009-09-04,0.0
2009-09-15,1.2346
2009-09-16,0.0
2009-09-18,1.2195
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,-1.2048
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,0.4878
2009-10-06,2.9126
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-0.9434
2009-10-13,-2.3810000000000002
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,4.878
2009-10-19,0.0
2009-10-20,4.6512
2009-10-21,-2.2222
2009-10-22,4.5455
2009-10-23,2.1739
2009-10-26,2.1277
2009-10-27,-2.0833
2009-10-28,0.0
2009-10-29,2.1277
2009-10-30,-2.0833
2009-11-02,2.1277
2009-11-04,-2.0833
2009-11-05,3.1915
2009-11-06,1.0309
2009-11-09,1.0204
2009-11-10,1.0101
2009-11-11,-2.0
2009-11-12,5.102
2009-11-13,0.9709
2009-11-16,-3.8462
2009-11-18,15.0
2009-11-19,4.3478
2009-11-20,-3.3333
2009-11-23,10.3448
2009-11-24,-2.3438
2009-11-25,12.0
2009-11-30,3.5714
2009-12-01,3.4483
2009-12-02,0.0
2009-12-03,-12.0
2009-12-04,6.0606
2009-12-07,0.4286
2009-12-08,5.2632
2009-12-09,-4.8649000000000004
2009-12-10,5.1136
2009-12-11,-5.4054
2009-12-14,2.1429
2009-12-15,0.0
2009-12-16,0.1399
2009-12-17,6.1453
2009-12-18,5.2632
2009-12-21,-9.375
2009-12-22,0.0
2009-12-23,10.3448
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-9.375
2010-01-04,-1.3793
2010-01-05,4.8951
2010-01-06,0.0
2010-01-07,-2.6667
2010-01-08,0.0
2010-01-11,-2.3288
2010-01-12,0.0
2010-01-13,2.3843
2010-01-14,1.3699
2010-01-15,2.7027
2010-01-19,2.6316
2010-01-20,0.641
2010-01-21,1.9108
2010-01-22,0.0
2010-01-25,-7.875
2010-01-26,1.7639
2010-01-27,1.3333
2010-01-28,0.0
2010-01-29,5.2632
2010-02-01,-3.75
2010-02-02,-9.0909
2010-02-03,9.2857
2010-02-04,-0.6536
2010-02-05,-0.6579
2010-02-08,-7.947
2010-02-09,-6.4748
2010-02-10,6.9231
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,-0.1439
2010-02-17,0.0
2010-02-18,-6.3401
2010-02-19,3.5385
2010-02-22,0.0
2010-02-23,-3.5661
2010-02-24,0.1541
2010-02-25,-1.3846
2010-02-26,3.7441
2010-03-01,-5.1128
2010-03-02,3.0111
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,-2.3077
2010-03-10,-0.4724
2010-03-11,0.0
2010-03-12,2.8481
2010-03-15,-2.9231
2010-03-16,-0.1585
2010-03-17,-0.7937
2010-03-18,0.8
2010-03-19,-0.9524
2010-03-22,0.9615
2010-03-23,3.1746
2010-03-24,-2.3077
2010-03-25,2.3622
2010-03-26,-3.0769
2010-03-29,3.1746
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,-0.7692
2010-04-05,0.7752
2010-04-06,-0.7692
2010-04-07,-0.6202
2010-04-08,0.624
2010-04-09,0.0
2010-04-12,0.7752
2010-04-13,-0.7692
2010-04-14,0.0
2010-04-15,-0.7752
2010-04-16,-0.7813
2010-04-19,1.5748
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,-0.7752
2010-04-26,0.7813
2010-04-27,0.0
2010-04-28,0.7752
2010-04-29,-0.7692
2010-04-30,0.155
2010-05-03,0.6192
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,-1.5385
2010-05-07,0.7813
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,-1.5504
2010-05-13,0.0
2010-05-14,0.7874
2010-05-17,-0.7813
2010-05-18,0.7874
2010-05-19,-1.5625
2010-05-20,0.7937
2010-05-21,0.7874
2010-05-24,0.7813
2010-05-25,-0.7752
2010-05-26,0.7813
2010-05-27,-1.5504
2010-05-28,1.5748
2010-06-01,-1.5504
2010-06-02,-0.7874
2010-06-03,0.7937
2010-06-04,-0.7874
2010-06-07,0.7937
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.7874
2010-06-14,0.0
2010-06-15,-1.5625
2010-06-16,0.7937
2010-06-17,-0.7874
2010-06-18,0.0
2010-06-21,0.7937
2010-06-22,0.0
2010-06-23,-0.6299
2010-06-24,-0.1585
2010-06-25,0.0
2010-06-28,0.4762
2010-06-29,-0.4739
2010-06-30,-0.7937
2010-07-01,0.0
2010-07-02,0.8
2010-07-06,-1.5873
2010-07-07,1.6129
2010-07-08,-2.3810000000000002
2010-07-09,1.626
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,-0.8
2010-07-15,-1.6129
2010-07-16,-0.8197
2010-07-19,0.6612
2010-07-20,2.6273
2010-07-21,-2.4
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-0.3279
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.1645
2010-08-02,-0.6568
2010-08-03,0.0
2010-08-04,0.3306
2010-08-05,0.1647
2010-08-06,-0.3289
2010-08-09,-0.165
2010-08-10,0.0
2010-08-11,-0.6612
2010-08-12,0.0
2010-08-13,-0.1664
2010-08-18,-1.6667
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,-2.5423999999999998
2010-09-01,0.8696
2010-09-02,0.0
2010-09-07,-6.8966
2010-09-08,-2.7778
2010-09-13,-4.7619
2010-09-14,17.0
2010-09-16,0.0
2010-09-17,-9.4017
2010-09-20,8.4906
2010-09-21,-7.8261
2010-09-22,0.0
2010-09-23,9.434
2010-09-24,-5.1724
2010-09-27,1.8182
2010-09-28,-1.7856999999999998
2010-09-29,-5.4545
2010-09-30,5.7692
2010-10-01,0.0
2010-10-04,-0.3636
2010-10-05,-2.5547
2010-10-06,-0.7491
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,-4.717
2010-10-12,2.9703
2010-10-13,-2.5
2010-10-14,0.0
2010-10-15,2.5641
2010-10-18,2.8846
2010-10-19,-3.1776
2010-10-20,-0.5792
2010-10-21,0.9709
2010-10-22,-2.1154
2010-10-25,0.1965
2010-10-26,-0.1961
2010-10-28,0.1965
2010-10-29,4.902
2010-11-01,-4.6729
2010-11-02,0.0
2010-11-03,3.9215999999999998
2010-11-05,-1.8868
2010-11-08,-0.5769
2010-11-09,-2.3211
2010-11-10,0.0
2010-11-12,-0.9901
2010-11-15,0.0
2010-11-16,1.0
2010-11-17,0.0
2010-11-18,-0.198
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-0.1984
2010-11-24,0.0
2010-11-26,0.1988
2010-11-29,-0.1984
2010-11-30,1.3917
2010-12-01,-1.1764999999999999
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,-0.7937
2010-12-10,0.8
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,-0.5952
2010-12-22,0.0
2010-12-23,0.5988
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-0.7937
2010-12-31,-0.2
2011-01-03,-1.002
2011-01-04,-0.8097
2011-01-07,1.0204
2011-01-10,0.0
2011-01-11,-0.404
2011-01-14,-0.6085
2011-01-18,-11.2245
2011-01-19,3.4483
2011-01-20,0.0
2011-01-21,9.5556
2011-01-26,0.0
2011-01-31,-0.6085
2011-02-02,1.0204
2011-02-04,-5.0505
2011-02-07,0.0
2011-02-08,-2.1277
2011-02-09,0.0
2011-02-10,2.1739
2011-02-11,0.0
2011-02-14,-2.1277
2011-02-16,0.0
2011-02-18,0.0
2011-02-23,-2.1739
2011-02-24,0.0
2011-02-28,3.3333
2011-03-01,-12.6882
2011-03-02,14.532
2011-03-08,-12.6882
2011-03-09,10.8374
2011-03-11,-10.0
2011-03-15,-1.2346
2011-03-16,2.5
2011-03-17,-4.878
2011-03-18,-7.6923
2011-03-21,11.1111
2011-03-23,-2.5
2011-03-24,0.0
2011-03-25,-1.2821
2011-03-31,0.0
2011-04-05,-11.6883
2011-04-06,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-15,-2.9412000000000003
2011-04-18,0.0
2011-04-20,0.0
2011-04-21,-9.0909
2011-04-25,0.0
2011-04-27,-0.3333
2011-04-28,-3.3445
2011-05-02,0.346
2011-05-03,-6.8966
2011-05-04,-1.8519
2011-05-05,-15.0943
2011-05-06,0.0
2011-05-09,-4.4444
2011-05-10,-20.9302
2011-05-11,2.9412000000000003
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-18,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-25,-37.1429
2011-05-27,63.6364
2011-05-31,0.0
2011-06-03,-23.8889
2011-06-06,-5.1095
2011-06-07,53.8462
2011-06-08,15.0
2011-06-09,-8.6957
2011-06-10,14.2857
2011-06-13,-9.1667
2011-06-14,14.6789
2011-06-15,0.4
2011-06-16,9.5618
2011-06-17,-5.4545
2011-06-20,15.3846
2011-06-21,3.3333
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,-3.2258
2011-06-27,-0.3333
2011-06-28,0.0
2011-06-29,0.3344
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,-6.6667
2011-07-06,3.5714
2011-07-07,3.4483
2011-07-08,-6.6667
2011-07-11,1.0714
2011-07-12,-1.0601
2011-07-13,0.7143
2011-07-14,0.0
2011-07-15,-1.0638
2011-07-18,-5.0179
2011-07-19,2.2641999999999998
2011-07-20,0.0
2011-07-21,1.476
2011-07-22,-1.0909
2011-07-25,0.0
2011-07-26,-0.7353
2011-07-27,-0.3704
2011-07-28,-0.7435
2011-07-29,6.7416
2011-08-01,0.0
2011-08-02,-12.2807
2011-08-03,-12.0
2011-08-04,-4.0909
2011-08-05,13.7441
2011-08-08,-26.6667
2011-08-10,-3.4091
2011-08-11,-11.7647
2011-08-12,0.0
2011-08-17,-2.6667
2011-08-18,-24.6575
2011-08-19,0.0
2011-08-22,-52.7273
2011-08-23,111.5385
2011-08-29,2.7273
2011-08-31,6.1947
2011-09-09,0.0
2011-09-21,0.0
2011-09-26,-0.8333
2011-09-27,0.0
2011-09-30,-1.6806999999999999
2011-10-04,1.7094
2011-10-05,0.0
2011-10-11,-56.3025
2011-10-12,111.5385
2011-10-13,0.0
2011-10-14,-52.7273
2011-10-21,111.5385
2011-10-31,0.0
2011-11-07,-55.4545
2011-11-08,0.0
2011-11-14,-38.7755
2011-11-18,63.3333
2011-11-21,104.0816
2011-12-28,-50.0
2011-12-29,0.0
2012-01-03,0.0
2012-01-10,0.0
2012-01-19,40.0
2012-01-27,42.8571
2012-02-06,-30.0
2012-02-15,0.0
2012-02-22,-14.2857
2012-02-29,-33.3333
2012-03-08,75.0
2012-03-12,28.5714
2012-03-14,-33.3333
2012-03-15,0.0
2012-03-26,0.0
2012-03-27,33.3333
2012-03-28,-18.75
2012-04-04,0.0
2012-04-09,36.9231
2012-04-12,-26.9663
2012-04-16,-15.3846
2012-04-20,-9.0909
2012-04-30,0.0
2012-05-02,0.0
2012-05-03,-20.0
2012-05-17,25.0
2012-05-18,-20.0
2012-06-12,12.5
2012-06-13,0.0
2012-06-21,-11.1111
2012-06-27,-12.5
2012-07-10,-28.5714
2012-08-06,40.0
2012-08-10,-28.5714
2012-08-13,60.0
2012-08-17,-25.0
2012-08-22,0.0
2012-09-10,0.0
2012-09-13,0.0
2012-10-19,0.0
2012-10-24,0.0
2012-11-14,0.0
2012-11-27,3.3333
2012-11-28,0.0
2012-12-12,45.1613
2012-12-19,-28.8889
2012-12-27,25.0
2012-12-28,50.0
2012-12-31,0.0
2013-01-02,-33.3333
2013-01-10,0.0
2013-01-17,0.0
2013-02-01,0.0
2013-02-21,0.0
2013-02-28,0.0
2013-03-05,0.0
2013-03-19,0.0
2013-04-11,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-05-16,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,-22.5
2013-06-06,0.0
2013-06-11,0.0
2013-06-12,-2.8226
2013-06-13,0.0
2013-06-14,0.0
2013-07-08,0.0
2013-08-06,16.1826
2013-09-09,0.0
2013-09-17,0.0
2013-09-18,-13.9286
2013-10-16,-30.2905
2013-11-13,0.0
2013-11-20,42.8571
2013-11-22,0.0
2013-12-09,0.0
2013-12-11,0.0
2013-12-13,-16.6667
2013-12-19,-16.0
2013-12-23,-28.5714
2013-12-27,-53.3333
2013-12-31,257.1429
2014-01-06,-72.0
2014-01-07,-14.2857
2014-01-21,0.0
2014-01-31,316.6667
2014-04-07,-80.0
2014-04-22,0.0
2014-04-30,0.0
2014-05-14,0.0
2014-07-09,0.0
2014-08-21,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-09-05,0.0
2014-10-17,0.0
2014-10-23,0.0
2014-10-31,0.0
2014-11-13,0.0
2014-11-20,0.0
2014-12-09,0.0
2014-12-15,0.0
2014-12-30,0.0
2015-01-26,-20.0
2015-02-10,0.0
2015-02-17,0.0
2015-03-03,0.0
2015-03-04,25.0
2015-03-20,-20.0
2015-04-30,0.0
2015-05-01,0.0
2015-06-03,3.125
2015-07-28,0.0
2015-09-04,-3.0303
2015-09-17,0.0
2015-09-30,0.0
2015-10-19,0.0
2015-12-01,0.0
2015-12-18,0.0
2016-01-25,0.0
2016-02-16,0.0
2016-06-07,0.0
2016-06-21,0.0
2016-07-22,0.0
2016-07-27,96.875
2016-08-08,14.2857
2016-08-31,-13.1944
2016-09-07,-19.2
2016-09-09,-20.7921
2016-09-16,-50.0
2016-09-27,20.0
2016-10-26,4.1667
2016-11-10,104.0
2016-12-05,-50.9804
2016-12-06,0.0
2016-12-22,188.0
2017-01-05,-29.1667
2017-02-22,-50.9804
2017-04-05,0.0
2017-04-11,0.0
2017-04-25,124.0
2017-04-26,0.0
2017-04-27,-50.0
2017-05-01,0.0
2017-05-04,28.5714
2017-05-10,0.0
2017-05-12,0.0
2017-05-17,0.0
2017-05-23,0.0
2017-05-30,0.0
2017-07-19,0.0
2017-07-26,0.0
2017-08-07,0.0
2017-08-15,-55.5556
2017-09-08,100.0
2017-09-14,2.5
2017-09-18,-43.9024
