ticker,DRI US Equity
2000-05-23,2.3891
2000-05-24,2.3333
2000-05-25,-3.2573
2000-05-26,1.6835
2000-05-30,-2.649
2000-05-31,-6.4626
2000-06-01,-1.0909
2000-06-02,-0.3676
2000-06-05,-1.107
2000-06-06,0.0
2000-06-07,0.3731
2000-06-08,0.0
2000-06-09,-1.487
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,-0.7547
2000-06-15,2.2814
2000-06-16,0.7435
2000-06-19,-3.69
2000-06-20,-3.0651
2000-06-21,-0.7905
2000-06-22,14.741
2000-06-23,-7.6389
2000-06-26,-1.1278
2000-06-27,0.7605
2000-06-28,-4.4574
2000-06-29,2.2955
2000-06-30,0.3861
2000-07-03,1.1538
2000-07-05,-0.3802
2000-07-06,3.4351
2000-07-07,2.952
2000-07-10,-1.7921
2000-07-11,3.2847
2000-07-12,-0.3534
2000-07-13,-1.7730000000000001
2000-07-14,-0.361
2000-07-17,0.7246
2000-07-18,-2.1583
2000-07-19,0.0
2000-07-20,0.7353
2000-07-21,-0.365
2000-07-24,-0.3663
2000-07-25,-0.3676
2000-07-26,8.1181
2000-07-27,-2.3891
2000-07-28,-3.4965
2000-07-31,-5.4348
2000-08-01,3.0651
2000-08-02,-0.7435
2000-08-03,-0.3745
2000-08-04,5.2632
2000-08-07,-1.0714
2000-08-08,-1.083
2000-08-09,-1.4599
2000-08-10,-0.3704
2000-08-11,0.0
2000-08-14,0.7435
2000-08-15,-1.107
2000-08-16,1.1194
2000-08-17,0.738
2000-08-18,0.0
2000-08-21,2.1978
2000-08-22,0.0
2000-08-23,-3.5842
2000-08-24,3.3457
2000-08-25,3.9568
2000-08-28,-2.7682
2000-08-29,0.0
2000-08-30,-0.3559
2000-08-31,1.1832
2000-09-01,1.3014000000000001
2000-09-05,-1.3937
2000-09-06,1.0601
2000-09-07,-2.7972
2000-09-08,-0.3597
2000-09-11,0.0
2000-09-12,-0.361
2000-09-13,1.4493
2000-09-14,-2.1429
2000-09-15,4.3796
2000-09-18,-3.4965
2000-09-19,0.3623
2000-09-20,7.2202
2000-09-21,8.4175
2000-09-22,0.9317
2000-09-25,0.3077
2000-09-26,0.9202
2000-09-27,-0.304
2000-09-28,2.439
2000-09-29,-0.8929
2000-10-02,0.9009
2000-10-03,-0.2976
2000-10-04,0.597
2000-10-05,2.5638
2000-10-06,-1.4493
2000-10-09,-0.8824
2000-10-10,0.8902
2000-10-11,0.5882
2000-10-12,-4.0936
2000-10-13,2.1341
2000-10-16,3.5821
2000-10-17,-3.4582
2000-10-18,0.8955
2000-10-19,-1.4793
2000-10-20,3.3033
2000-10-23,4.0698
2000-10-24,-0.838
2000-10-25,-2.5352
2000-10-26,-2.8902
2000-10-27,6.8452
2000-10-30,-0.2786
2000-10-31,0.5587
2000-11-01,0.0
2000-11-02,-0.5556
2000-11-03,6.9832
2000-11-06,-1.8277
2000-11-07,-2.1277
2000-11-08,-0.8152
2000-11-09,-0.274
2000-11-10,1.0989
2000-11-13,2.9891
2000-11-14,-0.7916
2000-11-15,1.0638
2000-11-16,0.7895
2000-11-17,2.6109999999999998
2000-11-20,3.0534
2000-11-21,1.7284000000000002
2000-11-22,0.9709
2000-11-24,-0.4808
2000-11-27,0.7246
2000-11-28,-0.2398
2000-11-29,0.2404
2000-11-30,1.199
2000-12-01,0.7109
2000-12-04,0.2353
2000-12-05,-2.3474
2000-12-06,-1.2019
2000-12-07,0.0
2000-12-08,-0.9732
2000-12-11,-2.2113
2000-12-12,0.5025
2000-12-13,0.25
2000-12-14,-0.2494
2000-12-15,-1.0
2000-12-18,3.5354
2000-12-19,-3.9024
2000-12-20,-5.8376
2000-12-21,1.3477000000000001
2000-12-22,-4.7872
2000-12-26,-5.5866
2000-12-27,6.5089
2000-12-28,2.2222
2000-12-29,-0.5435
2001-01-02,-1.0929
2001-01-03,0.8287
2001-01-04,-0.8219
2001-01-05,-0.5525
2001-01-08,-0.2778
2001-01-09,-1.6713
2001-01-10,-4.2493
2001-01-11,-2.3669000000000002
2001-01-12,-1.8182
2001-01-16,1.2346
2001-01-17,-0.6098
2001-01-18,-0.3067
2001-01-19,0.3077
2001-01-22,0.6135
2001-01-23,2.1341
2001-01-24,-0.2985
2001-01-25,1.1976
2001-01-26,-1.7751000000000001
2001-01-29,1.1566
2001-01-30,1.7151
2001-01-31,1.2178
2001-02-01,-2.7302
2001-02-02,-4.9001
2001-02-05,-1.4506999999999999
2001-02-06,5.9898
2001-02-07,7.2797
2001-02-08,-3.75
2001-02-09,2.5974
2001-02-12,0.859
2001-02-13,-1.9274
2001-02-14,-0.5941
2001-02-15,1.2873999999999999
2001-02-16,0.0
2001-02-20,-0.9079
2001-02-21,-2.6569000000000003
2001-02-22,-2.0235
2001-02-23,0.8646
2001-02-26,0.1429
2001-02-27,0.8559
2001-02-28,2.4516999999999998
2001-03-01,-0.046
2001-03-02,0.2762
2001-03-05,-2.5712
2001-03-06,0.0471
2001-03-07,8.3373
2001-03-08,1.7391
2001-03-09,-0.3846
2001-03-12,0.7722
2001-03-13,-1.5326
2001-03-14,-1.0376
2001-03-15,1.1359
2001-03-16,0.6479
2001-03-19,1.9742
2001-03-20,-2.4832
2001-03-21,-0.6474
2001-03-22,0.1303
2001-03-23,1.0412
2001-03-26,2.3615
2001-03-27,1.5101
2001-03-28,-0.9504
2001-03-29,0.0
2001-03-30,-0.9178
2001-04-02,1.0526
2001-04-03,-2.375
2001-04-04,1.1524
2001-04-05,1.6878
2001-04-06,-0.7469
2001-04-09,5.6951
2001-04-10,0.6735
2001-04-11,-1.5348000000000002
2001-04-12,-0.2398
2001-04-16,2.2436
2001-04-17,3.0564
2001-04-18,0.3042
2001-04-19,-1.2889
2001-04-20,0.5376
2001-04-23,0.7639
2001-04-24,-1.0614
2001-04-25,3.1418
2001-04-26,-0.6315
2001-04-27,1.3084
2001-04-30,0.7749
2001-05-01,-0.7689
2001-05-02,-1.845
2001-05-03,-2.1053
2001-05-04,4.9923
2001-05-07,1.5728
2001-05-08,1.2604
2001-05-09,2.9516
2001-05-10,-2.7979000000000003
2001-05-11,-1.2793
2001-05-14,-1.3319
2001-05-15,2.6633
2001-05-16,0.995
2001-05-17,1.8296999999999999
2001-05-18,-0.6565
2001-05-21,0.8696
2001-05-22,0.8966
2001-05-23,-1.9139
2001-05-24,-0.453
2001-05-25,1.1551
2001-05-29,-1.3841
2001-05-30,0.7368
2001-05-31,-2.8213
2001-06-01,-1.4337
2001-06-04,0.2909
2001-06-05,-0.2901
2001-06-06,-3.9636
2001-06-07,-2.9534000000000002
2001-06-08,-0.7023
2001-06-11,0.6287
2001-06-12,-0.0781
2001-06-13,0.2345
2001-06-14,-2.2222
2001-06-15,-0.9968
2001-06-18,0.5638
2001-06-19,0.6007
2001-06-20,2.7468
2001-06-21,1.0849
2001-06-22,-2.6447000000000003
2001-06-25,-0.2362
2001-06-26,3.9858000000000002
2001-06-27,2.8463000000000003
2001-06-28,7.0111
2001-06-29,-3.7931
2001-07-02,1.8279999999999998
2001-07-03,0.9504
2001-07-05,0.3138
2001-07-06,-2.4331
2001-07-09,2.7788
2001-07-10,-0.7279
2001-07-11,2.3394
2001-07-12,2.0812
2001-07-13,-1.2366
2001-07-16,3.7563
2001-07-17,4.3379
2001-07-18,-3.2823
2001-07-19,0.1616
2001-07-20,2.0652
2001-07-23,0.6639
2001-07-24,-3.7688
2001-07-25,0.1958
2001-07-26,-0.7166
2001-07-27,-4.7572
2001-07-30,2.9969
2001-07-31,0.0
2001-08-01,0.2341
2001-08-02,-0.9009
2001-08-03,1.7172
2001-08-06,-1.1917
2001-08-07,-9.7152
2001-08-08,2.115
2001-08-09,1.9985
2001-08-10,-0.9619
2001-08-13,-1.0072
2001-08-14,-0.218
2001-08-15,-0.5827
2001-08-16,2.8571
2001-08-17,-1.3533
2001-08-20,1.5884
2001-08-21,0.2488
2001-08-22,-1.0635
2001-08-23,1.2182
2001-08-24,1.0973
2001-08-27,-1.2255
2001-08-28,-1.0989
2001-08-29,1.3262
2001-08-30,1.6625
2001-08-31,-0.4175
2001-09-04,0.7687
2001-09-05,-0.0347
2001-09-06,-3.8848000000000003
2001-09-07,-2.9592
2001-09-10,-0.1488
2001-09-17,-7.3743
2001-09-18,0.8444
2001-09-19,-4.2663
2001-09-20,3.2486
2001-09-21,2.0976
2001-09-24,3.9115
2001-09-25,-1.0646
2001-09-26,0.2306
2001-09-27,-0.4985
2001-09-28,1.1561
2001-10-01,-2.819
2001-10-02,1.0584
2001-10-03,9.8138
2001-10-04,3.5676
2001-10-05,1.9100000000000001
2001-10-08,-1.8096999999999999
2001-10-09,-2.116
2001-10-10,3.0335
2001-10-11,1.5228000000000002
2001-10-12,0.3333
2001-10-15,0.0
2001-10-16,0.7641
2001-10-17,-2.5058
2001-10-18,1.116
2001-10-19,0.9699
2001-10-22,-0.1325
2001-10-23,0.9287
2001-10-24,-0.953
2001-10-25,1.1280999999999999
2001-10-26,2.2965999999999998
2001-10-29,-0.6735
2001-10-30,-2.4863
2001-10-31,6.0265
2001-11-01,-1.8426
2001-11-02,0.7
2001-11-05,-0.0316
2001-11-06,1.359
2001-11-07,-0.2183
2001-11-08,-0.625
2001-11-09,-1.5723
2001-11-12,0.2875
2001-11-13,0.0319
2001-11-14,0.7962
2001-11-15,0.4739
2001-11-16,-3.3019
2001-11-19,0.9756
2001-11-20,-0.1288
2001-11-21,-0.516
2001-11-23,-0.2917
2001-11-26,-0.0325
2001-11-27,-1.1707
2001-11-28,0.2303
2001-11-29,0.197
2001-11-30,0.7208
2001-12-03,0.9759
2001-12-04,3.7693
2001-12-05,5.3089
2001-12-06,-1.533
2001-12-07,0.7186
2001-12-10,1.308
2001-12-11,1.4671
2001-12-12,-2.8629
2001-12-13,1.9351
2001-12-14,6.1916
2001-12-17,-0.8526
2001-12-18,0.1387
2001-12-19,-1.0249
2001-12-20,-1.6793
2001-12-21,1.4802
2001-12-24,0.2244
2001-12-26,0.6717
2001-12-27,0.0834
2001-12-28,0.3889
2001-12-31,-2.0476
2002-01-02,-1.2147000000000001
2002-01-03,3.0312
2002-01-04,5.884
2002-01-07,-2.4902
2002-01-08,-0.0269
2002-01-09,0.2958
2002-01-10,0.2681
2002-01-11,0.2941
2002-01-14,-0.9331
2002-01-15,0.7266
2002-01-16,-0.7748
2002-01-17,2.6925
2002-01-18,-0.2884
2002-01-22,1.9458
2002-01-23,0.5674
2002-01-24,-0.949
2002-01-25,-2.7706
2002-01-28,-0.1332
2002-01-29,-0.8533
2002-01-30,6.1054
2002-01-31,4.436
2002-02-01,-3.0097
2002-02-04,0.1001
2002-02-05,1.1
2002-02-06,-2.0772
2002-02-07,0.9596
2002-02-08,0.4752
2002-02-11,2.7633
2002-02-12,-1.5988
2002-02-13,-0.0739
2002-02-14,2.1187
2002-02-15,-1.0374
2002-02-19,0.3169
2002-02-20,1.5796000000000001
2002-02-21,0.7656
2002-02-22,0.9972
2002-02-25,1.3164
2002-02-26,-1.2761
2002-02-27,-0.0235
2002-02-28,-0.6112
2002-03-01,1.088
2002-03-04,1.8952
2002-03-05,-1.2859
2002-03-06,2.3494
2002-03-07,-3.75
2002-03-08,-3.66
2002-03-11,-4.902
2002-03-12,-3.5825
2002-03-13,0.5079
2002-03-14,2.2606
2002-03-15,1.4043999999999999
2002-03-18,1.1798
2002-03-19,-0.4563
2002-03-20,0.2037
2002-03-21,-3.0241
2002-03-22,-0.891
2002-03-25,-2.0624
2002-03-26,3.8877
2002-03-27,3.1705
2002-03-28,2.2418
2002-04-01,-4.0404
2002-04-02,-1.8485
2002-04-03,-2.3542
2002-04-04,2.5181
2002-04-05,2.5346
2002-04-08,0.739
2002-04-09,1.2155
2002-04-10,0.5504
2002-04-11,-0.9704
2002-04-12,0.5025
2002-04-15,-0.225
2002-04-16,-1.2779
2002-04-17,-1.2183
2002-04-18,-0.2312
2002-04-19,-0.0773
2002-04-22,1.5979
2002-04-23,2.1816
2002-04-24,-0.0248
2002-04-25,1.2168
2002-04-26,-2.527
2002-04-29,-0.7551
2002-04-30,1.192
2002-05-01,-2.9574
2002-05-02,1.8079
2002-05-03,-3.0822
2002-05-06,-0.5104
2002-05-07,2.2889
2002-05-08,-2.3148
2002-05-09,-1.2638
2002-05-10,-1.32
2002-05-13,0.7702
2002-05-14,0.1609
2002-05-15,0.2008
2002-05-16,-1.4429
2002-05-17,2.5214
2002-05-20,-0.6347
2002-05-21,1.2375
2002-05-22,-0.7886
2002-05-23,0.0795
2002-05-24,-0.5957
2002-05-28,-1.9577
2002-05-29,1.7115
2002-05-30,0.0401
2002-05-31,0.6408
2002-06-03,-2.6263
2002-06-04,-0.4495
2002-06-05,2.9146
2002-06-06,0.5185
2002-06-07,1.3094999999999999
2002-06-10,0.3917
2002-06-11,1.1315
2002-06-12,-0.3086
2002-06-13,-0.1548
2002-06-14,-0.7364
2002-06-17,2.499
2002-06-18,2.3619
2002-06-19,1.9725000000000001
2002-06-20,-1.6787999999999998
2002-06-21,-6.7186
2002-06-24,-4.3374
2002-06-25,-2.5374
2002-06-26,-1.5365
2002-06-27,7.3255
2002-06-28,-0.2423
2002-07-01,-4.8178
2002-07-02,-2.382
2002-07-03,-5.3595
2002-07-05,6.6759
2002-07-08,-2.5896
2002-07-09,-3.9876
2002-07-10,2.1228
2002-07-11,-1.5816
2002-07-12,-3.5813
2002-07-15,-1.4285999999999999
2002-07-16,2.2705
2002-07-17,-0.4724
2002-07-18,0.8543
2002-07-19,-2.3529
2002-07-22,-4.5301
2002-07-23,3.4831
2002-07-24,7.561
2002-07-25,3.8548999999999998
2002-07-26,-3.3188
2002-07-29,4.2457
2002-07-30,0.0867
2002-07-31,0.5195
2002-08-01,-2.9716
2002-08-02,-4.5717
2002-08-05,-0.0465
2002-08-06,0.4188
2002-08-07,0.0
2002-08-08,2.5487
2002-08-09,1.4008
2002-08-12,0.8467
2002-08-13,-3.2258
2002-08-14,1.6895
2002-08-15,5.6578
2002-08-16,-0.8925
2002-08-19,4.4597
2002-08-20,-4.064
2002-08-21,1.5404
2002-08-22,1.5592000000000001
2002-08-23,2.9046
2002-08-26,0.8468
2002-08-27,1.5594000000000001
2002-08-28,1.2992
2002-08-29,1.9433
2002-08-30,-2.2875
2002-09-03,-5.0722
2002-09-04,2.7127
2002-09-05,-2.0008
2002-09-06,1.6333
2002-09-09,0.6428
2002-09-10,-3.3932
2002-09-11,-0.6198
2002-09-12,-3.368
2002-09-13,0.9466
2002-09-16,0.1705
2002-09-17,-3.617
2002-09-18,3.9735
2002-09-19,2.3355
2002-09-20,-2.9461
2002-09-23,-1.7529
2002-09-24,0.3046
2002-09-25,7.462
2002-09-26,2.7856
2002-09-27,-3.3778
2002-09-30,-1.4634
2002-10-01,-0.4538
2002-10-02,-4.1442
2002-10-03,-0.6485
2002-10-04,-2.2193
2002-10-07,-1.7356
2002-10-08,4.8913
2002-10-09,-3.3737
2002-10-10,-1.7905
2002-10-11,6.3355
2002-10-14,2.2289
2002-10-15,0.8386
2002-10-16,-2.3701
2002-10-17,-2.0017
2002-10-18,-0.3477
2002-10-21,2.6603
2002-10-22,-1.2319
2002-10-23,1.2043
2002-10-24,-1.2325
2002-10-25,1.7642
2002-10-28,-2.6638
2002-10-29,-0.4344
2002-10-30,-12.6963
2002-10-31,-5.1474
2002-11-01,-2.0021
2002-11-04,-0.5376
2002-11-05,1.1892
2002-11-06,4.594
2002-11-07,-0.715
2002-11-08,-2.0062
2002-11-11,0.6299
2002-11-12,0.0522
2002-11-13,-0.3128
2002-11-14,3.5564999999999998
2002-11-15,1.0101
2002-11-18,0.0
2002-11-19,1.25
2002-11-20,1.7284000000000002
2002-11-21,3.3981
2002-11-22,0.1408
2002-11-25,1.4534
2002-11-26,-1.3862999999999999
2002-11-27,1.7807
2002-11-29,-0.4144
2002-12-02,0.601
2002-12-03,-5.3309
2002-12-04,0.1942
2002-12-05,0.1938
2002-12-06,0.4836
2002-12-09,-0.3369
2002-12-10,-0.2897
2002-12-11,-1.2107
2002-12-12,0.5392
2002-12-13,-0.5851
2002-12-16,-0.9318
2002-12-17,-2.9208
2002-12-18,4.3855
2002-12-19,-0.9282
2002-12-20,2.6134
2002-12-23,0.1442
2002-12-24,0.048
2002-12-26,0.1439
2002-12-27,-2.0115
2002-12-30,-0.6354
2002-12-31,0.5903
2003-01-02,4.5966000000000005
2003-01-03,2.5713
2003-01-06,1.5041
2003-01-07,0.7634
2003-01-08,0.713
2003-01-09,1.2389000000000001
2003-01-10,0.0874
2003-01-13,-2.2271
2003-01-14,0.8039
2003-01-15,1.152
2003-01-16,-1.8835
2003-01-17,-1.1607
2003-01-21,-1.2195
2003-01-22,0.8688
2003-01-23,-1.8586
2003-01-24,-0.4157
2003-01-27,-0.2783
2003-01-28,-1.4884
2003-01-29,6.7989
2003-01-30,-3.183
2003-01-31,-0.9132
2003-02-03,2.9493
2003-02-04,-2.0591
2003-02-05,-2.0567
2003-02-06,-1.8199
2003-02-07,-0.9981
2003-02-10,1.2002
2003-02-11,0.4744
2003-02-12,-1.5581
2003-02-13,-3.3573
2003-02-14,2.3325
2003-02-18,-16.7798
2003-02-19,0.2331
2003-02-20,-1.3372
2003-02-21,0.4714
2003-02-24,0.8798
2003-02-25,-0.4651
2003-02-26,-1.8692
2003-02-27,6.25
2003-02-28,-0.2241
2003-03-03,-1.4037
2003-03-04,-1.9931999999999999
2003-03-05,0.2905
2003-03-06,0.8111
2003-03-07,2.3563
2003-03-10,-0.7861
2003-03-11,0.6225
2003-03-12,0.2812
2003-03-13,7.8519
2003-03-14,0.728
2003-03-17,2.6329000000000002
2003-03-18,0.8551
2003-03-19,-0.2494
2003-03-20,-1.2
2003-03-21,-2.581
2003-03-24,-5.1948
2003-03-25,2.7397
2003-03-26,-0.7467
2003-03-27,-0.8598
2003-03-28,-0.813
2003-03-31,-2.459
2003-04-01,-1.1764999999999999
2003-04-02,2.9478
2003-04-03,-0.8811
2003-04-04,-0.2222
2003-04-07,2.2272
2003-04-08,1.1438
2003-04-09,-2.1587
2003-04-10,1.048
2003-04-11,0.7096
2003-04-14,3.1436
2003-04-15,0.4204
2003-04-16,-0.6803
2003-04-17,2.1075
2003-04-21,0.0516
2003-04-22,2.8881
2003-04-23,-4.2607
2003-04-24,1.2042
2003-04-25,-0.3621
2003-04-28,2.8037
2003-04-29,-0.1515
2003-04-30,-11.4315
2003-05-01,-0.1713
2003-05-02,1.373
2003-05-05,3.2167
2003-05-06,0.6014
2003-05-07,-0.8152
2003-05-08,-0.5479
2003-05-09,2.9752
2003-05-12,1.1236
2003-05-13,-0.2646
2003-05-14,-1.1671
2003-05-15,0.9125
2003-05-16,0.7979
2003-05-19,-3.3245
2003-05-20,-0.7642
2003-05-21,-0.165
2003-05-22,1.2671999999999999
2003-05-23,-0.1632
2003-05-27,1.9074
2003-05-28,1.8717000000000001
2003-05-29,0.9449
2003-05-30,3.0161
2003-06-02,0.4543
2003-06-03,-2.7638
2003-06-04,0.4134
2003-06-05,-0.1544
2003-06-06,-0.2062
2003-06-09,0.0
2003-06-10,1.9112
2003-06-11,1.2671000000000001
2003-06-12,-0.1502
2003-06-13,-5.2632
2003-06-16,1.2169
2003-06-17,0.8887
2003-06-18,-0.7772
2003-06-19,1.8277
2003-06-20,-2.0
2003-06-23,-0.0523
2003-06-24,-0.1571
2003-06-25,-0.8915
2003-06-26,1.6402
2003-06-27,-1.3014000000000001
2003-06-30,0.1055
2003-07-01,-1.2118
2003-07-02,2.6667
2003-07-03,-1.4026
2003-07-07,-0.4215
2003-07-08,2.2222
2003-07-09,-0.0518
2003-07-10,-1.3465
2003-07-11,4.1995000000000005
2003-07-14,-0.6549
2003-07-15,-3.8032
2003-07-16,0.0527
2003-07-17,-0.9484
2003-07-18,1.4362
2003-07-21,-1.678
2003-07-22,1.4933
2003-07-23,0.4729
2003-07-24,-0.523
2003-07-25,0.4206
2003-07-28,-0.1047
2003-07-29,-0.6813
2003-07-30,-0.2639
2003-07-31,-1.0053
2003-08-01,0.6948
2003-08-04,0.1062
2003-08-05,4.4008
2003-08-06,-2.4886
2003-08-07,2.3438
2003-08-08,0.7125
2003-08-11,-0.8085
2003-08-12,3.0056
2003-08-13,3.6597
2003-08-14,2.0992
2003-08-15,-0.1402
2003-08-18,0.0
2003-08-19,-1.7782
2003-08-20,0.1429
2003-08-21,0.0
2003-08-22,-1.2845
2003-08-25,1.012
2003-08-26,0.2385
2003-08-27,1.3327
2003-08-28,1.2682
2003-08-29,1.1132
2003-09-02,3.0734
2003-09-03,-0.089
2003-09-04,-1.2918
2003-09-05,0.361
2003-09-08,-1.1691
2003-09-09,0.455
2003-09-10,-0.6793
2003-09-11,-0.6384
2003-09-12,-0.5048
2003-09-15,2.8598
2003-09-16,0.0
2003-09-17,-0.5381
2003-09-18,1.3977
2003-09-19,-0.4002
2003-09-22,-1.6518000000000002
2003-09-23,-0.8171
2003-09-24,-2.1968
2003-09-25,-12.2602
2003-09-26,-1.92
2003-09-29,1.8488
2003-09-30,1.4415
2003-10-01,1.0526
2003-10-02,-1.7708
2003-10-03,1.5907
2003-10-06,0.1566
2003-10-07,-0.9901
2003-10-08,1.1053
2003-10-09,2.2431
2003-10-10,-1.3776
2003-10-13,2.1728
2003-10-14,1.3165
2003-10-15,0.05
2003-10-16,2.997
2003-10-17,0.485
2003-10-20,0.2896
2003-10-21,-2.5505
2003-10-22,-2.2222
2003-10-23,-0.7576
2003-10-24,1.8321
2003-10-27,0.1999
2003-10-28,1.9451
2003-10-29,1.4188
2003-10-30,1.206
2003-10-31,-0.143
2003-11-03,1.432
2003-11-04,-3.8588
2003-11-05,-0.6853
2003-11-06,0.5914
2003-11-07,-0.294
2003-11-10,-1.2285
2003-11-11,0.0498
2003-11-12,1.8399
2003-11-13,0.6836
2003-11-14,-0.582
2003-11-17,-1.2195
2003-11-18,-1.679
2003-11-19,-1.2557
2003-11-20,-1.3225
2003-11-21,2.268
2003-11-24,2.6714
2003-11-25,1.1291
2003-11-26,0.1942
2003-11-28,0.3391
2003-12-01,1.1589
2003-12-02,-2.2912
2003-12-03,-0.5862
2003-12-04,-1.0811
2003-12-05,-0.3974
2003-12-08,0.1496
2003-12-09,-0.1992
2003-12-10,1.8961999999999999
2003-12-11,-2.3017
2003-12-12,-1.8546
2003-12-15,1.1747
2003-12-16,-1.5144
2003-12-17,-0.6151
2003-12-18,3.146
2003-12-19,1.25
2003-12-22,0.6914
2003-12-23,2.5503
2003-12-24,-1.6738
2003-12-26,-0.2918
2003-12-29,1.2683
2003-12-30,1.4933
2003-12-31,-0.1424
2004-01-02,-0.6654
2004-01-05,0.1914
2004-01-06,-0.2865
2004-01-07,-9.0038
2004-01-08,1.4211
2004-01-09,-0.2595
2004-01-12,2.7055
2004-01-13,-0.304
2004-01-14,3.252
2004-01-15,-0.3445
2004-01-16,0.9877
2004-01-20,-1.2713999999999999
2004-01-21,1.1392
2004-01-22,-0.2938
2004-01-23,0.5894
2004-01-26,-1.8555000000000001
2004-01-27,-0.5473
2004-01-28,-0.4502
2004-01-29,1.4573
2004-01-30,-0.9411
2004-02-02,3.8
2004-02-03,4.817
2004-02-04,0.6434
2004-02-05,0.2283
2004-02-06,0.0
2004-02-09,0.2278
2004-02-10,0.7273
2004-02-11,-0.4964
2004-02-12,0.6803
2004-02-13,-0.045
2004-02-17,0.7661
2004-02-18,0.4025
2004-02-19,-1.7816999999999998
2004-02-20,-0.1361
2004-02-23,0.4087
2004-02-24,-1.4473
2004-02-25,1.6061999999999999
2004-02-26,5.6911000000000005
2004-02-27,4.2735
2004-03-01,0.8607
2004-03-02,0.8127
2004-03-03,-0.8464
2004-03-04,1.3415
2004-03-05,1.7649
2004-03-08,-0.7883
2004-03-09,-0.6357
2004-03-10,-2.559
2004-03-11,-0.2872
2004-03-12,1.0288
2004-03-15,-1.1405
2004-03-16,0.2472
2004-03-17,2.7127
2004-03-18,-2.9612
2004-03-19,0.2062
2004-03-22,0.535
2004-03-23,2.1695
2004-03-24,-1.6827
2004-03-25,1.467
2004-03-26,-1.4859
2004-03-29,0.9376
2004-03-30,0.2019
2004-03-31,-0.0806
2004-04-01,-2.8237
2004-04-02,-0.5812
2004-04-05,0.2088
2004-04-06,-0.1667
2004-04-07,0.7107
2004-04-08,-0.7057
2004-04-12,0.6271
2004-04-13,-2.5758
2004-04-14,-0.8102
2004-04-15,-0.4729
2004-04-16,3.1102
2004-04-19,-0.3351
2004-04-20,-1.1349
2004-04-21,-0.9779
2004-04-22,2.4045
2004-04-23,0.2516
2004-04-26,-3.0531
2004-04-27,-0.3883
2004-04-28,-0.1732
2004-04-29,-1.1280000000000001
2004-04-30,-0.5704
2004-05-03,-0.4854
2004-05-04,-0.2661
2004-05-05,0.7559
2004-05-06,-2.3388999999999998
2004-05-07,-0.7682
2004-05-10,-0.0455
2004-05-11,1.5034
2004-05-12,-1.9300000000000002
2004-05-13,-0.8238
2004-05-14,1.5228000000000002
2004-05-17,-1.6364
2004-05-18,0.1848
2004-05-19,-0.1384
2004-05-20,1.0624
2004-05-21,-0.457
2004-05-24,-0.5969
2004-05-25,0.8776
2004-05-26,0.9615
2004-05-27,-0.4535
2004-05-28,2.5057
