ticker,SEAS US Equity
2013-09-09,-2.4667
2013-09-10,1.7772000000000001
2013-09-11,-3.7945
2013-09-12,7.644
2013-09-13,1.9131
2013-09-16,-1.4954
2013-09-17,0.8075
2013-09-18,0.9292
2013-09-19,0.8307
2013-09-20,0.5387
2013-09-23,0.0
2013-09-24,-0.2521
2013-09-25,-2.7488
2013-09-26,-0.8122
2013-09-27,-1.0481
2013-09-30,-1.9199000000000002
2013-10-01,2.2612
2013-10-02,-0.7261
2013-10-03,-1.4295
2013-10-04,-1.1804000000000001
2013-10-07,-0.5802
2013-10-08,-3.2269
2013-10-09,-1.8801
2013-10-10,1.41
2013-10-11,2.0321
2013-10-14,0.4193
2013-10-15,-0.6263
2013-10-16,2.2759
2013-10-17,1.2325
2013-10-18,1.3865
2013-10-21,-0.7338
2013-10-22,-1.1089
2013-10-23,-2.4465
2013-10-24,3.6573
2013-10-25,0.7728
2013-10-28,1.1337
2013-10-29,-0.9891
2013-10-30,-0.5994
2013-10-31,0.603
2013-11-01,-0.999
2013-11-04,-0.2018
2013-11-05,-1.1459
2013-11-06,3.9209
2013-11-07,1.2795
2013-11-08,-0.6479
2013-11-11,1.7281
2013-11-12,2.3077
2013-11-13,2.8195
2013-11-14,-6.5204
2013-11-15,2.6728
2013-11-18,1.746
2013-11-19,-0.7488
2013-11-20,-1.9491
2013-11-21,-1.9237
2013-11-22,-0.2288
2013-11-25,-2.1625
2013-11-26,-0.8707
2013-11-27,0.1689
2013-11-29,0.5734
2013-12-02,0.6372
2013-12-03,-1.1996
2013-12-04,-0.3373
2013-12-05,0.4399
2013-12-06,-0.0674
2013-12-09,0.6406
2013-12-10,-0.737
2013-12-11,1.5187
2013-12-12,-2.2274
2013-12-13,-0.34
2013-12-16,0.6141
2013-12-17,-0.5426
2013-12-18,2.0116
2013-12-19,-1.5141
2013-12-20,0.2392
2013-12-23,-1.8746
2013-12-24,0.9726
2013-12-26,-1.8232
2013-12-27,0.3153
2013-12-30,-1.7812999999999999
2013-12-31,2.3115
2014-01-02,0.869
2014-01-03,-0.4135
2014-01-06,-2.3875
2014-01-07,-0.3545
2014-01-08,-1.1384
2014-01-09,0.6477
2014-01-10,5.2914
2014-01-13,2.2071
2014-01-14,2.2591
2014-01-15,0.6823
2014-01-16,8.3898
2014-01-17,-1.0122
2014-01-21,-0.782
2014-01-22,-0.1516
2014-01-23,1.5179
2014-01-24,-0.7775
2014-01-27,-0.0904
2014-01-28,0.2413
2014-01-29,-1.8357
2014-01-30,-1.7473999999999998
2014-01-31,1.1544
2014-02-03,-4.0716
2014-02-04,1.3183
2014-02-05,-0.9203
2014-02-06,2.1781
2014-02-07,2.1944
2014-02-10,-0.2454
2014-02-11,0.0615
2014-02-12,-0.0615
2014-02-13,0.8918
2014-02-14,1.3411
2014-02-18,0.4511
2014-02-19,1.018
2014-02-20,0.0593
2014-02-21,-0.7701
2014-02-24,1.4925
2014-02-25,1.6471
2014-02-26,-0.7813
2014-02-27,-0.1167
2014-02-28,-0.3212
2014-03-03,-1.0838
2014-03-04,1.8656000000000001
2014-03-05,1.5116
2014-03-06,0.5441
2014-03-07,-5.6679
2014-03-10,2.2645
2014-03-11,-0.7972
2014-03-12,-3.6607
2014-03-13,-2.6568
2014-03-14,3.3323
2014-03-17,-2.7027
2014-03-18,1.5467
2014-03-19,1.0322
2014-03-20,1.548
2014-03-21,1.1280000000000001
2014-03-24,-3.5876
2014-03-25,-0.344
2014-03-26,-2.5416
2014-03-27,-2.2537
2014-03-28,-0.7246
2014-03-31,0.2986
2014-04-01,-0.7278
2014-04-02,1.4329
2014-04-03,-1.4126
2014-04-04,-0.1333
2014-04-07,-2.1355
2014-04-08,5.3529
2014-04-09,2.7508
2014-04-10,-4.063
2014-04-11,-1.5430000000000001
2014-04-14,-1.0337
2014-04-15,0.438
2014-04-16,-0.2684
2014-04-17,0.9418
2014-04-21,-1.0996
2014-04-22,1.6509
2014-04-23,0.232
2014-04-24,0.4299
2014-04-25,-2.2061
2014-04-28,0.6734
2014-04-29,0.6355
2014-04-30,-0.0997
2014-05-01,2.1623
2014-05-02,1.042
2014-05-05,-2.1592000000000002
2014-05-06,0.4611
2014-05-07,0.2295
2014-05-08,-0.229
2014-05-09,-1.8361
2014-05-12,2.1042
2014-05-13,-2.159
2014-05-14,-1.9057
2014-05-15,1.1588
2014-05-16,1.2466
2014-05-19,3.0283
2014-05-20,-1.0336
2014-05-21,0.8159
2014-05-22,0.4856
2014-05-23,0.451
2014-05-27,-0.0962
2014-05-28,0.321
2014-05-29,-1.568
2014-05-30,-0.7802
2014-06-02,-0.2294
2014-06-03,-0.1642
2014-06-04,-0.1316
2014-06-05,0.7576
2014-06-06,0.8173
2014-06-09,0.8431
2014-06-10,0.2572
2014-06-11,-0.3849
2014-06-12,-1.803
2014-06-13,-1.1148
2014-06-16,-1.1605
2014-06-17,-0.2348
2014-06-18,1.5131000000000001
2014-06-19,0.5337
2014-06-20,0.5972
2014-06-23,-2.3747
2014-06-24,-2.4662
2014-06-25,-1.9397
2014-06-26,0.2473
2014-06-27,-1.339
2014-06-30,1.1786
2014-07-01,-0.8119
2014-07-02,2.669
2014-07-03,1.0052
2014-07-07,1.5443
2014-07-08,-1.9939
2014-07-09,-1.1724
2014-07-10,0.0698
2014-07-11,-0.3487
2014-07-14,-0.6998
2014-07-15,-0.0352
2014-07-16,-0.7755
2014-07-17,-0.6394
2014-07-18,2.0737
2014-07-21,-1.8914
2014-07-22,-0.2856
2014-07-23,0.3222
2014-07-24,0.0
2014-07-25,0.9993
2014-07-28,-0.424
2014-07-29,0.1065
2014-07-30,0.2481
2014-07-31,-1.5205
2014-08-01,-0.3591
2014-08-04,1.8739
2014-08-05,-1.2734
2014-08-06,-1.7198
2014-08-07,-2.1874000000000002
2014-08-08,1.2671999999999999
2014-08-11,3.2757
2014-08-12,0.3207
2014-08-13,-32.8597
2014-08-14,-4.7619
2014-08-15,3.6667
2014-08-18,1.2862
2014-08-19,-1.0053
2014-08-20,1.2293
2014-08-21,0.3696
2014-08-22,6.6281
2014-08-25,-0.6413
2014-08-26,1.6385
2014-08-27,1.8564
2014-08-28,-1.3909
2014-08-29,1.1187
2014-09-02,-1.3468
2014-09-03,-1.4627
2014-09-04,0.2474
2014-09-05,1.0859
2014-09-08,0.293
2014-09-09,-0.4869
2014-09-10,1.2231
2014-09-11,1.015
2014-09-12,-0.9569
2014-09-15,-0.9662
2014-09-16,0.1463
2014-09-17,-0.0974
2014-09-18,0.1463
2014-09-19,0.1461
2014-09-22,-1.2154
2014-09-23,-1.3780000000000001
2014-09-24,1.6467
2014-09-25,-2.16
2014-09-26,1.3185
2014-09-29,-2.1021
2014-09-30,-1.6871
2014-10-01,-2.6001
2014-10-02,0.6407
2014-10-03,0.6366
2014-10-06,0.4744
2014-10-07,-2.0986
2014-10-08,0.8574
2014-10-09,-1.6472
2014-10-10,-0.8644
2014-10-13,-2.3433
2014-10-14,1.2835
2014-10-15,-1.0468
2014-10-16,-1.1693
2014-10-17,-0.2254
2014-10-20,0.4517
2014-10-21,1.5177
2014-10-22,0.0554
2014-10-23,2.6563
2014-10-24,0.2695
2014-10-27,-0.5376
2014-10-28,2.7027
2014-10-29,1.0526
2014-10-30,-2.3438
2014-10-31,2.6132999999999997
2014-11-03,0.052
2014-11-04,-3.7403
2014-11-05,0.9174
2014-11-06,0.7487
2014-11-07,-2.3885
2014-11-10,0.3263
2014-11-11,0.813
2014-11-12,-9.4086
2014-11-13,1.0089
2014-11-14,-0.6463
2014-11-17,0.1774
2014-11-18,0.7084
2014-11-19,0.2345
2014-11-20,-0.117
2014-11-21,-0.0585
2014-11-24,-0.0586
2014-11-25,-1.0551
2014-11-26,-0.4147
2014-11-28,-0.7139
2014-12-01,-1.1983
2014-12-02,-1.4554
2014-12-03,-0.4308
2014-12-04,-0.309
2014-12-05,1.1159
2014-12-08,-1.0423
2014-12-09,-0.3098
2014-12-10,-2.7968
2014-12-11,2.8772
2014-12-12,-1.9888
2014-12-15,-1.3951
2014-12-16,-0.7717
2014-12-17,5.1199
2014-12-18,1.1097
2014-12-19,6.0366
2014-12-22,-0.23
2014-12-23,1.3256000000000001
2014-12-24,-1.0239
2014-12-26,0.7471
2014-12-29,2.2818
2014-12-30,0.0
2014-12-31,-0.1673
2015-01-02,0.3911
2015-01-05,-2.8937
2015-01-06,-0.5731
2015-01-07,0.6916
2015-01-08,-0.6297
2015-01-09,-1.7281
2015-01-12,-0.0593
2015-01-13,-0.2969
2015-01-14,-0.0596
2015-01-15,-1.6686999999999999
2015-01-16,0.6667
2015-01-20,-0.9633
2015-01-21,0.0608
2015-01-22,2.8554
2015-01-23,-1.4767000000000001
2015-01-26,4.3165
2015-01-27,1.7816
2015-01-28,-1.8634
2015-01-29,1.496
2015-01-30,-0.737
2015-02-02,0.2284
2015-02-03,1.6524
2015-02-04,-0.4484
2015-02-05,1.464
2015-02-06,-0.222
2015-02-09,0.0556
2015-02-10,2.1679
2015-02-11,-0.3264
2015-02-12,2.6201
2015-02-13,0.1596
2015-02-17,0.7966
2015-02-18,0.5269
2015-02-19,3.8784
2015-02-20,0.7064
2015-02-23,1.7034
2015-02-24,2.3153
2015-02-25,-2.0221
2015-02-26,-5.7985
2015-02-27,-2.2431
2015-03-02,-1.5474999999999999
2015-03-03,2.7641999999999998
2015-03-04,0.4747
2015-03-05,2.2572
2015-03-06,-2.0021
2015-03-09,-0.8381
2015-03-10,-2.2187
2015-03-11,0.7023
2015-03-12,1.3565
2015-03-13,1.6059999999999999
2015-03-16,0.3161
2015-03-17,0.6303
2015-03-18,0.3132
2015-03-19,-0.5723
2015-03-20,5.1805
2015-03-23,0.5473
2015-03-24,-1.4844
2015-03-25,-1.2054
2015-03-26,-1.1185
2015-03-27,0.3085
2015-03-30,-0.6151
2015-03-31,-0.5673
2015-04-01,1.1929
2015-04-02,0.7688
2015-04-06,2.0346
2015-04-07,-0.2493
2015-04-08,0.6497
2015-04-09,-0.7448
2015-04-10,1.4007
2015-04-13,1.9734
2015-04-14,-0.6773
2015-04-15,-0.2923
2015-04-16,-0.1954
2015-04-17,-0.6853
2015-04-20,3.2035
2015-04-21,-0.382
2015-04-22,0.2397
2015-04-23,1.1
2015-04-24,1.6556
2015-04-27,-0.2327
2015-04-28,0.4664
2015-04-29,-1.3463
2015-04-30,-0.2353
2015-05-01,2.1226
2015-05-04,0.0924
2015-05-05,-0.5999
2015-05-06,0.0
2015-05-07,-2.0891
2015-05-08,-0.5216
2015-05-11,0.858
2015-05-12,1.087
2015-05-13,0.374
2015-05-14,0.9781
2015-05-15,-1.5683
2015-05-18,0.5623
2015-05-19,0.0932
2015-05-20,-0.1862
2015-05-21,-0.6996
2015-05-22,1.9258
2015-05-26,-1.2442
2015-05-27,1.8199
2015-05-28,-0.6874
2015-05-29,-0.323
2015-06-01,-0.9722
2015-06-02,-0.374
2015-06-03,0.2816
2015-06-04,-1.1231
2015-06-05,-2.035
2015-06-08,-1.3043
2015-06-09,0.8811
2015-06-10,1.213
2015-06-11,-1.0067
2015-06-12,-0.2421
2015-06-15,-0.534
2015-06-16,-0.9761
2015-06-17,-0.7393
2015-06-18,0.0
2015-06-19,-1.9066999999999998
2015-06-22,-0.5627
2015-06-23,0.463
2015-06-24,-1.3313
2015-06-25,-0.2076
2015-06-26,1.9241000000000001
2015-06-29,-3.1633
2015-06-30,-2.8451
2015-07-01,1.1388
2015-07-02,-2.0375
2015-07-06,-2.0252
2015-07-07,1.0615
2015-07-08,0.1106
2015-07-09,0.8283
2015-07-10,1.5333999999999999
2015-07-13,-0.1618
2015-07-14,0.5402
2015-07-15,-1.5046
2015-07-16,-0.7638
2015-07-17,0.055
2015-07-20,-1.5385
2015-07-21,1.9531
2015-07-22,1.4231
2015-07-23,-1.619
2015-07-24,-1.2617
2015-07-27,-2.1111
2015-07-28,-1.2486
2015-07-29,1.8965999999999998
2015-07-30,-1.692
2015-07-31,-0.5164
2015-08-03,2.0185
2015-08-04,-0.0565
2015-08-05,-1.5836999999999999
2015-08-06,4.2529
2015-08-07,-0.441
2015-08-10,3.5991
2015-08-11,-2.6724
2015-08-12,3.0752
2015-08-13,-1.3319
2015-08-14,-0.162
2015-08-17,1.5143
2015-08-18,0.959
2015-08-19,2.7441
2015-08-20,-3.5953
2015-08-21,-1.7048
2015-08-24,-6.6125
2015-08-25,-0.7545
2015-08-26,2.6901
2015-08-27,1.3098
2015-08-28,0.7307
2015-08-31,-0.6696
2015-09-01,-3.2022
2015-09-02,0.2902
2015-09-03,1.3889
2015-09-04,0.9132
2015-09-08,0.4525
2015-09-09,2.2523
2015-09-10,0.3304
2015-09-11,-0.3293
2015-09-14,0.3304
2015-09-15,-1.427
2015-09-16,0.8352
2015-09-17,-0.4417
2015-09-18,-1.9967000000000001
2015-09-21,0.1698
2015-09-22,-1.1299
2015-09-23,0.1714
2015-09-24,3.0804
2015-09-25,1.1068
2015-09-28,-1.8272
2015-09-29,-1.41
2015-09-30,1.8879000000000001
2015-10-01,0.5053
2015-10-02,3.9106
2015-10-05,1.0753
2015-10-06,-0.2128
2015-10-07,1.0128
2015-10-08,0.8971
2015-10-09,-5.0732
2015-10-12,0.8264
2015-10-13,2.1311
2015-10-14,0.0
2015-10-15,0.428
2015-10-16,-0.2664
2015-10-19,0.0
2015-10-20,0.8547
2015-10-21,0.4237
2015-10-22,2.1097
2015-10-23,1.4463
2015-10-26,1.222
2015-10-27,-0.2515
2015-10-28,0.9077
2015-10-29,-0.6497
2015-10-30,0.2515
2015-11-02,1.2544
2015-11-03,-1.9325999999999999
2015-11-04,-1.3643
2015-11-05,-6.25
2015-11-06,-0.8743
2015-11-09,-1.2679
2015-11-10,0.6142
2015-11-11,0.333
2015-11-12,-1.4381
2015-11-13,-2.2447
2015-11-16,-0.8037
2015-11-17,-1.8519
2015-11-18,1.7099
2015-11-19,-0.6377
2015-11-20,1.1085
2015-11-23,0.577
2015-11-24,1.3195999999999999
2015-11-25,0.2265
2015-11-27,-0.452
2015-11-30,-0.6243
2015-12-01,1.8846
2015-12-02,-0.8408
2015-12-03,-0.2261
2015-12-04,0.6799
2015-12-07,0.1125
2015-12-08,-0.6183
2015-12-09,0.9615
2015-12-10,0.3361
2015-12-11,-0.7817
2015-12-14,1.7445
2015-12-15,2.4336
2015-12-16,2.2678
2015-12-17,-1.2144
2015-12-18,-0.1603
2015-12-21,1.0171
2015-12-22,2.7557
2015-12-23,2.1145
2015-12-24,0.9596
2015-12-28,0.8004
2015-12-29,-0.0496
2015-12-30,-1.3406
2015-12-31,-0.9059
2016-01-04,-1.5236
2016-01-05,0.9799
2016-01-06,-0.0511
2016-01-07,-1.5840999999999998
2016-01-08,-0.4154
2016-01-11,-1.0428
2016-01-12,-1.2118
2016-01-13,-1.6533
2016-01-14,-2.9073
2016-01-15,-1.1299
2016-01-19,2.6856999999999998
2016-01-20,-0.2782
2016-01-21,0.8371
2016-01-22,3.2096999999999998
2016-01-25,-1.3405
2016-01-26,2.5543
2016-01-27,0.6889
2016-01-28,0.4737
2016-01-29,-0.1572
2016-02-01,0.2099
2016-02-02,-2.5654
2016-02-03,0.8598
2016-02-04,-1.4917
2016-02-05,-1.0276
2016-02-08,-3.4973
2016-02-09,-0.906
2016-02-10,1.0286
2016-02-11,-0.4525
2016-02-12,1.9318
2016-02-16,2.3411
2016-02-17,2.8322000000000003
2016-02-18,0.0
2016-02-19,0.6886
2016-02-22,1.6307
2016-02-23,1.8115999999999999
2016-02-24,0.8134
2016-02-25,-9.178
2016-02-26,-1.2771
2016-02-29,1.7435
2016-03-01,0.4422
2016-03-02,-1.1007
2016-03-03,0.3895
2016-03-04,2.439
2016-03-07,-0.8658
2016-03-08,-3.0568
2016-03-09,-1.0698
2016-03-10,0.1138
2016-03-11,-0.5178
2016-03-14,0.6362
2016-03-15,-2.0115
2016-03-16,0.4106
2016-03-17,9.3458
2016-03-18,6.6774000000000004
2016-03-21,0.8012
2016-03-22,-0.5961
2016-03-23,1.0995
2016-03-24,-1.2358
2016-03-28,2.2523
2016-03-29,2.1047
2016-03-30,2.8284000000000002
2016-03-31,-1.8182
2016-04-01,-0.7597
2016-04-04,-0.1435
2016-04-05,-1.15
2016-04-06,1.9874
2016-04-07,0.7605
2016-04-08,0.283
2016-04-11,0.0
2016-04-12,0.3763
2016-04-13,1.4527
2016-04-14,-1.0624
2016-04-15,-3.1279
2016-04-18,0.4819
2016-04-19,-2.6379
2016-04-20,-0.3448
2016-04-21,-2.1256
2016-04-22,0.4545
2016-04-25,-0.1508
2016-04-26,1.4602
2016-04-27,0.8933
2016-04-28,-1.6724
2016-04-29,-0.3002
2016-05-02,-1.0537
2016-05-03,-0.0507
2016-05-04,-1.2177
2016-05-05,-5.0334
2016-05-06,-0.0541
2016-05-09,-0.6494
2016-05-10,0.3813
2016-05-11,-3.0385
2016-05-12,2.2384
2016-05-13,-2.5178000000000003
2016-05-16,-0.0561
2016-05-17,-0.9551
2016-05-18,-0.5105
2016-05-19,-0.3421
2016-05-20,0.8581
2016-05-23,-0.1702
2016-05-24,0.3977
2016-05-25,-1.1319
2016-05-26,0.6297
2016-05-27,0.6826
2016-05-31,-1.3559
2016-06-01,-1.0309
2016-06-02,0.2894
2016-06-03,-2.8852
2016-06-06,-0.1783
2016-06-07,-0.4167
2016-06-08,0.0598
2016-06-09,-1.5532
2016-06-10,-1.6989999999999998
2016-06-13,-2.1605
2016-06-14,-0.5678
2016-06-15,-0.0635
2016-06-16,0.127
2016-06-17,-1.671
2016-06-20,0.1307
2016-06-21,-1.5013
2016-06-22,-0.2651
2016-06-23,0.8638
2016-06-24,-4.4796
2016-06-27,-4.8276
2016-06-28,1.1594
2016-06-29,1.9341
2016-06-30,0.7027
2016-07-01,-1.1165
2016-07-05,-0.6351
2016-07-06,0.3551
2016-07-07,-0.92
2016-07-08,3.4286
2016-07-11,3.453
2016-07-12,-0.8011
2016-07-13,-0.8075
2016-07-14,-1.0176
2016-07-15,0.891
2016-07-18,0.0
2016-07-19,1.1549
2016-07-20,2.955
2016-07-21,0.9132
2016-07-22,1.3575
2016-07-25,1.0842
2016-07-26,-0.6309
2016-07-27,-4.127
2016-07-28,1.457
2016-07-29,0.5222
2016-08-01,-2.5324999999999998
2016-08-02,-4.2638
2016-08-03,3.2707
2016-08-04,-13.2075
2016-08-05,2.5621
2016-08-08,-0.3785
2016-08-09,-1.3678
2016-08-10,1.1556
2016-08-11,0.8378
2016-08-12,0.7553
2016-08-15,-1.8740999999999999
2016-08-16,-0.6112
2016-08-17,2.4596
2016-08-18,-2.0255
2016-08-19,-1.3017
2016-08-22,1.8618999999999999
2016-08-23,2.2848
2016-08-24,2.2338
2016-08-25,-2.5492
2016-08-26,-2.6906
2016-08-29,0.0
2016-08-30,0.0768
2016-08-31,-0.1535
2016-09-01,0.538
2016-09-02,0.6881
2016-09-06,-0.9871
2016-09-07,0.5368
2016-09-08,-3.8902
2016-09-09,-3.5714
2016-09-12,0.4938
2016-09-13,1.638
2016-09-14,1.8533
2016-09-15,-0.1582
2016-09-16,0.0
2016-09-19,0.5547
2016-09-20,-4.4917
2016-09-21,1.3201
2016-09-22,7.7362
2016-09-23,1.7385000000000002
2016-09-26,-0.4458
2016-09-27,3.1343
2016-09-28,-1.5306
2016-09-29,0.2221
2016-09-30,-0.4431
2016-10-03,4.8961
2016-10-04,0.3536
2016-10-05,1.2685
2016-10-06,-1.0438
2016-10-07,0.0
2016-10-10,0.4923
2016-10-11,1.7495
2016-10-12,-1.9257
2016-10-13,-3.1557
2016-10-14,-1.0138
2016-10-17,-0.2926
2016-10-18,-0.2201
2016-10-19,1.6912
2016-10-20,0.8677
2016-10-21,0.0717
2016-10-24,0.788
2016-10-25,-0.7818
2016-10-26,1.5758999999999999
2016-10-27,-1.0578
2016-10-28,1.3542
2016-10-31,-1.4768
2016-11-01,0.6424
2016-11-02,-0.2128
2016-11-03,-0.0711
2016-11-04,0.2845
2016-11-07,1.0638
2016-11-08,8.1404
2016-11-09,6.4244
2016-11-10,4.2683
2016-11-11,-0.5848
2016-11-14,-1.7059
2016-11-15,-0.2992
2016-11-16,0.3601
2016-11-17,1.4952
2016-11-18,0.825
2016-11-21,1.4027
2016-11-22,-0.5764
2016-11-23,1.5652
2016-11-25,0.4566
2016-11-28,-2.1023
2016-11-29,-0.8706
2016-11-30,-1.0539
2016-12-01,1.1243
2016-12-02,1.8138999999999998
2016-12-05,4.1379
2016-12-06,0.4967
2016-12-07,0.2746
2016-12-08,1.862
2016-12-09,0.3226
2016-12-12,-0.4823
2016-12-13,5.0081
2016-12-14,-0.5128
2016-12-15,0.6186
2016-12-16,0.5123
2016-12-19,-0.5097
2016-12-20,-0.5123
2016-12-21,-1.7508
2016-12-22,0.2096
2016-12-23,-0.2615
2016-12-27,1.678
2016-12-28,-0.8252
2016-12-29,-0.364
2016-12-30,-1.2004
2017-01-03,3.0111
2017-01-04,-1.9487
2017-01-05,-0.6799
2017-01-06,-1.3691
2017-01-09,-1.1212
2017-01-10,1.7279
2017-01-11,0.4777
2017-01-12,-1.5848
2017-01-13,0.4294
2017-01-17,0.0
2017-01-18,0.6948
2017-01-19,-0.9023
2017-01-20,1.2319
2017-01-23,-0.8466
2017-01-24,0.2134
2017-01-25,-0.3727
2017-01-26,0.5345
2017-01-27,-1.7544
2017-01-30,-0.6494
2017-01-31,-1.3617
2017-02-01,0.8835
2017-02-02,0.2189
2017-02-03,0.0
2017-02-06,0.5461
2017-02-07,1.9011
2017-02-08,0.9062
2017-02-09,0.7396
2017-02-10,-0.6817
2017-02-13,0.6864
2017-02-14,-0.3671
2017-02-15,1.3684
2017-02-16,-0.1038
2017-02-17,-0.1559
2017-02-21,0.5206
2017-02-22,-0.3625
2017-02-23,-2.027
2017-02-24,-1.2202
2017-02-27,0.8593
2017-02-28,2.6092
2017-03-01,-1.9201000000000001
2017-03-02,-1.6402
2017-03-03,-1.8827
2017-03-06,0.7675
2017-03-07,-1.1425
2017-03-08,0.3302
2017-03-09,0.4388
2017-03-10,1.8023
2017-03-13,-0.3755
2017-03-14,-1.3463
2017-03-15,1.6376
2017-03-16,1.3963
2017-03-17,-4.0254
2017-03-20,-2.3179
2017-03-21,-0.791
2017-03-22,-1.8793
2017-03-23,0.4643
2017-03-24,4.7371
2017-03-27,0.8825
2017-03-28,-0.8201
2017-03-29,-0.0551
2017-03-30,0.8825
2017-03-31,-0.1093
2017-04-03,0.2189
2017-04-04,-2.1846
2017-04-05,0.1675
2017-04-06,-4.961
2017-04-07,-1.9355
2017-04-10,-2.0933
2017-04-11,-0.672
2017-04-12,-1.5375
2017-04-13,1.1243
2017-04-17,1.7912
2017-04-18,-0.4854
2017-04-19,1.5244
2017-04-20,1.982
2017-04-21,1.4723
2017-04-24,0.2322
2017-04-25,1.3317999999999999
2017-04-26,2.1714
2017-04-27,0.1119
2017-04-28,-2.067
2017-05-01,1.3691
2017-05-02,1.3506
2017-05-03,-0.0555
2017-05-04,-1.5
2017-05-05,-1.41
2017-05-08,0.4005
2017-05-09,3.1909
2017-05-10,5.3562
2017-05-11,-1.5199
2017-05-12,-2.0224
2017-05-15,-1.9011
2017-05-16,-0.3322
2017-05-17,-0.6111
2017-05-18,-1.3415
2017-05-19,2.3796
2017-05-22,0.9961
2017-05-23,1.6438000000000001
2017-05-24,-1.0782
2017-05-25,-0.7629
2017-05-26,-0.7139
2017-05-30,-1.4934
2017-05-31,0.2246
2017-06-01,0.6723
2017-06-02,-2.0033
2017-06-05,-2.1579
2017-06-06,-1.2187999999999999
2017-06-07,-1.8214000000000001
2017-06-08,-0.3591
2017-06-09,-2.5225
2017-06-12,-0.6778
2017-06-13,-0.8065
2017-06-14,6.7542
2017-06-15,-3.3978
2017-06-16,-0.2426
2017-06-19,-2.31
2017-06-20,-2.6136
2017-06-21,-0.0639
2017-06-22,1.087
2017-06-23,-1.012
2017-06-26,-3.5144
2017-06-27,3.7086
2017-06-28,3.7676
2017-06-29,0.6154
2017-06-30,-0.4893
2017-07-03,0.4302
2017-07-05,-5.0184
2017-07-06,-2.1907
2017-07-07,2.108
2017-07-10,0.5806
2017-07-11,-2.8223000000000003
2017-07-12,-0.5281
2017-07-13,2.1898
2017-07-14,-3.0519
2017-07-17,-3.282
2017-07-18,-0.6233
2017-07-19,1.8815
2017-07-20,0.4104
2017-07-21,-0.6131
2017-07-24,-0.7539
2017-07-25,1.7265000000000001
2017-07-26,2.1045
2017-07-27,-2.6596
2017-07-28,-1.5027
2017-07-31,6.6574
2017-08-01,-0.7152
2017-08-02,-7.8585
2017-08-03,-1.4925
2017-08-04,2.5253
2017-08-07,-4.2224
2017-08-08,-6.2454
2017-08-09,0.1567
2017-08-10,-0.7825
2017-08-11,0.6309
2017-08-14,5.094
2017-08-15,3.2066
2017-08-16,-0.3613
2017-08-17,-2.0305
2017-08-18,-0.4441
2017-08-21,-3.2714
2017-08-22,2.9977
2017-08-23,-0.8209
2017-08-24,0.301
2017-08-25,3.3758
2017-08-28,-3.1205
2017-08-29,-2.6966
2017-08-30,-0.7698
2017-08-31,0.6982
2017-09-01,-2.6965
2017-09-05,-1.2668
2017-09-06,1.8444
2017-09-07,-2.8346
