ticker,SCOO US Equity
2016-03-31,0.0
2016-04-05,6.0
2016-04-06,0.9434
2016-05-24,-6.5421
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-23,0.0
2016-06-27,0.0
2016-07-05,0.0
2016-07-11,-3.0
2016-07-14,3.0928
2016-07-15,0.0
2016-07-19,0.0
2016-07-22,0.0
2016-08-05,1.0
2016-09-01,-0.9901
2016-09-30,12.0
2016-10-06,0.0
2016-10-18,-1.7856999999999998
2016-11-01,-9.0909
2016-11-15,-8.0
2016-11-22,-5.4348
2016-11-23,14.9425
2017-01-05,8.75
2017-01-11,1.1494
2017-01-24,0.0091
2017-01-30,4.536
2017-02-03,0.0
2017-02-08,13.913
2017-02-10,3.0534
2017-02-13,-7.4074
2017-02-15,-4.0
2017-02-21,-3.3333
2017-02-24,7.7586
2017-02-27,0.0
2017-02-28,0.0
2017-03-15,0.0
2017-03-21,-4.0
2017-03-22,-0.8333
2017-03-23,0.0
2017-03-27,0.0
2017-03-29,-1.6806999999999999
2017-03-31,6.8376
2017-04-03,0.8
2017-04-04,0.0
2017-04-05,-3.9683
2017-04-10,0.8264
2017-04-12,-0.0164
2017-04-13,-0.0082
2017-04-17,-0.0246
2017-04-18,0.0
2017-04-19,-0.0328
2017-04-24,-0.1231
2017-04-25,-0.0329
2017-04-26,-0.0164
2017-04-27,-0.074
2017-04-28,0.0
2017-05-01,-0.0822
2017-05-02,-0.0494
2017-05-03,-0.0329
2017-05-04,-0.0412
2017-05-05,-0.0494
2017-05-08,-0.0742
2017-05-09,-0.0248
2017-05-22,-0.5529
2017-05-23,0.1494
2017-05-24,-0.5303
2017-05-25,-2.5324999999999998
2017-05-26,1.2735
2017-05-30,-0.8355
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-1.7021
2017-06-06,0.6407
2017-06-07,7.5361
2017-06-09,-5.2
2017-06-12,1.2658
2017-06-13,-1.625
2017-06-15,-0.0424
2017-06-16,1.0169
2017-06-19,-0.2097
2017-06-20,-0.0252
2017-06-26,0.0673
2017-06-27,-0.4202
2017-06-28,-0.8439
2017-06-29,0.4255
2017-06-30,0.2119
2017-07-11,-0.1268
2017-07-14,-0.0847
2017-07-18,0.0763
2017-07-26,-0.0931
2017-07-31,0.017
2017-08-01,0.0
2017-08-02,0.0
2017-08-10,-0.8475
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0085
2017-08-16,-0.0085
2017-08-18,0.2137
2017-08-21,-0.2132
2017-08-22,0.2137
2017-08-24,8.6567
2017-08-25,0.0
2017-08-28,-7.967
2017-08-29,-1.4925
2017-08-30,1.8182
2017-08-31,0.2976
2017-09-01,0.0593
2017-09-06,-0.3559
2017-09-07,-0.2381
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,-0.0597
2017-09-20,0.0
2017-09-26,0.0
2017-09-28,0.2985
2017-09-29,-0.2976
2017-10-02,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,-0.2985
2017-10-10,0.2994
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-17,0.2985
2017-10-19,-0.2976
2017-10-25,-0.2985
2017-10-26,-0.2994
2017-10-27,0.3003
2017-10-30,0.0
2017-11-01,-0.2994
2017-11-02,-0.9009
2017-11-03,1.2121
2017-11-07,-1.7964
2017-11-08,1.2195
2017-11-09,0.0
2017-11-10,0.0
2017-11-14,-0.3012
2017-11-16,0.0
2017-11-17,1.5106000000000002
2017-11-21,-0.2976
2017-11-22,0.0
2017-11-24,0.0
2017-11-28,-0.2985
2017-11-29,0.0
2017-12-01,0.2994
2017-12-08,-0.1194
2017-12-12,0.1195
2017-12-13,-1.194
2017-12-14,1.2085
2017-12-15,-0.6567
2017-12-18,0.0601
2017-12-19,0.0
2017-12-20,0.0
2017-12-26,0.0
2017-12-29,0.0
2018-01-04,0.6006
2018-01-05,0.8955
2018-01-08,-0.2959
2018-01-09,0.0
2018-01-10,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,-0.0593
2018-01-18,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.3563
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.5917
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-0.5882
2018-02-05,0.0
2018-02-06,-0.7101
2018-02-07,-0.1192
2018-02-08,0.1193
2018-02-09,0.0
2018-02-14,0.1192
2018-02-15,0.119
2018-02-16,-0.1784
2018-02-20,1.2507
2018-02-21,-0.2941
2018-02-22,-0.177
2018-02-26,0.0
2018-02-27,-0.4137
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-0.0593
2018-03-06,-0.2375
2018-03-07,-0.3571
2018-03-08,0.0597
2018-03-12,-1.4328
2018-03-13,0.848
2018-03-14,0.3003
2018-03-15,0.8383
2018-03-16,-0.2375
2018-03-19,-0.2976
2018-03-20,-0.597
2018-03-21,0.4805
2018-03-22,-0.4184
2018-03-23,-0.06
2018-03-27,0.0
2018-03-28,-0.0601
2018-03-29,0.6611
2018-04-03,-0.2985
2018-04-04,0.0
2018-04-09,0.0
2018-04-10,1.4969999999999999
2018-04-11,-0.295
2018-04-12,0.0
2018-04-13,0.5917
2018-04-16,-0.5294
2018-04-17,0.5322
2018-04-18,0.0
2018-04-19,-0.5882
2018-04-20,0.2959
2018-04-23,0.295
2018-04-24,-0.2941
2018-04-25,0.0
2018-04-26,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-0.59
2018-05-07,0.0
2018-05-09,0.0
2018-05-10,0.5935
2018-05-11,-0.295
2018-05-15,9.4675
2018-05-16,-2.7027
2018-05-17,1.1111
2018-05-18,1.6484
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-29,0.2703
2018-05-30,0.8086
2018-06-01,2.1390000000000002
2018-06-04,3.1414
2018-06-05,0.0
2018-06-08,0.9137
2018-06-11,-1.9115
2018-06-12,1.2821
2018-06-13,1.2658
2018-06-14,-2.5
2018-06-15,1.2821
2018-06-18,1.2658
2018-06-19,-1.25
2018-06-20,0.7595
2018-06-21,0.0
2018-06-22,-1.005
2018-06-25,1.0152
2018-06-26,-2.0101
2018-06-27,1.2821
2018-06-28,-1.0127
2018-06-29,0.0
2018-07-02,1.5345
2018-07-03,-0.5038
2018-07-05,0.2532
2018-07-06,-3.4848
2018-07-09,0.6803
2018-07-12,-3.7422
2018-07-13,-1.4039
2018-07-16,4.0526
2018-07-18,-2.5789
2018-07-19,3.9438
2018-07-24,-1.5072999999999999
2018-07-27,1.847
2018-08-01,-4.6632
2018-08-02,3.8043
2018-08-03,-1.8325
2018-08-06,0.0
2018-08-07,0.2133
2018-08-08,-8.1958
2018-08-09,4.6377
2018-08-10,1.8837000000000002
2018-08-14,0.0
2018-08-15,-0.0544
2018-08-16,-2.0675
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-28,-2.5
2018-08-29,2.5641
2018-08-30,0.0
2018-08-31,0.2778
2018-09-05,-0.277
2018-09-06,0.2778
2018-09-07,0.0
2018-09-10,0.0
2018-09-12,0.0
2018-09-13,-0.277
2018-09-14,1.3889
2018-09-17,0.0
2018-09-18,-2.411
2018-09-19,-1.6282999999999999
2018-09-20,2.7397
2018-09-21,0.0
2018-09-27,-2.7778
2018-09-28,2.2857
2018-10-03,-0.5587
2018-10-09,0.0
2018-10-10,0.0
2018-10-12,-5.0562
2018-10-15,0.6509
2018-10-17,-2.6455
2018-10-18,3.2609
2018-10-22,0.0
2018-10-24,-2.924
2018-10-25,-0.3012
2018-10-26,-0.3021
2018-10-30,1.5152
2018-10-31,1.7313
2018-11-01,-1.7019
2018-11-06,1.4925
2018-11-08,-11.7647
2018-11-09,-26.7333
2018-11-12,1.0919
2018-11-13,1.2601
2018-11-14,-1.3333
2018-11-15,0.9009
2018-11-16,-2.6786
2018-11-19,-3.6696999999999997
2018-11-20,-4.7619
2018-11-21,0.9
2018-11-26,-9.7126
2018-11-27,-0.1098
2018-11-28,1.0989
2018-11-29,-1.087
2018-11-30,0.0
2018-12-03,1.0989
2018-12-04,-2.7174
2018-12-06,-3.9106
2018-12-07,-5.5814
2018-12-10,-4.5567
2018-12-12,8.3871
2018-12-13,-0.119
2018-12-14,-4.7676
2018-12-19,-1.3767
2018-12-21,-1.7766
2018-12-24,-3.3592
2018-12-26,2.2727
2018-12-27,-6.1438
2018-12-28,3.6212
2018-12-31,-4.5699
2019-01-02,10.5282
2019-01-03,8.3147
2019-01-04,2.9412000000000003
2019-01-07,-5.1429
2019-01-08,-5.4217
2019-01-16,-3.5669
2019-01-18,-0.5945
2019-01-24,0.4651
2019-01-29,0.5291
2019-01-30,7.6316
2019-02-01,-2.2005
2019-02-04,-10.625
2019-02-05,2.7972
2019-02-06,0.0
2019-02-11,-1.3605
2019-02-12,-4.8276
2019-02-13,1.8115999999999999
2019-02-14,-2.4911
2019-02-15,2.0438
2019-02-21,0.0
2019-02-25,-6.7239
2019-02-26,-2.2239
2019-02-27,-5.098
2019-03-04,0.8264
2019-03-05,0.0
2019-03-07,-1.6393
2019-03-08,2.5
2019-03-11,-2.439
2019-03-12,0.3333
2019-03-14,9.6346
2019-03-15,-5.303
2019-03-18,0.0
2019-03-19,7.2
2019-03-25,-3.7313
2019-03-26,-2.4806
2019-03-28,-0.6359
2019-04-04,-1.92
2019-04-08,-1.3051
2019-04-09,2.4793
2019-04-10,-1.6129
2019-04-12,-1.3115
2019-04-15,-4.485
2019-04-16,6.087
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-05-01,0.0
2019-05-03,-1.4754
2019-05-07,3.1614
2019-05-08,7.9032
2019-05-09,-5.8296
2019-05-10,-1.5873
2019-05-13,-3.2258
2019-05-14,-1.6667
2019-05-16,-1.5253999999999999
2019-05-17,-3.6145
2019-05-21,-0.8929
2019-05-23,-0.3604
2019-05-28,-0.5425
2019-05-29,-2.7273
2019-05-30,2.8037
2019-05-31,0.0
2019-06-04,-1.8182
2019-06-05,0.0
2019-06-14,0.9259
2019-06-17,0.9174
2019-06-19,-0.9091
2019-06-26,-0.7339
2019-06-28,-1.1091
2019-07-01,1.8692
2019-07-08,0.0
2019-07-12,0.0
2019-07-15,-0.9174
2019-07-17,0.9259
2019-07-19,-1.3761
2019-07-26,1.3935
2019-07-30,0.0018
2019-08-02,-2.7523
2019-08-07,2.8302
2019-08-13,-35.7798
2019-08-14,-7.1429
2019-08-15,-6.1538
2019-08-16,-4.918
2019-08-19,-0.1724
2019-08-20,-2.9361
2019-08-21,6.7616
2019-08-22,10.0
2019-08-23,-12.1212
2019-08-26,0.0
2019-08-28,-1.7241
2019-08-29,-1.7544
2019-08-30,-5.3571
2019-09-03,-7.5472
2019-09-04,-6.1224
2019-09-05,-13.0435
2019-09-06,-13.0
2019-09-09,-2.2989
2019-09-10,10.0
2019-09-11,-9.0909
2019-09-13,7.6471
2019-09-16,-6.0109
2019-09-17,-1.1628
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,8.2353
2019-09-24,8.6957
2019-09-25,-10.0
2019-09-26,11.1111
2019-09-30,2.0
2019-10-01,0.4902
2019-10-02,0.0
2019-10-04,0.0
2019-10-07,-12.1951
2019-10-08,2.7778
2019-10-09,-2.7027
2019-10-10,2.7778
2019-10-11,-6.4865
2019-10-14,9.8266
2019-10-15,7.8947
2019-10-16,0.9756
2019-10-17,20.7729
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,6.0
2019-10-23,-4.1509
2019-10-24,1.5748
2019-10-25,0.7752
2019-10-28,-3.8462
2019-10-29,20.0
2019-10-31,-18.3333
2019-11-01,-1.6327
2019-11-04,-9.5436
2019-11-05,-0.4587
2019-11-06,-0.9217
2019-11-08,4.6512
2019-11-13,-32.0
2019-11-14,-44.4444
2019-11-15,-7.6411999999999995
2019-11-18,21.0114
2019-11-19,-15.7895
2019-11-20,25.0
2019-11-21,-10.0
2019-11-22,-5.5556
2019-11-25,0.0
2019-11-26,17.647100000000002
2019-11-27,-16.0
2019-11-29,19.0476
2019-12-02,-16.0
2019-12-03,0.0
2019-12-04,1.1905000000000001
2019-12-05,-8.2353
2019-12-06,0.0
2019-12-09,-1.2821
2019-12-10,-2.5974
2019-12-11,-4.0
2019-12-12,9.7222
2019-12-13,1.2658
2019-12-16,-2.5
2019-12-17,-6.4103
2019-12-18,-13.6986
2019-12-19,-1.5873
2019-12-20,-3.2258
2019-12-23,-13.3333
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,-3.8462
2019-12-30,-10.0
2019-12-31,-8.8889
2020-01-02,9.7561
2020-01-03,-8.8889
2020-01-06,-4.878
2020-01-07,4.2051
2020-01-08,-4.0354
2020-01-09,-6.1538
2020-01-10,5.1913
2020-01-16,-6.4935
2020-01-17,-8.3056
2020-01-21,-9.1184
2020-01-22,8.3333
2020-01-23,4.6154
2020-01-24,-4.4118
2020-01-27,-1.5692
2020-01-28,0.0313
2020-01-29,-7.25
2020-01-30,1.0782
2020-01-31,0.0
2020-02-03,-13.3333
2020-02-04,-7.6923
2020-02-05,25.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-11,0.0
2020-02-12,16.6667
2020-02-13,-2.8571
2020-02-18,0.0
2020-02-24,0.0
2020-02-25,-17.0294
2020-02-26,-14.9238
2020-02-28,-24.9583
2020-03-02,5.5525
2020-03-04,-0.0526
2020-03-06,31.5789
2020-03-09,1.98
2020-03-10,-3.9223
2020-03-11,-14.2274
2020-03-12,-14.2789
2020-03-13,11.1049
2020-03-16,24.9875
2020-03-17,-0.04
2020-03-20,0.0
2020-03-24,0.0
2020-03-26,-16.0
2020-03-27,14.2381
2020-03-30,-4.1267
2020-03-31,-29.087
2020-04-01,41.0178
2020-04-02,-34.6522
2020-04-03,-28.809
2020-04-06,61.7944
2020-04-07,-60.7209
2020-04-08,-4.4118
2020-04-09,21.5385
2020-04-13,7.4684
2020-04-14,-13.6631
2020-04-15,-4.502
2020-04-16,0.0
2020-04-17,-7.1429
2020-04-20,-6.0
2020-04-21,0.1637
2020-04-22,13.562100000000001
2020-04-23,0.7194
2020-04-24,0.0
2020-04-27,-11.2857
2020-04-28,15.942
2020-04-29,-1.3889
2020-04-30,19.5775
2020-05-01,-1.0601
2020-05-04,0.0
2020-05-05,-16.1905
2020-05-06,13.6364
2020-05-07,0.0
2020-05-08,-17.375
2020-05-11,0.1513
2020-05-12,-0.0755
2020-05-13,-1.8141
2020-05-14,-23.0177
2020-05-15,16.0
2020-05-18,3.4483
2020-05-19,-13.3333
2020-05-20,5.7692
2020-05-21,7.2727
2020-05-22,26.9492
2020-05-26,0.0
2020-05-27,-26.1682
2020-05-28,29.2948
2020-05-29,4.8951
2020-06-01,5.3333
2020-06-02,412.7848
2020-06-03,-45.6924
2020-06-04,-44.9545
2020-06-05,16.668
2020-06-08,5.8853
2020-06-09,22.3596
2020-06-10,-9.8607
2020-06-11,5.7576
2020-06-12,9.9427
2020-06-15,-13.9953
2020-06-16,-3.0303
2020-06-17,17.875
2020-06-18,-9.8621
2020-06-19,4.0588
2020-06-22,1.6393
2020-06-23,-3.1146
2020-06-24,-28.3008
2020-06-25,-3.9231
2020-06-26,-8.4583
2020-06-29,8.3295
2020-06-30,31.9328
2020-07-01,-9.9363
2020-07-02,5.587
2020-07-06,7.1668
2020-07-07,-25.0
2020-07-08,16.5833
2020-07-09,-3.5025
2020-07-10,11.1111
2020-07-13,6.6667
2020-07-14,6.25
2020-07-15,17.647100000000002
2020-07-16,34.95
2020-07-17,-7.4102
2020-07-20,-0.3601
2020-07-21,-13.8554
2020-07-22,-11.4219
2020-07-23,-13.1579
2020-07-24,-8.7879
2020-07-27,-10.299
2020-07-28,10.2222
2020-07-29,-0.5376
2020-07-30,12.0946
2020-07-31,-18.6257
