ticker,OPY US Equity
2000-05-24,-1.4285999999999999
2000-05-25,-2.1739
2000-05-26,-0.3704
2000-05-30,1.1152
2000-05-31,0.7353
2000-06-01,0.0
2000-06-02,4.7445
2000-06-05,-0.3484
2000-06-06,-0.6993
2000-06-08,-1.0563
2000-06-09,3.5587
2000-06-12,-2.7491
2000-06-13,-1.7668
2000-06-14,-2.1583
2000-06-15,0.0
2000-06-16,0.0
2000-06-19,1.4706000000000001
2000-06-20,0.0
2000-06-21,3.6231999999999998
2000-06-22,-0.3497
2000-06-23,1.7544
2000-06-26,-0.6897
2000-06-27,1.3889
2000-06-28,0.0
2000-06-29,2.0548
2000-06-30,0.6711
2000-07-03,-0.6667
2000-07-05,0.6711
2000-07-06,-0.6667
2000-07-10,-0.3356
2000-07-11,-0.6734
2000-07-12,3.3898
2000-07-13,1.6393
2000-07-14,0.0
2000-07-17,-1.2903
2000-07-18,2.9412000000000003
2000-07-19,-0.9524
2000-07-20,0.0
2000-07-24,0.641
2000-07-25,-0.3185
2000-07-26,1.278
2000-07-27,-0.9464
2000-07-28,-0.3185
2000-07-31,-1.5974
2000-08-01,-2.9221
2000-08-02,1.4314
2000-08-07,0.0
2000-08-08,0.6623
2000-08-09,2.6316
2000-08-10,0.0
2000-08-11,0.641
2000-08-14,-0.3185
2000-08-15,2.2364
2000-08-16,-2.1875
2000-08-17,0.3195
2000-08-18,1.2739
2000-08-21,0.9434
2000-08-22,2.1807
2000-08-23,0.3049
2000-08-24,-1.5198
2000-08-25,0.0
2000-08-28,0.0
2000-08-29,3.0864
2000-08-30,2.3952
2000-08-31,-0.5848
2000-09-01,1.1764999999999999
2000-09-05,0.0
2000-09-06,4.6512
2000-09-07,0.8333
2000-09-08,-1.9284
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,1.6854
2000-09-14,0.5525
2000-09-15,-0.5495
2000-09-18,-3.3149
2000-09-19,-1.1429
2000-09-20,0.0
2000-09-21,1.1561
2000-09-22,-1.4285999999999999
2000-09-25,-0.2899
2000-09-26,-1.1628
2000-09-27,-0.2941
2000-09-28,-0.295
2000-09-29,6.5089
2000-10-02,-1.6667
2000-10-03,-0.565
2000-10-04,0.5682
2000-10-05,0.0
2000-10-06,-0.565
2000-10-09,0.0
2000-10-10,-0.2841
2000-10-11,-2.2792
2000-10-12,0.0
2000-10-13,3.7901
2000-10-16,-1.9663
2000-10-17,-3.1519
2000-10-18,-2.3669000000000002
2000-10-19,-3.6364
2000-10-23,0.6289
2000-10-24,-0.3125
2000-10-25,0.0
2000-10-27,0.3135
2000-10-30,0.0
2000-10-31,0.625
2000-11-01,4.7453
2000-11-02,2.9762
2000-11-03,0.578
2000-11-06,1.1494
2000-11-07,-1.1364
2000-11-09,0.0
2000-11-10,0.0
2000-11-13,-1.1494
2000-11-14,2.907
2000-11-15,-0.565
2000-11-16,2.8409
2000-11-17,-1.3812
2000-11-20,1.4006
2000-11-21,-0.5525
2000-11-22,0.0
2000-11-27,0.0
2000-11-28,1.1111
2000-11-29,0.5495
2000-11-30,0.5464
2000-12-01,-1.3587
2000-12-04,0.2755
2000-12-05,-0.0879
2000-12-06,1.1879
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,0.0435
2000-12-13,-0.4346
2000-12-14,1.2658
2000-12-15,-4.0517
2000-12-18,0.8535
2000-12-19,-0.0445
2000-12-20,-0.6239
2000-12-21,-0.4484
2000-12-22,3.8288
2000-12-26,0.0
2000-12-27,1.0846
2000-12-28,1.5021
2000-12-29,1.9026999999999998
2001-01-02,-1.2448
2001-01-03,-1.0504
2001-01-04,-0.6369
2001-01-05,-0.3846
2001-01-08,0.8151
2001-01-09,-1.2766
2001-01-10,-2.1121
2001-01-11,0.044
2001-01-12,-0.9683
2001-01-16,1.5556
2001-01-17,-0.2188
2001-01-18,-0.2193
2001-01-19,2.4176
2001-01-22,-0.4292
2001-01-23,0.0
2001-01-24,2.1552
2001-01-25,-0.6329
2001-01-26,-2.1231
2001-01-29,4.1215
2001-01-30,-2.0833
2001-01-31,2.1277
2001-02-01,0.0
2001-02-02,0.2083
2001-02-05,0.6237
2001-02-06,1.0331
2001-02-07,1.227
2001-02-08,1.176
2001-02-09,1.4028
2001-02-12,0.0
2001-02-13,0.9881
2001-02-14,0.7828
2001-02-15,1.3592
2001-02-16,-1.9157
2001-02-20,-0.9766
2001-02-21,-1.3807
2001-02-22,-0.8
2001-02-23,-1.25
2001-02-26,-2.0008
2001-02-27,-0.8333
2001-02-28,-0.5882
2001-03-01,-1.0989
2001-03-02,2.9915000000000003
2001-03-05,0.083
2001-03-06,0.9536
2001-03-07,2.6694
2001-03-08,1.2
2001-03-09,-0.7905
2001-03-12,0.1992
2001-03-13,0.3976
2001-03-14,-1.3860999999999999
2001-03-15,0.1606
2001-03-16,4.6512
2001-03-19,5.0575
2001-03-20,-0.8023
2001-03-21,-1.1029
2001-03-22,-1.487
2001-03-26,0.0
2001-03-27,-0.3774
2001-03-28,-0.5303
2001-03-29,-1.3709
2001-03-30,0.0
2001-04-02,0.3861
2001-04-03,-0.9615
2001-04-04,0.3883
2001-04-05,0.1934
2001-04-06,-0.1931
2001-04-09,0.3868
2001-04-10,-0.1927
2001-04-11,0.3475
2001-04-12,3.8861
2001-04-16,-0.5556
2001-04-17,-0.9311
2001-04-18,0.0
2001-04-19,1.3158
2001-04-20,-0.1484
2001-04-23,-0.7804
2001-04-24,-2.8464
2001-04-25,-0.5397
2001-04-26,-1.7442
2001-04-27,0.0394
2001-04-30,-0.6309
2001-05-01,-1.5873
2001-05-02,3.1855
2001-05-03,1.9607999999999999
2001-05-04,0.1923
2001-05-07,3.263
2001-05-08,0.7435
2001-05-09,-0.369
2001-05-10,2.6667
2001-05-11,-0.0722
2001-05-14,0.722
2001-05-15,-0.9319
2001-05-16,-0.5065
2001-05-17,0.9091
2001-05-18,-0.5405
2001-05-21,0.1449
2001-05-22,0.0724
2001-05-23,-0.7592
2001-05-24,2.0401
2001-05-25,0.1071
2001-05-29,-0.1427
2001-05-30,0.5357
2001-05-31,1.2433
2001-06-01,0.0
2001-06-04,1.2281
2001-06-05,1.2132
2001-06-06,0.1712
2001-06-07,-0.8205
2001-06-08,-0.7239
2001-06-11,-0.6944
2001-06-12,-0.1748
2001-06-13,-0.1751
2001-06-14,-1.5789
2001-06-15,-3.7433
2001-06-18,-0.9259
2001-06-19,-0.5607
2001-06-20,0.5639
2001-06-21,1.6822
2001-06-22,-2.2059
2001-06-25,-2.8947000000000003
2001-06-26,-3.0197
2001-06-27,0.7984
2001-06-28,2.5743
2001-06-29,3.2819
2001-07-02,0.3738
2001-07-03,0.0
2001-07-05,-0.3724
2001-07-06,-0.486
2001-07-09,3.6814
2001-07-10,0.0
2001-07-11,1.8115999999999999
2001-07-12,0.7117
2001-07-13,0.1767
2001-07-16,-1.2346
2001-07-17,-0.7143
2001-07-19,0.7194
2001-07-20,-0.9643
2001-07-23,-0.4688
2001-07-25,-0.3623
2001-07-26,-0.7273
2001-07-27,-0.1832
2001-07-30,-0.367
2001-07-31,1.2891
2001-08-01,-0.5818
2001-08-02,-0.9174
2001-08-03,1.037
2001-08-07,-0.8431
2001-08-08,-0.5545
2001-08-09,-1.487
2001-08-10,-0.7547
2001-08-13,-1.1407
2001-08-14,0.3846
2001-08-15,-0.5364
2001-08-16,0.5393
2001-08-17,-3.0651
2001-08-20,0.9881
2001-08-21,-0.1566
2001-08-22,-1.0192
2001-08-23,-0.5545
2001-08-24,0.0
2001-08-27,-0.8363
2001-08-28,2.5301
2001-08-29,-0.2742
2001-08-30,0.8641
2001-08-31,1.2461
2001-09-04,-1.1538
2001-09-05,0.1946
2001-09-07,0.9709
2001-09-10,-0.5
2001-09-17,-2.3966
2001-09-18,0.0
2001-09-19,-1.7822
2001-09-20,-0.7258
2001-09-21,-0.8936
2001-09-24,0.5328
2001-09-25,0.8969
2001-09-26,0.202
2001-09-27,-0.8065
2001-09-28,2.6423
2001-10-01,-0.396
2001-10-02,0.1988
2001-10-03,-0.0397
2001-10-04,-0.7543
2001-10-05,-0.8
2001-10-08,-0.4032
2001-10-09,-1.417
2001-10-11,1.232
2001-10-12,0.4057
2001-10-15,0.0
2001-10-16,-0.1616
2001-10-17,-1.4569
2001-10-18,-1.8479999999999999
2001-10-19,-0.9623
2001-10-22,-0.7182
2001-10-23,2.1702
2001-10-24,0.3748
2001-10-25,-0.4149
2001-10-26,1.0417
2001-10-29,-0.2887
2001-10-30,-0.7444
2001-10-31,-0.4583
2001-11-01,0.0
2001-11-02,1.2605
2001-11-06,0.6224
2001-11-07,-0.3711
2001-11-08,-0.2483
2001-11-09,1.6598000000000002
2001-11-12,2.449
2001-11-13,2.3904
2001-11-14,3.8911
2001-11-15,0.7116
2001-11-16,0.595
2001-11-19,-0.9242
2001-11-20,-0.7463
2001-11-26,0.7519
2001-11-27,-0.3731
2001-11-29,1.1236
2001-11-30,1.1111
2001-12-03,-1.6484
2001-12-04,0.3724
2001-12-05,0.1855
2001-12-06,0.5556
2001-12-07,-0.5157
2001-12-10,-0.2221
2001-12-11,0.4824
2001-12-12,0.4431
2001-12-13,0.3676
2001-12-14,0.0
2001-12-19,-0.3663
2001-12-20,0.3676
2001-12-21,0.6227
2001-12-24,1.9294
2001-12-26,-1.25
2001-12-27,2.5316
2001-12-28,-0.1764
2001-12-31,0.0
2002-01-02,-0.8834
2002-01-03,-1.4617
2002-01-04,2.5686999999999998
2002-01-07,-0.8818
2002-01-08,1.7793999999999999
2002-01-09,0.3497
2002-01-10,-0.1742
2002-01-11,0.349
2002-01-14,0.0
2002-01-15,0.3478
2002-01-16,-2.4263
2002-01-17,-1.421
2002-01-18,-0.9009
2002-01-22,0.0
2002-01-23,0.1818
2002-01-24,-0.1815
2002-01-25,0.0
2002-01-28,0.3636
2002-01-29,-1.087
2002-01-30,1.4652
2002-01-31,-0.1805
2002-02-01,0.1808
2002-02-04,-2.1661
2002-02-05,-1.5129000000000001
2002-02-06,0.7119
2002-02-07,-0.7092
2002-02-11,-1.3158
2002-02-12,2.8571
2002-02-13,0.0
2002-02-14,0.0
2002-02-15,-0.5556
2002-02-19,0.5959
2002-02-20,0.0
2002-02-21,-0.2221
2002-02-22,-1.6698
2002-02-26,-2.0755
2002-02-27,0.1927
2002-02-28,-1.5385
2002-03-01,-0.3906
2002-03-06,0.1961
2002-03-07,-0.1957
2002-03-08,0.0
2002-03-12,-0.1961
2002-03-13,-0.7859
2002-03-14,0.198
2002-03-15,0.0
2002-03-18,0.3953
2002-03-19,0.1181
2002-03-20,-0.118
2002-03-21,0.0
2002-03-22,0.1575
2002-03-25,-0.7469
2002-03-26,-0.9901
2002-03-27,-0.2
2002-03-28,0.1603
2002-04-01,-0.5602
2002-04-02,0.6036
2002-04-04,-0.6
2002-04-05,0.2012
2002-04-08,0.6024
2002-04-09,-0.5988
2002-04-10,0.4016
2002-04-11,0.2
2002-04-12,0.5988
2002-04-15,-1.5873
2002-04-16,1.6129
2002-04-17,1.3889
2002-04-18,-0.9785
2002-04-19,-1.1858
2002-04-22,-0.8
2002-04-23,-0.8065
2002-04-24,-3.3333
2002-04-25,-1.9765000000000001
2002-04-26,2.3166
2002-04-29,-0.4193
2002-04-30,0.2105
2002-05-02,0.3796
2002-05-03,0.0
2002-05-06,-0.2101
2002-05-08,0.0
2002-05-09,-0.2105
2002-05-10,0.0
2002-05-13,1.0549
2002-05-14,-0.7516
2002-05-15,0.4628
2002-05-16,0.0838
2002-05-17,-0.2929
2002-05-20,-0.3357
2002-05-21,0.4632
2002-05-22,0.3772
2002-05-23,0.2088
2002-05-24,0.0
2002-05-28,-0.2917
2002-05-29,0.0836
2002-05-30,0.2088
2002-05-31,0.0
2002-06-03,0.0
2002-06-04,-0.7083
2002-06-05,1.3428
2002-06-06,-0.207
2002-06-07,-1.0373
2002-06-10,0.6709
2002-06-11,-0.4581
2002-06-12,-1.3389
2002-06-13,-2.4596999999999998
2002-06-14,-3.0435
2002-06-17,-1.7936999999999999
2002-06-18,0.4566
2002-06-19,-0.2273
2002-06-20,0.6834
2002-06-21,-1.9005
2002-06-24,0.3229
2002-06-25,1.1494
2002-06-26,-0.9545
2002-06-27,0.5048
2002-06-28,0.4566
2002-07-01,0.0
2002-07-02,1.1364
2002-07-03,-0.4494
2002-07-05,-0.4515
2002-07-08,2.2676
2002-07-09,-0.6652
2002-07-10,-0.4464
2002-07-11,-0.852
2002-07-12,-0.4975
2002-07-15,-1.0909
2002-07-16,-4.5956
2002-07-17,1.2042
2002-07-18,0.0952
2002-07-19,-0.1902
2002-07-22,-1.191
2002-07-23,-2.3626
2002-07-24,0.0
2002-07-25,2.4691
2002-07-26,0.7229
2002-07-29,0.4785
2002-07-30,1.2857
2002-08-01,-0.6138
2002-08-02,-0.3325
2002-08-05,-0.3813
2002-08-06,-0.4785
2002-08-07,-0.4808
2002-08-08,2.657
2002-08-09,1.8353000000000002
2002-08-12,-0.1848
2002-08-13,0.9259
2002-08-14,-2.2936
2002-08-15,0.7042
2002-08-16,-0.6993
2002-08-19,-0.6573
2002-08-20,0.4253
2002-08-21,0.4706
2002-08-22,3.8407
2002-08-23,-0.406
2002-08-26,-1.2681
2002-08-28,-0.4587
2002-08-29,0.3226
2002-08-30,0.9646
2002-09-03,-1.2739
2002-09-04,-0.1843
2002-09-05,0.4155
2002-09-06,0.6897
2002-09-09,-0.0913
2002-09-10,-0.1371
2002-09-11,0.2288
2002-09-12,0.4566
2002-09-13,-0.4545
2002-09-16,0.2283
2002-09-17,0.0
2002-09-18,-0.9112
2002-09-19,-1.1494
2002-09-20,0.0
2002-09-23,-2.3256
2002-09-24,0.0
2002-09-25,0.0
2002-09-26,1.2857
2002-09-27,-0.094
2002-09-30,0.0
2002-10-01,0.8
2002-10-02,-0.0934
2002-10-03,-0.4673
2002-10-07,-1.4085
2002-10-08,-3.5714
2002-10-09,-1.2346
2002-10-10,-1.0
2002-10-11,0.5051
2002-10-14,1.005
2002-10-15,3.8308
2002-10-16,-0.2875
2002-10-17,0.4325
2002-10-18,-1.866
2002-10-21,-2.0965
2002-10-22,0.0996
2002-10-23,0.4975
2002-10-24,0.7426
2002-10-25,-0.0491
2002-10-28,5.703
2002-10-29,0.4651
2002-10-30,-2.7315
2002-10-31,1.3803
2002-11-01,0.4695
2002-11-04,0.4673
2002-11-05,-0.4651
2002-11-06,0.8879
2002-11-07,2.5581
2002-11-08,-0.2268
2002-11-11,-1.5909
2002-11-12,-1.3857
2002-11-13,0.7026
2002-11-14,0.6977
2002-11-15,-0.6928
2002-11-18,0.0
2002-11-19,2.3256
2002-11-20,0.6818
2002-11-21,2.0316
2002-11-22,1.9912
2002-11-25,0.6508
2002-11-26,1.9397
2002-11-27,0.4228
2002-11-29,-1.0105
2002-12-02,-0.7231
2002-12-03,0.8569
2002-12-04,-1.0195
2002-12-05,-0.4292
2002-12-06,0.0
2002-12-09,-0.8621
2002-12-10,13.913
2002-12-11,0.0382
2002-12-12,1.5643
2002-12-13,-1.5026000000000002
2002-12-16,-0.1907
2002-12-17,0.6878
2002-12-18,-0.5693
2002-12-19,-2.8626
2002-12-20,0.3929
2002-12-23,-0.0391
2002-12-24,0.4307
2002-12-27,-0.1949
2002-12-30,-0.9766
2002-12-31,-0.3945
2003-01-02,-2.3762
2003-01-03,1.0142
2003-01-06,1.3655
2003-01-07,-0.9509
2003-01-08,-1.12
2003-01-09,0.3236
2003-01-10,0.5645
2003-01-13,-2.085
2003-01-14,-0.5324
2003-01-15,-0.2058
2003-01-16,0.3713
2003-01-17,-0.3288
2003-01-21,0.2062
2003-01-22,-0.2058
2003-01-23,0.6186
2003-01-24,-0.3689
2003-01-27,-1.2752
2003-01-28,0.0
2003-01-29,-0.7083
2003-01-30,0.6714
2003-01-31,-1.1255
2003-02-03,-0.9275
2003-02-04,-0.7234
2003-02-05,-1.4144999999999999
2003-02-06,0.6522
2003-02-10,0.216
2003-02-11,-0.9052
2003-02-12,0.0
2003-02-13,0.1747
2003-02-14,0.4795
2003-02-18,0.1302
2003-02-19,0.13
2003-02-20,-0.2596
2003-02-21,1.7787
2003-02-24,-0.2558
2003-02-25,-1.7094
2003-02-26,-0.3478
2003-02-27,0.2618
2003-02-28,0.087
2003-03-03,-0.4348
2003-03-04,-0.8734
2003-03-05,0.2203
2003-03-06,-0.2198
2003-03-07,0.1762
2003-03-10,-0.3958
2003-03-11,-1.3687
2003-03-12,-1.0295
2003-03-13,0.8593
2003-03-14,0.9865
2003-03-17,-0.0888
2003-03-19,1.3333
2003-03-20,-0.3947
2003-03-21,1.6733
2003-03-24,-0.3898
2003-03-25,0.5217
2003-03-26,-0.9516
2003-03-27,-0.0873
2003-03-28,-0.1311
2003-03-31,-0.3501
2003-04-01,-2.0641
2003-04-02,0.2242
2003-04-03,0.4027
2003-04-04,0.3119
2003-04-07,-0.311
2003-04-08,0.7576
2003-04-09,-0.4865
2003-04-10,3.0667
2003-04-11,-0.9056
2003-04-14,-0.3046
2003-04-15,0.0
2003-04-16,-0.4801
2003-04-17,0.5702
2003-04-21,-0.785
2003-04-22,0.4396
2003-04-23,-0.4376
2003-04-24,0.0
2003-04-25,1.4505
2003-04-28,3.5529
2003-04-29,2.5941
2003-04-30,-0.0816
2003-05-01,0.6122
2003-05-02,2.2312
2003-05-05,1.3492
2003-05-06,0.4307
2003-05-07,0.1559
2003-05-08,0.8594
2003-05-09,0.3098
2003-05-12,2.3166
2003-05-13,2.0755
2003-05-14,-1.0351
2003-05-15,-0.0747
2003-05-16,1.1589
2003-05-19,-0.813
2003-05-20,0.5216
2003-05-21,-0.2224
2003-05-22,0.7429
2003-05-23,1.8805
2003-05-27,-0.1086
2003-05-28,1.413
2003-05-29,2.5366
2003-05-30,2.0906
2003-06-02,0.3413
2003-06-03,-2.0068
2003-06-04,0.6248
2003-06-05,-0.4139
2003-06-06,0.1039
2003-06-09,-0.519
2003-06-10,-0.313
2003-06-11,0.2791
2003-06-12,0.0696
2003-06-13,0.7302
2003-06-16,0.1726
2003-06-17,0.9649
2003-06-18,0.0683
2003-06-19,-0.9209
2003-06-20,-0.5164
2003-06-23,-1.9031
2003-06-24,-0.388
2003-06-25,0.0
2003-06-26,-0.1062
2003-06-27,-0.319
2003-06-30,-0.569
2003-07-01,-0.5007
2003-07-02,-0.5751
2003-07-03,-0.1085
2003-07-07,-1.0858
2003-07-08,-0.1829
2003-07-09,-1.0264
2003-07-10,-2.963
2003-07-11,0.916
2003-07-14,0.3026
2003-07-15,-0.8296
2003-07-16,-0.1521
2003-07-18,-1.3709
2003-07-21,0.1158
2003-07-22,-0.6942
2003-07-23,-0.3883
2003-07-24,2.6901
2003-07-25,3.8724
2003-07-28,1.9737
2003-07-29,0.1434
2003-07-30,-0.5011
2003-07-31,-0.1439
2003-08-01,-0.1801
2003-08-04,-2.2375
2003-08-05,0.0738
2003-08-06,0.2951
2003-08-07,0.1107
2003-08-08,0.0369
2003-08-11,1.8423
2003-08-12,1.3025
2003-08-13,0.3571
2003-08-14,1.4591
2003-08-18,0.4911
2003-08-19,0.1396
2003-08-20,-1.3594
2003-08-21,-0.9187
2003-08-22,0.0713
2003-08-25,-0.1426
2003-08-26,2.07
2003-08-27,0.6993
2003-08-28,-0.3472
2003-08-29,0.0
2003-09-02,0.3484
2003-09-03,-0.3472
2003-09-04,-0.8362
2003-09-05,-0.2108
2003-09-08,-0.7394
2003-09-09,-0.3547
2003-09-10,0.4272
2003-09-11,0.1418
2003-09-12,-0.3186
2003-09-15,0.0
2003-09-16,0.142
2003-09-17,0.2837
2003-09-18,0.1061
2003-09-19,0.6711
2003-09-22,0.2807
2003-09-23,-0.4549
2003-09-24,0.8787
2003-09-25,0.3484
2003-09-26,1.3889
2003-09-29,-0.274
2003-09-30,0.0
2003-10-01,0.3434
2003-10-02,0.7871
2003-10-03,0.6791
2003-10-06,-0.5059
2003-10-07,-0.5085
2003-10-08,0.5111
2003-10-09,-0.5085
2003-10-10,0.6814
2003-10-13,-0.1692
2003-10-14,2.8814
2003-10-15,0.1977
2003-10-16,1.0852
2003-10-17,1.6591
2003-10-20,1.6320000000000001
2003-10-21,5.7935
2003-10-22,0.4762
2003-10-23,-0.7701
2003-10-24,0.209
2003-10-27,-0.0298
2003-10-28,0.2682
2003-10-29,0.3863
2003-10-30,1.2137
2003-10-31,-0.819
2003-11-03,0.5308
2003-11-04,1.3494
2003-11-05,0.5499
2003-11-06,-0.404
2003-11-07,0.0
2003-11-10,0.4057
2003-11-11,-0.1732
2003-11-12,0.318
2003-11-13,0.2882
2003-11-14,0.1149
2003-11-17,-0.3444
2003-11-18,0.3744
2003-11-19,-0.7747
2003-11-20,-0.0868
2003-11-21,-0.1158
2003-11-24,0.1449
2003-11-25,-0.1736
2003-11-26,1.4493
2003-11-28,0.1429
2003-12-01,-0.1712
2003-12-02,0.0286
2003-12-03,0.0
2003-12-04,-0.2857
2003-12-05,0.5444
2003-12-08,-0.2565
2003-12-09,-0.2857
2003-12-10,-0.5158
2003-12-11,-0.9217
2003-12-12,-0.436
2003-12-15,-0.146
2003-12-16,-0.8772
2003-12-17,0.295
2003-12-18,0.0882
2003-12-19,-0.4408
2003-12-22,0.3542
2003-12-23,-0.5882
2003-12-24,0.5917
2003-12-26,-0.2353
2003-12-29,-0.3538
2003-12-30,0.1479
2003-12-31,0.0886
2004-01-02,-0.3542
2004-01-05,-0.237
2004-01-06,0.1485
2004-01-07,0.0593
2004-01-08,0.4444
2004-01-09,0.295
2004-01-12,-1.4118
2004-01-13,-2.2076000000000002
2004-01-14,-3.1117
2004-01-15,-0.0315
2004-01-16,4.0
2004-01-20,3.3616
2004-01-21,0.7911
2004-01-22,-0.2907
2004-01-23,-0.2915
2004-01-26,0.0
2004-01-27,-1.1696
2004-01-28,-0.355
2004-01-29,-0.386
2004-01-30,0.3577
2004-02-02,-0.3564
2004-02-03,0.2981
2004-02-04,-0.1783
2004-02-05,-0.3284
2004-02-06,0.569
2004-02-09,0.1787
2004-02-10,-0.8323
2004-02-11,0.8693
2004-02-12,-0.5944
2004-02-13,0.4783
2004-02-17,-0.0298
2004-02-18,-0.2976
2004-02-19,-0.8657
2004-02-20,-0.2409
2004-02-23,0.332
2004-02-24,-0.0301
2004-02-25,-0.331
2004-02-26,-0.3623
2004-02-27,-0.1515
2004-03-01,0.1517
2004-03-02,-0.6061
2004-03-03,-0.4573
2004-03-04,-0.1531
2004-03-05,1.1963
2004-03-08,1.5156
2004-03-09,-1.4631
2004-03-10,-0.9091
2004-03-11,0.0
2004-03-12,-1.5291000000000001
2004-03-15,-0.0311
2004-03-16,-2.2057
2004-03-17,-1.6518000000000002
2004-03-18,1.2597
2004-03-19,-0.1595
2004-03-22,-0.1597
2004-03-23,-0.256
2004-03-24,-0.2246
2004-03-25,0.6109
2004-03-26,1.2784
2004-03-29,0.2209
2004-03-30,0.4408
2004-03-31,1.3166
2004-04-01,-0.6498
2004-04-02,-0.4671
2004-04-05,0.3442
2004-04-06,0.0312
2004-04-07,0.2494
2004-04-08,-1.3993
2004-04-12,-0.1892
2004-04-13,0.0632
2004-04-14,0.1579
2004-04-15,-0.7251
2004-04-16,0.0635
2004-04-19,-0.3491
2004-04-20,-1.3057
2004-04-21,-1.2585
2004-04-22,0.098
2004-04-23,0.3918
2004-04-26,0.4878
2004-04-27,0.9061
2004-04-28,-0.4169
2004-04-29,-1.7391
2004-04-30,0.6227
2004-05-03,-0.3257
2004-05-04,-0.6536
2004-05-05,0.4605
2004-05-06,0.0985
2004-05-07,-1.542
2004-05-10,-1.6661000000000001
2004-05-11,-0.3728
2004-05-12,-1.3946
2004-05-13,-1.1728
2004-05-14,-0.1745
2004-05-17,-1.6783000000000001
2004-05-18,-2.5249
2004-05-19,1.5323
2004-05-20,-0.1078
2004-05-21,-0.5396
2004-05-24,-1.3743
2004-05-25,-2.4936
2004-05-26,1.5043
2004-05-27,0.2223
2004-05-28,-0.9982
2004-06-01,-1.0456
2004-06-02,-0.6038
2004-06-03,1.3667
2004-06-04,2.0225
2004-06-07,3.7445
2004-06-08,-1.4508
2004-06-09,-0.4309
2004-06-10,-0.1082
2004-06-14,-1.1191
2004-06-15,0.8762
2004-06-17,0.1086
2004-06-18,0.8315
2004-06-21,0.3586
2004-06-22,-0.0715
2004-06-23,-0.286
2004-06-24,-0.3944
2004-06-25,0.288
2004-06-28,-0.7897
2004-06-29,-0.1447
2004-06-30,0.6159
2004-07-01,-0.6482
2004-07-02,0.5074
2004-07-06,-0.7212
2004-07-07,-0.1453
2004-07-08,-0.0364
2004-07-09,-1.5284
2004-07-12,-0.5913
2004-07-13,-0.1487
2004-07-14,-2.1966
2004-07-15,-0.6091
2004-07-16,-0.0383
2004-07-19,0.0383
2004-07-20,-0.4213
2004-07-21,-0.8846
2004-07-22,-1.0089
2004-07-23,-2.1168
2004-07-26,-3.8446
2004-07-27,-0.0416
2004-07-28,-2.7083
2004-07-29,-1.242
2004-07-30,2.4284
2004-08-02,0.7197
2004-08-03,-0.1261
2004-08-04,0.3367
2004-08-05,0.0421
2004-08-06,-0.4209
2004-08-09,-0.1691
2004-08-10,1.2278
2004-08-11,-0.4601
2004-08-12,-0.3782
2004-08-13,1.0122
