ticker,UE US Equity
2015-05-27,0.546
2015-05-28,-0.4977
2015-05-29,-1.7734999999999999
2015-06-01,0.9722
2015-06-02,0.321
2015-06-03,-0.2742
2015-06-04,0.4583
2015-06-05,-0.1825
2015-06-08,0.4113
2015-06-09,-0.8648
2015-06-10,1.4233
2015-06-11,1.1317
2015-06-12,1.355
2015-06-15,-1.8717000000000001
2015-06-16,-0.3179
2015-06-17,1.6401
2015-06-18,1.2102
2015-06-19,-0.7972
2015-06-22,-0.5357
2015-06-23,0.3142
2015-06-24,-1.4318
2015-06-25,-1.0894
2015-06-26,-1.1473
2015-06-29,-2.9248
2015-06-30,-0.5739
2015-07-01,0.481
2015-07-02,0.4308
2015-07-06,0.0
2015-07-07,1.2869
2015-07-08,-0.9412
2015-07-09,-0.1425
2015-07-10,0.9515
2015-07-13,0.8011
2015-07-14,0.2805
2015-07-15,0.1399
2015-07-16,0.2328
2015-07-17,0.2322
2015-07-20,-0.5561
2015-07-21,-0.3262
2015-07-22,0.2338
2015-07-23,-1.819
2015-07-24,-1.1401
2015-07-27,2.9793
2015-07-28,-0.2333
2015-07-29,0.2806
2015-07-30,0.0
2015-07-31,0.1399
2015-08-03,0.7918
2015-08-04,0.0
2015-08-05,-0.0462
2015-08-06,1.4332
2015-08-07,1.5497
2015-08-10,-1.6158000000000001
2015-08-11,2.0073
2015-08-12,0.5367
2015-08-13,1.1566
2015-08-14,-0.2199
2015-08-17,1.6307
2015-08-18,-0.5637
2015-08-19,-0.6106
2015-08-20,-1.5358
2015-08-21,-2.0053
2015-08-24,-5.2751
2015-08-25,-2.2564
2015-08-26,3.2908
2015-08-27,1.9496
2015-08-28,-0.5131
2015-08-31,-1.9691
2015-09-01,-3.0607
2015-09-02,1.3814
2015-09-03,0.8759
2015-09-04,-2.9426
2015-09-08,1.2922
2015-09-09,-0.9814
2015-09-10,-0.0991
2015-09-11,2.3313
2015-09-14,0.8321
2015-09-15,1.7476
2015-09-16,1.479
2015-09-17,1.9746000000000001
2015-09-18,-0.1383
2015-09-21,0.3693
2015-09-22,-1.7479
2015-09-23,-0.515
2015-09-24,-0.7529
2015-09-25,1.0431
2015-09-28,-0.7977
2015-09-29,2.1287
2015-09-30,0.0
2015-10-01,-0.0463
2015-10-02,1.2048
2015-10-05,1.6941000000000002
2015-10-06,0.0
2015-10-07,1.5308000000000002
2015-10-08,0.8426
2015-10-09,-0.5717
2015-10-12,0.4865
2015-10-13,-0.044
2015-10-14,-0.4844
2015-10-15,2.6106
2015-10-16,0.69
2015-10-19,1.8843999999999999
2015-10-20,0.3783
2015-10-21,-0.7538
2015-10-22,0.3376
2015-10-23,-0.4626
2015-10-26,0.2535
2015-10-27,0.2107
2015-10-28,1.9344000000000001
2015-10-29,-0.8251
2015-10-30,-1.2479
2015-11-02,2.4853
2015-11-03,-1.7673999999999999
2015-11-04,0.5858
2015-11-05,1.0815
2015-11-06,-2.8807
2015-11-09,-1.7797
2015-11-10,1.3805
2015-11-11,0.1702
2015-11-12,-1.6568
2015-11-13,-1.2959
2015-11-16,1.0941
2015-11-17,1.1255
2015-11-18,0.6849
2015-11-19,0.4677
2015-11-20,0.5501
2015-11-23,-0.2946
2015-11-24,0.2111
2015-11-25,0.1685
2015-11-27,2.2288
2015-11-30,-1.3163
2015-12-01,0.8754
2015-12-02,-2.2727
2015-12-03,-2.2833
2015-12-04,2.5097
2015-12-07,-0.9709
2015-12-08,-0.6394
2015-12-09,-0.0429
2015-12-10,-0.9013
2015-12-11,-1.5158
2015-12-14,-0.1775
2015-12-15,0.3556
2015-12-16,2.1701
2015-12-17,-0.7369
2015-12-18,-0.4803
2015-12-21,-0.2633
2015-12-22,0.8359
2015-12-23,0.6108
2015-12-24,1.0408
2015-12-28,0.3433
2015-12-29,2.1814
2015-12-30,-0.5442
2015-12-31,-1.3047
2016-01-04,-1.5777999999999999
2016-01-05,2.1231
2016-01-06,-0.0424
2016-01-07,-2.1647
2016-01-08,-2.7332
2016-01-11,1.5611000000000002
2016-01-12,0.9223
2016-01-13,-2.2628
2016-01-14,-1.0686
2016-01-15,0.315
2016-01-19,2.2432
2016-01-20,-1.4041000000000001
2016-01-21,1.3351
2016-01-22,3.2938
2016-01-25,-1.318
2016-01-26,4.0069
2016-01-27,-2.7340999999999998
2016-01-28,0.937
2016-01-29,2.5316
2016-02-01,0.2469
2016-02-02,-1.1084
2016-02-03,1.5774
2016-02-04,-0.7765
2016-02-05,-1.771
2016-02-08,-0.9644
2016-02-09,1.6088
2016-02-10,-1.3333
2016-02-11,-1.3091
2016-02-12,1.027
2016-02-16,0.5083
2016-02-17,0.2528
2016-02-18,-0.8407
2016-02-19,1.4413
2016-02-22,-0.794
2016-02-23,-0.0421
2016-02-24,-0.0843
2016-02-25,3.6272
2016-02-26,-0.3256
2016-02-29,-0.6942
2016-03-01,2.5082
2016-03-02,-0.9627
2016-03-03,0.081
2016-03-04,0.0405
2016-03-07,0.0809
2016-03-08,-0.8892
2016-03-09,1.509
2016-03-10,-0.3616
2016-03-11,0.9677
2016-03-14,-0.1208
2016-03-15,0.3225
2016-03-16,2.049
2016-03-17,0.7087
2016-03-18,-0.9773
2016-03-21,-0.6711
2016-03-22,-0.0397
2016-03-23,-1.4712
2016-03-24,-0.6457
2016-03-28,1.7872
2016-03-29,3.2322
2016-03-30,0.4639
2016-03-31,-0.5771
2016-04-01,0.0
2016-04-04,-1.1223
2016-04-05,-1.0568
2016-04-06,-0.4747
2016-04-07,-0.2782
2016-04-08,1.2356
2016-04-11,-0.9449
2016-04-12,0.6757
2016-04-13,-0.1184
2016-04-14,-0.751
2016-04-15,1.1947
2016-04-18,0.4329
2016-04-19,-0.2743
2016-04-20,-0.6287
2016-04-21,-3.1633
2016-04-22,1.96
2016-04-25,1.5619
2016-04-26,1.8138999999999998
2016-04-27,0.6197
2016-04-28,0.3079
2016-04-29,-0.4605
2016-05-02,1.7732999999999999
2016-05-03,-0.2273
2016-05-04,1.5945
2016-05-05,1.4574
2016-05-06,1.1418
2016-05-09,1.2382
2016-05-10,0.0
2016-05-11,-1.5108000000000001
2016-05-12,0.9496
2016-05-13,-0.2894
2016-05-16,0.3628
2016-05-17,-3.3984
2016-05-18,-2.5823
2016-05-19,-0.4994
2016-05-20,0.5792
2016-05-23,0.499
2016-05-24,1.7953000000000001
2016-05-25,-0.9756
2016-05-26,1.1368
2016-05-27,1.3114
2016-05-31,-0.7027
2016-06-01,0.9311
2016-06-02,1.2177
2016-06-03,0.8385
2016-06-06,-0.6146
2016-06-07,0.7639
2016-06-08,1.6606
2016-06-09,0.9233
2016-06-10,-1.0204
2016-06-13,-1.1376
2016-06-14,-0.1087
2016-06-15,0.1813
2016-06-16,1.1219999999999999
2016-06-17,-1.1811
2016-06-20,0.326
2016-06-21,0.5776
2016-06-22,-0.5025
2016-06-23,1.2987
2016-06-24,-0.6054
2016-06-27,1.2899
2016-06-28,3.3251
2016-06-29,1.3694
2016-06-30,0.8443
2016-07-01,-0.3684
2016-07-05,1.3445
2016-07-06,-0.3648
2016-07-07,-0.7989
2016-07-08,0.6376
2016-07-11,0.1
2016-07-12,-1.2991
2016-07-13,0.7762
2016-07-14,-1.6745
2016-07-15,0.0
2016-07-18,-0.4428
2016-07-19,0.3079
2016-07-20,-0.4093
2016-07-21,0.6164
2016-07-22,-0.034
2016-07-25,0.0681
2016-07-26,-0.5444
2016-07-27,-0.4447
2016-07-28,2.3368
2016-07-29,0.4365
2016-08-01,0.2675
2016-08-02,-1.2671000000000001
2016-08-03,-0.9794
2016-08-04,0.2729
2016-08-05,0.9184
2016-08-08,-0.2696
2016-08-09,0.8449
2016-08-10,0.4357
2016-08-11,-2.1021
2016-08-12,-0.6135
2016-08-15,-0.3772
2016-08-16,-0.9639
2016-08-17,1.1123
2016-08-18,-0.55
2016-08-19,-0.5876
2016-08-22,-0.2782
2016-08-23,0.4184
2016-08-24,-0.1389
2016-08-25,0.1739
2016-08-26,-1.2843
2016-08-29,0.7384
2016-08-30,0.0349
2016-08-31,0.0
2016-09-01,-0.1396
2016-09-02,1.7469999999999999
2016-09-06,0.2747
2016-09-07,0.6164
2016-09-08,-1.5657
2016-09-09,-4.0456
2016-09-12,0.4685
2016-09-13,-2.3314
2016-09-14,-0.6243
2016-09-15,1.0347
2016-09-16,0.0737
2016-09-19,1.5832000000000002
2016-09-20,0.0362
2016-09-21,1.3406
2016-09-22,2.2167
2016-09-23,-0.07
2016-09-26,0.385
2016-09-27,-0.9763
2016-09-28,0.5634
2016-09-29,-1.6106
2016-09-30,0.1423
2016-10-03,-2.0611
2016-10-04,-2.4311
2016-10-05,-3.0123
2016-10-06,-0.1917
2016-10-07,0.1921
2016-10-10,1.0352999999999999
2016-10-11,-1.1385
2016-10-12,0.0768
2016-10-13,1.9179
2016-10-14,-0.1129
2016-10-17,0.3768
2016-10-18,0.0
2016-10-19,0.0751
2016-10-20,-0.8627
2016-10-21,0.5675
2016-10-24,0.3762
2016-10-25,-0.075
2016-10-26,-2.3256
2016-10-27,-2.573
2016-10-28,0.3942
2016-10-31,1.3349
2016-11-01,-2.7896
2016-11-02,-1.395
2016-11-03,1.0105
2016-11-04,-0.7203
2016-11-07,2.499
2016-11-08,1.1404
2016-11-09,-2.7994
2016-11-10,0.0
2016-11-11,2.56
2016-11-14,2.9641
2016-11-15,-0.1136
2016-11-16,0.5309
2016-11-17,-1.2448
2016-11-18,-0.2292
2016-11-21,0.0
2016-11-22,3.1394
2016-11-23,0.4826
2016-11-25,0.2586
2016-11-28,-0.4422
2016-11-29,1.2583
2016-11-30,-0.9868
2016-12-01,-1.1812
2016-12-02,0.523
2016-12-05,-0.8175
2016-12-06,1.3488
2016-12-07,1.6636
2016-12-08,1.3091
2016-12-09,0.682
2016-12-12,0.5704
2016-12-13,0.5317
2016-12-14,-3.1628
2016-12-15,-1.9817
2016-12-16,1.4227
2016-12-19,1.4396
2016-12-20,0.2183
2016-12-21,-1.8881999999999999
2016-12-22,-1.3323
2016-12-23,0.0
2016-12-27,1.1253
2016-12-28,-1.3724
2016-12-29,1.6924000000000001
2016-12-30,1.7382
2017-01-03,0.2181
2017-01-04,2.0312
2017-01-05,0.2844
2017-01-06,0.0
2017-01-09,-1.1343
2017-01-10,-0.5378
2017-01-11,-0.6128
2017-01-12,0.8705
2017-01-13,-0.2157
2017-01-17,1.6577
2017-01-18,-0.0354
2017-01-19,-1.5957
2017-01-20,0.3604
2017-01-23,1.8671
2017-01-24,0.3877
2017-01-25,-0.9831
2017-01-26,-0.1773
2017-01-27,-0.8171
2017-01-30,0.1433
2017-01-31,0.0358
2017-02-01,-1.4301
2017-02-02,0.5441
2017-02-03,1.1905000000000001
2017-02-06,-1.2121
2017-02-07,-0.1804
2017-02-08,0.3615
2017-02-09,2.2695
2017-02-10,1.6202999999999999
2017-02-13,-1.1785
2017-02-14,-1.7888
2017-02-15,-1.5
2017-02-16,-0.7977
2017-02-17,2.6316
2017-02-21,1.3533
2017-02-22,-0.6676
2017-02-23,0.8136
2017-02-24,-0.2807
2017-02-27,0.7037
2017-02-28,-3.1097
2017-03-01,-0.3606
2017-03-02,-1.2305
2017-03-03,-0.4764
2017-03-06,-1.3255
2017-03-07,-1.1567
2017-03-08,-2.7935
2017-03-09,-2.0583
2017-03-10,-0.4362
2017-03-13,2.0311
2017-03-14,1.063
2017-03-15,2.9607
2017-03-16,-1.3620999999999999
2017-03-17,0.1534
2017-03-20,-1.0341
2017-03-21,-0.9288
2017-03-22,0.0781
2017-03-23,2.0687
2017-03-24,0.5736
2017-03-27,-1.749
2017-03-28,1.3932
2017-03-29,0.0
2017-03-30,0.3817
2017-03-31,0.0
2017-04-03,0.1521
2017-04-04,-0.4935
2017-04-05,-1.1064
2017-04-06,1.6975
2017-04-07,-0.569
2017-04-10,2.4418
2017-04-11,1.7877
2017-04-12,-1.3904
2017-04-13,-0.6308
2017-04-17,1.0456
2017-04-18,1.0347
2017-04-19,-0.1463
2017-04-20,1.2821
2017-04-21,-1.0488
2017-04-24,-1.7909000000000002
2017-04-25,0.2605
2017-04-26,-2.0045
2017-04-27,-0.6439
2017-04-28,-2.7831
2017-05-01,2.902
2017-05-02,0.0
2017-05-03,-0.2287
2017-05-04,-1.3369
2017-05-05,-0.9679
2017-05-08,-1.3292
2017-05-09,0.0396
2017-05-10,0.4356
2017-05-11,-1.6956
2017-05-12,-1.444
2017-05-15,0.0407
2017-05-16,-2.3596
2017-05-17,-0.4167
2017-05-18,-0.795
2017-05-19,2.2775
2017-05-22,0.5773
2017-05-23,-0.943
2017-05-24,1.1175
2017-05-25,0.2865
2017-05-26,-1.4694
2017-05-30,-1.0356
2017-05-31,-0.2093
2017-06-01,1.2584
2017-06-02,-0.3314
2017-06-05,-1.2469000000000001
2017-06-06,-0.7576
2017-06-07,3.1383
2017-06-08,-1.2747
2017-06-09,1.5827
2017-06-12,1.517
2017-06-13,1.1712
2017-06-14,-0.2819
2017-06-15,0.9693
2017-06-16,-0.96
2017-06-19,-2.4233000000000002
2017-06-20,-1.2417
2017-06-21,-1.7603
2017-06-22,0.384
2017-06-23,0.51
2017-06-26,1.9449999999999998
2017-06-27,0.4562
2017-06-28,0.4542
2017-06-29,-1.0275
2017-06-30,-1.4535
2017-07-03,2.9077
2017-07-05,-2.6618
2017-07-06,-0.5469
2017-07-07,2.7919
2017-07-10,-1.1111
2017-07-11,-0.2497
2017-07-12,0.9178
2017-07-13,0.4547
2017-07-14,1.7694999999999999
2017-07-17,1.3344
2017-07-18,1.5164
2017-07-19,0.7862
2017-07-20,-1.4431
2017-07-21,-1.5433
2017-07-24,0.0402
2017-07-25,1.5267
2017-07-26,-0.2374
2017-07-27,1.5470000000000002
2017-07-28,-2.2266
2017-07-31,0.3995
2017-08-01,1.0346
2017-08-02,-1.1816
2017-08-03,-1.674
2017-08-04,3.2023
2017-08-07,0.0786
2017-08-08,-0.9027
2017-08-09,0.5149
2017-08-10,-1.0244
2017-08-11,-1.7516
2017-08-14,2.8768000000000002
2017-08-15,-2.8750999999999998
2017-08-16,1.2165
2017-08-17,-1.2019
2017-08-18,-1.7843
2017-08-21,0.6193
2017-08-22,-1.0259
2017-08-23,1.7412999999999998
2017-08-24,1.3447
2017-08-25,1.6888
2017-08-28,-2.1352
2017-08-29,-0.6465
2017-08-30,1.1387
2017-08-31,1.1259000000000001
2017-09-01,1.2326
2017-09-05,-0.1178
2017-09-06,0.1573
2017-09-07,-0.7852
2017-09-08,-0.9102
2017-09-11,0.7188
2017-09-12,-0.7534
2017-09-13,0.1199
2017-09-14,1.7558
2017-09-15,0.0
2017-09-18,-1.3449
2017-09-19,-2.927
2017-09-20,-1.1979
2017-09-21,-0.0836
2017-09-22,-0.1674
2017-09-25,1.8022
2017-09-26,1.3998
2017-09-27,-0.7714
2017-09-28,0.2046
2017-09-29,-1.5108000000000001
2017-10-02,-0.8706
2017-10-03,1.2965
2017-10-04,1.3212
2017-10-05,0.6927
2017-10-06,-0.6475
2017-10-09,0.4481
2017-10-10,1.541
2017-10-11,0.4792
2017-10-12,-0.3975
2017-10-13,1.4765
2017-10-16,-0.9044
2017-10-17,0.0794
2017-10-18,-1.1102
2017-10-19,-0.7618
2017-10-20,-1.2929
2017-10-23,0.3275
2017-10-24,-1.1424
2017-10-25,-0.9492
2017-10-26,-0.75
2017-10-27,0.2099
2017-10-30,-0.8798
2017-10-31,-0.8453
2017-11-01,1.2361
2017-11-02,4.9263
2017-11-03,-3.5313
2017-11-06,-0.7903
2017-11-07,1.4675
2017-11-08,0.3306
2017-11-09,1.112
2017-11-10,0.611
2017-11-13,-0.7287
2017-11-14,0.6933
2017-11-15,-0.729
2017-11-16,1.0608
2017-11-17,0.2826
2017-11-20,-0.2415
2017-11-21,1.2107
2017-11-22,0.3987
2017-11-24,0.3971
2017-11-27,-1.4241
2017-11-28,1.1637
2017-11-29,1.9437
2017-11-30,-0.5837
2017-12-01,0.5479
2017-12-04,1.1678
2017-12-05,-2.6164
2017-12-06,-1.2643
2017-12-07,-0.08
2017-12-08,0.1201
2017-12-11,-0.44
2017-12-12,0.9642
2017-12-13,0.8754
2017-12-14,0.5128
2017-12-15,2.0982
2017-12-18,1.1632
2017-12-19,-2.0698
2017-12-20,-2.3483
2017-12-21,-0.2405
2017-12-22,1.2053
2017-12-26,0.9528
2017-12-27,-0.0393
2017-12-28,0.236
2017-12-29,0.0392
2018-01-02,0.3923
2018-01-03,-0.8597
2018-01-04,-2.2073
2018-01-05,0.6046
2018-01-08,0.1603
2018-01-09,-2.7199999999999998
2018-01-10,-0.9046
2018-01-11,0.1245
2018-01-12,-0.4559
2018-01-16,-1.0824
2018-01-17,0.2525
2018-01-18,-1.2594
2018-01-19,1.8282
2018-01-22,0.2923
2018-01-23,0.8743
2018-01-24,-0.5778
2018-01-25,-0.9963
2018-01-26,-0.7547
2018-01-29,-1.9434
2018-01-30,-1.1202
2018-01-31,1.8736000000000002
2018-02-01,-4.3627
2018-02-02,-0.6261
2018-02-05,-3.0603
2018-02-06,-0.2786
2018-02-07,-1.4898
2018-02-08,-3.0718
2018-02-09,1.6577
2018-02-12,0.7194
2018-02-13,0.8571
2018-02-14,0.0472
2018-02-15,1.9348999999999998
2018-02-16,2.0833
2018-02-20,-0.4082
2018-02-21,-1.9125999999999999
2018-02-22,0.8357
2018-02-23,1.6575
2018-02-26,0.9511
2018-02-27,-3.0058
2018-02-28,-0.185
2018-03-01,1.4828999999999999
2018-03-02,0.7763
2018-03-05,1.314
2018-03-06,0.9839
2018-03-07,-0.2657
2018-03-08,-0.7549
2018-03-09,-2.953
2018-03-12,0.7838
2018-03-13,-1.4639
2018-03-14,-0.4178
2018-03-15,-0.7065
2018-03-16,1.4706000000000001
2018-03-19,-0.935
2018-03-20,-1.6045
2018-03-21,-0.4796
2018-03-22,-0.0964
2018-03-23,-1.3507
2018-03-26,1.1736
2018-03-27,-0.5317
2018-03-28,4.4704
2018-03-29,-0.6977
2018-04-02,-1.9672
2018-04-03,1.9588999999999999
2018-04-04,2.0619
2018-04-05,-0.4591
2018-04-06,-1.9373
2018-04-09,-0.5644
2018-04-10,0.8988
2018-04-11,-0.4219
2018-04-12,-2.354
2018-04-13,0.675
2018-04-16,0.2395
2018-04-17,0.7167
2018-04-18,-0.4744
2018-04-19,-2.4786
2018-04-20,-1.6618
2018-04-23,-1.4414
2018-04-24,1.2103
2018-04-25,-0.6477
2018-04-26,2.3571
2018-04-27,3.4787
2018-04-30,-2.6042
2018-05-01,1.7015
2018-05-02,-2.1511
2018-05-03,-0.1466
2018-05-04,1.8102
2018-05-07,0.1922
2018-05-08,0.1918
2018-05-09,-0.1915
2018-05-10,1.4388
2018-05-11,-0.7565
2018-05-14,-1.334
2018-05-15,-1.9797
2018-05-16,0.0985
2018-05-17,-0.0492
2018-05-18,-0.5416
2018-05-21,1.6337000000000002
2018-05-22,0.7306
2018-05-23,1.1122
2018-05-24,-0.813
2018-05-25,1.3982999999999999
2018-05-29,1.9971
2018-05-30,1.6783000000000001
2018-05-31,0.2751
2018-06-01,-0.3201
2018-06-04,0.2294
2018-06-05,0.3661
2018-06-06,1.3224
2018-06-07,0.09
2018-06-08,0.4946
2018-06-11,0.2237
2018-06-12,0.625
2018-06-13,-1.6859
2018-06-14,1.083
2018-06-15,-0.4509
2018-06-18,-0.1812
2018-06-19,-0.5898
2018-06-20,2.3733
2018-06-21,1.4712
2018-06-22,0.6151
2018-06-25,0.4367
2018-06-26,-0.3913
2018-06-27,-0.0873
2018-06-28,-0.0874
2018-06-29,0.0
2018-07-02,-0.5684
2018-07-03,0.6596
2018-07-05,1.3980000000000001
2018-07-06,0.3016
2018-07-09,-0.988
2018-07-10,-0.7375
2018-07-11,-0.0437
2018-07-12,0.2624
2018-07-13,-0.3925
2018-07-16,-0.3503
2018-07-17,-0.9227
2018-07-18,-0.2217
2018-07-19,1.8222
2018-07-20,-1.5276999999999998
2018-07-23,0.0887
2018-07-24,-1.0186
2018-07-25,0.3579
2018-07-26,0.4458
2018-07-27,-3.1957
2018-07-30,1.7423
2018-07-31,2.2082
2018-08-01,0.8377
2018-08-02,-1.1806
2018-08-03,1.1062
2018-08-06,-1.8818000000000001
2018-08-07,-1.8287
2018-08-08,-0.5906
2018-08-09,0.2285
2018-08-10,-0.7752
2018-08-13,-0.0919
2018-08-14,2.4379
2018-08-15,0.8981
2018-08-16,0.9791
2018-08-17,1.4102999999999999
2018-08-20,0.8692
2018-08-21,0.0
2018-08-22,0.1723
2018-08-23,-0.3441
2018-08-24,0.1726
2018-08-27,-1.6803
2018-08-28,1.0955
2018-08-29,-0.6068
2018-08-30,-0.1744
2018-08-31,-0.1311
2018-09-04,-1.9247999999999998
2018-09-05,0.5352
2018-09-06,0.7542
2018-09-07,-0.5724
2018-09-10,0.1329
2018-09-11,-0.3096
2018-09-12,-0.3549
2018-09-13,0.089
2018-09-14,-1.1231
2018-09-17,1.0904
2018-09-18,-0.1798
2018-09-19,-2.2963
2018-09-20,2.212
2018-09-21,-0.0451
2018-09-24,-2.12
2018-09-25,0.6452
2018-09-26,-0.87
2018-09-27,0.1386
2018-09-28,1.845
2018-10-01,-1.2681
2018-10-02,-1.422
2018-10-03,-1.396
2018-10-04,-0.7079
2018-10-05,0.2852
2018-10-08,2.0853
2018-10-09,-0.7428
2018-10-10,-3.0402
2018-10-11,-3.6662
2018-10-12,0.5008
2018-10-15,0.3986
2018-10-16,2.3821
2018-10-17,-0.8725
2018-10-18,-0.1467
2018-10-19,0.5387
2018-10-22,-1.8022
2018-10-23,-0.8433
2018-10-24,-0.9505
2018-10-25,3.1818
2018-10-26,-0.7342
2018-10-29,1.5779
2018-10-30,2.1359
2018-10-31,-2.6141
2018-11-01,1.5129000000000001
2018-11-02,-2.0192
2018-11-05,0.8832
2018-11-06,0.2918
2018-11-07,0.8729
2018-11-08,0.7212
2018-11-09,-0.3341
2018-11-12,-0.1437
2018-11-13,-0.6235
2018-11-14,-0.9653
2018-11-15,-0.9259
2018-11-16,-0.1476
2018-11-19,-1.2808
2018-11-20,-0.7485
2018-11-21,-0.8044
2018-11-23,-1.0137
2018-11-26,-0.4096
2018-11-27,0.0514
2018-11-28,1.9013
2018-11-29,-1.3616
2018-11-30,1.9426999999999999
2018-12-03,-1.4042
2018-12-04,-2.3906
2018-12-06,3.5956
2018-12-07,-2.9175
2018-12-10,-2.3316
2018-12-11,0.6366
2018-12-12,-1.7396
2018-12-13,0.6438
2018-12-14,1.2945
2018-12-17,-5.9105
2018-12-18,0.9055
2018-12-19,-2.8043
2018-12-20,-1.7888
2018-12-21,-1.5864
2018-12-24,-2.0896
2018-12-26,2.6829
2018-12-27,-0.5938
2018-12-28,-0.6571
2018-12-31,-0.0601
2019-01-02,-0.1805
2019-01-03,2.2904999999999998
2019-01-04,3.2999
2019-01-07,2.6241
2019-01-08,3.7799
2019-01-09,0.4285
2019-01-10,0.8
2019-01-11,0.4762
2019-01-14,-0.4739
2019-01-15,0.8466
2019-01-16,0.7345
2019-01-17,0.8854
2019-01-18,1.2907
2019-01-22,0.051
2019-01-23,0.2547
2019-01-24,0.6098
2019-01-25,1.4646
2019-01-28,0.6969
2019-01-29,0.692
2019-01-30,0.6382
2019-01-31,-0.3902
2019-02-01,-0.5877
2019-02-04,0.6404
2019-02-05,0.2937
2019-02-06,-1.0249
2019-02-07,2.2189
2019-02-08,-0.4342
2019-02-11,0.1453
2019-02-12,-1.1127
2019-02-13,0.4892
2019-02-14,-2.2882
2019-02-15,0.4484
2019-02-19,-0.744
2019-02-20,-0.1499
2019-02-21,-1.4014
2019-02-22,0.5076
2019-02-25,-0.404
2019-02-26,-0.1521
2019-02-27,-0.8126
2019-02-28,-0.5632
2019-03-01,-2.6262
2019-03-04,0.4231
2019-03-05,0.7899
2019-03-06,-1.3584
2019-03-07,-0.7945
2019-03-08,0.0
2019-03-11,1.3348
2019-03-12,0.7903
2019-03-13,-0.575
2019-03-14,-0.1052
2019-03-15,-0.7987
2019-03-18,-0.3757
2019-03-19,-0.6466
2019-03-20,-0.0542
2019-03-21,1.8991
2019-03-22,-1.1715
2019-03-25,-1.1853
2019-03-26,1.9628999999999999
2019-03-27,-0.8021
2019-03-28,2.965
2019-03-29,-0.5236
2019-04-01,0.3158
2019-04-02,1.5215
2019-04-03,-1.3953
2019-04-04,0.9958
2019-04-05,1.2455
2019-04-08,-0.8713
2019-04-09,-1.2927
2019-04-10,1.4144
2019-04-11,-0.6715
2019-04-12,-0.364
2019-04-15,-1.1482
2019-04-16,-1.6895
2019-04-17,0.0537
2019-04-18,0.4831
2019-04-22,-2.2436
2019-04-23,1.4754
2019-04-24,1.2924
2019-04-25,-0.7443
2019-04-26,0.1607
2019-04-29,-0.5348
2019-04-30,-0.1613
2019-05-01,0.2693
2019-05-02,-2.7927
2019-05-03,1.1602000000000001
2019-05-06,0.6008
2019-05-07,-2.1716
2019-05-08,-0.4994
2019-05-09,-0.725
2019-05-10,0.7303
2019-05-13,0.3346
2019-05-14,1.2229
2019-05-15,1.0434
2019-05-16,-0.8696
2019-05-17,-0.932
2019-05-20,-0.4981
2019-05-21,0.6118
2019-05-22,-0.0553
2019-05-23,0.0553
2019-05-24,-0.2764
2019-05-28,-0.388
