ticker,GECC US Equity
2017-03-31,0.976
2017-04-03,0.3515
2017-04-04,-0.1751
2017-04-05,-0.1754
2017-04-06,0.1757
2017-04-07,-0.7018
2017-04-10,0.0
2017-04-11,-0.0883
2017-04-12,0.0
2017-04-13,0.2653
2017-04-17,-0.3527
2017-04-18,-0.0885
2017-04-19,0.0
2017-04-20,0.0886
2017-04-21,0.0885
2017-04-24,-0.0884
2017-04-25,0.0885
2017-04-26,0.6333
2017-04-27,0.0122
2017-04-28,-0.0885
2017-05-01,0.1771
2017-05-02,0.0884
2017-05-03,-0.0883
2017-05-04,-0.4421
2017-05-05,-0.8881
2017-05-08,-2.3297
2017-05-09,1.2844
2017-05-10,-0.0906
2017-05-11,-2.0852
2017-05-12,0.0
2017-05-15,-0.463
2017-05-16,0.2715
2017-05-17,-2.125
2017-05-18,-1.2334
2017-05-19,-0.3839
2017-05-22,-0.289
2017-05-23,0.0966
2017-05-24,0.0
2017-05-25,1.2536
2017-05-26,0.6018
2017-05-30,0.0
2017-05-31,-0.7641
2017-06-01,-0.5775
2017-06-02,0.484
2017-06-05,-0.4817
2017-06-06,0.1936
2017-06-07,-0.1932
2017-06-08,0.1936
2017-06-09,1.256
2017-06-12,-0.7634
2017-06-13,0.3846
2017-06-14,-0.4789
2017-06-15,0.0962
2017-06-16,0.4933
2017-06-19,0.2746
2017-06-20,-1.0496
2017-06-21,0.7715
2017-06-22,-0.6699
2017-06-23,-0.0963
2017-06-26,0.0
2017-06-27,0.5304
2017-06-28,3.7218
2017-06-29,0.8388
2017-06-30,-1.8484
2017-07-03,1.5066000000000002
2017-07-05,-1.2059
2017-07-06,0.8451
2017-07-07,-0.838
2017-07-10,1.0329
2017-07-11,-0.2788
2017-07-12,0.1864
2017-07-13,-0.7442
2017-07-14,-0.2812
2017-07-17,-0.5639
2017-07-18,1.2287
2017-07-19,0.2801
2017-07-20,-0.2793
2017-07-21,0.4669
2017-07-24,-1.0223
2017-07-25,0.939
2017-07-26,-0.5581
2017-07-27,0.7764
2017-07-28,0.1871
2017-07-31,-0.0934
2017-08-01,-0.4673
2017-08-02,-0.7512
2017-08-03,1.3718
2017-08-04,-0.0467
2017-08-07,0.5602
2017-08-08,-0.3714
2017-08-09,-0.2796
2017-08-10,0.2804
2017-08-11,0.5592
2017-08-14,0.4625
2017-08-15,-0.6448
2017-08-16,0.2786
2017-08-17,1.2963
2017-08-18,0.0
2017-08-21,-0.0914
2017-08-22,-0.5489
2017-08-23,0.368
2017-08-24,0.275
2017-08-25,0.0914
2017-08-28,0.0913
2017-08-29,2.0347
2017-08-30,0.4505
2017-08-31,0.2691
2017-09-01,-1.0733
2017-09-05,-2.0796
2017-09-06,-0.277
2017-09-07,0.9259
2017-09-08,0.1835
2017-09-11,-0.1832
2017-09-12,0.7339
2017-09-13,-0.5464
2017-09-14,-0.5495
2017-09-15,-1.4733
2017-09-18,0.0
2017-09-19,0.7477
2017-09-20,-0.4638
2017-09-21,-1.4910999999999999
2017-09-22,0.0946
2017-09-25,0.0
2017-09-26,-0.0945
2017-09-27,-0.2838
2017-09-28,-0.0664
2017-09-29,-0.0957
2017-10-02,0.3831
2017-10-03,-1.145
2017-10-04,0.0
2017-10-05,-0.1931
2017-10-06,-0.0967
2017-10-09,-0.8712
2017-10-10,-0.1953
2017-10-11,-1.272
2017-10-12,0.0
2017-10-13,1.0902
2017-10-16,-0.6863
2017-10-17,-0.3949
2017-10-18,1.6848
2017-10-19,0.0
2017-10-20,0.5848
2017-10-23,-1.0659
2017-10-24,0.7835
2017-10-25,0.0
2017-10-26,0.1944
2017-10-27,-0.8729
2017-10-30,-1.3405
2017-10-31,0.2
2017-11-01,2.1955999999999998
2017-11-02,-1.7578
2017-11-03,-0.3976
2017-11-06,-1.0977999999999999
2017-11-07,-3.33
2017-11-08,-3.1315
2017-11-09,0.5388
2017-11-10,0.0
2017-11-13,1.8221
2017-11-14,1.3684
2017-11-15,0.4154
2017-11-16,1.2275
2017-11-17,1.0349
2017-11-20,0.4044
2017-11-21,0.7049
2017-11-22,-0.4
2017-11-24,0.4016
2017-11-27,2.8
2017-11-28,-1.4591
2017-11-29,1.2142
2017-11-30,0.1967
2017-12-01,-2.1178
2017-12-04,0.3589
2017-12-05,0.7992
2017-12-06,-2.1804
2017-12-07,-2.4316
2017-12-08,-1.3498999999999999
2017-12-11,0.2105
2017-12-12,3.9916
2017-12-13,0.303
2017-12-14,-0.7049
2017-12-15,-0.4057
2017-12-18,0.611
2017-12-19,-1.3158
2017-12-20,-0.7179
2017-12-21,0.8264
2017-12-22,-0.4098
2017-12-26,0.2058
2017-12-27,4.5175
2017-12-28,0.3242
2017-12-29,-0.9063
2018-01-02,1.8293
2018-01-03,2.1955999999999998
2018-01-04,-0.8789
2018-01-05,0.2956
2018-01-08,-0.3929
2018-01-09,0.4931
2018-01-10,-0.8832
2018-01-11,0.8911
2018-01-12,1.6683
2018-01-16,0.0
2018-01-17,-0.2413
2018-01-18,0.1451
2018-01-19,-0.5797
2018-01-22,-0.0875
2018-01-23,-0.0097
2018-01-24,0.0
2018-01-25,0.3891
2018-01-26,0.0
2018-01-29,0.1105
2018-01-30,-0.0813
2018-01-31,-2.0508
2018-02-01,-0.1884
2018-02-02,-0.91
2018-02-05,-3.3266
2018-02-06,-0.4171
2018-02-07,0.6283
2018-02-08,-6.2435
2018-02-09,1.5537999999999998
2018-02-12,-0.4372
2018-02-13,3.4029
2018-02-14,4.9894
2018-02-15,-0.8089
2018-02-16,0.2039
2018-02-20,1.6277
2018-02-21,0.0
2018-02-22,0.1001
2018-02-23,-1.0
2018-02-26,1.0101
2018-02-27,-1.27
2018-02-28,-2.4515000000000002
2018-03-01,-0.5236
2018-03-02,-4.2105
2018-03-05,2.967
2018-03-06,-2.3479
2018-03-07,0.5377
2018-03-08,0.2261
2018-03-09,-0.9024
2018-03-12,6.4443
2018-03-13,0.1481
2018-03-14,1.3347
2018-03-15,-0.2026
2018-03-16,-0.599
2018-03-19,0.5005
2018-03-20,-6.1992
2018-03-21,-1.6436
2018-03-22,1.8913
2018-03-23,-0.973
2018-03-26,0.1092
2018-03-27,1.5267
2018-03-28,-0.9345
2018-03-29,0.8753
2018-04-02,0.8677
2018-04-03,0.8602
2018-04-04,0.6397
2018-04-05,-0.7415
2018-04-06,-1.2807
2018-04-09,0.0
2018-04-10,-0.6486
2018-04-11,0.2176
2018-04-12,0.1086
2018-04-13,-0.1085
2018-04-16,-0.2172
2018-04-17,-0.1088
2018-04-18,0.1089
2018-04-19,0.4353
2018-04-20,0.1083
2018-04-23,0.5411
2018-04-24,-0.4306
2018-04-25,0.0
2018-04-26,0.4324
2018-04-27,0.3552
2018-04-30,-0.1082
2018-05-01,0.727
2018-05-02,0.0312
2018-05-03,-0.5376
2018-05-04,0.0
2018-05-07,-0.3243
2018-05-08,0.3254
2018-05-09,0.2162
2018-05-10,2.2654
2018-05-11,-0.8439
2018-05-14,0.2128
2018-05-15,-1.0658
2018-05-16,0.1116
2018-05-17,-0.8574
2018-05-18,0.4324
2018-05-21,0.4306
2018-05-22,-0.3215
2018-05-23,0.4301
2018-05-24,0.5353
2018-05-25,-0.639
2018-05-29,0.6431
2018-05-30,-0.0735
2018-05-31,0.6441
2018-06-01,-0.641
2018-06-04,0.8602
2018-06-05,0.0
2018-06-06,0.1066
2018-06-07,0.3195
2018-06-08,0.3185
2018-06-11,-0.8466
2018-06-12,1.174
2018-06-13,0.1055
2018-06-14,-0.3161
2018-06-15,0.9514
2018-06-18,-0.4188
2018-06-19,-0.1041
2018-06-20,0.7358
2018-06-21,0.3135
2018-06-22,0.3125
2018-06-25,-0.5192
2018-06-26,-1.4614
2018-06-27,0.3178
2018-06-28,-1.4466999999999999
2018-06-29,-0.1081
2018-07-02,0.3247
2018-07-03,0.3236
2018-07-05,0.5376
2018-07-06,0.9626
2018-07-09,-0.1059
2018-07-10,-1.4846
2018-07-11,0.1076
2018-07-12,0.0
2018-07-13,0.2151
2018-07-16,-0.2146
2018-07-17,-1.2903
2018-07-18,0.6536
2018-07-19,0.3247
2018-07-20,-0.6472
2018-07-23,0.3257
2018-07-24,-0.3247
2018-07-25,0.6678
2018-07-26,0.3074
2018-07-27,-0.1075
2018-07-30,1.1087
2018-07-31,0.2148
2018-08-01,-0.6152
2018-08-02,0.0798
2018-08-03,0.3222
2018-08-06,0.0934
2018-08-07,-0.6288
2018-08-08,0.432
2018-08-09,0.9677
2018-08-10,1.9169
2018-08-13,-0.9394
2018-08-14,-0.0011
2018-08-15,0.4219
2018-08-16,-0.4181
2018-08-17,0.2089
2018-08-20,0.5263
2018-08-21,3.5602
2018-08-22,-0.91
2018-08-23,-0.001
2018-08-24,-0.3051
2018-08-27,0.3071
2018-08-28,0.2041
2018-08-29,2.0367
2018-08-30,-0.6687
2018-08-31,-0.1013
2018-09-04,-1.217
2018-09-05,1.54
2018-09-06,-0.4044
2018-09-07,-0.3046
2018-09-10,2.444
2018-09-11,-0.7048
2018-09-12,-4.8963
2018-09-13,-2.2105
2018-09-14,1.8298999999999999
2018-09-17,-1.5856
2018-09-18,2.1482
2018-09-19,1.1567
2018-09-20,0.4636
2018-09-21,-0.2545
2018-09-24,2.5934
2018-09-25,-0.7078
2018-09-26,-0.4837
2018-09-27,2.0517
2018-09-28,-1.9211
2018-10-01,-1.2371
2018-10-02,-0.5219
2018-10-03,-0.5247
2018-10-04,0.1055
2018-10-05,2.4236
2018-10-08,-0.7191
2018-10-09,0.7243
2018-10-10,-0.823
2018-10-11,-0.4149
2018-10-12,0.3125
2018-10-15,-0.7497
2018-10-16,-0.2909
2018-10-17,0.4197
2018-10-18,0.209
2018-10-19,0.0
2018-10-22,-0.8342
2018-10-23,-10.6204
2018-10-24,-6.0
2018-10-25,2.378
2018-10-26,2.3227
2018-10-29,-0.7168
2018-10-30,-0.6859
2018-10-31,-0.9792
2018-11-01,1.5451000000000001
2018-11-02,-1.1564
2018-11-05,-0.2463
2018-11-06,-0.1235
2018-11-07,0.618
2018-11-08,0.1229
2018-11-09,-0.4908
2018-11-12,0.8631
2018-11-13,-1.956
2018-11-14,-0.3741
2018-11-15,0.7509
2018-11-16,1.3665
2018-11-19,-1.3479999999999999
2018-11-20,1.1179999999999999
2018-11-21,1.3514
2018-11-23,0.0
2018-11-26,0.4848
2018-11-27,1.2063
2018-11-28,-0.4768
2018-11-29,0.0359
2018-11-30,1.5718999999999999
2018-12-03,-0.4762
2018-12-04,-0.5981
2018-12-06,0.722
2018-12-07,-2.1505
2018-12-10,-2.1978
2018-12-11,1.623
2018-12-12,-0.86
2018-12-13,0.9913
2018-12-14,-1.8405
2018-12-17,-1.625
2018-12-18,0.3812
2018-12-19,-1.3924
2018-12-20,-1.4763
2018-12-21,-0.5394
2018-12-24,-2.1432
2018-12-26,2.075
2018-12-27,4.7869
2018-12-28,4.1677
2018-12-31,-1.875
2019-01-02,1.9108
2019-01-03,-0.625
2019-01-04,0.5031
2019-01-07,-0.5006
2019-01-08,-0.5031
2019-01-09,0.3793
2019-01-10,0.0
2019-01-11,-0.1259
2019-01-14,0.2522
2019-01-15,-0.2516
2019-01-16,0.2522
2019-01-17,-0.3774
2019-01-18,0.3788
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,-0.1258
2019-01-28,0.6297
2019-01-29,0.8761
2019-01-30,0.2854
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.375
2019-02-05,1.2453
2019-02-06,0.0
2019-02-07,0.492
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,0.2448
2019-02-13,1.221
2019-02-14,0.1206
2019-02-15,-0.3614
2019-02-19,0.4837
2019-02-20,1.6846999999999999
2019-02-21,-0.5917
2019-02-22,1.1905000000000001
2019-02-25,-0.2353
2019-02-26,-0.1179
2019-02-27,-0.0826
2019-02-28,0.4773
2019-03-01,-0.4751
2019-03-04,-1.79
2019-03-05,-0.8505
2019-03-06,0.6127
2019-03-07,-0.9744
2019-03-08,0.492
2019-03-11,0.8568
2019-03-12,-0.1214
2019-03-13,-1.9441000000000002
2019-03-14,0.7435
2019-03-15,0.123
2019-03-18,1.1057
2019-03-19,1.2151
2019-03-20,-0.2401
2019-03-21,-0.2407
2019-03-22,-0.3619
2019-03-25,0.4843
2019-03-26,0.6024
2019-03-27,-0.1198
2019-03-28,0.8753
2019-03-29,-0.8403
2019-04-01,0.3632
2019-04-02,0.0
2019-04-03,-0.6068
2019-04-04,0.4284
2019-04-05,0.5438
2019-04-08,0.1202
2019-04-09,-0.1801
2019-04-10,-0.0601
2019-04-11,-0.2407
2019-04-12,0.3619
2019-04-15,0.2404
2019-04-16,0.2398
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,-0.1196
2019-04-23,1.0778
2019-04-24,-0.3555
2019-04-25,0.5945
2019-04-26,1.4184
2019-04-29,2.2494
2019-04-30,-1.0357
2019-05-01,-0.4651
2019-05-02,0.5841
2019-05-03,-0.2323
2019-05-06,0.1164
2019-05-07,-1.3953
2019-05-08,-1.2972000000000001
2019-05-09,0.5974
2019-05-10,0.5938
2019-05-13,-0.8264
2019-05-14,2.8571
2019-05-15,-0.6944
2019-05-16,1.69
2019-05-17,0.8596
2019-05-20,0.3409
2019-05-21,0.3398
2019-05-22,-2.0316
2019-05-23,1.2673
2019-05-24,1.0239
2019-05-28,0.4505
2019-05-29,-0.2242
2019-05-30,-0.0787
2019-05-31,-3.8593
2019-06-03,-0.4723
2019-06-04,0.2372
2019-06-05,0.7101
2019-06-06,1.4101
2019-06-07,0.5794
2019-06-10,0.9217
2019-06-11,0.1142
2019-06-12,0.6842
2019-06-13,0.3398
2019-06-14,-0.6772
2019-06-17,0.4545
2019-06-18,-0.2262
2019-06-19,0.907
2019-06-20,-0.6742
2019-06-21,1.0181
2019-06-24,0.3359
2019-06-25,-0.6696
2019-06-26,-0.6742
2019-06-27,0.0339
2019-06-28,-0.6849
2019-07-01,-0.3448
2019-07-02,0.1153
2019-07-03,-1.3825
2019-07-05,0.0
2019-07-08,0.5841
2019-07-09,-0.2323
2019-07-10,0.6985
2019-07-11,-0.9249
2019-07-12,0.8168
2019-07-15,-0.5787
2019-07-16,0.2328
2019-07-17,1.0453
2019-07-18,0.5747
2019-07-19,0.8
2019-07-22,-0.1134
2019-07-23,0.5675
2019-07-24,-0.1129
2019-07-25,0.678
2019-07-26,0.1122
2019-07-29,-0.7848
2019-07-30,-0.7571
2019-07-31,0.8046
2019-08-01,-1.4823
2019-08-02,-0.1736
2019-08-05,-0.4058
2019-08-06,-2.2119
2019-08-07,-0.3571
2019-08-08,-2.509
2019-08-09,0.3676
2019-08-12,-2.0757
2019-08-13,2.1197
2019-08-14,-1.8315000000000001
2019-08-15,0.2488
2019-08-16,1.737
2019-08-19,2.1951
2019-08-20,0.2387
2019-08-21,-1.0714
2019-08-22,1.5644
2019-08-23,0.5924
2019-08-26,-2.4735
2019-08-27,0.0
2019-08-28,0.2415
2019-08-29,-0.2048
2019-08-30,0.6098
2019-09-03,0.2424
2019-09-04,0.0
2019-09-05,-0.1209
2019-09-06,0.7264
2019-09-09,-0.4808
2019-09-10,-0.6643
2019-09-11,0.4255
2019-09-12,0.7264
2019-09-13,0.8413
2019-09-16,0.4768
2019-09-17,0.2372
2019-09-18,0.355
2019-09-19,-0.1179
2019-09-20,-0.5903
2019-09-23,-0.2375
2019-09-24,0.5952
2019-09-25,0.7101
2019-09-26,-0.1175
2019-09-27,0.7412
2019-09-30,-3.3019
2019-10-01,0.3659
2019-10-02,-0.3645
2019-10-03,-0.122
2019-10-04,0.1221
2019-10-07,0.0
2019-10-08,-0.1829
2019-10-09,0.0611
2019-10-10,-0.3053
2019-10-11,0.4287
2019-10-14,0.4878
2019-10-15,0.9709
2019-10-16,0.4808
2019-10-17,0.7177
2019-10-18,0.0
2019-10-21,0.2375
2019-10-22,-0.1185
2019-10-23,-0.1186
2019-10-24,-0.2375
2019-10-25,0.5952
2019-10-28,-0.4734
2019-10-29,0.7134
2019-10-30,0.1535
2019-10-31,-0.119
2019-11-01,-1.1919
2019-11-04,-0.3619
2019-11-05,0.8475
2019-11-06,-0.2401
2019-11-07,0.9627
2019-11-08,0.1192
2019-11-11,-1.7856999999999998
2019-11-12,0.0
2019-11-13,-0.3636
2019-11-14,-1.8248
2019-11-15,0.7435
2019-11-18,-0.123
2019-11-19,-1.9704000000000002
2019-11-20,-2.1985
2019-11-21,-0.1927
2019-11-22,0.7722
2019-11-25,0.3831
2019-11-26,0.1272
2019-11-27,-0.0889
2019-11-29,1.0283
2019-12-02,-0.7634
2019-12-03,-1.2821
2019-12-04,0.2597
2019-12-05,-0.2591
2019-12-06,2.7273
2019-12-09,-0.2528
2019-12-10,-0.507
2019-12-11,-0.6369
2019-12-12,-0.5128
2019-12-13,1.6753
2019-12-16,0.2535
2019-12-17,0.3793
2019-12-18,-0.5038
2019-12-19,0.5696
2019-12-20,0.944
2019-12-23,1.1222
2019-12-24,0.0
2019-12-26,1.603
2019-12-27,-1.5873
2019-12-30,-1.6998
2019-12-31,-0.7653
2020-01-02,-0.6427
2020-01-03,0.6468
2020-01-06,-0.1285
2020-01-07,0.6435
2020-01-08,0.5115
2020-01-09,0.1272
2020-01-10,-0.2541
2020-01-13,0.8917
2020-01-14,-0.1263
2020-01-15,-0.2528
2020-01-16,0.507
2020-01-17,0.0
2020-01-21,0.6305
2020-01-22,0.0
2020-01-23,0.7519
2020-01-24,0.3731
2020-01-27,0.1239
2020-01-28,-0.2475
2020-01-29,-0.7444
2020-01-30,-1.4625
2020-01-31,0.3846
2020-02-03,0.2554
2020-02-04,0.0
2020-02-05,1.0191
2020-02-06,0.3783
2020-02-07,0.2513
2020-02-10,0.2506
2020-02-11,0.0
2020-02-12,0.125
2020-02-13,0.0
2020-02-14,0.4994
2020-02-18,-0.3727
2020-02-19,0.0
2020-02-20,-0.1247
2020-02-21,-0.2497
2020-02-24,-0.5006
2020-02-25,-1.5093999999999999
2020-02-26,1.9157
2020-02-27,-6.1028
2020-02-28,-15.6545
2020-03-02,6.4
2020-03-03,-2.1053
2020-03-04,1.9969000000000001
2020-03-05,0.753
2020-03-06,-6.4275
2020-03-09,-12.4601
2020-03-10,2.5547
2020-03-11,-1.2456
2020-03-12,-10.6306
2020-03-13,1.2097
2020-03-16,-20.5179
2020-03-17,-12.782
2020-03-18,-15.2299
2020-03-19,23.7288
2020-03-20,-17.8082
2020-03-23,-12.6667
2020-03-24,10.687
2020-03-25,0.3448
2020-03-26,16.1512
2020-03-27,-6.8047
2020-03-30,-8.4762
2020-03-31,0.0
2020-04-01,-3.9286
2020-04-02,0.3717
2020-04-03,-7.4074
2020-04-06,6.2
2020-04-07,9.2279
2020-04-08,0.0
2020-04-09,5.8621
2020-04-13,2.9316
2020-04-14,1.2658
2020-04-15,0.0
2020-04-16,7.5
2020-04-17,8.1395
2020-04-20,0.2688
2020-04-21,-1.3405
2020-04-22,-0.8152
2020-04-23,-4.3836
2020-04-24,0.5731
2020-04-27,-1.1396
2020-04-28,1.4409
2020-04-29,2.642
2020-04-30,-3.1161
2020-05-01,-2.924
2020-05-04,0.3012
2020-05-05,1.2012
2020-05-06,-0.2967
2020-05-07,-1.7856999999999998
2020-05-08,-2.7273
2020-05-11,-0.3115
2020-05-12,3.4375
2020-05-13,-0.9063
2020-05-14,-5.4878
2020-05-15,-4.5161
2020-05-18,1.6892
2020-05-19,0.6645
2020-05-20,0.6601
2020-05-21,1.3115
2020-05-22,3.2362
2020-05-26,7.837
2020-05-27,15.407
2020-05-28,-9.7481
2020-05-29,-7.4286
2020-06-01,13.2716
2020-06-02,-1.3624
2020-06-03,0.0
2020-06-04,5.2486
2020-06-05,20.7349
2020-06-08,7.6087
2020-06-09,-5.2525
2020-06-10,-4.9041
2020-06-11,-14.574
2020-06-12,9.4488
2020-06-15,-2.1583
2020-06-16,3.1863
2020-06-17,0.2375
2020-06-18,4.7393
2020-06-19,-4.7511
2020-06-22,2.1378
2020-06-23,1.3953
2020-06-24,-1.6055000000000001
2020-06-25,2.0979
2020-06-26,2.0548
2020-06-29,0.0671
2020-06-30,-2.9613
2020-07-01,-0.4695
2020-07-02,-0.2358
2020-07-06,-1.6548
2020-07-07,0.2404
2020-07-08,-0.7194
2020-07-09,-3.8647
2020-07-10,2.1357
2020-07-13,1.353
2020-07-14,-6.7961
2020-07-15,3.125
2020-07-16,3.5354
2020-07-17,1.7073
2020-07-20,3.5971
2020-07-21,0.6944
2020-07-22,1.8391
2020-07-23,3.1603
2020-07-24,-5.0328
2020-07-27,4.3779
2020-07-28,0.0
2020-07-29,2.8698
2020-07-30,-2.5107
2020-07-31,-2.2422
