ticker,AAXN US Equity
2001-11-05,-0.2026
2001-11-06,-3.0457
2001-11-07,8.6911
2001-11-08,2.1195
2001-11-09,5.6604
2001-11-12,1.3393
2001-11-13,-0.8811
2001-11-14,-4.0
2001-11-15,22.7778
2001-11-16,7.1644
2001-11-19,-2.2519
2001-11-20,0.0
2001-11-21,0.072
2001-11-23,1.1871
2001-11-26,-2.5951
2001-11-27,-7.8102
2001-11-28,-4.9881
2001-11-29,1.25
2001-11-30,7.1605
2001-12-03,-0.9217
2001-12-04,1.3953
2001-12-05,-5.6575
2001-12-06,-1.7828
2001-12-07,-0.165
2001-12-10,-1.157
2001-12-11,-3.01
2001-12-12,1.6379000000000001
2001-12-13,2.2053
2001-12-14,2.8216
2001-12-17,-1.1299
2001-12-18,2.9388
2001-12-19,-2.617
2001-12-20,-1.4658
2001-12-21,-1.157
2001-12-24,3.2609
2001-12-26,-1.9433
2001-12-27,2.147
2001-12-28,1.4551
2001-12-31,9.5618
2002-01-02,-2.6182
2002-01-03,0.4481
2002-01-04,-1.7844
2002-01-07,-0.9841
2002-01-08,11.6208
2002-01-09,21.5753
2002-01-10,3.5493
2002-01-11,-0.7073
2002-01-14,-10.3562
2002-01-15,3.6064
2002-01-16,-4.4838000000000005
2002-01-17,6.3002
2002-01-18,-1.7431999999999999
2002-01-22,0.0591
2002-01-23,-0.591
2002-01-24,-0.2378
2002-01-25,-1.8474
2002-01-28,-2.9751
2002-01-29,-0.5006
2002-01-30,8.9308
2002-01-31,-1.8476
2002-02-01,3.8235
2002-02-04,-4.2493
2002-02-05,0.0
2002-02-06,1.1834
2002-02-07,-1.345
2002-02-08,1.2448
2002-02-11,10.0703
2002-02-12,-4.8404
2002-02-13,2.7949
2002-02-14,-3.8064
2002-02-15,-0.6783
2002-02-19,-4.2117
2002-02-20,-0.1783
2002-02-21,-5.4762
2002-02-22,1.1335
2002-02-25,6.1021
2002-02-26,-0.5282
2002-02-27,-1.6519
2002-02-28,5.8788
2002-03-01,-0.2266
2002-03-04,0.5111
2002-03-05,0.113
2002-03-06,-0.3386
2002-03-07,-0.1699
2002-03-08,-6.92
2002-03-11,2.9859999999999998
2002-03-12,-2.3669000000000002
2002-03-13,-1.7576
2002-03-14,-0.3085
2002-03-15,13.3045
2002-03-18,0.6554
2002-03-19,-1.7363
2002-03-20,-0.7178
2002-03-21,3.6707
2002-03-22,-0.5901
2002-03-25,-0.4317
2002-03-26,2.981
2002-03-27,3.6842
2002-03-28,-2.5381
2002-04-01,1.3021
2002-04-02,-1.5424
2002-04-03,-1.1488
2002-04-04,-4.2261
2002-04-05,-1.1031
2002-04-08,4.0156
2002-04-09,-2.7882
2002-04-10,0.1103
2002-04-11,4.1322
2002-04-12,0.7884
2002-04-15,1.1602000000000001
2002-04-16,0.1557
2002-04-17,1.0363
2002-04-18,-1.4359
2002-04-19,2.4454000000000002
2002-04-22,4.6216
2002-04-23,-1.068
2002-04-24,-0.2944
2002-04-25,-2.9528
2002-04-26,-6.1866
2002-04-29,4.8649000000000004
2002-04-30,-0.4124
2002-05-01,-3.9855
2002-05-02,0.1617
2002-05-03,3.6598
2002-05-06,-0.8307
2002-05-07,0.7853
2002-05-08,-2.3896
2002-05-09,-7.6637
2002-05-10,-10.0865
2002-05-13,-8.9103
2002-05-14,10.6263
2002-05-15,-0.7634
2002-05-16,-5.8333
2002-05-17,2.8590999999999998
2002-05-20,8.2065
2002-05-21,11.7431
2002-05-22,1.3684
2002-05-23,-2.8078
2002-05-24,-1.3889
2002-05-28,-9.8592
2002-05-29,5.3125
2002-05-30,1.3056
2002-05-31,0.3515
2002-06-03,0.1168
2002-06-04,-0.2915
2002-06-05,-1.9298
2002-06-06,0.477
2002-06-07,-2.3739
2002-06-10,-2.4316
2002-06-11,-9.0343
2002-06-12,1.0959
2002-06-13,-4.2683
2002-06-14,0.5662
2002-06-17,1.2667
2002-06-18,4.934
2002-06-19,-0.9272
2002-06-20,-5.4813
2002-06-21,-5.9406
2002-06-24,-2.8571
2002-06-25,1.7027999999999999
2002-06-26,-9.7412
2002-06-27,1.1804000000000001
2002-06-28,0.0
2002-07-01,1.6667
2002-07-02,-4.5082
2002-07-03,-0.1288
2002-07-05,2.1917
2002-07-08,1.3457
2002-07-09,-1.2448
2002-07-10,-5.6303
2002-07-11,-7.7471
2002-07-12,3.0405
2002-07-15,-6.3138
2002-07-16,-10.009
2002-07-17,-0.5
2002-07-18,-7.3143
2002-07-19,0.0
2002-07-22,-0.012
2002-07-23,-26.6177
2002-07-24,-4.1051
2002-07-25,-4.1096
2002-07-26,-6.2679
2002-07-29,-7.4109
2002-07-30,-3.0864
2002-07-31,2.7601
2002-08-01,2.8926
2002-08-02,9.0361
2002-08-05,1.4733
2002-08-06,5.2632
2002-08-07,-1.7241
2002-08-08,12.2807
2002-08-09,8.125
2002-08-12,5.4913
2002-08-13,-0.6849
2002-08-14,2.069
2002-08-15,-2.5676
2002-08-16,-3.4674
2002-08-19,2.0115
2002-08-20,-2.0423
2002-08-21,-2.2286
2002-08-22,-0.4412
2002-08-23,1.7725
2002-08-26,1.5965
2002-08-27,-4.7143
2002-08-28,1.9489999999999998
2002-08-29,-5.1471
2002-08-30,-2.9457
2002-09-03,-7.3323
2002-09-04,12.222
2002-09-05,-0.768
2002-09-06,4.0248
2002-09-09,-0.2976
2002-09-10,-4.4776
2002-09-11,-2.3437
2002-09-12,-3.36
2002-09-13,-0.6623
2002-09-16,-3.3333
2002-09-17,-0.8621
2002-09-18,-1.913
2002-09-19,-4.2553
2002-09-20,5.5556
2002-09-23,2.6316
2002-09-24,-0.8547
2002-09-25,2.5862
2002-09-26,-1.0252
2002-09-27,-4.9075
2002-09-30,-8.2143
2002-10-01,-20.2335
2002-10-02,-4.6341
2002-10-03,6.1381
2002-10-04,-1.9277
2002-10-07,2.457
2002-10-08,-5.9952
2002-10-09,-6.6327
2002-10-10,-7.1038
2002-10-11,1.1764999999999999
2002-10-14,-1.5697999999999999
2002-10-15,-0.4725
2002-10-16,9.1988
2002-10-17,-2.1739
2002-10-18,-5.5556
2002-10-21,0.0
2002-10-22,0.8824
2002-10-23,0.2915
2002-10-24,-1.1628
2002-10-25,2.9412000000000003
2002-10-28,-2.2857
2002-10-29,0.0
2002-10-30,1.462
2002-10-31,2.3055
2002-11-01,0.2817
2002-11-04,0.8427
2002-11-05,-3.3426
2002-11-06,2.3055
2002-11-07,4.2535
2002-11-08,29.6947
2002-11-11,-11.4583
2002-11-12,5.3882
2002-11-13,-6.4523
2002-11-14,0.716
2002-11-15,-0.4739
2002-11-18,0.0
2002-11-19,3.5714
2002-11-20,-6.4368
2002-11-21,-11.0565
2002-11-22,2.2376
2002-11-25,4.2961
2002-11-26,0.7772
2002-11-27,1.5424
2002-11-29,3.7975
2002-12-02,-0.9756
2002-12-03,-0.4926
2002-12-04,1.4851
2002-12-05,3.6585
2002-12-06,0.4706
2002-12-09,-0.7026
2002-12-10,-0.9434
2002-12-11,-3.5714
2002-12-12,-0.9877
2002-12-13,-2.2444
2002-12-16,-4.3367
2002-12-17,5.3333
2002-12-18,-1.5190000000000001
2002-12-19,1.7995
2002-12-20,4.5455
2002-12-23,1.4493
2002-12-24,-2.1429
2002-12-26,-1.7032
2002-12-27,0.9901
2002-12-30,-2.6715999999999998
2002-12-31,1.7376
2003-01-02,4.2327
2003-01-03,2.8259
2003-01-06,-2.5404
2003-01-07,2.2038
2003-01-08,-2.62
2003-01-09,-0.4762
2003-01-10,-0.7177
2003-01-13,1.9277
2003-01-14,0.2364
2003-01-15,-1.4151
2003-01-16,-0.7177
2003-01-17,1.2048
2003-01-21,5.9524
2003-01-22,0.8989
2003-01-23,-3.7862
2003-01-24,-2.0833
2003-01-27,-0.9456
2003-01-28,-1.1933
2003-01-29,3.8647
2003-01-30,-2.3256
2003-01-31,-1.4285999999999999
2003-02-03,1.1836
2003-02-04,-2.1246
2003-02-05,0.2439
2003-02-06,-2.6764
2003-02-07,1.0
2003-02-10,-1.9802
2003-02-11,1.9949
2003-02-12,-2.6987
2003-02-13,-4.8092
2003-02-14,0.2406
2003-02-18,0.0
2003-02-19,-1.3333
2003-02-20,5.6757
2003-02-21,-2.5575
2003-02-24,4.9869
2003-02-25,-0.25
2003-02-26,0.2506
2003-02-27,-0.5
2003-02-28,0.2513
2003-03-03,0.2506
2003-03-04,-2.5
2003-03-05,-0.5128
2003-03-06,1.5464
2003-03-07,0.5076
2003-03-10,-0.2525
2003-03-11,-2.0253
2003-03-12,0.2584
2003-03-13,1.2887
2003-03-14,0.5089
2003-03-17,-4.0506
2003-03-18,8.4433
2003-03-19,9.2457
2003-03-20,-4.2316
2003-03-21,-2.3256
2003-03-24,-2.3810000000000002
2003-03-25,2.439
2003-03-26,0.4762
2003-03-27,0.9479
2003-03-28,-1.8779
2003-03-31,2.8708
2003-04-01,5.814
2003-04-02,2.1978
2003-04-03,2.1505
2003-04-04,-2.9474
2003-04-07,-1.9306
2003-04-08,1.7473999999999998
2003-04-09,2.6087
2003-04-10,0.0
2003-04-11,1.6949
2003-04-14,2.7083
2003-04-15,2.0284
2003-04-16,7.3559
2003-04-17,0.9259
2003-04-21,0.0
2003-04-22,11.0092
2003-04-23,-2.1488
2003-04-24,2.1959
2003-04-25,6.6116
2003-04-28,10.3876
2003-04-29,6.882
2003-04-30,6.8331
2003-05-01,-1.599
2003-05-02,-8.5
2003-05-05,-8.1967
2003-05-06,7.8869
2003-05-07,1.931
2003-05-08,0.1353
2003-05-09,2.027
2003-05-12,3.9735
2003-05-13,8.2803
2003-05-14,5.8824
2003-05-15,0.5556
2003-05-16,-0.663
2003-05-19,-6.3404
2003-05-20,-1.4252
2003-05-21,6.012
2003-05-22,2.1707
2003-05-23,-0.4449
2003-05-27,0.4469
2003-05-28,-1.0011
2003-05-29,1.4157
2003-05-30,8.5752
2003-06-02,-0.5102
2003-06-03,-2.2564
2003-06-04,1.8993
2003-06-05,-2.2758
2003-06-06,2.4131
2003-06-09,7.2127
2003-06-10,9.8848
2003-06-11,5.3275
2003-06-12,-3.7313
2003-06-13,-3.4539
2003-06-16,2.5961
2003-06-17,-0.6957
2003-06-18,-3.2487
2003-06-19,-0.172
2003-06-20,-0.1813
2003-06-23,-2.3615
2003-06-24,3.7209
2003-06-25,0.7265
2003-06-26,8.6279
2003-06-27,5.4098
2003-06-30,1.0886
2003-07-01,-5.7692
2003-07-02,3.102
2003-07-03,0.1584
2003-07-07,1.581
2003-07-08,-1.6341999999999999
2003-07-09,0.4905
2003-07-10,-1.5116
2003-07-11,-1.3589
2003-07-14,2.107
2003-07-15,3.0952
2003-07-16,-0.6928
2003-07-17,-2.0155
2003-07-18,0.3956
2003-07-21,-2.2853
2003-07-22,14.9274
2003-07-23,1.6560000000000001
2003-07-24,11.0858
2003-07-25,2.7093
2003-07-28,11.259
2003-07-29,-3.1539
2003-07-30,7.6362
2003-07-31,5.8946
2003-08-01,-2.2167
2003-08-04,-7.9647
2003-08-05,-1.2535
2003-08-06,-0.7206
2003-08-07,4.1318
2003-08-08,9.7587
2003-08-11,17.2447
2003-08-12,2.0417
2003-08-13,-7.4724
2003-08-14,3.4863
2003-08-15,0.2985
2003-08-18,5.1871
2003-08-19,-5.4163
2003-08-20,2.5214
2003-08-21,0.0375
2003-08-22,-1.6625999999999999
2003-08-25,-3.5169
2003-08-26,-7.7295
2003-08-27,8.0438
2003-08-28,2.5991
2003-08-29,6.2258
2003-09-02,-0.1617
2003-09-03,-6.5182
2003-09-04,2.4686
2003-09-05,2.071
2003-09-08,-3.7267
2003-09-09,-3.6559
2003-09-10,4.9107
2003-09-11,-1.7021
2003-09-12,1.5152
2003-09-15,-3.8806000000000003
2003-09-16,6.7436
2003-09-17,24.5636
2003-09-18,-0.2336
2003-09-19,-2.0067
2003-09-22,-2.3208
2003-09-23,1.8588
2003-09-24,2.0513
2003-09-25,0.8739
2003-09-26,-10.9963
2003-09-29,-1.8681999999999999
2003-09-30,0.2632
2003-10-01,9.7793
2003-10-02,9.8787
2003-10-03,5.0473
2003-10-06,8.7087
2003-10-07,-3.6464
2003-10-08,1.2328000000000001
2003-10-09,-3.9932
2003-10-10,1.3274
2003-10-13,8.7045
2003-10-14,8.9422
2003-10-15,1.7231999999999998
2003-10-16,2.1025
2003-10-17,-0.5917
2003-10-20,3.8095
2003-10-21,13.3028
2003-10-22,6.5385
2003-10-23,6.7832
2003-10-24,-3.0783
2003-10-27,-0.7894
2003-10-28,6.9578
2003-10-29,11.8149
2003-10-30,3.2818
2003-10-31,-5.9176
2003-11-03,-13.2166
2003-11-04,9.633
2003-11-05,0.1841
2003-11-06,0.4009
2003-11-07,3.6423
2003-11-10,-0.0947
2003-11-11,-5.5279
2003-11-12,0.1871
2003-11-13,2.3769
2003-11-14,1.2272
2003-11-17,1.9823
2003-11-18,-0.4819
2003-11-19,7.9902999999999995
2003-11-20,2.6906
2003-11-21,2.9257999999999997
2003-11-24,4.7942
2003-11-25,-3.7382
2003-11-26,7.1078
2003-11-28,2.6832000000000003
2003-12-01,4.6526
2003-12-02,-0.4872
2003-12-03,-6.6095
2003-12-04,3.5125
2003-12-05,4.824
2003-12-08,3.3941
2003-12-09,7.1145
2003-12-10,-7.0891
2003-12-11,5.9514
2003-12-12,-3.1132
2003-12-15,-1.6581000000000001
2003-12-16,-3.4884
2003-12-17,-1.1687
2003-12-18,5.8149
2003-12-19,-2.4182
2003-12-22,-2.2444
2003-12-23,-0.2415
2003-12-24,1.9976
2003-12-26,3.4896
2003-12-29,0.9634
2003-12-30,-1.738
2003-12-31,-4.7745999999999995
2004-01-02,3.1322
2004-01-05,-0.0589
2004-01-06,2.6855
2004-01-07,-0.6653
2004-01-08,-1.2587
2004-01-09,9.8585
2004-01-12,10.1022
2004-01-13,-2.1077
2004-01-14,14.321
2004-01-15,-3.9741
2004-01-16,7.2874
2004-01-20,-0.6289
2004-01-21,0.3376
2004-01-22,-0.2523
2004-01-23,0.8179
2004-01-26,12.6119
2004-01-27,-0.7055
2004-01-28,-2.4832
2004-01-29,-0.3758
2004-01-30,2.8024
2004-02-02,1.1159
2004-02-03,-5.7843
2004-02-04,-4.1663
2004-02-05,-0.3445
2004-02-06,0.5433
2004-02-09,1.9239000000000002
2004-02-10,4.2972
2004-02-11,14.8248
2004-02-12,19.9195
2004-02-13,-0.3859
2004-02-17,2.8466
2004-02-18,-2.7186
2004-02-19,-12.6263
2004-02-20,9.7303
2004-02-23,-4.1967
2004-02-24,-1.8878
2004-02-25,-0.0747
2004-02-26,0.2056
2004-02-27,1.5857999999999999
2004-03-01,-0.6795
2004-03-02,-3.199
2004-03-03,-0.4776
2004-03-04,-0.3263
2004-03-05,-6.4125
2004-03-08,17.4691
2004-03-09,-3.7485
2004-03-10,-2.8388999999999998
2004-03-11,2.6784
2004-03-12,1.7694
2004-03-15,-1.0934
2004-03-16,1.2323
2004-03-17,1.647
2004-03-18,9.8979
2004-03-19,-4.4872
2004-03-22,4.849
2004-03-23,-2.0803
2004-03-24,0.9969
2004-03-25,3.9968
2004-03-26,7.3285
2004-03-29,7.6979
2004-03-30,8.7899
2004-03-31,-3.0562
2004-04-01,5.6286000000000005
2004-04-02,2.7066
2004-04-05,-7.6471
2004-04-06,17.5159
2004-04-07,6.2764
2004-04-08,1.7952
2004-04-12,-2.3045999999999998
2004-04-13,-2.2564
2004-04-14,1.3641
2004-04-15,3.5197000000000003
2004-04-16,14.1
2004-04-19,4.0316
2004-04-20,-28.9048
2004-04-21,-0.7584
2004-04-22,-7.8806
2004-04-23,5.1847
2004-04-26,0.5792
2004-04-27,-4.3739
2004-04-28,-12.2614
2004-04-29,10.5286
2004-04-30,-14.5198
2004-05-03,-3.3076
2004-05-04,1.6623999999999999
2004-05-05,-0.0629
2004-05-06,-3.9333
2004-05-07,-5.6338
2004-05-10,-10.5519
2004-05-11,2.0179
2004-05-12,7.2651
2004-05-13,3.227
2004-05-14,-0.9962
2004-05-17,1.5960999999999999
2004-05-18,1.776
2004-05-19,0.0671
2004-05-20,-4.393
2004-05-21,-1.4732
2004-05-24,-2.1004
2004-05-25,1.2
2004-05-26,1.581
2004-05-27,-1.4857
2004-05-28,2.0826000000000002
2004-06-01,-0.9145
2004-06-02,-3.5144
2004-06-03,-3.3113
2004-06-04,-1.484
2004-06-07,-4.2101
2004-06-08,10.2056
2004-06-09,-3.2234
2004-06-10,-0.1134
2004-06-14,-2.4603
2004-06-15,-0.3104
2004-06-16,-0.3503
2004-06-17,-1.9531
2004-06-18,2.6693
2004-06-21,18.1607
2004-06-22,-3.1199
2004-06-23,10.8475
2004-06-24,8.318
2004-06-25,18.8312
2004-06-28,2.0195
2004-06-29,-7.4057
2004-06-30,8.7274
2004-07-01,1.0872
2004-07-02,1.373
2004-07-06,0.4515
2004-07-07,-7.8427
2004-07-08,-3.9015
2004-07-09,3.0449
2004-07-12,2.3639
2004-07-13,-2.0688
2004-07-14,-2.3581
2004-07-15,1.2579
2004-07-16,-0.0248
2004-07-19,-9.7416
2004-07-20,-14.5374
2004-07-21,1.0631
2004-07-22,-6.6624
2004-07-23,0.8197
2004-07-26,-14.5325
2004-07-27,18.8664
2004-07-28,6.969
2004-07-29,-1.995
2004-07-30,-0.4771
2004-08-02,-3.2598
2004-08-03,-3.9974
2004-08-04,-1.1012
2004-08-05,-1.183
2004-08-06,-5.4577
2004-08-09,-0.8194
2004-08-10,5.5576
2004-08-11,-1.6364
2004-08-12,-3.9783
2004-08-13,-1.3183
2004-08-16,-1.145
2004-08-17,1.6987999999999999
2004-08-18,4.2901
2004-08-19,1.0193
2004-08-20,-1.1171
2004-08-23,-0.656
2004-08-24,-2.3478
2004-08-25,1.8032
2004-08-26,4.2804
2004-08-27,-1.4862
2004-08-30,-0.2155
2004-08-31,-0.6839
2004-09-01,0.5799
2004-09-02,14.018
2004-09-03,0.3477
2004-09-07,2.5512
2004-09-08,9.183
2004-09-09,-9.5359
2004-09-10,2.1766
2004-09-13,1.6129
2004-09-14,5.87
2004-09-15,21.8953
2004-09-16,-7.4495000000000005
2004-09-17,1.9057
2004-09-20,-6.7667
2004-09-21,3.0615
2004-09-22,-0.9219
2004-09-23,0.2326
2004-09-24,1.1088
2004-09-27,-2.1678
2004-09-28,-4.8488
2004-09-29,-0.0548
2004-09-30,2.9331
2004-10-01,1.7843
2004-10-04,2.0408
2004-10-05,-0.1795
2004-10-06,-1.6440000000000001
2004-10-07,-0.4962
2004-10-08,-1.7585
2004-10-11,-1.0954
2004-10-12,4.4841
2004-10-13,-1.3185
2004-10-14,-1.8862999999999999
2004-10-15,0.0534
2004-10-18,1.6013
2004-10-19,5.7263
2004-10-20,0.2236
2004-10-21,-0.2727
2004-10-22,0.3231
2004-10-25,7.2349
2004-10-26,-3.0268
2004-10-27,0.6433
2004-10-28,-4.4744
2004-10-29,1.3631
2004-11-01,1.5403
2004-11-02,0.6742
2004-11-03,-1.1241
2004-11-04,13.2317
2004-11-05,-0.6836
2004-11-08,16.4014
2004-11-09,-5.7562999999999995
2004-11-10,7.5196
2004-11-11,5.6807
2004-11-12,-0.7765
2004-11-15,5.8261
2004-11-16,-1.9556
2004-11-17,-4.4418
2004-11-18,1.9119000000000002
2004-11-19,-10.2238
2004-11-22,-4.5437
2004-11-23,3.2336
2004-11-24,-1.7315
2004-11-26,-6.9491
2004-11-29,8.3298
2004-11-30,7.7875
2004-12-01,2.8426
2004-12-02,-1.6478000000000002
2004-12-03,1.7114
2004-12-06,-2.0191
2004-12-07,-7.3753
2004-12-08,1.4442
2004-12-09,0.8465
2004-12-10,3.1095
2004-12-13,0.7216
2004-12-14,0.0367
2004-12-15,0.1836
2004-12-16,0.11
2004-12-17,-0.3295
2004-12-20,4.1146
2004-12-21,-1.0939
2004-12-22,2.1762
2004-12-23,-1.0475
2004-12-27,-2.0113
2004-12-28,2.3767
2004-12-29,9.3563
2004-12-30,4.8247
2004-12-31,-2.8843
2005-01-03,-5.2765
2005-01-04,-4.3029
2005-01-05,0.5925
2005-01-06,-4.2966
2005-01-07,-17.7408
2005-01-10,-11.7518
2005-01-11,-29.6758
2005-01-12,20.6383
2005-01-13,22.281
2005-01-14,-5.5769
2005-01-18,0.611
2005-01-19,-11.5891
2005-01-20,0.5438
2005-01-21,-1.6225
2005-01-24,-7.6968
2005-01-25,0.7524
2005-01-26,1.3068
2005-01-27,7.8624
2005-01-28,-2.164
2005-01-31,4.6566
2005-02-01,-2.2803
2005-02-02,-2.3904
2005-02-03,-4.3149
2005-02-04,1.7063000000000001
2005-02-07,2.7861000000000002
2005-02-08,-11.2795
2005-02-09,-1.6425999999999998
2005-02-10,-3.674
2005-02-11,-6.5187
2005-02-14,7.6409
2005-02-15,1.1716
2005-02-16,-1.3624
2005-02-17,-0.6906
2005-02-18,-1.8776000000000002
2005-02-22,-1.1339
2005-02-23,-1.147
2005-02-24,0.7252
2005-02-25,-3.6717
2005-02-28,-2.7653
2005-03-01,1.3067
2005-03-02,2.4279
2005-03-03,5.3333
2005-03-04,2.1097
2005-03-07,-1.5152
2005-03-08,-3.3566
2005-03-09,2.3878
2005-03-10,-2.4735
2005-03-11,-1.087
2005-03-14,-1.7582
2005-03-15,0.7457
2005-03-16,-0.2221
2005-03-17,-4.1543
2005-03-18,-3.096
2005-03-21,-1.1981
2005-03-22,0.485
2005-03-23,-2.8077
2005-03-24,15.1395
2005-03-28,-9.849
2005-03-29,-4.386
2005-03-30,3.7531
2005-03-31,-3.537
2005-04-01,-13.1667
2005-04-04,-3.167
2005-04-05,-4.0535
2005-04-06,-1.1466
2005-04-07,-1.7764
2005-04-08,-2.5532
2005-04-11,1.2009
2005-04-12,-4.5306999999999995
2005-04-13,-3.1638
2005-04-14,-3.9673
2005-04-15,-1.7010999999999998
2005-04-18,-1.4833
2005-04-19,-0.8783
2005-04-20,-3.2911
2005-04-21,24.7382
2005-04-22,-7.5551
2005-04-25,4.4835
2005-04-26,-1.358
2005-04-27,0.8811
2005-04-28,-3.8209999999999997
2005-04-29,-1.9296
2005-05-02,-3.0093
2005-05-03,2.148
2005-05-04,3.1542
2005-05-05,4.4168
2005-05-06,2.3861
2005-05-09,15.8898
2005-05-10,-4.1133
2005-05-11,1.6206
2005-05-12,5.0657
2005-05-13,1.6071
2005-05-16,2.6362
2005-05-17,-11.5582
2005-05-18,2.0329
2005-05-19,6.2619
2005-05-20,-0.7143
2005-05-23,-2.518
2005-05-24,6.0886
2005-05-25,-2.5217
2005-05-26,0.0892
2005-05-27,-2.2282
2005-05-31,3.3728
2005-06-01,-0.6173
2005-06-02,1.1535
2005-06-03,-2.6316
2005-06-06,0.7207
2005-06-07,-1.0733
2005-06-08,-3.5262000000000002
2005-06-09,2.8116
2005-06-10,-1.1851
2005-06-13,3.5055
2005-06-14,-0.9804
2005-06-15,-1.4401
2005-06-16,-1.0959
2005-06-17,-1.662
2005-06-20,-1.2207
2005-06-21,2.3764
2005-06-22,-1.2999
2005-06-23,-2.0696
2005-06-24,-0.5764
2005-06-27,-1.7391
2005-06-28,0.7866
2005-06-29,0.0
2005-06-30,-2.0488
2005-07-01,0.5976
2005-07-05,-3.4653
2005-07-06,1.9487
2005-07-07,-0.4024
2005-07-08,3.0303
2005-07-11,-1.3725
2005-07-12,1.0934
2005-07-13,0.0
2005-07-14,0.6883
2005-07-15,-2.3438
2005-07-18,1.0
2005-07-19,-0.6931
2005-07-20,-3.5892
2005-07-21,0.3102
2005-07-22,-1.134
2005-07-25,0.7299
2005-07-26,-0.8282
2005-07-27,3.9666
2005-07-28,0.2008
2005-07-29,-2.6052
2005-08-01,-0.7202
2005-08-02,-1.2435
2005-08-03,-0.3148
2005-08-04,-2.7368
2005-08-05,-2.0563
2005-08-08,-2.7624
2005-08-09,0.2273
2005-08-10,-2.4943
2005-08-11,-1.8605
2005-08-12,10.782
2005-08-15,3.8503
2005-08-16,-3.5015
2005-08-17,-1.7076
2005-08-18,0.2172
2005-08-19,-2.0585
2005-08-22,-0.3319
2005-08-23,0.8879
2005-08-24,-1.2101
2005-08-25,-1.4477
2005-08-26,-1.0155
2005-08-29,-0.6863
2005-08-30,-0.4598
2005-08-31,-0.1155
2005-09-01,-1.2717
2005-09-02,-1.8735
2005-09-06,-0.1193
2005-09-07,-0.2389
2005-09-08,-0.6587
2005-09-09,-2.1097
2005-09-12,-3.0788
2005-09-13,2.9225
2005-09-14,-2.4691
2005-09-15,-1.6456
2005-09-16,-1.287
2005-09-19,-1.9557
2005-09-20,-1.3298
2005-09-21,-3.7736
2005-09-22,1.1204
2005-09-23,0.277
2005-09-26,0.9669
2005-09-27,-13.1327
2005-09-28,-7.4016
2005-09-29,4.2517
2005-09-30,0.6525
2005-10-03,-2.9173
2005-10-04,-1.6694
2005-10-05,-2.8862
2005-10-06,-1.9231
2005-10-07,-3.3868
2005-10-10,8.8561
2005-10-11,-4.4068
2005-10-12,0.3546
2005-10-13,-2.6502
2005-10-14,1.8149
2005-10-17,5.8824
2005-10-18,-4.0404
2005-10-19,-2.1053
2005-10-20,0.5376
2005-10-21,-2.6738
2005-10-24,19.4139
2005-10-25,6.9018
2005-10-26,-6.3146
2005-10-27,-6.4301
2005-10-28,0.491
2005-10-31,0.1629
2005-11-01,2.439
