ticker,BANX US Equity
2014-04-03,0.8
2014-04-04,-0.7937
2014-04-07,-0.6
2014-04-08,0.6036
2014-04-09,-1.88
2014-04-10,0.4484
2014-04-11,1.7856999999999998
2014-04-14,-0.7974
2014-04-15,-0.6029
2014-04-16,1.4962
2014-04-17,0.0
2014-04-21,-0.3581
2014-04-22,1.119
2014-04-23,-1.5026000000000002
2014-04-24,0.3212
2014-04-25,0.3997
2014-04-28,-0.3582
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,-0.9995
2014-05-02,1.8176999999999999
2014-05-05,0.754
2014-05-06,-1.1421999999999999
2014-05-07,-0.3984
2014-05-08,-0.4
2014-05-09,0.8032
2014-05-12,0.1992
2014-05-13,-0.0398
2014-05-14,-0.5967
2014-05-15,1.0004
2014-05-16,0.2372
2014-05-19,-0.5924
2014-05-20,-0.1988
2014-05-21,0.0398
2014-05-22,0.3186
2014-05-23,0.2382
2014-05-27,0.0792
2014-05-28,1.2268
2014-05-29,-0.3127
2014-05-30,-0.7725
2014-06-02,1.7271
2014-06-03,-1.3209
2014-06-04,2.9528
2014-06-05,-2.1033
2014-06-06,1.9609
2014-06-09,-1.3864
2014-06-10,1.7866
2014-06-11,-0.4962
2014-06-12,-0.0782
2014-06-13,1.0568
2014-06-16,-0.3873
2014-06-17,0.3115
2014-06-18,0.8522
2014-06-19,-0.9608
2014-06-20,-0.8537
2014-06-23,-0.7436
2014-06-24,-0.3943
2014-06-25,-0.0396
2014-06-26,1.1089
2014-06-27,-0.0392
2014-06-30,-0.5486
2014-07-01,2.3641
2014-07-02,2.0015
2014-07-03,1.283
2014-07-07,-2.5708
2014-07-08,-0.4589
2014-07-09,-0.3688
2014-07-10,-0.5553
2014-07-11,-1.7061
2014-07-14,0.789
2014-07-15,-0.2348
2014-07-16,-0.3923
2014-07-17,-0.1969
2014-07-18,-0.2762
2014-07-21,1.7570000000000001
2014-07-22,1.1122
2014-07-23,-1.9615
2014-07-24,-1.53
2014-07-25,0.3586
2014-07-28,1.2306
2014-07-29,0.2353
2014-07-30,-0.2347
2014-07-31,-1.9607999999999999
2014-08-01,0.04
2014-08-04,-0.3599
2014-08-05,0.2809
2014-08-06,-0.3201
2014-08-07,0.4817
2014-08-08,2.3971
2014-08-11,-1.288
2014-08-12,-1.2248
2014-08-13,1.1605
2014-08-14,-0.8703
2014-08-15,-0.2389
2014-08-18,-0.0365
2014-08-19,-0.7163
2014-08-20,-0.1088
2014-08-21,0.6657
2014-08-22,-0.2004
2014-08-25,0.4257
2014-08-26,0.1165
2014-08-27,0.1553
2014-08-28,-0.0558
2014-08-29,1.7558
2014-09-02,-0.9015
2014-09-03,-0.1192
2014-09-04,-0.2377
2014-09-05,1.2708
2014-09-08,-0.902
2014-09-09,1.5433
2014-09-10,2.3383
2014-09-11,-0.5047
2014-09-12,1.3636
2014-09-15,-2.5385
2014-09-16,1.1058
2014-09-17,-0.3906
2014-09-18,-1.3333
2014-09-19,-0.2385
2014-09-22,-0.5179
2014-09-23,-0.3204
2014-09-24,2.6517
2014-09-25,-1.9922
2014-09-26,-0.0839
2014-09-29,-0.3597
2014-09-30,0.8732
2014-10-01,-0.8696
2014-10-02,0.0441
2014-10-03,-0.1604
2014-10-06,0.0
2014-10-07,-0.4699
2014-10-08,-1.7471999999999999
2014-10-09,0.616
2014-10-10,0.5714
2014-10-13,-0.4261
2014-10-14,-0.591
2014-10-15,-0.1235
2014-10-16,-0.2458
2014-10-17,-0.3472
2014-10-20,-0.1884
2014-10-21,0.2891
2014-10-22,-2.0209
2014-10-23,-0.5474
2014-10-24,0.6774
2014-10-27,-1.1349
2014-10-28,0.0
2014-10-29,0.7226
2014-10-30,-1.6047
2014-10-31,0.7296
2014-11-03,0.0426
2014-11-04,-2.5128
2014-11-05,0.4806
2014-11-06,0.4348
2014-11-07,0.4329
2014-11-10,0.6466
2014-11-11,0.0
2014-11-12,-0.0005
2014-11-13,-0.432
2014-11-14,-1.2861
2014-11-17,-0.262
2014-11-18,0.8737
2014-11-19,-1.0389
2014-11-20,0.2188
2014-11-21,0.4367
2014-11-24,0.0391
2014-11-25,0.0043
2014-11-26,-0.0435
2014-11-28,-1.087
2014-12-01,-2.3297
2014-12-02,-3.2403
2014-12-03,-0.2797
2014-12-04,-4.0106
2014-12-05,0.6803
2014-12-08,-4.3436
2014-12-09,1.8668
2014-12-10,-2.0307
2014-12-11,0.3631
2014-12-12,-0.1034
2014-12-15,-1.7072
2014-12-16,2.4211
2014-12-17,1.0791
2014-12-18,-1.9827
2014-12-19,-1.3485
2014-12-22,-1.4196
2014-12-23,3.3067
2014-12-24,-0.8267
2014-12-26,-0.572
2014-12-29,0.0524
2014-12-30,-0.471
2014-12-31,2.3659
2015-01-02,-0.1284
2015-01-05,0.9
2015-01-06,-0.8665
2015-01-07,2.0051
2015-01-08,1.5625
2015-01-09,-0.397
2015-01-12,0.6976
2015-01-13,1.4349
2015-01-14,1.9024
2015-01-15,0.6223
2015-01-16,0.2854
2015-01-20,2.1822
2015-01-21,-0.1439
2015-01-22,-0.6462
2015-01-23,2.6673
2015-01-26,0.0456
2015-01-27,-0.6834
2015-01-28,-0.6422
2015-01-29,-2.2161
2015-01-30,0.7554
2015-02-02,0.8435
2015-02-03,1.7658
2015-02-04,-2.7397
2015-02-05,-0.2347
2015-02-06,2.6347
2015-02-09,-2.5671
2015-02-10,1.9294
2015-02-11,0.1385
2015-02-12,-1.4753
2015-02-13,1.0763
2015-02-17,-0.2778
2015-02-18,0.7892
2015-02-19,0.0921
2015-02-20,-1.4266
2015-02-23,-0.1401
2015-02-24,-0.187
2015-02-25,-1.3115
2015-02-26,1.0916
2015-02-27,0.0939
2015-03-02,-1.0788
2015-03-03,0.7112
2015-03-04,-0.8945
2015-03-05,-0.2375
2015-03-06,-4.6667
2015-03-09,-4.1459
2015-03-10,-2.0323
2015-03-11,1.7021
2015-03-12,1.4017
2015-03-13,-0.7118
2015-03-16,-0.2078
2015-03-17,-1.0411
2015-03-18,-2.1042
2015-03-19,0.8828
2015-03-20,1.1227
2015-03-23,1.5426
2015-03-24,-3.0384
2015-03-25,-0.8246
2015-03-26,-0.1109
2015-03-27,-0.8324
2015-03-30,0.1679
2015-03-31,0.3631
2015-04-01,-0.6401
2015-04-02,-0.8403
2015-04-06,0.1695
2015-04-07,-1.1280000000000001
2015-04-08,-0.1711
2015-04-09,0.8571
2015-04-10,0.9065
2015-04-13,0.2807
2015-04-14,0.5039
2015-04-15,-0.5571
2015-04-16,-0.3922
2015-04-17,0.3937
2015-04-20,0.2241
2015-04-21,0.3298
2015-04-22,-1.833
2015-04-23,1.4188
2015-04-24,-0.3917
2015-04-27,-1.2913999999999999
2015-04-28,-0.3991
2015-04-29,-0.5714
2015-04-30,2.0115
2015-05-01,-1.9718
2015-05-04,-2.3563
2015-05-05,-0.412
2015-05-06,0.4728
2015-05-07,-3.9706
2015-05-08,1.1945000000000001
2015-05-11,1.5737999999999999
2015-05-12,-0.2384
2015-05-13,0.1195
2015-05-14,-0.7757
2015-05-15,-1.1425
2015-05-18,-1.18
2015-05-19,-0.8371
2015-05-20,1.2415
2015-05-21,2.943
2015-05-22,0.6611
2015-05-26,1.0591
2015-05-27,0.1756
2015-05-28,1.3442
2015-05-29,0.0
2015-06-01,0.4729
2015-06-02,2.6741
2015-06-03,-0.0999
2015-06-04,0.3917
2015-06-05,2.0067
2015-06-08,-1.694
2015-06-09,0.7254
2015-06-10,0.6926
2015-06-11,-2.0607
2015-06-12,-0.056
2015-06-15,-1.6237
2015-06-16,-0.9562
2015-06-17,2.6549
2015-06-18,4.0265
2015-06-19,-0.2193
2015-06-22,0.3297
2015-06-23,-3.6145
2015-06-24,-0.5682
2015-06-25,0.0
2015-06-26,0.5143
2015-06-29,-2.8425000000000002
2015-06-30,1.2288000000000001
2015-07-01,-1.5896
2015-07-02,-0.1461
2015-07-06,-2.3537
2015-07-07,1.6265
2015-07-08,-2.7267
2015-07-09,2.3766
2015-07-10,0.6548
2015-07-13,-1.7149999999999999
2015-07-14,-0.8424
2015-07-15,0.1214
2015-07-16,0.6667
2015-07-17,0.0008
2015-07-20,-0.6028
2015-07-21,0.424
2015-07-22,0.1206
2015-07-23,0.8434
2015-07-24,-3.2258
2015-07-27,0.0
2015-07-28,-0.5556
2015-07-29,-0.3104
2015-07-30,-3.3001
2015-07-31,0.1932
2015-08-03,0.3221
2015-08-04,0.5757
2015-08-05,-0.7006
2015-08-06,0.5765
2015-08-07,-1.7849
2015-08-10,0.8287
2015-08-11,0.7237
2015-08-12,-0.2558
2015-08-13,0.3205
2015-08-14,6.1981
2015-08-17,0.4813
2015-08-18,2.4551
2015-08-19,-0.2922
2015-08-20,0.2462
2015-08-21,-1.532
2015-08-24,0.6532
2015-08-25,1.1799
2015-08-26,-0.2332
2015-08-27,-0.5845
2015-08-28,-0.2939
2015-08-31,0.0
2015-09-01,-0.2948
2015-09-02,2.0698
2015-09-03,2.2596
2015-09-04,-0.2833
2015-09-08,0.8523
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,-0.0563
2015-09-14,-1.3529
2015-09-15,1.6564
2015-09-16,0.0569
2015-09-17,-1.0112
2015-09-18,-0.7519
2015-09-21,-3.1469
2015-09-22,-0.5415
2015-09-23,0.121
2015-09-24,2.4773
2015-09-25,-1.3561
2015-09-28,-2.63
2015-09-29,3.1308
2015-09-30,0.1198
2015-10-01,2.5557
2015-10-02,-3.3623
2015-10-05,0.2999
2015-10-06,0.4187
2015-10-07,1.9059
2015-10-08,-0.5845
2015-10-09,0.0882
2015-10-12,-1.1454
2015-10-13,1.4854
2015-10-14,0.5269
2015-10-15,-0.9901
2015-10-16,1.5882
2015-10-19,0.0579
2015-10-20,-0.2894
2015-10-21,2.1474
2015-10-22,-0.7955
2015-10-23,2.52
2015-10-26,-0.5028
2015-10-27,-0.7299
2015-10-28,-0.1697
2015-10-29,0.3966
2015-10-30,0.1693
2015-11-02,-0.6197
2015-11-03,-0.5669
2015-11-04,1.7104
2015-11-05,-1.6256
2015-11-06,-0.1425
2015-11-09,0.7989
2015-11-10,-1.2171
2015-11-11,0.4011
2015-11-12,1.8265
2015-11-13,-1.2892000000000001
2015-11-16,-1.5332
2015-11-17,-0.1153
2015-11-18,-3.1755
2015-11-19,0.8348
2015-11-20,0.9758
2015-11-23,0.3807
2015-11-24,0.2334
2015-11-25,-1.135
2015-11-27,1.1481
2015-11-30,-1.4552
2015-12-01,-0.7679
2015-12-02,0.6548
2015-12-03,-1.0053
2015-12-04,6.2127
2015-12-07,-0.6749
2015-12-08,-4.7848
2015-12-09,0.8029
2015-12-10,-1.0029
2015-12-11,-1.8474
2015-12-14,0.3036
2015-12-15,1.0291
2015-12-16,0.3595
2015-12-17,-1.0746
2015-12-18,1.207
2015-12-21,-0.1827
2015-12-22,0.7322
2015-12-23,-1.6354
2015-12-24,-0.2463
2015-12-28,2.2531
2015-12-29,0.0906
2015-12-30,-0.7841
2015-12-31,-0.9119
2016-01-04,-1.2883
2016-01-05,0.6215
2016-01-06,-0.4324
2016-01-07,-3.9082
2016-01-08,0.1291
2016-01-11,-0.7169
2016-01-12,-0.6417
2016-01-13,-3.0065
2016-01-14,-0.2695
2016-01-15,-0.2703
2016-01-19,-0.7453
2016-01-20,-4.1638
2016-01-21,0.4274
2016-01-22,0.9929
2016-01-25,1.4747
2016-01-26,3.9446
2016-01-27,-0.878
2016-01-28,-1.5994000000000002
2016-01-29,0.6826
2016-02-01,2.1017
2016-02-02,2.4568
2016-02-03,-0.1944
2016-02-04,0.1299
2016-02-05,0.8431
2016-02-08,-0.4502
2016-02-09,1.6796
2016-02-10,0.7624
2016-02-11,-3.4678
2016-02-12,0.5879
2016-02-16,-0.0649
2016-02-17,0.13
2016-02-18,0.7138
2016-02-19,-1.8686
2016-02-22,0.8536
2016-02-23,2.2135
2016-02-24,-0.7006
2016-02-25,-1.0263
2016-02-26,0.1944
2016-02-29,4.1397
2016-03-01,-0.6832
2016-03-02,-0.1876
2016-03-03,1.0025
2016-03-04,-0.062
2016-03-07,1.1173
2016-03-08,2.0258
2016-03-09,3.1288
2016-03-10,0.2042
2016-03-11,-1.0189
2016-03-14,3.5294
2016-03-15,-0.5114
2016-03-16,0.514
2016-03-17,1.1364
2016-03-18,0.2865
2016-03-21,0.8571
2016-03-22,-0.2833
2016-03-23,-0.1136
2016-03-24,0.2275
2016-03-28,-2.0431
2016-03-29,1.6802000000000001
2016-03-30,0.7407
2016-03-31,-2.0928
2016-04-01,-0.751
2016-04-04,-0.0582
2016-04-05,-0.2912
2016-04-06,1.7523
2016-04-07,-0.0574
2016-04-08,1.3785
2016-04-11,-0.4533
2016-04-12,-0.3977
2016-04-13,0.1136
2016-04-14,0.7991
2016-04-15,-0.1133
2016-04-18,-0.737
2016-04-19,0.0
2016-04-20,0.8567
2016-04-21,-0.8494
2016-04-22,1.0851
2016-04-25,-2.0904
2016-04-26,0.8944
2016-04-27,-0.9991
2016-04-28,0.6337
2016-04-29,-0.1155
2016-05-02,0.2881
2016-05-03,-0.0573
2016-05-04,-1.2041
2016-05-05,-0.2322
2016-05-06,3.2577
2016-05-09,-3.1549
2016-05-10,-0.1745
2016-05-11,-1.3403
2016-05-12,-2.1264
2016-05-13,2.1424
2016-05-16,-1.5066000000000002
2016-05-17,-0.24
2016-05-18,2.3452
2016-05-19,-2.4677
2016-05-20,0.4819
2016-05-23,-0.1199
2016-05-24,0.7203
2016-05-25,0.5959
2016-05-26,-0.5924
2016-05-27,-1.0727
2016-05-31,1.3253
2016-06-01,2.9132
2016-06-02,2.4840999999999998
2016-06-03,0.0
2016-06-06,0.6764
2016-06-07,0.056
2016-06-08,0.4477
2016-06-09,0.0
2016-06-10,0.0557
2016-06-13,-0.6682
2016-06-14,0.0
2016-06-15,-0.2803
2016-06-16,2.0798
2016-06-17,0.3935
2016-06-20,1.0638
2016-06-21,-0.1108
2016-06-22,0.1109
2016-06-23,-0.6094
2016-06-24,0.0557
2016-06-27,-1.6713
2016-06-28,3.4561
2016-06-29,0.2738
2016-06-30,0.1638
2016-07-01,-0.2181
2016-07-05,-0.2732
2016-07-06,0.7123
2016-07-07,1.0881
2016-07-08,0.592
2016-07-11,-0.107
2016-07-12,-0.0007
2016-07-13,0.1078
2016-07-14,0.0
2016-07-15,0.0535
2016-07-18,-0.0535
2016-07-19,0.3745
2016-07-20,2.1322
2016-07-21,-0.261
2016-07-22,-1.3605
2016-07-25,-0.2122
2016-07-26,0.1595
2016-07-27,-0.1592
2016-07-28,1.6481
2016-07-29,-2.6673999999999998
2016-08-01,0.9135
2016-08-02,0.0
2016-08-03,-0.1597
2016-08-04,1.6533
2016-08-05,0.6821
2016-08-08,-2.0323
2016-08-09,-1.6489
2016-08-10,1.3521
2016-08-11,-0.2668
2016-08-12,0.6421
2016-08-15,0.2658
2016-08-16,0.4772
2016-08-17,0.9499
2016-08-18,-0.4182
2016-08-19,-0.7874
2016-08-22,-0.1058
2016-08-23,0.3708
2016-08-24,-0.6332
2016-08-25,-0.3717
2016-08-26,0.5597
2016-08-29,-1.7758
2016-08-30,-0.4965
2016-08-31,0.2278
2016-09-01,-0.2435
2016-09-02,0.2983
2016-09-06,0.5949
2016-09-07,0.2688
2016-09-08,-0.6971
2016-09-09,0.378
2016-09-12,-1.2372
2016-09-13,0.7625
2016-09-14,-0.373
2016-09-15,0.2333
2016-09-16,1.494
2016-09-19,0.1627
2016-09-20,-0.4642
2016-09-21,0.3033
2016-09-22,0.4533
2016-09-23,-0.2913
2016-09-26,0.0536
2016-09-27,0.6515
2016-09-28,0.3236
2016-09-29,0.5376
2016-09-30,-0.1604
2016-10-03,-1.2854999999999999
2016-10-04,-0.1628
2016-10-05,1.7934999999999999
2016-10-06,-1.0678
2016-10-07,-1.1333
2016-10-10,1.7467000000000001
2016-10-11,-1.7167
2016-10-12,0.4367
2016-10-13,0.9783
2016-10-14,0.2153
2016-10-17,-1.9870999999999999
2016-10-18,-0.8219
2016-10-19,1.0497
2016-10-20,-0.6014
2016-10-21,-0.165
2016-10-24,2.5343999999999998
2016-10-25,0.2149
2016-10-26,0.0
2016-10-27,-1.0724
2016-10-28,-1.1924
2016-10-31,0.0549
2016-11-01,1.1513
2016-11-02,-0.8357
2016-11-03,-1.5629
2016-11-04,0.4449
2016-11-07,-1.0503
2016-11-08,0.1676
2016-11-09,-0.3625
2016-11-10,-0.5877
2016-11-11,5.8559
2016-11-14,-3.1915
2016-11-15,0.3846
2016-11-16,-1.2042
2016-11-17,2.7701000000000002
2016-11-18,-2.372
2016-11-21,0.899
2016-11-22,-0.4532
2016-11-23,3.2435
2016-11-25,-0.0532
2016-11-28,0.0
2016-11-29,0.1066
2016-11-30,-1.3305
2016-12-01,-0.7551
2016-12-02,1.3587
2016-12-05,1.3405
2016-12-06,0.0
2016-12-07,-1.5344
2016-12-08,0.2149
2016-12-09,0.8036
2016-12-12,-1.8079
2016-12-13,1.1918
2016-12-14,-0.7495
2016-12-15,0.269
2016-12-16,1.0227
2016-12-19,0.5857
2016-12-20,1.7999
2016-12-21,0.1591
2016-12-22,-0.6882
2016-12-23,1.0128
2016-12-27,-2.1108
2016-12-28,-0.4313
2016-12-29,0.2166
2016-12-30,0.9724
2017-01-03,1.3911
2017-01-04,0.3694
2017-01-05,1.9453
2017-01-06,-1.7534999999999998
2017-01-09,0.5249
2017-01-10,0.8355
2017-01-11,0.5697
2017-01-12,0.1545
2017-01-13,-0.5141
2017-01-17,0.2067
2017-01-18,-0.9283
2017-01-19,-0.0521
2017-01-20,1.3542
2017-01-23,-0.7194
2017-01-24,0.5176
2017-01-25,0.6694
2017-01-26,-0.8184
2017-01-27,-0.0516
2017-01-30,0.8256
2017-01-31,1.0747
2017-02-01,-1.1139000000000001
2017-02-02,1.8433000000000002
2017-02-03,-1.7094
2017-02-06,1.7385000000000002
2017-02-07,-0.4016
2017-02-08,-1.8173
2017-02-09,1.2852999999999999
2017-02-10,-0.7614
2017-02-13,-0.9719
2017-02-14,1.1331
2017-02-15,0.7693
2017-02-16,-0.7603
2017-02-17,1.0725
2017-02-21,-1.3138
2017-02-22,1.5105
2017-02-23,-0.1261
2017-02-24,-0.1515
2017-02-27,-0.1012
2017-02-28,0.0506
2017-03-01,0.7591
2017-03-02,1.3059
2017-03-03,-0.942
2017-03-06,0.5005
2017-03-07,-0.1868
2017-03-08,-0.212
2017-03-09,-0.95
2017-03-10,0.9086
2017-03-13,-0.5003
2017-03-14,-0.7039
2017-03-15,-0.557
2017-03-16,1.3747
2017-03-17,0.3014
2017-03-20,0.1002
2017-03-21,-2.1407
2017-03-22,0.834
2017-03-23,-1.0337
2017-03-24,-0.3132
2017-03-27,2.801
2017-03-28,0.8403
2017-03-29,1.0101
2017-03-30,-0.2
2017-03-31,0.997
2017-04-03,-1.2352
2017-04-04,-1.3561
2017-04-05,1.6802000000000001
2017-04-06,0.1502
2017-04-07,-0.35
2017-04-10,-1.2544
2017-04-11,-0.2541
2017-04-12,1.783
2017-04-13,-0.8509
2017-04-17,0.9086
2017-04-18,-0.025
2017-04-19,0.0757
2017-04-20,0.3494
2017-04-21,0.0498
2017-04-24,-0.498
2017-04-25,0.0
2017-04-26,-0.3504
2017-04-27,0.8538
2017-04-28,-0.5478
2017-05-01,0.0
2017-05-02,0.1509
2017-05-03,0.05
2017-05-04,-0.5004
2017-05-05,1.1442
2017-05-08,-0.8333
2017-05-09,-0.4507
2017-05-10,0.503
2017-05-11,-0.3504
2017-05-12,0.0191
2017-05-15,0.8345
2017-05-16,-0.3486
2017-05-17,-0.2499
2017-05-18,0.1152
2017-05-19,0.0851
2017-05-22,-0.15
2017-05-23,0.0
2017-05-24,0.0701
2017-05-25,0.0801
2017-05-26,-0.2
2017-05-30,-0.7014
2017-05-31,0.9082
2017-06-01,-0.05
2017-06-02,-0.4502
2017-06-05,0.4523
2017-06-06,0.05
2017-06-07,0.0
2017-06-08,0.25
2017-06-09,-0.399
2017-06-12,-0.1002
2017-06-13,0.2506
2017-06-14,0.7
2017-06-15,0.3476
2017-06-16,0.3958
2017-06-19,0.0
2017-06-20,0.251
2017-06-21,0.1998
2017-06-22,-0.1494
2017-06-23,-0.1502
2017-06-26,0.8762
2017-06-27,-0.5704
2017-06-28,1.3493
2017-06-29,-0.3945
2017-06-30,0.9901
2017-07-03,-0.8819
2017-07-05,0.9392
2017-07-06,-2.0088
2017-07-07,0.55
2017-07-10,0.5967
2017-07-11,-0.8403
2017-07-12,0.1994
2017-07-13,0.995
2017-07-14,0.0985
2017-07-17,0.8361
2017-07-18,0.0488
2017-07-19,0.0005
2017-07-20,-0.0005
2017-07-21,-1.0727
2017-07-24,0.8881
2017-07-25,0.6838
2017-07-26,-0.2427
2017-07-27,-0.7299
2017-07-28,0.9314
2017-07-31,-0.8742
2017-08-01,0.6369
2017-08-02,0.1461
2017-08-03,-1.5070000000000001
2017-08-04,0.691
2017-08-07,0.8824
2017-08-08,0.0
2017-08-09,-0.2468
2017-08-10,-1.4087
2017-08-11,0.2964
2017-08-14,0.197
2017-08-15,0.0492
2017-08-16,0.1474
2017-08-17,-0.1472
2017-08-18,-1.6707999999999998
2017-08-21,0.2184
2017-08-22,0.2309
2017-08-23,0.6463
2017-08-24,-0.395
2017-08-25,0.2481
2017-08-28,0.2228
2017-08-29,0.2218
2017-08-30,-0.2952
2017-08-31,-0.1483
2017-09-01,2.5743
2017-09-05,-2.4614
2017-09-06,0.0297
2017-09-07,-0.4749
2017-09-08,0.0497
2017-09-11,0.6955
2017-09-12,0.6413
2017-09-13,0.2368
2017-09-14,-0.2851
2017-09-15,0.3433
2017-09-18,-0.0489
2017-09-19,1.1736
2017-09-20,0.145
2017-09-21,0.0492
2017-09-22,-0.8354
2017-09-25,0.1492
2017-09-26,0.9985
2017-09-27,0.3336
2017-09-28,0.9277
2017-09-29,-0.1461
2017-10-02,0.1948
2017-10-03,0.0967
2017-10-04,-0.3865
2017-10-05,0.1455
2017-10-06,0.1278
2017-10-09,0.1141
2017-10-10,-0.4348
2017-10-11,-0.0136
2017-10-12,-0.229
2017-10-13,0.0
2017-10-16,0.0973
2017-10-17,0.1944
2017-10-18,0.194
2017-10-19,-0.7986
2017-10-20,0.0732
2017-10-23,-0.0488
2017-10-24,0.8293
2017-10-25,-0.6773
2017-10-26,-0.1461
2017-10-27,0.2927
2017-10-30,-1.3375
2017-10-31,-0.2711
2017-11-01,0.4943
2017-11-02,-0.8854
2017-11-03,-0.2978
2017-11-06,0.3484
2017-11-07,0.3472
2017-11-08,-0.4943
2017-11-09,0.1987
2017-11-10,0.942
2017-11-13,0.5894
2017-11-14,0.0977
2017-11-15,0.2439
2017-11-16,-0.9732
2017-11-17,1.1302
2017-11-20,-0.7289
2017-11-21,-1.0768
2017-11-22,1.4349
2017-11-24,-1.0244
2017-11-27,0.2957
2017-11-28,-0.3931
2017-11-29,2.3186999999999998
2017-11-30,-0.9643
2017-12-01,1.0224
2017-12-04,-0.7325
2017-12-05,-0.0413
2017-12-06,-0.0461
2017-12-07,0.0
2017-12-08,0.0486
2017-12-11,-0.0971
2017-12-12,-0.0972
2017-12-13,-0.146
2017-12-14,-0.2924
2017-12-15,-0.1955
2017-12-18,0.3918
2017-12-19,-0.0488
2017-12-20,0.5857
2017-12-21,-0.1941
2017-12-22,0.9411
2017-12-26,-1.0304
2017-12-27,-0.5949
2017-12-28,0.2494
2017-12-29,0.1488
2018-01-02,2.8818
2018-01-03,1.5934
2018-01-04,-0.2624
2018-01-05,0.4008
2018-01-08,0.4172
2018-01-09,0.0151
2018-01-10,1.5594999999999999
2018-01-11,0.0465
2018-01-12,1.6743999999999999
2018-01-16,0.183
2018-01-17,-0.8676
2018-01-18,0.1842
2018-01-19,-0.3678
2018-01-22,-0.9691
2018-01-23,-1.0485
2018-01-24,0.2826
2018-01-25,-0.2113
2018-01-26,1.2235
2018-01-29,-0.1395
2018-01-30,-1.2104
2018-01-31,0.0943
2018-02-01,0.2354
2018-02-02,-0.7985
2018-02-05,-2.5095
2018-02-06,0.5342
2018-02-07,0.2464
2018-02-08,-0.2458
2018-02-09,1.2995
2018-02-12,2.6277
2018-02-13,-0.0465
2018-02-14,0.0465
2018-02-15,0.3253
2018-02-16,0.0
2018-02-20,-0.2321
2018-02-21,0.0469
2018-02-22,0.181
2018-02-23,-0.3418
2018-02-26,-0.303
2018-02-27,-0.4662
2018-02-28,1.0304
2018-03-01,-0.8809
2018-03-02,0.0982
2018-03-05,0.4154
2018-03-06,0.0005
2018-03-07,0.0
2018-03-08,0.2792
2018-03-09,-0.0928
2018-03-12,3.6693
2018-03-13,0.5376
2018-03-14,0.6684
2018-03-15,0.2213
2018-03-16,-0.2204
2018-03-19,0.1324
2018-03-20,-0.6295
2018-03-21,-0.4525
2018-03-22,0.0
2018-03-23,-0.3182
2018-03-26,0.1824
2018-03-27,-0.9431
2018-03-28,0.079
2018-03-29,-0.1377
2018-04-02,-1.1494
2018-04-03,-0.3256
2018-04-04,0.2566
2018-04-05,0.8145
2018-04-06,-0.4155
2018-04-09,-0.1391
2018-04-10,-0.5738
2018-04-11,-0.7303
2018-04-12,2.0226
2018-04-13,-0.5293
2018-04-16,0.2155
