ticker,TLOG US Equity
2014-05-05,-1.4803
2014-05-06,-4.6745
2014-05-07,-0.5254
2014-05-08,-5.2817
2014-05-09,-4.6468
2014-05-12,10.3314
2014-05-13,8.3039
2014-05-14,-9.4617
2014-05-15,-5.045
2014-05-16,-2.277
2014-05-19,-0.3883
2014-05-20,-6.6277
2014-05-21,-5.0104
2014-05-22,-6.3736
2014-05-23,-2.1127
2014-05-27,-3.8369
2014-05-28,0.2494
2014-05-29,2.4876
2014-05-30,8.7379
2014-06-02,-1.5625
2014-06-03,-4.3084
2014-06-04,-0.237
2014-06-05,-1.1876
2014-06-06,0.0
2014-06-09,14.4231
2014-06-10,14.916
2014-06-11,-0.3656
2014-06-12,-1.8349
2014-06-13,8.785
2014-06-16,6.1856
2014-06-17,-0.8091
2014-06-18,-4.7308
2014-06-19,-1.1985999999999999
2014-06-20,-3.6395
2014-06-23,-5.5755
2014-06-24,-4.0
2014-06-25,1.1905000000000001
2014-06-26,3.7255000000000003
2014-06-27,3.4026
2014-06-30,7.6782
2014-07-01,2.3769
2014-07-02,-0.995
2014-07-03,-2.1776
2014-07-07,-5.9932
2014-07-08,-2.5501
2014-07-09,-1.8692
2014-07-10,-2.4762
2014-07-11,0.293
2014-07-14,-3.408
2014-07-15,-4.0323
2014-07-16,1.6806999999999999
2014-07-17,-0.6198
2014-07-18,0.2079
2014-07-21,2.0747
2014-07-22,4.4715
2014-07-23,-1.5564
2014-07-24,-0.5929
2014-07-25,0.1988
2014-07-28,0.5952
2014-07-29,-2.9586
2014-07-30,-1.0163
2014-07-31,-2.9774000000000003
2014-08-01,-3.2804
2014-08-04,-1.0941
2014-08-05,-2.2124
2014-08-06,2.7149
2014-08-07,4.8458
2014-08-08,-6.5126
2014-08-11,3.1461
2014-08-12,-1.9607999999999999
2014-08-13,-0.2222
2014-08-14,-1.3363
2014-08-15,1.1287
2014-08-18,-1.1161
2014-08-19,1.3544
2014-08-20,-0.4454
2014-08-21,-2.0134
2014-08-22,0.4566
2014-08-25,1.3636
2014-08-26,0.6726
2014-08-27,-0.2227
2014-08-28,-1.3393
2014-08-29,0.6787
2014-09-02,0.0
2014-09-03,5.618
2014-09-04,3.1915
2014-09-05,-1.6495
2014-09-08,-1.4675
2014-09-09,-1.4894
2014-09-10,2.1598
2014-09-11,-2.3256
2014-09-12,-3.0303
2014-09-15,-0.8929
2014-09-16,-4.955
2014-09-17,-2.8436
2014-09-18,-4.1463
2014-09-19,-4.5802
2014-09-22,-3.7333
2014-09-23,9.4183
2014-09-24,4.3038
2014-09-25,1.2136
2014-09-26,-0.2398
2014-09-29,2.8846
2014-09-30,-2.8037
2014-10-01,0.4808
2014-10-02,1.9139
2014-10-03,-2.8169
2014-10-06,-0.2415
2014-10-07,-1.2107
2014-10-08,-2.0833
2014-10-09,-0.6258
2014-10-10,-6.5491
2014-10-13,-2.8302
2014-10-14,0.6935
2014-10-15,-0.2755
2014-10-16,2.2099
2014-10-17,4.5946
2014-10-20,6.7183
2014-10-21,0.0
2014-10-22,-3.3898
2014-10-23,-3.2580999999999998
2014-10-24,3.1088
2014-10-27,0.5025
2014-10-28,-0.5
2014-10-29,-3.0151
2014-10-30,0.7772
2014-10-31,-0.2571
2014-11-03,-1.2887
2014-11-04,1.8277
2014-11-05,-0.7692
2014-11-06,-1.0336
2014-11-07,3.1332
2014-11-10,-0.5063
2014-11-11,0.2545
2014-11-12,0.7614
2014-11-13,3.0227
2014-11-14,1.2225
2014-11-17,9.1787
2014-11-18,1.9912
2014-11-19,5.2061
2014-11-20,-1.7526000000000002
2014-11-21,4.5121
2014-11-24,-2.4096
2014-11-25,-0.4115
2014-11-26,1.4463
2014-11-28,-1.4257
2014-12-01,0.4132
2014-12-02,3.0864
2014-12-03,-4.7904
2014-12-04,14.0461
2014-12-05,9.375
2014-12-08,2.8571
2014-12-09,0.4902
2014-12-10,0.813
2014-12-11,-2.0968
2014-12-12,-0.8237
2014-12-15,-2.8239
2014-12-16,-23.7607
2014-12-17,-3.5874
2014-12-18,17.4419
2014-12-19,-4.3564
2014-12-22,-3.3125999999999998
2014-12-23,-2.7837
2014-12-24,-1.9824000000000002
2014-12-26,2.2472
2014-12-29,-2.1978
2014-12-30,1.1236
2014-12-31,7.1111
2015-01-02,7.6763
2015-01-05,2.1195
2015-01-06,-8.1132
2015-01-07,9.2402
2015-01-08,2.4436
2015-01-09,0.0
2015-01-12,11.9266
2015-01-13,1.8033000000000001
2015-01-14,-1.9324
2015-01-15,-0.6568
2015-01-16,-0.3306
2015-01-20,-0.3317
2015-01-21,-7.1547
2015-01-22,0.5376
2015-01-23,3.9215999999999998
2015-01-26,-5.6604
2015-01-27,3.6364
2015-01-28,-7.8947
2015-01-29,-4.7619
2015-01-30,-0.8
2015-02-02,-1.8145
2015-02-03,-4.9281
2015-02-04,-2.3758
2015-02-05,13.7168
2015-02-06,-2.3346
2015-02-09,-1.992
2015-02-10,-4.065
2015-02-11,1.2711999999999999
2015-02-12,-0.4184
2015-02-13,7.563
2015-02-17,1.3672
2015-02-18,0.7707
2015-02-19,-5.1625
2015-02-20,-0.4032
2015-02-23,1.2146
2015-02-24,-0.2025
2015-02-25,-2.4024
2015-02-26,-0.8214
2015-02-27,-0.207
2015-03-02,-0.8299
2015-03-03,-1.688
2015-03-04,7.6753
2015-03-05,-1.3834
2015-03-06,-1.8035999999999999
2015-03-09,0.0
2015-03-10,-0.8163
2015-03-11,-1.4403000000000001
2015-03-12,-0.4175
2015-03-13,-8.3857
2015-03-16,3.8902
2015-03-17,0.2203
2015-03-18,-0.8791
2015-03-19,-0.4435
2015-03-20,-4.2316
2015-03-23,0.2326
2015-03-24,8.3527
2015-03-25,-9.207699999999999
2015-03-26,0.4717
2015-03-27,6.1033
2015-03-30,0.4425
2015-03-31,-3.5242
2015-04-01,0.4566
2015-04-02,-8.4091
2015-04-06,2.9777
2015-04-07,0.4819
2015-04-08,0.4796
2015-04-09,0.2387
2015-04-10,-2.1429
2015-04-13,0.2433
2015-04-14,1.6989999999999998
2015-04-15,2.6253
2015-04-16,-3.9535
2015-04-17,-1.2107
2015-04-20,14.2157
2015-04-21,5.3648
2015-04-22,-4.277
2015-04-23,2.5532
2015-04-24,-10.5809
2015-04-27,-0.8121
2015-04-28,-5.2632
2015-04-29,2.4691
2015-04-30,4.8193
2015-05-01,-10.3448
2015-05-04,0.5128
2015-05-05,-3.5714
2015-05-06,-36.5079
2015-05-07,8.75
2015-05-08,-3.4483
2015-05-11,0.3968
2015-05-12,6.7194
2015-05-13,-6.2963000000000005
2015-05-14,-4.3478
2015-05-15,-2.8926
2015-05-18,2.5532
2015-05-19,-2.0747
2015-05-20,-3.3898
2015-05-21,-1.7544
2015-05-22,3.5714
2015-05-26,-0.431
2015-05-27,0.0
2015-05-28,0.8658
2015-05-29,-0.4292
2015-06-01,5.6034
2015-06-02,-3.2653
2015-06-03,3.3755
2015-06-04,-3.6734999999999998
2015-06-05,2.1186
2015-06-08,-2.4896
2015-06-09,-2.5532
2015-06-10,0.4367
2015-06-11,-0.4348
2015-06-12,0.4367
2015-06-15,0.0
2015-06-16,-1.7391
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,9.7345
2015-06-22,-6.0484
2015-06-23,0.0
2015-06-24,0.8584
2015-06-25,-0.4255
2015-06-26,-0.8547
2015-06-29,1.2931
2015-06-30,-0.4255
2015-07-01,0.8547
2015-07-02,2.5423999999999998
2015-07-06,3.719
2015-07-07,-0.7968
2015-07-08,-6.4257
2015-07-09,1.7167
2015-07-10,18.1435
2015-07-13,0.1786
2015-07-14,0.1783
2015-07-15,1.4235
2015-07-16,-0.3509
2015-07-17,0.3521
2015-07-20,-1.7544
2015-07-21,-3.2143
2015-07-22,-7.1956
2015-07-23,1.7893
2015-07-24,-1.1719
2015-07-27,-3.1621
2015-07-28,-1.2245
2015-07-29,2.0661
2015-07-30,-1.2146
2015-07-31,-3.6885
2015-08-03,0.0
2015-08-04,15.3191
2015-08-05,-7.7491
2015-08-06,2.4
2015-08-07,-1.1719
2015-08-10,0.7905
2015-08-11,-4.3137
2015-08-12,-0.4098
2015-08-13,-3.0401
2015-08-14,5.682
2015-08-17,-3.2129
2015-08-18,-0.4149
2015-08-19,-3.3333
2015-08-20,-0.431
2015-08-21,-6.9264
2015-08-24,-1.3953
2015-08-25,1.4151
2015-08-26,1.3953
2015-08-27,4.1284
2015-08-28,3.0837
2015-08-31,-0.8547
2015-09-01,0.0
2015-09-02,6.0345
2015-09-03,-8.1301
2015-09-04,-0.4425
2015-09-08,1.7778
2015-09-09,0.4367
2015-09-10,0.4348
2015-09-11,-0.3463
2015-09-14,-0.9503
2015-09-15,-0.8826
2015-09-16,0.885
2015-09-17,-3.9474
2015-09-18,2.2831
2015-09-21,-3.5714
2015-09-22,-3.2407
2015-09-23,0.2632
2015-09-24,-4.0802
2015-09-25,-0.4975
2015-09-28,-5.5
2015-09-29,-1.5873
2015-09-30,-0.5376
2015-10-01,0.0
2015-10-02,0.5473
2015-10-05,2.1437
2015-10-06,-3.9474
2015-10-07,4.6575
2015-10-08,1.0471
2015-10-09,4.1451
2015-10-12,4.4776
2015-10-13,-2.3810000000000002
2015-10-14,-2.439
2015-10-15,2.0
2015-10-16,4.902
2015-10-19,-0.4673
2015-10-20,-0.4695
2015-10-21,-4.7111
2015-10-22,-1.4912
2015-10-23,-6.0302
2015-10-26,5.3476
2015-10-27,-8.1218
2015-10-28,2.2099
2015-10-29,-0.5405
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,-0.5435
2015-11-05,-0.5464
2015-11-06,0.0
2015-11-09,-3.8462
2015-11-10,-2.8571
2015-11-11,2.3529
2015-11-12,-4.5977
2015-11-13,1.8072
2015-11-16,-7.6923
2015-11-17,8.3333
2015-11-18,-0.5917
2015-11-19,1.7856999999999998
2015-11-20,-4.0936
2015-11-23,4.878
2015-11-24,4.0698
2015-11-25,2.7933
2015-11-27,8.1522
2015-11-30,10.0503
2015-12-01,-2.2831
2015-12-02,-3.271
2015-12-03,-7.971
2015-12-04,-8.1365
2015-12-07,-7.4286
2015-12-08,-7.4074
2015-12-09,-1.3333
2015-12-10,2.027
2015-12-11,-4.6358
2015-12-14,-4.1667
2015-12-15,1.4493
2015-12-16,-2.1429
2015-12-17,1.4599
2015-12-18,-0.7194
2015-12-21,4.3478
2015-12-22,0.6944
2015-12-23,-0.6897
2015-12-24,0.6944
2015-12-28,-2.069
2015-12-29,3.5211
2015-12-30,-3.4013999999999998
2015-12-31,21.831
2016-01-04,6.9364
2016-01-05,-0.5405
2016-01-06,-7.6087
2016-01-07,-76.0882
2016-01-08,-21.2485
2016-01-11,-4.7247
2016-01-12,4.918
2016-01-13,6.25
2016-01-14,-13.5294
2016-01-15,-4.8044
2016-01-19,3.6177
2016-01-20,-6.8966
2016-01-21,8.5648
2016-01-22,0.9808
2016-01-25,4.7297
2016-01-26,-4.1331
2016-01-27,-12.5131
2016-01-28,0.0
2016-01-29,-3.0048
2016-02-01,-22.28
2016-02-02,-20.8546
2016-02-03,-3.3038
2016-02-04,-5.125
2016-02-05,39.5696
2016-02-08,-18.4393
2016-02-09,-7.4074
2016-02-10,0.0
2016-02-11,-3.875
2016-02-12,3.9445
2016-02-16,-2.5855
2016-02-17,2.3973
2016-02-18,-1.9231
2016-02-19,-3.6231999999999998
2016-02-22,-2.6978999999999997
2016-02-23,-8.0
2016-02-24,2.7668
2016-02-25,-16.7788
2016-02-26,2.5997
2016-02-29,2.2523
2016-03-01,-9.0859
2016-03-02,10.4785
2016-03-03,7.2917
2016-03-04,47.164
2016-03-07,17.2222
2016-03-08,-5.154
2016-03-09,-12.3673
2016-03-10,-11.511
2016-03-11,9.0213
2016-03-14,-4.2482
2016-03-15,29.6296
2016-03-16,-9.4643
2016-03-17,-10.5851
2016-03-18,6.0662
2016-03-21,18.6828
2016-03-22,-6.5421
2016-03-23,-9.9063
2016-03-24,3.6074
2016-03-28,-3.5822000000000003
2016-03-29,-2.7778
2016-03-30,4.9643
2016-03-31,-3.3685
2016-04-01,1.6901000000000002
2016-04-04,-7.0983
2016-04-05,-4.7708
2016-04-06,2.7006
2016-04-07,-2.1341
2016-04-08,1.7913000000000001
2016-04-11,9.2578
2016-04-12,-4.7619
2016-04-13,0.0
2016-04-14,26.4706
2016-04-15,2.3256
2016-04-18,4.5455
2016-04-19,0.0543
2016-04-20,-4.3455
2016-04-21,0.4543
2016-04-22,33.4087
2016-04-25,66.1017
2016-04-26,-28.1633
2016-04-27,7.9190000000000005
2016-04-28,-6.5482
2016-04-29,-14.0493
2016-05-02,-12.4949
2016-05-03,8.6142
2016-05-04,-3.4483
2016-05-05,-2.6786
2016-05-06,-4.5872
2016-05-09,-3.8462
2016-05-10,-1.125
2016-05-11,-10.1896
2016-05-12,-0.9009
2016-05-13,-4.5455
2016-05-16,-2.5595
2016-05-17,22.1747
2016-05-18,1.875
2016-05-19,-1.8405
2016-05-20,0.25
2016-05-23,5.3367
2016-05-24,6.0133
2016-05-25,21.4828
2016-05-26,-5.8824
2016-05-27,-4.6875
2016-05-31,6.6189
2016-06-01,-1.5952
2016-06-02,11.25
2016-06-03,3.8448
2016-06-06,-1.268
2016-06-07,-4.1096
2016-06-08,-5.7679
2016-06-09,-6.0072
2016-06-10,-6.4919
2016-06-13,0.0431
2016-06-14,-0.9914
2016-06-15,-4.1794
2016-06-16,-0.0454
2016-06-17,11.6364
2016-06-20,62.7647
2016-06-21,-25.9162
2016-06-22,-10.4508
2016-06-23,-3.4691
2016-06-24,0.0
2016-06-27,-3.125
2016-06-28,3.2258
2016-06-29,-5.9375
2016-06-30,1.7234
2016-07-01,1.3676
2016-07-05,-2.054
2016-07-06,0.0
2016-07-07,18.4211
2016-07-08,-8.2465
2016-07-11,-0.0946
2016-07-12,-2.5758
2016-07-13,-1.3608
2016-07-14,1.1037
2016-07-15,1.2671000000000001
2016-07-18,0.0962
2016-07-19,-0.5
2016-07-20,3.3243
2016-07-21,-5.4246
2016-07-22,-22.4684
2016-07-25,-6.25
2016-07-26,-4.2177
2016-07-27,0.5966
2016-07-28,5.1398
2016-07-29,-1.2086999999999999
2016-08-01,-0.6797
2016-08-02,-3.3397
2016-08-03,-2.0674
2016-08-04,-2.2267
2016-08-05,6.0041
2016-08-08,7.1429
2016-08-09,-4.1667
2016-08-10,-3.2609
2016-08-11,3.2022
2016-08-12,-7.3762
2016-08-15,-5.9653
2016-08-16,-0.5
2016-08-17,0.5025
2016-08-18,-0.1875
2016-08-19,-2.3168
2016-08-22,-4.8077
2016-08-23,28.4175
2016-08-24,1.6518000000000002
2016-08-25,-2.2439999999999998
2016-08-26,-5.3826
2016-08-29,-3.5694
2016-08-30,0.723
2016-08-31,2.1532999999999998
2016-09-01,-0.8994
2016-09-02,-3.1764
2016-09-06,-1.5817
2016-09-07,-4.7619
2016-09-08,4.75
2016-09-09,-4.5346
2016-09-12,0.0
2016-09-13,0.5
2016-09-14,1.4925
2016-09-15,-1.8995
2016-09-16,-3.7164
2016-09-19,-14.8881
2016-09-20,-1.8293
2016-09-21,0.0
2016-09-22,2.4845
2016-09-23,3.0303
2016-09-26,-5.0
2016-09-27,-4.0248
2016-09-28,5.8065
2016-09-29,-2.3628
2016-09-30,-1.6393
2016-10-03,2.8571
2016-10-04,3.3951000000000002
2016-10-05,-3.5821
2016-10-06,5.5728
2016-10-07,-0.5132
2016-10-10,-3.9057
2016-10-11,-1.8405
2016-10-12,0.0
2016-10-13,-0.7422
2016-10-14,-5.6277
2016-10-17,3.8782
2016-10-18,2.6897
2016-10-19,2.7756
2016-10-20,-6.5044
2016-10-21,4.8007
2016-10-24,-4.9689
2016-10-25,0.1225
2016-10-26,-8.6087
2016-10-27,12.1429
2016-10-28,-6.051
2016-10-31,2.0339
2016-11-01,-6.9767
2016-11-02,-10.7143
2016-11-03,-11.85
2016-11-04,-44.6398
2016-11-07,-1.6393
2016-11-08,-5.4167
2016-11-09,-8.37
2016-11-10,-17.1875
2016-11-11,4.4993
2016-11-14,11.1111
2016-11-15,0.0
2016-11-16,16.0
2016-11-17,1.9397
2016-11-18,18.3932
2016-11-21,16.0714
2016-11-22,-1.7692
2016-11-23,0.2349
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,-6.25
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,-4.6667
2016-12-08,-2.0979
2016-12-09,-5.0
2016-12-12,-8.2707
2016-12-13,-1.8443
2016-12-14,-16.4927
2016-12-15,2.0
2016-12-16,-13.7255
2016-12-19,-14.7727
2016-12-20,6.3333
2016-12-21,-12.5392
2016-12-22,-13.6201
2016-12-23,1.2448
2016-12-27,0.0
2016-12-28,2.459
2016-12-29,268.0
2016-12-30,-46.7391
2017-01-03,-2.6531000000000002
2017-01-04,24.7379
2017-01-05,8.9076
2017-01-06,24.6914
2017-01-09,-2.4752
2017-01-10,-13.7056
2017-01-11,-13.3088
2017-01-12,2.2901
2017-01-13,4.8093
2017-01-17,-14.3196
2017-01-18,-3.9705
2017-01-19,0.0
2017-01-20,-14.6154
2017-01-23,9.9099
2017-01-24,6.5574
2017-01-25,-7.6923
2017-01-26,9.7917
2017-01-27,-5.6926
2017-01-30,1.1066
2017-01-31,1.194
2017-02-01,-3.2448
2017-02-02,0.813
2017-02-03,4.0323
2017-02-06,-4.6512
2017-02-07,0.813
2017-02-08,-3.0242
2017-02-09,12.2661
2017-02-10,-3.5185
2017-02-13,-7.8695
2017-02-14,-4.1667
2017-02-15,0.0
2017-02-16,4.1304
2017-02-17,-3.9666
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.2174
2017-02-24,-0.2169
2017-02-27,0.2174
2017-02-28,-0.2169
2017-03-01,-4.3478
2017-03-02,-3.4091
2017-03-03,0.0
2017-03-06,2.8235
2017-03-07,1.6018
2017-03-08,-6.3063
2017-03-09,-3.8462
2017-03-10,8.75
2017-03-13,-8.046
2017-03-14,0.0
2017-03-15,-0.25
2017-03-16,-4.386
2017-03-17,23.0668
2017-03-20,-4.8988
2017-03-21,-10.4143
2017-03-22,-2.0
2017-03-23,-1.6582
2017-03-24,-0.3891
2017-03-27,16.4063
2017-03-28,-3.3557
2017-03-29,0.0
2017-03-30,-18.287
2017-03-31,1.983
2017-04-03,11.1111
2017-04-04,-12.5
2017-04-05,9.1429
2017-04-06,-11.780100000000001
2017-04-07,13.2047
2017-04-10,4.8493
2017-04-11,-5.0
2017-04-12,6.0526
2017-04-13,-14.268
2017-04-17,-1.5918999999999999
2017-04-18,-5.8824
2017-04-19,0.0
2017-04-20,-5.0
2017-04-21,9.5395
2017-04-24,0.1502
2017-04-25,19.6402
2017-04-26,-29.5739
2017-04-27,22.0641
2017-04-28,-11.3703
2017-05-01,-7.4013
2017-05-02,19.0053
2017-05-03,5.5224
2017-05-04,7.9208
2017-05-05,0.2621
2017-05-08,-1.9607999999999999
2017-05-09,-11.2
2017-05-10,-3.9039
2017-05-11,3.5938
2017-05-12,-3.1673999999999998
2017-05-15,-6.2305
2017-05-16,6.6445
2017-05-17,12.1495
2017-05-18,0.0
2017-05-19,5.9722
2017-05-22,-9.5675
2017-05-23,-11.5942
2017-05-24,-0.3279
2017-05-25,12.8289
2017-05-26,-2.0408
2017-05-30,-4.7619
2017-05-31,0.0
2017-06-01,5.0
2017-06-02,1.1905000000000001
2017-06-05,-3.8235
2017-06-06,-1.4532
2017-06-07,-3.1802
2017-06-08,0.0
2017-06-09,-6.6385
2017-06-12,-1.1288
2017-06-13,-2.7778
2017-06-14,-1.4285999999999999
2017-06-15,-7.2464
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,-12.5
2017-06-21,-3.5714
2017-06-22,1.8519
2017-06-23,-1.8182
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,-17.7778
2017-06-29,23.4234
2017-06-30,0.365
2017-07-03,0.0
2017-07-05,-0.3636
2017-07-07,-9.854
2017-07-10,-23.0769
2017-07-11,0.0
2017-07-12,5.2632
2017-07-13,-15.0
2017-07-14,14.7059
2017-07-17,12.8205
2017-07-18,-20.4545
2017-07-19,24.5714
2017-07-20,-17.4312
2017-07-21,1.1111
2017-07-24,4.9451
2017-07-25,3.9791
2017-07-26,-1.8127
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,17.9487
2017-08-02,3.2609
2017-08-03,0.0
2017-08-04,3.1579
2017-08-07,-6.1224
2017-08-09,0.0
2017-08-10,-2.1739
2017-08-11,11.1111
2017-08-14,-22.6
2017-08-15,-5.9432
2017-08-16,3.5714
2017-08-17,3.4483
2017-08-18,0.0
2017-08-21,17.9487
2017-08-22,-23.913
2017-08-23,0.0
2017-08-24,8.5714
2017-08-25,17.8947
2017-08-28,-28.5714
2017-08-29,40.625
2017-08-30,-7.1111
2017-08-31,-13.8756
2017-09-01,-0.4444
2017-09-05,-0.6696
2017-09-06,16.8539
2017-09-07,-3.8462
2017-09-08,-11.55
2017-09-11,-9.5534
2017-09-12,0.0
2017-09-13,8.1563
2017-09-14,-4.6518
2017-09-15,21.2121
2017-09-18,48.355
2017-09-19,28.0712
2017-09-20,-21.0526
2017-09-21,-7.6667
2017-09-22,12.9964
2017-09-25,9.4249
2017-09-26,8.0292
2017-09-27,0.6757
2017-09-28,-6.0403
2017-09-29,0.0
2017-10-02,28.5714
2017-10-03,-8.6667
2017-10-04,9.2457
2017-10-05,-20.0445
2017-10-06,-7.2423
2017-10-10,-3.9039
2017-10-11,1.5625
2017-10-12,7.3846
2017-10-13,-8.0229
2017-10-16,55.7632
2017-10-17,-35.6
2017-10-18,2.4845
2017-10-19,36.3636
2017-10-20,-7.5778
2017-10-23,-3.823
2017-10-24,7.5
2017-10-25,-6.2791
2017-10-26,11.6625
2017-10-27,2.7778
2017-10-30,0.0
2017-10-31,-13.2973
2017-11-01,12.2195
2017-11-02,0.0
2017-11-03,-11.1111
2017-11-06,25.0
2017-11-07,-20.0
2017-11-08,50.0
2017-11-09,-16.6667
2017-11-10,3.0
2017-11-13,-12.6214
2017-11-14,-3.3333
2017-11-15,3.3839
2017-11-16,-3.2731
2017-11-17,0.0
2017-11-20,3.2184
2017-11-21,-6.0134
2017-11-22,5.2133
2017-11-24,0.0
2017-11-27,-9.9099
2017-11-28,2.5
2017-11-29,7.0732
2017-11-30,-2.2779
2017-12-01,2.5641
2017-12-04,-0.2273
2017-12-05,0.0
2017-12-06,-8.8838
2017-12-07,-10.0
2017-12-08,21.9444
2017-12-11,-11.6173
2017-12-12,-14.9485
2017-12-13,8.6364
2017-12-14,8.2287
2017-12-15,-7.4742
2017-12-18,-8.078
2017-12-19,-25.4545
2017-12-20,18.9024
2017-12-21,2.5641
2017-12-22,-29.1667
2017-12-26,1.1764999999999999
2017-12-27,5.814
2017-12-28,-11.2088
2017-12-29,-0.495
2018-01-02,9.9502
2018-01-03,35.2941
2018-01-04,-6.689
2018-01-05,0.0
2018-01-08,-21.147
2018-01-09,0.0
2018-01-10,22.7273
2018-01-12,-18.1481
2018-01-16,24.4344
2018-01-17,1.8182
2018-01-18,-4.8464
2018-01-19,12.5999
2018-01-22,-5.0
2018-01-23,-3.5088
2018-01-24,-22.1818
2018-01-25,39.7196
2018-01-26,-0.3344
2018-01-29,8.7248
2018-01-30,-23.9198
2018-01-31,-0.6085
2018-02-01,0.4082
2018-02-05,-0.4065
2018-02-06,0.0
2018-02-07,15.5102
2018-02-08,-14.5583
2018-02-12,-4.8801
2018-02-13,-3.4783
2018-02-14,14.1892
2018-02-20,-2.3669000000000002
2018-02-22,-10.303
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,22.5225
2018-02-28,0.0
2018-03-01,0.0
2018-03-05,-18.3824
2018-03-06,3.8288
2018-03-07,17.1367
2018-03-08,0.3704
2018-03-09,-14.7601
2018-03-12,17.7489
2018-03-14,-26.1029
2018-03-16,-0.4975
2018-03-19,27.7
2018-03-20,-4.072
2018-03-21,-6.6939
2018-03-22,-3.6745
2018-03-23,-11.4441
2018-03-26,0.5128
2018-03-27,0.5102
2018-03-28,-0.5076
2018-03-29,2.0408
2018-04-02,-2.0
2018-04-03,0.0
2018-04-04,15.102
2018-04-06,-12.8989
2018-04-09,-0.7634
2018-04-10,0.2564
2018-04-11,37.0844
2018-04-12,-25.7463
2018-04-16,-12.0603
2018-04-17,14.2857
2018-04-18,0.0
2018-04-19,-7.5
2018-04-20,-2.7027
2018-04-23,2.7778
2018-04-24,45.9459
2018-04-25,-13.1481
2018-04-26,-14.7122
2018-04-27,15.0
2018-04-30,4.7826
2018-05-01,-16.5975
2018-05-02,4.9751
2018-05-03,28.436
2018-05-04,-0.369
2018-05-07,-0.7407
2018-05-08,-18.6567
2018-05-10,23.8532
2018-05-11,-7.4074
2018-05-15,12.0
2018-05-16,-20.7143
2018-05-18,0.4505
2018-05-21,0.0
2018-05-22,-0.8969
2018-05-23,0.4525
2018-05-24,-0.4505
2018-05-30,25.7919
2018-05-31,-20.8633
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-07,4.5455
2018-06-08,-2.1739
2018-06-11,2.2222
2018-06-12,-2.1739
2018-06-13,0.2222
