ticker,XPER US Equity
2004-04-06,-1.3397999999999999
2004-04-07,-0.5432
2004-04-08,0.5461
2004-04-12,0.4889
2004-04-13,-5.8378
2004-04-14,0.9759
2004-04-15,-1.6487
2004-04-16,-5.1445
2004-04-19,0.4266
2004-04-20,2.0631
2004-04-21,4.5719
2004-04-22,3.0758
2004-04-23,3.3094
2004-04-26,0.6407
2004-04-27,0.0531
2004-04-28,0.4242
2004-04-29,-0.7392
2004-04-30,-5.7447
2004-05-03,5.5869
2004-05-04,6.3602
2004-05-05,-1.005
2004-05-06,0.5076
2004-05-07,-5.5556
2004-05-10,-2.246
2004-05-11,3.5558
2004-05-12,1.3207
2004-05-13,-1.512
2004-05-14,-3.388
2004-05-17,-3.4521
2004-05-18,-2.3837
2004-05-19,3.7209
2004-05-20,-2.2982
2004-05-21,0.9753
2004-05-24,1.0795
2004-05-25,-0.1686
2004-05-26,0.8446
2004-05-27,0.5025
2004-05-28,-2.2222
2004-06-01,-0.0568
2004-06-02,-1.7624
2004-06-03,-2.4884
2004-06-04,-1.4243000000000001
2004-06-07,11.6797
2004-06-08,2.372
2004-06-09,0.158
2004-06-10,-0.4732
2004-06-14,-1.4791
2004-06-15,-0.1609
2004-06-16,0.3222
2004-06-17,1.3383
2004-06-18,0.1057
2004-06-21,-0.2111
2004-06-22,-0.0529
2004-06-23,0.5291
2004-06-24,-0.4737
2004-06-25,-2.3268
2004-06-28,-2.5987999999999998
2004-06-29,1.1117
2004-06-30,-0.9346
2004-07-01,-4.6615
2004-07-02,-4.3655
2004-07-06,-4.017
2004-07-07,6.7216000000000005
2004-07-08,-4.2187
2004-07-09,1.0546
2004-07-12,-2.8238
2004-07-13,2.4637000000000002
2004-07-14,-1.7263
2004-07-15,-0.1255
2004-07-16,12.5628
2004-07-19,-1.8973
2004-07-20,0.1138
2004-07-21,-0.5682
2004-07-22,-0.4
2004-07-23,1.5491000000000001
2004-07-26,0.3955
2004-07-27,-1.4069
2004-07-28,-2.6256
2004-07-29,0.5275
2004-07-30,1.4577
2004-08-02,-1.4368
2004-08-03,-0.4665
2004-08-04,0.1172
2004-08-05,-1.3458
2004-08-06,-5.1008
2004-08-09,-1.0
2004-08-10,4.0404
2004-08-11,0.4248
2004-08-12,-0.1208
2004-08-13,-1.2704
2004-08-16,2.5122999999999998
2004-08-17,6.0968
2004-08-18,2.0845
2004-08-19,-0.1104
2004-08-20,0.9392
2004-08-23,0.4379
2004-08-24,-1.9074
2004-08-25,1.6667
2004-08-26,-0.4372
2004-08-27,3.5675
2004-08-30,3.6566
2004-08-31,-0.3579
2004-09-01,9.2355
2004-09-02,3.3349
2004-09-03,-4.8636
2004-09-07,0.5733
2004-09-08,2.3753
2004-09-09,1.5312999999999999
2004-09-10,1.0055
2004-09-13,1.5385
2004-09-14,0.0446
2004-09-15,-2.4276
2004-09-16,3.2641
2004-09-17,1.6799
2004-09-20,3.1739
2004-09-21,1.1378
2004-09-22,-3.1667
2004-09-23,2.5387
2004-09-24,-7.2598
2004-09-27,-0.8597
2004-09-28,-0.7303
2004-09-29,0.5057
2004-09-30,1.0979
2004-10-01,12.7149
2004-10-04,2.6897
2004-10-05,-0.9773
2004-10-06,1.5002
2004-10-07,-3.5006
2004-10-08,-3.4663
2004-10-11,0.8768
2004-10-12,-3.7666
2004-10-13,1.4194
2004-10-14,-2.4596999999999998
2004-10-15,-1.4348
2004-10-18,0.4852
2004-10-19,-0.8341
2004-10-20,2.3904
2004-10-21,9.6844
2004-10-22,13.0863
2004-10-25,-2.9976000000000003
2004-10-26,-2.0841
2004-10-27,0.4037
2004-10-28,1.6082
2004-10-29,0.4676
2004-11-01,2.3272
2004-11-02,3.394
2004-11-03,0.3384
2004-11-04,1.1804000000000001
2004-11-05,3.3333
2004-11-08,-1.6129
2004-11-09,-2.0656
2004-11-10,1.4396
2004-11-11,4.4884
2004-11-12,4.9905
2004-11-15,-1.6245
2004-11-16,18.1651
2004-11-17,-3.235
2004-11-18,1.6315
2004-11-19,-2.6316
2004-11-22,-0.4865
2004-11-23,-1.7925
2004-11-24,4.01
2004-11-26,0.3722
2004-11-29,-3.0464
2004-11-30,-2.8689
2004-12-01,4.0225
2004-12-02,-0.1352
2004-12-03,-0.6228
2004-12-06,-3.079
2004-12-07,-2.8114
2004-12-08,2.5166
2004-12-09,5.8126
2004-12-10,2.0
2004-12-13,-0.2876
2004-12-14,1.9927000000000001
2004-12-15,1.4139
2004-12-16,-8.289
2004-12-17,2.9298
2004-12-20,-2.927
2004-12-21,3.6515
2004-12-22,-1.2810000000000001
2004-12-23,0.1081
2004-12-27,-0.9452
2004-12-28,0.9542
2004-12-29,-1.5393
2004-12-30,1.8376000000000001
2004-12-31,0.2155
2005-01-03,-4.918
2005-01-04,-1.385
2005-01-05,-2.4076
2005-01-06,-0.1762
2005-01-07,-0.2648
2005-01-10,-0.7965
2005-01-11,7.3149
2005-01-12,5.5417
2005-01-13,1.8902999999999999
2005-01-14,-1.2883
2005-01-18,1.3835
2005-01-19,-0.1287
2005-01-20,-1.6499000000000001
2005-01-21,-1.2058
2005-01-24,-4.0329
2005-01-25,0.3594
2005-01-26,1.7355
2005-01-27,4.2242
2005-01-28,-1.5329000000000002
2005-01-31,2.6385
2005-02-01,-3.2134
2005-02-02,-2.3108
2005-02-03,-0.4078
2005-02-04,3.7401
2005-02-07,0.0789
2005-02-08,1.9721
2005-02-09,-0.1547
2005-02-10,-0.3874
2005-02-11,5.3669
2005-02-14,5.2411
2005-02-15,-2.9694000000000003
2005-02-16,0.0241
2005-02-17,-0.4577
2005-02-18,-0.7744
2005-02-22,-1.3415
2005-02-23,-2.6452
2005-02-24,1.3458999999999999
2005-02-25,3.558
2005-02-28,-1.4275
2005-03-01,-0.3682
2005-03-02,0.8869
2005-03-03,-0.8303
2005-03-04,1.3051
2005-03-07,8.9208
2005-03-08,0.491
2005-03-09,-3.9085
2005-03-10,2.7039999999999997
2005-03-11,-2.8353
2005-03-14,-1.2274
2005-03-15,-5.7679
2005-03-16,-1.7168
2005-03-17,0.1013
2005-03-18,-3.7683
2005-03-21,10.354800000000001
2005-03-22,0.381
2005-03-23,1.7556
2005-03-24,-0.3964
2005-03-28,2.3642
2005-03-29,-2.7898
2005-03-30,2.3289
2005-03-31,-0.6207
2005-04-01,-0.8096
2005-04-04,-0.2799
2005-04-05,5.1216
2005-04-06,-1.0011
2005-04-07,1.191
2005-04-08,-0.9771
2005-04-11,-0.5382
2005-04-12,0.6088
2005-04-13,-3.3393
2005-04-14,-4.4053
2005-04-15,-6.1363
2005-04-18,1.7054
2005-04-19,0.5589
2005-04-20,-1.5917
2005-04-21,4.6213
2005-04-22,-21.3742
2005-04-25,-9.02
2005-04-26,-0.3087
2005-04-27,-7.1576
2005-04-28,-5.1149000000000004
2005-04-29,3.7891
2005-05-02,-2.7098
2005-05-03,0.5029
2005-05-04,8.0831
2005-05-05,1.6738
2005-05-06,0.2802
2005-05-09,4.0866
2005-05-10,-5.0
2005-05-11,-0.8831
2005-05-12,3.8133
2005-05-13,-0.7896
2005-05-16,-0.8997
2005-05-17,-2.2346
2005-05-18,4.0357
2005-05-19,2.9523
2005-05-20,-2.0674
2005-05-23,-0.8853
2005-05-24,-0.7558
2005-05-25,-2.4576000000000002
2005-05-26,3.5486
2005-05-27,2.536
2005-05-31,-1.6042999999999998
2005-06-01,3.0571
2005-06-02,4.2518
2005-06-03,2.2447
2005-06-06,1.8244
2005-06-07,2.2776
2005-06-08,-5.1068999999999996
2005-06-09,3.4418
2005-06-10,-1.2402
2005-06-13,0.1838
2005-06-14,-0.4891
2005-06-15,0.553
2005-06-16,0.3666
2005-06-17,0.6393
2005-06-20,-0.1815
2005-06-21,1.3333
2005-06-22,3.2297
2005-06-23,0.9849
2005-06-24,-0.1147
2005-06-27,-2.6134
2005-06-28,1.0616
2005-06-29,-2.2469
2005-06-30,-0.2687
2005-07-01,-0.2694
2005-07-05,1.5906
2005-07-06,-0.2068
2005-07-07,1.495
2005-07-08,-1.998
2005-07-11,-2.4405
2005-07-12,1.0677
2005-07-13,-2.7166
2005-07-14,-2.7304
2005-07-15,-0.319
2005-07-18,0.832
2005-07-19,1.6503
2005-07-20,2.0918
2005-07-21,-2.5076
2005-07-22,0.4705
2005-07-25,2.3728
2005-07-26,1.7383
2005-07-27,-5.2458
2005-07-28,-2.8788
2005-07-29,14.3974
2005-08-01,1.3667
2005-08-02,1.1236
2005-08-03,-1.0833
2005-08-04,-1.2356
2005-08-05,-1.6776
2005-08-08,-2.8051
2005-08-09,0.9819
2005-08-10,-0.6482
2005-08-11,0.0
2005-08-12,-1.4235
2005-08-15,2.7677
2005-08-16,-2.3419
2005-08-17,-1.7386
2005-08-18,-0.2746
2005-08-19,0.2447
2005-08-22,0.3357
2005-08-23,-1.4294
2005-08-24,-0.9256
2005-08-25,1.1522999999999999
2005-08-26,-2.032
2005-08-29,2.6084
2005-08-30,0.1531
2005-08-31,1.4373
2005-09-01,1.7486000000000002
2005-09-02,-1.7185000000000001
2005-09-06,1.2964
2005-09-07,1.3988
2005-09-08,0.1761
2005-09-09,0.0293
2005-09-12,-0.1757
2005-09-13,-2.8169
2005-09-14,-3.3514
2005-09-15,-0.3124
2005-09-16,-0.4701
2005-09-19,-1.2909
2005-09-20,-2.1372
2005-09-21,-2.0535
2005-09-22,-0.7321
2005-09-23,-2.179
2005-09-26,1.5422
2005-09-27,-2.2612
2005-09-28,1.8300999999999998
2005-09-29,0.4747
2005-09-30,0.945
2005-10-03,1.1702
2005-10-04,0.3305
2005-10-05,-1.5152
2005-10-06,-0.8361
2005-10-07,-1.1467
2005-10-10,-2.9683
2005-10-11,-4.9578
2005-10-12,-0.148
2005-10-13,1.0004
2005-10-14,3.7051
2005-10-17,-0.6013
2005-10-18,-1.21
2005-10-19,0.6484
2005-10-20,-2.4338
2005-10-21,-2.091
2005-10-24,4.571
2005-10-25,0.0717
2005-10-26,-0.3222
2005-10-27,-3.7716
2005-10-28,2.053
2005-10-31,2.0483
2005-11-01,1.147
2005-11-02,3.6499
2005-11-03,-1.641
2005-11-04,-1.2165
2005-11-07,0.1759
2005-11-08,-0.4215
2005-11-09,0.776
2005-11-10,1.1901
2005-11-11,3.1131
2005-11-14,-0.3019
2005-11-15,-3.4657
2005-11-16,-2.8233
2005-11-17,2.3673
2005-11-18,-1.2614
2005-11-21,-0.4613
2005-11-22,0.0713
2005-11-23,-0.5344
2005-11-25,-0.0716
2005-11-28,-0.9677
2005-11-29,-0.0724
2005-11-30,-0.1449
2005-12-01,0.4715
2005-12-02,-2.2383
2005-12-05,-3.6928
2005-12-06,2.7607
2005-12-07,0.1493
2005-12-08,0.2608
2005-12-09,3.5674
2005-12-12,-1.3276
2005-12-13,-3.0909
2005-12-14,-0.5253
2005-12-15,-1.6219999999999999
2005-12-16,0.4985
2005-12-19,-1.1828
2005-12-20,-0.5792
2005-12-21,0.466
2005-12-22,1.9714
2005-12-23,1.3647
2005-12-27,-1.4585
2005-12-28,0.6072
2005-12-29,0.5281
2005-12-30,-3.0019
2006-01-03,3.0561
2006-01-04,0.4129
2006-01-05,4.0374
2006-01-06,3.1261
2006-01-09,0.5575
2006-01-10,-0.9356
2006-01-11,5.7363
2006-01-12,3.3741
2006-01-13,-1.984
2006-01-17,-1.763
2006-01-18,-0.4653
2006-01-19,7.1786
2006-01-20,-3.5826000000000002
2006-01-23,0.1616
2006-01-24,2.5806
2006-01-25,0.5346
2006-01-26,3.0028
2006-01-27,2.3383
2006-01-30,1.3947
2006-01-31,-5.5312
2006-02-01,-5.2045
2006-02-02,7.6144
2006-02-03,3.2493
2006-02-06,-0.3235
2006-02-07,0.6197
2006-02-08,2.1408
2006-02-09,-5.1967
2006-02-10,0.0909
2006-02-13,-2.1483
2006-02-14,0.402
2006-02-15,1.6322999999999999
2006-02-16,-1.2121
2006-02-17,0.5521
2006-02-21,-2.0439
2006-02-22,2.18
2006-02-23,-2.4078
2006-02-24,-0.5309
2006-02-27,0.0314
2006-02-28,-1.9774
2006-03-01,3.202
2006-03-02,-1.3342
2006-03-03,-0.9434
2006-03-06,-0.2222
2006-03-07,-1.0181
2006-03-08,0.9
2006-03-09,-2.6123
2006-03-10,0.6215
2006-03-13,2.7958
2006-03-14,1.4548
2006-03-15,0.7793
2006-03-16,-2.3817
2006-03-17,-1.7744
2006-03-20,-0.7742
2006-03-21,-2.2107
2006-03-22,-0.1995
2006-03-23,0.2665
2006-03-24,8.7708
2006-03-27,-2.7184
2006-03-28,-0.9733
2006-03-29,2.5999
2006-03-30,-0.0927
2006-03-31,-0.7733
2006-04-03,-0.5611
2006-04-04,5.4859
2006-04-05,1.2184
2006-04-06,1.3212
2006-04-07,-2.6079
2006-04-10,0.0595
2006-04-11,-0.3866
2006-04-12,1.4925
2006-04-13,2.7941000000000003
2006-04-17,-3.691
2006-04-18,3.5948
2006-04-19,0.086
2006-04-20,0.1433
2006-04-21,-3.0615
2006-04-24,-2.3022
2006-04-25,0.997
2006-04-26,-1.5255999999999998
2006-04-27,-1.5188000000000001
2006-04-28,-1.0796000000000001
2006-05-01,-0.5925
2006-05-02,3.9523
2006-05-03,-1.5691000000000002
2006-05-04,3.6481
2006-05-05,-1.1535
2006-05-08,-3.1119
2006-05-09,-0.9265
2006-05-10,-0.4676
2006-05-11,-6.5456
2006-05-12,1.0389
2006-05-15,-0.4975
2006-05-16,-0.4
2006-05-17,-2.9786
2006-05-18,-2.7251
2006-05-19,4.0071
2006-05-22,-2.6593999999999998
2006-05-23,-3.1173
2006-05-24,0.0362
2006-05-25,1.301
2006-05-26,2.3189
2006-05-30,-1.6388
2006-05-31,0.1063
2006-06-01,4.3201
2006-06-02,-0.9165
2006-06-05,-5.7897
2006-06-06,0.0727
2006-06-07,-3.343
2006-06-08,0.8271
2006-06-09,0.3729
2006-06-12,-3.2318
2006-06-13,-0.8445
2006-06-14,1.0453
2006-06-15,6.2452
2006-06-16,-1.5867
2006-06-19,-2.8582
2006-06-20,-1.6975
2006-06-21,3.3768000000000002
2006-06-22,-0.2227
2006-06-23,-1.4137
2006-06-26,0.3396
2006-06-27,-2.5574
2006-06-28,1.4666000000000001
2006-06-29,1.8638
2006-06-30,2.6886
2006-07-03,-0.0364
2006-07-05,-2.1099
2006-07-06,-1.152
2006-07-07,-2.3308
2006-07-10,-3.9261
2006-07-11,8.3734
2006-07-12,0.3697
2006-07-13,-0.2578
2006-07-14,5.7976
2006-07-17,-2.9668
2006-07-18,0.4676
2006-07-19,3.473
2006-07-20,-4.3253
2006-07-21,4.7378
2006-07-24,3.5566
2006-07-25,6.002
2006-07-26,0.346
2006-07-27,-1.6928
2006-07-28,1.7856999999999998
2006-07-31,-1.4098
2006-08-01,-2.0655
2006-08-02,9.2797
2006-08-03,-0.4157
2006-08-04,-1.3119
2006-08-07,-1.994
2006-08-08,-0.9248
2006-08-09,-0.809
2006-08-10,1.5997
2006-08-11,-2.4082
2006-08-14,0.9174
2006-08-15,3.3542
2006-08-16,3.7307
2006-08-17,-0.848
2006-08-18,-1.3860000000000001
2006-08-21,-2.0634
2006-08-22,-0.4885
2006-08-23,-2.5775
2006-08-24,1.0709
2006-08-25,-0.1558
2006-08-28,0.5618
2006-08-29,0.5897
2006-08-30,2.6226000000000003
2006-08-31,-1.0824
2006-09-01,-2.2188
2006-09-05,1.7718
2006-09-06,-2.5351
2006-09-07,-0.7208
2006-09-08,1.452
2006-09-11,-1.8979
2006-09-12,3.4253
2006-09-13,-0.8893
2006-09-14,-1.8564
2006-09-15,-0.8197
2006-09-18,0.0636
2006-09-19,-0.7306
2006-09-20,3.424
2006-09-21,-2.4134
2006-09-22,1.1414
2006-09-25,5.3292
2006-09-26,3.8393
2006-09-27,0.8598
2006-09-28,-0.3126
2006-09-29,-0.8552
2006-10-02,-2.4439
2006-10-03,1.2084
2006-10-04,3.1741
2006-10-05,-0.6492
2006-10-06,-1.1648
2006-10-09,-0.0287
2006-10-10,-0.7188
2006-10-11,0.2606
2006-10-12,-0.3755
2006-10-13,5.2769
2006-10-16,1.8728
2006-10-17,-0.2703
2006-10-18,-3.0632
2006-10-19,0.0
2006-10-20,-1.9855
2006-10-23,-0.9986
2006-10-24,-1.9020000000000001
2006-10-25,-0.0294
2006-10-26,0.9403
2006-10-27,-2.5619
2006-10-30,3.1969
2006-10-31,1.0712
2006-11-01,-4.44
2006-11-02,8.4532
2006-11-03,1.3543
2006-11-06,2.5907
2006-11-07,-0.1063
2006-11-08,-1.4102999999999999
2006-11-09,-1.4304999999999999
2006-11-10,2.8750999999999998
2006-11-13,0.6654
2006-11-14,-0.1851
2006-11-15,-0.2384
2006-11-16,0.5045
2006-11-17,-0.7133
2006-11-20,-1.4369
2006-11-21,-0.027
2006-11-22,1.6202999999999999
2006-11-24,1.063
2006-11-27,-3.3921
2006-11-28,2.0142
2006-11-29,1.254
2006-11-30,-0.2108
2006-12-01,-0.9506
2006-12-04,2.8259
2006-12-05,0.5704
2006-12-06,0.2578
2006-12-07,-0.9771
2006-12-08,3.168
2006-12-11,0.9313
2006-12-12,-2.3192
2006-12-13,0.0
2006-12-14,0.5617
2006-12-15,1.2186
2006-12-18,0.6772
2006-12-19,-0.0747
2006-12-20,0.6981
2006-12-21,-1.2627
2006-12-22,-0.4764
2006-12-26,2.4187
2006-12-27,1.5252
2006-12-28,-0.9935
2006-12-29,-1.2726
2007-01-03,-0.1239
2007-01-04,1.514
2007-01-05,-1.7115
2007-01-08,-0.6219
2007-01-09,0.6258
2007-01-10,0.0
2007-01-11,3.7065
2007-01-12,0.1199
2007-01-16,-0.575
2007-01-17,0.241
2007-01-18,-4.9038
2007-01-19,0.0506
2007-01-22,-1.6928
2007-01-23,-2.8784
2007-01-24,1.5613000000000001
2007-01-25,-0.5732
2007-01-26,1.9392
2007-01-29,-0.6427
2007-01-30,1.0867
2007-01-31,-2.1244
2007-02-01,11.5586
2007-02-02,-1.3596
2007-02-05,-0.6892
2007-02-06,0.9093
2007-02-07,-0.1897
2007-02-08,-0.3089
2007-02-09,-3.4557
2007-02-12,-1.6045
2007-02-13,1.706
2007-02-14,1.1347
2007-02-15,0.2927
2007-02-16,1.0214
2007-02-20,0.4574
2007-02-21,2.2765
2007-02-22,0.5155
2007-02-23,1.1189
2007-02-26,-0.0692
2007-02-27,-6.1592
2007-02-28,-0.7863
2007-03-01,-0.8675
2007-03-02,-3.824
2007-03-05,-0.3898
2007-03-06,2.4524
2007-03-07,-1.6552
2007-03-08,2.9518
2007-03-09,0.2767
2007-03-12,0.0
2007-03-13,-2.458
2007-03-14,0.0257
2007-03-15,3.9589
2007-03-16,-2.6706
2007-03-19,-0.3811
2007-03-20,3.392
2007-03-21,2.96
2007-03-22,-1.4135
2007-03-23,-0.8019
2007-03-26,1.3719000000000001
2007-03-27,-0.7492
2007-03-28,-1.8992
2007-03-29,-0.2482
2007-03-30,-1.1197
2007-04-02,1.9123999999999999
2007-04-03,1.0864
2007-04-04,2.1983
2007-04-05,0.239
2007-04-09,-0.4053
2007-04-10,-1.8674
2007-04-11,0.8295
2007-04-12,1.984
2007-04-13,-0.8304
2007-04-16,0.4545
2007-04-17,0.1191
2007-04-18,-0.1665
2007-04-19,-1.6917
2007-04-20,2.6175
2007-04-23,-0.1889
2007-04-24,0.9465
2007-04-25,0.4219
2007-04-26,-0.3035
2007-04-27,1.1941
2007-04-30,-0.9949
2007-05-01,-2.968
2007-05-02,0.7466
2007-05-03,1.3388
2007-05-04,6.9356
2007-05-07,0.8824
2007-05-08,-1.2027
2007-05-09,1.5493999999999999
2007-05-10,-3.313
2007-05-11,2.0063
2007-05-14,0.7735
2007-05-15,-1.0526
2007-05-16,-0.3546
2007-05-17,-1.5347
2007-05-18,0.0
2007-05-21,0.9035
2007-05-22,0.6492
2007-05-23,-1.7126000000000001
2007-05-24,-4.1638
2007-05-25,0.8028
2007-05-29,1.2649
2007-05-30,-0.4858
2007-05-31,5.5788
2007-06-01,0.6825
2007-06-04,-2.2961
2007-06-05,-1.0072
2007-06-06,-1.7409
2007-06-07,-1.9558
2007-06-08,1.1734
2007-06-11,1.4614
2007-06-12,-2.1262
2007-06-13,2.9666
2007-06-14,-1.0662
2007-06-15,-0.2522
2007-06-18,0.5977
2007-06-19,0.1828
2007-06-20,-2.3723
2007-06-21,2.1262
2007-06-22,-2.2192
2007-06-25,-3.0416
2007-06-26,2.1718
2007-06-27,0.7085
2007-06-28,-3.6116
2007-06-29,-1.3382
2007-07-02,3.5265
2007-07-03,0.3573
2007-07-05,-0.9969
2007-07-06,1.6783000000000001
2007-07-09,-0.3537
2007-07-10,0.0
2007-07-11,0.8755
2007-07-12,2.768
2007-07-13,-0.2739
2007-07-16,0.7782
2007-07-17,-0.4088
2007-07-18,-2.5314
2007-07-19,0.9359
2007-07-20,-2.0631
2007-07-23,4.3077
2007-07-24,-2.5414
2007-07-25,0.163
2007-07-26,-3.0219
2007-07-27,-2.8523
2007-07-30,1.5544
2007-07-31,-0.0729
2007-08-01,0.4863
2007-08-02,0.6291
2007-08-03,-14.907399999999999
2007-08-06,-7.0359
2007-08-07,0.5471
2007-08-08,2.8718
2007-08-09,-3.0267
2007-08-10,2.7879
2007-08-13,1.5625
2007-08-14,-3.3091
2007-08-15,-0.5104
2007-08-16,-0.6639
2007-08-17,-0.3949
2007-08-20,2.4703
2007-08-21,2.0238
2007-08-22,3.3256
2007-08-23,-0.7905
2007-08-24,4.2686
2007-08-27,1.5556999999999999
2007-08-28,-5.4286
2007-08-29,3.0122
2007-08-30,-0.4966
2007-08-31,1.5525
2007-09-04,1.0374
2007-09-05,-2.5128
2007-09-06,0.2494
2007-09-07,-3.3453
2007-09-10,2.5172
2007-09-11,1.9809999999999999
2007-09-12,1.1218
2007-09-13,-1.3258
2007-09-14,-0.1919
2007-09-17,-1.044
2007-09-18,4.3032
2007-09-19,-2.4488
2007-09-20,-2.8649
2007-09-21,3.9326
2007-09-24,-0.5676
2007-09-25,0.0544
2007-09-26,-0.5162
2007-09-27,3.0584
2007-09-28,-0.6359
2007-10-01,2.907
2007-10-02,-0.9591
2007-10-03,1.4914
2007-10-04,1.1859
2007-10-05,2.3949
2007-10-08,-1.2441
2007-10-09,0.4283
2007-10-10,-2.283
2007-10-11,-2.7471
2007-10-12,2.5079000000000002
2007-10-15,-1.1847
2007-10-16,0.5994
2007-10-17,-0.1554
2007-10-18,0.6746
2007-10-19,-3.8402
2007-10-22,-2.0906
2007-10-23,3.2302
2007-10-24,-0.5834
2007-10-25,-2.0005
2007-10-26,-0.2177
2007-10-29,0.9274
2007-10-30,-0.6757
2007-10-31,3.9184
2007-11-01,-1.7282
2007-11-02,7.8870000000000005
2007-11-05,0.2717
2007-11-06,1.6256
2007-11-07,-3.3931
2007-11-08,5.3939
2007-11-09,-4.0467
2007-11-12,-0.7938
2007-11-13,0.3501
2007-11-14,-0.4485
2007-11-15,-3.0788
2007-11-16,-0.0258
2007-11-19,-2.4541
2007-11-20,-1.1123
2007-11-21,-0.3214
2007-11-23,1.1016
2007-11-26,-2.3917
2007-11-27,2.4231
2007-11-28,2.0202
2007-11-29,2.2668
2007-11-30,-1.6051
2007-12-03,0.725
2007-12-04,-0.9254
2007-12-05,9.1074
2007-12-06,1.2842
2007-12-07,-0.9392
2007-12-10,0.4977
2007-12-11,-2.1226
2007-12-12,-0.7952
2007-12-13,-0.0243
2007-12-14,-1.6764000000000001
2007-12-17,-3.6817
2007-12-18,1.7957999999999998
2007-12-19,2.1421
2007-12-20,1.5297
2007-12-21,2.503
2007-12-24,1.0669
2007-12-26,0.6803
2007-12-27,-3.7744999999999997
2007-12-28,1.5011999999999999
2007-12-31,-0.7634
2008-01-02,-2.6202
2008-01-03,-3.4559
2008-01-04,-2.7359
2008-01-07,-1.2355
2008-01-08,-5.2166
2008-01-09,-0.0846
2008-01-10,4.0753
2008-01-11,-3.4297
2008-01-14,2.5446999999999997
2008-01-15,-2.2634
2008-01-16,4.5201
2008-01-17,0.6674
2008-01-18,-2.148
2008-01-22,-1.1924
2008-01-23,0.3566
2008-01-24,5.548
2008-01-25,2.667
2008-01-28,-0.454
2008-01-29,-0.0507
2008-01-30,-2.3067
2008-01-31,1.6347
2008-02-01,11.1565
2008-02-04,-5.5351
2008-02-05,-5.7622
2008-02-06,-0.516
2008-02-07,0.7002
2008-02-08,1.2104
2008-02-11,-0.3817
2008-02-12,0.4342
2008-02-13,4.883
2008-02-14,-2.0854
2008-02-15,1.6345
2008-02-19,-4.6784
2008-02-20,2.6585
2008-02-21,-2.739
2008-02-22,0.6144
2008-02-25,-6.5903
2008-02-26,-34.1051
2008-02-27,8.2265
2008-02-28,-4.66
2008-02-29,-5.609
2008-03-03,-2.1222
2008-03-04,-38.9853
2008-03-05,-1.7768000000000002
2008-03-06,9.9132
2008-03-07,-0.395
2008-03-10,-0.4627
2008-03-11,4.6879
2008-03-12,1.6111
2008-03-13,-1.2484
2008-03-14,-4.1719
2008-03-17,-0.1979
2008-03-18,6.7416
2008-03-19,-15.1084
2008-03-20,6.6375
2008-03-24,2.7359999999999998
2008-03-25,5.8589
2008-03-26,6.2264
2008-03-27,-2.3683
2008-03-28,32.9897
2008-03-31,-5.1528
2008-04-01,5.1442
