ticker,BAH US Equity
2011-04-12,-1.7644
2011-04-13,-0.5283
2011-04-14,0.7966
2011-04-15,1.1591
2011-04-18,-0.6771
2011-04-19,-0.3146
2011-04-20,0.7365
2011-04-21,-0.2089
2011-04-25,0.5756
2011-04-26,-0.1041
2011-04-27,-0.8333
2011-04-28,0.7353
2011-04-29,0.8342
2011-05-02,0.3619
2011-05-03,0.3606
2011-05-04,-0.3593
2011-05-05,-0.5152
2011-05-06,-0.4143
2011-05-09,1.9761
2011-05-10,0.7139
2011-05-11,-0.4557
2011-05-12,0.1526
2011-05-13,-0.9142
2011-05-16,-1.5889
2011-05-17,-0.4688
2011-05-18,0.5233
2011-05-19,-0.8329
2011-05-20,0.0525
2011-05-23,-1.3641
2011-05-24,-0.0532
2011-05-25,-3.4593
2011-05-26,0.0551
2011-05-27,-0.2204
2011-05-31,-0.6626
2011-06-01,-0.5559
2011-06-02,-0.2795
2011-06-03,-0.6726
2011-06-06,-0.2257
2011-06-07,0.9615
2011-06-08,-1.0084
2011-06-09,1.6412
2011-06-10,-1.5590000000000002
2011-06-13,1.6402999999999999
2011-06-14,-0.1113
2011-06-15,-2.2841
2011-06-16,0.057
2011-06-17,3.4758
2011-06-20,1.0463
2011-06-21,1.8529
2011-06-22,2.6217
2011-06-23,0.5735
2011-06-24,-0.8294
2011-06-27,-1.3591
2011-06-28,1.5368
2011-06-29,0.4697
2011-06-30,-0.7273
2011-07-01,-0.157
2011-07-05,-0.4193
2011-07-06,-0.4211
2011-07-07,0.6871
2011-07-08,1.7848000000000002
2011-07-11,-2.2692
2011-07-12,3.1135
2011-07-13,1.6888
2011-07-14,-1.3085
2011-07-15,-4.3855
2011-07-18,-0.5333
2011-07-19,-0.2681
2011-07-20,-0.5376
2011-07-21,3.6757
2011-07-22,-1.2513
2011-07-25,0.1056
2011-07-26,-0.0527
2011-07-27,0.5277
2011-07-28,-3.9895
2011-07-29,-0.5467
2011-08-01,-2.6938
2011-08-02,-0.339
2011-08-03,-1.3039
2011-08-04,-4.5376
2011-08-05,1.9254
2011-08-08,-11.2751
2011-08-09,8.1836
2011-08-10,-1.1685
2011-08-11,0.2489
2011-08-12,-3.6623
2011-08-15,2.4485
2011-08-16,-0.7547
2011-08-17,4.436
2011-08-18,-5.0364
2011-08-19,1.3418999999999999
2011-08-22,-3.4678
2011-08-23,3.2658
2011-08-24,1.2650000000000001
2011-08-25,-0.3123
2011-08-26,5.9524
2011-08-29,-2.0698
2011-08-30,-4.1063
2011-08-31,1.0076
2011-09-01,-6.3591
2011-09-02,1.5979
2011-09-06,-2.228
2011-09-07,1.1394
2011-09-08,0.8615
2011-09-09,-1.117
2011-09-12,-2.8571
2011-09-13,1.2312
2011-09-14,2.1622
2011-09-15,-0.8598
2011-09-16,0.934
2011-09-19,-1.4541
2011-09-20,0.1341
2011-09-21,-3.282
2011-09-22,-6.3712
2011-09-23,2.8846
2011-09-26,-0.1438
2011-09-27,4.6076
2011-09-28,-2.2023
2011-09-29,3.6593999999999998
2011-09-30,0.9504
2011-10-03,-3.4297
2011-10-04,2.507
2011-10-05,1.7663
2011-10-06,4.3391
2011-10-07,0.6398
2011-10-10,3.1786
2011-10-11,1.2939
2011-10-12,-0.7908
2011-10-13,-0.1839
2011-10-14,1.3514
2011-10-17,-2.1818
2011-10-18,-0.8674
2011-10-19,-1.0625
2011-10-20,-0.2527
2011-10-21,-0.2533
2011-10-24,2.4762
2011-10-25,-2.6022
2011-10-26,0.5725
2011-10-27,2.024
2011-10-28,0.124
2011-10-31,-2.1053
2011-11-01,-3.2258
2011-11-02,3.3987
2011-11-03,3.5398
2011-11-04,-0.3663
2011-11-07,-0.0613
2011-11-08,-0.0613
2011-11-09,-2.5153
2011-11-10,-1.7621
2011-11-11,1.4734
2011-11-14,-2.2727
2011-11-15,2.0672
2011-11-16,-2.4684
2011-11-17,-3.5042
2011-11-18,-1.9502000000000002
2011-11-21,-1.2346
2011-11-22,-0.9722
2011-11-23,-1.683
2011-11-25,-1.0699
2011-11-28,-0.5768
2011-11-29,-0.6526
2011-11-30,1.9708
2011-12-01,5.5118
2011-12-02,4.0706
2011-12-05,4.2373
2011-12-06,0.1876
2011-12-07,0.4994
2011-12-08,-1.1179999999999999
2011-12-09,5.0251
2011-12-12,0.5981
2011-12-13,-0.5945
2011-12-14,-1.4354
2011-12-15,0.2427
2011-12-16,2.5423999999999998
2011-12-19,-1.0035
2011-12-20,4.2338000000000005
2011-12-21,2.0023
2011-12-22,-0.8413
2011-12-23,-1.0181
2011-12-27,-0.4571
2011-12-28,-0.8611
2011-12-29,-0.1737
2011-12-30,0.058
2012-01-03,1.6812
2012-01-04,-1.1973
2012-01-05,-0.981
2012-01-06,-0.5245
2012-01-09,0.5858
2012-01-10,1.6308
2012-01-11,0.8596
2012-01-12,0.1136
2012-01-13,-0.8513
2012-01-17,-1.4883
2012-01-18,2.6148
2012-01-19,-0.7361
2012-01-20,-1.8824999999999998
2012-01-23,0.6395
2012-01-24,-0.1155
2012-01-25,0.8676
2012-01-26,0.6881
2012-01-27,0.3417
2012-01-30,0.3973
2012-01-31,-0.5088
2012-02-01,1.0795
2012-02-02,0.3935
2012-02-03,-0.8959
2012-02-06,0.5085
2012-02-07,-0.7307
2012-02-08,0.906
2012-02-09,0.4489
2012-02-10,-0.8422
2012-02-13,1.0759
2012-02-14,0.2801
2012-02-15,-0.2235
2012-02-16,0.8959
2012-02-17,-0.444
2012-02-21,0.6689
2012-02-22,0.6091
2012-02-23,0.9356
2012-02-24,0.2726
2012-02-27,0.0544
2012-02-28,0.4348
2012-02-29,-0.3788
2012-03-01,-2.2271
2012-03-02,-1.4444
2012-03-05,-0.1691
2012-03-06,-1.694
2012-03-07,0.0574
2012-03-08,1.0333
2012-03-09,-0.4545
2012-03-12,0.0
2012-03-13,-3.1393
2012-03-14,0.7661
2012-03-15,0.4094
2012-03-16,-0.0582
2012-03-19,0.6993
2012-03-20,0.0579
2012-03-21,1.6773
2012-03-22,-0.3413
2012-03-23,-0.2854
2012-03-26,0.0572
2012-03-27,-1.087
2012-03-28,-1.6194
2012-03-29,0.823
2012-03-30,-0.6997
2012-04-02,1.5267
2012-04-03,-1.1567
2012-04-04,-0.4681
2012-04-05,1.0582
2012-04-09,-1.5125
2012-04-10,-1.6539000000000001
2012-04-11,0.6607
2012-04-12,1.3126
2012-04-13,-0.7656
2012-04-16,0.8902
2012-04-17,0.2353
2012-04-18,-1.0563
2012-04-19,1.1269
2012-04-20,0.2933
2012-04-23,-0.5263
2012-04-24,0.0588
2012-04-25,0.7051
2012-04-26,-0.0583
2012-04-27,0.5838
2012-04-30,-0.7545
2012-05-01,3.0409
2012-05-02,-2.6107
2012-05-03,-2.0979
2012-05-04,-2.5
2012-05-07,-0.2442
2012-05-08,-5.2632
2012-05-09,-4.0698
2012-05-10,0.1347
2012-05-11,1.5467
2012-05-14,-0.3311
2012-05-15,0.9302
2012-05-16,1.4483
2012-05-17,0.3894
2012-05-18,-1.1635
2012-05-21,0.7848
2012-05-22,-0.7787
2012-05-23,-1.2426
2012-05-24,0.8609
2012-05-25,-1.6415
2012-05-29,-0.6676
2012-05-30,13.3065
2012-05-31,-3.8552999999999997
2012-06-01,1.4189
2012-06-04,-0.9732
2012-06-05,0.3071
2012-06-06,3.4905
2012-06-07,1.4793
2012-06-08,0.5141
2012-06-11,-2.1739
2012-06-12,1.0458
2012-06-13,-1.2937
2012-06-14,0.3277
2012-06-15,-0.3919
2012-06-18,-0.0656
2012-06-19,-1.1155
2012-06-20,-0.8626
2012-06-21,-1.6734
2012-06-22,0.0
2012-06-25,-2.5187
2012-06-26,0.5587
2012-06-27,3.3333
2012-06-28,0.2688
2012-06-29,2.4129
2012-07-02,-3.1414
2012-07-03,1.2838
2012-07-05,-1.0674
2012-07-06,-1.0789
2012-07-09,0.3408
2012-07-10,0.2717
2012-07-11,13.5501
2012-07-12,1.3723
2012-07-13,0.412
2012-07-16,-0.8206
2012-07-17,0.7683
2012-07-18,0.4692
2012-07-19,0.6421
2012-07-20,0.058
2012-07-23,-2.4928
2012-07-24,-1.0107
2012-07-25,-0.9009
2012-07-26,-0.303
2012-07-27,2.6748
2012-07-30,2.1906
2012-07-31,0.9849
2012-08-01,0.4016
2012-08-02,-1.0286
2012-08-03,0.7506
2012-08-06,1.8338
2012-08-07,0.6753
2012-08-08,0.9503
2012-08-09,2.99
2012-08-10,0.8065
2012-08-13,1.7149
2012-08-14,-0.1054
2012-08-15,0.5274
2012-08-16,-0.4722
2012-08-17,-0.4217
2012-08-20,-2.0116
2012-08-21,-0.4862
2012-08-22,-0.4886
2012-08-23,-0.6547
2012-08-24,1.0434
2012-08-27,0.9239
2012-08-28,0.1077
2012-08-29,0.0538
2012-08-30,-0.5914
2012-08-31,-0.7031
2012-09-04,0.9804
2012-09-05,-1.1628
2012-09-06,2.8571
2012-09-07,2.2059
2012-09-10,5.3557
2012-09-11,0.5311
2012-09-12,0.7547
2012-09-13,-0.1498
2012-09-14,2.4006
2012-09-17,-0.293
2012-09-18,-0.0735
2012-09-19,1.3971
2012-09-20,-0.4351
2012-09-21,0.5098
2012-09-24,0.8696
2012-09-25,-1.2213
2012-09-26,0.0727
2012-09-27,0.5814
2012-09-28,0.0723
2012-10-01,-0.0722
2012-10-02,0.2168
2012-10-03,-0.4326
2012-10-04,-4.3447
2012-10-05,-0.2271
2012-10-08,-0.0759
2012-10-09,-1.2149
2012-10-10,-3.6126
2012-10-11,1.4354
2012-10-12,-0.2358
2012-10-15,0.394
2012-10-16,1.8053
2012-10-17,-0.6939
2012-10-18,-1.6303999999999998
2012-10-19,-2.5257
2012-10-22,0.1619
2012-10-23,-0.8892
2012-10-24,0.1631
2012-10-25,0.6515
2012-10-26,1.5372
2012-10-31,6.6135
2012-11-01,6.2033
2012-11-02,-0.563
2012-11-05,0.0
2012-11-06,0.3539
2012-11-07,-3.7377000000000002
2012-11-08,1.2454
2012-11-09,0.3642
2012-11-12,-0.7257
2012-11-13,1.462
2012-11-14,-1.8012000000000001
2012-11-15,-1.3206
2012-11-16,1.487
2012-11-19,0.8791
2012-11-20,0.8715
2012-11-21,-0.072
2012-11-23,1.8732
2012-11-26,0.3536
2012-11-27,-0.9161
2012-11-28,-0.4267
2012-11-29,0.2857
2012-11-30,-0.2137
2012-12-03,-0.0714
2012-12-04,0.6429
2012-12-05,-0.9936
2012-12-06,2.509
2012-12-07,-0.1399
2012-12-10,2.6611000000000002
2012-12-11,-0.8186
2012-12-12,-0.8253
2012-12-13,-1.0402
2012-12-14,-1.1913
2012-12-17,0.4965
2012-12-18,0.7057
2012-12-19,-0.2803
2012-12-20,-0.6325
2012-12-21,0.0707
2012-12-24,-0.9187
2012-12-26,-0.9986
2012-12-27,-1.1527
2012-12-28,-0.8017
2012-12-31,2.2777
2013-01-02,4.0948
2013-01-03,0.5521
2013-01-04,1.9904
2013-01-07,-0.4711
2013-01-08,0.4057
2013-01-09,2.2896
2013-01-10,-2.8966
2013-01-11,-1.8982999999999999
2013-01-14,-0.6911
2013-01-15,0.6959
2013-01-16,-1.1748
2013-01-17,1.6783000000000001
2013-01-18,0.3439
2013-01-22,0.2742
2013-01-23,-1.0253
2013-01-24,0.8287
2013-01-25,1.0959
2013-01-28,-1.1518
2013-01-29,0.0
2013-01-30,-5.4147
2013-01-31,0.4348
2013-02-01,-0.1443
2013-02-04,-3.4682
2013-02-05,1.4969999999999999
2013-02-06,-1.1799
2013-02-07,-0.0746
2013-02-08,0.0
2013-02-11,-1.203
2013-02-12,0.8371
2013-02-13,-1.8868
2013-02-14,-1.8462
2013-02-15,0.4702
2013-02-19,2.8861
2013-02-20,-1.8195999999999999
2013-02-21,-1.4672
2013-02-22,0.8621
2013-02-25,-0.5439
2013-02-26,-0.0781
2013-02-27,1.6419000000000001
2013-02-28,-1.5385
2013-03-01,-1.1719
2013-03-04,-0.3953
2013-03-05,0.7143
2013-03-06,-0.788
2013-03-07,0.4766
2013-03-08,0.7905
2013-03-11,-0.9412
2013-03-12,0.0
2013-03-13,-0.3167
2013-03-14,1.3503
2013-03-15,3.5266
2013-03-18,0.6056
2013-03-19,-0.4515
2013-03-20,0.4535
2013-03-21,1.3544
2013-03-22,-1.4848
2013-03-25,-1.6579000000000002
2013-03-26,1.9157
2013-03-27,-0.5263
2013-03-28,1.5873
2013-04-01,0.0744
2013-04-02,-0.5204
2013-04-03,-3.5874
2013-04-04,0.6977
2013-04-05,0.6159
2013-04-08,2.4484
2013-04-09,2.5392
2013-04-10,2.9862
2013-04-11,-0.7779
2013-04-12,0.0
2013-04-15,-2.9223
2013-04-16,1.0279
2013-04-17,-0.436
2013-04-18,0.8759
2013-04-19,0.2894
2013-04-22,0.1443
2013-04-23,2.3775
2013-04-24,1.2667
2013-04-25,1.0424
2013-04-26,-0.1376
2013-04-29,3.3058
2013-04-30,1.2667
2013-05-01,0.2633
2013-05-02,0.2626
2013-05-03,1.3098
2013-05-06,-0.9696
2013-05-07,1.1749
2013-05-08,4.5161
2013-05-09,-0.1235
2013-05-10,-0.8035
2013-05-13,0.0
2013-05-14,1.6822
2013-05-15,-0.9191
2013-05-16,0.0
2013-05-17,2.1645
2013-05-20,1.9976
2013-05-21,0.7122
2013-05-22,8.3088
2013-05-23,-0.1632
2013-05-24,1.6349
2013-05-28,-4.2359
2013-05-29,-2.5196
2013-05-30,-0.8616
2013-05-31,1.0429
2013-06-03,0.1147
2013-06-04,2.1191
2013-06-05,-1.963
2013-06-06,2.5172
2013-06-07,1.0101
2013-06-10,-2.5556
2013-06-11,-2.2805
2013-06-12,-3.5006
2013-06-13,1.3301
2013-06-14,1.9689999999999999
2013-06-17,0.4096
2013-06-18,0.8159
2013-06-19,0.1156
2013-06-20,-1.5589
2013-06-21,-0.176
2013-06-24,-0.6463
2013-06-25,-1.3601
2013-06-26,0.3597
2013-06-27,4.4803
2013-06-28,-0.6289
2013-07-01,1.0932
2013-07-02,0.2277
2013-07-03,-0.1704
2013-07-05,1.0808
2013-07-08,0.2814
2013-07-09,0.3367
2013-07-10,1.3982
2013-07-11,0.1103
2013-07-12,1.6529
2013-07-15,-0.271
2013-07-16,-1.25
2013-07-17,2.5316
2013-07-18,0.6441
2013-07-19,0.2133
2013-07-22,1.0112
2013-07-23,-1.2645
2013-07-24,0.4803
2013-07-25,0.3186
2013-07-26,-0.8999
2013-07-29,0.641
2013-07-30,2.5478
2013-07-31,10.6625
2013-08-01,-2.479
2013-08-02,0.7194
2013-08-05,-3.2381
2013-08-06,0.9843
2013-08-07,-0.4386
2013-08-08,1.3216
2013-08-09,-0.534
2013-08-12,1.3176999999999999
2013-08-13,0.0482
2013-08-14,0.3852
2013-08-15,-2.6859
2013-08-16,3.0064
2013-08-19,-1.7225000000000001
2013-08-20,1.3145
2013-08-21,-0.913
2013-08-22,1.3094000000000001
2013-08-23,-0.1436
2013-08-26,2.1093
2013-08-27,-5.1174
2013-08-28,0.7917
2013-08-29,2.16
2013-08-30,-2.7871
2013-09-03,-1.9773
2013-09-04,-2.0171
2013-09-05,-0.4117
2013-09-06,0.9819
2013-09-09,0.9212
2013-09-10,0.0
2013-09-11,-1.1156
2013-09-12,0.1026
2013-09-13,-1.6905999999999999
2013-09-16,1.4591
2013-09-17,0.8731
2013-09-18,-0.5601
2013-09-19,-0.5632
2013-09-20,-0.0515
2013-09-23,-0.1546
2013-09-24,0.4644
2013-09-25,0.0
2013-09-26,0.9245
2013-09-27,-1.0687
2013-09-30,-0.6173
2013-10-01,-1.5528
2013-10-02,-0.9464
2013-10-03,-0.6369
2013-10-04,0.9081
2013-10-07,-1.5880999999999998
2013-10-08,-3.0124
2013-10-09,1.1647
2013-10-10,2.5219
2013-10-11,1.7112
2013-10-14,-0.3155
2013-10-15,-0.5802
2013-10-16,2.069
2013-10-17,-0.2079
2013-10-18,2.0833
2013-10-21,-0.051
2013-10-22,0.4594
2013-10-23,-1.7276
2013-10-24,0.879
2013-10-25,0.1025
2013-10-28,0.256
2013-10-29,-0.2043
2013-10-30,0.2047
2013-10-31,1.1236
2013-11-01,-3.0808
2013-11-04,-1.3549
2013-11-05,-1.215
2013-11-06,0.2139
2013-11-07,-0.2834
2013-11-08,0.2274
2013-11-11,-0.5105
2013-11-12,-1.3113000000000001
2013-11-13,1.3287
2013-11-14,-0.057
2013-11-15,-1.4832
2013-11-18,0.8107
2013-11-19,1.2062
2013-11-20,-0.7946
2013-11-21,1.087
2013-11-22,0.1132
2013-11-25,-1.0175
2013-11-26,-0.2284
2013-11-27,0.0572
2013-11-29,0.0572
2013-12-02,1.315
2013-12-03,-2.088
2013-12-04,0.3458
2013-12-05,-0.6318
2013-12-06,1.2139
2013-12-09,-0.9138
2013-12-10,0.2305
2013-12-11,0.6325
2013-12-12,-0.1714
2013-12-13,-0.6869
2013-12-16,1.7867
2013-12-17,-0.5663
2013-12-18,0.6264
2013-12-19,0.3962
2013-12-20,4.115
2013-12-23,0.4331
2013-12-24,0.2695
2013-12-26,1.4516
2013-12-27,0.265
2013-12-30,-0.2643
2013-12-31,1.4838
2014-01-02,-1.6188
2014-01-03,1.38
2014-01-06,-1.9895
2014-01-07,1.2821
2014-01-08,0.4219
2014-01-09,0.1576
2014-01-10,0.4195
2014-01-13,-1.2533
2014-01-14,0.6875
2014-01-15,0.5777
2014-01-16,-0.8355
2014-01-17,-0.9479
2014-01-21,0.638
2014-01-22,-0.4754
2014-01-23,-1.6454
2014-01-24,-2.5364
2014-01-27,-0.7198
2014-01-28,0.502
2014-01-29,-1.5537999999999998
2014-01-30,-0.1691
2014-01-31,3.2185
2014-02-03,-1.5864
2014-02-04,2.7237
2014-02-05,1.6775
2014-02-06,2.9802999999999997
2014-02-07,0.4932
2014-02-10,-0.4362
2014-02-11,0.4381
2014-02-12,-0.3272
2014-02-13,4.7593
2014-02-14,0.0522
2014-02-18,1.2004
2014-02-19,-0.2579
2014-02-20,2.3268
2014-02-21,3.6887
2014-02-24,-0.3899
2014-02-25,-0.7828
2014-02-26,1.1834
2014-02-27,1.5107
2014-02-28,0.9602
2014-03-03,1.2839
2014-03-04,4.0376
2014-03-05,-1.2184
2014-03-06,-0.4568
2014-03-07,0.413
2014-03-10,0.0914
2014-03-11,-0.6849
2014-03-12,0.2299
2014-03-13,-1.6055000000000001
2014-03-14,1.0256
2014-03-17,-0.8306
2014-03-18,1.4425
2014-03-19,0.5505
2014-03-20,0.365
2014-03-21,-0.7273
2014-03-24,-0.641
2014-03-25,1.4747
2014-03-26,0.0
2014-03-27,-1.4078
2014-03-28,0.2764
2014-03-31,1.0565
2014-04-01,1.4545
2014-04-02,2.3297
2014-04-03,-2.3205
2014-04-04,-1.4792
2014-04-07,-0.091
2014-04-08,0.0
2014-04-09,1.0474
2014-04-10,-1.1266
2014-04-11,-2.5068
2014-04-14,0.2338
2014-04-15,0.5131
2014-04-16,2.181
2014-04-17,0.3633
2014-04-21,-0.905
2014-04-22,2.3288
2014-04-23,0.9817
2014-04-24,-0.3535
2014-04-25,1.1973
2014-04-28,-0.7011
2014-04-29,2.2507
2014-04-30,0.3021
2014-05-01,-0.2582
2014-05-02,1.1648
2014-05-05,-0.1279
2014-05-06,1.4944
2014-05-07,1.0097
2014-05-08,1.2078
2014-05-09,1.3169
2014-05-12,0.9342
2014-05-13,0.6036
2014-05-14,-1.6800000000000002
2014-05-15,-0.2848
2014-05-16,0.6528
2014-05-19,-0.4864
2014-05-20,-0.5703
2014-05-21,-9.1766
2014-05-22,5.6382
2014-05-23,2.3484
2014-05-27,-1.0847
2014-05-28,-0.3374
2014-05-29,-6.3902
2014-05-30,0.0452
2014-06-02,-0.1808
2014-06-03,-0.2263
2014-06-04,0.9074
2014-06-05,-0.0899
2014-06-06,0.315
2014-06-09,0.4959
2014-06-10,-0.9421
2014-06-11,-1.6303999999999998
2014-06-12,-0.1381
2014-06-13,0.8299
2014-06-16,-0.1829
2014-06-17,-1.7407
2014-06-18,0.373
2014-06-19,-1.3934
2014-06-20,2.2138
2014-06-23,-0.5991
2014-06-24,-0.2318
2014-06-25,1.3941
2014-06-26,-1.4665
2014-06-27,-2.6512000000000002
2014-06-30,1.4811
2014-07-01,1.5537
2014-07-02,0.0464
2014-07-03,-0.7414
2014-07-07,-0.0934
2014-07-08,-1.3551
2014-07-09,-0.4263
2014-07-10,0.2379
2014-07-11,-0.4746
2014-07-14,0.6676
2014-07-15,-0.5685
2014-07-16,0.667
2014-07-17,-1.3725
2014-07-18,0.6718
2014-07-21,-0.7626
2014-07-22,0.3842
2014-07-23,0.8134
2014-07-24,0.8068
2014-07-25,-1.1299
2014-07-28,0.3333
2014-07-29,0.0949
2014-07-30,6.5908
2014-07-31,-1.0676
2014-08-01,-0.2698
2014-08-04,-0.9919
2014-08-05,-0.1366
2014-08-06,0.5472
2014-08-07,0.2721
2014-08-08,0.8571
2014-08-11,0.4721
2014-08-12,-0.094
2014-08-13,0.9407
2014-08-14,-0.699
2014-08-15,-0.5631
2014-08-18,1.3686
2014-08-19,0.3724
2014-08-20,-0.0464
2014-08-21,0.232
2014-08-22,1.6667
2014-08-25,-0.9107
2014-08-26,1.011
2014-08-27,0.8189
2014-08-28,-0.4061
2014-08-29,0.4984
2014-09-02,2.2994
2014-09-03,-0.8374
2014-09-04,0.4444
2014-09-05,1.0177
2014-09-08,-0.5256
2014-09-09,-1.8054000000000001
2014-09-10,1.5247000000000002
2014-09-11,0.9276
2014-09-12,-1.1816
2014-09-15,2.8787000000000003
2014-09-16,0.861
2014-09-17,1.8353000000000002
2014-09-18,1.2154
2014-09-19,-0.4555
2014-09-22,-0.5824
2014-09-23,-1.841
2014-09-24,-0.7246
2014-09-25,-0.1717
2014-09-26,0.5161
2014-09-29,-0.2139
2014-09-30,0.3431
2014-10-01,1.6667
2014-10-02,1.4292
2014-10-03,2.6109
2014-10-06,-0.6462
2014-10-07,0.0813
2014-10-08,1.4622
2014-10-09,-1.0408
2014-10-10,-1.0922
2014-10-13,1.0634
2014-10-14,0.9308
2014-10-15,-0.3609
2014-10-16,0.0
2014-10-17,1.9316
2014-10-20,-0.987
2014-10-21,1.236
2014-10-22,0.3151
2014-10-23,-0.5497
2014-10-24,1.5396999999999998
2014-10-27,0.1166
2014-10-28,1.6699000000000002
2014-10-29,-3.7815
2014-10-30,3.0965
2014-10-31,1.4632
2014-11-03,0.5693
2014-11-04,-0.7925
2014-11-05,0.0761
2014-11-06,-3.1927
2014-11-07,1.4984
2014-11-10,0.4662
2014-11-11,0.8894
2014-11-12,0.4216
2014-11-13,1.3359
2014-11-14,-0.339
2014-11-17,-0.1512
2014-11-18,-0.4164
2014-11-19,-1.0642
2014-11-20,-0.6531
2014-11-21,0.6961
2014-11-24,1.0369
2014-11-25,0.5321
2014-11-26,0.7561
2014-11-28,2.1013
2014-12-01,0.0368
2014-12-02,1.2858
2014-12-03,0.7617
2014-12-04,-1.0079
2014-12-05,0.1091
2014-12-08,-1.6346
2014-12-09,0.0
2014-12-10,-1.5878999999999999
2014-12-11,0.3002
2014-12-12,-4.5267
2014-12-15,-0.7445
2014-12-16,0.1184
2014-12-17,0.1183
2014-12-18,0.2363
2014-12-19,2.2397
2014-12-22,2.0369
2014-12-23,2.1092
2014-12-24,-0.1107
2014-12-26,0.0369
2014-12-29,-0.4799
2014-12-30,0.0742
2014-12-31,-1.6679
2015-01-02,0.1131
2015-01-05,-0.9413
2015-01-06,-0.19
2015-01-07,2.2848
2015-01-08,2.5316
2015-01-09,1.1619
2015-01-12,-0.0718
2015-01-13,2.227
2015-01-14,-0.0351
2015-01-15,0.0351
2015-01-16,1.6865999999999999
2015-01-20,-0.1037
2015-01-21,-0.9339
2015-01-22,1.0824
2015-01-23,0.3454
2015-01-26,1.3081
2015-01-27,0.6456
2015-01-28,-0.8103
2015-01-29,-0.0681
2015-01-30,-0.8515
2015-02-02,1.0649
2015-02-03,-0.5438
2015-02-04,-0.0342
2015-02-05,-0.2735
2015-02-06,-0.4799
2015-02-09,-1.0727
2015-02-10,1.2942
2015-02-11,0.6906
2015-02-12,2.8121
2015-02-13,0.6004
2015-02-17,-1.2268
2015-02-18,1.2756
2015-02-19,0.232
2015-02-20,-0.3968
2015-02-23,1.1288
2015-02-24,-0.7223
2015-02-25,-0.463
2015-02-26,0.1661
2015-02-27,-1.2934999999999999
2015-03-02,1.9153
2015-03-03,-0.2308
2015-03-04,-0.727
2015-03-05,-1.7643
2015-03-06,-1.6604999999999999
2015-03-09,1.275
2015-03-10,-1.8714
2015-03-11,-0.7628
2015-03-12,1.6771
2015-03-13,-1.9243999999999999
2015-03-16,1.6118000000000001
2015-03-17,-0.069
2015-03-18,0.9317
2015-03-19,1.9487
2015-03-20,-0.1677
2015-03-23,0.8734
2015-03-24,-0.666
2015-03-25,-5.6654
2015-03-26,1.7058
2015-03-27,2.0266
2015-03-30,0.8562
2015-03-31,-1.7317
2015-04-01,0.4838
2015-04-02,-1.2724
2015-04-06,0.5573
2015-04-07,-1.2123
2015-04-08,0.1403
2015-04-09,0.0
2015-04-10,-0.105
2015-04-13,-1.8577
2015-04-14,1.75
2015-04-15,-0.6318
2015-04-16,1.307
2015-04-17,-0.9763
2015-04-20,1.2324
