ticker,IPIC US Equity
2018-06-22,2.934
2018-06-25,-4.6318
2018-06-26,0.6227
2018-06-27,-3.4653
2018-06-28,2.5641
2018-06-29,0.625
2018-07-02,-1.7391
2018-07-03,0.0
2018-07-05,0.1264
2018-07-06,7.702
2018-07-09,-0.3517
2018-07-10,-2.8235
2018-07-11,1.4031
2018-07-12,1.2429000000000001
2018-07-13,-5.0708
2018-07-16,-4.5963
2018-07-17,-8.0404
2018-07-18,-10.7965
2018-07-19,13.1746
2018-07-20,-1.8233000000000001
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,5.0
2018-07-26,-3.9455999999999998
2018-07-27,-3.6827
2018-07-30,1.5103
2018-07-31,-5.3993
2018-08-01,5.8193
2018-08-02,2.026
2018-08-03,-1.4184
2018-08-06,5.036
2018-08-07,-2.7247
2018-08-08,6.1793
2018-08-09,-13.1925
2018-08-10,6.7958
2018-08-13,-9.4421
2018-08-14,7.109
2018-08-15,-0.4425
2018-08-16,2.0741
2018-08-17,1.5965
2018-08-20,4.7143
2018-08-21,-1.7734999999999999
2018-08-22,0.6944
2018-08-23,-2.8966
2018-08-24,5.1136
2018-08-27,-2.4324
2018-08-28,-3.8781
2018-08-29,0.0
2018-08-30,-0.4323
2018-08-31,-4.7757
2018-09-04,5.4711
2018-09-05,-2.7378
2018-09-06,-3.7037
2018-09-07,1.3846
2018-09-10,0.1517
2018-09-11,0.1515
2018-09-12,1.3616
2018-09-13,-1.4925
2018-09-14,-1.5152
2018-09-17,9.2308
2018-09-18,-4.4535
2018-09-19,-10.8169
2018-09-20,0.8264
2018-09-21,7.7049
2018-09-24,-3.5008
2018-09-25,3.3123
2018-09-26,-4.1221
2018-09-27,-1.2739
2018-09-28,-0.9677
2018-10-01,-0.4886
2018-10-02,-0.491
2018-10-03,0.0
2018-10-04,-0.4934
2018-10-05,-1.9835
2018-10-08,1.3491
2018-10-09,-0.3328
2018-10-10,-3.172
2018-10-11,0.8603
2018-10-12,0.0017
2018-10-15,-2.5624000000000002
2018-10-16,3.5087
2018-10-17,2.5406
2018-10-18,-2.4793
2018-10-19,0.8475
2018-10-22,2.1849
2018-10-23,-1.1513
2018-10-24,-0.1664
2018-10-25,-2.3333
2018-10-26,2.3891
2018-10-29,0.1667
2018-10-30,0.3028
2018-10-31,-0.7166
2018-11-01,-2.0886
2018-11-02,-5.6826
2018-11-05,4.4364
2018-11-06,7.4114
2018-11-07,-15.0677
2018-11-08,-5.9972
2018-11-09,-3.0303
2018-11-12,-8.9583
2018-11-13,-12.3593
2018-11-14,-2.0236
2018-11-15,6.5984
2018-11-16,-5.0
2018-11-19,0.0
2018-11-20,2.9526
2018-11-21,0.1738
2018-11-23,-1.2503
2018-11-26,-0.5659
2018-11-27,-6.4473
2018-11-28,-4.8972
2018-11-29,-3.9051
2018-11-30,-5.1672
2018-12-03,-3.5256
2018-12-04,8.9701
2018-12-06,4.2683
2018-12-07,-0.5848
2018-12-10,-10.2941
2018-12-11,4.2623
2018-12-12,-0.9434
2018-12-13,-1.1365
2018-12-14,-3.6671
2018-12-17,-9.2
2018-12-18,6.4611
2018-12-19,7.5862
2018-12-20,-3.8462
2018-12-21,-13.0
2018-12-24,-8.4291
2018-12-26,-0.4184
2018-12-27,0.8403
2018-12-28,0.0
2018-12-31,30.7792
2019-01-02,-8.2231
2019-01-03,1.9683000000000002
2019-01-04,9.0559
2019-01-07,40.4801
2019-01-08,-11.1111
2019-01-09,5.5
2019-01-10,3.7796
2019-01-11,-0.6919
2019-01-14,8.1279
2019-01-15,-6.7451
2019-01-16,-9.6249
2019-01-17,-3.3658
2019-01-18,7.8303
2019-01-22,-6.6805
2019-01-23,12.9995
2019-01-24,0.5741
2019-01-25,19.2877
2019-01-28,0.2909
2019-01-29,-7.8244
2019-01-30,0.6211
2019-01-31,-2.2634
2019-02-01,6.3158
2019-02-04,6.3366
2019-02-05,-3.352
2019-02-06,7.8998
2019-02-07,6.4286
2019-02-08,0.5034
2019-02-11,-5.6761
2019-02-12,-3.0088
2019-02-13,-1.4599
2019-02-14,-1.4815
2019-02-15,0.5357
2019-02-19,1.7107999999999999
2019-02-20,-7.1691
2019-02-21,-3.9604
2019-02-22,17.5258
2019-02-25,1.9298
2019-02-26,-2.7539
2019-02-27,1.7239
2019-02-28,-5.8705
2019-03-01,-0.3494
2019-03-04,2.02
2019-03-05,0.5455
2019-03-06,-3.8463000000000003
2019-03-07,-0.3254
2019-03-08,3.7736
2019-03-11,-0.2055
2019-03-12,0.2059
2019-03-13,-3.8364000000000003
2019-03-14,6.4473
2019-03-15,-2.3091
2019-03-18,-4.3636
2019-03-19,2.4772
2019-03-21,0.551
2019-03-22,-1.845
2019-03-25,2.1842
2019-03-26,-4.8968
2019-03-27,3.0948
2019-03-28,-0.0863
2019-03-29,0.4657
2019-04-01,-3.9288
2019-04-02,-16.3424
2019-04-03,11.6279
2019-04-04,-4.875
2019-04-05,-6.2637
2019-04-08,0.7009
2019-04-09,-4.8724
2019-04-11,0.0
2019-04-12,3.9024
2019-04-15,2.1127
2019-04-16,1.8391
2019-04-17,-4.0632
2019-04-22,2.3529
2019-04-23,-5.7562999999999995
2019-04-24,1.9612
2019-04-25,-9.5694
2019-04-26,3.1746
2019-04-29,5.3846
2019-04-30,-2.7420999999999998
2019-05-01,4.5581
2019-05-02,0.1053
2019-05-03,-3.2004
2019-05-06,-1.2346
2019-05-07,-0.5
2019-05-09,3.5176
2019-05-10,4.6117
2019-05-13,-4.8701
2019-05-14,0.2976
2019-05-15,0.1872
2019-05-16,3.1553
2019-05-17,-4.4706
2019-05-20,-1.9704000000000002
2019-05-21,-8.7789
2019-05-22,-1.9776
2019-05-23,-1.6522000000000001
2019-05-24,0.8571
2019-05-28,1.983
2019-05-29,1.6667
2019-05-30,6.2842
2019-05-31,-4.3702
2019-06-03,3.2258
2019-06-04,-4.3698
2019-06-06,1.3017
2019-06-07,-4.0027
2019-06-10,3.2847
2019-06-11,0.8567
2019-06-12,-2.7419000000000002
2019-06-13,1.7137
2019-06-14,0.5435
2019-06-17,-2.7
2019-06-18,2.1638
2019-06-19,0.6253
2019-06-20,-2.729
2019-06-21,-3.0556
2019-06-24,-5.1633
2019-06-25,0.6315
2019-06-26,1.3421
2019-06-27,2.2101
2019-06-28,7.5362
2019-07-01,-8.3558
2019-07-02,-2.9412000000000003
2019-07-03,-3.4818
2019-07-05,0.4678
2019-07-08,-4.0625
2019-07-09,-10.228
2019-07-10,8.8534
2019-07-11,-11.3367
2019-07-12,-2.252
2019-07-15,1.5385
2019-07-16,6.0644
2019-07-17,-0.7893
2019-07-18,-7.8474
2019-07-19,3.4766
2019-07-22,0.4153
2019-07-23,-4.1353
2019-07-24,3.6549
2019-07-25,-28.3066
2019-07-26,15.0343
2019-07-29,-44.9516
2019-07-30,-8.3333
2019-07-31,-9.0909
2019-08-01,18.0
2019-08-02,41.5254
2019-08-05,-50.2994
2019-08-06,-28.9157
2019-08-07,-7.4576
2019-08-08,3.2967
2019-08-09,18.7943
2019-08-12,19.403
2019-08-13,-23.75
2019-08-14,-2.459
2019-08-15,-15.2941
2019-08-16,-14.7619
2019-08-19,7.0764
2019-08-20,-1.0435
2019-08-21,16.4323
2019-08-22,-24.5283
2019-08-23,5.0
2019-08-26,-16.6667
2019-08-27,17.1429
2019-08-29,19.5122
2019-08-30,-8.1633
2019-09-03,6.6667
2019-09-04,-20.8333
2019-09-05,5.2632
2019-09-06,27.5
2019-09-10,1.9607999999999999
2019-09-11,-32.6923
2019-09-12,14.2857
2019-09-13,-17.5
2019-09-16,10.6061
2019-09-17,0.0
2019-09-18,-9.589
2019-09-19,12.1212
2019-09-20,62.1351
2019-09-23,-1.6503
2019-09-24,-17.7966
2019-09-27,-23.7113
2019-09-30,37.8378
2019-10-01,-11.7549
2019-10-02,-31.1188
2019-10-03,45.1774
2019-10-04,33.3185
2019-10-07,-24.9917
2019-10-08,-20.0089
2019-10-10,0.0
2019-10-11,33.3194
2019-10-16,-33.3264
2019-10-22,-6.0938
2019-10-23,0.0
2019-10-24,0.6656
2019-10-25,-0.6612
2019-10-28,9.817
2019-11-01,-8.9697
2019-11-04,-23.4354
2019-11-05,2.3913
2019-11-06,3.3864
2019-11-07,22.8052
2019-11-12,-16.388
2019-11-14,40.0
2019-11-15,42.7143
2019-11-18,-49.9499
2019-11-19,0.0
2019-11-21,72.0
2019-11-22,-5.0
2019-11-25,-36.3525
2019-11-26,25.0
2019-11-27,-20.0
2019-12-03,-3.8462
2019-12-04,70.0
2019-12-05,-38.8235
2019-12-09,0.0
2019-12-10,23.0769
2019-12-11,-28.125
2019-12-13,30.4348
2019-12-16,-16.6667
2019-12-17,-12.0
2019-12-18,-2.2727
2019-12-20,88.3721
2019-12-23,-48.1481
2019-12-24,-4.7619
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-50.0
2019-12-31,35.0
2020-01-02,-25.9259
2020-01-03,0.0
2020-01-06,124.95
2020-01-07,11.1358
2020-01-08,-60.0
2020-01-09,5.0
2020-01-10,0.0
2020-01-13,4.7619
2020-01-16,186.3636
2020-01-17,-25.3968
2020-01-21,-10.6383
2020-01-23,-4.7619
2020-01-28,0.0
2020-01-29,-37.5
2020-01-30,-20.0
2020-02-04,0.0
2020-02-10,140.0
2020-02-11,-58.3333
2020-02-12,35.75
2020-02-18,10.4972
2020-02-19,17.28
2020-02-20,-31.7872
2020-02-21,25.0
2020-02-24,3.3
2020-02-25,-35.4631
2020-02-26,-40.0
2020-02-27,216.5
2020-03-02,10.5845
2020-03-03,-63.0952
2020-03-04,132.2581
2020-03-05,-5.5556
2020-03-06,-52.9412
2020-03-09,-12.5
2020-03-10,75.0
2020-03-11,-22.449
2020-03-12,-15.7895
2020-03-13,87.5
2020-03-19,-60.0
2020-03-23,116.6667
2020-03-24,15.3846
2020-03-25,-40.0
2020-03-26,1.6278000000000001
2020-03-27,-1.6017000000000001
2020-03-30,1.7389000000000001
2020-04-02,-23.5516
2020-04-03,-40.0
2020-04-07,233.3333
2020-04-08,-71.4286
2020-04-09,149.75
2020-04-13,-49.9499
2020-04-14,90.0
2020-04-15,-2.4211
2020-04-16,-45.8468
2020-04-17,0.0
2020-04-20,0.0
2020-04-24,0.1992
2020-04-27,59.0457
2020-04-29,-31.0625
2020-05-01,-4.5331
2020-05-05,108.7369
2020-05-06,9.0082
2020-05-11,-8.1803
2020-05-14,-9.0909
2020-05-15,19.8
2020-05-18,-53.2554
2020-05-19,-7.1429
2020-05-20,101.9231
2020-05-21,14.2857
2020-05-22,8.3333
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,19.2308
2020-06-02,16.129
2020-06-03,16.6667
2020-06-04,-4.7619
2020-06-05,50.0
2020-06-08,-16.6667
2020-06-09,-4.0
2020-06-10,25.0
2020-06-11,-31.6667
2020-06-12,0.0244
2020-06-15,-2.414
2020-06-16,9.945
2020-06-17,-25.0
2020-06-18,0.0606
2020-06-25,2.9679
2020-06-26,76.4706
2020-06-29,-60.0
2020-06-30,29.1667
2020-07-06,0.0
2020-07-07,93.5484
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,-50.0
2020-07-14,13.3333
2020-07-16,47.0588
2020-07-17,0.0
2020-07-21,-40.0
2020-07-22,60.0
2020-07-23,-37.5
2020-07-28,53.3333
2020-07-31,-26.087
