ticker,PTEL US Equity
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,-40.0
2011-10-07,66.6667
2011-10-11,-40.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-17,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-01,-33.3333
2011-11-02,50.0
2011-11-03,-33.3333
2011-11-04,0.0
2011-11-07,-20.0
2011-11-08,25.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,-20.0
2011-11-15,87.5
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-29,-33.3333
2011-11-30,50.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-07,0.0
2011-12-08,-33.3333
2011-12-09,50.0
2011-12-12,0.0
2011-12-13,-33.3333
2011-12-14,50.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-33.3333
2011-12-27,50.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,-33.3333
2012-01-06,50.0
2012-01-09,0.0
2012-01-10,-33.3333
2012-01-11,50.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-33.3333
2012-01-20,50.0
2012-01-23,0.0
2012-01-24,-33.3333
2012-01-25,50.0
2012-01-26,0.0
2012-01-27,-33.3333
2012-01-30,0.0
2012-01-31,-20.0
2012-02-01,25.0
2012-02-02,0.0
2012-02-03,-20.0
2012-02-06,25.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-22,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,50.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,-33.3333
2012-03-26,50.0
2012-03-27,0.0
2012-03-28,-33.3333
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,50.0
2012-04-03,0.0
2012-04-04,-33.3333
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-11,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,50.0
2012-04-18,0.0
2012-04-19,-33.3333
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,50.0
2012-04-26,-33.3333
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,50.0
2012-05-08,-33.3333
2012-05-09,0.0
2012-05-11,50.0
2012-05-14,-33.3333
2012-05-18,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-31,0.0
2012-06-01,-20.0
2012-06-04,25.0
2012-06-05,0.0
2012-06-14,0.0
2012-06-21,0.0
2012-07-05,0.0
2012-07-09,0.0
2012-07-12,0.0
2012-07-20,0.0
2012-07-25,0.0
2012-07-27,0.0
2012-08-08,0.0
2012-08-17,0.0
2012-08-31,0.0
2012-09-24,0.0
2012-09-26,0.0
2012-10-12,0.0
2012-10-16,0.0
2012-10-18,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-07,0.0
2012-11-12,0.0
2012-12-06,0.0
2013-03-08,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-21,-20.0
2013-04-11,25.0
2013-04-15,0.0
2013-07-15,0.0
2013-09-12,0.0
2013-10-02,0.0
2013-10-11,0.0
2013-10-18,0.0
2014-01-28,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,-20.0
2014-04-04,25.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-28,0.0
2014-04-29,50.0
2014-04-30,-33.3333
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-16,0.0
2014-05-20,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-07-14,0.0
2014-07-22,0.0
2014-07-29,0.0
2015-01-06,0.0
2015-09-18,0.0
2016-09-15,0.0
2016-12-21,0.0
2016-12-28,0.0
2017-01-10,0.0
2017-02-06,0.0
2017-02-15,0.0
2017-03-06,0.0
2017-03-09,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-05-01,0.0
2017-06-22,-20.0
2017-07-31,0.0
2017-08-02,0.0
2017-12-14,0.0
2017-12-15,0.0
2018-01-12,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-31,0.0
2018-02-01,50.0
2018-02-02,-33.3333
2018-02-06,100.0
2018-02-08,-50.0
2018-02-28,100.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,-50.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-23,100.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-03,0.0
2018-04-05,-50.0
2018-04-11,0.0
2018-04-13,0.0
2018-04-17,100.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-27,0.0
2018-05-03,0.0
2018-05-04,100.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-15,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,25.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,20.0
2018-06-01,33.3333
2018-06-04,-37.5
2018-06-06,60.0
2018-06-18,-37.5
2018-06-21,20.0
2018-06-22,16.6667
2018-06-25,-28.5714
2018-06-29,20.0
2018-07-02,0.0
2018-07-05,-33.3333
2018-07-06,50.0
2018-07-09,-50.0
2018-07-11,66.6667
2018-07-13,0.0
2018-07-16,-40.0
2018-07-18,0.0
2018-07-20,33.3333
2018-07-23,25.0
2018-07-25,-20.0
2018-07-26,25.0
2018-07-27,14.0
2018-07-31,-12.2807
2018-08-02,20.0
2018-08-08,-6.6667
2018-08-09,7.1429
2018-08-10,0.0
2018-08-13,0.0
2018-08-22,0.0
2018-08-23,-16.6667
2018-08-24,40.0
2018-09-11,-14.2857
2018-09-12,0.0
2018-09-13,16.6667
2018-09-14,14.2857
2018-09-18,0.0
2018-09-21,0.0
2018-10-01,-12.5
2018-10-02,-28.5714
2018-10-03,20.0
2018-10-05,33.3333
2018-10-10,-62.5
2018-10-11,33.3333
2018-10-12,100.0
2018-10-15,-12.5
2018-10-17,-14.2857
2018-10-24,-45.0
2018-10-26,81.8182
2018-10-29,0.0
2018-10-31,-50.0
2018-11-02,0.0
2018-11-08,66.6667
2018-11-13,40.0
2018-11-15,14.2857
2018-11-16,-62.5
2018-11-27,33.3333
2018-11-28,0.0
2018-11-29,-50.0
2018-12-11,150.0
2018-12-17,-20.0
2018-12-19,-50.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,50.0
2018-12-31,0.0
2019-01-02,-33.3333
2019-01-03,100.0
2019-01-04,0.0
2019-01-10,-50.0
2019-01-11,50.0
2019-01-15,-33.3333
2019-01-16,0.0
2019-01-22,0.0
2019-01-25,100.0
2019-01-31,-50.0
2019-02-04,0.0
2019-02-20,100.0
2019-02-21,-50.0
2019-02-22,0.0
2019-02-28,100.0
2019-03-01,-50.0
2019-03-06,0.0
2019-03-08,0.0
2019-03-22,100.0
2019-04-15,-25.0
2019-04-18,-33.3333
2019-05-01,0.0
2019-05-02,0.0
2019-05-08,100.0
2019-05-14,-50.0
2019-05-17,0.0
2019-05-24,50.0
2019-06-03,-33.3333
2019-06-20,50.0
2019-06-25,-33.3333
2019-07-01,0.0
2019-07-08,0.0
2019-07-18,0.0
2019-08-28,0.0
2019-08-29,-50.0
2019-09-13,0.0
2019-09-24,0.0
2019-09-26,100.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-50.0
2019-10-04,100.0
2019-10-08,0.0
2019-10-10,0.0
2019-10-15,-50.0
2019-10-18,100.0
2019-10-21,50.0
2019-10-24,0.0
2019-11-05,-33.3333
2019-11-11,-50.0
2019-11-20,0.0
2019-11-21,200.0
2019-11-22,0.0
2019-11-25,0.0
2019-12-02,33.3333
2019-12-09,-50.0
2019-12-31,100.0
2020-01-03,-25.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,-50.0
2020-01-24,100.0
2020-01-27,-33.3333
2020-01-28,50.0
2020-01-29,-33.3333
2020-02-06,50.0
2020-02-18,0.0
2020-02-20,-33.3333
2020-02-25,-50.0
2020-03-17,0.0
2020-03-20,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-06,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,100.0
2020-04-21,-50.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-07,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-29,0.0
2020-06-02,0.0
2020-06-03,100.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-12,0.0
2020-06-25,-50.0
2020-06-26,0.0
2020-07-02,100.0
2020-07-08,0.0
2020-07-09,-50.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-17,0.0
2020-07-29,0.0
