ticker,BANF US Equity
2000-06-06,4.6414
2000-06-07,-4.2339
2000-06-08,2.2105
2000-06-09,2.1627
2000-06-12,-4.2339
2000-06-14,5.2105
2000-06-15,0.05
2000-06-16,-2.8
2000-06-19,2.2634
2000-06-20,-4.2254
2000-06-21,2.2059
2000-06-22,-0.1028
2000-06-23,2.2634
2000-06-26,-3.4205
2000-06-27,1.1458
2000-06-28,0.2183
2000-06-29,0.0
2000-06-30,4.1322
2000-07-03,-8.9286
2000-07-05,1.0893
2000-07-06,6.8966
2000-07-07,1.6129
2000-07-11,1.5873
2000-07-12,0.0
2000-07-13,0.7812
2000-07-17,-1.3566
2000-07-18,3.1434
2000-07-19,0.7619
2000-07-20,1.7013
2000-07-21,1.487
2000-07-24,-4.0293
2000-07-25,-0.4771
2000-07-26,-1.1985000000000001
2000-07-27,0.3396
2000-07-28,-0.1934
2000-07-31,1.5504
2000-08-01,-2.6718
2000-08-02,-0.3922
2000-08-03,-0.5906
2000-08-04,0.396
2000-08-07,0.9862
2000-08-08,0.0
2000-08-09,-1.7578
2000-08-10,-0.7952
2000-08-14,1.002
2000-08-15,0.7937
2000-08-16,0.0
2000-08-17,-0.1969
2000-08-18,0.5917
2000-08-21,-0.1961
2000-08-23,0.5894
2000-08-24,0.1953
2000-08-25,1.5594999999999999
2000-08-28,1.3436
2000-08-29,-3.9773
2000-08-30,-0.9862
2000-08-31,1.3944
2000-09-01,0.0
2000-09-05,0.5894
2000-09-06,1.3672
2000-09-07,-0.578
2000-09-11,0.0
2000-09-12,0.1938
2000-09-13,-1.1605
2000-09-14,0.7828
2000-09-15,0.1942
2000-09-18,-0.1938
2000-09-19,2.0388
2000-09-20,-0.0951
2000-09-21,-2.4762
2000-09-22,-0.1953
2000-09-25,0.7828
2000-09-26,-0.5825
2000-09-28,-0.479
2000-09-29,0.5917
2000-10-02,0.1961
2000-10-03,3.5225
2000-10-04,2.6465
2000-10-05,-1.4733
2000-10-06,0.5607
2000-10-09,4.0892
2000-10-10,2.3214
2000-10-11,2.4433
2000-10-12,0.0
2000-10-13,0.0
2000-10-16,-0.6814
2000-10-17,0.0
2000-10-18,0.5146
2000-10-19,2.3891
2000-10-20,-3.8333
2000-10-23,-0.5199
2000-10-24,-1.2195
2000-10-25,4.4092
2000-10-26,-1.6892
2000-10-27,-0.6873
2000-10-30,0.0
2000-10-31,0.346
2000-11-01,-1.8965999999999998
2000-11-02,1.4060000000000001
2000-11-03,0.3466
2000-11-06,-6.3903
2000-11-07,3.5978
2000-11-08,0.6233
2000-11-09,1.0619
2000-11-10,-2.1016
2000-11-13,4.2934
2000-11-14,1.2006999999999999
2000-11-15,-0.678
2000-11-16,-1.7065000000000001
2000-11-17,2.7778
2000-11-21,-4.0541
2000-11-22,1.7606000000000002
2000-11-24,1.0381
2000-11-27,-0.3425
2000-11-28,-0.3436
2000-11-29,-2.7586
2000-11-30,0.8865
2000-12-01,-6.1511
2000-12-04,0.3745
2000-12-05,5.9701
2000-12-06,0.7042
2000-12-07,-4.8951
2000-12-08,4.9632
2000-12-11,-0.5254
2000-12-12,0.8803
2000-12-13,-0.8726
2000-12-14,0.3521
2000-12-15,1.8420999999999998
2000-12-18,6.9767
2000-12-19,3.7037
2000-12-20,-2.3292
2000-12-21,-0.4769
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,1.4184999999999999
2000-12-28,1.2658
2000-12-29,-0.7813
2001-01-02,0.7874
2001-01-03,0.4687
2001-01-04,-0.7776
2001-01-05,0.7837
2001-01-08,-1.3997
2001-01-09,1.5773000000000001
2001-01-10,-1.0093
2001-01-11,-1.3333
2001-01-12,1.6693
2001-01-16,0.3909
2001-01-17,2.0249
2001-01-18,-0.6107
2001-01-19,-1.0753
2001-01-22,1.7081
2001-01-23,-1.5267
2001-01-24,0.0
2001-01-25,-0.7752
2001-01-26,0.0
2001-01-29,-0.7813
2001-01-30,1.4173
2001-02-01,-0.9317
2001-02-02,0.3135
2001-02-05,0.3125
2001-02-06,3.271
2001-02-07,-2.2624
2001-02-08,0.0
2001-02-09,0.0
2001-02-12,0.0
2001-02-13,0.7716
2001-02-14,-0.7657
2001-02-15,0.9259
2001-02-16,-0.9174
2001-02-20,-1.2346
2001-02-21,-0.9375
2001-02-22,-0.9464
2001-02-23,-1.2739
2001-02-26,-1.9355
2001-02-27,-0.9868
2001-02-28,1.6611
2001-03-01,0.6536
2001-03-02,0.0
2001-03-05,0.6494
2001-03-06,1.2903
2001-03-07,-0.7564
2001-03-08,0.2808
2001-03-09,2.24
2001-03-12,0.1565
2001-03-13,-0.1563
2001-03-14,-1.0955
2001-03-15,0.0
2001-03-16,-0.3165
2001-03-19,-0.3175
2001-03-20,1.5924
2001-03-21,-1.5674000000000001
2001-03-22,-0.9554
2001-03-23,0.3215
2001-03-26,0.4808
2001-03-27,0.1595
2001-03-28,-0.4968
2001-03-29,-0.9646
2001-03-30,2.2727
2001-04-03,0.0
2001-04-04,-0.3175
2001-04-05,0.3185
2001-04-06,-1.2698
2001-04-09,1.6077
2001-04-10,-0.1519
2001-04-11,0.0
2001-04-12,0.0
2001-04-17,-1.0142
2001-04-18,-0.7428
2001-04-19,-0.3871
2001-04-20,1.6839
2001-04-23,-1.0955
2001-04-24,-1.1592
2001-04-25,0.3388
2001-04-26,1.4285999999999999
2001-04-27,1.1524
2001-04-30,0.0
2001-05-01,-0.4304
2001-05-02,0.3051
2001-05-03,-0.3802
2001-05-04,-0.6361
2001-05-07,-0.128
2001-05-09,1.5385
2001-05-10,-2.0202
2001-05-11,0.4897
2001-05-14,-1.2567
2001-05-15,2.5714
2001-05-16,-2.0005
2001-05-17,0.4651
2001-05-18,-0.2058
2001-05-21,1.1598
2001-05-22,-0.6369
2001-05-23,0.0
2001-05-24,-0.5128
2001-05-25,2.1907
2001-05-29,-2.396
2001-05-30,0.2842
2001-05-31,-0.1546
2001-06-01,1.5484
2001-06-04,-0.8895
2001-06-05,1.1538
2001-06-07,-0.6591
2001-06-08,-0.4848
2001-06-11,0.641
2001-06-12,1.9108
2001-06-13,-0.15
2001-06-14,-2.3535
2001-06-15,2.4103
2001-06-19,-2.2283
2001-06-20,2.4072
2001-06-21,0.4001
2001-06-22,-2.8643
2001-06-25,2.3077
2001-06-26,-1.7793999999999999
2001-06-27,2.8834
2001-06-28,0.0
2001-06-29,0.274
2001-07-02,-1.0932
2001-07-03,2.9892
2001-07-05,-3.0488
2001-07-06,0.7547
2001-07-09,3.6954000000000002
2001-07-10,-1.2762
2001-07-11,1.2195
2001-07-12,-1.2048
2001-07-13,-0.122
2001-07-16,-1.0989
2001-07-17,6.1728
2001-07-18,-2.907
2001-07-19,2.9939999999999998
2001-07-20,-2.3256
2001-07-23,-2.3810000000000002
2001-07-24,-0.2927
2001-07-25,4.6967
2001-07-26,-1.8692
2001-07-27,-1.7856999999999998
2001-07-31,3.0303
2001-08-02,-2.0705999999999998
2001-08-03,1.1293
2001-08-07,-0.095
2001-08-08,-3.9239
2001-08-09,-0.0743
2001-08-10,-0.6688
2001-08-13,4.7382
2001-08-14,-2.2619
2001-08-15,1.0962
2001-08-16,3.012
2001-08-17,-0.5848
2001-08-20,1.1764999999999999
2001-08-21,-0.2326
2001-08-22,-0.2331
2001-08-23,0.6308
2001-08-24,0.4179
2001-08-27,-2.3121
2001-08-28,-1.1834
2001-08-29,2.012
2001-08-30,-3.1228
2001-08-31,-4.2656
2001-09-04,0.6329
2001-09-05,-1.5093999999999999
2001-09-06,0.3831
2001-09-07,-0.3817
2001-09-10,0.1277
2001-09-17,-4.7194
2001-09-18,-0.9371
2001-09-19,5.027
2001-09-20,-10.5764
2001-09-21,2.0144
2001-09-24,4.3724
2001-09-25,-1.7838
2001-09-26,-5.4761
2001-09-27,4.6239
2001-09-28,-4.3357
2001-10-01,0.2924
2001-10-02,4.3732
2001-10-03,-0.5587
2001-10-04,1.0955
2001-10-05,0.8058
2001-10-08,3.3627000000000002
2001-10-09,-0.88
2001-10-10,-0.0538
2001-10-11,-0.1346
2001-10-12,-1.2668
2001-10-15,0.1638
2001-10-16,-0.0273
2001-10-17,0.1363
2001-10-18,-1.8241
2001-10-19,-6.406
2001-10-22,2.2222
2001-10-23,-1.3623
2001-10-24,-0.5289
2001-10-25,3.6928
2001-10-26,0.2849
2001-10-29,-1.2784
2001-10-30,0.7194
2001-10-31,-0.7143
2001-11-02,1.295
2001-11-05,0.0
2001-11-06,1.2784
2001-11-07,-0.8696
2001-11-08,0.0
2001-11-13,-2.8014
2001-11-14,0.8006
2001-11-15,-0.361
2001-11-16,-0.5217
2001-11-19,4.4872
2001-11-20,-2.3982
2001-11-23,2.2857
2001-11-26,1.2570000000000001
2001-11-27,-0.9655
2001-11-28,-1.532
2001-11-29,-0.2829
2001-11-30,-1.0709
2001-12-03,0.2796
2001-12-04,0.2002
2001-12-05,2.1404
2001-12-06,-2.2073
2001-12-07,2.0286
2001-12-10,-1.9882
2001-12-11,0.6571
2001-12-12,0.7664
2001-12-13,-2.1127
2001-12-14,0.7194
2001-12-17,0.2857
2001-12-18,0.4274
2001-12-19,0.0
2001-12-20,-0.6525
2001-12-21,1.3135
2001-12-24,0.0282
2001-12-26,0.7044
2001-12-27,-0.8954
2001-12-28,-0.5959
2001-12-31,-0.942
2002-01-02,3.3141
2002-01-03,-2.371
2002-01-04,-1.5686
2002-01-07,3.7706
2002-01-08,-0.028
2002-01-09,0.0
2002-01-10,-0.028
2002-01-11,-0.9236
2002-01-14,-0.8475
2002-01-15,0.7123
2002-01-16,0.1697
2002-01-17,0.9602
2002-01-18,-0.979
2002-01-22,-1.4123999999999999
2002-01-23,1.0029
2002-01-24,-0.4255
2002-01-25,-0.3134
2002-01-28,0.3144
2002-01-29,-0.2849
2002-01-30,0.0
2002-01-31,0.2857
2002-02-01,-0.4274
2002-02-04,0.4292
2002-02-05,0.4274
2002-02-06,-0.7092
2002-02-07,1.4285999999999999
2002-02-08,1.2676
2002-02-11,0.1391
2002-02-12,-1.3889
2002-02-13,2.1127
2002-02-14,-1.7931
2002-02-15,1.9663
2002-02-19,-0.8264
2002-02-20,1.8056
2002-02-21,-1.0095
2002-02-22,0.882
2002-02-25,0.3825
2002-02-26,0.0272
2002-02-27,0.6803
2002-03-01,-0.2703
2002-03-04,0.0271
2002-03-05,0.8128
2002-03-06,1.8542999999999998
2002-03-07,-0.1319
2002-03-08,1.5852
2002-03-11,-0.13
2002-03-12,-0.8415
2002-03-13,-0.0706
2002-03-14,2.4967
2002-03-15,0.0
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,0.641
2002-03-21,0.6369
2002-03-22,-0.5063
2002-03-25,-0.7634
2002-03-26,1.7436
2002-03-27,-1.0127
2002-03-28,0.0102
2002-04-01,2.2913
2002-04-02,-2.0
2002-04-03,1.9388
2002-04-04,0.6006
2002-04-05,-0.4975
2002-04-08,0.625
2002-04-09,1.2422
2002-04-10,-0.319
2002-04-11,3.0034
2002-04-12,3.37
2002-04-15,0.4624
2002-04-16,-1.2658
2002-04-17,-0.7995
2002-04-18,1.041
2002-04-19,-2.8837
2002-04-22,-1.1015
2002-04-23,2.3002000000000002
2002-04-24,1.7751000000000001
2002-04-25,0.6744
2002-04-26,-4.0194
2002-04-29,4.0915
2002-04-30,-0.578
2002-05-01,-0.2791
2002-05-02,0.1632
2002-05-03,-2.2119
2002-05-06,-1.0952
2002-05-07,-0.0963
2002-05-08,0.6024
2002-05-09,1.0778
2002-05-10,0.4052
2002-05-13,0.4694
2002-05-14,1.5977000000000001
2002-05-15,-2.0809
2002-05-16,0.2724
2002-05-17,1.259
2002-05-20,-0.2279
2002-05-21,1.627
2002-05-22,-0.7339
2002-05-23,0.7163
2002-05-24,-0.4129
2002-05-28,1.0136
2002-05-29,-1.1403
2002-05-30,0.9227
2002-05-31,-0.1143
2002-06-03,-0.4348
2002-06-04,1.1262
2002-06-05,1.5682
2002-06-06,-1.9915
2002-06-07,0.4566
2002-06-10,-0.5682
2002-06-11,0.5714
2002-06-12,-0.2273
2002-06-13,-0.4556
2002-06-14,0.1602
2002-06-17,0.2742
2002-06-18,-0.638
2002-06-19,0.8943
2002-06-20,0.75
2002-06-21,-0.4162
2002-06-24,0.5085
2002-06-25,1.6227
2002-06-26,0.5766
2002-06-27,-0.7752
2002-06-28,3.5491
2002-07-01,0.2802
2002-07-02,4.0198
2002-07-03,1.8806
2002-07-05,0.284
2002-07-08,-0.1011
2002-07-09,-0.1417
2002-07-10,-0.1014
2002-07-11,-0.9438
2002-07-12,0.6044
2002-07-15,-0.2444
2002-07-16,-1.6333
2002-07-17,-0.3736
2002-07-18,-0.8958
2002-07-19,-3.3004
2002-07-22,0.6957
2002-07-23,-2.6339
2002-07-24,-4.6563
2002-07-25,-0.0233
2002-07-26,1.3933
2002-07-29,2.2047
2002-07-30,1.0101
2002-07-31,2.2222
2002-08-01,1.6303999999999998
2002-08-02,0.2567
2002-08-05,-0.256
2002-08-06,0.1283
2002-08-07,0.4059
2002-08-08,0.0
2002-08-09,-1.2766
2002-08-12,-0.2155
2002-08-13,-1.6631
2002-08-14,2.0206
2002-08-15,0.1076
2002-08-16,-0.043
2002-08-19,0.043
2002-08-20,-3.6559
2002-08-21,1.7633999999999999
2002-08-22,-0.5264
2002-08-23,-1.5215
2002-08-26,2.1944
2002-08-27,-2.4978
2002-08-28,0.4607
2002-08-29,2.2033
2002-08-30,-0.0438
2002-09-03,-1.1824
2002-09-04,0.9971
2002-09-05,-1.0312
2002-09-06,1.5960999999999999
2002-09-09,2.7275
2002-09-10,1.1257
2002-09-11,-0.9221
2002-09-12,0.7674
2002-09-13,0.9825
2002-09-16,0.9167
2002-09-17,0.1507
2002-09-18,0.6122
2002-09-19,-1.5775000000000001
2002-09-20,1.1449
2002-09-23,-0.6997
2002-09-24,2.6943
2002-09-25,0.7669
2002-09-26,0.3405
2002-09-27,-1.7835999999999999
2002-09-30,0.4285
2002-10-01,1.5441
2002-10-02,-2.1809
2002-10-03,-0.4909
2002-10-04,-0.185
2002-10-07,1.7092
2002-10-08,2.0045
2002-10-09,0.1786
2002-10-10,1.1492
2002-10-11,1.3516
2002-10-14,-0.9857
2002-10-15,-1.4249
2002-10-16,-2.5347
2002-10-17,-1.2393
2002-10-18,-1.0183
2002-10-21,-0.53
2002-10-22,-0.1254
2002-10-23,0.6862
2002-10-24,-1.8222
2002-10-25,0.4212
2002-10-28,-2.0864
2002-10-29,2.6905
2002-10-30,0.1886
2002-10-31,-2.3013
2002-11-01,4.2827
2002-11-04,1.5606
2002-11-05,0.4852
2002-11-06,-0.4024
2002-11-07,-0.3838
2002-11-08,-3.4476
2002-11-11,-0.7561
2002-11-12,1.5026000000000002
2002-11-13,1.103
2002-11-14,1.7757
2002-11-15,0.304
2002-11-18,0.0182
2002-11-19,0.103
2002-11-20,1.8967
2002-11-21,-0.9703
2002-11-22,-1.0598
2002-11-25,-1.2126000000000001
2002-11-26,-2.0254
2002-11-27,2.0881
2002-11-29,-2.2295
2002-12-02,-0.8996
2002-12-03,-0.0422
2002-12-04,0.2112
2002-12-05,-0.1054
2002-12-06,0.2743
2002-12-09,-0.6312
2002-12-10,-0.8575
2002-12-11,-0.1602
2002-12-12,0.7059
2002-12-13,0.2124
2002-12-16,1.738
2002-12-17,1.6458
2002-12-18,-1.5372
2002-12-19,-1.9151
2002-12-20,-0.0212
2002-12-23,1.9952999999999999
2002-12-24,-0.3538
2002-12-26,0.4386
2002-12-27,0.1664
2002-12-30,-1.1053
2002-12-31,-0.8857
2003-01-02,0.2128
2003-01-03,-2.1231
2003-01-06,-0.2603
2003-01-07,-2.8056
2003-01-08,0.6937
2003-01-09,-0.6667
2003-01-10,1.4318
2003-01-13,-0.8161
2003-01-14,-0.6004
2003-01-15,0.783
2003-01-16,0.222
2003-01-17,-0.8638
2003-01-21,0.2904
2003-01-22,0.1114
2003-01-23,-0.534
2003-01-24,-2.6846
2003-01-27,-0.2299
2003-01-28,0.8986
2003-01-29,0.7079
2003-01-30,-1.0204
2003-01-31,3.5281000000000002
2003-02-03,-1.0179
2003-02-04,-1.319
2003-02-05,-0.9968
2003-02-06,-1.4874
2003-02-07,-0.4646
2003-02-10,0.2567
2003-02-11,-0.0931
2003-02-12,0.0
2003-02-13,0.2796
2003-02-14,1.4638
2003-02-18,1.074
2003-02-19,-0.5868
2003-02-20,-0.0912
2003-02-21,0.6615
2003-02-24,-1.337
2003-02-25,2.6872
2003-02-26,-0.4451
2003-02-27,-0.1168
2003-02-28,-0.3104
2003-03-03,-1.2432
2003-03-04,-1.4622
2003-03-05,0.4173
2003-03-06,-0.9005
2003-03-07,2.5396
2003-03-10,-1.4997
2003-03-11,-0.5998
2003-03-12,2.1119
2003-03-13,-0.0909
2003-03-14,0.3185
2003-03-17,0.3401
2003-03-18,0.0678
2003-03-19,-0.0678
2003-03-20,0.0
2003-03-21,-0.2712
2003-03-24,-0.2719
2003-03-25,-2.045
2003-03-26,1.9717
2003-03-27,0.5914
2003-03-28,-0.0682
2003-03-31,0.3184
2003-04-01,0.3174
2003-04-02,1.5593
2003-04-03,0.1335
2003-04-04,-0.2444
2003-04-07,-0.3319
2003-04-08,0.4001
2003-04-09,0.1336
2003-04-10,-0.1779
2003-04-11,-1.6703999999999999
2003-04-14,3.3522
2003-04-15,-0.263
2003-04-16,1.3623
2003-04-17,2.2111
2003-04-21,-1.3786
2003-04-22,1.2903
2003-04-23,0.2123
2003-04-24,1.589
2003-04-25,0.0626
2003-04-28,2.2718
2003-04-29,-0.1223
2003-04-30,1.6731
2003-05-01,0.3412
2003-05-02,0.0
2003-05-05,0.0
2003-05-06,1.42
2003-05-07,-0.3767
2003-05-08,0.7938
2003-05-09,1.414
2003-05-12,0.9682
2003-05-13,3.0878
2003-05-14,-2.8837
2003-05-15,2.9693
2003-05-16,1.5070000000000001
2003-05-19,-0.3849
2003-05-20,1.104
2003-05-21,-1.7288000000000001
2003-05-22,0.037
2003-05-23,0.5924
2003-05-27,-0.0184
2003-05-28,0.681
2003-05-29,-1.5539
2003-05-30,1.4299
2003-06-02,-0.2197
2003-06-03,1.8349
2003-06-04,-2.2324
2003-06-05,2.7994
2003-06-06,-4.0696
2003-06-09,-0.9157
2003-06-10,1.9615
2003-06-11,0.0555
2003-06-12,-1.0168
2003-06-13,-0.3549
2003-06-16,-0.3749
2003-06-17,-0.5833
2003-06-18,0.8138
2003-06-19,-0.4881
2003-06-20,-2.8089
2003-06-23,-1.0112
2003-06-24,0.9392
2003-06-25,-1.2607
2003-06-26,1.0624
2003-06-27,0.8798
2003-06-30,0.5039
2003-07-01,2.1789
2003-07-02,0.2076
2003-07-03,-0.2072
2003-07-07,0.4907
2003-07-08,4.2254
2003-07-09,-0.9189
2003-07-10,1.3639000000000001
2003-07-11,0.7356
2003-07-14,1.4942
2003-07-15,0.0018
2003-07-16,0.3334
2003-07-17,0.035
2003-07-18,-2.0979
2003-07-21,-5.1786
2003-07-22,0.3766
2003-07-23,0.0
2003-07-24,1.2383
2003-07-25,-1.5937999999999999
2003-07-28,-0.1883
2003-07-29,0.4528
2003-07-30,0.0
2003-07-31,-0.8077
2003-08-01,1.8746
2003-08-04,2.2305
2003-08-05,-4.0909
2003-08-06,0.0
2003-08-07,0.0
2003-08-08,0.0
2003-08-11,1.4028
2003-08-12,-0.9161
2003-08-13,0.2642
2003-08-14,0.207
2003-08-15,0.0
2003-08-18,0.0
2003-08-19,0.1315
2003-08-20,-0.3188
2003-08-21,-0.3763
2003-08-22,-0.3777
2003-08-25,0.0379
2003-08-26,2.3498
2003-08-27,-1.5737999999999999
2003-08-28,-0.6396
2003-08-29,-0.0568
2003-09-02,0.3978
2003-09-03,2.4528
2003-09-04,0.0737
2003-09-05,-1.8035
2003-09-08,-0.6747
2003-09-09,1.0566
2003-09-10,-0.5414
2003-09-11,-0.4881
2003-09-12,0.3962
2003-09-15,-0.8831
2003-09-16,2.3507
2003-09-17,-1.9263
2003-09-18,0.3777
2003-09-19,-0.3575
2003-09-22,0.2077
2003-09-23,0.2073
2003-09-24,-0.3385
2003-09-25,0.0
2003-09-26,0.3019
2003-09-29,2.0601
2003-09-30,-1.8519
2003-10-01,4.6981
2003-10-02,0.4505
2003-10-03,-0.4306
2003-10-06,1.1712
2003-10-07,0.0
2003-10-08,-0.4452
2003-10-09,-0.7871
2003-10-10,-1.3523
2003-10-13,2.6321
2003-10-14,-0.4274
2003-10-15,-1.0016
2003-10-16,1.897
2003-10-17,-2.4823
2003-10-20,1.3636
2003-10-21,0.0
2003-10-22,-1.3632
2003-10-23,-0.4364
2003-10-24,1.0411
2003-10-27,-0.7954
2003-10-28,2.0044
2003-10-29,-1.5541
2003-10-30,2.3771
2003-10-31,-4.3424
2003-11-03,6.4295
2003-11-04,-0.0174
2003-11-05,0.1741
2003-11-06,1.6339000000000001
2003-11-07,-0.2394
2003-11-10,-2.2801
2003-11-11,1.4912
2003-11-12,1.1236
2003-11-13,0.8547
2003-11-14,-2.2881
2003-11-17,1.3877
2003-11-18,-2.4808
2003-11-19,2.4561
2003-11-20,-1.6781000000000001
2003-11-21,2.4382
2003-11-24,-0.8671
2003-11-25,-0.2401
2003-11-26,1.53
2003-11-28,-4.6901
2003-12-01,3.9083
2003-12-02,-0.5984
2003-12-03,-0.2408
2003-12-04,-0.3448
2003-12-05,0.8824
2003-12-08,-0.9604
2003-12-09,-1.645
2003-12-10,1.2324
2003-12-11,3.7217000000000002
2003-12-12,0.2683
2003-12-15,-1.7893
2003-12-16,-0.3916
2003-12-17,1.4359
2003-12-18,-0.1517
2003-12-19,-0.8624
2003-12-22,-2.6029999999999998
2003-12-23,-0.0524
2003-12-24,2.0986
2003-12-26,-1.2076
2003-12-29,1.7772000000000001
2003-12-30,0.8554
2003-12-31,-2.0356
2004-01-05,0.0173
2004-01-06,1.2812000000000001
2004-01-07,-2.0171
2004-01-08,-1.0642
2004-01-09,0.0
2004-01-12,-0.2821
2004-01-13,0.8134
2004-01-14,-0.4385
2004-01-15,0.7752
2004-01-16,0.9091
2004-01-20,-1.0742
2004-01-21,0.2452
2004-01-22,-0.9434
2004-01-23,-0.2293
2004-01-26,0.6894
2004-01-27,-0.0878
2004-01-28,-0.5974
2004-01-29,1.2021
2004-01-30,-2.4454000000000002
2004-02-02,-0.3581
2004-02-03,-0.2516
2004-02-04,-0.018
2004-02-05,-0.3063
2004-02-06,2.1688
2004-02-09,0.0
2004-02-11,-0.0177
2004-02-13,-2.4416
2004-02-17,0.5259
2004-02-18,1.6778
2004-02-19,-0.6388
2004-02-20,0.0
2004-02-23,0.8554
2004-02-24,1.2943
2004-02-25,-0.1573
2004-02-26,0.8403
2004-02-27,0.1736
2004-03-01,0.9532
2004-03-02,-1.0644
2004-03-03,1.0932
2004-03-04,-0.4463
2004-03-05,-1.2586
2004-03-08,0.454
2004-03-09,-0.9213
2004-03-10,-0.0175
2004-03-11,-1.7370999999999999
2004-03-12,2.875
2004-03-15,-1.0762
2004-03-16,-2.5268
2004-03-17,2.5563000000000002
2004-03-18,-3.3351
2004-03-19,-0.0182
2004-03-22,-0.109
2004-03-23,0.0364
2004-03-24,0.0364
2004-03-25,0.7994
2004-03-26,-0.0541
2004-03-29,2.0559
2004-03-30,-0.568
2004-03-31,-1.0352999999999999
2004-04-01,-0.1443
2004-04-02,0.5238
2004-04-05,-0.2156
2004-04-06,0.8104
2004-04-07,0.268
2004-04-08,1.1046
2004-04-12,-1.3216
2004-04-13,-1.5893000000000002
2004-04-14,0.1089
2004-04-15,-0.3081
2004-04-16,0.0364
2004-04-19,0.0909
2004-04-20,0.7082
2004-04-21,0.5049
2004-04-22,0.915
2004-04-23,-1.0844
2004-04-26,1.7433999999999998
2004-04-27,0.6889
2004-04-28,-1.0351
2004-04-29,-2.4641
2004-04-30,0.1454
2004-05-03,1.5426
2004-05-04,-1.5013
2004-05-05,0.3992
2004-05-06,-0.5964
2004-05-07,0.0
2004-05-10,0.0182
2004-05-11,1.0907
2004-05-12,0.3417
2004-05-13,2.0072
2004-05-14,-1.3176
2004-05-17,-1.1928
2004-05-18,0.2162
2004-05-19,-0.2157
2004-05-20,0.3063
2004-05-21,-0.3054
2004-05-24,1.6577
2004-05-25,0.514
2004-05-26,0.335
2004-05-27,-0.4921
2004-05-28,0.6535
2004-06-01,0.3158
2004-06-02,0.4198
2004-06-03,-1.0103
2004-06-04,-0.0528
2004-06-07,1.6373
2004-06-08,0.3118
2004-06-09,-0.9152
2004-06-10,-0.2091
2004-06-14,-0.7335
2004-06-15,1.2139
2004-06-16,-0.2955
2004-06-17,0.3835
2004-06-18,0.3821
2004-06-21,0.199
2004-06-22,0.2504
2004-06-23,-0.2756
2004-06-24,0.5181
2004-06-25,2.2852
2004-06-28,-0.4704
2004-06-29,0.0678
2004-06-30,1.2026
2004-07-01,-1.9748999999999999
2004-07-02,2.4415
2004-07-06,-1.2833
2004-07-07,-0.2701
2004-07-08,0.2031
2004-07-09,-0.7603
2004-07-12,1.8897
2004-07-13,0.117
2004-07-14,-0.7677
2004-07-15,-0.6054
2004-07-16,0.203
2004-07-20,0.4053
2004-07-21,-1.2782
2004-07-22,0.3731
2004-07-23,-0.4735
2004-07-26,-0.4604
