ticker,MBI US Equity
2000-05-24,0.1104
2000-05-25,-1.4333
2000-05-26,-0.6711
2000-05-30,2.027
2000-05-31,2.0971
2000-06-01,2.3784
2000-06-02,0.0
2000-06-05,-1.6895
2000-06-06,-5.8002
2000-06-07,2.7366
2000-06-08,-2.7747
2000-06-09,-1.0274
2000-06-12,-0.2307
2000-06-13,-0.6936
2000-06-14,-0.2328
2000-06-15,-3.0338
2000-06-16,-0.2407
2000-06-19,2.5332
2000-06-20,-3.8824
2000-06-21,-0.4896
2000-06-22,-1.8106
2000-06-23,-0.1258
2000-06-26,-0.7557
2000-06-27,1.6497000000000002
2000-06-28,-0.6632
2000-06-29,-0.3378
2000-06-30,-2.7743
2000-07-03,2.594
2000-07-05,2.0228
2000-07-06,0.8674
2000-07-07,2.3342
2000-07-10,1.0804
2000-07-11,-1.9002
2000-07-12,2.0581
2000-07-13,-0.1186
2000-07-14,1.7814999999999999
2000-07-17,-1.4002
2000-07-18,-1.3018
2000-07-19,1.6787
2000-07-20,3.4198
2000-07-21,-3.3067
2000-07-24,0.2358
2000-07-25,1.0588
2000-07-26,2.5611
2000-07-27,4.3133
2000-07-28,-2.6115
2000-07-31,-0.4469
2000-08-01,1.908
2000-08-02,-0.9912
2000-08-03,5.4505
2000-08-04,4.7468
2000-08-07,3.6254
2000-08-08,0.8746
2000-08-09,0.289
2000-08-10,-0.6724
2000-08-11,1.1605
2000-08-14,1.2428
2000-08-15,-0.5666
2000-08-16,-2.944
2000-08-17,0.1957
2000-08-18,-0.6836
2000-08-21,0.0983
2000-08-22,-0.0982
2000-08-23,-0.59
2000-08-24,-0.5935
2000-08-25,-0.597
2000-08-28,0.3003
2000-08-29,-0.499
2000-08-30,3.1093
2000-08-31,2.3346
2000-09-01,-1.1407
2000-09-05,0.4808
2000-09-06,0.3828
2000-09-07,-0.4766
2000-09-08,3.2567
2000-09-11,2.5974
2000-09-12,1.1754
2000-09-13,-1.2511
2000-09-14,1.5385
2000-09-15,-1.7825
2000-09-18,-5.0817
2000-09-19,3.4417
2000-09-20,-2.6802
2000-09-21,0.5964
2000-09-22,3.125
2000-09-25,0.1837
2000-09-26,1.7415
2000-09-27,0.1802
2000-09-28,2.2482
2000-09-29,0.088
2000-10-02,0.9666
2000-10-03,-1.9146999999999998
2000-10-04,-1.331
2000-10-05,-0.7194
2000-10-06,-3.6231999999999998
2000-10-09,-1.4098
2000-10-10,0.858
2000-10-11,0.4726
2000-10-12,-2.1637
2000-10-13,2.9808
2000-10-16,-0.8403
2000-10-17,-2.6365
2000-10-18,-0.2901
2000-10-19,4.2677
2000-10-20,1.3953
2000-10-23,-0.4587
2000-10-24,1.106
2000-10-25,0.4558
2000-10-26,-2.4501
2000-10-27,4.186
2000-10-30,5.4464
2000-10-31,-1.5241
2000-11-01,-2.8375
2000-11-02,-3.8938
2000-11-03,-3.0387
2000-11-06,1.1396
2000-11-07,-0.0939
2000-11-08,-2.2556
2000-11-09,0.8654
2000-11-10,3.3365
2000-11-13,-2.3985
2000-11-14,4.4423
2000-11-15,-0.543
2000-11-16,0.0
2000-11-17,1.0009
2000-11-20,-1.6216
2000-11-21,-0.9158
2000-11-22,-3.0499
2000-11-24,0.6673
2000-11-27,-0.2841
2000-11-28,1.5194999999999999
2000-11-29,2.6193
2000-11-30,0.4558
2000-12-01,0.1815
2000-12-04,-0.7246
2000-12-05,3.3759
2000-12-06,0.4413
2000-12-07,0.8787
2000-12-08,3.223
2000-12-11,-0.9283
2000-12-12,-0.6814
2000-12-13,-0.4288
2000-12-14,-1.5504
2000-12-15,-1.1374
2000-12-18,4.1841
2000-12-19,0.937
2000-12-20,-0.5063
2000-12-21,-3.0534
2000-12-22,-0.6999
2000-12-26,2.2026
2000-12-27,1.0345
2000-12-28,2.3038
2000-12-29,-1.0842
2001-01-02,-6.8297
2001-01-03,3.0769
2001-01-04,-3.2485
2001-01-05,-1.0889
2001-01-08,1.4679
2001-01-09,-0.9042
2001-01-10,-1.3686
2001-01-11,-0.9251
2001-01-12,-5.6956
2001-01-16,3.6634
2001-01-17,-1.7191999999999998
2001-01-18,-4.6647
2001-01-19,0.9174
2001-01-22,3.2323
2001-01-23,3.816
2001-01-24,0.2828
2001-01-25,4.6053
2001-01-26,-0.8985
2001-01-29,1.1641
2001-01-30,2.3659
2001-01-31,0.4062
2001-02-01,-0.6138
2001-02-02,-0.4773
2001-02-05,3.4979
2001-02-06,-3.5841
2001-02-07,3.6042
2001-02-08,0.1501
2001-02-09,0.109
2001-02-12,4.504
2001-02-13,0.2865
2001-02-14,-0.2727
2001-02-15,-1.354
2001-02-16,2.0457
2001-02-20,-2.8195
2001-02-21,-2.1161
2001-02-22,1.8083
2001-02-23,-0.0401
2001-02-26,2.8056
2001-02-27,0.4938
2001-02-28,-1.7458
2001-03-01,-0.3685
2001-03-02,2.6156
2001-03-05,-0.2832
2001-03-06,0.4002
2001-03-07,2.8674
2001-03-08,1.225
2001-03-09,-1.5312000000000001
2001-03-12,-2.0818
2001-03-13,-0.8837
2001-03-14,-4.1866
2001-03-15,3.6682
2001-03-16,0.5594
2001-03-19,-0.0388
2001-03-20,0.0129
2001-03-21,-1.5787
2001-03-22,-1.5185
2001-03-23,1.5667
2001-03-26,1.6348
2001-03-27,-0.467
2001-03-28,0.4822
2001-03-29,2.4773
2001-03-30,2.1137
2001-04-02,1.2643
2001-04-03,-2.5581
2001-04-04,0.1382
2001-04-05,3.851
2001-04-06,-9.2886
2001-04-09,0.7989
2001-04-10,-1.1229
2001-04-11,0.0935
2001-04-12,0.0934
2001-04-16,0.7601
2001-04-17,2.8057
2001-04-18,-5.2137
2001-04-19,1.7792
2001-04-20,-4.1633
2001-04-23,0.2715
2001-04-24,-2.4577999999999998
2001-04-25,0.4057
2001-04-26,1.7014
2001-04-27,0.4391
2001-04-30,-0.3748
2001-05-01,0.1672
2001-05-02,0.1669
2001-05-03,-0.4999
2001-05-04,1.1514
2001-05-07,0.7243
2001-05-08,0.4726
2001-05-09,-0.6339
2001-05-10,0.885
2001-05-11,-1.1832
2001-05-14,0.3303
2001-05-15,1.3169
2001-05-16,3.2697
2001-05-17,-1.5733000000000001
2001-05-18,-0.0999
2001-05-21,2.3
2001-05-22,1.2121
2001-05-23,-0.2318
2001-05-24,-0.1162
2001-05-25,-0.0388
2001-05-29,1.9585
2001-05-30,0.2853
2001-05-31,0.0379
2001-06-01,-1.5166
2001-06-04,0.5197
2001-06-05,1.1107
2001-06-06,0.322
2001-06-07,0.9817
2001-06-08,0.1683
2001-06-11,0.2613
2001-06-12,0.4654
2001-06-13,-0.4447
2001-06-14,-0.8934
2001-06-15,0.0376
2001-06-18,-0.3191
2001-06-19,0.3766
2001-06-20,1.4822
2001-06-21,2.958
2001-06-22,-0.7742
2001-06-25,-1.5605
2001-06-26,1.0323
2001-06-27,1.2042
2001-06-28,0.2163
2001-06-29,0.1619
2001-07-02,0.5208
2001-07-03,0.4467
2001-07-05,-0.3202
2001-07-06,-1.3562
2001-07-09,-1.2844
2001-07-10,-0.9712
2001-07-11,1.795
2001-07-12,1.3816
2001-07-13,-0.3228
2001-07-16,0.0
2001-07-17,-1.2952
2001-07-18,0.1458
2001-07-19,-0.5823
2001-07-20,-2.6176
2001-07-23,0.4511
2001-07-24,-0.7859
2001-07-25,2.7914
2001-07-26,1.3394
2001-07-27,0.3983
2001-07-30,0.2885
2001-07-31,0.989
2001-08-01,0.7657
2001-08-02,-1.8201
2001-08-03,0.108
2001-08-06,-0.6472
2001-08-07,1.5201
2001-08-08,0.2139
2001-08-09,0.6226
2001-08-10,-0.0884
2001-08-13,-0.23
2001-08-14,1.0463
2001-08-15,-0.2282
2001-08-16,0.7036
2001-08-17,-0.2445
2001-08-20,0.1926
2001-08-21,-0.6292
2001-08-22,-0.4749
2001-08-23,0.2474
2001-08-24,-0.5464
2001-08-27,-1.1698
2001-08-28,-1.5782
2001-08-29,-0.3098
2001-08-30,-0.9505
2001-08-31,-0.3322
2001-09-04,-0.2407
2001-09-05,0.4083
2001-09-06,-0.7579
2001-09-07,-1.7694
2001-09-10,0.493
2001-09-17,-4.2453
2001-09-18,-4.5911
2001-09-19,-8.5915
2001-09-20,-8.8342
2001-09-21,-2.4627
2001-09-24,10.6095
2001-09-25,6.0872
2001-09-26,0.5434
2001-09-27,5.4907
2001-09-28,2.459
2001-10-01,-3.48
2001-10-02,1.0153
2001-10-03,4.3282
2001-10-04,-2.1628
2001-10-05,-1.5876000000000001
2001-10-08,-0.7556
2001-10-09,1.8313000000000001
2001-10-10,-3.2532
2001-10-11,-0.9607
2001-10-12,1.5183
2001-10-15,-0.2077
2001-10-16,0.6453
2001-10-17,-4.0331
2001-10-18,-3.0603
2001-10-19,-2.0898
2001-10-22,5.3588000000000005
2001-10-23,-0.4957
2001-10-24,2.859
2001-10-25,0.6738
2001-10-26,0.4183
2001-10-29,-1.2706
2001-10-30,-0.3797
2001-10-31,-2.4566
2001-11-01,2.0408
2001-11-02,0.7447
2001-11-05,1.1616
2001-11-06,-1.2526
2001-11-07,1.2685
2001-11-08,1.0021
2001-11-09,-4.7127
2001-11-12,1.41
2001-11-13,2.7807
2001-11-14,-0.1041
2001-11-15,-0.125
2001-11-16,0.9178
2001-11-19,1.6329
2001-11-20,1.8507
2001-11-21,-0.3395
2001-11-23,1.0218
2001-11-26,0.4363
2001-11-27,0.3949
2001-11-28,-2.7144
2001-11-29,2.2847
2001-11-30,0.6721
2001-12-03,-0.216
2001-12-04,0.2952
2001-12-05,0.2747
2001-12-06,-0.0783
2001-12-07,0.0196
2001-12-10,-1.8011
2001-12-11,0.6778
2001-12-12,0.495
2001-12-13,-3.4089
2001-12-14,1.1424
2001-12-17,3.0658
2001-12-18,0.3729
2001-12-19,1.9359
2001-12-20,0.4412
2001-12-21,-0.6684
2001-12-24,1.1344
2001-12-26,-0.1521
2001-12-27,0.8759
2001-12-28,1.2646
2001-12-31,-0.0373
2002-01-02,0.317
2002-01-03,-0.0186
2002-01-04,-0.1673
2002-01-07,0.0931
2002-01-08,-1.0605
2002-01-09,1.0342
2002-01-10,1.1724999999999999
2002-01-11,-0.2208
2002-01-14,-1.5302
2002-01-15,1.4042
2002-01-16,-1.3479
2002-01-17,-0.3182
2002-01-18,0.5069
2002-01-22,-0.4483
2002-01-23,-0.638
2002-01-24,1.7753
2002-01-25,1.6886
2002-01-28,-1.3321
2002-01-29,-3.1071
2002-01-30,1.2598
2002-01-31,1.5646
2002-02-01,0.2227
2002-02-04,-2.4074
2002-02-05,-1.2144
2002-02-06,1.2486
2002-02-07,0.1897
2002-02-08,2.2534
2002-02-11,1.4815
2002-02-12,-0.9124
2002-02-13,2.3757
2002-02-14,0.5397
2002-02-15,0.0179
2002-02-19,-0.9839
2002-02-20,1.4273
2002-02-21,-1.5497
2002-02-22,0.8685
2002-02-25,1.4888
2002-02-26,1.0958
2002-02-27,1.7657
2002-02-28,0.4123
2002-03-01,0.6843
2002-03-04,1.3594
2002-03-05,-1.2572999999999999
2002-03-06,0.1019
2002-03-07,-2.171
2002-03-08,-0.8495
2002-03-11,-0.8043
2002-03-12,-0.0176
2002-03-13,0.0882
2002-03-14,3.2235
2002-03-15,0.0683
2002-03-18,-1.8929
2002-03-19,-1.5992
2002-03-20,-2.9147
2002-03-21,-1.3646
2002-03-22,-0.3136
2002-03-25,-1.5593
2002-03-26,-0.1886
2002-03-27,2.0215
2002-03-28,1.2778
2002-04-01,-1.0788
2002-04-02,-2.2181
2002-04-03,-0.2836
2002-04-04,2.3697
2002-04-05,1.5
2002-04-08,-0.1095
2002-04-09,0.7306
2002-04-10,0.9248
2002-04-11,-3.0722
2002-04-12,1.0009
2002-04-15,-0.7157
2002-04-16,1.4418
2002-04-17,1.2026
2002-04-18,-0.6302
2002-04-19,0.5617
2002-04-22,-0.2162
2002-04-23,-0.5237
2002-04-24,-0.4357
2002-04-25,-1.2397
2002-04-26,-1.1999
2002-04-29,-0.71
2002-04-30,1.4866
2002-05-01,0.4079
2002-05-02,0.6094
2002-05-03,0.0551
2002-05-06,0.4403
2002-05-07,-0.6393
2002-05-08,0.6434
2002-05-09,-1.1142
2002-05-10,-1.4222000000000001
2002-05-13,2.9417
2002-05-14,0.7645
2002-05-15,-0.8129
2002-05-16,-0.0182
2002-05-17,0.5647
2002-05-20,-1.9199000000000002
2002-05-21,-0.2401
2002-05-22,-0.037
2002-05-23,1.2963
2002-05-24,-0.3839
2002-05-28,-0.2386
2002-05-29,0.5519
2002-05-30,0.622
2002-05-31,2.0182
2002-06-03,-0.1248
2002-06-04,0.8565
2002-06-05,-0.0531
2002-06-06,0.1062
2002-06-07,0.2476
2002-06-10,0.9173
2002-06-11,-3.8455
2002-06-12,0.7999
2002-06-13,-2.0198
2002-06-14,-0.3681
2002-06-17,4.3783
2002-06-18,-1.2566
2002-06-19,0.2689
2002-06-20,0.1073
2002-06-21,0.0179
2002-06-24,0.0714
2002-06-25,-0.68
2002-06-26,0.9009
2002-06-27,0.0
2002-06-28,0.9464
2002-07-01,-1.3975
2002-07-02,-3.301
2002-07-03,0.1855
2002-07-05,2.7222
2002-07-08,-0.7391
2002-07-09,-3.36
2002-07-10,-3.1009
2002-07-11,-0.2715
2002-07-12,-2.606
2002-07-15,-0.1597
2002-07-16,-2.24
2002-07-17,-3.4984
2002-07-18,-4.2188
2002-07-19,-0.1992
2002-07-22,-1.3972
2002-07-23,-3.2164
2002-07-24,2.719
2002-07-25,1.0407
2002-07-26,1.8361
2002-07-29,5.8707
2002-07-30,3.4476
2002-07-31,-0.4417
2002-08-01,-0.8268
2002-08-02,-4.9614
2002-08-05,-4.1292
2002-08-06,-3.5929
2002-08-07,4.9536999999999995
2002-08-08,2.3379
2002-08-09,2.0259
2002-08-12,-1.6054
2002-08-13,-3.3705
2002-08-14,3.3992
2002-08-15,0.2149
2002-08-16,-1.8010000000000002
2002-08-19,1.5502
2002-08-20,-0.3225
2002-08-21,0.3236
2002-08-22,2.1286
2002-08-23,-1.3053
2002-08-26,0.9386
2002-08-27,-1.6272
2002-08-28,-0.6015
2002-08-29,-0.5403
2002-08-30,-0.1304
2002-09-03,-1.6101
2002-09-04,0.774
2002-09-05,-0.2633
2002-09-06,1.1881
2002-09-09,0.8915
2002-09-10,-0.431
2002-09-11,-0.4545
2002-09-12,-0.9567
2002-09-13,0.8123
2002-09-16,-2.3084
2002-09-17,-2.1623
2002-09-18,-0.4329
2002-09-19,-2.1739
2002-09-20,-5.4971
2002-09-23,2.1377
2002-09-24,-2.6771000000000003
2002-09-25,2.1755
2002-09-26,3.3529
2002-09-27,-5.0438
2002-09-30,-0.3741
2002-10-01,2.9787
2002-10-02,-5.0073
2002-10-03,-1.4074
2002-10-04,-3.6076
2002-10-07,-1.1309
2002-10-08,5.7462
2002-10-09,-9.0394
2002-10-10,10.7871
2002-10-11,3.7056
2002-10-14,-0.3696
2002-10-15,8.1623
2002-10-16,-4.0247
2002-10-17,4.1696
2002-10-18,-0.5032
2002-10-21,1.7701
2002-10-22,-1.1068
2002-10-23,0.1827
2002-10-24,-1.4592
2002-10-25,1.4577
2002-10-28,-1.984
2002-10-29,-0.9772
2002-10-30,2.2556
2002-10-31,0.2987
2002-11-01,-0.0687
2002-11-04,2.0174
2002-11-05,-4.4494
2002-11-06,3.6689
2002-11-07,-3.176
2002-11-08,0.0469
2002-11-11,-0.7728
2002-11-12,-2.0769
2002-11-13,-7.2066
2002-11-14,3.1429
2002-11-15,2.4427
2002-11-18,-2.4828
2002-11-19,1.5125
2002-11-20,3.2034
2002-11-21,3.9461
2002-11-22,1.5741
2002-11-25,1.0711
2002-11-26,-3.0214
2002-11-27,3.7201
2002-11-29,1.9502000000000002
2002-12-02,-1.6491
2002-12-03,-0.5142
2002-12-04,1.3258
2002-12-05,-1.1311
2002-12-06,-1.6824
2002-12-09,-3.7189
2002-12-10,2.4171
2002-12-11,6.5479
2002-12-12,-4.0825
2002-12-13,-0.3849
2002-12-16,2.9545
2002-12-17,-1.766
2002-12-18,-1.7595
2002-12-19,-0.9185
2002-12-20,0.8343
2002-12-23,1.6088
2002-12-24,0.2714
2002-12-26,0.5188
2002-12-27,-1.0548
2002-12-30,0.2495
2002-12-31,-0.7692
2003-01-02,3.3744
2003-01-03,0.2206
2003-01-06,2.9489
2003-01-07,-0.4062
2003-01-08,-1.2664
2003-01-09,2.6739
2003-01-10,0.0423
2003-01-13,-0.7619
2003-01-14,0.3199
2003-01-15,-1.892
2003-01-16,-2.4269
2003-01-17,-0.1332
2003-01-21,-1.8679000000000001
2003-01-22,-0.6571
2003-01-23,0.1597
2003-01-24,-3.621
2003-01-27,-4.0879
2003-01-28,0.7637
2003-01-29,0.5379
2003-01-30,-2.0914
2003-01-31,1.7884
2003-02-03,-1.8058
2003-02-04,-3.7525
2003-02-05,1.0586
2003-02-06,-2.7849
2003-02-07,-0.5256
2003-02-10,0.7662
2003-02-11,-0.9963
2003-02-12,-2.8337
2003-02-13,-0.2453
2003-02-14,1.7486000000000002
2003-02-18,2.9807
2003-02-19,-1.1995
2003-02-20,-2.4809
2003-02-21,0.866
2003-02-24,-2.1197
2003-02-25,0.1919
2003-02-26,-1.5321
2003-02-27,1.4171
2003-02-28,4.4658
2003-03-03,-1.8620999999999999
2003-03-04,-1.7103000000000002
2003-03-05,0.8157
2003-03-06,0.0
2003-03-07,0.2967
2003-03-10,-4.5711
2003-03-11,-0.3945
2003-03-12,-2.0085
2003-03-13,2.8002000000000002
2003-03-14,1.713
2003-03-17,6.5157
2003-03-18,1.2182
2003-03-19,1.7414
2003-03-20,-0.4531
2003-03-21,2.8319
2003-03-24,-3.9095
2003-03-25,0.7932
2003-03-26,-0.1523
2003-03-27,0.7119
2003-03-28,-0.5836
2003-03-31,-1.3783
2003-04-01,1.6303999999999998
2003-04-02,3.7942
2003-04-03,-0.8832
2003-04-04,1.6089
2003-04-07,0.0974
2003-04-08,-0.073
2003-04-09,-1.1447
2003-04-10,0.271
2003-04-11,1.2285
2003-04-14,3.6893000000000002
2003-04-15,1.8258
2003-04-16,-2.4138
2003-04-17,1.7668
2003-04-21,-0.4861
2003-04-22,3.9777
2003-04-23,-0.179
2003-04-24,-2.1291
2003-04-25,-1.2136
2003-04-28,1.9471
2003-04-29,0.7731
2003-04-30,0.8574
2003-05-01,0.8949
2003-05-02,0.8647
2003-05-05,-0.2198
2003-05-06,3.9656000000000002
2003-05-07,-3.327
2003-05-08,1.5344
2003-05-09,1.0147
2003-05-12,2.2013
2003-05-13,-0.5855
2003-05-14,-1.3673
2003-05-15,0.2772
2003-05-16,-0.0638
2003-05-19,-2.9368
2003-05-20,-0.1973
2003-05-21,1.2742
2003-05-22,1.7354
2003-05-23,1.9616
2003-05-27,2.0494
2003-05-28,0.7992
2003-05-29,-0.3456
2003-05-30,2.1012
2003-06-02,3.017
2003-06-03,-2.3468
2003-06-04,0.6753
2003-06-05,1.4401
2003-06-06,1.2835
2003-06-09,-5.1459
2003-06-10,1.4575
2003-06-11,2.6337
2003-06-12,-0.4666
2003-06-13,0.8789
2003-06-16,2.6330999999999998
2003-06-17,-0.83
2003-06-18,-1.4076
2003-06-19,-3.2607
2003-06-20,0.1994
2003-06-23,-0.1393
2003-06-24,1.2407
2003-06-25,-1.6011
2003-06-26,-0.7031
2003-06-27,-0.6676
2003-06-30,-0.7128
2003-07-01,0.5538
2003-07-02,0.9792
2003-07-03,-0.5051
2003-07-07,1.5635
2003-07-08,-0.4198
2003-07-09,-0.1004
2003-07-10,-1.2862
2003-07-11,0.1629
2003-07-14,1.3415
2003-07-15,0.4011
2003-07-16,0.2996
2003-07-17,-1.0357
2003-07-18,2.1534
2003-07-21,-0.1182
2003-07-22,1.2623
2003-07-23,-3.1944
2003-07-24,0.6036
2003-07-25,-0.08
2003-07-28,0.7206
2003-07-29,-0.9141
2003-07-30,0.5616
2003-07-31,0.9573
2003-08-01,-2.904
2003-08-04,-0.468
2003-08-05,0.4293
2003-08-06,2.3407
2003-08-07,1.3921999999999999
2003-08-08,4.2173
2003-08-11,0.1506
2003-08-12,-0.1128
2003-08-13,-0.6397
2003-08-14,1.7989000000000002
2003-08-15,-0.3162
2003-08-18,2.7244
2003-08-19,0.0727
2003-08-20,0.1089
2003-08-21,0.0907
2003-08-22,-1.413
2003-08-25,0.9372
2003-08-26,1.5292
2003-08-27,-0.3048
2003-08-28,0.7194
2003-08-29,0.8214
2003-09-02,0.5491
2003-09-03,-0.0352
2003-09-04,-0.0881
2003-09-05,-0.0353
2003-09-08,0.741
2003-09-09,-0.9632
2003-09-10,-0.5305
2003-09-11,-0.1067
2003-09-12,-1.5127000000000002
2003-09-15,-0.0723
2003-09-16,1.8264
2003-09-17,-0.1421
2003-09-18,1.7784
2003-09-19,-0.4893
2003-09-22,0.0702
2003-09-23,0.7194
2003-09-24,-1.8531
2003-09-25,-1.2647
2003-09-26,-1.3711
2003-09-29,1.3353
2003-09-30,-0.7762
2003-10-01,2.1466
2003-10-02,0.9795
2003-10-03,2.2046
2003-10-06,0.5004
2003-10-07,0.1202
2003-10-08,1.1833
2003-10-09,-0.2712
2003-10-10,-0.8498
2003-10-13,1.1656
2003-10-14,0.4744
2003-10-15,-0.6239
2003-10-16,0.1018
2003-10-17,-1.2375
2003-10-20,-0.1373
2003-10-21,1.8907
2003-10-22,-1.6026
2003-10-23,0.8229
2003-10-24,-0.153
2003-10-27,0.2725
2003-10-28,1.1379
2003-10-29,0.6381
2003-10-30,-1.0179
2003-10-31,0.4889
2003-11-03,0.0503
2003-11-04,0.7378
2003-11-05,-1.1984
2003-11-06,1.095
2003-11-07,-0.4333
2003-11-10,-0.8536
2003-11-11,-0.1688
2003-11-12,-0.6933
2003-11-13,-0.1703
2003-11-14,-1.1428
2003-11-17,-0.6901
2003-11-18,-1.1118999999999999
2003-11-19,-0.1054
2003-11-20,-1.6532
2003-11-21,2.2532
2003-11-24,1.3466
2003-11-25,-0.2071
2003-11-26,0.3458
2003-11-28,0.1551
2003-12-01,2.4088
2003-12-02,0.0168
2003-12-03,0.5879
2003-12-04,0.2171
2003-12-05,-0.4999
2003-12-08,0.4857
2003-12-09,-2.25
2003-12-10,-1.8073000000000001
2003-12-11,0.7119
2003-12-12,0.0
2003-12-15,-1.1897
2003-12-16,0.5933
2003-12-17,0.0867
2003-12-18,0.9391
2003-12-19,-0.672
2003-12-22,0.7979
2003-12-23,0.2065
2003-12-24,-0.0515
2003-12-26,-0.0859
2003-12-29,0.4299
2003-12-30,0.839
2003-12-31,0.5773
2004-01-02,-0.2533
2004-01-05,1.1679
2004-01-06,0.1506
2004-01-07,-0.4511
2004-01-08,0.2014
2004-01-09,-0.134
2004-01-12,4.2261
2004-01-13,-1.4159
2004-01-14,1.7464
2004-01-15,0.1123
2004-01-16,0.8172
2004-01-20,0.2384
2004-01-21,0.3647
2004-01-22,-0.3633
2004-01-23,-0.7769
2004-01-26,1.0387
2004-01-27,-1.028
2004-01-28,-0.6072
2004-01-29,0.8521
2004-01-30,0.4304
2004-02-02,0.9365
2004-02-03,0.8806
2004-02-04,-0.2962
2004-02-05,0.2033
2004-02-06,0.7489
2004-02-09,0.2013
2004-02-10,0.2164
2004-02-11,1.1104
2004-02-12,-0.3356
2004-02-13,-0.6734
2004-02-17,1.433
2004-02-18,-0.6988
2004-02-19,0.3212
2004-02-20,-0.427
2004-02-23,-0.2603
2004-02-24,-0.4146
2004-02-25,0.2313
2004-02-26,0.2154
2004-02-27,0.9823
2004-03-01,0.8816
2004-03-02,-0.1205
2004-03-03,1.2671999999999999
2004-03-04,-0.0447
2004-03-05,-0.3279
2004-03-08,-0.3289
2004-03-09,-0.48
2004-03-10,-1.5526
2004-03-11,-0.735
2004-03-12,-1.7739
2004-03-15,-1.4761
2004-03-16,1.1317
2004-03-17,0.9299
2004-03-18,-0.1093
2004-03-19,-1.5945
2004-03-22,-2.081
2004-03-23,0.4867
2004-03-24,0.1937
2004-03-25,0.6632
2004-03-26,0.0
2004-03-29,0.3857
2004-03-30,-0.1281
2004-03-31,0.4969
2004-04-01,2.4721
2004-04-02,0.0623
2004-04-05,0.8866
2004-04-06,-1.4647000000000001
2004-04-07,-1.4708
2004-04-08,-0.2064
2004-04-12,0.2228
2004-04-13,-1.7307000000000001
2004-04-14,-1.8904999999999998
2004-04-15,0.5105
2004-04-16,1.6877
2004-04-19,-0.6607
2004-04-20,-1.9465
2004-04-21,0.2647
2004-04-22,2.0459
2004-04-23,-0.2749
2004-04-26,-1.5888
2004-04-27,-0.0659
2004-04-28,-0.61
2004-04-29,-1.3933
2004-04-30,-0.942
2004-05-03,0.5094
2004-05-04,-1.4361
2004-05-05,-0.36
2004-05-06,-1.4278
2004-05-07,-1.6404999999999998
2004-05-10,-1.4904
2004-05-11,0.5944
2004-05-12,0.2328
2004-05-13,0.2322
2004-05-14,-0.8555
2004-05-17,-1.4201
2004-05-18,0.9847
2004-05-19,-0.6139
2004-05-20,-0.436
2004-05-21,0.3102
2004-05-24,-0.473
2004-05-25,1.9375
2004-05-26,0.3765
2004-05-27,-0.7145
2004-05-28,-0.3418
2004-06-01,-0.6138
2004-06-02,0.4541
2004-06-03,-0.9584
2004-06-04,1.1137
2004-06-07,1.571
