ticker,SMLP US Equity
2013-02-25,-0.7845
2013-02-26,0.7442
2013-02-27,1.7082000000000002
2013-02-28,2.2242
2013-03-01,1.8028
2013-03-04,0.1483
2013-03-05,1.0453
2013-03-06,3.4483
2013-03-07,0.6667
2013-03-08,2.4007
2013-03-11,0.6467
2013-03-12,5.0602
2013-03-13,-1.6437
2013-03-14,-0.583
2013-03-15,1.6028
2013-03-18,0.808
2013-03-19,0.7252
2013-03-20,-0.0758
2013-03-21,2.0478
2013-03-22,1.0777
2013-03-25,-0.2941
2013-03-26,2.2861000000000002
2013-03-27,0.0
2013-03-28,-0.0433
2013-04-01,0.2236
2013-04-02,-0.3958
2013-04-03,-3.5766
2013-04-04,0.1124
2013-04-05,-0.4491
2013-04-08,1.391
2013-04-09,3.3741
2013-04-10,0.1076
2013-04-11,0.0358
2013-04-12,0.3223
2013-04-15,-2.2849
2013-04-16,0.8403
2013-04-17,0.1449
2013-04-18,-1.9175
2013-04-19,-0.7008
2013-04-22,1.5602
2013-04-23,-0.256
2013-04-24,-0.9901
2013-04-25,0.4815
2013-04-26,1.4375
2013-04-29,-0.2544
2013-04-30,0.1821
2013-05-01,-0.8545
2013-05-02,1.1553
2013-05-03,-0.4351
2013-05-06,1.9665
2013-05-07,-0.7796
2013-05-08,1.4069
2013-05-09,0.7207
2013-05-10,1.5385
2013-05-13,-0.2819
2013-05-14,2.1201
2013-05-15,-0.519
2013-05-16,1.3565
2013-05-17,5.7653
2013-05-20,-0.4543
2013-05-21,0.4237
2013-05-22,0.0
2013-05-23,0.3895
2013-05-24,3.7504
2013-05-28,-0.6544
2013-05-29,-1.4743
2013-05-30,-0.7641
2013-05-31,0.0
2013-06-03,-0.6096
2013-06-04,-0.4196
2013-06-05,3.1118
2013-06-06,1.6347
2013-06-07,0.6805
2013-06-10,-0.0614
2013-06-11,1.2911000000000001
2013-06-12,2.6404
2013-06-13,0.3548
2013-06-14,-0.1768
2013-06-17,0.2066
2013-06-18,-0.5596
2013-06-19,-0.4147
2013-06-20,-0.5949
2013-06-21,2.9922
2013-06-24,-3.6897
2013-06-25,-0.8145
2013-06-26,4.0754
2013-06-27,0.789
2013-06-28,-0.9858
2013-07-01,1.8448
2013-07-02,-0.7763
2013-07-03,-0.6085
2013-07-05,0.5539
2013-07-08,0.9858
2013-07-09,-1.0623
2013-07-10,-0.6384
2013-07-11,0.4089
2013-07-12,-1.1053
2013-07-15,2.2059
2013-07-16,-1.2374
2013-07-17,-1.6608
2013-07-18,0.0593
2013-07-19,-0.1777
2013-07-22,0.3263
2013-07-23,0.0591
2013-07-24,0.2069
2013-07-25,-1.2091
2013-07-26,2.5373
2013-07-29,-0.0582
2013-07-30,-0.9904
2013-07-31,0.5001
2013-08-01,2.1077
2013-08-02,-1.1181
2013-08-05,-0.0145
2013-08-06,0.4405
2013-08-07,0.0
2013-08-08,0.2047
2013-08-09,-0.0875
2013-08-12,0.4381
2013-08-13,-1.2793999999999999
2013-08-14,1.296
2013-08-15,-2.2681
2013-08-16,-2.8325
2013-08-19,1.2003
2013-08-20,-1.1498
2013-08-21,-0.2143
2013-08-22,0.3681
2013-08-23,-1.6198000000000001
2013-08-26,2.8891
2013-08-27,2.8986
2013-08-28,-3.1984
2013-08-29,0.0
2013-08-30,-0.0303
2013-09-03,-0.1213
2013-09-04,-1.184
2013-09-05,-1.8126
2013-09-06,1.0638
2013-09-09,-0.3096
2013-09-10,-0.0311
2013-09-11,0.8077
2013-09-12,-0.2157
2013-09-13,0.8956
2013-09-16,1.0713
2013-09-17,-0.3634
2013-09-18,-0.3951
2013-09-19,0.1221
2013-09-20,1.0363
2013-09-23,0.9653
2013-09-24,0.0896
2013-09-25,2.8657
2013-09-26,0.0871
2013-09-27,0.3189
2013-09-30,-1.8786
2013-10-01,0.1178
2013-10-02,0.4707
2013-10-03,-0.4392
2013-10-04,-0.0294
2013-10-07,-1.471
2013-10-08,-1.1645
2013-10-09,-0.4532
2013-10-10,-0.4856
2013-10-11,0.6404
2013-10-14,-0.4545
2013-10-15,-0.9741
2013-10-16,1.9982
2013-10-17,1.8083
2013-10-18,-1.0953
2013-10-21,-0.1497
2013-10-22,1.8885
2013-10-23,-0.7061
2013-10-24,0.4444
2013-10-25,-1.4159
2013-10-28,-2.9025
2013-10-29,2.8659
2013-10-30,-0.2097
2013-10-31,-0.1801
2013-11-01,1.203
2013-11-04,0.2972
2013-11-05,0.3852
2013-11-06,-0.3591
2013-11-07,-1.0511
2013-11-08,-0.4856
2013-11-11,-0.488
2013-11-12,-0.7049
2013-11-13,-0.5864
2013-11-14,0.9003
2013-11-15,2.5538
2013-11-18,-2.6103
2013-11-19,-0.2465
2013-11-20,-0.9265
2013-11-21,2.3379
2013-11-22,-0.396
2013-11-25,-0.3364
2013-11-26,1.1046
2013-11-27,0.698
2013-11-29,1.2055
2013-12-02,0.2978
2013-12-03,0.3266
2013-12-04,0.0
2013-12-05,-0.1184
2013-12-06,0.1481
2013-12-09,0.5917
2013-12-10,0.5588
2013-12-11,-1.0822
2013-12-12,0.5322
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.5882
2013-12-18,2.3099
2013-12-19,-1.972
2013-12-20,1.7784
2013-12-23,0.3437
2013-12-24,2.4265
2013-12-26,1.1148
2013-12-27,2.1224
2013-12-30,0.135
2013-12-31,-1.2129
2014-01-02,-2.3189
2014-01-03,-0.0003
2014-01-06,1.1453
2014-01-07,-0.718
2014-01-08,-0.4172
2014-01-09,0.5028
2014-01-10,-0.7059
2014-01-13,-0.3527
2014-01-14,2.6685
2014-01-15,0.301
2014-01-16,0.9547
2014-01-17,0.5944
2014-01-21,1.7995999999999999
2014-01-22,1.4512
2014-01-23,1.1443
2014-01-24,-1.7999
2014-01-27,-0.2357
2014-01-28,-0.2887
2014-01-29,0.4475
2014-01-30,2.5943
2014-01-31,-2.9119
2014-02-03,-0.1579
2014-02-04,-0.3953
2014-02-05,0.0794
2014-02-06,-0.1339
2014-02-07,0.7507
2014-02-10,2.9802999999999997
2014-02-11,-0.2067
2014-02-12,0.6214
2014-02-13,2.2388
2014-02-14,-1.1326
2014-02-18,0.2291
2014-02-19,-1.2192
2014-02-20,2.8028
2014-02-21,-1.6508
2014-02-24,2.4415
2014-02-25,-1.2661
2014-02-26,-0.4275
2014-02-27,1.3889
2014-02-28,1.071
2014-03-03,2.7846
2014-03-04,-0.6329
2014-03-05,0.7094
2014-03-06,-2.0364
2014-03-07,-1.8831
2014-03-10,-0.2991
2014-03-11,-3.125
2014-03-12,8.0258
2014-03-13,-1.1228
2014-03-14,2.1986
2014-03-17,-2.104
2014-03-18,0.9901
2014-03-19,-0.6217
2014-03-20,0.409
2014-03-21,1.9409999999999998
2014-03-24,-1.0578
2014-03-25,-0.3801
2014-03-26,0.2385
2014-03-27,-0.6424
2014-03-28,0.886
2014-03-31,1.7137
2014-04-01,0.322
2014-04-02,-0.1163
2014-04-03,0.1863
2014-04-04,-0.5579
2014-04-07,-2.2439999999999998
2014-04-08,-0.2152
2014-04-09,0.1917
2014-04-10,-0.6219
2014-04-11,-0.6017
2014-04-14,0.2663
2014-04-15,0.4105
2014-04-16,1.0823
2014-04-17,1.6655
2014-04-21,-1.0297
2014-04-22,1.537
2014-04-23,3.2138
2014-04-24,1.3087
2014-04-25,-0.9354
2014-04-28,1.3489
2014-04-29,-0.9982
2014-04-30,1.2772000000000001
2014-05-01,-0.2434
2014-05-02,-0.7762
2014-05-05,1.0282
2014-05-06,-0.0664
2014-05-07,1.8133
2014-05-08,-3.2322
2014-05-09,1.2043
2014-05-12,1.9083999999999999
2014-05-13,-0.9473
2014-05-14,-0.089
2014-05-15,-1.1131
2014-05-16,0.8555
2014-05-19,0.8714
2014-05-20,0.0877
2014-05-21,-0.398
2014-05-22,-0.3108
2014-05-23,0.8907
2014-05-27,-0.3531
2014-05-28,-0.5759
2014-05-29,0.7129
2014-05-30,-0.4424
2014-06-02,-0.8665
2014-06-03,-0.2689
2014-06-04,1.3483
2014-06-05,0.7275
2014-06-06,0.6645
2014-06-09,0.984
2014-06-10,2.8584
2014-06-11,-1.5158
2014-06-12,0.7268
2014-06-13,-0.1061
2014-06-16,0.5736
2014-06-17,2.0279
2014-06-18,-0.1035
2014-06-19,1.3679000000000001
2014-06-20,0.4294
2014-06-23,0.2036
2014-06-24,2.885
2014-06-25,-0.6714
2014-06-26,1.0934
2014-06-27,0.118
2014-06-30,-0.1179
2014-07-01,1.2783
2014-07-02,-1.3204
2014-07-03,0.1377
2014-07-07,1.6899
2014-07-08,-0.3478
2014-07-09,-0.6981
2014-07-10,0.1367
2014-07-11,0.117
2014-07-14,0.6428
2014-07-15,-0.0581
2014-07-16,0.4067
2014-07-17,1.4658
2014-07-18,-0.2091
2014-07-21,0.419
2014-07-22,-1.5175
2014-07-23,-0.1348
2014-07-24,0.0193
2014-07-25,-2.4295999999999998
2014-07-28,-0.2964
2014-07-29,-1.0307
2014-07-30,-1.6623
2014-07-31,-0.0611
2014-08-01,-2.1806
2014-08-04,3.4375
2014-08-05,-1.43
2014-08-06,-0.3304
2014-08-07,-0.4973
2014-08-08,1.312
2014-08-11,1.1511
2014-08-12,-0.7316
2014-08-13,1.9447
2014-08-14,2.9718999999999998
2014-08-15,-1.3066
2014-08-18,-0.5137
2014-08-19,2.4628
2014-08-20,0.9498
2014-08-21,3.8018
2014-08-22,0.148
2014-08-25,-2.2719
2014-08-26,-1.4364
2014-08-27,0.6711
2014-08-28,2.5714
2014-08-29,2.6555
2014-09-02,-0.5427
2014-09-03,2.0735
2014-09-04,-5.6486
2014-09-05,0.1511
2014-09-08,-0.8863
2014-09-09,0.1903
2014-09-10,0.9305
2014-09-11,-0.0188
2014-09-12,-3.7448
2014-09-15,-1.173
2014-09-16,-0.3561
2014-09-17,0.1588
2014-09-18,0.5748
2014-09-19,-0.8672
2014-09-22,-2.4851
2014-09-23,-1.9367999999999999
2014-09-24,-1.4761
2014-09-25,2.9753
2014-09-26,0.6967
2014-09-29,1.2414
2014-09-30,2.2312
2014-10-01,-1.3173
2014-10-02,-1.3748
2014-10-03,-0.3434
2014-10-06,-2.2704
2014-10-07,0.9749
2014-10-08,-0.2054
2014-10-09,-2.2026
2014-10-10,-4.5885
2014-10-13,-8.405
2014-10-14,-1.8304
2014-10-15,3.3857
2014-10-16,4.8173
2014-10-17,6.4071
2014-10-20,1.7021
2014-10-21,1.6736
2014-10-22,-1.214
2014-10-23,0.7498
2014-10-24,-2.7083
2014-10-27,-1.8487
2014-10-28,2.533
2014-10-29,1.7103000000000002
2014-10-30,-2.7818
2014-10-31,0.3417
2014-11-03,1.2343
2014-11-04,-4.856
2014-11-05,1.1931
2014-11-06,2.1874000000000002
2014-11-07,-2.227
2014-11-10,2.1451000000000002
2014-11-11,-0.368
2014-11-12,0.1956
2014-11-13,-2.1687
2014-11-14,2.8153
2014-11-17,0.1725
2014-11-18,3.7452
2014-11-19,-2.5519
2014-11-20,-1.0645
2014-11-21,-0.3873
2014-11-24,0.5401
2014-11-25,0.2149
2014-11-26,3.1304
2014-11-28,-5.6133
2014-12-01,-8.0396
2014-12-02,0.5749
2014-12-03,1.9767000000000001
2014-12-04,0.7473
2014-12-05,-3.338
2014-12-08,-5.9233
2014-12-09,-2.0393
2014-12-10,-7.8064
2014-12-11,-3.1894
2014-12-12,-3.1778
2014-12-15,1.897
2014-12-16,6.5306999999999995
2014-12-17,7.5728
2014-12-18,3.1717
2014-12-19,1.9245
2014-12-22,-5.5665
2014-12-23,-2.3371
2014-12-24,-0.1595
2014-12-26,-0.9854
2014-12-29,-0.9145
2014-12-30,0.4072
2014-12-31,2.7305
2015-01-02,2.8421
2015-01-05,-6.8321
2015-01-06,-4.7789
2015-01-07,-1.9325
2015-01-08,2.6765
2015-01-09,0.7734
2015-01-12,5.6850000000000005
2015-01-13,-3.9806
2015-01-14,-3.6134
2015-01-15,-2.1215
2015-01-16,1.6627
2015-01-20,-0.4673
2015-01-21,-0.1467
2015-01-22,-0.1175
2015-01-23,5.2368
2015-01-26,2.5161
2015-01-27,3.8996
2015-01-28,-1.9948000000000001
2015-01-29,-0.9106
2015-01-30,2.5676
2015-02-02,4.7167
2015-02-03,0.3271
2015-02-04,-0.5769
2015-02-05,-0.6141
2015-02-06,-0.1545
2015-02-09,-3.1202
2015-02-10,-2.3157
2015-02-11,-0.6267
2015-02-12,0.1097
2015-02-13,3.5606999999999998
2015-02-17,4.8664
2015-02-18,1.5131999999999999
2015-02-19,-3.8758
2015-02-20,1.0597
2015-02-23,0.2046
2015-02-24,-4.7728
2015-02-25,-0.134
2015-02-26,-0.5636
2015-02-27,-2.6451000000000002
2015-03-02,-6.7923
2015-03-03,2.4688
2015-03-04,0.2032
2015-03-05,0.9849
2015-03-06,-2.8112
2015-03-09,-3.5714
2015-03-10,1.4998
2015-03-11,1.146
2015-03-12,1.9976
2015-03-13,-0.7892
2015-03-16,-7.2481
2015-03-17,-0.3177
2015-03-18,0.5099
2015-03-19,-1.2682
2015-03-20,1.1882
2015-03-23,5.4586
2015-03-24,-1.1135
2015-03-25,-0.5173
2015-03-26,-1.0401
2015-03-27,-2.9057
2015-03-30,2.3559
2015-03-31,0.0622
2015-04-01,-0.4974
2015-04-02,1.8119
2015-04-06,1.3808
2015-04-07,-0.5145
2015-04-08,-2.4034
2015-04-09,0.5923
2015-04-10,3.6257
2015-04-13,2.4522
2015-04-14,2.7437
2015-04-15,0.3693
2015-04-16,-1.5001
2015-04-17,-0.3736
2015-04-20,-1.6729
2015-04-21,-1.232
2015-04-22,-0.6534
2015-04-23,1.4948000000000001
2015-04-24,1.3549
2015-04-27,0.465
2015-04-28,2.0827
2015-04-29,3.2871
2015-04-30,-2.7435
2015-05-01,-3.5825
2015-05-04,-2.5161
2015-05-05,0.9004
2015-05-06,-1.4128
2015-05-07,-5.6169
2015-05-08,-0.0976
2015-05-11,-0.5208
2015-05-12,-0.5236
2015-05-13,0.4605
2015-05-14,0.5239
2015-05-15,1.5635
2015-05-18,1.347
2015-05-19,1.1392
2015-05-20,0.3129
2015-05-21,1.3724
2015-05-22,0.0308
2015-05-26,0.7998
2015-05-27,0.3662
2015-05-28,0.3344
2015-05-29,1.9091
2015-06-01,1.7841
2015-06-02,0.7596
2015-06-03,-3.7982
2015-06-04,-2.2001
2015-06-05,-2.527
2015-06-08,-2.3396
2015-06-09,0.518
2015-06-10,0.4187
2015-06-11,0.0
2015-06-12,7.4407
2015-06-15,-1.6418
2015-06-16,2.9135
2015-06-17,-0.8257
2015-06-18,-0.5055
2015-06-19,-3.7956
2015-06-22,1.895
2015-06-23,3.628
2015-06-24,0.7649
2015-06-25,-0.146
2015-06-26,2.3392
2015-06-29,-3.0571
2015-06-30,-2.623
2015-07-01,-1.6343999999999999
2015-07-02,2.6769
2015-07-06,-4.7348
2015-07-07,1.4155
2015-07-08,-1.3336999999999999
2015-07-09,1.006
2015-07-10,-0.1556
2015-07-13,-0.2805
2015-07-14,0.0938
2015-07-15,-1.5615
2015-07-16,1.2690000000000001
2015-07-17,-1.6291
2015-07-20,-0.414
2015-07-21,-1.1832
2015-07-22,-3.7217000000000002
2015-07-23,-2.4202
2015-07-24,-1.8946
2015-07-27,-0.4565
2015-07-28,4.5503
2015-07-29,3.61
2015-07-30,-2.312
2015-07-31,-0.1333
2015-08-03,-2.3364
2015-08-04,-2.324
2015-08-05,-3.219
2015-08-06,-4.3928
2015-08-07,-6.5251
2015-08-10,0.8674
2015-08-11,-1.5561
2015-08-12,0.7903
2015-08-13,-1.1143
2015-08-14,4.4658
2015-08-17,-0.04
2015-08-18,-1.9584000000000001
2015-08-19,-4.4843
2015-08-20,-5.1643
2015-08-21,-0.7201
2015-08-24,0.9066
2015-08-25,1.168
2015-08-26,-6.7052
2015-08-27,4.0457
2015-08-28,2.333
2015-08-31,-1.4752
2015-09-01,-0.2722
2015-09-02,1.1829
2015-09-03,1.8435000000000001
2015-09-04,1.6336
2015-09-08,0.6082
2015-09-09,0.3886
2015-09-10,-2.9677
2015-09-11,-1.3298
2015-09-14,0.1797
2015-09-15,-0.2242
2015-09-16,1.2135
2015-09-17,1.9094
2015-09-18,-3.0501
2015-09-21,-3.0562
2015-09-22,-0.7418
2015-09-23,-18.1691
2015-09-24,-12.4429
2015-09-25,9.2568
2015-09-28,-4.7733
2015-09-29,-7.0175
2015-09-30,18.8005
2015-10-01,-1.418
2015-10-02,-0.4603
2015-10-05,3.237
2015-10-06,2.4076
2015-10-07,3.9366
2015-10-08,2.5776
2015-10-09,5.1282
2015-10-12,-2.9268
2015-10-13,-0.1508
2015-10-14,0.8052
2015-10-15,1.0984
2015-10-16,1.2346
2015-10-19,-1.4146
2015-10-20,-1.0391
2015-10-21,0.0
2015-10-22,-2.9
2015-10-23,0.4119
2015-10-26,-4.9744
2015-10-27,-1.673
2015-10-28,0.8233
2015-10-29,4.2461
2015-10-30,-2.2977
2015-11-02,3.6344
2015-11-03,7.4781
2015-11-04,-5.6862
2015-11-05,-0.6289
2015-11-06,-1.3713
2015-11-09,-0.8556
2015-11-10,-2.6969
2015-11-11,1.9401000000000002
2015-11-12,-2.1751
2015-11-13,0.6115
2015-11-16,4.8619
2015-11-17,-0.2107
2015-11-18,0.3168
2015-11-19,-2.1053
2015-11-20,0.4301
2015-11-23,-1.1777
2015-11-24,-4.117
2015-11-25,0.339
2015-11-27,3.3221
2015-11-30,1.4169
2015-12-01,-3.8152
2015-12-02,-9.2737
2015-12-03,1.7856999999999998
2015-12-04,-0.3025
2015-12-07,-19.3568
2015-12-08,1.6554
2015-12-09,8.5122
2015-12-10,-6.9577
2015-12-11,19.3548
2015-12-14,-2.5183999999999997
2015-12-15,-0.4411
2015-12-16,0.3165
2015-12-17,-1.6404
2015-12-18,-2.1809
2015-12-21,2.1639
2015-12-22,12.4519
2015-12-23,3.3105
2015-12-24,1.3812
2015-12-28,-3.1063
2015-12-29,-1.4623
2015-12-30,5.5936
2015-12-31,1.2432
2016-01-04,2.9365
2016-01-05,0.0
2016-01-06,-6.4315
2016-01-07,-1.4967
2016-01-08,1.238
2016-01-11,-5.0028
2016-01-12,-0.0585
2016-01-13,-3.3372
2016-01-14,3.3313
2016-01-15,-2.4619
2016-01-19,-8.8341
2016-01-20,-3.5597
2016-01-21,-2.5974
2016-01-22,16.8421
2016-01-25,-2.1021
2016-01-26,6.0123
2016-01-27,2.8356
2016-01-28,5.5149
2016-01-29,0.3733
2016-02-01,-4.1977
2016-02-02,2.6068
2016-02-03,-7.4324
2016-02-04,3.9275
2016-02-05,-3.1395
2016-02-08,-7.9832
2016-02-09,-5.1533
2016-02-10,-0.2751
2016-02-11,-4.0
2016-02-12,8.1178
2016-02-16,5.7143
2016-02-17,-1.1314
2016-02-18,0.8264
2016-02-19,-2.0807
2016-02-22,7.2118
2016-02-23,-1.8618999999999999
2016-02-24,-2.2032
2016-02-25,-22.5907
2016-02-26,1.9402
2016-02-29,0.0793
2016-03-01,10.3011
2016-03-02,1.3649
2016-03-03,-0.8505
2016-03-04,6.7905999999999995
2016-03-07,2.2088
2016-03-08,-2.1611
2016-03-09,1.004
2016-03-10,-1.3917
2016-03-11,0.1344
2016-03-14,-0.5369
2016-03-15,0.9447
2016-03-16,0.9358
2016-03-17,5.894
2016-03-18,2.439
2016-03-21,-2.3199
2016-03-22,3.875
2016-03-23,-7.8219
2016-03-24,1.8277
2016-03-28,-1.1538
2016-03-29,1.751
2016-03-30,4.5252
2016-03-31,3.5366
2016-04-01,-3.4158
2016-04-04,-4.0854
2016-04-05,1.6529
2016-04-06,4.6279
2016-04-07,-1.0161
2016-04-08,6.2802
2016-04-11,-0.7955
2016-04-12,5.8419
2016-04-13,-0.1623
2016-04-14,0.2168
2016-04-15,-3.4613
2016-04-18,4.1457
2016-04-19,4.6261
2016-04-20,0.9769
2016-04-21,3.055
2016-04-22,-0.6423
2016-04-25,-0.4475
2016-04-26,0.4496
2016-04-27,0.6962
2016-04-28,-0.2963
2016-04-29,4.8539
2016-05-02,1.0864
2016-05-03,-3.5047
2016-05-04,1.138
2016-05-05,-1.034
2016-05-06,4.0796
2016-05-09,-0.2868
2016-05-10,5.3212
2016-05-11,0.3641
2016-05-12,-0.771
2016-05-13,-1.5082
2016-05-16,2.181
2016-05-17,2.1344
2016-05-18,-2.49
2016-05-19,1.9152
2016-05-20,0.6711
2016-05-23,0.0889
2016-05-24,1.2433
2016-05-25,-3.2456
2016-05-26,-5.6664
2016-05-27,-0.0481
2016-05-31,0.6731
2016-06-01,0.8118
2016-06-02,-0.0474
2016-06-03,0.0
2016-06-06,6.3033
2016-06-07,2.0062
2016-06-08,0.4808
2016-06-09,-4.1757
2016-06-10,-2.2696
2016-06-13,-0.836
2016-06-14,-1.0773
2016-06-15,1.4678
2016-06-16,-0.0467
2016-06-17,0.8403
2016-06-20,0.8796
2016-06-21,6.1496
2016-06-22,-1.7726
2016-06-23,3.169
2016-06-24,-2.6024000000000003
2016-06-27,-5.8695
2016-06-28,4.9791
2016-06-29,1.4184
2016-06-30,-0.1311
2016-07-01,1.2254
2016-07-05,-4.064
2016-07-06,0.7661
2016-07-07,0.2683
2016-07-08,-0.5798
2016-07-11,-1.3458999999999999
2016-07-12,10.4138
2016-07-13,-4.5305
2016-07-14,-1.3805
2016-07-15,-0.6562
2016-07-18,-0.5284
2016-07-19,0.9296
2016-07-20,-2.2807
2016-07-21,-0.8528
2016-07-22,2.7614
2016-07-25,-0.9692
2016-07-26,-0.3114
2016-07-27,-0.7586
2016-07-28,0.045
2016-07-29,1.9325999999999999
2016-08-01,-3.7478
2016-08-02,-1.1452
2016-08-03,2.8499
2016-08-04,1.9889000000000001
2016-08-05,2.2676
2016-08-08,3.5033
2016-08-09,-0.1714
2016-08-10,-5.0215
2016-08-11,0.2259
2016-08-12,3.3814
2016-08-15,4.5355
2016-08-16,-0.9595
2016-08-17,-0.1685
2016-08-18,1.8987
2016-08-19,-1.7391
2016-08-22,-0.8428
2016-08-23,-0.3825
2016-08-24,-1.3225
2016-08-25,1.47
2016-08-26,3.6216
2016-08-29,1.2747
2016-08-30,0.3654
2016-08-31,1.2136
2016-09-01,-1.6787
2016-09-02,1.2602
2016-09-06,-0.2007
2016-09-07,-4.6259
2016-09-08,-0.2109
2016-09-09,-2.5782
2016-09-12,0.2169
2016-09-13,-1.9481000000000002
2016-09-14,-0.2208
2016-09-15,0.2212
2016-09-16,-1.0155
2016-09-19,2.7208
2016-09-20,-2.3882
2016-09-21,2.2687
2016-09-22,1.6094
2016-09-23,-1.113
2016-09-26,-0.6494
2016-09-27,-2.0044
2016-09-28,3.157
2016-09-29,0.4741
2016-09-30,-1.5873
2016-10-03,0.3923
2016-10-04,-0.4342
2016-10-05,1.8317
2016-10-06,-2.0985
2016-10-07,-0.9624
2016-10-10,1.1926
2016-10-11,-1.4404
2016-10-12,0.8415
2016-10-13,0.3074
2016-10-14,-0.6567
2016-10-17,1.5866
2016-10-18,0.6508
2016-10-19,1.5086
2016-10-20,0.4246
2016-10-21,-1.0571
2016-10-24,-1.4957
2016-10-25,-3.2538
2016-10-26,-0.6726
2016-10-27,0.4515
2016-10-28,1.573
2016-10-31,-1.7699
2016-11-01,-2.9279
2016-11-02,0.6961
2016-11-03,-1.2673
2016-11-04,5.2758
2016-11-07,1.3667
2016-11-08,-1.3483
2016-11-09,2.7335000000000003
2016-11-10,-1.1086
2016-11-11,-0.2242
2016-11-14,-3.3708
2016-11-15,3.0233
2016-11-16,-2.4831
2016-11-17,2.7778
2016-11-18,1.3514
2016-11-21,1.5556
2016-11-22,-2.6258
2016-11-23,1.1236
2016-11-25,0.4444
2016-11-28,-3.9823
2016-11-29,-0.4608
2016-11-30,3.9352
2016-12-01,-1.7816999999999998
2016-12-02,2.9478
2016-12-05,-1.5419
2016-12-06,0.6711
2016-12-07,-0.4444
2016-12-08,0.4464
2016-12-09,1.3333
2016-12-12,-0.6579
2016-12-13,1.3245
2016-12-14,-0.6536
2016-12-15,0.4386
2016-12-16,-0.655
2016-12-19,1.3187
2016-12-20,1.5184
2016-12-21,2.9915000000000003
2016-12-22,2.9046
2016-12-23,1.6129
2016-12-27,-1.1905000000000001
2016-12-28,-0.8032
2016-12-29,1.0121
2016-12-30,0.8016
2017-01-03,-1.1928
2017-01-04,3.2193
2017-01-05,-0.1949
2017-01-06,1.5625
2017-01-09,-2.1154
2017-01-10,-1.9646
2017-01-11,4.008
2017-01-12,-1.7341
2017-01-13,0.5882
2017-01-17,1.1696
2017-01-18,1.3487
2017-01-19,0.3802
2017-01-20,-0.7576
2017-01-23,-1.9083999999999999
2017-01-24,0.5837
2017-01-25,0.5803
2017-01-26,0.1923
2017-01-27,-0.5758
2017-01-30,0.9653
2017-01-31,-8.413
2017-02-01,0.0
2017-02-02,-1.2526
2017-02-03,0.74
2017-02-06,0.0
2017-02-07,-0.2151
2017-02-08,1.2931
2017-02-09,1.4894
2017-02-10,0.2096
2017-02-13,-1.2551999999999999
2017-02-14,1.2711999999999999
2017-02-15,0.0
2017-02-16,-2.3013
2017-02-17,-0.8565
2017-02-21,0.8639
2017-02-22,0.0
2017-02-23,-1.2848
2017-02-24,-0.8677
2017-02-27,1.5316999999999998
