ticker,AHC US Equity
2008-06-20,-4.4223
2008-06-23,-3.7313
2008-06-24,-6.0465
2008-06-25,9.0759
2008-06-26,-8.9259
2008-06-27,-5.3156
2008-06-30,0.0
2008-07-01,-6.6667
2008-07-02,-0.7519
2008-07-03,3.2197
2008-07-07,-3.6696999999999997
2008-07-08,20.9524
2008-07-09,-5.9843
2008-07-10,-1.5074999999999998
2008-07-11,3.5714
2008-07-14,-3.7767
2008-07-15,-0.8532
2008-07-16,4.8193
2008-07-17,-3.1199
2008-07-18,-1.1864
2008-07-21,0.6861
2008-07-22,8.6882
2008-07-23,3.4483
2008-07-24,-1.0606
2008-07-25,-1.9908000000000001
2008-07-28,-6.5625
2008-07-29,-12.8763
2008-07-30,1.7274
2008-07-31,1.8868
2008-08-01,-4.8148
2008-08-04,-1.3618999999999999
2008-08-05,7.1006
2008-08-06,0.1842
2008-08-07,-8.0882
2008-08-08,1.8
2008-08-11,-0.1965
2008-08-12,3.7401999999999997
2008-08-13,1.518
2008-08-14,2.549
2008-08-15,-0.5736
2008-08-18,0.0
2008-08-19,-2.5
2008-08-20,-0.5917
2008-08-21,-1.3889
2008-08-22,-2.0121
2008-08-25,-4.1068
2008-08-26,1.4989
2008-08-27,-0.6329
2008-08-28,6.5817
2008-08-29,-3.3865
2008-09-02,3.299
2008-09-03,4.5908
2008-09-04,-0.9542
2008-09-05,2.8902
2008-09-08,8.8015
2008-09-09,0.8606
2008-09-10,-3.413
2008-09-11,4.947
2008-09-12,-0.6734
2008-09-15,-3.3898
2008-09-16,8.9474
2008-09-17,-3.0596
2008-09-18,6.9767
2008-09-19,9.7826
2008-09-22,-8.2037
2008-09-23,-6.3174
2008-09-24,-12.5
2008-09-25,2.4436
2008-09-26,-4.7706
2008-09-29,-3.6609
2008-09-30,3.2
2008-10-01,-3.1008
2008-10-02,-12.4
2008-10-03,-5.2511
2008-10-06,14.4578
2008-10-07,-3.5789
2008-10-08,-8.952
2008-10-09,-5.2758
2008-10-10,12.9114
2008-10-13,-10.7623
2008-10-14,-4.0201
2008-10-15,-12.9581
2008-10-16,22.5
2008-10-17,-4.0816
2008-10-20,4.5213
2008-10-21,-1.2723
2008-10-22,-9.2784
2008-10-23,0.5682
2008-10-24,-7.0621
2008-10-27,-8.2067
2008-10-28,-3.6424
2008-10-29,-6.8729
2008-10-30,4.059
2008-10-31,17.3759
2008-11-03,4.2296
2008-11-04,7.2464
2008-11-05,-0.8108
2008-11-06,-5.7221
2008-11-07,-3.4682
2008-11-10,-10.1796
2008-11-11,-9.6667
2008-11-12,-9.2251
2008-11-13,11.3821
2008-11-14,4.7445
2008-11-17,-4.5296
2008-11-18,4.0146
2008-11-19,-10.526299999999999
2008-11-20,-9.0196
2008-11-21,-12.931000000000001
2008-11-24,1.9802
2008-11-25,-3.8834999999999997
2008-11-26,1.0101
2008-11-28,1.0
2008-12-01,-18.8119
2008-12-02,20.122
2008-12-03,4.0609
2008-12-04,-4.878
2008-12-05,3.0769
2008-12-08,-5.9701
2008-12-09,-5.8201
2008-12-10,0.5618
2008-12-11,-4.4693
2008-12-12,18.7135
2008-12-15,-8.867
2008-12-16,13.5135
2008-12-17,-4.7619
2008-12-18,-6.0
2008-12-19,32.9787
2008-12-22,-13.2
2008-12-23,-6.4516
2008-12-24,-5.4187
2008-12-26,1.0417
2008-12-29,-7.732
2008-12-30,20.6704
2008-12-31,0.9259
2009-01-02,12.3853
2009-01-05,2.0408
2009-01-06,11.6
2009-01-07,-7.1685
2009-01-08,2.3166
2009-01-09,-6.4151
2009-01-12,-16.129
2009-01-13,1.4423
2009-01-14,-7.109
2009-01-15,-1.0204
2009-01-16,25.2577
2009-01-20,-20.9877
2009-01-21,13.0208
2009-01-22,-9.2166
2009-01-23,1.0152
2009-01-26,-1.5074999999999998
2009-01-27,1.0204
2009-01-28,11.1111
2009-01-29,-5.4545
2009-01-30,-3.8462
2009-02-02,3.0
2009-02-03,-1.4563
2009-02-04,-6.4039
2009-02-05,5.7895
2009-02-06,2.9851
2009-02-09,-4.8309
2009-02-10,-2.5381
2009-02-11,-0.5208
2009-02-12,5.7592
2009-02-13,-4.9505
2009-02-17,-5.7292
2009-02-18,-12.1547
2009-02-19,0.6289
2009-02-20,-7.5
2009-02-23,-5.4054
2009-02-24,-2.1429
2009-02-25,-13.1387
2009-02-26,-5.042
2009-02-27,-5.3097
2009-03-02,-8.411200000000001
2009-03-03,-12.2449
2009-03-04,-3.4884
2009-03-05,-16.8675
2009-03-06,2.8986
2009-03-09,0.0
2009-03-10,-4.2254
2009-03-11,4.4118
2009-03-12,36.6197
2009-03-13,-19.5876
2009-03-16,2.5641
2009-03-17,11.25
2009-03-18,3.3708
2009-03-19,0.0
2009-03-20,1.087
2009-03-23,11.828
2009-03-24,-12.5
2009-03-25,8.7912
2009-03-26,13.1313
2009-03-27,-1.7856999999999998
2009-03-30,-10.9091
2009-03-31,0.0
2009-04-01,17.3469
2009-04-02,32.1739
2009-04-03,14.473700000000001
2009-04-06,-8.6207
2009-04-07,-22.0126
2009-04-08,11.2903
2009-04-09,23.1884
2009-04-13,-2.3529
2009-04-14,-1.8072
2009-04-15,6.135
2009-04-16,22.5434
2009-04-17,1.4151
2009-04-20,-13.9535
2009-04-21,1.0811
2009-04-22,6.9519
2009-04-23,-7.5
2009-04-24,-0.5405
2009-04-27,0.0
2009-04-28,6.5217
2009-04-29,8.1633
2009-04-30,-10.3774
2009-05-01,-11.5789
2009-05-04,0.0
2009-05-05,-11.3095
2009-05-06,0.6711
2009-05-07,-6.6667
2009-05-08,13.5714
2009-05-11,1.2579
2009-05-12,-8.6957
2009-05-13,-12.2449
2009-05-14,-2.3256
2009-05-15,-11.1111
2009-05-18,7.1429
2009-05-19,6.6667
2009-05-20,-5.4688
2009-05-21,-5.7851
2009-05-22,-10.526299999999999
2009-05-26,21.5686
2009-05-27,-2.4194
2009-05-28,-5.7851
2009-05-29,5.2632
2009-06-01,7.5
2009-06-02,-10.0775
2009-06-03,-5.1724
2009-06-04,4.5455
2009-06-05,14.7826
2009-06-08,-8.3333
2009-06-09,0.0
2009-06-10,-0.8264
2009-06-11,-5.0
2009-06-12,2.6316
2009-06-15,-2.5641
2009-06-16,-3.5088
2009-06-17,4.5455
2009-06-18,-4.3478
2009-06-19,0.9091
2009-06-22,-3.6036
2009-06-23,-1.8692
2009-06-24,-2.8571
2009-06-25,2.9412000000000003
2009-06-26,-9.5238
2009-06-29,2.1053
2009-06-30,1.0309
2009-07-01,-2.0408
2009-07-02,2.0833
2009-07-06,-4.0816
2009-07-07,2.1277
2009-07-08,-1.0417
2009-07-09,0.0
2009-07-10,2.1053
2009-07-13,-1.0309
2009-07-14,0.0
2009-07-15,6.25
2009-07-16,-3.9215999999999998
2009-07-17,0.0
2009-07-20,10.2041
2009-07-21,12.037
2009-07-22,15.7025
2009-07-23,15.7143
2009-07-24,9.2593
2009-07-27,6.7797
2009-07-28,3.7037
2009-07-29,1.5306
2009-07-30,22.6131
2009-07-31,-2.459
2009-08-03,10.5042
2009-08-04,6.8441
2009-08-05,9.9644
2009-08-06,-3.2362
2009-08-07,3.3445
2009-08-10,-4.5306999999999995
2009-08-11,-8.1356
2009-08-12,-2.583
2009-08-13,6.4394
2009-08-14,5.694
2009-08-17,9.4276
2009-08-18,4.6154
2009-08-19,7.0588
2009-08-20,3.8462
2009-08-21,-1.8519
2009-08-24,-0.2695
2009-08-25,-3.7838000000000003
2009-08-26,2.809
2009-08-27,-2.459
2009-08-28,-9.5238
2009-08-31,-7.7399000000000004
2009-09-01,-6.0403
2009-09-02,-7.1429
2009-09-03,8.0769
2009-09-04,1.7793999999999999
2009-09-08,-7.3427
2009-09-09,10.1887
2009-09-10,1.0274
2009-09-11,1.3559
2009-09-14,0.3344
2009-09-15,1.6667
2009-09-16,10.8197
2009-09-17,-2.3669000000000002
2009-09-18,-0.9091
2009-09-21,2.4465
2009-09-22,6.2687
2009-09-23,-8.427
2009-09-24,-2.454
2009-09-25,-1.8868
2009-09-28,1.9231
2009-09-29,8.1761
2009-09-30,-6.1047
2009-10-01,0.9288
2009-10-02,0.6135
2009-10-05,-0.6098
2009-10-06,-0.9202
2009-10-07,-0.6192
2009-10-08,2.8037
2009-10-09,7.8788
2009-10-12,6.6292
2009-10-13,1.686
2009-10-14,1.0363
2009-10-15,6.4103
2009-10-16,-2.4096
2009-10-19,4.1975
2009-10-20,-3.5545
2009-10-21,0.7371
2009-10-22,3.4146
2009-10-23,-0.2358
2009-10-26,-3.5461
2009-10-27,-4.4118
2009-10-28,-17.6923
2009-10-29,6.2305
2009-10-30,20.2346
2009-11-02,3.9024
2009-11-03,6.338
2009-11-04,8.6065
2009-11-05,8.1328
2009-11-06,-2.6316
2009-11-09,-2.3142
2009-11-10,-3.3621
2009-11-11,-2.863
2009-11-12,-5.0526
2009-11-13,0.8869
2009-11-16,5.9341
2009-11-17,-2.4896
2009-11-18,-2.766
2009-11-19,-0.4376
2009-11-20,-3.7363
2009-11-23,0.4566
2009-11-24,8.1818
2009-11-25,3.3613
2009-11-27,-6.0976
2009-11-30,-2.5974
2009-12-01,1.1111
2009-12-02,0.6593
2009-12-03,-1.7467000000000001
2009-12-04,1.9971999999999999
2009-12-07,3.0529
2009-12-08,-0.6342
2009-12-09,2.9787
2009-12-10,1.4463
2009-12-11,0.2037
2009-12-14,-0.813
2009-12-15,-0.6148
2009-12-16,1.2371
2009-12-17,3.666
2009-12-18,8.2515
2009-12-21,-3.6298
2009-12-22,3.3898
2009-12-23,3.8251
2009-12-24,0.5263
2009-12-28,-1.0471
2009-12-29,1.2346
2009-12-30,-1.2195
2009-12-31,1.5873
2010-01-04,4.1667
2010-01-05,-1.0
2010-01-06,-1.6835
2010-01-07,-4.1096
2010-01-08,0.3571
2010-01-11,1.2456
2010-01-12,-2.8120000000000003
2010-01-13,-0.3617
2010-01-14,3.2668
2010-01-15,0.3515
2010-01-19,1.9264000000000001
2010-01-20,-0.8591
2010-01-21,9.8787
2010-01-22,-2.5237
2010-01-25,-1.1327
2010-01-26,3.1097
2010-01-27,2.8571
2010-01-28,-4.4753
2010-01-29,-1.2924
2010-02-01,6.874
2010-02-02,0.1531
2010-02-03,-0.6116
2010-02-04,-4.0
2010-02-05,-6.0897
2010-02-08,4.0956
2010-02-09,1.4754
2010-02-10,-0.4847
2010-02-11,-2.5974
2010-02-12,-2.5
2010-02-16,4.9573
2010-02-17,0.9772
2010-02-18,-0.8065
2010-02-19,-2.6016
2010-02-22,3.172
2010-02-23,-2.9126
2010-02-24,12.1667
2010-02-25,1.1887
2010-02-26,9.8385
2010-03-01,0.8021
2010-03-02,-1.9893999999999998
2010-03-03,0.9472
2010-03-04,1.0724
2010-03-05,2.3872999999999998
2010-03-08,-0.3886
2010-03-09,-1.5605
2010-03-10,0.2642
2010-03-11,-0.527
2010-03-12,0.1325
2010-03-15,0.9392
2010-03-16,3.263
2010-03-17,-0.2538
2010-03-18,0.8906
2010-03-19,-11.6015
2010-03-22,0.9986
2010-03-23,2.8249
2010-03-24,-0.9598
2010-03-25,-2.7756
2010-03-26,4.1369
2010-03-29,-2.8767
2010-03-30,1.8336000000000001
2010-03-31,-0.277
2010-04-01,7.0833
2010-04-05,-5.9663
2010-04-06,3.0345
2010-04-07,-1.6064
2010-04-08,2.8571
2010-04-09,0.6614
2010-04-12,1.8397000000000001
2010-04-13,0.0
2010-04-14,0.7742
2010-04-15,2.3047
2010-04-16,4.7559000000000005
2010-04-19,1.4337
2010-04-20,1.649
2010-04-21,2.5492
2010-04-22,0.113
2010-04-23,-1.5800999999999998
2010-04-26,2.2936
2010-04-27,-2.13
2010-04-28,1.9473
2010-04-29,-0.8989
2010-04-30,-3.6281
2010-05-03,2.4706
2010-05-04,-7.2331
2010-05-05,-0.9901
2010-05-06,1.625
2010-05-07,-0.369
2010-05-10,5.1852
2010-05-11,-2.5822000000000003
2010-05-12,3.7349
2010-05-13,-2.6713
2010-05-14,-0.2387
2010-05-17,-3.4689
2010-05-18,-3.5936
2010-05-19,-6.6838
2010-05-20,-5.9229
2010-05-21,0.2928
2010-05-24,-1.4599
2010-05-25,-2.2222
2010-05-26,0.4545
2010-05-27,5.8824
2010-05-28,-0.2849
2010-06-01,0.8571
2010-06-02,0.0
2010-06-03,0.8499
2010-06-04,0.1404
2010-06-07,-9.8177
2010-06-08,-4.5100999999999996
2010-06-09,5.5375
2010-06-10,-0.9259
2010-06-11,5.1402
2010-06-14,3.7037
2010-06-15,2.0
2010-06-16,-3.9215999999999998
2010-06-17,3.207
2010-06-18,-1.2711999999999999
2010-06-21,-1.1445
2010-06-22,1.7366000000000001
2010-06-23,-1.7069999999999999
2010-06-24,0.0
2010-06-25,6.3676
2010-06-28,-4.4898
2010-06-29,-4.9858
2010-06-30,-0.4498
2010-07-01,-2.259
2010-07-02,-2.7735
2010-07-06,-4.1204
2010-07-07,5.124
2010-07-08,1.5723
2010-07-09,4.7988
2010-07-12,1.1817
2010-07-13,3.3577
2010-07-14,0.4237
2010-07-15,-2.1097
2010-07-16,-5.7471
2010-07-19,0.9146
2010-07-20,-2.719
2010-07-21,-3.1056
2010-07-22,9.9359
2010-07-23,5.102
2010-07-26,2.2191
2010-07-27,3.6635
2010-07-28,2.0942
2010-07-29,-1.2821
2010-07-30,0.5195
2010-08-02,-0.3876
2010-08-03,-0.2594
2010-08-04,2.7308
2010-08-05,-0.1266
2010-08-06,-3.4221
2010-08-09,3.5433
2010-08-10,-3.5488
2010-08-11,-5.7819
2010-08-12,-6.9735
2010-08-13,-3.8981
2010-08-16,2.9641
2010-08-17,0.0
2010-08-18,1.2121
2010-08-19,-1.7964
2010-08-20,0.9146
2010-08-23,-3.4743
2010-08-24,0.1565
2010-08-25,11.875
2010-08-26,-0.838
2010-08-27,1.6901000000000002
2010-08-30,-3.0471
2010-08-31,-4.5714
2010-09-01,8.2335
2010-09-02,1.9364
2010-09-03,0.5427
2010-09-07,-3.5088
2010-09-08,-1.2587
2010-09-09,3.2578
2010-09-10,-1.9203999999999999
2010-09-13,4.3357
2010-09-14,-0.6702
2010-09-15,1.2146
2010-09-16,-3.7333
2010-09-17,0.277
2010-09-20,2.6243
2010-09-21,0.1346
2010-09-22,-8.871
2010-09-23,-0.7375
2010-09-24,4.1605
2010-09-27,0.5706
2010-09-28,0.0
2010-09-29,-1.9858
2010-09-30,2.3155
2010-10-01,-0.2829
2010-10-04,-2.695
2010-10-05,4.0816
2010-10-06,1.9607999999999999
2010-10-07,-0.2747
2010-10-08,1.6529
2010-10-11,-2.0325
2010-10-12,0.9682
2010-10-13,7.6712
2010-10-14,-0.2545
2010-10-15,-2.4234999999999998
2010-10-18,2.2222
2010-10-19,-4.4757
2010-10-20,1.2048
2010-10-21,-0.6614
2010-10-22,-0.1332
2010-10-25,-1.8667
2010-10-26,-1.7663
2010-10-27,-0.2766
2010-10-28,-0.8322
2010-10-29,1.6783000000000001
2010-11-01,-1.238
2010-11-02,6.8245000000000005
2010-11-03,11.4733
2010-11-04,1.2865
2010-11-05,3.6952
2010-11-08,-0.1114
2010-11-09,-1.1148
2010-11-10,0.9019
2010-11-11,0.4469
2010-11-12,-2.6696
2010-11-15,0.3429
2010-11-16,-5.467
2010-11-17,-0.4819
2010-11-18,2.6634
2010-11-19,-1.533
2010-11-22,0.0
2010-11-23,-2.1557
2010-11-24,7.3439
2010-11-26,-0.2281
2010-11-29,2.2857
2010-11-30,-1.6760000000000002
2010-12-01,-3.6364
2010-12-02,1.1792
2010-12-03,-1.8648
2010-12-06,-1.0689
2010-12-07,2.0408
2010-12-08,4.1176
2010-12-09,-0.452
2010-12-10,1.4756
2010-12-13,-0.3356
2010-12-14,-2.3569
2010-12-15,-1.954
2010-12-16,1.0551
2010-12-17,-0.464
2010-12-20,1.2821
2010-12-21,2.4166
2010-12-22,-1.9101
2010-12-23,-1.6037
2010-12-27,3.1432
2010-12-28,-0.5643
2010-12-29,-0.3405
2010-12-30,-0.3417
2010-12-31,-0.5714
2011-01-03,1.4943
2011-01-04,-0.6795
2011-01-05,1.3683
2011-01-06,-0.4499
2011-01-07,0.0
2011-01-10,-0.791
2011-01-11,0.1139
2011-01-12,-0.3413
2011-01-13,-4.4521
2011-01-14,0.5974
2011-01-18,-1.7814999999999999
2011-01-19,0.2418
2011-01-20,-1.6888
2011-01-21,1.227
2011-01-24,0.2424
2011-01-25,1.3301
2011-01-26,1.432
2011-01-27,-0.2353
2011-01-28,-5.1887
2011-01-31,0.8706
2011-02-01,4.439
2011-02-02,-0.7084
2011-02-03,-1.5457999999999998
2011-02-04,0.7246
2011-02-07,3.8369
2011-02-08,-0.4619
2011-02-09,-1.3921000000000001
2011-02-10,-1.7647
2011-02-11,1.1976
2011-02-14,-2.3669000000000002
2011-02-15,-0.6061
2011-02-16,2.3171
2011-02-17,1.3111
2011-02-18,-0.7059
2011-02-22,-10.9005
2011-02-23,-3.4574
2011-02-24,-1.5152
2011-02-25,7.5524000000000004
2011-02-28,-6.502
2011-03-01,-0.2782
2011-03-02,3.4868
2011-03-03,1.4825
2011-03-04,0.0
2011-03-07,0.9296
2011-03-08,4.0789
2011-03-09,-1.8963
2011-03-10,-2.1907
2011-03-11,0.1318
2011-03-14,0.0
2011-03-15,-1.3158
2011-03-16,-0.8
2011-03-17,0.2688
2011-03-18,1.3405
2011-03-21,4.4974
2011-03-22,0.0
2011-03-23,2.4051
2011-03-24,0.3708
2011-03-25,-0.2463
2011-03-28,2.963
2011-03-29,-0.4796
2011-03-30,1.3253
2011-03-31,-0.5945
2011-04-01,-1.3158
2011-04-04,0.0
2011-04-05,0.3636
2011-04-06,4.1063
2011-04-07,-0.8121
2011-04-08,-0.4678
2011-04-11,-3.2902
2011-04-12,-1.7010999999999998
2011-04-13,1.4833
2011-04-14,-0.3654
2011-04-15,-0.1222
2011-04-18,-1.4687999999999999
2011-04-19,1.9876
2011-04-20,-0.9744
2011-04-21,0.615
2011-04-25,-0.7335
2011-04-26,-0.7389
2011-04-27,0.2481
2011-04-28,2.7228
2011-04-29,0.241
2011-05-02,-0.7212
2011-05-03,-5.569
2011-05-04,-2.5641
2011-05-05,-3.2895
2011-05-06,-0.2721
2011-05-09,1.7734999999999999
2011-05-10,0.2681
2011-05-11,-2.6738
2011-05-12,2.1978
2011-05-13,-1.7614999999999998
2011-05-16,-1.3793
2011-05-17,-2.2378
2011-05-18,0.7153
2011-05-19,-0.5682
2011-05-20,0.8571
2011-05-23,-0.5666
2011-05-24,-2.7066
2011-05-25,4.5388
2011-05-26,-2.8011
2011-05-27,2.5937
2011-05-31,1.8258
2011-06-01,-6.3448
2011-06-02,0.7364
2011-06-03,-1.9005999999999998
2011-06-06,0.5961
2011-06-07,0.2963
2011-06-08,-2.6588000000000003
2011-06-09,2.2762000000000002
2011-06-10,-1.4837
2011-06-13,0.4518
2011-06-14,2.5487
2011-06-15,-1.0234
2011-06-16,3.1019
2011-06-17,2.4355
2011-06-20,1.8182
2011-06-21,2.4725
2011-06-22,-1.7426
2011-06-23,-0.1364
2011-06-24,2.3224
2011-06-27,-0.4005
2011-06-28,-0.4021
2011-06-29,-0.2692
2011-06-30,0.4049
2011-07-01,-1.2097
2011-07-05,1.2245
2011-07-06,0.1344
2011-07-07,1.8792
2011-07-08,-1.9763
2011-07-11,-1.0753
2011-07-12,-0.6793
2011-07-13,0.5472
2011-07-14,-3.5374
2011-07-15,2.9619
2011-07-18,-3.1507
2011-07-19,1.8388
2011-07-20,-2.2222
2011-07-21,2.6989
2011-07-22,0.1383
2011-07-25,-3.1768
2011-07-26,0.1427
2011-07-27,-0.9972
2011-07-28,-3.4532
2011-07-29,-4.62
2011-08-01,-3.2813
2011-08-02,-3.3926
2011-08-03,5.8528
2011-08-04,-3.4755
2011-08-05,-3.928
2011-08-08,-8.6882
2011-08-09,7.2761
2011-08-10,-7.6522
2011-08-11,1.9048
2011-08-12,-1.8692
2011-08-15,1.9048
2011-08-16,-4.8598
2011-08-17,2.5540000000000003
2011-08-18,-5.7471
2011-08-19,-2.2358000000000002
2011-08-22,0.6237
2011-08-23,7.438
2011-08-24,9.2308
2011-08-25,-8.9789
2011-08-26,1.9342000000000001
2011-08-29,6.6414
2011-08-30,0.8897
2011-08-31,-5.6437
2011-09-01,-3.9252000000000002
2011-09-02,-5.2529
2011-09-06,-0.616
2011-09-07,3.3058
2011-09-08,-1.4
2011-09-09,-2.0284
2011-09-12,-1.0352
2011-09-13,-0.2092
2011-09-14,2.3061
2011-09-15,-2.0492
2011-09-16,-1.8828
2011-09-19,-2.7719
2011-09-20,-1.7544
2011-09-21,-2.4554
2011-09-22,-3.4325
2011-09-23,1.4218
2011-09-26,0.0
2011-09-27,0.7009
2011-09-28,-6.4965
2011-09-29,4.7146
2011-09-30,-0.4739
2011-10-03,-6.6667
2011-10-04,15.051
2011-10-05,-0.6652
2011-10-06,2.6786
2011-10-07,-6.5217
2011-10-10,9.5349
2011-10-11,2.5478
2011-10-12,2.8986
2011-10-13,1.006
2011-10-14,5.5777
2011-10-17,-6.0377
2011-10-18,7.6305
2011-10-19,-2.7984999999999998
2011-10-20,-2.6871
2011-10-21,0.0
2011-10-24,2.5641
2011-10-25,-5.5769
2011-10-26,4.277
2011-10-27,5.8594
2011-10-28,-1.6604999999999999
2011-10-31,-6.1914
2011-11-01,-7.4
2011-11-02,2.5918
2011-11-03,2.3158
2011-11-04,-2.8807
2011-11-07,1.2711999999999999
2011-11-08,3.1381
2011-11-09,-10.0616
2011-11-10,-1.3699
2011-11-11,2.7778
2011-11-14,-5.1802
2011-11-15,4.9881
2011-11-16,-0.6787
2011-11-17,-1.139
2011-11-18,2.765
2011-11-21,-1.3453
2011-11-22,-3.1818
2011-11-23,-2.5822000000000003
2011-11-25,-5.0602
2011-11-28,1.7766
2011-11-29,-1.2469000000000001
2011-11-30,4.2929
2011-12-01,-2.4213
2011-12-02,2.7295
2011-12-05,3.1401
2011-12-06,-0.9368
2011-12-07,15.6028
2011-12-08,-2.863
2011-12-09,3.7895
2011-12-12,2.4341
2011-12-13,-3.7624
2011-12-14,1.8519
2011-12-15,0.0
2011-12-16,-2.0202
2011-12-19,-7.8351
2011-12-20,4.4743
2011-12-21,-1.7130999999999998
2011-12-22,0.4357
2011-12-23,-1.9523000000000001
2011-12-27,-1.7699
2011-12-28,-1.8018
2011-12-29,3.4404
2011-12-30,5.3215
2012-01-03,3.1579
2012-01-04,-1.2245
2012-01-05,0.2066
2012-01-06,1.0309
2012-01-09,1.6327
2012-01-10,0.6024
2012-01-11,1.7964
2012-01-12,-0.1961
2012-01-13,-0.5894
2012-01-17,0.7905
2012-01-18,1.9607999999999999
2012-01-19,-0.7692
2012-01-20,4.2636
2012-01-23,1.3011
2012-01-24,4.5872
2012-01-25,2.2807
2012-01-26,-0.3431
2012-01-27,2.2375
2012-01-30,3.367
2012-01-31,-3.2573
2012-02-01,2.0202
2012-02-02,0.165
2012-02-03,0.1647
2012-02-06,-1.8092000000000001
2012-02-07,-1.8425
2012-02-08,0.3413
2012-02-09,-1.8900000000000001
2012-02-10,0.8757
2012-02-13,0.3472
2012-02-14,-0.173
2012-02-15,-2.4263
2012-02-16,1.421
2012-02-17,-0.3503
2012-02-21,-9.3146
2012-02-22,0.3876
2012-02-23,-1.5444
2012-02-24,-2.3529
2012-02-27,-0.6024
2012-02-28,-1.4141
2012-02-29,-3.2787
2012-03-01,1.2711999999999999
2012-03-02,-5.6485
2012-03-05,2.2173
2012-03-06,-1.0846
2012-03-07,4.386
2012-03-08,5.042
2012-03-09,0.0
2012-03-12,-0.2
2012-03-13,3.4068
2012-03-14,-2.5194
2012-03-15,-0.5964
2012-03-16,0.0
2012-03-19,0.6
2012-03-20,-2.5845000000000002
2012-03-21,0.2041
2012-03-22,-1.6293
2012-03-23,2.6915
2012-03-26,6.0484
2012-03-27,-3.6122
2012-03-28,-1.1834
2012-03-29,-1.3972
2012-03-30,-1.0121
2012-04-02,1.227
2012-04-03,-1.0101
2012-04-04,-3.0612
2012-04-05,0.0
2012-04-09,-0.4211
2012-04-10,-4.8626000000000005
2012-04-11,0.6667
2012-04-12,0.6623
2012-04-13,0.6579
2012-04-16,-0.4357
2012-04-17,1.0941
2012-04-18,-1.5152
2012-04-19,-0.2198
2012-04-20,1.9824000000000002
2012-04-23,-2.8078
2012-04-24,0.8889
2012-04-25,1.9824000000000002
2012-04-26,-0.8639
2012-04-27,2.1786
2012-04-30,-5.9701
2012-05-01,-3.1746
2012-05-02,-2.3419
2012-05-03,-0.7194
2012-05-04,-1.6907999999999999
2012-05-07,2.457
2012-05-08,2.3981
2012-05-09,-2.5761
2012-05-10,4.3902
2012-05-11,-0.2336
2012-05-14,-3.9813
2012-05-15,2.439
2012-05-16,3.3333
2012-05-17,-0.9217
2012-05-18,-1.6279
2012-05-21,-2.8369
2012-05-22,-1.4599
2012-05-23,0.2469
2012-05-24,0.0
2012-05-25,-2.4631
2012-05-29,3.0303
2012-05-30,-1.2255
2012-05-31,-0.7444
2012-06-01,0.5
2012-06-04,0.0
2012-06-05,-0.995
2012-06-06,1.2563
2012-06-07,-0.4963
2012-06-08,-4.4888
2012-06-11,-0.7833
2012-06-12,1.5789
2012-06-13,-0.7772
