ticker,TER US Equity
2000-05-22,-0.295
2000-05-23,-10.9467
2000-05-24,-6.3123000000000005
2000-05-25,5.1418
2000-05-26,-1.855
2000-05-30,16.2371
2000-05-31,1.6999
2000-06-01,5.3052
2000-06-02,9.6273
2000-06-05,-3.305
2000-06-06,-4.1667
2000-06-07,3.1929
2000-06-08,-1.3825
2000-06-09,-2.5366999999999997
2000-06-12,-4.1096
2000-06-13,-0.4286
2000-06-14,-2.5825
2000-06-15,2.5037000000000003
2000-06-16,-7.1839
2000-06-19,3.2508
2000-06-20,-1.7991000000000001
2000-06-21,-3.2061
2000-06-22,2.2082
2000-06-23,0.0
2000-06-26,-2.1605
2000-06-27,-4.1009
2000-06-28,1.7269999999999999
2000-06-29,-2.9911
2000-06-30,-2.0
2000-07-03,5.5272
2000-07-05,-5.7212
2000-07-06,3.5042999999999997
2000-07-07,3.0553
2000-07-10,1.6026
2000-07-11,-4.1798
2000-07-12,-3.8683
2000-07-13,-1.0274
2000-07-14,7.6125
2000-07-17,1.6077
2000-07-18,-13.9241
2000-07-19,4.0441
2000-07-20,-0.3534
2000-07-21,-2.4823
2000-07-24,-4.3636
2000-07-25,-2.1863
2000-07-26,-5.1506
2000-07-27,-8.6066
2000-07-28,7.3991
2000-07-31,5.2192
2000-08-01,-3.1746
2000-08-02,-2.9713000000000003
2000-08-03,-9.3981
2000-08-04,-4.3124
2000-08-07,6.9428
2000-08-08,-4.8975
2000-08-09,-1.3174000000000001
2000-08-10,2.6699
2000-08-11,1.7730000000000001
2000-08-14,6.9686
2000-08-15,2.2801
2000-08-16,1.5924
2000-08-17,5.8516
2000-08-18,5.6269
2000-08-21,-3.8318
2000-08-22,-1.1662
2000-08-23,5.8014
2000-08-24,2.7881
2000-08-25,-1.5371000000000001
2000-08-28,-1.1019
2000-08-29,0.1857
2000-08-30,-4.4486
2000-08-31,0.6123
2000-09-01,-1.3798
2000-09-05,-0.2933
2000-09-06,-6.9608
2000-09-07,4.327
2000-09-08,-7.8846
2000-09-11,0.3289
2000-09-12,-6.3388
2000-09-13,-3.9673
2000-09-14,0.1215
2000-09-15,0.7282
2000-09-18,-7.7108
2000-09-19,7.0496
2000-09-20,-3.971
2000-09-21,-25.8354
2000-09-22,6.8493
2000-09-25,0.0
2000-09-26,-0.8013
2000-09-27,-3.8772
2000-09-28,2.8571
2000-09-29,-8.4967
2000-10-02,-4.4643
2000-10-03,-2.6168
2000-10-04,4.4146
2000-10-05,-3.3088
2000-10-06,0.9506
2000-10-09,-1.5066000000000002
2000-10-10,-4.2065
2000-10-11,4.3911999999999995
2000-10-12,-0.956
2000-10-13,15.6371
2000-10-16,-8.0134
2000-10-17,-27.4047
2000-10-18,-2.75
2000-10-19,13.1105
2000-10-20,2.5
2000-10-23,8.204
2000-10-24,-4.0984
2000-10-25,-5.1282
2000-10-26,11.7117
2000-10-27,-9.4758
2000-10-30,3.5635
2000-10-31,7.5269
2000-11-01,-0.8
2000-11-02,5.4435
2000-11-03,-1.7208
2000-11-06,1.1673
2000-11-07,-4.2308
2000-11-08,-5.4217
2000-11-09,1.6985000000000001
2000-11-10,-3.1315
2000-11-13,16.8103
2000-11-14,3.69
2000-11-15,1.7793999999999999
2000-11-16,-6.4685
2000-11-17,0.1869
2000-11-20,9.1418
2000-11-21,-9.4017
2000-11-22,0.0
2000-11-24,16.2264
2000-11-27,-10.3896
2000-11-28,-10.8696
2000-11-29,3.0488
2000-11-30,-5.1282
2000-12-01,4.7817
2000-12-04,-0.3968
2000-12-05,14.741
2000-12-06,0.0
2000-12-07,-2.9514
2000-12-08,9.6601
2000-12-11,5.7096
2000-12-12,-7.4074
2000-12-13,-6.6667
2000-12-14,-0.1786
2000-12-15,-1.2522
2000-12-18,-0.5435
2000-12-19,1.275
2000-12-20,-7.0144
2000-12-21,-0.3868
2000-12-22,11.8447
2000-12-26,-0.3472
2000-12-27,6.2718
2000-12-28,0.4918
2000-12-29,-2.7732
2001-01-02,0.6711
2001-01-03,5.3333
2001-01-04,-0.3165
2001-01-05,-7.4603
2001-01-08,8.7479
2001-01-09,-0.3155
2001-01-10,-0.1582
2001-01-11,6.0222
2001-01-12,-4.3347999999999995
2001-01-16,-8.2813
2001-01-17,2.8961
2001-01-18,5.1325
2001-01-19,-1.5748
2001-01-22,-1.6
2001-01-23,-0.813
2001-01-24,5.4098
2001-01-25,-3.7325
2001-01-26,2.2617
2001-01-29,4.9479
2001-01-30,0.8189
2001-01-31,4.6823
2001-02-01,-6.4354
2001-02-02,-3.9512
2001-02-05,-4.6978
2001-02-06,0.9859
2001-02-07,-7.6517
2001-02-08,0.0286
2001-02-09,0.2571
2001-02-12,2.1368
2001-02-13,-2.0084
2001-02-14,12.0125
2001-02-15,5.9719999999999995
2001-02-16,-6.4748
2001-02-20,-5.5385
2001-02-21,3.013
2001-02-22,-1.7391
2001-02-23,-3.9153000000000002
2001-02-26,-0.0279
2001-02-27,-7.5935
2001-02-28,-5.6495
2001-03-01,-0.7365
2001-03-02,6.9677
2001-03-05,9.9216
2001-03-06,-1.2071
2001-03-07,0.4721
2001-03-08,-0.4699
2001-03-09,-6.5537
2001-03-12,-3.1204
2001-03-13,5.8282
2001-03-14,0.7246
2001-03-15,-5.036
2001-03-16,-4.7879000000000005
2001-03-19,11.2031
2001-03-20,-6.0962
2001-03-21,0.4572
2001-03-22,9.2233
2001-03-23,5.2222
2001-03-26,-0.792
2001-03-27,0.0532
2001-03-28,-8.4309
2001-03-29,-0.1162
2001-03-30,-4.0419
2001-04-02,-9.9394
2001-04-03,-2.4226
2001-04-04,-7.7586
2001-04-05,16.822400000000002
2001-04-06,-5.248
2001-04-09,-2.0601
2001-04-10,9.5172
2001-04-11,4.6914
2001-04-12,4.1203
2001-04-16,-3.2351
2001-04-17,-0.597
2001-04-18,5.1051
2001-04-19,8.6286
2001-04-20,-1.8937
2001-04-23,-5.5764
2001-04-24,1.6468
2001-04-25,2.1508
2001-04-26,0.9571
2001-04-27,1.6793
2001-04-30,5.2211
2001-05-01,-3.1646
2001-05-02,-0.2876
2001-05-03,-3.1201
2001-05-04,-3.3829000000000002
2001-05-07,-1.3165
2001-05-08,2.0153
2001-05-09,0.8625
2001-05-10,6.2069
2001-05-11,0.5974
2001-05-14,-3.1242
2001-05-15,1.6791
2001-05-16,8.021
2001-05-17,4.198
2001-05-18,-0.5589
2001-05-21,10.5152
2001-05-22,-2.7336
2001-05-23,-5.4466
2001-05-24,1.1982
2001-05-25,1.2978
2001-05-29,-5.1472
2001-05-30,-6.4455
2001-05-31,0.9372
2001-06-01,4.7679
2001-06-04,-3.2335
2001-06-05,7.599
2001-06-06,-0.5981
2001-06-07,7.8917
2001-06-08,-3.2819
2001-06-11,-4.5465
2001-06-12,2.1375
2001-06-13,-3.7762000000000002
2001-06-14,-5.6738
2001-06-15,0.802
2001-06-18,-0.3481
2001-06-19,-4.8154
2001-06-20,-8.2569
2001-06-21,-2.0571
2001-06-22,1.8086
2001-06-25,-0.4585
2001-06-26,-0.2015
2001-06-27,-3.3747
2001-06-28,3.9104
2001-06-29,0.5458
2001-07-02,3.7714
2001-07-03,1.8447
2001-07-05,-2.9467
2001-07-06,-9.7493
2001-07-09,-0.9877
2001-07-10,-5.1434
2001-07-11,1.8732
2001-07-12,10.645199999999999
2001-07-13,-1.5743
2001-07-16,-7.5829
2001-07-17,5.0962
2001-07-18,-3.9341
2001-07-19,5.3968
2001-07-20,-0.9036
2001-07-23,-2.614
2001-07-24,-1.4668999999999999
2001-07-25,-1.4888
2001-07-26,5.7878
2001-07-27,3.2523
2001-07-30,-0.0294
2001-07-31,0.0589
2001-08-01,3.2961
2001-08-02,2.1652
2001-08-03,-2.6771000000000003
2001-08-06,-0.745
2001-08-07,-1.5589
2001-08-08,-5.5718
2001-08-09,0.9317
2001-08-10,-0.2154
2001-08-13,0.37
2001-08-14,-1.2288999999999999
2001-08-15,-2.5816
2001-08-16,0.0958
2001-08-17,-3.8914999999999997
2001-08-20,2.0246
2001-08-21,-4.5543
2001-08-22,7.3279
2001-08-23,-0.7304
2001-08-24,12.1241
2001-08-27,0.7989
2001-08-28,-3.1701
2001-08-29,-1.9877
2001-08-30,-1.4316
2001-08-31,-0.8169
2001-09-04,-4.6065000000000005
2001-09-05,-3.198
2001-09-06,-4.2616
2001-09-07,1.8634
2001-09-10,-3.1843
2001-09-17,-9.3072
2001-09-18,-6.4043
2001-09-19,-0.5771
2001-09-20,-12.2305
2001-09-21,-5.0543
2001-09-24,8.9552
2001-09-25,-1.3699
2001-09-26,-9.0278
2001-09-27,-3.3079
2001-09-28,2.6316
2001-10-01,-0.5641
2001-10-02,0.5673
2001-10-03,6.9231
2001-10-04,3.4053
2001-10-05,-0.7421
2001-10-08,4.2056000000000004
2001-10-09,-4.1256
2001-10-10,6.8756
2001-10-11,14.0481
2001-10-12,-5.7943
2001-10-15,-6.6395
2001-10-16,1.6579000000000002
2001-10-17,-8.7983
2001-10-18,-5.8824
2001-10-19,-4.95
2001-10-22,4.6291
2001-10-23,-0.3519
2001-10-24,9.9899
2001-10-25,8.0275
2001-10-26,1.0191
2001-10-29,-6.6835
2001-10-30,-2.973
2001-10-31,7.0102
2001-11-01,8.4599
2001-11-02,4.72
2001-11-05,-1.7953000000000001
2001-11-06,1.3224
2001-11-07,0.5758
2001-11-08,-0.5725
2001-11-09,-0.7294
2001-11-12,3.4416
2001-11-13,4.2991
2001-11-14,-1.4695
2001-11-15,-1.0549
2001-11-16,0.9926
2001-11-19,1.2013
2001-11-20,-6.259
2001-11-21,1.3814
2001-11-23,2.4224
2001-11-26,7.5758
2001-11-27,-0.3779
2001-11-28,-4.1724
2001-11-29,5.7575
2001-11-30,-5.2059
2001-12-03,-1.4716
2001-12-04,6.5574
2001-12-05,9.7778
2001-12-06,1.3703
2001-12-07,-2.8264
2001-12-10,-3.1299
2001-12-11,1.077
2001-12-12,0.7427
2001-12-13,-8.6218
2001-12-14,3.5777
2001-12-17,3.6912000000000003
2001-12-18,2.678
2001-12-19,-5.3117
2001-12-20,-5.2402
2001-12-21,3.4739
2001-12-24,-3.3916
2001-12-26,2.1277
2001-12-27,3.9236
2001-12-28,1.2362
2001-12-31,-0.5281
2002-01-02,2.0239
2002-01-03,8.878
2002-01-04,0.8961
2002-01-07,0.9473
2002-01-08,0.8504
2002-01-09,0.756
2002-01-10,-1.9625
2002-01-11,-1.4424000000000001
2002-01-14,-0.8065
2002-01-15,0.8732
2002-01-16,-14.9254
2002-01-17,-5.2632
2002-01-18,0.5556
2002-01-22,-3.6096
2002-01-23,8.1391
2002-01-24,-1.4134
2002-01-25,4.1219
2002-01-28,0.6196
2002-01-29,-2.5316
2002-01-30,4.3875
2002-01-31,0.4035
2002-02-01,0.4689
2002-02-04,-1.6333
2002-02-05,-0.1694
2002-02-06,2.5798
2002-02-07,-5.6254
2002-02-08,1.5777999999999999
2002-02-11,5.7646
2002-02-12,0.718
2002-02-13,7.8419
2002-02-14,-1.5625
2002-02-15,-0.1832
2002-02-19,-3.3945
2002-02-20,6.3311
2002-02-21,-6.7877
2002-02-22,-1.7566000000000002
2002-02-25,8.7126
2002-02-26,2.3325
2002-02-27,-1.4904
2002-02-28,-0.5933
2002-03-01,12.0561
2002-03-04,4.3941
2002-03-05,-0.2806
2002-03-06,-0.6395
2002-03-07,0.5407
2002-03-08,0.3841
2002-03-11,-2.0408
2002-03-12,-2.3958
2002-03-13,-4.7492
2002-03-14,0.4482
2002-03-15,3.179
2002-03-18,2.6757
2002-03-19,1.0792
2002-03-20,-1.5104
2002-03-21,1.8244
2002-03-22,-1.3763
2002-03-25,-1.5798
2002-03-26,1.7924
2002-03-27,-0.1314
2002-03-28,3.7632
2002-04-01,-0.6087
2002-04-02,-2.3731
2002-04-03,-1.8557000000000001
2002-04-04,1.7309999999999999
2002-04-05,-3.1414
2002-04-08,-1.3514
2002-04-09,-3.9726
2002-04-10,-1.1698
2002-04-11,3.06
2002-04-12,3.0812
2002-04-15,2.6902
2002-04-16,4.4985
2002-04-17,-1.494
2002-04-18,-6.1697
2002-04-19,-2.5205
2002-04-22,-1.8269
2002-04-23,-0.7157
2002-04-24,-5.2768
2002-04-25,1.0654
2002-04-26,-5.0904
2002-04-29,0.9838
2002-04-30,3.5512
2002-05-01,2.3369
2002-05-02,-5.2491
2002-05-03,-5.8216
2002-05-06,-0.2991
2002-05-07,-0.3667
2002-05-08,5.8548
2002-05-09,-4.4879999999999995
2002-05-10,-3.0774
2002-05-13,4.5748999999999995
2002-05-14,7.6068999999999996
2002-05-15,-2.6092
2002-05-16,0.2804
2002-05-17,-3.1687
2002-05-20,-0.7379
2002-05-21,-2.8765
2002-05-22,-3.2945
2002-05-23,-3.6475999999999997
2002-05-24,-1.75
2002-05-28,0.0727
2002-05-29,1.0897000000000001
2002-05-30,-1.7248
2002-05-31,-0.9872
2002-06-03,-2.1418
2002-06-04,3.7736
2002-06-05,0.0
2002-06-06,-2.4
2002-06-07,-2.8316
2002-06-10,-0.3067
2002-06-11,-2.6923
2002-06-12,4.3478
2002-06-13,-3.4091
2002-06-14,1.4118
2002-06-17,5.7618
2002-06-18,-2.6325
2002-06-19,-4.5813
2002-06-20,-2.7548
2002-06-21,-2.7519
2002-06-24,3.4956
2002-06-25,-4.3024000000000004
2002-06-26,4.4118
2002-06-27,-0.8048
2002-06-28,-4.6653
2002-07-01,-4.6809
2002-07-02,-9.1518
2002-07-03,-1.0319
2002-07-05,11.4201
2002-07-08,-4.9465
2002-07-09,-3.7037
2002-07-10,-4.1383
2002-07-11,7.872
2002-07-12,-0.4708
2002-07-15,5.0142
2002-07-16,-2.027
2002-07-17,-15.0345
2002-07-18,-5.3571
2002-07-19,-1.0863
2002-07-22,0.0
2002-07-23,-11.2717
2002-07-24,3.9088000000000003
2002-07-25,-11.7868
2002-07-26,1.8479
2002-07-29,7.6762
2002-07-30,4.6662
2002-07-31,-7.1207
2002-08-01,-4.2
2002-08-02,-4.245
2002-08-05,-5.2326
2002-08-06,7.2853
2002-08-07,1.787
2002-08-08,1.7556
2002-08-09,0.8282
2002-08-12,-1.9849
2002-08-13,-3.4916
2002-08-14,6.2952
2002-08-15,0.6807
2002-08-16,5.2062
2002-08-19,4.3702
2002-08-20,-6.0961
2002-08-21,6.0984
2002-08-22,-0.8653
2002-08-23,-8.0424
2002-08-26,-1.1525
2002-08-27,-5.2126
2002-08-28,-4.7033000000000005
2002-08-29,-4.4039
2002-08-30,0.4766
2002-09-03,-3.8735
2002-09-04,0.2467
2002-09-05,-5.5783000000000005
2002-09-06,7.9062
2002-09-09,0.8052
2002-09-10,5.1118
2002-09-11,1.6717
2002-09-12,-5.4559
2002-09-13,-2.7668
2002-09-16,-4.878
2002-09-17,-1.2821
2002-09-18,-4.329
2002-09-19,-8.7783
2002-09-20,-0.1984
2002-09-23,-10.0398
2002-09-24,1.768
2002-09-25,4.4517
2002-09-26,-3.3264
2002-09-27,5.4839
2002-09-30,-2.1407
2002-10-01,-1.0417
2002-10-02,-2.4211
2002-10-03,-5.6095
2002-10-04,-8.8
2002-10-07,-5.3885
2002-10-08,0.2649
2002-10-09,-4.6235
2002-10-10,10.3878
2002-10-11,17.9423
2002-10-14,-2.1277
2002-10-15,7.6087
2002-10-16,-7.3737
2002-10-17,7.9607
2002-10-18,6.6667
2002-10-21,6.0606
2002-10-22,-7.0536
2002-10-23,5.5716
2002-10-24,2.0018
2002-10-25,6.7797
2002-10-28,1.2530999999999999
2002-10-29,-5.7756
2002-10-30,9.9825
2002-10-31,-3.5827999999999998
2002-11-01,4.4591
2002-11-04,4.3478
2002-11-05,-2.5758
2002-11-06,4.5100999999999996
2002-11-07,-10.1935
2002-11-08,-3.3969
2002-11-11,-4.8027
2002-11-12,-1.7117
2002-11-13,2.0165
2002-11-14,10.8715
2002-11-15,1.7018
2002-11-18,0.239
2002-11-19,0.5564
2002-11-20,17.8656
2002-11-21,7.3105
2002-11-22,-0.125
2002-11-25,3.0663
2002-11-26,-5.5859
2002-11-27,9.2605
2002-11-29,-3.5315
2002-12-02,0.6711
2002-12-03,-3.5758
2002-12-04,-7.3539
2002-12-05,1.1533
2002-12-06,-3.6217
2002-12-09,-9.8817
2002-12-10,7.7992
2002-12-11,-0.4298
2002-12-12,-0.8633
2002-12-13,-4.717
2002-12-16,8.8347
2002-12-17,2.8691
2002-12-18,-9.0476
2002-12-19,0.5236
2002-12-20,0.0
2002-12-23,4.1667
2002-12-24,-2.2857
2002-12-26,0.4386
2002-12-27,-2.1106
2002-12-30,-2.5279
2002-12-31,-0.7628
2003-01-02,7.9939
2003-01-03,0.9253
2003-01-06,8.0395
2003-01-07,0.9138
2003-01-08,-3.5576
2003-01-09,1.9449999999999998
2003-01-10,4.0132
2003-01-13,-5.2498
2003-01-14,3.3378
2003-01-15,-16.0853
2003-01-16,-4.465
2003-01-17,-1.9339
2003-01-21,-2.4651
2003-01-22,1.5164
2003-01-23,2.8216
2003-01-24,-6.699
2003-01-27,-3.8062
2003-01-28,-0.9892
2003-01-29,-2.3615
2003-01-30,-5.4884
2003-01-31,2.2638
2003-02-03,-0.1925
2003-02-04,-1.8322
2003-02-05,0.2947
2003-02-06,-2.5465
2003-02-07,-3.2161
2003-02-10,1.1423
2003-02-11,-1.54
2003-02-12,-0.1043
2003-02-13,1.4614
2003-02-14,6.1728
2003-02-18,6.0078
2003-02-19,-1.0055
2003-02-20,2.1237
2003-02-21,4.8825
2003-02-24,0.0862
2003-02-25,-0.7752
2003-02-26,-3.9062
2003-02-27,3.0714
2003-02-28,1.5776
2003-03-03,-3.9689
2003-03-04,-2.6954000000000002
2003-03-05,0.277
2003-03-06,-1.4733
2003-03-07,-2.243
2003-03-10,1.3384
2003-03-11,1.3208
2003-03-12,4.0968
2003-03-13,11.806799999999999
2003-03-14,-1.92
2003-03-17,4.4046
2003-03-18,2.6563
2003-03-19,-1.446
2003-03-20,2.471
2003-03-21,2.7129
2003-03-24,-4.6955
2003-03-25,-0.4619
2003-03-26,-2.1655
2003-03-27,-2.4506
2003-03-28,-2.6742
2003-03-31,-3.0808
2003-04-01,2.9210000000000003
2003-04-02,7.0952
2003-04-03,-0.1559
2003-04-04,-2.5761
2003-04-07,2.9647
2003-04-08,-3.7354000000000003
2003-04-09,-4.042
2003-04-10,0.5897
2003-04-11,-0.5863
2003-04-14,3.7911
2003-04-15,0.487
2003-04-16,-5.1696
2003-04-17,5.1959
2003-04-21,-1.7004000000000001
2003-04-22,3.9539
2003-04-23,-1.3471
2003-04-24,-2.6506
2003-04-25,-5.6106
2003-04-28,2.2727
2003-04-29,0.2564
2003-04-30,-1.1083
2003-05-01,0.8621
2003-05-02,8.9744
2003-05-05,2.8235
2003-05-06,0.4577
2003-05-07,-4.2521
2003-05-08,-3.2514
2003-05-09,7.0492
2003-05-12,7.2741
2003-05-13,1.9986000000000002
2003-05-14,-1.4696
2003-05-15,0.4972
2003-05-16,1.1307
2003-05-19,-3.5639
2003-05-20,1.1594
2003-05-21,4.0115
2003-05-22,4.6143
2003-05-23,0.8558
2003-05-27,5.0914
2003-05-28,1.8634
2003-05-29,0.4268
2003-05-30,4.1287
2003-06-02,-1.4577
2003-06-03,-0.1183
2003-06-04,4.3839
2003-06-05,2.7241999999999997
2003-06-06,-2.6519
2003-06-09,-2.0431
2003-06-10,0.2897
2003-06-11,0.6932
2003-06-12,-0.4016
2003-06-13,-4.7811
2003-06-16,3.5088
2003-06-17,4.5587
2003-06-18,6.1487
2003-06-19,-4.7393
2003-06-20,-0.995
2003-06-23,-3.5176
2003-06-24,-2.3148
2003-06-25,-1.5403
2003-06-26,3.3694
2003-06-27,0.8149
2003-06-30,-0.0577
2003-07-01,2.1953
2003-07-02,0.9045
2003-07-03,-1.7927
2003-07-07,8.556799999999999
2003-07-08,0.6306
2003-07-09,0.9399
2003-07-10,-1.8107
2003-07-11,-2.0021
2003-07-14,2.7957
2003-07-15,-2.249
2003-07-16,-9.8448
2003-07-17,-1.0682
2003-07-18,-1.6797
2003-07-21,-2.1354
2003-07-22,3.4913
2003-07-23,4.3373
2003-07-24,-1.8476
2003-07-25,1.6471
2003-07-28,0.7523
2003-07-29,-1.838
2003-07-30,-1.2873
2003-07-31,-2.4896
2003-08-01,0.3647
2003-08-04,-0.7268
2003-08-05,-2.3185000000000002
2003-08-06,-2.5609
2003-08-07,0.8333
2003-08-08,-4.1958
2003-08-11,0.7963
2003-08-12,4.0158
2003-08-13,2.4051
2003-08-14,1.7305000000000001
2003-08-15,-2.7339
2003-08-18,7.6202
2003-08-19,2.1474
2003-08-20,-2.1591
2003-08-21,3.9489
2003-08-22,-3.6313
2003-08-25,0.5797
2003-08-26,-0.4035
2003-08-27,2.8356
2003-08-28,0.3376
2003-08-29,0.0
2003-09-02,-1.9069
2003-09-03,2.6301
2003-09-04,7.2423
2003-09-05,4.4675
2003-09-08,4.2765
2003-09-09,0.2861
2003-09-10,-6.2767
2003-09-11,1.5221
2003-09-12,2.2489
2003-09-15,-1.2708
2003-09-16,5.099
2003-09-17,0.6123
2003-09-18,1.6854
2003-09-19,1.2891
2003-09-22,-1.5909
2003-09-23,1.0162
2003-09-24,-6.1728
2003-09-25,-1.3645
2003-09-26,-3.7055
2003-09-29,-0.1539
2003-09-30,-4.4193
2003-10-01,0.5376
2003-10-02,0.0535
2003-10-03,1.4965
2003-10-06,0.4213
2003-10-07,3.3036
2003-10-08,-1.9289
2003-10-09,0.207
2003-10-10,-1.0331
2003-10-13,-1.6179999999999999
2003-10-14,3.9257
2003-10-15,3.5733
2003-10-16,0.8379
2003-10-17,-3.5679
2003-10-20,2.0781
2003-10-21,1.142
2003-10-22,-5.5965
2003-10-23,-2.6521
2003-10-24,-0.641
2003-10-27,1.4516
2003-10-28,15.6863
2003-10-29,1.4201
2003-10-30,3.3424
2003-10-31,-0.4371
2003-11-03,6.4091000000000005
2003-11-04,-2.2277
2003-11-05,1.5612
2003-11-06,4.7362
2003-11-07,-0.1983
2003-11-10,-5.3259
2003-11-11,0.7557
2003-11-12,3.0417
2003-11-13,-2.3453
2003-11-14,-4.7619
2003-11-17,0.6522
2003-11-18,1.8575
2003-11-19,1.7812000000000001
2003-11-20,-2.0833
2003-11-21,1.234
2003-11-24,3.657
2003-11-25,-0.4461
2003-11-26,1.2627
2003-11-28,1.2469999999999999
2003-12-01,-0.2384
2003-12-02,0.4779
2003-12-03,1.4665
2003-12-04,-3.6719
2003-12-05,-3.8929
2003-12-08,-0.8439
2003-12-09,-3.1915
2003-12-10,-0.1319
2003-12-11,2.0687
2003-12-12,1.5093
2003-12-15,-4.2056000000000004
2003-12-16,-0.7095
2003-12-17,-1.5632000000000001
2003-12-18,7.3956
2003-12-19,-0.4225
2003-12-22,-0.7213
2003-12-23,4.0598
2003-12-24,1.7659
2003-12-26,0.2825
2003-12-29,2.2938
2003-12-30,0.4721
2003-12-31,-0.3524
2004-01-02,-1.1788
2004-01-05,4.334
2004-01-06,0.7241
2004-01-07,0.454
2004-01-08,4.6704
2004-01-09,-0.8276
2004-01-12,0.6531
2004-01-13,-3.5689
2004-01-14,-0.486
2004-01-15,12.6972
2004-01-16,1.0
2004-01-20,1.2871000000000001
2004-01-21,-2.8348
2004-01-22,-5.332
2004-01-23,-1.9483000000000001
2004-01-26,1.1199
2004-01-27,-4.2872
2004-01-28,-0.1493
2004-01-29,-2.8411
2004-01-30,3.5013
2004-02-02,-1.7844
2004-02-03,-2.7252
2004-02-04,-4.6693
2004-02-05,-0.2041
2004-02-06,9.4888
2004-02-09,-1.4569
2004-02-10,-0.1516
2004-02-11,2.5437
2004-02-12,-1.1107
2004-02-13,-3.3321
2004-02-17,2.4012000000000002
2004-02-18,-0.3404
2004-02-19,-1.9355
2004-02-20,-3.7539
2004-02-23,-4.9859
2004-02-24,-2.4968
2004-02-25,5.4688
2004-02-26,1.3169
2004-02-27,0.1219
2004-03-01,2.9615
2004-03-02,-0.5122
2004-03-03,-5.6238
2004-03-04,0.2937
2004-03-05,0.6276
2004-03-08,-4.948
2004-03-09,1.3123
2004-03-10,-3.4542
2004-03-11,0.1789
2004-03-12,2.0089
2004-03-15,-3.9387
2004-03-16,0.9567
2004-03-17,3.565
2004-03-18,-1.8300999999999998
2004-03-19,-6.3471
2004-03-22,-0.0474
2004-03-23,-0.4267
2004-03-24,3.7619
2004-03-25,8.6737
2004-03-26,-1.1824
2004-03-29,1.8803
2004-03-30,0.755
2004-03-31,-0.791
2004-04-01,3.1053
2004-04-02,3.2153
2004-04-05,1.459
2004-04-06,-2.4874
2004-04-07,-0.1594
2004-04-08,-0.2395
2004-04-12,0.8403
2004-04-13,-1.3492
2004-04-14,0.0805
2004-04-15,-5.7476
2004-04-16,-2.1748
2004-04-19,0.5231
2004-04-20,-3.5559
2004-04-21,3.0576
2004-04-22,-0.8726
2004-04-23,2.993
2004-04-26,-3.7179
2004-04-27,-3.1957
2004-04-28,-1.4672
2004-04-29,-4.1415
2004-04-30,-1.068
2004-05-03,-0.5888
2004-05-04,1.925
2004-05-05,1.4043999999999999
2004-05-06,-0.9074
2004-05-07,2.0723
2004-05-10,-1.322
2004-05-11,2.6316
2004-05-12,-2.0047
2004-05-13,-0.5709
2004-05-14,-0.9091
