ticker,XREG US Equity
2014-06-17,0.0
2014-06-18,-0.9434
2014-06-19,0.9524
2014-06-20,2.8302
2014-06-23,3.6696999999999997
2014-06-24,5.3097
2014-06-25,0.8403
2014-06-26,4.1667
2014-06-27,-3.2
2014-06-30,0.0
2014-07-01,-0.8264
2014-07-02,1.6667
2014-07-03,1.6393
2014-07-07,-1.6129
2014-07-08,2.459
2014-07-09,-1.6
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,-0.813
2014-07-17,1.6393
2014-07-18,0.8065
2014-07-21,-1.6
2014-07-22,0.813
2014-07-23,-0.8065
2014-07-24,0.0
2014-07-25,1.626
2014-07-28,4.0
2014-07-29,3.8462
2014-07-30,0.0
2014-07-31,1.4815
2014-08-01,-5.1095
2014-08-04,-10.0
2014-08-05,-1.7094
2014-08-06,1.7391
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,4.2735
2014-08-12,-1.6393
2014-08-13,4.1667
2014-08-14,0.8
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,2.3810000000000002
2014-08-20,0.0
2014-08-21,-0.7752
2014-08-22,-1.5625
2014-08-25,-28.5714
2014-08-26,5.5556
2014-08-27,-6.3158
2014-08-28,-21.3483
2014-08-29,11.4286
2014-09-02,2.5641
2014-09-03,3.75
2014-09-04,-3.6145
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,-6.25
2014-09-10,5.3333
2014-09-11,0.0
2014-09-12,2.5316
2014-09-15,-1.2346
2014-09-16,-10.0
2014-09-17,4.1667
2014-09-18,-2.8
2014-09-19,12.4829
2014-09-22,3.0488
2014-09-23,-4.142
2014-09-24,4.9383
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,3.5294
2014-09-30,1.1364
2014-10-01,2.2261
2014-10-02,-2.1776
2014-10-03,-5.618
2014-10-06,3.5714
2014-10-07,-6.9325
2014-10-08,-1.2428
2014-10-09,-3.7205
2014-10-10,5.2119
2014-10-13,-11.0957
2014-10-14,-1.8226
2014-10-15,-3.1294
2014-10-16,-9.4725
2014-10-17,4.8185
2014-10-20,-30.4482
2014-10-21,32.3009
2014-10-22,-8.3612
2014-10-23,20.438
2014-10-24,-12.1212
2014-10-27,0.0
2014-10-28,3.4483
2014-10-29,0.0
2014-10-30,8.3125
2014-10-31,4.6355
2014-11-03,-19.0993
2014-11-04,14.4967
2014-11-05,-5.3979
2014-11-06,-2.6641
2014-11-07,8.6207
2014-11-10,0.0
2014-11-11,-6.3294
2014-11-12,8.2821
2014-11-13,6.4163
2014-11-14,0.5882
2014-11-17,-3.5088
2014-11-18,-4.5644
2014-11-19,4.7827
2014-11-20,1.4583
2014-11-21,-10.3976
2014-11-24,-0.0208
2014-11-25,-3.3132
2014-11-26,-4.2457
2014-11-28,-7.9901
2014-12-01,0.0245
2014-12-02,0.0
2014-12-03,34.9963
2014-12-04,1.4493
2014-12-05,0.0
2014-12-08,-17.1429
2014-12-09,3.2543
2014-12-10,-3.1517
2014-12-11,3.4483
2014-12-12,-2.0208
2014-12-15,-1.3396
2014-12-16,-7.1336
2014-12-17,-1.6709
2014-12-18,-7.4817
2014-12-19,-12.2194
2014-12-22,-2.3249
2014-12-23,16.632
2014-12-26,8.1633
2014-12-29,0.0
2014-12-30,-56.6038
2014-12-31,52.1739
2015-01-02,22.8571
2015-01-05,-6.9767
2015-01-06,-10.0
2015-01-07,22.2222
2015-01-08,9.0909
2015-01-09,6.25
2015-01-12,5.8824
2015-01-13,-5.5556
2015-01-14,1.9607999999999999
2015-01-15,3.8462
2015-01-16,5.5556
2015-01-20,1.7544
2015-01-21,15.5172
2015-01-22,4.0299
2015-01-23,1.8203
2015-01-26,-1.365
2015-01-27,-10.0
2015-01-28,1.5675
2015-01-29,-10.3145
2015-01-30,-6.7959
2015-02-02,-0.9114
2015-02-03,-6.8514
2015-02-04,-21.0027
2015-02-05,12.8205
2015-02-06,15.9091
2015-02-09,7.8431
2015-02-10,0.1818
2015-02-11,-7.4183
2015-02-12,11.7373
2015-02-13,0.0
2015-02-17,-2.6535
2015-02-18,-2.6808
2015-02-19,-1.8519
2015-02-20,0.0
2015-02-23,-1.8868
2015-02-24,0.0
2015-02-25,2.7885
2015-02-26,-4.5837
2015-02-27,0.0
2015-03-02,-2.1201
2015-03-03,-11.8568
2015-03-04,-6.8466000000000005
2015-03-05,-7.2888
2015-03-06,-1.3158
2015-03-09,1.3333
2015-03-10,7.8947
2015-03-11,-7.2866
2015-03-12,2.5978
2015-03-13,4.6154
2015-03-16,-8.5784
2015-03-17,7.2051
2015-03-18,-2.4695
2015-03-19,-7.6923
2015-03-20,-0.0347
2015-03-23,-0.0174
2015-03-24,-5.4716000000000005
2015-03-25,8.7835
2015-03-26,1.3345
2015-03-27,-6.6511
2015-03-30,-2.8571
2015-03-31,-8.7684
2015-04-01,19.2827
2015-04-02,-4.0709
2015-04-06,7.0611
2015-04-07,5.2303
2015-04-08,-1.4692
2015-04-09,-4.0926
2015-04-10,-6.0536
2015-04-13,1.4085
2015-04-14,-16.7188
2015-04-15,-29.9562
2015-04-16,19.0476
2015-04-17,8.8
2015-04-20,-17.2794
2015-04-21,-2.2222
2015-04-22,-11.3636
2015-04-23,-1.0256
2015-04-24,3.6269
2015-04-27,14.0
2015-04-28,-10.0877
2015-04-29,-21.9512
2015-04-30,25.0
2015-05-01,-14.9375
2015-05-04,7.2741
2015-05-05,4.0411
2015-05-06,0.0
2015-05-07,0.0658
2015-05-08,5.2632
2015-05-11,-20.0
2015-05-12,0.0
2015-05-13,8.5547
2015-05-14,-13.638
2015-05-15,-13.25
2015-05-18,-21.6138
2015-05-19,2.9412000000000003
2015-05-20,14.1667
2015-05-21,-12.4088
2015-05-22,0.0
2015-05-26,4.7619
2015-05-27,27.2727
2015-05-28,14.2857
2015-05-29,-12.5
2015-06-01,-3.5714
2015-06-02,-11.1111
2015-06-03,-5.0
2015-06-04,22.807
2015-06-05,-17.7679
2015-06-08,4.2345
2015-06-09,-3.3333
2015-06-10,-0.7543
2015-06-11,-11.2378
2015-06-12,27.0948
2015-06-15,-15.3032
2015-06-16,18.1818
2015-06-17,-7.5962
2015-06-18,20.7076
2015-06-19,-10.3448
2015-06-22,7.5962
2015-06-23,-15.862400000000001
2015-06-25,-14.923
2015-06-29,-0.1248
2015-06-30,-21.625
2015-07-01,71.8501
2015-07-02,-10.9977
2015-07-06,-33.2638
2015-07-07,-25.0
2015-07-08,33.3333
2015-07-09,25.0
2015-07-10,0.0
2015-07-13,20.0
2015-07-14,-41.6667
2015-07-15,28.5714
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,5.5556
2015-07-21,-12.9605
2015-07-22,14.8904
2015-07-23,0.0
2015-07-24,-5.2632
2015-07-27,0.0
2015-07-28,-11.25
2015-07-29,25.1956
2015-07-30,0.0
2015-07-31,30.0
2015-08-03,-11.6346
2015-08-04,-8.7051
2015-08-06,-6.5554
2015-08-07,0.0
2015-08-10,0.0
2015-08-11,32.5255
2015-08-12,-7.6997
2015-08-13,-16.684
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,-33.7297
2015-08-19,51.0859
2015-08-20,0.0
2015-08-21,-11.0
2015-08-24,0.0
2015-08-25,-0.1404
2015-08-26,-24.6132
2015-08-27,17.9104
2015-08-28,-17.5633
2015-08-31,34.9328
2015-09-01,-11.2376
2015-09-02,12.6603
2015-09-03,-23.0441
2015-09-04,15.1571
2015-09-08,-1.2841
2015-09-09,-32.8455
2015-09-10,25.908
2015-09-11,16.9231
2015-09-14,1.3158
2015-09-15,0.0
2015-09-16,23.3766
2015-09-17,0.0
2015-09-18,-18.0263
2015-09-21,13.0016
2015-09-22,-14.9148
2015-09-23,0.0
2015-09-24,20.2003
2015-09-25,-1.25
2015-09-28,-18.5654
2015-09-29,10.5354
2015-09-30,0.0
2015-10-01,-0.1563
2015-10-02,0.1565
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,6.25
2015-10-09,17.647100000000002
2015-10-12,50.0
2015-10-13,-9.9583
2015-10-14,3.6557
2015-10-15,7.1429
2015-10-16,0.0833
2015-10-19,3.164
2015-10-20,-12.8329
2015-10-21,-10.8333
2015-10-22,10.2285
2015-10-23,11.5403
2015-10-26,-0.2111
2015-10-27,-12.0609
2015-10-28,15.3994
2015-10-29,-0.3336
2015-10-30,-15.9833
2015-11-02,19.4223
2015-11-03,-18.5154
2015-11-04,-9.9284
2015-11-05,-9.0909
2015-11-06,-10.0
2015-11-09,10.5556
2015-11-10,-28.6432
2015-11-12,-1.4085
2015-11-13,-14.2857
2015-11-16,15.0
2015-11-17,-13.0435
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,-1.6667
2015-11-24,-15.2542
2015-11-25,-2.0
2015-11-27,-14.0306
2015-11-30,6.8248999999999995
2015-12-01,11.1111
2015-12-02,0.0
2015-12-03,10.0
2015-12-04,5.4545
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,-13.7931
2015-12-10,-26.0
2015-12-11,8.1081
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,25.0
2015-12-17,-19.75
2015-12-18,11.838
2015-12-21,0.2786
2015-12-22,-4.1667
2015-12-23,-13.0435
2015-12-24,46.3333
2015-12-28,-28.9294
2015-12-29,-1.7628
2015-12-30,-21.6966
2015-12-31,6.6667
2016-01-04,-6.25
2016-01-05,33.3333
2016-01-06,-17.5
2016-01-07,35.9848
2016-01-08,-10.8635
2016-01-11,-12.5
2016-01-12,-13.75
2016-01-13,42.4431
2016-01-14,-29.7965
2016-01-15,2.0704
2016-01-20,-4.6653
2016-01-21,22.1277
2016-01-22,-2.7875
2016-01-25,11.828
2016-01-29,-2.5641
2016-02-01,-21.0526
2016-02-02,-13.3333
2016-02-03,-3.3654
2016-02-04,-0.4975
2016-02-05,3.25
2016-02-09,-13.3172
2016-02-11,4.1899
2016-02-12,20.1072
2016-02-16,-39.2857
2016-02-17,-11.7647
2016-02-18,-3.3333
2016-02-19,119.3966
2016-02-22,-21.4145
2016-02-23,-11.5
2016-02-24,-9.6045
2016-02-25,0.0
2016-02-26,-0.9375
2016-02-29,0.9464
2016-03-01,-10.9375
2016-03-02,-3.5088
2016-03-03,-5.0909
2016-03-04,-1.9157
2016-03-07,-5.4688
2016-03-08,0.0
2016-03-09,-34.7107
2016-03-10,29.7468
2016-03-11,-21.9512
2016-03-14,58.75
2016-03-15,-30.7087
2016-03-16,15.3409
2016-03-17,0.0
2016-03-18,2.4631
2016-03-21,53.8462
2016-03-22,-30.0
2016-03-23,14.2857
2016-03-24,0.0
2016-03-28,-31.25
2016-03-29,54.5455
2016-03-30,-6.6176
2016-03-31,-11.811
2016-04-01,-29.4643
2016-04-04,20.2532
2016-04-05,2.1053
2016-04-07,31.4433
2016-04-08,3.5294
2016-04-11,21.2121
2016-04-12,-30.0
2016-04-13,3.5714
2016-04-14,-23.2759
2016-04-15,-2.2472
2016-04-18,-8.046
2016-04-19,48.125
2016-04-20,-25.7384
2016-04-21,38.0682
2016-04-22,-1.2346
2016-04-25,0.0
2016-04-27,-20.0
2016-04-28,21.875
2016-04-29,2.1368
2016-05-02,-25.1046
2016-05-03,41.3408
2016-05-06,13.834
2016-05-09,-32.2917
2016-05-10,21.5385
2016-05-11,-2.9536
2016-05-12,32.1739
2016-05-13,5.2632
2016-05-16,15.0
2016-05-17,14.4022
2016-05-18,1.6627
2016-05-19,2.8037
2016-05-20,-34.5455
2016-05-23,-31.5972
2016-05-24,35.0254
2016-05-25,6.015
2016-05-26,8.8652
2016-05-27,-17.9153
2016-05-31,-14.2857
2016-06-01,8.7963
2016-06-02,-18.2979
2016-06-03,34.375
2016-06-06,-7.7519
2016-06-07,6.7227
2016-06-08,-11.811
2016-06-09,0.0
2016-06-10,60.7143
2016-06-13,-11.1111
2016-06-14,-3.4375
2016-06-15,13.9159
2016-06-16,-4.5455
2016-06-17,19.0476
2016-06-20,-18.75
2016-06-21,-4.0
2016-06-22,12.8205
2016-06-23,3.125
2016-06-24,-11.0193
2016-06-27,-20.1238
2016-06-28,-2.3256
2016-06-29,-14.2857
2016-06-30,11.1111
2016-07-01,0.0
2016-07-05,-12.5
2016-07-06,0.4762
2016-07-07,28.91
2016-07-08,18.3824
2016-07-11,-11.1801
2016-07-12,0.0
2016-07-13,-18.1818
2016-07-14,8.547
2016-07-18,-1.1811
2016-07-19,0.0
2016-07-20,10.3586
2016-07-21,0.0
2016-07-22,-14.0794
2016-07-25,-5.8824
2016-07-26,0.0
2016-07-27,-6.25
2016-07-28,-0.9524
2016-08-01,30.7692
2016-08-02,0.0
2016-08-03,-24.2647
2016-08-04,-6.7961
2016-08-05,0.0
2016-08-08,-8.3333
2016-08-12,9.0909
2016-08-15,-16.6667
2016-08-16,50.0
2016-08-17,33.3333
2016-08-18,-10.0
2016-08-19,-3.4722
2016-08-22,9.3525
2016-08-23,-47.3684
2016-08-24,66.25
2016-08-25,-33.8346
2016-08-26,40.9091
2016-08-29,-12.0968
2016-08-30,-3.6696999999999997
2016-08-31,37.1429
2016-09-01,-0.6944
2016-09-02,-5.5944
2016-09-06,11.8519
2016-09-07,-31.1258
2016-09-08,23.0769
2016-09-09,5.0781
2016-09-12,-0.7435
2016-09-15,-13.1086
2016-09-16,15.9483
2016-09-22,-27.5093
2016-09-26,-1.5385
2016-09-27,0.0
2016-09-28,57.2917
2016-09-30,-2.9801
2016-10-05,3.7542999999999997
2016-10-06,-3.6184
2016-10-07,-32.7645
2016-10-12,-2.5381
2016-10-14,2.6042
2016-10-18,1.0152
2016-10-20,-3.5176
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,-7.2917
2016-10-26,43.8202
2016-10-27,-30.0781
2016-10-31,44.6927
2016-11-01,0.0
2016-11-02,-5.4054
2016-11-03,-40.4082
2016-11-04,67.1233
2016-11-07,-47.541
2016-11-08,25.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-15,60.0
2016-11-18,-0.7813
2016-11-21,-3.1496
2016-11-23,-2.439
2016-11-25,0.0
2016-11-28,-28.75
2016-11-29,-0.5848
2016-11-30,3.5294
2016-12-01,44.3182
2016-12-02,-6.2992
2016-12-05,0.8403
2016-12-06,-13.3333
2016-12-07,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,-22.1154
2016-12-16,53.0864
2016-12-19,0.0
2016-12-21,-34.2742
2016-12-23,52.1472
2016-12-27,-28.2258
2016-12-28,36.5169
2016-12-30,0.823
2017-01-03,1.2245
2017-01-05,-28.2258
2017-01-06,42.1348
2017-01-10,-29.6443
2017-01-12,7.8652
2017-01-13,25.0
2017-01-17,-7.5
2017-01-18,8.1081
2017-01-20,-25.4167
2017-01-23,34.0782
2017-01-24,-25.4167
2017-01-26,34.0782
2017-01-27,0.0
2017-01-31,-0.8333
2017-02-03,0.8403
2017-02-06,0.0
2017-02-07,22.5
2017-02-08,-30.272100000000002
2017-02-09,87.3171
2017-02-10,-35.4167
2017-02-13,-6.0484
2017-02-14,11.588
2017-02-15,-9.6154
2017-02-16,-0.4255
2017-02-17,35.8974
2017-02-21,-24.5283
2017-02-24,0.0
2017-02-28,-16.6667
2017-03-03,20.0
2017-03-07,0.0
2017-03-08,-10.0
2017-03-09,-8.3333
2017-03-10,55.0505
2017-03-13,-21.8241
2017-03-14,0.0
2017-03-16,32.5
2017-03-17,0.0
2017-03-20,-39.6226
2017-03-22,48.9583
2017-03-23,-21.6783
2017-03-24,-3.5714
2017-03-27,19.9074
2017-03-29,-0.3861
2017-03-30,-19.3798
2017-03-31,22.1154
2017-04-03,-32.6772
2017-04-04,2.924
2017-04-05,-3.4091
2017-04-06,48.2353
2017-04-07,-4.7619
2017-04-11,-4.1667
2017-04-12,-15.2174
2017-04-13,0.0
2017-04-19,23.0769
2017-04-20,-25.8333
2017-04-21,-1.1236
2017-04-24,-9.0909
2017-04-25,18.125
2017-04-26,-13.7566
2017-04-27,46.0123
2017-04-28,0.0
2017-05-01,-32.7731
2017-05-02,1.25
2017-05-03,27.1605
2017-05-04,-30.0971
2017-05-08,-11.1111
2017-05-09,-2.3438
2017-05-10,13.6
2017-05-11,1.4085
2017-05-12,-5.5556
2017-05-16,-13.9706
2017-05-17,-4.2735
2017-05-19,28.5714
2017-05-22,33.3333
2017-05-30,-17.1875
2017-05-31,15.7233
2017-06-02,-14.1304
2017-06-05,-39.2405
2017-06-06,25.0
2017-06-08,4.0
2017-06-09,41.0256
2017-06-12,-3.6364
2017-06-13,3.7736
2017-06-20,-14.5455
2017-06-23,-4.2553
2017-06-26,-22.2222
2017-06-27,0.0
2017-06-28,42.8571
2017-06-30,0.0
2017-07-05,-25.1
2017-07-06,30.8411
2017-07-07,-6.1224
2017-07-12,-11.9565
2017-07-13,-38.2716
2017-07-17,20.0
2017-07-18,41.6667
2017-07-19,-17.647100000000002
2017-07-20,14.2857
2017-07-21,-37.5
2017-07-24,0.0
2017-07-25,20.0
2017-07-26,11.0
2017-07-27,-6.9069
2017-07-28,-19.3548
2017-08-01,36.0
2017-08-02,-8.5294
2017-08-08,-3.537
2017-08-10,-15.0
2017-08-14,33.5294
2017-08-18,10.1322
2017-08-24,-20.0
2017-08-30,25.0
2017-08-31,-20.0
2017-09-05,0.0
2017-09-13,18.3333
2017-09-14,-13.9296
2017-09-15,-1.8164
2017-09-18,-1.6667
2017-09-19,-23.7288
2017-09-20,0.0
2017-09-21,41.7778
2017-09-27,-21.6301
2017-10-03,2.0
2017-10-05,-1.9607999999999999
2017-10-10,-18.0
2017-10-13,21.9512
2017-10-16,20.0
2017-10-17,-1.6667
2017-10-18,1.6949
2017-10-19,6.6667
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,-6.25
2017-10-25,50.0
2017-10-26,0.0
2017-10-27,33.3333
2017-10-30,0.0
2017-10-31,1.6667
2017-11-01,6.5574
2017-11-02,7.6923
2017-11-03,-15.5714
2017-11-06,-3.5533
2017-11-07,-3.5088
2017-11-09,-40.1818
2017-11-10,-5.7751
2017-11-15,9.6774
2017-11-17,0.0
2017-11-21,-8.8235
2017-11-24,43.5484
2017-11-27,-30.3371
2017-11-28,0.0
2017-11-29,-33.871
2017-12-01,93.6585
2017-12-04,12.0907
2017-12-06,-41.573
2017-12-07,62.5
2017-12-08,4.142
2017-12-11,-26.7045
2017-12-13,0.0
2017-12-14,-36.4341
2017-12-15,104.1463
2017-12-20,-41.3381
2017-12-21,50.7128
2018-01-02,-32.4324
2018-01-03,48.0
2018-01-04,17.5676
2018-01-08,-31.0345
2018-01-10,46.6667
2018-01-11,-9.0909
2018-01-12,6.5
2018-01-16,-0.2347
2018-01-17,-15.8824
2018-01-18,-30.0699
2018-01-19,74.0
2018-01-22,-2.069
2018-01-24,-35.446
2018-01-25,60.0
2018-01-29,-9.0909
2018-02-01,0.0
2018-02-02,10.0
2018-02-05,-26.1364
2018-02-07,-7.6923
2018-02-09,30.0
2018-02-12,12.8205
2018-02-14,0.0
2018-02-15,-1.1364
2018-02-20,-36.7816
2018-02-21,0.9091
2018-02-22,0.9009
2018-02-23,38.5714
2018-02-26,-27.8351
2018-02-27,0.0
2018-02-28,42.8571
2018-03-02,0.0
2018-03-05,0.0
2018-03-15,-13.75
2018-03-16,-18.8406
2018-03-22,0.0
2018-03-23,42.8571
2018-03-26,-37.5
2018-03-28,-20.0
2018-03-29,-12.5
2018-04-02,57.1429
2018-04-03,43.6364
2018-04-04,-24.0506
2018-04-05,-41.6667
2018-04-06,68.5714
2018-04-09,35.5932
2018-04-10,-33.0
2018-04-11,20.1493
2018-04-13,-0.6211
2018-04-16,-37.5
2018-04-17,-12.5
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-24,0.0
2018-04-26,14.2857
2018-04-30,-25.0
2018-05-01,50.0
2018-05-02,34.0
2018-05-03,-0.4975
2018-05-07,-41.6667
2018-05-09,82.8571
2018-05-14,-43.75
2018-05-16,5.5556
2018-05-17,0.0
2018-05-21,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,34.2105
2018-05-31,-25.4902
2018-06-01,68.4211
2018-06-04,14.0625
2018-06-05,-47.9452
2018-06-11,0.0
2018-06-18,-2.6316
2018-06-20,-5.4054
2018-06-21,-28.5714
2018-06-25,4.0
2018-06-27,0.0
2018-06-29,73.0769
2018-07-02,-40.0
2018-07-13,-3.7037
2018-07-18,0.0
2018-07-24,0.0
2018-08-01,0.0
2018-08-02,-19.2308
2018-08-07,-19.0476
2018-08-09,5.8824
2018-08-10,11.1111
2018-08-14,10.0
2018-08-15,4.5455
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-09-12,-13.0435
2018-09-13,-10.0
2018-09-19,-11.1111
2018-09-20,0.0
2018-09-25,0.0
2018-10-03,0.0
2018-10-04,6.25
2018-10-05,-5.8824
2018-10-08,25.0
2018-10-09,45.0
2018-10-12,0.0
2018-10-16,-3.4483
2018-10-17,1.7856999999999998
2018-10-22,-26.3158
2018-10-23,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-30,-19.0476
2018-11-01,0.0
2018-11-02,0.0
2018-11-08,0.0
2018-11-14,0.0
2018-11-19,0.0
2018-11-21,0.0
2018-11-26,0.0
2018-11-30,0.0
2018-12-07,11.7647
2018-12-11,52.6316
2018-12-17,-41.3793
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-26,70.5882
2018-12-31,0.0
2019-01-07,-31.0345
2019-01-11,5.0
2019-01-14,42.8571
2019-01-15,-24.0
2019-01-22,-7.8947
2019-01-23,0.0
2019-01-28,2.1429
2019-01-30,-2.0979
2019-02-01,0.0
2019-02-06,0.0
2019-02-11,14.2857
2019-02-21,4.1667
2019-02-25,-16.0
2019-02-26,57.1429
2019-02-27,-33.3333
2019-02-28,-4.5455
2019-03-04,19.0476
2019-03-07,88.0
2019-03-08,-4.2553
2019-03-11,-11.1111
2019-03-12,5.0
2019-03-13,-4.7619
2019-03-14,12.5
2019-03-15,26.6667
2019-03-18,26.3158
2019-03-19,-9.7222
2019-03-20,-13.8462
2019-03-21,42.8571
2019-03-22,-12.5
2019-03-25,-25.7143
2019-03-26,19.2308
2019-03-27,-19.3548
2019-03-28,10.0
2019-03-29,0.0
2019-04-01,-9.0909
2019-04-02,18.2
2019-04-03,-13.7056
2019-04-04,7.8431
2019-04-05,-23.6364
2019-04-08,7.1429
2019-04-09,-15.5556
2019-04-10,18.4211
2019-04-11,-11.1111
2019-04-12,0.0
2019-04-15,-5.0
2019-04-16,-5.2632
2019-04-17,25.0
2019-04-18,-13.3333
2019-04-22,-2.5641
2019-04-23,5.2632
2019-04-24,-12.5
2019-04-25,-5.7143
2019-04-26,9.0909
2019-04-29,-13.8889
2019-04-30,3.2258
2019-05-01,-9.375
2019-05-02,3.4483
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,-26.6667
2019-05-08,13.6364
2019-05-09,24.0
2019-05-10,-19.3548
2019-05-13,20.0
2019-05-14,13.3333
2019-05-15,8.8235
2019-05-16,-13.5135
2019-05-17,-3.125
2019-05-20,-6.4516
2019-05-21,10.3448
2019-05-22,-25.0
2019-05-23,-12.5
2019-05-24,-4.0
2019-05-28,9.127
2019-05-29,0.0
2019-05-30,-22.7273
2019-05-31,-5.8824
2019-06-03,18.75
2019-06-05,-10.526299999999999
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-5.8824
2019-06-11,0.0
2019-06-12,-6.25
2019-06-13,10.0
2019-06-14,40.0
2019-06-17,3.8961
2019-06-18,-16.6667
2019-06-19,20.0
2019-06-20,-16.6667
2019-06-21,0.0
2019-06-24,50.0
2019-06-25,-3.3333
2019-06-26,-6.8966
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,-7.4074
2019-07-02,0.0
2019-07-03,-16.0
2019-07-05,90.4762
2019-07-08,-27.5
2019-07-09,-13.7931
2019-07-10,-8.0
2019-07-11,-8.6957
2019-07-12,-9.5238
2019-07-15,5.2632
2019-07-16,-15.0
2019-07-17,-11.7647
2019-07-18,-13.3333
2019-07-19,7.6923
2019-07-22,0.0
2019-07-23,-14.2857
2019-07-24,-8.3333
2019-07-25,9.0909
2019-07-26,8.3333
2019-07-29,38.4615
2019-07-30,33.3333
2019-07-31,-41.6667
2019-08-01,-7.1429
2019-08-02,15.3846
2019-08-05,-6.6667
2019-08-06,-14.2857
2019-08-07,25.0
2019-08-08,0.0
2019-08-09,-20.0
2019-08-12,-8.3333
2019-08-13,0.0
2019-08-14,-18.1818
2019-08-15,-11.1111
2019-08-16,12.5
2019-08-19,11.1111
2019-08-20,10.0
2019-08-21,-18.1818
2019-08-22,33.3333
2019-08-23,-8.3333
2019-08-26,-18.1818
2019-08-27,-22.2222
2019-08-28,7.1429
2019-08-29,-6.6667
2019-08-30,-14.2857
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,33.3333
2019-09-06,-12.5
2019-09-09,-13.5714
2019-09-10,15.7025
2019-09-11,-7.1429
2019-09-12,7.6923
2019-09-13,0.0
2019-09-16,-14.2857
2019-09-17,16.6667
2019-09-18,-14.2857
2019-09-19,16.6667
2019-09-20,-14.2857
2019-09-24,0.0
2019-09-26,16.6667
