ticker,NSRS US Equity
2012-05-17,-24.4444
2012-05-18,11.7647
2012-05-21,-2.6316
2012-05-22,2.7027
2012-05-23,1.3158
2012-05-24,0.8117
2012-05-25,-2.0934
2012-05-29,-7.8947
2012-05-30,-1.4285999999999999
2012-05-31,-10.1449
2012-06-01,9.6774
2012-06-04,-2.9412000000000003
2012-06-05,-6.0606
2012-06-06,-3.2258
2012-06-07,0.0
2012-06-08,12.7083
2012-06-11,-11.2754
2012-06-12,10.0
2012-06-13,-4.1667
2012-06-14,-2.3715
2012-06-15,-2.834
2012-06-18,0.0
2012-06-19,-10.0
2012-06-20,11.1111
2012-06-21,-5.4167
2012-06-22,5.7269
2012-06-25,-6.6667
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,-7.1429
2012-07-02,7.6923
2012-07-03,-3.5714
2012-07-05,-14.8148
2012-07-06,8.6957
2012-07-09,12.0
2012-07-10,-1.7856999999999998
2012-07-11,1.8182
2012-07-12,-1.7856999999999998
2012-07-13,-5.4545
2012-07-16,-11.538499999999999
2012-07-17,-4.3478
2012-07-18,-1.7045
2012-07-19,-1.4451
2012-07-20,4.9853
2012-07-23,-6.1453
2012-07-24,-2.3810000000000002
2012-07-25,2.439
2012-07-26,0.0
2012-07-27,19.0476
2012-07-30,-20.0
2012-07-31,15.0
2012-08-01,8.6957
2012-08-02,-16.0
2012-08-03,18.4524
2012-08-06,-19.598
2012-08-07,0.0
2012-08-08,5.9375
2012-08-09,-5.0147
2012-08-10,0.0
2012-08-13,1.2422
2012-08-14,7.0552
2012-08-15,5.4441
2012-08-16,-4.3478
2012-08-17,-13.6364
2012-08-20,-6.9079
2012-08-21,6.7138
2012-08-22,-6.6225000000000005
2012-08-23,-23.4043
2012-08-24,11.1111
2012-08-27,-6.6667
2012-08-28,7.1429
2012-08-29,-24.1667
2012-08-30,18.6813
2012-08-31,-3.7037
2012-09-04,-6.7308
2012-09-05,-3.6082
2012-09-06,2.6738
2012-09-07,-3.125
2012-09-10,3.2258
2012-09-11,-5.7292
2012-09-12,-2.7624
2012-09-13,3.4091
2012-09-14,1.0989
2012-09-17,0.0
2012-09-18,-11.413
2012-09-19,-0.6135
2012-09-20,7.4074
2012-09-21,-8.046
2012-09-24,1.875
2012-09-25,7.9755
2012-09-26,13.6364
2012-09-27,28.0
2012-09-28,37.5
2012-10-01,8.2386
2012-10-02,-3.4121
2012-10-03,13.0435
2012-10-04,30.7692
2012-10-05,32.3529
2012-10-08,-4.4444
2012-10-09,-18.6047
2012-10-10,-17.1429
2012-10-11,13.7931
2012-10-12,19.697
2012-10-15,-16.4557
2012-10-16,-6.0606
2012-10-17,-3.2258
2012-10-18,0.0
2012-10-19,3.3333
2012-10-22,-8.0645
2012-10-23,-8.7719
2012-10-24,-7.6923
2012-10-25,-4.1667
2012-10-26,8.1522
2012-10-31,-7.5377
2012-11-01,-34.7826
2012-11-02,-7.9167
2012-11-05,4.9774
2012-11-06,3.4483
2012-11-07,-6.6667
2012-11-08,7.1429
2012-11-09,0.0
2012-11-12,-18.75
2012-11-13,23.0769
2012-11-14,-6.6667
2012-11-15,-9.375
2012-11-16,-1.4778
2012-11-19,-4.0
2012-11-20,8.3333
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,2.8846
2012-11-27,-5.1402
2012-11-28,-1.4778
2012-11-29,8.0
2012-11-30,-3.7037
2012-12-03,-2.8846
2012-12-04,-0.9901
2012-12-05,4.0
2012-12-06,0.0
2012-12-07,-6.25
2012-12-10,0.0
2012-12-11,-5.641
2012-12-12,0.0
2012-12-13,13.0435
2012-12-14,-3.8462
2012-12-17,-1.0
2012-12-18,-15.1515
2012-12-19,9.5238
2012-12-20,-8.6957
2012-12-21,8.3333
2012-12-24,-9.3407
2012-12-26,6.6667
2012-12-27,-4.5455
2012-12-28,-3.5714
2012-12-31,0.0
2013-01-02,8.642
2013-01-03,-13.6364
2013-01-04,5.2632
2013-01-07,18.125
2013-01-08,0.0
2013-01-09,-2.6455
2013-01-10,4.3478
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,2.6042
2013-01-16,-2.5381
2013-01-17,0.0
2013-01-18,3.125
2013-01-22,-5.5556
2013-01-23,-4.8128
2013-01-24,6.7416
2013-01-25,5.2632
2013-01-28,0.0
2013-01-29,-1.0
2013-01-30,2.5253
2013-01-31,0.0
2013-02-01,41.8719
2013-02-04,-11.1111
2013-02-05,-3.125
2013-02-06,-3.2258
2013-02-07,0.0
2013-02-08,6.6667
2013-02-11,-3.125
2013-02-12,-3.2258
2013-02-13,0.0
2013-02-14,-3.3333
2013-02-15,3.4483
2013-02-19,0.0
2013-02-20,-6.6667
2013-02-21,3.5714
2013-02-22,-6.8966
2013-02-25,3.7037
2013-02-26,-7.1429
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,-7.6923
2013-03-07,8.3333
2013-03-08,0.0
2013-03-11,-7.6923
2013-03-12,4.1667
2013-03-13,1.0
2013-03-14,-8.9109
2013-03-15,-5.9783
2013-03-18,-5.7803
2013-03-19,6.135
2013-03-20,1.7341
2013-03-21,7.9545
2013-03-22,0.0
2013-03-25,-7.3684
2013-03-26,9.0909
2013-03-27,25.0
2013-03-28,-10.0
2013-04-01,-2.7778
2013-04-02,2.8571
2013-04-03,-17.5926
2013-04-04,12.3596
2013-04-05,0.0
2013-04-08,1.5
2013-04-09,-10.3448
2013-04-10,11.538499999999999
2013-04-11,-13.3005
2013-04-12,10.7955
2013-04-15,0.0
2013-04-16,-1.5385
2013-04-17,0.0
2013-04-18,-15.625
2013-04-19,13.5802
2013-04-22,-10.3261
2013-04-23,8.4848
2013-04-24,-1.6760000000000002
2013-04-25,0.0
2013-04-26,-9.0909
2013-04-29,8.75
2013-04-30,-8.046
2013-05-01,5.0
2013-05-02,-13.0952
2013-05-03,9.589
2013-05-06,-5.0
2013-05-07,-1.9737
2013-05-08,-4.698
2013-05-09,1.4085
2013-05-10,-1.3889
2013-05-13,0.0
2013-05-14,-0.7042
2013-05-15,-1.4184
2013-05-16,-7.9137
2013-05-17,-2.3438
2013-05-20,-15.2
2013-05-21,5.6604
2013-05-22,14.2857
2013-05-23,0.0
2013-05-24,6.25
2013-05-28,-3.6765
2013-05-29,1.5267
2013-05-30,-6.015
2013-05-31,2.4
2013-06-03,6.25
2013-06-04,-8.0882
2013-06-05,8.8
2013-06-06,5.8824
2013-06-07,-13.1944
2013-06-10,2.4
2013-06-11,0.0
2013-06-12,4.6875
2013-06-13,-2.2388
2013-06-14,3.8167999999999997
2013-06-17,-8.0882
2013-06-18,8.8
2013-06-19,17.647100000000002
2013-06-20,-15.0
2013-06-21,0.0
2013-06-24,13.9706
2013-06-25,-15.4839
2013-06-26,1.5267
2013-06-27,-8.2707
2013-06-28,16.3934
2013-07-01,-4.2254
2013-07-02,2.2059
2013-07-03,-12.2302
2013-07-05,13.9344
2013-07-08,-2.1583
2013-07-09,0.0
2013-07-10,3.6765
2013-07-11,-3.5461
2013-07-12,2.2059
2013-07-15,-4.3165
2013-07-16,4.5113
2013-07-17,-7.9137
2013-07-18,6.25
2013-07-19,1.4706000000000001
2013-07-22,-10.8696
2013-07-23,10.5691
2013-07-24,-1.4706000000000001
2013-07-25,-0.7463
2013-07-26,0.7519
2013-07-29,-0.7463
2013-07-30,0.0
2013-07-31,-3.7594
2013-08-01,-3.9063
2013-08-02,4.065
2013-08-05,-6.25
2013-08-06,-8.3333
2013-08-07,1.8182
2013-08-08,7.1429
2013-08-09,-2.5
2013-08-12,-2.5641
2013-08-13,-6.1404
2013-08-14,-10.2804
2013-08-15,8.3333
2013-08-16,-5.7692
2013-08-19,-10.2041
2013-08-20,-3.4091
2013-08-21,0.0
2013-08-22,3.5294
2013-08-23,18.1818
2013-08-26,0.0
2013-08-27,-1.9231
2013-08-28,0.0
2013-08-29,-8.8235
2013-08-30,9.6774
2013-09-03,1.9607999999999999
2013-09-04,0.0
2013-09-05,-2.8846
2013-09-06,-12.8713
2013-09-09,0.0
2013-09-10,9.0909
2013-09-11,0.0
2013-09-12,5.2083
2013-09-13,-10.8911
2013-09-16,0.0
2013-09-17,1.1111
2013-09-18,-3.2967
2013-09-19,2.2727
2013-09-20,-2.2222
2013-09-23,0.0
2013-09-24,-6.8182
2013-09-25,-2.439
2013-09-26,-7.5
2013-09-27,-10.8108
2013-09-30,1.5152
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,2.9851
2013-10-07,-7.2464
2013-10-08,0.0
2013-10-09,7.8125
2013-10-10,-4.3478
2013-10-11,1.5152
2013-10-14,-1.4925
2013-10-15,1.5152
2013-10-16,0.0
2013-10-17,-8.9552
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,4.918
2013-10-25,-4.6875
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-4.918
2013-10-31,0.0
2013-11-01,-17.2414
2013-11-04,4.1667
2013-11-05,-10.0
2013-11-06,-4.4444
2013-11-07,-2.3256
2013-11-08,2.3810000000000002
2013-11-11,30.2326
2013-11-12,-19.6429
2013-11-13,-11.1111
2013-11-14,-5.0
2013-11-15,-2.6316
2013-11-18,51.3514
2013-11-19,157.1429
2013-11-20,11.1111
2013-11-21,-20.0
2013-11-22,-18.75
2013-11-25,-2.8846
2013-11-26,0.0
2013-11-27,-17.8218
2013-11-29,51.8072
2013-12-02,1.5873
2013-12-03,-12.5
2013-12-04,-14.2857
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,-16.6667
2013-12-11,20.0
2013-12-12,0.0
2013-12-13,-16.6667
2013-12-16,-20.0
2013-12-17,12.5
2013-12-18,-4.1667
2013-12-19,15.942
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,-20.0
2013-12-26,-4.6875
2013-12-27,0.0
2013-12-30,-3.2787
2013-12-31,8.4746
2014-01-02,12.5
2014-01-03,-22.2222
2014-01-06,39.2857
2014-01-07,-7.6923
2014-01-08,-11.1111
2014-01-09,12.5
2014-01-10,-13.8889
2014-01-13,3.2258
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,12.5
2014-01-17,-18.0556
2014-01-21,3.3898
2014-01-22,4.918
2014-01-23,4.6875
2014-01-24,0.0
2014-01-27,-23.8806
2014-01-28,-1.9607999999999999
2014-01-29,32.0
2014-01-30,-24.2424
2014-01-31,2.0
2014-02-03,0.0
2014-02-04,-5.8824
2014-02-05,12.5
2014-02-06,7.4074
2014-02-07,-13.7931
2014-02-10,12.0
2014-02-11,8.9286
2014-02-12,-8.1967
2014-02-13,-10.7143
2014-02-14,12.0
2014-02-18,14.2857
2014-02-19,-12.5
2014-02-20,0.0
2014-02-21,32.1429
2014-02-24,-2.7027
2014-02-25,-11.1111
2014-02-26,-9.375
2014-02-27,65.5172
2014-02-28,8.3333
2014-03-03,15.3846
2014-03-04,6.6667
2014-03-05,-1.5625
2014-03-06,-3.1746
2014-03-07,-14.7541
2014-03-10,7.6923
2014-03-11,0.0
2014-03-12,-11.607099999999999
2014-03-13,-5.0505
2014-03-14,2.1277
2014-03-17,8.3333
2014-03-18,7.6923
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,-1.7856999999999998
2014-03-25,-10.9091
2014-03-26,14.2857
2014-03-27,-7.1429
2014-03-28,-2.8846
2014-03-31,-6.9307
2014-04-01,-4.2553
2014-04-02,0.0
2014-04-03,-11.1111
2014-04-04,10.0
2014-04-07,-9.0909
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,20.0
2014-04-11,0.0
2014-04-14,-16.6667
2014-04-15,-2.5
2014-04-16,0.0
2014-04-17,19.2308
2014-04-21,-13.9785
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,16.25
2014-04-25,-13.9785
2014-04-28,-20.0
2014-04-29,45.3125
2014-04-30,-31.1828
2014-05-01,0.0
2014-05-02,50.0
2014-05-05,-8.3333
2014-05-06,0.0
2014-05-07,9.0909
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-33.3333
2014-05-16,45.3125
2014-05-19,0.0
2014-05-20,-37.6344
2014-05-21,62.069
2014-05-22,-23.4043
2014-05-23,-8.3333
2014-05-27,12.1212
2014-05-28,-6.7568
2014-05-29,0.0
2014-05-30,7.2464
2014-06-02,-13.5135
2014-06-03,15.625
2014-06-04,0.0
2014-06-05,-5.4054
2014-06-06,30.0
2014-06-09,-29.6703
2014-06-10,0.0
2014-06-11,34.375
2014-06-12,-25.5814
2014-06-13,4.6875
2014-06-16,-4.4776
2014-06-17,-12.5
2014-06-18,8.9286
2014-06-19,18.0328
2014-06-20,-4.1667
2014-06-23,4.3478
2014-06-24,-4.1667
2014-06-25,-2.8986
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,4.4776
2014-07-01,-17.1429
2014-07-02,-3.4483
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,-3.5714
2014-07-11,-11.1111
2014-07-14,-4.1667
2014-07-15,-13.0435
2014-07-16,27.5
2014-07-17,0.0
2014-07-18,-5.8824
2014-07-21,6.25
2014-07-22,-17.647100000000002
2014-07-23,19.0476
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,-8.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,4.3478
2014-08-05,-6.25
2014-08-06,6.6667
2014-08-07,-6.25
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,-4.4444
2014-08-13,0.0
2014-08-14,-6.9767
2014-08-15,7.5
2014-08-18,-6.9767
2014-08-19,5.0
2014-08-20,19.0476
2014-08-21,-20.0
2014-08-22,7.5
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,-6.9767
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,-5.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,5.2632
2014-09-17,-5.0
2014-09-18,0.0
2014-09-19,5.2632
2014-09-22,20.0
2014-09-23,-12.5
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,-4.7619
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,-15.0
2014-10-03,23.5294
2014-10-06,0.0
2014-10-07,-23.8095
2014-10-08,25.0
2014-10-09,5.0
2014-10-10,7.1429
2014-10-13,-6.6667
2014-10-14,14.2857
2014-10-15,-4.1667
2014-10-16,-8.6957
2014-10-17,0.0
2014-10-20,52.381
2014-10-21,3.125
2014-10-22,33.3333
2014-10-23,-36.3636
2014-10-24,-28.5714
2014-10-27,0.0
2014-10-28,60.0
2014-10-29,-25.0
2014-10-30,16.6667
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,14.2857
2014-11-06,-25.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,-20.8333
2014-11-12,0.0
2014-11-13,-7.8947
2014-11-14,-8.5714
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,6.25
2014-12-04,-29.4118
2014-12-05,8.3333
2014-12-08,-7.6923
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,33.3333
2014-12-12,-25.0
2014-12-15,0.0
2014-12-16,12.5
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-18.5185
2014-12-22,9.0909
2014-12-23,-8.3333
2014-12-24,-13.6364
2014-12-26,52.6316
2014-12-29,-27.5862
2014-12-30,0.0
2014-12-31,-23.8095
2015-01-02,68.75
2015-01-05,-22.2222
2015-01-06,-14.2857
2015-01-07,0.0
2015-01-08,-11.1111
2015-01-09,-18.75
2015-01-12,0.0
2015-01-13,7.6923
2015-01-14,-7.1429
2015-01-16,7.6923
2015-01-20,71.4286
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,20.8333
2015-01-26,-17.2414
2015-01-27,-12.5
2015-01-28,0.0
2015-01-29,14.2857
2015-01-30,33.3333
2015-02-02,-25.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,33.3333
2015-02-10,-15.625
2015-02-11,0.0
2015-02-12,7.4074
2015-02-13,-44.8276
2015-02-17,18.75
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,68.4211
2015-02-23,-18.75
2015-02-24,-19.2308
2015-02-25,4.7619
2015-02-26,0.0
2015-02-27,45.4545
2015-03-02,-15.625
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,18.5185
2015-03-06,-25.0
2015-03-09,0.0
2015-03-10,33.3333
2015-03-11,-25.0
2015-03-12,0.0
2015-03-13,33.3333
2015-03-16,-25.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,8.3333
2015-03-20,0.0
2015-03-23,23.0769
2015-03-24,-34.375
2015-03-25,14.2857
2015-03-26,0.0
2015-03-27,-25.0
2015-03-30,66.6667
2015-03-31,-40.0
2015-04-01,0.0
2015-04-02,-11.1111
2015-04-06,31.25
2015-04-07,0.0
2015-04-08,-9.5238
2015-04-09,10.526299999999999
2015-04-10,-9.5238
2015-04-13,10.526299999999999
2015-04-14,-9.5238
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-15.7895
2015-04-21,0.0
2015-04-22,18.75
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,26.3158
2015-04-28,-20.8333
2015-04-29,0.0
2015-04-30,10.526299999999999
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,-9.5238
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,10.526299999999999
2015-05-12,-9.5238
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,26.3158
2015-05-20,0.0
2015-05-21,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,-12.5
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,-9.5238
2015-06-08,0.0
2015-06-09,-15.7895
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,-12.5
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,-7.1429
2015-06-24,-15.3846
2015-06-25,-9.0909
2015-06-26,0.0
2015-06-29,10.0
2015-06-30,45.4545
2015-07-01,-12.5
2015-07-02,7.1429
2015-07-06,-6.6667
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,-7.1429
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,7.6923
2015-07-17,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,-7.1429
2015-07-23,0.0
2015-07-24,-15.3846
2015-07-27,0.0
2015-07-28,18.1818
2015-07-29,0.0
2015-07-30,-15.3846
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,9.0909
2015-08-05,16.6667
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,35.7143
2015-08-11,-26.3158
2015-08-12,0.0
2015-08-13,14.2857
2015-08-14,-18.75
2015-08-17,7.6923
2015-08-18,-28.5714
2015-08-19,30.0
2015-08-20,0.0
2015-08-21,-23.0769
2015-08-24,40.0
2015-08-25,-7.1429
2015-08-26,-23.0769
2015-08-27,0.0
2015-08-28,10.0
2015-08-31,-9.0909
2015-09-01,40.0
2015-09-02,-42.8571
2015-09-03,37.5
2015-09-04,0.0
2015-09-08,-18.1818
2015-09-09,-11.1111
2015-09-10,0.0
2015-09-11,37.5
2015-09-14,27.2727
2015-09-15,0.0
2015-09-16,185.7143
2015-09-17,-27.5
2015-09-18,31.0345
2015-09-21,5.2632
2015-09-22,100.0
2015-09-23,-27.5
2015-09-24,-31.0345
2015-09-28,-5.0
2015-09-29,0.0
2015-09-30,44.7368
2015-10-01,-3.6364
2015-10-02,-16.9811
2015-10-05,-15.9091
2015-10-06,-2.7027
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,11.1111
2015-10-12,-10.0
2015-10-13,0.0
2015-10-14,-38.8889
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,4.5455
2015-10-20,-34.7826
2015-10-21,-60.0
2015-10-22,-83.3333
2015-10-23,200.0
2015-10-27,240.0
2015-10-30,2.9412000000000003
2015-11-02,-14.2857
2015-11-03,11.1111
2015-11-04,-1.0
2015-11-05,-19.1919
2015-11-06,-32.5
2015-11-11,0.0
2015-11-12,-16.6667
2015-11-13,-33.3333
2015-11-18,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-27,0.0
2015-12-07,13.3333
2015-12-08,47.0588
2015-12-10,0.0
2015-12-11,60.0
2015-12-15,-12.5
2015-12-16,7.1429
2015-12-21,-46.6667
2015-12-22,25.0
2015-12-29,0.0
2016-01-04,0.4
2016-01-25,-6.3745
2016-02-04,-4.2553
2016-02-25,11.1111
2016-03-14,-6.0
2016-03-15,-25.9574
2016-03-16,-5.1724
2016-03-22,21.2121
2016-03-28,-5.0
2016-03-30,2.6316
2016-03-31,-23.0769
2016-04-01,-20.0
2016-04-06,16.6667
2016-04-07,14.2857
2016-04-08,9.375
2016-04-11,-11.4286
2016-04-12,12.9032
2016-04-14,-38.8571
2016-04-15,3.7382999999999997
2016-04-18,0.0
2016-04-19,-1.8018
2016-04-20,-31.1927
2016-04-21,33.3333
2016-04-22,-4.2688
2016-04-25,-0.7639
2016-04-26,-2.1053
2016-04-27,-8.6022
2016-04-28,5.7647
2016-04-29,0.1112
2016-05-03,0.0
2016-05-04,-0.1111
2016-05-05,1.7798
2016-05-06,0.5464
2016-05-09,1.087
2016-05-10,-2.7957
2016-05-11,0.6637
2016-05-12,-2.1978
2016-05-13,-17.9775
2016-05-16,-4.1096
2016-05-17,-28.5714
2016-05-18,60.0
2016-05-19,-6.25
2016-05-20,0.0
2016-05-24,-10.6667
2016-05-25,19.403
2016-05-26,11.25
2016-05-27,-26.9663
2016-05-31,-34.6154
2016-06-01,34.1176
2016-06-02,5.2632
2016-06-03,-41.6667
2016-06-06,2.8571
2016-06-07,-2.7778
2016-06-08,0.0
2016-06-09,-34.2857
2016-06-10,68.6957
2016-06-13,1.8041
2016-06-14,-13.9241
2016-06-15,0.0
2016-06-16,17.647100000000002
2016-06-20,12.4688
2016-06-21,11.142
2016-06-22,-4.025
2016-06-23,-4.1417
2016-06-24,2.1739
2016-06-27,-2.1277
2016-06-28,-0.0272
2016-06-29,-2.1745
2016-06-30,-2.1951
2016-07-01,-9.0909
2016-07-05,-2.5
2016-07-06,4.1506
2016-07-07,-3.9852
2016-07-08,-1.2821
2016-07-11,-18.3604
2016-07-12,-36.0111
2016-07-13,1.9266999999999999
2016-07-14,-2.439
2016-07-15,5.0
2016-07-18,20.4762
2016-07-19,-5.1383
2016-07-20,-33.3854
2016-07-21,-41.2041
2016-07-22,-4.2553
2016-07-25,-54.3056
2016-07-26,-51.3678
2016-07-27,50.0
2016-07-28,16.6667
2016-07-29,42.8571
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,-10.0
2016-08-08,-23.6111
2016-08-09,-0.1818
2016-08-10,-55.9199
2016-08-11,32.2314
2016-08-12,0.0
2016-08-15,46.875
2016-08-16,-1.2766
2016-08-17,-31.0345
2016-08-18,46.5625
2016-08-19,-50.9595
2016-08-22,16.9565
2016-08-23,-10.0372
2016-08-24,25.6198
2016-08-25,-10.526299999999999
2016-08-26,29.4118
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-06,-32.3864
2016-09-07,47.8992
2016-09-08,-27.2727
2016-09-09,25.0
2016-09-12,-0.625
2016-09-13,50.3145
2016-09-14,0.4184
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-33.3333
2016-09-21,22.5
2016-09-22,0.0
2016-09-23,22.449
2016-09-26,50.0
2016-09-27,95.9722
2016-09-28,-20.4819
2016-09-29,-50.0891
2016-09-30,22.8571
2016-10-03,-18.6047
2016-10-04,71.4286
2016-10-05,33.3333
2016-10-06,-37.5
2016-10-07,-20.0
2016-10-10,7.5
2016-10-11,15.843
2016-10-12,-5.6462
2016-10-13,-4.2553
2016-10-14,-11.1111
2016-10-17,-22.0313
2016-10-18,5.8116
2016-10-19,3.0303
2016-10-20,23.5294
2016-10-21,-16.6667
2016-10-24,-5.7143
2016-10-25,-6.0606
2016-10-26,-18.9516
2016-10-27,11.4428
2016-10-28,25.0
2016-10-31,-2.8571
2016-11-01,6.4338
2016-11-02,18.8256
2016-11-03,-23.2558
2016-11-04,3.4091
2016-11-07,-26.7399
2016-11-08,1.25
2016-11-09,-1.2346
2016-11-10,12.0
2016-11-11,-10.7143
2016-11-14,12.0
2016-11-15,-16.0714
2016-11-16,59.5745
2016-11-17,-33.3333
2016-11-18,0.0
