ticker,PAGP US Equity
2014-03-11,-0.7942
2014-03-12,0.0
2014-03-13,-0.837
2014-03-14,3.2661
2014-03-17,0.4975
2014-03-18,-0.0707
2014-03-19,-0.4246
2014-03-20,-0.3198
2014-03-21,2.4242
2014-03-24,0.0696
2014-03-25,0.2087
2014-03-26,-0.2083
2014-03-27,-3.513
2014-03-28,0.6489
2014-03-31,0.2149
2014-04-01,1.4296
2014-04-02,1.198
2014-04-03,0.5919
2014-04-04,-0.2077
2014-04-07,-2.8789
2014-04-08,-2.25
2014-04-09,3.2152
2014-04-10,-0.354
2014-04-11,-1.5631
2014-04-14,0.1444
2014-04-15,-0.6486
2014-04-16,0.8342
2014-04-17,-0.9712
2014-04-21,0.109
2014-04-22,-0.3991
2014-04-23,1.9308
2014-04-24,-1.0007
2014-04-25,-1.5162
2014-04-28,0.0733
2014-04-29,1.5385
2014-04-30,0.0741
2014-05-01,0.8342
2014-05-02,-0.7194
2014-05-05,0.2174
2014-05-06,3.0369
2014-05-07,1.6842000000000001
2014-05-08,-1.8979
2014-05-09,-2.1808
2014-05-12,0.6832
2014-05-13,-1.2143
2014-05-14,2.0607
2014-05-15,-1.4524
2014-05-16,1.0065
2014-05-19,-0.6762
2014-05-20,-0.8241
2014-05-21,0.7225
2014-05-22,-0.7891
2014-05-23,-0.1446
2014-05-27,-0.5069
2014-05-28,-0.0364
2014-05-29,0.0
2014-05-30,0.4732
2014-06-02,2.7899000000000003
2014-06-03,0.0352
2014-06-04,1.3037
2014-06-05,-0.3826
2014-06-06,0.8031
2014-06-09,1.4894
2014-06-10,-0.2048
2014-06-11,-1.71
2014-06-12,-0.8351
2014-06-13,-0.4211
2014-06-16,1.198
2014-06-17,1.532
2014-06-18,-0.6516
2014-06-19,0.2071
2014-06-20,1.4468
2014-06-23,2.343
2014-06-24,-1.6257000000000001
2014-06-25,1.0118
2014-06-26,5.0083
2014-06-27,0.0
2014-06-30,1.717
2014-07-01,-0.5002
2014-07-02,-2.262
2014-07-03,0.8036
2014-07-07,-2.7742
2014-07-08,-0.6232
2014-07-09,-0.7921
2014-07-10,-0.4657
2014-07-11,0.1337
2014-07-14,0.2336
2014-07-15,0.7326
2014-07-16,1.3884
2014-07-17,-1.4672
2014-07-18,0.2647
2014-07-21,3.2673
2014-07-22,-0.9268
2014-07-23,-0.1613
2014-07-24,-0.517
2014-07-25,0.5196
2014-07-28,0.7431
2014-07-29,0.2566
2014-07-30,-2.4203
2014-07-31,-2.0119
2014-08-01,0.2356
2014-08-04,-0.5037
2014-08-05,-1.7887
2014-08-06,0.0
2014-08-07,-1.0309
2014-08-08,1.0764
2014-08-11,1.3054000000000001
2014-08-12,1.5598999999999998
2014-08-13,0.6678
2014-08-14,2.2554
2014-08-15,-0.9731
2014-08-18,-0.5568
2014-08-19,0.3953
2014-08-20,0.2625
2014-08-21,-0.8508
2014-08-22,-0.396
2014-08-25,-0.0663
2014-08-26,0.2984
2014-08-27,1.8512
2014-08-28,-0.5842
2014-08-29,0.7509
2014-09-02,-0.2916
2014-09-03,1.3
2014-09-04,-0.2246
2014-09-05,-0.0643
2014-09-08,0.9653
2014-09-09,-0.3187
2014-09-10,-0.4156
2014-09-11,-0.3531
2014-09-12,-1.4497
2014-09-15,-0.85
2014-09-16,0.9561
2014-09-17,1.437
2014-09-18,0.9337
2014-09-19,0.638
2014-09-22,-1.6165
2014-09-23,-1.3531
2014-09-24,0.2613
2014-09-25,-2.1824
2014-09-26,1.665
2014-09-29,-0.6551
2014-09-30,1.0551
2014-10-01,-1.8597000000000001
2014-10-02,-1.0306
2014-10-03,0.0
2014-10-06,0.4367
2014-10-07,-1.3378
2014-10-08,-2.1695
2014-10-09,-7.1379
2014-10-10,-1.9403000000000001
2014-10-13,-3.9193
2014-10-14,-0.9901
2014-10-15,5.28
2014-10-16,3.0015
2014-10-17,3.6518
2014-10-20,0.3559
2014-10-21,2.8369
2014-10-22,-3.2414
2014-10-23,0.1426
2014-10-24,-0.4982
2014-10-27,-0.608
2014-10-28,0.5398
2014-10-29,0.0743
2014-10-30,0.072
2014-10-31,3.2026
2014-11-03,-3.0335
2014-11-04,-4.279
2014-11-05,1.3899
2014-11-06,-2.8529
2014-11-07,-0.0381
2014-11-10,-4.235
2014-11-11,11.3147
2014-11-12,-0.3221
2014-11-13,-0.3591
2014-11-14,-0.2162
2014-11-17,-0.6139
2014-11-18,-1.2355
2014-11-19,-0.5151
2014-11-20,0.4808
2014-11-21,-1.325
2014-11-24,2.4618
2014-11-25,0.8373
2014-11-26,-0.722
2014-11-28,-5.5273
2014-12-01,-3.8106
2014-12-02,1.7207
2014-12-03,2.2423
2014-12-04,1.9623
2014-12-05,-0.4151
2014-12-08,-6.7071
2014-12-09,3.3306
2014-12-10,-3.6557
2014-12-11,-2.7336
2014-12-12,1.8037
2014-12-15,-3.7083
2014-12-16,-0.6846
2014-12-17,4.3085
2014-12-18,1.0326
2014-12-19,0.9403
2014-12-22,-0.648
2014-12-23,1.5899
2014-12-24,0.2006
2014-12-26,0.4405
2014-12-29,2.8708
2014-12-30,-0.6202
2014-12-31,0.156
2015-01-02,1.0125
2015-01-05,-3.6237
2015-01-06,-1.92
2015-01-07,1.0196
2015-01-08,1.736
2015-01-09,3.1746
2015-01-12,-1.1923
2015-01-13,-0.7396
2015-01-14,-0.6667
2015-01-15,1.3028
2015-01-16,4.2479
2015-01-20,1.6075
2015-01-21,-0.4415
2015-01-22,1.5521
2015-01-23,-0.5822
2015-01-26,1.3543
2015-01-27,-1.6974
2015-01-28,-2.3402
2015-01-29,0.3412
2015-01-30,-1.4734
2015-02-02,5.0613
2015-02-03,1.3869
2015-02-04,-2.5558
2015-02-05,2.4381
2015-02-06,-2.885
2015-02-09,0.2971
2015-02-10,1.0367
2015-02-11,-1.2825
2015-02-12,3.1923
2015-02-13,0.1439
2015-02-17,0.6106
2015-02-18,-0.9282
2015-02-19,-0.7928
2015-02-20,0.9444
2015-02-23,0.036
2015-02-24,0.7194
2015-02-25,0.4643
2015-02-26,0.0
2015-02-27,1.813
2015-03-02,-0.6634
2015-03-03,0.0351
2015-03-04,-0.5973
2015-03-05,0.7423
2015-03-06,-1.2281
2015-03-09,-0.9591
2015-03-10,-0.4663
2015-03-11,-0.9009
2015-03-12,-0.0727
2015-03-13,0.5459
2015-03-16,-0.3981
2015-03-17,-0.218
2015-03-18,2.0393
2015-03-19,-1.8201
2015-03-20,-1.1996
2015-03-23,2.5385999999999997
2015-03-24,-0.5023
2015-03-25,1.2622
2015-03-26,-0.2849
2015-03-27,0.3929
2015-03-30,0.9249
2015-03-31,0.0
2015-04-01,-1.1280000000000001
2015-04-02,-0.4278
2015-04-06,-1.3247
2015-04-07,0.7257
2015-04-08,-0.9006
2015-04-09,1.8538999999999999
2015-04-10,0.9993
2015-04-13,-0.636
2015-04-14,0.8179
2015-04-15,2.1164
2015-04-16,0.0691
2015-04-17,-1.3462
2015-04-20,0.3499
2015-04-21,-0.1743
2015-04-22,0.6287
2015-04-23,0.9372
2015-04-24,1.2036
2015-04-27,0.4077
2015-04-28,0.4061
2015-04-29,-1.0044
2015-04-30,0.8576
2015-05-01,0.3741
2015-05-04,-0.3728
2015-05-05,-2.6871
2015-05-06,-2.4117
2015-05-07,3.5458
2015-05-08,2.3175
2015-05-11,-0.9804
2015-05-12,-0.5463
2015-05-13,0.9612
2015-05-14,-0.9861
2015-05-15,-0.103
2015-05-18,1.8563
2015-05-19,-0.9787
2015-05-20,0.1704
2015-05-21,-2.8581
2015-05-22,0.9457
2015-05-26,-0.5899
2015-05-27,0.9773
2015-05-28,-2.6616
2015-05-29,-0.7102
2015-06-01,-1.4306
2015-06-02,1.8142
2015-06-03,0.2138
2015-06-04,-4.4808
2015-06-05,4.3559
2015-06-08,-1.8908
2015-06-09,0.1455
2015-06-10,-0.6899
2015-06-11,-1.4990999999999999
2015-06-12,-1.0765
2015-06-15,0.5629
2015-06-16,0.5597
2015-06-17,0.2226
2015-06-18,1.8141
2015-06-19,-2.5455
2015-06-22,-1.0821
2015-06-23,1.2448
2015-06-24,1.2295
2015-06-25,-0.9937
2015-06-26,-0.7063
2015-06-29,-0.8985
2015-06-30,-2.3801
2015-07-01,-0.9675
2015-07-02,-0.1172
2015-07-06,-3.2864
2015-07-07,3.5194
2015-07-08,-1.4459
2015-07-09,3.1324
2015-07-10,-0.2307
2015-07-13,0.2697
2015-07-14,1.6141
2015-07-15,-2.6475
2015-07-16,-0.9324
2015-07-17,-2.2745
2015-07-20,-2.488
2015-07-21,-2.1399
2015-07-22,1.2195
2015-07-23,1.3295
2015-07-24,-1.517
2015-07-27,0.5412
2015-07-28,2.8157
2015-07-29,3.7737
2015-07-30,-0.3524
2015-07-31,0.7466
2015-08-03,-3.7832
2015-08-04,-1.1755
2015-08-05,-23.1747
2015-08-06,-0.4271
2015-08-07,-5.0938
2015-08-10,5.7062
2015-08-11,-1.6569
2015-08-12,5.5978
2015-08-13,-2.2645
2015-08-14,2.2643
2015-08-17,5.3553
2015-08-18,-5.3763
2015-08-19,-1.6012
2015-08-20,-3.5171
2015-08-21,0.7073
2015-08-24,-3.6197
2015-08-25,-0.1682
2015-08-26,1.8529
2015-08-27,4.1345
2015-08-28,2.7528
2015-08-31,0.9274
2015-09-01,-3.8795
2015-09-02,0.1593
2015-09-03,1.5907
2015-09-04,0.8873
2015-09-08,-0.0517
2015-09-09,-1.8115999999999999
2015-09-10,-1.2124
2015-09-11,-2.8815
2015-09-14,-2.7473
2015-09-15,2.0339
2015-09-16,2.5471
2015-09-17,-0.324
2015-09-18,0.4875
2015-09-21,2.372
2015-09-22,-2.317
2015-09-23,-2.6414999999999997
2015-09-24,-0.5537
2015-09-25,-0.2227
2015-09-28,-5.1339
2015-09-29,-3.0588
2015-09-30,6.1893
2015-10-01,-0.9714
2015-10-02,2.6544
2015-10-05,5.6211
2015-10-06,-0.6386
2015-10-07,3.428
2015-10-08,-0.9839
2015-10-09,-0.5753
2015-10-12,-1.5781
2015-10-13,-2.6189
2015-10-14,2.3052
2015-10-15,1.2339
2015-10-16,0.053
2015-10-19,-2.3305
2015-10-20,1.4642
2015-10-21,-3.7948
2015-10-22,-3.5556
2015-10-23,-0.3456
2015-10-26,-5.3179
2015-10-27,-2.7473
2015-10-28,1.2618
2015-10-29,0.5031
2015-10-30,-2.6909
2015-11-02,2.2508
2015-11-03,-3.2075
2015-11-04,-19.1033
2015-11-05,-0.4016
2015-11-06,3.3871
2015-11-09,0.936
2015-11-10,-2.7048
2015-11-11,-3.5743
2015-11-12,-4.9423
2015-11-13,2.0797
2015-11-16,5.4329
2015-11-17,-3.0596
2015-11-18,-5.5648
2015-11-19,-4.0457
2015-11-20,-2.1998
2015-11-23,2.0619
2015-11-24,6.5197
2015-11-25,2.5862
2015-11-27,-1.5126
2015-11-30,4.6075
2015-12-01,-6.0359
2015-12-02,-7.1181
2015-12-03,-2.8971999999999998
2015-12-04,-5.7748
2015-12-07,-12.2574
2015-12-08,4.5402000000000005
2015-12-09,13.363
2015-12-10,-4.1257
2015-12-11,-6.25
2015-12-14,-6.0109
2015-12-15,-0.814
2015-12-16,-3.2824999999999998
2015-12-17,-6.303
2015-12-18,-2.9754
2015-12-21,1.0667
2015-12-22,16.3588
2015-12-23,9.6372
2015-12-24,2.2751
2015-12-28,-5.7634
2015-12-29,-0.9657
2015-12-30,-4.7671
2015-12-31,7.5085
2016-01-04,0.6349
2016-01-05,1.7875999999999999
2016-01-06,-8.6777
2016-01-07,-9.0498
2016-01-08,1.8657
2016-01-11,-7.0818
2016-01-12,9.9869
2016-01-13,-15.1732
2016-01-14,12.5352
2016-01-15,-3.1289
2016-01-19,-5.5556
2016-01-20,-5.8824
2016-01-21,13.2267
2016-01-22,7.3171
2016-01-25,-2.512
2016-01-26,3.0675
2016-01-27,-5.1071
2016-01-28,0.7752
2016-01-29,2.5641
2016-02-01,-1.0
2016-02-02,-4.2929
2016-02-03,3.5620000000000003
2016-02-04,0.0
2016-02-05,-4.3312
2016-02-08,-15.1798
2016-02-09,-16.4835
2016-02-10,12.969899999999999
2016-02-11,-6.3228
2016-02-12,7.2824
2016-02-16,10.0993
2016-02-17,2.7068
2016-02-18,7.9063
2016-02-19,-3.2564
2016-02-22,3.6466
2016-02-23,-7.3072
2016-02-24,3.2117
2016-02-25,3.2532
2016-02-26,1.2328999999999999
2016-02-29,2.8417
2016-03-01,-2.1053
2016-03-02,3.8978
2016-03-03,2.8461
2016-03-04,-3.6478
2016-03-07,4.1775
2016-03-08,-7.7694
2016-03-09,4.0761
2016-03-10,-3.1332
2016-03-11,7.1429
2016-03-14,-2.5157
2016-03-15,-3.2258
2016-03-16,13.6
2016-03-17,4.6948
2016-03-18,-2.0179
2016-03-21,-1.2586
2016-03-22,3.3604
2016-03-23,-9.1928
2016-03-24,0.3704
2016-03-28,-0.615
2016-03-29,-0.495
2016-03-30,2.4876
2016-03-31,5.4612
2016-04-01,-4.4879
2016-04-04,-2.8916
2016-04-05,-0.7444
2016-04-06,3.125
2016-04-07,-0.9697
2016-04-08,5.2632
2016-04-11,0.1163
2016-04-12,6.8525
2016-04-13,-2.1739
2016-04-14,-2.5556
2016-04-15,-0.4561
2016-04-18,0.2291
2016-04-19,4.6857
2016-04-20,4.476
2016-04-21,0.0
2016-04-22,3.5528
2016-04-25,-4.5409
2016-04-26,6.0254
2016-04-27,4.1974
2016-04-28,-0.3914
2016-04-29,-2.7504999999999997
2016-05-02,-6.3636
2016-05-03,-5.3937
2016-05-04,3.3067
2016-05-05,1.1038000000000001
2016-05-06,-0.1092
2016-05-09,-1.4208
2016-05-10,2.3282
2016-05-11,2.4919000000000002
2016-05-12,3.6997999999999998
2016-05-13,0.0
2016-05-16,6.2181
2016-05-17,-0.5758
2016-05-18,-1.9304999999999999
2016-05-19,0.9843
2016-05-20,-0.9747
2016-05-23,-6.4961
2016-05-24,-3.2632
2016-05-25,0.6529
2016-05-26,-2.9189
2016-05-27,0.5568
2016-05-31,3.9867
2016-06-01,6.1768
2016-06-02,3.7111
2016-06-03,1.2572999999999999
2016-06-06,2.3878
2016-06-07,4.944
2016-06-08,-1.4222000000000001
2016-06-09,-1.3526
2016-06-10,-3.4735
2016-06-13,-3.125
2016-06-14,-3.4213
2016-06-15,1.9231
2016-06-16,2.4826
2016-06-17,-0.7752
2016-06-20,-0.8789
2016-06-21,1.9704000000000002
2016-06-22,3.4783
2016-06-23,2.9879
2016-06-24,-4.3518
2016-06-27,-7.4882
2016-06-28,6.0451
2016-06-29,0.4831
2016-06-30,0.2885
2016-07-01,1.9175
2016-07-05,-4.6096
2016-07-06,0.9862
2016-07-07,-3.3203
2016-07-08,-2.2222
2016-07-11,2.2727
2016-07-12,11.818200000000001
2016-07-13,-1.4453
2016-07-14,2.7498
2016-07-15,1.7841
2016-07-18,-0.8764
2016-07-19,4.244
2016-07-20,-2.5445
2016-07-21,-2.1758
2016-07-22,-2.2242
2016-07-25,-1.3649
2016-07-26,-0.4613
2016-07-27,-2.0297
2016-07-28,0.677
2016-07-29,2.0173
2016-08-01,-2.8249
2016-08-02,-0.7752
2016-08-03,5.3711
2016-08-04,0.5561
2016-08-05,-0.1843
2016-08-08,3.6010999999999997
2016-08-09,-0.1783
2016-08-10,-0.1786
2016-08-11,2.3256
2016-08-12,1.5734
2016-08-15,-1.6351
2016-08-16,-1.6623
2016-08-17,2.1352
2016-08-18,3.3971999999999998
2016-08-19,-0.7582
2016-08-22,-3.4805
2016-08-23,0.7916
2016-08-24,-1.9197
2016-08-25,1.6904
2016-08-26,1.2248
2016-08-29,0.1729
2016-08-30,-1.0354
2016-08-31,-0.7847
2016-09-01,-0.5272
2016-09-02,-0.0883
2016-09-06,1.7683
2016-09-07,2.172
2016-09-08,3.1463
2016-09-09,-2.3083
2016-09-12,-0.4219
2016-09-13,-2.2881
2016-09-14,-0.8673
2016-09-15,-1.1374
2016-09-16,0.7965
2016-09-19,-0.3512
2016-09-20,1.5859
2016-09-21,3.1223
2016-09-22,5.4668
2016-09-23,-0.4785
2016-09-26,0.4808
2016-09-27,-1.8340999999999998
2016-09-28,4.7929
2016-09-29,0.0
2016-09-30,0.3101
2016-10-03,-1.0046
2016-10-04,-0.3123
2016-10-05,5.7165
2016-10-06,-3.1111
2016-10-07,-0.3823
2016-10-10,4.9117
2016-10-11,-1.1703999999999999
2016-10-12,-0.2961
2016-10-13,-0.1485
2016-10-14,-0.8178
2016-10-17,-0.3748
2016-10-18,-0.3762
2016-10-19,1.9637
2016-10-20,-0.3704
2016-10-21,-0.4461
2016-10-24,-0.5975
2016-10-25,-0.8264
2016-10-26,-0.2273
2016-10-27,-0.4062
2016-10-28,-2.5562
2016-10-31,-0.159
2016-11-01,-0.6369
2016-11-02,-2.0833
2016-11-03,-2.5368
2016-11-04,-1.0076
2016-11-07,2.0356
2016-11-08,0.7481
2016-11-09,4.2079
2016-11-10,-3.8797
2016-11-11,-0.2471
2016-11-14,1.6515
2016-11-15,3.7368
2016-11-16,-0.3414
2016-11-17,-2.213
2016-11-18,1.4484
2016-11-21,5.3242
2016-11-22,0.0
2016-11-23,-1.6944
2016-11-25,-1.4076
2016-11-28,-3.2051
2016-11-29,-2.1673999999999998
2016-11-30,8.1846
2016-12-01,-0.9954
2016-12-02,-0.9767
2016-12-05,-0.8703
2016-12-06,-0.9658
2016-12-07,-0.1478
2016-12-08,-0.5623
2016-12-09,1.1607
2016-12-12,1.8241
2016-12-13,-1.0691
2016-12-14,-1.3727
2016-12-15,-0.2369
2016-12-16,0.4452
2016-12-19,-0.7979
2016-12-20,2.115
2016-12-21,2.3629
2016-12-22,0.513
2016-12-23,0.1418
2016-12-27,0.7644
2016-12-28,-2.023
2016-12-29,-1.0898
2016-12-30,0.5509
2017-01-03,0.9227
2017-01-04,-0.1429
2017-01-05,-0.9728
2017-01-06,-2.1959
2017-01-09,-0.8272
2017-01-10,-0.9234
2017-01-11,0.8719
2017-01-12,-0.5961
2017-01-13,-0.4798
2017-01-17,1.5366
2017-01-18,-1.3056
2017-01-19,-0.9321
2017-01-20,0.1517
2017-01-23,0.2727
2017-01-24,3.0523
2017-01-25,-4.1935
2017-01-26,1.4692
2017-01-27,-0.4223
2017-01-30,-0.7394
2017-01-31,0.7138
2017-02-01,0.8629
2017-02-02,1.3443
2017-02-03,4.0096
2017-02-06,-1.7101
2017-02-07,-1.0027
2017-02-08,-3.0086
2017-02-09,-1.2899
2017-02-10,-1.089
2017-02-13,-0.5977
2017-02-14,2.5316
2017-02-15,0.2778
2017-02-16,-1.2311
2017-02-17,-0.4986
2017-02-21,0.3132
2017-02-22,-2.2479
2017-02-23,1.4053
2017-02-24,0.252
2017-02-27,2.1992
2017-02-28,1.0452
2017-03-01,1.3082
2017-03-02,-1.3213
2017-03-03,0.7608
2017-03-06,0.4228
2017-03-07,-0.7519
2017-03-08,-4.3939
2017-03-09,-1.7116
2017-03-10,1.8380999999999998
2017-03-13,0.6016
2017-03-14,-2.2348
2017-03-15,2.8654
2017-03-16,-0.8138
2017-03-17,-0.9467
2017-03-20,-0.6371
2017-03-21,-0.8977
2017-03-22,0.0971
2017-03-23,0.808
2017-03-24,-0.513
2017-03-27,-0.4512
2017-03-28,2.8487999999999998
2017-03-29,0.5351
2017-03-30,-2.536
2017-03-31,0.4176
2017-04-03,-0.9917
2017-04-04,0.4847
2017-04-05,-0.2251
2017-04-06,1.2891
2017-04-07,-0.7954
2017-04-10,0.7377
2017-04-11,0.4776
2017-04-12,-0.3169
2017-04-13,-0.6357
2017-04-17,-1.0237
2017-04-18,-0.2909
2017-04-19,-1.8801
2017-04-20,0.6607
2017-04-21,-1.3128
2017-04-24,0.9312
2017-04-25,1.4168
2017-04-26,-1.462
2017-04-27,0.033
2017-04-28,-0.0671
2017-05-01,-0.4367
2017-05-02,0.6073
2017-05-03,-1.3414
2017-05-04,-4.6567
2017-05-05,3.9929
2017-05-08,1.1313
2017-05-09,-7.2542
2017-05-10,0.8406
2017-05-11,0.2175
2017-05-12,0.3255
2017-05-15,0.4326
2017-05-16,-0.3948
2017-05-17,-0.6126
2017-05-18,-0.2538
2017-05-19,2.6172
2017-05-22,0.7793
2017-05-23,-0.5272
2017-05-24,-1.0247
2017-05-25,-2.5348
2017-05-26,0.1832
2017-05-30,-1.9013
2017-05-31,-0.5963
2017-06-01,-0.225
2017-06-02,-0.2255
2017-06-05,-0.452
2017-06-06,0.6054
2017-06-07,-2.7454
2017-06-08,-0.1547
2017-06-09,1.7428
2017-06-12,0.0
2017-06-13,0.1903
2017-06-14,-5.6611
2017-06-15,-3.1414
2017-06-16,2.8689999999999998
2017-06-19,-0.7276
2017-06-20,-3.298
2017-06-21,-1.5158
2017-06-22,2.0094
2017-06-23,3.0595
2017-06-26,1.22
2017-06-27,-0.2812
2017-06-28,2.6189
2017-06-29,1.0601
2017-06-30,1.6317
2017-07-03,1.7202
2017-07-05,-1.7287
2017-07-06,0.3824
2017-07-07,-0.9143
2017-07-10,0.9612
2017-07-11,-0.495
2017-07-12,1.4543
2017-07-13,-0.2641
2017-07-14,1.2103
2017-07-17,-0.6726
2017-07-18,0.9782
2017-07-19,-0.3353
2017-07-20,1.0467
2017-07-21,-0.6659
2017-07-24,1.6760000000000002
2017-07-25,1.0989
2017-07-26,-0.2536
2017-07-27,0.9807
2017-07-28,0.4037
2017-07-31,-0.0731
2017-08-01,-0.6218
2017-08-02,-1.7298
2017-08-03,-0.7865
2017-08-04,-0.8305
2017-08-07,-1.6749
2017-08-08,-18.5443
2017-08-09,-0.3327
2017-08-10,0.8584
2017-08-11,-0.2837
2017-08-14,-0.4267
2017-08-15,-0.9048
2017-08-16,-2.2105
2017-08-17,-2.6044
2017-08-18,-0.2523
2017-08-21,0.0506
2017-08-22,1.7189
2017-08-23,2.2862999999999998
2017-08-24,1.4091
2017-08-25,0.6229
2017-08-28,0.8095
2017-08-29,1.2282
2017-08-30,1.1666
2017-08-31,3.69
2017-09-01,0.3114
2017-09-05,0.5765
2017-09-06,0.1764
2017-09-07,0.2201
2017-09-08,-0.8344
2017-09-11,1.0186
2017-09-12,0.9206
2017-09-13,0.9991
2017-09-14,0.4301
2017-09-15,-2.3125999999999998
2017-09-18,0.4822
2017-09-19,-0.9162
2017-09-20,0.4403
2017-09-21,-1.5344
2017-09-22,-0.5788
2017-09-25,1.7017
2017-09-26,-0.2642
2017-09-27,-1.8984999999999999
2017-09-28,-1.7551999999999999
2017-09-29,0.1832
2017-10-02,0.2743
2017-10-03,-0.6384
2017-10-04,-0.413
2017-10-05,1.5668
2017-10-06,0.726
2017-10-09,-1.3514
2017-10-10,-0.3653
2017-10-11,0.1375
2017-10-12,-1.6476
2017-10-13,-0.7911
2017-10-16,-0.2345
2017-10-17,0.9873
2017-10-18,-1.4898
2017-10-19,0.4253
2017-10-20,-2.3529
2017-10-23,-2.747
2017-10-24,-1.4866
2017-10-25,-1.6097000000000001
2017-10-26,1.8916
2017-10-27,1.3547
2017-10-30,1.4851
2017-10-31,0.9901
2017-11-01,1.5686
2017-11-02,-2.2683
2017-11-03,-0.0494
2017-11-06,3.3103
2017-11-07,5.3563
2017-11-08,-1.3618000000000001
2017-11-09,-0.3682
2017-11-10,-0.4619
2017-11-13,-3.109
2017-11-14,-1.1494
2017-11-15,1.1628
2017-11-16,-1.4368
2017-11-17,1.069
2017-11-20,0.4327
2017-11-21,-1.9627
2017-11-22,0.6348
2017-11-24,-1.9893
2017-11-27,-2.3762
2017-11-28,0.2535
2017-11-29,-0.5564
2017-11-30,4.7304
2017-12-01,0.9228
2017-12-04,1.6843
2017-12-05,-1.5617999999999999
2017-12-06,-2.4038
2017-12-07,1.5764
2017-12-08,0.0485
2017-12-11,1.842
2017-12-12,0.3332
2017-12-13,0.3321
2017-12-14,0.1418
2017-12-15,0.5194
2017-12-18,2.0667
2017-12-19,-0.9664
2017-12-20,1.6729
2017-12-21,-0.457
2017-12-22,0.8724
2017-12-26,1.0014
2017-12-27,-0.5858
2017-12-28,-0.0453
2017-12-29,-0.4535
2018-01-02,2.5057
2018-01-03,2.9778000000000002
2018-01-04,-0.7337
2018-01-05,-0.6957
2018-01-08,0.3065
2018-01-09,0.0436
2018-01-10,2.356
2018-01-11,2.2165
2018-01-12,0.6672
2018-01-16,-3.024
2018-01-17,-0.6408
2018-01-18,-2.2786
2018-01-19,0.22
2018-01-22,1.6681
2018-01-23,-0.2159
2018-01-24,-1.2549000000000001
2018-01-25,-0.8764
2018-01-26,0.2653
2018-01-29,-1.9841
2018-01-30,-2.2492
2018-01-31,-0.7
2018-02-01,-0.3759
2018-02-02,-3.0189
2018-02-05,-1.7995999999999999
2018-02-06,2.7737
2018-02-07,3.9036
2018-02-08,-1.4842
2018-02-09,0.3296
2018-02-12,2.6748
2018-02-13,2.2395
2018-02-14,1.7881
2018-02-15,-1.2736
2018-02-16,-1.6459000000000001
2018-02-20,-0.6784
2018-02-21,-2.0947
2018-02-22,-1.3023
2018-02-23,1.4609
2018-02-26,-0.0929
2018-02-27,-0.8368
2018-02-28,-2.4848
2018-03-01,1.2981
2018-03-02,1.2814
2018-03-05,1.5933000000000002
2018-03-06,2.0756
2018-03-07,-2.4401
2018-03-08,-0.8337
