ticker,LPTH US Equity
2000-05-22,-0.2262
2000-05-23,-12.4717
2000-05-24,-0.5181
2000-05-25,-2.3438
2000-05-26,-4.2667
2000-05-30,18.663
2000-05-31,-9.8592
2000-06-01,14.0625
2000-06-02,2.2831
2000-06-05,-4.2411
2000-06-06,0.0
2000-06-07,-1.3986
2000-06-08,-0.9456
2000-06-09,3.58
2000-06-12,19.4124
2000-06-13,0.3377
2000-06-14,-6.3462
2000-06-15,-2.2587
2000-06-16,8.8235
2000-06-19,17.3745
2000-06-20,0.8224
2000-06-21,4.4046
2000-06-22,-10.1563
2000-06-23,-3.8261
2000-06-26,19.7107
2000-06-27,-7.0997
2000-06-28,2.1138
2000-06-29,-3.1847
2000-06-30,4.7697
2000-07-03,4.2386
2000-07-05,-6.0241
2000-07-06,-4.6474
2000-07-07,-0.8403
2000-07-10,5.4237
2000-07-11,13.0225
2000-07-12,2.7027
2000-07-13,4.1551
2000-07-14,1.1968
2000-07-17,1.9710999999999999
2000-07-18,-4.768
2000-07-19,-2.4356999999999998
2000-07-20,-0.6935
2000-07-21,-4.6089
2000-07-24,3.0747
2000-07-25,-4.1193
2000-07-26,-6.3704
2000-07-27,-10.7595
2000-07-28,-12.0567
2000-07-31,-6.4516
2000-08-01,0.6466
2000-08-02,3.4261
2000-08-03,0.8282
2000-08-04,13.5524
2000-08-07,8.8608
2000-08-08,-8.804
2000-08-09,-1.8215
2000-08-10,-8.9054
2000-08-11,5.9063
2000-08-14,13.8462
2000-08-15,-3.3784
2000-08-16,0.3497
2000-08-17,8.7108
2000-08-18,5.4487
2000-08-21,3.3435
2000-08-22,-6.7647
2000-08-23,4.8896
2000-08-24,0.9023
2000-08-25,5.6632
2000-08-28,11.2835
2000-08-29,2.9151
2000-08-30,11.2069
2000-08-31,-6.5338
2000-09-01,4.7393
2000-09-05,-4.0724
2000-09-06,-7.6651
2000-09-07,-3.9591
2000-09-08,-6.117
2000-09-11,-1.4163999999999999
2000-09-12,-4.023
2000-09-13,10.6287
2000-09-14,-2.3004
2000-09-15,-0.6925
2000-09-18,-6.5551
2000-09-19,6.2687
2000-09-20,1.6854
2000-09-21,-3.0387
2000-09-22,2.3148
2000-09-25,4.6989
2000-09-26,-4.3883
2000-09-27,-5.4242
2000-09-28,8.3824
2000-09-29,3.1208
2000-10-02,-2.5
2000-10-03,-3.1039
2000-10-04,5.2925
2000-10-05,-8.9947
2000-10-06,-12.7907
2000-10-09,6.6667
2000-10-10,-6.875
2000-10-11,-4.698
2000-10-12,-7.0423
2000-10-13,14.5833
2000-10-16,1.157
2000-10-17,-3.7582
2000-10-18,-2.8862
2000-10-19,10.4895
2000-10-20,0.9494
2000-10-23,-5.4859
2000-10-24,-1.3267
2000-10-25,-18.6555
2000-10-26,-4.907
2000-10-27,-6.138
2000-10-30,-12.5
2000-10-31,15.3439
2000-11-01,-1.1468
2000-11-02,10.4408
2000-11-03,0.2101
2000-11-06,-8.805
2000-11-07,0.6897
2000-11-08,-7.3059
2000-11-09,6.6502
2000-11-10,-5.5427
2000-11-13,0.2445
2000-11-14,14.6341
2000-11-15,-2.766
2000-11-16,-15.0985
2000-11-17,3.0928
2000-11-20,-14.25
2000-11-21,-10.2041
2000-11-22,-7.4675
2000-11-24,17.193
2000-11-27,-10.7784
2000-11-28,-10.7383
2000-11-29,-2.6316
2000-11-30,-11.9691
2000-12-01,11.4035
2000-12-04,-2.3622
2000-12-05,24.5968
2000-12-06,-4.2071
2000-12-07,-2.7027
2000-12-08,12.5
2000-12-11,6.4815
2000-12-12,-4.3478
2000-12-13,-1.5152
2000-12-14,-7.6923
2000-12-15,-9.3333
2000-12-18,-3.6765
2000-12-19,-10.3053
2000-12-20,-19.1489
2000-12-21,0.5263
2000-12-22,7.8534
2000-12-26,-2.9126
2000-12-27,10.0
2000-12-28,1.8182
2000-12-29,-0.8929
2001-01-02,-16.2162
2001-01-03,6.4516
2001-01-04,2.5253
2001-01-05,-9.8522
2001-01-08,-3.8251
2001-01-09,-2.2727
2001-01-10,20.9302
2001-01-11,28.8462
2001-01-12,2.6119
2001-01-16,0.0
2001-01-17,20.0
2001-01-18,20.0
2001-01-19,-1.5152
2001-01-22,-3.5897
2001-01-23,12.5
2001-01-24,-3.7824999999999998
2001-01-25,-13.5135
2001-01-26,8.806799999999999
2001-01-29,6.2663
2001-01-30,-0.2457
2001-01-31,0.4926
2001-02-01,2.2059
2001-02-02,-9.1127
2001-02-05,-1.847
2001-02-06,0.5376
2001-02-07,-2.4064
2001-02-08,4.3836
2001-02-09,-14.6982
2001-02-12,6.1538
2001-02-13,-11.3043
2001-02-14,12.0915
2001-02-15,9.0379
2001-02-16,-12.5668
2001-02-20,-12.844
2001-02-21,-1.7544
2001-02-22,2.1429
2001-02-23,-2.0979
2001-02-26,11.4286
2001-02-27,-6.4103
2001-02-28,-14.0411
2001-03-01,2.3904
2001-03-02,4.2802
2001-03-05,1.8657
2001-03-06,2.1978
2001-03-07,-1.0753
2001-03-08,-6.5217
2001-03-09,-8.5271
2001-03-12,-12.2881
2001-03-13,8.2126
2001-03-14,-8.0357
2001-03-15,5.3398
2001-03-16,0.0
2001-03-19,2.3041
2001-03-20,-7.2072
2001-03-21,-5.3398
2001-03-22,12.8205
2001-03-23,3.6364
2001-03-26,-3.5088
2001-03-27,-2.7273
2001-03-28,-9.3458
2001-03-29,-10.3093
2001-03-30,18.3908
2001-04-02,-10.1942
2001-04-03,-12.973
2001-04-04,-8.6957
2001-04-05,17.0068
2001-04-06,-4.6512
2001-04-09,2.8293
2001-04-10,10.6262
2001-04-11,3.4305
2001-04-12,15.257
2001-04-16,-2.8777
2001-04-17,3.6296
2001-04-18,19.7284
2001-04-19,6.0299
2001-04-20,-4.8423
2001-04-23,-6.5089
2001-04-24,-6.2025
2001-04-25,4.4534
2001-04-26,-16.9251
2001-04-27,3.0327
2001-04-30,6.0377
2001-05-01,1.7793999999999999
2001-05-02,1.7483
2001-05-03,-1.0309
2001-05-04,-2.2222
2001-05-07,2.5568
2001-05-08,0.831
2001-05-09,-0.8242
2001-05-10,-0.4848
2001-05-11,-2.2965
2001-05-14,-5.9829
2001-05-15,-3.0303
2001-05-16,2.0313
2001-05-17,3.3691
2001-05-18,1.1852
2001-05-21,11.4934
2001-05-22,4.4649
2001-05-23,-4.714
2001-05-24,-1.7810000000000001
2001-05-25,-2.6864
2001-05-29,-29.3996
2001-05-30,2.1505
2001-05-31,2.3923
2001-06-01,-1.7757
2001-06-04,0.8563
2001-06-05,4.717
2001-06-06,0.7207
2001-06-07,0.8945
2001-06-08,-4.8759
2001-06-11,0.0
2001-06-12,3.3551
2001-06-13,-6.4923
2001-06-14,-3.568
2001-06-15,-4.6
2001-06-18,-14.0461
2001-06-19,-4.878
2001-06-20,3.2051
2001-06-21,-1.8634
2001-06-22,1.3924
2001-06-25,2.372
2001-06-26,-1.0976
2001-06-27,-4.6856
2001-06-28,-9.9612
2001-06-29,27.8736
2001-07-02,-5.7303
2001-07-03,-6.5554
2001-07-05,-4.9745
2001-07-06,-7.1141
2001-07-09,3.7572
2001-07-10,-8.3565
2001-07-11,-7.4468
2001-07-12,10.0164
2001-07-13,-9.2537
2001-07-16,-1.3158
2001-07-17,3.1667
2001-07-18,-9.5315
2001-07-19,-1.7856999999999998
2001-07-20,-3.4545
2001-07-23,-6.968
2001-07-24,-7.6923
2001-07-25,9.6491
2001-07-26,17.6
2001-07-27,-10.3741
2001-07-30,0.3795
2001-07-31,-4.5369
2001-08-01,0.5941
2001-08-02,11.6105
2001-08-03,-5.6406
2001-08-06,-5.6075
2001-08-07,-0.9901
2001-08-08,-1.8
2001-08-09,1.0183
2001-08-10,-2.0161
2001-08-13,3.7037
2001-08-14,-0.3968
2001-08-15,-6.7729
2001-08-16,-14.5299
2001-08-17,-9.25
2001-08-20,-3.5813
2001-08-21,-2.8571
2001-08-22,2.3529
2001-08-23,-2.2989
2001-08-24,-7.0588
2001-08-27,-8.2081
2001-08-28,-3.1243
2001-08-29,39.1459
2001-08-30,-8.6957
2001-08-31,3.3613
2001-09-04,4.336
2001-09-05,-8.5714
2001-09-06,-2.8409
2001-09-07,0.0
2001-09-10,-13.1615
2001-09-17,3.0346
2001-09-18,-6.5359
2001-09-19,4.1958
2001-09-20,-12.0805
2001-09-21,-10.3053
2001-09-24,7.6596
2001-09-25,0.0
2001-09-26,-17.3913
2001-09-27,1.4354
2001-09-28,-16.0377
2001-10-01,10.1124
2001-10-02,6.1224
2001-10-03,3.8221
2001-10-04,-2.2922000000000002
2001-10-05,-5.2133
2001-10-08,-1.875
2001-10-09,-2.1656
2001-10-10,3.125
2001-10-11,42.9293
2001-10-12,14.4876
2001-10-15,8.642
2001-10-16,3.6932
2001-10-17,-3.2877
2001-10-18,-12.7479
2001-10-19,2.9221
2001-10-22,-0.6309
2001-10-23,-2.8571
2001-10-24,-4.5752
2001-10-25,4.4521
2001-10-26,-2.9508
2001-10-29,-5.7432
2001-10-30,-2.509
2001-10-31,1.1029
2001-11-01,-1.8182
2001-11-02,-2.5926
2001-11-05,-4.943
2001-11-06,6.0
2001-11-07,7.1698
2001-11-08,-1.7606000000000002
2001-11-09,2.8674
2001-11-12,1.7422
2001-11-13,3.0651
2001-11-14,2.3426
2001-11-15,10.3896
2001-11-16,29.4118
2001-11-19,2.2727
2001-11-20,-3.7778
2001-11-21,-1.8476
2001-11-23,-7.0588
2001-11-26,1.0127
2001-11-27,-1.7544
2001-11-28,-15.5612
2001-11-29,11.1782
2001-11-30,-2.1739
2001-12-03,-7.5
2001-12-04,6.9069
2001-12-05,7.3034
2001-12-06,7.5916
2001-12-07,-2.6764
2001-12-10,2.5
2001-12-11,4.878
2001-12-12,0.6977
2001-12-13,-9.2379
2001-12-14,-5.0891
2001-12-17,9.3834
2001-12-18,0.4902
2001-12-19,-2.439
2001-12-20,-8.75
2001-12-21,1.3699
2001-12-24,-3.7838000000000003
2001-12-26,3.9326
2001-12-27,-2.7027
2001-12-28,2.7778
2001-12-31,-4.0541
2002-01-02,4.7887
2002-01-03,6.9892
2002-01-04,-11.3065
2002-01-07,-0.8499
2002-01-08,0.0
2002-01-09,0.0
2002-01-10,0.0
2002-01-11,-0.2857
2002-01-14,-8.0229
2002-01-15,2.8037
2002-01-16,-5.1515
2002-01-17,3.8339
2002-01-18,-3.0769
2002-01-22,2.5397
2002-01-23,5.8824
2002-01-24,5.2632
2002-01-25,-3.6111
2002-01-28,-3.4582
2002-01-29,3.5821
2002-01-30,-2.0173
2002-01-31,-7.6471
2002-02-01,-8.2803
2002-02-04,-6.5972
2002-02-05,-5.2045
2002-02-06,-7.451
2002-02-07,-0.4237
2002-02-08,-7.234
2002-02-11,5.0459
2002-02-12,-3.9438
2002-02-13,-2.2588
2002-02-14,-9.3023
2002-02-15,0.0
2002-02-19,-2.5641
2002-02-20,6.3158
2002-02-21,-5.9406
2002-02-22,-1.0526
2002-02-25,1.0638
2002-02-26,-4.7368
2002-02-27,-6.0773
2002-02-28,-7.6471
2002-03-01,3.1847
2002-03-04,-16.0494
2002-03-05,12.5
2002-03-06,11.1111
2002-03-07,17.647100000000002
2002-03-08,2.0
2002-03-11,-1.9607999999999999
2002-03-12,-6.0
2002-03-13,-1.0638
2002-03-14,3.2258
2002-03-15,3.9063
2002-03-18,4.7619
2002-03-19,-6.6986
2002-03-20,-7.6923
2002-03-21,5.0
2002-03-22,-1.5873
2002-03-25,-4.3011
2002-03-26,-6.1798
2002-03-27,-13.1737
2002-03-28,6.8966
2002-04-01,2.5806
2002-04-02,-4.4025
2002-04-03,28.947400000000002
2002-04-04,-1.5306
2002-04-05,-5.6995000000000005
2002-04-08,1.0989
2002-04-09,-4.8913
2002-04-10,1.0857
2002-04-11,-10.684
2002-04-12,0.6329
2002-04-15,0.6289
2002-04-16,13.125
2002-04-17,5.5801
2002-04-18,5.7038
2002-04-19,4.505
2002-04-22,-9.9953
2002-04-23,0.0
2002-04-24,-1.0
2002-04-25,-9.0909
2002-04-26,-6.4327
2002-04-29,4.375
2002-04-30,1.7964
2002-05-01,1.1176
2002-05-02,-8.0861
2002-05-03,5.0633
2002-05-06,-7.8313
2002-05-07,-3.268
2002-05-08,12.7703
2002-05-09,-7.13
2002-05-10,-5.1613
2002-05-13,6.1224
2002-05-14,-3.3574
2002-05-15,-1.766
2002-05-16,1.9581
2002-05-17,0.0
2002-05-20,-8.6093
2002-05-21,-0.7246
2002-05-22,-0.7299
2002-05-23,5.1471
2002-05-24,-1.3986
2002-05-28,2.1277
2002-05-29,-3.4722
2002-05-30,-10.7914
2002-05-31,-3.2258
2002-06-03,-5.8333
2002-06-04,4.3363
2002-06-05,0.0848
2002-06-06,-7.6271
2002-06-07,0.9174
2002-06-10,-7.2727
2002-06-11,-9.8039
2002-06-12,-8.6957
2002-06-13,4.7619
2002-06-14,-3.4091
2002-06-17,-1.1764999999999999
2002-06-18,19.0476
2002-06-19,-9.0
2002-06-20,-8.7912
2002-06-21,1.2048
2002-06-24,0.0
2002-06-25,4.7619
2002-06-26,5.6818
2002-06-27,0.0
2002-06-28,-3.2258
2002-07-01,-8.8889
2002-07-02,-6.0976
2002-07-03,12.987
2002-07-05,-5.1724
2002-07-08,1.8182
2002-07-09,-4.881
2002-07-10,-6.1327
2002-07-11,8.0
2002-07-12,-6.1728
2002-07-15,3.9474
2002-07-16,-1.2658
2002-07-17,7.6923
2002-07-18,-7.0238
2002-07-19,-0.128
2002-07-22,-3.8462
2002-07-23,-8.0
2002-07-24,-11.5942
2002-07-25,0.0
2002-07-26,9.6721
2002-07-29,-7.3244
2002-07-30,3.2258
2002-07-31,-9.375
2002-08-01,6.8966
2002-08-02,-6.4516
2002-08-05,-3.4483
2002-08-06,-10.7143
2002-08-07,14.0
2002-08-08,5.2632
2002-08-09,-8.3333
2002-08-12,-1.8182
2002-08-13,-5.5556
2002-08-14,5.6863
2002-08-15,0.1855
2002-08-16,-3.7037
2002-08-19,5.7692
2002-08-20,-3.6364
2002-08-21,-1.8868
2002-08-22,1.9231
2002-08-23,5.6604
2002-08-26,-1.7856999999999998
2002-08-27,3.8182
2002-08-28,-3.5026
2002-08-29,-9.2559
2002-08-30,4.0
2002-09-03,-5.7692
2002-09-04,12.2449
2002-09-05,-9.0909
2002-09-06,0.0
2002-09-09,0.0
2002-09-10,-2.0
2002-09-11,2.0408
2002-09-12,0.0
2002-09-13,-6.0
2002-09-16,-6.3431
2002-09-17,-4.5861
2002-09-18,-4.7619
2002-09-19,0.0
2002-09-20,0.0
2002-09-23,0.0
2002-09-24,-5.0
2002-09-25,18.4211
2002-09-26,-11.1111
2002-09-27,-2.5
2002-09-30,0.0
2002-10-01,5.1282
2002-10-02,-9.7561
2002-10-03,-2.973
2002-10-04,-5.2925
2002-10-07,-11.7647
2002-10-08,10.0
2002-10-09,-12.1212
2002-10-10,-6.8966
2002-10-11,11.1111
2002-10-14,-13.3333
2002-10-15,3.8462
2002-10-16,18.5185
2002-10-17,12.5
2002-10-18,11.1111
2002-10-21,-5.0
2002-10-22,7.8947
2002-10-23,-14.6341
2002-10-24,20.0
2002-10-25,19.0476
2002-10-28,6.0
2002-10-29,-3.5849
2002-10-30,5.6751000000000005
2002-10-31,-12.963
2002-11-01,-4.0426
2002-11-04,-4.6563
2002-11-05,-4.6512
2002-11-06,0.0
2002-11-07,-4.878
2002-11-08,7.6923
2002-11-11,-3.5714
2002-11-12,-16.2963
2002-11-13,9.1445
2002-11-14,13.5135
2002-11-15,-14.2857
2002-11-18,4.1667
2002-11-19,-12.0
2002-11-20,17.8788
2002-11-21,-6.1697
2002-11-22,-3.8356
2002-11-25,-0.2849
2002-11-26,0.0
2002-11-27,37.1429
2002-11-29,25.0
2002-12-02,33.1667
2002-12-03,-7.3842
2002-12-04,-13.5135
2002-12-05,-6.25
2002-12-06,-10.0
2002-12-09,-9.2593
2002-12-10,-6.1224
2002-12-11,-6.3043
2002-12-12,4.4084
2002-12-13,-2.2222
2002-12-16,0.0
2002-12-17,-15.9091
2002-12-18,-18.9189
2002-12-19,5.0
2002-12-20,-1.5873
2002-12-23,-2.9032
2002-12-24,13.289
2002-12-26,-11.7302
2002-12-27,-0.3322
2002-12-30,16.3333
2002-12-31,-8.3095
2003-01-02,-3.125
2003-01-03,6.4516
2003-01-06,6.0606
2003-01-07,0.0
2003-01-08,-2.8571
2003-01-09,2.9412000000000003
2003-01-10,0.0
2003-01-13,-1.1429
2003-01-14,-7.5145
2003-01-15,6.25
2003-01-16,-2.9412000000000003
2003-01-17,-3.0303
2003-01-21,-9.375
2003-01-22,13.7931
2003-01-23,3.0303
2003-01-24,-8.8235
2003-01-27,3.2258
2003-01-28,0.0
2003-01-29,9.375
2003-01-30,-6.0
2003-01-31,0.304
2003-02-03,-5.7576
2003-02-04,-0.3215
2003-02-05,3.2258
2003-02-06,-3.125
2003-02-07,-3.2258
2003-02-10,6.6667
2003-02-11,-6.25
2003-02-12,-3.3333
2003-02-13,0.3448
2003-02-14,3.0928
2003-02-18,-3.3333
2003-02-19,-3.4483
2003-02-20,-3.5714
2003-02-21,3.7037
2003-02-24,-7.1429
2003-02-25,0.0
2003-02-26,-11.538499999999999
2003-02-27,8.6957
2003-02-28,-0.4
2003-03-03,8.4337
2003-03-04,-12.037
2003-03-05,-8.4211
2003-03-06,-5.7471
2003-03-07,-15.8537
2003-03-10,-6.5217
2003-03-11,0.0
2003-03-12,-6.2016
2003-03-13,7.438
2003-03-14,0.7692
2003-03-17,3.8931
2003-03-18,2.8655
2003-03-19,0.0
2003-03-20,-7.1429
2003-03-21,0.0
2003-03-24,-2.3077
2003-03-25,0.7874
2003-03-26,1.5625
2003-03-27,0.0
2003-03-28,-3.0769
2003-03-31,1.5873
2003-04-01,-14.0625
2003-04-02,-1.8182
2003-04-03,12.963
2003-04-04,10.6557
2003-04-07,3.7037
2003-04-08,-14.2857
2003-04-09,2.0
2003-04-10,10.2941
2003-04-11,-8.8889
2003-04-14,4.878
2003-04-15,-3.1008
2003-04-16,-13.6
2003-04-17,12.963
2003-04-21,1.6393
2003-04-22,-5.6452
2003-04-23,2.5641
2003-04-24,12.5
2003-04-25,-1.037
2003-04-28,-6.4371
2003-04-29,12.0
2003-04-30,-9.2857
2003-05-01,10.2362
2003-05-02,-3.5714
2003-05-05,9.6296
2003-05-06,-12.1622
2003-05-07,5.3846
2003-05-08,-5.1095
2003-05-09,13.8462
2003-05-12,4.0541
2003-05-13,21.4286
2003-05-14,46.5241
2003-05-15,2.1898
2003-05-16,-14.2857
2003-05-19,4.1667
2003-05-20,-12.0
2003-05-21,-2.2727
2003-05-22,0.0
2003-05-23,6.0465
2003-05-27,0.8772
2003-05-28,-3.9130000000000003
2003-05-29,10.8597
2003-05-30,4.4898
2003-06-02,11.3281
2003-06-03,-2.807
2003-06-04,2.1661
2003-06-05,3.8869
2003-06-06,2.3810000000000002
2003-06-09,-6.3123000000000005
2003-06-10,6.383
2003-06-11,0.6667
2003-06-12,-4.3046
2003-06-13,1.7301
2003-06-16,3.7415000000000003
2003-06-17,25.5738
2003-06-18,-3.1332
2003-06-19,-10.5121
2003-06-20,-2.7108
2003-06-23,-6.161
2003-06-24,-1.3527
2003-06-25,-3.6789
2003-06-26,3.6458
2003-06-27,-1.474
2003-06-30,-3.4342
2003-07-01,-3.169
2003-07-02,9.0909
2003-07-03,-4.6333
2003-07-07,1.3632
2003-07-08,2.069
2003-07-09,-6.4189
2003-07-10,0.0
2003-07-11,0.361
2003-07-14,-1.0791
2003-07-15,-5.4545
2003-07-16,-1.5385
2003-07-17,-5.4688
2003-07-18,-1.2397
2003-07-21,0.4184
2003-07-22,2.0833
2003-07-23,-2.8571
2003-07-24,6.7227
2003-07-25,-4.7244
2003-07-28,1.2397
2003-07-29,-3.2245
2003-07-30,1.6449
2003-07-31,3.3195
2003-08-01,-6.3855
2003-08-04,7.2501
2003-08-05,10.4
2003-08-06,-7.6087
2003-08-07,-8.2353
2003-08-08,8.9744
2003-08-11,-11.3725
2003-08-12,-0.4425
2003-08-13,0.4444
2003-08-14,3.0973
2003-08-15,-3.4335
2003-08-18,-0.4444
2003-08-19,0.4911
2003-08-20,-1.7770000000000001
2003-08-21,2.2162
2003-08-22,4.4248
2003-08-25,-3.8559
2003-08-26,4.892
2003-08-27,-7.563
2003-08-28,13.6364
2003-08-29,21.2
2003-09-02,2.3102
2003-09-03,0.3226
2003-09-04,7.3955
2003-09-05,-1.4969999999999999
2003-09-08,4.8632
2003-09-09,4.029
2003-09-10,-2.4798
2003-09-11,-1.4285999999999999
2003-09-12,-4.9275
2003-09-15,6.4024
2003-09-16,-1.4613
2003-09-17,-4.6234
2003-09-18,-7.5915
2003-09-19,4.5859
2003-09-22,-5.6782
2003-09-23,1.6722000000000001
2003-09-24,1.6447
2003-09-25,-0.9709
2003-09-26,4.5752
2003-09-29,0.0
2003-09-30,-17.1875
2003-10-01,1.8868
2003-10-02,1.8519
2003-10-03,7.2727
2003-10-06,-2.3729
2003-10-07,0.0
2003-10-08,-7.9861
2003-10-09,1.8868
2003-10-10,2.2222
2003-10-13,3.2609
2003-10-14,-2.807
2003-10-15,0.0
2003-10-16,0.3971
2003-10-17,4.279
2003-10-20,0.3448
2003-10-21,0.6873
2003-10-22,-4.4369
2003-10-23,0.0
2003-10-24,-1.5356999999999998
2003-10-27,4.4614
2003-10-28,-6.9444
2003-10-29,-1.4925
2003-10-30,3.7879
2003-10-31,0.365
2003-11-03,1.8182
2003-11-04,-3.2143
2003-11-05,3.321
2003-11-06,0.3571
2003-11-07,-3.9146
2003-11-10,3.3333
2003-11-11,10.3943
2003-11-12,0.6494
2003-11-13,-1.6129
2003-11-14,-1.3115
2003-11-17,-4.6512
2003-11-18,-0.3484
2003-11-19,1.049
2003-11-20,0.0
2003-11-21,0.0
2003-11-24,1.7301
2003-11-25,-2.7551
2003-11-26,2.1336
2003-11-28,0.3425
2003-12-01,1.6724
2003-12-02,-3.6589
2003-12-03,3.4843
2003-12-04,-1.3805
2003-12-05,-1.6729
2003-12-08,-1.0417
2003-12-09,2.4561
2003-12-10,1.0274
2003-12-11,0.0
2003-12-12,-1.3559
2003-12-15,-5.4983
2003-12-16,3.6364
2003-12-17,-0.7018
2003-12-18,-1.0601
2003-12-19,-0.3571
2003-12-22,1.7921
2003-12-23,-0.3521
2003-12-24,-0.7067
2003-12-26,0.7117
2003-12-29,-3.8869
2003-12-30,-1.4706000000000001
2003-12-31,5.5969999999999995
2004-01-02,-4.5936
2004-01-05,4.8148
2004-01-06,0.7067
2004-01-07,10.526299999999999
2004-01-08,-2.5397
2004-01-09,12.7036
2004-01-12,9.2486
2004-01-13,-6.6138
2004-01-14,1.983
2004-01-15,-6.3889
2004-01-16,18.6944
2004-01-20,28.0
2004-01-21,2.7344
2004-01-22,-5.5133
2004-01-23,-9.4567
2004-01-26,7.7556
2004-01-27,6.4137
2004-01-28,-10.8721
2004-01-29,0.4566
2004-01-30,5.6277
2004-02-02,-0.6148
2004-02-03,-1.2577
2004-02-04,-7.4963
2004-02-05,-6.5463000000000005
2004-02-06,5.0725
2004-02-09,1.3793
2004-02-10,-5.873
2004-02-11,3.1077
2004-02-12,-2.5701
2004-02-13,-9.1127
2004-02-17,3.4301
2004-02-18,-3.5714
2004-02-19,-1.0847
2004-02-20,0.0267
2004-02-23,0.8289
2004-02-24,1.8298
2004-02-25,12.7604
2004-02-26,-0.4619
2004-02-27,4.4084
2004-03-01,6.0222
2004-03-02,14.0222
2004-03-03,14.8713
2004-03-04,9.7776
2004-03-05,-3.3528000000000002
2004-03-08,-7.2398
2004-03-09,-3.9024
2004-03-10,0.6768
2004-03-11,-0.8403
2004-03-12,-0.1695
2004-03-15,6.961
2004-03-16,-1.5873
2004-03-17,5.6452
2004-03-18,0.7634
2004-03-19,1.5152
2004-03-22,-2.9851
2004-03-23,0.0
2004-03-24,2.9231
2004-03-25,-2.5411
2004-03-26,1.227
2004-03-29,-3.0303
2004-03-30,-1.5625
2004-03-31,1.5873
2004-04-01,-0.1563
2004-04-02,4.8513
2004-04-05,10.0
2004-04-06,-1.4925
2004-04-07,-0.551
2004-04-08,-2.4931
2004-04-12,2.6989
2004-04-13,-2.6141
2004-04-14,6.519
2004-04-15,-5.3333
2004-04-16,-2.1127
2004-04-19,-4.3165
2004-04-20,-2.2556
2004-04-21,0.1692
2004-04-22,-5.5445
2004-04-23,-2.6016
2004-04-26,-9.5159
2004-04-27,-4.2435
2004-04-28,0.3854
2004-04-29,-5.9501
2004-04-30,-13.0408
2004-05-03,-8.4722
2004-05-04,21.0256
2004-05-05,1.9068
2004-05-06,-1.6632
2004-05-07,-1.2685
2004-05-10,-8.7794
2004-05-11,-0.2582
2004-05-12,5.3895
2004-05-13,-2.3225
2004-05-14,5.144
2004-05-17,-1.5003
2004-05-18,-6.181
2004-05-19,0.0235
2004-05-20,-1.1997
2004-05-21,-3.0952
2004-05-24,10.3194
2004-05-25,-8.0178
2004-05-26,2.1792
2004-05-27,4.2417
2004-05-28,-3.3871
2004-06-01,3.5294
2004-06-02,-5.6818
2004-06-03,4.0964
2004-06-04,1.8519
2004-06-07,1.5909
2004-06-08,5.1454
2004-06-09,-4.2553
2004-06-10,3.5556
