ticker,EXLS US Equity
2007-03-16,-0.2648
2007-03-19,1.5487
2007-03-20,1.9607999999999999
2007-03-21,2.906
2007-03-22,-2.2841
2007-03-23,-3.5274
2007-03-26,-4.6256
2007-03-27,-4.1109
2007-03-28,1.6378
2007-03-29,0.3791
2007-03-30,-2.5968
2007-04-02,-2.666
2007-04-03,1.5936
2007-04-04,2.6471
2007-04-05,-2.7698
2007-04-09,3.0452
2007-04-10,0.5243
2007-04-11,-2.9872
2007-04-12,-2.2483
2007-04-13,0.05
2007-04-16,-1.5492
2007-04-17,1.2183
2007-04-18,-2.5075
2007-04-19,-0.7202
2007-04-20,3.6788
2007-04-23,1.4493
2007-04-24,-0.0493
2007-04-25,2.6121
2007-04-26,-0.2882
2007-04-27,0.1927
2007-04-30,0.0
2007-05-01,3.8462
2007-05-02,3.5648
2007-05-03,-6.1243
2007-05-04,2.2857
2007-05-07,-1.0708
2007-05-08,-1.1764999999999999
2007-05-09,-0.7149
2007-05-10,-4.7476
2007-05-11,0.1007
2007-05-14,0.6539
2007-05-15,3.3483
2007-05-16,2.0793
2007-05-17,-1.4685000000000001
2007-05-18,-2.5
2007-05-21,-1.1834
2007-05-22,1.5469
2007-05-23,-0.3931
2007-05-24,-4.5387
2007-05-25,-2.1189
2007-05-29,0.3168
2007-05-30,0.0
2007-05-31,-1.1053
2007-06-01,2.1288
2007-06-04,-1.0943
2007-06-05,-2.5817
2007-06-06,-1.0276
2007-06-07,2.4044
2007-06-08,2.0277
2007-06-11,1.6736
2007-06-12,-0.1543
2007-06-13,2.0608
2007-06-14,2.3221
2007-06-15,-1.2333
2007-06-18,1.3986
2007-06-19,0.1478
2007-06-20,-2.7545
2007-06-21,-3.743
2007-06-22,-2.68
2007-06-25,0.162
2007-06-26,0.7008
2007-06-27,3.8009
2007-06-28,-2.0113
2007-06-29,-1.3684
2007-07-02,0.0534
2007-07-03,0.0
2007-07-05,-2.88
2007-07-06,-0.0549
2007-07-09,-2.1429
2007-07-10,-2.5267
2007-07-11,4.8387
2007-07-12,0.3297
2007-07-13,3.5049
2007-07-16,-3.2275
2007-07-17,-2.023
2007-07-18,-1.9531
2007-07-19,3.2442
2007-07-20,-4.796
2007-07-23,-0.9844
2007-07-24,-6.6082
2007-07-25,2.3795
2007-07-26,0.1223
2007-07-27,-0.9774
2007-07-30,2.6527
2007-07-31,1.6226
2007-08-01,2.0698
2007-08-02,3.708
2007-08-03,-2.1229
2007-08-06,4.6233
2007-08-07,5.401
2007-08-08,4.8137
2007-08-09,0.2963
2007-08-10,2.2649
2007-08-13,-5.3924
2007-08-14,-6.3613
2007-08-15,-1.4674
2007-08-16,10.0938
2007-08-17,-8.517
2007-08-20,-1.9715
2007-08-21,3.7989
2007-08-22,-1.2917
2007-08-23,-3.8167999999999997
2007-08-24,4.5918
2007-08-27,0.271
2007-08-28,-1.5135
2007-08-29,4.6652000000000005
2007-08-30,2.0451
2007-08-31,-2.3638
2007-09-04,0.8947
2007-09-05,-1.7736
2007-09-06,6.479
2007-09-07,-0.399
2007-09-10,6.0591
2007-09-11,1.322
2007-09-12,-0.932
2007-09-13,-1.4581
2007-09-14,-1.8616000000000001
2007-09-17,-1.216
2007-09-18,5.6129999999999995
2007-09-19,2.5175
2007-09-20,2.0464
2007-09-21,-1.5152
2007-09-24,-0.8597
2007-09-25,-1.3692
2007-09-26,-1.8047
2007-09-27,0.0943
2007-09-28,0.0942
2007-10-01,5.8325
2007-10-02,0.1778
2007-10-03,-0.976
2007-10-04,6.9892
2007-10-05,3.6851000000000003
2007-10-08,0.6462
2007-10-09,2.0064
2007-10-10,-0.1967
2007-10-11,-3.5869
2007-10-12,5.6827
2007-10-15,0.6576
2007-10-16,1.6909999999999998
2007-10-17,2.003
2007-10-18,0.0371
2007-10-19,-3.0741
2007-10-22,3.1334
2007-10-23,0.0371
2007-10-24,-0.037
2007-10-25,-1.0745
2007-10-26,-0.5243
2007-10-29,1.0919
2007-10-30,-1.0428
2007-10-31,1.6183999999999998
2007-11-01,-6.2593
2007-11-02,4.9388
2007-11-05,0.3389
2007-11-06,1.2758
2007-11-07,-2.3342
2007-11-08,8.9909
2007-11-09,-11.4863
2007-11-12,-10.1455
2007-11-13,5.8206
2007-11-14,11.373
2007-11-15,-2.1909
2007-11-16,-1.3288
2007-11-19,2.6549
2007-11-20,-5.8471
2007-11-21,-7.285
2007-11-23,0.4723
2007-11-26,-4.1453
2007-11-27,-1.7833
2007-11-28,5.5379000000000005
2007-11-29,2.2366
2007-11-30,0.8414
2007-12-03,-0.5423
2007-12-04,-0.3775
2007-12-05,1.1789
2007-12-06,0.6658
2007-12-07,-0.4134
2007-12-10,5.7285
2007-12-11,-5.7715
2007-12-12,-2.5417
2007-12-13,-0.513
2007-12-14,-7.3055
2007-12-17,-7.3713
2007-12-18,10.8609
2007-12-19,-0.6772
2007-12-20,0.6364
2007-12-21,0.9485
2007-12-24,3.8479
2007-12-26,-0.1293
2007-12-27,-3.7964
2007-12-28,2.0179
2007-12-31,1.4505
2008-01-02,-9.4021
2008-01-03,-4.0172
2008-01-04,-6.1784
2008-01-07,-5.4169
2008-01-08,8.0853
2008-01-09,4.1558
2008-01-10,-1.6958
2008-01-11,-3.8559
2008-01-14,0.1055
2008-01-15,-1.476
2008-01-16,-8.9888
2008-01-17,0.7055
2008-01-18,-2.5686
2008-01-22,3.3553
2008-01-23,10.7826
2008-01-24,-0.314
2008-01-25,-2.0472
2008-01-28,0.1608
2008-01-29,3.8523
2008-01-30,-2.1123
2008-01-31,-0.1053
2008-02-01,2.7923999999999998
2008-02-04,0.2563
2008-02-05,-1.9939
2008-02-06,-0.9911
2008-02-07,-0.3161
2008-02-08,3.5412
2008-02-11,0.1021
2008-02-12,4.4875
2008-02-13,3.0747
2008-02-14,-5.8239
2008-02-15,-2.8155
2008-02-19,1.2416
2008-02-20,0.0
2008-02-21,1.4308
2008-02-22,-2.0151
2008-02-25,1.9022999999999999
2008-02-26,5.5499
2008-02-27,2.3901
2008-02-28,1.4939
2008-02-29,-1.8859
2008-03-03,-3.985
2008-03-04,-2.0508
2008-03-05,2.1436
2008-03-06,-6.6862
2008-03-07,-4.864
2008-03-10,1.7042000000000002
2008-03-11,5.027
2008-03-12,14.4622
2008-03-13,-5.7104
2008-03-14,-3.2427
2008-03-17,-5.6185
2008-03-18,4.5431
2008-03-19,-2.2977
2008-03-20,12.5256
2008-03-24,5.6338
2008-03-25,-0.5591
2008-03-26,3.6765
2008-03-27,-3.7547
2008-03-28,-2.1673
2008-03-31,1.728
2008-04-01,1.2195
2008-04-02,3.7435
2008-04-03,-0.4562
2008-04-04,-0.9583
2008-04-07,-0.9255
2008-04-08,-1.0616
2008-04-09,-2.8754999999999997
2008-04-10,1.1931
2008-04-11,-5.3275
2008-04-14,-0.0461
2008-04-15,6.8759
2008-04-16,1.8566
2008-04-17,-0.9326
2008-04-18,4.878
2008-04-21,-1.8359999999999999
2008-04-22,-1.6625
2008-04-23,2.0287
2008-04-24,1.9056
2008-04-25,0.1626
2008-04-28,-0.2841
2008-04-29,2.035
2008-04-30,0.1994
2008-05-01,1.035
2008-05-02,-2.8763
2008-05-05,0.8519
2008-05-06,-0.2816
2008-05-07,-16.2566
2008-05-08,1.1078999999999999
2008-05-09,-5.05
2008-05-12,2.3081
2008-05-13,-2.0598
2008-05-14,-2.0531
2008-05-15,2.2495
2008-05-16,-4.6
2008-05-19,-2.0964
2008-05-20,-0.5353
2008-05-21,-1.6684999999999999
2008-05-22,0.0547
2008-05-23,3.3917
2008-05-27,5.3439
2008-05-28,4.1688
2008-05-29,-1.0125
2008-05-30,-2.8738
2008-06-02,-8.0742
2008-06-03,-2.1277
2008-06-04,0.223
2008-06-05,2.5584
2008-06-06,-7.1041
2008-06-09,-8.4647
2008-06-10,0.0638
2008-06-11,-4.7164
2008-06-12,-0.0669
2008-06-13,1.4056
2008-06-16,-4.4224
2008-06-17,3.2459
2008-06-18,-1.5385
2008-06-19,4.0082
2008-06-20,3.6577
2008-06-23,-2.3314
2008-06-24,-3.3548
2008-06-25,1.4686
2008-06-26,-5.9211
2008-06-27,1.3287
2008-06-30,-3.1746
2008-07-01,2.7798
2008-07-02,-2.4272
2008-07-03,4.1933
2008-07-07,0.955
2008-07-08,5.2703
2008-07-09,-1.7972000000000001
2008-07-10,4.1176
2008-07-11,-4.0804
2008-07-14,1.4398
2008-07-15,-1.2903
2008-07-16,9.1503
2008-07-17,-6.7665
2008-07-18,0.1927
2008-07-21,0.2564
2008-07-22,3.0051
2008-07-23,5.1521
2008-07-24,-3.3058
2008-07-25,-2.0757
2008-07-28,-2.3067
2008-07-29,0.1276
2008-07-30,-1.5295999999999998
2008-07-31,-2.589
2008-08-01,4.5847
2008-08-04,-0.6353
2008-08-05,0.5115
2008-08-06,4.0076
2008-08-07,-15.9633
2008-08-08,-2.7656
2008-08-11,-2.4701
2008-08-12,-0.1535
2008-08-13,2.6134
2008-08-14,0.6742
2008-08-15,1.1905000000000001
2008-08-18,-4.3382
2008-08-19,-3.7663
2008-08-20,-2.3962
2008-08-21,-1.1457
2008-08-22,-6.9536
2008-08-25,-2.9359
2008-08-26,0.9166
2008-08-27,0.0908
2008-08-28,-0.1815
2008-08-29,-0.9091
2008-09-02,-1.1009
2008-09-03,2.2263
2008-09-04,-4.4465
2008-09-05,4.8433
2008-09-08,0.4529
2008-09-09,2.7953
2008-09-10,0.4386
2008-09-11,1.6594
2008-09-12,-2.4055
2008-09-15,-5.1056
2008-09-16,-1.577
2008-09-17,-12.6296
2008-09-18,-0.1079
2008-09-19,-1.7279
2008-09-22,-2.6374
2008-09-23,-0.2257
2008-09-24,-4.7511
2008-09-25,2.6128
2008-09-26,1.3889
2008-09-29,-7.8767
2008-09-30,8.798
2008-10-01,-2.5057
2008-10-02,-2.9206
2008-10-03,-3.8508
2008-10-06,-6.7584
2008-10-07,-10.7383
2008-10-08,-4.9624
2008-10-09,-10.443
2008-10-10,-3.1802
2008-10-13,21.1679
2008-10-14,-4.5181000000000004
2008-10-15,-6.4669
2008-10-16,12.1417
2008-10-17,-0.9023
2008-10-20,9.1047
2008-10-21,-4.7288
2008-10-22,-6.2774
2008-10-23,0.7788
2008-10-24,-9.119
2008-10-27,-5.4422
2008-10-28,5.5755
2008-10-29,5.7922
2008-10-30,10.950099999999999
2008-10-31,5.9507
2008-11-03,-2.8767
2008-11-04,3.8082000000000003
2008-11-05,-6.25
2008-11-06,-7.1014
2008-11-07,5.7722
2008-11-10,2.8024
2008-11-11,-3.1564
2008-11-12,-0.5926
2008-11-13,8.3458
2008-11-14,-11.967
2008-11-17,-4.8438
2008-11-18,-3.4483
2008-11-19,0.1701
2008-11-20,-5.0934
2008-11-21,6.9767
2008-11-24,7.5251
2008-11-25,-3.1104
2008-11-26,9.9518
2008-11-28,3.6496
2008-12-01,-17.1831
2008-12-02,9.1837
2008-12-03,11.6822
2008-12-04,-6.2762
2008-12-05,17.1131
2008-12-08,11.1817
2008-12-09,-7.5429
2008-12-10,4.5735
2008-12-11,-6.5012
2008-12-12,2.7813
2008-12-15,-4.674
2008-12-16,4.5161
2008-12-17,-1.7284000000000002
2008-12-18,0.5025
2008-12-19,2.0
2008-12-22,1.5931
2008-12-23,-0.2413
2008-12-24,-0.8464
2008-12-26,-0.7317
2008-12-29,-3.1941
2008-12-30,1.9036
2008-12-31,6.7248
2009-01-02,0.7001
2009-01-05,-0.8111
2009-01-06,0.9346
2009-01-07,-0.5787
2009-01-08,8.3818
2009-01-09,-6.015
2009-01-12,-2.7429
2009-01-13,3.5253
2009-01-14,-2.8377
2009-01-15,5.7243
2009-01-16,-3.3149
2009-01-20,-10.7429
2009-01-21,6.6581
2009-01-22,-0.2401
2009-01-23,3.1288
2009-01-26,5.0175
2009-01-27,-1.4444
2009-01-28,3.044
2009-01-29,-9.5186
2009-01-30,-3.8693999999999997
2009-02-02,9.434
2009-02-03,-4.4828
2009-02-04,-5.1745
2009-02-05,3.5533
2009-02-06,8.4559
2009-02-09,0.452
2009-02-10,-9.2238
2009-02-11,3.2218
2009-02-12,-0.3601
2009-02-13,1.9277
2009-02-17,-9.2199
2009-02-18,-4.9479
2009-02-19,5.7534
2009-02-20,-2.7202
2009-02-23,0.2663
2009-02-24,9.5618
2009-02-25,-1.9394
2009-02-26,1.2361
2009-02-27,-1.221
2009-03-02,-10.754
2009-03-03,-9.0028
2009-03-04,0.6088
2009-03-05,-8.7746
2009-03-06,10.2819
2009-03-09,2.406
2009-03-10,15.5653
2009-03-11,1.6518000000000002
2009-03-12,6.875
2009-03-13,-3.8596
2009-03-16,0.0
2009-03-17,7.4209
2009-03-18,3.5108
2009-03-19,-3.8293
2009-03-20,-1.2514
2009-03-23,3.341
2009-03-24,-4.3478
2009-03-25,3.4965
2009-03-26,3.1532
2009-03-27,-4.5852
2009-03-30,-3.5469
2009-03-31,2.2539
2009-04-01,4.1763
2009-04-02,8.1292
2009-04-03,1.2358
2009-04-06,-1.3225
2009-04-07,-2.6804
2009-04-08,4.2373
2009-04-09,11.3821
2009-04-13,0.4562
2009-04-14,-5.3588000000000005
2009-04-15,-0.5758
2009-04-16,1.3514
2009-04-17,0.2857
2009-04-20,-10.5413
2009-04-21,4.1401
2009-04-22,-1.0194
2009-04-23,-4.9434000000000005
2009-04-24,4.117
2009-04-27,-7.18
2009-04-28,-0.4484
2009-04-29,7.8829
2009-04-30,-2.8184
2009-05-01,-5.0483
2009-05-04,2.9412000000000003
2009-05-05,-1.3187
2009-05-06,6.5702
2009-05-07,-9.9269
2009-05-08,2.6682
2009-05-11,6.1017
2009-05-12,-1.1715
2009-05-13,-7.2198
2009-05-14,3.0197
2009-05-15,-0.9019
2009-05-18,8.532399999999999
2009-05-19,-6.6038
2009-05-20,1.7957
2009-05-21,-0.1103
2009-05-22,-2.4283
2009-05-26,7.3529
2009-05-27,-4.5311
2009-05-28,3.2009
2009-05-29,5.8824
2009-06-01,3.2323
2009-06-02,2.544
2009-06-03,2.958
2009-06-04,0.6487
2009-06-05,-4.2357
2009-06-08,-0.0962
2009-06-09,-2.0212
2009-06-10,-2.4558
2009-06-11,0.6042
2009-06-12,2.6026
2009-06-15,-5.2683
2009-06-16,-5.9732
2009-06-17,5.9146
2009-06-18,1.6545999999999998
2009-06-19,-0.1017
2009-06-22,-3.2587
2009-06-23,1.0526
2009-06-24,3.6458
2009-06-25,5.1256
2009-06-26,0.956
2009-06-29,1.7045
2009-06-30,4.3762
2009-07-01,1.9625
2009-07-02,-9.7113
2009-07-06,-0.0969
2009-07-07,-2.1339
2009-07-08,-0.1982
2009-07-09,1.0924
2009-07-10,5.501
2009-07-13,6.3315
2009-07-14,-0.7881
2009-07-15,1.677
2009-07-16,1.1285
2009-07-17,-1.4592
2009-07-20,1.5678999999999998
2009-07-21,-0.1715
2009-07-22,-1.1168
2009-07-23,4.6916
2009-07-24,-0.4149
2009-07-27,1.0
2009-07-28,1.8977
2009-07-29,1.6194
2009-07-30,1.992
2009-07-31,1.4062999999999999
2009-08-03,3.0046
2009-08-04,-0.1496
2009-08-05,-0.6742
2009-08-06,-0.3771
2009-08-07,-1.8925
2009-08-10,0.6944
2009-08-11,-4.1379
2009-08-12,4.3165
2009-08-13,0.7663
2009-08-14,-5.1711
2009-08-17,-3.4483
2009-08-18,2.2425
2009-08-19,4.3867
2009-08-20,0.4669
2009-08-21,-1.7816
2009-08-24,0.3943
2009-08-25,-4.3991
2009-08-26,2.1364
2009-08-27,0.4827
2009-08-28,-0.1601
2009-08-31,-3.769
2009-09-01,-0.0833
2009-09-02,-1.9183
2009-09-03,5.1871
2009-09-04,-2.021
2009-09-08,1.3201
2009-09-09,3.5831
2009-09-10,3.5377
2009-09-11,-2.8094
2009-09-14,3.125
2009-09-15,1.1364
2009-09-16,0.9738
2009-09-17,-0.8902
2009-09-18,1.0479
2009-09-21,0.8148
2009-09-22,3.6738
2009-09-23,-3.0475
2009-09-24,0.8041
2009-09-25,0.2175
2009-09-28,5.2822
2009-09-29,1.0309
2009-09-30,1.0884
2009-10-01,-2.9946
2009-10-02,-0.7284
2009-10-05,2.5856
2009-10-06,4.2916
2009-10-07,-2.1555
2009-10-08,-0.4673
2009-10-09,0.8719
2009-10-12,0.0665
2009-10-13,0.598
2009-10-14,5.6803
2009-10-15,-2.1875
2009-10-16,-1.9808
2009-10-19,2.1512000000000002
2009-10-20,-1.8507
2009-10-21,0.8453
2009-10-22,-0.3868
2009-10-23,-4.2071
2009-10-26,-1.0811
2009-10-27,-1.8443
2009-10-28,-3.5491
2009-10-29,1.0823
2009-10-30,-2.8551
2009-11-02,2.939
2009-11-03,-0.8565
2009-11-04,-2.8078
2009-11-05,2.6667
2009-11-06,22.0779
2009-11-09,1.6548
2009-11-10,-3.2558
2009-11-11,0.0
2009-11-12,-0.9014
2009-11-13,-0.4851
2009-11-16,3.3516
2009-11-17,-1.9458
2009-11-18,0.5412
2009-11-19,-0.1196
2009-11-20,0.5988
2009-11-23,1.4881
2009-11-24,-0.2933
2009-11-25,-1.1764999999999999
2009-11-27,-3.8689999999999998
2009-11-30,0.4334
2009-12-01,6.1036
2009-12-02,2.5567
2009-12-03,-1.1331
2009-12-04,2.5788
2009-12-07,0.5587
2009-12-08,-2.2778
2009-12-09,1.7624
2009-12-10,-1.0615
2009-12-11,-0.4517
2009-12-14,0.3403
2009-12-15,-0.2826
2009-12-16,0.8503
2009-12-17,-1.5177
2009-12-18,0.8562
2009-12-21,1.3582
2009-12-22,0.1675
2009-12-23,0.0
2009-12-24,0.3344
2009-12-28,0.0
2009-12-29,0.1111
2009-12-30,0.9989
2009-12-31,-0.2747
2010-01-04,1.6529
2010-01-05,0.6504
2010-01-06,-1.2924
2010-01-07,-1.7458
2010-01-08,0.0
2010-01-11,-0.4442
2010-01-12,-1.0597
2010-01-13,1.4092
2010-01-14,0.2223
2010-01-15,-0.4437
2010-01-19,4.3454
2010-01-20,-0.961
2010-01-21,-1.8868
2010-01-22,-1.7033
2010-01-25,-0.5031
2010-01-26,-0.8989
2010-01-27,0.9637
2010-01-28,0.0561
2010-01-29,1.8519
2010-02-01,-0.2755
2010-02-02,1.1602000000000001
2010-02-03,0.8738
2010-02-04,-0.379
2010-02-05,1.3043
2010-02-08,-2.8433
2010-02-09,1.1044
2010-02-10,0.71
2010-02-11,2.8742
2010-02-12,-2.2667
2010-02-16,2.1036
2010-02-17,-2.43
2010-02-18,-0.5414
2010-02-19,-0.3811
2010-02-22,0.0546
2010-02-23,-1.5292
2010-02-24,-0.2773
2010-02-25,-1.7798
2010-02-26,-2.6048
2010-03-01,3.3721
2010-03-02,-1.0124
2010-03-03,-1.1364
2010-03-04,0.8621
2010-03-05,0.2279
2010-03-08,-0.3411
2010-03-09,-0.2949
2010-03-10,-2.2789
2010-03-11,1.9906000000000001
2010-03-12,-2.124
2010-03-15,-3.9295999999999998
2010-03-16,-0.4274
2010-03-17,0.9197
2010-03-18,1.1543
2010-03-19,-0.0601
2010-03-22,2.7644
2010-03-23,2.3977
2010-03-24,-1.8275000000000001
2010-03-25,-0.4654
2010-03-26,-1.052
2010-03-29,0.4725
2010-03-30,-0.4703
2010-03-31,-1.4767000000000001
2010-04-01,0.3597
2010-04-05,2.0908
2010-04-06,0.8192
2010-04-07,-2.7858
2010-04-08,-1.6118999999999999
2010-04-09,-1.0922
2010-04-12,1.4724
2010-04-13,2.1765
2010-04-14,1.6568
2010-04-15,4.3655
2010-04-16,-1.5615999999999999
2010-04-19,-1.5297
2010-04-20,1.1507
2010-04-21,-2.1615
2010-04-22,-0.814
2010-04-23,-0.0586
2010-04-26,-1.1144
2010-04-27,-4.5077
2010-04-28,0.3727
2010-04-29,-0.1238
2010-04-30,-1.3631
2010-05-03,4.3342
2010-05-04,-2.4082
2010-05-05,-1.6656
2010-05-06,-0.1882
2010-05-07,0.9428
2010-05-10,11.892900000000001
2010-05-11,2.5598
2010-05-12,3.0928
2010-05-13,-1.4737
2010-05-14,-3.3654
2010-05-17,-1.4925
2010-05-18,-2.862
2010-05-19,0.2889
2010-05-20,-2.2465
2010-05-21,0.7071
2010-05-24,-1.0532
2010-05-25,-1.7149999999999999
2010-05-26,0.4813
2010-05-27,0.8982
2010-05-28,-1.365
2010-06-01,-0.722
2010-06-02,3.1515
2010-06-03,3.7015000000000002
2010-06-04,-5.779
2010-06-07,-2.4053
2010-06-08,2.8343
2010-06-09,-0.2397
2010-06-10,5.9459
2010-06-11,1.3889
2010-06-14,-1.929
2010-06-15,1.3113000000000001
2010-06-16,-1.238
2010-06-17,0.057
2010-06-18,3.5308
2010-06-21,-0.33
2010-06-22,-0.9934
2010-06-23,1.1706
2010-06-24,-0.6612
2010-06-25,1.9967000000000001
2010-06-28,1.1963
2010-06-29,-5.266
2010-06-30,-2.6092
2010-07-01,-0.8736
2010-07-02,0.7638
2010-07-06,-4.0816
2010-07-07,4.9848
2010-07-08,2.4899
2010-07-09,1.7513999999999998
2010-07-12,-1.6101999999999999
2010-07-13,2.5395
2010-07-14,-1.2658
2010-07-15,-0.4459
2010-07-16,-2.3516
2010-07-19,-1.1468
2010-07-20,1.5661
2010-07-21,-3.5408
2010-07-22,9.7691
2010-07-23,2.4811
2010-07-26,0.0
2010-07-27,-0.3158
2010-07-28,-1.6895
2010-07-29,0.913
2010-07-30,-0.8515
2010-08-02,0.5904
2010-08-03,-0.9072
2010-08-04,-0.3231
2010-08-05,-4.1059
2010-08-06,-0.169
2010-08-09,0.9029
2010-08-10,-2.1253
2010-08-11,-5.1429
2010-08-12,-0.6024
2010-08-13,-0.7273
2010-08-16,1.6484
2010-08-17,2.1021
2010-08-18,-0.0588
2010-08-19,-2.6486
2010-08-20,-1.2092
2010-08-23,-0.7344
2010-08-24,-0.6165
2010-08-25,3.66
2010-08-26,-0.0598
2010-08-27,3.5329
2010-08-30,-3.9907
2010-08-31,0.0602
2010-09-01,4.9368
2010-09-02,0.2869
2010-09-03,2.6316
2010-09-07,-4.9052
2010-09-08,2.6377
2010-09-09,1.0851
2010-09-10,0.9605
2010-09-13,4.141
2010-09-14,2.1494
2010-09-15,0.1052
2010-09-16,0.0525
2010-09-17,1.6282
2010-09-20,3.1008
2010-09-21,-0.9023
2010-09-22,-0.607
2010-09-23,-2.4427
2010-09-24,1.8258
2010-09-27,-3.125
2010-09-28,1.3749
2010-09-29,0.2087
2010-09-30,1.2493
2010-10-01,2.8278
2010-10-04,-3.2
2010-10-05,2.376
2010-10-06,-2.4218
2010-10-07,-0.2068
2010-10-08,3.5233
2010-10-11,-2.953
2010-10-12,-1.9082
2010-10-13,0.9464
2010-10-14,1.5104
2010-10-15,-0.3592
2010-10-18,-0.1545
2010-10-19,-0.8767
2010-10-20,-0.1041
2010-10-21,-0.2604
2010-10-22,1.3054999999999999
2010-10-25,-1.5464
2010-10-26,0.0524
2010-10-27,-0.2093
2010-10-28,1.678
2010-10-29,-1.7534999999999998
2010-11-01,-0.315
2010-11-02,3.0542
2010-11-03,-2.5549
2010-11-04,8.0231
2010-11-05,-1.5049000000000001
2010-11-08,1.7743
2010-11-09,0.0484
2010-11-10,0.2904
2010-11-11,0.7722
2010-11-12,-0.431
2010-11-15,-0.0962
2010-11-16,-1.7814
2010-11-17,-0.3922
2010-11-18,1.9685000000000001
2010-11-19,0.3378
2010-11-22,-0.481
2010-11-23,0.0483
2010-11-24,0.0966
2010-11-26,-1.0135
2010-11-29,1.8528
2010-11-30,-1.0531
2010-12-01,1.2095
2010-12-02,1.5774
2010-12-03,1.6471
2010-12-06,-1.4815
2010-12-07,1.8797000000000001
2010-12-08,0.0923
2010-12-09,-0.3226
2010-12-10,0.3699
2010-12-13,-0.737
2010-12-14,1.1601
2010-12-15,0.5046
2010-12-16,0.1826
2010-12-17,-0.1367
2010-12-20,-1.0493
2010-12-21,-0.876
2010-12-22,-0.1395
2010-12-23,0.2795
2010-12-27,-0.418
2010-12-28,0.0
2010-12-29,-0.0466
2010-12-30,0.3733
2010-12-31,-0.1395
2011-01-03,2.0019
2011-01-04,-1.5974
2011-01-05,2.0408
2011-01-06,-0.1818
2011-01-07,-2.0036
2011-01-10,1.1152
2011-01-11,1.057
2011-01-12,0.5457
2011-01-13,-0.4071
2011-01-14,0.4087
2011-01-18,-0.0452
2011-01-19,-0.8597
2011-01-20,0.5021
2011-01-21,-2.1344
2011-01-24,-0.1856
2011-01-25,-1.6736
2011-01-26,-0.5201
2011-01-27,-3.5171
2011-01-28,-6.2069
2011-01-31,0.105
2011-02-01,3.6726
2011-02-02,-0.1012
2011-02-03,0.7599
2011-02-04,-0.4525
2011-02-07,1.7677
2011-02-08,-0.1489
2011-02-09,0.0994
2011-02-10,0.4469
2011-02-11,0.9886
2011-02-14,4.2584
2011-02-15,0.0
2011-02-16,1.6901000000000002
2011-02-17,1.108
2011-02-18,-0.7306
2011-02-22,-1.104
2011-02-23,-0.6047
2011-02-24,-1.4506000000000001
2011-02-25,2.944
2011-02-28,2.4908
2011-03-01,-5.7606
2011-03-02,1.0029
2011-03-03,6.1939
2011-03-04,-3.9181
2011-03-07,-2.3633
2011-03-08,5.197
2011-03-09,0.1579
2011-03-10,-5.5856
2011-03-11,-2.0515
2011-03-14,-2.2406
