ticker,WHF US Equity
2013-05-01,-3.1546
2013-05-02,2.6059
2013-05-03,-0.6349
2013-05-06,0.5751
2013-05-07,0.6989
2013-05-08,-0.4416
2013-05-09,-0.8872
2013-05-10,-0.5754
2013-05-13,0.0
2013-05-14,1.4791
2013-05-15,0.0634
2013-05-16,0.1267
2013-05-17,-0.3163
2013-05-20,0.1904
2013-05-21,0.95
2013-05-22,-2.0703
2013-05-23,0.5766
2013-05-24,1.5287
2013-05-28,-1.5056
2013-05-29,-0.1274
2013-05-30,-0.9566
2013-05-31,-0.9015
2013-06-03,0.5848
2013-06-04,1.7442
2013-06-05,-1.4603
2013-06-06,0.3866
2013-06-07,1.0911
2013-06-10,-0.7619
2013-06-11,-0.3199
2013-06-12,-0.0642
2013-06-13,1.0918
2013-06-14,-1.3342
2013-06-17,2.5757
2013-06-18,0.3766
2013-06-19,-0.4065
2013-06-20,-1.1561
2013-06-21,-6.7576
2013-06-24,2.6481
2013-06-25,2.444
2013-06-26,-0.1988
2013-06-27,-0.2656
2013-06-28,4.8602
2013-07-01,0.3175
2013-07-02,-3.1013
2013-07-03,3.1352
2013-07-05,0.0
2013-07-08,-1.5833
2013-07-09,1.9304999999999999
2013-07-10,-0.2525
2013-07-11,-0.443
2013-07-12,-0.5086
2013-07-15,1.0224
2013-07-16,-1.4548
2013-07-17,1.4763
2013-07-18,-0.9488
2013-07-19,-0.447
2013-07-22,1.2187000000000001
2013-07-23,-2.0913
2013-07-24,1.2945
2013-07-25,-0.5112
2013-07-26,0.6423
2013-07-29,-0.1914
2013-07-30,1.2788
2013-07-31,0.0631
2013-08-01,-1.1356
2013-08-02,0.0
2013-08-05,-2.1059
2013-08-06,-0.3911
2013-08-07,-3.0105
2013-08-08,0.4723
2013-08-09,-1.0745
2013-08-12,4.277
2013-08-13,0.2604
2013-08-14,-3.8961
2013-08-15,-0.3378
2013-08-16,0.0678
2013-08-19,-0.3388
2013-08-20,2.1074
2013-08-21,-1.4647000000000001
2013-08-22,3.6486
2013-08-23,-0.1956
2013-08-26,-0.196
2013-08-27,-1.3743
2013-08-28,-0.0664
2013-08-29,0.9296
2013-08-30,-0.6579
2013-09-03,0.1325
2013-09-04,0.1323
2013-09-05,0.1321
2013-09-06,-0.9894
2013-09-09,1.9987
2013-09-10,0.7511
2013-09-11,1.2642
2013-09-12,-0.8963
2013-09-13,0.4522
2013-09-16,1.0932
2013-09-17,0.3181
2013-09-18,0.539
2013-09-19,-1.2903
2013-09-20,-0.3922
2013-09-23,0.3281
2013-09-24,0.7848
2013-09-25,-0.3894
2013-09-26,-0.9121
2013-09-27,0.0
2013-09-30,-0.7232
2013-10-01,1.5232
2013-10-02,-1.9569
2013-10-03,-1.5303
2013-10-04,1.1486
2013-10-07,-0.7348
2013-10-08,-0.3365
2013-10-09,-1.2154
2013-10-10,1.0936
2013-10-11,-0.4057
2013-10-14,0.5431
2013-10-15,0.2701
2013-10-16,1.5488
2013-10-17,0.8621
2013-10-18,1.3149
2013-10-21,-1.233
2013-10-22,0.3942
2013-10-23,-0.589
2013-10-24,0.7242
2013-10-25,1.3072
2013-10-28,0.3871
2013-10-29,0.0
2013-10-30,-1.4139
2013-10-31,0.4563
2013-11-01,0.8436
2013-11-04,-1.6088
2013-11-05,0.4578
2013-11-06,0.5859
2013-11-07,-0.5825
2013-11-08,2.474
2013-11-11,-1.3342
2013-11-12,0.7727
2013-11-13,-2.8754
2013-11-14,-2.3026
2013-11-15,-1.0101
2013-11-18,0.0
2013-11-19,1.4285999999999999
2013-11-20,-0.1341
2013-11-21,0.7388
2013-11-22,1.2667
2013-11-25,0.6583
2013-11-26,0.1308
2013-11-27,0.0
2013-11-29,1.0451
2013-12-02,-3.4906
2013-12-03,-1.2726
2013-12-04,-0.2714
2013-12-05,-0.068
2013-12-06,2.4506
2013-12-09,-1.2625
2013-12-10,1.2113
2013-12-11,-0.133
2013-12-12,-0.7324
2013-12-13,0.0671
2013-12-16,0.6032
2013-12-17,0.433
2013-12-18,0.2717
2013-12-19,-0.1355
2013-12-20,2.1031
2013-12-23,0.7309
2013-12-24,-0.3958
2013-12-26,0.4636
2013-12-27,-0.791
2013-12-30,0.0
2013-12-31,0.3987
2014-01-02,-1.7207
2014-01-03,2.1549
2014-01-06,-1.8457
2014-01-07,0.2686
2014-01-08,-1.5405
2014-01-09,-1.1565
2014-01-10,0.3441
2014-01-13,-0.7545
2014-01-14,1.244
2014-01-15,-0.4778
2014-01-16,-0.2058
2014-01-17,-0.2749
2014-01-21,1.654
2014-01-22,0.339
2014-01-23,-1.1486
2014-01-24,-0.4101
2014-01-27,0.2059
2014-01-28,1.8493
2014-01-29,-1.0087
2014-01-30,0.1359
2014-01-31,0.4071
2014-02-03,-2.7702999999999998
2014-02-04,0.6949
2014-02-05,-1.7252999999999998
2014-02-06,0.2107
2014-02-07,1.4716
2014-02-10,0.2762
2014-02-11,0.6887
2014-02-12,-0.684
2014-02-13,2.3416
2014-02-14,-0.4038
2014-02-18,1.6892
2014-02-19,-0.2658
2014-02-20,-0.1332
2014-02-21,0.0667
2014-02-24,0.2667
2014-02-25,-3.0585
2014-02-26,0.4801
2014-02-27,1.9795
2014-02-28,-1.1379
2014-03-03,-1.4895
2014-03-04,-1.0997
2014-03-05,-2.0153
2014-03-06,1.2057
2014-03-07,-0.1402
2014-03-10,-1.1228
2014-03-11,0.8517
2014-03-12,0.7037
2014-03-13,-0.2795
2014-03-14,0.2803
2014-03-17,-0.3494
2014-03-18,0.8766
2014-03-19,0.2851
2014-03-20,-0.1421
2014-03-21,1.3523
2014-03-24,-0.7725
2014-03-25,0.6369
2014-03-26,-1.4064999999999999
2014-03-27,0.3566
2014-03-28,0.2132
2014-03-31,-0.2128
2014-04-01,0.0
2014-04-02,0.0711
2014-04-03,0.142
2014-04-04,-0.8511
2014-04-07,-1.3591
2014-04-08,0.7977
2014-04-09,0.5755
2014-04-10,-1.216
2014-04-11,-0.6517
2014-04-14,-0.5831
2014-04-15,-1.9062000000000001
2014-04-16,0.5979
2014-04-17,0.2229
2014-04-21,0.5189
2014-04-22,-0.2212
2014-04-23,-0.1478
2014-04-24,0.7402
2014-04-25,-0.5878
2014-04-28,-0.9608
2014-04-29,0.597
2014-04-30,1.1869
2014-05-01,-0.8798
2014-05-02,0.7396
2014-05-05,-0.3671
2014-05-06,-1.1054
2014-05-07,-0.4471
2014-05-08,-0.3743
2014-05-09,0.3005
2014-05-12,0.824
2014-05-13,-0.0743
2014-05-14,-1.2639
2014-05-15,-1.2801
2014-05-16,0.8391
2014-05-19,2.3449
2014-05-20,1.4043
2014-05-21,0.0729
2014-05-22,0.6555
2014-05-23,0.3618
2014-05-27,0.8652
2014-05-28,-0.8578
2014-05-29,-0.5768
2014-05-30,0.4351
2014-06-02,-1.5884
2014-06-03,-0.807
2014-06-04,0.2219
2014-06-05,1.476
2014-06-06,0.0727
2014-06-09,1.1628
2014-06-10,0.6466
2014-06-11,0.0714
2014-06-12,2.4251
2014-06-13,-0.0696
2014-06-16,1.115
2014-06-17,1.0338
2014-06-18,-0.0341
2014-06-19,0.0
2014-06-20,-0.2797
2014-06-23,-1.4727000000000001
2014-06-24,-0.0712
2014-06-25,-0.7123
2014-06-26,2.3673
2014-06-27,0.911
2014-06-30,-0.6944
2014-07-01,-0.0699
2014-07-02,0.14
2014-07-03,-0.4892
2014-07-07,-0.2809
2014-07-08,-1.5493000000000001
2014-07-09,0.7868
2014-07-10,-0.6388
2014-07-11,-0.0714
2014-07-14,1.4296
2014-07-15,0.0
2014-07-16,-0.4228
2014-07-17,-0.1415
2014-07-18,1.9135
2014-07-21,-2.2253
2014-07-22,0.2845
2014-07-23,-0.2837
2014-07-24,0.4979
2014-07-25,0.8493
2014-07-28,-0.2105
2014-07-29,-0.6329
2014-07-30,0.1415
2014-07-31,-1.8375
2014-08-01,0.0
2014-08-04,2.2318
2014-08-05,-2.7465
2014-08-06,2.0999
2014-08-07,-1.7021
2014-08-08,1.7316
2014-08-11,0.4965
2014-08-12,0.0706
2014-08-13,-0.2821
2014-08-14,-0.2122
2014-08-15,0.2835
2014-08-18,1.4841
2014-08-19,-0.9053
2014-08-20,1.546
2014-08-21,-0.346
2014-08-22,-0.0694
2014-08-25,-0.3475
2014-08-26,0.2789
2014-08-27,0.4172
2014-08-28,-0.4155
2014-08-29,0.6259
2014-09-02,-0.5529
2014-09-03,0.4864
2014-09-04,0.1383
2014-09-05,-0.4144
2014-09-08,-0.1387
2014-09-09,-0.4661
2014-09-10,0.1893
2014-09-11,-0.6267
2014-09-12,-1.1913
2014-09-15,1.4184
2014-09-16,-0.2098
2014-09-17,2.1724
2014-09-18,-0.0351
2014-09-19,-0.2813
2014-09-22,-0.7052
2014-09-23,-1.2784
2014-09-24,-0.7914
2014-09-25,-1.1602999999999999
2014-09-26,1.3206
2014-09-29,-0.4345
2014-09-30,-3.6364
2014-10-01,1.2075
2014-10-02,0.2983
2014-10-03,1.5242
2014-10-06,0.0366
2014-10-07,-2.7086
2014-10-08,-0.8277
2014-10-09,0.4552
2014-10-10,-0.6798
2014-10-13,-1.597
2014-10-14,-2.2411
2014-10-15,-2.2925
2014-10-16,2.6699
2014-10-17,3.9401
2014-10-20,-1.5163
2014-10-21,1.1547
2014-10-22,-0.6849
2014-10-23,-2.4521
2014-10-24,-0.0786
2014-10-27,-0.7075
2014-10-28,0.1584
2014-10-29,1.0277
2014-10-30,0.7825
2014-10-31,-0.0776
2014-11-03,1.0101
2014-11-04,-0.9231
2014-11-05,0.4658
2014-11-06,-0.4637
2014-11-07,0.7764
2014-11-10,-0.1541
2014-11-11,-3.4722
2014-11-12,-0.9592
2014-11-13,1.0492
2014-11-14,0.7987
2014-11-17,0.0792
2014-11-18,-0.7126
2014-11-19,-1.5152
2014-11-20,1.7814
2014-11-21,-0.8751
2014-11-24,-1.2039
2014-11-25,0.5686
2014-11-26,-1.454
2014-11-28,2.0492
2014-12-01,-1.6064
2014-12-02,-0.1633
2014-12-03,-0.8177
2014-12-04,1.7311999999999999
2014-12-05,-1.3776
2014-12-08,-3.9441
2014-12-09,0.0855
2014-12-10,0.2137
2014-12-11,-0.3838
2014-12-12,-1.113
2014-12-15,0.8658
2014-12-16,-1.03
2014-12-17,1.6912
2014-12-18,2.0229
2014-12-19,0.5172
2014-12-22,-2.3156
2014-12-23,3.3363
2014-12-24,0.085
2014-12-26,-0.2122
2014-12-29,-1.2335
2014-12-30,-0.2584
2014-12-31,-0.2591
2015-01-02,1.3853
2015-01-05,0.1708
2015-01-06,-0.0853
2015-01-07,1.0239
2015-01-08,-0.0845
2015-01-09,-0.2536
2015-01-12,-0.8475
2015-01-13,-1.0256
2015-01-14,-1.468
2015-01-15,-0.6135
2015-01-16,-0.1764
2015-01-20,-0.0883
2015-01-21,0.1768
2015-01-22,-0.2648
2015-01-23,0.2655
2015-01-26,0.4413
2015-01-27,-0.173
2015-01-28,0.7015
2015-01-29,-0.6119
2015-01-30,-1.0554
2015-02-02,0.9778
2015-02-03,1.9365999999999999
2015-02-04,0.6908
2015-02-05,1.2006999999999999
2015-02-06,0.9322
2015-02-09,-0.3359
2015-02-10,0.5897
2015-02-11,-0.1675
2015-02-12,0.7131
2015-02-13,1.2078
2015-02-17,0.3292
2015-02-18,0.4922
2015-02-19,-0.4898
2015-02-20,0.5742
2015-02-23,-0.1631
2015-02-24,1.2255
2015-02-25,-0.9685
2015-02-26,0.489
2015-02-27,0.4866
2015-03-02,-0.3228
2015-03-03,1.7004000000000001
2015-03-04,0.2389
2015-03-05,0.3177
2015-03-06,0.9501
2015-03-09,0.549
2015-03-10,-0.234
2015-03-11,0.86
2015-03-12,-0.4651
2015-03-13,0.0
2015-03-16,-0.0779
2015-03-17,-0.0779
2015-03-18,0.507
2015-03-19,-0.5587
2015-03-20,0.8026
2015-03-23,0.8758
2015-03-24,-0.3157
2015-03-25,0.3167
2015-03-26,-0.5525
2015-03-27,0.1587
2015-03-30,1.0301
2015-03-31,-2.5882
2015-04-01,1.0467
2015-04-02,0.3984
2015-04-06,0.5556
2015-04-07,0.1579
2015-04-08,-0.7092
2015-04-09,0.3175
2015-04-10,0.8703
2015-04-13,-0.6275
2015-04-14,0.7103
2015-04-15,-0.4702
2015-04-16,0.2362
2015-04-17,-0.7855
2015-04-20,0.3959
2015-04-21,0.2366
2015-04-22,-0.0787
2015-04-23,-0.3543
2015-04-24,0.3556
2015-04-27,-0.315
2015-04-28,0.5529
2015-04-29,0.0786
2015-04-30,0.0785
2015-05-01,0.0
2015-05-04,0.3137
2015-05-05,0.1564
2015-05-06,0.7026
2015-05-07,1.3953
2015-05-08,1.8349
2015-05-11,1.5766
2015-05-12,-0.6652
2015-05-13,-0.6696
2015-05-14,0.5243
2015-05-15,0.0
2015-05-18,0.2981
2015-05-19,-0.8172
2015-05-20,-0.7491
2015-05-21,-0.4528
2015-05-22,-0.2123
2015-05-26,0.6686
2015-05-27,0.8302
2015-05-28,-0.8234
2015-05-29,-0.9057
2015-06-01,0.0
2015-06-02,0.5331
2015-06-03,-0.0758
2015-06-04,-0.6823
2015-06-05,1.0687
2015-06-08,-0.0378
2015-06-09,-1.7755999999999998
2015-06-10,-1.8462
2015-06-11,0.627
2015-06-12,-0.2336
2015-06-15,1.249
2015-06-16,1.7732999999999999
2015-06-17,1.3258
2015-06-18,-0.1536
2015-06-19,-0.7692
2015-06-22,-1.1628
2015-06-23,-0.6275
2015-06-24,1.4207
2015-06-25,-0.2335
2015-06-26,0.78
2015-06-29,-1.7802
2015-06-30,-0.2364
2015-07-01,-0.316
2015-07-02,0.0
2015-07-06,0.9509
2015-07-07,-0.7064
2015-07-08,-0.9486
2015-07-09,-0.8779
2015-07-10,0.2415
2015-07-13,-0.7229
2015-07-14,0.6472
2015-07-15,-0.3215
2015-07-16,1.7742
2015-07-17,1.1886
2015-07-20,-2.4276
2015-07-21,0.7624
2015-07-22,-2.6683
2015-07-23,-3.0278
2015-07-24,0.5063
2015-07-27,-2.4349
2015-07-28,1.3769
2015-07-29,0.2547
2015-07-30,0.508
2015-07-31,-0.2527
2015-08-03,-1.1824
2015-08-04,-0.1709
2015-08-05,1.4555
2015-08-06,9.1983
2015-08-07,-1.8547
2015-08-10,-0.7874
2015-08-11,-2.5397
2015-08-12,1.4658
2015-08-13,0.0803
2015-08-14,1.2029
2015-08-17,1.2678
2015-08-18,-0.4695
2015-08-19,0.4717
2015-08-20,-0.626
2015-08-21,0.1575
2015-08-24,-2.3585
2015-08-25,-0.4026
2015-08-26,1.1318
2015-08-27,-0.1599
2015-08-28,0.8006
2015-08-31,0.7943
2015-09-01,0.3152
2015-09-02,-0.1571
2015-09-03,1.0228
2015-09-04,0.3894
2015-09-08,1.1637
2015-09-09,0.6902
2015-09-10,0.2285
2015-09-11,0.152
2015-09-14,1.8968
2015-09-15,0.5212
2015-09-16,0.4444
2015-09-17,-1.8068
2015-09-18,1.0031
2015-09-21,0.8403
2015-09-22,-1.4394
2015-09-23,-0.8455
2015-09-24,3.6433999999999997
2015-09-25,0.4488
2015-09-28,-9.1586
2015-09-29,-5.5738
2015-09-30,1.0417
2015-10-01,6.8299
2015-10-02,-0.1206
2015-10-05,2.7375
2015-10-06,0.0
2015-10-07,1.7241
2015-10-08,1.0786
2015-10-09,-0.3049
2015-10-12,1.9113
2015-10-13,-0.6002
2015-10-14,-0.3019
2015-10-15,1.8168
2015-10-16,0.7435
2015-10-19,-0.5904
2015-10-20,0.0742
2015-10-21,-0.4451
2015-10-22,0.0745
2015-10-23,-3.9464
2015-10-26,-8.7597
2015-10-27,-0.085
2015-10-28,0.2551
2015-10-29,-0.8482
2015-10-30,0.0
2015-11-02,0.8554
2015-11-03,0.0848
2015-11-04,-0.4237
2015-11-05,-0.1702
2015-11-06,4.2626
2015-11-09,-1.4718
2015-11-10,-0.166
2015-11-11,1.8288
2015-11-12,-0.4082
2015-11-13,0.9016
2015-11-16,0.6499
2015-11-17,0.2421
2015-11-18,0.8052
2015-11-19,0.8786
2015-11-20,0.3959
2015-11-23,1.6562000000000001
2015-11-24,-0.931
2015-11-25,-0.5482
2015-11-27,-0.3937
2015-11-30,0.7905
2015-12-01,0.9412
2015-12-02,-0.3108
2015-12-03,-1.4809
2015-12-04,0.2373
2015-12-07,-3.7885
2015-12-08,-2.6250999999999998
2015-12-09,-1.1794
2015-12-10,2.1313
2015-12-11,-2.0868
2015-12-14,-2.8133
2015-12-15,1.7544
2015-12-16,2.8448
2015-12-17,-1.4668999999999999
2015-12-18,-1.1404
2015-12-21,-0.6211
2015-12-22,0.0893
2015-12-23,2.4086
2015-12-24,-0.1742
2015-12-28,2.7923
2015-12-29,1.8676
2015-12-30,-0.9167
2015-12-31,-3.4483
2016-01-04,0.1742
2016-01-05,6.5217
2016-01-06,-4.2449
2016-01-07,-4.7741
2016-01-08,0.1791
2016-01-11,-1.4298
2016-01-12,-1.7226
2016-01-13,-4.059
2016-01-14,-2.1154
2016-01-15,0.5894
2016-01-19,0.4883
2016-01-20,-6.0253
2016-01-21,-1.0341
2016-01-22,7.3145
2016-01-25,-6.037
2016-01-26,-1.5544
2016-01-27,-0.5263
2016-01-28,0.0
2016-01-29,0.1058
2016-02-01,1.4799
2016-02-02,0.5208
2016-02-03,-1.1399
2016-02-04,-0.4193
2016-02-05,0.4211
2016-02-08,1.153
2016-02-09,-2.3834
2016-02-10,0.3185
2016-02-11,1.0582
2016-02-12,-0.5236
2016-02-16,-0.8421
2016-02-17,-0.3185
2016-02-18,0.9585
2016-02-19,-1.0549
2016-02-22,0.4264
2016-02-23,0.2123
2016-02-24,-0.1059
2016-02-25,0.8484
2016-02-26,-0.4206
2016-02-29,4.6463
2016-03-01,-0.5045
2016-03-02,0.7099
2016-03-03,0.1007
2016-03-04,2.1127
2016-03-07,-1.6749
2016-03-08,-0.3006
2016-03-09,1.1055
2016-03-10,0.8946
2016-03-11,0.0
2016-03-14,2.9557
2016-03-15,-1.7225000000000001
2016-03-16,2.5316
2016-03-17,-0.1425
2016-03-18,0.3937
2016-03-21,2.2549
2016-03-22,-0.6711
2016-03-23,-0.1931
2016-03-24,-0.5803
2016-03-28,-0.6809
2016-03-29,1.0774
2016-03-30,0.1938
2016-03-31,0.3868
2016-04-01,0.0
2016-04-04,-1.7341
2016-04-05,-1.5686
2016-04-06,1.992
2016-04-07,-0.7813
2016-04-08,-0.5906
2016-04-11,0.297
2016-04-12,-0.8885
2016-04-13,1.0956
2016-04-14,-1.3793
2016-04-15,-0.3497
2016-04-18,0.2506
2016-04-19,0.6
2016-04-20,-1.1928
2016-04-21,0.503
2016-04-22,1.1512
2016-04-25,-1.336
2016-04-26,0.0
2016-04-27,0.5015
2016-04-28,-0.5988
2016-04-29,0.3012
2016-05-02,-0.9009
2016-05-03,-0.9091
2016-05-04,0.3058
2016-05-05,2.2358000000000002
2016-05-06,1.2922
2016-05-09,-1.1776
2016-05-10,1.3902999999999999
2016-05-11,1.763
2016-05-12,-0.2887
2016-05-13,0.8687
2016-05-16,0.4785
2016-05-17,-0.2857
2016-05-18,0.6686
2016-05-19,-6.0721
2016-05-20,1.7172
2016-05-23,0.5958
2016-05-24,1.5795
2016-05-25,0.6317
2016-05-26,-1.4003
2016-05-27,1.0774
2016-05-31,1.3566
2016-06-01,1.7208
2016-06-02,1.3158
2016-06-03,-0.7421
2016-06-06,2.6168
2016-06-07,-1.184
2016-06-08,0.553
2016-06-09,0.4583
2016-06-10,-1.5511
2016-06-13,0.6487
2016-06-14,-0.6446
2016-06-15,1.4828999999999999
2016-06-16,-0.137
2016-06-17,0.0
2016-06-20,0.9452
2016-06-21,-0.3745
2016-06-22,0.282
2016-06-23,0.0
2016-06-24,1.3121
2016-06-27,-2.7752
2016-06-28,0.0951
2016-06-29,3.1369
2016-06-30,-0.2765
2016-07-01,1.0166
2016-07-05,2.8362
2016-07-06,0.2669
2016-07-07,1.1535
2016-07-08,0.8772
2016-07-11,0.3478
2016-07-12,-0.26
2016-07-13,-0.0869
2016-07-14,0.2609
2016-07-15,-0.1735
2016-07-18,0.1303
2016-07-19,-0.3037
2016-07-20,0.3481
2016-07-21,-1.301
2016-07-22,1.0545
2016-07-25,-0.6957
2016-07-26,1.5762
2016-07-27,-0.1724
2016-07-28,-0.6908
2016-07-29,-0.087
2016-08-01,-1.3054999999999999
2016-08-02,0.2646
2016-08-03,0.3518
2016-08-04,0.3506
2016-08-05,1.2216
2016-08-08,4.1426
2016-08-09,-2.3198
2016-08-10,-1.7812000000000001
2016-08-11,0.1727
2016-08-12,-0.8621
2016-08-15,-0.7826
2016-08-16,-0.1753
2016-08-17,2.3705
2016-08-18,-1.0292
2016-08-19,1.0399
2016-08-22,0.0858
2016-08-23,0.5141
2016-08-24,-0.5115
2016-08-25,-1.1568
2016-08-26,1.0766
2016-08-29,-0.5076
2016-08-30,-0.0431
2016-08-31,-0.3019
2016-09-01,0.0
2016-09-02,0.0865
2016-09-06,0.6482
2016-09-07,0.1288
2016-09-08,-0.6003
2016-09-09,0.2599
2016-09-12,-0.1732
2016-09-13,0.0011
2016-09-14,-0.1735
2016-09-15,-1.7703
2016-09-16,2.0871
2016-09-19,0.8889
2016-09-20,-1.674
2016-09-21,0.9857
2016-09-22,-0.0887
2016-09-23,-0.9769
2016-09-26,-0.5381
2016-09-27,-0.541
2016-09-28,-0.3626
2016-09-29,-0.9099
2016-09-30,0.3673
2016-10-03,0.5032
2016-10-04,0.5007
2016-10-05,-1.9928
2016-10-06,0.2773
2016-10-07,-0.2765
2016-10-10,-0.8318
2016-10-11,-2.1435
2016-10-12,0.7619
2016-10-13,0.8507
2016-10-14,-0.656
2016-10-17,-1.8868
2016-10-18,2.0192
2016-10-19,2.0735
2016-10-20,0.277
2016-10-21,-0.7366
2016-10-24,-0.9276
2016-10-25,-0.6554
2016-10-26,1.3195000000000001
2016-10-27,-0.3721
2016-10-28,-0.0934
2016-10-31,0.1869
2016-11-01,-0.0933
2016-11-02,-1.4006
2016-11-03,1.089
2016-11-04,-0.8899
2016-11-07,2.741
2016-11-08,2.2079
2016-11-09,2.0702
2016-11-10,2.2928
2016-11-11,-0.431
2016-11-14,-0.0693
2016-11-15,-2.4433
2016-11-16,0.3552
2016-11-17,0.531
2016-11-18,-0.2641
2016-11-21,0.353
2016-11-22,2.0229
2016-11-23,1.1207
2016-11-25,0.341
2016-11-28,0.085
2016-11-29,0.5942
2016-11-30,-1.1814
2016-12-01,-0.3416
2016-12-02,-0.2571
2016-12-05,0.5155
2016-12-06,-0.5983
2016-12-07,0.6019
2016-12-08,0.0855
2016-12-09,2.3911
2016-12-12,0.0834
2016-12-13,1.4167
2016-12-14,1.7256
2016-12-15,1.8578000000000001
2016-12-16,2.1015
2016-12-19,-1.1981
2016-12-20,-1.536
2016-12-21,-0.5747
2016-12-22,1.0735
2016-12-23,-1.0621
2016-12-27,0.7432
2016-12-28,0.3279
2016-12-29,0.3258
2016-12-30,-0.8948
2017-01-03,0.4108
2017-01-04,3.5188
2017-01-05,-1.1858
2017-01-06,-0.4
2017-01-09,0.4016
2017-01-10,-0.08
2017-01-11,0.7206
2017-01-12,-2.0668
2017-01-13,2.6786
2017-01-17,0.2372
2017-01-18,0.4732
2017-01-19,-1.3344
2017-01-20,0.0796
2017-01-23,1.3514
2017-01-24,-0.2353
2017-01-25,0.6289
2017-01-26,-1.5625
2017-01-27,1.9841
2017-01-30,-2.4125
2017-01-31,-0.4785
2017-02-01,-0.4006
2017-02-02,1.8504
2017-02-03,0.158
2017-02-06,0.3155
2017-02-07,0.0786
2017-02-08,0.3142
2017-02-09,-0.5482
2017-02-10,0.3947
2017-02-13,1.2539
2017-02-14,-0.3873
2017-02-15,0.5443
2017-02-16,0.0773
2017-02-17,-0.0773
2017-02-21,-0.7734
2017-02-22,-0.4677
2017-02-23,1.2529
2017-02-24,-0.9281
2017-02-27,1.7955
2017-02-28,-0.7669
2017-03-01,-0.2318
2017-03-02,2.1689
2017-03-03,-0.3033
2017-03-06,0.0
2017-03-07,-1.1407
2017-03-08,-1.2308
2017-03-09,-0.2336
2017-03-10,0.9368
2017-03-13,0.3867
2017-03-14,-0.2311
2017-03-15,0.695
2017-03-16,-0.9969
2017-03-17,4.4926
2017-03-20,2.7428
2017-03-21,-0.2165
2017-03-22,0.0
2017-03-23,0.3254
2017-03-24,-1.5533000000000001
2017-03-27,0.9767
2017-03-28,-0.372
2017-03-29,1.419
2017-03-30,1.4727999999999999
2017-03-31,0.1451
2017-04-03,0.4348
2017-04-04,-0.7215
2017-04-05,0.436
2017-04-06,-0.4342
2017-04-07,0.6541
2017-04-10,-0.2166
2017-04-11,0.0
2017-04-12,1.2301
2017-04-13,0.0
2017-04-17,2.5733
2017-04-18,-0.5575
2017-04-19,0.6316
2017-04-20,0.0688
2017-04-21,0.5567
2017-04-24,0.6228
2017-04-25,-1.1004
2017-04-26,-1.4604
2017-04-27,-0.8469
2017-04-28,0.0712
2017-05-01,0.7824
2017-05-02,1.6231
2017-05-03,-1.0417
2017-05-04,0.2807
2017-05-05,-2.1693
2017-05-08,2.7897
2017-05-09,1.9485000000000001
2017-05-10,-0.4778
2017-05-11,-0.6859
2017-05-12,-0.6215
2017-05-15,1.1466
