ticker,KRA US Equity
2010-05-12,4.4478
2010-05-13,0.0478
2010-05-14,0.0956
2010-05-17,-1.1467
2010-05-18,1.595
2010-05-19,-2.569
2010-05-20,-7.0313
2010-05-21,3.7815
2010-05-24,0.1012
2010-05-25,-3.0839
2010-05-26,-2.5039
2010-05-27,6.6881
2010-05-28,2.8084
2010-06-01,-2.7317
2010-06-02,3.3099
2010-06-03,-2.5728
2010-06-04,-5.9791
2010-06-07,-0.265
2010-06-08,0.8502
2010-06-09,-0.7903
2010-06-10,4.6734
2010-06-11,3.3486000000000002
2010-06-14,2.4546
2010-06-15,0.5271
2010-06-16,-2.9074999999999998
2010-06-17,-0.8346
2010-06-18,0.099
2010-06-21,2.6706
2010-06-22,-0.0482
2010-06-23,2.5542
2010-06-24,-4.1353
2010-06-25,3.0882
2010-06-28,-1.2839
2010-06-29,-4.6243
2010-06-30,-5.101
2010-07-01,3.9383
2010-07-02,-2.3554
2010-07-06,1.7829000000000002
2010-07-07,0.0
2010-07-08,-0.103
2010-07-09,3.5585
2010-07-12,0.4482
2010-07-13,3.3713
2010-07-14,0.048
2010-07-15,-3.4036
2010-07-16,-4.0695
2010-07-19,3.4144
2010-07-20,2.3512
2010-07-21,-0.1466
2010-07-22,5.9227
2010-07-23,1.2477
2010-07-26,4.8836
2010-07-27,-0.4787
2010-07-28,-0.2624
2010-07-29,0.8768
2010-07-30,1.9557
2010-08-02,4.0494
2010-08-03,-0.5326
2010-08-04,-0.9473
2010-08-05,12.8898
2010-08-06,-0.442
2010-08-09,-0.111
2010-08-10,0.5926
2010-08-11,-4.1973
2010-08-12,5.342
2010-08-13,-2.3349
2010-08-16,0.9339
2010-08-17,1.7765
2010-08-18,1.1273
2010-08-19,-1.1507
2010-08-20,-7.1662
2010-08-23,1.8025
2010-08-24,0.9238
2010-08-25,1.106
2010-08-26,-2.9046
2010-08-27,-2.0979
2010-08-30,2.6984
2010-08-31,4.4049
2010-09-01,0.9252
2010-09-02,-0.11
2010-09-03,2.1659
2010-09-07,3.198
2010-09-08,-2.89
2010-09-09,1.0039
2010-09-10,-3.8693999999999997
2010-09-13,6.2038
2010-09-14,-4.4854
2010-09-15,2.5482
2010-09-16,1.7749000000000001
2010-09-17,3.6624
2010-09-20,-4.004
2010-09-21,-4.7318999999999996
2010-09-22,-1.7292
2010-09-23,3.5567
2010-09-24,-4.1576
2010-09-27,0.3395
2010-09-28,-0.188
2010-09-29,1.0169
2010-09-30,1.2304
2010-10-01,2.0626
2010-10-04,4.7997
2010-10-05,1.9284
2010-10-06,-2.3649
2010-10-07,1.6955
2010-10-08,-1.1228
2010-10-11,3.0626
2010-10-12,1.8364
2010-10-13,2.4918
2010-10-14,-1.6315
2010-10-15,1.0732
2010-10-18,4.2471
2010-10-19,0.463
2010-10-20,4.3625
2010-10-21,-3.0615
2010-10-22,2.6723
2010-10-25,0.8577
2010-10-26,0.3226
2010-10-27,-3.5077
2010-10-28,-1.4844
2010-10-29,-0.1845
2010-11-01,3.3888
2010-11-02,1.1621
2010-11-03,-3.0928
2010-11-04,-10.3343
2010-11-05,-1.7966
2010-11-08,-0.3452
2010-11-09,-4.8147
2010-11-10,-2.5473
2010-11-11,0.0373
2010-11-12,-4.8152
2010-11-15,2.8235
2010-11-16,0.6484
2010-11-17,-0.6821
2010-11-18,1.6787
2010-11-19,4.4278
2010-11-22,1.6888
2010-11-23,-0.742
2010-11-24,2.2428
2010-11-26,-0.1741
2010-11-29,-0.6976
2010-11-30,0.0351
2010-12-01,0.4565
2010-12-02,-1.4331
2010-12-03,-0.0709
2010-12-06,0.1774
2010-12-07,1.0273
2010-12-08,-0.561
2010-12-09,-3.5614
2010-12-10,2.011
2010-12-13,0.2509
2010-12-14,0.3218
2010-12-15,3.5638
2010-12-16,3.2347
2010-12-17,0.2333
2010-12-20,3.7579000000000002
2010-12-21,5.9936
2010-12-22,-2.661
2010-12-23,-3.9143
2010-12-27,-0.097
2010-12-28,-2.4272
2010-12-29,2.1891
2010-12-30,0.1298
2010-12-31,0.3241
2011-01-03,0.517
2011-01-04,-1.2858
2011-01-05,1.3025
2011-01-06,4.018
2011-01-07,-1.3906
2011-01-10,1.5981999999999998
2011-01-11,-0.5244
2011-01-12,2.4186
2011-01-13,0.9385
2011-01-14,-0.7798
2011-01-18,1.0883
2011-01-19,-1.2261
2011-01-20,-0.0606
2011-01-21,0.1818
2011-01-24,0.3629
2011-01-25,-5.9657
2011-01-26,0.5767
2011-01-27,-1.5929
2011-01-28,-0.3885
2011-01-31,2.0149
2011-02-01,3.6954000000000002
2011-02-02,-5.4992
2011-02-03,-2.0156
2011-02-04,2.1234
2011-02-07,0.9097
2011-02-08,-0.322
2011-02-09,-1.6796
2011-02-10,-0.7884
2011-02-11,0.4967
2011-02-14,2.4382
2011-02-15,1.9942
2011-02-16,0.0946
2011-02-17,3.0561
2011-02-18,1.0394
2011-02-22,-2.2995
2011-02-23,-0.96
2011-02-24,1.6886
2011-02-25,2.3063000000000002
2011-02-28,3.0959
2011-03-01,0.7872
2011-03-02,0.7521
2011-03-03,5.2541
2011-03-04,1.8276
2011-03-07,-2.8931
2011-03-08,1.4621
2011-03-09,2.6917
2011-03-10,-2.1975
2011-03-11,0.1624
2011-03-14,0.5946
2011-03-15,-0.1075
2011-03-16,-1.2641
2011-03-17,0.6538
2011-03-18,1.6779
2011-03-21,2.7682
2011-03-22,-0.7252
2011-03-23,1.0175
2011-03-24,0.3099
2011-03-25,3.5273
2011-03-28,0.1492
2011-03-29,2.2349
2011-03-30,-2.2832
2011-03-31,-4.9216999999999995
2011-04-01,-1.8300999999999998
2011-04-04,5.1931
2011-04-05,1.0127
2011-04-06,-2.2556
2011-04-07,-0.7692
2011-04-08,1.8862999999999999
2011-04-11,-2.3586
2011-04-12,-1.2987
2011-04-13,4.0526
2011-04-14,0.7081
2011-04-15,1.6575
2011-04-18,-1.087
2011-04-19,0.5245
2011-04-20,3.1304
2011-04-21,9.4917
2011-04-25,-0.5281
2011-04-26,2.0349
2011-04-27,0.8454
2011-04-28,-0.7094
2011-04-29,-0.0649
2011-05-02,-0.3033
2011-05-03,-3.5637
2011-05-04,-5.4078
2011-05-05,-5.1929
2011-05-06,-3.794
2011-05-09,2.6378
2011-05-10,1.0687
2011-05-11,-5.2115
2011-05-12,-2.2045
2011-05-13,-2.1727
2011-05-16,-0.9439
2011-05-17,-0.2242
2011-05-18,4.6348
2011-05-19,0.4027
2011-05-20,0.1337
2011-05-23,-3.6048
2011-05-24,-0.277
2011-05-25,3.5833
2011-05-26,-2.2794
2011-05-27,6.1745
2011-05-31,-0.5945
2011-06-01,0.39
2011-06-02,0.4921
2011-06-03,-2.0619
2011-06-06,1.8420999999999998
2011-06-07,0.0258
2011-06-08,-0.3875
2011-06-09,0.4149
2011-06-10,-1.9628
2011-06-13,-0.6322
2011-06-14,0.3977
2011-06-15,-1.5316
2011-06-16,-1.0727
2011-06-17,-1.2469999999999999
2011-06-20,0.1647
2011-06-21,2.7405
2011-06-22,4.1078
2011-06-23,1.0761
2011-06-24,-1.6984
2011-06-27,0.5415
2011-06-28,-1.6926999999999999
2011-06-29,2.4263
2011-06-30,-0.2292
2011-07-01,1.4807000000000001
2011-07-05,3.6478
2011-07-06,0.1942
2011-07-07,-0.3876
2011-07-08,-0.5593
2011-07-11,-4.9645
2011-07-12,-0.4632
2011-07-13,2.4819
2011-07-14,-1.1352
2011-07-15,-0.9952
2011-07-18,-2.0619
2011-07-19,1.7631999999999999
2011-07-20,0.2327
2011-07-21,3.1734
2011-07-22,-0.3001
2011-07-25,-2.9345
2011-07-26,-2.3773
2011-07-27,-4.0233
2011-07-28,-0.2482
2011-07-29,-0.1935
2011-08-01,2.5484999999999998
2011-08-02,-6.2129
2011-08-03,-31.0196
2011-08-04,-6.6388
2011-08-05,1.2522
2011-08-08,-5.8304
2011-08-09,13.3677
2011-08-10,-1.4481
2011-08-11,7.5147
2011-08-12,1.4057
2011-08-15,0.077
2011-08-16,-6.0793
2011-08-17,-0.9422
2011-08-18,-9.9256
2011-08-19,-2.8466
2011-08-22,-0.9452
2011-08-23,8.1584
2011-08-24,1.7644
2011-08-25,-2.6875
2011-08-26,3.2517
2011-08-29,6.5142
2011-08-30,0.081
2011-08-31,-2.9947
2011-09-01,-3.5878
2011-09-02,-4.0242
2011-09-06,-0.4959
2011-09-07,0.6797
2011-09-08,-4.9955
2011-09-09,-3.8369999999999997
2011-09-12,-4.9754000000000005
2011-09-13,0.1555
2011-09-14,3.1573
2011-09-15,2.6593
2011-09-16,-1.8573
2011-09-19,-3.1873
2011-09-20,-5.8642
2011-09-21,-6.612
2011-09-22,-8.9526
2011-09-23,0.8355
2011-09-26,7.0108
2011-09-27,8.517
2011-09-28,-8.9462
2011-09-29,5.003
2011-09-30,-7.1183
2011-10-03,-8.529
2011-10-04,5.9459
2011-10-05,5.8036
2011-10-06,10.5485
2011-10-07,0.4907
2011-10-10,4.5035
2011-10-11,-2.2845
2011-10-12,2.1254
2011-10-13,-1.4048
2011-10-14,2.4802
2011-10-17,-5.2008
2011-10-18,2.6073
2011-10-19,-6.4584
2011-10-20,2.1505
2011-10-21,-0.9418
2011-10-24,0.6711
2011-10-25,-2.8333
2011-10-26,2.5728999999999997
2011-10-27,10.8138
2011-10-28,2.5654
2011-10-31,-3.4821
2011-11-01,-10.9756
2011-11-02,2.5114
2011-11-03,10.3563
2011-11-04,0.3532
2011-11-07,0.6033
2011-11-08,1.0995
2011-11-09,-7.0193
2011-11-10,4.3062000000000005
2011-11-11,5.3007
2011-11-14,-2.2265
2011-11-15,-3.4653
2011-11-16,0.7692
2011-11-17,-3.3588
2011-11-18,3.3702
2011-11-21,-2.3943
2011-11-22,-2.9228
2011-11-23,-4.3548
2011-11-25,0.5621
2011-11-28,4.6395
2011-11-29,1.3889
2011-11-30,10.7482
2011-12-01,-0.6185
2011-12-02,-0.0479
2011-12-05,1.6762000000000001
2011-12-06,-1.6486
2011-12-07,0.6705
2011-12-08,-4.8525
2011-12-09,5.4
2011-12-12,-5.408
2011-12-13,-3.5105
2011-12-14,-4.106
2011-12-15,0.0
2011-12-16,3.9024
2011-12-19,3.0777
2011-12-20,8.1478
2011-12-21,-0.8891
2011-12-22,1.4163999999999999
2011-12-23,0.8845
2011-12-27,-0.323
2011-12-28,-5.1852
2011-12-29,1.709
2011-12-30,-2.5444
2012-01-03,5.7143
2012-01-04,3.6347
2012-01-05,4.4964
2012-01-06,3.3563
2012-01-09,2.9142
2012-01-10,3.1553
2012-01-11,1.1764999999999999
2012-01-12,1.3566
2012-01-13,-3.021
2012-01-17,-0.9069
2012-01-18,2.0692
2012-01-19,-1.5984
2012-01-20,-0.8716
2012-01-23,6.1151
2012-01-24,0.9416
2012-01-25,2.2761
2012-01-26,0.1094
2012-01-27,2.1501
2012-01-30,-1.9264999999999999
2012-01-31,3.4558
2012-02-01,6.6807
2012-02-02,1.6480000000000001
2012-02-03,-3.2425
2012-02-06,-0.1676
2012-02-07,-0.7385
2012-02-08,-0.744
2012-02-09,-1.2947
2012-02-10,-3.0721
2012-02-13,4.9858
2012-02-14,-2.9851
2012-02-15,0.035
2012-02-16,1.3632
2012-02-17,1.5862
2012-02-21,-2.5798
2012-02-22,-0.453
2012-02-23,2.9051
2012-02-24,-1.8367
2012-02-27,-1.7671999999999999
2012-02-28,-0.1411
2012-02-29,-1.8368
2012-03-01,4.3901
2012-03-02,-3.8952
2012-03-05,-6.3486
2012-03-06,-6.1662
2012-03-07,3.102
2012-03-08,7.6801
2012-03-09,3.1985
2012-03-12,-1.4963
2012-03-13,1.4828000000000001
2012-03-14,-0.4633
2012-03-15,0.7519
2012-03-16,-0.462
2012-03-19,-0.7497
2012-03-20,-0.8273
2012-03-21,-0.4715
2012-03-22,-2.223
2012-03-23,1.4909
2012-03-26,-0.404
2012-03-27,-1.0693
2012-03-28,-3.5781
2012-03-29,1.0437
2012-03-30,1.645
2012-04-02,5.9841999999999995
2012-04-03,-2.7699
2012-04-04,-1.9357
2012-04-05,-0.5214
2012-04-09,-0.2621
2012-04-10,-2.8904
2012-04-11,3.0151
2012-04-12,2.7016999999999998
2012-04-13,-3.7267
2012-04-16,0.6452
2012-04-17,2.8658
2012-04-18,-3.7757
2012-04-19,-0.381
2012-04-20,-0.3442
2012-04-23,-3.1082
2012-04-24,0.9901
2012-04-25,3.098
2012-04-26,-0.6847
2012-04-27,1.4171
2012-04-30,-1.8127
2012-05-01,-3.3077
2012-05-02,-4.7733
2012-05-03,-3.2164
2012-05-04,-1.9853
2012-05-07,0.9247
2012-05-08,-0.6981
2012-05-09,0.7469
2012-05-10,0.7414
2012-05-11,-0.6061
2012-05-14,-1.8728
2012-05-15,-1.3316
2012-05-16,-4.0936
2012-05-17,-5.5347
2012-05-18,-2.7309
2012-05-21,2.8076
2012-05-22,1.0924
2012-05-23,-1.3752
2012-05-24,0.4482
2012-05-25,1.0412
2012-05-29,3.1403
2012-05-30,-5.0904
2012-05-31,-4.2105
2012-06-01,-5.7561
2012-06-04,-0.6108
2012-06-05,2.7933
2012-06-06,4.0761
2012-06-07,-0.0522
2012-06-08,0.0522
2012-06-11,-4.5953
2012-06-12,1.9157
2012-06-13,-1.0204
2012-06-14,-1.0309
2012-06-15,2.4671
2012-06-18,1.8192
2012-06-19,7.6195
2012-06-20,0.0488
2012-06-21,-5.7101
2012-06-22,1.3458
2012-06-25,0.2554
2012-06-26,1.1207
2012-06-27,2.7204
2012-06-28,2.5012
2012-06-29,4.8325
2012-07-02,0.9128
2012-07-03,2.6685
2012-07-05,1.4537
2012-07-06,-1.4329
2012-07-09,-0.2643
2012-07-10,-1.6784
2012-07-11,-3.2345
2012-07-12,-1.2535
2012-07-13,2.2096999999999998
2012-07-16,0.046
2012-07-17,1.931
2012-07-18,1.7591
2012-07-19,2.7481999999999998
2012-07-20,-0.7765
2012-07-23,-3.1739
2012-07-24,-2.6942
2012-07-25,0.8306
2012-07-26,1.4188
2012-07-27,3.2491
2012-07-30,0.0874
2012-07-31,2.2707
2012-08-01,-13.0231
2012-08-02,-5.9401
2012-08-03,5.0626
2012-08-06,4.9677
2012-08-07,-0.5206
2012-08-08,1.5699
2012-08-09,1.0304
2012-08-10,1.2054
2012-08-13,-4.3518
2012-08-14,-1.4847000000000001
2012-08-15,3.3544
2012-08-16,2.0226
2012-08-17,1.0143
2012-08-20,0.2282
2012-08-21,-0.6375
2012-08-22,-0.9166
2012-08-23,-1.8500999999999999
2012-08-24,-2.8275
2012-08-27,0.8729
2012-08-28,0.8654
2012-08-29,1.0486
2012-08-30,-2.1698
2012-08-31,3.4233000000000002
2012-09-04,2.6107
2012-09-05,-0.1817
2012-09-06,1.32
2012-09-07,1.9317
2012-09-10,1.6307
2012-09-11,1.0408
2012-09-12,0.515
2012-09-13,4.3126
2012-09-14,3.8477
2012-09-17,-2.7592
2012-09-18,-0.7296
2012-09-19,-0.2858
2012-09-20,-0.3686
2012-09-21,-2.7949
2012-09-24,-0.6342
2012-09-25,12.0
2012-09-26,0.304
2012-09-27,0.0758
2012-09-28,-1.2112
2012-10-01,0.4981
2012-10-02,-3.8506
2012-10-03,-14.1158
2012-10-04,1.9391
2012-10-05,1.9928
2012-10-08,-0.7105
2012-10-09,-4.4275
2012-10-10,1.6378
2012-10-11,-0.5525
2012-10-12,-0.463
2012-10-15,-0.1395
2012-10-16,2.748
2012-10-17,3.2638
2012-10-18,-0.3512
2012-10-19,-3.3921
2012-10-22,-0.5016
2012-10-23,-1.7415
2012-10-24,1.3526
2012-10-25,-0.046
2012-10-26,0.5064
2012-10-31,-0.0458
2012-11-01,2.2915
2012-11-02,-1.4785
2012-11-05,0.955
2012-11-06,1.3063
2012-11-07,-6.9809
2012-11-08,-3.5373
2012-11-09,-0.0991
2012-11-12,1.4881
2012-11-13,-0.391
2012-11-14,-1.5702
2012-11-15,-0.5982
2012-11-16,0.3009
2012-11-19,8.15
2012-11-20,0.3236
2012-11-21,1.8433000000000002
2012-11-23,1.3575
2012-11-26,5.1786
2012-11-27,-1.146
2012-11-28,-0.2147
2012-11-29,0.6885
2012-11-30,0.3846
2012-12-03,-0.6811
2012-12-04,0.9001
2012-12-05,2.5489
2012-12-06,-0.7871
2012-12-07,-2.2965
2012-12-10,1.4957
2012-12-11,0.4632
2012-12-12,-0.4191
2012-12-13,-3.7879
2012-12-14,0.7874
2012-12-17,2.2569
2012-12-18,1.8676
2012-12-19,1.0833
2012-12-20,-0.9068
2012-12-21,-0.0832
2012-12-24,-1.3739
2012-12-26,1.1397
2012-12-27,-1.3356
2012-12-28,-2.6227
2012-12-31,4.3875
2013-01-02,5.9925
2013-01-03,1.1386
2013-01-04,2.1739
2013-01-07,-2.6216
2013-01-08,-1.9899
2013-01-09,0.0398
2013-01-10,1.2734
2013-01-11,0.3536
2013-01-14,-1.8794
2013-01-15,1.4365999999999999
2013-01-16,-0.6294
2013-01-17,2.4545
2013-01-18,1.391
2013-01-22,-0.4192
2013-01-23,-0.7654
2013-01-24,0.9641
2013-01-25,1.1077
2013-01-28,-0.0756
2013-01-29,1.0208
2013-01-30,-2.3204000000000002
2013-01-31,0.5747
2013-02-01,3.3143000000000002
2013-02-04,-2.6917
2013-02-05,-0.341
2013-02-06,0.4183
2013-02-07,0.2651
2013-02-08,0.642
2013-02-11,-1.0131000000000001
2013-02-12,1.4026
2013-02-13,1.0841
2013-02-14,0.9615
2013-02-15,-3.5897
2013-02-19,0.152
2013-02-20,-1.3657
2013-02-21,-0.1154
2013-02-22,3.9661
2013-02-25,-5.1852
2013-02-26,-0.6641
2013-02-27,0.9831
2013-02-28,-6.3863
2013-03-01,0.1664
2013-03-04,-0.6645
2013-03-05,2.2993
2013-03-06,3.4328
2013-03-07,1.1853
2013-03-08,1.4838
2013-03-11,-0.3848
2013-03-12,-0.309
2013-03-13,-0.6199
2013-03-14,4.5224
2013-03-15,-1.3428
2013-03-18,-1.5878999999999999
2013-03-19,-0.4226
2013-03-20,-0.2315
2013-03-21,0.58
2013-03-22,-1.0381
2013-03-25,-3.1469
2013-03-26,-2.4469
2013-03-27,-0.8635
2013-03-28,-2.9448
2013-04-01,-0.3419
2013-04-02,-2.9588
2013-04-03,-7.1144
2013-04-04,-1.0466
2013-04-05,-0.9135
2013-04-08,0.1941
2013-04-09,-0.2421
2013-04-10,1.4078
2013-04-11,0.1915
2013-04-12,2.5323
2013-04-15,-2.7027
2013-04-16,2.4425
2013-04-17,-2.8986
2013-04-18,0.1444
2013-04-19,3.7981
2013-04-22,-0.0926
2013-04-23,3.8016
2013-04-24,0.6253
2013-04-25,1.0652
2013-04-26,-0.2196
2013-04-29,1.1444
2013-04-30,-1.1749
2013-05-01,-1.8494000000000002
2013-05-02,-9.0175
2013-05-03,2.5148
2013-05-06,-1.924
2013-05-07,3.6783
2013-05-08,-1.1353
2013-05-09,0.622
2013-05-10,-0.4755
2013-05-13,-2.3889
2013-05-14,1.9579
2013-05-15,2.0163
2013-05-16,-0.8941
2013-05-17,3.3713
2013-05-20,0.3675
2013-05-21,0.7323
2013-05-22,-2.7715
2013-05-23,-2.5234
2013-05-24,0.815
2013-05-28,0.4755
2013-05-29,-0.5206
2013-05-30,-1.2845
2013-05-31,-0.0482
2013-06-03,-0.6268
2013-06-04,-0.6793
2013-06-05,-0.9282
2013-06-06,1.5779
2013-06-07,-0.8252
2013-06-10,-1.2726
2013-06-11,-1.9336
2013-06-12,-1.6178
2013-06-13,-0.1542
2013-06-14,-2.0072
2013-06-17,0.4727
2013-06-18,2.4569
2013-06-19,2.0408
2013-06-20,-0.15
2013-06-21,1.1017
2013-06-24,-2.5755
2013-06-25,2.7961
2013-06-26,0.7418
2013-06-27,2.8473
2013-06-28,1.1933
2013-07-01,-1.6509
2013-07-02,-2.2542
2013-07-03,-1.5211000000000001
2013-07-05,0.8969
2013-07-08,1.037
2013-07-09,2.9814
2013-07-10,-1.851
2013-07-11,0.9188
2013-07-12,-1.3416000000000001
2013-07-15,-1.0685
2013-07-16,0.3436
2013-07-17,3.6204
2013-07-18,2.1719
2013-07-19,-3.6506
2013-07-22,2.1103
2013-07-23,2.6303
2013-07-24,-3.0206
2013-07-25,0.991
2013-07-26,-1.3551
2013-07-29,-2.2738
2013-07-30,0.824
2013-07-31,-2.4038
2013-08-01,0.7389
2013-08-02,-0.2445
2013-08-05,-1.4216
2013-08-06,0.1492
2013-08-07,-2.1351
2013-08-08,-0.5074
2013-08-09,-0.204
2013-08-12,-0.4599
2013-08-13,0.924
2013-08-14,0.4069
2013-08-15,-0.8105
2013-08-16,-0.8172
2013-08-19,-3.8105
2013-08-20,1.2848
2013-08-21,0.1057
2013-08-22,0.8976
2013-08-23,0.2616
2013-08-26,0.2088
2013-08-27,-2.4479
2013-08-28,-0.2136
2013-08-29,-0.214
2013-08-30,-0.5362
2013-09-03,-0.0539
2013-09-04,0.3236
2013-09-05,-0.5376
2013-09-06,2.3243
2013-09-09,0.2113
2013-09-10,3.9009
2013-09-11,5.3272
2013-09-12,-3.0347
2013-09-13,0.4968
2013-09-16,0.1977
2013-09-17,-1.332
2013-09-18,0.2
2013-09-19,-0.0998
2013-09-20,1.7483
2013-09-23,-1.9146
2013-09-24,-0.8008
2013-09-25,-1.7659
2013-09-26,0.9245
2013-09-27,1.0687
2013-09-30,-1.3595
2013-10-01,0.4084
2013-10-02,-0.1017
2013-10-03,-0.9669
2013-10-04,0.668
2013-10-07,-2.5523
2013-10-08,-1.2572
2013-10-09,-0.3183
2013-10-10,0.7983
2013-10-11,-1.32
2013-10-14,2.1937
2013-10-15,-1.3613
2013-10-16,1.5393
2013-10-17,4.6524
2013-10-18,-0.3497
2013-10-21,-2.1053
2013-10-22,-0.8705
2013-10-23,0.2583
2013-10-24,0.9789
2013-10-25,-0.2551
2013-10-28,4.6547
2013-10-29,-3.0303
2013-10-30,2.5705999999999998
2013-10-31,4.5209
2013-11-01,-0.3761
2013-11-04,4.6248000000000005
2013-11-05,-1.6238000000000001
2013-11-06,-0.2751
2013-11-07,1.7010999999999998
2013-11-08,2.4412
2013-11-11,-1.9417
2013-11-12,0.0
2013-11-13,0.9451
2013-11-14,0.3121
2013-11-15,1.0667
2013-11-18,-0.5717
2013-11-19,-0.0885
2013-11-20,-0.9296
2013-11-21,1.6533
2013-11-22,1.2308
2013-11-25,-0.5645
2013-11-26,1.6594
2013-11-27,1.933
2013-11-29,-1.8542
2013-12-02,-0.2576
2013-12-03,0.8179
2013-12-04,-0.1281
2013-12-05,1.0261
2013-12-06,-1.4812
2013-12-09,-0.5584
2013-12-10,-0.9935
2013-12-11,-0.6108
2013-12-12,-0.3951
2013-12-13,-0.3526
2013-12-16,1.1057
2013-12-17,-0.6562
2013-12-18,0.0881
2013-12-19,-0.9679
2013-12-20,3.9538
2013-12-23,-0.9402
2013-12-24,0.1726
2013-12-26,-0.1292
2013-12-27,0.0862
2013-12-30,-0.5601
2013-12-31,-0.13
2014-01-02,-1.9089
2014-01-03,1.6364
2014-01-06,-0.9574
2014-01-07,-0.4833
2014-01-08,-0.8389
2014-01-09,0.089
2014-01-10,1.2011
2014-01-13,-0.5275
2014-01-14,-0.1768
2014-01-15,-0.9739
2014-01-16,-0.5811
2014-01-17,0.3597
2014-01-21,-1.2097
2014-01-22,0.1814
2014-01-23,-0.2716
2014-01-24,-1.6795
2014-01-27,-1.2465
2014-01-28,15.6148
2014-01-29,0.2831
2014-01-30,0.7258
2014-01-31,0.1201
2014-02-03,2.399
2014-02-04,-0.5076
2014-02-05,-0.1962
2014-02-06,0.5899
2014-02-07,0.2737
2014-02-10,-1.4035
2014-02-11,1.2258
2014-02-12,2.1875
2014-02-13,1.4908000000000001
2014-02-14,0.339
2014-02-18,-1.464
2014-02-19,-0.9143
2014-02-20,1.9607999999999999
2014-02-21,0.4902
2014-02-24,0.5629
2014-02-25,-1.903
2014-02-26,1.3313
2014-02-27,5.7432
2014-02-28,-1.5264
2014-03-03,-4.398
2014-03-04,2.187
2014-03-05,0.3321
2014-03-06,0.4781
2014-03-07,0.3294
2014-03-10,-1.1675
2014-03-11,-1.7719
2014-03-12,-0.4134
2014-03-13,0.9057
2014-03-14,-0.4114
2014-03-17,0.0751
2014-03-18,-0.1126
2014-03-19,-0.6011
2014-03-20,0.5291
2014-03-21,-0.5263
2014-03-24,-0.0756
2014-03-25,-0.9077
2014-03-26,-2.8244
2014-03-27,-0.0393
2014-03-28,0.9037
2014-03-31,1.7913000000000001
2014-04-01,2.7544
2014-04-02,-0.1862
2014-04-03,-0.1492
2014-04-04,0.8592
2014-04-07,-2.1852
2014-04-08,1.0602
2014-04-09,2.2855
2014-04-10,-1.2454
2014-04-11,-2.1884
2014-04-14,0.0379
2014-04-15,0.7961
2014-04-16,3.6104000000000003
2014-04-17,-0.726
2014-04-21,0.1828
2014-04-22,-0.0365
2014-04-23,3.2494
2014-04-24,-3.4653
2014-04-25,-2.5641
2014-04-28,-0.7519
2014-04-29,2.3864
2014-04-30,-3.6256
2014-05-01,-1.5739
2014-05-02,2.9641
2014-05-05,-0.3788
2014-05-06,-1.9771999999999998
2014-05-07,-1.0861
2014-05-08,-2.9804
2014-05-09,-0.2021
2014-05-12,2.3896
2014-05-13,-2.5316
