ticker,NMRK US Equity
2018-05-09,-0.5529
2018-05-10,2.3628
2018-05-11,-0.6789
2018-05-14,-0.4785
2018-05-15,-0.4808
2018-05-16,-0.6901
2018-05-17,-0.139
2018-05-18,-0.9047
2018-05-21,0.7774
2018-05-22,-2.1038
2018-05-23,-0.2149
2018-05-24,-0.0718
2018-05-25,-0.3592
2018-05-29,-1.0094
2018-05-30,1.2382
2018-05-31,-3.3813
2018-06-01,0.0745
2018-06-04,-0.4464
2018-06-05,0.6726
2018-06-06,0.2227
2018-06-07,-1.1111
2018-06-08,2.2472
2018-06-11,1.8315000000000001
2018-06-12,1.7986
2018-06-13,0.424
2018-06-14,1.6186
2018-06-15,1.4543
2018-06-18,0.8874
2018-06-19,0.0
2018-06-20,4.9391
2018-06-21,-2.7724
2018-06-22,0.2653
2018-06-25,-1.5873
2018-06-26,-0.2016
2018-06-27,-3.8384
2018-06-28,-0.1401
2018-06-29,-0.2104
2018-07-02,3.4434
2018-07-03,1.9701
2018-07-05,0.0666
2018-07-06,-1.9308
2018-07-09,-1.0183
2018-07-10,-1.0974
2018-07-11,-1.1096
2018-07-12,0.1403
2018-07-13,-0.4902
2018-07-16,-0.6334
2018-07-17,0.8499
2018-07-18,1.4747
2018-07-19,0.9689
2018-07-20,-1.5764
2018-07-23,-2.2981
2018-07-24,0.2138
2018-07-25,1.0669
2018-07-26,1.2667
2018-07-27,-1.2509000000000001
2018-07-30,-2.8853
2018-07-31,1.0145
2018-08-01,-0.7891
2018-08-02,-3.4707
2018-08-03,-1.2734
2018-08-06,4.4765
2018-08-07,-0.7988
2018-08-08,-2.6353999999999997
2018-08-09,-0.9774
2018-08-10,-1.6705
2018-08-13,-3.7838000000000003
2018-08-14,0.8828
2018-08-15,-3.1026
2018-08-16,2.2167
2018-08-17,1.6867
2018-08-20,0.8751
2018-08-21,0.0789
2018-08-22,-1.4184
2018-08-23,0.7194
2018-08-24,1.5873
2018-08-27,0.9375
2018-08-28,-0.2322
2018-08-29,-0.3879
2018-08-30,-1.0903
2018-08-31,1.1811
2018-09-04,-2.1012
2018-09-05,-0.4769
2018-09-06,1.6773
2018-09-07,-3.0636
2018-09-10,-0.2431
2018-09-11,-2.437
2018-09-12,-0.2498
2018-09-13,-2.5042
2018-09-14,-1.3699
2018-09-17,-2.9514
2018-09-18,-1.3417
2018-09-19,-1.9039000000000001
2018-09-20,1.2015
2018-09-21,3.9269
2018-09-24,1.1424
2018-09-25,-3.7359
2018-09-26,0.0903
2018-09-27,0.541
2018-09-28,0.3587
2018-10-01,-1.3405
2018-10-02,-0.8152
2018-10-03,-1.2785
2018-10-04,-2.3127
2018-10-05,-1.6098
2018-10-08,-1.4437
2018-10-09,-0.7813
2018-10-10,-2.1654
2018-10-11,-0.8048
2018-10-12,2.5355
2018-10-15,2.8684
2018-10-16,4.4231
2018-10-17,-1.4733
2018-10-18,-0.3738
2018-10-19,0.5629
2018-10-22,-1.7724
2018-10-23,-0.4748
2018-10-24,-5.6298
2018-10-25,6.4712
2018-10-26,-5.0332
2018-10-29,-5.8
2018-10-30,0.6369
2018-10-31,2.7426
2018-11-01,2.4641
2018-11-02,-1.4028
2018-11-05,-2.1341
2018-11-06,1.7652999999999999
2018-11-07,1.7508
2018-11-08,-0.5061
2018-11-09,-1.7294
2018-11-12,-0.9317
2018-11-13,-2.0899
2018-11-14,1.7076
2018-11-15,-1.2591999999999999
2018-11-16,1.4878
2018-11-19,-3.4555
2018-11-20,-4.1215
2018-11-21,2.8281
2018-11-23,2.5303
2018-11-26,-2.8970000000000002
2018-11-27,-1.105
2018-11-28,0.5587
2018-11-29,-3.8889
2018-11-30,-2.8902
2018-12-03,3.5714
2018-12-04,-3.1034
2018-12-06,2.0166
2018-12-07,-3.0233
2018-12-10,2.6379
2018-12-11,6.6589
2018-12-12,1.2048
2018-12-13,8.2251
2018-12-14,-9.3
2018-12-17,-2.4256
2018-12-18,-2.3729
2018-12-19,-2.0833
2018-12-20,1.182
2018-12-21,-7.243
2018-12-24,-3.0227
2018-12-26,4.2857
2018-12-27,0.4981
2018-12-28,-1.7348
2018-12-31,1.1349
2019-01-02,3.1172
2019-01-03,-0.4837
2019-01-04,4.2527
2019-01-07,0.9324
2019-01-08,0.4619
2019-01-09,2.9885
2019-01-10,2.9018
2019-01-11,3.5792
2019-01-14,-1.0471
2019-01-15,2.7513
2019-01-16,3.2956
2019-01-17,1.994
2019-01-18,0.9775
2019-01-22,-3.485
2019-01-23,-2.4072
2019-01-24,0.7194
2019-01-25,-0.3061
2019-01-28,2.9683
2019-01-29,-0.0994
2019-01-30,1.99
2019-01-31,1.9512
2019-02-01,0.8612
2019-02-04,0.3795
2019-02-05,2.8355
2019-02-06,0.7353
2019-02-07,-0.7299
2019-02-08,-1.7463
2019-02-11,0.4677
2019-02-12,-1.7691
2019-02-13,-2.1801
2019-02-14,0.1938
2019-02-15,-0.1934
2019-02-19,-1.2597
2019-02-20,-1.5702
2019-02-21,0.0
2019-02-22,2.2931
2019-02-25,-4.2885
2019-02-26,-2.0367
2019-02-27,-2.3909000000000002
2019-02-28,-0.4301
2019-03-01,-0.8639
2019-03-04,-0.4357
2019-03-05,1.0941
2019-03-06,-7.0346
2019-03-07,-0.1164
2019-03-08,1.1655
2019-03-11,-2.1889
2019-03-12,4.7114
2019-03-13,-0.4499
2019-03-14,1.1299
2019-03-15,-0.5587
2019-03-18,0.7865
2019-03-19,1.1148
2019-03-20,-1.9846
2019-03-21,-0.3375
2019-03-22,-5.7562
2019-03-25,0.2395
2019-03-26,0.8363
2019-03-27,-1.4218
2019-03-28,0.2404
2019-03-29,0.0
2019-04-01,2.8777
2019-04-02,-2.5641
2019-04-03,-0.5981
2019-04-04,2.0457
2019-04-05,0.1179
2019-04-08,-1.4134
2019-04-09,-2.6284
2019-04-10,2.3313
2019-04-11,0.8393
2019-04-12,1.6646999999999998
2019-04-15,0.2339
2019-04-16,-1.1669
2019-04-17,-0.8264
2019-04-18,-0.2381
2019-04-22,-0.716
2019-04-23,0.601
2019-04-24,-0.3584
2019-04-25,-1.0791
2019-04-26,1.2121
2019-04-29,2.2754
2019-04-30,-0.2342
2019-05-01,1.5258
2019-05-02,-3.4682
2019-05-03,3.2335
2019-05-06,-0.58
2019-05-07,-2.217
2019-05-08,-2.5060000000000002
2019-05-09,-7.0991
2019-05-10,2.2398
2019-05-13,0.1289
2019-05-14,2.9600999999999997
2019-05-15,3.375
2019-05-16,2.0556
2019-05-17,0.9479
2019-05-20,-1.0563
2019-05-21,2.9656000000000002
2019-05-22,-1.3825
2019-05-23,-0.1168
2019-05-24,4.2105
2019-05-28,-1.1351
2019-05-29,-1.9518
2019-05-30,-2.9274
2019-05-31,-3.7394
2019-06-03,-0.3759
2019-06-04,2.0126
2019-06-05,0.2466
2019-06-06,-0.492
2019-06-07,2.843
2019-06-10,1.9231
2019-06-11,-0.1179
2019-06-12,-1.5348000000000002
2019-06-13,1.199
2019-06-14,-0.9479
2019-06-17,1.3158
2019-06-18,2.0071
2019-06-19,1.8519
2019-06-20,1.5909
2019-06-21,-1.3423
2019-06-24,-1.0204
2019-06-25,0.1145
2019-06-26,0.3432
2019-06-27,1.0262
2019-06-28,1.3544
2019-07-01,1.7816999999999998
2019-07-02,0.547
2019-07-03,1.3058
2019-07-05,0.0
2019-07-08,-0.9667
2019-07-09,-1.0846
2019-07-10,0.9868
2019-07-11,4.7774
2019-07-12,1.1399
2019-07-15,-0.1025
2019-07-16,0.0
2019-07-17,1.0256
2019-07-18,0.9137
2019-07-19,-0.2012
2019-07-22,-2.9234
2019-07-23,1.5575999999999999
2019-07-24,1.1247
2019-07-25,-1.0111
2019-07-26,0.6129
2019-07-29,-0.6091
2019-07-30,1.7365
2019-07-31,-1.004
2019-08-01,1.3185
2019-08-02,-5.7057
2019-08-05,-7.431
2019-08-06,0.8028
2019-08-07,2.5028
2019-08-08,2.7747
2019-08-09,-0.108
2019-08-12,-2.9189
2019-08-13,1.0022
2019-08-14,-3.6384
2019-08-15,-1.7162
2019-08-16,1.7462
2019-08-19,3.2037
2019-08-20,-1.4574
2019-08-21,1.2514
2019-08-22,-2.809
2019-08-23,-5.4335
2019-08-26,2.0782
2019-08-27,0.9581
2019-08-28,1.3049
2019-08-29,0.8197
2019-08-30,0.813
2019-09-03,-1.6129
2019-09-04,0.9368
2019-09-05,2.5522
2019-09-06,-0.2262
2019-09-09,5.7823
2019-09-10,3.0011
2019-09-11,4.3704
2019-09-12,0.4985
2019-09-13,0.2976
2019-09-16,2.5717
2019-09-17,-5.3038
2019-09-18,-1.833
2019-09-19,-0.6224
2019-09-20,-1.0438
2019-09-23,-0.3165
2019-09-24,-3.7037
2019-09-25,1.8132000000000001
2019-09-26,0.1619
2019-09-27,-0.3233
2019-09-30,-2.0541
2019-10-01,-2.9801
2019-10-02,-1.3652
2019-10-03,3.5755
2019-10-04,2.0045
2019-10-07,-1.0917
2019-10-08,-2.4834
2019-10-09,0.7357
2019-10-10,-0.7865
2019-10-11,3.2843
2019-10-14,-0.1645
2019-10-15,1.0434
2019-10-16,0.3261
2019-10-17,0.5417
2019-10-18,1.8319
2019-10-21,5.291
2019-10-22,-0.3015
2019-10-23,0.4032
2019-10-24,-2.4096
2019-10-25,1.6461000000000001
2019-10-28,0.0
2019-10-29,0.5061
2019-10-30,7.6536
2019-10-31,-0.6548
2019-11-01,6.6855
2019-11-04,3.5305
2019-11-05,-1.1083
2019-11-06,0.0
2019-11-07,1.8965999999999998
2019-11-08,2.1997
2019-11-11,3.2285
2019-11-12,-0.8019
2019-11-13,-0.485
2019-11-14,-0.8936
2019-11-15,2.7049
2019-11-18,0.1596
2019-11-19,0.5622
2019-11-20,2.2364
2019-11-21,1.25
2019-11-22,-1.3117
2019-11-25,2.5801
2019-11-26,0.4573
2019-11-27,-0.2276
2019-11-29,-0.7605
2019-12-02,-0.1533
2019-12-03,0.0767
2019-12-04,1.9939
2019-12-05,-0.3008
2019-12-06,-0.1508
2019-12-09,-0.1511
2019-12-10,2.2693
2019-12-11,-2.071
2019-12-12,1.0574
2019-12-13,-0.6726
2019-12-16,1.693
2019-12-17,-1.4428
2019-12-18,1.6517
2019-12-19,0.517
2019-12-20,0.6613
2019-12-23,-1.1679
2019-12-24,0.1477
2019-12-26,0.5162
2019-12-27,-1.3206
2019-12-30,0.1487
2019-12-31,-0.1114
2020-01-02,-4.7938
2020-01-03,0.2342
2020-01-06,-2.4143
2020-01-07,-1.1173
2020-01-08,-1.6141999999999999
2020-01-09,0.6563
2020-01-10,-3.26
2020-01-13,-1.4322
2020-01-14,1.6239
2020-01-15,2.0185
2020-01-16,-0.2473
2020-01-17,0.7438
2020-01-21,-1.6407
2020-01-22,-0.7506
2020-01-23,2.6471
2020-01-24,-2.4151
2020-01-27,0.0839
2020-01-28,0.0838
2020-01-29,-0.4188
2020-01-30,0.4205
2020-01-31,-1.4238
2020-02-03,1.1045
2020-02-04,2.521
2020-02-05,1.2295
2020-02-06,-0.7287
2020-02-07,-3.5073
2020-02-10,2.4514
2020-02-11,-3.2178
2020-02-12,2.8133
2020-02-13,-2.2388
2020-02-14,-2.799
2020-02-18,-1.2216
2020-02-19,4.1078
2020-02-20,2.1638
2020-02-21,-2.907
2020-02-24,-5.1326
2020-02-25,-4.2381
2020-02-26,0.8945
2020-02-27,-6.7661999999999995
2020-02-28,-4.4044
2020-03-02,5.8639
2020-03-03,-4.0554
2020-03-04,1.3402
2020-03-05,-5.2415
2020-03-06,-4.7722
2020-03-09,-15.0342
2020-03-10,5.0938
2020-03-11,-10.5867
2020-03-12,-10.5563
2020-03-13,4.7847
2020-03-16,-21.6134
2020-03-17,-11.068
2020-03-18,-45.4148
2020-03-19,66.0
2020-03-20,-6.747
2020-03-23,-0.7752
2020-03-24,13.2813
2020-03-25,1.1494
2020-03-26,22.2727
2020-03-27,-4.6468
2020-03-30,-6.2378
2020-03-31,-11.6424
2020-04-01,-19.7647
2020-04-02,-12.3167
2020-04-03,-4.0134
2020-04-06,8.7108
2020-04-07,9.9359
2020-04-08,10.2041
2020-04-09,9.5238
2020-04-13,-5.5556
2020-04-14,3.5806
2020-04-15,-5.1852
2020-04-16,-7.8125
2020-04-17,0.0
2020-04-20,-0.8475
2020-04-21,-4.8433
2020-04-22,-3.2934
2020-04-23,2.1672
2020-04-24,6.6667
2020-04-27,9.375
2020-04-28,-0.2597
2020-04-29,6.7708
2020-04-30,-5.3659
2020-05-01,-8.2474
2020-05-04,2.2472
2020-05-05,4.1209
2020-05-06,-7.3879
2020-05-07,2.2792
2020-05-08,16.4345
2020-05-11,-10.0478
2020-05-12,-3.4574
2020-05-13,-4.4077
2020-05-14,4.611
2020-05-15,-1.6529
2020-05-18,7.2829
2020-05-19,-5.7440999999999995
2020-05-20,10.526299999999999
2020-05-21,-2.005
2020-05-22,-4.3478
2020-05-26,10.6952
2020-05-27,9.9034
2020-05-28,1.3216
2020-05-29,-7.6087
2020-06-01,-0.4706
2020-06-02,2.8369
2020-06-03,32.8736
2020-06-04,-3.1142
2020-06-05,14.1071
2020-06-08,2.9734
2020-06-09,-5.2432
2020-06-10,-10.0241
2020-06-11,-12.5668
2020-06-12,0.1019
2020-06-15,5.499
2020-06-16,1.9304999999999999
2020-06-17,-7.3864
2020-06-18,-0.9202
2020-06-19,-1.4447999999999999
2020-06-22,0.8377
2020-06-23,1.9729999999999999
2020-06-24,-6.11
2020-06-25,3.0369
2020-06-26,-5.8947
2020-06-29,5.8166
2020-06-30,2.7484
2020-07-01,-3.2922000000000002
2020-07-02,-2.3404
2020-07-06,2.8322000000000003
2020-07-07,-6.5678
2020-07-08,1.1338
2020-07-09,-5.8296
2020-07-10,5.0
2020-07-13,-4.6485
2020-07-14,-2.9727
2020-07-15,7.7206
2020-07-16,-2.3891
2020-07-17,-3.0303
2020-07-20,-1.9231
2020-07-21,-1.4706000000000001
2020-07-22,3.2338
2020-07-23,-1.4458
2020-07-24,-1.2225
2020-07-27,-1.2376
2020-07-28,3.7594
2020-07-29,3.6231999999999998
2020-07-30,0.2331
2020-07-31,-5.3488
