ticker,DFIN US Equity
2017-02-16,1.932
2017-02-17,1.6481
2017-02-21,-0.4864
2017-02-22,0.0407
2017-02-23,7.4104
2017-02-24,-0.6823
2017-02-27,-1.1069
2017-02-28,-10.8066
2017-03-01,-3.4184
2017-03-02,0.1344
2017-03-03,-5.3690999999999995
2017-03-06,-1.2766
2017-03-07,-1.5805
2017-03-08,-3.747
2017-03-09,2.8311
2017-03-10,-0.9341
2017-03-13,-1.4392
2017-03-14,0.2014
2017-03-15,-0.0503
2017-03-16,0.0503
2017-03-17,0.804
2017-03-20,1.4457
2017-03-21,0.3931
2017-03-22,-2.3495
2017-03-23,-3.5088
2017-03-24,2.4416
2017-03-27,0.1521
2017-03-28,-2.5823
2017-03-29,-0.3638
2017-03-30,0.2087
2017-03-31,0.4164
2017-04-03,3.2141
2017-04-04,-2.1095
2017-04-05,-2.3089
2017-04-06,1.313
2017-04-07,-1.1405
2017-04-10,-0.1573
2017-04-11,0.7353
2017-04-12,0.4692
2017-04-13,0.7784
2017-04-17,1.3388
2017-04-18,2.3374
2017-04-19,0.6951
2017-04-20,2.1696
2017-04-21,0.7722
2017-04-24,-0.91
2017-04-25,0.4833
2017-04-26,3.8961
2017-04-27,4.6296
2017-04-28,-1.6814
2017-05-01,-0.36
2017-05-02,0.4065
2017-05-03,2.5641
2017-05-04,-3.7281
2017-05-05,1.5945
2017-05-08,-0.3587
2017-05-09,1.2151
2017-05-10,0.7559
2017-05-11,-0.5737
2017-05-12,0.5326
2017-05-15,0.6623
2017-05-16,0.8772
2017-05-17,-1.8260999999999998
2017-05-18,0.0
2017-05-19,0.7529
2017-05-22,1.5824
2017-05-23,1.428
2017-05-24,-1.3225
2017-05-25,0.1297
2017-05-26,-0.9067
2017-05-30,-2.0915
2017-05-31,1.3796
2017-06-01,3.1168
2017-06-02,-0.4257
2017-06-05,-2.0949
2017-06-06,-0.7424
2017-06-07,-4.0035
2017-06-08,-2.2915
2017-06-09,2.2514
2017-06-12,-1.055
2017-06-13,0.6027
2017-06-14,7.1429
2017-06-15,-1.0323
2017-06-16,0.5215
2017-06-19,1.4267
2017-06-20,-2.8559
2017-06-21,-3.1593
2017-06-22,-1.8577
2017-06-23,4.1551
2017-06-26,1.0638
2017-06-27,-1.2281
2017-06-28,2.4867
2017-06-29,0.8232
2017-06-30,-1.3322
2017-07-03,0.6533
2017-07-05,-2.6828
2017-07-06,-0.667
2017-07-07,0.0895
2017-07-10,0.3578
2017-07-11,0.5348
2017-07-12,0.2216
2017-07-13,0.0
2017-07-14,0.3981
2017-07-17,0.1762
2017-07-18,2.1108
2017-07-19,1.292
2017-07-20,-0.5102
2017-07-21,0.2564
2017-07-24,-0.2984
2017-07-25,0.2565
2017-07-26,0.7676
2017-07-27,-1.7774
2017-07-28,-0.2154
2017-07-31,0.1727
2017-08-01,0.3879
2017-08-02,-5.0236
2017-08-03,-0.9494
2017-08-04,-3.7882
2017-08-07,-0.1898
2017-08-08,-0.9506
2017-08-09,-0.6238
2017-08-10,-0.8691
2017-08-11,0.0487
2017-08-14,3.2132
2017-08-15,-3.3019
2017-08-16,-0.7317
2017-08-17,-1.6707999999999998
2017-08-18,0.6497
2017-08-21,0.6455
2017-08-22,1.776
2017-08-23,-0.7271
2017-08-24,0.2441
2017-08-25,2.338
2017-08-28,0.0
2017-08-29,0.4284
2017-08-30,0.3318
2017-08-31,1.1337
2017-09-01,0.4204
2017-09-05,-1.5814
2017-09-06,0.189
2017-09-07,-0.283
2017-09-08,0.1419
2017-09-11,1.5116
2017-09-12,2.8385
2017-09-13,-0.8145
2017-09-14,-2.6004
2017-09-15,-0.7963
2017-09-18,1.5109
2017-09-19,-4.186
2017-09-20,0.5825
2017-09-21,-1.0618
2017-09-22,0.4878
2017-09-25,-1.7961
2017-09-26,1.0381
2017-09-27,3.3757
2017-09-28,0.9465
2017-09-29,1.0783
2017-10-02,1.6698
2017-10-03,2.6004
2017-10-04,-2.3121
2017-10-05,0.4096
2017-10-06,-1.9946000000000002
2017-10-09,-1.0176
2017-10-10,0.0935
2017-10-11,-0.4202
2017-10-12,0.797
2017-10-13,0.7907
2017-10-16,-0.4615
2017-10-17,-0.2782
2017-10-18,0.7438
2017-10-19,-0.9691
2017-10-20,0.9786
2017-10-23,-1.246
2017-10-24,0.1869
2017-10-25,0.5131
2017-10-26,0.7425
2017-10-27,-2.3952
2017-10-30,0.0944
2017-10-31,1.3673
2017-11-01,-1.7673999999999999
2017-11-02,-8.3333
2017-11-03,0.155
2017-11-06,-4.3837
2017-11-07,-0.4854
2017-11-08,0.0
2017-11-09,0.6504
2017-11-10,0.377
2017-11-13,1.6631
2017-11-14,3.7467
2017-11-15,0.3561
2017-11-16,0.4055
2017-11-17,1.0096
2017-11-20,-0.2499
2017-11-21,0.3507
2017-11-22,0.9985
2017-11-24,-0.1483
2017-11-27,-0.6436
2017-11-28,1.2456
2017-11-29,-0.0984
2017-11-30,0.4926
2017-12-01,-1.0784
2017-12-04,2.3786
2017-12-05,-0.3388
2017-12-06,-2.0884
2017-12-07,-0.1488
2017-12-08,-0.6955
2017-12-11,0.05
2017-12-12,-0.85
2017-12-13,-0.2521
2017-12-14,-0.2528
2017-12-15,2.4328
2017-12-18,0.5443
2017-12-19,-1.8209
2017-12-20,1.3534
2017-12-21,0.0495
2017-12-22,-1.3347
2017-12-26,-1.3527
2017-12-27,-1.2697
2017-12-28,0.1543
2017-12-29,0.1027
2018-01-02,1.7957999999999998
2018-01-03,-0.252
2018-01-04,1.1117
2018-01-05,0.0
2018-01-08,-0.1
2018-01-09,-1.1506
2018-01-10,0.1518
2018-01-11,3.5877
2018-01-12,0.6829
2018-01-16,1.2112
2018-01-17,-0.1915
2018-01-18,0.1439
2018-01-19,1.1015
2018-01-22,0.0474
2018-01-23,0.4735
2018-01-24,0.4713
2018-01-25,0.1407
2018-01-26,1.171
2018-01-29,1.1111
2018-01-30,0.7326
2018-01-31,-2.5
2018-02-01,-0.0466
2018-02-02,-2.7519
2018-02-05,-4.1247
2018-02-06,0.05
2018-02-07,-0.6
2018-02-08,-2.3139
2018-02-09,0.6694
2018-02-12,1.5857
2018-02-13,0.2518
2018-02-14,1.8081
2018-02-15,1.48
2018-02-16,-0.9723
2018-02-20,-1.4237
2018-02-21,0.9462
2018-02-22,-1.5787
2018-02-23,1.203
2018-02-26,0.2476
2018-02-27,-1.087
2018-02-28,-13.5365
2018-03-01,-2.1375
2018-03-02,4.1913
2018-03-05,1.983
2018-03-06,0.3889
2018-03-07,1.9369
2018-03-08,-0.9772
2018-03-09,-0.6031
2018-03-12,2.6475
2018-03-13,0.1612
2018-03-14,-2.1459
2018-03-15,-1.9189
2018-03-16,-1.1738
2018-03-19,-1.7534
2018-03-20,1.9574
2018-03-21,1.6375
2018-03-22,-3.1667
2018-03-23,-3.0407
2018-03-26,2.0118
2018-03-27,-2.1462
2018-03-28,1.1855
2018-03-29,0.5858
2018-04-02,-3.4945
2018-04-03,1.8709
2018-04-04,1.718
2018-04-05,0.1747
2018-04-06,-1.5116
2018-04-09,-0.5313
2018-04-10,1.6024
2018-04-11,0.2336
2018-04-12,1.1655
2018-04-13,0.0576
2018-04-16,1.7847
2018-04-17,1.9796
2018-04-18,2.3295
2018-04-19,-0.4336
2018-04-20,-0.3266
2018-04-23,-0.2185
2018-04-24,0.0547
2018-04-25,0.7659
2018-04-26,0.8143
2018-04-27,0.0
2018-04-30,-0.9155
2018-05-01,1.1957
2018-05-02,3.4372
2018-05-03,-10.3323
2018-05-04,0.2895
2018-05-07,-0.9238
2018-05-08,-0.9907
2018-05-09,0.0589
2018-05-10,0.0588
2018-05-11,-0.2352
2018-05-14,-1.0018
2018-05-15,-0.2381
2018-05-16,0.5967
2018-05-17,-0.5338
2018-05-18,1.133
2018-05-21,1.0613
2018-05-22,-2.2754
2018-05-23,-2.7462999999999997
2018-05-24,-0.7366
2018-05-25,-0.9276
2018-05-29,-1.5605
2018-05-30,-0.1268
2018-05-31,-2.4762
2018-06-01,-0.3255
2018-06-04,1.0451
2018-06-05,0.5171
2018-06-06,3.9228
2018-06-07,4.4554
2018-06-08,1.8957000000000002
2018-06-11,1.1628
2018-06-12,-1.2069
2018-06-13,-1.3961999999999999
2018-06-14,0.59
2018-06-15,2.0528
2018-06-18,-0.3448
2018-06-19,1.8454000000000002
2018-06-20,0.2265
2018-06-21,0.2825
2018-06-22,3.3803
2018-06-25,-6.1035
2018-06-26,1.2768
2018-06-27,-0.6304
2018-06-28,1.2111
2018-06-29,-1.0256
2018-07-02,0.2879
2018-07-03,1.1481
2018-07-05,0.7946
2018-07-06,2.1959
2018-07-09,0.8264
2018-07-10,0.3825
2018-07-11,2.0686
2018-07-12,1.3333
2018-07-13,0.2632
2018-07-16,2.8871
2018-07-17,1.1735
2018-07-18,2.118
2018-07-19,0.9877
2018-07-20,0.5868
2018-07-23,1.8474
2018-07-24,-0.5728
2018-07-25,0.24
2018-07-26,0.2395
2018-07-27,-1.0033
2018-07-30,1.0618
2018-07-31,-0.6686
2018-08-01,-0.3846
2018-08-02,-3.3301
2018-08-03,-7.339
2018-08-06,-2.3168
2018-08-07,0.7722
2018-08-08,1.3136
2018-08-09,-0.5943
2018-08-10,0.7609
2018-08-13,1.4563
2018-08-14,2.605
2018-08-15,0.6736
2018-08-16,-0.4117
2018-08-17,-0.2067
2018-08-20,0.6214
2018-08-21,0.2573
2018-08-22,4.3121
2018-08-23,0.5906
2018-08-24,1.1742
2018-08-27,-0.5319
2018-08-28,-0.5834
2018-08-29,0.9291
2018-08-30,-0.3876
2018-08-31,1.6051
2018-09-04,0.0957
2018-09-05,1.5304
2018-09-06,-0.6123
2018-09-07,0.7109
2018-09-10,-1.3176
2018-09-11,-1.0491
2018-09-12,-0.241
2018-09-13,0.4348
2018-09-14,-0.6734
2018-09-17,-2.0823
2018-09-18,0.1978
2018-09-19,-1.5301
2018-09-20,3.208
2018-09-21,0.0486
2018-09-24,0.9709
2018-09-25,-11.9231
2018-09-26,2.3472
2018-09-27,-3.3067
2018-09-28,-1.1583
2018-10-01,-2.846
2018-10-02,0.3446
2018-10-03,0.9731
2018-10-04,-1.1338
2018-10-05,-0.2867
2018-10-08,-0.7476
2018-10-09,-0.6952
2018-10-10,-1.3418999999999999
2018-10-11,-5.4406
2018-10-12,-0.3127
2018-10-15,2.8858
2018-10-16,2.378
2018-10-17,-0.5956
2018-10-18,-3.2355
2018-10-19,-1.4861
2018-10-22,0.6914
2018-10-23,1.0612
2018-10-24,-2.9648
2018-10-25,0.191
2018-10-26,-4.1931
2018-10-29,-2.4536
2018-10-30,1.2237
2018-10-31,4.4325
2018-11-01,1.865
2018-11-02,-0.1263
2018-11-05,-2.1492
2018-11-06,1.8734
2018-11-07,10.8434
2018-11-08,-3.5469
2018-11-09,1.8387
2018-11-12,-1.456
2018-11-13,-2.2459
2018-11-14,-0.8464
2018-11-15,2.8049
2018-11-16,-0.4152
2018-11-19,-1.8463
2018-11-20,-3.216
2018-11-21,2.1944
2018-11-23,1.5337
2018-11-26,0.0
2018-11-27,-0.0604
2018-11-28,4.2926
2018-11-29,-1.8551
2018-11-30,-1.5948
2018-12-03,-0.3001
2018-12-04,-5.7194
2018-12-06,1.9796
2018-12-07,-0.1252
2018-12-10,-0.1881
2018-12-11,-0.5653
2018-12-12,0.9476
2018-12-13,-0.9387
2018-12-14,-2.7164
2018-12-17,-6.4286
2018-12-18,0.4164
2018-12-19,0.4147
2018-12-20,-3.51
2018-12-21,-2.5678
2018-12-24,-1.3909
2018-12-26,2.3014
2018-12-27,0.5806
2018-12-28,-0.0722
2018-12-31,1.2995999999999999
2019-01-02,4.0627
2019-01-03,-3.6301
2019-01-04,5.1173
2019-01-07,1.4199
2019-01-08,0.5333
2019-01-09,1.5252
2019-01-10,0.5225
2019-01-11,1.2995
2019-01-14,-0.7697
2019-01-15,4.3956
2019-01-16,-2.1053
2019-01-17,-12.5237
2019-01-18,-1.88
2019-01-22,1.5474999999999999
2019-01-23,4.1364
2019-01-24,-2.1603
2019-01-25,4.1311
2019-01-28,-1.1628
2019-01-29,-0.346
2019-01-30,1.4583
2019-01-31,0.2053
2019-02-01,1.0929
2019-02-04,3.0405
2019-02-05,2.4262
2019-02-06,1.0243
2019-02-07,-0.6337
2019-02-08,-1.2117
2019-02-11,1.2912
2019-02-12,2.167
2019-02-13,0.4991
2019-02-14,1.2415
2019-02-15,1.4715
2019-02-19,2.1752
2019-02-20,-0.2957
2019-02-21,-2.5504
2019-02-22,1.2173
2019-02-25,-1.383
2019-02-26,-1.5854
2019-02-27,-11.1524
2019-02-28,-0.9066
2019-03-01,3.2372
2019-03-04,-1.7042000000000002
2019-03-05,-1.8723999999999998
2019-03-06,0.7774
2019-03-07,-0.3506
2019-03-08,-1.1963
2019-03-11,1.4957
2019-03-12,1.4737
2019-03-13,1.3831
2019-03-14,-1.8417
2019-03-15,2.1543
2019-03-18,0.6803
2019-03-19,1.3514
2019-03-20,-1.4
2019-03-21,1.7579
2019-03-22,-4.3189
2019-03-25,-0.8333
2019-03-26,2.2409
2019-03-27,2.3288
2019-03-28,0.8032
2019-03-29,-1.1952
2019-04-01,1.1425
2019-04-02,-0.1993
2019-04-03,2.7297000000000002
2019-04-04,0.4537
2019-04-05,1.2258
2019-04-08,-0.0637
2019-04-09,-1.148
2019-04-10,0.5806
2019-04-11,-2.3092
2019-04-12,0.2626
2019-04-15,-0.9168
2019-04-16,2.115
2019-04-17,0.5825
2019-04-18,0.1287
2019-04-22,0.0643
2019-04-23,-0.3854
2019-04-24,-0.6447
2019-04-25,-1.6872
2019-04-26,1.3201
2019-04-29,1.1726
2019-04-30,-1.4166
2019-05-01,-1.437
2019-05-02,4.2412
2019-05-03,2.0343
2019-05-06,0.1869
2019-05-07,-4.2289
2019-05-08,-1.1688
2019-05-09,1.3141
2019-05-10,-2.0752
2019-05-13,-4.8344000000000005
2019-05-14,-0.4175
2019-05-15,-1.8868
2019-05-16,-0.3561
2019-05-17,-2.2873
2019-05-20,-0.7315
2019-05-21,0.4422
2019-05-22,-1.3940000000000001
2019-05-23,-3.4226
2019-05-24,0.3852
2019-05-28,-0.1535
2019-05-29,-2.9208
2019-05-30,-0.0792
2019-05-31,-2.2979
2019-06-03,-2.8386
2019-06-04,3.8397
2019-06-05,0.0
2019-06-06,-1.2862
2019-06-07,2.9316
2019-06-10,-1.1867
2019-06-11,0.0801
2019-06-12,0.0
2019-06-13,-0.72
2019-06-14,-2.0145
2019-06-17,0.3289
2019-06-18,0.7377
2019-06-19,3.0919
2019-06-20,2.3678
2019-06-21,10.2544
2019-06-24,-6.0839
2019-06-25,-3.7975
2019-06-26,-0.774
2019-06-27,2.7301
2019-06-28,1.2908
2019-07-01,2.4737999999999998
2019-07-02,-1.0973
2019-07-03,0.3698
2019-07-05,2.2845
2019-07-08,0.0
2019-07-09,-1.3689
2019-07-10,2.0453
2019-07-11,-1.1453
2019-07-12,1.4482
2019-07-15,-1.6417000000000002
2019-07-16,0.508
2019-07-17,-2.2383
2019-07-18,0.2954
2019-07-19,-1.62
2019-07-22,0.4491
2019-07-23,1.4903
2019-07-24,2.4963
2019-07-25,-2.0774
2019-07-26,1.6825
2019-07-29,-1.7986
2019-07-30,1.2454
2019-07-31,-1.3748
2019-08-01,1.9076
2019-08-02,-2.8078
2019-08-05,-10.8148
2019-08-06,0.4153
2019-08-07,-0.579
2019-08-08,2.3295
2019-08-09,-3.7398
2019-08-12,-4.3919
2019-08-13,-0.9717
2019-08-14,-1.5165
2019-08-15,-2.0833
2019-08-16,2.7752
2019-08-19,0.9901
2019-08-20,-0.713
2019-08-21,2.5135
2019-08-22,1.1384
2019-08-23,-6.1472
2019-08-26,3.2288
2019-08-27,-2.1448
2019-08-28,-1.3699
2019-08-29,1.1111
2019-08-30,-2.6557
2019-09-03,-0.0941
2019-09-04,0.2825
2019-09-05,6.1972
2019-09-06,2.5641
2019-09-09,-2.8448
2019-09-10,4.614
2019-09-11,2.799
2019-09-12,0.33
2019-09-13,0.0
2019-09-16,1.1513
2019-09-17,0.1626
2019-09-18,-2.2727
2019-09-19,-0.8306
2019-09-20,0.0
2019-09-23,0.2513
2019-09-24,1.5873
2019-09-25,3.7829
2019-09-26,0.0792
2019-09-27,-2.9295
2019-09-30,0.4894
2019-10-01,-8.1169
2019-10-02,-4.2403
2019-10-03,-3.7823
2019-10-04,2.3969
2019-10-07,-0.7491
2019-10-08,-4.2453
2019-10-09,1.3793
2019-10-10,0.4859
2019-10-11,2.9013999999999998
2019-10-14,-0.6579
2019-10-15,-0.1892
2019-10-16,4.0758
2019-10-17,1.7304
2019-10-18,-1.88
2019-10-21,2.0985
2019-10-22,-2.681
2019-10-23,2.0202
2019-10-24,-0.45
2019-10-25,0.5425
2019-10-28,1.4388
2019-10-29,0.7092
2019-10-30,0.2641
2019-10-31,-0.7902
2019-11-01,1.3274
2019-11-04,-0.1747
2019-11-05,-16.3605
2019-11-06,0.0
2019-11-07,-1.569
2019-11-08,4.3571
2019-11-11,0.2037
2019-11-12,0.2033
2019-11-13,-0.4057
2019-11-14,-0.4073
2019-11-15,0.3067
2019-11-18,-2.1407
2019-11-19,0.2083
2019-11-20,3.3264
2019-11-21,-0.6036
2019-11-22,-0.8097
2019-11-25,4.0816
2019-11-26,-2.9412000000000003
2019-11-27,1.2121
2019-11-29,0.1996
2019-12-02,-3.0876
2019-12-03,5.2415
2019-12-04,-2.3438
2019-12-05,2.4
2019-12-06,1.4647999999999999
2019-12-09,-2.0212
2019-12-10,1.3752
2019-12-11,1.7442
2019-12-12,0.4762
2019-12-13,0.9479
2019-12-16,1.4085
2019-12-17,1.1111
2019-12-18,2.2894
2019-12-19,0.8057
2019-12-20,-1.2433
2019-12-23,-4.1367
2019-12-24,-1.3133
2019-12-26,-2.0913
2019-12-27,0.6796
2019-12-30,0.4822
2019-12-31,0.4798
2020-01-02,-0.382
2020-01-03,-0.6711
2020-01-06,0.1931
2020-01-07,-0.6744
2020-01-08,-1.7459
2020-01-09,0.8885
2020-01-10,-1.9569
2020-01-13,2.6946
2020-01-14,0.5831
2020-01-15,2.2222
2020-01-16,2.1739
2020-01-17,-1.6651
2020-01-21,-5.6444
2020-01-22,-0.5982
2020-01-23,0.4012
2020-01-24,-5.3946
2020-01-27,-3.0623
2020-01-28,1.5251000000000001
2020-01-29,-1.2876
2020-01-30,0.4348
2020-01-31,-1.9481000000000002
2020-02-03,-0.883
2020-02-04,1.3363
2020-02-05,2.7473
2020-02-06,-0.6417
2020-02-07,-0.4306
2020-02-10,-0.5405
2020-02-11,3.6957
2020-02-12,2.8302
2020-02-13,1.2232
2020-02-14,0.9063
2020-02-18,0.0
2020-02-19,0.7984
2020-02-20,0.495
2020-02-21,-5.3202
2020-02-24,-8.2206
2020-02-25,-4.7619
2020-02-26,9.4048
2020-02-27,-7.2905
2020-02-28,2.1127
2020-03-02,3.2184
2020-03-03,-1.4477
2020-03-04,-1.6949
2020-03-05,-6.7816
2020-03-06,-2.4661
2020-03-09,-8.2174
2020-03-10,2.4793
2020-03-11,-11.1559
2020-03-12,-20.5749
2020-03-13,14.0952
2020-03-16,-10.1836
2020-03-17,5.2045
2020-03-18,-3.3569
2020-03-19,5.3016
2020-03-20,-7.4653
2020-03-23,-13.5084
2020-03-24,1.9523000000000001
2020-03-25,-12.3404
2020-03-26,30.0971
2020-03-27,-1.6791
2020-03-30,0.3795
2020-03-31,-0.3781
2020-04-01,-13.852
2020-04-02,1.5419
2020-04-03,-6.7245
2020-04-06,9.7674
2020-04-07,-6.3559
2020-04-08,7.6923
2020-04-09,18.4874
2020-04-13,3.0142
2020-04-14,5.3356
2020-04-15,-2.6144
2020-04-16,-3.6913
2020-04-17,4.007
2020-04-20,-7.7052
2020-04-21,2.3593
2020-04-22,0.3546
2020-04-23,3.8869
2020-04-24,0.1701
2020-04-27,4.0747
2020-04-28,3.0995
2020-04-29,14.557
2020-04-30,0.5525
2020-05-01,0.2747
2020-05-04,-0.411
2020-05-05,-1.238
2020-05-06,-3.0641
2020-05-07,11.7816
2020-05-08,1.1568
2020-05-11,-2.033
2020-05-12,-9.4682
2020-05-13,-8.1662
2020-05-14,0.312
2020-05-15,3.888
2020-05-18,8.5329
2020-05-19,-3.3103
2020-05-20,6.2767
2020-05-21,-3.7584
2020-05-22,0.8368
2020-05-26,8.5754
2020-05-27,9.9363
2020-05-28,-5.2144
2020-05-29,-0.3667
2020-06-01,3.0675
2020-06-02,0.4762
2020-06-03,2.6066000000000003
2020-06-04,3.6952
2020-06-05,5.1225
2020-06-08,6.1441
2020-06-09,-9.5808
2020-06-10,-0.7726
2020-06-11,-7.119
2020-06-12,2.0359
2020-06-15,2.4648
2020-06-16,1.9473
2020-06-17,-6.4045
2020-06-18,-4.0816
2020-06-19,3.0038
2020-06-22,1.4581
2020-06-23,-0.1198
2020-06-24,-8.2734
2020-06-25,4.7059
2020-06-26,-2.2472
2020-06-29,4.47
2020-06-30,2.6895
2020-07-01,4.2857
2020-07-02,1.1416
2020-07-06,-1.4673
2020-07-07,-2.9782
2020-07-08,0.1181
2020-07-09,-4.1274
2020-07-10,2.706
2020-07-13,-2.8743
2020-07-14,-2.4661
2020-07-15,5.9418
2020-07-16,-0.2387
2020-07-17,-0.5981
2020-07-20,0.4813
2020-07-21,3.5928
2020-07-22,-2.1965
2020-07-23,-0.1182
2020-07-24,-2.0118
2020-07-27,-1.2077
2020-07-28,-0.489
2020-07-29,2.9484
2020-07-30,-0.2387
2020-07-31,3.4689
