ticker,PAYX US Equity
2000-05-22,1.5192999999999999
2000-05-23,1.0204
2000-05-24,7.0707
2000-05-25,0.3774
2000-05-26,3.7594
2000-05-30,3.442
2000-05-31,-1.9264000000000001
2000-06-01,14.2857
2000-06-02,-5.0
2000-06-05,-0.4934
2000-06-06,-4.1322
2000-06-07,3.9655
2000-06-08,-4.1459
2000-06-09,3.2872
2000-06-12,-3.1826
2000-06-13,3.9792
2000-06-14,2.6622
2000-06-15,3.7277
2000-06-16,5.1563
2000-06-19,1.3373
2000-06-20,-1.4663
2000-06-21,2.5298
2000-06-22,-6.9666
2000-06-23,-5.6162
2000-06-26,6.9421
2000-06-27,2.473
2000-06-28,0.6033
2000-06-29,-6.1469
2000-06-30,7.3482
2000-07-03,-1.0417
2000-07-05,-2.1053
2000-07-06,3.3794
2000-07-07,-0.7429
2000-07-10,-0.2994
2000-07-11,3.003
2000-07-12,1.6035
2000-07-13,-2.0086
2000-07-14,-0.1464
2000-07-17,-2.4927
2000-07-18,0.7519
2000-07-19,0.4478
2000-07-20,2.9718
2000-07-21,-0.1443
2000-07-24,4.1908
2000-07-25,-2.3578
2000-07-26,1.9886
2000-07-27,-0.4178
2000-07-28,-3.0825
2000-07-31,5.7803
2000-08-01,-1.776
2000-08-02,-2.5035
2000-08-03,2.8531
2000-08-04,1.2483
2000-08-07,2.8767
2000-08-08,-1.7309999999999999
2000-08-09,0.813
2000-08-10,-3.2258
2000-08-11,0.1389
2000-08-14,-0.8322
2000-08-15,-0.6993
2000-08-16,-1.4085
2000-08-17,2.1429
2000-08-18,-1.1189
2000-08-21,1.2730000000000001
2000-08-22,1.5363
2000-08-23,-1.9257
2000-08-24,-0.9818
2000-08-25,-2.8329
2000-08-28,-6.5598
2000-08-29,3.4321
2000-08-30,6.0332
2000-08-31,1.5647
2000-09-01,-1.9607999999999999
2000-09-05,-0.5714
2000-09-06,-1.5805
2000-09-07,-0.146
2000-09-08,-2.6316
2000-09-11,0.3003
2000-09-12,3.1437
2000-09-13,1.4514
2000-09-14,-1.7167
2000-09-15,2.7656
2000-09-18,-2.1246
2000-09-19,3.7627
2000-09-20,-2.7894
2000-09-21,6.7432
2000-09-22,1.0753
2000-09-25,3.3245
2000-09-26,5.9202
2000-09-27,3.7667
2000-09-28,-1.7564
2000-09-29,0.1192
2000-10-02,-1.6667
2000-10-03,-0.9685
2000-10-04,1.1002
2000-10-05,-0.4837
2000-10-06,-0.9721
2000-10-09,0.8589
2000-10-10,-3.528
2000-10-11,0.3783
2000-10-12,-2.6382
2000-10-13,-1.1613
2000-10-16,6.1358
2000-10-17,-0.369
2000-10-18,-2.2222
2000-10-19,2.2727
2000-10-20,-1.2346
2000-10-23,-0.375
2000-10-24,6.399
2000-10-25,3.4198
2000-10-26,-6.4994
2000-10-27,4.7561
2000-10-30,8.6659
2000-10-31,-2.6824
2000-11-01,-4.8512
2000-11-02,3.708
2000-11-03,-1.5642
2000-11-06,-0.5675
2000-11-07,2.7397
2000-11-08,-4.1111
2000-11-09,2.2016
2000-11-10,0.1134
2000-11-13,2.718
2000-11-14,0.0
2000-11-15,0.882
2000-11-16,0.2186
2000-11-17,-2.3991
2000-11-20,6.257
2000-11-21,0.4206
2000-11-22,-3.0366
2000-11-24,1.8359
2000-11-27,-0.3181
2000-11-28,-2.2872
2000-11-29,3.4295
2000-11-30,-2.1053
2000-12-01,-9.5699
2000-12-04,-11.415
2000-12-05,-5.2349
2000-12-06,-0.8499
2000-12-07,2.5714
2000-12-08,4.4568
2000-12-11,-6.8
2000-12-12,-3.4335
2000-12-13,2.2222
2000-12-14,-4.3478
2000-12-15,-5.4545
2000-12-18,4.6474
2000-12-19,2.6034
2000-12-20,0.4478
2000-12-21,11.4413
2000-12-22,7.8667
2000-12-26,0.0
2000-12-27,0.9889
2000-12-28,-0.3672
2000-12-29,-4.4226
2001-01-02,-6.0411
2001-01-03,6.4295
2001-01-04,-6.8123000000000005
2001-01-05,-1.3793
2001-01-08,3.9161
2001-01-09,4.576
2001-01-10,-2.4453
2001-01-11,1.1873
2001-01-12,1.1734
2001-01-16,-2.3196
2001-01-17,0.7916
2001-01-18,1.8325
2001-01-19,-4.3702
2001-01-22,-1.6129
2001-01-23,1.6393
2001-01-24,-2.0161
2001-01-25,-2.332
2001-01-26,2.6685
2001-01-29,0.4104
2001-01-30,-1.1662
2001-01-31,-0.2762
2001-02-01,-8.1717
2001-02-02,-4.3741
2001-02-05,0.6309
2001-02-06,2.1944
2001-02-07,3.3742
2001-02-08,-1.1869
2001-02-09,1.5015
2001-02-12,1.9231
2001-02-13,-4.209
2001-02-14,5.0
2001-02-15,-1.2987
2001-02-16,-2.6316
2001-02-20,0.1502
2001-02-21,1.1994
2001-02-22,4.4444
2001-02-23,-0.9929
2001-02-26,-1.7191999999999998
2001-02-27,-3.7901
2001-02-28,-3.1818
2001-03-01,-1.252
2001-03-02,-1.1094
2001-03-05,2.0833
2001-03-06,2.5118
2001-03-07,-0.3063
2001-03-08,-1.5361
2001-03-09,-2.9641
2001-03-12,-9.6463
2001-03-13,4.2705
2001-03-14,-2.5597
2001-03-15,-1.7513
2001-03-16,-3.6988
2001-03-19,7.7279
2001-03-20,-5.6701
2001-03-21,6.0109
2001-03-22,5.1546
2001-03-23,0.3268
2001-03-26,-1.1401
2001-03-27,0.9885
2001-03-28,0.3263
2001-03-29,-2.1138
2001-03-30,-1.495
2001-04-02,0.1686
2001-04-03,-4.3771
2001-04-04,3.5211
2001-04-05,0.0
2001-04-06,-1.5306
2001-04-09,4.7599
2001-04-10,1.8201
2001-04-11,-3.1347
2001-04-12,-8.7724
2001-04-16,2.7558
2001-04-17,2.8816
2001-04-18,5.0194
2001-04-19,-2.6934
2001-04-20,-2.3066
2001-04-23,-4.1667
2001-04-24,-1.4493
2001-04-25,7.3529
2001-04-26,-5.6164
2001-04-27,-0.9289
2001-04-30,1.5276
2001-05-01,-2.9225
2001-05-02,-3.0402
2001-05-03,-3.3508
2001-05-04,5.757
2001-05-07,0.782
2001-05-08,2.9543
2001-05-09,0.7536
2001-05-10,1.7261
2001-05-11,1.2161
2001-05-14,1.1176
2001-05-15,2.0724
2001-05-16,5.3059
2001-05-17,-1.1311
2001-05-18,0.468
2001-05-21,5.5642
2001-05-22,4.8296
2001-05-23,-7.0393
2001-05-24,2.5409
2001-05-25,-0.8342
2001-05-29,-1.1628
2001-05-30,-1.3517000000000001
2001-05-31,-2.4867
2001-06-01,4.4496
2001-06-04,-0.8221
2001-06-05,0.4521
2001-06-06,-3.0008
2001-06-07,1.4179
2001-06-08,-1.1693
2001-06-11,-2.4949
2001-06-12,-0.5012
2001-06-13,-3.0753
2001-06-14,-0.4376
2001-06-15,0.8242
2001-06-18,1.4169
2001-06-19,1.021
2001-06-20,1.383
2001-06-21,0.446
2001-06-22,-3.4474
2001-06-25,-0.7033
2001-06-26,3.7864
2001-06-27,-0.1312
2001-06-28,6.9382
2001-06-29,-1.6957
2001-07-02,2.0
2001-07-03,-0.8578
2001-07-05,-1.6811
2001-07-06,-1.7349999999999999
2001-07-09,1.2793999999999999
2001-07-10,-2.8297
2001-07-11,0.884
2001-07-12,5.3093
2001-07-13,1.3216
2001-07-16,-0.4589
2001-07-17,0.6309
2001-07-18,0.6511
2001-07-19,0.6229
2001-07-20,-2.3810000000000002
2001-07-23,-4.1463
2001-07-24,0.0
2001-07-25,-0.6616
2001-07-26,0.9221
2001-07-27,-1.5482
2001-07-30,-0.3094
2001-07-31,1.8662999999999998
2001-08-01,-0.5344
2001-08-02,-0.2302
2001-08-03,-3.2308
2001-08-06,0.9274
2001-08-07,1.0764
2001-08-08,0.026
2001-08-09,1.3763
2001-08-10,0.2049
2001-08-13,1.8660999999999999
2001-08-14,-1.8068
2001-08-15,-0.69
2001-08-16,1.7499
2001-08-17,-2.605
2001-08-20,1.6359
2001-08-21,-2.0184
2001-08-22,0.6519
2001-08-23,-1.0104
2001-08-24,3.3237
2001-08-27,-0.7599
2001-08-28,-2.5013
2001-08-29,-0.7068
2001-08-30,-2.0828
2001-08-31,-0.1885
2001-09-04,-2.0772
2001-09-05,-3.5262000000000002
2001-09-06,-7.767
2001-09-07,-3.4675000000000002
2001-09-10,1.2508
2001-09-17,-6.3351
2001-09-18,7.1693999999999996
2001-09-19,-0.7573
2001-09-20,-3.1797
2001-09-21,-2.6601
2001-09-24,1.8893
2001-09-25,-0.6623
2001-09-26,-2.4
2001-09-27,3.7568
2001-09-28,3.7196
2001-10-01,-3.5544000000000002
2001-10-02,-0.8226
2001-10-03,2.2893
2001-10-04,2.9840999999999998
2001-10-05,0.5039
2001-10-08,-0.3761
2001-10-09,-3.1142
2001-10-10,7.6948
2001-10-11,3.4971
2001-10-12,-1.1069
2001-10-15,-2.975
2001-10-16,1.3054000000000001
2001-10-17,-3.626
2001-10-18,-1.7412999999999998
2001-10-19,2.7532
2001-10-22,0.8623
2001-10-23,-0.916
2001-10-24,2.9276
2001-10-25,1.2873999999999999
2001-10-26,3.4289
2001-10-29,-7.545
2001-10-30,0.5564
2001-10-31,-1.1104
2001-11-01,6.3319
2001-11-02,-1.6427
2001-11-05,5.5473
2001-11-06,-0.9607
2001-11-07,-1.2553
2001-11-08,1.6469
2001-11-09,-1.0517
2001-11-12,-0.5745
2001-11-13,3.3227
2001-11-14,2.4049
2001-11-15,-1.42
2001-11-16,-0.5817
2001-11-19,0.7244
2001-11-20,-2.1853
2001-11-21,1.1878
2001-11-23,0.6708
2001-11-26,0.472
2001-11-27,-1.1882
2001-11-28,-2.4329
2001-11-29,-0.1146
2001-11-30,0.4591
2001-12-03,-0.4856
2001-12-04,3.1286
2001-12-05,9.5185
2001-12-06,-4.6251999999999995
2001-12-07,-0.0266
2001-12-10,-1.1994
2001-12-11,2.293
2001-12-12,2.8745000000000003
2001-12-13,-2.3327
2001-12-14,-0.8136
2001-12-17,1.1114
2001-12-18,-2.1722
2001-12-19,-4.7352
2001-12-20,-3.1171
2001-12-21,1.4203000000000001
2001-12-24,0.3715
2001-12-26,1.1674
2001-12-27,0.5629
2001-12-28,0.1959
2001-12-31,-2.6536
2002-01-02,-0.7174
2002-01-03,1.763
2002-01-04,1.1360000000000001
2002-01-07,-2.3027
2002-01-08,-0.6611
2002-01-09,2.4016
2002-01-10,4.2385
2002-01-11,0.3524
2002-01-14,-0.4862
2002-01-15,2.6059
2002-01-16,-1.9841
2002-01-17,1.5114999999999998
2002-01-18,-3.6426
2002-01-22,-2.4558
2002-01-23,1.3860999999999999
2002-01-24,1.1161
2002-01-25,-0.4967
2002-01-28,-1.9689
2002-01-29,-3.3946
2002-01-30,5.4173
2002-01-31,2.2569
2002-02-01,-2.4523
2002-02-04,-1.8436
2002-02-05,0.0285
2002-02-06,-0.7966
2002-02-07,0.2294
2002-02-08,2.9757
2002-02-11,0.8614
2002-02-12,-2.4793
2002-02-13,0.3955
2002-02-14,-0.3939
2002-02-15,1.9774
2002-02-19,-0.831
2002-02-20,0.7821
2002-02-21,-2.1619
2002-02-22,2.9462
2002-02-25,2.4215999999999998
2002-02-26,-0.2149
2002-02-27,-0.9693
2002-02-28,0.4622
2002-03-01,3.9242
2002-03-04,7.474
2002-03-05,-2.6896
2002-03-06,1.1952
2002-03-07,0.0492
2002-03-08,1.7708
2002-03-11,0.435
2002-03-12,-0.0241
2002-03-13,-3.0566
2002-03-14,-1.8123
2002-03-15,2.5284
2002-03-18,1.0111
2002-03-19,1.0742
2002-03-20,-4.3237
2002-03-21,-0.2777
2002-03-22,-0.6076
2002-03-25,-2.8273
2002-03-26,0.6029
2002-03-27,-0.1563
2002-03-28,3.6013
2002-04-01,-1.1083
2002-04-02,-1.1971
2002-04-03,-0.5156
2002-04-04,0.0259
2002-04-05,0.8808
2002-04-08,1.5665
2002-04-09,-0.3793
2002-04-10,3.0711
2002-04-11,-1.6006
2002-04-12,1.9769999999999999
2002-04-15,-0.6135
2002-04-16,2.1235
2002-04-17,-2.7805
2002-04-18,-0.5223
2002-04-19,-1.825
2002-04-22,-1.0441
2002-04-23,-1.0293
2002-04-24,-0.936
2002-04-25,0.0
2002-04-26,-2.021
2002-04-29,-2.7592
2002-04-30,3.15
2002-05-01,-0.7769
2002-05-02,-1.4039
2002-05-03,-2.6835
2002-05-06,-3.067
2002-05-07,1.4514
2002-05-08,3.7196
2002-05-09,-3.2828
2002-05-10,-3.223
2002-05-13,0.6189
2002-05-14,4.1593
2002-05-15,3.1777
2002-05-16,1.499
2002-05-17,1.0473
2002-05-20,-3.2421
2002-05-21,-0.9887
2002-05-22,-0.7212
2002-05-23,0.8662
2002-05-24,-1.5512000000000001
2002-05-28,-0.5065
2002-05-29,-0.509
2002-05-30,-1.7908
2002-05-31,0.2894
2002-06-03,-2.1934
2002-06-04,1.7114
2002-06-05,1.5375999999999999
2002-06-06,-1.7713999999999999
2002-06-07,0.3781
2002-06-10,-1.3618999999999999
2002-06-11,-0.7051
2002-06-12,0.355
2002-06-13,-2.8007
2002-06-14,-0.0607
2002-06-17,4.431
2002-06-18,-1.9762
2002-06-19,-1.7195
2002-06-20,-2.7149
2002-06-21,-4.7132
2002-06-24,1.4644
2002-06-25,-6.4464
2002-06-26,3.8053
2002-06-27,0.8917
2002-06-28,2.4223
2002-07-01,-4.9856
2002-07-02,-3.9018
2002-07-03,3.5352
2002-07-05,5.1724
2002-07-08,-5.3038
2002-07-09,-2.3761
2002-07-10,-3.9291
2002-07-11,1.8458
2002-07-12,0.7107
2002-07-15,3.4227
2002-07-16,-4.7765
2002-07-17,1.1107
2002-07-18,-13.1821
2002-07-19,-4.9796
2002-07-22,-4.5103
2002-07-23,0.7647
2002-07-24,6.0714
2002-07-25,-2.862
2002-07-26,3.2062
2002-07-29,9.7397
2002-07-30,-0.0765
2002-07-31,1.1534
2002-08-01,-3.3447
2002-08-02,-6.1738
2002-08-05,-6.1609
2002-08-06,2.3670999999999998
2002-08-07,-1.3525
2002-08-08,-0.3981
2002-08-09,-3.508
2002-08-12,-5.4303
2002-08-13,4.9635
2002-08-14,8.1595
2002-08-15,-1.5002
2002-08-16,5.1784
2002-08-19,0.662
2002-08-20,-1.4797
2002-08-21,3.0455
2002-08-22,2.2672
2002-08-23,-3.5234
2002-08-26,2.6262
2002-08-27,-1.6393
2002-08-28,-3.2927
2002-08-29,0.0841
2002-08-30,-1.722
2002-09-03,-3.8462
2002-09-04,2.4444
2002-09-05,-4.1215
2002-09-06,5.5204
2002-09-09,1.0292
2002-09-10,1.4856
2002-09-11,1.6729
2002-09-12,-3.7433
2002-09-13,0.0427
2002-09-16,-1.8795
2002-09-17,1.1754
2002-09-18,0.7315
2002-09-19,5.8095
2002-09-20,-2.6645
2002-09-23,0.9125
2002-09-24,0.0822
2002-09-25,2.5051
2002-09-26,1.4824
2002-09-27,-0.7501
2002-09-30,-3.4606
2002-10-01,3.5846999999999998
2002-10-02,-4.0175
2002-10-03,-2.1964
2002-10-04,-1.5678
2002-10-07,-0.1722
2002-10-08,2.5442
2002-10-09,-3.2801
2002-10-10,8.6087
2002-10-11,5.4444
2002-10-14,3.1131
2002-10-15,2.7246
2002-10-16,-3.1183
2002-10-17,4.5135
2002-10-18,0.9558
2002-10-21,3.2959
2002-10-22,-2.2743
2002-10-23,1.5283
2002-10-24,-4.3791
2002-10-25,7.585
2002-10-28,-4.3565
2002-10-29,-3.9986
2002-10-30,2.4629
2002-10-31,2.2711
2002-11-01,0.5899
2002-11-04,-1.2763
2002-11-05,-1.6421999999999999
2002-11-06,-1.421
2002-11-07,-3.7117
2002-11-08,-1.1228
2002-11-11,-3.1037
2002-11-12,1.7187000000000001
2002-11-13,0.9601
2002-11-14,5.7056000000000004
2002-11-15,0.6117
2002-11-18,-1.5021
2002-11-19,-0.9804
2002-11-20,2.9703
2002-11-21,2.4573
2002-11-22,1.2861
2002-11-25,-1.3727
2002-11-26,-2.6096
2002-11-27,5.0732
2002-11-29,-0.714
2002-12-02,1.0616
2002-12-03,-2.7448
2002-12-04,1.115
2002-12-05,-3.6871
2002-12-06,0.8945
2002-12-09,-3.4752
2002-12-10,0.9184
2002-12-11,0.1092
2002-12-12,-0.5455
2002-12-13,-3.4004
2002-12-16,2.7631
2002-12-17,-0.884
2002-12-18,-2.4898
2002-12-19,1.1814
2002-12-20,4.5951
2002-12-23,1.9445000000000001
2002-12-24,-1.0208
2002-12-26,-0.2891
2002-12-27,-2.0759
2002-12-30,1.6813
2002-12-31,0.2876
2003-01-02,3.6559
2003-01-03,0.3804
2003-01-06,3.2725
2003-01-07,-1.7678
2003-01-08,-3.3277
2003-01-09,2.0724
2003-01-10,-0.6538
2003-01-13,-2.39
2003-01-14,-0.071
2003-01-15,-2.2372
2003-01-16,0.0726
2003-01-17,-4.392
2003-01-21,-2.126
2003-01-22,-1.8618999999999999
2003-01-23,0.9486
2003-01-24,-1.6053
2003-01-27,-1.7907
2003-01-28,3.201
2003-01-29,1.2564
2003-01-30,-3.5673
2003-01-31,1.6963
2003-02-03,2.0254
2003-02-04,-1.9074
2003-02-05,-0.5952
2003-02-06,-0.6387
2003-02-07,1.7678
2003-02-10,0.3158
2003-02-11,-1.5742
2003-02-12,-1.2795
2003-02-13,-1.3771
2003-02-14,4.0657
2003-02-18,1.7758
2003-02-19,-0.5041
2003-02-20,-1.9096
2003-02-21,2.7016
2003-02-24,-1.0445
2003-02-25,-0.9773
2003-02-26,-1.6581000000000001
2003-02-27,1.5655999999999999
2003-02-28,3.7154
2003-03-03,0.1524
2003-03-04,-0.3044
2003-03-05,1.2595
2003-03-06,-0.6785
2003-03-07,-0.1518
2003-03-10,-4.9791
2003-03-11,-1.32
2003-03-12,1.4593
2003-03-13,1.3584
2003-03-14,-0.9854
2003-03-17,5.2548
2003-03-18,0.5673
2003-03-19,1.5419
2003-03-20,1.5556
2003-03-21,7.2939
2003-03-24,-4.2828
2003-03-25,1.3849
2003-03-26,-0.2802
2003-03-27,-1.4401
2003-03-28,-1.675
2003-03-31,-0.4349
2003-04-01,1.8202
2003-04-02,3.1462
2003-04-03,-1.2478
2003-04-04,-0.4212
2003-04-07,0.7402
2003-04-08,0.0
2003-04-09,-2.1344
2003-04-10,1.7875999999999999
2003-04-11,-0.2459
2003-04-14,2.6761
2003-04-15,0.6516
2003-04-16,-1.3969
2003-04-17,4.3193
2003-04-21,-1.7555
2003-04-22,3.6076
2003-04-23,1.3667
2003-04-24,-1.3483
2003-04-25,-4.1328
2003-04-28,4.7522
2003-04-29,0.5509
2003-04-30,0.7439
2003-05-01,-0.8989
2003-05-02,2.2028
2003-05-05,-0.317
2003-05-06,1.3037
2003-05-07,-1.6320999999999999
2003-05-08,-1.6592
2003-05-09,-0.2596
2003-05-12,0.1952
2003-05-13,-0.1948
2003-05-14,-1.9193
2003-05-15,0.2985
2003-05-16,-2.3148
2003-05-19,-2.9112999999999998
2003-05-20,1.6038999999999999
2003-05-21,-0.6177
2003-05-22,0.4144
2003-05-23,-0.1032
2003-05-27,2.3064
2003-05-28,1.144
2003-05-29,0.0998
2003-05-30,1.429
2003-06-02,0.6225
2003-06-03,-1.6606999999999998
2003-06-04,0.5629
2003-06-05,-1.5476
2003-06-06,3.0769
2003-06-09,-1.8494000000000002
2003-06-10,0.724
2003-06-11,-1.2439
2003-06-12,0.4985
2003-06-13,-2.5794
2003-06-16,4.7522
2003-06-17,-0.1296
2003-06-18,1.4276
2003-06-19,-2.5911999999999997
2003-06-20,-0.9852
2003-06-23,-1.592
2003-06-24,2.5615
2003-06-25,-3.352
2003-06-26,2.5162
2003-06-27,-2.8856
2003-06-30,0.3757
2003-07-01,-0.4423
2003-07-02,-0.3759
2003-07-03,-1.0635
2003-07-07,2.3578
2003-07-08,1.4905
2003-07-09,0.4339
2003-07-10,-1.7946
2003-07-11,2.3012
2003-07-14,-0.827
2003-07-15,0.7338
2003-07-16,-0.4967
2003-07-17,-2.4626
2003-07-18,0.5118
2003-07-21,-1.5614
2003-07-22,2.4138
2003-07-23,0.0
2003-07-24,0.7071
2003-07-25,2.775
2003-07-28,2.635
2003-07-29,-0.8241
2003-07-30,-0.0959
2003-07-31,4.0128
2003-08-01,-0.7099
2003-08-04,0.9015
2003-08-05,-2.2181
2003-08-06,0.6301
2003-08-07,2.7239
2003-08-08,1.0972
2003-08-11,2.5023
2003-08-12,0.2353
2003-08-13,0.5575
2003-08-14,2.0426
2003-08-15,1.2582
2003-08-18,1.0731
2003-08-19,0.2515
2003-08-20,-1.1148
2003-08-21,2.9594
2003-08-22,-2.0257
2003-08-25,0.6426
2003-08-26,-0.9717
2003-08-27,-0.4205
2003-08-28,1.295
2003-08-29,0.1668
2003-09-02,3.1077
2003-09-03,-1.2648
2003-09-04,0.2453
2003-09-05,-2.3382
2003-09-08,-0.167
2003-09-09,-0.1952
2003-09-10,-2.6264
2003-09-11,-0.9469
2003-09-12,0.9849
2003-09-15,-1.2048
2003-09-16,1.1614
2003-09-17,-1.5499
2003-09-18,2.4781
2003-09-19,-0.4552
2003-09-22,-1.6576
2003-09-23,0.5231
2003-09-24,-1.4079
2003-09-25,0.7536
2003-09-26,-0.3783
2003-09-29,0.9933
2003-09-30,-1.3596
2003-10-01,1.3195999999999999
2003-10-02,0.6078
2003-10-03,2.7906
2003-10-06,1.1475
2003-10-07,2.1555
2003-10-08,-1.4329
2003-10-09,0.742
2003-10-10,1.3366
2003-10-13,0.5114
2003-10-14,1.3658000000000001
2003-10-15,-0.1321
2003-10-16,-1.3228
2003-10-17,-0.2681
2003-10-20,0.4839
2003-10-21,-0.107
2003-10-22,-0.8838
2003-10-23,1.2429000000000001
2003-10-24,0.2669
2003-10-27,-0.4259
2003-10-28,1.8712
2003-10-29,0.5773
2003-10-30,-0.1304
2003-10-31,1.9916
2003-11-03,0.5139
2003-11-04,-0.8691
2003-11-05,1.0057
2003-11-06,-0.5872
2003-11-07,2.0801
2003-11-10,-1.5596999999999999
2003-11-11,0.4856
2003-11-12,2.0855
2003-11-13,-0.0997
2003-11-14,-3.1172
2003-11-17,-2.0077
2003-11-18,-1.3396
2003-11-19,-0.1331
2003-11-20,-0.1866
2003-11-21,0.1068
2003-11-24,3.175
2003-11-25,-0.6982
2003-11-26,0.1563
2003-11-28,-0.052
2003-12-01,1.7690000000000001
2003-12-02,0.3579
2003-12-03,-0.2802
2003-12-04,1.0728
2003-12-05,-3.1084
2003-12-08,1.0433
2003-12-09,-1.6261999999999999
2003-12-10,0.4986
2003-12-11,2.1671
2003-12-12,-1.3289
2003-12-15,-2.1756
2003-12-16,0.9531
2003-12-17,0.0525
2003-12-18,2.1756
2003-12-19,-6.3109
2003-12-22,1.7250999999999999
2003-12-23,-0.5653
2003-12-24,-0.0541
2003-12-26,-0.5959
2003-12-29,0.8174
2003-12-30,-0.3784
2003-12-31,0.9224
2004-01-02,-0.9677
2004-01-05,-0.2714
2004-01-06,-1.3336999999999999
2004-01-07,-0.6897
2004-01-08,0.4444
2004-01-09,-0.9679
2004-01-12,-0.6423
2004-01-13,-0.9275
2004-01-14,-0.3121
2004-01-15,0.4838
2004-01-16,0.7363
2004-01-20,-0.1968
2004-01-21,0.5915
2004-01-22,0.8681
2004-01-23,1.8878
2004-01-26,0.2997
2004-01-27,-0.7063
2004-01-28,0.7934
2004-01-29,1.6287
2004-01-30,0.4287
2004-02-02,-1.6542
2004-02-03,-1.2208
2004-02-04,-0.5493
2004-02-05,-1.1047
2004-02-06,1.5638
2004-02-09,0.11
2004-02-10,-0.3296
2004-02-11,0.992
2004-02-12,-1.6917
2004-02-13,-3.1918
2004-02-17,0.8601
2004-02-18,-1.7339
2004-02-19,-0.781
2004-02-20,-0.758
2004-02-23,-1.5864
2004-02-24,0.597
2004-02-25,-2.3442
2004-02-26,-3.069
2004-02-27,0.4702
2004-03-01,0.7488
2004-03-02,-0.031
2004-03-03,3.1908
2004-03-04,1.7711999999999999
2004-03-05,-2.4189
2004-03-08,-1.3603
2004-03-09,2.4824
2004-03-10,-1.7644
2004-03-11,0.3349
2004-03-12,0.7585
2004-03-15,-2.1078
2004-03-16,1.1074
2004-03-17,1.3082
2004-03-18,-1.5015
2004-03-19,3.689
2004-03-22,-0.4999
2004-03-23,0.2955
2004-03-24,-0.1473
2004-03-25,3.8654
2004-03-26,-0.142
2004-03-29,1.5932
2004-03-30,0.6721
2004-03-31,-0.9736
2004-04-01,1.7416
2004-04-02,5.9359
2004-04-05,-0.2606
2004-04-06,-0.3658
2004-04-07,-0.5245
2004-04-08,-0.5537
2004-04-12,2.5716
2004-04-13,-1.3957
2004-04-14,0.9174
2004-04-15,0.7792
2004-04-16,-0.4124
2004-04-19,0.854
2004-04-20,-2.5148
2004-04-21,0.079
2004-04-22,1.1836
2004-04-23,-1.6116000000000001
2004-04-26,-2.6156
2004-04-27,1.0581
2004-04-28,-0.3758
2004-04-29,-0.3503
2004-04-30,0.841
2004-05-03,0.9954
2004-05-04,-1.3586
2004-05-05,-0.189
2004-05-06,0.2435
2004-05-07,1.4845
2004-05-10,0.6117
2004-05-11,-0.3172
2004-05-12,-0.8486
2004-05-13,0.7489
2004-05-14,-0.6371
2004-05-17,-2.6984
2004-05-18,1.0434
2004-05-19,-0.3533
2004-05-20,-1.3908
2004-05-21,0.6084
