ticker,CLNH US Equity
2016-08-23,55.3398
2016-08-24,-28.6667
2016-08-26,12.2664
2016-08-30,1.821
2016-09-01,13.2345
2016-09-02,8.3032
2016-09-06,-13.0
2016-09-08,-15.7088
2016-09-26,-27.2727
2016-09-29,12.5
2016-10-03,-2.5694
2016-10-04,-8.7669
2016-10-07,-37.5
2016-10-10,-40.0
2016-10-11,-33.3333
2016-10-12,200.0
2016-10-13,33.3333
2016-10-14,0.0
2016-10-17,87.5
2016-10-18,6.6667
2016-10-19,-6.25
2016-10-20,0.0
2016-10-21,0.0
2016-10-26,-4.5833
2016-10-31,-54.5852
2016-11-01,0.0
2016-11-08,42.0192
2016-11-09,-24.1706
2016-12-01,35.7143
2016-12-07,-20.8553
2016-12-16,-9.8088
2016-12-27,3.2258
2017-01-04,14.2857
2017-01-05,0.0
2017-01-06,-15.2344
2017-01-09,-10.0461
2017-01-11,-18.0328
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,26.25
2017-01-18,2.9703
2017-01-20,-7.6923
2017-01-23,0.0
2017-01-25,-1.6667
2017-01-26,-6.7797
2017-01-27,-9.0909
2017-01-30,20.0
2017-02-01,6.6667
2017-02-02,0.0
2017-02-03,-6.25
2017-02-06,15.0
2017-02-07,-5.7971
2017-02-08,-23.0769
2017-02-09,0.0
2017-02-10,26.0
2017-02-13,3.1746
2017-02-14,6.1538
2017-02-15,7.2464
2017-02-16,75.6757
2017-02-17,-30.7692
2017-02-21,-38.8889
2017-02-22,-9.0909
2017-02-23,10.25
2017-02-24,52.8345
2017-02-27,-5.0445
2017-02-28,9.6094
2017-03-01,2.6372
2017-03-02,-11.1111
2017-03-03,25.0
2017-03-06,9.0
2017-03-07,-17.4312
2017-03-08,-38.8889
2017-03-09,45.4545
2017-03-10,62.5
2017-03-13,-19.2308
2017-03-14,-9.5238
2017-03-15,-15.7895
2017-03-16,33.75
2017-03-20,2.8037
2017-03-21,2.7273
2017-03-22,-2.6549
2017-03-23,-9.0909
2017-03-24,-10.0
2017-03-27,-6.6667
2017-03-28,7.1429
2017-04-03,11.1111
2017-04-04,-5.0
2017-04-05,4.7368
2017-04-06,0.3141
2017-04-07,40.263
2017-04-10,39.2857
2017-04-11,17.9487
2017-04-12,-2.1739
2017-04-13,11.1111
2017-04-17,-12.0
2017-04-18,-18.1818
2017-04-19,11.1111
2017-04-20,-5.0
2017-04-21,-15.7895
2017-04-24,6.25
2017-04-25,0.0
2017-04-26,-11.7647
2017-04-27,-1.5417
2017-04-28,-11.9763
2017-05-01,10.7692
2017-05-02,-13.1944
2017-05-03,7.9
2017-05-04,-14.3652
2017-05-05,-12.5541
2017-05-08,4.4554
2017-05-09,-0.4739
2017-05-10,19.0476
2017-05-11,0.0
2017-05-12,4.0
2017-05-15,15.3846
2017-05-16,6.6667
2017-05-17,-12.5
2017-05-18,14.2857
2017-05-23,-25.0
2017-05-25,8.3333
2017-05-26,-1.8269
2017-05-30,-5.9745
2017-05-31,-10.8333
2017-06-01,-6.5421
2017-06-02,8.5
2017-06-05,-6.7972
2017-06-06,-11.0012
2017-06-07,20.0
2017-06-08,-1.8519
2017-06-13,-5.6604
2017-06-14,-11.0
2017-06-15,1.1236
2017-06-16,26.2
2017-06-19,-12.8368
2017-06-20,-16.7677
2017-06-21,21.3592
2017-06-22,0.0
2017-06-23,-17.0
2017-06-26,14.4578
2017-06-27,-12.6316
2017-06-30,20.4819
2017-07-05,5.0
2017-07-06,14.1905
2017-07-07,-2.0017
2017-07-11,-0.0851
2017-07-13,-22.0613
2017-07-17,12.5683
2017-07-18,1.9417
2017-07-19,4.2857
2017-07-20,0.4566
2017-07-24,0.0
2017-07-25,-18.1818
2017-07-26,-16.5556
2017-07-27,32.49
2017-07-31,-5.5276
2017-08-01,-5.3191
2017-08-02,4.0449
2017-08-03,-13.6069
2017-08-04,-3.75
2017-08-07,5.4545
2017-08-08,34.9754
2017-08-09,-13.3212
2017-08-10,26.2105
2017-08-11,-4.0867
2017-08-15,-8.7826
2017-08-16,9.6282
2017-08-17,-4.3478
2017-08-18,4.5455
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,-4.3478
2017-08-24,4.5455
2017-08-25,4.2609
2017-08-28,8.4237
2017-08-29,7.6923
2017-08-30,0.0
2017-08-31,21.4286
2017-09-01,17.647100000000002
2017-09-05,0.0
2017-09-06,-2.55
2017-09-07,7.6963
2017-09-08,7.1939
2017-09-11,-2.2222
2017-09-12,45.4545
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,-12.5
2017-09-18,7.1429
2017-09-19,6.6667
2017-09-20,-9.375
2017-09-21,3.4483
2017-09-22,-15.0
2017-09-25,16.6275
2017-09-26,-5.8507
2017-09-27,-3.5714
2017-09-28,1.8519
2017-09-29,20.0
2017-10-02,0.0
2017-10-03,-13.6364
2017-10-04,0.0
2017-10-05,-8.7719
2017-10-06,-3.8462
2017-10-09,-12.0
2017-10-10,0.0
2017-10-11,-27.2727
2017-10-12,18.6875
2017-10-13,-10.4792
2017-10-16,-5.8824
2017-10-17,0.0
2017-10-18,0.0
2017-10-23,-6.25
2017-10-24,-30.0
2017-10-25,-4.7619
2017-10-27,10.0
2017-10-30,-9.0909
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,-15.0
2017-11-03,57.8824
2017-11-07,-29.2101
2017-11-08,-14.9474
2017-11-09,14.4802
2017-11-10,45.4054
2017-11-13,-25.7249
2017-11-14,-4.9049
2017-11-15,-1.0526
2017-11-16,0.0
2017-11-17,-7.9787
2017-11-21,4.0462
2017-11-27,-11.1111
2017-11-28,12.375
2017-11-29,0.0
2017-12-01,-2.7809
2017-12-04,2.9748
2017-12-05,-16.6667
2017-12-06,-9.3333
2017-12-07,2.9412000000000003
2017-12-08,-3.0
2017-12-12,-0.1473
2017-12-13,17.9941
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-25.0
2017-12-20,0.0
2017-12-21,83.3333
2017-12-22,-9.0909
2017-12-27,-5.0
2017-12-28,-10.6316
2017-12-29,-41.1072
2018-01-02,0.0
2018-01-03,-20.0
2018-01-04,99.75
2018-01-05,-6.1327
2018-01-08,-11.0667
2018-01-09,7.946
2018-01-10,-2.7778
2018-01-11,-28.5714
2018-01-12,-0.2
2018-01-16,40.2806
2018-01-17,-35.7143
2018-01-18,5.5556
2018-01-19,-5.2632
2018-01-22,22.2222
2018-01-23,-4.14
2018-01-24,4.1291
2018-01-25,-10.7468
2018-01-26,-3.0612
2018-01-29,-5.2632
2018-01-30,-4.4444
2018-01-31,-6.9767
2018-02-01,6.25
2018-02-02,0.0
2018-02-05,-5.8824
2018-02-06,35.0
2018-02-07,-18.7037
2018-02-09,-10.0228
2018-02-12,0.0
2018-02-13,-2.7848
2018-02-15,-3.9063
2018-02-16,46.3415
2018-02-20,38.8889
2018-02-21,0.0
2018-02-22,6.6667
2018-02-23,5.0
2018-02-26,-16.6667
2018-02-27,0.0
2018-02-28,7.1429
2018-03-01,-6.6667
2018-03-02,0.0
2018-03-05,-21.4286
2018-03-06,25.4545
2018-03-07,1.4493
2018-03-08,5.7143
2018-03-09,1.3514
2018-03-12,-11.6667
2018-03-13,-6.4151
2018-03-14,4.8387
2018-03-16,7.6923
2018-03-19,-27.8571
2018-03-20,17.8218
2018-03-21,0.0
2018-03-22,-1.6806999999999999
2018-03-26,7.6923
2018-03-27,-4.127
2018-03-28,14.9007
2018-03-29,0.0
2018-04-02,-9.9424
2018-04-03,-0.8
2018-04-04,-6.4516
2018-04-05,6.7241
2018-04-06,5.0081
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,-7.6923
2018-04-19,-14.1667
2018-04-20,14.5631
2018-04-23,-3.3898
2018-04-24,-1.7544
2018-04-25,-3.5714
2018-04-26,-21.2963
2018-04-27,-17.647100000000002
2018-04-30,-1.1429
2018-05-01,-6.0694
2018-05-02,35.0769
2018-05-03,-8.8838
2018-05-04,-12.5
2018-05-07,-2.8571
2018-05-08,76.4706
2018-05-09,-25.0
2018-05-10,8.8889
2018-05-11,-33.6735
2018-05-14,-20.3077
2018-05-15,93.0502
2018-05-16,-40.9
2018-05-17,-1.8613
2018-05-18,-6.8966
2018-05-21,24.4444
2018-05-22,-21.8006
2018-05-23,5.804
2018-05-24,-16.1871
2018-05-25,-7.7253
2018-05-30,44.186
2018-05-31,20.9677
2018-06-01,-39.4667
2018-06-04,5.7269
2018-06-05,8.3333
2018-06-06,0.0
2018-06-07,3.4615
2018-06-08,-3.3457
2018-06-11,-3.8462
2018-06-12,-8.0
2018-06-13,-24.7826
2018-06-14,4.0462
2018-06-15,61.1111
2018-06-18,-13.7931
2018-06-19,24.0
2018-06-20,3.2258
2018-06-21,-18.75
2018-06-22,-14.6154
2018-06-25,-5.4054
2018-06-26,14.2857
2018-06-27,20.8333
2018-06-28,-13.7931
2018-06-29,-8.0
2018-07-02,5.4348
2018-07-03,3.0928
2018-07-05,4.0
2018-07-06,-18.4615
2018-07-09,0.2358
2018-07-10,-8.8941
2018-07-11,21.6426
2018-07-12,1.9108
2018-07-13,-16.6667
2018-07-16,-5.0
2018-07-17,5.7895
2018-07-18,4.7264
2018-07-19,33.0166
2018-07-20,-25.0
2018-07-23,-4.7619
2018-07-24,-7.5
2018-07-25,8.1081
2018-07-26,1.0
2018-07-27,-3.4653
2018-07-30,-2.5641
2018-07-31,-21.0526
2018-08-01,-1.6667
2018-08-02,2.3729
2018-08-03,-0.6623
2018-08-06,-6.6667
2018-08-07,14.2857
2018-08-08,-17.6563
2018-08-09,13.852
2018-08-10,-13.3333
2018-08-13,-21.5385
2018-08-14,12.7451
2018-08-15,6.087
2018-08-16,6.5574
2018-08-17,30.7692
2018-08-20,-8.2353
2018-08-21,2.5641
2018-08-22,-11.875
2018-08-23,7.8014
2018-08-24,18.4211
2018-08-27,-5.0
2018-08-28,-12.2807
2018-08-29,6.6667
2018-08-30,68.75
2018-08-31,-18.5185
2018-09-04,13.6364
2018-09-05,0.0
2018-09-06,-20.0
2018-09-07,-0.5
2018-09-10,10.5528
2018-09-11,0.0
2018-09-12,-13.6364
2018-09-13,0.0
2018-09-14,-26.3158
2018-09-17,-1.4285999999999999
2018-09-18,19.1304
2018-09-19,15.3285
2018-09-20,0.7384
2018-09-21,-16.7539
2018-09-24,0.6289
2018-09-25,21.875
2018-09-26,-27.1795
2018-09-27,-3.5211
2018-09-28,3.6496
2018-10-01,2.4648
2018-10-02,-5.8419
2018-10-03,9.4891
2018-10-04,-6.6667
2018-10-05,1.4285999999999999
2018-10-08,-0.7042
2018-10-09,-21.9858
2018-10-10,26.3636
2018-10-11,7.9137
2018-10-12,-20.0
2018-10-15,4.1667
2018-10-16,0.8
2018-10-17,-19.8413
2018-10-18,-0.9901
2018-10-19,-3.0
2018-10-22,3.0928
2018-10-23,-20.0
2018-10-24,25.0
2018-10-25,-2.0
2018-10-26,-18.3673
2018-10-29,0.0
2018-10-30,-12.5
2018-10-31,14.2857
2018-11-01,0.0
2018-11-02,50.0
2018-11-05,7.5
2018-11-06,-43.4109
2018-11-07,24.6575
2018-11-08,-12.0879
2018-11-09,37.5
2018-11-12,-22.7273
2018-11-13,17.647100000000002
2018-11-14,-15.0
2018-11-15,51.7647
2018-11-16,-27.1318
2018-11-19,1.0638
2018-11-20,26.3158
2018-11-21,-25.0
2018-11-23,-11.1111
2018-11-26,6.25
2018-11-27,-5.8824
2018-11-28,-25.0
2018-11-29,16.6667
2018-11-30,-7.1429
2018-12-03,7.6923
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,-4.2857
2018-12-10,-23.8806
2018-12-11,15.6863
2018-12-12,-6.7797
2018-12-13,45.4545
2018-12-14,-1.25
2018-12-17,-5.0633
2018-12-18,18.6667
2018-12-19,-25.8427
2018-12-20,-19.697
2018-12-21,-5.6604
2018-12-24,0.0
2018-12-26,-10.0
2018-12-27,2.2222
2018-12-28,8.6957
2018-12-31,0.0
2019-01-02,-14.0
2019-01-03,-2.3256
2019-01-04,9.5238
2019-01-07,30.4348
2019-01-08,0.0
2019-01-09,-28.3333
2019-01-10,23.2558
2019-01-11,-18.8679
2019-01-14,9.3023
2019-01-15,-8.5106
2019-01-16,4.6512
2019-01-17,6.6667
2019-01-18,4.1667
2019-01-22,-6.0
2019-01-23,0.8511
2019-01-24,-14.767900000000001
2019-01-25,-5.9406
2019-01-28,-18.4211
2019-01-29,0.0
2019-01-30,35.4839
2019-01-31,-2.3810000000000002
2019-02-01,17.0732
2019-02-04,-16.6667
2019-02-05,-10.0
2019-02-06,8.3333
2019-02-07,-5.1282
2019-02-08,-6.2162
2019-02-11,-7.781
2019-02-12,-9.375
2019-02-13,20.6897
2019-02-14,37.1429
2019-02-15,-25.0
2019-02-19,-19.0278
2019-02-20,6.3465
2019-02-21,-12.9032
2019-02-22,-3.7037
2019-02-25,-11.538499999999999
2019-02-26,13.0435
2019-02-27,7.6923
2019-02-28,7.1429
2019-03-01,-3.3333
2019-03-04,-13.7931
2019-03-05,-4.0
2019-03-06,-4.1667
2019-03-07,2.1739
2019-03-08,-2.1277
2019-03-11,21.7391
2019-03-12,-21.4286
2019-03-13,9.0909
2019-03-14,-8.3333
2019-03-15,-9.0909
2019-03-18,5.0
2019-03-19,16.6667
2019-03-20,-2.0408
2019-03-21,33.3333
2019-03-22,-12.5
2019-03-25,7.1429
2019-03-26,-13.3333
2019-03-27,-5.0
2019-03-28,25.5061
2019-03-29,-16.129
2019-04-01,15.3846
2019-04-02,-6.6667
2019-04-03,-14.2857
2019-04-04,4.1667
2019-04-05,16.0
2019-04-08,31.0345
2019-04-09,26.3158
2019-04-10,-22.9167
2019-04-11,8.1081
2019-04-12,-20.0
2019-04-15,28.125
2019-04-16,-14.6341
2019-04-17,-31.4286
2019-04-18,0.0
2019-04-22,-8.3333
2019-04-23,9.0909
2019-04-24,-8.3333
2019-04-25,63.6364
2019-04-26,77.7778
2019-04-29,4.6875
2019-04-30,16.4179
2019-05-01,-14.6154
2019-05-02,-3.9039
2019-05-03,3.5937
2019-05-06,5.5807
2019-05-07,-7.1429
2019-05-08,-16.9231
2019-05-09,5.5556
2019-05-10,5.2632
2019-05-13,-13.3333
2019-05-14,3.8462
2019-05-15,-24.0741
2019-05-16,15.9756
2019-05-17,-5.3628
2019-05-20,-7.1111
2019-05-21,-18.6603
2019-05-22,5.8824
2019-05-23,11.1111
2019-05-24,-12.5
2019-05-28,-11.4286
2019-05-29,3.2258
2019-05-30,9.375
2019-05-31,-11.4286
2019-06-03,6.4516
2019-06-04,-21.2121
2019-06-05,15.3846
2019-06-06,3.3333
2019-06-07,3.2258
2019-06-10,18.75
2019-06-11,-2.6316
2019-06-12,10.8108
2019-06-13,-7.3171
2019-06-14,27.7632
2019-06-17,8.7539
2019-06-18,-24.6212
2019-06-19,0.3769
2019-06-20,27.6596
2019-06-21,-11.7647
2019-06-24,15.5556
2019-06-25,-21.1538
2019-06-26,11.5854
2019-06-27,-6.0109
2019-06-28,-6.9767
2019-07-01,0.0
2019-07-02,-7.5
2019-07-03,8.1081
2019-07-05,-12.5
2019-07-08,-14.2857
2019-07-09,10.0
2019-07-10,-12.1212
2019-07-11,10.3448
2019-07-15,-15.625
2019-07-16,-7.4074
2019-07-17,36.0
2019-07-18,-11.7647
2019-07-19,0.0
2019-07-22,20.0
2019-07-23,33.3333
2019-07-24,17.0833
2019-07-25,-14.5907
2019-07-26,12.5
2019-07-29,-10.7407
2019-07-30,1.6598000000000002
2019-07-31,-4.0816
2019-08-01,23.4043
2019-08-02,-8.6207
2019-08-05,13.2075
2019-08-06,-10.0
2019-08-07,11.1111
2019-08-08,-28.3333
2019-08-09,48.8372
2019-08-12,-7.8125
2019-08-13,-15.2542
2019-08-14,0.0
2019-08-15,2.0
2019-08-16,5.8824
2019-08-19,-7.4074
2019-08-20,0.0
2019-08-21,-14.0
2019-08-22,16.2791
2019-08-23,-8.0
2019-08-26,8.6957
2019-08-27,-2.0
2019-08-28,8.1633
2019-08-29,7.5472
2019-08-30,1.7544
2019-09-03,0.0
2019-09-04,1.7241
2019-09-05,0.0
2019-09-06,-16.9492
2019-09-09,-6.1224
2019-09-10,-17.3913
2019-09-11,16.8421
2019-09-12,-7.6577
2019-09-13,9.7561
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,2.2222
2019-09-19,-23.913
2019-09-20,0.0
2019-09-23,28.5714
2019-09-24,-6.6667
2019-09-25,-26.1905
2019-09-26,3.2258
2019-09-27,6.25
2019-09-30,-11.7647
2019-10-01,-6.6667
2019-10-02,17.8571
2019-10-03,-18.1818
2019-10-04,11.1111
2019-10-07,-10.0
2019-10-08,7.4074
2019-10-09,13.7931
2019-10-11,-21.2121
2019-10-14,7.6923
2019-10-18,3.5714
2019-10-21,-3.4483
2019-10-22,10.7143
2019-10-23,-16.129
2019-10-24,23.0769
2019-10-25,-18.75
2019-10-28,-19.2308
2019-10-29,0.0
2019-10-30,9.5238
2019-10-31,-8.6957
2019-11-01,107.619
2019-11-04,14.6789
2019-11-05,-2.0
2019-11-06,2.0408
2019-11-07,0.0
2019-11-08,26.0
2019-11-11,-10.7937
2019-11-12,-16.0142
2019-11-13,6.3559
2019-11-14,0.0
2019-11-15,8.3665
2019-11-18,-8.0882
2019-11-20,2.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,-7.8431
2019-11-26,8.0851
2019-11-27,0.0
2019-11-29,-7.4803
2019-12-03,0.0
2019-12-04,10.6383
2019-12-06,0.0
2019-12-09,-22.3077
2019-12-10,13.3663
2019-12-11,10.262
2019-12-12,-1.3860999999999999
2019-12-13,4.4177
2019-12-16,-21.1538
2019-12-17,-1.9512
2019-12-18,0.0
2019-12-20,9.4527
2019-12-23,-8.6364
2019-12-27,0.0
2019-12-30,-0.995
2019-12-31,0.5025
2020-01-02,-0.5
2020-01-03,0.5025
2020-01-06,-15.5
2020-01-07,3.5503
2020-01-08,-14.2857
2020-01-09,-6.6667
2020-01-10,-5.0
2020-01-13,12.782
2020-01-14,-11.3333
2020-01-15,9.0226
2020-01-16,0.0
2020-01-21,3.4483
2020-01-22,0.0067
2020-01-23,-0.0067
2020-01-27,3.3333
2020-01-29,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-11,0.0
2020-02-12,-12.9032
2020-02-18,-9.6296
2020-02-19,-5.7377
2020-02-20,3.4783
2020-02-21,0.0
2020-02-25,-1.6806999999999999
2020-02-26,0.0
2020-03-02,0.0
2020-03-04,19.6581
2020-03-05,105.7143
2020-03-06,-40.9688
2020-03-09,-11.7699
2020-03-10,93.3333
2020-03-12,-31.0345
2020-03-13,0.0
2020-03-16,-10.0
2020-03-17,52.7778
2020-03-18,-24.0
2020-03-19,-10.0478
2020-03-23,-25.5319
2020-03-25,32.1429
2020-03-27,-6.4865
2020-03-31,-18.4971
2020-04-06,-6.383
2020-04-14,2.2727
2020-04-15,2.963
2020-04-17,7.9137
2020-04-20,0.0
2020-04-23,-10.0
2020-04-24,29.6296
2020-04-28,1.1429
2020-04-30,-0.5706
2020-05-01,-2.2672
2020-05-04,-15.6977
2020-05-06,56.5517
2020-05-13,-46.2555
2020-05-15,81.9672
2020-05-22,-2.2523
2020-05-28,0.0
2020-06-01,-12.4424
2020-06-04,0.0
2020-06-08,-10.0
2020-06-11,16.9591
2020-06-12,-7.25
2020-06-16,-8.3558
2020-06-18,-5.8824
2020-07-01,-11.125
2020-07-02,-1.5471
2020-07-06,-3.5714
2020-07-08,0.3333
2020-07-09,-6.2385
2020-07-13,10.2362
2020-07-16,-7.8571
2020-07-17,-3.1008
2020-07-22,-4.0
2020-07-23,2.0833
2020-07-24,-2.0408
2020-07-29,0.8333
2020-07-31,-4.9587
