ticker,BYSI US Equity
2017-07-31,6.9982
2017-08-01,-5.3666
2017-08-02,0.2532
2017-08-03,-3.3081
2017-08-04,0.1828
2017-08-07,4.2753
2017-08-08,3.2
2017-08-09,-1.187
2017-08-10,-4.3638
2017-08-11,0.6409
2017-08-14,-0.6623
2017-08-15,0.3846
2017-08-16,0.2554
2017-08-17,-2.1401
2017-08-18,6.6649
2017-08-21,-6.2485
2017-08-22,0.2343
2017-08-23,-0.5195
2017-08-24,-4.047
2017-08-25,3.2925
2017-08-28,-2.2655
2017-08-29,8.8949
2017-08-30,-4.2079
2017-08-31,-0.5168
2017-09-01,5.4286
2017-09-05,-11.9241
2017-09-06,-0.5594
2017-09-07,2.6723
2017-09-08,-0.8219
2017-09-11,0.8564
2017-09-12,1.9721
2017-09-13,2.3234
2017-09-14,-1.4306
2017-09-15,1.1984
2017-09-18,0.2895
2017-09-19,1.9517
2017-09-20,0.3763
2017-09-21,1.0831
2017-09-22,-2.0861
2017-09-25,-0.829
2017-09-26,-3.3438
2017-09-27,0.1622
2017-09-28,-0.1622
2017-09-29,-0.3511
2017-10-02,3.0648
2017-10-03,3.8684
2017-10-04,-2.4576000000000002
2017-10-05,1.1688
2017-10-06,0.2567
2017-10-09,-0.128
2017-10-10,-0.0003
2017-10-11,0.5028
2017-10-12,-0.5001
2017-10-13,-2.5641
2017-10-16,-3.2895
2017-10-17,-2.0952
2017-10-18,-0.6115
2017-10-19,-2.1253
2017-10-20,-17.1714
2017-10-23,12.1076
2017-10-24,0.9231
2017-10-25,0.9451
2017-10-26,6.7653
2017-10-27,2.6308
2017-10-30,-6.7255
2017-10-31,4.0189
2017-11-01,1.733
2017-11-03,-2.2619
2017-11-07,-0.0023
2017-11-08,1.7166000000000001
2017-11-10,-0.2528
2017-11-13,-1.915
2017-11-14,-0.5742
2017-11-15,-1.2128
2017-11-16,0.4665
2017-11-17,2.5616
2017-11-20,-3.4043
2017-11-21,1.8972
2017-11-22,-1.81
2017-11-24,-14.4769
2017-11-27,11.1848
2017-11-28,4.5541
2017-11-29,-0.1925
2017-11-30,-3.8305
2017-12-05,-2.8299
2017-12-07,0.0
2017-12-08,0.3482
2017-12-12,-10.2524
2017-12-13,8.471
2017-12-14,-5.6708
2017-12-15,11.3707
2017-12-18,-6.7242
2017-12-19,-4.0972
2017-12-20,17.2373
2017-12-21,-7.3235
2017-12-22,-1.4281
2017-12-26,4.8938
2017-12-27,-7.7962
2017-12-28,-4.7603
2017-12-29,1.6396
2018-01-02,-0.272
2018-01-03,5.1745
2018-01-04,-5.1494
2018-01-05,-3.2147
2018-01-09,-1.4643
2018-01-10,0.7611
2018-01-11,-3.8489
2018-01-12,-3.7037
2018-01-16,-9.0521
2018-01-17,6.792
2018-01-18,2.48
2018-01-19,1.3660999999999999
2018-01-22,8.6253
2018-01-23,11.8415
2018-01-24,7.5603
2018-01-25,-3.288
2018-01-26,-3.2602
2018-01-29,-9.1112
2018-01-30,-2.9705
2018-01-31,4.0714
2018-02-01,-8.5793
2018-02-02,1.0511
2018-02-05,1.6178
2018-02-06,-4.9186
2018-02-07,4.9212
2018-02-08,-3.0048
2018-02-09,1.9985
2018-02-12,-2.7945
2018-02-13,1.4308
2018-02-14,-1.0518
2018-02-15,-0.8352
2018-02-16,1.4548
2018-02-20,-1.3415
2018-02-21,0.4035
2018-02-22,-1.3333
2018-02-23,-3.5135
2018-02-26,-9.6651
2018-02-27,-4.0962
2018-02-28,-5.3118
2018-03-01,-0.5366
2018-03-02,5.4437999999999995
2018-03-05,24.8837
2018-03-06,8.0074
2018-03-07,-5.6207
2018-03-08,-3.1787
2018-03-09,5.6604
2018-03-12,8.2143
2018-03-13,-6.0725999999999996
2018-03-14,-5.1651
2018-03-15,1.1486
2018-03-16,-4.4322
2018-03-19,0.6133
2018-03-20,3.4286
2018-03-21,-2.3941
2018-03-22,1.1320999999999999
2018-03-23,-1.5672000000000001
2018-03-26,0.834
2018-03-27,-1.1278
2018-03-28,0.6084
2018-03-29,-3.1746
2018-04-02,4.0203
2018-04-03,-0.4878
2018-04-04,1.81
2018-04-05,-0.8504
2018-04-06,0.8577
2018-04-09,-0.7407
2018-04-10,0.3731
2018-04-11,0.1859
2018-04-12,0.3711
2018-04-13,0.0
2018-04-16,-0.4806
2018-04-17,0.2972
2018-04-18,0.0
2018-04-19,1.8519
2018-04-20,13.0909
2018-04-23,-3.537
2018-04-24,0.0
2018-04-25,6.6667
2018-04-26,3.125
2018-04-27,-5.7576
2018-04-30,-0.3215
2018-05-01,-1.2258
2018-05-02,-0.6205
2018-05-03,-3.7134
2018-05-04,1.6720000000000002
2018-05-07,-3.3565
2018-05-08,-2.7439999999999998
2018-05-09,-2.6429
2018-05-10,-0.2201
2018-05-11,2.2059
2018-05-14,-0.3957
2018-05-15,-0.6139
2018-05-16,0.2907
2018-05-17,0.0362
2018-05-18,-0.8334
2018-05-21,-0.7666
2018-05-22,14.0228
2018-05-23,-11.2008
2018-05-24,-0.04
2018-05-25,-2.1783
2018-05-29,1.6729
2018-05-30,-2.011
2018-05-31,-0.4198
2018-06-01,2.8571
2018-06-04,-3.5337
2018-06-05,-0.3025
2018-06-06,-0.4163
2018-06-07,6.504
2018-06-08,-2.1068
2018-06-11,-2.2255
2018-06-12,0.2985
2018-06-13,0.4836
2018-06-14,-1.4439
2018-06-15,0.9767
2018-06-18,0.0
2018-06-19,-2.1205
2018-06-20,2.6226000000000003
2018-06-21,-1.8519
2018-06-22,1.0566
2018-06-25,0.8215
2018-06-26,0.3704
2018-06-27,-0.369
2018-06-28,-0.0741
2018-06-29,-1.742
2018-07-02,-1.9238
2018-07-03,3.8462
2018-07-05,-1.2593
2018-07-06,1.2749
2018-07-09,0.0004
2018-07-10,-0.0374
2018-07-11,0.5932
2018-07-12,-6.9982
2018-07-13,2.8911
2018-07-16,0.0346
2018-07-17,-4.7339
2018-07-18,0.9746
2018-07-19,3.1955999999999998
2018-07-20,3.0273
2018-07-23,-2.9342
2018-07-24,-3.0659
2018-07-25,-2.0353
2018-07-26,0.0
2018-07-27,-4.0816
2018-07-30,4.0426
2018-07-31,2.0859
2018-08-01,-1.8429
2018-08-02,1.5102
2018-08-03,0.08
2018-08-06,0.362
2018-08-07,-2.5220000000000002
2018-08-08,0.1191
2018-08-09,0.3729
2018-08-10,-3.555
2018-08-13,-2.9661
2018-08-14,-10.0437
2018-08-15,-6.2621
2018-08-16,0.0
2018-08-17,1.1134
2018-08-20,2.8425000000000002
2018-08-21,10.01
2018-08-22,1.6297000000000001
2018-08-23,3.4744
2018-08-24,-0.9901
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,-0.8696
2018-08-30,0.4342
2018-08-31,0.3101
2018-09-04,-5.0936
2018-09-05,0.0
2018-09-06,-1.3761
2018-09-07,2.3256
2018-09-10,10.681799999999999
2018-09-11,8.2292
2018-09-12,-1.204
2018-09-13,-0.1402
2018-09-14,-0.3846
2018-09-17,0.4371
2018-09-18,-2.3573
2018-09-19,-0.315
2018-09-20,-1.2638
2018-09-21,0.0
2018-09-24,1.9
2018-09-25,2.4534000000000002
2018-09-26,1.1494
2018-09-27,-5.303
2018-09-28,0.04
2018-10-01,4.2722999999999995
2018-10-02,-4.404
2018-10-03,-0.5215
2018-10-04,-0.8468
2018-10-05,0.7161
2018-10-08,-4.9729
2018-10-09,0.2783
2018-10-10,-11.9068
2018-10-11,-0.2165
2018-10-12,-1.0846
2018-10-15,-0.0975
2018-10-16,-5.6585
2018-10-17,-0.7239
2018-10-18,3.3854
2018-10-19,0.2015
2018-10-22,-7.4912
2018-10-23,1.8685
2018-10-24,1.6336
2018-10-25,-2.8871
2018-10-29,3.5676
2018-10-30,-2.9228
2018-10-31,1.0753
2018-11-01,3.1915
2018-11-02,3.0412
2018-11-06,-10.4552
2018-11-07,1.9546999999999999
2018-11-08,-6.0269
2018-11-09,17.8426
2018-11-12,1.8308
2018-11-13,0.5831
2018-11-14,4.1063
2018-11-15,-0.232
2018-11-16,-0.9302
2018-11-19,5.6338
2018-11-20,1.7778
2018-11-21,4.6288
2018-11-23,3.7145
2018-11-26,-2.6153
2018-11-27,-2.0661
2018-11-28,-0.0004
2018-11-29,-1.6878
2018-11-30,4.0773
2018-12-03,-0.5773
2018-12-04,-2.1568
2018-12-06,2.2043
2018-12-07,1.1916
2018-12-10,-4.2107
2018-12-11,-8.8575
2018-12-12,-3.2864
2018-12-13,-1.9417
2018-12-14,0.9901
2018-12-17,-0.4902
2018-12-18,0.4926
2018-12-19,-2.9412000000000003
2018-12-20,-3.0303
2018-12-21,-1.0469
2018-12-24,0.0047
2018-12-26,-2.6311
2018-12-27,-2.7027
2018-12-28,8.9722
2018-12-31,-4.4099
2019-01-02,-1.12
2019-01-03,0.3236
2019-01-04,-0.5376
2019-01-07,0.0541
2019-01-08,2.6471999999999998
2019-01-09,2.3158
2019-01-10,-1.749
2019-01-11,0.3141
2019-01-14,-1.8267
2019-01-15,-0.0532
2019-01-16,1.0644
2019-01-17,1.5784
2019-01-18,-2.3316
2019-01-22,-6.6312999999999995
2019-01-23,3.4091
2019-01-24,-0.5495
2019-01-25,-0.553
2019-01-28,0.5767
2019-01-29,-0.0238
2019-01-30,-2.5034
2019-01-31,1.1543
2019-02-01,0.056
2019-02-04,0.8399
2019-02-05,0.0006
2019-02-06,0.2215
2019-02-08,10.5817
2019-02-11,-9.3186
2019-02-12,-0.4972
2019-02-13,-1.3326
2019-02-14,1.3506
2019-02-19,-0.6108
2019-02-20,10.4469
2019-02-21,-7.7658000000000005
2019-02-22,-0.9581
2019-02-25,-1.6058
2019-02-26,1.4631
2019-02-27,0.3882
2019-02-28,-0.5525
2019-03-01,1.2222
2019-03-04,2.1405
2019-03-05,1.2359
2019-03-06,-2.017
2019-03-07,-0.3792
2019-03-08,-1.7945
2019-03-11,-1.938
2019-03-12,-1.1858
2019-03-13,0.1989
2019-03-14,1.3413
2019-03-15,0.1688
2019-03-18,-3.8764
2019-03-19,0.5319
2019-03-20,3.5823
2019-03-21,-1.7242
2019-03-22,1.2119
2019-03-25,-0.6895
2019-03-26,-0.0568
2019-03-27,-4.4343
2019-03-28,-0.7139
2019-03-29,-4.0443
2019-04-01,4.0899
2019-04-02,-2.3395
2019-04-03,2.5183999999999997
2019-04-04,0.5392
2019-04-05,0.8343
2019-04-08,-0.1773
2019-04-10,-3.1966
2019-04-11,-1.1015
2019-04-12,-2.5968
2019-04-15,-2.567
2019-04-16,0.288
2019-04-17,-1.7544
2019-04-18,2.3148
2019-04-22,-2.1978
2019-04-23,-3.8994999999999997
2019-04-24,-4.0578
2019-04-25,1.8638
2019-04-26,-0.4222
2019-04-29,9.8233
2019-04-30,-3.4749
2019-05-01,-10.9333
2019-05-02,8.5329
2019-05-03,2.2759
2019-05-06,-3.911
2019-05-07,1.6139999999999999
2019-05-08,1.2431
2019-05-09,0.2046
2019-05-10,3.8802
2019-05-13,-1.2451
2019-05-14,-0.4645
2019-05-15,-2.0667
2019-05-16,4.1525
2019-05-17,-0.3268
2019-05-20,1.7048999999999999
2019-05-21,5.029
2019-05-22,-6.7526
2019-05-23,-4.5425
2019-05-24,0.069
2019-05-28,4.4108
2019-05-29,4.6205
2019-05-30,1.1987
2019-05-31,1.9327
2019-06-03,-0.9174
2019-06-04,-5.1235
2019-06-05,-2.4073
2019-06-06,2.6
2019-06-07,2.1442
2019-06-10,7.5064
2019-06-11,4.497
2019-06-12,15.1829
2019-06-13,3.9757
2019-06-14,0.0
2019-06-17,3.0733
2019-06-18,3.0275
2019-06-19,2.9386
2019-06-20,-2.3789
2019-06-21,-5.7156
2019-06-24,-1.8327
2019-06-25,-0.4787
2019-06-26,3.7037
2019-06-27,4.3599
2019-06-28,5.3333
2019-07-01,0.6329
2019-07-02,-1.9287
2019-07-03,-9.0209
2019-07-05,-5.7331
2019-07-08,0.7478
2019-07-09,-0.099
2019-07-10,-0.5944
2019-07-11,-1.3453
2019-07-12,4.5455
2019-07-15,-6.5217
2019-07-16,-1.2403
2019-07-17,-11.7216
2019-07-18,-4.8607
2019-07-19,1.7445
2019-07-22,-0.6736
2019-07-23,-0.0617
2019-07-24,1.2955
2019-07-25,-0.4263
2019-07-26,2.9969
2019-07-29,-1.8409
2019-07-30,0.6655
2019-07-31,0.7212
2019-08-01,1.1337
2019-08-02,-3.0088
2019-08-05,-6.7518
2019-08-06,7.3712
2019-08-07,0.1215
2019-08-08,2.4272
2019-08-09,0.1777
2019-08-12,-0.9462
2019-08-13,1.4925
2019-08-14,-5.8824
2019-08-15,1.3125
2019-08-16,2.8378
2019-08-19,2.5795
2019-08-20,-0.9357
2019-08-21,0.1771
2019-08-22,-3.8303000000000003
2019-08-23,-5.0245
2019-08-26,3.7419000000000002
2019-08-27,-0.1244
2019-08-28,-1.2453
2019-08-29,11.0971
2019-08-30,2.4404
2019-09-03,-6.2604
2019-09-04,1.7730000000000001
2019-09-05,5.5168
2019-09-06,19.1524
2019-09-09,-11.3626
2019-09-10,4.2731
2019-09-11,2.7486
2019-09-12,-0.6323
2019-09-13,-1.5663
2019-09-16,-2.8344
2019-09-17,-1.9447
2019-09-18,-3.3403
2019-09-19,-4.7516
2019-09-20,0.5102
2019-09-23,0.564
2019-09-24,-3.5334
2019-09-25,1.8023
2019-09-26,-2.2273
2019-09-27,-0.1752
2019-09-30,5.9099
2019-10-01,-4.6961
2019-10-02,2.2029
2019-10-03,-0.3403
2019-10-04,0.5692
2019-10-07,4.3577
2019-10-08,-4.1215
2019-10-09,0.3959
2019-10-10,-3.0986
2019-10-11,7.5
2019-10-14,-1.0276
2019-10-15,2.0765
2019-10-16,-2.0343
2019-10-17,-4.5902
2019-10-18,-2.6346
2019-10-21,1.2941
2019-10-22,-0.3484
2019-10-23,-5.1865
2019-10-24,3.0731
2019-10-25,-26.774
2019-10-28,1.3029
2019-10-29,-0.2412
2019-10-30,-3.5455
2019-10-31,-1.1696
2019-11-01,8.3686
2019-11-04,-2.6521
2019-11-05,3.125
2019-11-06,0.0777
2019-11-07,0.2329
2019-11-08,-0.6971
2019-11-11,-3.5101
2019-11-12,1.4551
2019-11-13,0.3984
2019-11-14,1.9841
2019-11-15,2.7237
2019-11-18,1.6667
2019-11-19,2.0864
2019-11-20,2.2628
2019-11-21,-0.3569
2019-11-22,2.7221
2019-11-25,1.4644
2019-11-26,-4.6048
2019-11-27,-6.268
2019-11-29,-4.3044
2019-12-02,0.6426
2019-12-03,1.0375
2019-12-04,9.3997
2019-12-05,-1.2274
2019-12-06,1.9005999999999998
2019-12-09,6.3128
2019-12-10,1.6869
2019-12-11,-0.929
2019-12-12,-4.2867
2019-12-13,1.1896
2019-12-16,0.899
2019-12-17,3.7012
2019-12-18,-2.1811
2019-12-19,3.3784
2019-12-20,1.5032999999999999
2019-12-23,0.3863
2019-12-24,-2.3733
2019-12-26,0.0657
2019-12-27,4.2022
2019-12-30,-0.5671
2019-12-31,-1.7744
2020-01-02,0.0
2020-01-03,-2.7096999999999998
2020-01-06,-0.3316
2020-01-07,1.6633
2020-01-08,1.3743
2020-01-09,3.9379999999999997
2020-01-10,14.7205
2020-01-13,-2.8695
2020-01-14,-1.8952
2020-01-15,3.5795
2020-01-16,-3.1816
2020-01-17,1.7564
2020-01-21,-6.4031
2020-01-22,0.9518
2020-01-23,-1.591
2020-01-24,-2.515
2020-01-27,-4.914
2020-01-28,0.0646
2020-01-29,-3.0987999999999998
2020-01-30,-2.2652
2020-01-31,3.2038
2020-02-03,-2.0476
2020-02-04,19.3527
2020-02-05,-0.904
2020-02-06,-1.9384000000000001
2020-02-07,-0.814
2020-02-10,-1.2309
2020-02-11,0.178
2020-02-12,4.0284
2020-02-13,-3.7016
2020-02-14,-1.0645
2020-02-18,8.1291
2020-02-19,-2.9298
2020-02-20,-0.1708
2020-02-21,0.9127
2020-02-24,-0.5653
2020-02-25,-5.5713
2020-02-26,1.2643
2020-02-27,-3.6861
2020-02-28,-1.9752999999999998
2020-03-02,-2.5189
2020-03-03,-4.2636
2020-03-04,2.4291
2020-03-05,-2.635
2020-03-06,-7.7131
2020-03-09,-10.7038
2020-03-10,1.3957
2020-03-11,-8.0972
2020-03-12,-8.7225
2020-03-13,0.0965
2020-03-16,-6.6538
2020-03-17,19.0083
2020-03-18,-5.5556
2020-03-19,22.2426
2020-03-20,6.5414
2020-03-23,-4.7989
2020-03-24,5.5597
2020-03-25,-0.9129
2020-03-26,-0.0709
2020-03-27,-11.2766
2020-03-30,2.0783
2020-03-31,0.3132
2020-04-01,-4.918
2020-04-02,-6.5681
2020-04-03,-1.4938
2020-04-06,15.9679
2020-04-07,-1.0
2020-04-08,0.6216
2020-04-09,2.7799
2020-04-13,-0.2254
2020-04-14,1.2801
2020-04-15,-4.8327
2020-04-16,-3.6719
2020-04-17,-0.6488
2020-04-20,3.8367
2020-04-21,-6.0535
2020-04-22,3.431
2020-04-23,-0.89
2020-04-24,4.898
2020-04-27,3.2685
2020-04-28,-4.7476
2020-04-29,12.8165
2020-04-30,0.6311
2020-05-01,-8.5714
2020-05-04,24.2378
2020-05-05,-6.5644
2020-05-06,1.1162
2020-05-07,0.6494
2020-05-08,2.7096999999999998
2020-05-11,4.7739
2020-05-12,2.2782
2020-05-13,-0.5862
2020-05-14,0.1769
2020-05-15,0.0589
2020-05-18,1.4118
2020-05-19,5.2783999999999995
2020-05-20,-1.7631000000000001
2020-05-21,-1.4582
2020-05-22,-2.1059
2020-05-26,-2.2674
2020-05-27,1.2493
2020-05-28,-3.2315
2020-05-29,3.218
2020-06-01,-4.2353
2020-06-02,-4.2383
2020-06-03,9.2367
2020-06-04,1.5267
2020-06-05,4.1643
2020-06-08,-0.3331
2020-06-09,-4.9582
2020-06-10,0.9379
2020-06-11,-4.878
2020-06-12,1.4042
2020-06-15,7.1644
2020-06-16,-3.6517
2020-06-17,0.1749
2020-06-18,-3.376
2020-06-19,-18.3735
2020-06-22,10.9225
2020-06-23,7.4518
2020-06-24,5.3870000000000005
2020-06-25,-0.5875
2020-06-26,-7.3286
2020-06-29,-6.1224
2020-06-30,2.4457
2020-07-01,-1.7905
2020-07-02,-0.2701
2020-07-06,5.4841
2020-07-07,3.5302
2020-07-08,-1.7979
2020-07-09,-0.0631
2020-07-10,-3.6008
2020-07-13,-8.4535
2020-07-14,1.2885
2020-07-15,2.4735
2020-07-16,-1.8620999999999999
2020-07-17,-3.6543
2020-07-20,-0.0729
2020-07-21,0.219
2020-07-22,-2.4763
2020-07-23,-4.5556
2020-07-24,-6.1815
2020-07-27,-1.0008
2020-07-28,-1.3479
2020-07-29,-0.9394
2020-07-30,0.8621
2020-07-31,-5.7265
