ticker,HPIL US Equity
2014-04-30,-0.2751
2014-05-01,-0.6897
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.1389
2014-05-07,0.1387
2014-05-08,1.8006
2014-05-09,1.6327
2014-05-12,-1.7403
2014-05-13,0.9537
2014-05-14,2.4291
2014-05-15,0.7905
2014-05-16,0.2614
2014-05-19,0.3911
2014-05-20,0.6494
2014-05-21,0.5161
2014-05-22,0.3851
2014-05-23,1.1509
2014-05-27,0.0
2014-05-28,2.0228
2014-05-29,0.3717
2014-05-30,0.1235
2014-06-02,0.1233
2014-06-03,-0.1232
2014-06-04,0.2466
2014-06-05,0.246
2014-06-06,0.2454
2014-06-09,-0.1224
2014-06-10,-0.2451
2014-06-11,2.5799
2014-06-12,-0.3593
2014-06-13,-0.3606
2014-06-16,0.3619
2014-06-17,-0.1202
2014-06-18,0.4813
2014-06-19,0.479
2014-06-20,0.1192
2014-06-23,2.1429
2014-06-24,-0.4662
2014-06-25,-0.1171
2014-06-26,0.4689
2014-06-27,-0.2334
2014-06-30,-0.117
2014-07-01,-0.3513
2014-07-02,0.3525
2014-07-03,0.1171
2014-07-07,0.117
2014-07-08,0.2336
2014-07-09,-0.1166
2014-07-10,0.2334
2014-07-11,0.2328
2014-07-14,0.3484
2014-07-15,-0.2315
2014-07-16,0.116
2014-07-17,0.2317
2014-07-18,-0.1156
2014-07-21,-0.463
2014-07-22,0.1163
2014-07-23,-0.1161
2014-07-24,0.2326
2014-07-25,0.232
2014-07-28,0.1157
2014-07-29,0.2312
2014-07-30,0.346
2014-07-31,-0.2299
2014-08-01,1.0369
2014-08-04,-0.2281
2014-08-05,0.5714
2014-08-06,0.1136
2014-08-07,0.3405
2014-08-08,-0.1131
2014-08-11,-0.2265
2014-08-12,-0.227
2014-08-13,0.6826
2014-08-14,0.452
2014-08-15,0.4499
2014-08-18,-0.224
2014-08-19,-0.1122
2014-08-20,-0.3371
2014-08-21,0.5637
2014-08-22,-0.1121
2014-08-25,0.3367
2014-08-26,0.3356
2014-08-27,-0.1115
2014-08-28,-0.558
2014-08-29,0.4489
2014-09-02,-0.8939
2014-09-03,1.0147
2014-09-04,-0.2232
2014-09-05,0.4474
2014-09-08,1.3363
2014-09-09,-0.1099
2014-09-10,0.22
2014-09-11,0.9879
2014-09-12,0.0
2014-09-15,-0.5435
2014-09-16,-0.3279
2014-09-17,-0.1096
2014-09-18,0.3293
2014-09-19,0.1094
2014-09-22,0.1093
2014-09-23,-0.2183
2014-09-24,0.3282
2014-09-25,-0.2181
2014-09-26,0.8743
2014-09-29,-0.2167
2014-09-30,-0.3257
2014-10-01,-0.1089
2014-10-02,-0.2181
2014-10-03,0.1093
2014-10-06,-0.2183
2014-10-07,-0.2188
2014-10-08,0.1096
2014-10-09,0.0
2014-10-10,-0.3286
2014-10-13,-0.4396
2014-10-14,0.1104
2014-10-15,0.1103
2014-10-16,0.6608
2014-10-17,0.3282
2014-10-20,0.5453
2014-10-21,0.3254
2014-10-22,-0.1081
2014-10-23,0.0
2014-10-24,-0.1082
2014-10-27,-0.2167
2014-10-28,-0.1086
2014-10-29,-0.3261
2014-10-30,0.1091
2014-10-31,0.6536
2014-11-03,-0.1082
2014-11-04,-0.1083
2014-11-05,0.3254
2014-11-06,-0.5405
2014-11-07,0.2174
2014-11-10,0.1085
2014-11-11,-0.2167
2014-11-12,-0.1086
2014-11-13,-0.2174
2014-11-14,-0.5447
2014-11-17,0.1095
2014-11-18,-0.2188
2014-11-19,-0.1096
2014-11-20,0.0
2014-11-21,0.5488
2014-11-24,-0.1092
2014-11-25,-0.2186
2014-11-26,0.0
2014-11-28,-0.3286
2014-12-01,-0.1099
2014-12-02,0.22
2014-12-03,1.2075
2014-12-04,0.1085
2014-12-05,0.1083
2014-12-08,-0.3247
2014-12-09,-0.1086
2014-12-10,-0.2174
2014-12-11,0.1089
2014-12-12,-0.2176
2014-12-15,-0.3272
2014-12-16,0.1094
2014-12-17,-0.3279
2014-12-18,0.4386
2014-12-19,-0.655
2014-12-22,-0.2198
2014-12-23,-0.2203
2014-12-24,0.1104
2014-12-26,0.0
2014-12-29,-0.2205
2014-12-30,0.1105
2014-12-31,0.9934
2015-01-02,-0.4372
2015-01-05,0.1098
2015-01-06,0.2193
2015-01-07,0.2188
2015-01-08,0.2183
2015-01-09,-0.1089
2015-01-13,-0.1091
2015-01-15,-0.2183
2015-01-16,0.3282
2015-01-20,0.1091
2015-01-21,0.2179
2015-01-23,-0.1087
2015-01-26,0.8705
2015-01-27,-0.1079
2015-01-28,-0.108
2015-01-29,-0.1081
2015-01-30,-0.1082
2015-02-02,0.2167
2015-02-03,0.0
2015-02-04,6.4865
2015-02-05,-0.5076
2015-02-06,0.3061
2015-02-09,-0.2035
2015-02-10,0.1019
2015-02-11,-0.4073
2015-02-12,-0.3067
2015-02-13,0.2051
2015-02-17,-0.1024
2015-02-18,-0.2049
2015-02-19,0.0
2015-02-20,0.5133
2015-02-23,0.4086
2015-02-24,0.3052
2015-02-25,-0.2028
2015-02-26,0.6098
2015-02-27,-0.303
2015-03-02,0.0
2015-03-03,-0.2026
2015-03-04,-0.1015
2015-03-05,1.1179000000000001
2015-03-06,-0.3015
2015-03-10,-0.1008
2015-03-11,-0.3027
2015-03-13,-0.4049
2015-03-17,0.5081
2015-03-20,0.4044
2015-03-24,-0.2014
2015-03-27,-0.4036
2015-03-31,-0.1013
2015-04-06,0.2028
2015-04-16,0.5061
2015-04-23,0.4028
2015-04-28,0.0
2015-07-31,-10.2307
2015-08-31,-88.8268
2015-10-12,9.9875
2015-11-04,-4.5346
2015-11-16,14.2857
2015-12-01,8.3333
2015-12-10,30.7692
2015-12-11,17.647100000000002
2015-12-18,47.5
2015-12-21,35.5932
2016-05-10,-62.5
2016-05-11,66.6667
2016-10-20,-4.0
2016-11-01,-33.3333
2017-01-13,-37.5
2017-01-17,-67.0
2017-01-18,-69.697
2017-01-25,-40.0
2017-01-26,31.6667
2017-01-27,-81.0127
2017-01-30,20.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-03,11.1111
2017-02-06,-38.4375
2017-02-08,21.8274
2017-02-09,0.0
2017-02-10,25.8333
2017-02-13,11.2583
2017-02-14,-28.5714
2017-02-15,6.6667
2017-02-16,-6.25
2017-02-21,-48.3333
2017-02-22,-29.0323
2017-02-23,-6.8182
2017-02-24,150.0
2017-02-27,-6.3415
2017-02-28,-16.6667
2017-03-01,-18.75
2017-03-02,96.9231
2017-03-03,25.0
2017-03-06,-10.0
2017-03-07,-38.8889
2017-03-08,-17.0455
2017-03-09,-21.2329
2017-03-10,53.0435
2017-03-13,13.6364
2017-03-14,-11.0
2017-03-15,54.4944
2017-03-16,28.0
2017-03-17,54.5455
2017-03-20,-24.8162
2017-03-21,-37.4083
2017-03-22,11.7187
2017-03-23,-16.0839
2017-03-24,166.6667
2017-03-27,-40.625
2017-03-28,-3.1579
2017-03-29,13.0435
2017-03-30,-16.1058
2017-03-31,-8.3095
2017-04-03,-29.375
2017-04-04,-15.0442
2017-04-05,0.0
2017-04-06,23.9583
2017-04-07,-31.9328
2017-04-10,8.642
2017-04-11,10.2273
2017-04-12,0.0
2017-04-13,5.6701
2017-04-17,-6.3415
2017-04-18,-8.3333
2017-04-19,54.5455
2017-04-26,-30.147100000000002
2017-04-27,-0.5263
2017-04-28,-15.3439
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-17,-20.0
2017-05-22,-17.1875
2017-05-23,2.8302
2017-05-25,117.4312
2017-05-26,-18.9873
2017-06-07,-8.3333
2017-06-19,-8.6364
2017-06-27,-23.3831
2017-06-28,-22.0779
2017-06-29,0.0
2017-06-30,-85.0
2017-07-12,1275.5556
2017-07-18,-11.7286
2017-07-28,13.47
2017-07-31,-19.3548
2017-08-01,-50.0
2017-08-08,120.0
2017-08-09,9.0909
2017-08-10,-9.1667
2017-08-11,-40.367
2017-08-14,6.1538
2017-08-15,20.2899
2017-08-16,-7.2289
2017-08-17,1.2987
2017-08-18,15.3846
2017-08-22,-22.2222
2017-08-23,-7.1429
2017-08-24,34.6154
2017-08-29,-25.7143
2017-09-01,7.6923
2017-09-05,-14.2857
2017-09-08,-30.0
2017-09-11,0.0
2017-09-12,-21.4286
2017-09-13,1.2121
2017-09-19,-7.1856
2017-09-20,-29.0323
2017-09-21,-50.0
2017-09-22,518.1818
2017-09-25,-51.4706
2017-09-26,9.0909
2017-09-27,22.2222
2017-09-28,-40.9091
2017-09-29,-3.8462
2017-10-02,20.0
2017-10-03,-16.6667
2017-10-04,-20.0
2017-10-05,-10.0
2017-10-06,27.7778
2017-10-09,-34.7826
2017-10-10,20.0
2017-10-11,27.7778
2017-10-12,-13.0435
2017-10-13,15.0
2017-10-16,-4.3478
2017-10-17,-2.2727
2017-10-18,193.0233
2017-10-19,-25.3968
2017-10-20,-44.6809
2017-10-23,-15.3846
2017-10-24,9.0909
2017-10-25,0.0
2017-10-26,-8.3333
2017-10-27,36.3636
2017-10-30,43.3333
2017-10-31,-30.2326
2017-11-01,16.6667
2017-11-02,-14.2857
2017-11-03,-13.3333
2017-11-06,-15.3846
2017-11-07,4.5455
2017-11-08,0.0
2017-11-09,-4.3478
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,18.1818
2017-11-16,-3.8462
2017-11-17,-20.0
2017-11-20,45.0
2017-11-21,0.0
2017-11-22,-10.3448
2017-11-24,-3.8462
2017-11-27,0.0
2017-11-28,4.0
2017-11-29,-5.3846
2017-11-30,5.6911000000000005
2017-12-01,30.7692
2017-12-04,-20.5882
2017-12-05,5.5556
2017-12-06,-8.7719
2017-12-07,15.3846
2017-12-08,-3.3333
2017-12-11,37.931
2017-12-12,-12.5
2017-12-13,-14.2857
2017-12-14,26.6667
2017-12-15,-26.3158
2017-12-18,-3.5714
2017-12-19,29.6296
2017-12-20,14.2857
2017-12-21,-35.0
2017-12-22,15.3846
2017-12-26,-16.6667
2017-12-27,0.0
2017-12-28,16.0
2017-12-29,0.0
2018-01-02,-3.4483
2018-01-03,3.5714
2018-01-04,-24.1379
2018-01-05,0.0
2018-01-08,26.5909
2018-01-09,-13.8241
2018-01-10,-4.1667
2018-01-11,4.3478
2018-01-12,4.1667
2018-01-16,-8.0
2018-01-17,0.0
2018-01-18,-30.4348
2018-01-19,-12.5
2018-01-22,-7.1429
2018-01-23,30.7692
2018-01-24,0.0
2018-01-25,-11.7647
2018-01-26,20.0
2018-01-29,-16.6667
2018-01-30,-18.0
2018-01-31,-2.439
2018-02-01,16.6667
2018-02-02,21.4286
2018-02-05,0.0
2018-02-06,-11.7647
2018-02-07,-20.0
2018-02-08,16.6667
2018-02-09,21.4286
2018-02-12,0.0
2018-02-13,-35.2941
2018-02-14,72.7273
2018-02-15,-21.0526
2018-02-16,-6.6667
2018-02-20,-21.4286
2018-02-21,9.0909
2018-02-22,33.3333
2018-02-23,-6.25
2018-02-26,0.0
2018-02-27,-6.6667
2018-02-28,0.0
2018-03-01,-21.4286
2018-03-02,36.3636
2018-03-05,-13.3333
2018-03-06,-24.6154
2018-03-07,12.2449
2018-03-08,-18.1818
2018-03-09,-11.1111
2018-03-12,0.0
2018-03-13,-12.5
2018-03-14,-14.2857
2018-03-15,0.0
2018-03-16,30.0
2018-03-19,2.5641
2018-03-20,-25.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,-16.6667
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,20.0
2018-04-02,0.0
2018-04-03,-16.6667
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,-20.0
2018-04-10,25.0
2018-04-11,-40.0
2018-04-12,33.3333
2018-04-13,-25.0
2018-04-16,33.3333
2018-04-17,-25.0
2018-04-18,33.3333
2018-04-19,-25.0
2018-04-20,33.3333
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,-25.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,33.3333
2018-05-02,0.0
2018-05-03,12.5
2018-05-04,-11.1111
2018-05-07,0.0
2018-05-08,25.0
2018-05-09,0.0
2018-05-10,-20.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-17,25.0
2018-05-18,0.0
2018-05-23,-20.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,-25.0
2018-05-31,0.0
2018-06-01,66.6667
2018-06-04,-20.0
2018-06-06,-25.0
2018-06-07,0.0
2018-06-08,33.3333
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,25.0
2018-06-15,-20.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-22,0.0
2018-06-25,50.0
2018-06-26,-33.3333
2018-06-27,25.0
2018-06-28,-20.0
2018-06-29,50.0
2018-07-02,-33.3333
2018-07-03,50.0
2018-07-05,-33.3333
2018-07-06,25.0
2018-07-09,-20.0
2018-07-10,25.0
2018-07-11,0.0
2018-07-12,-20.0
2018-07-13,25.0
2018-07-17,-20.0
2018-07-18,0.0
2018-07-19,25.0
2018-07-20,0.0
2018-07-23,-20.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-27,25.0
2018-07-30,0.0
2018-07-31,-20.0
2018-08-01,0.0
2018-08-03,-25.0
2018-08-06,33.3333
2018-08-07,0.0
2018-08-08,-25.0
2018-08-09,0.0
2018-08-10,33.3333
2018-08-13,-25.0
2018-08-14,0.0
2018-08-15,33.3333
2018-08-16,-30.0
2018-08-17,42.8571
2018-08-20,-25.0
2018-08-21,33.3333
2018-08-22,0.0
2018-08-23,100.0
2018-08-24,87.5
2018-08-27,-6.6667
2018-08-28,7.1429
2018-08-29,-6.6667
2018-08-30,7.1429
2018-08-31,0.0
2018-09-04,13.3333
2018-09-05,-5.8824
2018-09-06,-37.5
2018-09-07,-30.0
2018-09-10,-14.2857
2018-09-11,0.0
2018-09-12,16.6667
2018-09-13,-28.5714
2018-09-14,0.0
2018-09-17,20.0
2018-09-18,0.0
2018-09-19,-16.6667
2018-09-20,0.0
2018-09-21,-20.0
2018-09-24,25.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,-1.0
2018-09-28,-19.1919
2018-10-01,25.0
2018-10-02,-20.0
2018-10-03,0.0
2018-10-04,23.75
2018-10-05,-19.1919
2018-10-09,0.0
2018-10-10,100.0
2018-10-11,62.5
2018-10-12,-15.3846
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,-9.0909
2018-10-18,20.0
2018-10-19,-8.3333
2018-10-22,-9.0909
2018-10-23,-10.0
2018-10-24,-11.1111
2018-10-25,-12.5
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,-14.2857
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,-16.6667
2018-11-08,20.0
2018-11-09,-16.6667
2018-11-12,-20.0
2018-11-13,0.0
2018-11-14,-25.0
2018-11-15,33.3333
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,-25.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,33.3333
2018-11-30,0.0
2018-12-03,-25.0
2018-12-04,33.3333
2018-12-07,-25.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,-33.3333
2018-12-13,100.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,-25.0
2018-12-21,33.3333
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,-25.0
2018-12-28,33.3333
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,25.0
2019-01-08,40.0
2019-01-09,-42.8571
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,25.0
2019-01-15,0.0
2019-01-16,-20.0
2019-01-17,25.0
2019-01-18,-20.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,-1.25
2019-01-31,26.5823
2019-02-01,-20.0
2019-02-04,0.0
2019-02-05,50.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,-16.6667
2019-02-11,-20.0
2019-02-12,-25.0
2019-02-13,33.3333
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,-25.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-33.3333
2019-02-28,50.0
2019-03-01,-33.3333
2019-03-04,50.0
2019-03-05,-33.3333
2019-03-06,0.0
2019-03-07,-50.0
2019-03-08,100.0
2019-03-11,-50.0
2019-03-12,100.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,-50.0
2019-03-20,100.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,-50.0
2019-04-02,0.0
2019-04-03,100.0
2019-04-04,-50.0
2019-04-05,100.0
2019-04-08,0.0
2019-04-09,-50.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,100.0
2019-04-18,-50.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,100.0
2019-05-02,-50.0
2019-05-03,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,100.0
2019-05-20,0.0
2019-05-21,-50.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,100.0
2019-05-29,-50.0
2019-05-30,100.0
2019-05-31,-50.0
2019-06-03,100.0
2019-06-04,-50.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,100.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,-50.0
2019-07-02,0.0
2019-07-03,100.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,-50.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-09,0.0
2019-08-13,-99.0
2019-08-15,9900.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,100.0
2019-08-30,0.0
2019-09-03,-50.0
2019-09-04,0.0
2019-09-05,50.0
2019-09-06,-33.3333
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-2.0
2019-09-27,2.0408
2019-09-30,0.0
2019-10-08,-2.0
2019-10-09,2.0408
2019-10-10,0.0
2019-10-11,0.0
2019-10-16,-99.0
2019-10-18,9900.0
2019-10-21,0.0
2019-10-29,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-21,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-09,0.0
2019-12-11,0.0
2019-12-16,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-99.0
2019-12-23,9900.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-16,0.0
2020-01-17,-99.0
2020-01-22,9900.0
2020-01-23,-2.0
2020-01-24,2.0408
2020-01-27,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-2.0
2020-02-10,2.0408
2020-02-11,-2.0
2020-02-18,2.0408
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,-4.0
2020-02-24,4.1667
2020-03-09,0.0
2020-03-19,-99.0
2020-03-23,9900.0
2020-03-27,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-13,-50.0
2020-04-17,100.0
2020-05-01,-99.0
2020-05-04,0.0
2020-05-07,9900.0
2020-05-11,0.0
2020-05-22,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-08,-99.0
2020-06-09,9900.0
2020-07-07,0.0
2020-07-10,-99.0
2020-07-13,9900.0
2020-07-14,0.0
2020-07-16,-99.0
2020-07-24,0.0
2020-07-28,9900.0
2020-07-29,0.0
