ticker,PLSI US Equity
2014-05-16,0.9259
2014-05-19,-7.3394
2014-05-20,-28.7005
2014-05-21,-9.0436
2014-05-22,9.9237
2014-05-23,8.3333
2014-05-27,5.7692
2014-05-28,-2.4242
2014-05-29,-5.5901
2014-05-30,5.2632
2014-06-02,1.875
2014-06-03,1.8405
2014-06-04,-3.6145
2014-06-05,-3.75
2014-06-06,0.0
2014-06-09,3.8961
2014-06-10,-1.25
2014-06-11,-5.0633
2014-06-12,-1.3333
2014-06-13,-5.4054
2014-06-16,-5.7143
2014-06-17,9.0909
2014-06-18,-5.5556
2014-06-19,-10.2941
2014-06-20,0.0
2014-06-23,-9.0164
2014-06-24,-0.9009
2014-06-25,7.2727
2014-06-26,-0.8475
2014-06-27,-0.8547
2014-06-30,-5.1724
2014-07-01,4.5455
2014-07-02,11.3043
2014-07-03,-11.2305
2014-07-07,0.33
2014-07-08,8.7719
2014-07-09,6.0484
2014-07-10,4.943
2014-07-11,2.1739
2014-07-14,3.5461
2014-07-15,4.1096
2014-07-16,5.2632
2014-07-17,0.0
2014-07-18,-1.25
2014-07-21,2.5316
2014-07-22,-2.5926
2014-07-23,4.5626999999999995
2014-07-24,2.5455
2014-07-25,0.7683
2014-07-28,-4.868
2014-07-29,-16.1529
2014-07-30,-14.7059
2014-07-31,-18.9655
2014-08-01,23.9362
2014-08-04,8.1545
2014-08-05,3.1548
2014-08-06,-12.2908
2014-08-07,-12.2807
2014-08-08,-20.0
2014-08-11,-18.75
2014-08-12,-16.9231
2014-08-13,1.8519
2014-08-14,9.0909
2014-08-15,-16.6667
2014-08-18,-24.0
2014-08-19,10.526299999999999
2014-08-20,38.0952
2014-08-21,-17.2414
2014-08-22,-6.25
2014-08-25,-20.0
2014-08-26,2.7778
2014-08-27,0.0
2014-08-28,-2.7027
2014-08-29,-0.5556
2014-09-02,-10.6145
2014-09-03,6.25
2014-09-04,2.3529
2014-09-05,12.069
2014-09-08,-7.7564
2014-09-09,-8.2001
2014-09-10,12.0363
2014-09-11,-4.8649000000000004
2014-09-12,-0.5682
2014-09-15,-8.5714
2014-09-16,25.0
2014-09-17,-10.0
2014-09-18,-11.1111
2014-09-19,0.0
2014-09-22,5.9375
2014-09-23,-5.6047
2014-09-24,-25.0
2014-09-25,-33.3333
2014-09-26,25.0
2014-09-29,-3.0
2014-09-30,-22.6804
2014-10-01,0.0
2014-10-02,6.6667
2014-10-03,0.1563
2014-10-06,0.0
2014-10-07,24.805
2014-10-08,-15.0
2014-10-09,17.647100000000002
2014-10-10,-14.875
2014-10-13,3.5977
2014-10-14,18.4975
2014-10-15,-16.2679
2014-10-16,14.2857
2014-10-17,0.0
2014-10-20,-0.125
2014-10-21,0.1252
2014-10-22,-11.875
2014-10-23,1.9858
2014-10-24,-2.0862
2014-10-27,0.0
2014-10-28,13.6364
2014-10-29,-18.0
2014-10-30,-1.2195
2014-10-31,-13.7346
2014-11-03,-14.1324
2014-11-04,-25.0
2014-11-05,-11.1111
2014-11-06,0.0
2014-11-07,15.0
2014-11-10,-2.1739
2014-11-11,6.6667
2014-11-12,2.0833
2014-11-13,-2.0408
2014-11-14,-6.5104
2014-11-17,11.4206
2014-11-18,-10.0
2014-11-19,-10.6944
2014-11-20,0.0
2014-11-21,-12.9082
2014-11-24,-28.5714
2014-11-25,27.5
2014-11-26,9.8039
2014-11-28,-42.3214
2014-12-01,4.0248
2014-12-02,41.9643
2014-12-03,0.6289
2014-12-04,-20.0
2014-12-05,-6.25
2014-12-08,-11.1111
2014-12-09,24.375
2014-12-10,0.5025
2014-12-11,0.0
2014-12-12,-38.0
2014-12-15,4.0323
2014-12-16,-0.7752
2014-12-17,-6.25
2014-12-18,-6.6667
2014-12-19,14.2857
2014-12-22,-18.75
2014-12-23,-7.6923
2014-12-24,9.375
2014-12-26,26.6667
2014-12-29,7.5188
2014-12-30,-7.6923
2014-12-31,-21.2121
2015-01-02,-7.6923
2015-01-05,1.0417
2015-01-06,40.2062
2015-01-07,-21.3235
2015-01-08,4.6729
2015-01-09,7.1429
2015-01-12,5.4167
2015-01-13,-11.4625
2015-01-14,7.1429
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,-12.5
2015-01-22,-8.5714
2015-01-23,0.0
2015-01-26,13.5417
2015-01-27,-21.1009
2015-01-28,-34.8837
2015-01-29,-25.8929
2015-01-30,-3.6145
2015-02-02,0.0
2015-02-03,-10.0
2015-02-04,33.3333
2015-02-05,0.0
2015-02-06,-16.6667
2015-02-09,80.0
2015-02-10,-13.1944
2015-02-11,-23.2
2015-02-12,2.0833
2015-02-13,2.0408
2015-02-17,-25.0
2015-02-18,-14.6667
2015-02-19,-25.0
2015-02-20,-16.6667
2015-02-23,5.0
2015-02-24,14.2857
2015-02-25,-12.5
2015-02-26,0.0
2015-02-27,2.3810000000000002
2015-03-02,41.8605
2015-03-03,-11.4754
2015-03-04,-11.1111
2015-03-05,-6.25
2015-03-06,-15.5556
2015-03-10,42.1053
2015-03-11,3.7037
2015-03-12,-42.8571
2015-03-13,0.0
2015-03-16,-6.25
2015-03-17,6.6667
2015-03-18,0.0
2015-03-19,-9.375
2015-03-20,-34.4828
2015-03-23,52.6316
2015-03-24,-6.8966
2015-03-25,0.0
2015-03-26,-22.2222
2015-03-27,266.6667
2015-03-30,211.6883
2015-03-31,-26.6667
2015-04-01,-9.0909
2015-04-02,-8.75
2015-04-06,-10.274000000000001
2015-04-07,-6.1068999999999996
2015-04-08,-28.4553
2015-04-09,25.0
2015-04-10,-15.4545
2015-04-13,-24.7312
2015-04-14,21.4286
2015-04-15,28.2353
2015-04-16,2.7523
2015-04-17,-4.4643
2015-04-20,7.4766
2015-04-21,4.3478
2015-04-22,46.6667
2015-04-23,22.7273
2015-04-24,-12.037
2015-04-27,22.1053
2015-04-28,-10.3448
2015-04-29,-11.538499999999999
2015-04-30,-13.0435
2015-05-01,5.0
2015-05-04,-10.7143
2015-05-05,1.3333
2015-05-06,0.0
2015-05-07,-19.0789
2015-05-08,12.1951
2015-05-11,0.0
2015-05-12,7.971
2015-05-13,-8.7248
2015-05-14,-33.0882
2015-05-15,14.2857
2015-05-18,4.8077
2015-05-19,-4.5872
2015-05-20,-1.9231
2015-05-21,-13.7255
2015-05-22,15.9091
2015-05-26,-21.5686
2015-05-27,6.25
2015-05-28,-15.2941
2015-05-29,0.0
2015-06-01,-2.7778
2015-06-02,-20.0
2015-06-03,-10.7143
2015-06-04,-4.0
2015-06-05,0.0
2015-06-08,20.8333
2015-06-09,-22.4138
2015-06-10,6.6667
2015-06-11,-4.1667
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,-2.1739
2015-06-17,0.0
2015-06-18,11.1111
2015-06-19,0.0
2015-06-22,12.0
2015-06-23,-5.3571
2015-06-24,-13.2075
2015-06-25,-19.5652
2015-06-26,0.0
2015-06-29,-13.5135
2015-06-30,-15.625
2015-07-01,7.4074
2015-07-02,-17.2414
2015-07-06,12.5
2015-07-07,-3.7037
2015-07-08,3.8462
2015-07-09,7.4074
2015-07-10,-10.3448
2015-07-13,0.0
2015-07-14,-15.3846
2015-07-15,22.7273
2015-07-16,-14.8148
2015-07-17,4.3478
2015-07-20,8.3333
2015-07-21,11.538499999999999
2015-07-22,0.0
2015-07-23,-6.8966
2015-07-24,0.0
2015-07-27,-18.5185
2015-07-28,13.6364
2015-07-29,8.0
2015-07-30,-3.7037
2015-07-31,-7.6923
2015-08-03,0.0
2015-08-04,-8.3333
2015-08-05,9.0909
2015-08-06,20.8333
2015-08-07,-6.8966
2015-08-10,0.0
2015-08-11,0.0
2015-08-13,11.1111
2015-08-14,0.0
2015-08-17,-3.3333
2015-08-18,17.2414
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,-29.4118
2015-08-24,33.3333
2015-08-25,6.25
2015-08-26,-5.8824
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,-31.25
2015-09-01,22.7273
2015-09-02,11.1111
2015-09-03,-20.0
2015-09-04,0.0
2015-09-08,-8.3333
2015-09-09,-4.5455
2015-09-10,4.7619
2015-09-11,0.0
2015-09-14,-4.5455
2015-09-15,-9.5238
2015-09-16,0.0
2015-09-18,26.3158
2015-09-21,-12.5
2015-09-22,-9.5238
2015-09-23,-5.2632
2015-09-24,5.5556
2015-09-25,-5.2632
2015-09-28,16.6667
2015-09-29,-14.2857
2015-09-30,5.5556
2015-10-01,42.1053
2015-10-02,-22.2222
2015-10-05,-19.0476
2015-10-06,29.4118
2015-10-07,-18.1818
2015-10-08,16.6667
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,-14.2857
2015-10-19,0.0
2015-10-20,16.6667
2015-10-21,-47.619
2015-10-26,-56.3636
2015-11-02,0.0
2015-11-10,0.3333
2015-11-12,-33.5548
2015-11-16,0.0
2015-12-01,0.0
2015-12-03,100.0
2015-12-14,-25.0
2015-12-18,-16.6667
2015-12-21,4.0
2015-12-22,-3.8462
2015-12-28,-20.0
2015-12-29,0.0
2015-12-30,-12.5
2015-12-31,-42.8571
2016-01-14,151.0
2016-02-04,59.3625
2016-02-12,94.25
2016-02-16,0.0
2016-02-17,0.0
2016-02-19,-9.9099
2016-02-25,11.0
2016-02-29,-35.6499
2016-03-01,0.0
2016-03-02,-24.0
2016-03-04,5.2632
2016-03-14,25.0
2016-03-15,-20.0
2016-03-30,23.75
2016-04-08,1.0101
2016-04-18,-20.0
2016-05-13,25.0
2016-05-23,0.0
2016-06-02,-30.0
2016-06-07,14.0
2016-06-21,-12.0301
2016-06-27,-14.8148
2016-06-29,33.7793
2016-07-28,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-15,0.0
2016-08-22,0.0
2016-09-23,-2.5
2016-10-07,-5.1282
2016-10-10,0.0
2016-10-11,-18.9189
2016-10-18,-8.3333
2016-10-19,9.0909
2016-10-20,6.6667
2016-10-24,-6.25
2016-10-26,-16.6667
2016-11-02,-10.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-14,7.5556
2016-11-22,-17.3554
2016-11-23,0.0
2016-11-28,0.5
2016-12-01,-0.4975
2016-12-14,0.0
2016-12-16,0.0
2016-12-21,-20.0
2016-12-30,-21.875
2017-01-17,100.0
2017-01-19,-48.0
2017-01-24,16.1538
2017-02-16,496.0265
2017-02-17,-16.6667
2017-02-21,0.0
2017-02-23,-60.0
2017-02-24,-33.3333
2017-02-27,0.0
2017-04-05,-4.5
2017-04-25,2.0942
2017-05-03,-1.0256
2017-05-19,-1.0363
2017-06-07,-7.8534
2017-06-08,-2.8409
2017-06-09,0.0
2017-06-13,-0.5848
2017-06-26,0.0
2017-08-10,20.5882
2017-09-29,0.4878
2017-12-20,-1.9417
2017-12-22,0.0
2018-01-02,3.9604
2018-01-05,-3.8095
2018-01-08,6.4356
2018-01-11,6.9767
2018-01-16,106.5217
2018-01-17,121.0526
2018-01-18,57.1429
2018-01-19,9.0909
2018-01-22,22.2222
2018-01-23,104.5455
2018-01-24,66.6667
2018-01-25,-66.6667
2018-01-26,0.0
2018-02-01,0.8
2018-02-02,-0.7937
2018-02-06,-4.0
2018-02-08,-4.1671
2018-02-09,-21.304
2018-02-12,4.9724
2018-02-13,26.3158
2018-02-14,43.75
2018-02-15,0.0
2018-02-16,-27.5362
2018-02-20,0.0
2018-02-28,-4.0
2018-03-02,-1.4583
2018-03-06,-15.4334
2018-03-07,-22.5
2018-03-13,-15.4194
2018-03-15,-0.0763
2018-03-27,37.4046
2018-04-03,-26.9444
2018-04-05,0.076
2018-04-10,0.0
2018-04-17,5.6231
2018-04-18,-5.3957
2018-04-20,36.8821
2018-05-02,-22.2222
2018-05-14,-6.4286
2018-05-15,-15.2672
2018-05-18,-9.4595
2018-05-21,4.4776
2018-05-30,0.4762
2018-06-01,-5.2133
2018-06-04,30.0
2018-06-05,-0.0769
2018-06-06,0.077
2018-06-20,-22.3077
2018-06-21,0.0
2018-06-28,28.2178
2018-06-29,0.0
2018-07-02,-22.7799
2018-07-05,0.0
2018-07-11,-30.0
2018-07-23,2.1429
2018-07-25,2.0979
2018-07-26,36.5753
2018-08-06,-39.8195
2018-08-08,8.3333
2018-08-13,7.6923
2018-08-27,25.0
2018-08-30,0.5714
2018-09-17,-6.25
2018-09-18,21.2121
2018-09-20,-12.5
2018-09-21,37.0286
2018-09-24,33.4445
2018-09-25,-25.0625
2018-09-26,0.0834
2018-09-28,-8.3333
2018-10-05,-17.7273
2018-10-08,83.4254
2018-10-09,0.0
2018-10-10,32.5301
2018-10-11,-31.9091
2018-10-12,43.5247
2018-10-15,18.6047
2018-10-16,17.647100000000002
2018-10-17,-11.6667
2018-10-18,66.0377
2018-10-19,-0.4545
2018-10-22,-31.5068
2018-10-23,-16.6667
2018-10-24,19.8
2018-10-25,-5.6761
2018-10-26,-25.6637
2018-10-29,0.0
2018-10-30,9.5238
2018-10-31,21.7391
2018-11-01,-21.4286
2018-11-05,-9.0909
2018-11-07,0.0
2018-11-12,45.0
2018-11-14,-44.7928
2018-11-15,80.1363
2018-11-16,-1.5257
2018-11-19,-29.5775
2018-11-23,44.25
2018-12-03,-0.0347
2018-12-04,-30.5822
2018-12-06,4.8946
2018-12-07,0.0
2018-12-21,-23.7619
2018-12-27,0.0
2018-12-31,0.0
2019-01-02,-0.0625
2019-01-03,0.0
2019-01-04,0.0
2019-01-11,49.9375
2019-01-15,-54.1059
2019-01-16,36.2398
2019-01-18,6.6667
2019-01-22,-18.8125
2019-01-23,0.077
2019-01-24,-7.6923
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,-2.0833
2019-01-31,-11.0638
2019-02-01,11.9617
2019-02-04,-4.7009
2019-02-05,-5.3812
2019-02-06,0.0
2019-02-08,-5.2133
2019-02-11,0.0
2019-02-12,0.0
2019-02-14,-10.0
2019-02-15,22.2222
2019-02-19,0.0
2019-02-22,-9.0909
2019-02-25,-5.0
2019-02-26,-5.2632
2019-02-27,16.6667
2019-03-01,-16.6667
2019-03-05,14.2857
2019-03-07,5.0
2019-03-08,-4.7619
2019-03-11,0.0
2019-03-13,15.0
2019-03-18,-21.7391
2019-03-19,0.0
2019-03-25,-11.1111
2019-03-26,-12.5
2019-03-28,0.0
2019-04-03,1.4285999999999999
2019-04-04,-20.4225
2019-04-05,1.9468999999999999
2019-04-08,4.1667
2019-04-09,4.0
2019-04-11,34.6154
2019-04-12,21.4286
2019-04-15,-11.7647
2019-04-16,13.3333
2019-04-17,0.0
2019-04-22,-14.2157
2019-04-23,2.8571
2019-04-24,5.5556
2019-04-26,-5.2632
2019-04-29,13.3333
2019-05-03,-11.7647
2019-05-07,-10.0
2019-05-08,-1.2346
2019-05-09,-25.0
2019-05-10,41.6667
2019-05-14,5.8824
2019-05-15,0.0
2019-05-17,0.0
2019-05-21,2.7778
2019-05-24,-2.7027
2019-05-28,5.5556
2019-05-29,0.0
2019-05-31,-1.0526
2019-06-03,-1.0638
2019-06-04,10.1075
2019-06-05,-20.8984
2019-06-06,28.3951
2019-06-11,-3.8462
2019-06-12,-1.0
2019-06-13,5.4545
2019-06-14,-1.341
2019-06-17,0.0
2019-06-18,-3.2039
2019-06-20,0.0
2019-06-21,0.3009
2019-06-24,0.0
2019-06-25,-6.0
2019-06-27,-1.5957
2019-06-28,2.1622
2019-07-01,-7.4074
2019-07-02,0.0
2019-07-03,-8.5714
2019-07-05,3.75
2019-07-09,0.0
2019-07-10,-6.0241
2019-07-17,-55.0
2019-07-18,127.9202
2019-07-19,-3.125
2019-07-22,-6.4516
2019-07-23,0.0
2019-07-25,24.1379
2019-07-29,-13.3333
2019-07-30,-10.2564
2019-07-31,-35.7143
2019-08-01,66.6667
2019-08-05,-0.6667
2019-08-06,-13.4228
2019-08-08,4.6512
2019-08-09,-0.2963
2019-08-13,-44.2793
2019-08-14,-6.6667
2019-08-15,5.7143
2019-08-16,4.0514
2019-08-19,-22.0759
2019-08-20,0.0
2019-08-21,1.6667
2019-08-22,-1.6393
2019-08-26,-8.3333
2019-08-27,-0.3636
2019-09-04,-8.7591
2019-09-06,12.0
2019-09-09,-10.7143
2019-09-10,4.0
2019-09-11,3.8462
2019-09-12,0.0
2019-09-16,-18.5185
2019-09-17,-9.0909
2019-09-18,5.0
2019-09-19,-19.0476
2019-09-20,-11.7647
2019-09-23,23.3333
2019-09-24,-32.4324
2019-09-25,20.0
2019-09-27,-13.3333
2019-09-30,-7.6923
2019-10-01,33.3333
2019-10-02,-21.875
2019-10-03,-6.4
2019-10-04,-6.8376
2019-10-09,-3.6696999999999997
2019-10-10,-4.7619
2019-10-11,3.0
2019-10-15,0.0
2019-10-22,-27.1845
2019-10-23,1.3333
2019-10-28,31.5789
2019-10-29,-15.0
2019-10-30,11.7647
2019-10-31,0.0
2019-11-01,-63.1579
2019-11-04,-14.2857
2019-11-05,-33.3333
2019-11-06,15.0
2019-11-07,-13.0435
2019-11-08,25.0
2019-11-11,-20.0
2019-11-12,-25.0
2019-11-14,-33.3333
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,-7.0
2019-11-20,7.5269
2019-12-06,349.9
2019-12-09,-5.5457
2019-12-10,5.8713
2019-12-11,-0.2445
2019-12-12,0.2451
2019-12-13,-0.0222
2019-12-17,-55.5358
2019-12-18,-25.0
2019-12-19,200.0
2019-12-20,0.0
2019-12-23,-22.2222
2019-12-24,-57.1429
2019-12-26,289.9333
2019-12-27,-7.6765
2019-12-30,-3.7037
2020-01-02,-13.461500000000001
2020-01-03,15.5333
2020-01-08,-3.8277
2020-01-09,2.0
2020-01-13,-3.9215999999999998
2020-01-14,4.0816
2020-01-17,-1.9607999999999999
2020-01-22,0.0
2020-01-24,-4.0
2020-01-28,6.25
2020-01-29,-1.9607999999999999
2020-01-31,2.0
2020-02-05,0.0
2020-02-07,-5.8824
2020-02-25,4.1667
2020-03-02,-2.0
2020-03-06,0.0
2020-03-12,0.0
2020-03-16,-51.0204
2020-03-17,100.0
2020-03-24,-1.0417
2020-03-25,-1.0526
2020-03-26,0.0
2020-03-30,0.0
2020-04-01,-4.2553
2020-04-03,0.0
2020-04-06,0.0
2020-04-15,0.0
2020-04-23,-11.1111
2020-04-27,10.0
2020-04-30,2.2727
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-07,-33.3333
2020-05-08,0.0
2020-05-13,0.0
2020-05-18,-0.0333
2020-05-19,0.0333
2020-05-21,33.3333
2020-06-02,12.5
2020-06-03,0.0
2020-06-04,-2.2222
2020-06-10,2.2727
2020-06-15,0.0
2020-06-25,0.0
2020-06-30,0.0
2020-07-02,100.0
2020-07-06,-1.1111
2020-07-08,-1.1236
2020-07-10,-3.4091
2020-07-13,-2.3529
2020-07-20,-3.6145
2020-07-29,0.0
2020-07-30,-13.3375
2020-07-31,26.9292
