ticker,COFE US Equity
2017-09-11,-6.1404
2017-09-12,13.4846
2017-09-13,-1.1764999999999999
2017-09-15,-1.1905000000000001
2017-09-19,14.4578
2017-09-20,15.7895
2017-09-22,-9.0909
2017-09-25,20.0
2017-09-26,0.0
2017-09-28,0.0
2017-10-02,25.0
2017-10-03,-12.6667
2017-10-04,-0.7634
2017-10-05,0.0
2017-10-06,0.7692
2017-10-09,52.6718
2017-10-10,-6.5
2017-10-11,-33.1551
2017-10-12,0.0
2017-10-17,-12.0
2017-10-31,12.7273
2017-11-03,0.8065
2017-11-22,-4.0
2017-11-30,0.0
2017-12-05,-8.3333
2017-12-06,0.0
2017-12-07,-0.9091
2017-12-08,-8.2569
2017-12-12,0.0
2017-12-13,-19.9
2017-12-14,31.0861
2017-12-22,0.0
2018-01-04,-20.9524
2018-01-05,30.1205
2018-01-08,-6.4815
2018-01-09,0.0
2018-01-11,0.0
2018-01-18,-15.7426
2018-01-19,-0.1175
2018-01-29,-32.9412
2018-01-30,28.4211
2018-02-15,5.1913
2018-02-16,-25.974
2018-02-20,35.0877
2018-02-21,0.0
2018-02-23,-3.9481
2018-02-28,13.5749
2018-03-08,1.1905000000000001
2018-03-13,0.0
2018-04-03,-11.7647
2018-04-17,12.0
2018-06-08,-4.4643
2018-06-27,-0.3115
2018-07-05,-12.5
2018-07-06,-14.2857
2018-07-09,20.0
2018-07-10,-9.4444
2018-07-11,-15.6442
2018-07-12,32.7273
2018-07-13,-4.1096
2018-07-16,28.5714
2018-07-17,122.2222
2018-07-18,-42.5
2018-07-19,-21.7391
2018-07-20,-3.3388999999999998
2018-07-23,14.9491
2018-07-24,-4.68
2018-07-25,1.2379
2018-07-26,-10.8808
2018-07-27,15.1163
2018-07-30,-8.0808
2018-07-31,-3.2967
2018-08-01,-14.7727
2018-08-02,2.0
2018-08-06,-7.1895
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,-1.4085
2018-08-13,-2.8571
2018-08-14,-4.2647
2018-08-15,0.0
2018-08-16,2.9186
2018-08-17,-2.9851
2018-08-20,1.5385
2018-08-21,6.0606
2018-08-22,0.0
2018-08-23,-1.4285999999999999
2018-08-24,-5.7971
2018-08-27,7.6923
2018-08-28,0.0
2018-08-29,-5.7143
2018-08-30,-4.5455
2018-08-31,4.7619
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-3.0303
2018-09-10,0.0
2018-09-11,-0.3125
2018-09-12,-1.2539
2018-09-13,-4.7619
2018-09-14,5.0
2018-09-17,1.5873
2018-09-18,8.5937
2018-09-19,0.7194
2018-09-20,-4.2857
2018-09-21,-1.4925
2018-09-24,0.0
2018-09-25,1.3636
2018-09-26,-1.3453
2018-09-27,-1.5152
2018-09-28,-7.6923
2018-10-01,6.6667
2018-10-02,-6.25
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,-0.1667
2018-10-08,6.8447
2018-10-09,0.0
2018-10-10,3.125
2018-10-11,1.5152
2018-10-12,29.8507
2018-10-15,-2.2989
2018-10-16,0.0
2018-10-17,-1.1764999999999999
2018-10-18,0.0
2018-10-19,-32.7381
2018-10-22,48.6726
2018-10-23,-0.2976
2018-10-24,-4.4776
2018-10-25,-0.625
2018-10-26,0.6289
2018-10-30,1.25
2018-11-01,3.3333
2018-11-06,-0.1314
2018-11-07,-4.2948
2018-11-08,4.625
2018-11-09,0.0
2018-11-12,-4.4205
2018-11-13,0.0
2018-11-14,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-21,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,4.625
2018-12-04,1.4337
2018-12-06,-1.649
2018-12-07,-10.1796
2018-12-10,6.6667
2018-12-11,3.625
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,-5.9107
2018-12-17,7.6923
2018-12-18,7.2619
2018-12-19,-0.111
2018-12-20,-2.2222
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2019-01-02,0.0
2019-01-04,-3.1807
2019-01-07,18.5432
2019-01-08,-12.8713
2019-01-09,-19.3182
2019-01-10,15.493
2019-01-11,1.2073
2019-01-14,-4.8078
2019-01-15,1.2658
2019-01-16,0.0
2019-01-17,1.3
2019-01-18,2.3939
2019-01-22,-3.5911999999999997
2019-01-23,-9.975
2019-01-24,17.3285
2019-01-25,-5.3373
2019-01-28,-6.2383
2019-01-29,-2.68
2019-01-30,2.7538
2019-01-31,-1.1
2019-02-01,3.8086
2019-02-04,-4.5455
2019-02-05,-0.6803
2019-02-06,0.0
2019-02-07,-4.6575
2019-02-08,10.5316
2019-02-11,-2.0018
2019-02-12,-2.2815
2019-02-13,-0.3801
2019-02-14,-1.8940000000000001
2019-02-15,4.1667
2019-02-19,-2.6667
2019-02-20,1.3699
2019-02-21,-1.3649
2019-02-22,-4.0965
2019-02-25,-5.7143
2019-02-26,13.6364
2019-02-27,0.0
2019-02-28,6.6667
2019-03-01,0.0
2019-03-04,12.5
2019-03-05,-3.3333
2019-03-07,-1.1494
2019-03-08,3.4884
2019-03-11,-3.9326
2019-03-12,-13.4503
2019-03-13,13.5135
2019-03-14,-1.1905000000000001
2019-03-15,-3.6145
2019-03-18,2.5
2019-03-19,-7.3171
2019-03-20,7.8947
2019-03-21,0.0
2019-03-22,-9.7439
2019-03-25,-2.7157999999999998
2019-03-26,0.0
2019-03-27,1.3889
2019-03-28,6.8493
2019-03-29,-3.8462
2019-04-01,-7.7333
2019-04-02,14.8844
2019-04-03,-11.5597
2019-04-04,-1.8632
2019-04-05,0.0
2019-04-08,-1.4493
2019-04-09,16.147100000000002
2019-04-10,-7.5715
2019-04-11,-6.8493
2019-04-12,0.0
2019-04-15,10.2794
2019-04-16,-0.6801
2019-04-17,7.116
2019-04-18,-2.2311
2019-04-22,-3.8462
2019-04-23,-8.0
2019-04-24,-4.6087
2019-04-25,6.3507
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,5.7143
2019-05-01,-2.7027
2019-05-02,-0.0278
2019-05-03,-2.7508
2019-05-06,-0.1571
2019-05-07,-4.1350999999999996
2019-05-08,4.4776
2019-05-09,-5.7
2019-05-10,6.0294
2019-05-13,0.0143
2019-05-14,-10.0
2019-05-15,0.0
2019-05-16,6.3492
2019-05-17,4.4627
2019-05-20,-7.1296
2019-05-21,9.2308
2019-05-22,-8.4507
2019-05-23,-7.6923
2019-05-24,5.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,3.1746
2019-06-03,-3.0769
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,-0.7937
2019-06-14,0.0
2019-06-17,1.6
2019-06-18,-0.7874
2019-06-19,-0.7937
2019-06-20,0.0
2019-06-21,3.2
2019-06-25,-2.3256
2019-06-26,1.5873
2019-06-28,0.0
2019-07-02,-1.5625
2019-07-05,1.5873
2019-07-08,-0.7813
2019-07-10,0.7874
2019-07-11,-1.5625
2019-07-15,1.5873
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,-0.7813
2019-07-23,-2.3622
2019-07-24,0.0
2019-07-25,-0.0161
2019-07-26,0.0
2019-07-30,-1.597
2019-07-31,2.459
2019-08-01,0.0
2019-08-02,-1.6
2019-08-05,-15.2683
2019-08-06,18.9599
2019-08-09,3.2425
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,-0.0313
2019-08-15,0.0313
2019-08-16,-0.0156
2019-08-19,0.0
2019-08-20,0.0156
2019-08-21,-0.1563
2019-08-22,-2.989
2019-08-23,0.0161
2019-08-27,-1.6129
2019-08-29,-0.4918
2019-08-30,-1.1532
2019-09-05,-23.1583
2019-09-06,49.6584
2019-09-09,-8.6957
2019-09-10,0.7937
2019-09-11,3.9370000000000003
2019-09-12,-15.1515
2019-09-13,7.1429
2019-09-16,4.5833
2019-09-17,-7.5697
2019-09-18,3.4483
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-3.3333
2019-09-27,1.7069
2019-09-30,-0.8306
2019-10-01,-0.8547
2019-10-02,0.8621
2019-10-03,0.0
2019-10-04,-11.1111
2019-10-07,9.6154
2019-10-08,-0.8772
2019-10-09,-2.6549
2019-10-10,1.8182
2019-10-11,-0.8929
2019-10-14,0.9009
2019-10-15,-0.8929
2019-10-16,-0.9009
2019-10-17,-3.6364
2019-10-18,1.8491
2019-10-21,0.9077
2019-10-22,-4.5346
2019-10-23,-3.8462
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,-23.98
2019-10-29,36.8061
2019-10-31,-2.8846
2019-11-01,2.3762
2019-11-04,0.5803
2019-11-05,-0.9615
2019-11-06,-2.9126
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,2.0
2019-11-12,0.0
2019-11-13,-1.9607999999999999
2019-11-14,1.4
2019-11-15,0.5917
2019-11-18,1.9607999999999999
2019-11-19,-3.8462
2019-11-20,0.0
2019-11-21,15.0
2019-11-22,-0.8696
2019-11-26,1.7544
2019-11-27,0.0
2019-12-02,-3.4483
2019-12-03,-10.7143
2019-12-04,0.0
2019-12-05,-6.0
2019-12-06,9.5532
2019-12-09,-1.5343
2019-12-10,0.5917
2019-12-11,0.0
2019-12-12,0.0
2019-12-16,-0.5882
2019-12-17,-1.3807
2019-12-23,15.2
2019-12-24,-11.4583
2019-12-26,-1.9607999999999999
2019-12-27,2.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,-11.7647
2020-01-08,-35.5556
2020-01-09,6.8966
2020-01-10,-11.2903
2020-01-13,0.9673
2020-01-14,-13.5634
2020-01-15,-8.3333
2020-01-16,31.4545
2020-01-17,-30.8437
2020-01-21,6.5
2020-01-22,2.3474
2020-01-23,-1.3761
2020-01-24,-2.3256
2020-01-27,2.3810000000000002
2020-01-28,-13.2558
2020-01-29,7.2386
2020-01-30,9.8
2020-01-31,0.1821
2020-02-03,-0.1818
2020-02-04,-8.9253
2020-02-05,15.0
2020-02-06,-17.4348
2020-02-07,0.0527
2020-02-10,7.7895
2020-02-11,-2.9297
2020-02-12,-19.5171
2020-02-13,-0.4688
2020-02-14,17.8022
2020-02-18,-14.7122
2020-02-19,3.75
2020-02-20,9.2771
2020-02-21,-12.3208
2020-02-24,6.8846
2020-02-25,-11.7647
2020-02-26,6.6667
2020-02-27,0.0
2020-02-28,-6.4688
2020-03-02,2.9101
2020-03-03,-0.0032
2020-03-04,-4.2208
2020-03-05,-1.4237
2020-03-06,1.4443
2020-03-09,-17.5729
2020-03-10,2.8129999999999997
2020-03-11,4.0
2020-03-12,-8.461500000000001
2020-03-13,-3.3613
2020-03-16,3.4783
2020-03-17,0.0
2020-03-18,-3.3613
2020-03-19,-4.4348
2020-03-20,9.1902
2020-03-23,-0.8333
2020-03-24,0.8403
2020-03-25,0.0
2020-03-26,15.5
2020-03-27,0.0
2020-03-30,-2.5974
2020-03-31,-3.7037
2020-04-01,0.0
2020-04-02,15.3846
2020-04-06,0.0
2020-04-07,-1.4
2020-04-08,-25.355
2020-04-09,22.2826
2020-04-13,-24.3704
2020-04-14,34.6719
2020-04-15,6.9091000000000005
2020-04-16,-0.1361
2020-04-17,-0.2044
2020-04-20,-18.0887
2020-04-21,16.6667
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,-0.0714
2020-04-27,-0.0715
2020-04-28,0.0
2020-04-29,0.0715
2020-04-30,-1.3580999999999999
2020-05-01,1.1594
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,-19.7708
2020-05-08,24.4643
2020-05-11,-0.3587
2020-05-12,-1.3679000000000001
2020-05-13,-5.8394
2020-05-14,6.8992
2020-05-15,-4.6954
2020-05-18,2.7202
2020-05-19,-3.7037
2020-05-20,-2.3077
2020-05-21,0.0
2020-05-22,5.1181
2020-05-26,0.0
2020-05-27,-17.9775
2020-05-28,9.589
2020-05-29,7.5
2020-06-01,-22.4806
2020-06-02,10.0
2020-06-03,-9.0909
2020-06-04,-2.5
2020-06-05,0.5128
2020-06-08,-5.2551
2020-06-09,-1.9925000000000002
2020-06-10,7.3626
2020-06-11,2.3541
2020-06-12,0.0
2020-06-15,4.4
2020-06-16,-4.2146
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,-10.0
2020-06-23,0.0
2020-06-24,16.0
2020-06-25,-23.3716
2020-06-26,25.0
2020-06-29,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,-10.0
2020-07-07,9.7778
2020-07-08,0.0
2020-07-09,0.0
2020-07-13,-0.1012
2020-07-14,0.0
2020-07-15,-0.4053
2020-07-16,-0.3052
2020-07-17,0.0
2020-07-20,-18.4694
2020-07-21,-42.8786
2020-07-22,20.5083
2020-07-23,9.0909
2020-07-27,0.0
2020-07-28,10.0
2020-07-31,-29.7348
