ticker,TOPS US Equity
2004-12-13,6.8665
2004-12-14,-3.7685
2004-12-15,2.1144
2004-12-16,-0.2595
2004-12-17,-1.2019
2004-12-20,1.1638
2004-12-21,-0.0526
2004-12-22,-2.7909
2004-12-23,-6.5547
2004-12-27,-3.1884
2004-12-28,1.7365
2004-12-29,-4.8852
2004-12-30,0.8663
2004-12-31,-0.3067
2005-01-03,-7.6923
2005-01-04,-2.0667
2005-01-05,1.9741
2005-01-06,2.737
2005-01-07,-3.7687
2005-01-10,0.7427
2005-01-11,-2.681
2005-01-12,0.6198
2005-01-13,2.8747
2005-01-14,9.2482
2005-01-18,-2.1315
2005-01-19,-2.178
2005-01-20,0.1908
2005-01-21,0.9524
2005-01-24,-3.4591
2005-01-25,0.9186
2005-01-26,1.9947
2005-01-27,3.2278000000000002
2005-01-28,1.7781
2005-01-31,1.7469999999999999
2005-02-01,3.8484
2005-02-02,8.2098
2005-02-03,-0.9484
2005-02-04,-4.2021
2005-02-07,1.055
2005-02-08,-1.0989
2005-02-09,1.1111
2005-02-10,7.1429
2005-02-11,0.0
2005-02-14,3.5897
2005-02-15,-5.4455
2005-02-16,2.7749
2005-02-17,-1.732
2005-02-18,3.0793
2005-02-22,1.8407
2005-02-23,-1.2346
2005-02-24,1.55
2005-02-25,-0.0492
2005-02-28,6.7488
2005-03-01,-3.5072
2005-03-02,-0.5739
2005-03-03,-5.1467
2005-03-04,2.789
2005-03-07,-2.5111
2005-03-08,-5.8246
2005-03-09,1.2359
2005-03-10,-7.5372
2005-03-11,3.5591
2005-03-14,1.3304
2005-03-15,-0.3282
2005-03-16,-0.5488
2005-03-17,4.0839
2005-03-18,-0.2651
2005-03-21,0.2127
2005-03-22,0.3714
2005-03-23,-4.9683
2005-03-24,2.3359
2005-03-28,-1.1413
2005-03-29,-1.8142
2005-03-30,1.6431
2005-03-31,3.4002
2005-04-01,0.3774
2005-04-04,1.8797000000000001
2005-04-05,-2.4776
2005-04-06,-0.7027
2005-04-07,1.2466
2005-04-08,-2.3066
2005-04-11,-0.9906
2005-04-12,0.2223
2005-04-13,-3.3278
2005-04-14,-4.3603
2005-04-15,-5.2789
2005-04-18,-1.33
2005-04-19,6.0976
2005-04-20,-1.3914
2005-04-21,5.0307
2005-04-22,-0.6425
2005-04-25,0.823
2005-04-26,-4.7813
2005-04-27,-1.7146
2005-04-28,-3.5514
2005-04-29,0.7752
2005-05-02,0.9615
2005-05-03,-1.3968
2005-05-04,-0.1932
2005-05-05,0.0645
2005-05-06,0.8382
2005-05-09,-0.5051
2005-05-10,-1.4202
2005-05-11,-1.043
2005-05-12,-4.4796
2005-05-13,5.7241
2005-05-16,2.4136
2005-05-17,5.0955
2005-05-18,-1.2424
2005-05-19,-2.5468
2005-05-20,-0.5038
2005-05-23,-1.8354
2005-05-24,2.1921
2005-05-25,0.8833
2005-05-26,1.3133
2005-05-27,-0.7407
2005-05-31,-0.8714
2005-06-01,-1.1285
2005-06-02,0.6345
2005-06-03,-0.5044
2005-06-06,0.4436
2005-06-07,-1.5773000000000001
2005-06-08,-1.6026
2005-06-09,-0.456
2005-06-10,-0.3927
2005-06-13,0.3942
2005-06-14,-1.3743
2005-06-15,0.1991
2005-06-16,-0.3974
2005-06-17,0.3324
2005-06-20,-1.9218
2005-06-21,-1.6216
2005-06-22,5.7692
2005-06-23,2.0779
2005-06-24,-0.0636
2005-06-27,-0.7002
2005-06-28,2.8846
2005-06-29,-0.4361
2005-06-30,-0.6884
2005-07-01,-0.3151
2005-07-05,0.8217
2005-07-06,0.8259
2005-07-07,-0.4411
2005-07-08,-0.0633
2005-07-11,1.1400000000000001
2005-07-12,4.5711
2005-07-13,0.1198
2005-07-14,-0.6072
2005-07-15,-1.2828
2005-07-18,-1.6089
2005-07-19,-2.3899
2005-07-20,2.7062
2005-07-21,-1.8193000000000001
2005-07-22,0.3834
2005-07-25,-1.0821
2005-07-26,-1.0296
2005-07-27,0.0
2005-07-28,-1.4954
2005-07-29,1.4521
2005-08-01,2.343
2005-08-02,0.0628
2005-08-03,0.8259
2005-08-04,-5.5451
2005-08-05,0.0667
2005-08-08,-2.4
2005-08-09,-2.0492
2005-08-10,3.3473
2005-08-11,1.0796000000000001
2005-08-12,-0.6008
2005-08-15,-0.5373
2005-08-16,-2.2957
2005-08-17,-0.6911
2005-08-18,-0.8351
2005-08-19,0.9825
2005-08-22,-0.278
2005-08-23,-0.9059
2005-08-24,2.602
2005-08-25,-1.0966
2005-08-26,-3.0492
2005-08-29,2.7161999999999997
2005-08-30,0.3479
2005-08-31,6.8655
2005-09-01,-1.0383
2005-09-02,5.1148
2005-09-06,-0.0624
2005-09-07,-1.9351
2005-09-08,0.4456
2005-09-09,-2.1546
2005-09-12,-0.0648
2005-09-13,-2.3331
2005-09-14,-0.5972
2005-09-15,1.4686
2005-09-16,1.3816
2005-09-19,1.0383
2005-09-20,-1.8304
2005-09-21,-0.6869
2005-09-22,1.5152
2005-09-23,0.6489
2005-09-26,-0.9671
2005-09-27,-0.3906
2005-09-28,0.1307
2005-09-29,-0.3264
2005-09-30,-1.6372
2005-10-03,-3.0626
2005-10-04,-1.3736
2005-10-05,-1.1838
2005-10-06,0.2819
2005-10-07,0.7027
2005-10-10,-3.2798
2005-10-11,4.4012
2005-10-12,-0.6911
2005-10-13,-2.2599
2005-10-14,0.0723
2005-10-17,0.4332
2005-10-18,-2.2286
2005-10-19,-2.4265
2005-10-20,-2.7882
2005-10-21,0.9302
2005-10-24,2.6882
2005-10-25,-2.7674
2005-10-26,-0.3846
2005-10-27,-1.6216
2005-10-28,1.4129
2005-10-31,-0.3096
2005-11-01,-0.0776
2005-11-02,1.2432
2005-11-03,2.5326
2005-11-04,2.021
2005-11-07,2.7146
2005-11-08,0.5714
2005-11-09,1.6335
2005-11-10,-3.7037
2005-11-11,-0.0726
2005-11-14,-3.1954
2005-11-15,-2.8498
2005-11-16,0.694
2005-11-17,-0.4601
2005-11-18,-0.8475
2005-11-21,-0.9324
2005-11-22,5.4118
2005-11-23,-1.1905000000000001
2005-11-25,-1.3554
2005-11-28,-0.6107
2005-11-29,1.2288999999999999
2005-11-30,-0.2276
2005-12-01,3.27
2005-12-02,1.2518
2005-12-05,2.3273
2005-12-06,-1.6347
2005-12-07,-2.0954
2005-12-08,-2.5092
2005-12-09,-0.0757
2005-12-12,1.2879
2005-12-13,-0.8975
2005-12-14,-1.5093999999999999
2005-12-15,1.6082
2005-12-16,-2.1861
2005-12-19,-1.8504
2005-12-20,0.3928
2005-12-21,-0.4695
2005-12-22,-0.3145
2005-12-23,0.6309
2005-12-27,-1.2539
2005-12-28,-0.3968
2005-12-29,-1.1952
2005-12-30,-0.8065
2006-01-03,3.3333
2006-01-04,0.6294
2006-01-05,-0.5473
2006-01-06,0.4717
2006-01-09,2.5822000000000003
2006-01-10,0.0
2006-01-11,-0.6865
2006-01-12,-2.2273
2006-01-13,-0.3195
2006-01-17,-0.3205
2006-01-18,-1.2058
2006-01-19,2.1969
2006-01-20,-0.0796
2006-01-23,-1.5936
2006-01-24,0.8097
2006-01-25,-0.6426
2006-01-26,0.8084
2006-01-27,-1.2831000000000001
2006-01-30,1.4622
2006-01-31,0.5604
2006-02-01,-0.6369
2006-02-02,-3.2051
2006-02-03,1.8212000000000002
2006-02-06,-0.7317
2006-02-07,-1.0647
2006-02-08,-0.5795
2006-02-09,-0.4996
2006-02-10,0.0
2006-02-13,-0.4184
2006-02-14,1.7647
2006-02-15,0.1652
2006-02-16,-0.3298
2006-02-17,-0.3309
2006-02-21,-0.332
2006-02-22,1.249
2006-02-23,4.6053
2006-02-24,2.5943
2006-02-27,-0.4598
2006-02-28,0.2309
2006-03-01,-0.384
2006-03-02,1.6191
2006-03-03,3.6419
2006-03-06,-1.4641
2006-03-07,-0.9658
2006-03-08,0.5251
2006-03-09,-0.1493
2006-03-10,3.2885
2006-03-13,20.5499
2006-03-14,2.521
2006-03-15,0.7611
2006-03-16,-0.6392
2006-03-17,1.9883
2006-03-20,3.211
2006-03-21,1.2222
2006-03-22,-0.6586
2006-03-23,-5.6354
2006-03-24,1.2295
2006-03-27,2.4291
2006-03-28,5.5336
2006-03-29,0.3643
2006-03-30,-0.7997
2006-03-31,-4.6222
2006-04-03,-4.2308
2006-04-04,-1.2851
2006-04-05,-1.0578
2006-04-06,-2.9605
2006-04-07,4.661
2006-04-10,2.1862
2006-04-11,-1.4263
2006-04-12,-2.0096
2006-04-13,1.6512
2006-04-17,-12.588799999999999
2006-04-18,-9.64
2006-04-19,2.6992000000000003
2006-04-20,-0.1252
2006-04-21,-1.2530999999999999
2006-04-24,-3.2995
2006-04-25,-1.4436
2006-04-26,2.7963
2006-04-27,-4.0155
2006-04-28,1.0796000000000001
2006-05-01,-3.2043
2006-05-02,-1.6552
2006-05-03,1.4025
2006-05-04,3.7344
2006-05-05,10.1333
2006-05-08,-2.3002000000000002
2006-05-09,2.4783
2006-05-10,-3.023
2006-05-11,6.8579
2006-05-12,-5.0175
2006-05-15,-6.2654
2006-05-16,4.0629
2006-05-17,-2.8967
2006-05-18,-3.5019
2006-05-19,-3.2258
2006-05-22,-1.25
2006-05-23,0.5626
2006-05-24,-0.1399
2006-05-25,0.1401
2006-05-26,2.3776
2006-05-30,-2.3224
2006-05-31,1.5385
2006-06-01,2.8926
2006-06-02,0.1339
2006-06-05,-2.9412000000000003
2006-06-06,-2.0661
2006-06-07,-0.1406
2006-06-08,-1.9718
2006-06-09,-2.1552
2006-06-12,-1.4684
2006-06-13,-9.2399
2006-06-14,1.642
2006-06-15,3.3926
2006-06-16,2.0313
2006-06-19,-2.7565
2006-06-20,2.5197000000000003
2006-06-21,3.6866
2006-06-22,2.2222
2006-06-23,5.0725
2006-06-26,2.2069
2006-06-27,-4.3185
2006-06-28,-9.3089
2006-06-29,-2.1773
2006-06-30,-0.318
2006-07-03,0.4785
2006-07-05,-0.9524
2006-07-06,-0.1603
2006-07-07,-0.9631
2006-07-10,-1.6207
2006-07-11,2.1417
2006-07-12,-0.4839
2006-07-13,-0.1621
2006-07-14,0.1623
2006-07-17,-1.7828
2006-07-18,-3.9604
2006-07-19,2.7491
2006-07-20,-1.6722000000000001
2006-07-21,-1.3605
2006-07-24,3.6207000000000003
2006-07-25,1.1647
2006-07-26,2.1382
2006-07-27,-0.161
2006-07-28,0.0
2006-07-31,-1.6129
2006-08-01,3.2787
2006-08-02,6.6667
2006-08-03,-12.2024
2006-08-04,-2.3708
2006-08-07,-1.5646
2006-08-08,3.8779
2006-08-09,-0.1677
2006-08-10,-3.2313
2006-08-11,-1.0896
2006-08-14,-2.2743
2006-08-15,0.5455
2006-08-16,1.2229
2006-08-17,1.8289
2006-08-18,-0.3509
2006-08-21,1.0563
2006-08-22,4.1812
2006-08-23,0.3344
2006-08-24,-1.6667
2006-08-25,-0.8814
2006-08-28,-0.4788
2006-08-29,5.3265
2006-08-30,0.4894
2006-08-31,2.4351
2006-09-01,-0.317
2006-09-05,-1.4308
2006-09-06,-0.4839
2006-09-07,0.9907
2006-09-08,-3.2277
2006-09-11,-2.6534
2006-09-12,2.2147
2006-09-13,0.8333
2006-09-14,-1.9835
2006-09-15,-0.5059
2006-09-18,-0.339
2006-09-19,-0.3401
2006-09-20,-1.5358
2006-09-21,0.8666
2006-09-22,-0.8591
2006-09-25,-1.2132
2006-09-26,2.6316
2006-09-27,2.0513
2006-09-28,-0.335
2006-09-29,-1.1764999999999999
2006-10-02,-2.2109
2006-10-03,-0.3478
2006-10-04,0.5257
2006-10-05,-0.8702
2006-10-06,0.0
2006-10-09,0.1751
2006-10-10,0.1748
2006-10-11,-0.5236
2006-10-12,-1.7544
2006-10-13,3.3929
2006-10-16,5.0086
2006-10-17,-0.8224
2006-10-18,-0.6633
2006-10-19,-1.6694
2006-10-20,1.1991
2006-10-23,-1.0171
2006-10-24,1.0169
2006-10-25,0.8389
2006-10-26,3.6606
2006-10-27,-0.8026
2006-10-30,0.3236
2006-10-31,0.1613
2006-11-01,-2.8986
2006-11-02,-1.8242
2006-11-03,2.7027
2006-11-06,-1.3158
2006-11-07,0.1646
2006-11-08,-1.3291
2006-11-09,0.1686
2006-11-10,-0.8418
2006-11-13,0.5072
2006-11-14,0.171
2006-11-15,0.0
2006-11-16,0.5059
2006-11-17,-1.6779
2006-11-20,8.3639
2006-11-21,-2.8366
2006-11-22,-1.7828
2006-11-24,1.9802
2006-11-27,-3.7217000000000002
2006-11-28,-1.5126
2006-11-29,-13.9932
2006-11-30,3.9683
2006-12-01,-1.5267
2006-12-04,-0.969
2006-12-05,1.9569
2006-12-06,5.7582
2006-12-07,0.363
2006-12-08,-4.34
2006-12-11,-3.5917
2006-12-12,-0.7843
2006-12-13,-0.3953
2006-12-14,-1.5873
2006-12-15,0.0
2006-12-18,-1.2097
2006-12-19,-0.8163
2006-12-20,1.8519
2006-12-21,0.0
2006-12-22,-1.0101
2006-12-26,-0.2041
2006-12-27,-0.2045
2006-12-28,-0.8197
2006-12-29,-3.9256
2007-01-03,0.4301
2007-01-04,-0.4283
2007-01-05,0.6452
2007-01-08,2.1368
2007-01-09,0.4184
2007-01-10,0.0
2007-01-11,5.0
2007-01-12,-1.5873
2007-01-16,-3.2258
2007-01-17,-3.125
2007-01-18,4.086
2007-01-19,1.8595000000000002
2007-01-22,-3.7487
2007-01-23,1.5766
2007-01-24,0.4149
2007-01-25,0.0
2007-01-26,0.2066
2007-01-29,1.6495
2007-01-30,1.5251000000000001
2007-01-31,0.2959
2007-02-01,2.7888
2007-02-02,0.3876
2007-02-05,-0.3861
2007-02-06,-1.5504
2007-02-07,-1.5748
2007-02-08,-0.8
2007-02-09,0.4032
2007-02-12,-1.4056
2007-02-13,1.0183
2007-02-14,-1.0081
2007-02-15,-0.4073
2007-02-16,1.6360000000000001
2007-02-20,-0.8048
2007-02-21,0.0
2007-02-22,0.2028
2007-02-23,0.6073
2007-02-26,-1.4085
2007-02-27,-2.2449
2007-02-28,0.8351
2007-03-01,0.4141
2007-03-02,-1.6495
2007-03-05,3.3543
2007-03-06,1.8256000000000001
2007-03-07,0.0
2007-03-08,-3.1873
2007-03-09,0.2058
2007-03-12,-1.7454
2007-03-13,-2.1944
2007-03-14,0.4274
2007-03-15,-0.8511
2007-03-16,-1.7167
2007-03-19,-2.6201
2007-03-20,2.4664
2007-03-21,-0.6565
2007-03-22,1.3216
2007-03-23,-0.4348
2007-03-26,0.655
2007-03-27,-1.0846
2007-03-28,-0.8772
2007-03-29,0.885
2007-03-30,2.193
2007-04-02,0.8584
2007-04-03,-0.2128
2007-04-04,-1.2793
2007-04-05,0.216
2007-04-09,-1.9397
2007-04-10,0.4396
2007-04-11,0.0
2007-04-12,0.6565
2007-04-13,-0.2174
2007-04-16,0.2179
2007-04-17,-0.2174
2007-04-18,-0.2179
2007-04-19,0.0
2007-04-20,1.0917
2007-04-23,0.8639
2007-04-24,-0.6424
2007-04-25,2.1552
2007-04-26,-0.6329
2007-04-27,0.0027
2007-04-30,-1.7476
2007-05-01,-0.601
2007-05-02,0.6522
2007-05-03,-1.9438
2007-05-04,1.5419
2007-05-07,-1.0846
2007-05-08,0.0
2007-05-09,1.5351
2007-05-10,-0.8639
2007-05-11,1.7429000000000001
2007-05-14,-0.8565
2007-05-15,2.3758
2007-05-16,2.3207
2007-05-17,3.5052
2007-05-18,9.1633
2007-05-21,5.6569
2007-05-22,2.0725
2007-05-23,1.5228000000000002
2007-05-24,-1.5
2007-05-25,2.0305
2007-05-29,2.1559
2007-05-30,-0.3247
2007-05-31,0.1629
2007-06-01,1.3008
2007-06-04,2.5682
2007-06-05,1.4085
2007-06-06,-2.0062
2007-06-07,-1.1024
2007-06-08,4.6178
2007-06-11,1.3699
2007-06-12,-0.9009
2007-06-13,2.4242
2007-06-14,-0.2959
2007-06-15,-0.1484
2007-06-18,2.2288
2007-06-19,1.7442
2007-06-20,1.0
2007-06-21,2.5177
2007-06-22,-2.1799
2007-06-25,-1.2694
2007-06-26,2.5714
2007-06-27,1.6713
2007-06-28,0.411
2007-06-29,-2.0464
2007-07-02,2.2284
2007-07-03,2.1798
2007-07-05,3.4667
2007-07-06,3.7371
2007-07-09,1.4907
2007-07-10,-3.06
2007-07-11,0.8838
2007-07-12,1.3767
2007-07-13,1.358
2007-07-16,-1.3397999999999999
2007-07-17,-0.1235
2007-07-18,-2.5216
2007-07-19,2.2064
2007-07-20,-0.3722
2007-07-23,-1.8679999999999999
2007-07-24,-7.2335
2007-07-25,-1.7784
2007-07-26,-5.7103
2007-07-27,1.3275000000000001
2007-07-30,-2.039
2007-07-31,-0.5952
2007-08-01,-6.5868
2007-08-02,6.891
2007-08-03,3.1484
2007-08-06,-9.157
2007-08-07,0.322
2007-08-08,-5.265
2007-08-09,-12.794599999999999
2007-08-10,-3.668
2007-08-13,25.2505
2007-08-14,-2.08
2007-08-15,-9.9673
2007-08-16,-5.0817
2007-08-17,-0.7648
2007-08-20,2.0231
2007-08-21,3.305
2007-08-22,12.0658
2007-08-23,-4.2414
2007-08-24,0.8518
2007-08-27,-3.2095
2007-08-28,-2.7923
2007-08-29,4.8474
2007-08-30,1.1985999999999999
2007-08-31,4.0609
2007-09-04,-1.4634
2007-09-05,0.0
2007-09-06,-1.1551
2007-09-07,-0.3339
2007-09-10,-0.8375
2007-09-11,0.1689
2007-09-12,0.5059
2007-09-13,-0.8389
2007-09-14,-1.1844000000000001
2007-09-17,-2.911
2007-09-18,4.2328
2007-09-19,2.1997
2007-09-20,-0.6623
2007-09-21,0.3333
2007-09-24,9.1362
2007-09-25,5.782
2007-09-26,-2.876
2007-09-27,6.0741
2007-09-28,-2.3743
2007-10-01,0.0
2007-10-02,-1.5737
2007-10-03,-0.8721
2007-10-04,0.0
2007-10-05,1.4663
2007-10-08,2.4566
2007-10-09,-1.2694
2007-10-10,-0.2857
2007-10-11,-2.5788
2007-10-12,-1.7647
2007-10-15,-1.9461
2007-10-16,-5.0382
2007-10-17,-0.6431
2007-10-18,-1.2945
2007-10-19,-2.623
2007-10-22,-1.8519
2007-10-23,2.4013999999999998
2007-10-24,-0.67
2007-10-25,-2.1922
2007-10-26,0.0
2007-10-29,5.3448
2007-10-30,-2.455
2007-10-31,1.5101
2007-11-01,-4.4628
2007-11-02,-2.2491
2007-11-05,-5.6637
2007-11-06,2.2514
2007-11-07,-7.5252
2007-11-08,-6.5453
2007-11-09,-8.0679
2007-11-12,-3.0023
2007-11-13,5.9524
2007-11-14,1.3483
2007-11-15,-4.4346
2007-11-16,-3.7123
2007-11-19,-13.494
2007-11-20,11.1421
2007-11-21,-4.7619
2007-11-23,6.5789
2007-11-26,-4.9352
2007-11-27,-4.9382
2007-11-28,7.9235
2007-11-29,9.8734
2007-11-30,1.8433000000000002
2007-12-03,-6.1086
2007-12-04,-8.1928
2007-12-05,-15.748
2007-12-06,14.0187
2007-12-07,-2.1858
2007-12-10,1.3966
2007-12-11,-6.0606
2007-12-12,-1.173
2007-12-13,1.7804
2007-12-14,4.0816
2007-12-17,-5.042
2007-12-18,0.885
2007-12-19,4.9708
2007-12-20,1.1142
2007-12-21,0.2755
2007-12-24,0.0
2007-12-26,-0.8242
2007-12-27,-1.662
2007-12-28,-3.9436999999999998
2007-12-31,-2.0528
2008-01-02,0.8982
2008-01-03,5.0445
2008-01-04,-6.2147
2008-01-07,-5.4217
2008-01-08,2.2293
2008-01-09,2.4922
2008-01-10,-5.7751
2008-01-11,-1.9355
2008-01-14,-0.9868
2008-01-15,-6.1462
2008-01-16,-10.4425
2008-01-17,-1.1858
2008-01-18,-3.0
2008-01-22,-8.0412
2008-01-23,1.3453
2008-01-24,1.3219
2008-01-25,12.4516
2008-01-28,0.9709
2008-01-29,8.8462
2008-01-30,1.7668
2008-01-31,7.2917
2008-02-01,-6.1489
2008-02-04,-1.3793
2008-02-05,1.3986
2008-02-06,-4.8276
2008-02-07,0.0
2008-02-08,-4.3478
2008-02-11,5.6818
2008-02-12,-1.7921
2008-02-13,4.3796
2008-02-14,7.3427
2008-02-15,2.2801
2008-02-19,0.6369
2008-02-20,-1.8987
2008-02-21,-0.6452
2008-02-22,-1.6234
2008-02-25,0.6601
2008-02-26,-2.623
2008-02-27,-2.0202
2008-02-28,-2.7491
2008-02-29,-2.8269
2008-03-03,-1.8182
2008-03-04,-3.3333
2008-03-05,0.0
2008-03-06,-6.1350999999999996
2008-03-07,-2.0358
2008-03-10,3.3333
2008-03-11,2.8226
2008-03-12,-0.3922
2008-03-13,-4.7244
2008-03-14,-1.6529
2008-03-17,-2.521
2008-03-18,3.8792999999999997
2008-03-19,2.0747
2008-03-20,5.42
2008-03-24,1.928
2008-03-25,5.2963000000000005
2008-03-26,9.1018
2008-03-27,-8.562
2008-03-28,5.4022
2008-03-31,-5.5809
2008-04-01,-0.3619
2008-04-02,-3.1477
2008-04-03,2.25
2008-04-04,0.2445
2008-04-07,0.4878
2008-04-08,-2.0631
2008-04-09,-3.0979
2008-04-10,1.6623999999999999
2008-04-11,-3.1447
2008-04-14,0.2597
2008-04-15,3.6269
2008-04-16,4.25
2008-04-17,1.3189
2008-04-18,-1.5385
2008-04-21,2.4038
2008-04-22,-1.6432
2008-04-23,-1.1933
2008-04-24,1.3285
2008-04-25,1.5495
2008-04-28,0.2347
2008-04-29,-3.63
2008-04-30,1.2166
2008-05-01,0.2386
2008-05-02,-0.8383
2008-05-05,-0.0015
2008-05-06,-1.0855
2008-05-07,-2.0757
2008-05-08,0.1247
2008-05-09,2.2416
2008-05-12,2.4361
2008-05-13,2.0214
2008-05-14,2.6807
2008-05-15,2.4972
2008-05-16,0.2215
2008-05-19,0.221
2008-05-20,13.3407
2008-05-21,-2.9183
2008-05-22,-1.8035999999999999
2008-05-23,-4.0816
2008-05-27,-1.5957
2008-05-28,-3.6757
2008-05-29,0.7856
2008-05-30,-1.0022
2008-06-02,-1.0124
2008-06-03,0.1136
2008-06-04,1.1351
2008-06-05,-0.6734
2008-06-06,-2.3729
2008-06-09,-3.3565
2008-06-10,-2.3952
2008-06-11,-6.135
2008-06-12,-9.9346
2008-06-13,0.5806
2008-06-16,0.8658
2008-06-17,-2.289
2008-06-18,-1.9034
2008-06-19,-0.597
2008-06-20,-2.2523
2008-06-23,7.8341
2008-06-24,-5.1282
2008-06-25,2.5526
2008-06-26,2.489
2008-06-27,-4.5714
2008-06-30,-4.1916
2008-07-01,-3.125
2008-07-02,-3.2258
2008-07-03,-3.3333
2008-07-07,-3.7931
2008-07-08,3.2258
2008-07-09,-10.0694
2008-07-10,-0.5792
2008-07-11,-0.7767
2008-07-14,23.4834
2008-07-15,-8.3994
2008-07-16,2.5952
2008-07-17,0.0
2008-07-18,-1.5177
2008-07-21,-0.8562
2008-07-22,-1.5544
2008-07-23,-2.4561
2008-07-24,-2.3381
2008-07-25,1.2891
2008-07-28,-1.8182
2008-07-29,-0.5556
2008-07-30,-2.7933
2008-07-31,-1.1494
2008-08-01,-3.6822
2008-08-04,-0.8048
2008-08-05,-6.0852
2008-08-06,2.5918
2008-08-07,0.0
2008-08-08,1.8947
2008-08-11,1.0331
2008-08-12,1.6360000000000001
2008-08-13,0.4024
2008-08-14,-5.2104
2008-08-15,-4.6538
2008-08-18,5.5462
2008-08-19,-2.9412000000000003
2008-08-20,-1.5152
2008-08-21,-1.7582
2008-08-22,3.3557
2008-08-25,-2.8139
2008-08-26,2.0045
2008-08-27,9.607
2008-08-28,3.9840999999999998
2008-08-29,0.5747
2008-09-02,-3.2381
2008-09-03,2.7559
2008-09-04,0.1916
2008-09-05,-5.1625
2008-09-08,3.0242
2008-09-09,-5.8708
2008-09-10,-0.4158
2008-09-11,-1.4614
2008-09-12,-0.6356
2008-09-15,-0.533
2008-09-16,-2.6795
2008-09-17,-4.8458
2008-09-18,11.1111
2008-09-19,-7.9167
2008-09-22,-6.1086
2008-09-23,-2.8916
2008-09-24,-5.4591
2008-09-25,35.6955
2008-09-26,-5.2224
2008-09-29,-18.3673
2008-09-30,16.0
2008-10-01,-4.7414
2008-10-02,0.905
2008-10-03,4.4843
2008-10-06,-9.4421
2008-10-07,-18.9573
2008-10-08,-20.4678
2008-10-09,10.2941
2008-10-10,-26.3333
2008-10-13,12.2172
2008-10-14,2.0161
2008-10-15,-3.1621
2008-10-16,1.6327
2008-10-17,-3.2129
2008-10-20,2.4896
2008-10-21,-1.6194
2008-10-22,-6.5844000000000005
2008-10-23,-7.9295
2008-10-24,-13.3971
2008-10-27,-10.4972
2008-10-28,-13.5802
2008-10-29,7.1518
2008-10-30,-0.0083
2008-10-31,13.3333
2008-11-03,0.0
2008-11-04,4.7059
2008-11-05,5.0562
2008-11-06,-9.6257
2008-11-07,-1.7751000000000001
2008-11-10,2.4096
2008-11-11,-5.8824
2008-11-12,-6.25
2008-11-13,4.0
2008-11-14,19.8718
2008-11-17,9.0909
2008-11-18,-7.3529
2008-11-19,0.5291
2008-11-20,-4.7368
2008-11-21,4.9724
2008-11-24,0.0066
2008-11-25,2.6248
2008-11-26,-2.0513
2008-11-28,2.0942
2008-12-01,-2.0513
2008-12-02,-3.6649000000000003
2008-12-03,-1.9022000000000001
2008-12-04,-5.8172
2008-12-05,-0.5882
2008-12-08,6.5089
2008-12-09,5.5556
