ticker,TRVN US Equity
2014-06-23,-0.9217
2014-06-24,0.2326
2014-06-25,0.6961
2014-06-26,3.2258
2014-06-27,10.9375
2014-06-30,13.6821
2014-07-01,3.1858
2014-07-02,-3.9451
2014-07-03,0.1786
2014-07-07,-1.0695000000000001
2014-07-08,-0.5405
2014-07-09,8.1522
2014-07-10,0.8375
2014-07-11,4.6512
2014-07-14,6.5079
2014-07-15,-3.5768
2014-07-16,0.4637
2014-07-17,-2.7692
2014-07-18,-0.4747
2014-07-21,4.4515
2014-07-22,-7.3059
2014-07-23,-5.5829
2014-07-24,1.913
2014-07-25,-3.7542999999999997
2014-07-28,-3.5461
2014-07-29,4.9632
2014-07-30,12.4343
2014-07-31,6.6978
2014-08-01,-6.7153
2014-08-04,-2.6604
2014-08-05,-2.5723000000000003
2014-08-06,-1.4851
2014-08-07,0.335
2014-08-08,-0.5008
2014-08-11,0.8389
2014-08-12,6.822
2014-08-13,-5.9190000000000005
2014-08-14,-0.9934
2014-08-15,9.0301
2014-08-18,-0.4601
2014-08-19,-5.8552
2014-08-20,0.491
2014-08-21,-0.9772
2014-08-22,-1.3158
2014-08-25,0.5
2014-08-26,0.995
2014-08-27,1.3136
2014-08-28,-0.4862
2014-08-29,-3.7459
2014-09-02,2.7073
2014-09-03,-2.6359
2014-09-04,-3.3841
2014-09-05,2.4518
2014-09-08,1.7094
2014-09-09,-0.8403
2014-09-10,1.5253999999999999
2014-09-11,-0.3339
2014-09-12,-0.8375
2014-09-15,-3.0405
2014-09-16,-1.2195
2014-09-17,-0.2646
2014-09-18,5.3935
2014-09-19,-0.3356
2014-09-22,-2.862
2014-09-23,2.4263
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,-2.0305
2014-09-29,13.4715
2014-09-30,-2.2831
2014-10-01,-7.9439
2014-10-02,0.5076
2014-10-03,1.5152
2014-10-06,-2.6534
2014-10-07,0.3407
2014-10-08,-3.5654
2014-10-09,-2.6408
2014-10-10,-9.4033
2014-10-13,-0.998
2014-10-14,-1.0081
2014-10-15,-6.9246
2014-10-16,5.4705
2014-10-17,11.4108
2014-10-20,-3.9106
2014-10-21,-2.3256
2014-10-22,4.1667
2014-10-23,6.8571
2014-10-24,1.0695000000000001
2014-10-27,-6.1728
2014-10-28,0.0
2014-10-29,1.5038
2014-10-30,0.1852
2014-10-31,7.3937
2014-11-03,4.8193
2014-11-04,3.7767
2014-11-05,-3.7975
2014-11-06,-3.125
2014-11-07,0.3396
2014-11-10,-1.0152
2014-11-11,-2.906
2014-11-12,0.0
2014-11-13,-0.8803
2014-11-14,-1.2433
2014-11-17,1.7986
2014-11-18,3.7102
2014-11-19,-4.77
2014-11-20,-6.4401
2014-11-21,4.3977
2014-11-24,2.5641
2014-11-25,0.7143
2014-11-26,-4.9645
2014-11-28,-2.6119
2014-12-01,-9.5785
2014-12-02,-5.9322
2014-12-03,-4.955
2014-12-04,-3.5545
2014-12-05,-1.4742
2014-12-08,-0.7481
2014-12-09,1.2563
2014-12-10,1.4888
2014-12-11,3.6675
2014-12-12,-5.4245
2014-12-15,7.4813
2014-12-16,4.4084
2014-12-17,5.5556
2014-12-18,4.6316
2014-12-19,6.6398
2014-12-22,8.4906
2014-12-23,0.0
2014-12-24,-6.4348
2014-12-26,7.9926
2014-12-29,4.8193
2014-12-30,-1.9704000000000002
2014-12-31,0.1675
2015-01-02,-5.5184
2015-01-05,1.4159
2015-01-06,-6.4572
2015-01-07,2.2388
2015-01-08,6.2044
2015-01-09,1.0309
2015-01-12,0.6803
2015-01-13,1.1824
2015-01-14,0.1669
2015-01-15,-2.5
2015-01-16,1.5385
2015-01-20,-0.6734
2015-01-21,-4.0678
2015-01-22,2.4735
2015-01-23,-1.7241
2015-01-26,3.1579
2015-01-27,-2.551
2015-01-28,-1.7452
2015-01-29,1.421
2015-01-30,-4.5534
2015-02-02,-3.3028
2015-02-03,-2.277
2015-02-04,-2.5243
2015-02-05,-3.7849
2015-02-06,4.9689
2015-02-09,5.5227
2015-02-10,-0.3738
2015-02-11,-0.7505
2015-02-12,-0.3781
2015-02-13,2.8463000000000003
2015-02-17,-2.7675
2015-02-18,5.3131
2015-02-19,-1.4414
2015-02-20,-0.5484
2015-02-23,-4.7794
2015-02-24,1.9304999999999999
2015-02-25,4.3561
2015-02-26,1.6334
2015-02-27,-3.75
2015-03-02,-1.4842
2015-03-03,-0.9416
2015-03-04,0.0
2015-03-05,5.3232
2015-03-06,0.5415
2015-03-09,-0.7181
2015-03-10,2.17
2015-03-11,1.5929
2015-03-12,8.885
2015-03-13,4.32
2015-03-16,8.8957
2015-03-17,-4.3662
2015-03-18,9.5729
2015-03-19,-0.9409
2015-03-20,1.7639
2015-03-23,0.9333
2015-03-24,2.3778
2015-03-25,-5.5484
2015-03-26,-8.6066
2015-03-27,4.1854
2015-03-30,-4.7346
2015-03-31,-1.8072
2015-04-01,11.9632
2015-04-02,-2.8767
2015-04-06,0.4231
2015-04-07,-3.5112
2015-04-08,-1.6012
2015-04-09,1.3314
2015-04-10,-0.7299
2015-04-13,4.1176
2015-04-14,-1.8362
2015-04-15,0.2878
2015-04-16,-3.0129
2015-04-17,2.5148
2015-04-20,0.2886
2015-04-21,7.0504
2015-04-22,-7.1237
2015-04-23,1.1577
2015-04-24,-4.2918
2015-04-27,-7.3244
2015-04-28,2.0968
2015-04-29,-0.9479
2015-04-30,-1.5949
2015-05-01,1.9449
2015-05-04,10.3339
2015-05-05,-6.4841
2015-05-06,1.6949
2015-05-07,-5.4545
2015-05-08,5.7692
2015-05-11,4.8485
2015-05-12,3.9017
2015-05-13,-6.1196
2015-05-14,2.5185
2015-05-15,-0.7225
2015-05-18,1.31
2015-05-19,-1.7241
2015-05-20,-0.5848
2015-05-21,-4.8529
2015-05-22,4.9459
2015-05-26,-0.2946
2015-05-27,6.0561
2015-05-28,-2.507
2015-05-29,-0.5714
2015-06-01,-0.7184
2015-06-02,0.8683
2015-06-03,1.7217
2015-06-04,-0.5642
2015-06-05,-4.8227
2015-06-08,0.8942
2015-06-09,-3.2496
2015-06-10,-0.916
2015-06-11,2.4653
2015-06-12,-0.7519
2015-06-15,5.0
2015-06-16,-0.5772
2015-06-17,-0.7257
2015-06-18,0.2924
2015-06-19,1.312
2015-06-22,0.0
2015-06-23,-3.8849
2015-06-24,-2.0958
2015-06-25,-3.3639
2015-06-26,-1.2658
2015-06-29,-6.4103
2015-06-30,7.1918
2015-07-01,-3.0351
2015-07-02,-0.9885
2015-07-06,-0.9983
2015-07-07,2.8571
2015-07-08,-2.7778
2015-07-09,-0.8403
2015-07-10,10.339
2015-07-13,2.765
2015-07-14,1.0463
2015-07-15,-1.0355
2015-07-16,0.7474
2015-07-17,-0.4451
2015-07-20,1.4903
2015-07-21,-1.3216
2015-07-22,1.7856999999999998
2015-07-23,-0.5848
2015-07-24,-4.5588
2015-07-27,-4.3143
2015-07-28,0.3221
2015-07-29,-4.0128
2015-07-30,-2.1739
2015-07-31,-0.5128
2015-08-03,5.8419
2015-08-04,6.0065
2015-08-05,-1.072
2015-08-06,-6.0372
2015-08-07,-3.4596
2015-08-10,4.2661999999999995
2015-08-11,-3.437
2015-08-12,10.5085
2015-08-13,4.2945
2015-08-14,-4.4118
2015-08-17,1.8462
2015-08-18,-4.0785
2015-08-19,-1.1024
2015-08-20,-7.6433
2015-08-21,5.8621
2015-08-24,-8.4691
2015-08-25,-0.3559
2015-08-26,5.1786
2015-08-27,1.528
2015-08-28,1.0033
2015-08-31,-0.6623
2015-09-01,51.5
2015-09-02,25.8526
2015-09-03,-13.549
2015-09-04,8.7968
2015-09-08,0.1859
2015-09-09,-3.2468
2015-09-10,-0.767
2015-09-11,-0.9662
2015-09-14,15.5122
2015-09-15,2.3649
2015-09-16,-1.0726
2015-09-17,0.5004
2015-09-18,10.3734
2015-09-21,-9.3985
2015-09-22,3.9834
2015-09-23,1.4365999999999999
2015-09-24,-2.0456
2015-09-25,-8.9157
2015-09-28,-6.8783
2015-09-29,-3.6932
2015-09-30,1.7699
2015-10-01,-6.3768
2015-10-02,5.8824
2015-10-05,-1.2671000000000001
2015-10-06,-3.6525
2015-10-07,3.4836
2015-10-08,-2.2772
2015-10-09,2.6342
2015-10-12,-2.9615
2015-10-13,-2.1363
2015-10-14,0.3119
2015-10-15,8.4974
2015-10-16,-1.2416
2015-10-19,3.7718
2015-10-20,-5.9646
2015-10-21,-3.667
2015-10-22,5.7613
2015-10-23,3.9882999999999997
2015-10-26,-6.3611
2015-10-27,1.2987
2015-10-28,1.9724
2015-10-29,-4.352
2015-10-30,-2.73
2015-11-02,3.2225
2015-11-03,4.0282
2015-11-04,6.7764
2015-11-05,-2.0852
2015-11-06,-0.5556
2015-11-09,2.0484
2015-11-10,-0.8212
2015-11-11,2.2999
2015-11-12,-5.4856
2015-11-13,6.3749
2015-11-16,-2.1467
2015-11-17,-0.1828
2015-11-18,6.044
2015-11-19,1.0363
2015-11-20,3.4188
2015-11-23,1.157
2015-11-24,3.268
2015-11-25,0.2373
2015-11-27,1.9731999999999998
2015-11-30,-2.5542
2015-12-01,-4.0508
2015-12-02,-0.9934
2015-12-03,-4.0134
2015-12-04,4.5296
2015-12-07,-5.5833
2015-12-08,3.5305
2015-12-09,-4.2626
2015-12-10,-4.8085
2015-12-11,-2.058
2015-12-14,-1.2416
2015-12-15,2.7079
2015-12-16,3.5782
2015-12-17,-6.1818
2015-12-18,-2.8101000000000003
2015-12-21,-2.6919
2015-12-22,3.1762
2015-12-23,1.9861
2015-12-24,-0.3895
2015-12-28,-1.173
2015-12-29,2.1761
2015-12-30,4.2594
2015-12-31,-2.507
2016-01-04,-6.8571
2016-01-05,0.2045
2016-01-06,0.8163
2016-01-07,-6.5789
2016-01-08,-3.467
2016-01-11,-8.5297
2016-01-12,2.2086
2016-01-13,-7.563
2016-01-14,7.9221
2016-01-15,-3.9711
2016-01-19,-4.7619
2016-01-20,0.2632
2016-01-21,-2.0997
2016-01-22,2.815
2016-01-25,-1.043
2016-01-26,-1.9763
2016-01-27,-5.1075
2016-01-28,-5.2408
2016-01-29,8.8191
2016-02-01,0.4121
2016-02-02,-2.4624
2016-02-03,-1.683
2016-02-04,5.1355
2016-02-05,2.171
2016-02-08,-0.9296
2016-02-09,-0.2681
2016-02-10,-0.672
2016-02-11,3.2476
2016-02-12,2.7523
2016-02-16,7.7806
2016-02-17,0.8284
2016-02-18,-6.2207
2016-02-19,0.8761
2016-02-22,20.4715
2016-02-23,-9.5778
2016-02-24,1.4806
2016-02-25,1.2346
2016-02-26,1.7738
2016-02-29,-8.8235
2016-03-01,2.1505
2016-03-02,3.7427
2016-03-03,-0.5637
2016-03-04,2.4943
2016-03-07,3.0973
2016-03-08,-6.867
2016-03-09,-11.1751
2016-03-10,-3.1128
2016-03-11,3.7483
2016-03-14,0.9032
2016-03-15,-5.3708
2016-03-16,-1.6216
2016-03-17,0.2747
2016-03-18,-0.9589
2016-03-21,6.5007
2016-03-22,3.2468
2016-03-23,-7.7987
2016-03-24,1.2278
2016-03-28,2.0216
2016-03-29,10.8322
2016-03-30,-2.503
2016-03-31,1.1002
2016-04-01,2.5393
2016-04-04,2.3585
2016-04-05,-0.8065
2016-04-06,5.9233
2016-04-07,-1.3158
2016-04-08,-1.2222
2016-04-11,-0.225
2016-04-12,2.9312
2016-04-13,2.3001
2016-04-14,-2.2484
2016-04-15,-0.5476
2016-04-18,0.7709
2016-04-19,-1.6393
2016-04-20,-8.1111
2016-04-21,0.0
2016-04-22,0.7255
2016-04-25,-0.2401
2016-04-26,-2.8881
2016-04-27,-2.974
2016-04-28,1.6602999999999999
2016-04-29,-2.1357
2016-05-02,-2.0539
2016-05-03,2.228
2016-05-04,-3.8462
2016-05-05,0.4
2016-05-06,2.9215999999999998
2016-05-09,3.6129
2016-05-10,-0.7472
2016-05-11,-5.9597999999999995
2016-05-12,-6.6044
2016-05-13,-2.5714
2016-05-16,-7.3314
2016-05-17,3.7975
2016-05-18,6.4024
2016-05-19,-6.7335
2016-05-20,5.3763
2016-05-23,-0.2915
2016-05-24,1.9005999999999998
2016-05-25,0.7174
2016-05-26,1.1396
2016-05-27,-0.5634
2016-05-31,3.6827
2016-06-01,8.8115
2016-06-02,-2.1971
2016-06-03,-3.2092
2016-06-06,2.122
2016-06-07,-3.1169000000000002
2016-06-08,-0.2681
2016-06-09,-2.957
2016-06-10,-5.2632
2016-06-13,-2.4854
2016-06-14,-3.4483
2016-06-15,3.7267
2016-06-16,2.0958
2016-06-17,-7.7713
2016-06-20,-0.9539
2016-06-21,-2.2472
2016-06-22,-2.2989
2016-06-23,4.3697
2016-06-24,2.8986
2016-06-27,-8.1377
2016-06-28,4.5997
2016-06-29,2.6059
2016-06-30,0.0
2016-07-01,2.6984
2016-07-05,1.391
2016-07-06,4.5732
2016-07-07,1.1662
2016-07-08,2.7378
2016-07-11,-0.9818
2016-07-12,0.7082
2016-07-13,-5.0633
2016-07-14,-2.3704
2016-07-15,1.8209
2016-07-18,-0.4471
2016-07-19,-4.1916
2016-07-20,2.9687
2016-07-21,1.0622
2016-07-22,0.3003
2016-07-25,-2.5449
2016-07-26,-0.3072
2016-07-27,-0.7704
2016-07-28,-2.4845
2016-07-29,-0.1592
2016-08-01,1.9139
2016-08-02,2.3474
2016-08-03,3.3639
2016-08-04,-0.2959
2016-08-05,0.4451
2016-08-08,-1.2555
2016-08-09,3.6649000000000003
2016-08-10,0.7215
2016-08-11,-1.1461000000000001
2016-08-12,1.0145
2016-08-15,4.878
2016-08-16,-0.4104
2016-08-17,-1.3736
2016-08-18,0.5571
2016-08-19,-0.277
2016-08-22,3.0556
2016-08-23,0.0
2016-08-24,-4.5822
2016-08-25,-2.1186
2016-08-26,1.5873
2016-08-29,-0.9943
2016-08-30,-0.2869
2016-08-31,-2.446
2016-09-01,-0.1475
2016-09-02,-0.2954
2016-09-06,1.4815
2016-09-07,-0.7299
2016-09-08,0.8824
2016-09-09,0.4373
2016-09-12,0.8708
2016-09-13,-2.0144
2016-09-14,0.7342
2016-09-15,1.6035
2016-09-16,1.2912
2016-09-19,-0.2833
2016-09-20,-0.4261
2016-09-21,0.428
2016-09-22,-0.142
2016-09-23,-0.4267
2016-09-26,0.0
2016-09-27,0.7143
2016-09-28,-0.5674
2016-09-29,-5.2782
2016-09-30,1.6566
2016-10-03,0.0
2016-10-04,-1.6296
2016-10-05,1.3554
2016-10-06,-4.3091
2016-10-07,-0.1553
2016-10-10,1.8662999999999998
2016-10-11,-2.7481
2016-10-12,-2.5118
2016-10-13,-0.3221
2016-10-14,-1.454
2016-10-17,-2.9508
2016-10-18,1.8580999999999999
2016-10-19,-3.6484
2016-10-20,1.5491000000000001
2016-10-21,-0.1695
2016-10-24,-2.3769
2016-10-25,-0.3478
2016-10-26,-3.4904
2016-10-27,-4.7016
2016-10-28,-4.5541
2016-10-31,-2.9821
2016-11-01,-2.0492
2016-11-02,-7.113
2016-11-03,-14.1892
2016-11-04,6.8241
2016-11-07,-1.4742
2016-11-08,0.9975
2016-11-09,11.6049
2016-11-10,21.6814
2016-11-11,10.7273
2016-11-14,4.9261
2016-11-15,2.0344
2016-11-16,-2.454
2016-11-17,-0.6289
2016-11-18,-3.6391999999999998
2016-11-21,6.4039
2016-11-22,-5.0926
2016-11-23,-1.1381999999999999
2016-11-25,0.9868
2016-11-28,-8.6319
2016-11-29,-1.0695000000000001
2016-11-30,-1.2612999999999999
2016-12-01,-2.9196999999999997
2016-12-02,-0.5639
2016-12-05,1.8904
2016-12-06,4.2672
2016-12-07,-2.3132
2016-12-08,5.2823
2016-12-09,-0.346
2016-12-12,-1.9097
2016-12-13,1.4159
2016-12-14,-2.6178
2016-12-15,3.4050000000000002
2016-12-16,2.5997
2016-12-19,-0.3378
2016-12-20,-1.3559
2016-12-21,-3.9519
2016-12-22,3.5778
2016-12-23,3.1088
2016-12-27,-1.34
2016-12-28,-1.6978
2016-12-29,1.209
2016-12-30,0.3413
2017-01-03,4.5918
2017-01-04,2.2763999999999998
2017-01-05,6.5183
2017-01-06,-1.3433
2017-01-09,-1.5129000000000001
2017-01-10,-0.3072
2017-01-11,0.0
2017-01-12,-1.0786
2017-01-13,-0.6231
2017-01-17,-2.6646
2017-01-18,-0.3221
2017-01-19,-0.3231
2017-01-20,0.3241
2017-01-23,6.1389
2017-01-24,1.9787
2017-01-25,-1.6418
2017-01-26,-0.4552
2017-01-27,0.4573
2017-01-30,-0.607
2017-01-31,6.5649
2017-02-01,1.7191999999999998
2017-02-02,5.7745999999999995
2017-02-03,2.7963
2017-02-06,2.8497
2017-02-07,-1.1335
2017-02-08,-1.0191
2017-02-09,1.4157
2017-02-10,-0.2538
2017-02-13,-1.6539000000000001
2017-02-14,-3.6223
2017-02-15,-4.8322
2017-02-16,-0.8463
2017-02-17,1.4224999999999999
2017-02-21,-40.1122
2017-02-22,-7.4940999999999995
2017-02-23,-2.5316
2017-02-24,3.6364
2017-02-27,3.0075
2017-02-28,-1.2165
2017-03-01,-0.9852
2017-03-02,2.7363
2017-03-03,0.9685
2017-03-06,-3.1175
2017-03-07,-1.2376
2017-03-08,-11.5288
2017-03-09,3.6827
2017-03-10,0.2732
2017-03-13,4.9046
2017-03-14,-5.974
2017-03-15,6.3536
2017-03-16,-2.5974
2017-03-17,-1.8667
2017-03-20,-2.4457
2017-03-21,-5.571
2017-03-22,-1.7699
2017-03-23,7.8078
2017-03-24,-1.1142
2017-03-27,4.7887
2017-03-28,0.8065
2017-03-29,1.3333
2017-03-30,-1.3158
2017-03-31,-2.1333
2017-04-03,-3.2698
2017-04-04,-3.662
2017-04-05,-4.9708
2017-04-06,4.6154
2017-04-07,-2.6471
2017-04-10,0.9063
2017-04-11,-1.7964
2017-04-12,1.2195
2017-04-13,0.0
2017-04-17,1.8072
2017-04-18,-3.2544
2017-04-19,-0.3058
2017-04-20,3.0675
2017-04-21,-2.0833
2017-04-24,0.304
2017-04-25,1.2121
2017-04-26,-2.0958
2017-04-27,-0.9174
2017-04-28,0.9259
2017-05-01,8.868500000000001
2017-05-02,-3.3708
2017-05-03,-1.4535
2017-05-04,-2.9499
2017-05-05,-1.2158
2017-05-08,-1.5385
2017-05-09,-0.625
2017-05-10,4.717
2017-05-11,-4.2042
2017-05-12,1.2539
2017-05-15,0.3096
2017-05-16,-0.3086
2017-05-17,-4.644
2017-05-18,0.6494
2017-05-19,-0.3226
2017-05-22,-3.5599
2017-05-23,-3.3557
2017-05-24,2.0833
2017-05-25,-2.7211
2017-05-26,-3.1469
2017-05-30,-13.3574
2017-05-31,-2.9167
2017-06-01,7.2961
2017-06-02,2.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,-6.6667
2017-06-08,4.6218
2017-06-09,-2.008
2017-06-12,1.2295
2017-06-13,0.4049
2017-06-14,0.4032
2017-06-15,-2.4096
2017-06-16,0.823
2017-06-19,1.6327
2017-06-20,0.4016
2017-06-21,-2.0
2017-06-22,1.6327
2017-06-23,1.2048
2017-06-26,-1.1905000000000001
2017-06-27,-3.6145
2017-06-28,-0.4167
2017-06-29,-2.0921
2017-06-30,-1.7094
2017-07-03,0.0
2017-07-05,3.4783
2017-07-06,-3.3613
2017-07-07,-1.7391
2017-07-10,-0.4425
2017-07-11,5.7778
2017-07-12,10.084
2017-07-13,8.7786
2017-07-14,-2.4561
2017-07-17,3.9568
2017-07-18,-0.346
2017-07-19,3.4722
2017-07-20,-0.3356
2017-07-21,-7.2391
2017-07-24,7.441
2017-07-25,-4.7297
2017-07-26,-3.5461
2017-07-27,-2.5735
2017-07-28,-3.0189
2017-07-31,1.5564
2017-08-01,-1.5326
2017-08-02,-2.7237
2017-08-03,-7.2
2017-08-04,4.7414
2017-08-07,2.0576
2017-08-08,-1.2097
2017-08-09,-2.449
2017-08-10,-2.0921
2017-08-11,2.9915000000000003
2017-08-14,2.9046
2017-08-15,-0.4032
2017-08-16,-3.2389
2017-08-17,-0.4184
2017-08-18,-1.6806999999999999
2017-08-21,-5.1282
2017-08-22,4.955
2017-08-23,0.8584
2017-08-24,2.5532
2017-08-25,0.0
2017-08-28,-1.6598000000000002
2017-08-29,1.2658
2017-08-30,1.6667
2017-08-31,-1.6393
2017-09-01,0.0
2017-09-05,-2.5
2017-09-06,0.0
2017-09-07,1.2821
2017-09-08,4.6414
2017-09-11,4.8387
2017-09-12,7.3077
2017-09-13,-5.0179
2017-09-14,-4.9056999999999995
2017-09-15,-0.3968
2017-09-18,0.0
2017-09-19,-1.5936
2017-09-20,0.8097
2017-09-21,0.4016
2017-09-22,-1.6
2017-09-25,6.5041
2017-09-26,-0.7634
2017-09-27,0.7692
2017-09-28,-3.0534
2017-09-29,0.3937
2017-10-02,1.9607999999999999
2017-10-03,-3.8462
2017-10-04,0.0
2017-10-05,1.6
2017-10-06,0.0
2017-10-09,-2.7559
2017-10-10,-0.8097
2017-10-11,-3.2653
2017-10-12,-16.8776
2017-10-13,11.1675
2017-10-16,-2.7397
2017-10-17,-13.615
2017-10-18,-0.5435
2017-10-19,-9.2896
2017-10-20,6.0241
2017-10-23,-9.0909
2017-10-24,-3.75
2017-10-25,-4.5455
2017-10-26,5.4422
2017-10-27,-0.6452
2017-10-30,-5.8442
2017-10-31,3.4483
2017-11-01,-4.0
2017-11-02,2.0833
2017-11-03,0.6803
2017-11-06,1.3514
2017-11-07,-1.3333
2017-11-08,-1.3514
2017-11-09,16.4384
2017-11-10,4.7059
2017-11-13,-11.7978
2017-11-14,-2.5478
2017-11-15,-2.6144
2017-11-16,10.7383
2017-11-17,3.6364
2017-11-20,1.7544
2017-11-21,5.7471
2017-11-22,-8.6957
2017-11-24,5.3571
2017-11-27,-7.9096
2017-11-28,3.0675
2017-11-29,-1.1905000000000001
2017-11-30,0.0
2017-12-01,-0.6024
2017-12-04,-6.0606
2017-12-05,-5.8065
2017-12-06,-4.1096
2017-12-07,2.1429
2017-12-08,6.2937
2017-12-11,10.526299999999999
2017-12-12,-7.1429
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,5.7692
2017-12-18,-1.8182
2017-12-19,-3.0864
2017-12-20,0.6369
2017-12-21,0.6329
2017-12-22,1.2579
2017-12-26,2.4845
2017-12-27,4.8485
2017-12-28,-1.7341
2017-12-29,-5.8824
2018-01-02,12.5
2018-01-03,11.6667
2018-01-04,0.0
2018-01-05,0.4975
2018-01-08,-12.8713
2018-01-09,-0.5682
2018-01-10,0.5714
2018-01-11,1.7045
2018-01-12,-2.2346
2018-01-16,-1.7143000000000002
2018-01-17,0.5814
2018-01-18,0.0
2018-01-19,1.1561
2018-01-22,0.0
2018-01-23,1.1429
2018-01-24,0.565
2018-01-25,-2.809
2018-01-26,-2.8902
2018-01-29,3.5714
2018-01-30,-0.5747
2018-01-31,-5.7803
2018-02-01,-1.227
2018-02-02,-3.1056
2018-02-05,-2.5641
2018-02-06,1.3158
2018-02-07,2.5974
2018-02-08,-4.4304
2018-02-09,7.947
2018-02-12,7.362
2018-02-13,-2.8571
2018-02-14,0.0
2018-02-15,-0.5882
2018-02-16,-0.2959
2018-02-20,-2.6706
2018-02-21,0.0
2018-02-22,-0.6098
2018-02-23,5.5215
2018-02-26,1.7442
2018-02-27,2.2857
2018-02-28,0.0
2018-03-01,-2.2346
2018-03-02,5.7143
2018-03-05,4.3243
2018-03-06,4.6632
2018-03-07,-6.9307
2018-03-08,9.5745
2018-03-09,-3.8834999999999997
2018-03-12,-3.0303
2018-03-13,0.0
2018-03-14,-3.6458
2018-03-15,1.6216
2018-03-16,-2.1277
2018-03-19,-3.8043
2018-03-20,-1.6949
2018-03-21,2.8736
2018-03-22,-1.1173
2018-03-23,-2.8249
2018-03-26,2.3256
2018-03-27,-2.2727
2018-03-28,-0.5814
2018-03-29,-4.0936
2018-04-02,-6.0976
2018-04-03,-0.6494
2018-04-04,4.5752
2018-04-05,3.75
2018-04-06,-1.8072
2018-04-09,2.454
2018-04-10,1.7964
2018-04-11,1.7647
2018-04-12,-4.0462
2018-04-13,-3.012
2018-04-16,-3.1056
2018-04-17,7.0513
2018-04-18,4.7904
2018-04-19,0.0
2018-04-20,-1.1429
2018-04-23,-0.578
2018-04-24,-1.7442
2018-04-25,1.1834
2018-04-26,1.1696
2018-04-27,7.5145
2018-04-30,0.0
2018-05-01,-2.6882
2018-05-02,14.3646
2018-05-03,2.4154999999999998
2018-05-04,5.6604
2018-05-07,-5.3571
2018-05-08,-5.6604
2018-05-09,-1.0
2018-05-10,-4.0404
2018-05-11,1.0526
2018-05-14,5.2083
2018-05-15,-3.4653
2018-05-16,-5.641
2018-05-17,-0.5435
2018-05-18,-0.5464
2018-05-21,-2.1978
2018-05-22,-2.2472
2018-05-23,0.5747
2018-05-24,-1.7143000000000002
2018-05-25,1.1628
2018-05-29,0.5747
2018-05-30,3.4286
2018-05-31,3.3149
2018-06-01,-3.7433
2018-06-04,-0.5556
2018-06-05,0.0
2018-06-06,4.4693
2018-06-07,-3.7433
2018-06-08,-1.6667
2018-06-11,1.1299
2018-06-12,-0.5587
2018-06-13,1.1236
2018-06-14,-3.3333
2018-06-15,0.5747
2018-06-18,-3.4286
2018-06-19,0.0
2018-06-20,0.5917
2018-06-21,-1.7647
2018-06-22,-2.3952
