ticker,HMGP US Equity
2006-07-06,100.0
2006-07-07,-25.0
2006-07-10,-53.3333
2006-07-11,100.0
2006-07-12,0.0
2006-07-13,-28.5714
2006-07-14,0.0
2006-07-17,10.0
2006-07-18,0.0
2006-07-19,-9.0909
2006-07-20,-10.0
2006-07-21,11.1111
2006-07-24,-50.0
2006-07-25,120.0
2006-07-26,-9.0909
2006-07-27,50.0
2006-07-28,-33.3333
2006-07-31,30.0
2006-08-01,-30.7692
2006-08-02,-11.1111
2006-08-03,3.125
2006-08-04,21.2121
2006-08-07,-10.0
2006-08-08,-44.4444
2006-08-09,80.0
2006-08-10,-11.1111
2006-08-11,-25.0
2006-08-14,16.6667
2006-08-15,-14.2857
2006-08-16,-3.3333
2006-08-17,3.4483
2006-08-18,8.3333
2006-08-21,-9.2308
2006-08-22,1.6949
2006-08-23,33.3333
2006-08-24,-12.5
2006-08-25,-7.1429
2006-08-28,-15.3846
2006-08-29,-16.3636
2006-08-30,6.5217
2006-09-01,12.2449
2006-09-05,-18.1818
2006-09-06,44.4444
2006-09-07,-7.6923
2006-09-08,-29.1667
2006-09-11,-5.8824
2006-09-12,0.0
2006-09-13,12.5
2006-09-14,-6.6667
2006-09-15,-16.6667
2006-09-18,14.2857
2006-09-19,-12.5
2006-09-20,5.7143
2006-09-21,16.2162
2006-09-22,-18.6047
2006-09-25,-14.2857
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,16.6667
2006-09-29,0.0
2006-10-02,-14.2857
2006-10-03,-13.3333
2006-10-04,15.3846
2006-10-05,-13.3333
2006-10-06,-3.8462
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,-8.0
2006-10-12,-13.0435
2006-10-13,0.0
2006-10-16,10.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,36.3636
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,-10.0
2006-10-25,-11.1111
2006-10-26,4.1667
2006-10-27,20.0
2006-10-30,-26.6667
2006-10-31,4.5455
2006-11-01,0.0
2006-11-02,17.3913
2006-11-03,-7.4074
2006-11-06,12.0
2006-11-07,3.5714
2006-11-08,17.2414
2006-11-09,-11.7647
2006-11-10,0.0
2006-11-13,-20.0
2006-11-14,-8.3333
2006-11-15,4.5455
2006-11-16,4.3478
2006-11-20,-4.1667
2006-11-21,4.3478
2006-11-22,-8.3333
2006-11-24,-9.0909
2006-11-27,0.0
2006-11-29,-5.0
2006-11-30,52.6316
2006-12-01,-24.1379
2006-12-04,13.6364
2006-12-05,40.0
2006-12-06,5.7143
2006-12-07,2.7027
2006-12-08,18.4211
2006-12-11,44.4444
2006-12-12,-4.6154
2006-12-13,-6.4516
2006-12-14,-1.7241
2006-12-15,1.7544
2006-12-18,10.3448
2006-12-19,20.3125
2006-12-20,-2.5974
2006-12-21,6.6667
2006-12-22,0.0
2006-12-26,11.25
2006-12-27,0.0
2006-12-28,23.5955
2006-12-29,3.6364
2007-01-03,22.807
2007-01-04,0.0
2007-01-05,3.5714
2007-01-08,0.0
2007-01-09,-1.3793
2007-01-10,4.8951
2007-01-11,-6.6667
2007-01-12,6.4286
2007-01-16,0.6711
2007-01-17,6.0
2007-01-18,19.4969
2007-01-19,2.6316
2007-01-22,-5.1282
2007-01-23,2.7027
2007-01-24,0.0
2007-01-25,5.2632
2007-01-26,-5.0
2007-01-29,5.2632
2007-01-30,10.0
2007-01-31,18.1818
2007-02-01,2.3077
2007-02-02,16.5414
2007-02-05,9.6774
2007-02-06,-5.8824
2007-02-07,-6.25
2007-02-08,10.0
2007-02-09,12.1212
2007-02-12,13.5135
2007-02-13,4.7619
2007-02-14,-6.8182
2007-02-15,-4.878
2007-02-16,2.3077
2007-02-20,0.2506
2007-02-21,5.0
2007-02-22,16.6667
2007-02-23,26.5306
2007-02-26,11.2903
2007-02-27,-7.2464
2007-02-28,-1.5625
2007-03-01,-9.5238
2007-03-02,-12.2807
2007-03-05,18.0
2007-03-06,-6.7797
2007-03-07,-1.8182
2007-03-08,0.0
2007-03-09,-3.7037
2007-03-12,3.8462
2007-03-13,0.0
2007-03-14,-20.3704
2007-03-15,-9.3023
2007-03-16,0.0
2007-03-19,7.6923
2007-03-20,-2.3810000000000002
2007-03-21,9.7561
2007-03-22,-6.6667
2007-03-23,4.7619
2007-03-26,-4.5455
2007-03-27,-4.7619
2007-03-28,4.25
2007-03-29,0.7194
2007-03-30,-8.3333
2007-04-02,-3.8961
2007-04-03,0.0
2007-04-04,5.4054
2007-04-05,0.0
2007-04-09,11.538499999999999
2007-04-10,3.4483
2007-04-11,-2.2222
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,11.1364
2007-04-17,-3.8855
2007-04-18,-2.1277
2007-04-19,-13.0435
2007-04-20,7.5
2007-04-23,-9.3023
2007-04-24,0.0
2007-04-25,-7.6923
2007-04-26,2.7778
2007-04-27,9.4595
2007-04-30,-1.2346
2007-05-01,0.0
2007-05-02,-5.0
2007-05-03,-3.9474
2007-05-04,-17.8082
2007-05-07,-6.6667
2007-05-08,-7.1429
2007-05-09,-3.8462
2007-05-10,28.0
2007-05-11,-6.25
2007-05-14,-13.3333
2007-05-15,-5.7692
2007-05-16,2.0408
2007-05-17,4.0
2007-05-18,15.3846
2007-05-21,-6.6667
2007-05-22,-0.3571
2007-05-23,-10.3943
2007-05-24,0.0
2007-05-25,-4.0
2007-05-29,2.5
2007-05-30,-3.6585
2007-05-31,-2.9536
2007-06-01,-4.3478
2007-06-04,22.7273
2007-06-05,-3.7037
2007-06-06,7.3077
2007-06-07,12.9032
2007-06-08,-7.9365
2007-06-11,-6.8966
2007-06-12,11.1111
2007-06-13,-8.6667
2007-06-14,0.0
2007-06-15,-12.4088
2007-06-18,-24.9479
2007-06-19,33.2408
2007-06-20,7.9167
2007-06-21,-5.4054
2007-06-22,-8.1633
2007-06-25,4.4444
2007-06-26,-2.1277
2007-06-27,8.6957
2007-06-28,-4.0
2007-06-29,3.3333
2007-07-02,-7.6613
2007-07-03,-8.2969
2007-07-05,-2.8571
2007-07-06,0.4902
2007-07-09,-18.0488
2007-07-10,7.1429
2007-07-11,5.5556
2007-07-12,-10.526299999999999
2007-07-13,0.0
2007-07-16,2.9412000000000003
2007-07-17,-2.8571
2007-07-18,0.0
2007-07-19,29.4118
2007-07-20,-10.0568
2007-07-23,26.3424
2007-07-24,16.0
2007-07-25,30.3448
2007-07-26,5.8201
2007-07-27,-26.875
2007-07-30,2.5641
2007-07-31,13.3333
2007-08-01,-28.2353
2007-08-02,-5.7377
2007-08-03,-4.3478
2007-08-06,-1.8182
2007-08-07,4.1667
2007-08-08,6.6667
2007-08-09,4.1667
2007-08-10,-4.0
2007-08-13,-2.0833
2007-08-14,2.1277
2007-08-15,-10.0
2007-08-16,1.8519
2007-08-17,-0.4545
2007-08-20,0.4566
2007-08-21,0.0
2007-08-22,-9.0909
2007-08-23,-5.0
2007-08-24,0.0
2007-08-27,-5.2632
2007-08-28,5.0
2007-08-29,3.1746
2007-08-30,-2.5641
2007-08-31,-10.526299999999999
2007-09-04,0.0
2007-09-05,-8.8235
2007-09-06,-9.6774
2007-09-07,7.1429
2007-09-10,3.3333
2007-09-11,0.0
2007-09-12,9.6774
2007-09-13,-2.9412000000000003
2007-09-14,6.0606
2007-09-17,-5.7143
2007-09-18,-15.0758
2007-09-19,10.6155
2007-09-20,6.4516
2007-09-21,-3.0303
2007-09-24,-13.75
2007-09-25,-6.5217
2007-09-26,-6.9767
2007-09-27,7.5
2007-09-28,-7.7519
2007-10-01,5.042
2007-10-02,-0.8
2007-10-03,0.0
2007-10-04,0.8065
2007-10-05,0.0
2007-10-08,0.0
2007-10-09,-4.0
2007-10-10,-16.6667
2007-10-11,0.0
2007-10-12,4.8125
2007-10-15,24.031
2007-10-16,0.0
2007-10-17,14.6154
2007-10-18,17.4497
2007-10-19,-14.2857
2007-10-22,-16.6667
2007-10-23,-4.0
2007-10-24,0.0
2007-10-25,-4.1667
2007-10-26,8.6957
2007-10-29,4.0
2007-10-30,-3.8462
2007-10-31,4.0
2007-11-01,-7.6923
2007-11-02,4.1667
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,-8.0
2007-11-08,-8.6957
2007-11-09,9.5238
2007-11-12,-8.6957
2007-11-13,0.0
2007-11-14,-4.7619
2007-11-15,0.0
2007-11-16,-1.0
2007-11-19,-7.0707
2007-11-20,-1.087
2007-11-21,-2.1978
2007-11-23,4.4944
2007-11-26,26.8817
2007-11-27,2.5423999999999998
2007-11-28,14.876
2007-11-29,-7.9137
2007-11-30,-2.3438
2007-12-03,4.0
2007-12-04,-7.6923
2007-12-05,0.0
2007-12-06,-10.0
2007-12-07,1.8519
2007-12-10,8.1818
2007-12-11,-7.563
2007-12-12,-12.7273
2007-12-13,4.1667
2007-12-14,-15.0
2007-12-17,-5.8824
2007-12-18,12.5
2007-12-19,-10.0
2007-12-20,-1.2346
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,15.0
2007-12-27,-2.1739
2007-12-28,0.0
2007-12-31,-2.2222
2008-01-02,-0.5682
2008-01-03,0.0
2008-01-04,-0.5714
2008-01-07,-8.046
2008-01-08,-2.5
2008-01-09,-1.2821
2008-01-10,0.0
2008-01-11,-9.0909
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-2.8571
2008-01-17,1.4706000000000001
2008-01-18,1.4493
2008-01-22,0.0
2008-01-23,-7.1429
2008-01-24,-7.6923
2008-01-25,0.0
2008-01-28,-3.3333
2008-01-29,3.4483
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,12.5
2008-02-04,-3.7037
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,-6.1538
2008-02-11,6.5574
2008-02-12,-3.0769
2008-02-13,-4.7619
2008-02-14,0.0
2008-02-15,1.6667
2008-02-19,-4.918
2008-02-20,0.0
2008-02-21,-3.9871
2008-02-22,-3.0303
2008-02-25,11.1111
2008-02-26,-13.3333
2008-02-27,11.538499999999999
2008-02-28,-3.4483
2008-02-29,-3.5714
2008-03-03,16.6667
2008-03-04,1.5873
2008-03-05,0.0
2008-03-06,-6.25
2008-03-07,5.0
2008-03-10,1.5873
2008-03-11,-3.125
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,-4.0323
2008-03-17,-7.563
2008-03-18,-9.0909
2008-03-19,0.0
2008-03-20,-4.0
2008-03-24,4.1667
2008-03-25,0.0
2008-03-26,-4.0
2008-03-27,4.1667
2008-03-28,0.0
2008-03-31,10.0
2008-04-01,-3.6364
2008-04-02,0.0
2008-04-03,-9.434
2008-04-04,-2.0833
2008-04-07,6.383
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,-4.0
2008-04-16,-6.25
2008-04-17,11.1111
2008-04-18,0.0
2008-04-21,-10.0
2008-04-22,17.7778
2008-04-23,3.7736
2008-04-24,9.0909
2008-04-25,5.0
2008-04-28,25.3968
2008-04-29,1.2658
2008-04-30,6.25
2008-05-01,4.7059
2008-05-02,0.0
2008-05-05,1.1236
2008-05-06,27.7778
2008-05-07,8.6957
2008-05-08,-4.0
2008-05-09,12.5
2008-05-12,-3.7037
2008-05-13,0.0
2008-05-14,-23.0769
2008-05-15,8.0
2008-05-16,1.8519
2008-05-19,0.0
2008-05-20,-18.1818
2008-05-21,11.1111
2008-05-22,-11.0
2008-05-23,-14.6067
2008-05-27,-14.473700000000001
2008-05-28,0.0
2008-05-29,-7.6923
2008-05-30,8.3333
2008-06-02,7.6923
2008-06-03,-10.0
2008-06-04,-4.7619
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,5.0
2008-06-10,-12.6984
2008-06-11,9.0909
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,1.6667
2008-06-30,-1.6393
2008-07-01,0.0
2008-07-02,-10.0
2008-07-03,11.1111
2008-07-07,0.0
2008-07-08,-1.6667
2008-07-09,1.6949
2008-07-10,0.0
2008-07-11,3.3333
2008-07-14,-11.2903
2008-07-15,-9.0909
2008-07-16,10.0
2008-07-17,0.0
2008-07-18,-14.5455
2008-07-21,-4.2553
2008-07-22,2.2222
2008-07-23,-2.1739
2008-07-24,11.1111
2008-07-25,-10.0
2008-07-28,20.0
2008-07-29,-7.4074
2008-07-30,-10.0
2008-07-31,6.6667
2008-08-01,0.0
2008-08-04,-4.1667
2008-08-05,4.3478
2008-08-06,2.0833
2008-08-07,2.0408
2008-08-08,4.0
2008-08-11,0.0
2008-08-12,2.8846
2008-08-13,-0.9346
2008-08-14,-5.6604
2008-08-15,-6.0
2008-08-18,6.383
2008-08-19,0.0
2008-08-20,-10.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,-2.2222
2008-08-26,2.2727
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,6.6667
2008-09-02,-14.5833
2008-09-03,-2.439
2008-09-04,-5.0
2008-09-05,0.0
2008-09-08,-13.1579
2008-09-09,-9.0909
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,16.6667
2008-09-23,-8.5714
2008-09-24,-12.5
2008-09-25,3.5714
2008-09-26,-6.8966
2008-09-29,3.7037
2008-09-30,-10.7143
2008-10-01,36.0
2008-10-02,-17.647100000000002
2008-10-03,7.1429
2008-10-06,-16.6667
2008-10-07,-12.0
2008-10-08,-22.7273
2008-10-09,41.1765
2008-10-10,-8.3333
2008-10-13,-13.6364
2008-10-14,5.2632
2008-10-15,-5.0
2008-10-16,0.0
2008-10-17,5.2632
2008-10-20,-5.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,-5.2632
2008-10-27,-2.7778
2008-10-28,-2.8571
2008-10-29,0.0
2008-10-30,-23.5294
2008-10-31,0.0
2008-11-03,-7.6923
2008-11-04,-8.3333
2008-11-05,27.2727
2008-11-06,0.0
2008-11-07,-7.1429
2008-11-10,-15.3846
2008-11-11,9.0909
2008-11-12,-16.6667
2008-11-13,-10.0
2008-11-14,11.1111
2008-11-17,30.0
2008-11-18,-30.7692
2008-11-19,0.0
2008-11-20,-11.1111
2008-11-21,50.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,-8.3333
2008-12-01,0.0
2008-12-02,-18.1818
2008-12-03,11.1111
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,10.0
2008-12-09,-9.0909
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,-10.0
2008-12-16,33.3333
2008-12-17,8.3333
2008-12-18,-15.3846
2008-12-19,-9.0909
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,-3.75
2008-12-30,-6.4935
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,-11.1111
2009-01-06,12.5
2009-01-07,-11.1111
2009-01-08,12.5
2009-01-09,11.1111
2009-01-12,-20.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,12.5
2009-01-22,-11.1111
2009-01-23,25.0
2009-01-27,-30.0
2009-01-28,14.2857
2009-01-29,-12.5
2009-01-30,7.1429
2009-02-02,0.0
2009-02-03,-6.6667
2009-02-04,42.8571
2009-02-05,-20.0
2009-02-06,12.5
2009-02-09,-11.1111
2009-02-10,-6.25
2009-02-11,-6.6667
2009-02-17,14.2857
2009-02-18,0.0
2009-02-20,-12.5
2009-02-23,-14.2857
2009-02-24,0.0
2009-02-25,33.3333
2009-02-26,12.5
2009-02-27,-11.1111
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,12.5
2009-03-06,-11.1111
2009-03-09,0.0
2009-03-10,25.0
2009-03-11,-20.0
2009-03-12,0.0
2009-03-13,-12.5
2009-03-18,14.2857
2009-03-19,0.0
2009-03-20,12.5
2009-03-23,-25.6944
2009-03-24,4.6729
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,42.8571
2009-03-30,-30.0
2009-03-31,-14.2857
2009-04-01,0.0
2009-04-02,33.3333
2009-04-06,0.0
2009-04-07,-12.5
2009-04-08,0.0
2009-04-09,-7.1429
2009-04-13,7.6923
2009-04-14,7.1429
2009-04-15,-6.6667
2009-04-16,-7.1429
2009-04-17,0.0
2009-04-20,15.3846
2009-04-21,-6.6667
2009-04-22,7.1429
2009-04-23,0.0
2009-04-24,-6.6667
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,-14.2857
2009-05-01,-5.2083
2009-05-04,5.4945
2009-05-05,-8.3333
2009-05-06,0.0
2009-05-07,-14.7727
2009-05-08,6.6667
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-15,60.0
2009-05-18,0.0
2009-05-19,-25.0
2009-05-20,-16.6667
2009-05-21,0.0
2009-05-27,-6.25
2009-05-28,10.6667
2009-06-01,34.9398
2009-06-04,0.0
2009-06-08,0.0
2009-06-09,-42.8571
2009-06-10,12.5
2009-06-12,55.5556
2009-06-15,28.5714
2009-06-16,-11.1111
2009-06-18,0.0
2009-06-19,2.3438
2009-06-23,-14.5038
2009-06-24,0.0
2009-06-26,0.0
2009-06-29,-28.5714
2009-07-01,16.25
2009-07-02,0.0
2009-07-07,0.0
2009-07-09,3.2258
2009-07-10,-39.5833
2009-07-13,93.1034
2009-07-15,12.5
2009-07-21,-30.1587
2009-07-22,2.2727
2009-07-23,0.0
2009-07-24,33.3333
2009-07-27,0.0
2009-07-28,-35.8333
2009-07-30,-16.8831
2009-07-31,3.125
2009-08-03,0.0
2009-08-04,9.0909
2009-08-05,-11.1111
2009-08-06,25.0
2009-08-07,-20.0
2009-08-10,-28.125
2009-08-11,10.8696
2009-08-12,21.5686
2009-08-13,-14.5161
2009-08-14,5.6604
2009-08-17,-3.5714
2009-08-19,14.8148
2009-08-20,-22.5806
2009-08-21,10.4167
2009-08-24,5.6604
2009-08-25,0.0
2009-08-27,-23.2143
2009-08-28,11.6279
2009-08-31,-16.6667
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,-5.0
2009-09-04,5.2632
2009-09-08,-5.0
2009-09-09,0.0
2009-09-11,-31.5789
2009-09-14,23.0769
2009-09-16,0.0
2009-09-17,-6.25
2009-09-22,-36.6667
2009-09-23,68.4211
2009-09-24,-31.25
2009-09-25,-4.5455
2009-09-28,80.9524
2009-10-01,-23.6842
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,-17.2414
2009-10-07,0.0
2009-10-08,-12.5
2009-10-09,-14.2857
2009-10-12,-11.1111
2009-10-13,0.0
2009-10-14,0.0
2009-10-16,0.0
2009-10-19,-18.75
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,46.1538
2009-10-23,57.8947
2009-10-26,-20.0
2009-10-27,0.0
2009-10-29,-12.5
2009-10-30,52.381
2009-11-02,-6.25
2009-11-06,-36.6667
2009-11-11,-15.7895
2009-11-13,0.0
2009-11-16,0.0
2009-11-19,0.0
2009-11-20,50.0
2009-11-23,-8.3333
2009-11-24,-18.1818
2009-11-25,61.1111
2009-11-27,0.0
2009-11-30,0.0
2009-12-02,0.0
2009-12-03,-44.8276
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,-31.25
2009-12-09,0.0
2009-12-10,27.2727
2009-12-14,-7.1429
2009-12-15,-38.4615
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,37.5
2009-12-21,-9.0909
2009-12-22,30.0
2009-12-23,0.0
2009-12-24,-23.0769
2009-12-28,0.0
2009-12-29,-20.0
2009-12-30,62.5
2009-12-31,23.0769
2010-01-04,37.5
2010-01-05,9.0909
2010-01-06,12.5
2010-01-07,7.4074
2010-01-08,48.2759
2010-01-11,-2.3256
2010-01-12,0.0
2010-01-13,2.3810000000000002
2010-01-15,-6.9767
2010-01-19,7.5
2010-01-20,4.6512
2010-01-21,77.7778
2010-01-22,0.0
2010-01-25,10.0
2010-01-26,27.2727
2010-01-27,14.2857
2010-01-28,20.3125
2010-01-29,-16.8831
2010-02-01,-1.5625
2010-02-02,52.381
2010-02-03,-8.3333
2010-02-04,-18.1818
2010-02-05,11.1111
2010-02-08,0.0
2010-02-09,-40.0
2010-02-10,-16.6667
2010-02-11,-30.0
2010-02-16,-28.5714
2010-02-17,-20.0
2010-02-18,-25.0
2010-02-22,125.0
2010-02-25,-11.1111
2010-02-26,16.6667
2010-03-01,-14.2857
2010-03-03,16.6667
2010-03-04,71.4286
2010-03-05,-16.6667
2010-03-15,-12.5
2010-03-16,0.0
2010-03-17,-42.8571
2010-03-18,60.0
2010-03-22,-3.125
2010-03-24,3.2258
2010-03-25,-37.5
2010-03-26,-35.0
2010-03-29,0.0
2010-03-30,30.7692
2010-03-31,41.1765
2010-04-01,43.75
2010-04-06,-7.2464
2010-04-07,-37.5
2010-04-08,0.0
2010-04-09,20.0
2010-04-12,45.8333
2010-04-13,-15.7143
2010-04-14,0.0
2010-04-15,0.0
2010-04-19,8.4746
2010-04-21,-7.8125
2010-04-23,-59.322
2010-04-26,133.3333
2010-04-29,-51.7857
2010-05-03,7.4074
2010-05-05,0.0
2010-05-11,-6.8966
2010-05-13,18.5185
2010-05-14,-15.625
2010-05-17,0.0
2010-05-19,18.5185
2010-05-20,0.0
2010-05-21,0.0
2010-05-25,0.0
2010-05-26,-25.0
2010-05-27,8.3333
2010-06-08,15.3846
2010-06-09,-46.6667
2010-06-10,87.5
2010-06-11,-40.0
2010-06-15,-11.1111
2010-06-17,12.5
2010-06-18,0.0
2010-06-25,0.0
2010-06-29,0.0
2010-07-06,0.0
2010-07-12,61.1111
2010-07-20,-44.8276
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,150.0
2010-07-26,0.0
2010-08-09,0.0
2010-08-16,-67.5
2010-08-17,0.0
2010-08-25,0.0
2010-08-26,23.0769
2010-08-27,0.0
2010-09-03,-12.5
2010-09-07,0.0
2010-09-10,0.0
2010-09-16,-28.5714
2010-09-17,0.0
2010-09-20,-20.0
2010-09-21,100.0
2010-09-22,37.5
2010-09-23,0.0
2010-09-24,36.3636
2010-09-27,43.3333
2010-09-28,0.0
2010-09-29,0.0
2010-10-01,-2.3256
2010-10-05,-9.5238
2010-10-07,-7.8947
2010-10-11,-8.5714
2010-10-13,34.375
2010-10-14,-2.3256
2010-10-15,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-26,-80.9524
2010-10-27,275.0
2010-10-28,0.0
2010-10-29,-3.3333
2010-11-01,-6.8966
2010-11-02,-18.5185
2010-11-03,31.8182
2010-11-04,-27.5862
2010-11-08,0.0
2010-11-09,14.2857
2010-11-11,0.0
2010-11-12,-12.5
2010-11-15,-23.8095
2010-11-22,37.5
2010-11-24,-27.2727
2010-11-30,0.0
2010-12-06,-37.5
2010-12-08,0.0
2010-12-09,-20.0
2010-12-10,100.0
2010-12-13,-37.5
2010-12-16,30.0
2010-12-22,-38.4615
2010-12-23,0.0
2010-12-28,0.0
2010-12-30,0.0
2010-12-31,100.0
2011-01-06,-62.5
2011-01-07,166.6667
2011-01-12,37.5
2011-01-18,-27.2727
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.0
2011-01-26,-18.75
2011-01-27,84.6154
2011-02-07,20.8333
2011-02-08,27.5862
2011-02-09,2.7027
2011-02-22,-50.0
2011-02-23,0.0
2011-02-24,-5.2632
2011-02-25,-38.8889
2011-03-02,0.0
2011-03-16,-27.2727
2011-03-17,462.5
2011-03-18,-68.8889
2011-03-22,14.2857
2011-03-23,100.0
2011-03-24,-50.0
2011-03-25,12.5
2011-03-30,0.0
2011-03-31,-11.1111
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-08,12.5
2011-04-15,16.6667
2011-04-21,0.0
2011-04-26,0.0
2011-05-04,0.0
2011-05-16,-52.381
2011-06-03,-50.0
2011-06-06,480.0
2011-06-07,3.4483
2011-06-08,0.0
2011-06-09,-3.3333
2011-06-10,10.3448
2011-06-13,-68.75
2011-06-14,10.0
2011-06-15,-9.0909
2011-06-16,40.0
2011-06-17,-7.1429
2011-06-21,107.6923
2011-06-22,0.0
2011-06-24,-3.7037
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,-7.6923
2011-07-06,-20.8333
2011-07-07,-15.7895
2011-07-12,62.5
2011-07-15,-80.7692
2011-07-22,60.0
2011-07-29,0.0
2011-08-04,125.0
2011-08-08,-44.4444
2011-08-12,0.0
2011-08-17,-20.0
2011-09-19,62.5
2011-09-29,-38.4615
2011-10-11,0.0
2011-10-13,-25.0
2011-10-25,0.0
2011-10-28,-16.6667
2011-11-11,0.0
2011-11-25,0.0
2011-12-02,-40.0
2011-12-07,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-12,-33.3333
2012-01-19,0.0
2012-01-24,0.0
2012-01-30,150.0
2012-01-31,-60.0
2012-02-03,0.0
2012-02-08,0.0
2012-02-10,300.0
