ticker,MDGL US Equity
2007-06-26,0.4706
2007-06-27,-0.3513
2007-06-28,-1.5276
2007-06-29,-0.9547
2007-07-02,1.0843
2007-07-03,2.9797000000000002
2007-07-05,-2.7778
2007-07-06,2.6189999999999998
2007-07-09,-1.5081
2007-07-10,-2.8269
2007-07-11,-1.0909
2007-07-12,0.7368
2007-07-13,2.2855
2007-07-16,-1.8792
2007-07-17,0.0
2007-07-18,3.6364
2007-07-19,-1.7544
2007-07-20,-2.0238
2007-07-23,-1.8226
2007-07-24,0.7426
2007-07-25,-0.7371
2007-07-26,-0.495
2007-07-27,1.3682
2007-07-30,-2.454
2007-07-31,-0.1258
2007-08-01,2.267
2007-08-02,-0.8621
2007-08-03,-3.7267
2007-08-06,4.0
2007-08-07,-4.7146
2007-08-08,-4.5573
2007-08-09,-1.0914
2007-08-10,-6.6207
2007-08-13,-0.2954
2007-08-14,-1.037
2007-08-15,-5.6886
2007-08-16,-4.9206
2007-08-17,-1.5025
2007-08-20,-0.339
2007-08-21,-6.4626
2007-08-22,-2.1818
2007-08-23,-2.4164
2007-08-24,-6.0952
2007-08-27,1.217
2007-08-28,5.6112
2007-08-29,5.6926
2007-08-30,5.7451
2007-08-31,1.528
2007-09-04,1.505
2007-09-05,6.5898
2007-09-06,4.1731
2007-09-07,-5.0445
2007-09-10,-1.0937999999999999
2007-09-11,9.1627
2007-09-12,1.4472
2007-09-13,0.428
2007-09-14,5.8239
2007-09-17,4.698
2007-09-18,2.9487
2007-09-19,-1.1208
2007-09-20,-7.9345
2007-09-21,10.1231
2007-09-24,2.8571
2007-09-25,4.4686
2007-09-26,-8.6705
2007-09-27,-3.9241
2007-09-28,-13.0435
2007-10-01,16.0606
2007-10-02,6.0052
2007-10-03,21.1823
2007-10-04,11.687
2007-10-05,0.091
2007-10-08,-2.7273
2007-10-09,-4.2056000000000004
2007-10-10,-9.0732
2007-10-11,-5.6867
2007-10-12,-0.3413
2007-10-15,-6.621
2007-10-16,-3.423
2007-10-17,3.5443
2007-10-18,1.467
2007-10-19,-5.4217
2007-10-22,2.293
2007-10-23,3.9851
2007-10-24,-1.9162
2007-10-25,-1.9536
2007-10-26,9.4645
2007-10-29,2.3891
2007-10-30,-3.6667
2007-10-31,-2.8834999999999997
2007-11-01,1.0689
2007-11-02,4.7004
2007-11-05,-0.3367
2007-11-06,1.3514
2007-11-07,-2.4444
2007-11-08,-5.467
2007-11-09,-3.4939999999999998
2007-11-12,0.0
2007-11-13,0.7491
2007-11-14,-0.7435
2007-11-15,-0.1248
2007-11-16,-1.25
2007-11-19,-3.7975
2007-11-20,0.6579
2007-11-21,-2.7451
2007-11-23,1.8817
2007-11-26,2.1108
2007-11-27,-3.1008
2007-11-28,1.3333
2007-11-29,-1.9737
2007-11-30,0.0
2007-12-03,1.2081
2007-12-04,-2.6525
2007-12-05,2.9973
2007-12-06,-0.6614
2007-12-07,-1.4647000000000001
2007-12-10,-1.4865
2007-12-11,-3.9798
2007-12-12,0.0018
2007-12-13,3.2857
2007-12-14,-4.1494
2007-12-17,-4.0404
2007-12-18,-4.812
2007-12-19,1.1058
2007-12-20,0.0
2007-12-21,1.4062999999999999
2007-12-24,-0.4622
2007-12-26,-0.3096
2007-12-27,1.3975
2007-12-28,2.7565
2007-12-31,-0.149
2008-01-02,-5.2239
2008-01-03,0.1575
2008-01-04,-0.9434
2008-01-07,-4.127
2008-01-08,-1.4901
2008-01-09,1.0084
2008-01-10,16.6389
2008-01-11,7.7033000000000005
2008-01-14,-2.649
2008-01-15,1.3605
2008-01-16,2.4161
2008-01-17,-14.81
2008-01-18,5.2308
2008-01-22,-1.7544
2008-01-23,1.9344999999999999
2008-01-24,-1.7518
2008-01-25,-2.8232
2008-01-28,4.1284
2008-01-29,3.6711
2008-01-30,1.4163999999999999
2008-01-31,10.0559
2008-02-01,0.0
2008-02-04,-1.6497000000000002
2008-02-05,2.3226
2008-02-06,2.396
2008-02-07,4.803
2008-02-08,0.235
2008-02-11,13.2474
2008-02-12,-3.5197000000000003
2008-02-13,3.5408
2008-02-14,-1.7617
2008-02-15,-1.6878
2008-02-19,0.0
2008-02-20,-1.5773000000000001
2008-02-21,0.2943
2008-02-22,-0.4348
2008-02-25,-4.476
2008-02-26,2.6286
2008-02-27,-1.7816999999999998
2008-02-28,-2.3810000000000002
2008-02-29,2.9036
2008-03-03,-6.8849
2008-03-04,-0.8485
2008-03-05,-4.2787
2008-03-06,-2.682
2008-03-07,-6.9554
2008-03-10,-2.2567
2008-03-11,-0.4329
2008-03-12,6.9565
2008-03-13,5.5556
2008-03-14,2.5674
2008-03-17,-8.1352
2008-03-18,-0.545
2008-03-19,0.8219
2008-03-20,8.0163
2008-03-24,-0.6289
2008-03-25,6.0759
2008-03-26,-5.3699
2008-03-27,1.0088
2008-03-28,4.4944
2008-03-31,-3.3453
2008-04-01,-1.1125
2008-04-02,-3.625
2008-04-03,-0.1297
2008-04-04,-0.7792
2008-04-07,1.5707
2008-04-08,-0.3866
2008-04-09,-2.1992
2008-04-10,-1.5873
2008-04-11,-3.7634
2008-04-14,-1.8155999999999999
2008-04-15,-0.4267
2008-04-16,0.4286
2008-04-17,-0.1422
2008-04-18,-0.1425
2008-04-21,-1.5692
2008-04-22,1.8841
2008-04-23,-2.1337
2008-04-24,-3.1977
2008-04-25,-0.3003
2008-04-28,-0.4518
2008-04-29,-0.4539
2008-04-30,1.9757
2008-05-01,3.7258
2008-05-02,-2.5862
2008-05-05,-0.1475
2008-05-06,3.6928
2008-05-07,-6.5527
2008-05-08,0.1524
2008-05-09,-2.8919
2008-05-12,13.7931
2008-05-13,-3.4435000000000002
2008-05-14,-0.8559
2008-05-15,0.1439
2008-05-16,-2.7298999999999998
2008-05-19,7.5332
2008-05-20,5.7692
2008-05-21,-5.4545
2008-05-22,-2.1978
2008-05-23,-0.1404
2008-05-27,0.0
2008-05-28,-1.5471
2008-05-29,3.1429
2008-05-30,-3.0471
2008-06-02,5.5714
2008-06-03,10.4195
2008-06-04,-0.8578
2008-06-05,-1.4833
2008-06-06,-6.6499
2008-06-09,-4.4355
2008-06-10,4.2194
2008-06-11,-5.1282
2008-06-12,4.5519
2008-06-13,-3.4013999999999998
2008-06-16,-0.5634
2008-06-17,-0.5666
2008-06-18,-0.1425
2008-06-19,-1.4264999999999999
2008-06-20,-6.0781
2008-06-23,-0.3082
2008-06-24,-3.2457
2008-06-25,10.2236
2008-06-26,-12.6087
2008-06-27,-1.99
2008-06-30,3.2149
2008-07-01,-2.9508
2008-07-02,-3.5473
2008-07-03,2.2767
2008-07-07,2.226
2008-07-08,7.2027
2008-07-09,1.7187000000000001
2008-07-10,-0.6144
2008-07-11,-0.3091
2008-07-14,-1.0853
2008-07-15,3.7618
2008-07-16,5.8911999999999995
2008-07-17,0.1427
2008-07-18,-0.7123
2008-07-21,0.5739
2008-07-22,4.2796
2008-07-23,3.9672
2008-07-24,2.3684
2008-07-25,2.0566
2008-07-28,-5.9193999999999996
2008-07-29,4.8193
2008-07-30,1.4049
2008-07-31,-0.8816
2008-08-01,-1.3977
2008-08-04,-0.9021
2008-08-05,-0.2601
2008-08-06,1.6949
2008-08-07,-18.7179
2008-08-08,5.6782
2008-08-11,12.3881
2008-08-12,2.3904
2008-08-13,4.1505
2008-08-14,0.9963
2008-08-15,2.0962
2008-08-18,-1.2077
2008-08-19,-1.7115
2008-08-20,-0.4975
2008-08-21,-0.625
2008-08-22,1.3836
2008-08-25,2.4814
2008-08-26,3.632
2008-08-27,0.3505
2008-08-28,3.8417
2008-08-29,-0.6726
2008-09-02,1.693
2008-09-03,2.7747
2008-09-04,-1.2959
2008-09-05,1.0941
2008-09-08,2.9221
2008-09-09,-3.7855
2008-09-10,-0.5464
2008-09-11,-1.2088
2008-09-12,-1.2236
2008-09-15,-11.036
2008-09-16,5.3165
2008-09-17,7.4519
2008-09-18,10.962
2008-09-19,-0.3024
2008-09-22,-10.2123
2008-09-23,-2.5901
2008-09-24,-4.8555
2008-09-25,0.243
2008-09-26,-5.8182
2008-09-29,2.7027
2008-09-30,-4.5113
2008-10-01,-3.0184
2008-10-02,-0.6766
2008-10-03,-5.4496
2008-10-06,-4.4669
2008-10-07,-7.5415
2008-10-08,4.2414
2008-10-09,-2.1909
2008-10-10,7.36
2008-10-13,6.5574
2008-10-14,1.8182
2008-10-15,-5.9066
2008-10-16,7.1533
2008-10-17,0.9537
2008-10-20,-5.9379
2008-10-21,-1.8651
2008-10-22,-9.7953
2008-10-23,-6.6451
2008-10-24,3.8194
2008-10-27,-7.8595
2008-10-28,15.971
2008-10-29,2.3474
2008-10-30,5.1988
2008-10-31,2.907
2008-11-03,2.9661
2008-11-04,-1.7833
2008-11-05,-11.1732
2008-11-06,-4.5597
2008-11-07,9.5552
2008-11-10,-8.4211
2008-11-11,5.2545
2008-11-12,-9.6724
2008-11-13,-1.8998
2008-11-14,-16.3732
2008-11-17,0.8421
2008-11-18,-2.9228
2008-11-19,-3.2258
2008-11-20,7.1111
2008-11-21,7.6763
2008-11-24,8.6705
2008-11-25,-9.7518
2008-11-26,0.3929
2008-11-28,3.7182
2008-12-01,-16.4151
2008-12-02,3.1603
2008-12-03,0.0
2008-12-04,-0.6565
2008-12-05,11.4537
2008-12-08,10.4743
2008-12-09,-0.3578
2008-12-10,-5.2065
2008-12-11,-6.8182
2008-12-12,-0.4065
2008-12-15,1.8367
2008-12-16,3.8076
2008-12-17,1.1583
2008-12-18,-8.5878
2008-12-19,4.8017
2008-12-22,3.3865
2008-12-23,0.1927
2008-12-24,0.9615
2008-12-26,-0.7619
2008-12-29,-0.5758
2008-12-30,10.2317
2008-12-31,7.1804
2009-01-02,0.817
2009-01-05,2.4311
2009-01-06,2.057
2009-01-07,6.3566
2009-01-08,1.0204
2009-01-09,-4.4733
2009-01-12,7.855
2009-01-13,2.521
2009-01-14,0.1366
2009-01-15,-2.1828
2009-01-16,1.3947
2009-01-20,-3.7138999999999998
2009-01-21,6.1429
2009-01-22,-6.0565
2009-01-23,3.8682
2009-01-26,7.0345
2009-01-27,0.2577
2009-01-28,1.0283
2009-01-29,5.3435
2009-01-30,6.2802
2009-02-02,3.1818
2009-02-03,0.0
2009-02-04,-0.1101
2009-02-05,-4.4101
2009-02-06,-3.6909
2009-02-09,1.3174000000000001
2009-02-10,-7.8014
2009-02-11,5.3846
2009-02-12,-1.7032
2009-02-13,-2.8465
2009-02-17,-1.7833999999999999
2009-02-18,0.6485
2009-02-19,-0.7732
2009-02-20,-6.4935
2009-02-23,-9.4444
2009-02-24,3.5276
2009-02-25,-4.1481
2009-02-26,-1.2365
2009-02-27,-78.7167
2009-03-02,87.5
2009-03-03,15.2941
2009-03-04,-12.585
2009-03-05,-18.2879
2009-03-06,13.3333
2009-03-09,-15.9664
2009-03-10,0.0
2009-03-11,-6.5
2009-03-12,5.3476
2009-03-13,2.0305
2009-03-16,-3.4826
2009-03-17,3.6082
2009-03-18,0.0
2009-03-19,-0.4975
2009-03-20,-6.0
2009-03-23,1.0638
2009-03-24,-2.6316
2009-03-25,3.7838000000000003
2009-03-26,-3.125
2009-03-27,-0.5376
2009-03-30,0.5405
2009-03-31,15.0538
2009-04-01,8.8785
2009-04-02,-1.2876
2009-04-03,0.4348
2009-04-06,6.4935
2009-04-07,-0.813
2009-04-08,-2.8689
2009-04-09,4.6414
2009-04-13,0.4032
2009-04-14,2.8112
2009-04-15,-1.1719
2009-04-16,12.6482
2009-04-17,-7.3684
2009-04-20,-0.7576
2009-04-21,9.9237
2009-04-22,-3.4722
2009-04-23,-5.7554
2009-04-24,9.542
2009-04-27,-2.439
2009-04-28,-0.7143
2009-04-29,20.8633
2009-04-30,-3.2738
2009-05-01,0.0
2009-05-04,7.3846
2009-05-05,0.0
2009-05-06,-7.4499
2009-05-07,0.3096
2009-05-08,17.5926
2009-05-11,6.5617
2009-05-12,2.2167
2009-05-13,-5.5422
2009-05-14,0.5102
2009-05-15,2.2843
2009-05-18,22.8288
2009-05-19,-2.4242
2009-05-20,-4.1408
2009-05-21,0.6479
2009-05-22,0.2146
2009-05-26,4.9251000000000005
2009-05-27,-1.0204
2009-05-28,1.0309
2009-05-29,-15.102
2009-06-01,-27.4038
2009-06-02,-19.8675
2009-06-03,1.2397
2009-06-04,8.5714
2009-06-05,-1.8797000000000001
2009-06-08,1.1494
2009-06-09,-3.4091
2009-06-10,-0.7843
2009-06-11,2.3715
2009-06-12,4.6332
2009-06-15,-3.69
2009-06-16,-4.5977
2009-06-17,-2.8112
2009-06-18,2.0661
2009-06-19,-2.4291
2009-06-22,-0.4149
2009-06-23,0.4167
2009-06-24,0.0
2009-06-25,-0.4149
2009-06-26,-2.9167
2009-06-29,0.4292
2009-06-30,-0.4274
2009-07-01,2.1459
2009-07-02,-3.7815
2009-07-06,0.8734
2009-07-07,-2.1645
2009-07-08,-0.4425
2009-07-09,-0.8889
2009-07-10,3.5874
2009-07-13,0.8658
2009-07-14,-0.8584
2009-07-15,1.7316
2009-07-16,0.4255
2009-07-17,-1.6949
2009-07-20,0.8621
2009-07-21,2.1368
2009-07-22,2.0921
2009-07-23,-1.2295
2009-07-24,3.7344
2009-07-27,-0.8
2009-07-28,3.2258
2009-07-29,-3.125
2009-07-30,6.8548
2009-07-31,-0.7547
2009-08-03,2.6616
2009-08-04,0.3704
2009-08-05,1.476
2009-08-06,-1.0909
2009-08-07,11.3971
2009-08-10,-2.6403
2009-08-11,1.6949
2009-08-12,4.6667
2009-08-13,4.7771
2009-08-14,-4.5593
2009-08-17,-7.3248
2009-08-18,0.3436
2009-08-19,1.3699
2009-08-20,-4.3919
2009-08-21,0.0
2009-08-24,0.7067
2009-08-25,-2.4561
2009-08-26,6.8345
2009-08-27,-0.6734
2009-08-28,0.678
2009-08-31,-4.7138
2009-09-01,-5.6537
2009-09-02,0.7491
2009-09-03,2.974
2009-09-04,0.361
2009-09-08,-1.0791
2009-09-09,1.0909
2009-09-10,1.7986
2009-09-11,-1.0601
2009-09-14,7.1429
2009-09-15,1.3333
2009-09-16,2.3026
2009-09-17,0.6431
2009-09-18,2.2364
2009-09-21,-2.5
2009-09-22,0.0
2009-09-23,-4.4872
2009-09-24,-2.0134
2009-09-25,3.4247
2009-09-28,5.9603
2009-09-29,0.0
2009-09-30,-3.125
2009-10-01,0.0
2009-10-02,-6.7742
2009-10-05,4.4983
2009-10-06,-3.9735
2009-10-07,-1.7241
2009-10-08,4.2105
2009-10-09,2.6936
2009-10-12,1.6393
2009-10-13,-6.4516
2009-10-14,5.5172
2009-10-15,-0.6536
2009-10-16,1.6447
2009-10-19,-4.8544
2009-10-20,-4.0816
2009-10-21,5.6738
2009-10-22,0.6711
2009-10-23,-1.6667
2009-10-26,1.0169
2009-10-27,-3.3557
2009-10-28,-1.7361
2009-10-29,0.7067
2009-10-30,-3.5088
2009-11-02,0.7273
2009-11-03,-1.444
2009-11-04,-5.1282
2009-11-05,17.3745
2009-11-06,5.2632
2009-11-09,3.4375
2009-11-10,2.719
2009-11-11,9.1176
2009-11-12,-1.3477000000000001
2009-11-13,2.1858
2009-11-16,3.4759
2009-11-17,2.8424
2009-11-18,-7.0352
2009-11-19,3.2432
2009-11-20,0.0
2009-11-23,4.9738
2009-11-24,3.2419000000000002
2009-11-25,6.0386
2009-11-27,-11.6173
2009-11-30,2.5773
2009-12-01,5.5276
2009-12-02,2.8571
2009-12-03,-1.3889
2009-12-04,4.6948
2009-12-07,13.901299999999999
2009-12-08,1.7717
2009-12-09,-0.3868
2009-12-10,-1.5534
2009-12-11,1.5779
2009-12-14,4.6602
2009-12-15,0.5566
2009-12-16,1.2915
2009-12-17,3.643
2009-12-18,12.478
2009-12-21,-1.5625
2009-12-22,-12.857099999999999
2009-12-23,4.7359
2009-12-24,-4.8696
2009-12-28,-2.3766
2009-12-29,-8.427
2009-12-30,-0.2045
2009-12-31,3.6885
2010-01-04,9.0909
2010-01-05,3.8043
2010-01-06,-4.5375
2010-01-07,-0.1828
2010-01-08,-17.2161
2010-01-11,-0.885
2010-01-12,1.7856999999999998
2010-01-13,-0.2193
2010-01-14,3.2967
2010-01-15,2.5532
2010-01-19,3.3195
2010-01-20,-2.6104000000000003
2010-01-21,-4.5361
2010-01-22,-4.5356
2010-01-25,1.81
2010-01-26,-2.6667
2010-01-27,1.8265
2010-01-28,-3.8117
2010-01-29,-2.5641
2010-02-01,3.8278
2010-02-02,-0.4608
2010-02-03,-7.6389
2010-02-04,1.0025
2010-02-05,1.4888
2010-02-08,1.956
2010-02-09,1.6787
2010-02-10,-3.3019
2010-02-11,0.2439
2010-02-12,-4.6229
2010-02-16,4.0816
2010-02-17,4.902
2010-02-18,-1.8692
2010-02-19,1.6667
2010-02-22,-3.2787
2010-02-23,-2.6634
2010-02-24,0.2488
2010-02-25,-0.2481
2010-02-26,-2.7363
2010-03-01,2.8133
2010-03-02,6.4677
2010-03-03,5.1402
2010-03-04,-2.6667
2010-03-05,0.9132
2010-03-08,-2.2624
2010-03-09,3.2407
2010-03-10,1.5695000000000001
2010-03-11,-0.2208
2010-03-12,0.6637
2010-03-15,1.978
2010-03-16,1.0776
2010-03-17,1.2793
2010-03-18,0.4211
2010-03-19,-2.5157
2010-03-22,-0.6452
2010-03-23,0.4329
2010-03-24,-0.6466
2010-03-25,-1.0846
2010-03-26,-0.6579
2010-03-29,2.8698
2010-03-30,-1.073
2010-03-31,-6.5076
2010-04-01,8.8167
2010-04-05,2.1322
2010-04-06,-2.9228
2010-04-07,-2.5806
2010-04-08,-0.883
2010-04-09,-1.5590000000000002
2010-04-12,0.4525
2010-04-13,0.2252
2010-04-14,1.573
2010-04-15,-2.2124
2010-04-16,-6.1086
2010-04-19,-1.9277
2010-04-20,1.7199
2010-04-21,-2.1739
2010-04-22,0.9877
2010-04-23,-0.978
2010-04-26,0.4938
2010-04-27,-3.1941
2010-04-28,-1.0152
2010-04-29,3.8462
2010-04-30,0.2469
2010-05-03,-0.2463
2010-05-04,-7.1605
2010-05-05,-10.1064
2010-05-06,-6.5089
2010-05-07,-1.5823
2010-05-10,7.074
2010-05-11,5.1051
2010-05-12,5.7143
2010-05-13,-4.5946
2010-05-14,-4.8159
2010-05-17,-1.4881
2010-05-18,3.0211
2010-05-19,5.8651
2010-05-20,-13.8504
2010-05-21,0.3215
2010-05-24,0.3205
2010-05-25,-3.5144
2010-05-26,-0.3311
2010-05-27,6.9767
2010-05-28,-2.795
2010-06-01,-6.0703
2010-06-02,7.1429
2010-06-03,-2.5397
2010-06-04,-10.0977
2010-06-07,-3.2609
2010-06-08,7.4906
2010-06-09,0.6969
2010-06-10,6.5744
2010-06-11,7.1429
2010-06-14,10.6061
2010-06-15,11.7808
2010-06-16,-5.3922
2010-06-17,-2.8497
2010-06-18,-4.0
2010-06-21,0.5556
2010-06-22,-1.3812
2010-06-23,-3.3613
2010-06-24,-5.5072
2010-06-25,-3.681
2010-06-28,-5.0955
2010-06-29,-3.3557
2010-06-30,-6.25
2010-07-01,-4.0741
2010-07-02,3.0888
2010-07-06,-3.3708
2010-07-07,7.3643
2010-07-08,-0.361
2010-07-09,4.7101
2010-07-12,-1.0381
2010-07-13,6.6434
2010-07-14,-2.623
2010-07-15,-2.3569
2010-07-16,-6.5517
2010-07-19,1.845
2010-07-20,4.7101
2010-07-21,-2.4221
2010-07-22,4.2553
2010-07-23,2.3810000000000002
2010-07-26,8.6379
2010-07-27,2.1407
2010-07-28,-5.9879999999999995
2010-07-29,-1.2739
2010-07-30,3.5484
2010-08-02,1.5575999999999999
2010-08-03,-1.8405
2010-08-04,2.5
2010-08-05,-4.5732
2010-08-06,-3.1949
2010-08-09,3.3003
2010-08-10,-8.6262
2010-08-11,-3.8462
2010-08-12,6.1818
2010-08-13,3.0822
2010-08-16,-2.6578
2010-08-17,2.3891
2010-08-18,-1.0
2010-08-19,-5.3872
2010-08-20,3.2028
2010-08-23,-2.7586
2010-08-24,-1.0638
2010-08-25,1.0753
2010-08-26,1.4184
2010-08-27,2.7972
2010-08-30,-5.102
2010-08-31,-0.7168
2010-09-01,4.6931
2010-09-02,-0.3448
2010-09-03,1.3841
2010-09-07,-3.0717
2010-09-08,0.0
2010-09-09,7.0423
2010-09-10,4.2763
2010-09-13,17.3502
2010-09-14,-0.5376
2010-09-15,-3.5135
2010-09-16,1.4006
2010-09-17,3.3149
2010-09-20,6.6845
2010-09-21,-4.01
2010-09-22,-1.8277
2010-09-23,-1.3298
2010-09-24,5.3908
2010-09-27,2.8133
2010-09-28,-0.4975
2010-09-29,-0.5
2010-09-30,0.2513
2010-10-01,0.5013
2010-10-04,-3.4913
2010-10-05,0.7752
2010-10-06,-0.2564
2010-10-07,0.0
2010-10-08,1.7995
2010-10-11,-1.7677
2010-10-12,-0.2571
2010-10-13,0.7732
2010-10-14,-2.046
2010-10-15,0.2611
2010-10-18,-1.3021
2010-10-19,-1.3193
2010-10-20,1.0695000000000001
2010-10-21,-2.6455
2010-10-22,-0.2717
2010-10-25,-2.7248
2010-10-26,0.5602
2010-10-27,-1.9499
2010-10-28,3.4091
2010-10-29,1.6484
2010-11-01,-2.4324
2010-11-02,2.2161
2010-11-03,2.439
2010-11-04,-2.3810000000000002
2010-11-05,-3.794
2010-11-08,-0.5634
2010-11-09,-1.6997
2010-11-10,-3.7464
2010-11-11,9.8802
2010-11-12,1.3624
2010-11-15,1.0753
2010-11-16,-0.5319
2010-11-17,2.1390000000000002
2010-11-18,4.1885
2010-11-19,0.5025
2010-11-22,1.25
2010-11-23,0.2469
2010-11-24,1.9704000000000002
2010-11-26,-0.2415
2010-11-29,2.9055999999999997
2010-11-30,0.9412
2010-12-01,7.2261
2010-12-02,4.3478
2010-12-03,1.6667
2010-12-06,3.2787
2010-12-07,1.4881
2010-12-08,4.9853
2010-12-09,1.4898
2010-12-10,-1.1009
2010-12-13,3.3395
2010-12-14,-0.8977
2010-12-15,7.4275
2010-12-16,2.0236
2010-12-17,0.6612
2010-12-20,2.9557
2010-12-21,-0.319
2010-12-22,0.32
2010-12-23,1.1962
2010-12-27,-0.2364
2010-12-28,0.6319
2010-12-29,0.0
2010-12-30,-3.9246
2010-12-31,0.0
2011-01-03,1.1438
2011-01-04,1.454
2011-01-05,0.9554
2011-01-06,0.6703
2011-01-07,1.5276
2011-01-10,5.5556
2011-01-11,-2.6316
2011-01-12,1.3514
2011-01-13,-2.2222
2011-01-14,1.5152
2011-01-18,-3.2836
2011-01-19,-14.6605
2011-01-20,-7.9566
2011-01-21,-3.1434
2011-01-24,1.4199
2011-01-25,-1.4
2011-01-26,4.2596
2011-01-27,0.3891
2011-01-28,-5.0388
2011-01-31,1.8367
2011-02-01,-1.8035999999999999
2011-02-02,-0.6122
2011-02-03,-0.4107
2011-02-04,-2.8866
2011-02-07,-2.3355
2011-02-08,1.9565000000000001
2011-02-09,10.0213
2011-02-10,-3.6822
2011-02-11,3.8228999999999997
2011-02-14,-5.814
2011-02-15,0.0
2011-02-16,1.4403000000000001
2011-02-17,4.6653
2011-02-18,-1.1628
2011-02-22,-1.7647
2011-02-23,0.3992
2011-02-24,1.7893
2011-02-25,3.3203
2011-02-28,5.6711
2011-03-01,-5.9033999999999995
2011-03-02,-3.6122
2011-03-03,2.3669000000000002
2011-03-04,-4.0462
2011-03-07,-0.6024
2011-03-08,2.8283
2011-03-09,-2.7504999999999997
2011-03-10,-5.2525
2011-03-11,-0.2132
2011-03-14,-3.8462
2011-03-15,3.5556
2011-03-16,-3.4335
2011-03-17,0.0
2011-03-18,5.5556
2011-03-21,5.8947
2011-03-22,2.6839
2011-03-23,0.2904
2011-03-24,0.1931
2011-03-25,-2.6975
2011-03-28,2.1782
2011-03-29,1.7442
2011-03-30,0.7619
2011-03-31,-0.5671
2011-04-01,-0.1901
2011-04-04,1.3333
2011-04-05,-2.8195
2011-04-06,3.0948
2011-04-07,2.2514
2011-04-08,-2.9358
2011-04-11,-0.5671
2011-04-12,-0.1901
2011-04-13,-5.1429
2011-04-14,-1.8072
2011-04-15,0.409
2011-04-18,-0.8147
2011-04-19,8.2136
2011-04-20,4.1746
2011-04-21,3.8251
2011-04-25,4.9123
2011-04-26,4.1806
2011-04-27,-1.9262000000000001
2011-04-28,0.3273
2011-04-29,-0.9788
2011-05-02,0.4942
2011-05-03,-3.9344
2011-05-04,-1.5358
2011-05-05,-1.0399
2011-05-06,2.627
2011-05-09,0.8532
2011-05-10,1.8613
2011-05-11,1.3289
2011-05-12,-0.6557
2011-05-13,0.0
2011-05-16,-0.165
2011-05-17,-0.8264
2011-05-18,-0.6667
2011-05-19,-4.1946
2011-05-20,-1.2259
2011-05-23,-3.9007
2011-05-24,-0.1845
2011-05-25,2.403
2011-05-26,1.083
2011-05-27,4.1071
2011-05-31,-2.2298
2011-06-01,-10.526299999999999
2011-06-02,1.5686
2011-06-03,4.4402
2011-06-06,-3.8817
2011-06-07,2.6923
2011-06-08,-2.4345
2011-06-09,-1.7274
2011-06-10,-3.7109
2011-06-13,-5.071
2011-06-14,1.0684
2011-06-15,-4.8626000000000005
2011-06-16,6.4444
2011-06-17,-6.6806
2011-06-20,2.6846
2011-06-21,0.6536
2011-06-22,-3.6797
2011-06-23,1.3483
2011-06-24,6.2084
2011-06-27,-0.6263
