ticker,LIFS US Equity
2014-04-22,77.7778
2014-04-23,-28.125
2014-04-24,-30.4348
2014-04-25,25.0
2014-04-28,-10.0
2014-04-29,-11.1111
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,-6.25
2014-05-07,6.6667
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,12.5
2014-05-13,-11.1111
2014-05-14,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,200.0
2014-05-21,-58.3333
2014-05-23,-20.0
2014-05-27,12.5
2014-05-29,-11.1111
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,175.0
2014-06-09,-65.9091
2014-06-10,33.3333
2014-06-11,0.0
2014-06-13,20.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-06-25,50.0
2014-06-26,-33.3333
2014-06-27,25.0
2014-06-30,-19.3333
2014-07-01,32.2314
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-6.25
2014-07-08,-20.0
2014-07-09,-8.3333
2014-07-14,9.0909
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-8.3333
2014-07-22,18.1818
2014-07-23,-7.6923
2014-07-25,-16.6667
2014-07-30,10.0
2014-08-04,-18.1818
2014-08-05,33.3333
2014-08-06,-8.3333
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,-18.1818
2014-08-12,11.1111
2014-08-13,0.0
2014-08-14,20.0
2014-08-18,-25.0
2014-08-21,11.1111
2014-08-22,20.0
2014-08-25,-25.0
2014-08-26,11.1111
2014-08-27,-10.0
2014-08-28,0.0
2014-09-02,-11.1111
2014-09-03,25.0
2014-09-04,-10.0
2014-09-08,-33.3333
2014-09-09,50.0
2014-09-10,-11.1111
2014-09-11,0.0
2014-09-15,0.0
2014-09-16,12.5
2014-09-17,-11.1111
2014-09-19,-12.5
2014-09-22,0.0
2014-09-23,14.2857
2014-09-24,-12.5
2014-09-26,0.0
2014-09-29,-14.2857
2014-09-30,16.6667
2014-10-01,-57.1429
2014-10-02,166.6667
2014-10-03,0.0
2014-10-06,0.0
2014-10-08,-12.5
2014-10-13,14.2857
2014-10-14,-25.0
2014-10-15,41.6667
2014-10-20,-41.1765
2014-10-21,40.0
2014-10-22,-14.2857
2014-10-23,0.0
2014-10-24,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-06,-16.6667
2014-11-07,20.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-16.6667
2014-11-18,0.0
2014-11-19,20.0
2014-11-20,-16.6667
2014-11-21,0.0
2014-11-25,0.0
2014-11-26,20.0
2014-11-28,-50.0
2014-12-01,33.3333
2014-12-02,-25.0
2014-12-03,0.0
2014-12-04,-33.3333
2014-12-05,0.0
2014-12-08,100.0
2014-12-09,0.0
2014-12-10,-50.0
2014-12-11,0.0
2014-12-12,50.0
2014-12-15,-33.3333
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,50.0
2014-12-19,-33.3333
2014-12-22,0.0
2014-12-23,-50.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-12,-90.0
2015-01-13,4900.0
2015-01-14,40.0
2015-01-15,-57.1429
2015-01-16,133.3333
2015-01-20,0.0
2015-01-22,-85.7143
2015-01-23,0.0
2015-01-28,0.0
2015-01-29,100.0
2015-02-03,-50.0
2015-02-04,-50.0
2015-02-06,100.0
2015-02-10,50.0
2015-02-11,-66.6667
2015-02-12,900.0
2015-02-18,-90.0
2015-02-19,700.0
2015-02-20,-87.5
2015-02-25,300.0
2015-02-26,-75.0
2015-03-02,200.0
2015-03-03,-33.3333
2015-03-09,-90.0
2015-03-10,400.0
2015-03-13,120.0
2015-03-16,-9.0909
2015-03-25,0.0
2015-03-27,0.0
2015-03-31,-90.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-14,0.0
2015-04-16,0.0
2015-04-22,400.0
2015-04-23,-80.0
2015-04-27,400.0
2015-05-11,40.0
2015-05-13,0.0
2015-05-14,-28.5714
2015-05-15,-80.0
2015-05-22,500.0
2015-05-27,0.0
2015-05-29,-83.3333
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,400.0
2015-06-04,900.0
2015-06-05,-80.0
2015-06-08,0.0
2015-06-11,0.0
2015-06-12,100.0
2015-06-15,-50.0
2015-06-16,-90.0
2015-06-17,900.0
2015-06-18,0.0
2015-06-22,-90.0
2015-06-23,900.0
2015-06-24,-80.0
2015-06-25,200.0
2015-06-26,-83.3333
2015-07-10,0.0
2015-07-13,600.0
2015-07-14,-14.2857
2015-07-15,-83.3333
2015-07-20,0.0
2015-07-24,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-06,0.0
2015-08-12,-87.5
2015-08-13,50.0
2015-08-14,266.6667
2015-08-17,627.2727
2015-08-19,100.0
2015-08-20,-93.125
2015-08-21,-81.8182
2015-08-24,7900.0
2015-08-28,0.0
2015-09-01,-90.0
2015-09-02,-87.5
2015-09-03,700.0
2015-09-08,1900.0
2015-09-09,-99.375
2015-09-17,7900.0
2015-09-18,-98.75
2015-09-23,700.0
2015-09-24,-87.5
2015-09-28,450.0
2015-09-29,0.0
2015-10-07,-81.8182
2015-10-09,700.0
2015-10-14,-87.5
2015-10-26,700.0
2015-10-27,-87.5
2015-11-03,0.0
2015-11-05,1900.0
2015-11-06,12.5
2015-11-12,-95.5556
2015-11-16,0.0
2015-11-18,300.0
2015-11-27,100.0
2015-11-30,400.0
2015-12-01,0.0
2015-12-02,-80.0
2015-12-03,-87.5
2015-12-07,0.0
2015-12-08,3900.0
2015-12-09,-97.5
2015-12-10,300.0
2015-12-11,-75.0
2015-12-14,300.0
2015-12-15,-75.0
2015-12-16,700.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,100.0
2015-12-23,-50.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,-18.75
2015-12-30,-84.6154
2016-01-04,0.0
2016-01-12,700.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,-87.5
2016-01-25,0.0
2016-01-28,700.0
2016-01-29,-87.5
2016-02-01,0.0
2016-02-08,50.0
2016-02-11,0.0
2016-02-29,433.3333
2016-03-02,-87.5
2016-03-08,700.0
2016-03-11,-81.25
2016-03-16,-33.3333
2016-03-21,0.0
2016-04-21,0.0
2016-04-29,0.0
2016-05-09,300.0
2016-05-10,-75.0
2016-05-11,0.0
2016-05-16,0.0
2016-05-17,-20.0
2016-05-26,900.0
2016-05-27,-87.5
2016-06-01,700.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-13,-87.5
2016-06-14,3900.0
2016-06-15,-97.5
2016-06-23,1500.0
2016-07-01,150.0
2016-07-05,-97.5
2016-07-12,700.0
2016-07-14,-81.25
2016-07-15,433.3333
2016-07-18,100.0
2016-08-03,-50.0
2016-08-16,-87.5
2016-08-31,0.0
2016-09-02,3900.0
2016-09-06,202.5
2016-09-12,0.0
2016-09-22,-0.8264
2016-09-23,-97.9167
2016-09-30,0.0
2016-10-05,220.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-17,0.0
2016-10-27,0.0
2016-11-07,0.0
2016-11-08,-87.5
2016-11-14,0.0
2016-11-16,50.0
2016-11-18,0.0
2016-11-23,0.0
2016-11-25,166.6667
2016-11-28,-62.5
2016-11-29,166.6667
2016-12-05,0.0
2016-12-06,-62.5
2016-12-07,-33.3333
2016-12-08,0.0
2016-12-12,50.0
2016-12-14,-33.3333
2016-12-19,50.0
2016-12-21,0.0
2016-12-27,0.0
2016-12-28,66.6667
2016-12-29,0.0
2016-12-30,-40.0
2017-01-03,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-12,0.0
2017-01-23,66.6667
2017-01-25,0.0
2017-01-26,0.0
2017-01-31,-60.0
2017-02-02,150.0
2017-02-03,-60.0
2017-02-06,150.0
2017-02-08,0.0
2017-02-15,-60.0
2017-02-16,0.0
2017-02-21,50.0
2017-02-28,-33.3333
2017-03-07,0.0
2017-03-08,0.0
2017-03-13,0.0
2017-03-27,50.0
2017-03-28,-33.3333
2017-03-29,0.0
2017-03-31,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-24,0.0
2017-05-01,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-09,0.0
2017-05-11,0.0
2017-05-15,50.0
2017-05-16,-33.3333
2017-05-19,50.0
2017-05-22,-33.3333
2017-05-30,0.0
2017-06-06,60.0
2017-06-12,50.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-26,0.0
2017-07-03,0.0
2017-07-07,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-14,1566.6667
2017-07-24,30.0
2017-07-28,-23.0769
2017-07-31,-94.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-07,0.0
2017-08-10,-66.6667
2017-08-11,200.0
2017-08-16,233.3333
2017-08-17,-70.0
2017-08-25,33.3333
2017-09-08,-25.0
2017-09-11,0.0
2017-09-12,66.6667
2017-10-02,-40.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-24,0.0
2017-10-31,-66.6667
2017-11-02,0.0
2017-11-07,200.0
2017-11-13,-33.3333
2017-11-14,-50.0
2017-12-04,100.0
2017-12-05,-95.0
2017-12-06,900.0
2017-12-12,900.0
2017-12-14,-90.0
2017-12-21,0.0
2017-12-26,0.0
2017-12-28,-99.0
2018-01-02,0.0
2018-01-03,9900.0
2018-01-08,0.0
2018-01-11,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-27,0.0
2018-03-02,0.0
2018-03-06,0.0
2018-03-08,100.0
2018-03-12,-50.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-20,-99.0
2018-03-23,9900.0
2018-04-04,0.0
2018-04-09,0.0
2018-04-17,-90.0
2018-05-18,-90.0
2018-05-22,9900.0
2018-05-23,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-06-29,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-08-31,0.0
2018-09-14,-99.0
2018-09-25,900.0
2018-09-26,900.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-09,0.0
2018-10-16,-90.0
2018-10-25,900.0
2018-11-06,0.0
2018-11-27,-99.0
2018-11-29,19900.0001
2018-11-30,-50.0
2018-12-06,0.0
2018-12-17,0.0
2018-12-20,-90.0
2018-12-21,900.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-08,0.0
2019-02-21,0.0
2019-03-08,-99.0
2019-03-15,0.0
2019-03-25,0.0
2019-04-08,0.0
2019-05-08,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-17,-90.0
2019-05-31,0.0
2019-06-12,0.0
2019-07-01,0.0
2019-07-02,9900.0
2019-07-11,0.0
2019-07-15,-99.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,9900.0
2019-08-05,-99.0
2019-08-08,0.0
2019-08-15,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-12,9900.0
2019-09-17,-99.0
2019-09-20,0.0
2019-10-31,0.0
2019-11-12,0.0
2019-11-14,0.0
2019-12-13,0.0
2019-12-17,99900.0003
2019-12-19,-99.9
2019-12-20,9900.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-90.0
2019-12-31,-90.0
2020-01-13,0.0
2020-02-05,999900.0025
2020-02-10,0.0
2020-02-11,-99.0
2020-02-20,100.0
2020-02-24,0.0
2020-02-28,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-06,-50.0
2020-03-09,0.0
2020-03-26,-99.0
2020-05-07,9900.0
2020-05-08,-99.0
2020-05-12,0.0
2020-05-18,9900.0
2020-05-27,0.0
2020-06-03,0.0
2020-06-05,0.0
2020-06-09,0.0
2020-06-10,900.0
2020-06-11,0.0
2020-06-15,0.0
2020-06-19,-90.0
2020-06-22,0.0
2020-07-01,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-22,0.0
2020-07-23,0.0
