ticker,ONCT US Equity
2004-06-24,-2.9484
2004-06-25,-2.4473
2004-06-28,-5.8824
2004-06-29,-1.4706000000000001
2004-06-30,-2.8918
2004-07-01,0.4803
2004-07-02,-0.5736
2004-07-06,0.0
2004-07-07,0.0
2004-07-08,0.0
2004-07-09,-2.7885
2004-07-12,-8.2097
2004-07-13,-0.6466
2004-07-14,0.1085
2004-07-15,-0.4334
2004-07-16,-1.6322
2004-07-19,0.885
2004-07-20,-2.5219
2004-07-21,-3.3746
2004-07-22,-0.9313
2004-07-23,5.4054
2004-07-26,-4.0134
2004-07-27,3.3682
2004-07-28,-1.1236
2004-07-29,-2.5
2004-07-30,-0.8159
2004-08-02,8.5781
2004-08-03,-1.4069
2004-08-04,-2.3052
2004-08-05,3.3708
2004-08-06,-3.4783
2004-08-09,-0.3378
2004-08-10,0.0
2004-08-11,0.565
2004-08-12,-1.7978
2004-08-13,4.4622
2004-08-16,-1.862
2004-08-17,-1.2277
2004-08-18,0.678
2004-08-19,0.5612
2004-08-20,3.3482
2004-08-23,0.6587
2004-08-24,0.9548
2004-08-25,1.169
2004-08-26,3.0462
2004-08-27,4.5872
2004-08-30,-2.6316
2004-08-31,6.9069
2004-09-01,2.2472
2004-09-02,1.6484
2004-09-03,0.4505
2004-09-07,0.2691
2004-09-08,-2.8623
2004-09-09,-3.8674
2004-09-10,9.4828
2004-09-13,-2.7997
2004-09-14,1.1701
2004-09-15,-1.6014
2004-09-16,-1.6275
2004-09-17,4.8713
2004-09-20,-1.8405
2004-09-21,-0.4464
2004-09-22,0.5381
2004-09-23,0.7136
2004-09-24,-1.4172
2004-09-27,0.1797
2004-09-28,-0.4484
2004-09-29,0.6306
2004-09-30,4.3868
2004-10-01,3.0875
2004-10-04,0.2496
2004-10-05,-0.4979
2004-10-06,2.2519
2004-10-07,-0.8972
2004-10-08,-0.0823
2004-10-11,0.0824
2004-10-12,0.0
2004-10-13,-0.9877
2004-10-14,-2.0781
2004-10-15,-3.4805
2004-10-18,4.9252
2004-10-19,-1.0897000000000001
2004-10-20,3.8136
2004-10-21,-0.6531
2004-10-22,-1.3969
2004-10-25,0.5
2004-10-26,0.1658
2004-10-27,1.4073
2004-10-28,-1.4694
2004-10-29,-1.6156000000000001
2004-11-01,1.0526
2004-11-02,-2.3333
2004-11-03,1.0239
2004-11-04,0.7601
2004-11-05,-0.8382
2004-11-08,-2.6205
2004-11-09,-2.7778
2004-11-10,0.0
2004-11-11,2.6786
2004-11-12,1.5652
2004-11-15,-4.5377
2004-11-16,0.8969
2004-11-17,2.9333
2004-11-18,3.1952
2004-11-19,14.6444
2004-11-22,-2.0438
2004-11-23,10.693
2004-11-24,-5.4191
2004-11-26,1.4235
2004-11-29,-5.8246
2004-11-30,-0.149
2004-12-01,0.8209
2004-12-02,-0.074
2004-12-03,-1.6296
2004-12-06,1.6566
2004-12-07,-0.0741
2004-12-08,0.9637
2004-12-09,-0.5947
2004-12-10,0.4506
2004-12-13,-0.3676
2004-12-14,1.3284
2004-12-15,0.437
2004-12-16,-3.6983
2004-12-17,0.1883
2004-12-20,0.1127
2004-12-21,0.8258
2004-12-22,0.3723
2004-12-23,-0.5119
2004-12-27,-0.082
2004-12-28,1.4925
2004-12-29,0.7353
2004-12-30,-0.365
2004-12-31,-1.1722
2005-01-03,-1.2602
2005-01-04,2.5526
2005-01-05,-3.0015
2005-01-06,0.1509
2005-01-07,0.9043
2005-01-10,1.0456
2005-01-11,-0.5913
2005-01-12,-8.3271
2005-01-13,1.8654
2005-01-14,3.5032
2005-01-18,-0.4615
2005-01-19,1.0046
2005-01-20,-0.5356
2005-01-21,-1.2308
2005-01-24,-1.0903
2005-01-25,-1.4961
2005-01-26,2.1503
2005-01-27,-2.0268
2005-01-28,1.9169
2005-01-31,1.8809
2005-02-01,-2.9231
2005-02-02,-4.3582
2005-02-03,-2.5684
2005-02-04,-1.6156000000000001
2005-02-07,4.8401
2005-02-08,0.9068
2005-02-09,-7.1078
2005-02-10,-8.7951
2005-02-11,-2.0251
2005-02-14,-5.0197
2005-02-15,-4.6632
2005-02-16,12.5
2005-02-17,4.2512
2005-02-18,0.6487
2005-02-22,-1.0129
2005-02-23,1.5814
2005-02-24,-3.5714
2005-02-25,8.452
2005-02-28,-8.1436
2005-03-01,-0.6673
2005-03-02,-1.4395
2005-03-03,-1.6553
2005-03-04,-1.0891
2005-03-07,0.0
2005-03-08,2.002
2005-03-09,1.2758
2005-03-10,0.0969
2005-03-11,-2.2265
2005-03-14,2.6733000000000002
2005-03-15,-1.0608
2005-03-16,7.0175
2005-03-17,-6.2842
2005-03-18,-1.2634
2005-03-21,-1.4764
2005-03-22,0.6993
2005-03-23,-0.2976
2005-03-24,-0.2985
2005-03-28,-0.499
2005-03-29,-0.6018
2005-03-30,-1.11
2005-03-31,-7.1429
2005-04-01,2.1978
2005-04-04,0.1075
2005-04-05,1.2889
2005-04-06,1.1665
2005-04-07,-0.3145
2005-04-08,-0.1052
2005-04-11,-0.5263
2005-04-12,-0.4233
2005-04-13,-1.169
2005-04-14,0.0
2005-04-15,-2.6882
2005-04-18,-2.7624
2005-04-19,2.2727
2005-04-20,-1.4889000000000001
2005-04-21,1.737
2005-04-22,-2.6608
2005-04-25,0.1139
2005-04-26,-0.5688
2005-04-27,2.1739
2005-04-28,-2.7996
2005-04-29,3.1106
2005-05-02,0.3352
2005-05-03,-1.4477
2005-05-04,1.6949
2005-05-05,13.8889
2005-05-06,-5.3659
2005-05-09,3.5052
2005-05-10,3.5857
2005-05-11,0.0
2005-05-12,-6.1538
2005-05-13,2.5615
2005-05-16,1.0989
2005-05-17,-3.5573
2005-05-18,-0.5123
2005-05-19,-2.2657
2005-05-20,0.1054
2005-05-23,-3.0526
2005-05-24,0.9772
2005-05-25,-0.9677
2005-05-26,0.8686
2005-05-27,0.0
2005-05-31,-2.6911
2005-06-01,4.3142
2005-06-02,0.4242
2005-06-03,-0.8448
2005-06-06,0.5325
2005-06-07,0.8475
2005-06-08,0.3151
2005-06-09,0.3141
2005-06-10,-0.8351
2005-06-13,0.0
2005-06-14,1.2631999999999999
2005-06-15,7.0686
2005-06-16,2.9126
2005-06-17,2.0755
2005-06-20,1.1091
2005-06-21,4.936
2005-06-22,-0.0871
2005-06-23,-5.5798
2005-06-24,-6.6482
2005-06-27,-3.363
2005-06-28,3.3777
2005-06-29,-2.2772
2005-06-30,0.7092
2005-07-01,8.4507
2005-07-05,0.9276
2005-07-06,0.7353
2005-07-07,0.365
2005-07-08,-1.1818
2005-07-11,1.012
2005-07-12,-2.0036
2005-07-13,-1.7658
2005-07-14,-1.2299
2005-07-15,2.2989
2005-07-18,2.9026
2005-07-19,0.091
2005-07-20,0.0
2005-07-21,0.0
2005-07-22,-1.9091
2005-07-25,-3.4291
2005-07-26,4.2226
2005-07-27,1.2891
2005-07-28,0.0
2005-07-29,5.9091000000000005
2005-08-01,3.0043
2005-08-02,-1.1667
2005-08-03,-3.0354
2005-08-04,-5.2174
2005-08-05,-1.1009
2005-08-08,-2.2263
2005-08-09,0.0949
2005-08-10,0.7583
2005-08-11,1.5992
2005-08-12,-5.0
2005-08-15,1.5594999999999999
2005-08-16,-3.071
2005-08-17,0.8911
2005-08-18,0.7851
2005-08-19,0.2921
2005-08-22,1.5534
2005-08-23,-0.8604
2005-08-24,-3.568
2005-08-25,3.5
2005-08-26,-2.6087
2005-08-29,1.6865
2005-08-30,-1.8537
2005-08-31,0.1988
2005-09-01,0.0
2005-09-02,-1.4881
2005-09-06,1.9134
2005-09-07,1.2846
2005-09-08,0.5854
2005-09-09,1.3578999999999999
2005-09-12,2.201
2005-09-13,7.5843
2005-09-14,-6.0923
2005-09-15,-4.1705
2005-09-16,2.4178
2005-09-19,-0.5194
2005-09-20,1.0916
2005-09-21,-3.9436999999999998
2005-09-22,-3.4213
2005-09-23,-3.8462
2005-09-26,0.0
2005-09-27,-3.0526
2005-09-28,-4.0174
2005-09-29,4.4118
2005-09-30,0.8667
2005-10-03,1.6112
2005-10-04,-2.1142
2005-10-05,-3.8877
2005-10-06,-6.0674
2005-10-07,-1.0766
2005-10-10,-1.6928999999999998
2005-10-11,-4.059
2005-10-12,9.7436
2005-10-13,1.5187
2005-10-14,3.9125
2005-10-17,2.99
2005-10-18,-1.1828
2005-10-19,1.741
2005-10-20,0.0
2005-10-21,-5.7754
2005-10-24,6.1294
2005-10-25,-2.246
2005-10-26,0.547
2005-10-27,-2.6115
2005-10-28,1.1173
2005-10-31,-2.7624
2005-11-01,-2.0455
2005-11-02,1.8561
2005-11-03,-4.4419
2005-11-04,1.1919
2005-11-07,4.4759
2005-11-08,-3.2694
2005-11-09,1.3986
2005-11-10,1.4943
2005-11-11,2.3783
2005-11-14,-5.3097
2005-11-15,-2.6869
2005-11-16,-1.0804
2005-11-17,-0.9709
2005-11-18,-4.4118
2005-11-21,1.7949000000000002
2005-11-22,-1.3854
2005-11-23,0.5109
2005-11-25,1.7789000000000001
2005-11-28,-3.2459
2005-11-29,-4.129
2005-11-30,5.3836
2005-12-01,-2.2989
2005-12-02,-1.0458
2005-12-05,-1.7173
2005-12-06,0.9409
2005-12-07,-0.1332
2005-12-08,5.3333
2005-12-09,-3.2911
2005-12-12,-2.356
2005-12-13,0.5362
2005-12-14,2.6667
2005-12-15,1.2987
2005-12-16,2.1795
2005-12-19,-4.1405
2005-12-20,-0.2618
2005-12-21,0.1312
2005-12-22,3.8007999999999997
2005-12-23,-1.6414
2005-12-27,-4.1078
2005-12-28,0.2677
2005-12-29,0.1335
2005-12-30,0.8
2006-01-03,0.1323
2006-01-04,0.7926
2006-01-05,6.1599
2006-01-06,4.1975
2006-01-09,5.3318
2006-01-10,1.6873
2006-01-11,1.1062
2006-01-12,-5.6893
2006-01-13,0.9281
2006-01-17,-4.4828
2006-01-18,5.0542
2006-01-19,6.1856
2006-01-20,-3.5599
2006-01-23,0.6711
2006-01-24,-0.1111
2006-01-25,1.1123
2006-01-26,1.9802
2006-01-27,3.452
2006-01-30,4.0667
2006-01-31,5.9118
2006-02-01,2.2706
2006-02-02,-2.8677
2006-02-03,-1.1429
2006-02-06,-3.1792
2006-02-07,2.8856
2006-02-08,0.9671
2006-02-09,-0.3831
2006-02-10,2.2115
2006-02-13,-0.3763
2006-02-14,1.1331
2006-02-15,2.4276
2006-02-16,-0.6381
2006-02-17,2.2936
2006-02-21,1.5247000000000002
2006-02-22,3.0919
2006-02-23,-1.1997
2006-02-24,0.4337
2006-02-27,3.1952
2006-02-28,-9.4561
2006-03-01,6.4695
2006-03-02,4.8611
2006-03-03,-1.2417
2006-03-06,-0.6706
2006-03-07,-1.097
2006-03-08,0.256
2006-03-09,-4.8511
2006-03-10,1.6995
2006-03-13,3.3421
2006-03-14,1.8723
2006-03-15,-5.0125
2006-03-16,2.9903
2006-03-17,-0.5124
2006-03-20,-0.7736
2006-03-21,-4.4107
2006-03-22,1.3575
2006-03-23,-2.2321
2006-03-24,-1.8265
2006-03-27,2.6047000000000002
2006-03-28,-0.816
2006-03-29,-1.0969
2006-03-30,-2.403
2006-03-31,3.4091
2006-04-03,0.1832
2006-04-04,5.4845
2006-04-05,0.26
2006-04-06,-0.8643
2006-04-07,-5.0567
2006-04-10,0.2755
2006-04-11,-0.1832
2006-04-12,0.0917
2006-04-13,-0.7333
2006-04-17,-1.108
2006-04-18,-1.2138
2006-04-19,0.2836
2006-04-20,-0.8483
2006-04-21,-0.4753
2006-04-24,-1.6237
2006-04-25,0.3883
2006-04-26,-2.5145
2006-04-27,-2.1825
2006-04-28,-3.6511
2006-05-01,-3.3684
2006-05-02,5.8824
2006-05-03,1.9546999999999999
2006-05-04,0.8073
2006-05-05,-1.1011
2006-05-08,-0.8097
2006-05-09,-4.0816
2006-05-10,-0.1064
2006-05-11,-5.7508
2006-05-12,-3.3898
2006-05-15,7.3684
2006-05-16,-0.3268
2006-05-17,-5.7923
2006-05-18,-1.0441
2006-05-19,0.0
2006-05-22,-3.2824999999999998
2006-05-23,-1.4545
2006-05-24,-0.246
2006-05-25,5.1788
2006-05-26,1.2896
2006-05-30,-1.6204
2006-05-31,1.5293999999999999
2006-06-01,1.854
2006-06-02,2.3891
2006-06-05,-1.2222
2006-06-06,-5.0619
2006-06-07,3.0806
2006-06-08,-0.6897
2006-06-09,1.1574
2006-06-12,-4.4622
2006-06-13,-1.4371
2006-06-14,3.7667
2006-06-15,8.1967
2006-06-16,-0.2165
2006-06-19,-4.013
2006-06-20,-0.226
2006-06-21,4.4168
2006-06-22,-4.013
2006-06-23,-4.4068
2006-06-26,3.6643
2006-06-27,-5.4732
2006-06-28,7.117
2006-06-29,6.1937
2006-06-30,-3.4995
2006-07-03,-5.6044
2006-07-05,2.4447
2006-07-06,2.3864
2006-07-07,-8.1021
2006-07-10,-0.3623
2006-07-11,6.7879000000000005
2006-07-12,-5.4484
2006-07-13,-1.6806999999999999
2006-07-14,-0.2442
2006-07-17,-5.6304
2006-07-18,1.9455
2006-07-19,7.3791
2006-07-20,-5.4502
2006-07-21,0.3759
2006-07-24,2.7466
2006-07-25,6.0753
2006-07-26,-8.0183
2006-07-27,0.8717
2006-07-28,9.2593
2006-07-31,-1.5819
2006-08-01,-0.3444
2006-08-02,1.1521
2006-08-03,1.9362
2006-08-04,-1.3408
2006-08-07,-3.624
2006-08-08,0.0
2006-08-09,0.0
2006-08-10,0.3525
2006-08-11,-0.3513
2006-08-14,-0.1175
2006-08-15,0.7059
2006-08-16,0.0
2006-08-17,2.2196
2006-08-18,-0.6857
2006-08-21,-0.8055
2006-08-22,0.9281
2006-08-23,-1.2644
2006-08-24,0.4657
2006-08-25,-1.9699
2006-08-28,2.3641
2006-08-29,2.7714
2006-08-30,5.618
2006-08-31,0.9574
2006-09-01,-0.4215
2006-09-05,0.8466
2006-09-06,-3.2529
2006-09-07,-3.6875999999999998
2006-09-08,3.7161999999999997
2006-09-11,-0.76
2006-09-12,0.7659
2006-09-13,-0.4343
2006-09-14,-3.4896
2006-09-15,-0.791
2006-09-18,2.5057
2006-09-19,-4.0
2006-09-20,5.0926
2006-09-21,-0.5507
2006-09-22,-0.3322
2006-09-25,1.1111
2006-09-26,-0.6593
2006-09-27,-0.1106
2006-09-28,-0.2215
2006-09-29,2.5526999999999997
2006-10-02,0.3247
2006-10-03,-0.1079
2006-10-04,4.7516
2006-10-05,2.0619
2006-10-06,-1.3131
2006-10-09,0.4094
2006-10-10,-1.0194
2006-10-11,0.309
2006-10-12,5.5441
2006-10-13,-1.6537
2006-10-16,1.3848
2006-10-17,2.9268
2006-10-18,1.327
2006-10-19,1.029
2006-10-20,0.0926
2006-10-23,0.37
2006-10-24,-0.4608
2006-10-25,2.3148
2006-10-26,1.3575
2006-10-27,-0.4018
2006-10-30,0.8516
2006-10-31,-1.0667
2006-11-01,-4.8518
2006-11-02,0.1889
2006-11-03,-0.6598
2006-11-06,7.3055
2006-11-07,5.4818999999999996
2006-11-08,3.0176
2006-11-09,-2.441
2006-11-10,4.3369
2006-11-13,-1.199
2006-11-14,0.9709
2006-11-15,8.1731
2006-11-16,-1.2593
2006-11-17,2.4756
2006-11-20,-3.5871
2006-11-21,5.6948
2006-11-22,1.2931
2006-11-24,2.695
2006-11-27,-2.9006
2006-11-28,1.2802
2006-11-29,0.0
2006-11-30,7.7247
2006-12-01,3.5854
2006-12-04,5.0346
2006-12-05,-0.5392
2006-12-06,0.7831
2006-12-07,0.1195
2006-12-08,1.0746
2006-12-11,-1.2995
2006-12-12,0.4788
2006-12-13,-0.7743
2006-12-14,3.5414
2006-12-15,5.7971
2006-12-18,-5.6986
2006-12-19,3.5445
2006-12-20,1.4029
2006-12-21,1.2663
2006-12-22,-0.4307
2006-12-26,-0.8233
2006-12-27,0.7194
2006-12-28,0.5495
2006-12-29,-2.5137
2007-01-03,-3.3632
2007-01-04,-3.5963000000000003
2007-01-05,-1.3237
2007-01-08,-2.8659
2007-01-09,-0.6277
2007-01-10,1.3266
2007-01-11,-0.0623
2007-01-12,2.932
2007-01-16,3.0909
2007-01-17,1.4697
2007-01-18,0.2897
2007-01-19,2.5997
2007-01-22,1.8018
2007-01-23,-0.3319
2007-01-24,0.0555
2007-01-25,-0.1109
2007-01-26,0.2221
2007-01-29,0.554
2007-01-30,0.3306
2007-01-31,2.1417
2007-02-01,2.4194
2007-02-02,0.8399
2007-02-05,-0.3644
2007-02-06,-4.1797
2007-02-07,2.8353
2007-02-08,-0.6363
2007-02-09,-1.334
2007-02-12,0.5949
2007-02-13,1.8279999999999998
2007-02-14,-0.3696
2007-02-15,-0.4769
2007-02-16,0.2662
2007-02-20,1.8587
2007-02-21,7.1429
2007-02-22,1.0706
2007-02-23,0.2889
2007-02-26,8.834
2007-02-27,-2.3384
2007-02-28,-1.4002
2007-03-01,0.8246
2007-03-02,-2.4989
2007-03-05,0.7456
2007-03-06,2.0352
2007-03-07,0.7706
2007-03-08,0.135
2007-03-09,1.5274
2007-03-12,1.5487
2007-03-13,-2.0915
2007-03-14,-8.3222
2007-03-15,0.0485
2007-03-16,-1.1645
2007-03-19,-1.5709
2007-03-20,0.9975
2007-03-21,3.2099
2007-03-22,0.9569
2007-03-23,0.8057
2007-03-26,-1.7395
2007-03-27,-5.3589
2007-03-28,2.1234
2007-03-29,-0.495
2007-03-30,1.4925
2007-04-02,0.2451
2007-04-03,3.9609
2007-04-04,0.1881
2007-04-05,1.2676
2007-04-09,-2.3644
2007-04-10,-1.6619000000000002
2007-04-11,0.338
2007-04-12,4.7642
2007-04-13,1.0565
2007-04-16,2.6818
2007-04-17,2.0806
2007-04-18,-3.7294
2007-04-19,-1.4414
2007-04-20,1.6909999999999998
2007-04-23,1.6179999999999999
2007-04-24,2.8748
2007-04-25,0.5154
2007-04-26,-1.1115
2007-04-27,-2.8114
2007-04-30,-13.1731
2007-05-01,1.2301
2007-05-02,1.1139000000000001
2007-05-03,0.1002
2007-05-04,-0.05
2007-05-07,-0.5005
2007-05-08,-2.7666
2007-05-09,0.3621
2007-05-10,-7.5258
2007-05-11,3.7347
2007-05-14,-1.0747
2007-05-15,-1.6295
2007-05-16,0.1104
2007-05-17,0.0
2007-05-18,2.9785
2007-05-21,3.1601
2007-05-22,0.1038
2007-05-23,1.5041
2007-05-24,-3.4747
2007-05-25,0.1059
2007-05-29,0.4231
2007-05-30,4.2127
2007-05-31,0.859
2007-06-01,-0.7014
2007-06-04,-0.3027
2007-06-05,-4.3016
2007-06-06,-0.4759
2007-06-07,-1.4346
2007-06-08,-1.6173
2007-06-11,-0.1644
2007-06-12,-3.5126
2007-06-13,2.9579
2007-06-14,1.9889999999999999
2007-06-15,3.2503
2007-06-18,-4.9318
2007-06-19,3.2561
2007-06-20,-3.8482
2007-06-21,-3.224
2007-06-22,-5.0546
2007-06-25,-0.7864
2007-06-26,0.6098
2007-06-27,2.6061
2007-06-28,0.2363
2007-06-29,-4.5963
2007-07-02,0.9883
2007-07-03,-0.4893
2007-07-05,3.0731
2007-07-06,-1.2522
2007-07-09,-0.6039
2007-07-10,-3.5844
2007-07-11,-2.3314
2007-07-12,0.0
2007-07-13,-0.3226
2007-07-16,0.1294
2007-07-17,0.3232
2007-07-18,0.0644
2007-07-19,0.322
2007-07-20,-2.3748
2007-07-23,2.4984
2007-07-24,-5.2606
2007-07-25,0.5425
2007-07-26,-1.5488
2007-07-27,-1.1628
2007-07-30,-1.3841
2007-07-31,7.8596
2007-08-01,-3.9036999999999997
2007-08-02,3.1144
2007-08-03,-3.6113
2007-08-06,4.4959
2007-08-07,3.3246
2007-08-08,0.8833
2007-08-09,-0.1251
2007-08-10,3.6944
2007-08-13,1.5097
2007-08-14,1.6061999999999999
2007-08-15,-0.9953
2007-08-16,4.6718
2007-08-17,2.6554
2007-08-20,1.0457
2007-08-21,-0.2723
2007-08-22,-4.0415
2007-08-23,-0.0569
2007-08-24,-0.2847
2007-08-27,-7.4243
2007-08-28,-5.4287
2007-08-29,4.3705
2007-08-30,-2.25
2007-08-31,2.3018
2007-09-04,-7.0625
2007-09-05,1.6139999999999999
2007-09-06,2.3163
2007-09-07,-0.3234
2007-09-10,-1.6223
2007-09-11,5.0132
2007-09-12,3.6424
2007-09-13,0.6068
2007-09-14,1.2048
2007-09-17,-1.369
2007-09-18,4.2245
2007-09-19,2.0845
2007-09-20,0.0567
2007-09-21,0.6236
2007-09-24,1.2958
2007-09-25,-2.7253
2007-09-26,-1.5436999999999999
2007-09-27,-3.3101
2007-09-28,-2.2222
2007-10-01,0.9214
2007-10-02,-0.1826
2007-10-03,0.8537
2007-10-04,1.3301
2007-10-05,6.8019
2007-10-08,-0.4469
2007-10-09,2.0763
2007-10-10,-3.3535
2007-10-11,-4.4369
2007-10-12,5.596
2007-10-15,-2.9318999999999997
2007-10-16,1.2195
2007-10-17,-0.6311
2007-10-18,0.5196
2007-10-19,-5.6289
2007-10-22,-1.8258999999999999
2007-10-23,-2.9138
2007-10-24,1.0856
2007-10-25,-0.4422
2007-10-26,-0.2538
2007-10-29,-1.145
2007-10-30,0.0
2007-10-31,1.5444
2007-11-01,-4.4994
2007-11-02,1.7915999999999999
2007-11-05,-5.867
2007-11-06,13.1579
2007-11-07,-3.672
2007-11-08,2.2236
2007-11-09,-2.5482
2007-11-12,-4.3367
2007-11-13,1.0667
2007-11-14,-1.0554
2007-11-15,-0.4
2007-11-16,0.4685
2007-11-19,-4.4637
2007-11-20,-1.2551999999999999
2007-11-21,-0.3531
2007-11-23,4.6775
2007-11-26,-7.4475
2007-11-27,0.6584
2007-11-28,6.8314
2007-11-29,-3.4013999999999998
2007-11-30,1.1972
2007-12-03,-0.7655
2007-12-04,-3.0154
2007-12-05,0.5061
2007-12-06,9.6403
2007-12-07,1.1155
2007-12-10,1.4925
2007-12-11,-0.5115
2007-12-12,2.892
2007-12-13,0.2498
2007-12-14,-5.6698
2007-12-17,-1.4531
2007-12-18,3.3512
2007-12-19,0.0
2007-12-20,2.0104
2007-12-21,-1.7165
2007-12-24,-1.4877
2007-12-26,3.6113
2007-12-27,-5.8934999999999995
2007-12-28,0.7407
2007-12-31,-4.0775
2008-01-02,-4.1115
2008-01-03,-0.1453
2008-01-04,-4.8035
2008-01-07,4.7401
2008-01-08,-1.3139
2008-01-09,0.1479
2008-01-10,-1.2555
2008-01-11,-2.0194
2008-01-14,-2.5191
2008-01-15,-4.3853
2008-01-16,0.819
2008-01-17,-3.4119
2008-01-18,-4.878
2008-01-22,6.7197
2008-01-23,1.7399
2008-01-24,-6.3518
2008-01-25,-3.7391
2008-01-28,0.1807
2008-01-29,0.9919
2008-01-30,-0.8929
2008-01-31,-0.0901
2008-02-01,4.7791
2008-02-04,-1.5491000000000001
2008-02-05,-1.5734
2008-02-06,-0.6217
2008-02-07,4.8257
2008-02-08,-0.341
2008-02-11,2.053
2008-02-12,3.8558
2008-02-13,2.0985
2008-02-14,-1.3439
2008-02-15,-1.3622
2008-02-19,-1.9496
2008-02-20,-10.604800000000001
2008-02-21,13.9018
2008-02-22,4.882
2008-02-25,36.4624
2008-02-26,-13.8715
2008-02-27,4.8845
2008-02-28,-0.6923
2008-02-29,3.7389
2008-03-03,-7.3305
2008-03-04,0.5933
2008-03-05,-3.6042
2008-03-06,-5.1666
2008-03-07,1.8638
2008-03-10,-7.8114
2008-03-11,7.7099
2008-03-12,-1.9844
2008-03-13,3.3984
2008-03-14,0.4895
2008-03-17,-4.7321
2008-03-18,3.3601
2008-03-19,-0.0707
2008-03-20,0.0
2008-03-24,5.2334
2008-03-25,1.9489
2008-03-26,4.6803
2008-03-27,2.204
2008-03-28,-2.4646
2008-03-31,1.5793
2008-04-01,1.4303
2008-04-02,0.3066
2008-04-03,-0.0611
2008-04-04,-2.263
2008-04-07,0.0626
2008-04-08,-1.4384000000000001
2008-04-09,-2.665
2008-04-10,2.086
2008-04-11,-1.9796
2008-04-14,-1.9544000000000001
2008-04-15,-3.4551
2008-04-16,4.1294
2008-04-17,-0.7931
2008-04-18,-0.1999
2008-04-21,1.4019
2008-04-22,-0.6583
2008-04-23,1.5905
2008-04-24,7.5669
2008-04-25,4.6089
2008-04-28,0.5217
2008-04-29,-1.3264
2008-04-30,-0.3507
2008-05-01,5.3372
2008-05-02,1.392
2008-05-05,-1.1532
2008-05-06,1.7778
2008-05-07,-1.5284
2008-05-08,-4.878
2008-05-09,1.7483
2008-05-12,-3.1501
2008-05-13,-5.0857
2008-05-14,-1.2461
2008-05-15,1.0095
2008-05-16,-1.5615
2008-05-19,3.2995
2008-05-20,-0.1843
2008-05-21,-0.9231
2008-05-22,0.8696
2008-05-23,-9.9138
2008-05-27,-2.5974
2008-05-28,4.8421
2008-05-29,2.9451
2008-05-30,-2.3407
2008-06-02,0.3329
2008-06-03,-0.3318
2008-06-04,1.8641999999999999
2008-06-05,1.3725
2008-06-06,-0.7092
2008-06-09,-0.4545
2008-06-10,0.848
2008-06-11,-2.458
2008-06-12,2.321
2008-06-13,0.9721
2008-06-16,-0.1926
2008-06-17,-1.9293
2008-06-18,0.3934
2008-06-19,-0.3919
2008-06-20,0.9836
2008-06-23,-1.6234
2008-06-24,-2.3762
2008-06-25,-0.3381
2008-06-26,-1.7639
2008-06-27,2.279
2008-06-30,-3.106
