ticker,DK US Equity
2006-09-22,-1.0235
2006-09-25,2.129
2006-09-26,2.9184
2006-09-27,4.9769
2006-09-28,0.9372
2006-09-29,1.0377
2006-10-02,-2.973
2006-10-03,-6.351
2006-10-04,1.7847
2006-10-05,2.104
2006-10-06,-1.6600000000000001
2006-10-09,1.5716
2006-10-10,-0.1719
2006-10-11,0.8611
2006-10-12,0.5122
2006-10-13,2.9445
2006-10-16,1.4301
2006-10-17,-0.0542
2006-10-18,-2.0619
2006-10-19,1.662
2006-10-20,-0.1635
2006-10-23,-1.1463
2006-10-24,0.3865
2006-10-25,3.1353
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,-1.12
2006-10-31,0.4854
2006-11-01,-1.825
2006-11-02,-0.8201
2006-11-03,1.2679
2006-11-06,0.3811
2006-11-07,0.0
2006-11-08,1.41
2006-11-09,-3.2086
2006-11-10,-0.4972
2006-11-13,-5.719
2006-11-14,0.0589
2006-11-15,1.5303
2006-11-16,-0.3623
2006-11-17,0.5831
2006-11-20,-0.9275
2006-11-21,-0.9362
2006-11-22,-1.3585
2006-11-24,0.2994
2006-11-27,-3.4627
2006-11-28,-2.1027
2006-11-29,4.2325
2006-11-30,3.2727
2006-12-01,0.2347
2006-12-04,1.1124
2006-12-05,-0.4053
2006-12-06,2.6744
2006-12-07,-0.6795
2006-12-08,0.5701
2006-12-11,0.737
2006-12-12,0.7316
2006-12-13,-1.6200999999999999
2006-12-14,-0.2271
2006-12-15,1.309
2006-12-18,-3.9888
2006-12-19,1.0532
2006-12-20,-1.2739
2006-12-21,-2.2874
2006-12-22,-1.3205
2006-12-26,1.8248
2006-12-27,0.2389
2006-12-28,-0.8343
2006-12-29,-1.5024
2007-01-03,-2.8676
2007-01-04,-3.706
2007-01-05,0.4566
2007-01-08,0.0649
2007-01-09,-1.2979
2007-01-10,-1.9066
2007-01-11,2.0107
2007-01-12,1.8397000000000001
2007-01-16,-0.0645
2007-01-17,-0.0646
2007-01-18,-1.615
2007-01-19,3.4143
2007-01-22,-3.2381
2007-01-23,4.3963
2007-01-24,3.3312
2007-01-25,-1.2165
2007-01-26,3.8792999999999997
2007-01-29,0.7113
2007-01-30,1.236
2007-01-31,-1.0465
2007-02-01,-0.235
2007-02-02,-1.0012
2007-02-05,-2.0821
2007-02-06,-1.4581
2007-02-07,-1.4797
2007-02-08,-1.189
2007-02-09,-2.1532999999999998
2007-02-12,-1.4887000000000001
2007-02-13,1.3141
2007-02-14,5.5123
2007-02-15,-0.9373
2007-02-16,-0.8706
2007-02-20,1.0038
2007-02-21,2.6708
2007-02-22,2.8433
2007-02-23,2.1176
2007-02-26,0.9217
2007-02-27,-3.8242000000000003
2007-02-28,-2.0772
2007-03-01,-0.9091
2007-03-02,-2.3853
2007-03-05,0.3133
2007-03-06,1.6864
2007-03-07,2.027
2007-03-08,1.0836999999999999
2007-03-09,4.5265
2007-03-12,-0.6268
2007-03-13,-0.1147
2007-03-14,0.3444
2007-03-15,-0.286
2007-03-16,-0.1147
2007-03-19,0.9765
2007-03-20,1.9909
2007-03-21,2.0636
2007-03-22,2.9508
2007-03-23,-0.3715
2007-03-26,0.5328
2007-03-27,-0.212
2007-03-28,1.6994
2007-03-29,0.1567
2007-03-30,-0.2607
2007-04-02,1.8296000000000001
2007-04-03,-3.6961
2007-04-04,3.4115
2007-04-05,-1.1856
2007-04-09,2.3996
2007-04-10,0.4075
2007-04-11,-0.761
2007-04-12,2.684
2007-04-13,0.3023
2007-04-16,-1.3561
2007-04-17,-2.7495000000000003
2007-04-18,-0.6806
2007-04-19,-1.107
2007-04-20,2.0256
2007-04-23,-1.0449
2007-04-24,2.0063
2007-04-25,3.1056
2007-04-26,-1.4056
2007-04-27,-0.414
2007-04-30,-2.4986
2007-05-01,2.2024
2007-05-02,9.8512
2007-05-03,1.6815
2007-05-04,-0.689
2007-05-07,-1.1562999999999999
2007-05-08,-0.0468
2007-05-09,-0.7959
2007-05-10,-0.4247
2007-05-11,1.8483
2007-05-14,1.5356
2007-05-15,-1.4207
2007-05-16,-0.8833
2007-05-17,-0.985
2007-05-18,11.2269
2007-05-21,-0.937
2007-05-22,2.7945
2007-05-23,-0.711
2007-05-24,-1.6007
2007-05-25,0.8562
2007-05-29,1.1036
2007-05-30,-0.8816
2007-05-31,1.0165
2007-06-01,0.7128
2007-06-04,1.1657
2007-06-05,-0.1235
2007-06-06,-0.1236
2007-06-07,-4.8267
2007-06-08,1.8639000000000001
2007-06-11,1.5745
2007-06-12,-2.346
2007-06-13,4.5045
2007-06-14,-0.6568
2007-06-15,0.7025
2007-06-18,3.4058
2007-06-19,3.2143
2007-06-20,0.0769
2007-06-21,5.1095
2007-06-22,-0.4386
2007-06-25,1.2482
2007-06-26,-1.2690000000000001
2007-06-27,-1.6893
2007-06-28,0.4483
2007-06-29,-0.8925
2007-07-02,3.1895
2007-07-03,2.1818
2007-07-05,2.5979
2007-07-06,-0.5897
2007-07-09,2.4074999999999998
2007-07-10,1.2606
2007-07-11,0.1009
2007-07-12,-3.8992
2007-07-13,2.1686
2007-07-16,1.6775
2007-07-17,-0.1684
2007-07-18,1.8887
2007-07-19,0.2317
2007-07-20,-1.9815
2007-07-23,2.0216
2007-07-24,-6.9683
2007-07-25,-3.3369
2007-07-26,-3.195
2007-07-27,-1.7450999999999999
2007-07-30,2.7413
2007-07-31,-0.4885
2007-08-01,-5.7402
2007-08-02,0.4407
2007-08-03,-4.5473
2007-08-06,4.0953
2007-08-07,-3.332
2007-08-08,0.789
2007-08-09,-5.3564
2007-08-10,12.7122
2007-08-13,4.6736
2007-08-14,-0.369
2007-08-15,-2.1111
2007-08-16,-4.0957
2007-08-17,5.2943999999999996
2007-08-20,-4.2777
2007-08-21,0.1176
2007-08-22,4.6202
2007-08-23,2.6198
2007-08-24,2.2611
2007-08-27,0.0
2007-08-28,-5.8488
2007-08-29,2.5758
2007-08-30,-0.6278
2007-08-31,1.8952
2007-09-04,2.2976
2007-09-05,-7.3797
2007-09-06,0.7313
2007-09-07,-0.1528
2007-09-10,-4.0949
2007-09-11,-0.2394
2007-09-12,4.88
2007-09-13,1.1823
2007-09-14,0.0377
2007-09-17,2.2984
2007-09-18,0.884
2007-09-19,-1.2048
2007-09-20,0.037
2007-09-21,3.3247
2007-09-24,-1.8591
2007-09-25,1.275
2007-09-26,0.0
2007-09-27,-5.8633
2007-09-28,-4.1651
2007-10-01,1.7145000000000001
2007-10-02,-0.1176
2007-10-03,-4.0816
2007-10-04,2.2913
2007-10-05,1.08
2007-10-08,0.9893
2007-10-09,0.431
2007-10-10,0.9754
2007-10-11,-4.7913
2007-10-12,0.5682
2007-10-15,1.1703000000000001
2007-10-16,-1.077
2007-10-17,-1.0484
2007-10-18,1.3855
2007-10-19,-4.1801
2007-10-22,-1.552
2007-10-23,-0.9374
2007-10-24,0.6882
2007-10-25,1.2814999999999999
2007-10-26,4.1333
2007-10-29,-1.7416
2007-10-30,-2.3495
2007-10-31,1.2664
2007-11-01,-3.6057
2007-11-02,0.7864
2007-11-05,0.2167
2007-11-06,0.8651
2007-11-07,-3.7307
2007-11-08,-1.2472
2007-11-09,-2.8417
2007-11-12,-0.2321
2007-11-13,0.5119
2007-11-14,-2.3611
2007-11-15,-1.2802
2007-11-16,-0.8165
2007-11-19,-1.0654
2007-11-20,-2.2516
2007-11-21,0.7011
2007-11-23,-0.9448
2007-11-26,-1.9578
2007-11-27,-3.2258
2007-11-28,-0.5291
2007-11-29,-1.3298
2007-11-30,-0.593
2007-12-03,1.0304
2007-12-04,0.6441
2007-12-05,-1.3333
2007-12-06,-0.3243
2007-12-07,-0.1627
2007-12-10,-0.2173
2007-12-11,-1.8508
2007-12-12,1.0538
2007-12-13,-2.1954
2007-12-14,0.7295
2007-12-17,9.9721
2007-12-18,-1.2665
2007-12-19,1.5393
2007-12-20,-1.2633
2007-12-21,3.0705999999999998
2007-12-24,1.0924
2007-12-26,1.8173
2007-12-27,-2.6532
2007-12-28,0.3964
2007-12-31,-0.1481
2008-01-02,-0.2472
2008-01-03,-2.5273
2008-01-04,-1.3726
2008-01-07,-3.3505
2008-01-08,-3.4667
2008-01-09,-4.2541
2008-01-10,1.9619
2008-01-11,-4.0181
2008-01-14,-0.1769
2008-01-15,-2.2445
2008-01-16,-3.0211
2008-01-17,-1.4953
2008-01-18,-1.3915
2008-01-22,0.3207
2008-01-23,-1.2147999999999999
2008-01-24,0.1942
2008-01-25,-0.5814
2008-01-28,2.3392
2008-01-29,4.4444
2008-01-30,-0.7903
2008-01-31,0.674
2008-02-01,1.7651
2008-02-04,-0.1196
2008-02-05,-0.4192
2008-02-06,-1.8641
2008-02-07,-0.0613
2008-02-08,3.0043
2008-02-11,0.1786
2008-02-12,-2.0796
2008-02-13,1.0316
2008-02-14,-2.5826000000000002
2008-02-15,-1.4950999999999999
2008-02-19,4.8306000000000004
2008-02-20,1.6158000000000001
2008-02-21,-4.8881
2008-02-22,-2.8483
2008-02-25,6.501
2008-02-26,-0.0598
2008-02-27,2.8743
2008-02-28,-4.3655
2008-02-29,-3.9562
2008-03-03,0.1267
2008-03-04,-3.9241
2008-03-05,-1.1199
2008-03-06,-6.2625
2008-03-07,0.2843
2008-03-10,-1.7008999999999999
2008-03-11,7.8587
2008-03-12,-5.4144
2008-03-13,0.0
2008-03-14,-4.4523
2008-03-17,-4.7337
2008-03-18,4.0373
2008-03-19,-2.6119
2008-03-20,3.2184
2008-03-24,-0.5939
2008-03-25,-3.062
2008-03-26,2.8505000000000003
2008-03-27,-2.2472
2008-03-28,-2.5286999999999997
2008-03-31,-0.3931
2008-04-01,1.4996
2008-04-02,2.4106
2008-04-03,-3.7206
2008-04-04,-2.8391
2008-04-07,3.8961
2008-04-08,0.3906
2008-04-09,-0.9339
2008-04-10,-1.2569
2008-04-11,-4.2959
2008-04-14,-0.7481
2008-04-15,-1.8425
2008-04-16,2.3038
2008-04-17,2.5855
2008-04-18,-0.9756
2008-04-21,-3.2841
2008-04-22,-4.7538
2008-04-23,-3.4759
2008-04-24,4.1551
2008-04-25,-1.9504000000000001
2008-04-28,-0.4521
2008-04-29,0.8174
2008-04-30,-0.6306
2008-05-01,-0.4533
2008-05-02,0.5464
2008-05-05,2.4457
2008-05-06,-0.9726
2008-05-07,-2.3214
2008-05-08,-5.3931000000000004
2008-05-09,-1.9324
2008-05-12,4.8276
2008-05-13,5.8271
2008-05-14,7.016
2008-05-15,3.9627
2008-05-16,0.0
2008-05-19,0.5604
2008-05-20,0.1592
2008-05-21,8.6645
2008-05-22,0.5852
2008-05-23,-4.5091
2008-05-27,-1.2947
2008-05-28,-1.7747000000000002
2008-05-29,0.4713
2008-05-30,1.8765
2008-06-02,-0.614
2008-06-03,1.7761
2008-06-04,-0.0759
2008-06-05,0.9871
2008-06-06,-6.9173
2008-06-09,-5.0081
2008-06-10,-4.0816
2008-06-11,-1.3298
2008-06-12,2.336
2008-06-13,3.2485
2008-06-16,-6.9728
2008-06-17,0.6399
2008-06-18,-5.5404
2008-06-19,4.8077
2008-06-20,-3.3945
2008-06-23,-4.3685
2008-06-24,-0.8937
2008-06-25,1.2024
2008-06-26,-7.2277000000000005
2008-06-27,-3.842
2008-06-30,2.2198
2008-07-01,-1.4115
2008-07-02,1.3216
2008-07-03,-5.4348
2008-07-07,7.1264
2008-07-08,-1.7167
2008-07-09,-2.6201
2008-07-10,-3.4753
2008-07-11,-5.6911000000000005
2008-07-14,-5.0493
2008-07-15,0.9079
2008-07-16,5.0129
2008-07-17,-3.5496
2008-07-18,-4.1878
2008-07-21,4.7682
2008-07-22,4.9305
2008-07-23,-0.241
2008-07-24,-6.8841
2008-07-25,4.0208
2008-07-28,-3.8653
2008-07-29,3.7613
2008-07-30,0.25
2008-07-31,-0.3741
2008-08-01,-0.3755
2008-08-04,-3.2663
2008-08-05,3.8961
2008-08-06,13.5
2008-08-07,-17.0705
2008-08-08,6.3745
2008-08-11,3.6205
2008-08-12,1.2048
2008-08-13,2.8571
2008-08-14,-1.3889
2008-08-15,-1.2911000000000001
2008-08-18,-4.8751
2008-08-19,-0.75
2008-08-20,-1.3854
2008-08-21,-1.0217
2008-08-22,-0.3871
2008-08-25,-3.4003
2008-08-26,4.3126999999999995
2008-08-27,4.6512
2008-08-28,0.3704
2008-08-29,-2.8289999999999997
2008-09-02,-4.1772
2008-09-03,7.2655
2008-09-04,1.1084
2008-09-05,3.1669
2008-09-08,1.4168
2008-09-09,-6.9849
2008-09-10,-2.2528
2008-09-11,8.7068
2008-09-12,13.0742
2008-09-15,-8.9583
2008-09-16,5.0343
2008-09-17,-3.3769
2008-09-18,10.2593
2008-09-19,9.9182
2008-09-22,-9.9535
2008-09-23,-4.5455
2008-09-24,4.5455
2008-09-25,3.5197000000000003
2008-09-26,0.5
2008-09-29,-7.5622
2008-09-30,-0.2153
2008-10-01,-4.5306999999999995
2008-10-02,-7.0056
2008-10-03,0.6075
2008-10-06,-4.9517
2008-10-07,-11.0546
2008-10-08,-5.5714
2008-10-09,-16.7927
2008-10-10,-8.9091
2008-10-13,17.3653
2008-10-14,-9.0136
2008-10-15,-15.7009
2008-10-16,5.5432
2008-10-17,0.0
2008-10-20,5.042
2008-10-21,-0.2
2008-10-22,-7.2144
2008-10-23,-3.6717
2008-10-24,-5.157
2008-10-27,-7.0922
2008-10-28,6.6158
2008-10-29,-1.1933
2008-10-30,13.5266
2008-10-31,18.9362
2008-11-03,-8.5868
2008-11-04,17.8082
2008-11-05,-1.495
2008-11-06,-8.4317
2008-11-07,-10.1289
2008-11-10,2.459
2008-11-11,2.8
2008-11-12,-11.6732
2008-11-13,18.7225
2008-11-14,2.2263
2008-11-17,-12.1597
2008-11-18,12.1901
2008-11-19,-10.8656
2008-11-20,-13.2231
2008-11-21,-7.4405
2008-11-24,15.3247
2008-11-25,7.2072
2008-11-26,10.2941
2008-11-28,4.7619
2008-12-01,-6.9091000000000005
2008-12-02,9.5703
2008-12-03,0.713
2008-12-04,-12.7434
2008-12-05,-1.0142
2008-12-08,-5.5328
2008-12-09,8.243
2008-12-10,2.8056
2008-12-11,-2.5341
2008-12-12,5.6
2008-12-15,-13.6364
2008-12-16,15.5702
2008-12-17,3.4156
2008-12-18,-2.0183
2008-12-19,-0.5618
2008-12-22,-3.7664999999999997
2008-12-23,-1.1742
2008-12-24,3.5644
2008-12-26,4.2065
2008-12-29,-5.5046
2008-12-30,-2.9126
2008-12-31,5.8
2009-01-02,3.7807
2009-01-05,6.7395
2009-01-06,2.3891
2009-01-07,1.3333
2009-01-08,4.6053
2009-01-09,-8.6478
2009-01-12,-1.5491000000000001
2009-01-13,6.993
2009-01-14,-1.9607999999999999
2009-01-15,9.1667
2009-01-16,-2.7481
2009-01-20,-0.314
2009-01-21,16.6929
2009-01-22,-10.3914
2009-01-23,1.8072
2009-01-26,6.5089
2009-01-27,1.25
2009-01-28,1.9203999999999999
2009-01-29,-3.9031000000000002
2009-01-30,-2.6611000000000002
2009-02-02,4.4604
2009-02-03,0.9642
2009-02-04,0.4093
2009-02-05,0.9511
2009-02-06,3.7685
2009-02-09,3.2425
2009-02-10,-1.005
2009-02-11,-3.5533
2009-02-12,5.6579
2009-02-13,5.9465
2009-02-17,-10.8619
2009-02-18,-7.6821
2009-02-19,-1.5782
2009-02-20,-7.5802
2009-02-23,-5.9937000000000005
2009-02-24,7.7181
2009-02-25,2.3364
2009-02-26,5.3272
2009-02-27,-1.7341
2009-03-02,-11.9118
2009-03-03,-1.0017
2009-03-04,8.0944
2009-03-05,-6.0842
2009-03-06,11.2957
2009-03-09,3.7313
2009-03-10,10.2158
2009-03-11,4.9608
2009-03-12,5.9701
2009-03-13,3.2864
2009-03-16,9.4318
2009-03-17,2.8037
2009-03-18,0.7071
2009-03-19,0.1003
2009-03-20,3.507
2009-03-23,5.9051
2009-03-24,-8.5009
2009-03-25,5.994
2009-03-26,6.6918
2009-03-27,-4.8587
2009-03-30,-6.4067
2009-03-31,2.7778
2009-04-01,-1.9304999999999999
2009-04-02,6.6929
2009-04-03,2.7675
2009-04-06,-5.7451
2009-04-07,3.4286
2009-04-08,7.8269
2009-04-09,1.6225
2009-04-13,-2.2689
2009-04-14,-5.0731
2009-04-15,-9.3297
2009-04-16,1.6983000000000001
2009-04-17,0.7859
2009-04-20,-7.3099
2009-04-21,3.9958
2009-04-22,-2.1234
2009-04-23,2.2727
2009-04-24,4.5455
2009-04-27,-3.9614000000000003
2009-04-28,0.0
2009-04-29,2.7163
2009-04-30,0.5877
2009-05-01,1.2658
2009-05-04,4.1346
2009-05-05,-0.0923
2009-05-06,4.8983
2009-05-07,-10.3084
2009-05-08,0.8841
2009-05-11,2.8238
2009-05-12,-5.2083
2009-05-13,-4.6953
2009-05-14,3.8784
2009-05-15,-7.0636
2009-05-18,0.1086
2009-05-19,2.1692
2009-05-20,1.5924
2009-05-21,-1.3584
2009-05-22,-2.7807
2009-05-26,-0.2188
2009-05-27,3.6184
2009-05-28,2.6455
2009-05-29,5.6701
2009-06-01,3.0244
2009-06-02,-4.4508
2009-06-03,-6.7393
2009-06-04,0.4251
2009-06-05,-3.7037
2009-06-08,-0.8791
2009-06-09,-2.3282
2009-06-10,4.0863
2009-06-11,-1.9628999999999999
2009-06-12,-2.5584
2009-06-15,-1.5981999999999998
2009-06-16,-3.4803
2009-06-17,0.7212
2009-06-18,6.3246
2009-06-19,0.1122
2009-06-22,-9.3049
2009-06-23,-0.3708
2009-06-24,-0.6203
2009-06-25,8.1149
2009-06-26,-1.0393
2009-06-29,0.1167
2009-06-30,-1.1655
2009-07-01,0.5896
2009-07-02,1.1723
2009-07-06,-5.3302
2009-07-07,-5.6304
2009-07-08,-5.0584
2009-07-09,0.4098
2009-07-10,-3.4013999999999998
2009-07-13,1.6901000000000002
2009-07-14,1.8006
2009-07-15,4.2177
2009-07-16,-1.5666
2009-07-17,3.4483
2009-07-20,3.3333
2009-07-21,2.1092
2009-07-22,-0.729
2009-07-23,6.9767
2009-07-24,-1.4874
2009-07-27,2.6713
2009-07-28,-2.6018
2009-07-29,-1.2776
2009-07-30,1.7647
2009-07-31,-1.5029
2009-08-03,0.2347
2009-08-04,-1.4052
2009-08-05,-2.1378
2009-08-06,-1.6989999999999998
2009-08-07,0.2469
2009-08-10,-1.4778
2009-08-11,-2.75
2009-08-12,-1.7995
2009-08-13,-2.356
2009-08-14,-5.7641
2009-08-17,-0.1422
2009-08-18,2.9915000000000003
2009-08-19,3.1812
2009-08-20,4.6917
2009-08-21,2.0487
2009-08-24,1.3488
2009-08-25,2.8607
2009-08-26,2.9021
2009-08-27,-2.1152
2009-08-28,-2.7611
2009-08-31,-0.1235
2009-09-01,-0.4944
2009-09-02,0.6211
2009-09-03,2.716
2009-09-04,1.4423
2009-09-08,0.4739
2009-09-09,-0.9434
2009-09-10,-0.9524
2009-09-11,-0.601
2009-09-14,1.5718999999999999
2009-09-15,-0.8333
2009-09-16,1.9207999999999998
2009-09-17,4.8292
2009-09-18,-3.3708
2009-09-21,-2.3256
2009-09-22,1.1905000000000001
2009-09-23,0.7059
2009-09-24,-0.2336
2009-09-25,0.7026
2009-09-28,0.4651
2009-09-29,1.1574
2009-09-30,-1.9451
2009-10-01,-3.6173
2009-10-02,-0.9685
2009-10-05,4.401
2009-10-06,-2.8103
2009-10-07,2.2892
2009-10-08,-0.4711
2009-10-09,-0.1183
2009-10-12,-4.2654
2009-10-13,-0.8663
2009-10-14,0.0
2009-10-15,1.623
2009-10-16,-1.3514
2009-10-19,1.4944
2009-10-20,-2.9448
2009-10-21,-0.885
2009-10-22,0.1276
2009-10-23,-3.8217
2009-10-26,-0.1325
2009-10-27,-3.9788
2009-10-28,-4.6961
2009-10-29,5.0725
2009-10-30,-6.8966
2009-11-02,0.1481
2009-11-03,-0.7396
2009-11-04,-0.149
2009-11-05,8.3582
2009-11-06,0.2755
2009-11-09,-3.4341
2009-11-10,-0.2845
2009-11-11,0.2853
2009-11-12,-2.1337
2009-11-13,-1.7442
2009-11-16,-0.5917
2009-11-17,-0.4464
2009-11-18,2.9895
2009-11-19,-3.4833
2009-11-20,-0.7895
2009-11-23,2.5915
2009-11-24,0.1486
2009-11-25,-0.4451
2009-11-27,-0.149
2009-11-30,2.5373
2009-12-01,-4.3668
2009-12-02,-3.0441
2009-12-03,-2.0408
2009-12-04,0.3205
2009-12-07,-2.7157
2009-12-08,0.821
2009-12-09,-1.1401
2009-12-10,-2.8007
2009-12-11,-1.6949
2009-12-14,2.5862
2009-12-15,-1.6806999999999999
2009-12-16,4.6154
2009-12-17,5.719
2009-12-18,-3.4003
2009-12-21,7.84
2009-12-22,0.1484
2009-12-23,5.3333
2009-12-24,-1.2658
2009-12-28,0.5698
2009-12-29,-0.8499
2009-12-30,0.7143
2009-12-31,-3.4043
2010-01-04,7.3421
2010-01-05,3.9672
2010-01-06,0.9211
2010-01-07,0.6519
2010-01-08,-0.7772
2010-01-11,2.0888
2010-01-12,-2.6854
2010-01-13,-0.7884
2010-01-14,-0.1325
2010-01-15,-0.1326
2010-01-19,0.3984
2010-01-20,-2.6455
2010-01-21,-2.5815
2010-01-22,-1.5342
2010-01-25,0.8499
2010-01-26,-1.1236
2010-01-27,3.6932
2010-01-28,-2.7397
2010-01-29,-1.6901000000000002
2010-02-01,2.0057
2010-02-02,1.1236
2010-02-03,-0.8333
2010-02-04,-3.3613
2010-02-05,-0.8696
2010-02-08,-0.731
2010-02-09,0.8837
2010-02-10,-0.292
2010-02-11,0.0
2010-02-12,-0.4392
2010-02-16,9.5588
2010-02-17,0.1342
2010-02-18,-0.134
2010-02-19,0.6711
2010-02-22,1.0667
2010-02-23,-0.6926
2010-02-24,-0.267
2010-02-25,0.4016
2010-02-26,-3.0667
2010-03-01,-0.4127
2010-03-02,5.3867
2010-03-03,1.9659
2010-03-04,1.7995
2010-03-05,1.6414
2010-03-08,-1.8634
2010-03-09,-0.2532
2010-03-10,6.2183
2010-03-11,-4.3011
2010-03-12,-0.3745
2010-03-15,-4.8872
2010-03-16,0.1318
2010-03-17,0.0
2010-03-18,-2.6316
2010-03-19,-3.3784
2010-03-22,0.2797
2010-03-23,-0.8368
2010-03-24,2.6723
2010-03-25,-3.0137
2010-03-26,0.4237
2010-03-29,1.1252
2010-03-30,0.2782
2010-03-31,0.9709
2010-04-01,1.6484
2010-04-05,5.6757
2010-04-06,0.1279
2010-04-07,-1.9157
2010-04-08,-2.474
2010-04-09,2.5366999999999997
2010-04-12,-1.9531
2010-04-13,-3.5857
2010-04-14,-1.2397
2010-04-15,-1.3947
2010-04-16,-1.6973
2010-04-19,-0.1439
2010-04-20,4.8991
2010-04-21,-2.4725
2010-04-22,0.1408
2010-04-23,2.6723
2010-04-26,-0.8219
2010-04-27,-5.2486
2010-04-28,1.1662
2010-04-29,2.7378
2010-04-30,-1.683
2010-05-03,4.1369
2010-05-04,-1.3699
2010-05-05,-6.1111
2010-05-06,-1.0355
2010-05-07,-2.0927
2010-05-10,0.0
2010-05-11,1.5267
2010-05-12,4.812
2010-05-13,0.1435
2010-05-14,-0.8596
2010-05-17,0.4335
2010-05-18,0.4317
2010-05-19,-1.4327
2010-05-20,-9.0116
2010-05-21,4.4329
2010-05-24,-0.6154
2010-05-25,-1.8576000000000001
2010-05-26,1.7349999999999999
2010-05-27,2.4806
2010-05-28,0.3026
2010-06-01,-6.6365
2010-06-02,5.9774
2010-06-03,1.5244
2010-06-04,-1.8018
2010-06-07,1.0703
2010-06-08,0.0
2010-06-09,-0.6051
2010-06-10,6.2405
2010-06-11,1.7191999999999998
2010-06-14,2.3944
2010-06-15,5.9147
2010-06-16,6.1039
2010-06-17,-4.1616
2010-06-18,-2.0434
2010-06-21,-2.7379
2010-06-22,-1.7426
2010-06-23,0.4093
2010-06-24,1.4946
2010-06-25,-0.9371
2010-06-28,1.0811
2010-06-29,-2.9412000000000003
2010-06-30,0.551
2010-07-01,0.411
2010-07-02,-2.1828
2010-07-06,2.6499
2010-07-07,1.3587
2010-07-08,0.8043
2010-07-09,3.3245
2010-07-12,-2.4453
2010-07-13,-1.1873
2010-07-14,-3.7382999999999997
2010-07-15,-0.6935
2010-07-16,-4.7486
2010-07-19,-1.0264
2010-07-20,3.5556
2010-07-21,-2.5751
2010-07-22,4.699
2010-07-23,1.8233000000000001
2010-07-26,0.0
2010-07-27,1.9284
2010-07-28,-2.7027
2010-07-29,2.0833
2010-07-30,2.0408
2010-08-02,-1.4667
2010-08-03,-0.406
2010-08-04,1.3587
2010-08-05,1.2064
2010-08-06,-0.6623
2010-08-09,0.8
2010-08-10,-1.9841
2010-08-11,-5.668
2010-08-12,0.1431
2010-08-13,-2.0
2010-08-16,-0.1458
2010-08-17,1.7518
2010-08-18,-2.439
2010-08-19,-3.6765
2010-08-20,1.0305
2010-08-23,-3.3435
2010-08-24,-0.3145
2010-08-25,3.4699999999999998
2010-08-26,-0.4573
2010-08-27,2.144
2010-08-30,-1.7991000000000001
2010-08-31,2.4427
2010-09-01,2.9806
2010-09-02,1.4472
2010-09-03,1.2839
2010-09-07,-2.6761
2010-09-08,-1.8813
2010-09-09,-3.5398
2010-09-10,0.9174
2010-09-13,1.8182
2010-09-14,2.3810000000000002
2010-09-15,-0.5814
