ticker,DGDM US Equity
2010-07-14,-13.3333
2010-07-15,15.3846
2010-07-16,6.6667
2010-07-19,-18.75
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,15.3846
2010-07-28,-13.3333
2010-07-29,0.0
2010-07-30,15.3846
2010-08-02,-13.3333
2010-08-03,14.6154
2010-08-05,-12.7517
2010-08-09,-3.8462
2010-08-10,4.0
2010-08-11,6.1538
2010-08-12,15.942
2010-08-16,-15.625
2010-08-18,0.0
2010-08-19,7.4074
2010-08-25,-6.8966
2010-08-27,25.9259
2010-08-30,-40.5882
2010-08-31,8.9109
2010-09-01,0.0
2010-09-02,2.2727
2010-09-07,-2.2222
2010-09-08,-18.1818
2010-09-09,11.1111
2010-09-10,0.0
2010-09-13,-20.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,0.0
2010-09-21,0.0
2010-09-22,112.5
2010-09-24,-58.8235
2010-09-29,14.2857
2010-10-13,12.5
2010-10-14,0.0
2010-10-15,0.0
2010-10-19,44.4444
2010-10-20,15.3846
2010-10-21,-13.3333
2010-10-22,0.0
2010-10-26,-7.6923
2010-10-27,-41.6667
2010-10-29,42.8571
2010-11-02,30.0
2010-11-03,23.0769
2010-11-05,-25.0
2010-11-09,33.3333
2010-11-10,6.25
2010-11-11,17.647100000000002
2010-11-12,-5.0
2010-11-15,-15.7895
2010-11-16,-12.5
2010-11-17,14.2857
2010-11-18,3.125
2010-11-19,9.0909
2010-11-22,-16.6667
2010-11-23,20.0
2010-11-26,5.5556
2010-11-30,-5.2632
2010-12-01,5.5556
2010-12-02,0.0
2010-12-03,-10.526299999999999
2010-12-07,-2.9412000000000003
2010-12-08,0.0
2010-12-09,14.5455
2010-12-10,0.0
2010-12-14,-12.6984
2010-12-15,-3.0303
2010-12-16,6.25
2010-12-17,-11.7647
2010-12-20,13.3333
2010-12-21,0.0
2010-12-22,-11.7647
2010-12-23,0.0
2010-12-27,6.6667
2010-12-30,-18.75
2011-01-03,30.7692
2011-01-04,-23.5294
2011-01-05,23.0769
2011-01-07,-18.75
2011-01-11,15.3846
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,13.3333
2011-01-25,-5.8824
2011-01-27,-12.5
2011-01-31,7.1429
2011-02-01,33.3333
2011-02-02,-25.0
2011-02-03,6.6667
2011-02-07,18.75
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,-2.6316
2011-02-11,8.1081
2011-02-14,5.0
2011-02-15,-4.7619
2011-02-16,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,10.0
2011-03-01,-9.0909
2011-03-02,-5.0
2011-03-04,15.7895
2011-03-07,36.3636
2011-03-08,11.6667
2011-03-09,4.4776
2011-03-10,-2.8571
2011-03-11,-11.7647
2011-03-14,0.0
2011-03-15,0.0
2011-03-18,-26.6667
2011-03-21,-27.2727
2011-03-22,3.125
2011-03-24,15.0379
2011-03-28,-0.0988
2011-03-29,-26.1701
2011-03-30,35.7143
2011-03-31,2.6316
2011-04-01,-33.3333
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,-30.7692
2011-04-12,0.0
2011-04-13,33.1944
2011-04-18,-8.2377
2011-04-19,-9.0909
2011-04-20,10.0
2011-04-21,0.0
2011-04-26,-9.0909
2011-05-02,-5.0
2011-05-05,-5.2632
2011-05-06,0.0
2011-05-09,0.0
2011-05-11,-22.2222
2011-05-13,14.2857
2011-05-16,-12.5
2011-05-17,42.4107
2011-05-18,-19.7492
2011-05-19,12.5
2011-05-20,0.0
2011-05-26,-33.4722
2011-05-27,0.0
2011-05-31,0.0
2011-06-06,-18.1628
2011-06-07,0.0
2011-06-09,-18.3673
2011-06-10,15.0
2011-06-13,3.9402
2011-06-14,0.3922
2011-06-16,-35.4167
2011-06-20,-3.2258
2011-06-23,33.3333
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,-55.0
2011-06-29,0.0
2011-06-30,233.3333
2011-07-06,-50.0
2011-07-08,-40.0
2011-07-26,66.6667
2011-07-29,0.0
2011-08-01,83.3333
2011-08-03,-9.0909
2011-08-04,4.0
2011-08-05,5.7692
2011-08-08,-54.5455
2011-08-10,120.0
2011-08-18,-9.0909
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,-20.0
2011-09-06,25.0
2011-09-07,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-20,0.0
2011-10-05,-22.0
2011-10-17,0.0
2011-10-20,-55.1282
2011-10-21,122.8571
2011-10-24,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-12-01,0.0
2011-12-15,0.0
2011-12-16,2.5641
2011-12-22,0.0
2011-12-30,0.0
2012-01-05,-37.5
2012-01-09,88.0
2012-02-14,-44.6809
2012-02-16,0.0
2012-02-23,53.8462
2012-02-24,-37.5
2012-03-14,-40.0
2012-03-15,0.0
2012-04-05,66.6667
2012-05-02,4.0
2012-05-24,-57.6923
2012-05-29,309.0909
2012-06-11,-73.3333
2012-06-21,8.3333
2012-06-22,0.0
2012-07-20,53.8462
2012-07-27,-35.0
2012-08-10,0.0
2012-08-17,-7.6923
2012-10-01,-75.0
2012-10-02,150.0
2012-10-04,73.3333
2012-10-05,0.0
2012-10-25,-23.0769
2012-10-26,-15.0
2012-10-31,0.0
2012-12-03,29.4118
2012-12-26,81.8182
2013-03-27,-84.0625
2013-03-28,715.6863
2013-04-01,0.0
2013-04-05,15.3846
2013-04-08,0.0
2013-04-11,33.3333
2013-04-12,12.5
2013-04-15,0.0
2013-04-16,-33.3333
2013-05-01,-33.3333
2013-05-10,0.0
2013-05-13,0.0
2013-05-24,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-06-03,0.0
2013-06-19,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-08-08,0.0
2013-08-16,0.0
2013-09-18,0.0
2013-10-11,0.0
2013-11-08,-25.0
2013-12-31,-33.3333
2014-01-09,0.0
2014-01-30,-10.0
2014-02-07,-72.2222
2014-03-03,25.0
2014-04-15,16.0
2014-05-06,13.7931
2014-06-23,12.1212
2014-09-03,224.3243
2014-11-07,-65.8333
2014-11-10,17.0732
2015-03-25,150.0
2015-03-26,0.0
2015-04-06,0.0
2015-07-27,33.3333
2015-07-28,-64.0625
2015-11-10,-42.6087
2015-11-27,0.0
2015-12-07,0.0
2015-12-11,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-02-29,9.0909
2016-03-14,0.0
2016-04-18,0.0
2016-08-25,233.3333
2016-08-31,-33.3333
2016-10-18,-60.0
2016-11-03,150.0
2016-11-04,0.0
2016-11-08,0.0
2016-11-09,-60.0
2016-11-10,525.0
2016-11-11,60.0
2016-11-14,-33.4375
2016-11-15,-71.831
2016-11-16,300.0
2016-11-17,20.0
2016-11-18,0.0
2016-11-21,-50.8681
2016-11-22,16.9611
2016-11-23,184.29
2016-11-25,-31.9872
2016-11-28,486.7187
2016-11-29,-36.0852
2016-11-30,-36.6667
2016-12-01,163.0263
2016-12-02,-11.956
2016-12-05,-36.3636
2016-12-06,-5.7589
2016-12-07,-9.0478
2016-12-08,-33.1771
2016-12-09,-16.4458
2016-12-12,42.3507
2016-12-13,-26.6055
2016-12-14,28.5714
2016-12-15,-22.2222
2016-12-16,-21.6964
2016-12-19,-27.0239
2016-12-20,0.0
2016-12-21,-25.0
2016-12-22,13.3333
2016-12-23,17.647100000000002
2016-12-27,50.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,16.6667
2017-01-03,-14.2857
2017-01-04,8.3333
2017-01-05,-15.3846
2017-01-06,0.0
2017-01-09,-9.0909
2017-01-10,-20.0
2017-01-11,17.6563
2017-01-12,0.9296
2017-01-13,0.0
2017-01-17,-15.7895
2017-01-18,12.5
2017-01-19,11.1111
2017-01-20,-13.75
2017-01-23,-7.2464
2017-01-24,47.5
2017-01-25,-23.5169
2017-01-26,10.8033
2017-01-27,18.0
2017-01-30,-20.339
2017-01-31,12.766
2017-02-01,10.967
2017-02-02,-0.2125
2017-02-03,-9.6912
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,-5.6604
2017-02-10,-6.75
2017-02-13,0.0
2017-02-14,-6.9705
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-5.4755
2017-02-22,5.7927
2017-02-27,-26.2248
2017-02-28,-20.8984
2017-03-01,-1.2346
2017-03-02,0.0
2017-03-03,15.5
2017-03-06,0.0
2017-03-07,-13.4199
2017-03-09,20.0
2017-03-10,-8.3333
2017-03-13,27.0455
2017-03-14,-14.1324
2017-03-15,33.3333
2017-03-16,-12.5
2017-03-17,-21.4286
2017-03-20,15.4545
2017-03-21,12.9921
2017-03-22,0.0
2017-03-23,-23.3449
2017-03-24,0.4545
2017-03-27,4.2986
2017-03-28,-4.1215
2017-03-29,8.5973
2017-03-30,0.0
2017-03-31,-8.3333
2017-04-03,9.0909
2017-04-07,30.0
2017-04-10,-35.8974
2017-04-11,2.0
2017-04-12,0.0
2017-04-18,-6.3725
2017-04-19,-9.9476
2017-04-21,-1.7442
2017-04-27,-5.3254
2017-05-01,0.0
2017-05-02,-25.0
2017-05-03,-32.0833
2017-05-04,0.0
2017-05-05,84.6626
2017-05-08,-0.9967
2017-05-11,0.0
2017-05-17,-0.6711
2017-05-18,-33.1081
2017-05-23,0.0
2017-05-24,45.4545
2017-05-25,-1.7361
2017-05-26,4.5936
2017-05-31,0.0
2017-06-02,0.0
2017-06-05,-25.3378
2017-06-06,-10.2262
2017-06-07,0.8065
2017-06-08,0.0
2017-06-12,60.0
2017-06-13,-16.325
2017-06-15,-25.3062
2017-06-19,6.4
2017-06-22,12.782
2017-06-23,0.0
2017-06-26,-14.0
2017-06-29,-3.1008
2017-07-05,28.0
2017-07-11,-6.875
2017-07-13,-16.1074
2017-07-26,-20.0
2017-07-27,-54.0
2017-07-28,245.6522
2017-07-31,-62.2642
2017-08-01,66.6667
2017-08-04,20.0
2017-08-07,-40.0
2017-08-08,120.8333
2017-08-10,-49.6855
2017-08-16,23.675
2017-08-17,-4.9929
2017-08-22,70.2128
2017-08-24,1.875
2017-08-28,8.589
2017-08-29,12.9944
2017-08-30,-45.0
2017-09-12,-7.2727
2017-09-14,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-16,0.0
2017-10-18,1.9607999999999999
2017-10-24,0.0
2017-11-02,0.0
2017-11-06,0.4808
2017-11-08,-2.3923
2017-11-16,84.3137
2017-11-20,-40.9574
2017-11-27,0.0
2017-11-29,-4.5045
2017-12-05,3.7736
2017-12-18,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,9.0909
2017-12-28,-8.3333
2018-01-02,181.8182
2018-01-03,183.871
2018-01-04,-31.8182
2018-01-05,-31.6667
2018-01-09,-2.439
2018-01-10,25.0
2018-01-11,-18.0
2018-01-12,-1.2195
2018-01-17,1.2346
2018-01-18,87.3171
2018-01-19,14.0625
2018-01-22,-54.2237
2018-01-23,-0.2494
2018-01-25,25.625
2018-01-26,57.2139
2018-01-29,-1.2658
2018-02-01,78.0769
2018-02-02,-71.2023
2018-02-05,132.5
2018-02-09,-56.9892
2018-02-12,25.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-16,-37.6
2018-02-20,45.5128
2018-02-21,10.1322
2018-02-22,-1.2
2018-03-01,-23.0769
2018-03-02,-33.9474
2018-03-05,59.3625
2018-03-06,-37.25
2018-03-14,0.0
2018-03-22,-2.3904
2018-03-28,-18.3673
2018-04-02,5.0
2018-04-09,-4.7619
2018-04-11,0.0
2018-05-15,45.0
2018-05-22,37.931
2018-05-30,-45.0
2018-06-01,0.0
2018-06-19,0.0
2018-06-27,-9.0909
2018-07-03,0.0
2018-07-17,-25.0
2018-07-19,0.0
2018-07-31,8.3333
2018-08-17,100.0
2018-08-22,23.0769
2018-08-24,-46.875
2018-08-27,-29.4118
2018-08-29,160.0
2018-09-04,-74.359
2018-09-20,2.0
2018-09-21,76.4706
2018-09-25,-43.8889
2018-09-28,0.0
2018-10-01,98.5149
2018-10-15,-40.1496
2018-10-19,0.0
2018-10-24,66.6667
2018-10-30,-20.0
2018-10-31,-6.25
2018-11-01,0.0
2018-11-05,25.0
2018-11-21,-20.0
2018-11-26,0.0
2018-11-30,-20.0
2018-12-17,-6.25
2018-12-18,-2.2222
2018-12-27,-1.8182
2018-12-31,29.6296
2019-01-03,-10.7143
2019-01-14,-3.4
2019-01-15,-0.6211
2019-02-04,55.0
2019-02-05,-5.914
2019-02-25,-38.2857
2019-03-05,8.8889
2019-03-21,11.3946
2019-03-29,52.6718
2019-04-04,-45.6
2019-04-24,0.9926
2019-04-30,-8.9916
2019-05-01,-15.0
2019-05-06,17.647100000000002
2019-05-14,0.0
2019-06-06,0.0
2019-06-17,-20.0
2019-06-20,50.0
2019-06-21,-76.6667
2019-06-24,50.0
2019-07-01,0.0
2019-07-24,137.8571
2019-07-29,-41.9419
2019-07-30,217.2414
2019-07-31,-40.2174
2019-08-02,-9.0909
2019-08-05,50.0
2019-08-06,33.6667
2019-08-19,66.0848
2019-08-20,-15.3153
2019-08-21,-4.2553
2019-08-29,-29.6296
2019-09-04,-26.3158
2019-09-10,0.0
2019-09-17,117.1429
2019-09-25,-44.0789
2019-09-30,17.647100000000002
2019-10-01,-20.0
2019-10-07,-18.75
2019-10-17,8.0769
2019-10-22,42.3488
2019-10-23,-40.0
2019-11-08,8.3333
2019-11-14,-2.7692
2019-11-25,58.2278
2019-11-29,-39.0
2019-12-12,162.2951
2019-12-13,56.25
2019-12-16,44.0
2019-12-17,-2.7778
2019-12-18,-1.5714000000000001
2019-12-19,-1.3062
2019-12-20,1.4706000000000001
2019-12-23,-27.5362
2019-12-24,40.0
2019-12-26,14.2857
2019-12-27,50.0
2019-12-30,8.3333
2019-12-31,7.6923
2020-01-02,0.0
2020-01-03,13.5
2020-01-06,24.9528
2020-01-07,25.9129
2020-01-08,-10.4
2020-01-09,-8.0357
2020-01-10,-2.9126
2020-01-13,-29.95
2020-01-14,-0.0714
2020-01-15,14.2857
2020-01-16,-36.875
2020-01-17,3.9604
2020-01-21,-3.8095
2020-01-22,48.4158
2020-01-23,-0.0667
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,6.8091
2020-01-30,-6.25
2020-01-31,-3.3333
2020-02-03,17.2414
2020-02-04,11.7647
2020-02-05,-5.2632
2020-02-06,0.1389
2020-02-07,-44.5215
2020-02-10,20.0
2020-02-12,0.0
2020-02-14,5.4167
2020-02-18,10.6719
2020-02-24,-0.0357
2020-02-25,-42.8367
2020-02-26,12.5
2020-02-27,22.2222
2020-02-28,-36.2727
2020-03-03,17.6748
2020-03-04,-15.02
2020-03-06,28.388
2020-03-09,-6.6667
2020-03-10,-28.5714
2020-03-11,0.0
2020-03-12,50.0
2020-03-16,-0.1111
2020-03-17,-11.0122
2020-03-18,0.0
2020-03-19,-37.5
2020-03-20,0.0
2020-03-24,10.0
2020-03-25,-9.0909
2020-03-27,-10.0
2020-04-01,2.5
2020-04-07,1.897
2020-04-08,-4.2553
2020-04-09,-11.1111
2020-04-15,25.0
2020-04-20,-58.0
2020-04-21,10.4762
2020-04-22,150.0
2020-04-23,-8.9655
2020-04-28,0.4261
2020-04-29,-26.3083
2020-05-01,35.1248
2020-05-04,13.6364
2020-05-08,-48.0
2020-05-15,58.9744
2020-05-20,-35.2823
2020-06-09,55.7632
2020-06-11,20.0
2020-06-12,-11.5833
2020-06-16,-3.8643
2020-06-24,27.451
2020-06-25,10.2308
2020-06-26,-15.492
2020-07-01,-17.4236
2020-07-02,0.0
2020-07-10,10.2
2020-07-20,-0.1815
2020-07-21,1.8182
2020-07-23,-10.7143
2020-07-24,0.0
2020-07-31,18.8
