ticker,field,value,exchange
ECL UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
ED UN Equity,INDUSTRY_SECTOR,Utilities,UN
EFX UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
EHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
EIX UN Equity,INDUSTRY_SECTOR,Utilities,UN
EKDKQ UN Equity,INDUSTRY_SECTOR,Industrial,UN
EL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
EMC UN Equity,INDUSTRY_SECTOR,Technology,UN
EMN UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
EMR UN Equity,INDUSTRY_SECTOR,Industrial,UN
ENDP UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
EOG UN Equity,INDUSTRY_SECTOR,Energy,UN
EOP UN Equity,INDUSTRY_SECTOR,Financial,UN
EP UN Equity,INDUSTRY_SECTOR,Energy,UN
EQIX UW Equity,INDUSTRY_SECTOR,Financial,UW
EQR UN Equity,INDUSTRY_SECTOR,Financial,UN
EQT UN Equity,INDUSTRY_SECTOR,Energy,UN
ES UN Equity,INDUSTRY_SECTOR,Utilities,UN
ESRX UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
ESRX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
ESS UN Equity,INDUSTRY_SECTOR,Financial,UN
ETFC UN Equity,INDUSTRY_SECTOR,Communications,UN
ETFC US Equity,INDUSTRY_SECTOR,Communications,US
ETFC UW Equity,INDUSTRY_SECTOR,Communications,UW
ETN UN Equity,INDUSTRY_SECTOR,Industrial,UN
ETR UN Equity,INDUSTRY_SECTOR,Utilities,UN
ETSY UW Equity,INDUSTRY_SECTOR,Communications,UW
EVHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
EVRG UN Equity,INDUSTRY_SECTOR,Utilities,UN
EW UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
EXC UN Equity,INDUSTRY_SECTOR,Utilities,UN
EXC UW Equity,INDUSTRY_SECTOR,Utilities,UW
EXPD UW Equity,INDUSTRY_SECTOR,Industrial,UW
EXPE UW Equity,INDUSTRY_SECTOR,Communications,UW
EXR UN Equity,INDUSTRY_SECTOR,Financial,UN
F UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
FANG UW Equity,INDUSTRY_SECTOR,Energy,UW
FAST UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
FB UW Equity,INDUSTRY_SECTOR,Communications,UW
FBF UN Equity,INDUSTRY_SECTOR,Financial,UN
FBHS UN Equity,INDUSTRY_SECTOR,Industrial,UN
FCX UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
FDO UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
FDX UN Equity,INDUSTRY_SECTOR,Industrial,UN
FE UN Equity,INDUSTRY_SECTOR,Utilities,UN
FFIV UW Equity,INDUSTRY_SECTOR,Communications,UW
FHI UN Equity,INDUSTRY_SECTOR,Financial,UN
FHN UN Equity,INDUSTRY_SECTOR,Financial,UN
FIS UN Equity,INDUSTRY_SECTOR,Technology,UN
FISV UQ Equity,INDUSTRY_SECTOR,Technology,UQ
FISV UW Equity,INDUSTRY_SECTOR,Technology,UW
FITB UQ Equity,INDUSTRY_SECTOR,Financial,UQ
FITB UW Equity,INDUSTRY_SECTOR,Financial,UW
FL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
FLIR UW Equity,INDUSTRY_SECTOR,Industrial,UW
FLR UN Equity,INDUSTRY_SECTOR,Industrial,UN
FLS UN Equity,INDUSTRY_SECTOR,Industrial,UN
FLT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
FMC UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
FMCC UN Equity,INDUSTRY_SECTOR,Financial,UN
FNMA UN Equity,INDUSTRY_SECTOR,Financial,UN
FOSL UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
FOX UW Equity,INDUSTRY_SECTOR,Communications,UW
FOXA UW Equity,INDUSTRY_SECTOR,Communications,UW
FRC UN Equity,INDUSTRY_SECTOR,Financial,UN
FRT UN Equity,INDUSTRY_SECTOR,Financial,UN
FSH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
FSLR UW Equity,INDUSTRY_SECTOR,Energy,UW
FTI UN Equity,INDUSTRY_SECTOR,Energy,UN
FTNT UW Equity,INDUSTRY_SECTOR,Technology,UW
FTRCQ UN Equity,INDUSTRY_SECTOR,Communications,UN
FTRCQ UW Equity,INDUSTRY_SECTOR,Communications,UW
FTV UN Equity,INDUSTRY_SECTOR,Industrial,UN
GAS UN Equity,INDUSTRY_SECTOR,Utilities,UN
GD UN Equity,INDUSTRY_SECTOR,Industrial,UN
GDT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
GDW UN Equity,INDUSTRY_SECTOR,Financial,UN
GE UN Equity,INDUSTRY_SECTOR,Industrial,UN
GENZ UA Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UA
GENZ UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
GENZ UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
GGP UN Equity,INDUSTRY_SECTOR,Financial,UN
GGP UP Equity,INDUSTRY_SECTOR,Financial,UP
GHC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
GILD UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
GILD UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
GIS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
GL UN Equity,INDUSTRY_SECTOR,Financial,UN
GLW UN Equity,INDUSTRY_SECTOR,Communications,UN
GM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GMCR UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
GME UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GNW UN Equity,INDUSTRY_SECTOR,Financial,UN
GNW UP Equity,INDUSTRY_SECTOR,Financial,UP
GOOG UW Equity,INDUSTRY_SECTOR,Communications,UW
GOOGL UQ Equity,INDUSTRY_SECTOR,Communications,UQ
GOOGL UW Equity,INDUSTRY_SECTOR,Communications,UW
GPC UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GPN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
GPS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GR UN Equity,INDUSTRY_SECTOR,Industrial,UN
GR US Equity,INDUSTRY_SECTOR,Industrial,US
GRMN UW Equity,INDUSTRY_SECTOR,Industrial,UW
GS UN Equity,INDUSTRY_SECTOR,Financial,UN
GT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GT UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
GTGOF US Equity,INDUSTRY_SECTOR,Industrial,US
GTW UN Equity,INDUSTRY_SECTOR,Technology,UN
GTXMQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
GWW UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HAL UN Equity,INDUSTRY_SECTOR,Energy,UN
HAR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HAR US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",US
HAS US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",US
HAS UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
HBAN UA Equity,INDUSTRY_SECTOR,Financial,UA
HBAN UQ Equity,INDUSTRY_SECTOR,Financial,UQ
HBAN UW Equity,INDUSTRY_SECTOR,Financial,UW
HBI UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HCA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HCBK UW Equity,INDUSTRY_SECTOR,Financial,UW
HD UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HES UN Equity,INDUSTRY_SECTOR,Energy,UN
HET UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HFC UN Equity,INDUSTRY_SECTOR,Energy,UN
HIG UN Equity,INDUSTRY_SECTOR,Financial,UN
HII UN Equity,INDUSTRY_SECTOR,Industrial,UN
HLT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HMA UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HNZ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HOG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HOLX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
HON UN Equity,INDUSTRY_SECTOR,Industrial,UN
HOT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
HP UN Equity,INDUSTRY_SECTOR,Energy,UN
HPC US Equity,INDUSTRY_SECTOR,Basic Materials,US
HPE UN Equity,INDUSTRY_SECTOR,Technology,UN
HPQ UN Equity,INDUSTRY_SECTOR,Technology,UN
HRB UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HRL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HSH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HSIC UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
HSP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HST UN Equity,INDUSTRY_SECTOR,Financial,UN
HST UW Equity,INDUSTRY_SECTOR,Financial,UW
HSY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HUM UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
HWM UN Equity,INDUSTRY_SECTOR,Industrial,UN
IBM UN Equity,INDUSTRY_SECTOR,Technology,UN
ICE UN Equity,INDUSTRY_SECTOR,Financial,UN
IDXX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
IEX UN Equity,INDUSTRY_SECTOR,Industrial,UN
IFF UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
IILGV UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UQ
ILMN UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
INCY UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
INFO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
INFO UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
INTC UQ Equity,INDUSTRY_SECTOR,Technology,UQ
INTC UW Equity,INDUSTRY_SECTOR,Technology,UW
INTU UQ Equity,INDUSTRY_SECTOR,Technology,UQ
INTU UW Equity,INDUSTRY_SECTOR,Technology,UW
IP UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
IPG UN Equity,INDUSTRY_SECTOR,Communications,UN
IPGP UW Equity,INDUSTRY_SECTOR,Technology,UW
IQV UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
IR UN Equity,INDUSTRY_SECTOR,Industrial,UN
IRM UN Equity,INDUSTRY_SECTOR,Financial,UN
ISRG UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
IT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
ITT UN Equity,INDUSTRY_SECTOR,Industrial,UN
ITW UN Equity,INDUSTRY_SECTOR,Industrial,UN
IVZ UN Equity,INDUSTRY_SECTOR,Financial,UN
J UN Equity,INDUSTRY_SECTOR,Industrial,UN
JAVA UQ Equity,INDUSTRY_SECTOR,Technology,UQ
JAVA UW Equity,INDUSTRY_SECTOR,Technology,UW
JBGS UN Equity,INDUSTRY_SECTOR,Financial,UN
JBHT UW Equity,INDUSTRY_SECTOR,Industrial,UW
JBL UN Equity,INDUSTRY_SECTOR,Industrial,UN
JCI UN Equity,INDUSTRY_SECTOR,Industrial,UN
JEF UN Equity,INDUSTRY_SECTOR,Financial,UN
JHF UN Equity,INDUSTRY_SECTOR,Financial,UN
JKHY UW Equity,INDUSTRY_SECTOR,Technology,UW
JNJ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
JNPR UN Equity,INDUSTRY_SECTOR,Communications,UN
JNPR UQ Equity,INDUSTRY_SECTOR,Communications,UQ
JNPR UW Equity,INDUSTRY_SECTOR,Communications,UW
JNS UN Equity,INDUSTRY_SECTOR,Financial,UN
JNY UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
JOY UN Equity,INDUSTRY_SECTOR,Industrial,UN
JOY UW Equity,INDUSTRY_SECTOR,Industrial,UW
JPM UN Equity,INDUSTRY_SECTOR,Financial,UN
JWN UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
K UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KATE UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
KBH UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
KDP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KEY UN Equity,INDUSTRY_SECTOR,Financial,UN
KEYS UN Equity,INDUSTRY_SECTOR,Industrial,UN
KG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KHC UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
KIM UN Equity,INDUSTRY_SECTOR,Financial,UN
KLAC UQ Equity,INDUSTRY_SECTOR,Technology,UQ
KLAC UW Equity,INDUSTRY_SECTOR,Technology,UW
KMB UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KMI UN Equity,INDUSTRY_SECTOR,Energy,UN
KMX UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
KO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KR UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
KRB UN Equity,INDUSTRY_SECTOR,Financial,UN
KRFT UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
KRI UN Equity,INDUSTRY_SECTOR,Communications,UN
KSE UN Equity,INDUSTRY_SECTOR,Utilities,UN
KSS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
KSU UN Equity,INDUSTRY_SECTOR,Industrial,UN
KTB UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
L UN Equity,INDUSTRY_SECTOR,Financial,UN
LB UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LDOS UN Equity,INDUSTRY_SECTOR,Technology,UN
LEG UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LEHMQ UN Equity,INDUSTRY_SECTOR,Financial,UN
LEHMQ UP Equity,INDUSTRY_SECTOR,Financial,UP
LEN UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LH UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
LHX UN Equity,INDUSTRY_SECTOR,Industrial,UN
LIN UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
LKQ UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
LLL UN Equity,INDUSTRY_SECTOR,Industrial,UN
LLTC UQ Equity,INDUSTRY_SECTOR,Technology,UQ
LLTC UW Equity,INDUSTRY_SECTOR,Technology,UW
LLY UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
LM UN Equity,INDUSTRY_SECTOR,Financial,UN
LMT UN Equity,INDUSTRY_SECTOR,Industrial,UN
LNC UN Equity,INDUSTRY_SECTOR,Financial,UN
LNT UN Equity,INDUSTRY_SECTOR,Utilities,UN
LNT UW Equity,INDUSTRY_SECTOR,Utilities,UW
LO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
LOW UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LPX UN Equity,INDUSTRY_SECTOR,Industrial,UN
LRCX UW Equity,INDUSTRY_SECTOR,Technology,UW
LUMN UN Equity,INDUSTRY_SECTOR,Communications,UN
LUV UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LVLT UN Equity,INDUSTRY_SECTOR,Communications,UN
LVS UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
LW UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
LXK UN Equity,INDUSTRY_SECTOR,Technology,UN
LYB UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
LYV UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
M UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MA UN Equity,INDUSTRY_SECTOR,Financial,UN
MAA UN Equity,INDUSTRY_SECTOR,Financial,UN
MAC UN Equity,INDUSTRY_SECTOR,Financial,UN
MAR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MAR UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
MAS UN Equity,INDUSTRY_SECTOR,Industrial,UN
MAT UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MAT US Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",US
MAT UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
MBI UN Equity,INDUSTRY_SECTOR,Financial,UN
MCD UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MCHP UW Equity,INDUSTRY_SECTOR,Technology,UW
MCK UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MCO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MDLZ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MDLZ UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
MDP UN Equity,INDUSTRY_SECTOR,Communications,UN
MDRIQ UN Equity,INDUSTRY_SECTOR,Energy,UN
MDT UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MEDI UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
MEDI UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
MEE UN Equity,INDUSTRY_SECTOR,Energy,UN
MEL UN Equity,INDUSTRY_SECTOR,Financial,UN
MER UN Equity,INDUSTRY_SECTOR,Financial,UN
MERQ UQ Equity,INDUSTRY_SECTOR,Technology,UQ
MET UN Equity,INDUSTRY_SECTOR,Financial,UN
MFE UN Equity,INDUSTRY_SECTOR,Communications,UN
MGM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MHK UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MHS UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MHS US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",US
MI UN Equity,INDUSTRY_SECTOR,Financial,UN
MIRKQ UN Equity,INDUSTRY_SECTOR,Utilities,UN
MJN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MJN US Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",US
MJN-W UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MKC UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MKTX UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
MLM UN Equity,INDUSTRY_SECTOR,Industrial,UN
MMC UN Equity,INDUSTRY_SECTOR,Financial,UN
MMM UN Equity,INDUSTRY_SECTOR,Industrial,UN
MNKKQ UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MNST UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
MO UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MOLX UQ Equity,INDUSTRY_SECTOR,Industrial,UQ
MOLX UW Equity,INDUSTRY_SECTOR,Industrial,UW
MOS UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
MPC UN Equity,INDUSTRY_SECTOR,Energy,UN
MRK UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MRO UN Equity,INDUSTRY_SECTOR,Energy,UN
MS UN Equity,INDUSTRY_SECTOR,Financial,UN
MSCI UN Equity,INDUSTRY_SECTOR,Technology,UN
MSFT UQ Equity,INDUSTRY_SECTOR,Technology,UQ
MSFT UW Equity,INDUSTRY_SECTOR,Technology,UW
MSI UN Equity,INDUSTRY_SECTOR,Communications,UN
MTB UN Equity,INDUSTRY_SECTOR,Financial,UN
MTD UN Equity,INDUSTRY_SECTOR,Industrial,UN
MTG UN Equity,INDUSTRY_SECTOR,Financial,UN
MTLQQ UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
MTW UN Equity,INDUSTRY_SECTOR,Industrial,UN
MU UN Equity,INDUSTRY_SECTOR,Technology,UN
MU UW Equity,INDUSTRY_SECTOR,Technology,UW
MUR UN Equity,INDUSTRY_SECTOR,Energy,UN
MWV UN Equity,INDUSTRY_SECTOR,Industrial,UN
MWW UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MWW UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
MWW UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
MXIM UQ Equity,INDUSTRY_SECTOR,Technology,UQ
MXIM UW Equity,INDUSTRY_SECTOR,Technology,UW
MYL UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
MYL UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
NAV UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
NAVI UW Equity,INDUSTRY_SECTOR,Financial,UW
NBL UN Equity,INDUSTRY_SECTOR,Energy,UN
NBL US Equity,INDUSTRY_SECTOR,Energy,US
NBL UW Equity,INDUSTRY_SECTOR,Energy,UW
NBR UA Equity,INDUSTRY_SECTOR,Energy,UA
NBR UN Equity,INDUSTRY_SECTOR,Energy,UN
NCC UN Equity,INDUSTRY_SECTOR,Financial,UN
NCLH UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
NCLH UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
NCR UN Equity,INDUSTRY_SECTOR,Technology,UN
NDAQ UW Equity,INDUSTRY_SECTOR,Financial,UW
NEBLQ UN Equity,INDUSTRY_SECTOR,Energy,UN
NEE UN Equity,INDUSTRY_SECTOR,Utilities,UN
NEM UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
NFB UN Equity,INDUSTRY_SECTOR,Financial,UN
NFLX UW Equity,INDUSTRY_SECTOR,Communications,UW
NFX UN Equity,INDUSTRY_SECTOR,Energy,UN
NGVT UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
NI UN Equity,INDUSTRY_SECTOR,Utilities,UN
NKE UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
NKTR UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
NLOK UQ Equity,INDUSTRY_SECTOR,Communications,UQ
NLOK UW Equity,INDUSTRY_SECTOR,Communications,UW
NLSN UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
NOC UN Equity,INDUSTRY_SECTOR,Industrial,UN
NOV UN Equity,INDUSTRY_SECTOR,Energy,UN
NOVL UQ Equity,INDUSTRY_SECTOR,Technology,UQ
NOVL UW Equity,INDUSTRY_SECTOR,Technology,UW
NOW UN Equity,INDUSTRY_SECTOR,Technology,UN
NRG UN Equity,INDUSTRY_SECTOR,Utilities,UN
NSC UN Equity,INDUSTRY_SECTOR,Industrial,UN
NTAP UQ Equity,INDUSTRY_SECTOR,Technology,UQ
NTAP UW Equity,INDUSTRY_SECTOR,Technology,UW
NTRS UQ Equity,INDUSTRY_SECTOR,Financial,UQ
NTRS UW Equity,INDUSTRY_SECTOR,Financial,UW
NUE UN Equity,INDUSTRY_SECTOR,Basic Materials,UN
NVDA UA Equity,INDUSTRY_SECTOR,Technology,UA
NVDA UQ Equity,INDUSTRY_SECTOR,Technology,UQ
NVDA UW Equity,INDUSTRY_SECTOR,Technology,UW
NVR UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
NVT UN Equity,INDUSTRY_SECTOR,Industrial,UN
NWL UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
NWL UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
NWS UW Equity,INDUSTRY_SECTOR,Communications,UW
NWSA UW Equity,INDUSTRY_SECTOR,Communications,UW
NXTL UQ Equity,INDUSTRY_SECTOR,Communications,UQ
NYT UN Equity,INDUSTRY_SECTOR,Communications,UN
NYX UN Equity,INDUSTRY_SECTOR,Financial,UN
O UN Equity,INDUSTRY_SECTOR,Financial,UN
ODFL UW Equity,INDUSTRY_SECTOR,Industrial,UW
OI UN Equity,INDUSTRY_SECTOR,Industrial,UN
OKE UN Equity,INDUSTRY_SECTOR,Energy,UN
OMC UN Equity,INDUSTRY_SECTOR,Communications,UN
OMX UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
ORCL UN Equity,INDUSTRY_SECTOR,Technology,UN
ORCL UQ Equity,INDUSTRY_SECTOR,Technology,UQ
ORCL UW Equity,INDUSTRY_SECTOR,Technology,UW
ORLY UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
OTIS UN Equity,INDUSTRY_SECTOR,Industrial,UN
OXY UN Equity,INDUSTRY_SECTOR,Energy,UN
PAYC UN Equity,INDUSTRY_SECTOR,Technology,UN
PAYX UQ Equity,INDUSTRY_SECTOR,Technology,UQ
PAYX UW Equity,INDUSTRY_SECTOR,Technology,UW
PBCT UW Equity,INDUSTRY_SECTOR,Financial,UW
PBG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PBI UN Equity,INDUSTRY_SECTOR,Technology,UN
PCAR UQ Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UQ
PCAR UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
PCG UN Equity,INDUSTRY_SECTOR,Utilities,UN
PCL UN Equity,INDUSTRY_SECTOR,Financial,UN
PCP UN Equity,INDUSTRY_SECTOR,Industrial,UN
PDCO UQ Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UQ
PDCO UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
PEAK UN Equity,INDUSTRY_SECTOR,Financial,UN
PEG UN Equity,INDUSTRY_SECTOR,Utilities,UN
PEP UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PEP UW Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UW
PETM UW Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UW
PFE UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PFG UN Equity,INDUSTRY_SECTOR,Financial,UN
PFG UW Equity,INDUSTRY_SECTOR,Financial,UW
PG UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PGL UN Equity,INDUSTRY_SECTOR,Utilities,UN
PGR UN Equity,INDUSTRY_SECTOR,Financial,UN
PH UN Equity,INDUSTRY_SECTOR,Industrial,UN
PHM UN Equity,INDUSTRY_SECTOR,"Consumer, Cyclical",UN
PKG UN Equity,INDUSTRY_SECTOR,Industrial,UN
PKI UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PLD UN Equity,INDUSTRY_SECTOR,Financial,UN
PM UN Equity,INDUSTRY_SECTOR,"Consumer, Non-cyclical",UN
PMCS UQ Equity,INDUSTRY_SECTOR,Technology,UQ
