ticker,HAS US Equity
2000-05-25,0.0
2000-05-26,-3.6630000000000003
2000-05-30,-0.7605
2000-05-31,0.3831
2000-06-01,0.3817
2000-06-02,4.1825
2000-06-05,-2.5547
2000-06-06,-1.4981
2000-06-07,0.7605
2000-06-08,-2.6414999999999997
2000-06-09,1.938
2000-06-12,0.7605
2000-06-13,2.6414999999999997
2000-06-14,2.2059
2000-06-15,0.7194
2000-06-16,-1.0714
2000-06-19,-2.5271
2000-06-20,-0.3704
2000-06-21,0.3717
2000-06-22,-1.4815
2000-06-23,1.5038
2000-06-26,0.0
2000-06-27,0.7407
2000-06-28,1.1949
2000-06-29,-0.8174
2000-06-30,-11.7216
2000-07-03,11.6183
2000-07-05,1.487
2000-07-06,-0.7326
2000-07-07,-1.107
2000-07-10,-0.3731
2000-07-11,-2.2472
2000-07-12,-3.0651
2000-07-13,3.9526
2000-07-14,1.1407
2000-07-17,-0.3759
2000-07-18,-1.5093999999999999
2000-07-19,-2.2989
2000-07-20,-24.3137
2000-07-21,-8.8083
2000-07-24,6.25
2000-07-25,-1.0695000000000001
2000-07-26,1.0811
2000-07-27,2.6738
2000-07-28,-5.75
2000-07-31,1.1111
2000-08-01,-2.1978
2000-08-02,0.5618
2000-08-03,-3.9106
2000-08-04,-4.0698
2000-08-07,4.8485
2000-08-08,-1.7341
2000-08-09,0.0
2000-08-10,3.5294
2000-08-11,-1.1364
2000-08-14,2.2989
2000-08-15,-4.4944
2000-08-16,1.7647
2000-08-17,0.578
2000-08-18,1.1494
2000-08-21,-0.5682
2000-08-22,1.7143000000000002
2000-08-23,-0.5618
2000-08-24,2.2599
2000-08-25,4.4199
2000-08-28,4.2328
2000-08-29,-0.5076
2000-08-30,-2.0408
2000-08-31,2.7672
2000-09-01,1.3618000000000001
2000-09-05,-1.5
2000-09-06,-3.5533
2000-09-07,3.1579
2000-09-08,-3.0612
2000-09-11,-3.6842
2000-09-12,-2.7321999999999997
2000-09-13,-1.1236
2000-09-14,3.9773
2000-09-15,-1.6393
2000-09-18,-2.2222
2000-09-19,1.7045
2000-09-20,-1.6760000000000002
2000-09-21,0.0
2000-09-22,-0.5682
2000-09-25,-2.2857
2000-09-26,0.5848
2000-09-27,6.3953
2000-09-28,-0.5464
2000-09-29,0.5495
2000-10-02,-0.5464
2000-10-03,-1.0989
2000-10-04,-0.5556
2000-10-05,0.0
2000-10-06,4.4693
2000-10-09,1.6042999999999998
2000-10-10,-1.0526
2000-10-11,-1.0638
2000-10-12,-13.4409
2000-10-13,0.6211
2000-10-16,1.8519
2000-10-17,-3.0303
2000-10-18,1.25
2000-10-19,1.8519
2000-10-20,-3.0303
2000-10-23,-0.625
2000-10-24,-0.6289
2000-10-25,3.7975
2000-10-26,0.6098
2000-10-27,-0.6061
2000-10-30,2.4146
2000-10-31,2.9939999999999998
2000-11-01,-0.5814
2000-11-02,3.5088
2000-11-03,4.5198
2000-11-06,-1.6216
2000-11-07,1.6484
2000-11-08,7.5676
2000-11-09,-3.5176
2000-11-10,-4.1667
2000-11-13,3.8043
2000-11-14,1.0471
2000-11-15,-1.5544
2000-11-16,-1.5789
2000-11-17,1.6042999999999998
2000-11-20,-2.1053
2000-11-21,-2.1505
2000-11-22,-1.0989
2000-11-24,2.2222
2000-11-27,0.0
2000-11-28,3.8043
2000-11-29,-3.1414
2000-11-30,0.0
2000-12-01,1.0811
2000-12-04,1.6042999999999998
2000-12-05,-1.0526
2000-12-06,-1.5957
2000-12-07,-21.0811
2000-12-08,6.8493
2000-12-11,-3.2051
2000-12-12,2.649
2000-12-13,-3.871
2000-12-14,0.6711
2000-12-15,0.6667
2000-12-18,0.0
2000-12-19,0.6623
2000-12-20,-1.3158
2000-12-21,3.3333
2000-12-22,1.2903
2000-12-26,-1.2739
2000-12-27,3.871
2000-12-28,5.5901
2000-12-29,0.0
2001-01-02,-2.9412000000000003
2001-01-03,5.4545
2001-01-04,6.3218
2001-01-05,-1.0811
2001-01-08,0.0
2001-01-09,7.1038
2001-01-10,0.5102
2001-01-11,-0.5076
2001-01-12,3.0612
2001-01-16,-0.495
2001-01-17,0.4975
2001-01-18,1.4851
2001-01-19,-2.9268
2001-01-22,-0.5025
2001-01-23,2.0202
2001-01-24,-2.9703
2001-01-25,-2.0408
2001-01-26,-4.1667
2001-01-29,3.1304
2001-01-30,1.0118
2001-01-31,-0.5858
2001-02-01,-0.4209
2001-02-02,1.437
2001-02-05,2.0833
2001-02-06,10.2041
2001-02-07,-4.3704
2001-02-08,1.3168
2001-02-09,-1.6055000000000001
2001-02-12,-2.4864
2001-02-13,-1.1952
2001-02-14,3.3871
2001-02-15,1.4041000000000001
2001-02-16,-3.0769
2001-02-20,-1.9841
2001-02-21,1.2146
2001-02-22,0.24
2001-02-23,1.1971
2001-02-26,2.5237
2001-02-27,1.9231
2001-02-28,-7.3208
2001-03-01,5.0489
2001-03-02,-1.938
2001-03-05,3.5573
2001-03-06,-0.3053
2001-03-07,3.4455999999999998
2001-03-08,1.1843
2001-03-09,2.7798
2001-03-12,-3.3452
2001-03-13,0.8837
2001-03-14,-2.5547
2001-03-15,1.0487
2001-03-16,-3.4840999999999998
2001-03-19,1.3825
2001-03-20,-0.3788
2001-03-21,1.0646
2001-03-22,-7.7501999999999995
2001-03-23,2.7732
2001-03-26,0.873
2001-03-27,-1.967
2001-03-28,-0.8026
2001-03-29,3.3981
2001-03-30,0.939
2001-04-02,0.6202
2001-04-03,-3.5439
2001-04-04,-0.9585
2001-04-05,1.5323
2001-04-06,-1.0326
2001-04-09,-0.4815
2001-04-10,-0.8065
2001-04-11,-2.439
2001-04-12,0.4167
2001-04-16,-0.4149
2001-04-17,-0.1667
2001-04-18,0.5843
2001-04-19,-3.0705
2001-04-20,0.9418
2001-04-23,0.0848
2001-04-24,0.2542
2001-04-25,-2.1978
2001-04-26,1.1236
2001-04-27,2.8205
2001-04-30,2.0833
2001-05-01,2.5305999999999997
2001-05-02,7.4841
2001-05-03,-4.0741
2001-05-04,0.0
2001-05-07,0.3089
2001-05-08,0.2309
2001-05-09,0.0
2001-05-10,-0.1536
2001-05-11,1.5385
2001-05-14,0.9091
2001-05-15,3.2282
2001-05-16,2.1818
2001-05-17,3.6299
2001-05-18,0.9615
2001-05-21,2.6531000000000002
2001-05-22,-1.2591
2001-05-23,0.0671
2001-05-24,-0.7378
2001-05-25,-0.473
2001-05-29,0.2037
2001-05-30,-0.3388
2001-05-31,1.9714
2001-06-01,1.3333
2001-06-04,1.8420999999999998
2001-06-05,0.3876
2001-06-06,-0.9653
2001-06-07,-0.5848
2001-06-08,-1.9607999999999999
2001-06-11,0.3333
2001-06-12,0.598
2001-06-13,-0.9908
2001-06-14,-0.8005
2001-06-15,-0.8742
2001-06-18,1.6282
2001-06-19,-1.8024
2001-06-20,-0.6118
2001-06-21,1.2312
2001-06-22,-1.1486
2001-06-25,-2.1189
2001-06-26,1.5363
2001-06-27,-0.4127
2001-06-28,0.8287
2001-06-29,-1.0274
2001-07-02,2.9066
2001-07-03,0.807
2001-07-05,-1.9346
2001-07-06,-2.7211
2001-07-09,1.7483
2001-07-10,-2.1993
2001-07-11,0.1405
2001-07-12,1.7544
2001-07-13,0.1379
2001-07-16,-1.584
2001-07-17,0.7698
2001-07-18,0.0
2001-07-19,-0.9722
2001-07-20,5.1893
2001-07-23,3.2
2001-07-24,-0.5168
2001-07-25,1.4285999999999999
2001-07-26,1.7926
2001-07-27,1.0063
2001-07-30,-2.2416
2001-07-31,2.7441
2001-08-01,0.9938
2001-08-02,-0.3075
2001-08-03,1.3572
2001-08-06,-1.3999
2001-08-07,-1.9136
2001-08-08,0.6923
2001-08-09,-0.375
2001-08-10,0.2509
2001-08-13,1.6896
2001-08-14,1.7846
2001-08-15,-0.1209
2001-08-16,-0.1211
2001-08-17,-1.0303
2001-08-20,3.9804
2001-08-21,-1.7079
2001-08-22,4.5536
2001-08-23,-4.0688
2001-08-24,1.1947
2001-08-27,2.5384
2001-08-28,-1.0937999999999999
2001-08-29,0.4657
2001-08-30,-1.7381
2001-08-31,2.2406
2001-09-04,-2.7682
2001-09-05,0.8304
2001-09-06,-3.5294
2001-09-07,-3.9024
2001-09-10,-3.5533
2001-09-17,-8.3553
2001-09-18,-2.5844
2001-09-19,0.958
2001-09-20,-8.0292
2001-09-21,6.3492
2001-09-24,2.4627
2001-09-25,-4.2972
2001-09-26,-1.0654
2001-09-27,1.4615
2001-09-28,6.141
2001-10-01,-4.4286
2001-10-02,5.4559
2001-10-03,3.1184
2001-10-04,1.6495
2001-10-05,2.0284
2001-10-08,-0.8615
2001-10-09,-0.0668
2001-10-10,4.4147
2001-10-11,2.6265
2001-10-12,0.3121
2001-10-15,-0.2489
2001-10-16,2.3082
2001-10-17,-2.3171
2001-10-18,1.623
2001-10-19,3.2555
2001-10-22,5.116
2001-10-23,-2.3769
2001-10-24,-1.3333
2001-10-25,-1.1751
2001-10-26,1.0702
2001-10-29,0.0
2001-10-30,-0.1176
2001-10-31,-2.2419000000000002
2001-11-01,4.1038
2001-11-02,0.8116
2001-11-05,1.3226
2001-11-06,1.7593999999999999
2001-11-07,1.3385
2001-11-08,-7.0446
2001-11-09,0.6513
2001-11-12,-1.1764999999999999
2001-11-13,8.2738
2001-11-14,-2.0341
2001-11-15,1.0662
2001-11-16,-1.3326
2001-11-19,2.5324
2001-11-20,-1.8660999999999999
2001-11-21,0.6711
2001-11-23,-1.2222
2001-11-26,-2.8121
2001-11-27,-4.0509
2001-11-28,0.0603
2001-11-29,-0.6028
2001-11-30,-0.2426
2001-12-03,0.0608
2001-12-04,0.1823
2001-12-05,1.4554
2001-12-06,1.3748
2001-12-07,0.9434
2001-12-10,-1.5187
2001-12-11,-1.3049
2001-12-12,-0.1202
2001-12-13,1.0229
2001-12-14,-1.1912
2001-12-17,1.8686
2001-12-18,-1.5976
2001-12-19,-0.902
2001-12-20,-0.7888
2001-12-21,0.3058
2001-12-24,1.0366
2001-12-26,-1.9312
2001-12-27,3.0769
2001-12-28,-1.4925
2001-12-31,-1.6364
2002-01-02,-0.1848
2002-01-03,0.4938
2002-01-04,1.3514
2002-01-07,-1.2121
2002-01-08,3.5583
2002-01-09,-0.4147
2002-01-10,0.9518
2002-01-11,-1.0018
2002-01-14,-0.6548
2002-01-15,0.4793
2002-01-16,-0.0596
2002-01-17,0.5967
2002-01-18,-2.4318
2002-01-22,0.9726
2002-01-23,0.3612
2002-01-24,0.4799
2002-01-25,-2.4478
2002-01-28,0.1224
2002-01-29,-2.3227
2002-01-30,3.2541
2002-01-31,0.1821
2002-02-01,-0.4848
2002-02-04,-2.497
2002-02-05,-3.1855
2002-02-06,-0.7097
2002-02-07,-6.7576
2002-02-08,-5.5748999999999995
2002-02-11,0.369
2002-02-12,-0.0735
2002-02-13,-2.5018000000000002
2002-02-14,1.8868
2002-02-15,-2.2222
2002-02-19,-0.4545
2002-02-20,0.761
2002-02-21,1.5106000000000002
2002-02-22,0.5952
2002-02-25,0.0
2002-02-26,2.071
2002-02-27,3.1159
2002-02-28,0.5622
2002-03-01,1.188
2002-03-04,0.8287
2002-03-05,1.0274
2002-03-06,2.1017
2002-03-07,-0.4648
2002-03-08,0.2668
2002-03-11,1.3972
2002-03-12,0.7218
2002-03-13,0.1954
2002-03-14,-0.8453
2002-03-15,2.2951
2002-03-18,-0.9615
2002-03-19,2.9773
2002-03-20,-0.1886
2002-03-21,-0.8186
2002-03-22,-0.6984
2002-03-25,-0.5754
2002-03-26,-0.0643
2002-03-27,0.6435
2002-03-28,1.1509
2002-04-01,0.5689
2002-04-02,-1.5713
2002-04-03,-1.4687000000000001
2002-04-04,-0.5833
2002-04-05,1.6949
2002-04-08,0.4487
2002-04-09,3.127
2002-04-10,1.7946
2002-04-11,-1.0942
2002-04-12,1.4136
2002-04-15,-1.0909
2002-04-16,-0.7966
2002-04-17,-0.3088
2002-04-18,2.3544
2002-04-19,0.7869
2002-04-22,-1.2012
2002-04-23,0.1824
2002-04-24,-1.6383
2002-04-25,2.7144
2002-04-26,-2.7027
2002-04-29,-1.1111
2002-04-30,-0.0625
2002-05-01,3.8798
2002-05-02,-1.7469999999999999
2002-05-03,-0.3679
2002-05-06,-1.9691999999999998
2002-05-07,-0.7533
2002-05-08,3.3523
2002-05-09,-2.5704000000000002
2002-05-10,-1.0678
2002-05-13,0.6349
2002-05-14,-0.1262
2002-05-15,-3.0322
2002-05-16,-0.456
2002-05-17,-1.5051999999999999
2002-05-20,0.9967
2002-05-21,-0.5921
2002-05-22,1.456
2002-05-23,-0.3914
2002-05-24,3.8638
2002-05-28,-4.2875
2002-05-29,0.7905
2002-05-30,-0.5882
2002-05-31,0.5917
2002-06-03,-1.3072
2002-06-04,-1.5232
2002-06-05,-2.8917
2002-06-06,-2.2853
2002-06-07,3.6145
2002-06-10,-0.1368
2002-06-11,0.6849
2002-06-12,-2.7211
2002-06-13,-1.2587
2002-06-14,0.9207
2002-06-17,3.5088
2002-06-18,0.8136
2002-06-19,0.8742
2002-06-20,-0.7333
2002-06-21,0.1343
2002-06-24,-1.7438
2002-06-25,-1.7747000000000002
2002-06-26,-1.7372999999999998
2002-06-27,2.5460000000000003
2002-06-28,-6.4828
2002-07-01,-0.9587
2002-07-02,-2.6061
2002-07-03,-0.5352
2002-07-05,5.6111
2002-07-08,-1.6739000000000002
2002-07-09,-2.6647
2002-07-10,-2.2814
2002-07-11,-2.3346
2002-07-12,0.3984
2002-07-15,1.1111
2002-07-16,-4.1601
2002-07-17,-2.2932
2002-07-18,-0.7544
2002-07-19,-1.2669000000000001
2002-07-22,0.3422
2002-07-23,-3.0691
2002-07-24,1.9348999999999998
2002-07-25,-2.5022
2002-07-26,0.2655
2002-07-29,6.3548
2002-07-30,1.4108
2002-07-31,0.4922
2002-08-01,2.2857
2002-08-02,-5.1875
2002-08-05,-0.1684
2002-08-06,1.2648
2002-08-07,-0.9159
2002-08-08,3.3613
2002-08-09,0.4065
2002-08-12,-2.753
2002-08-13,0.0833
2002-08-14,1.9967000000000001
2002-08-15,3.5888999999999998
2002-08-16,-0.7874
2002-08-19,3.5714
2002-08-20,-0.7663
2002-08-21,3.3977
2002-08-22,1.5683
2002-08-23,-1.0294
2002-08-26,-1.4116
2002-08-27,-0.2261
2002-08-28,-0.2266
2002-08-29,0.757
2002-08-30,-1.2021
2002-09-03,-2.1293
2002-09-04,2.6418
2002-09-05,-2.4981
2002-09-06,-0.6211
2002-09-09,-0.3906
2002-09-10,0.3922
2002-09-11,-0.3906
2002-09-12,-1.5686
2002-09-13,-0.3984
2002-09-16,0.16
2002-09-17,-3.8339
2002-09-18,0.9136
2002-09-19,-2.1399
2002-09-20,0.0
2002-09-23,-2.0185
2002-09-24,1.03
2002-09-25,2.7188
2002-09-26,-3.3912
2002-09-27,-4.6233
2002-09-30,-0.0898
2002-10-01,1.9766
2002-10-02,-3.9648
2002-10-03,1.5596
2002-10-04,0.9033
2002-10-07,-2.5067
2002-10-08,-0.1837
2002-10-09,-2.2079
2002-10-10,-3.1044
2002-10-11,4.1748
2002-10-14,0.6524
2002-10-15,1.8519
2002-10-16,-1.1818
2002-10-17,0.736
2002-10-18,-0.9132
2002-10-21,1.3825
2002-10-22,-5.2727
2002-10-23,0.1919
2002-10-24,0.2874
2002-10-25,1.5282
2002-10-28,-4.4214
2002-10-29,-0.5906
2002-10-30,-0.099
2002-10-31,1.5905
2002-11-01,4.2074
2002-11-04,-1.4085
2002-11-05,0.4762
2002-11-06,0.8531
2002-11-07,1.3158
2002-11-08,-0.3711
2002-11-11,-2.2346
2002-11-12,-0.0952
2002-11-13,2.6692
2002-11-14,5.3853
2002-11-15,2.9074999999999998
2002-11-18,4.4521
2002-11-19,-1.0656
2002-11-20,1.7399
2002-11-21,3.5831
2002-11-22,1.3365
2002-11-25,1.474
2002-11-26,-3.3639
2002-11-27,3.481
2002-11-29,-1.9878
2002-12-02,1.4041000000000001
2002-12-03,-1.8462
2002-12-04,-0.5486
2002-12-05,-1.4184
2002-12-06,-1.4388
2002-12-09,-4.0552
2002-12-10,2.7895
2002-12-11,-2.4671
2002-12-12,2.1079
2002-12-13,-1.9818
2002-12-16,1.6848999999999998
2002-12-17,-1.0771
2002-12-18,-2.1776
2002-12-19,-2.226
2002-12-20,-0.7005
2002-12-23,0.5291
2002-12-24,-2.2807
2002-12-26,1.7953000000000001
2002-12-27,-1.94
2002-12-30,0.8094
2002-12-31,3.033
2003-01-02,0.6061
2003-01-03,-0.6024
2003-01-06,1.2987
2003-01-07,0.5983
2003-01-08,-1.1895
2003-01-09,2.3216
2003-01-10,-0.4202
2003-01-13,0.9283
2003-01-14,0.9197
2003-01-15,0.2486
2003-01-16,-0.2479
2003-01-17,-0.3314
2003-01-21,-0.8313
2003-01-22,0.2515
2003-01-23,0.3344
2003-01-24,0.1667
2003-01-27,-1.0815
2003-01-28,1.5139
2003-01-29,-0.4143
2003-01-30,-2.0017
2003-01-31,2.1277
2003-02-03,0.4167
2003-02-04,-3.5685000000000002
2003-02-05,0.2582
2003-02-06,-0.9442
2003-02-07,-0.3466
2003-02-10,0.4348
2003-02-11,-1.039
2003-02-12,-1.2248
2003-02-13,4.5173
2003-02-14,0.8475
2003-02-18,3.1933
2003-02-19,-3.0945
2003-02-20,2.0168
2003-02-21,0.0
2003-02-24,-0.659
2003-02-25,0.7463
2003-02-26,-0.7407
2003-02-27,0.3317
2003-02-28,0.0826
2003-03-03,0.4129
2003-03-04,-0.6579
2003-03-05,0.3311
2003-03-06,0.8251
2003-03-07,2.455
2003-03-10,-2.476
2003-03-11,-1.4742
2003-03-12,0.9144
2003-03-13,7.8254
2003-03-14,-0.9167
2003-03-17,6.3994
2003-03-18,0.2899
2003-03-19,0.0
2003-03-20,0.4335
2003-03-21,4.964
2003-03-24,-5.963
2003-03-25,1.312
2003-03-26,0.8633
2003-03-27,-0.4993
2003-03-28,-0.6452
2003-03-31,0.2165
2003-04-01,0.504
2003-04-02,2.7221
2003-04-03,2.8590999999999998
2003-04-04,1.6271
2003-04-07,-1.3342
2003-04-08,0.4057
2003-04-09,0.3367
2003-04-10,-1.0067
2003-04-11,0.0
2003-04-14,0.678
2003-04-15,1.5488
2003-04-16,-1.5915
2003-04-17,-4.3126999999999995
2003-04-21,9.5775
2003-04-22,2.8278
2003-04-23,-1.0
2003-04-24,0.2525
2003-04-25,0.7557
2003-04-28,0.0
2003-04-29,0.6875
2003-04-30,-0.4975
2003-05-01,0.875
2003-05-02,-1.1772
2003-05-05,0.627
2003-05-06,3.2399
2003-05-07,-3.44
2003-05-08,-0.3125
2003-05-09,1.0031
2003-05-12,0.5587
2003-05-13,-0.8025
2003-05-14,-1.5556999999999999
2003-05-15,1.0114
2003-05-16,1.0638
2003-05-19,-2.9721
2003-05-20,-1.2763
2003-05-21,-0.1293
2003-05-22,-0.1942
2003-05-23,1.1025
2003-05-27,1.6036000000000001
2003-05-28,-1.2626
2003-05-29,2.3018
2003-05-30,0.0625
2003-06-02,0.3123
2003-06-03,-0.5604
2003-06-04,2.6925
2003-06-05,2.7439
2003-06-06,-1.0089
2003-06-09,-1.8585
2003-06-10,2.0159
2003-06-11,3.9520999999999997
2003-06-12,0.0
2003-06-13,0.4032
2003-06-16,3.4423
2003-06-17,-0.4992
2003-06-18,-4.1249
2003-06-19,-1.0465
2003-06-20,0.8813
2003-06-23,-0.9901
2003-06-24,1.2941
2003-06-25,0.2323
2003-06-26,2.2016
2003-06-27,-0.7937
2003-06-30,-0.0571
2003-07-01,3.0303
2003-07-02,1.2209
2003-07-03,-0.932
2003-07-07,1.5495
2003-07-08,0.1635
2003-07-09,-1.6322
2003-07-10,-1.4381
2003-07-11,-0.1122
2003-07-14,-0.3933
2003-07-15,-0.0564
2003-07-16,0.2822
2003-07-17,-2.5886
2003-07-18,3.6395
2003-07-21,-0.8361
2003-07-22,2.3609
2003-07-23,3.1301
2003-07-24,-0.0532
2003-07-25,1.9712
2003-07-28,0.3135
2003-07-29,-1.9271
2003-07-30,-0.6904
2003-07-31,0.9641
2003-08-01,0.3714
2003-08-04,-1.3214000000000001
2003-08-05,-0.3214
2003-08-06,0.8598
2003-08-07,1.5983
2003-08-08,-0.4195
2003-08-11,-0.5266
2003-08-12,0.5823
2003-08-13,-0.9474
2003-08-14,1.1158
2003-08-15,-1.7341
2003-08-18,1.9251
2003-08-19,-0.8395
2003-08-20,1.2698
2003-08-21,-1.0449
2003-08-22,-1.7423
2003-08-25,-1.9344000000000001
2003-08-26,0.9863
2003-08-27,-1.0309
2003-08-28,0.6579
2003-08-29,0.7625
2003-09-02,0.2162
2003-09-03,1.3484
2003-09-04,-0.3193
2003-09-05,0.0
2003-09-08,0.267
2003-09-09,-0.5857
2003-09-10,-0.5892
2003-09-11,1.5625
2003-09-12,-0.5305
2003-09-15,0.8
2003-09-16,0.5291
2003-09-17,0.2105
2003-09-18,-0.7353
2003-09-19,0.0
2003-09-22,-0.2646
2003-09-23,0.2653
2003-09-24,-1.3757
2003-09-25,-1.1266
2003-09-26,-0.9224
2003-09-29,2.2453
2003-09-30,0.0536
2003-10-01,3.0514
2003-10-02,5.2987
2003-10-03,0.444
2003-10-06,1.8173
2003-10-07,-0.5306
2003-10-08,-1.1639
2003-10-09,2.0118
2003-10-10,-0.6734
2003-10-13,1.1622
2003-10-14,-0.718
2003-10-15,-0.1929
2003-10-16,0.7246
2003-10-17,-1.0072
2003-10-20,5.1357
2003-10-21,1.1521
2003-10-22,-0.2733
2003-10-23,-0.5939
2003-10-24,0.3676
2003-10-27,-0.2289
2003-10-28,1.4227
2003-10-29,-1.0407
2003-10-30,0.4572
2003-10-31,-0.6381
2003-11-03,2.156
2003-11-04,0.943
2003-11-05,-0.3114
2003-11-06,-0.3124
2003-11-07,-0.1791
2003-11-10,-1.0314
2003-11-11,-0.1359
2003-11-12,1.588
2003-11-13,-0.0447
2003-11-14,-0.849
2003-11-17,-1.6223999999999998
2003-11-18,-2.0614
2003-11-19,-0.1403
2003-11-20,0.2342
2003-11-21,1.8224
2003-11-24,1.4227
2003-11-25,-0.5882
2003-11-26,0.4552
2003-11-28,0.1812
2003-12-01,0.0452
2003-12-02,-0.9946
2003-12-03,-2.1005
2003-12-04,-0.5597
2003-12-05,-2.0638
2003-12-08,-3.4004
2003-12-09,-2.3302
2003-12-10,-0.3553
2003-12-11,0.6113
2003-12-12,0.4051
2003-12-15,1.059
2003-12-16,-0.7485
2003-12-17,2.0111
2003-12-18,1.8235999999999999
2003-12-19,2.2749
2003-12-22,-1.4671
2003-12-23,2.9299
2003-12-24,-0.8399
2003-12-26,-0.1412
2003-12-29,0.2828
2003-12-30,0.235
2003-12-31,-0.2344
2004-01-02,-1.2218
2004-01-05,1.7127
2004-01-06,0.9822
2004-01-07,-0.4632
2004-01-08,-2.1405
2004-01-09,-0.1427
2004-01-12,-0.2381
2004-01-13,1.3365
2004-01-14,1.0363
2004-01-15,0.5594
2004-01-16,1.0199
2004-01-20,-2.4782
2004-01-21,1.2235
2004-01-22,-0.5579
2004-01-23,0.0468
2004-01-26,-1.8224
2004-01-27,-1.5231
2004-01-28,-2.465
2004-01-29,-1.2389000000000001
2004-01-30,-0.7538
2004-02-02,0.4051
2004-02-03,-0.1009
2004-02-04,-1.5649
2004-02-05,2.9231
2004-02-06,3.0892
2004-02-09,0.3383
2004-02-10,0.3854
2004-02-11,2.6871
2004-02-12,1.4485999999999999
2004-02-13,0.5067
2004-02-17,-0.2291
2004-02-18,0.1378
2004-02-19,0.0917
2004-02-20,-0.5958
2004-02-23,-0.8299
2004-02-24,0.5579
2004-02-25,-0.2774
2004-02-26,0.0
2004-02-27,1.3908
2004-03-01,1.3717
2004-03-02,0.3608
2004-03-03,1.1236
2004-03-04,-0.3556
2004-03-05,0.669
2004-03-08,1.2849
2004-03-09,-2.3185000000000002
2004-03-10,-1.6122
2004-03-11,-2.64
2004-03-12,1.6362999999999999
2004-03-15,-1.104
2004-03-16,2.1395
2004-03-17,0.3188
2004-03-18,-0.1816
2004-03-19,1.0005
2004-03-22,-3.0167
2004-03-23,-0.2321
2004-03-24,-1.6752
2004-03-25,1.0885
2004-03-26,-0.5618
2004-03-29,0.7533
2004-03-30,0.0
2004-03-31,1.6355
2004-04-01,2.3448
2004-04-02,1.8868
2004-04-05,0.9259
2004-04-06,1.9222000000000001
2004-04-07,-1.8431
2004-04-08,-1.2227000000000001
2004-04-12,-0.0884
2004-04-13,-1.0619
2004-04-14,-0.1342
2004-04-15,-0.4926
2004-04-16,-1.5752000000000002
2004-04-19,-3.9781
2004-04-20,-3.5714
2004-04-21,1.9752999999999998
2004-04-22,1.1622
2004-04-23,-0.9095
2004-04-26,-2.3670999999999998
2004-04-27,-1.2865
2004-04-28,-2.7068
2004-04-29,-0.8758
2004-04-30,-1.512
2004-05-03,1.1117
2004-05-04,-0.8377
2004-05-05,0.1056
2004-05-06,-0.6329
2004-05-07,-1.8047
2004-05-10,-0.4865
2004-05-11,-2.6616
2004-05-12,-0.3906
2004-05-13,0.7283
2004-05-14,-1.5573000000000001
2004-05-17,-0.8475
2004-05-18,2.963
2004-05-19,3.2096999999999998
2004-05-20,-1.1796
2004-05-21,3.3098
2004-05-24,1.4181
