ticker,ROH US Equity
2000-05-23,-0.1701
2000-05-24,0.6814
2000-05-25,-6.599
2000-05-26,1.8115999999999999
2000-05-30,0.1779
2000-05-31,-3.0195
2000-06-01,-1.6484
2000-06-02,-0.5587
2000-06-05,2.0599
2000-06-06,2.7523
2000-06-07,0.8929
2000-06-08,1.0619
2000-06-09,1.0508
2000-06-12,-0.3466
2000-06-13,-1.7391
2000-06-14,4.2478
2000-06-15,-0.6791
2000-06-16,2.5641
2000-06-19,-1.3333
2000-06-20,-0.6757
2000-06-21,-1.0204
2000-06-22,3.4364
2000-06-23,0.9967
2000-06-26,-3.2895
2000-06-27,2.7211
2000-06-28,-1.0762
2000-06-29,-4.4351
2000-06-30,-3.3275
2000-07-03,4.3478
2000-07-05,1.3889
2000-07-06,-3.9384
2000-07-07,-4.4563
2000-07-10,2.4254
2000-07-11,4.0073
2000-07-12,-1.0508
2000-07-13,0.354
2000-07-14,-2.2928
2000-07-17,-17.148
2000-07-18,-2.8322000000000003
2000-07-19,-2.6906
2000-07-20,4.8387
2000-07-21,-3.7363
2000-07-24,0.0
2000-07-25,-2.0548
2000-07-26,-3.0303
2000-07-27,0.4808
2000-07-28,-0.4785
2000-07-31,0.0
2000-08-01,1.4423
2000-08-02,0.0474
2000-08-03,-0.2387
2000-08-04,0.0
2000-08-07,3.3493
2000-08-08,1.3889
2000-08-09,-1.1416
2000-08-10,-2.5404
2000-08-11,5.2133
2000-08-14,1.1261
2000-08-15,2.8952999999999998
2000-08-16,1.7316
2000-08-17,-0.6383
2000-08-18,-1.0707
2000-08-21,-0.8658
2000-08-22,6.9869
2000-08-23,-1.0204
2000-08-24,-2.6804
2000-08-25,-0.6356
2000-08-28,0.6397
2000-08-29,-1.6949
2000-08-30,1.0776
2000-08-31,-1.2793
2000-09-01,1.5119
2000-09-05,4.2553
2000-09-06,2.449
2000-09-07,-6.3745
2000-09-08,-0.8511
2000-09-11,-2.7897
2000-09-12,0.6623
2000-09-13,1.5351
2000-09-14,-2.5918
2000-09-15,-2.439
2000-09-18,-1.1364
2000-09-19,-2.069
2000-09-20,0.0
2000-09-21,0.4695
2000-09-22,2.8037
2000-09-25,-1.3636
2000-09-26,-1.6129
2000-09-27,3.0445
2000-09-28,4.3182
2000-09-29,1.3072
2000-10-02,0.4301
2000-10-03,2.7837
2000-10-04,6.25
2000-10-05,-1.9607999999999999
2000-10-06,-1.6
2000-10-09,-0.6098
2000-10-10,-2.454
2000-10-11,-1.0482
2000-10-12,-1.9068
2000-10-13,-3.8877
2000-10-16,4.2697
2000-10-17,-3.0172
2000-10-18,-0.6667
2000-10-19,-1.3423
2000-10-20,-2.0408
2000-10-23,-0.6944
2000-10-24,2.0979
2000-10-25,-1.5981999999999998
2000-10-26,1.8561
2000-10-27,-0.6834
2000-10-30,10.5505
2000-10-31,-0.2075
2000-11-01,-4.3243
2000-11-02,0.0
2000-11-03,2.6258
2000-11-06,0.2132
2000-11-07,1.4894
2000-11-08,0.6289
2000-11-09,-1.6667
2000-11-10,-1.9068
2000-11-13,0.8639
2000-11-14,1.2848
2000-11-15,3.1712
2000-11-16,-3.0738
2000-11-17,-0.4228
2000-11-20,-4.2463
2000-11-21,1.3304
2000-11-22,0.0
2000-11-24,0.8753
2000-11-27,-2.6029999999999998
2000-11-28,0.0
2000-11-29,3.5635
2000-11-30,2.3656
2000-12-01,2.7311
2000-12-04,4.499
2000-12-05,0.0
2000-12-06,-1.5655999999999999
2000-12-07,-2.9821
2000-12-08,2.2541
2000-12-11,1.002
2000-12-12,-3.5714
2000-12-13,-1.8519
2000-12-14,0.2096
2000-12-15,-2.9289
2000-12-18,3.6638
2000-12-19,6.0291
2000-12-20,0.3922
2000-12-21,5.0781
2000-12-22,2.7881
2000-12-26,2.8933
2000-12-27,2.2847
2000-12-28,0.5155
2000-12-29,-0.6838
2001-01-02,-1.8933
2001-01-03,0.7018
2001-01-04,1.2195
2001-01-05,-5.5077
2001-01-08,2.7321999999999997
2001-01-09,-3.9007
2001-01-10,1.2915
2001-01-11,-2.5501
2001-01-12,-0.5607
2001-01-16,2.4436
2001-01-17,0.5505
2001-01-18,-0.1825
2001-01-19,-1.2797
2001-01-22,-0.9259
2001-01-23,1.3084
2001-01-24,-0.5535
2001-01-25,2.7829
2001-01-26,-2.5271
2001-01-29,-3.4667
2001-01-30,8.011
2001-01-31,2.0176
2001-02-01,0.5292
2001-02-02,-1.7732999999999999
2001-02-05,0.7616
2001-02-06,-1.5957
2001-02-07,0.1422
2001-02-08,0.6534
2001-02-09,-4.3466000000000005
2001-02-12,1.8294000000000001
2001-02-13,2.2023
2001-02-14,0.1418
2001-02-15,3.9294000000000002
2001-02-16,-2.4932
2001-02-20,0.7586
2001-02-21,-2.203
2001-02-22,0.1711
2001-02-23,-1.9926
2001-02-26,4.3276
2001-02-27,0.5011
2001-02-28,1.8006
2001-03-01,1.9864000000000002
2001-03-02,1.3074
2001-03-05,-2.2123
2001-03-06,0.1885
2001-03-07,2.8763
2001-03-08,-0.1307
2001-03-09,-1.4914
2001-03-12,-1.6202
2001-03-13,-3.2397
2001-03-14,-6.5011
2001-03-15,-3.1334
2001-03-16,0.6161
2001-03-19,2.9088000000000003
2001-03-20,-0.8628
2001-03-21,-2.1909
2001-03-22,-7.1801
2001-03-23,-0.6612
2001-03-26,2.2962
2001-03-27,1.1711
2001-03-28,-0.3215
2001-03-29,-1.5161
2001-03-30,0.9171
2001-04-02,0.2921
2001-04-03,-1.2945
2001-04-04,4.459
2001-04-05,3.892
2001-04-06,-0.997
2001-04-09,0.9155
2001-04-10,4.2637
2001-04-11,-2.6682
2001-04-12,0.4768
2001-04-16,1.1269
2001-04-17,-0.9384
2001-04-18,7.7561
2001-04-19,-2.8846
2001-04-20,-2.1216
2001-04-23,-2.6012
2001-04-24,2.5223
2001-04-25,-1.6208
2001-04-26,1.7946
2001-04-27,1.0405
2001-04-30,-1.6876
2001-05-01,-0.3491
2001-05-02,1.6934
2001-05-03,-0.8039
2001-05-04,1.6498
2001-05-07,-1.1674
2001-05-08,1.0084
2001-05-09,-0.599
2001-05-10,1.3773
2001-05-11,-1.0473
2001-05-14,0.1716
2001-05-15,1.2564
2001-05-16,4.2583
2001-05-17,-1.0606
2001-05-18,-0.6047
2001-05-21,-0.5254
2001-05-22,-0.8896
2001-05-23,-1.8794
2001-05-24,-2.6587
2001-05-25,-0.9104
2001-05-29,-1.393
2001-05-30,-1.4426999999999999
2001-05-31,1.2504
2001-06-01,-0.9036
2001-06-04,1.0942
2001-06-05,0.3307
2001-06-06,0.929
2001-06-07,-0.0594
2001-06-08,-0.7724
2001-06-11,-2.006
2001-06-12,-0.0611
2001-06-13,0.0611
2001-06-14,-3.1164
2001-06-15,-2.0183
2001-06-18,0.354
2001-06-19,0.1924
2001-06-20,0.7682
2001-06-21,0.0635
2001-06-22,-2.254
2001-06-25,-0.065
2001-06-26,3.2174
2001-06-27,-0.063
2001-06-28,0.189
2001-06-29,3.4591
2001-07-02,2.1277
2001-07-03,-0.8333
2001-07-05,-0.3902
2001-07-06,-0.1808
2001-07-09,2.2638
2001-07-10,0.2066
2001-07-11,0.2356
2001-07-12,2.2921
2001-07-13,0.8331
2001-07-16,-0.9117
2001-07-17,-0.6325
2001-07-18,3.7326
2001-07-19,1.5342
2001-07-20,-1.8132000000000001
2001-07-23,-3.6374
2001-07-24,-4.1812
2001-07-25,3.2727
2001-07-26,0.7042
2001-07-27,-0.1457
2001-07-30,-0.8754
2001-07-31,1.0892
2001-08-01,0.495
2001-08-02,0.6995
2001-08-03,-1.563
2001-08-06,-0.0588
2001-08-07,-0.2648
2001-08-08,-1.6814
2001-08-09,-0.5701
2001-08-10,3.2891
2001-08-13,-0.0584
2001-08-14,-0.2923
2001-08-15,0.9968
2001-08-16,-0.9579
2001-08-17,-1.9929999999999999
2001-08-20,0.0299
2001-08-21,1.3752
2001-08-22,1.3565
2001-08-23,1.3966
2001-08-24,2.9555
2001-08-27,0.8361
2001-08-28,-2.6534
2001-08-29,-0.4827
2001-08-30,-0.1997
2001-08-31,2.6587
2001-09-04,-1.8936
2001-09-05,-0.6812
2001-09-06,-1.0574
2001-09-07,-2.8307
2001-09-10,-1.8133
2001-09-17,-10.99
2001-09-18,-0.7823
2001-09-19,-3.9767
2001-09-20,-2.8561
2001-09-21,-4.0059
2001-09-24,10.3369
2001-09-25,2.3595
2001-09-26,-0.2373
2001-09-27,3.7037
2001-09-28,7.3394
2001-10-01,-2.5946
2001-10-02,1.2222
2001-10-03,1.0526
2001-10-04,-1.685
2001-10-05,0.5921
2001-10-08,-2.2923999999999998
2001-10-09,1.4268
2001-10-10,2.7821
2001-10-11,3.163
2001-10-12,-0.3833
2001-10-15,-0.7695
2001-10-16,0.5667
2001-10-17,-1.1269
2001-10-18,0.15
2001-10-19,-1.2878
2001-10-22,2.5182
2001-10-23,0.5623
2001-10-24,-2.1778
2001-10-25,1.2335
2001-10-26,2.0505
2001-10-29,-3.6109
2001-10-30,-1.571
2001-10-31,-0.3376
2001-11-01,1.0163
2001-11-02,2.378
2001-11-05,1.1316
2001-11-06,2.6795999999999998
2001-11-07,-0.4875
2001-11-08,-0.4638
2001-11-09,0.4077
2001-11-12,-2.7842000000000002
2001-11-13,2.327
2001-11-14,3.7901
2001-11-15,0.4775
2001-11-16,1.0903
2001-11-19,1.4657
2001-11-20,-0.4361
2001-11-21,-0.5475
2001-11-23,0.7432
2001-11-26,-0.9836
2001-11-27,-0.7174
2001-11-28,-0.945
2001-11-29,-0.982
2001-11-30,0.5951
2001-12-03,-2.5352
2001-12-04,0.1156
2001-12-05,2.5115
2001-12-06,0.7885
2001-12-07,-1.2294
2001-12-10,-2.1782
2001-12-11,1.2724
2001-12-12,-1.4563
2001-12-13,-2.492
2001-12-14,0.3863
2001-12-17,2.6347
2001-12-18,3.9804
2001-12-19,-2.025
2001-12-20,-1.6703999999999999
2001-12-21,0.1152
2001-12-24,0.2301
2001-12-26,-0.4017
2001-12-27,-0.3169
2001-12-28,0.3468
2001-12-31,-0.2592
2002-01-02,1.2417
2002-01-03,3.0234
2002-01-04,3.4607
2002-01-07,-0.0803
2002-01-08,0.1607
2002-01-09,-0.8556
2002-01-10,-2.4272
2002-01-11,-2.9298
2002-01-14,-2.0216
2002-01-15,0.5522
2002-01-16,-4.0751
2002-01-17,-0.4821
2002-01-18,-0.9991
2002-01-22,0.1529
2002-01-23,0.4275
2002-01-24,4.8343
2002-01-25,1.6821000000000002
2002-01-28,-1.854
2002-01-29,1.2206
2002-01-30,1.8662
2002-01-31,3.664
2002-02-01,-0.8157
2002-02-04,-0.7127
2002-02-05,-1.7393999999999998
2002-02-06,0.281
2002-02-07,0.2802
2002-02-08,1.9279
2002-02-11,4.1118
2002-02-12,-1.2638
2002-02-13,1.0667
2002-02-14,-1.061
2002-02-15,1.5013
2002-02-19,-1.5055
2002-02-20,1.5554000000000001
2002-02-21,0.5545
2002-02-22,1.4706000000000001
2002-02-25,1.1646
2002-02-26,-1.1768
2002-02-27,0.5177
2002-02-28,-1.0816
2002-03-01,2.1869
2002-03-04,3.6433
2002-03-05,-2.9007
2002-03-06,0.2785
2002-03-07,-0.4292
2002-03-08,-1.8763
2002-03-11,0.1292
2002-03-12,0.0516
2002-03-13,-0.3353
2002-03-14,1.8375
2002-03-15,0.4574
2002-03-18,0.9107
2002-03-19,0.2758
2002-03-20,3.375
2002-03-21,-2.5635
2002-03-22,-1.5636999999999999
2002-03-25,-1.7902
2002-03-26,4.1078
2002-03-27,3.9457
2002-03-28,0.2847
2002-04-01,-1.3485
2002-04-02,-0.2878
2002-04-03,-3.6797
2002-04-04,-2.3970000000000002
2002-04-05,0.3581
2002-04-08,0.7647
2002-04-09,0.6324
2002-04-10,0.5279
2002-04-11,-1.3503
2002-04-12,0.2788
2002-04-15,-2.3256
2002-04-16,2.0963
2002-04-17,-0.7858
2002-04-18,-1.5074
2002-04-19,-0.1038
2002-04-22,-2.7525
2002-04-23,-1.976
2002-04-24,0.5176
2002-04-25,-0.7859
2002-04-26,0.8468
2002-04-29,-3.1148
2002-04-30,3.7462
2002-05-01,1.1587
2002-05-02,3.09
2002-05-03,-0.2584
2002-05-06,-1.658
2002-05-07,2.1338
2002-05-08,0.2579
2002-05-09,0.3087
2002-05-10,-1.0516
2002-05-13,-0.5702
2002-05-14,2.0855
2002-05-15,1.1236
2002-05-16,-0.5584
2002-05-17,-0.051
2002-05-20,-3.5495
2002-05-21,-0.1589
2002-05-22,0.3713
2002-05-23,1.1889
2002-05-24,-1.8277
2002-05-28,-1.4628
2002-05-29,0.2969
2002-05-30,-0.0538
2002-05-31,1.454
2002-06-03,-1.6189
2002-06-04,0.0809
2002-06-05,2.1294
2002-06-06,-1.0029
2002-06-07,0.9864
2002-06-10,2.7455
2002-06-11,-2.0298
2002-06-12,1.3375
2002-06-13,-1.8892
2002-06-14,0.2374
2002-06-17,3.1053
2002-06-18,0.7912
2002-06-19,0.3545
2002-06-20,-0.429
2002-06-21,0.076
2002-06-24,1.2915
2002-06-25,-0.7
2002-06-26,-0.6798
2002-06-27,0.7605
2002-06-28,1.8616000000000001
2002-07-01,0.0
2002-07-02,-2.2228
2002-07-03,0.783
2002-07-05,4.1353
2002-07-08,-0.9146
2002-07-09,-3.0848
2002-07-10,-2.7569
2002-07-11,-0.9278
2002-07-12,-0.2081
2002-07-15,-3.415
2002-07-16,-2.969
2002-07-17,1.363
2002-07-18,-1.2349
2002-07-19,-4.5013
2002-07-22,-3.3459
2002-07-23,1.2041
2002-07-24,8.4771
2002-07-25,4.3049
2002-07-26,-1.8138999999999998
2002-07-29,5.2209
2002-07-30,-4.7328
2002-07-31,0.7212
2002-08-01,0.8267
2002-08-02,-5.2896
2002-08-05,-2.3178
2002-08-06,3.5163
2002-08-07,3.2588
2002-08-08,3.7443
2002-08-09,-0.2062
2002-08-12,-1.4725
2002-08-13,-1.7042000000000002
2002-08-14,3.9477
2002-08-15,-2.7714
2002-08-16,-0.0264
2002-08-19,1.9007
2002-08-20,-2.7979000000000003
2002-08-21,-0.1333
2002-08-22,2.1617
2002-08-23,-2.2989
2002-08-26,0.1337
2002-08-27,0.8011
2002-08-28,-4.5298
2002-08-29,-0.2775
2002-08-30,1.2521
2002-09-03,-4.3693
2002-09-04,2.3563
2002-09-05,-2.1056
2002-09-06,2.0648
2002-09-09,0.8429
2002-09-10,0.8359
2002-09-11,0.0276
2002-09-12,-3.3425000000000002
2002-09-13,-2.1149
2002-09-16,-0.7299
2002-09-17,-0.8529
2002-09-18,-0.534
2002-09-19,-2.0579
2002-09-20,0.7308
2002-09-23,-0.9674
2002-09-24,-4.6093
2002-09-25,3.36
2002-09-26,3.065
2002-09-27,-4.3557
2002-09-30,-2.6382
2002-10-01,8.5484
2002-10-02,-5.6464
2002-10-03,-0.126
2002-10-04,0.0
2002-10-07,-1.9237
2002-10-08,2.701
2002-10-09,-4.3519
2002-10-10,6.0556
2002-10-11,3.8272
2002-10-14,-0.2675
2002-10-15,3.2787
2002-10-16,-3.1169000000000002
2002-10-17,6.1364
2002-10-18,-2.2172
2002-10-21,3.8462
2002-10-22,-3.5655
2002-10-23,0.0287
2002-10-24,-4.0115
2002-10-25,2.9254
2002-10-28,-2.1462
2002-10-29,-2.1932
2002-10-30,0.2121
2002-10-31,0.6048
2002-11-01,1.2624
2002-11-04,-0.6827
2002-11-05,1.6139000000000001
2002-11-06,2.2941
2002-11-07,-3.7605
2002-11-08,-2.5549
2002-11-11,-3.1462
2002-11-12,3.0573
2002-11-13,0.309
2002-11-14,2.8035
2002-11-15,0.1498
2002-11-18,-2.1843
2002-11-19,0.6424
2002-11-20,0.7599
2002-11-21,1.2971
2002-11-22,-0.2978
2002-11-25,-0.448
2002-11-26,-1.4401
2002-11-27,4.9619
2002-11-29,2.6391999999999998
2002-12-02,-1.0172
2002-12-03,-0.7137
2002-12-04,-0.115
2002-12-05,-1.0937999999999999
2002-12-06,1.3679000000000001
2002-12-09,-2.3256
2002-12-10,1.4109
2002-12-11,0.2899
2002-12-12,-1.8497
2002-12-13,-1.7668
2002-12-16,3.717
2002-12-17,-1.3006
2002-12-18,-3.9531
2002-12-19,-0.1524
2002-12-20,0.2137
2002-12-23,-0.7617
2002-12-24,-0.6755
2002-12-26,-0.8346
2002-12-27,-1.0599
2002-12-30,0.7246
2002-12-31,1.5952
2003-01-02,1.2006999999999999
2003-01-03,-0.9735
2003-01-06,3.5023
2003-01-07,-0.7124
2003-01-08,-1.435
2003-01-09,2.2141
2003-01-10,0.5341
2003-01-13,-0.3542
2003-01-14,0.5628
2003-01-15,-0.7069
2003-01-16,1.1273
2003-01-17,-1.3787
2003-01-21,-1.7847
2003-01-22,-1.1508
2003-01-23,1.3787
2003-01-24,-3.2034
2003-01-27,-4.0275
2003-01-28,2.082
2003-01-29,-1.1154
2003-01-30,-1.9658
2003-01-31,1.4135
2003-02-03,0.0
2003-02-04,-0.3241
2003-02-05,-0.2602
2003-02-06,-0.6195
2003-02-07,-0.7874
2003-02-10,0.7606
2003-02-11,-2.363
2003-02-12,-1.3109
2003-02-13,0.0
2003-02-14,-0.5832
2003-02-18,2.45
2003-02-19,-2.6608
2003-02-20,-0.346
2003-02-21,2.5
2003-02-24,-2.1003
2003-02-25,-2.3183
2003-02-26,0.5668
2003-02-27,0.2818
2003-02-28,0.2459
2003-03-03,-0.7708
2003-03-04,-2.8249
2003-03-05,0.109
2003-03-06,-1.6334
2003-03-07,1.845
2003-03-10,-1.0145
2003-03-11,-1.3909
2003-03-12,-1.0022
2003-03-13,4.4619
2003-03-14,-0.1077
2003-03-17,5.1024
2003-03-18,3.0085
2003-03-19,-0.4315
2003-03-20,-0.5667
2003-03-21,5.8331
2003-03-24,-3.3576
2003-03-25,0.3605
2003-03-26,-0.4246
2003-03-27,0.3936
2003-03-28,-0.6861
2003-03-31,-2.0395
2003-04-01,0.0336
2003-04-02,3.2561
2003-04-03,-0.9428
2003-04-04,0.8533
2003-04-07,1.3993
2003-04-08,-1.1874
2003-04-09,-1.7538
2003-04-10,1.6198000000000001
2003-04-11,-0.7157
2003-04-14,1.9987
2003-04-15,2.2165
2003-04-16,-1.9485000000000001
2003-04-17,1.0577
2003-04-21,0.1269
2003-04-22,2.0272
2003-04-23,0.9935
2003-04-24,-1.3219
2003-04-25,-1.9626000000000001
2003-04-28,4.5758
2003-04-29,0.1215
2003-04-30,0.4856
2003-05-01,0.0302
2003-05-02,1.1473
2003-05-05,-0.3284
2003-05-06,0.599
2003-05-07,-0.387
2003-05-08,-1.7932000000000001
2003-05-09,1.0043
2003-05-12,0.6026
2003-05-13,-1.0482
2003-05-14,-1.3317
2003-05-15,-0.247
2003-05-16,-0.8047
2003-05-19,-1.7161
2003-05-20,0.0
2003-05-21,0.1587
2003-05-22,-0.4754
2003-05-23,-0.6369
2003-05-27,2.8846
2003-05-28,-0.3115
2003-05-29,-1.3125
2003-05-30,2.6916
2003-06-02,0.7401
2003-06-03,-0.0612
2003-06-04,2.7259
2003-06-05,-0.5069
2003-06-06,-0.2098
2003-06-09,-1.952
2003-06-10,0.1531
2003-06-11,1.2538
2003-06-12,1.1175
2003-06-13,-1.7025000000000001
2003-06-16,2.7043
2003-06-17,-0.1775
2003-06-18,-1.6301
2003-06-19,-0.5423
2003-06-20,-0.6362
2003-06-23,-2.5305
2003-06-24,-0.4066
2003-06-25,-2.1357
2003-06-26,2.3427
2003-06-27,-2.6027
2003-06-30,-0.0966
2003-07-01,0.0322
2003-07-02,0.8054
2003-07-03,-1.0547
2003-07-07,2.0672
2003-07-08,0.3165
2003-07-09,-0.2839
2003-07-10,-1.2022
2003-07-11,0.6084
2003-07-14,1.0821
2003-07-15,0.5038
2003-07-16,-0.3759
2003-07-17,1.195
2003-07-18,3.6669
2003-07-21,-0.3597
2003-07-22,1.2936
2003-07-23,0.1782
2003-07-24,1.0673
2003-07-25,5.0455
2003-07-28,-1.3404
2003-07-29,-1.2454
2003-07-30,0.0
2003-07-31,1.3758
2003-08-01,-1.5267
2003-08-04,0.9475
2003-08-05,-1.1945000000000001
2003-08-06,-0.4893
2003-08-07,0.4367
2003-08-08,0.2609
2003-08-11,1.1275
2003-08-12,0.6003
2003-08-13,-0.5399
2003-08-14,1.7429000000000001
2003-08-15,0.1966
2003-08-18,1.3173
2003-08-19,0.9405
2003-08-20,-0.4111
2003-08-21,1.7610999999999999
2003-08-22,-0.9194
2003-08-25,-0.6823
2003-08-26,-1.429
2003-08-27,-0.1394
2003-08-28,1.0609
2003-08-29,0.3591
2003-09-02,0.8808
2003-09-03,0.3547
2003-09-04,-1.0604
2003-09-05,-0.9068
2003-09-08,1.2202
2003-09-09,-0.1644
2003-09-10,-1.8935
2003-09-11,0.7552
2003-09-12,0.7496
2003-09-15,-1.7911000000000001
2003-09-16,1.2346
2003-09-17,-2.0233
2003-09-18,0.7921
2003-09-19,-0.0281
2003-09-22,-2.5827999999999998
2003-09-23,0.5187
2003-09-24,-3.3257
2003-09-25,-1.6014
2003-09-26,0.5425
2003-09-29,0.2098
2003-09-30,0.0598
2003-10-01,1.0463
2003-10-02,-0.5621
2003-10-03,1.9339
2003-10-06,0.5546
2003-10-07,0.7257
2003-10-08,0.4611
2003-10-09,0.1434
2003-10-10,-1.7473999999999998
2003-10-13,1.7492999999999999
2003-10-14,0.3438
2003-10-15,0.3427
2003-10-16,0.6545
2003-10-17,-0.933
2003-10-20,1.1985999999999999
2003-10-21,0.0282
2003-10-22,-1.6916
2003-10-23,0.3728
2003-10-24,-0.4857
2003-10-27,0.6316
2003-10-28,1.5121
2003-10-29,2.67
2003-10-30,4.1062
2003-10-31,3.3395
2003-11-03,0.5089
2003-11-04,1.3418
2003-11-05,1.4739
2003-11-06,-1.1139000000000001
2003-11-07,-0.2003
2003-11-10,-1.3042
2003-11-11,-0.432
2003-11-12,0.9444
2003-11-13,-0.1517
2003-11-14,1.0382
2003-11-17,-0.8521
2003-11-18,-1.5167000000000002
2003-11-19,-0.385
2003-11-20,-1.0307
2003-11-21,0.1041
2003-11-24,2.5488
2003-11-25,1.3188
2003-11-26,1.3517000000000001
2003-11-28,-0.8397
2003-12-01,2.2167
2003-12-02,-1.7788
2003-12-03,1.1163
2003-12-04,1.5702
2003-12-05,-0.7246
2003-12-08,1.5085
2003-12-09,1.8216999999999999
2003-12-10,-2.2599
2003-12-11,0.8189
2003-12-12,0.2389
2003-12-15,-0.7865
2003-12-16,-0.5525
2003-12-17,-0.7488
2003-12-18,2.3363
2003-12-19,-1.0226
2003-12-22,0.1922
2003-12-23,1.199
2003-12-24,-0.6398
2003-12-26,0.8109
2003-12-29,1.5377
2003-12-30,-0.932
2003-12-31,0.4468
2004-01-02,-0.3278
2004-01-05,1.292
2004-01-06,-0.3711
2004-01-07,-0.1164
2004-01-08,1.375
2004-01-09,-2.1839
2004-01-12,0.7051
2004-01-13,-0.7468
2004-01-14,1.0581
2004-01-15,0.1861
2004-01-16,-0.3716
2004-01-20,-1.3986
2004-01-21,-1.0875
2004-01-22,-3.0115
2004-01-23,-1.9468
2004-01-26,0.2262
2004-01-27,0.9779
2004-01-28,-1.8624
2004-01-29,-0.253
2004-01-30,-0.3805
2004-02-02,-0.5602
2004-02-03,-2.1767
2004-02-04,-0.6545
2004-02-05,4.7694
2004-02-06,1.1821
2004-02-09,-0.1491
2004-02-10,0.3485
2004-02-11,1.8357999999999999
2004-02-12,-0.9797
2004-02-13,-2.0282
2004-02-17,0.7321
2004-02-18,-0.5263
2004-02-19,0.4787
2004-02-20,-1.003
2004-02-23,0.7599
2004-02-24,-0.176
2004-02-25,0.8058
2004-02-26,-0.9743
2004-02-27,0.2775
2004-03-01,1.8365
2004-03-02,-0.4941
2004-03-03,-0.1986
2004-03-04,-0.2488
2004-03-05,0.0748
2004-03-08,-1.1712
2004-03-09,-1.4624
2004-03-10,-3.4032999999999998
2004-03-11,-0.3179
2004-03-12,1.7805
2004-03-15,-2.4804
2004-03-16,1.4726
2004-03-17,2.2164
2004-03-18,-0.697
2004-03-19,-0.5719
2004-03-22,-1.0719
2004-03-23,0.1586
2004-03-24,-0.5805
2004-03-25,3.5297
2004-03-26,-0.5383
2004-03-29,2.3196
2004-03-30,0.3526
2004-03-31,0.0
2004-04-01,0.6526
2004-04-02,2.3192
2004-04-05,0.8287
2004-04-06,-0.3142
2004-04-07,-1.2124
2004-04-08,-0.4664
2004-04-12,0.6658
2004-04-13,-1.6659000000000002
2004-04-14,-0.0249
2004-04-15,0.6479
2004-04-16,0.718
2004-04-19,-0.4179
2004-04-20,-1.4071
2004-04-21,-1.327
2004-04-22,1.421
2004-04-23,-1.0758
2004-04-26,-1.0875
2004-04-27,0.946
2004-04-28,-2.2036
2004-04-29,-0.8029
2004-04-30,1.2533
2004-05-03,-0.6189
2004-05-04,0.9081
2004-05-05,-0.2057
2004-05-06,-0.335
2004-05-07,-2.3009
2004-05-10,-1.2966
2004-05-11,1.0992
2004-05-12,-0.8221
2004-05-13,0.2423
2004-05-14,-0.3759
2004-05-17,-2.5337
2004-05-18,0.5254
2004-05-19,1.7882
2004-05-20,-0.1351
2004-05-21,0.406
2004-05-24,0.2965
2004-05-25,2.2037
