ticker,ALB US Equity
2000-05-24,0.8065
2000-05-25,-0.2667
2000-05-26,-4.0107
2000-05-30,2.2284
2000-05-31,-4.0872
2000-06-01,-1.9886
2000-06-02,5.2174
2000-06-05,-3.5813
2000-06-06,0.2857
2000-06-07,3.9886
2000-06-08,-3.2877
2000-06-09,0.2833
2000-06-12,2.2599
2000-06-13,-0.6188
2000-06-14,-2.2346
2000-06-15,-0.5714
2000-06-16,-0.2874
2000-06-19,-0.2882
2000-06-20,-2.0231
2000-06-21,-0.885
2000-06-22,-2.9762
2000-06-23,-0.3067
2000-06-26,0.9231
2000-06-27,-1.2195
2000-06-28,7.4074
2000-06-29,1.4368
2000-06-30,-10.4816
2000-07-03,9.1772
2000-07-05,1.4493
2000-07-06,-1.7143000000000002
2000-07-07,3.7791
2000-07-10,0.5602
2000-07-11,-1.6713
2000-07-12,2.8329
2000-07-13,-1.3774
2000-07-14,-0.5587
2000-07-17,0.2809
2000-07-18,-0.5602
2000-07-19,0.0
2000-07-20,0.5634
2000-07-21,5.8824
2000-07-24,-4.4974
2000-07-25,5.5402000000000005
2000-07-26,-1.3123
2000-07-27,0.5319
2000-07-28,1.5873
2000-07-31,2.8646000000000003
2000-08-01,0.0
2000-08-02,-1.0127
2000-08-03,0.0
2000-08-04,-1.2788
2000-08-07,1.5544
2000-08-08,0.2551
2000-08-09,-1.2723
2000-08-10,-0.5155
2000-08-11,-0.2591
2000-08-14,3.6364
2000-08-15,-1.2530999999999999
2000-08-16,4.3147
2000-08-17,-1.4599
2000-08-18,-1.7284000000000002
2000-08-21,0.5025
2000-08-22,2.5
2000-08-23,-1.7073
2000-08-24,-1.737
2000-08-25,2.5253
2000-08-28,-2.4631
2000-08-29,0.0
2000-08-30,0.5051
2000-08-31,-0.2513
2000-09-01,-0.7557
2000-09-05,-0.7614
2000-09-06,-0.7673
2000-09-07,-4.1237
2000-09-08,-0.2688
2000-09-11,2.1563
2000-09-12,-0.7916
2000-09-13,-2.7234
2000-09-14,-0.2747
2000-09-15,-4.4077
2000-09-18,-2.8818
2000-09-19,-1.7804
2000-09-20,-3.0211
2000-09-21,-0.6231
2000-09-22,-1.5674000000000001
2000-09-25,-1.2739
2000-09-26,-3.5484
2000-09-27,5.3512
2000-09-28,3.4920999999999998
2000-09-29,-0.9202
2000-10-02,-5.8824
2000-10-03,3.9474
2000-10-04,2.8481
2000-10-05,0.9231
2000-10-06,6.7073
2000-10-09,-1.1429
2000-10-10,-2.0231
2000-10-11,-3.5398
2000-10-12,-2.1407
2000-10-13,-0.3125
2000-10-16,-1.5674000000000001
2000-10-17,1.2739
2000-10-18,3.1447
2000-10-19,-0.3049
2000-10-20,1.8349
2000-10-23,-0.9009
2000-10-24,3.0303
2000-10-25,0.0
2000-10-26,2.6471
2000-10-27,2.0057
2000-10-30,5.3371
2000-10-31,-1.0667
2000-11-01,-7.0081
2000-11-02,-2.029
2000-11-03,-4.7337
2000-11-06,4.3478
2000-11-07,2.3810000000000002
2000-11-08,2.6163
2000-11-09,-1.1331
2000-11-10,-3.1519
2000-11-13,1.7751000000000001
2000-11-14,1.1628
2000-11-15,1.7241
2000-11-16,-3.6723
2000-11-17,2.9326
2000-11-20,-0.8547
2000-11-21,0.8621
2000-11-22,0.0
2000-11-24,0.8547
2000-11-27,0.565
2000-11-28,-3.0899
2000-11-29,3.4783
2000-11-30,-1.1204
2000-12-01,4.2493
2000-12-04,0.2717
2000-12-05,3.794
2000-12-06,-5.2219
2000-12-07,-0.8264
2000-12-08,1.9444
2000-12-11,0.2725
2000-12-12,-3.2609
2000-12-13,1.427
2000-12-14,0.5571
2000-12-15,-3.6010999999999997
2000-12-18,2.2989
2000-12-19,3.9326
2000-12-20,-3.7838000000000003
2000-12-21,3.3708
2000-12-22,-1.087
2000-12-26,0.8242
2000-12-27,3.2698
2000-12-28,7.6517
2000-12-29,-2.9412000000000003
2001-01-02,-5.5556
2001-01-03,-2.9412000000000003
2001-01-04,3.8567
2001-01-05,-1.5915
2001-01-08,0.5391
2001-01-09,-2.9491
2001-01-10,4.4199
2001-01-11,-3.9683
2001-01-12,1.3774
2001-01-16,1.3587
2001-01-17,-0.5362
2001-01-18,1.6173
2001-01-19,-3.183
2001-01-22,6.3014
2001-01-23,0.0
2001-01-24,-1.5464
2001-01-25,2.0942
2001-01-26,-3.0769
2001-01-29,0.2751
2001-01-30,1.8151000000000002
2001-01-31,3.8557
2001-02-01,-1.5968
2001-02-02,-1.0953
2001-02-05,0.4512
2001-02-06,-0.5717
2001-02-07,0.6982
2001-02-08,-0.6525
2001-02-09,0.5747
2001-02-12,-0.2041
2001-02-13,-0.8589
2001-02-14,0.2475
2001-02-15,0.7819
2001-02-16,-0.4492
2001-02-20,-1.9687999999999999
2001-02-21,-4.6025
2001-02-22,1.2719
2001-02-23,-1.6457000000000002
2001-02-26,5.9445
2001-02-27,-1.2469000000000001
2001-02-28,0.3788
2001-03-01,0.4193
2001-03-02,0.4175
2001-03-05,1.289
2001-03-06,-1.4368
2001-03-07,-1.7076
2001-03-08,0.9322
2001-03-09,0.0
2001-03-12,-1.3434
2001-03-13,-0.5106
2001-03-14,-0.172
2001-03-15,-0.2154
2001-03-16,0.1295
2001-03-19,1.768
2001-03-20,-0.8475
2001-03-21,-3.1624
2001-03-22,-2.2507
2001-03-23,1.7156
2001-03-26,-2.7963
2001-03-27,3.1963
2001-03-28,-1.9912
2001-03-29,-0.6772
2001-03-30,2.0455
2001-04-02,-0.6682
2001-04-03,-1.9731
2001-04-04,2.2415
2001-04-05,1.3423
2001-04-06,-0.6623
2001-04-09,0.0
2001-04-10,3.9556
2001-04-11,-2.6507
2001-04-12,-0.6588
2001-04-16,0.6189
2001-04-17,-0.8787
2001-04-18,-0.9309
2001-04-19,1.0738
2001-04-20,2.0806
2001-04-23,-0.3036
2001-04-24,0.0
2001-04-25,-1.1309
2001-04-26,1.0999
2001-04-27,0.5657
2001-04-30,1.0818
2001-05-01,-3.0822
2001-05-02,-2.076
2001-05-03,-0.1804
2001-05-04,1.6268
2001-05-07,-1.6896
2001-05-08,0.6784
2001-05-09,0.2246
2001-05-10,-0.4034
2001-05-11,1.1701
2001-05-14,-0.0445
2001-05-15,-0.6676
2001-05-16,3.1362
2001-05-17,0.9123
2001-05-18,-1.1623
2001-05-21,1.8293
2001-05-22,0.5988
2001-05-23,-2.6361
2001-05-24,0.2183
2001-05-25,0.61
2001-05-29,-0.4764
2001-05-30,-1.1314
2001-05-31,0.7923
2001-06-01,0.131
2001-06-04,1.6136
2001-06-05,0.515
2001-06-06,-2.4765
2001-06-07,0.0876
2001-06-08,-0.6124
2001-06-11,-0.044
2001-06-12,-1.8934
2001-06-13,2.0646
2001-06-14,-1.0172
2001-06-15,-1.8319999999999999
2001-06-18,0.5917
2001-06-19,0.0
2001-06-20,2.2172
2001-06-21,-0.4427
2001-06-22,-4.7132
2001-06-25,0.8866
2001-06-26,4.6253
2001-06-27,0.1326
2001-06-28,-0.9272
2001-06-29,3.2531
2001-07-02,-0.6042
2001-07-03,-0.825
2001-07-05,-0.2189
2001-07-06,-3.3787
2001-07-09,-1.0899
2001-07-10,2.1579
2001-07-11,-1.7978
2001-07-12,-1.373
2001-07-13,-1.5777
2001-07-16,-1.3673
2001-07-17,-0.1912
2001-07-18,0.0958
2001-07-19,0.5742
2001-07-20,-0.5233
2001-07-23,-1.9607999999999999
2001-07-24,0.4878
2001-07-25,0.2913
2001-07-26,1.5973000000000002
2001-07-27,-1.8104
2001-07-30,0.2911
2001-07-31,0.4354
2001-08-01,3.0829
2001-08-02,-2.5701
2001-08-03,-1.7746
2001-08-06,-0.5371
2001-08-07,-1.08
2001-08-08,-1.34
2001-08-09,3.1187
2001-08-10,1.9024
2001-08-13,-0.4308
2001-08-14,-1.7308
2001-08-15,2.0548
2001-08-16,0.0
2001-08-17,-0.2397
2001-08-20,0.2403
2001-08-21,1.2464
2001-08-22,-0.947
2001-08-23,0.0478
2001-08-24,1.8634
2001-08-27,1.3133
2001-08-28,-2.2222
2001-08-29,-1.9413
2001-08-30,0.4346
2001-08-31,1.6346
2001-09-04,-1.0407
2001-09-05,-1.5295999999999998
2001-09-06,-3.1553
2001-09-07,-1.5038
2001-09-10,-1.0178
2001-09-17,-5.4348
2001-09-18,-2.4083
2001-09-19,0.4487
2001-09-20,-3.1267
2001-09-21,1.268
2001-09-24,4.8947
2001-09-25,-1.0852
2001-09-26,-2.5782
2001-09-27,3.0405
2001-09-28,3.2787
2001-10-01,-3.0688
2001-10-02,2.893
2001-10-03,-0.4775
2001-10-04,-6.9296
2001-10-05,7.2165
2001-10-08,-0.0534
2001-10-09,2.5655
2001-10-10,3.3872
2001-10-11,4.4859
2001-10-12,-1.6401
2001-10-15,1.6183999999999998
2001-10-16,-0.1931
2001-10-17,-3.3849
2001-10-18,-0.8509
2001-10-19,1.161
2001-10-22,2.495
2001-10-23,0.779
2001-10-24,-1.401
2001-10-25,-0.539
2001-10-26,-0.9852
2001-10-29,0.995
2001-10-30,-1.2315
2001-10-31,-0.5486
2001-11-01,2.7583
2001-11-02,-0.488
2001-11-05,1.5204
2001-11-06,1.4493
2001-11-07,-0.7143
2001-11-08,-1.0552
2001-11-09,0.7756
2001-11-12,0.2886
2001-11-13,1.3429
2001-11-14,1.4198
2001-11-15,0.8399
2001-11-16,0.9255
2001-11-19,-0.0459
2001-11-20,0.3211
2001-11-21,0.5487
2001-11-23,0.7276
2001-11-26,1.5800999999999998
2001-11-27,0.0
2001-11-28,0.4
2001-11-29,0.3099
2001-11-30,-1.7210999999999999
2001-12-03,-1.2124
2001-12-04,1.0909
2001-12-05,1.9335
2001-12-06,-0.1764
2001-12-07,0.1326
2001-12-10,-0.8385
2001-12-11,4.8064
2001-12-12,-0.4246
2001-12-13,-3.0446
2001-12-14,1.6364
2001-12-17,2.7415000000000003
2001-12-18,1.4824
2001-12-19,-2.3372
2001-12-20,0.2564
2001-12-21,0.8099
2001-12-24,0.4228
2001-12-26,1.2631999999999999
2001-12-27,1.0395
2001-12-28,-0.6584
2001-12-31,-0.58
2002-01-02,-0.4167
2002-01-03,1.2134
2002-01-04,0.9508
2002-01-07,-2.1294
2002-01-08,0.0
2002-01-09,-0.9623
2002-01-10,1.9856
2002-01-11,-2.5269
2002-01-14,-2.2524
2002-01-15,-0.4348
2002-01-16,-2.1834
2002-01-17,0.7589
2002-01-18,0.576
2002-01-22,0.1322
2002-01-23,3.3436
2002-01-24,-3.0226
2002-01-25,4.1703
2002-01-28,-0.8007
2002-01-29,-2.7188
2002-01-30,1.9651
2002-01-31,0.4283
2002-02-01,-1.4499
2002-02-04,0.9952
2002-02-05,1.7566000000000002
2002-02-06,0.2105
2002-02-07,-3.3613
2002-02-08,3.1739
2002-02-11,0.2107
2002-02-12,0.5046
2002-02-13,1.046
2002-02-14,0.4141
2002-02-15,1.8557000000000001
2002-02-19,-4.6154
2002-02-20,3.3531
2002-02-21,-3.4086
2002-02-22,2.3810000000000002
2002-02-25,0.0831
2002-02-26,-0.332
2002-02-27,0.0833
2002-02-28,-1.3727
2002-03-01,2.2775
2002-03-04,3.7113
2002-03-05,-0.2783
2002-03-06,1.6745999999999999
2002-03-07,-0.0392
2002-03-08,0.8631
2002-03-11,0.739
2002-03-12,-1.6602000000000001
2002-03-13,1.4527
2002-03-14,1.2447
2002-03-15,1.5367
2002-03-18,1.1351
2002-03-19,-1.8331
2002-03-20,0.4192
2002-03-21,-0.6831
2002-03-22,-0.4203
2002-03-25,-0.1151
2002-03-26,0.0384
2002-03-27,3.4562
2002-03-28,2.3014
2002-04-01,0.254
2002-04-02,-2.2801
2002-04-03,0.1852
2002-04-04,-0.3327
2002-04-05,1.4837
2002-04-08,-1.1696
2002-04-09,0.9985
2002-04-10,5.6023
2002-04-11,-2.3578
2002-04-12,3.0895
2002-04-15,-0.7923
2002-04-16,1.8403
2002-04-17,1.091
2002-04-18,-4.6543
2002-04-19,1.3442
2002-04-22,-1.5358
2002-04-23,0.0
2002-04-24,0.709
2002-04-25,1.1264
2002-04-26,-0.1044
2002-04-29,-0.7666
2002-04-30,4.1081
2002-05-01,-0.9106
2002-05-02,3.5398
2002-05-03,-0.3945
2002-05-06,0.6271
2002-05-07,0.4592
2002-05-08,2.8404
2002-05-09,-0.1587
2002-05-10,-3.4022
2002-05-13,2.37
2002-05-14,4.5659
2002-05-15,-3.567
2002-05-16,1.2436
2002-05-17,-0.8504
2002-05-20,1.0165
2002-05-21,-1.0377
2002-05-22,-0.0318
2002-05-23,3.274
2002-05-24,-2.1237
2002-05-28,-2.044
2002-05-29,-0.4494
2002-05-30,2.4508
2002-05-31,0.3462
2002-06-03,-1.1606
2002-06-04,-0.476
2002-06-05,2.838
2002-06-06,-0.6202
2002-06-07,1.4041000000000001
2002-06-10,1.2
2002-06-11,-1.5506
2002-06-12,-1.2353
2002-06-13,-2.2292
2002-06-14,3.2755
2002-06-17,0.3109
2002-06-18,0.279
2002-06-19,-2.5657
2002-06-20,-0.0317
2002-06-21,-0.0952
2002-06-24,-0.7942
2002-06-25,-2.4976
2002-06-26,-1.8391
2002-06-27,1.0371
2002-06-28,1.8212000000000002
2002-07-01,2.6992000000000003
2002-07-02,-1.6149
2002-07-03,-1.0299
2002-07-05,2.8943
2002-07-08,-0.6005
2002-07-09,-3.0207
2002-07-10,-1.6393
2002-07-11,0.1667
2002-07-12,-0.3328
2002-07-15,-0.6678
2002-07-16,-1.6134
2002-07-17,-0.41
2002-07-18,-1.4064999999999999
2002-07-19,-3.0619
2002-07-22,-2.9074
2002-07-23,-2.2551
2002-07-24,5.5219000000000005
2002-07-25,3.5842
2002-07-26,-3.4602
2002-07-29,7.1685
2002-07-30,-2.3411
2002-07-31,1.2328999999999999
2002-08-01,-0.203
2002-08-02,-4.0339
2002-08-05,0.3532
2002-08-06,2.9919000000000002
2002-08-07,2.3923
2002-08-08,2.6702
2002-08-09,-0.1951
2002-08-12,0.5212
2002-08-13,-1.6202
2002-08-14,2.4374000000000002
2002-08-15,-0.8039
2002-08-16,0.6483
2002-08-19,-0.1932
2002-08-20,-0.5808
2002-08-21,0.6167
2002-08-22,-0.0323
2002-08-23,-1.5489000000000002
2002-08-26,0.7866
2002-08-27,-1.0081
2002-08-28,-1.4455
2002-08-29,0.7
2002-08-30,2.0523
2002-09-03,-2.4651
2002-09-04,2.0619
2002-09-05,-5.5067
2002-09-06,0.6207
2002-09-09,1.0966
2002-09-10,0.5085
2002-09-11,0.0675
2002-09-12,-1.9302000000000001
2002-09-13,-0.0691
2002-09-16,0.1382
2002-09-17,-1.4838
2002-09-18,-1.5762
2002-09-19,-4.4128
2002-09-20,0.8191
2002-09-23,-0.3693
2002-09-24,-4.003
2002-09-25,0.6178
2002-09-26,1.5349
2002-09-27,-3.288
2002-09-30,-1.1723
2002-10-01,8.5805
2002-10-02,-3.1318
2002-10-03,-1.0902
2002-10-04,-3.0027
2002-10-07,-2.9389
2002-10-08,0.9285
2002-10-09,-5.32
2002-10-10,5.7879000000000005
2002-10-11,4.5527
2002-10-14,-1.4133
2002-10-15,6.0054
2002-10-16,-3.1433
2002-10-17,4.1509
2002-10-18,-1.413
2002-10-21,2.6828
2002-10-22,-2.4338
2002-10-23,0.9538
2002-10-24,-2.689
2002-10-25,3.6221
2002-10-28,-0.6126
2002-10-29,0.6889
2002-10-30,0.4321
2002-10-31,0.8247
2002-11-01,2.0982
2002-11-04,-0.6618
2002-11-05,1.6129
2002-11-06,2.1394
2002-11-07,-1.1824
2002-11-08,-1.8803
2002-11-11,-2.2648
2002-11-12,1.3904
2002-11-13,1.4064999999999999
2002-11-14,1.5257
2002-11-15,2.3566
2002-11-18,-0.8008
2002-11-19,0.4709
2002-11-20,-0.0335
2002-11-21,3.4159
2002-11-22,-1.9106
2002-11-25,1.1225
2002-11-26,-2.22
2002-11-27,3.2387
2002-11-29,0.7439
2002-12-02,0.0321
2002-12-03,-2.0218
2002-12-04,1.5394999999999999
2002-12-05,-2.1935000000000002
2002-12-06,2.1768
2002-12-09,-1.9045
2002-12-10,1.2175
2002-12-11,-1.3654
2002-12-12,-0.4967
2002-12-13,-2.1631
2002-12-16,0.2041
2002-12-17,0.0
2002-12-18,-2.3082
2002-12-19,-2.189
2002-12-20,-1.0302
2002-12-23,0.6102
2002-12-24,-0.3924
2002-12-26,1.755
2002-12-27,-1.3728
2002-12-30,0.7852
2002-12-31,0.7436
2003-01-02,0.5272
2003-01-03,0.979
2003-01-06,2.4931
2003-01-07,-1.1824
2003-01-08,-1.8803
2003-01-09,2.6132
2003-01-10,-1.2564
2003-01-13,1.2724
2003-01-14,-1.528
2003-01-15,-3.2759
2003-01-16,4.1355
2003-01-17,-1.2325
2003-01-21,-1.5598
2003-01-22,-1.1268
2003-01-23,0.5342
2003-01-24,-1.4524
2003-01-27,-5.0324
2003-01-28,-0.9841
2003-01-29,1.4526
2003-01-30,-2.6752000000000002
2003-01-31,1.626
2003-02-03,2.1714
2003-02-04,-0.9694
2003-02-05,-3.3886
2003-02-06,0.9743
2003-02-07,-0.386
2003-02-10,0.2712
2003-02-11,-2.898
2003-02-12,-0.7163
2003-02-13,0.9218
2003-02-14,-0.5163
2003-02-18,-0.2794
2003-02-19,-0.7206
2003-02-20,-2.4194
2003-02-21,2.438
2003-02-24,-3.1868
2003-02-25,0.75
2003-02-26,-1.6129
2003-02-27,-0.1681
2003-02-28,3.1158
2003-03-03,-1.5516999999999999
2003-03-04,-3.4426
2003-03-05,-0.7302
2003-03-06,-0.2596
2003-03-07,-0.8243
2003-03-10,-1.1811
2003-03-11,-0.3984
2003-03-12,-0.3556
2003-03-13,4.3986
2003-03-14,-1.5476999999999999
2003-03-17,3.1441
2003-03-18,3.1329
2003-03-19,0.0411
2003-03-20,-0.3693
2003-03-21,5.2718
2003-03-24,-3.7559
2003-03-25,-2.439
2003-03-26,1.5
2003-03-27,-1.3957
2003-03-28,0.6661
2003-03-31,0.7031
2003-04-01,-0.1232
2003-04-02,2.3849
2003-04-03,-0.8835
2003-04-04,-1.7423
2003-04-07,2.3093
2003-04-08,-1.048
2003-04-09,-1.6293
2003-04-10,0.6625
2003-04-11,-1.1107
2003-04-14,2.2463
2003-04-15,0.3255
2003-04-16,0.2028
2003-04-17,-0.3238
2003-04-21,-0.1218
2003-04-22,2.1138
2003-04-23,-0.1194
2003-04-24,3.069
2003-04-25,-0.7734
2003-04-28,3.0787
2003-04-29,0.0756
2003-04-30,2.0023
2003-05-01,-3.1852
2003-05-02,1.8745
2003-05-05,0.6384
2003-05-06,-0.3731
2003-05-07,-0.824
2003-05-08,-2.0015
2003-05-09,1.9268
2003-05-12,1.8904
2003-05-13,-1.4471
2003-05-14,-1.3554
2003-05-15,-0.687
2003-05-16,-0.1922
2003-05-19,-0.7701
2003-05-20,0.5433
2003-05-21,-1.1579
2003-05-22,0.82
2003-05-23,0.1936
2003-05-27,1.5848
2003-05-28,0.3805
2003-05-29,-0.834
2003-05-30,2.3318
2003-06-02,0.8218
2003-06-03,0.5187
2003-06-04,1.7324000000000002
2003-06-05,-0.2536
2003-06-06,-1.126
2003-06-09,-1.9838
2003-06-10,1.087
2003-06-11,0.1483
2003-06-12,1.1537
2003-06-13,-0.1472
2003-06-16,3.3529999999999998
2003-06-17,1.533
2003-06-18,-0.6671
2003-06-19,-1.1665
2003-06-20,0.6438
2003-06-23,-1.3859
2003-06-24,1.3694
2003-06-25,-1.1731
2003-06-26,1.9784000000000002
2003-06-27,-0.5996
2003-06-30,-0.7452
2003-07-01,1.4301
2003-07-02,0.7402
2003-07-03,-0.9097
2003-07-07,2.0127
2003-07-08,0.7615
2003-07-09,-1.0306
2003-07-10,-1.4231
2003-07-11,0.493
2003-07-14,-0.1752
2003-07-15,-0.2457
2003-07-16,-0.5982
2003-07-17,-0.8496
2003-07-18,1.7494
2003-07-21,-1.3684
2003-07-22,1.8143
2003-07-23,-3.0398
2003-07-24,-1.2973
2003-07-25,0.4746
2003-07-28,-0.2544
2003-07-29,-0.9107
2003-07-30,0.7353
2003-07-31,-0.4015
2003-08-01,-1.2825
2003-08-04,0.0742
2003-08-05,-1.4095
2003-08-06,1.2039
2003-08-07,-1.9331
2003-08-08,0.8719
2003-08-11,0.7516
2003-08-12,1.119
2003-08-13,-0.8853
2003-08-14,0.9676
2003-08-15,1.1058
2003-08-18,-0.1823
2003-08-19,1.9357
2003-08-20,0.3583
2003-08-21,-0.0357
2003-08-22,-0.1786
2003-08-25,-1.1449
2003-08-26,0.6153
2003-08-27,0.5036
2003-08-28,0.5011
2003-08-29,-0.463
2003-09-02,1.6099999999999999
2003-09-03,1.0915
2003-09-04,0.1393
2003-09-05,-1.7043
2003-09-08,1.1677
2003-09-09,1.0143
2003-09-10,-2.2161
2003-09-11,0.602
2003-09-12,0.283
2003-09-15,-0.7055
2003-09-16,1.2078
2003-09-17,-1.1934
2003-09-18,0.7815
2003-09-19,-0.3525
2003-09-22,0.0707
2003-09-23,0.2828
2003-09-24,-0.7755
2003-09-25,-1.7052
2003-09-26,-0.6867
2003-09-29,1.2009
2003-09-30,-1.2945
2003-10-01,3.7157999999999998
2003-10-02,0.0702
2003-10-03,0.9126
2003-10-06,-0.1739
2003-10-07,0.2439
2003-10-08,-1.7727
2003-10-09,0.1415
2003-10-10,-0.212
2003-10-13,0.4958
2003-10-14,-0.3171
2003-10-15,0.106
2003-10-16,0.3531
2003-10-17,0.3519
2003-10-20,-1.0519
2003-10-21,-1.3820000000000001
2003-10-22,-4.0963
2003-10-23,-1.2364
2003-10-24,-1.9346999999999999
2003-10-27,0.8511
2003-10-28,2.2631
2003-10-29,-0.6752
2003-10-30,2.3414
2003-10-31,-1.0332
2003-11-03,1.5659999999999998
2003-11-04,-0.6975
2003-11-05,0.5545
2003-11-06,1.25
2003-11-07,0.0363
2003-11-10,-1.8149
2003-11-11,-0.8872
2003-11-12,2.5737
2003-11-13,0.1091
2003-11-14,-0.6902
2003-11-17,-0.5852
2003-11-18,-1.4717
2003-11-19,1.1949
2003-11-20,-1.5497999999999998
2003-11-21,0.7871
2003-11-24,3.3842
2003-11-25,0.3597
2003-11-26,1.5053999999999998
2003-11-28,-0.0706
2003-12-01,1.2367
2003-12-02,-0.5236
2003-12-03,-1.6139999999999999
2003-12-04,1.1056
2003-12-05,-1.3757
2003-12-08,4.9714
2003-12-09,-1.1925
2003-12-10,0.1034
2003-12-11,2.3941
2003-12-12,1.3185
2003-12-15,-0.8675
2003-12-16,0.5722
2003-12-17,-0.8367
2003-12-18,1.08
2003-12-19,0.2671
2003-12-22,0.333
2003-12-23,0.697
2003-12-24,-0.1318
2003-12-26,0.462
2003-12-29,-0.0657
2003-12-30,-0.2301
2003-12-31,-1.2521
2004-01-02,0.9343
2004-01-05,0.6612
2004-01-06,-0.0328
2004-01-07,0.1643
2004-01-08,-0.0656
2004-01-09,-2.1989
2004-01-12,1.2752
2004-01-13,0.5302
2004-01-14,1.0547
2004-01-15,-0.6197
2004-01-16,-0.8533
2004-01-20,0.3641
2004-01-21,0.9565
2004-01-22,-1.0127
2004-01-23,0.33
2004-01-26,-0.2961
2004-01-27,-0.033
2004-01-28,-0.066
2004-01-29,-0.9577
2004-01-30,-1.3338
2004-02-02,-0.6421
2004-02-03,-1.0884
2004-02-04,-0.8941
2004-02-05,-0.2082
2004-02-06,1.1474
2004-02-09,0.1375
2004-02-10,-0.7896
2004-02-11,0.692
2004-02-12,-0.5842
2004-02-13,-0.6568
2004-02-17,1.0786
2004-02-18,-2.2031
2004-02-19,-1.6191
2004-02-20,-1.1449
2004-02-23,-0.6153
2004-02-24,1.0561
2004-02-25,-0.3604
2004-02-26,0.1808
2004-02-27,1.9856
2004-03-01,1.9115
2004-03-02,0.9031
2004-03-03,-0.4475
2004-03-04,0.9336
2004-03-05,0.4111
2004-03-08,-0.8871
2004-03-09,-0.9639
2004-03-10,-1.5989
2004-03-11,-0.1766
2004-03-12,1.9462000000000002
2004-03-15,-2.3082
2004-03-16,0.25
2004-03-17,1.8169
2004-03-18,-0.6648
2004-03-19,-1.0567
2004-03-22,-2.3496
2004-03-23,0.9843
2004-03-24,-0.8303
2004-03-25,3.5311
2004-03-26,-1.1602999999999999
2004-03-29,1.9922
2004-03-30,1.8835
2004-03-31,-0.7189
2004-04-01,2.3103
2004-04-02,0.2696
2004-04-05,-0.1681
2004-04-06,-1.5488
2004-04-07,-0.3078
2004-04-08,-0.6861
2004-04-12,2.3834
2004-04-13,-1.8893
2004-04-14,-1.238
2004-04-15,1.149
2004-04-16,1.3769
2004-04-19,0.1698
2004-04-20,-1.661
2004-04-21,-0.9997
2004-04-22,4.1086
2004-04-23,-0.6689
2004-04-26,1.5152
2004-04-27,1.4262000000000001
2004-04-28,-2.3545
2004-04-29,-1.0382
2004-04-30,-1.0152
2004-05-03,0.5128
2004-05-04,-0.9864
2004-05-05,-0.687
2004-05-06,-1.0723
2004-05-07,-2.6224
2004-05-10,-0.3591
2004-05-11,1.4054
2004-05-12,0.6752
2004-05-13,-0.6354
2004-05-14,-1.8472
2004-05-17,-1.0134
2004-05-18,0.3656
2004-05-19,-0.0729
2004-05-20,1.1301
2004-05-21,0.2884
2004-05-24,-0.0359
2004-05-25,3.0565
