ticker,UB US Equity
2000-05-19,-2.444
2000-05-22,1.8789
2000-05-23,2.8689
2000-05-24,5.3785
2000-05-25,1.7013
2000-05-26,0.0
2000-05-30,0.5576
2000-05-31,1.2939
2000-06-01,1.4599
2000-06-02,1.4388
2000-06-05,-4.9645
2000-06-06,-1.306
2000-06-07,3.4026
2000-06-08,-7.1823
2000-06-09,-7.5397
2000-06-12,3.2189
2000-06-13,0.8316
2000-06-14,0.6186
2000-06-15,-5.9426
2000-06-16,-30.5011
2000-06-19,6.8966
2000-06-20,-1.7595
2000-06-21,-3.5821
2000-06-22,-0.9288
2000-06-23,-0.3125
2000-06-26,-0.9404
2000-06-27,-5.0633
2000-06-28,2.6667
2000-06-29,0.3247
2000-06-30,-4.0858
2000-07-03,11.008
2000-07-05,-2.7356
2000-07-06,-3.75
2000-07-07,0.974
2000-07-10,-0.3215
2000-07-11,-3.2258
2000-07-12,-1.0
2000-07-13,0.0
2000-07-14,-0.3367
2000-07-17,-0.6757
2000-07-18,0.0
2000-07-19,4.7619
2000-07-20,7.1429
2000-07-21,-5.7576
2000-07-24,3.537
2000-07-25,-3.4161
2000-07-26,-2.5723000000000003
2000-07-27,0.33
2000-07-28,-1.3158
2000-07-31,1.3333
2000-08-01,0.3289
2000-08-02,1.9672
2000-08-03,3.8585000000000003
2000-08-04,6.5015
2000-08-07,-3.4884
2000-08-08,0.9036
2000-08-09,-0.597
2000-08-10,0.3003
2000-08-11,5.0898
2000-08-14,1.9943
2000-08-15,-1.1173
2000-08-16,-1.6949
2000-08-17,0.8621
2000-08-18,0.0
2000-08-21,0.0
2000-08-22,3.1339
2000-08-23,-2.7624
2000-08-24,2.5568
2000-08-25,0.831
2000-08-28,1.3736
2000-08-29,2.71
2000-08-30,1.0554
2000-08-31,3.6554
2000-09-01,0.7557
2000-09-05,-0.25
2000-09-06,0.5013
2000-09-07,1.7631999999999999
2000-09-08,-0.9901
2000-09-11,1.0
2000-09-12,-0.2475
2000-09-13,-0.4963
2000-09-14,2.4938000000000002
2000-09-15,-3.6496
2000-09-18,-5.8081
2000-09-19,2.1448
2000-09-20,-2.0997
2000-09-21,-2.681
2000-09-22,-3.5813
2000-09-25,0.8571
2000-09-26,-0.8499
2000-09-27,-1.7143000000000002
2000-09-28,11.9186
2000-09-29,-3.1169000000000002
2000-10-02,-3.2172
2000-10-03,-2.2161
2000-10-04,-0.5666
2000-10-05,-3.4188
2000-10-06,-3.2448
2000-10-09,-0.3049
2000-10-10,-2.7523
2000-10-11,-4.0881
2000-10-12,-0.9836
2000-10-13,5.6291
2000-10-16,0.9404
2000-10-17,-5.2795
2000-10-18,0.9836
2000-10-19,0.3247
2000-10-20,1.9417
2000-10-23,-1.2698
2000-10-24,3.2154
2000-10-25,-0.6231
2000-10-26,-1.5674000000000001
2000-10-27,0.9554
2000-10-30,5.6782
2000-10-31,0.2985
2000-11-01,2.0833
2000-11-02,3.4985
2000-11-03,-1.4085
2000-11-06,-0.2857
2000-11-07,2.8653
2000-11-08,0.0
2000-11-09,-0.2786
2000-11-10,-1.6760000000000002
2000-11-13,-2.2727
2000-11-14,-0.8721
2000-11-15,0.8798
2000-11-16,0.5814
2000-11-17,-0.8671
2000-11-20,-1.4577
2000-11-21,2.3669000000000002
2000-11-22,-0.289
2000-11-24,0.5797
2000-11-27,2.3055
2000-11-28,0.0
2000-11-29,3.0986
2000-11-30,2.7321999999999997
2000-12-01,-2.1277
2000-12-04,1.087
2000-12-05,1.0753
2000-12-06,0.0
2000-12-07,-2.4194
2000-12-08,2.4793
2000-12-11,2.957
2000-12-12,0.0
2000-12-13,1.3054999999999999
2000-12-14,-2.0619
2000-12-15,-10.2632
2000-12-18,8.2111
2000-12-19,-1.084
2000-12-20,0.274
2000-12-21,0.5464
2000-12-22,3.5326
2000-12-26,-0.5249
2000-12-27,1.0554
2000-12-28,1.3054999999999999
2000-12-29,-0.7732
2001-01-02,3.1169000000000002
2001-01-03,6.5491
2001-01-04,9.9291
2001-01-05,-9.4624
2001-01-08,1.6627
2001-01-09,-1.4019
2001-01-10,2.3697
2001-01-11,0.2315
2001-01-12,-0.9238
2001-01-16,2.0979
2001-01-17,2.968
2001-01-18,-4.6563
2001-01-19,1.8605
2001-01-22,3.1963
2001-01-23,-0.6637
2001-01-24,0.8909
2001-01-25,0.0
2001-01-26,2.2075
2001-01-29,0.1123
2001-01-30,1.3117
2001-01-31,1.6695
2001-02-01,-0.3686
2001-02-02,-0.1009
2001-02-05,1.6498
2001-02-06,-1.5899
2001-02-07,0.202
2001-02-08,-0.739
2001-02-09,1.8613
2001-02-12,0.5316
2001-02-13,-2.3463
2001-02-14,-0.8799
2001-02-15,0.3756
2001-02-16,-2.2789
2001-02-20,-2.7149
2001-02-21,-2.1467
2001-02-22,-2.3766
2001-02-23,-3.8202
2001-02-26,3.4657
2001-02-27,1.3549
2001-02-28,-1.1511
2001-03-01,-1.6529
2001-03-02,2.1772
2001-03-05,-1.0093
2001-03-06,2.4547
2001-03-07,1.3269
2001-03-08,-1.6153
2001-03-09,-0.3731
2001-03-12,-3.1835
2001-03-13,3.6364
2001-03-14,-2.9115
2001-03-15,1.115
2001-03-16,-1.1407
2001-03-19,1.9231
2001-03-20,-0.6792
2001-03-21,-1.6337000000000002
2001-03-22,-3.7466
2001-03-23,7.4238
2001-03-26,4.4079
2001-03-27,2.9337999999999997
2001-03-28,-1.0428
2001-03-29,0.1405
2001-03-30,1.8941
2001-04-02,3.2014
2001-04-03,-3.4356
2001-04-04,-2.2798
2001-04-05,3.3581
2001-04-06,-9.3707
2001-04-09,2.8302
2001-04-10,-3.1927
2001-04-11,4.6247
2001-04-12,1.558
2001-04-16,-0.5708
2001-04-17,-0.1794
2001-04-18,3.3789
2001-04-19,7.4409
2001-04-20,-3.6893000000000002
2001-04-23,-2.0161
2001-04-24,-0.2058
2001-04-25,1.3402
2001-04-26,0.3391
2001-04-27,2.2643
2001-04-30,0.9253
2001-05-01,-1.4407
2001-05-02,0.1661
2001-05-03,-0.4975
2001-05-04,-0.6667
2001-05-07,1.7785
2001-05-08,-1.6156000000000001
2001-05-09,0.7038
2001-05-10,-0.3661
2001-05-11,-3.0394
2001-05-14,2.0324
2001-05-15,1.6205
2001-05-16,2.9568
2001-05-17,0.355
2001-05-18,-1.4148
2001-05-21,1.3372
2001-05-22,4.5703
2001-05-23,0.0616
2001-05-24,-1.0766
2001-05-25,-1.5236
2001-05-29,0.1895
2001-05-30,-0.6934
2001-05-31,1.8723999999999998
2001-06-01,0.7788
2001-06-04,1.4838
2001-06-05,2.1627
2001-06-06,-0.8348
2001-06-07,-1.0603
2001-06-08,0.1531
2001-06-11,1.0394
2001-06-12,-1.6641
2001-06-13,1.6923
2001-06-14,-1.7247
2001-06-15,1.2315
2001-06-18,3.1934
2001-06-19,-2.3283
2001-06-20,1.8407
2001-06-21,2.7259
2001-06-22,-1.7306
2001-06-25,-0.1468
2001-06-26,-1.0876
2001-06-27,0.9807
2001-06-28,0.2943
2001-06-29,-1.115
2001-07-02,3.2047
2001-07-03,1.6389
2001-07-05,-2.1216
2001-07-06,-3.0925
2001-07-09,1.193
2001-07-10,-2.5641
2001-07-11,2.0266
2001-07-12,6.7299
2001-07-13,-1.6111
2001-07-16,-3.5008
2001-07-17,2.5746
2001-07-18,2.5385
2001-07-19,-2.5035
2001-07-20,-2.2824999999999998
2001-07-23,-0.7299
2001-07-24,1.2647
2001-07-25,1.9169
2001-07-26,1.2254
2001-07-27,0.732
2001-07-30,2.3756
2001-07-31,0.9828
2001-08-01,2.6223
2001-08-02,0.7376
2001-08-03,-1.5167000000000002
2001-08-06,0.5311
2001-08-07,0.7132
2001-08-08,-0.9966
2001-08-09,-1.7748
2001-08-10,2.6699
2001-08-13,1.6023
2001-08-14,-0.8532
2001-08-15,0.9126
2001-08-16,-0.0517
2001-08-17,-1.8096999999999999
2001-08-20,0.0527
2001-08-21,-2.1053
2001-08-22,2.7151
2001-08-23,0.6019
2001-08-24,-0.4162
2001-08-27,-1.8286
2001-08-28,-0.5588
2001-08-29,-0.8295
2001-08-30,0.1079
2001-08-31,0.0
2001-09-04,2.4798
2001-09-05,-2.2094
2001-09-06,-3.1952
2001-09-07,-2.6014
2001-09-10,1.8955
2001-09-17,-2.9594
2001-09-18,0.4938
2001-09-19,0.3179
2001-09-20,-5.5027
2001-09-21,-1.9817
2001-09-24,5.1633
2001-09-25,0.1775
2001-09-26,-0.62
2001-09-27,0.7724
2001-09-28,-0.2358
2001-10-01,-2.5414
2001-10-02,-1.0612
2001-10-03,-1.563
2001-10-04,-0.9963
2001-10-05,-5.0629
2001-10-08,-2.8486000000000002
2001-10-09,1.2615
2001-10-10,2.0202
2001-10-11,0.0
2001-10-12,-4.5545
2001-10-15,3.6307
2001-10-16,0.7341
2001-10-17,-2.1862
2001-10-18,8.3644
2001-10-19,0.5625
2001-10-22,0.9944
2001-10-23,-1.1385
2001-10-24,1.8052000000000001
2001-10-25,1.0394
2001-10-26,0.0908
2001-10-29,-1.2999
2001-10-30,-0.9188
2001-10-31,3.2148
2001-11-01,-0.8086
2001-11-02,0.0906
2001-11-05,0.4525
2001-11-06,3.1231
2001-11-07,1.3104
2001-11-08,1.4659
2001-11-09,0.0283
2001-11-12,-1.1611
2001-11-13,1.404
2001-11-14,0.5086
2001-11-15,-0.4217
2001-11-16,-0.6494
2001-11-19,1.1651
2001-11-20,-1.6573
2001-11-21,0.0286
2001-11-23,1.0851
2001-11-26,1.3277
2001-11-27,0.2509
2001-11-28,-1.1402
2001-11-29,3.8537
2001-11-30,-0.4875
2001-12-03,-2.0414
2001-12-04,3.112
2001-12-05,0.0539
2001-12-06,3.6875999999999998
2001-12-07,-1.2029
2001-12-10,0.0529
2001-12-11,0.2646
2001-12-12,-1.6886999999999999
2001-12-13,-0.2147
2001-12-14,1.1565
2001-12-17,0.5584
2001-12-18,1.4807000000000001
2001-12-19,1.7718
2001-12-20,-1.7665
2001-12-21,0.2867
2001-12-24,-0.026
2001-12-26,1.1178
2001-12-27,-0.5398
2001-12-28,1.1631
2001-12-31,-2.9126
2002-01-02,0.1053
2002-01-03,-0.1052
2002-01-04,-0.0263
2002-01-07,0.3685
2002-01-08,-1.049
2002-01-09,0.5036
2002-01-10,-0.4747
2002-01-11,-1.4308
2002-01-14,-0.1613
2002-01-15,1.9655
2002-01-16,-1.1619
2002-01-17,1.4961
2002-01-18,-5.8963
2002-01-22,0.8671
2002-01-23,0.8319
2002-01-24,-0.0825
2002-01-25,1.569
2002-01-28,-2.168
2002-01-29,-2.6039
2002-01-30,-0.5119
2002-01-31,2.0583
2002-02-01,1.7927
2002-02-04,-2.1189
2002-02-05,0.9277
2002-02-06,-2.2006
2002-02-07,1.0253
2002-02-08,2.5655
2002-02-11,1.3469
2002-02-12,-0.3797
2002-02-13,0.599
2002-02-14,1.4885
2002-02-15,-0.48
2002-02-19,-0.911
2002-02-20,2.3256
2002-02-21,-0.3171
2002-02-22,-0.5302
2002-02-25,1.1994
2002-02-26,0.1053
2002-02-27,0.0
2002-02-28,-0.0263
2002-03-01,-0.1053
2002-03-04,0.922
2002-03-05,0.3915
2002-03-06,1.092
2002-03-07,-0.8543
2002-03-08,1.4621
2002-03-11,3.4225
2002-03-12,4.2797
2002-03-13,-2.0043
2002-03-14,2.2644
2002-03-15,4.3095
2002-03-18,0.4337
2002-03-19,-1.0682
2002-03-20,0.0689
2002-03-21,-1.6299000000000001
2002-03-22,1.7970000000000002
2002-03-25,-0.9399
2002-03-26,0.7406
2002-03-27,0.2527
2002-03-28,0.8708
2002-04-01,-1.4312
2002-04-02,0.484
2002-04-03,-0.6881
2002-04-04,0.1617
2002-04-05,0.2997
2002-04-08,1.0115
2002-04-09,0.7965
2002-04-10,1.4902
2002-04-11,-1.2236
2002-04-12,0.4505
2002-04-15,-0.0673
2002-04-16,0.516
2002-04-17,1.0714
2002-04-18,2.8048
2002-04-19,0.9023
2002-04-22,-0.8942
2002-04-23,-0.043
2002-04-24,1.268
2002-04-25,1.6553
2002-04-26,0.2714
2002-04-29,0.3331
2002-04-30,0.4358
2002-05-01,0.2273
2002-05-02,2.247
2002-05-03,-0.1613
2002-05-06,-0.3231
2002-05-07,-0.7901
2002-05-08,-0.7351
2002-05-09,-0.4732
2002-05-10,-0.7648
2002-05-13,0.3541
2002-05-14,1.702
2002-05-15,0.9592
2002-05-16,-0.2426
2002-05-17,0.2026
2002-05-20,-0.6673
2002-05-21,-0.855
2002-05-22,0.616
2002-05-23,0.5102
2002-05-24,-0.7107
2002-05-28,0.0818
2002-05-29,-0.7356
2002-05-30,0.3911
2002-05-31,0.5536
2002-06-03,-1.4478
2002-06-04,-0.6828
2002-06-05,0.375
2002-06-06,-1.3361
2002-06-07,0.2539
2002-06-10,-0.2955
2002-06-11,0.9738
2002-06-12,0.0419
2002-06-13,-1.1945000000000001
2002-06-14,-0.0848
2002-06-17,2.4199
2002-06-18,1.2021
2002-06-19,-0.7782
2002-06-20,0.1445
2002-06-21,-0.5771
2002-06-24,-1.2231
2002-06-25,0.1469
2002-06-26,-1.2992
2002-06-27,0.4246
2002-06-28,-0.9514
2002-07-01,0.619
2002-07-02,-0.0636
2002-07-03,-1.3161
2002-07-05,2.1725
2002-07-08,1.8947
2002-07-09,-1.2397
2002-07-10,0.2092
2002-07-11,-1.8372000000000002
2002-07-12,-2.2118
2002-07-15,-2.7186
2002-07-16,-0.7378
2002-07-17,-0.8108
2002-07-18,-0.5223
2002-07-19,-4.1315
2002-07-22,-4.5238
2002-07-23,-3.4913
2002-07-24,3.4625
2002-07-25,1.4985
2002-07-26,0.8366
2002-07-29,5.7833
2002-07-30,-1.3149
2002-07-31,1.3791
2002-08-01,-1.5678999999999998
2002-08-02,-1.8506
2002-08-05,-1.9332
2002-08-06,2.7014
2002-08-07,0.7583
2002-08-08,4.1157
2002-08-09,0.5195
2002-08-12,-1.5506
2002-08-13,-1.8489
2002-08-14,1.0233
2002-08-15,-0.5064
2002-08-16,-1.2031
2002-08-19,-0.4918
2002-08-20,-2.6124
2002-08-21,2.5133
2002-08-22,1.3673
2002-08-23,-0.3721
2002-08-26,4.2951
2002-08-27,0.2686
2002-08-28,-1.317
2002-08-29,0.9274
2002-08-30,0.8516
2002-09-03,-2.4889
2002-09-04,2.2789
2002-09-05,1.3453
2002-09-06,1.0841
2002-09-09,1.6634
2002-09-10,-1.9376
2002-09-11,0.022
2002-09-12,-3.007
2002-09-13,1.2446
2002-09-16,0.6929
2002-09-17,-1.4428
2002-09-18,-0.7432
2002-09-19,-4.1298
2002-09-20,1.2544
2002-09-23,-0.8649
2002-09-24,-2.3344
2002-09-25,1.2554
2002-09-26,1.5737
2002-09-27,-0.9155
2002-09-30,-0.4738
2002-10-01,2.9516999999999998
2002-10-02,-5.6647
2002-10-03,-7.5
2002-10-04,-5.5379000000000005
2002-10-07,3.7868
2002-10-08,3.6486
2002-10-09,-3.8331
2002-10-10,4.1215
2002-10-11,0.1042
2002-10-14,-0.7284
2002-10-15,7.0493
2002-10-16,-0.612
2002-10-17,3.6946
2002-10-18,0.9501
2002-10-21,1.3647
2002-10-22,-0.5107
2002-10-23,0.14
2002-10-24,-2.027
2002-10-25,3.2105
2002-10-28,-1.1521
2002-10-29,-0.676
2002-10-30,-0.8683
2002-10-31,1.089
2002-11-01,2.7869
2002-11-04,-1.7772000000000001
2002-11-05,-2.1109
2002-11-06,-2.3697
2002-11-07,-2.9854000000000003
2002-11-08,0.3503
2002-11-11,-0.5236
2002-11-12,1.6792
2002-11-13,0.3204
2002-11-14,2.5799
2002-11-15,1.7246000000000001
2002-11-18,-1.3421
2002-11-19,-1.2888
2002-11-20,3.0464
2002-11-21,1.6659000000000002
2002-11-22,0.7616
2002-11-25,-0.1603
2002-11-26,-1.6976
2002-11-27,3.6173
2002-11-29,-1.8694
2002-12-02,-1.9968
2002-12-03,-0.8899
2002-12-04,-0.6853
2002-12-05,0.1677
2002-12-06,-0.55
2002-12-09,-1.6831
2002-12-10,0.4647
2002-12-11,0.3651
2002-12-12,0.2668
2002-12-13,-1.0643
2002-12-16,2.3961
2002-12-17,-0.2388
2002-12-18,-1.8669
2002-12-19,-2.7805
2002-12-20,0.4265
2002-12-23,-0.3248
2002-12-24,-0.7519
2002-12-26,0.9848
2002-12-27,-2.0755
2002-12-30,0.0511
2002-12-31,0.2297
2003-01-02,4.6091
2003-01-03,-0.073
2003-01-06,2.6797
2003-01-07,-0.5694
2003-01-08,-0.2625
2003-01-09,1.1962
2003-01-10,-1.0402
2003-01-13,0.0956
2003-01-14,0.6683
2003-01-15,-1.8492
2003-01-16,-0.2899
2003-01-17,2.9554
2003-01-21,-1.3881999999999999
2003-01-22,-1.6941000000000002
2003-01-23,0.8738
2003-01-24,-1.2993000000000001
2003-01-27,-0.707
2003-01-28,0.4174
2003-01-29,0.1222
2003-01-30,0.0977
2003-01-31,1.9761
2003-02-03,-0.2392
2003-02-04,-0.7914
2003-02-05,-0.6285
2003-02-06,-0.0243
2003-02-07,-1.9950999999999999
2003-02-10,0.1738
2003-02-11,-0.6196
2003-02-12,-0.8728
2003-02-13,0.5031
2003-02-14,2.0776
2003-02-18,1.5449000000000002
2003-02-19,0.2898
2003-02-20,-1.6133
2003-02-21,1.6886999999999999
2003-02-24,-1.2995999999999999
2003-02-25,0.5121
2003-02-26,-1.6982
2003-02-27,1.7522
2003-02-28,0.9459
2003-03-03,-0.1201
2003-03-04,-1.7561
2003-03-05,2.1058
2003-03-06,-0.8209
2003-03-07,0.1947
2003-03-10,-2.6968
2003-03-11,-0.9488
2003-03-12,-1.9409999999999998
2003-03-13,3.419
2003-03-14,-6.1148
2003-03-17,3.3095
2003-03-18,-0.3588
2003-03-19,0.6687
2003-03-20,0.6643
2003-03-21,2.1574
2003-03-24,-2.2359999999999998
2003-03-25,0.432
2003-03-26,0.5567
2003-03-27,-0.8556
2003-03-28,0.7107
2003-03-31,-0.6552
2003-04-01,0.964
2003-04-02,0.5276
2003-04-03,-0.025
2003-04-04,0.525
2003-04-07,-0.199
2003-04-08,-0.3239
2003-04-09,-2.0
2003-04-10,1.5816
2003-04-11,-0.2762
2003-04-14,2.9967
2003-04-15,1.5892
2003-04-16,0.0
2003-04-17,-2.0457
2003-04-21,-0.9337
2003-04-22,0.9177
2003-04-23,0.0
2003-04-24,-0.3932
2003-04-25,-1.431
2003-04-28,-0.6258
2003-04-29,1.5112999999999999
2003-04-30,0.2481
2003-05-01,0.2475
2003-05-02,1.1605
2003-05-05,0.3173
2003-05-06,-0.0973
2003-05-07,-0.0244
2003-05-08,-0.9013
2003-05-09,0.1721
2003-05-12,1.8405
2003-05-13,0.3133
2003-05-14,0.3363
2003-05-15,-0.6464
2003-05-16,0.8434
2003-05-19,-2.3895
2003-05-20,-0.0245
2003-05-21,0.5877
2003-05-22,-1.3632
2003-05-23,1.0612
2003-05-27,-0.293
2003-05-28,0.0735
2003-05-29,0.0489
2003-05-30,3.3513
2003-06-02,0.071
2003-06-03,0.544
2003-06-04,1.1997
2003-06-05,0.7258
2003-06-06,0.1627
2003-06-09,-1.8334000000000001
2003-06-10,-0.1655
2003-06-11,1.6339000000000001
2003-06-12,1.0951
2003-06-13,-2.0742
2003-06-16,0.4001
2003-06-17,-1.6409
2003-06-18,-0.6196
2003-06-19,-1.3669
2003-06-20,0.851
2003-06-23,-2.4831
2003-06-24,-0.2472
2003-06-25,-0.7187
2003-06-26,2.7209
2003-06-27,1.0936
2003-06-30,-0.5529
2003-07-01,2.4897
2003-07-02,1.3443
2003-07-03,-0.2094
2003-07-07,0.7929
2003-07-08,0.3239
2003-07-09,2.1679
2003-07-10,-1.5575999999999999
2003-07-11,0.0688
2003-07-14,1.1687
2003-07-15,-0.6795
2003-07-16,0.8666
2003-07-17,-1.6052
2003-07-18,0.0689
2003-07-21,-0.7348
2003-07-22,0.0463
2003-07-23,0.6474
2003-07-24,-0.5513
2003-07-25,1.617
2003-07-28,-0.6592
2003-07-29,1.4188
2003-07-30,0.7671
2003-07-31,0.0224
2003-08-01,-1.388
2003-08-04,-0.6583
2003-08-05,0.3656
2003-08-06,0.9563
2003-08-07,-0.203
2003-08-08,-0.2034
2003-08-11,0.0226
2003-08-12,0.9735
2003-08-13,-0.6726
2003-08-14,0.4515
2003-08-15,0.2247
2003-08-18,0.3812
2003-08-19,3.8865
2003-08-20,1.0965
2003-08-21,-0.8932
2003-08-22,-2.7468
2003-08-25,-0.0883
2003-08-26,1.568
2003-08-27,0.4131
2003-08-28,0.6496
2003-08-29,1.0112
2003-09-02,0.3621
2003-09-03,-0.0849
2003-09-04,1.176
2003-09-05,2.9163
2003-09-08,0.7803
2003-09-09,1.1002
2003-09-10,-1.8138
2003-09-11,0.8826
2003-09-12,0.1628
2003-09-15,-0.4672
2003-09-16,0.2041
2003-09-17,1.3646
2003-09-18,1.9691
2003-09-19,0.1576
2003-09-22,-0.7673
2003-09-23,0.0
2003-09-24,-1.0706
2003-09-25,-1.3026
2003-09-26,-1.9289
2003-09-29,2.029
2003-09-30,0.6494
2003-10-01,1.5121
2003-10-02,0.1986
2003-10-03,0.7334
2003-10-06,0.4329
2003-10-07,-0.3527
2003-10-08,1.6319
2003-10-09,1.1221
2003-10-10,-0.9948
2003-10-13,1.9903
2003-10-14,-0.2463
2003-10-15,0.4748
2003-10-16,2.0227
2003-10-17,-2.5384
2003-10-20,-0.2281
2003-10-21,0.1334
2003-10-22,-0.2093
2003-10-23,0.5912
2003-10-24,0.0
2003-10-27,1.7250999999999999
2003-10-28,-0.2795
2003-10-29,0.6354
2003-10-30,0.2414
2003-10-31,0.352
2003-11-03,1.5322
2003-11-04,0.1636
2003-11-05,0.5264
2003-11-06,0.939
2003-11-07,-0.0894
2003-11-10,-1.2534
2003-11-11,0.8522
2003-11-12,1.6000999999999999
2003-11-13,-0.8671
2003-11-14,-1.3031
2003-11-17,-0.3436
2003-11-18,0.3085
2003-11-19,0.3619
2003-11-20,-0.1082
2003-11-21,0.4512
2003-11-24,0.7366
2003-11-25,-0.3032
2003-11-26,1.4311
2003-11-28,0.4586
2003-12-01,0.948
2003-12-02,1.5478
2003-12-03,-0.5994
2003-12-04,0.7622
2003-12-05,-0.361
2003-12-08,0.8454
2003-12-09,-1.095
2003-12-10,-1.4357
2003-12-11,-0.3159
2003-12-12,-0.088
2003-12-15,0.4405
2003-12-16,-0.614
2003-12-17,0.2648
2003-12-18,-0.669
2003-12-19,0.0532
2003-12-22,0.0709
2003-12-23,1.9649
2003-12-24,-1.2153
2003-12-26,0.0703
2003-12-29,0.0702
2003-12-30,1.053
2003-12-31,-0.0695
2004-01-02,-2.2245
2004-01-05,-0.2311
2004-01-06,0.9621
2004-01-07,-1.4117
2004-01-08,-0.537
2004-01-09,1.3856
2004-01-12,2.0767
2004-01-13,-1.3737
2004-01-14,0.1058
2004-01-15,0.3875
2004-01-16,0.8421
2004-01-20,1.357
2004-01-21,-0.4634
2004-01-22,-5.1906
2004-01-23,-2.51
2004-01-26,0.7836
2004-01-27,-0.6479
2004-01-28,-0.0932
2004-01-29,-0.5968
2004-01-30,-0.394
2004-02-02,-0.4521
2004-02-03,-1.0407
2004-02-04,-1.4914
2004-02-05,0.3494
2004-02-06,2.8045999999999998
2004-02-09,0.4704
2004-02-10,0.412
2004-02-11,0.6714
2004-02-12,-0.6669
2004-02-13,-1.1562999999999999
2004-02-17,0.5094
2004-02-18,0.0563
2004-02-19,0.3377
2004-02-20,-0.804
2004-02-23,-0.5655
2004-02-24,-0.7773
2004-02-25,0.0764
2004-02-26,0.7827
2004-02-27,2.1216
2004-03-01,0.0371
2004-03-02,0.0
2004-03-03,0.4265
2004-03-04,0.0929
2004-03-05,0.9276
2004-03-08,-0.2941
2004-03-09,-2.2493
2004-03-10,-1.0373
2004-03-11,-2.1155
2004-03-12,1.0709
2004-03-15,-1.0981
2004-03-16,1.8115
2004-03-17,1.3775
2004-03-18,-0.585
2004-03-19,-0.6454
2004-03-22,-1.4138
2004-03-23,-0.969
2004-03-24,-0.5871
2004-03-25,1.2402
2004-03-26,-0.9333
2004-03-29,0.9028
2004-03-30,0.9531
2004-03-31,0.9441
2004-04-01,0.5154
2004-04-02,-0.6836
2004-04-05,-0.5736
2004-04-06,0.0385
2004-04-07,-0.7305
2004-04-08,-0.9682
2004-04-12,0.1564
2004-04-13,-2.0305
2004-04-14,-1.3352
2004-04-15,0.0
2004-04-16,1.0907
2004-04-19,0.2997
2004-04-20,0.5578
2004-04-21,3.3875
2004-04-22,2.1843
2004-04-23,0.075
2004-04-26,-1.1055
2004-04-27,0.3789
2004-04-28,-1.0948
2004-04-29,0.4198
2004-04-30,1.5393
2004-05-03,0.9358
2004-05-04,-0.4265
2004-05-05,0.6331
2004-05-06,-0.5366
2004-05-07,-1.3395000000000001
2004-05-10,-1.188
2004-05-11,1.7748
2004-05-12,0.4688
2004-05-13,1.1198
2004-05-14,0.1477
2004-05-17,-1.972
2004-05-18,2.1809
2004-05-19,1.2328000000000001
2004-05-20,1.0723
2004-05-21,0.0899
2004-05-24,0.1258
2004-05-25,0.9331
2004-05-26,1.7955999999999999
2004-05-27,0.2794
2004-05-28,0.2961
2004-06-01,-1.3544
