ticker,CNR US Equity
2000-05-23,-0.3559
2000-05-24,-2.1429
2000-05-25,2.1898
2000-05-26,-2.1429
2000-05-30,0.0
2000-05-31,-0.365
2000-06-01,-1.0989
2000-06-02,1.1111
2000-06-05,1.4652
2000-06-06,-0.722
2000-06-07,0.0
2000-06-08,-0.3636
2000-06-09,-0.365
2000-06-12,1.8315000000000001
2000-06-13,1.4388
2000-06-14,-0.7092
2000-06-15,0.0
2000-06-16,1.4285999999999999
2000-06-19,-0.7042
2000-06-20,0.0
2000-06-21,-0.7092
2000-06-22,-1.0714
2000-06-23,-0.722
2000-06-26,-0.3636
2000-06-27,3.6496
2000-06-28,7.7465
2000-06-29,0.0
2000-06-30,5.8007
2000-07-03,3.4749
2000-07-05,0.2985
2000-07-06,0.0
2000-07-07,-2.3810000000000002
2000-07-10,-7.3171
2000-07-11,5.2632
2000-07-12,-1.25
2000-07-13,0.6329
2000-07-14,-2.5157
2000-07-17,5.1613
2000-07-18,-4.908
2000-07-19,2.2580999999999998
2000-07-20,0.0
2000-07-21,-1.5773000000000001
2000-07-24,-0.641
2000-07-25,-0.6452
2000-07-26,-0.974
2000-07-27,-0.3279
2000-07-28,0.6579
2000-07-31,-1.3072
2000-08-01,-1.9868000000000001
2000-08-02,-8.1081
2000-08-03,-0.3676
2000-08-04,0.0
2000-08-07,2.583
2000-08-08,2.1583
2000-08-09,1.4085
2000-08-10,-4.8611
2000-08-11,0.7299
2000-08-14,1.8115999999999999
2000-08-15,-0.3559
2000-08-16,-1.0714
2000-08-17,1.444
2000-08-18,-1.0676
2000-08-21,2.518
2000-08-22,-1.0526
2000-08-23,0.0
2000-08-24,-0.3546
2000-08-25,-1.0676
2000-08-28,0.0
2000-08-29,0.0
2000-08-30,0.7194
2000-08-31,0.7143
2000-09-01,-2.8369
2000-09-05,0.0
2000-09-06,0.0
2000-09-07,1.0949
2000-09-08,-0.361
2000-09-11,-2.8986
2000-09-12,0.7463
2000-09-13,-1.8519
2000-09-14,-1.1320999999999999
2000-09-15,-2.2901
2000-09-18,-3.9063
2000-09-19,0.813
2000-09-20,3.2258
2000-09-21,-3.125
2000-09-22,-0.4032
2000-09-25,0.0
2000-09-26,-2.834
2000-09-27,0.0
2000-09-28,-0.4167
2000-09-29,-2.0921
2000-10-02,-0.8547
2000-10-03,2.1552
2000-10-04,2.9536
2000-10-05,1.6393
2000-10-06,-1.6129
2000-10-09,0.0
2000-10-10,-2.0492
2000-10-11,-3.3473
2000-10-12,-0.4329
2000-10-13,-2.6087
2000-10-16,-1.7856999999999998
2000-10-17,-2.7273
2000-10-18,1.8692
2000-10-19,1.3761
2000-10-20,4.9774
2000-10-23,-0.431
2000-10-24,2.1645
2000-10-25,-4.2373
2000-10-26,0.885
2000-10-27,-3.0702
2000-10-30,1.3575
2000-10-31,11.1607
2000-11-01,-0.8032
2000-11-02,1.6194
2000-11-03,-0.7968
2000-11-06,2.008
2000-11-07,3.9370000000000003
2000-11-08,3.0303
2000-11-09,0.0
2000-11-10,2.5735
2000-11-13,1.7921
2000-11-14,0.0
2000-11-15,3.8731999999999998
2000-11-16,-1.0169
2000-11-17,5.1370000000000005
2000-11-20,-1.6287
2000-11-21,0.6623
2000-11-22,-0.6579
2000-11-24,0.9934
2000-11-27,0.6557
2000-11-28,0.3257
2000-11-29,-1.6234
2000-11-30,-7.9208
2000-12-01,2.8674
2000-12-04,-4.1812
2000-12-05,8.3636
2000-12-06,-0.3356
2000-12-07,5.3872
2000-12-08,-1.5974
2000-12-11,-1.9481000000000002
2000-12-12,-3.9735
2000-12-13,0.0
2000-12-14,-0.6897
2000-12-15,-0.6944
2000-12-18,1.3986
2000-12-19,1.3793
2000-12-20,-10.5442
2000-12-21,1.1407
2000-12-22,2.2556
2000-12-26,5.8824
2000-12-27,8.3333
2000-12-28,6.0897
2000-12-29,-9.0634
2001-01-02,-0.6645
2001-01-03,7.0234
2001-01-04,2.5
2001-01-05,-2.439
2001-01-08,1.875
2001-01-09,-0.3067
2001-01-10,2.4615
2001-01-11,0.6006
2001-01-12,-0.8955
2001-01-16,3.6145
2001-01-17,4.6512
2001-01-18,-10.5556
2001-01-19,-2.795
2001-01-22,-5.1118
2001-01-23,3.7037
2001-01-24,3.2468
2001-01-25,-3.7736
2001-01-26,2.6144
2001-01-29,2.9299
2001-01-30,-0.2475
2001-01-31,1.737
2001-02-01,1.2683
2001-02-02,-0.5299
2001-02-05,0.9685
2001-02-06,0.6715
2001-02-07,-0.4288
2001-02-08,2.8708
2001-02-09,2.093
2001-02-12,3.4169
2001-02-13,-1.3216
2001-02-14,-0.2232
2001-02-15,0.6711
2001-02-16,-2.2222
2001-02-20,-1.3636
2001-02-21,-4.6083
2001-02-22,0.0
2001-02-23,2.657
2001-02-26,1.1764999999999999
2001-02-27,-3.2558
2001-02-28,-5.7692
2001-03-01,-3.8265000000000002
2001-03-02,2.122
2001-03-05,-0.2597
2001-03-06,-0.2604
2001-03-07,1.0966
2001-03-08,0.7231
2001-03-09,-0.2564
2001-03-12,-1.0283
2001-03-13,0.5195
2001-03-14,-2.2739
2001-03-15,0.4759
2001-03-16,-4.6316
2001-03-19,-0.883
2001-03-20,-3.118
2001-03-21,-3.3333
2001-03-22,-1.9024999999999999
2001-03-23,4.1818
2001-03-26,-1.1053
2001-03-27,0.0
2001-03-28,-1.0588
2001-03-29,-3.3294
2001-03-30,3.936
2001-04-02,-0.8876
2001-04-03,1.3134000000000001
2001-04-04,0.0
2001-04-05,-0.4125
2001-04-06,0.5325
2001-04-09,-0.5297
2001-04-10,2.6627
2001-04-11,4.2651
2001-04-12,1.1609
2001-04-16,-31.9672
2001-04-17,-14.8594
2001-04-18,1.7925
2001-04-19,-0.3707
2001-04-20,-8.0
2001-04-23,-1.4156
2001-04-24,-3.0769
2001-04-25,-1.5873
2001-04-26,3.2258
2001-04-27,7.6042
2001-04-30,16.2633
2001-05-01,5.3289
2001-05-02,4.7431
2001-05-03,-2.6414999999999997
2001-05-04,-2.6357
2001-05-07,0.7166
2001-05-08,3.4783
2001-05-09,-0.6875
2001-05-10,0.0
2001-05-11,0.8462
2001-05-14,-2.3646
2001-05-15,0.0781
2001-05-16,-0.7806
2001-05-17,2.6751
2001-05-18,1.5326
2001-05-21,-0.7547
2001-05-22,-0.7605
2001-05-23,3.4483
2001-05-24,-1.1111
2001-05-25,2.2472
2001-05-29,-1.0989
2001-05-30,0.0
2001-05-31,0.3704
2001-06-01,4.059
2001-06-04,4.2553
2001-06-05,4.7619
2001-06-06,1.2987
2001-06-07,3.2051
2001-06-08,0.6832
2001-06-11,-0.987
2001-06-12,5.296
2001-06-13,-7.8698
2001-06-14,-1.7341
2001-06-15,0.3268
2001-06-18,-0.6515
2001-06-19,-1.6393
2001-06-20,2.3333
2001-06-21,4.886
2001-06-22,0.3106
2001-06-25,0.6192
2001-06-26,3.6923
2001-06-27,1.4837
2001-06-28,4.386
2001-06-29,2.2409
2001-07-02,1.6438000000000001
2001-07-03,-2.4259
2001-07-05,-4.1436
2001-07-06,-3.4582
2001-07-09,-0.8955
2001-07-10,-0.3614
2001-07-11,-0.2418
2001-07-12,3.0303
2001-07-13,2.0588
2001-07-16,3.7464
2001-07-17,0.5556
2001-07-18,-3.3149
2001-07-19,-2.4
2001-07-20,-1.2295
2001-07-23,-2.786
2001-07-24,-2.7439
2001-07-25,0.2508
2001-07-26,1.9386999999999999
2001-07-27,1.8405
2001-07-30,-0.0602
2001-07-31,0.8439
2001-08-01,0.2989
2001-08-02,-0.2384
2001-08-03,3.644
2001-08-06,1.7290999999999999
2001-08-07,1.6997
2001-08-08,-1.9499
2001-08-09,-5.2841000000000005
2001-08-10,0.12
2001-08-13,1.0186
2001-08-14,-0.949
2001-08-15,-0.2994
2001-08-16,-0.5405
2001-08-17,-2.1739
2001-08-20,-1.2963
2001-08-21,-2.3765
2001-08-22,1.2172
2001-08-23,1.2658
2001-08-24,-0.625
2001-08-27,-0.9434
2001-08-28,-0.9524
2001-08-29,-8.3333
2001-08-30,2.3776
2001-08-31,5.1913
2001-09-04,6.1688
2001-09-05,0.0612
2001-09-06,-5.1956
2001-09-07,-0.0645
2001-09-10,3.1612999999999998
2001-09-17,-1.1882
2001-09-18,-0.9494
2001-09-19,-6.3898
2001-09-20,-9.1468
2001-09-21,-2.4042
2001-09-24,-4.7729
2001-09-25,-4.6079
2001-09-26,-1.6101999999999999
2001-09-27,-2.2394
2001-09-28,1.3216
2001-10-01,-2.3478
2001-10-02,0.1781
2001-10-03,-2.2222
2001-10-04,0.9091
2001-10-05,-0.9009
2001-10-08,0.0
2001-10-09,2.0909
2001-10-10,10.4185
2001-10-11,3.2258
2001-10-12,0.3906
2001-10-15,0.7782
2001-10-16,-0.7722
2001-10-17,-2.3346
2001-10-18,-1.5936
2001-10-19,0.4049
2001-10-22,0.7258
2001-10-23,-3.9231
2001-10-24,2.0833
2001-10-25,4.4898
2001-10-26,3.9063
2001-10-29,-1.8797000000000001
2001-10-30,-0.3831
2001-10-31,1.9231
2001-11-01,-0.7547
2001-11-02,-0.7605
2001-11-05,0.1533
2001-11-06,0.5356
2001-11-07,0.9132
2001-11-08,-1.2066
2001-11-09,-0.7634
2001-11-12,-0.7692
2001-11-13,3.876
2001-11-14,4.1045
2001-11-15,-0.3584
2001-11-16,1.4388
2001-11-19,4.2553
2001-11-20,-5.5102
2001-11-21,-1.2959
2001-11-23,0.2918
2001-11-26,-1.8182
2001-11-27,-1.4815
2001-11-28,1.5038
2001-11-29,1.4815
2001-11-30,-0.438
2001-12-03,-5.0587
2001-12-04,1.1583
2001-12-05,6.1068999999999996
2001-12-06,0.6475
2001-12-07,0.0
2001-12-10,-1.8585
2001-12-11,2.3307
2001-12-12,0.3559
2001-12-13,-0.7801
2001-12-14,8.2916
2001-12-17,7.9208
2001-12-18,4.526
2001-12-19,-1.1118
2001-12-20,-0.5917
2001-12-21,0.0
2001-12-24,1.1905000000000001
2001-12-26,0.5882
2001-12-27,0.0
2001-12-28,-0.0585
2001-12-31,3.5693
2002-01-02,0.0
2002-01-03,7.3446
2002-01-04,-1.3158
2002-01-07,1.8667
2002-01-08,-4.5026
2002-01-09,-3.3443
2002-01-10,0.7941
2002-01-11,-1.8571
2002-01-14,-10.2638
2002-01-15,2.8754
2002-01-16,-1.2422
2002-01-17,4.8428
2002-01-18,2.2196
2002-01-22,-1.9952999999999999
2002-01-23,1.7365
2002-01-24,-2.2955
2002-01-25,-0.9036
2002-01-28,1.2158
2002-01-29,0.6006
2002-01-30,1.6118999999999999
2002-01-31,0.47
2002-02-01,5.4971
2002-02-04,0.3326
2002-02-05,-3.0387
2002-02-06,-3.9886
2002-02-07,-0.5935
2002-02-08,-1.3134000000000001
2002-02-11,1.9359
2002-02-12,1.4837
2002-02-13,4.152
2002-02-14,1.0668
2002-02-15,5.2778
2002-02-19,1.7414
2002-02-20,2.4378
2002-02-21,-2.2785
2002-02-22,2.0725
2002-02-25,3.0964
2002-02-26,0.9355
2002-02-27,4.3902
2002-02-28,-1.2617
2002-03-01,6.9569
2002-03-04,-1.3274
2002-03-05,1.7936999999999999
2002-03-06,2.8634
2002-03-07,0.2141
2002-03-08,1.0684
2002-03-11,-0.6342
2002-03-12,-0.3404
2002-03-13,0.2562
2002-03-14,-1.5332
2002-03-15,-0.0865
2002-03-18,0.303
2002-03-19,-0.82
2002-03-20,-0.3046
2002-03-21,0.6111
2002-03-22,-1.0846
2002-03-25,-0.7895
2002-03-26,-1.6357
2002-03-27,-0.6742
2002-03-28,1.81
2002-04-01,0.4444
2002-04-02,0.885
2002-04-03,0.7456
2002-04-04,1.0013
2002-04-05,0.3448
2002-04-08,0.945
2002-04-09,1.6596
2002-04-10,2.5115
2002-04-11,-2.1641
2002-04-12,3.0885
2002-04-15,-2.2672
2002-04-16,0.4557
2002-04-17,-0.2062
2002-04-18,0.0
2002-04-19,-0.2066
2002-04-22,-2.6915
2002-04-23,1.7447
2002-04-24,-1.0038
2002-04-25,-1.3519
2002-04-26,-0.6852
2002-04-29,0.0862
2002-04-30,1.5941
2002-05-01,2.799
2002-05-02,0.8251
2002-05-03,0.4501
2002-05-06,-6.6802
2002-05-07,-0.873
2002-05-08,0.5284
2002-05-09,-3.6356
2002-05-10,-1.8182
2002-05-13,-0.787
2002-05-14,2.2865
2002-05-15,0.8212
2002-05-16,-4.9774
2002-05-17,2.8571
2002-05-20,0.3241
2002-05-21,1.7536
2002-05-22,2.0408
2002-05-23,2.2222
2002-05-24,0.7391
2002-05-28,-3.1075
2002-05-29,-5.5679
2002-05-30,0.4717
2002-05-31,-3.7559
2002-06-03,-3.0244
2002-06-04,-4.1751
2002-06-05,-1.4173
2002-06-06,-0.852
2002-06-07,-1.0741
2002-06-10,-2.5516
2002-06-11,-0.2228
2002-06-12,-0.8934
2002-06-13,-2.2535
2002-06-14,0.8646
2002-06-17,4.9714
2002-06-18,0.4899
2002-06-19,-5.7421
2002-06-20,2.2989
2002-06-21,2.2472
2002-06-24,-2.4725
2002-06-25,-1.4085
2002-06-26,-2.3429
2002-06-27,0.8192
2002-06-28,3.3082
2002-07-01,2.5281000000000002
2002-07-02,-1.3699
2002-07-03,-0.5556
2002-07-05,1.9553
2002-07-08,-2.9041
2002-07-09,-0.6772
2002-07-10,0.625
2002-07-11,-2.8797
2002-07-12,-1.1628
2002-07-15,0.0
2002-07-16,-4.3529
2002-07-17,-3.444
2002-07-18,4.4586
2002-07-19,-3.4756
2002-07-22,-2.1478
2002-07-23,-1.6785
2002-07-24,3.4143
2002-07-25,9.8413
2002-07-26,-2.3121
2002-07-29,6.213
2002-07-30,5.4039
2002-07-31,-4.8626000000000005
2002-08-01,1.6667
2002-08-02,-8.7432
2002-08-05,3.5928
2002-08-06,-0.578
2002-08-07,2.6163
2002-08-08,3.966
2002-08-09,-4.0872
2002-08-12,1.9886
2002-08-13,-1.2812999999999999
2002-08-14,3.3296
2002-08-15,0.4915
2002-08-16,-4.3478
2002-08-19,4.2614
2002-08-20,-3.2698
2002-08-21,2.5352
2002-08-22,-1.6484
2002-08-23,0.5587
2002-08-26,6.9444
2002-08-27,-0.2078
2002-08-28,-5.3097
2002-08-29,-1.0445
2002-08-30,5.0
2002-09-03,-3.7037
2002-09-04,0.2747
2002-09-05,-0.274
2002-09-06,1.6484
2002-09-09,-0.8108
2002-09-10,1.0899
2002-09-11,0.9164
2002-09-12,-2.2436
2002-09-13,1.6393
2002-09-16,1.8817
2002-09-17,1.4776
2002-09-18,-1.196
2002-09-19,-1.0
2002-09-20,1.0633
2002-09-23,-0.526
2002-09-24,0.4759
2002-09-25,-1.2631999999999999
2002-09-26,2.3454
2002-09-27,-4.9479
2002-09-30,3.0137
2002-10-01,-0.0532
2002-10-02,-1.8094999999999999
2002-10-03,-1.3008
2002-10-04,2.4163
2002-10-07,-1.0724
2002-10-08,6.7751
2002-10-09,-2.4365
2002-10-10,-1.4048
2002-10-11,-3.219
2002-10-14,0.5453
2002-10-15,2.3861
2002-10-16,-1.0064
2002-10-17,0.5886
2002-10-18,-0.2128
2002-10-21,0.0
2002-10-22,-3.1983
2002-10-23,4.9009
2002-10-24,1.3648
2002-10-25,0.9839
2002-10-28,-1.2821
2002-10-29,-0.7792
2002-10-30,0.8901
2002-10-31,-2.6466
2002-11-01,5.0107
2002-11-04,0.2538
2002-11-05,1.2152
2002-11-06,1.1006
2002-11-07,-8.9065
2002-11-08,1.5752000000000002
2002-11-11,-2.4064
2002-11-12,3.2329
2002-11-13,-0.2123
2002-11-14,-1.7021
2002-11-15,1.1905000000000001
2002-11-18,-3.4759
2002-11-19,3.1025
2002-11-20,0.7523
2002-11-21,1.3333
2002-11-22,-3.1053
2002-11-25,0.7605
2002-11-26,4.2049
2002-11-27,2.328
2002-11-29,-2.9323
2002-12-02,1.5625
2002-12-03,1.4359
2002-12-04,0.5561
2002-12-05,-0.4525
2002-12-06,4.2929
2002-12-09,-2.0823
2002-12-10,1.1869
2002-12-11,-0.0489
2002-12-12,1.956
2002-12-13,-1.0072
2002-12-16,2.9554
2002-12-17,-0.4706
2002-12-18,0.2364
2002-12-19,2.783
2002-12-20,0.9179
2002-12-23,1.4097
2002-12-24,1.1659
2002-12-26,-0.3103
2002-12-27,-1.9564
2002-12-30,-2.2676
2002-12-31,1.2529
2003-01-02,-0.2291
2003-01-03,0.735
2003-01-06,0.0456
2003-01-07,1.4585
2003-01-08,-1.168
2003-01-09,3.5
2003-01-10,-4.8309
2003-01-13,0.323
2003-01-14,2.2999
2003-01-15,3.4173
2003-01-16,-2.7391
2003-01-17,-1.7433999999999998
2003-01-21,-0.3185
2003-01-22,-1.4149
2003-01-23,4.7684999999999995
2003-01-24,-3.6677
2003-01-27,-4.1284
2003-01-28,-0.0957
2003-01-29,2.4904
2003-01-30,-1.8692
2003-01-31,2.8571
2003-02-03,-1.1574
2003-02-04,0.0
2003-02-05,-1.4052
2003-02-06,-0.9501
2003-02-07,-0.7194
2003-02-10,-0.628
2003-02-11,-0.3403
2003-02-12,-0.9756
2003-02-13,-0.0985
2003-02-14,-0.3945
2003-02-18,-0.9901
2003-02-19,-0.25
2003-02-20,0.6516
2003-02-21,-0.498
2003-02-24,-1.9019
2003-02-25,0.5102
2003-02-26,0.1523
2003-02-27,-15.1039
2003-02-28,-0.6567
2003-03-03,-7.0313
2003-03-04,0.9696
2003-03-05,2.8809
2003-03-06,-3.2358000000000002
2003-03-07,-0.9646
2003-03-10,-2.2727
2003-03-11,-0.2658
2003-03-12,3.4644
2003-03-13,3.2196
2003-03-14,-1.3724
2003-03-17,-1.3283
2003-03-18,2.3718
2003-03-19,1.7532999999999999
2003-03-20,-0.6154
2003-03-21,3.4056
2003-03-24,-1.1976
2003-03-25,0.4848
2003-03-26,-2.1713
2003-03-27,0.0
2003-03-28,-0.1233
2003-03-31,-4.2593
2003-04-01,3.1593
2003-04-02,0.625
2003-04-03,-0.9317
2003-04-04,0.4389
2003-04-07,-0.2497
2003-04-08,-0.3755
2003-04-09,-1.0678
2003-04-10,-0.381
2003-04-11,-0.8923
2003-04-14,0.6431
2003-04-15,-1.5974
2003-04-16,2.5974
2003-04-17,0.1266
2003-04-21,-1.6435
2003-04-22,2.8278
2003-04-23,-0.3125
2003-04-24,-0.627
2003-04-25,-2.3975
2003-04-28,5.4945
2003-04-29,-3.1863
2003-04-30,1.8987
2003-05-01,0.9317
2003-05-02,3.9385
2003-05-05,-0.9473
2003-05-06,4.1243
2003-05-07,2.1814
2003-05-08,-0.6742
2003-05-09,2.6584
2003-05-12,0.3306
2003-05-13,1.263
2003-05-14,-2.82
2003-05-15,-1.0603
2003-05-16,-2.7073
2003-05-19,0.0
2003-05-20,0.4638
2003-05-21,2.135
2003-05-22,-2.3729
2003-05-23,2.1412
2003-05-27,2.3796
2003-05-28,1.2728
2003-05-29,-1.3660999999999999
2003-05-30,3.4349
2003-06-02,-2.6245000000000003
2003-06-03,0.44
2003-06-04,0.3286
2003-06-05,-0.655
2003-06-06,-4.3407
2003-06-09,2.8145
2003-06-10,1.1173
2003-06-11,0.221
2003-06-12,1.8742999999999999
2003-06-13,-1.9481000000000002
2003-06-16,0.0552
2003-06-17,-3.4749
2003-06-18,0.5143
2003-06-19,-0.4548
2003-06-20,-0.0571
2003-06-23,-0.6286
2003-06-24,-2.1852
2003-06-25,0.5291
2003-06-26,0.5263
2003-06-27,0.0582
2003-06-30,-2.907
2003-07-01,2.2156000000000002
2003-07-02,0.9373
2003-07-03,0.1741
2003-07-07,5.0985
2003-07-08,-1.5987
2003-07-09,-0.2801
2003-07-10,0.0
2003-07-11,-0.0562
2003-07-14,-0.2811
2003-07-15,-2.3112
2003-07-16,-0.981
2003-07-17,-2.3893
2003-07-18,1.4925
2003-07-21,-1.4706000000000001
2003-07-22,1.6716
2003-07-23,0.7634
2003-07-24,-0.4079
2003-07-25,0.0
2003-07-28,-0.5266
2003-07-29,3.3529
2003-07-30,-2.1059
2003-07-31,2.9651
2003-08-01,-3.4444
2003-08-04,1.1696
2003-08-05,-0.8671
2003-08-06,0.8746
2003-08-07,-0.9827
2003-08-08,1.8096999999999999
2003-08-11,-0.8028
2003-08-12,1.1561
2003-08-13,0.8571
2003-08-14,3.3994
2003-08-15,-3.0137
2003-08-18,3.1638
2003-08-19,3.012
2003-08-20,0.4785
2003-08-21,-0.1058
2003-08-22,-1.1653
2003-08-25,-3.3762
2003-08-26,0.9429
2003-08-27,0.7692
2003-08-28,3.108
2003-08-29,1.5335999999999999
2003-09-02,2.0833
2003-09-03,2.1429
2003-09-04,-1.5984
2003-09-05,-1.0152
2003-09-08,1.8462
2003-09-09,-1.3092
2003-09-10,-1.5816
2003-09-11,1.296
2003-09-12,1.5352999999999999
2003-09-15,-1.1593
2003-09-16,3.0087
2003-09-17,0.7426
2003-09-18,-0.4423
2003-09-19,1.1846
2003-09-22,-0.3415
2003-09-23,-1.3705
2003-09-24,0.2481
2003-09-25,-0.198
2003-09-26,-1.5377
2003-09-29,1.7631999999999999
2003-09-30,-1.4851
2003-10-01,0.7538
2003-10-02,-0.1496
2003-10-03,1.049
2003-10-06,0.0989
2003-10-07,-0.0988
2003-10-08,-1.7301
2003-10-09,0.1006
2003-10-10,1.3065
2003-10-13,0.9921
2003-10-14,-0.1965
2003-10-15,-0.0984
2003-10-16,1.5271
2003-10-17,-0.1456
2003-10-20,0.5831
2003-10-21,0.5797
2003-10-22,-0.0961
2003-10-23,0.6731
2003-10-24,-0.191
2003-10-27,-0.1914
2003-10-28,0.1918
2003-10-29,2.3923
2003-10-30,2.6168
2003-10-31,-0.9563
2003-11-03,1.1034
2003-11-04,0.091
2003-11-05,2.9078
2003-11-06,0.6623
2003-11-07,-0.1754
2003-11-10,-1.362
2003-11-11,0.0
2003-11-12,-0.2673
2003-11-13,2.7244
2003-11-14,-1.5217
2003-11-17,-0.9713
2003-11-18,1.6496
2003-11-19,1.6228
2003-11-20,-1.1221
2003-11-21,1.7023000000000001
2003-11-24,-0.0429
2003-11-25,2.018
2003-11-26,-2.6094
2003-11-28,0.6482
2003-12-01,3.2632
2003-12-02,0.2495
2003-12-03,1.825
2003-12-04,-0.2037
2003-12-05,-1.1837
2003-12-08,2.024
2003-12-09,-1.417
2003-12-10,-0.9856
2003-12-11,1.9909
2003-12-12,-0.61
2003-12-15,-3.0278
2003-12-16,1.6878
2003-12-17,-0.1245
2003-12-18,-0.3324
2003-12-19,-0.2501
2003-12-22,-0.0836
2003-12-23,0.4182
2003-12-24,0.7913
2003-12-26,0.0826
2003-12-29,1.1561
2003-12-30,1.6327
2003-12-31,-4.0161
2004-01-02,1.2551999999999999
2004-01-05,0.4132
2004-01-06,0.3704
2004-01-07,0.287
2004-01-08,-0.2453
2004-01-09,-0.6148
2004-01-12,-0.2062
2004-01-13,-0.2066
2004-01-14,1.4493
2004-01-15,0.0816
2004-01-16,-0.367
2004-01-20,1.3099
2004-01-21,1.0101
2004-01-22,-0.16
2004-01-23,3.0048
2004-01-26,0.5834
2004-01-27,-1.3148
2004-01-28,0.0784
2004-01-29,-0.5482
2004-01-30,-0.6299
2004-02-02,0.0792
2004-02-03,-0.6334
2004-02-04,-1.3944
2004-02-05,-0.4848
2004-02-06,4.3443
2004-02-09,0.7782
2004-02-10,0.3861
2004-02-11,1.1538
2004-02-12,-0.2662
2004-02-13,-2.7831
2004-02-17,2.3529
2004-02-18,0.1916
2004-02-19,-2.1033
2004-02-20,0.5859
2004-02-23,-2.0971
2004-02-24,-1.071
2004-02-25,-2.4058
2004-02-26,-0.5752
2004-02-27,0.2479
2004-03-01,1.4839
2004-03-02,-1.7465000000000002
2004-03-03,0.7441
2004-03-04,0.5334
2004-03-05,0.8571
2004-03-08,-0.5261
2004-03-09,0.0814
2004-03-10,-1.626
2004-03-11,-0.5372
2004-03-12,-1.5787
2004-03-15,-0.802
2004-03-16,0.383
2004-03-17,0.2967
2004-03-18,-0.7608
2004-03-19,-2.3424
2004-03-22,-0.9594
2004-03-23,0.5724
2004-03-24,-0.613
2004-03-25,0.9251
2004-03-26,0.0
2004-03-29,0.9166
2004-03-30,0.0
2004-03-31,1.4706000000000001
2004-04-01,1.4493
2004-04-02,-0.5042
2004-04-05,2.576
2004-04-06,-1.3998
2004-04-07,-0.5846
2004-04-08,-0.756
2004-04-12,0.127
2004-04-13,-1.9442
2004-04-14,20.0
2004-04-15,1.4727000000000001
2004-04-16,1.4513
2004-04-19,2.9309
2004-04-20,0.0
2004-04-21,0.9492
2004-04-22,6.5144
2004-04-23,-2.2699
2004-04-26,-1.7742
2004-04-27,1.8062
2004-04-28,-4.3548
2004-04-29,-1.855
2004-04-30,0.5842
2004-05-03,0.2392
2004-05-04,-0.1363
2004-05-05,-1.3652
2004-05-06,-1.3841
2004-05-07,-2.2456
2004-05-10,-1.5074999999999998
2004-05-11,0.2187
2004-05-12,3.0182
2004-05-13,0.2471
2004-05-14,0.1761
2004-05-17,-3.6907
2004-05-18,-0.4015
2004-05-19,0.2931
2004-05-20,2.6672000000000002
2004-05-21,-0.8897
2004-05-24,0.8259
2004-05-25,3.9886
2004-05-26,0.0342
2004-05-27,-0.0342
2004-05-28,-0.4452
2004-06-01,5.2288
2004-06-02,-1.5691000000000002
