ticker,CNA US Equity
2000-05-22,4.3893
2000-05-23,-0.1828
2000-05-24,-0.5495
2000-05-25,-0.5525
2000-05-26,2.037
2000-05-30,0.726
2000-05-31,2.8829000000000002
2000-06-01,1.5762
2000-06-02,-1.7241
2000-06-05,-0.5263
2000-06-06,-1.2346
2000-06-07,3.3929
2000-06-08,-3.9724
2000-06-09,1.4388
2000-06-12,0.3546
2000-06-13,1.0601
2000-06-14,-0.8741
2000-06-15,-0.1764
2000-06-16,-1.4134
2000-06-19,0.0
2000-06-20,-1.2545
2000-06-21,0.1815
2000-06-22,-0.7246
2000-06-23,2.0073
2000-06-26,-0.1789
2000-06-27,1.6129
2000-06-28,2.1164
2000-06-29,0.0
2000-06-30,-6.0449
2000-07-03,2.7574
2000-07-05,2.8623
2000-07-06,-0.6957
2000-07-07,5.6042
2000-07-10,-0.995
2000-07-11,0.335
2000-07-12,1.1686
2000-07-13,-1.9802
2000-07-14,1.3468
2000-07-17,-2.6578
2000-07-18,-0.3413
2000-07-19,0.0
2000-07-20,2.0548
2000-07-21,-2.5168
2000-07-24,-0.3442
2000-07-25,2.2453
2000-07-26,3.0405
2000-07-27,0.9836
2000-07-28,-1.6234
2000-07-31,1.8152
2000-08-01,-1.4586999999999999
2000-08-02,-1.4803
2000-08-03,1.3356
2000-08-04,0.0
2000-08-07,1.9769
2000-08-08,7.1082
2000-08-09,-0.7541
2000-08-10,-1.8237
2000-08-11,0.6192
2000-08-14,-0.1538
2000-08-15,-0.4622
2000-08-16,-0.774
2000-08-17,-0.156
2000-08-18,-0.625
2000-08-21,0.4717
2000-08-22,-1.4085
2000-08-23,-1.9048
2000-08-24,-0.8091
2000-08-25,0.1631
2000-08-28,0.3257
2000-08-29,-0.3247
2000-08-30,1.9544000000000001
2000-08-31,1.4377
2000-09-01,-1.4173
2000-09-05,1.9169
2000-09-06,2.5078
2000-09-07,-3.3639
2000-09-08,-0.6329
2000-09-11,0.3185
2000-09-12,0.9524
2000-09-13,0.1572
2000-09-14,-0.6279
2000-09-15,-0.316
2000-09-18,-3.9619999999999997
2000-09-19,0.9901
2000-09-20,-1.634
2000-09-21,-0.9967
2000-09-22,2.6846
2000-09-25,-1.1438
2000-09-26,1.157
2000-09-27,-2.7778
2000-09-28,3.5294
2000-09-29,-0.6494
2000-10-02,0.3268
2000-10-03,-1.6287
2000-10-04,-0.3311
2000-10-05,-0.1661
2000-10-06,-4.1597
2000-10-09,-1.5625
2000-10-10,-3.8801
2000-10-11,-1.4679
2000-10-12,-3.1657
2000-10-13,2.8846
2000-10-16,0.1869
2000-10-17,-1.4925
2000-10-18,0.7576
2000-10-19,2.2556
2000-10-20,1.1029
2000-10-23,-3.6364
2000-10-24,2.4528
2000-10-25,6.6298
2000-10-26,-1.7271
2000-10-27,1.2302
2000-10-30,2.7778
2000-10-31,-1.3514
2000-11-01,-1.0274
2000-11-02,-1.2111
2000-11-03,-2.8021000000000003
2000-11-06,1.0811
2000-11-07,0.0
2000-11-08,0.713
2000-11-09,-0.885
2000-11-10,3.2143
2000-11-13,-3.1142
2000-11-14,0.8929
2000-11-15,2.3009
2000-11-16,1.7301
2000-11-17,0.8503
2000-11-20,-1.855
2000-11-21,-0.5155
2000-11-22,-0.5181
2000-11-24,0.8681
2000-11-27,0.3442
2000-11-28,2.2298
2000-11-29,0.8389
2000-11-30,-0.9983
2000-12-01,3.0252
2000-12-04,-0.3263
2000-12-05,0.0
2000-12-06,4.5827
2000-12-07,-2.0344
2000-12-08,1.4377
2000-12-11,-1.5748
2000-12-12,0.0
2000-12-13,-1.44
2000-12-14,-0.8117
2000-12-15,-1.3093
2000-12-18,2.3217
2000-12-19,-1.2966
2000-12-20,-0.821
2000-12-21,0.0
2000-12-22,0.8278
2000-12-26,0.3284
2000-12-27,0.0
2000-12-28,0.1637
2000-12-29,1.3072
2001-01-02,-1.9355
2001-01-03,0.4934
2001-01-04,-2.455
2001-01-05,-2.5168
2001-01-08,0.3442
2001-01-09,-0.6861
2001-01-10,-0.1727
2001-01-11,-1.3841
2001-01-12,-2.9825
2001-01-16,0.3617
2001-01-17,-0.3604
2001-01-18,1.4466999999999999
2001-01-19,-1.9607999999999999
2001-01-22,1.4545
2001-01-23,-0.5376
2001-01-24,0.9009
2001-01-25,0.0
2001-01-26,-0.1786
2001-01-29,0.8945
2001-01-30,-0.1135
2001-01-31,-0.3124
2001-02-01,3.9316
2001-02-02,1.4254
2001-02-05,1.5946
2001-02-06,-2.6337
2001-02-07,3.0328
2001-02-08,0.8751
2001-02-09,-1.0515
2001-02-12,2.0191
2001-02-13,-0.2344
2001-02-14,-0.496
2001-02-15,-0.1574
2001-02-16,-1.3925
2001-02-20,-1.1724
2001-02-21,-1.6985999999999999
2001-02-22,0.6583
2001-02-23,-0.9537
2001-02-26,1.7882
2001-02-27,2.4595000000000002
2001-02-28,-0.2638
2001-03-01,-0.9521
2001-03-02,1.0147
2001-03-05,-0.0793
2001-03-06,-1.9048
2001-03-07,1.0248
2001-03-08,0.3203
2001-03-09,0.9047
2001-03-12,-2.2679
2001-03-13,-0.7285
2001-03-14,-2.555
2001-03-15,1.0042
2001-03-16,-0.8561
2001-03-19,-2.507
2001-03-20,-1.0571
2001-03-21,-3.3208
2001-03-22,-2.9271000000000003
2001-03-23,4.0
2001-03-26,0.8284
2001-03-27,-0.2347
2001-03-28,0.0294
2001-03-29,0.4999
2001-03-30,2.4283
2001-04-02,2.4279
2001-04-03,-4.0714
2001-04-04,-0.4942
2001-04-05,1.7528000000000001
2001-04-06,-2.0672
2001-04-09,0.9088
2001-04-10,1.1331
2001-04-11,0.3735
2001-04-12,0.7728
2001-04-16,0.3976
2001-04-17,0.3678
2001-04-18,-1.3529
2001-04-19,0.9429
2001-04-20,-0.3963
2001-04-23,-0.8525
2001-04-24,-2.2643
2001-04-25,0.4106
2001-04-26,1.8984
2001-04-27,1.0318
2001-04-30,0.1702
2001-05-01,0.8213
2001-05-02,-0.9831
2001-05-03,0.766
2001-05-04,1.0698
2001-05-07,1.8106
2001-05-08,0.3283
2001-05-09,0.9272
2001-05-10,1.1618
2001-05-11,0.4274
2001-05-14,0.9043
2001-05-15,-1.0279
2001-05-16,1.8109
2001-05-17,0.34
2001-05-18,0.365
2001-05-21,-0.6234
2001-05-22,0.1568
2001-05-23,1.7745
2001-05-24,1.9744000000000002
2001-05-25,-0.0503
2001-05-29,0.3774
2001-05-30,-0.8772
2001-05-31,0.708
2001-06-01,-0.8285
2001-06-04,-0.0506
2001-06-05,0.0507
2001-06-06,-0.7848
2001-06-07,0.4083
2001-06-08,0.1271
2001-06-11,-0.4822
2001-06-12,0.4846
2001-06-13,0.7614
2001-06-14,-1.1335
2001-06-15,0.6369
2001-06-18,-0.0506
2001-06-19,0.2026
2001-06-20,-0.3792
2001-06-21,-0.3552
2001-06-22,0.5093
2001-06-25,-0.7601
2001-06-26,0.3319
2001-06-27,0.5089
2001-06-28,-0.7595
2001-06-29,0.6378
2001-07-02,-0.5323
2001-07-03,0.2803
2001-07-05,-0.7116
2001-07-06,-0.1792
2001-07-09,1.2308
2001-07-10,-0.6839
2001-07-11,-1.3007
2001-07-12,1.1628
2001-07-13,1.2005
2001-07-16,-0.1767
2001-07-17,-1.9216
2001-07-18,-0.3609
2001-07-19,-1.6559
2001-07-20,0.0
2001-07-23,-1.2102
2001-07-24,-0.6391
2001-07-25,0.6433
2001-07-26,1.1984
2001-07-27,0.7105
2001-07-30,0.4703
2001-07-31,0.7802
2001-08-01,-1.5742
2001-08-02,-10.9334
2001-08-03,-3.8858
2001-08-06,0.827
2001-08-07,-1.5188000000000001
2001-08-08,-0.3085
2001-08-09,-0.1547
2001-08-10,0.5888
2001-08-13,-1.0783
2001-08-14,-0.1869
2001-08-15,-0.312
2001-08-16,-0.5008
2001-08-17,-1.1639
2001-08-20,-4.8377
2001-08-21,-3.9798999999999998
2001-08-22,1.0101
2001-08-23,0.8621
2001-08-24,-1.6068
2001-08-27,0.5559
2001-08-28,-1.1748
2001-08-29,-0.1818
2001-08-30,-0.0358
2001-08-31,-0.4303
2001-09-04,-1.3324
2001-09-05,-2.1532999999999998
2001-09-06,-0.8952
2001-09-07,-2.3335
2001-09-10,6.7052
2001-09-17,-7.909
2001-09-18,-1.7647
2001-09-19,0.0
2001-09-20,-0.3992
2001-09-21,-2.4048
2001-09-24,4.3121
2001-09-25,-0.5906
2001-09-26,-0.8713
2001-09-27,-2.7167
2001-09-28,11.0472
2001-10-01,-1.0725
2001-10-02,0.486
2001-10-03,2.1949
2001-10-04,-2.3298
2001-10-05,0.6336
2001-10-08,-0.9259
2001-10-09,1.4953
2001-10-10,1.0313
2001-10-11,1.9686
2001-10-12,-2.5027
2001-10-15,1.7235
2001-10-16,-0.2884
2001-10-17,-2.3861
2001-10-18,0.3704
2001-10-19,-0.1845
2001-10-22,-0.1848
2001-10-23,-0.037
2001-10-24,0.0741
2001-10-25,-0.1481
2001-10-26,0.3337
2001-10-29,-1.8847
2001-10-30,-2.4105
2001-10-31,-2.8174
2001-11-01,5.2423
2001-11-02,-0.1887
2001-11-05,1.6635
2001-11-06,-1.0785
2001-11-07,-0.4135
2001-11-08,-0.5285
2001-11-09,-1.556
2001-11-12,-0.0771
2001-11-13,0.463
2001-11-14,-1.1521
2001-11-15,1.4763
2001-11-16,-0.2297
2001-11-19,0.5372
2001-11-20,0.229
2001-11-21,0.6474
2001-11-23,0.6432
2001-11-26,1.5789
2001-11-27,0.111
2001-11-28,0.1479
2001-11-29,1.5504
2001-11-30,1.7812000000000001
2001-12-03,-1.3929
2001-12-04,0.7244
2001-12-05,1.8698000000000001
2001-12-06,0.7766
2001-12-07,-0.8406
2001-12-10,-1.6249
2001-12-11,-0.9695
2001-12-12,-1.0152
2001-12-13,-0.2564
2001-12-14,1.0283
2001-12-17,-0.3999
2001-12-18,-0.4015
2001-12-19,1.1359
2001-12-20,1.4855
2001-12-21,0.2499
2001-12-24,-0.0712
2001-12-26,0.6058
2001-12-27,0.1417
2001-12-28,1.9455
2001-12-31,1.2144
2002-01-02,-0.5828
2002-01-03,-2.2414
2002-01-04,-1.1993
2002-01-07,-1.1067
2002-01-08,0.6498
2002-01-09,1.2912
2002-01-10,0.8853
2002-01-11,1.2987
2002-01-14,-1.9058000000000002
2002-01-15,2.0841
2002-01-16,-1.9031
2002-01-17,0.1411
2002-01-18,-1.2328000000000001
2002-01-22,-1.0699
2002-01-23,-0.3244
2002-01-24,1.9529999999999998
2002-01-25,3.9375999999999998
2002-01-28,-3.4471
2002-01-29,-2.5804
2002-01-30,0.508
2002-01-31,3.3213
2002-02-01,-1.9916
2002-02-04,-1.6042999999999998
2002-02-05,-0.3261
2002-02-06,-0.5453
2002-02-07,-0.0365
2002-02-08,0.4753
2002-02-11,2.6201
2002-02-12,-0.3191
2002-02-13,3.8064999999999998
2002-02-14,0.9596
2002-02-15,-0.0339
2002-02-19,-3.4295
2002-02-20,1.5823
2002-02-21,-0.8307
2002-02-22,0.349
2002-02-25,0.5565
2002-02-26,0.1384
2002-02-27,1.4853
2002-02-28,-1.2594
2002-03-01,1.241
2002-03-04,0.7831
2002-03-05,2.027
2002-03-06,0.0331
2002-03-07,-1.0924
2002-03-08,-2.2758
2002-03-11,0.274
2002-03-12,-0.7172
2002-03-13,2.2016
2002-03-14,0.5049
2002-03-15,-0.3349
2002-03-18,-1.0417
2002-03-19,0.1019
2002-03-20,-1.2212
2002-03-21,0.103
2002-03-22,-0.1715
2002-03-25,-3.0928
2002-03-26,2.5887000000000002
2002-03-27,0.8642
2002-03-28,1.782
2002-04-01,-2.2559
2002-04-02,1.2056
2002-04-03,-0.919
2002-04-04,0.8245
2002-04-05,0.2385
2002-04-08,1.1897
2002-04-09,3.6614
2002-04-10,-0.4537
2002-04-11,-1.5951
2002-04-12,0.8601
2002-04-15,-3.6405
2002-04-16,1.7699
2002-04-17,1.1706
2002-04-18,-0.8264
2002-04-19,0.1
2002-04-22,-0.0999
2002-04-23,-2.0333
2002-04-24,0.7826
2002-04-25,-0.7427
2002-04-26,-1.3946
2002-04-29,0.8279
2002-04-30,2.8395
2002-05-01,-0.6986
2002-05-02,-0.7035
2002-05-03,0.3374
2002-05-06,-0.3026
2002-05-07,-2.1922
2002-05-08,0.931
2002-05-09,-2.6307
2002-05-10,0.4211
2002-05-13,0.3843
2002-05-14,-0.4873
2002-05-15,1.0843
2002-05-16,-0.692
2002-05-17,-1.4634
2002-05-20,-2.2277
2002-05-21,-1.6637
2002-05-22,-1.4344000000000001
2002-05-23,2.5373
2002-05-24,-0.1092
2002-05-28,-1.2022
2002-05-29,0.0369
2002-05-30,0.258
2002-05-31,-2.2059
2002-06-03,-0.9023
2002-06-04,0.3035
2002-06-05,-0.0756
2002-06-06,-0.3407
2002-06-07,1.2913000000000001
2002-06-10,0.1125
2002-06-11,-1.4981
2002-06-12,-0.3802
2002-06-13,-1.2595
2002-06-14,0.5798
2002-06-17,2.4212
2002-06-18,1.8761999999999999
2002-06-19,0.7366
2002-06-20,0.6216
2002-06-21,0.2907
2002-06-24,-0.8696
2002-06-25,-0.402
2002-06-26,-0.9174
2002-06-27,0.8148
2002-06-28,-2.6451000000000002
2002-07-01,1.4717
2002-07-02,-2.0082
2002-07-03,-1.0626
2002-07-05,1.5727
2002-07-08,0.1511
2002-07-09,-1.5836999999999999
2002-07-10,-3.1034
2002-07-11,0.2768
2002-07-12,0.7886
2002-07-15,0.2739
2002-07-16,-3.3945
2002-07-17,-2.7868
2002-07-18,-4.4454
2002-07-19,3.4783
2002-07-22,-3.6975
2002-07-23,-2.6178
2002-07-24,3.0466
2002-07-25,0.0
2002-07-26,4.7826
2002-07-29,5.1867
2002-07-30,0.3945
2002-07-31,-0.5108
2002-08-01,3.0016
2002-08-02,-3.7193
2002-08-05,-4.4604
2002-08-06,1.5006
2002-08-07,0.2875
2002-08-08,6.5111
2002-08-09,3.9985
2002-08-12,0.3327
2002-08-13,-1.6212
2002-08-14,3.4457
2002-08-15,2.824
2002-08-16,-1.7606000000000002
2002-08-19,1.9713
2002-08-20,-1.2302
2002-08-21,-0.605
2002-08-22,0.2506
2002-08-23,1.7856999999999998
2002-08-26,-0.5263
2002-08-27,-2.716
2002-08-28,0.7252
2002-08-29,-0.288
2002-08-30,-1.0469
2002-09-03,-0.1459
2002-09-04,0.6211
2002-09-05,-1.7429000000000001
2002-09-06,1.0717
2002-09-09,0.9141
2002-09-10,-1.8841
2002-09-11,0.4431
2002-09-12,-0.0735
2002-09-13,1.3613
2002-09-16,-0.6534
2002-09-17,-1.7172
2002-09-18,-0.3717
2002-09-19,-1.4552
2002-09-20,-2.3097
2002-09-23,0.7752
2002-09-24,-2.5
2002-09-25,-0.0394
2002-09-26,1.8548
2002-09-27,-2.5571
2002-09-30,-0.5964
2002-10-01,2.7199999999999998
2002-10-02,-3.1931
2002-10-03,-2.6549
2002-10-04,-1.4463
2002-10-07,-0.4193
2002-10-08,3.4105
2002-10-09,-4.601
2002-10-10,5.8472
2002-10-11,4.9597
2002-10-14,0.3842
2002-10-15,5.6257
2002-10-16,-0.3623
2002-10-17,2.2182
2002-10-18,-0.8894
2002-10-21,0.682
2002-10-22,-1.1052
2002-10-23,-1.5862
2002-10-24,-2.1612
2002-10-25,2.2089
2002-10-28,-0.7692
2002-10-29,-1.698
2002-10-30,-0.5257
2002-10-31,-0.604
2002-11-01,-0.1139
2002-11-04,-0.6084
2002-11-05,-0.5356
2002-11-06,0.1923
2002-11-07,-5.8733
2002-11-08,-2.1207
2002-11-11,-0.4167
2002-11-12,-0.4184
2002-11-13,-2.0168
2002-11-14,1.4151
2002-11-15,0.6342
2002-11-18,-2.521
2002-11-19,0.0
2002-11-20,1.2931
2002-11-21,2.4681
2002-11-22,1.1213
2002-11-25,-0.8624
2002-11-26,-0.58
2002-11-27,0.4583
2002-11-29,2.7789
2002-12-02,-1.5335
2002-12-03,-1.5164
2002-12-04,-0.7074
2002-12-05,-0.7544
2002-12-06,0.9291
2002-12-09,0.0418
2002-12-10,1.6311
2002-12-11,8.1481
2002-12-12,0.4566
2002-12-13,-2.3106
2002-12-16,-0.7367
2002-12-17,-0.3906
2002-12-18,0.0
2002-12-19,-1.9216
2002-12-20,1.5594000000000001
2002-12-23,-0.748
2002-12-24,0.0793
2002-12-26,0.4756
2002-12-27,-0.9073
2002-12-30,2.508
2002-12-31,-0.5825
2003-01-02,3.5156
2003-01-03,-0.1509
2003-01-06,1.096
2003-01-07,-2.6168
2003-01-08,1.1132
2003-01-09,1.3667
2003-01-10,0.7491
2003-01-13,-0.1487
2003-01-14,-0.4468
2003-01-15,-1.2715
2003-01-16,-1.5152
2003-01-17,-0.5
2003-01-21,-2.0101
2003-01-22,-1.1834
2003-01-23,0.998
2003-01-24,-2.7273
2003-01-27,-0.6095
2003-01-28,-0.4906
2003-01-29,0.8628
2003-01-30,-2.8513
2003-01-31,1.8868
2003-02-03,1.893
2003-02-04,-3.4733
2003-02-05,-1.1297
2003-02-06,-2.2429
2003-02-07,-1.8615
2003-02-10,1.4116
2003-02-11,-0.3045
2003-02-12,-2.0506
2003-02-13,0.0
2003-02-14,2.0935
2003-02-18,0.0436
2003-02-19,-0.785
2003-02-20,-0.6154
2003-02-21,1.946
2003-02-24,-1.9089
2003-02-25,0.8846
2003-02-26,-1.4466999999999999
2003-02-27,1.8237999999999999
2003-02-28,0.4369
2003-03-03,0.4785
2003-03-04,-0.6061
2003-03-05,1.0453
2003-03-06,-1.4224
2003-03-07,1.0493999999999999
2003-03-10,-5.3656
2003-03-11,-0.7773
2003-03-12,0.4608
2003-03-13,2.9817
2003-03-14,2.2717
2003-03-17,2.3519
2003-03-18,-0.9787
2003-03-19,-0.1289
2003-03-20,0.2582
2003-03-21,1.8883999999999999
2003-03-24,-3.4962
2003-03-25,0.2182
2003-03-26,-0.6533
2003-03-27,-1.1837
2003-03-28,0.0887
2003-03-31,-0.7092
2003-04-01,0.6696
2003-04-02,1.9956
2003-04-03,-1.2609
2003-04-04,-0.044
2003-04-07,-0.1762
2003-04-08,-0.0441
2003-04-09,-0.4857
2003-04-10,-0.4437
2003-04-11,0.3565
2003-04-14,2.2202
2003-04-15,3.4318
2003-04-16,-1.8479999999999999
2003-04-17,1.1553
2003-04-21,0.3807
2003-04-22,3.0341
2003-04-23,1.0225
2003-04-24,-2.6316
2003-04-25,0.2911
2003-04-28,0.2902
2003-04-29,-0.9095
2003-04-30,-0.0834
2003-05-01,2.3382
2003-05-02,1.02
2003-05-05,-0.6058
2003-05-06,0.5689
2003-05-07,-0.202
2003-05-08,-5.7895
2003-05-09,-0.0859
2003-05-12,1.2473
2003-05-13,-1.3594
2003-05-14,-0.2584
2003-05-15,-0.3886
2003-05-16,0.6068
2003-05-19,-1.9388
2003-05-20,0.0439
2003-05-21,4.4796
2003-05-22,-3.5309
2003-05-23,1.1764999999999999
2003-05-27,0.9475
2003-05-28,0.0427
2003-05-29,0.8955
2003-05-30,2.6205
2003-06-02,4.0362
2003-06-03,-2.6128
2003-06-04,0.813
2003-06-05,0.8468
2003-06-06,-0.5998
2003-06-09,-1.4079
2003-06-10,0.9792
2003-06-11,1.4141
2003-06-12,1.2749
2003-06-13,-0.6294
2003-06-16,1.7419
2003-06-17,-0.3113
2003-06-18,-1.0539
2003-06-19,-0.9467
2003-06-20,0.1593
2003-06-23,-1.9483000000000001
2003-06-24,3.4469
2003-06-25,-1.9992
2003-06-26,1.6
2003-06-27,-0.7874
2003-06-30,-2.3810000000000002
2003-07-01,1.7886
2003-07-02,1.238
2003-07-03,-1.3412
2003-07-07,1.5594000000000001
2003-07-08,0.5906
2003-07-09,0.1174
2003-07-10,-3.7138
2003-07-11,0.9338
2003-07-14,0.885
2003-07-15,0.0797
2003-07-16,-0.4781
2003-07-17,-1.9215
2003-07-18,0.6531
2003-07-21,0.4055
2003-07-22,0.3635
2003-07-23,-1.4085
2003-07-24,-0.4082
2003-07-25,2.6639
2003-07-28,0.1996
2003-07-29,-0.5976
2003-07-30,0.2004
2003-07-31,0.2
2003-08-01,-0.8782
2003-08-04,-1.0874
2003-08-05,-0.2443
2003-08-06,0.6939
2003-08-07,-8.1881
2003-08-08,2.0309
2003-08-11,-1.3414
2003-08-12,-0.2193
2003-08-13,-0.6154
2003-08-14,-0.4865
2003-08-15,-0.8889
2003-08-18,0.8969
2003-08-19,-1.3333
2003-08-20,-0.9459
2003-08-21,-0.5912
2003-08-22,-1.8756
2003-08-25,0.4662
2003-08-26,0.464
2003-08-27,0.6928
2003-08-28,0.2294
2003-08-29,-0.4577
2003-09-02,1.3793
2003-09-03,0.4082
2003-09-04,0.7227
2003-09-05,-0.4484
2003-09-08,0.2252
2003-09-09,-0.5393
2003-09-10,0.2259
2003-09-11,-1.0821
2003-09-12,-0.0912
2003-09-15,-0.7755
2003-09-16,0.9655
2003-09-17,0.6375
2003-09-18,0.0905
2003-09-19,-0.0904
2003-09-22,-0.543
2003-09-23,-0.1365
2003-09-24,-1.7311999999999999
2003-09-25,-1.2517
2003-09-26,-1.1737
2003-09-29,0.6176
2003-09-30,-0.7554
2003-10-01,3.4729
2003-10-02,-1.1954
2003-10-03,0.8376
2003-10-06,2.215
2003-10-07,-0.2257
2003-10-08,-1.1764999999999999
2003-10-09,-0.4121
2003-10-10,-1.9769999999999999
2003-10-13,0.7974
2003-10-14,0.0
2003-10-15,0.2792
2003-10-16,5.9397
2003-10-17,-4.7744
2003-10-20,-1.104
2003-10-21,0.093
2003-10-22,0.1394
2003-10-23,-0.6032
2003-10-24,-0.7937
2003-10-27,0.3294
2003-10-28,-0.6098
2003-10-29,1.227
2003-10-30,-0.4662
2003-10-31,1.0773
2003-11-03,0.7414
2003-11-04,-2.5299
2003-11-05,-1.9348999999999998
2003-11-06,-1.0106
2003-11-07,-7.6325
2003-11-10,8.9474
2003-11-11,1.7391
2003-11-12,8.0722
2003-11-13,0.3515
2003-11-14,4.9912
2003-11-17,-1.5847
2003-11-18,-2.0763
2003-11-19,0.7356
2003-11-20,-2.2766
2003-11-21,1.4505
2003-11-24,1.2565
2003-11-25,0.1712
2003-11-26,0.3845
2003-11-28,-0.4681
2003-12-01,0.4703
2003-12-02,-0.1277
2003-12-03,0.1278
2003-12-04,0.0426
2003-12-05,-1.7439
2003-12-08,0.2165
2003-12-09,-0.6479
2003-12-10,0.1304
2003-12-11,-0.1737
2003-12-12,0.522
2003-12-15,-0.6923
2003-12-16,-0.2614
2003-12-17,-0.1747
2003-12-18,0.8315
2003-12-19,0.3472
2003-12-22,0.0865
2003-12-23,1.1236
2003-12-24,0.7265
2003-12-26,0.1697
2003-12-29,1.6518000000000002
2003-12-30,0.6667
2003-12-31,-0.2483
2004-01-02,1.7427000000000001
2004-01-05,1.4274
2004-01-06,0.3217
2004-01-07,1.1222
2004-01-08,0.5549
2004-01-09,-0.6701
2004-01-12,0.3968
2004-01-13,0.1976
2004-01-14,0.7495
2004-01-15,-1.8794
2004-01-16,1.3567
2004-01-20,-0.3543
2004-01-21,3.4769
2004-01-22,-0.9927
2004-01-23,-0.6942
2004-01-26,1.1262
2004-01-27,-0.5376
2004-01-28,-0.4247
2004-01-29,-0.4653
2004-01-30,0.3896
2004-02-02,0.6209
2004-02-03,0.8484
2004-02-04,-1.6825999999999999
2004-02-05,1.2447
2004-02-06,-0.8836
2004-02-09,3.2946
2004-02-10,-0.9756
2004-02-11,0.4168
2004-02-12,8.1132
2004-02-13,-1.3961999999999999
2004-02-17,-0.6372
2004-02-18,-0.9263
2004-02-19,0.5394
2004-02-20,-0.3577
2004-02-23,-0.5025
2004-02-24,-0.3247
2004-02-25,-1.7372
2004-02-26,0.3683
2004-02-27,0.9174
2004-03-01,2.3636
2004-03-02,-0.8171
2004-03-03,0.5731
2004-03-04,0.2137
2004-03-05,-0.2488
2004-03-08,1.1044
2004-03-09,-1.198
2004-03-10,-0.8916
2004-03-11,-1.8712
2004-03-12,0.6967
2004-03-15,-1.4931
2004-03-16,0.2957
2004-03-17,1.0689
2004-03-18,0.2918
2004-03-19,-1.0909
2004-03-22,0.9926
2004-03-23,-0.4732
2004-03-24,-0.1463
2004-03-25,-0.1832
2004-03-26,-0.844
2004-03-29,0.5922
2004-03-30,1.1773
2004-03-31,0.2182
2004-04-01,1.5965
2004-04-02,0.0357
2004-04-05,1.7494
2004-04-06,-1.7544
2004-04-07,0.0
2004-04-08,0.4643
2004-04-12,-0.8176
2004-04-13,-1.147
2004-04-14,-1.4866
2004-04-15,-0.2576
2004-04-16,0.7749
2004-04-19,-0.2197
2004-04-20,-1.3945
2004-04-21,-1.6002999999999998
2004-04-22,2.4206
2004-04-23,-0.4431
2004-04-26,-2.0401
2004-04-27,-0.3408
2004-04-28,0.4179
2004-04-29,4.5024999999999995
2004-04-30,-0.7603
2004-05-03,1.7877
2004-05-04,0.5376
2004-05-05,0.0357
2004-05-06,-0.9266
2004-05-07,-0.8633
2004-05-10,-0.3991
2004-05-11,0.51
2004-05-12,0.9424
2004-05-13,1.3645
2004-05-14,0.6022
2004-05-17,-3.1338
2004-05-18,1.7812000000000001
2004-05-19,0.3214
2004-05-20,1.1392
2004-05-21,-0.2816
2004-05-24,-1.0589
2004-05-25,4.7806
