ticker,COG US Equity
2000-05-23,0.2841
2000-05-24,0.8499
2000-05-25,0.0
2000-05-26,3.3708
2000-05-30,4.3478
2000-05-31,3.9063
2000-06-01,-2.2556
2000-06-02,-12.8205
2000-06-05,4.1176
2000-06-06,2.2599
2000-06-07,-1.6575
2000-06-08,1.6854
2000-06-09,0.0
2000-06-12,2.2099
2000-06-13,0.5405
2000-06-14,0.5376
2000-06-15,-1.0695000000000001
2000-06-16,2.1622
2000-06-19,-2.3810000000000002
2000-06-20,-2.71
2000-06-21,-0.8357
2000-06-22,-3.3708
2000-06-23,1.1628
2000-06-26,-2.8736
2000-06-27,-2.3669000000000002
2000-06-28,1.2121
2000-06-29,2.0958
2000-06-30,-0.6598
2000-07-03,0.369
2000-07-05,-1.7647
2000-07-06,-4.7904
2000-07-07,0.6289
2000-07-10,-0.3125
2000-07-11,-0.3135
2000-07-12,0.3145
2000-07-13,-3.7618
2000-07-14,6.5147
2000-07-17,-3.0581
2000-07-18,0.0
2000-07-19,0.6309
2000-07-20,-3.1348
2000-07-21,-4.8544
2000-07-24,-1.7006999999999999
2000-07-25,-1.3841
2000-07-26,-2.4561
2000-07-27,2.8777
2000-07-28,3.8462
2000-07-31,-0.3367
2000-08-01,-0.6757
2000-08-02,-2.0408
2000-08-03,-2.0833
2000-08-04,0.0
2000-08-07,1.1525
2000-08-08,-1.8405
2000-08-09,0.2286
2000-08-10,0.7143
2000-08-11,0.0
2000-08-14,5.6738
2000-08-15,0.6711
2000-08-16,2.6667
2000-08-17,2.9221
2000-08-18,-4.1009
2000-08-21,1.9737
2000-08-22,1.6129
2000-08-23,4.127
2000-08-24,-3.9634
2000-08-25,1.5873
2000-08-28,-2.1875
2000-08-29,1.5974
2000-08-30,-1.2579
2000-08-31,1.9108
2000-09-01,3.75
2000-09-05,-3.6145
2000-09-06,3.125
2000-09-07,-0.6061
2000-09-08,0.0
2000-09-11,0.9146
2000-09-12,-0.6042
2000-09-13,-4.5593
2000-09-14,1.2739
2000-09-15,5.6604
2000-09-18,-2.6786
2000-09-19,-1.2232
2000-09-20,3.096
2000-09-21,-5.1051
2000-09-22,-5.0633
2000-09-25,2.3333
2000-09-26,2.2801
2000-09-27,1.9108
2000-09-28,0.0
2000-09-29,1.875
2000-10-02,1.8405
2000-10-03,-2.1084
2000-10-04,-3.3846
2000-10-05,-2.8662
2000-10-06,-0.3279
2000-10-09,0.9868
2000-10-10,4.2345
2000-10-11,5.0
2000-10-12,5.9524
2000-10-13,-0.2809
2000-10-16,-3.662
2000-10-17,0.2924
2000-10-18,-4.0816
2000-10-19,3.0395
2000-10-20,1.4748999999999999
2000-10-23,-0.8721
2000-10-24,-2.346
2000-10-25,-3.9039
2000-10-26,-0.625
2000-10-27,-0.9434
2000-10-30,0.0
2000-10-31,-0.3175
2000-11-01,1.9108
2000-11-02,-0.625
2000-11-03,0.0
2000-11-06,-0.3145
2000-11-07,-0.6309
2000-11-08,-0.1143
2000-11-09,-0.6369
2000-11-10,2.5641
2000-11-13,4.0625
2000-11-14,3.6036
2000-11-15,4.6377
2000-11-16,-0.554
2000-11-17,-0.8357
2000-11-20,1.1236
2000-11-21,1.6667
2000-11-22,0.5464
2000-11-24,0.2717
2000-11-27,-2.71
2000-11-28,-1.1142
2000-11-29,-2.8169
2000-11-30,-7.8261
2000-12-01,9.7484
2000-12-04,3.4384
2000-12-05,0.277
2000-12-06,-1.3812
2000-12-07,4.4818
2000-12-08,0.0
2000-12-11,0.2681
2000-12-12,4.8128
2000-12-13,0.0
2000-12-14,-4.5918
2000-12-15,9.6257
2000-12-18,4.1463
2000-12-19,1.4052
2000-12-20,-1.6166
2000-12-21,0.2347
2000-12-22,1.6393
2000-12-26,9.447
2000-12-27,0.8421
2000-12-28,6.0543
2000-12-29,-1.7717
2001-01-02,-6.8136
2001-01-03,0.6452
2001-01-04,-8.9744
2001-01-05,5.1643
2001-01-08,2.6786
2001-01-09,-2.3913
2001-01-10,1.1136
2001-01-11,1.1013
2001-01-12,-2.8322000000000003
2001-01-16,3.5874
2001-01-17,-4.329
2001-01-18,-6.3347999999999995
2001-01-19,4.8309
2001-01-22,-0.2304
2001-01-23,-0.6928
2001-01-24,0.4651
2001-01-25,3.2407
2001-01-26,1.1211
2001-01-29,-2.439
2001-01-30,-0.7273
2001-01-31,2.6374
2001-02-01,-2.5696
2001-02-02,1.0256
2001-02-05,1.8129
2001-02-06,-0.1425
2001-02-07,4.1013
2001-02-08,-3.259
2001-02-09,5.1064
2001-02-12,0.2024
2001-02-13,-0.5051
2001-02-14,0.9814
2001-02-15,-3.7534
2001-02-16,0.1045
2001-02-20,0.0
2001-02-21,-2.5739
2001-02-22,-3.3916
2001-02-23,-0.4804
2001-02-26,2.4137
2001-02-27,0.4351
2001-02-28,-2.1661
2001-03-01,-1.2177
2001-03-02,-0.2615
2001-03-05,2.809
2001-03-06,2.9144
2001-03-07,6.2301
2001-03-08,6.6311
2001-03-09,-1.4687000000000001
2001-03-12,-3.2667
2001-03-13,-1.8033000000000001
2001-03-14,-1.803
2001-03-15,-0.544
2001-03-16,-2.188
2001-03-19,1.3632
2001-03-20,-0.6897
2001-03-21,-5.0347
2001-03-22,-0.5484
2001-03-23,2.2059
2001-03-26,0.2518
2001-03-27,0.1076
2001-03-28,-2.3297
2001-03-29,-4.6972000000000005
2001-03-30,3.9661
2001-04-02,-2.5926
2001-04-03,-3.0418
2001-04-04,-1.5686
2001-04-05,4.7809
2001-04-06,-0.5703
2001-04-09,4.283
2001-04-10,1.5768
2001-04-11,-0.722
2001-04-12,1.2727
2001-04-16,0.6463
2001-04-17,5.1017
2001-04-18,-2.8853
2001-04-19,-7.0255
2001-04-20,1.0526
2001-04-23,0.7813
2001-04-24,2.8424
2001-04-25,1.3281
2001-04-26,4.9238
2001-04-27,-0.6077
2001-04-30,-1.7663
2001-05-01,-1.4868999999999999
2001-05-02,-4.9841999999999995
2001-05-03,0.6649
2001-05-04,2.3853
2001-05-07,0.3584
2001-05-08,-1.0714
2001-05-09,1.8051
2001-05-10,0.4255
2001-05-11,-0.5297
2001-05-14,7.3837
2001-05-15,1.5868
2001-05-16,3.124
2001-05-17,1.4218
2001-05-18,2.1495
2001-05-21,4.3001
2001-05-22,-1.1404
2001-05-23,-2.1591
2001-05-24,-3.2648
2001-05-25,-0.0625
2001-05-29,-1.0319
2001-05-30,-2.5276
2001-05-31,-0.1621
2001-06-01,0.8442
2001-06-04,1.0625
2001-06-05,0.0319
2001-06-06,-1.5287
2001-06-07,-4.5925
2001-06-08,2.5423999999999998
2001-06-11,-0.7603
2001-06-12,-1.7322
2001-06-13,-3.3898
2001-06-14,-3.5088
2001-06-15,-1.8182
2001-06-18,-1.0
2001-06-19,-0.2993
2001-06-20,-4.878
2001-06-21,-3.5503
2001-06-22,2.2495
2001-06-25,-1.0
2001-06-26,2.101
2001-06-27,-2.0182
2001-06-28,-2.1809
2001-06-29,0.7432
2001-07-02,-2.6639
2001-07-03,1.2631999999999999
2001-07-05,1.8711
2001-07-06,-0.4082
2001-07-09,-4.918
2001-07-10,-0.431
2001-07-11,-0.0433
2001-07-12,0.0866
2001-07-13,4.8464
2001-07-16,-3.4255
2001-07-17,1.6667
2001-07-18,-3.0685000000000002
2001-07-19,-0.2602
2001-07-20,1.7391
2001-07-23,2.6496
2001-07-24,1.0408
2001-07-25,1.8540999999999999
2001-07-26,0.7282
2001-07-27,3.8554
2001-07-30,-0.3867
2001-07-31,-2.5621
2001-08-01,-2.4701
2001-08-02,1.4297
2001-08-03,-0.443
2001-08-06,-1.1327
2001-08-07,-1.1457
2001-08-08,-3.8079
2001-08-09,0.0
2001-08-10,2.5862
2001-08-13,-0.3782
2001-08-14,4.555
2001-08-15,6.2122
2001-08-16,-1.4052
2001-08-17,-3.0046
2001-08-20,-1.0326
2001-08-21,-0.5618
2001-08-22,-0.3228
2001-08-23,-2.834
2001-08-24,-0.8333
2001-08-27,-0.3782
2001-08-28,-1.4762
2001-08-29,-4.1952
2001-08-30,0.0
2001-08-31,-0.0894
2001-09-04,1.7889
2001-09-05,-0.703
2001-09-06,0.2655
2001-09-07,-0.7061
2001-09-10,4.4444
2001-09-17,-2.0426
2001-09-18,-5.5604
2001-09-19,-8.4637
2001-09-20,-4.2714
2001-09-21,0.2625
2001-09-24,-5.7592
2001-09-25,-1.9444
2001-09-26,-5.3824
2001-09-27,15.0299
2001-09-28,3.8522
2001-10-01,-2.7068
2001-10-02,-2.3184
2001-10-03,-3.2173
2001-10-04,5.1771
2001-10-05,2.8497
2001-10-08,1.1083
2001-10-09,0.6477
2001-10-10,8.0693
2001-10-11,0.9162
2001-10-12,1.9519
2001-10-15,-2.4043
2001-10-16,6.0219
2001-10-17,-1.2478
2001-10-18,-3.0501
2001-10-19,0.3146
2001-10-22,3.9427
2001-10-23,-0.1293
2001-10-24,1.899
2001-10-25,3.1343
2001-10-26,1.8891
2001-10-29,0.7255
2001-10-30,-3.9616
2001-10-31,0.4167
2001-11-01,-0.6224
2001-11-02,-2.1294
2001-11-05,-1.4932
2001-11-06,-0.6063
2001-11-07,1.0458
2001-11-08,2.1598
2001-11-09,3.3827
2001-11-12,-1.6360000000000001
2001-11-13,-1.4553
2001-11-14,-2.9536
2001-11-15,-8.0435
2001-11-16,3.3097
2001-11-19,-0.3661
2001-11-20,4.7313
2001-11-21,-3.7281
2001-11-23,4.6469000000000005
2001-11-26,-1.3931
2001-11-27,-1.0155
2001-11-28,-3.2114
2001-11-29,2.3502
2001-11-30,-0.5403
2001-12-03,3.1689
2001-12-04,1.8429
2001-12-05,-0.991
2001-12-06,-1.1314
2001-12-07,-0.8363
2001-12-10,-0.3995
2001-12-11,-0.6684
2001-12-12,-2.961
2001-12-13,-0.7859
2001-12-14,1.4445000000000001
2001-12-17,-0.3215
2001-12-18,2.6728
2001-12-19,1.7504
2001-12-20,0.3529
2001-12-21,2.4176
2001-12-24,1.5021
2001-12-26,1.4376
2001-12-27,0.7503
2001-12-28,1.2826
2001-12-31,-1.7565
2002-01-02,-1.58
2002-01-03,-0.5492
2002-01-04,0.3823
2002-01-07,-0.4655
2002-01-08,1.1054
2002-01-09,-0.9251
2002-01-10,-1.1036
2002-01-11,-1.2017
2002-01-14,-1.8245
2002-01-15,0.8407
2002-01-16,-1.4919
2002-01-17,-0.2227
2002-01-18,-1.7410999999999999
2002-01-22,-2.5443
2002-01-23,0.0
2002-01-24,1.6317
2002-01-25,-0.5963
2002-01-28,-5.2607
2002-01-29,-1.8509
2002-01-30,-0.4963
2002-01-31,0.0
2002-02-01,-0.3491
2002-02-04,-0.9009
2002-02-05,-0.303
2002-02-06,-0.6586
2002-02-07,-4.0368
2002-02-08,0.1065
2002-02-11,1.0638
2002-02-12,0.5263
2002-02-13,-0.2618
2002-02-14,0.8399
2002-02-15,0.5726
2002-02-19,-0.0518
2002-02-20,-1.709
2002-02-21,0.6322
2002-02-22,3.3508
2002-02-25,0.2533
2002-02-26,1.2633
2002-02-27,0.2495
2002-02-28,0.0498
2002-03-01,3.4826
2002-03-04,0.9135
2002-03-05,-1.3816
2002-03-06,4.8792
2002-03-07,1.9807000000000001
2002-03-08,-0.1807
2002-03-11,1.1312
2002-03-12,2.6398
2002-03-13,0.2616
2002-03-14,1.4783
2002-03-15,0.0
2002-03-18,1.6280999999999999
2002-03-19,1.9393
2002-03-20,0.9098
2002-03-21,2.2541
2002-03-22,-2.6052
2002-03-25,-1.358
2002-03-26,-0.0834
2002-03-27,3.4656000000000002
2002-03-28,-0.0807
2002-04-01,3.0695
2002-04-02,0.3135
2002-04-03,-2.9297
2002-04-04,-1.7304
2002-04-05,-1.7199
2002-04-08,0.7917
2002-04-09,-3.0591
2002-04-10,3.3689
2002-04-11,-0.6601
2002-04-12,-1.7442
2002-04-15,2.071
2002-04-16,1.2422
2002-04-17,-0.8589
2002-04-18,2.104
2002-04-19,1.0101
2002-04-22,-1.0
2002-04-23,1.2121
2002-04-24,-2.1158
2002-04-25,1.7128999999999999
2002-04-26,0.0401
2002-04-29,0.0
2002-04-30,0.7214
2002-05-01,2.7457000000000003
2002-05-02,-1.2393
2002-05-03,-0.9804
2002-05-06,-2.495
2002-05-07,-3.29
2002-05-08,4.1579
2002-05-09,-1.2097
2002-05-10,-0.0816
2002-05-13,1.0621
2002-05-14,-0.1617
2002-05-15,-2.2672
2002-05-16,0.7884
2002-05-17,-3.0465
2002-05-20,0.0
2002-05-21,-0.2123
2002-05-22,0.0426
2002-05-23,2.4245
2002-05-24,-1.1628
2002-05-28,-0.4202
2002-05-29,-1.0549
2002-05-30,-2.7719
2002-05-31,0.6579
2002-06-03,-2.3965
2002-06-04,0.3125
2002-06-05,-1.8692
2002-06-06,-4.127
2002-06-07,2.1287
2002-06-10,-0.9264
2002-06-11,-1.7765
2002-06-12,2.3322
2002-06-13,-2.093
2002-06-14,1.1876
2002-06-17,3.2864
2002-06-18,1.2727
2002-06-19,-1.1221
2002-06-20,-0.5901
2002-06-21,-0.2283
2002-06-24,0.595
2002-06-25,0.091
2002-06-26,0.4091
2002-06-27,-0.3169
2002-06-28,3.7693
2002-07-01,-3.2823
2002-07-02,-2.0362
2002-07-03,-0.2309
2002-07-05,1.4352
2002-07-08,-1.8713
2002-07-09,0.2326
2002-07-10,-2.5058
2002-07-11,-2.6654
2002-07-12,0.0
2002-07-15,-2.1027
2002-07-16,0.2498
2002-07-17,1.146
2002-07-18,-1.33
2002-07-19,-1.3979
2002-07-22,-2.7848
2002-07-23,-4.1667
2002-07-24,6.7935
2002-07-25,-1.5776
2002-07-26,2.7921
2002-07-29,6.3883
2002-07-30,-3.1678
2002-07-31,2.0508
2002-08-01,-3.6364
2002-08-02,-1.291
2002-08-05,-2.2636
2002-08-06,5.5069
2002-08-07,1.1219999999999999
2002-08-08,4.3898
2002-08-09,1.25
2002-08-12,0.9145
2002-08-13,-1.7218
2002-08-14,3.4577999999999998
2002-08-15,0.713
2002-08-16,1.3274
2002-08-19,-0.8734
2002-08-20,-1.3216
2002-08-21,0.4018
2002-08-22,2.3121
2002-08-23,0.3911
2002-08-26,1.2987
2002-08-27,1.1966
2002-08-28,-4.5186
2002-08-29,0.0885
2002-08-30,-1.6792
2002-09-03,-1.5281
2002-09-04,1.0497
2002-09-05,-2.8907
2002-09-06,3.5814
2002-09-09,-0.7634
2002-09-10,1.1312
2002-09-11,-0.5369
2002-09-12,-2.834
2002-09-13,2.3148
2002-09-16,0.2262
2002-09-17,-0.6772
2002-09-18,0.2273
2002-09-19,-4.3084
2002-09-20,-1.6588
2002-09-23,0.2892
2002-09-24,-3.8924
2002-09-25,2.35
2002-09-26,3.1754
2002-09-27,0.5208
2002-09-30,1.2718
2002-10-01,3.3023
2002-10-02,-1.891
2002-10-03,0.413
2002-10-04,-1.6453
2002-10-07,-3.9962999999999997
2002-10-08,-0.0484
2002-10-09,-2.0823
2002-10-10,1.7309999999999999
2002-10-11,1.6042999999999998
2002-10-14,5.4067
2002-10-15,2.9959
2002-10-16,-3.4817
2002-10-17,2.6027
2002-10-18,-1.6911
2002-10-21,1.4033
2002-10-22,-3.6607
2002-10-23,3.9852
2002-10-24,-3.877
2002-10-25,-1.2517
2002-10-28,0.0
2002-10-29,-0.5164
2002-10-30,3.6338
2002-10-31,-0.4554
2002-11-01,1.7841
2002-11-04,-0.4494
2002-11-05,-0.9481
2002-11-06,2.3245
2002-11-07,0.4909
2002-11-08,-0.222
2002-11-11,-0.178
2002-11-12,0.4904
2002-11-13,-3.9485
2002-11-14,1.2933
2002-11-15,0.3192
2002-11-18,3.2273
2002-11-19,-0.9247
2002-11-20,2.4889
2002-11-21,1.431
2002-11-22,-2.5224
2002-11-25,1.9298
2002-11-26,-1.6351
2002-11-27,2.1435
2002-11-29,-1.0707
2002-12-02,2.8139
2002-12-03,0.4632
2002-12-04,-0.0419
2002-12-05,1.9706000000000001
2002-12-06,0.3701
2002-12-09,-0.4916
2002-12-10,3.1289
2002-12-11,0.998
2002-12-12,2.8063000000000002
2002-12-13,0.0384
2002-12-16,0.6918
2002-12-17,-1.2214
2002-12-18,-2.898
2002-12-19,-0.5571
2002-12-20,-0.4802
2002-12-23,2.6136
2002-12-24,-1.058
2002-12-26,0.0792
2002-12-27,-2.0578
2002-12-30,0.0404
2002-12-31,0.0808
2003-01-02,3.4705
2003-01-03,-1.248
2003-01-06,-0.2765
2003-01-07,-2.7723
2003-01-08,-1.5479
2003-01-09,0.4137
2003-01-10,-0.7005
2003-01-13,0.0
2003-01-14,0.0
2003-01-15,0.2905
2003-01-16,-0.4965
2003-01-17,0.0
2003-01-21,-0.3742
2003-01-22,-0.4591
2003-01-23,0.1677
2003-01-24,-1.4232
2003-01-27,-2.1231
2003-01-28,-0.2603
2003-01-29,2.0009
2003-01-30,0.2132
2003-01-31,0.0426
2003-02-03,-0.0425
2003-02-04,3.3191
2003-02-05,-2.43
2003-02-06,-0.6342
2003-02-07,-0.8511
2003-02-10,1.8026
2003-02-11,-1.3069
2003-02-12,-2.9047
2003-02-13,2.1117
2003-02-14,-0.8186
2003-02-18,-0.0869
2003-02-19,0.6522
2003-02-20,1.9438
2003-02-21,2.4576000000000002
2003-02-24,2.2746
2003-02-25,-0.1213
2003-02-26,-0.5263
2003-02-27,-1.7908
2003-02-28,-0.2487
2003-03-03,1.371
2003-03-04,0.6148
2003-03-05,-0.4481
2003-03-06,1.4729999999999999
2003-03-07,-1.8145
2003-03-10,1.6427
2003-03-11,-0.1616
2003-03-12,-1.8616000000000001
2003-03-13,-0.2062
2003-03-14,-1.3636
2003-03-17,-0.4608
2003-03-18,0.463
2003-03-19,0.5446
2003-03-20,1.0833
2003-03-21,-1.8961000000000001
2003-03-24,-1.2605
2003-03-25,1.4894
2003-03-26,-1.6352
2003-03-27,2.3018
2003-03-28,1.75
2003-03-31,-1.7199
2003-04-01,0.8333
2003-04-02,0.2893
2003-04-03,-2.019
2003-04-04,1.3457
2003-04-07,-0.7884
2003-04-08,0.0836
2003-04-09,0.5433
2003-04-10,0.9144
2003-04-11,0.1236
2003-04-14,2.8383000000000003
2003-04-15,-1.04
2003-04-16,-1.3743
2003-04-17,1.3934
2003-04-21,0.8084
2003-04-22,1.8444
2003-04-23,0.4331
2003-04-24,-0.8624
2003-04-25,-0.3559
2003-04-28,-1.9444
2003-04-29,-0.4856
2003-04-30,-0.366
2003-05-01,2.3265000000000002
2003-05-02,-0.6781
2003-05-05,0.6024
2003-05-06,-0.1996
2003-05-07,-0.04
2003-05-08,0.2806
2003-05-09,1.0392
2003-05-12,-0.356
2003-05-13,-0.7543
2003-05-14,0.16
2003-05-15,0.3195
2003-05-16,-1.2739
2003-05-19,-0.2016
2003-05-20,-0.5253
2003-05-21,2.762
2003-05-22,1.2648
2003-05-23,1.2881
2003-05-27,1.3487
2003-05-28,-0.7985
2003-05-29,1.0732
2003-05-30,2.7304
2003-06-02,1.6611
2003-06-03,0.5084
2003-06-04,1.1561
2003-06-05,1.5
2003-06-06,1.4075
2003-06-09,-0.9715
2003-06-10,3.0484
2003-06-11,2.4141
2003-06-12,-2.1912
2003-06-13,-1.4257
2003-06-16,-1.3085
2003-06-17,-1.0816
2003-06-18,-1.1287
2003-06-19,0.9633
2003-06-20,-2.1201
2003-06-23,0.9025
2003-06-24,-0.2862
2003-06-25,-0.2512
2003-06-26,-0.1799
2003-06-27,0.5405
2003-06-30,-1.0394
2003-07-01,0.3622
2003-07-02,0.1444
2003-07-03,-0.2883
2003-07-07,-1.1926
2003-07-08,-0.8413
2003-07-09,1.955
2003-07-10,-1.7366000000000001
2003-07-11,-0.2577
2003-07-14,-0.5168
2003-07-15,-1.2987
2003-07-16,-1.6917
2003-07-17,0.0
2003-07-18,2.065
2003-07-21,-1.8359
2003-07-22,0.5725
2003-07-23,-1.8216
2003-07-24,-0.2706
2003-07-25,0.814
2003-07-28,0.346
2003-07-29,-2.3372
2003-07-30,-1.9616
2003-07-31,0.2401
2003-08-01,-1.1976
2003-08-04,-1.7778
2003-08-05,0.0411
2003-08-06,3.0016
2003-08-07,0.2399
2003-08-08,-1.077
2003-08-11,3.3468
2003-08-12,2.302
2003-08-13,0.9535
2003-08-14,-0.2645
2003-08-15,0.7955
2003-08-18,0.5261
2003-08-19,0.5234
2003-08-20,0.4091
2003-08-21,1.7407
2003-08-22,-1.7109999999999999
2003-08-25,-1.1111
2003-08-26,-0.0749
2003-08-27,0.6747
2003-08-28,0.1489
2003-08-29,0.1859
2003-09-02,0.7421
2003-09-03,-1.8784999999999998
2003-09-04,0.4129
2003-09-05,-0.1495
2003-09-08,2.0217
2003-09-09,-3.633
2003-09-10,-0.1904
2003-09-11,-0.6868
2003-09-12,-0.6531
2003-09-15,-0.6961
2003-09-16,1.4408
2003-09-17,-0.7294
2003-09-18,-0.1547
2003-09-19,0.6197
2003-09-22,-0.6928
2003-09-23,1.3953
2003-09-24,1.2997
2003-09-25,-2.4528
2003-09-26,0.3868
2003-09-29,0.0771
2003-09-30,0.1155
2003-10-01,2.2692
2003-10-02,0.865
2003-10-03,1.9761
2003-10-06,0.4753
2003-10-07,0.2547
2003-10-08,-1.1978
2003-10-09,-0.4409
2003-10-10,0.1845
2003-10-13,0.1842
2003-10-14,0.0
2003-10-15,-0.5147
2003-10-16,0.0
2003-10-17,-0.5913
2003-10-20,-0.0743
2003-10-21,-0.0372
2003-10-22,-0.5955
2003-10-23,-1.0109
2003-10-24,-1.2103
2003-10-27,-0.1531
2003-10-28,-0.3067
2003-10-29,1.0
2003-10-30,-3.4653
2003-10-31,0.789
2003-11-03,2.818
2003-11-04,-0.4568
2003-11-05,0.153
2003-11-06,0.956
2003-11-07,0.3788
2003-11-10,1.3585
2003-11-11,-3.4624
2003-11-12,2.3139
2003-11-13,0.2639
2003-11-14,0.3008
2003-11-17,-0.2999
2003-11-18,-0.3759
2003-11-19,-0.9434
2003-11-20,-1.1429
2003-11-21,0.9249
2003-11-24,0.2291
2003-11-25,0.5333
2003-11-26,0.2274
2003-11-28,0.4159
2003-12-01,1.8449
2003-12-02,0.9242
2003-12-03,0.3297
2003-12-04,3.9796
2003-12-05,-0.2809
2003-12-08,2.1479
2003-12-09,-0.5515
2003-12-10,0.7279
2003-12-11,1.0668
2003-12-12,0.1021
2003-12-15,-1.3605
2003-12-16,1.7241
2003-12-17,0.4407
2003-12-18,1.5525
2003-12-19,-0.7976
2003-12-22,-0.5695
2003-12-23,-0.1011
2003-12-24,1.0793
2003-12-26,-0.1001
2003-12-29,1.0688
2003-12-30,-0.4296
2003-12-31,-2.5888
2004-01-02,0.1363
2004-01-05,2.0755
2004-01-06,-0.1667
2004-01-07,0.0
2004-01-08,0.1336
2004-01-09,4.2014
2004-01-12,0.736
2004-01-13,0.2541
2004-01-14,0.5387
2004-01-15,-2.3007
2004-01-16,-0.0968
2004-01-20,1.0655000000000001
2004-01-21,1.4696
2004-01-22,0.5353
2004-01-23,2.7247
2004-01-26,0.3049
2004-01-27,-2.4924
2004-01-28,-1.4963
2004-01-29,-2.0886
2004-01-30,-1.4221
2004-02-02,0.0
2004-02-03,-0.8197
2004-02-04,-1.1901
2004-02-05,-1.4405000000000001
2004-02-06,2.2434
2004-02-09,1.629
2004-02-10,3.173
2004-02-11,0.6658
2004-02-12,0.9449
2004-02-13,-0.156
2004-02-17,0.7187
2004-02-18,-1.7995999999999999
2004-02-19,-5.4028
2004-02-20,-0.2338
2004-02-23,-0.4017
2004-02-24,-1.3445
2004-02-25,3.0664
2004-02-26,-0.1653
2004-02-27,0.5629
2004-03-01,0.922
2004-03-02,1.1746
2004-03-03,-0.5805
2004-03-04,0.5514
2004-03-05,1.6774
2004-03-08,-3.2359999999999998
2004-03-09,0.5902
2004-03-10,-1.8904999999999998
2004-03-11,-1.1628
2004-03-12,2.3529
2004-03-15,-0.4926
2004-03-16,0.429
2004-03-17,0.5587
2004-03-18,0.9804
2004-03-19,-0.8091
2004-03-22,-1.7945
2004-03-23,-0.2326
2004-03-24,-4.2291
2004-03-25,0.6606
2004-03-26,-0.0691
2004-03-29,3.4221
2004-03-30,0.6684
2004-03-31,1.4607999999999999
2004-04-01,-1.4071
2004-04-02,2.1573
2004-04-05,0.7147
2004-04-06,-0.4839
2004-04-07,1.6207
2004-04-08,2.1053
2004-04-12,2.1556
2004-04-13,-0.4587
2004-04-14,0.0
2004-04-15,5.1306
2004-04-16,1.7534
2004-04-19,1.0052
2004-04-20,-1.6207
2004-04-21,-0.4624
2004-04-22,3.223
2004-04-23,-0.8158
2004-04-26,2.2405
2004-04-27,2.0804
2004-04-28,-2.6902
2004-04-29,-4.3563
2004-04-30,4.2336
2004-05-03,2.8291
2004-05-04,-0.7083
2004-05-05,-0.6036
2004-05-06,1.1605
2004-05-07,-1.038
2004-05-10,-4.223
2004-05-11,2.4496
2004-05-12,1.3783
2004-05-13,-0.1387
2004-05-14,0.7224
2004-05-17,-1.3517000000000001
2004-05-18,0.3356
2004-05-19,-0.2787
2004-05-20,1.062
2004-05-21,-0.9126
2004-05-24,2.4002
2004-05-25,3.8703
2004-05-26,-2.0729
2004-05-27,-2.1972
2004-05-28,0.8219
2004-06-01,3.6141
2004-06-02,-1.2326
2004-06-03,-0.3717
2004-06-04,0.7996
