ticker,RNR US Equity
2000-05-24,4.8338
2000-05-25,-2.0173
2000-05-26,0.0
2000-05-30,0.2941
2000-05-31,1.6129
2000-06-01,-0.7215
2000-06-02,0.0
2000-06-05,-2.0349
2000-06-06,-2.6706
2000-06-07,0.9146
2000-06-08,0.3021
2000-06-09,0.3012
2000-06-12,0.6006
2000-06-13,0.7463
2000-06-14,-0.8889
2000-06-15,1.7936999999999999
2000-06-16,0.4405
2000-06-19,-0.5848
2000-06-20,0.1471
2000-06-21,-0.4405
2000-06-22,0.4425
2000-06-23,0.8811
2000-06-26,-0.4367
2000-06-27,0.5848
2000-06-28,1.7442
2000-06-29,-0.1429
2000-06-30,-0.2861
2000-07-03,-0.4304
2000-07-05,1.1527
2000-07-06,-2.849
2000-07-07,0.4399
2000-07-10,-0.438
2000-07-11,0.0
2000-07-12,0.8798
2000-07-13,-0.5814
2000-07-14,0.1462
2000-07-17,-0.438
2000-07-18,0.5865
2000-07-19,0.5831
2000-07-20,1.4493
2000-07-21,0.8571
2000-07-24,-0.1416
2000-07-25,1.9858
2000-07-26,0.5563
2000-07-27,5.1176
2000-07-28,-0.6579
2000-07-31,-1.3245
2000-08-01,1.4765
2000-08-02,-0.3968
2000-08-03,1.1952
2000-08-04,-0.5249
2000-08-07,2.6385
2000-08-08,0.2571
2000-08-09,2.4359
2000-08-10,0.5006
2000-08-11,-0.2491
2000-08-14,1.1236
2000-08-15,0.9877
2000-08-16,-0.6158
2000-08-17,-0.6196
2000-08-18,-0.7481
2000-08-21,-0.2513
2000-08-22,1.3854
2000-08-23,-0.8696
2000-08-24,-2.1303
2000-08-25,-1.9205999999999999
2000-08-28,-0.3916
2000-08-29,-1.1796
2000-08-30,1.7241
2000-08-31,-0.1304
2000-09-01,-0.3916
2000-09-05,0.3932
2000-09-06,0.0
2000-09-07,0.0
2000-09-08,1.3054999999999999
2000-09-11,4.3814
2000-09-12,0.7407
2000-09-13,-1.2255
2000-09-14,1.2407
2000-09-15,1.7157
2000-09-18,1.3253
2000-09-19,2.9727
2000-09-20,2.5404
2000-09-21,3.6036
2000-09-22,0.6522
2000-09-25,0.54
2000-09-26,3.1149
2000-09-27,1.7708
2000-09-28,4.7083
2000-09-29,0.0
2000-10-02,-1.4663
2000-10-03,0.8929
2000-10-04,2.3599
2000-10-05,0.9606
2000-10-06,-2.8544
2000-10-09,-4.0157
2000-10-10,-1.3265
2000-10-11,-0.2068
2000-10-12,-3.4197
2000-10-13,2.0386
2000-10-16,0.9464
2000-10-17,7.7083
2000-10-18,2.3211
2000-10-19,0.6616
2000-10-20,-0.939
2000-10-23,3.4123
2000-10-24,8.5243
2000-10-25,4.3074
2000-10-26,-3.7247
2000-10-27,-0.5887
2000-10-30,-1.3536000000000001
2000-10-31,-0.4288
2000-11-01,-6.8045
2000-11-02,1.8484
2000-11-03,-2.7223
2000-11-06,0.3731
2000-11-07,2.974
2000-11-08,0.6318
2000-11-09,-2.0628
2000-11-10,3.2967
2000-11-13,-0.4433
2000-11-14,1.7809
2000-11-15,0.4398
2000-11-16,-1.9264000000000001
2000-11-17,-0.8036
2000-11-20,-0.09
2000-11-21,1.0811
2000-11-22,-0.8913
2000-11-24,-1.4388
2000-11-27,2.1898
2000-11-28,0.4464
2000-11-29,1.1556
2000-11-30,1.9332
2000-12-01,3.9655
2000-12-04,-0.1658
2000-12-05,0.9136
2000-12-06,-0.823
2000-12-07,0.9129
2000-12-08,5.7566
2000-12-11,-3.1104
2000-12-12,0.8026
2000-12-13,-8.2803
2000-12-14,-1.0417
2000-12-15,-1.4035
2000-12-18,5.0712
2000-12-19,0.9314
2000-12-20,0.8389
2000-12-21,3.2446
2000-12-22,2.2561999999999998
2000-12-26,-1.2608
2000-12-27,-0.6385
2000-12-28,-3.6145
2000-12-29,4.4167
2001-01-02,-2.6337
2001-01-03,5.9836
2001-01-04,-4.7177
2001-01-05,-5.3571
2001-01-08,3.259
2001-01-09,-4.2359
2001-01-10,-2.1683
2001-01-11,2.1277
2001-01-12,-7.0312
2001-01-16,1.9607999999999999
2001-01-17,-0.3663
2001-01-18,0.1838
2001-01-19,-1.2844
2001-01-22,5.7621
2001-01-23,-3.3392
2001-01-24,2.5455
2001-01-25,4.078
2001-01-26,0.8518
2001-01-29,1.3649
2001-01-30,2.453
2001-01-31,-2.2121
2001-02-01,1.7964
2001-02-02,2.0915
2001-02-05,4.4942
2001-02-06,-1.6665
2001-02-07,3.053
2001-02-08,-3.2648
2001-02-09,0.75
2001-02-12,4.0323
2001-02-13,-1.6099999999999999
2001-02-14,0.5333
2001-02-15,-1.9893999999999998
2001-02-16,2.114
2001-02-20,-3.1477
2001-02-21,-3.875
2001-02-22,0.4291
2001-02-23,-1.3984
2001-02-26,-1.3395000000000001
2001-02-27,-1.7703
2001-02-28,0.7453
2001-03-01,-1.4391
2001-03-02,1.8013
2001-03-05,-1.3405
2001-03-06,-2.3234
2001-03-07,0.4312
2001-03-08,1.5234999999999999
2001-03-09,-1.0914
2001-03-12,-1.1724
2001-03-13,-2.5401
2001-03-14,0.2721
2001-03-15,-0.7426
2001-03-16,-2.446
2001-03-19,-2.2124
2001-03-20,1.0558
2001-03-21,-2.2388
2001-03-22,-2.9771
2001-03-23,1.3375
2001-03-26,0.8851
2001-03-27,0.2771
2001-03-28,-0.2149
2001-03-29,3.0611
2001-03-30,4.4925
2001-04-02,1.3855
2001-04-03,-1.268
2001-04-04,1.0274
2001-04-05,4.2373
2001-04-06,-1.0163
2001-04-09,0.9582
2001-04-10,-0.2034
2001-04-11,-0.4755
2001-04-12,1.3925
2001-04-16,1.9254
2001-04-17,-1.1757
2001-04-18,-1.3635
2001-04-19,-3.2389
2001-04-20,-2.8711
2001-04-23,1.5141
2001-04-24,-11.2216
2001-04-25,2.4
2001-04-26,1.4375
2001-04-27,-0.9704
2001-04-30,-0.6066
2001-05-01,0.3912
2001-05-02,-0.4677
2001-05-03,0.4072
2001-05-04,0.7643
2001-05-07,-0.8514
2001-05-08,2.6542
2001-05-09,2.3574
2001-05-10,-1.2184
2001-05-11,-0.1955
2001-05-14,0.4974
2001-05-15,-0.7199
2001-05-16,1.0574
2001-05-17,1.3534
2001-05-18,-0.816
2001-05-21,-0.374
2001-05-22,-0.6757
2001-05-23,-0.4686
2001-05-24,1.4885
2001-05-25,-0.853
2001-05-29,4.1509
2001-05-30,-0.2174
2001-05-31,-0.2905
2001-06-01,-0.6555
2001-06-04,2.1994
2001-06-05,1.2912
2001-06-06,0.1558
2001-06-07,0.2404
2001-06-08,0.3104
2001-06-11,1.2658
2001-06-12,1.5
2001-06-13,-0.8621
2001-06-14,-0.7591
2001-06-15,0.2086
2001-06-18,0.0694
2001-06-19,-0.4161
2001-06-20,-0.5432
2001-06-21,0.8962
2001-06-22,1.8737
2001-06-25,-1.0899
2001-06-26,1.6116000000000001
2001-06-27,-0.1898
2001-06-28,0.747
2001-06-29,-0.1752
2001-07-02,0.2701
2001-07-03,-0.4714
2001-07-05,0.1624
2001-07-06,-0.027
2001-07-09,0.473
2001-07-10,-0.6052
2001-07-11,-1.5697
2001-07-12,-0.4949
2001-07-13,-0.8013
2001-07-16,0.0
2001-07-17,-0.3482
2001-07-18,0.4333
2001-07-19,-3.3537
2001-07-20,-0.7199
2001-07-23,-0.5076
2001-07-24,4.9563
2001-07-25,-1.9722
2001-07-26,-0.5667
2001-07-27,-0.114
2001-07-30,3.495
2001-07-31,-0.2068
2001-08-01,-0.0691
2001-08-02,-1.4513
2001-08-03,-1.2482
2001-08-06,-0.0426
2001-08-07,-0.1563
2001-08-08,0.185
2001-08-09,-0.0994
2001-08-10,0.0995
2001-08-13,0.3143
2001-08-14,1.1108
2001-08-15,0.4225
2001-08-16,0.9257
2001-08-17,-0.9589
2001-08-20,1.1646
2001-08-21,2.1914
2001-08-22,0.1764
2001-08-23,0.0677
2001-08-24,-0.5957
2001-08-27,-1.6343999999999999
2001-08-28,-2.0354
2001-08-29,-1.4982
2001-08-30,2.1667
2001-08-31,0.2107
2001-09-04,0.0
2001-09-05,0.5326
2001-09-06,0.2788
2001-09-07,0.2502
2001-09-10,2.2882
2001-09-17,-3.7419000000000002
2001-09-18,6.4085
2001-09-19,-0.4103
2001-09-20,3.5354
2001-09-21,-1.4121000000000001
2001-09-24,9.8958
2001-09-25,1.8365
2001-09-26,-1.0704
2001-09-27,1.7288000000000001
2001-09-28,2.7861000000000002
2001-10-01,5.7249
2001-10-02,0.7447
2001-10-03,2.9673
2001-10-04,2.2459
2001-10-05,-1.996
2001-10-08,-0.7266
2001-10-09,1.0309
2001-10-10,-3.0102
2001-10-11,0.2104
2001-10-12,0.0525
2001-10-15,2.0986
2001-10-16,0.2569
2001-10-17,-3.6289
2001-10-18,-0.0638
2001-10-19,-0.2129
2001-10-22,3.7866999999999997
2001-10-23,1.3361
2001-10-24,2.4341
2001-10-25,0.1584
2001-10-26,0.1878
2001-10-29,-2.8811
2001-10-30,-1.4527999999999999
2001-10-31,-0.5361
2001-11-01,2.8814
2001-11-02,0.9974
2001-11-05,3.4414
2001-11-06,-0.9161
2001-11-07,-0.9246
2001-11-08,-3.723
2001-11-09,-0.2551
2001-11-12,-2.7926
2001-11-13,-1.0839
2001-11-14,-0.5319
2001-11-15,-0.8021
2001-11-16,-1.4555
2001-11-19,3.6652
2001-11-20,0.7101
2001-11-21,0.5683
2001-11-23,1.3498999999999999
2001-11-26,-0.0516
2001-11-27,0.3099
2001-11-28,-0.309
2001-11-29,1.4979
2001-11-30,0.57
2001-12-03,-0.4655
2001-12-04,1.8607
2001-12-05,-3.1843
2001-12-06,-2.8353
2001-12-07,1.4856
2001-12-10,-1.7043
2001-12-11,-1.1063
2001-12-12,-0.5701
2001-12-13,0.5733
2001-12-14,0.7314
2001-12-17,0.3737
2001-12-18,0.4787
2001-12-19,-0.0847
2001-12-20,-0.6676
2001-12-21,-1.5362
2001-12-24,1.0293
2001-12-26,0.5469
2001-12-27,1.0559
2001-12-28,0.3166
2001-12-31,0.3682
2002-01-02,-0.4193
2002-01-03,-3.1579
2002-01-04,-1.5109
2002-01-07,-2.2183
2002-01-08,-2.1445
2002-01-09,3.2872
2002-01-10,1.7197
2002-01-11,1.9322
2002-01-14,-3.0695
2002-01-15,1.5556
2002-01-16,-0.2735
2002-01-17,-0.8228
2002-01-18,1.7146
2002-01-22,-0.2175
2002-01-23,-1.4169
2002-01-24,1.4373
2002-01-25,5.7221
2002-01-28,0.866
2002-01-29,-1.9215
2002-01-30,1.0734
2002-01-31,0.2681
2002-02-01,1.9022999999999999
2002-02-04,-0.5146
2002-02-05,0.7202
2002-02-06,1.1078000000000001
2002-02-07,-0.5876
2002-02-08,0.3907
2002-02-11,0.7984
2002-02-12,1.0396
2002-02-13,6.6144
2002-02-14,-1.2638
2002-02-15,0.4673
2002-02-19,-0.4279
2002-02-20,-0.8688
2002-02-21,-2.799
2002-02-22,0.5526
2002-02-25,3.3652
2002-02-26,0.0933
2002-02-27,0.1771
2002-02-28,0.7815
2002-03-01,-0.7477
2002-03-04,-0.4464
2002-03-05,1.8778000000000001
2002-03-06,-0.7336
2002-03-07,-2.5404
2002-03-08,-1.1374
2002-03-11,-0.3356
2002-03-12,-1.0678
2002-03-13,2.1976
2002-03-14,0.7136
2002-03-15,-1.3793
2002-03-18,-1.5998
2002-03-19,-2.3072
2002-03-20,-0.6477
2002-03-21,2.7481999999999998
2002-03-22,0.6052
2002-03-25,-2.2414
2002-03-26,-0.3275
2002-03-27,-0.3087
2002-03-28,2.8868
2002-04-01,-0.8155
2002-04-02,0.6363
2002-04-03,0.9143
2002-04-04,2.4577999999999998
2002-04-05,2.0696
2002-04-08,0.9217
2002-04-09,2.2831
2002-04-10,1.2321
2002-04-11,0.1058
2002-04-12,-0.8811
2002-04-15,-1.1289
2002-04-16,-1.0339
2002-04-17,0.1181
2002-04-18,0.8075
2002-04-19,0.8281
2002-04-22,2.7138
2002-04-23,1.5556999999999999
2002-04-24,-2.0111
2002-04-25,-0.5677
2002-04-26,0.7378
2002-04-29,-1.212
2002-04-30,3.4422
2002-05-01,-1.1945000000000001
2002-05-02,-0.3454
2002-05-03,1.8197999999999999
2002-05-06,1.234
2002-05-07,-0.7987
2002-05-08,-1.8814
2002-05-09,-2.1852
2002-05-10,0.4857
2002-05-13,-1.4499
2002-05-14,2.0285
2002-05-15,0.8772
2002-05-16,-0.6522
2002-05-17,-0.6565
2002-05-20,-0.793
2002-05-21,-1.794
2002-05-22,-1.5192999999999999
2002-05-23,3.0762
2002-05-24,-0.0891
2002-05-28,0.7579
2002-05-29,0.4425
2002-05-30,-2.0705
2002-05-31,-0.135
2002-06-03,-2.4324
2002-06-04,-2.9086
2002-06-05,1.8545
2002-06-06,0.7003
2002-06-07,-2.3644
2002-06-10,3.2763999999999998
2002-06-11,-3.9724
2002-06-12,-1.0342
2002-06-13,-1.7417
2002-06-14,4.1654
2002-06-17,3.148
2002-06-18,-0.1925
2002-06-19,1.3774
2002-06-20,2.038
2002-06-21,0.0799
2002-06-24,-2.182
2002-06-25,-3.4276
2002-06-26,-2.0282
2002-06-27,1.9550999999999998
2002-06-28,3.2149
2002-07-01,-3.5792
2002-07-02,-2.2669
2002-07-03,-0.4059
2002-07-05,3.4934
2002-07-08,-0.4501
2002-07-09,1.4411
2002-07-10,-3.6212
2002-07-11,-0.1445
2002-07-12,-0.8683
2002-07-15,-0.7299
2002-07-16,2.0588
2002-07-17,-1.7290999999999999
2002-07-18,-8.2111
2002-07-19,2.8754
2002-07-22,-2.4534000000000002
2002-07-23,8.405
2002-07-24,8.37
2002-07-25,1.4363000000000001
2002-07-26,-3.1793
2002-07-29,5.1325
2002-07-30,3.4121
2002-07-31,-1.0152
2002-08-01,-0.3846
2002-08-02,-2.7799
2002-08-05,-6.5925
2002-08-06,1.1621
2002-08-07,2.2976
2002-08-08,2.4377
2002-08-09,1.0428
2002-08-12,-3.6782
2002-08-13,-3.022
2002-08-14,2.2663
2002-08-15,2.7701000000000002
2002-08-16,0.0809
2002-08-19,-2.3701
2002-08-20,-2.4828
2002-08-21,0.6789
2002-08-22,0.5901
2002-08-23,-0.6983
2002-08-26,0.2813
2002-08-27,-0.3927
2002-08-28,-3.5708
2002-08-29,0.4399
2002-08-30,1.8978000000000002
2002-09-03,0.0
2002-09-04,-1.7479
2002-09-05,0.3791
2002-09-06,4.2998
2002-09-09,-1.1142
2002-09-10,0.2817
2002-09-11,1.1236
2002-09-12,2.7778
2002-09-13,2.7027
2002-09-16,-0.4211
2002-09-17,-1.4271
2002-09-18,1.3136999999999999
2002-09-19,0.2382
2002-09-20,-0.5808
2002-09-23,-0.4249
2002-09-24,-3.2267
2002-09-25,1.736
2002-09-26,1.3001
2002-09-27,-0.2674
2002-09-30,1.3136999999999999
2002-10-01,2.5667999999999997
2002-10-02,-3.2766
2002-10-03,1.9472
2002-10-04,1.8838
2002-10-07,-0.3595
2002-10-08,-0.5155
2002-10-09,-0.3886
2002-10-10,6.3719
2002-10-11,3.912
2002-10-14,-1.7647
2002-10-15,2.8263
2002-10-16,0.0
2002-10-17,-0.7454
2002-10-18,0.2112
2002-10-21,0.9368
2002-10-22,-1.7401
2002-10-23,-0.8028
2002-10-24,1.7139
2002-10-25,1.1935
2002-10-28,-5.1804
2002-10-29,-0.2439
2002-10-30,-0.7335
2002-10-31,0.9852
2002-11-01,3.0488
2002-11-04,1.0178
2002-11-05,-2.8819
2002-11-06,-0.8444
2002-11-07,-2.6764
2002-11-08,-1.05
2002-11-11,-1.4654
2002-11-12,-0.2051
2002-11-13,-0.7451
2002-11-14,-0.7507
2002-11-15,4.5123
2002-11-18,-1.697
2002-11-19,2.4626
2002-11-20,-0.9415
2002-11-21,-1.2756
2002-11-22,1.3428
2002-11-25,-0.425
2002-11-26,2.5609
2002-11-27,-0.2644
2002-11-29,0.3695
2002-12-02,1.1288
2002-12-03,-0.2912
2002-12-04,-1.4359
2002-12-05,0.2963
2002-12-06,-1.2802
2002-12-09,-1.1721
2002-12-10,2.5738
2002-12-11,1.0332
2002-12-12,-1.5096
2002-12-13,-0.7417
2002-12-16,0.0249
2002-12-17,-1.4442
2002-12-18,0.2274
2002-12-19,-1.3108
2002-12-20,0.613
2002-12-23,1.904
2002-12-24,0.7723
2002-12-26,-1.2114
2002-12-27,-0.6757
2002-12-30,0.7811
2002-12-31,-1.0
2003-01-02,0.4798
2003-01-03,1.4074
2003-01-06,1.0657
2003-01-07,-1.692
2003-01-08,0.5488
2003-01-09,-0.8683
2003-01-10,1.1512
2003-01-13,-4.4532
2003-01-14,-1.1652
2003-01-15,-2.0173
2003-01-16,-0.9358
2003-01-17,3.4008
2003-01-21,-0.8092
2003-01-22,-0.1842
2003-01-23,0.1318
2003-01-24,-2.9753
2003-01-27,0.2985
2003-01-28,3.1115
2003-01-29,2.1517
2003-01-30,0.2312
2003-01-31,0.6407
2003-02-03,0.331
2003-02-04,-1.3959
2003-02-05,3.4749
2003-02-06,-2.6616999999999997
2003-02-07,-0.7156
2003-02-10,-0.3346
2003-02-11,2.6601
2003-02-12,-1.4591
2003-02-13,0.2042
2003-02-14,-0.8917
2003-02-18,-0.4113
2003-02-19,-0.6711
2003-02-20,0.078
2003-02-21,-0.2337
2003-02-24,-1.7439
2003-02-25,-2.0397
2003-02-26,-2.9205
2003-02-27,1.9499
2003-02-28,1.7284000000000002
2003-03-03,0.3236
2003-03-04,-0.8065
2003-03-05,0.5962
2003-03-06,-0.2963
2003-03-07,-0.3783
2003-03-10,-3.987
2003-03-11,-1.1017
2003-03-12,-1.7424
2003-03-13,5.814
2003-03-14,0.8791
2003-03-17,0.4085
2003-03-18,-1.2747
2003-03-19,2.6923
2003-03-20,0.1873
2003-03-21,4.9399
2003-03-24,-4.8346
2003-03-25,1.0695000000000001
2003-03-26,1.8782999999999999
2003-03-27,0.4934
2003-03-28,2.9974
2003-03-31,0.4767
2003-04-01,0.4744
2003-04-02,-0.4225
2003-04-03,0.8236
2003-04-04,1.6089
2003-04-07,-0.0487
2003-04-08,-0.6824
2003-04-09,0.4417
2003-04-10,0.3176
2003-04-11,-0.341
2003-04-14,1.5885
2003-04-15,3.2235
2003-04-16,-0.4195
2003-04-17,-1.4744
2003-04-21,-0.095
2003-04-22,7.7984
2003-04-23,0.0441
2003-04-24,-1.3448
2003-04-25,0.1788
2003-04-28,-1.0707
2003-04-29,-0.2255
2003-04-30,0.0904
2003-05-01,1.5805
2003-05-02,2.2449
2003-05-05,2.0217
2003-05-06,-0.9163
2003-05-07,-2.2796
2003-05-08,0.022
2003-05-09,0.5501
2003-05-12,-0.0219
2003-05-13,-0.5034
2003-05-14,-0.264
2003-05-15,-0.8161
2003-05-16,2.068
2003-05-19,-1.1547
2003-05-20,0.1763
2003-05-21,-2.8163
2003-05-22,-0.0453
2003-05-23,-0.7928
2003-05-27,-0.7534
2003-05-28,-1.0812
2003-05-29,0.6977
2003-05-30,3.5921
2003-06-02,1.6779
2003-06-03,-0.9681
2003-06-04,0.2666
2003-06-05,0.8199
2003-06-06,0.1319
2003-06-09,-1.2291
2003-06-10,0.1111
2003-06-11,2.2862999999999998
2003-06-12,-0.1736
2003-06-13,-1.9565000000000001
2003-06-16,3.7916
2003-06-17,-0.2777
2003-06-18,-0.5356
2003-06-19,-0.6677
2003-06-20,-0.3686
2003-06-23,-1.197
2003-06-24,1.674
2003-06-25,-0.8016
2003-06-26,-0.2184
2003-06-27,-0.4158
2003-06-30,0.044
2003-07-01,1.8453
2003-07-02,1.2079
2003-07-03,0.9165
2003-07-07,-0.887
2003-07-08,0.0426
2003-07-09,0.1278
2003-07-10,-0.6594
2003-07-11,0.4283
2003-07-14,3.8166
2003-07-15,-1.0064
2003-07-16,-0.0415
2003-07-17,-1.4114
2003-07-18,1.1368
2003-07-21,0.0416
2003-07-22,-0.541
2003-07-23,-10.3556
2003-07-24,-1.5169000000000001
2003-07-25,-1.019
2003-07-28,1.9870999999999999
2003-07-29,0.7512
2003-07-30,-0.3728
2003-07-31,-0.3976
2003-08-01,1.6200999999999999
2003-08-04,-1.4556
2003-08-05,-0.6565
2003-08-06,0.472
2003-08-07,-0.3289
2003-08-08,3.2053
2003-08-11,-0.1827
2003-08-12,0.6635
2003-08-13,0.7045
2003-08-14,-0.8125
2003-08-15,0.0
2003-08-18,-1.1832
2003-08-19,-0.944
2003-08-20,0.0465
2003-08-21,-0.9061
2003-08-22,-0.8206
2003-08-25,-1.2057
2003-08-26,1.1486
2003-08-27,-1.1118999999999999
2003-08-28,-1.5550000000000002
2003-08-29,1.5796000000000001
2003-09-02,1.7943
2003-09-03,1.1985999999999999
2003-09-04,0.3019
2003-09-05,-1.0651
2003-09-08,1.685
2003-09-09,-0.5543
2003-09-10,-1.0683
2003-09-11,1.0329
2003-09-12,-2.4164
2003-09-15,0.0476
2003-09-16,3.5459
2003-09-17,-0.5746
2003-09-18,3.4674
2003-09-19,0.5362
2003-09-22,-1.7332999999999998
2003-09-23,1.3115999999999999
2003-09-24,-1.2277
2003-09-25,1.1073
2003-09-26,0.1341
2003-09-29,1.3616
2003-09-30,0.4845
2003-10-01,1.9505
2003-10-02,0.9888
2003-10-03,-0.3193
2003-10-06,-1.2599
2003-10-07,-0.6704
2003-10-08,-0.6749
2003-10-09,-1.2275
2003-10-10,0.6658
2003-10-13,1.5211999999999999
2003-10-14,1.5417999999999998
2003-10-15,-0.2994
2003-10-16,0.2145
2003-10-17,-0.7705
2003-10-20,-0.0863
2003-10-21,1.7487
2003-10-22,-1.1245
2003-10-23,0.7511
2003-10-24,-2.5559
2003-10-27,-0.5246
2003-10-28,-1.1426
2003-10-29,-0.5557
2003-10-30,-0.6482
2003-10-31,1.1924
2003-11-03,-0.0889
2003-11-04,0.6676
2003-11-05,1.1273
2003-11-06,0.5464
2003-11-07,-0.1087
2003-11-10,-0.5658
2003-11-11,-0.0875
2003-11-12,0.7229
2003-11-13,1.3267
2003-11-14,-0.3005
2003-11-17,-0.409
2003-11-18,0.4323
2003-11-19,0.043
2003-11-20,-0.9251
2003-11-21,-0.1086
2003-11-24,1.413
2003-11-25,-0.4502
2003-11-26,2.261
2003-11-28,0.9897
2003-12-01,1.397
2003-12-02,0.9665
2003-12-03,-2.1385
2003-12-04,0.0209
2003-12-05,-0.4383
2003-12-08,0.5241
2003-12-09,-1.147
2003-12-10,-1.1392
2003-12-11,0.4908
2003-12-12,0.5734
2003-12-15,-1.5625
2003-12-16,-0.3432
2003-12-17,-1.0547
2003-12-18,1.4792
2003-12-19,2.0579
2003-12-22,0.6091
2003-12-23,0.4175
2003-12-24,0.6237
2003-12-26,-0.5992
2003-12-29,1.3719000000000001
2003-12-30,1.1893
2003-12-31,-0.6079
2004-01-02,1.1009
2004-01-05,-0.8873
2004-01-06,-1.2208
2004-01-07,-0.0824
2004-01-08,0.3092
2004-01-09,0.6165
2004-01-12,2.1855
2004-01-13,0.1399
2004-01-14,0.519
2004-01-15,0.7347
2004-01-16,0.8476
2004-01-20,-1.1923
2004-01-21,1.2661
2004-01-22,-0.4688
2004-01-23,0.0589
2004-01-26,-0.1962
2004-01-27,0.3931
2004-01-28,-1.7424
2004-01-29,-0.2789
2004-01-30,3.017
2004-02-02,0.2521
2004-02-03,0.2902
2004-02-04,-0.598
2004-02-05,-1.5331000000000001
2004-02-06,-0.0788
2004-02-09,-0.4536
2004-02-10,-0.0198
2004-02-11,-0.654
2004-02-12,-0.0798
2004-02-13,1.4773
2004-02-17,2.6756
2004-02-18,-1.4179
2004-02-19,-0.2527
2004-02-20,-0.3313
2004-02-23,-0.2933
2004-02-24,0.1373
2004-02-25,0.0783
2004-02-26,1.8392
2004-02-27,1.7290999999999999
2004-03-01,2.5873
2004-03-02,-0.4786
2004-03-03,1.4983
2004-03-04,-0.3827
2004-03-05,0.2927
2004-03-08,0.2197
2004-03-09,-2.137
2004-03-10,0.2986
2004-03-11,0.2047
2004-03-12,0.0186
2004-03-15,-1.0397
2004-03-16,-0.7505
2004-03-17,1.2287
2004-03-18,0.0187
2004-03-19,1.0829
2004-03-22,-1.7362
2004-03-23,-1.5977000000000001
2004-03-24,-0.936
2004-03-25,0.0771
2004-03-26,0.6744
2004-03-29,0.2105
2004-03-30,-0.3438
2004-03-31,-0.345
2004-04-01,0.8269
2004-04-02,2.0408
2004-04-05,2.6168
2004-04-06,2.0765
2004-04-07,0.5353
2004-04-08,-0.1065
2004-04-12,-2.1855
2004-04-13,-0.218
2004-04-14,-0.1456
2004-04-15,1.0392
2004-04-16,0.3789
2004-04-19,-0.7909
2004-04-20,-4.2218
2004-04-21,-0.681
2004-04-22,1.581
2004-04-23,1.4251
2004-04-26,-1.0352999999999999
2004-04-27,0.9154
2004-04-28,-1.7031
2004-04-29,-0.3013
2004-04-30,-0.4722
2004-05-03,-0.8161
2004-05-04,-1.2821
2004-05-05,2.1516
2004-05-06,-0.1898
2004-05-07,-2.2053
2004-05-10,-0.8554
2004-05-11,-0.5882
2004-05-12,-0.4142
2004-05-13,0.0198
2004-05-14,-0.6139
2004-05-17,-0.6974
2004-05-18,-0.5217
2004-05-19,-1.2707
2004-05-20,-0.3064
2004-05-21,2.1516
2004-05-24,0.8425
2004-05-25,1.8898000000000001
