ticker,JACK US Equity
2000-05-22,-1.937
2000-05-23,0.2469
2000-05-24,1.2315
2000-05-25,-2.9196999999999997
2000-05-26,-1.0025
2000-05-30,1.7722
2000-05-31,-1.2438
2000-06-01,0.2519
2000-06-02,3.7688
2000-06-05,-2.1792
2000-06-06,-2.9703
2000-06-07,2.2959
2000-06-08,-0.2494
2000-06-09,-0.25
2000-06-12,-3.0075
2000-06-13,4.3928
2000-06-14,0.0
2000-06-15,1.2376
2000-06-16,-0.2445
2000-06-19,-0.2451
2000-06-20,-1.4742
2000-06-21,-1.7456
2000-06-22,-4.0609
2000-06-23,1.3228
2000-06-26,1.3054999999999999
2000-06-27,-2.3196
2000-06-28,4.4855
2000-06-29,1.5152
2000-06-30,-1.9279
2000-07-03,-0.3171
2000-07-05,-0.7634
2000-07-06,1.5385
2000-07-07,5.0505
2000-07-10,-0.4808
2000-07-11,0.2415
2000-07-12,0.7229
2000-07-13,2.8708
2000-07-14,-0.9302
2000-07-17,-1.6432
2000-07-18,-1.6705999999999999
2000-07-19,-0.9709
2000-07-20,3.4314
2000-07-21,-2.8436
2000-07-24,0.4878
2000-07-25,0.7282
2000-07-26,0.241
2000-07-27,-1.9231
2000-07-28,-3.6765
2000-07-31,-12.7226
2000-08-01,4.6647
2000-08-02,2.507
2000-08-03,-1.3587
2000-08-04,2.7548
2000-08-07,1.8767
2000-08-08,1.3158
2000-08-09,-0.5195
2000-08-10,1.0444
2000-08-11,2.3256
2000-08-14,0.0
2000-08-15,-2.7778
2000-08-16,-3.1169000000000002
2000-08-17,-2.681
2000-08-18,0.2755
2000-08-21,4.6703
2000-08-22,-2.3622
2000-08-23,-1.0753
2000-08-24,0.0
2000-08-25,0.0
2000-08-28,-1.6303999999999998
2000-08-29,-0.5525
2000-08-30,-0.2778
2000-08-31,-1.6713
2000-09-01,-1.4163999999999999
2000-09-05,-4.023
2000-09-06,1.7964
2000-09-07,-1.1764999999999999
2000-09-08,-1.4881
2000-09-11,0.0
2000-09-12,1.2085
2000-09-13,1.194
2000-09-14,0.0
2000-09-15,0.885
2000-09-18,0.0
2000-09-19,-2.0468
2000-09-20,0.2985
2000-09-21,0.0
2000-09-22,1.4881
2000-09-25,-2.0528
2000-09-26,-1.7964
2000-09-27,-2.439
2000-09-28,9.6875
2000-09-29,-2.2792
2000-10-02,0.0
2000-10-03,-2.9154999999999998
2000-10-04,1.2012
2000-10-05,-0.2967
2000-10-06,-0.8929
2000-10-09,0.9009
2000-10-10,-1.4881
2000-10-11,-0.9063
2000-10-12,-2.1341
2000-10-13,5.9190000000000005
2000-10-16,1.1764999999999999
2000-10-17,-2.6163
2000-10-18,0.597
2000-10-19,0.5935
2000-10-20,2.3599
2000-10-23,1.4409
2000-10-24,0.8523
2000-10-25,-0.2817
2000-10-26,-0.565
2000-10-27,3.4091
2000-10-30,1.3736
2000-10-31,6.2331
2000-11-01,0.0
2000-11-02,0.5102
2000-11-03,2.7919
2000-11-06,0.7407
2000-11-07,0.2451
2000-11-08,1.7115
2000-11-09,0.9615
2000-11-10,-0.9524
2000-11-13,2.6442
2000-11-14,0.2342
2000-11-15,0.9346
2000-11-16,-1.8519
2000-11-17,2.1226
2000-11-20,1.1547
2000-11-21,-2.0548
2000-11-22,0.0
2000-11-24,3.2634
2000-11-27,-2.2573
2000-11-28,-0.2309
2000-11-29,0.9259
2000-11-30,-0.9174
2000-12-01,1.8519
2000-12-04,-2.9545
2000-12-05,4.918
2000-12-06,2.2321
2000-12-07,1.0917
2000-12-08,2.3758
2000-12-11,3.1646
2000-12-12,-1.8405
2000-12-13,-1.0417
2000-12-14,1.8947
2000-12-15,-2.2727
2000-12-18,0.6342
2000-12-19,-1.0504
2000-12-20,-3.6093
2000-12-21,-0.8811
2000-12-22,-0.2222
2000-12-26,2.0045
2000-12-27,4.8035
2000-12-28,-1.875
2000-12-29,0.0
2001-01-02,-5.0955
2001-01-03,3.3557
2001-01-04,0.6494
2001-01-05,-2.5806
2001-01-08,3.7528
2001-01-09,-4.4681
2001-01-10,1.5590000000000002
2001-01-11,-2.193
2001-01-12,2.0179
2001-01-16,0.0
2001-01-17,1.3187
2001-01-18,-0.6508
2001-01-19,-0.655
2001-01-22,1.5385
2001-01-23,1.9481000000000002
2001-01-24,-1.4862
2001-01-25,-3.4483
2001-01-26,-4.0179
2001-01-29,3.814
2001-01-30,0.0
2001-01-31,0.3584
2001-02-01,-2.4643
2001-02-02,-5.7122
2001-02-05,0.5825
2001-02-06,1.8919000000000001
2001-02-07,3.4483
2001-02-08,-0.7326
2001-02-09,0.369
2001-02-12,2.7574
2001-02-13,0.5009
2001-02-14,5.0196
2001-02-15,-0.678
2001-02-16,-2.0478
2001-02-20,-0.1742
2001-02-21,-2.2688
2001-02-22,1.4285999999999999
2001-02-23,1.5845
2001-02-26,3.6395
2001-02-27,0.5017
2001-02-28,-0.7654
2001-03-01,1.0396
2001-03-02,0.8961
2001-03-05,0.6579
2001-03-06,1.6993
2001-03-07,2.0244
2001-03-08,-1.4173
2001-03-09,0.3195
2001-03-12,-2.4204
2001-03-13,-2.0888
2001-03-14,-6.0667
2001-03-15,-0.8517
2001-03-16,0.5727
2001-03-19,2.669
2001-03-20,0.312
2001-03-21,-2.3497
2001-03-22,-3.7509
2001-03-23,4.1176
2001-03-26,0.6356
2001-03-27,1.0175
2001-03-28,-1.702
2001-03-29,4.7703
2001-03-30,1.0118
2001-04-02,0.5342
2001-04-03,-11.3584
2001-04-04,-3.5219
2001-04-05,-2.5243
2001-04-06,-2.5498
2001-04-09,1.1856
2001-04-10,1.4141
2001-04-11,-0.6773
2001-04-12,-0.9226
2001-04-16,-0.8097
2001-04-17,0.0
2001-04-18,4.1224
2001-04-19,2.7048
2001-04-20,-0.3817
2001-04-23,-2.2989
2001-04-24,0.3922
2001-04-25,1.2891
2001-04-26,0.27
2001-04-27,-0.1154
2001-04-30,1.9253
2001-05-01,-1.3978
2001-05-02,0.0766
2001-05-03,-3.7136
2001-05-04,0.5567
2001-05-07,-1.1467
2001-05-08,-0.6
2001-05-09,1.2072
2001-05-10,-0.3976
2001-05-11,0.2395
2001-05-14,-0.4381
2001-05-15,-0.48
2001-05-16,0.4019
2001-05-17,-1.5211999999999999
2001-05-18,0.8537
2001-05-21,-0.0403
2001-05-22,2.621
2001-05-23,-0.4322
2001-05-24,0.7893
2001-05-25,2.2709
2001-05-29,-0.1914
2001-05-30,-0.0767
2001-05-31,-1.5354999999999999
2001-06-01,-3.5088
2001-06-04,-0.404
2001-06-05,1.3387
2001-06-06,-1.9215
2001-06-07,1.1429
2001-06-08,0.8071
2001-06-11,-0.1201
2001-06-12,-0.7214
2001-06-13,0.2826
2001-06-14,-1.4895
2001-06-15,-1.9207
2001-06-18,0.625
2001-06-19,0.4141
2001-06-20,-1.4021
2001-06-21,1.2965
2001-06-22,0.0826
2001-06-25,4.2079
2001-06-26,-0.7126
2001-06-27,0.5981
2001-06-28,2.6159
2001-06-29,0.8111
2001-07-02,-0.9195
2001-07-03,-0.8121
2001-07-05,-0.039
2001-07-06,0.507
2001-07-09,-0.6597
2001-07-10,-0.1953
2001-07-11,0.1174
2001-07-12,2.0328
2001-07-13,0.8812
2001-07-16,1.5572
2001-07-17,1.7203
2001-07-18,-1.0662
2001-07-19,0.3716
2001-07-20,1.9252
2001-07-23,2.5427
2001-07-24,0.0354
2001-07-25,-1.0269
2001-07-26,-0.4651
2001-07-27,-3.0194
2001-07-30,2.3351
2001-07-31,2.6802
2001-08-01,4.9383
2001-08-02,1.1092
2001-08-03,0.8976
2001-08-06,-0.2965
2001-08-07,-1.0245
2001-08-08,4.0401
2001-08-09,-1.3158
2001-08-10,-0.1626
2001-08-13,2.0521
2001-08-14,1.2129
2001-08-15,0.9145
2001-08-16,2.3438
2001-08-17,-1.4962
2001-08-20,3.0998
2001-08-21,-0.7817
2001-08-22,-2.0606
2001-08-23,-1.2067
2001-08-24,2.2862999999999998
2001-08-27,0.3368
2001-08-28,-0.0305
2001-08-29,-0.6716
2001-08-30,-0.5224
2001-08-31,1.5755
2001-09-04,2.0073
2001-09-05,1.3715
2001-09-06,-6.4118
2001-09-07,-1.697
2001-09-10,-4.3798
2001-09-17,-5.55
2001-09-18,0.885
2001-09-19,0.0
2001-09-20,-2.1053
2001-09-21,-4.8387
2001-09-24,3.7664999999999997
2001-09-25,3.0853
2001-09-26,-2.1127
2001-09-27,-3.3453
2001-09-28,4.2054
2001-10-01,-17.8571
2001-10-02,3.4783
2001-10-03,-1.5966
2001-10-04,2.69
2001-10-05,-0.499
2001-10-08,-1.0447
2001-10-09,-2.027
2001-10-10,-0.8621
2001-10-11,3.5217
2001-10-12,-0.966
2001-10-15,1.4419
2001-10-16,0.1254
2001-10-17,-0.3758
2001-10-18,0.4191
2001-10-19,0.7095
2001-10-22,-0.0829
2001-10-23,-0.4562
2001-10-24,-0.2917
2001-10-25,0.7104
2001-10-26,2.4481
2001-10-29,0.0405
2001-10-30,-3.1579
2001-10-31,2.8428
2001-11-01,1.626
2001-11-02,-0.8
2001-11-05,1.2097
2001-11-06,-2.3904
2001-11-07,0.6122
2001-11-08,1.4199
2001-11-09,2.32
2001-11-12,-1.2901
2001-11-13,1.5842
2001-11-14,3.1189
2001-11-15,0.9452
2001-11-16,-0.1873
2001-11-19,3.0019
2001-11-20,1.6758
2001-11-21,-0.0717
2001-11-23,0.3944
2001-11-26,-0.1429
2001-11-27,-4.0415
2001-11-28,-4.3981
2001-11-29,0.9747
2001-11-30,-0.0772
2001-12-03,-1.4297
2001-12-04,-0.6272
2001-12-05,4.1026
2001-12-06,0.0758
2001-12-07,0.3786
2001-12-10,0.3395
2001-12-11,0.6015
2001-12-12,-0.299
2001-12-13,-0.3748
2001-12-14,0.8277
2001-12-17,-0.3731
2001-12-18,1.4981
2001-12-19,-1.6604999999999999
2001-12-20,0.1876
2001-12-21,0.3745
2001-12-24,1.8657
2001-12-26,0.1832
2001-12-27,-0.8044
2001-12-28,1.4744
2001-12-31,0.0363
2002-01-02,-0.0363
2002-01-03,1.3439999999999999
2002-01-04,-3.871
2002-01-07,-0.2237
2002-01-08,1.6442
2002-01-09,-1.6543999999999999
2002-01-10,1.4205999999999999
2002-01-11,-0.5529
2002-01-14,1.0378
2002-01-15,1.6508
2002-01-16,-2.4901
2002-01-17,0.7772
2002-01-18,-1.5791
2002-01-22,-3.5448
2002-01-23,1.5474
2002-01-24,2.2095
2002-01-25,-1.9381
2002-01-28,2.3565
2002-01-29,-0.6684
2002-01-30,2.6542
2002-01-31,1.9665
2002-02-01,-1.0714
2002-02-04,-1.2274
2002-02-05,0.1462
2002-02-06,-1.3504
2002-02-07,-3.0707
2002-02-08,0.9542
2002-02-11,0.189
2002-02-12,-1.5093999999999999
2002-02-13,10.3448
2002-02-14,-2.0139
2002-02-15,-0.2835
2002-02-19,-0.9595
2002-02-20,0.5741
2002-02-21,-0.2141
2002-02-22,2.0737
2002-02-25,0.8406
2002-02-26,-2.7439999999999998
2002-02-27,0.4286
2002-02-28,1.1735
2002-03-01,1.2302
2002-03-04,-0.1736
2002-03-05,2.3304
2002-03-06,2.9232
2002-03-07,-0.3303
2002-03-08,-1.8224
2002-03-11,-1.1137
2002-03-12,-2.116
2002-03-13,-0.4184
2002-03-14,4.0616
2002-03-15,0.3365
2002-03-18,1.1402
2002-03-19,1.7905
2002-03-20,-1.7915
2002-03-21,0.398
2002-03-22,-2.2795
2002-03-25,-1.5213
2002-03-26,2.1627
2002-03-27,0.4704
2002-03-28,-0.8361
2002-04-01,0.0675
2002-04-02,2.7974
2002-04-03,-1.4754
2002-04-04,0.6656
2002-04-05,0.7934
2002-04-08,0.6888
2002-04-09,0.4235
2002-04-10,1.1353
2002-04-11,1.2829
2002-04-12,0.6333
2002-04-15,-0.9755
2002-04-16,0.0318
2002-04-17,-0.3812
2002-04-18,-0.1276
2002-04-19,0.2554
2002-04-22,0.6688
2002-04-23,0.1265
2002-04-24,-0.6319
2002-04-25,0.4769
2002-04-26,0.0
2002-04-29,0.9494
2002-04-30,0.094
2002-05-01,0.0626
2002-05-02,1.8466
2002-05-03,0.338
2002-05-06,-2.3890000000000002
2002-05-07,2.3533
2002-05-08,1.1649
2002-05-09,0.3333
2002-05-10,1.0571
2002-05-13,1.0161
2002-05-14,0.5917
2002-05-15,-1.5
2002-05-16,-0.2687
2002-05-17,-0.8982
2002-05-20,0.1511
2002-05-21,-1.3273
2002-05-22,-1.5592000000000001
2002-05-23,0.5901
2002-05-24,-0.5866
2002-05-28,-0.6211
2002-05-29,0.7813
2002-05-30,-0.8372
2002-05-31,0.9694
2002-06-03,-1.4865
2002-06-04,0.6916
2002-06-05,1.0303
2002-06-06,1.2052
2002-06-07,-0.7634
2002-06-10,-0.4
2002-06-11,0.4325
2002-06-12,-0.3691
2002-06-13,-0.2161
2002-06-14,-2.1658
2002-06-17,2.5617
2002-06-18,0.2775
2002-06-19,2.2448
2002-06-20,-0.5113
2002-06-21,-0.5441
2002-06-24,-2.0061
2002-06-25,-1.2097
2002-06-26,-1.2559
2002-06-27,0.6359
2002-06-28,0.4739
2002-07-01,-2.9874
2002-07-02,-2.7553
2002-07-03,-2.7
2002-07-05,1.987
2002-07-08,-0.739
2002-07-09,-2.132
2002-07-10,-2.6625
2002-07-11,-0.8881
2002-07-12,-0.3584
2002-07-15,-2.518
2002-07-16,-0.369
2002-07-17,1.8519
2002-07-18,-1.0909
2002-07-19,-0.3676
2002-07-22,-4.9815000000000005
2002-07-23,1.0485
2002-07-24,3.7663
2002-07-25,0.0
2002-07-26,2.963
2002-07-29,5.9353
2002-07-30,-3.5654
2002-07-31,-2.4648
2002-08-01,0.0722
2002-08-02,-6.2049
2002-08-05,2.1154
2002-08-06,2.8249
2002-08-07,0.4029
2002-08-08,1.2404
2002-08-09,2.991
2002-08-12,-0.105
2002-08-13,-3.7128
2002-08-14,1.4915
2002-08-15,4.4803
2002-08-16,-1.3378999999999999
2002-08-19,1.7038
2002-08-20,-3.9316
2002-08-21,0.4626
2002-08-22,1.5939999999999999
2002-08-23,-1.046
2002-08-26,-0.1057
2002-08-27,-0.0353
2002-08-28,-0.741
2002-08-29,2.915
2002-08-30,-2.418
2002-09-03,-3.7168
2002-09-04,2.2059
2002-09-05,-2.518
2002-09-06,1.845
2002-09-09,-1.4493
2002-09-10,-9.375
2002-09-11,-0.2028
2002-09-12,-5.8943
2002-09-13,2.5486
2002-09-16,-1.011
2002-09-17,-5.3191
2002-09-18,5.9775
2002-09-19,-1.2723
2002-09-20,1.0309
2002-09-23,-2.8486000000000002
2002-09-24,-2.6696
2002-09-25,1.5288
2002-09-26,0.8857
2002-09-27,-1.8437000000000001
2002-09-30,1.9678
2002-10-01,0.7895
2002-10-02,-2.6545
2002-10-03,-1.7881
2002-10-04,-3.7324
2002-10-07,0.0
2002-10-08,-0.2837
2002-10-09,-3.5088
2002-10-10,-4.6683
2002-10-11,3.9175
2002-10-14,3.8194
2002-10-15,1.3856
2002-10-16,-5.5137
2002-10-17,3.4913
2002-10-18,1.2048
2002-10-21,3.0952
2002-10-22,-1.7551999999999999
2002-10-23,2.3507
2002-10-24,-0.3215
2002-10-25,1.0138
2002-10-28,-0.0912
2002-10-29,1.1416
2002-10-30,-0.6772
2002-10-31,-1.4091
2002-11-01,1.4292
2002-11-04,0.5
2002-11-05,-0.3166
2002-11-06,1.6334
2002-11-07,-2.7679
2002-11-08,-3.8108
2002-11-11,-0.9547
2002-11-12,-2.0241
2002-11-13,-1.6232
2002-11-14,0.45
2002-11-15,1.3937
2002-11-18,-1.5709
2002-11-19,0.5985
2002-11-20,1.3881999999999999
2002-11-21,1.7115
2002-11-22,-0.1923
2002-11-25,-3.0347
2002-11-26,0.4968
2002-11-27,0.7909
2002-11-29,-1.3242
2002-12-02,0.2982
2002-12-03,-2.3786
2002-12-04,-1.4213
2002-12-05,-0.6179
2002-12-06,-0.1036
2002-12-09,-0.4149
2002-12-10,1.9271
2002-12-11,-0.8687
2002-12-12,3.1959
2002-12-13,-2.4476
2002-12-16,3.2258
2002-12-17,-0.496
2002-12-18,0.4985
2002-12-19,-19.9405
2002-12-20,1.9207
2002-12-23,2.9787
2002-12-24,0.4723
2002-12-26,-0.8813
2002-12-27,0.2371
2002-12-30,0.5322
2002-12-31,1.7059
2003-01-02,0.347
2003-01-03,-0.8646
2003-01-06,2.5581
2003-01-07,-2.1542
2003-01-08,-0.5214
2003-01-09,0.233
2003-01-10,1.3945
2003-01-13,-0.9742
2003-01-14,-0.9838
2003-01-15,0.526
2003-01-16,-1.5116
2003-01-17,-2.4793
2003-01-21,-0.6659
2003-01-22,-1.4625
2003-01-23,1.6078999999999999
2003-01-24,-0.913
2003-01-27,-0.3071
2003-01-28,-1.1091
2003-01-29,1.2461
2003-01-30,-0.8
2003-01-31,-0.1241
2003-02-03,0.4348
2003-02-04,-0.4947
2003-02-05,-1.4295
2003-02-06,-2.396
2003-02-07,-2.9716
2003-02-10,2.8628
2003-02-11,1.165
2003-02-12,-1.1516
2003-02-13,-0.9709
2003-02-14,0.4575
2003-02-18,0.0
2003-02-19,2.4723
2003-02-20,-2.2222
2003-02-21,2.7273
2003-02-24,-0.7585
2003-02-25,1.7833999999999999
2003-02-26,-0.9387
2003-02-27,4.801
2003-02-28,-0.4822
2003-03-03,1.8776000000000002
2003-03-04,-1.843
2003-03-05,-1.2114
2003-03-06,-1.5941
2003-03-07,1.5575999999999999
2003-03-10,-3.4969
2003-03-11,0.1271
2003-03-12,-1.0794
2003-03-13,7.5096
2003-03-14,0.4776
2003-03-17,4.3969
2003-03-18,-1.2521
2003-03-19,1.7867
2003-03-20,0.6229
2003-03-21,2.5324
2003-03-24,-2.3052
2003-03-25,0.5056
2003-03-26,0.1677
2003-03-27,0.4464
2003-03-28,1.2778
2003-03-31,-0.6583
2003-04-01,-2.2639
2003-04-02,0.565
2003-04-03,0.4494
2003-04-04,-1.4541
2003-04-07,1.9864000000000002
2003-04-08,-2.1146
2003-04-09,0.1137
2003-04-10,-0.2271
2003-04-11,0.2846
2003-04-14,2.6673999999999998
2003-04-15,-0.3317
2003-04-16,-1.553
2003-04-17,0.8451
2003-04-21,-0.5587
2003-04-22,-1.1236
2003-04-23,-1.4205
2003-04-24,-0.1729
2003-04-25,-1.5589
2003-04-28,4.0469
2003-04-29,0.8455
2003-04-30,-0.5031
2003-05-01,-2.809
2003-05-02,9.8266
2003-05-05,1.3684
2003-05-06,0.4673
2003-05-07,1.0853
2003-05-08,-0.2556
2003-05-09,1.5889
2003-05-12,1.8668
2003-05-13,0.3467
2003-05-14,4.541
2003-05-15,-0.7554
2003-05-16,-0.333
2003-05-19,-1.2888
2003-05-20,-2.4662
2003-05-21,-1.1403
2003-05-22,-0.2508
2003-05-23,0.3519
2003-05-27,2.3547000000000002
2003-05-28,1.2726
2003-05-29,1.4983
2003-05-30,0.0952
2003-06-02,-0.666
2003-06-03,-0.4789
2003-06-04,3.898
2003-06-05,-0.9727
2003-06-06,1.029
2003-06-09,-0.1389
2003-06-10,0.5563
2003-06-11,-0.4149
2003-06-12,1.0648
2003-06-13,-1.2368000000000001
2003-06-16,2.8757
2003-06-17,2.9757
2003-06-18,-0.613
2003-06-19,-0.3524
2003-06-20,-1.901
2003-06-23,-1.4421
2003-06-24,0.1372
2003-06-25,0.9132
2003-06-26,0.8145
2003-06-27,0.5835
2003-06-30,-0.4909
2003-07-01,-0.0448
2003-07-02,1.6151
2003-07-03,-2.0751
2003-07-07,3.5167
2003-07-08,1.5678999999999998
2003-07-09,1.2006999999999999
2003-07-10,-5.2966
2003-07-11,-0.8949
2003-07-14,0.4063
2003-07-15,-4.2266
2003-07-16,-0.4225
2003-07-17,-1.603
2003-07-18,2.252
2003-07-21,-2.9991
2003-07-22,-0.9179
2003-07-23,0.0975
2003-07-24,-0.8281
2003-07-25,0.9332
2003-07-28,-0.292
2003-07-29,2.1474
2003-07-30,1.29
2003-07-31,0.4717
2003-08-01,-2.2535
2003-08-04,-2.1134
2003-08-05,-0.5397
2003-08-06,1.5787
2003-08-07,-3.3511
2003-08-08,0.9548
2003-08-11,1.0951
2003-08-12,2.8064999999999998
2003-08-13,-0.7184
2003-08-14,-2.3155
2003-08-15,0.7407
2003-08-18,-0.049
2003-08-19,0.5395
2003-08-20,1.4634
2003-08-21,-0.7212
2003-08-22,-1.5495999999999999
2003-08-25,-0.3935
2003-08-26,0.9877
2003-08-27,2.1027
2003-08-28,-0.2395
2003-08-29,1.7283
2003-09-02,2.218
2003-09-03,-0.277
2003-09-04,2.4074
2003-09-05,0.5877
2003-09-08,-0.2247
2003-09-09,-0.2252
2003-09-10,-1.1287
2003-09-11,1.0959
2003-09-12,1.1743000000000001
2003-09-15,0.7143
2003-09-16,1.0195
2003-09-17,-12.8565
2003-09-18,-1.8127
2003-09-19,-3.8974
2003-09-22,-1.7076
2003-09-23,-0.6515
2003-09-24,-2.7321999999999997
2003-09-25,-1.1236
2003-09-26,-3.0114
2003-09-29,2.519
2003-09-30,1.7143000000000002
2003-10-01,1.1236
2003-10-02,0.0556
2003-10-03,-0.9994
2003-10-06,-1.5704
2003-10-07,2.5071
2003-10-08,-1.7788
2003-10-09,2.1505
2003-10-10,1.108
2003-10-13,0.274
2003-10-14,1.3660999999999999
2003-10-15,-0.2156
2003-10-16,0.9724
2003-10-17,-2.3542
2003-10-20,-0.1644
2003-10-21,-2.2503
2003-10-22,-1.1791
2003-10-23,1.4205
2003-10-24,-1.6806999999999999
2003-10-27,0.7977
2003-10-28,1.3567
2003-10-29,1.1154
2003-10-30,0.6067
2003-10-31,-0.2741
2003-11-03,2.9137
2003-11-04,0.4274
2003-11-05,0.266
2003-11-06,0.2653
2003-11-07,1.3757
2003-11-10,-0.8351
2003-11-11,0.4211
2003-11-12,4.7694
2003-11-13,1.4506999999999999
2003-11-14,-0.3945
2003-11-17,-1.6337000000000002
2003-11-18,0.9562
2003-11-19,-0.2991
2003-11-20,-1.25
2003-11-21,0.7595
2003-11-24,3.3166
2003-11-25,0.7782
2003-11-26,0.1448
2003-11-28,0.4819
2003-12-01,0.5276
2003-12-02,-1.0496
2003-12-03,-1.3982999999999999
2003-12-04,-1.4181
2003-12-05,-0.0496
2003-12-08,3.2754
2003-12-09,-1.2974999999999999
2003-12-10,0.925
2003-12-11,2.1225
2003-12-12,0.6613
2003-12-15,-0.9385
2003-12-16,-0.3316
2003-12-17,-1.7586
2003-12-18,2.806
2003-12-19,-1.7412
2003-12-22,3.2088
2003-12-23,2.0882
2003-12-24,-5.6364
2003-12-26,-0.2408
2003-12-29,3.7663
2003-12-30,1.2564
2003-12-31,-1.8382
2004-01-02,-0.0468
2004-01-05,2.2482
2004-01-06,5.5886
2004-01-07,-1.3449
2004-01-08,1.803
2004-01-09,-0.6911
2004-01-12,0.261
2004-01-13,-0.3471
2004-01-14,0.1306
2004-01-15,0.4348
2004-01-16,-0.4762
2004-01-20,1.9139
2004-01-21,1.4938
2004-01-22,-1.3035999999999999
2004-01-23,1.193
2004-01-26,1.1368
2004-01-27,-0.9575
2004-01-28,-1.4292
2004-01-29,1.2793
2004-01-30,1.0526
2004-02-02,-1.625
2004-02-03,0.4659
2004-02-04,-1.9393
2004-02-05,1.2468
2004-02-06,3.3546
2004-02-09,0.7395
2004-02-10,0.1223
2004-02-11,0.0
2004-02-12,-0.3259
2004-02-13,-0.8991
2004-02-17,0.6186
2004-02-18,5.9426
2004-02-19,-1.5087000000000002
2004-02-20,0.1571
2004-02-23,0.549
2004-02-24,-0.546
2004-02-25,-2.0
2004-02-26,0.04
2004-02-27,-0.52
2004-03-01,0.2413
2004-03-02,0.2808
2004-03-03,-0.16
2004-03-04,0.5609
2004-03-05,-0.4781
2004-03-08,0.3203
2004-03-09,-0.6784
2004-03-10,-2.9329
2004-03-11,-0.1242
2004-03-12,1.5333999999999999
2004-03-15,-1.1429
2004-03-16,-1.7341
2004-03-17,1.8908
2004-03-18,-1.5258
2004-03-19,-0.335
2004-03-22,-1.1764999999999999
2004-03-23,2.7636
2004-03-24,0.7861
2004-03-25,-0.5337
2004-03-26,-0.2476
2004-03-29,2.0273
2004-03-30,2.9603
2004-03-31,-1.6542
2004-04-01,15.4586
2004-04-02,0.1387
2004-04-05,-0.5542
2004-04-06,-0.2438
2004-04-07,0.4888
2004-04-08,-0.9729
2004-04-12,-0.2105
2004-04-13,-2.7426
2004-04-14,-2.5307
2004-04-15,-0.7789
2004-04-16,4.0
2004-04-19,-1.2581
2004-04-20,-1.3469
2004-04-21,-0.9594
2004-04-22,4.769
2004-04-23,-1.2447
2004-04-26,-0.7562
2004-04-27,-0.4717
2004-04-28,-0.5833
2004-04-29,-1.8335
2004-04-30,1.158
2004-05-03,0.6278
2004-05-04,-0.8807
2004-05-05,1.1477
2004-05-06,-0.366
2004-05-07,-4.4085
2004-05-10,2.0369
2004-05-11,1.6196000000000002
2004-05-12,0.8895
2004-05-13,-3.3431
2004-05-14,0.8362
2004-05-17,-0.4146
2004-05-18,2.0061
2004-05-19,-1.1874
2004-05-20,-0.2253
2004-05-21,0.5645
2004-05-24,2.4326
2004-05-25,2.9594
2004-05-26,-0.5323
2004-05-27,0.2497
