ticker,RHDCQ US Equity
2000-05-23,1.3559
2000-05-24,-1.0033
2000-05-25,-3.0405
2000-05-26,0.0
2000-05-30,1.3937
2000-05-31,1.7182
2000-06-01,4.3919
2000-06-02,-1.2945
2000-06-05,-0.3279
2000-06-06,-1.9737
2000-06-07,-2.0134
2000-06-08,-1.3699
2000-06-09,2.7778
2000-06-12,-1.3514
2000-06-13,4.1096
2000-06-14,-3.9474
2000-06-15,1.3699
2000-06-16,0.6757
2000-06-19,0.6711
2000-06-20,0.6667
2000-06-21,0.3311
2000-06-22,-3.6304
2000-06-23,1.0274
2000-06-26,0.339
2000-06-27,2.027
2000-06-28,1.6556
2000-06-29,-1.6287
2000-06-30,2.649
2000-07-03,-0.9677
2000-07-05,0.6515
2000-07-06,1.2945
2000-07-07,-0.9585
2000-07-10,-2.5806
2000-07-11,-0.9934
2000-07-12,0.0
2000-07-13,0.6689
2000-07-14,0.0
2000-07-17,-0.9967
2000-07-18,0.6711
2000-07-19,0.0
2000-07-20,2.3333
2000-07-21,-1.6287
2000-07-24,0.9934
2000-07-25,2.2951
2000-07-26,-0.641
2000-07-27,0.0
2000-07-28,1.9355
2000-07-31,1.5823
2000-08-01,1.8692
2000-08-02,-1.2232
2000-08-03,-1.2384
2000-08-04,0.3135
2000-08-07,0.3125
2000-08-08,1.5575999999999999
2000-08-09,0.6135
2000-08-10,-0.3049
2000-08-11,2.7523
2000-08-14,-1.4881
2000-08-15,-0.6042
2000-08-16,0.6079
2000-08-17,0.6042
2000-08-18,0.3003
2000-08-21,-0.2994
2000-08-22,-0.9009
2000-08-23,-2.1212
2000-08-24,1.548
2000-08-25,-1.8293
2000-08-28,0.0
2000-08-29,0.3106
2000-08-30,0.9288
2000-08-31,3.0675
2000-09-01,-1.1905000000000001
2000-09-05,-1.8072
2000-09-06,-0.3067
2000-09-07,1.8462
2000-09-08,3.3233
2000-09-11,-2.924
2000-09-12,2.4096
2000-09-13,2.3529
2000-09-14,-0.2874
2000-09-15,-2.0173
2000-09-18,-2.0588
2000-09-19,-1.5015
2000-09-20,-0.9146
2000-09-21,-0.6154
2000-09-22,-0.9288
2000-09-25,1.25
2000-09-26,3.0864
2000-09-27,2.0958
2000-09-28,2.346
2000-09-29,-3.1519
2000-10-02,-2.3669000000000002
2000-10-03,1.8182
2000-10-04,-0.2976
2000-10-05,-1.194
2000-10-06,0.0
2000-10-09,-3.3233
2000-10-10,-0.9375
2000-10-11,2.5237
2000-10-12,-1.5385
2000-10-13,1.875
2000-10-16,-0.3067
2000-10-17,-0.3077
2000-10-18,-1.2346
2000-10-19,0.9375
2000-10-20,-0.3096
2000-10-23,-0.9317
2000-10-24,0.0
2000-10-25,-0.627
2000-10-26,4.7318999999999996
2000-10-27,2.4096
2000-10-30,7.0588
2000-10-31,-0.5495
2000-11-01,-0.8287
2000-11-02,0.8357
2000-11-03,-1.3812
2000-11-06,0.0
2000-11-07,-0.5602
2000-11-08,0.2817
2000-11-09,-2.2472
2000-11-10,1.4368
2000-11-13,2.8329
2000-11-14,-0.8264
2000-11-15,0.8333
2000-11-16,-0.551
2000-11-17,0.277
2000-11-20,-0.8287
2000-11-21,0.8357
2000-11-22,-0.8287
2000-11-24,1.3928
2000-11-27,0.2747
2000-11-28,-1.9178
2000-11-29,0.0
2000-11-30,2.2346
2000-12-01,1.6393
2000-12-04,-1.3441
2000-12-05,1.9074
2000-12-06,-7.2193
2000-12-07,-0.8646
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,2.0349
2000-12-13,-1.4245
2000-12-14,-1.1561
2000-12-15,0.8772
2000-12-18,-0.2899
2000-12-19,2.3256
2000-12-20,1.9886
2000-12-21,0.0
2000-12-22,0.2786
2000-12-26,1.3889
2000-12-27,2.4657999999999998
2000-12-28,3.7433
2000-12-29,0.2577
2001-01-02,-4.6272
2001-01-03,0.5391
2001-01-04,0.5362
2001-01-05,-1.8667
2001-01-08,-0.5435
2001-01-09,1.0929
2001-01-10,8.1081
2001-01-11,3.0
2001-01-12,-2.4272
2001-01-16,1.99
2001-01-17,-1.2195
2001-01-18,2.4691
2001-01-19,-3.3735
2001-01-22,-0.2494
2001-01-23,-0.25
2001-01-24,-1.5038
2001-01-25,1.7812000000000001
2001-01-26,-1.25
2001-01-29,1.2253
2001-01-30,0.04
2001-01-31,-2.6
2001-02-01,1.5606
2001-02-02,0.7683
2001-02-05,1.4445999999999999
2001-02-06,-2.2943
2001-02-07,1.8218999999999999
2001-02-08,1.2724
2001-02-09,2.0024
2001-02-12,0.6159
2001-02-13,-0.7269
2001-02-14,-1.7726
2001-02-15,0.0392
2001-02-16,-0.3922
2001-02-20,4.7244
2001-02-21,3.3835
2001-02-22,-0.2909
2001-02-23,-1.8963999999999999
2001-02-26,2.2305
2001-02-27,-0.3273
2001-02-28,-0.0365
2001-03-01,0.7299
2001-03-02,2.7174
2001-03-05,0.7055
2001-03-06,1.2609
2001-03-07,-0.3805
2001-03-08,-2.0833
2001-03-09,-1.4184
2001-03-12,0.3597
2001-03-13,-0.3584
2001-03-14,-1.259
2001-03-15,-0.1821
2001-03-16,-3.4672
2001-03-19,5.2552
2001-03-20,-3.0172
2001-03-21,0.0
2001-03-22,2.5926
2001-03-23,1.444
2001-03-26,-0.5338
2001-03-27,1.2522
2001-03-28,-1.2367
2001-03-29,0.7156
2001-03-30,3.0195
2001-04-02,-4.1379
2001-04-03,-3.4173
2001-04-04,0.7449
2001-04-05,2.403
2001-04-06,-2.5271
2001-04-09,3.0
2001-04-10,-0.1438
2001-04-11,-4.2132
2001-04-12,1.6917
2001-04-16,1.2939
2001-04-17,-1.4599
2001-04-18,-2.5926
2001-04-19,-1.1407
2001-04-20,-2.2692
2001-04-23,0.9839
2001-04-24,1.7537
2001-04-25,4.9406
2001-04-26,3.4672
2001-04-27,0.6702
2001-04-30,-0.1402
2001-05-01,-0.386
2001-05-02,0.3875
2001-05-03,0.3509
2001-05-04,0.4895
2001-05-07,0.5567
2001-05-08,1.0035
2001-05-09,0.0343
2001-05-10,-0.8562
2001-05-11,0.1727
2001-05-14,-0.1724
2001-05-15,0.2418
2001-05-16,2.3432
2001-05-17,-2.1212
2001-05-18,-0.9288
2001-05-21,2.7778
2001-05-22,-1.3514
2001-05-23,-0.411
2001-05-24,2.4759
2001-05-25,-0.1678
2001-05-29,-1.8487
2001-05-30,-1.5068000000000001
2001-05-31,-0.904
2001-06-01,4.1404
2001-06-04,3.0997
2001-06-05,2.9412000000000003
2001-06-06,0.0635
2001-06-07,-0.5711
2001-06-08,0.1914
2001-06-11,-0.6051
2001-06-12,1.2496
2001-06-13,-0.1582
2001-06-14,-1.9017
2001-06-15,-1.4863
2001-06-18,-2.099
2001-06-19,0.1675
2001-06-20,0.1338
2001-06-21,0.4676
2001-06-22,-1.1303
2001-06-25,-1.2777
2001-06-26,2.1798
2001-06-27,0.3
2001-06-28,0.3656
2001-06-29,5.9603
2001-07-02,-1.4062999999999999
2001-07-03,-0.4754
2001-07-05,0.3185
2001-07-06,-1.4603
2001-07-09,-0.1933
2001-07-10,-1.2912
2001-07-11,-0.5886
2001-07-12,1.3816
2001-07-13,1.3952
2001-07-16,-0.608
2001-07-17,3.9923
2001-07-18,-3.87
2001-07-19,0.3221
2001-07-20,-1.1878
2001-07-23,-1.6894
2001-07-24,1.4870999999999999
2001-07-25,-0.2931
2001-07-26,0.0653
2001-07-27,0.0326
2001-07-30,-0.4241
2001-07-31,1.5727
2001-08-01,0.1935
2001-08-02,0.8371
2001-08-03,-0.5428
2001-08-06,-0.1926
2001-08-07,-0.4503
2001-08-08,-0.9693
2001-08-09,2.1207
2001-08-10,-0.0319
2001-08-13,1.3103
2001-08-14,-0.3155
2001-08-15,-1.8987
2001-08-16,0.5161
2001-08-17,-2.2786
2001-08-20,0.1642
2001-08-21,-1.9672
2001-08-22,1.6722000000000001
2001-08-23,-1.8420999999999998
2001-08-24,0.5362
2001-08-27,-1.6667
2001-08-28,0.0
2001-08-29,1.322
2001-08-30,-0.8029
2001-08-31,1.1804000000000001
2001-09-04,0.5333
2001-09-05,0.4642
2001-09-06,-3.6964
2001-09-07,-0.2742
2001-09-10,-0.5155
2001-09-17,-3.9724
2001-09-18,-2.518
2001-09-19,-1.845
2001-09-20,-2.6316
2001-09-21,0.7722
2001-09-24,-2.2989
2001-09-25,2.3529
2001-09-26,-0.3831
2001-09-27,1.9231
2001-09-28,-1.434
2001-10-01,-1.1868
2001-10-02,0.2325
2001-10-03,2.4739
2001-10-04,0.4149
2001-10-05,-2.2915
2001-10-08,1.461
2001-10-09,1.6673
2001-10-10,1.1927
2001-10-11,0.2947
2001-10-12,-2.0198
2001-10-15,-0.6747
2001-10-16,0.1887
2001-10-17,-0.565
2001-10-18,-1.5909
2001-10-19,-1.2317
2001-10-22,-2.4942
2001-10-23,3.3573
2001-10-24,1.3148
2001-10-25,6.1832
2001-10-26,-0.7908
2001-10-29,-3.442
2001-10-30,-2.439
2001-10-31,1.5385
2001-11-01,2.2727
2001-11-02,1.6667
2001-11-05,0.5464
2001-11-06,0.6159
2001-11-07,1.3684
2001-11-08,1.0302
2001-11-09,-0.8439
2001-11-12,0.0709
2001-11-13,0.1772
2001-11-14,1.4857
2001-11-15,-1.5335999999999999
2001-11-16,0.3894
2001-11-19,0.6347
2001-11-20,-0.7708
2001-11-21,-1.0946
2001-11-23,1.8208
2001-11-26,-0.0701
2001-11-27,-0.3509
2001-11-28,-1.2324
2001-11-29,-0.5704
2001-11-30,0.2151
2001-12-03,1.0733
2001-12-04,1.0619
2001-12-05,1.2259
2001-12-06,3.2872
2001-12-07,0.335
2001-12-10,-0.7346
2001-12-11,-0.0673
2001-12-12,0.4712
2001-12-13,0.2345
2001-12-14,0.1337
2001-12-17,2.1362
2001-12-18,-0.817
2001-12-19,-1.8451
2001-12-20,-1.6448
2001-12-21,1.0922
2001-12-24,1.1141
2001-12-26,-1.1352
2001-12-27,1.0469
2001-12-28,-1.0695000000000001
2001-12-31,-1.8580999999999999
2002-01-02,-0.1721
2002-01-03,0.069
2002-01-04,-1.1027
2002-01-07,-1.115
2002-01-08,-1.198
2002-01-09,3.067
2002-01-10,0.519
2002-01-11,-0.4131
2002-01-14,1.1061
2002-01-15,1.1966
2002-01-16,0.3716
2002-01-17,-0.6395
2002-01-18,-0.0678
2002-01-22,-1.0169
2002-01-23,-1.5411000000000001
2002-01-24,1.2174
2002-01-25,-0.9966
2002-01-28,-0.9372
2002-01-29,-1.4365999999999999
2002-01-30,0.711
2002-01-31,-2.1885
2002-02-01,-1.4796
2002-02-04,-0.1465
2002-02-05,-1.1372
2002-02-06,-0.705
2002-02-07,-0.4111
2002-02-08,-0.1876
2002-02-11,0.0376
2002-02-12,0.451
2002-02-13,1.3841999999999999
2002-02-14,1.476
2002-02-15,0.7273
2002-02-19,-1.7328999999999999
2002-02-20,3.086
2002-02-21,-0.4633
2002-02-22,3.4013999999999998
2002-02-25,-0.7964
2002-02-26,1.6754
2002-02-27,0.0
2002-02-28,-1.1672
2002-03-01,0.66
2002-03-04,5.107
2002-03-05,-2.3309
2002-03-06,-1.1764999999999999
2002-03-07,0.6463
2002-03-08,-0.1014
2002-03-11,-0.3045
2002-03-12,-0.7465
2002-03-13,0.9231
2002-03-14,-0.0678
2002-03-15,1.4237
2002-03-18,2.5401
2002-03-19,0.9126
2002-03-20,-0.1938
2002-03-21,-0.5825
2002-03-22,-1.0417
2002-03-25,0.4605
2002-03-26,-1.0806
2002-03-27,0.1324
2002-03-28,0.595
2002-04-01,-0.9859
2002-04-02,-0.4647
2002-04-03,-1.6339000000000001
2002-04-04,5.4237
2002-04-05,-0.4502
2002-04-08,1.0659
2002-04-09,-0.7031
2002-04-10,0.4828
2002-04-11,-0.3523
2002-04-12,-0.3536
2002-04-15,2.2580999999999998
2002-04-16,1.2618
2002-04-17,-0.6231
2002-04-18,-0.9091
2002-04-19,1.2338
2002-04-22,-1.875
2002-04-23,-1.3694
2002-04-24,-3.2612
2002-04-25,0.0668
2002-04-26,-0.7338
2002-04-29,-0.7056
2002-04-30,-0.4399
2002-05-01,1.5636
2002-05-02,1.071
2002-05-03,-0.6623
2002-05-06,-3.3333
2002-05-07,0.7586
2002-05-08,-0.1369
2002-05-09,2.536
2002-05-10,0.1003
2002-05-13,-2.4374000000000002
2002-05-14,0.9925
2002-05-15,-0.3728
2002-05-16,-1.5986
2002-05-17,-1.1753
2002-05-20,0.4197
2002-05-21,-0.3831
2002-05-22,-0.979
2002-05-23,0.2472
2002-05-24,0.0352
2002-05-28,-1.0563
2002-05-29,-0.7117
2002-05-30,0.5376
2002-05-31,2.1390000000000002
2002-06-03,-0.1745
2002-06-04,-2.7622
2002-06-05,-1.1865999999999999
2002-06-06,0.8006
2002-06-07,0.0
2002-06-10,-0.5415
2002-06-11,-0.3267
2002-06-12,0.4006
2002-06-13,-0.0725
2002-06-14,0.98
2002-06-17,1.8692
2002-06-18,-1.3409
2002-06-19,0.8584
2002-06-20,-1.4184
2002-06-21,-0.8993
2002-06-24,-0.3267
2002-06-25,-0.5827
2002-06-26,3.4798999999999998
2002-06-27,-1.6282999999999999
2002-06-28,0.6477
2002-07-01,-1.3228
2002-07-02,-0.7609
2002-07-03,-0.146
2002-07-05,2.0475
2002-07-08,-4.9086
2002-07-09,-0.5652
2002-07-10,0.3789
2002-07-11,-1.0948
2002-07-12,-0.5344
2002-07-15,-2.1873
2002-07-16,-0.4708
2002-07-17,0.5518
2002-07-18,-1.9992
2002-07-19,-2.8
2002-07-22,-3.1276
2002-07-23,-6.4571
2002-07-24,1.2716
2002-07-25,0.583
2002-07-26,1.8725
2002-07-29,4.9891
2002-07-30,1.0421
2002-07-31,-1.1964
2002-08-01,1.8372000000000002
2002-08-02,-1.3940000000000001
2002-08-05,-3.2848
2002-08-06,2.2786
2002-08-07,3.1526
2002-08-08,1.3447
2002-08-09,-0.2815
2002-08-12,1.0484
2002-08-13,-2.4342
2002-08-14,-0.2045
2002-08-15,3.2377
2002-08-16,1.6276000000000002
2002-08-19,-1.1719
2002-08-20,-4.3083
2002-08-21,4.0892
2002-08-22,-0.3175
2002-08-23,-2.4682
2002-08-26,3.9184
2002-08-27,0.3535
2002-08-28,-3.1311
2002-08-29,1.0101
2002-08-30,-0.56
2002-09-03,-2.0917
2002-09-04,2.9581
2002-09-05,-1.1971
2002-09-06,1.5751
2002-09-09,1.3917
2002-09-10,1.9607999999999999
2002-09-11,-1.6154
2002-09-12,-1.8765
2002-09-13,1.5936
2002-09-16,-1.3333
2002-09-17,-0.0397
2002-09-18,-1.7495
2002-09-19,-5.3824
2002-09-20,0.8982
2002-09-23,0.4663
2002-09-24,-0.6329
2002-09-25,6.1996
2002-09-26,1.7593
2002-09-27,1.611
2002-09-30,0.5414
2002-10-01,1.2692
2002-10-02,-1.6331
2002-10-03,0.0386
2002-10-04,3.435
2002-10-07,-2.9851
2002-10-08,-0.1923
2002-10-09,-5.2023
2002-10-10,2.2358000000000002
2002-10-11,2.3857
2002-10-14,1.2816
2002-10-15,3.1442
2002-10-16,-2.6394
2002-10-17,0.2291
2002-10-18,-1.1048
2002-10-21,0.1156
2002-10-22,-1.4236
2002-10-23,-1.6393
2002-10-24,0.0
2002-10-25,0.9921
2002-10-28,-1.4144999999999999
2002-10-29,-1.7537
2002-10-30,-1.6227
2002-10-31,-0.2474
2002-11-01,2.4804
2002-11-04,2.8237
2002-11-05,1.8046
2002-11-06,1.1175
2002-11-07,1.029
2002-11-08,0.1509
2002-11-11,-0.9793
2002-11-12,-0.5325
2002-11-13,-1.1472
2002-11-14,4.6035
2002-11-15,0.4808
2002-11-18,2.7603999999999997
2002-11-19,0.2865
2002-11-20,3.6071
2002-11-21,-1.0341
2002-11-22,3.309
2002-11-25,0.8766
2002-11-26,-2.1725
2002-11-27,-0.9224
2002-11-29,-0.3793
2002-12-02,-0.3461
2002-12-03,-1.7367
2002-12-04,-0.6716
2002-12-05,0.4626
2002-12-06,-0.6022
2002-12-09,-0.5346
2002-12-10,1.5407
2002-12-11,2.0819
2002-12-12,0.4839
2002-12-13,-3.5088
2002-12-16,1.9607999999999999
2002-12-17,0.4196
2002-12-18,-2.9943999999999997
2002-12-19,0.5384
2002-12-20,-1.1067
2002-12-23,1.9856
2002-12-24,0.531
2002-12-26,0.8099
2002-12-27,-0.0699
2002-12-30,2.5516
2002-12-31,-0.1022
2003-01-02,-0.8871
2003-01-03,-0.3098
2003-01-06,-0.2762
2003-01-07,0.4155
2003-01-08,1.7241
2003-01-09,1.5932
2003-01-10,2.9363
2003-01-13,-1.1345
2003-01-14,0.0
2003-01-15,1.8033000000000001
2003-01-16,0.161
2003-01-17,-0.2894
2003-01-21,-1.1287
2003-01-22,0.7828
2003-01-23,0.6796
2003-01-24,0.1286
2003-01-27,-0.4815
2003-01-28,-0.3871
2003-01-29,0.4534
2003-01-30,-1.9987
2003-01-31,2.9276
2003-02-03,-1.3742
2003-02-04,-0.1944
2003-02-05,-0.2922
2003-02-06,0.1303
2003-02-07,-0.3902
2003-02-10,0.2285
2003-02-11,-1.3029
2003-02-12,0.0
2003-02-13,-1.4521
2003-02-14,2.1433
2003-02-18,0.4918
2003-02-19,-1.4682
2003-02-20,0.1656
2003-02-21,0.3306
2003-02-24,-1.1532
2003-02-25,-0.8667
2003-02-26,3.5642
2003-02-27,0.2273
2003-02-28,0.4211
2003-03-03,2.6452
2003-03-04,-0.6285
2003-03-05,-2.024
2003-03-06,-2.8405
2003-03-07,0.3322
2003-03-10,-1.1589
2003-03-11,1.072
2003-03-12,-0.5635
2003-03-13,3.9333
2003-03-14,-0.5773
2003-03-17,0.0
2003-03-18,0.8065
2003-03-19,-1.92
2003-03-20,-0.7178
2003-03-21,1.8732
2003-03-24,-2.4194
2003-03-25,-1.7851
2003-03-26,0.4712
2003-03-27,-0.5025
2003-03-28,0.0
2003-03-31,-0.0673
2003-04-01,-0.438
2003-04-02,0.3384
2003-04-03,-0.8432
2003-04-04,-1.1905000000000001
2003-04-07,2.3064
2003-04-08,-1.0094
2003-04-09,-0.5099
2003-04-10,2.3232
2003-04-11,-1.2354
2003-04-14,1.5213
2003-04-15,0.3996
2003-04-16,-0.995
2003-04-17,-0.5025
2003-04-21,0.0
2003-04-22,-0.1347
2003-04-23,-0.5394
2003-04-24,-0.1017
2003-04-25,-0.9501
2003-04-28,0.4454
2003-04-29,0.2729
2003-04-30,1.5646
2003-05-01,-3.148
2003-05-02,8.195
2003-05-05,2.3011
2003-05-06,6.2168
2003-05-07,3.5294
2003-05-08,0.2841
2003-05-09,0.1133
2003-05-12,-1.1036
2003-05-13,3.0043
2003-05-14,2.2222
2003-05-15,-1.3315000000000001
2003-05-16,0.2479
2003-05-19,-2.7198
2003-05-20,-1.3555
2003-05-21,0.2004
2003-05-22,0.0
2003-05-23,1.0
2003-05-27,0.1414
2003-05-28,-1.4123999999999999
2003-05-29,1.1175
2003-05-30,1.7852000000000001
2003-06-02,0.0835
2003-06-03,0.8067
2003-06-04,3.2009
2003-06-05,0.2941
2003-06-06,-0.0267
2003-06-09,-0.2667
2003-06-10,0.2941
2003-06-11,-0.0267
2003-06-12,0.16
2003-06-13,-0.0799
2003-06-16,0.1599
2003-06-17,0.1862
2003-06-18,-0.4249
2003-06-19,-1.3067
2003-06-20,-0.0811
2003-06-23,-1.0817
2003-06-24,0.1914
2003-06-25,-0.1637
2003-06-26,0.8472
2003-06-27,0.1897
2003-06-30,-1.3524
2003-07-01,4.8807
2003-07-02,0.2353
2003-07-03,-0.9911
2003-07-07,0.9747
2003-07-08,-0.574
2003-07-09,-0.551
2003-07-10,0.2111
2003-07-11,0.3686
2003-07-14,0.4722
2003-07-15,-0.7833
2003-07-16,-0.3158
2003-07-17,-1.0032
2003-07-18,-0.1067
2003-07-21,-1.4682
2003-07-22,-2.0591
2003-07-23,-0.332
2003-07-24,11.1851
2003-07-25,-0.1498
2003-07-28,-0.875
2003-07-29,1.0088
2003-07-30,-0.6242
2003-07-31,-0.7538
2003-08-01,-0.4304
2003-08-04,-2.1103
2003-08-05,-0.1818
2003-08-06,-0.3383
2003-08-07,0.0
2003-08-08,-0.6266
2003-08-11,0.2365
2003-08-12,0.0
2003-08-13,1.1533
2003-08-14,1.0884
2003-08-15,1.7688000000000001
2003-08-18,0.5038
2003-08-19,1.2530999999999999
2003-08-20,0.1238
2003-08-21,1.4091
2003-08-22,-0.6582
2003-08-25,-0.5644
2003-08-26,0.2715
2003-08-27,0.2953
2003-08-28,0.3436
2003-08-29,1.2472
2003-09-02,-0.9662
2003-09-03,0.0
2003-09-04,-1.2439
2003-09-05,-0.9632
2003-09-08,0.0
2003-09-09,-2.2444
2003-09-10,0.2551
2003-09-11,1.3995
2003-09-12,-0.1255
2003-09-15,0.0251
2003-09-16,-0.1507
2003-09-17,-0.0252
2003-09-18,1.5098
2003-09-19,-0.8428
2003-09-22,1.425
2003-09-23,0.7148
2003-09-24,-2.1047
2003-09-25,-0.575
2003-09-26,-0.6789
2003-09-29,2.1519
2003-09-30,0.1487
2003-10-01,1.3858
2003-10-02,-2.5873
2003-10-03,0.4761
2003-10-06,-0.5486
2003-10-07,-0.9529
2003-10-08,-1.7215
2003-10-09,0.5667
2003-10-10,-0.1025
2003-10-13,-0.2821
2003-10-14,0.8743
2003-10-15,-0.1529
2003-10-16,-0.9446
2003-10-17,-1.1598
2003-10-20,-0.704
2003-10-21,0.709
2003-10-22,-0.7301
2003-10-23,-0.1839
2003-10-24,0.9211
2003-10-27,-0.0782
2003-10-28,2.8445
2003-10-29,8.0436
2003-10-30,-0.1174
2003-10-31,0.8465
2003-11-03,-0.9093
2003-11-04,1.1059
2003-11-05,-1.0937999999999999
2003-11-06,-1.7647
2003-11-07,0.8144
2003-11-10,-2.1858
2003-11-11,-2.1375
2003-11-12,1.2658
2003-11-13,-0.7353
2003-11-14,-0.4938
2003-11-17,-0.8933
2003-11-18,0.1252
2003-11-19,1.0253
2003-11-20,-2.7228
2003-11-21,-0.229
2003-11-24,0.7651
2003-11-25,-0.2531
2003-11-26,2.715
2003-11-28,-0.5682
2003-12-01,1.1179999999999999
2003-12-02,1.4988000000000001
2003-12-03,-0.8715
2003-12-04,-0.6105
2003-12-05,-0.86
2003-12-08,-0.9913
2003-12-09,-1.0513
2003-12-10,-0.0759
2003-12-11,0.4304
2003-12-12,0.8319
2003-12-15,0.125
2003-12-16,0.0
2003-12-17,-0.9738
2003-12-18,0.2774
2003-12-19,-0.8549
2003-12-22,-0.279
2003-12-23,-0.1526
2003-12-24,1.7574999999999998
2003-12-26,0.1001
2003-12-29,0.6252
2003-12-30,-0.497
2003-12-31,-0.4995
2004-01-02,0.1506
2004-01-05,-0.0251
2004-01-06,-0.351
2004-01-07,1.1572
2004-01-08,3.3574
2004-01-09,-1.3234
2004-01-12,0.6828
2004-01-13,0.218
2004-01-14,1.3775
2004-01-15,-0.2622
2004-01-16,0.2151
2004-01-20,1.2402
2004-01-21,-1.5783
2004-01-22,0.5744
2004-01-23,0.3094
2004-01-26,2.9419
2004-01-27,-0.3227
2004-01-28,-1.4798
2004-01-29,-2.8866
2004-01-30,1.015
2004-02-02,-1.4833
2004-02-03,-0.4128
2004-02-04,-0.3901
2004-02-05,0.049
2004-02-06,0.9542
2004-02-09,1.5027
2004-02-10,0.2865
2004-02-11,0.1667
2004-02-12,-0.7131
2004-02-13,-0.2394
2004-02-17,0.8159
2004-02-18,-0.1904
2004-02-19,-0.4293
2004-02-20,-1.3653
2004-02-23,-1.6513
2004-02-24,0.6667
2004-02-25,0.8339
2004-02-26,1.0946
2004-02-27,4.307
2004-03-01,0.4614
2004-03-02,-0.2526
2004-03-03,-0.9899
2004-03-04,0.3255
2004-03-05,-0.0463
2004-03-08,1.5766
2004-03-09,0.4565
2004-03-10,-1.2043
2004-03-11,-0.644
2004-03-12,0.463
2004-03-15,-0.3917
2004-03-16,1.0178
2004-03-17,-0.6183
2004-03-18,-0.9217
2004-03-19,0.2791
2004-03-22,1.1132
2004-03-23,0.2523
2004-03-24,-0.4118
2004-03-25,-0.6432
2004-03-26,0.1156
2004-03-29,0.4388
2004-03-30,4.2309
2004-03-31,3.0223
2004-04-01,0.0857
2004-04-02,2.2679
2004-04-05,1.4435
2004-04-06,-1.423
2004-04-07,0.2092
2004-04-08,0.5428
2004-04-12,-0.1246
2004-04-13,-1.2266
2004-04-14,0.0
2004-04-15,0.1894
2004-04-16,-0.5252
2004-04-19,-1.0137
2004-04-20,-1.1095
2004-04-21,0.0431
2004-04-22,2.286
2004-04-23,1.9186
2004-04-26,-4.7993
2004-04-27,1.0865
2004-04-28,2.3646
2004-04-29,-2.6459
2004-04-30,-2.308
2004-05-03,2.9587
2004-05-04,0.7935
2004-05-05,-0.4043
2004-05-06,-0.8545
2004-05-07,0.0215
2004-05-10,-3.059
2004-05-11,0.2222
2004-05-12,-0.9978
2004-05-13,-0.6943
2004-05-14,-0.7894
2004-05-17,-1.6595
2004-05-18,-0.3699
2004-05-19,0.0
2004-05-20,-5.6381
2004-05-21,1.7703
2004-05-24,0.8698
2004-05-25,2.9939999999999998
2004-05-26,0.0
2004-05-27,0.7907
2004-05-28,-0.5538
2004-06-01,1.3921000000000001
