ticker,0760047D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-3.5176
2000-01-04,-4.6875
2000-01-05,1.6393
2000-01-06,0.8065
2000-01-07,0.5333
2000-01-10,-0.2653
2000-01-11,-1.0638
2000-01-12,-2.1505
2000-01-13,0.5495
2000-01-14,1.0929
2000-01-18,-0.8108
2000-01-19,0.2725
2000-01-20,-7.6087
2000-01-21,-0.8824
2000-01-24,-2.0772
2000-01-25,-7.8788
2000-01-26,3.6184
2000-01-27,-1.2698
2000-01-28,-3.8585000000000003
2000-01-31,-2.3411
2000-02-01,4.1096
2000-02-02,-1.6447
2000-02-03,1.0033
2000-02-04,-0.9934
2000-02-07,3.01
2000-02-08,0.6494
2000-02-09,-3.5484
2000-02-10,-0.6689
2000-02-11,-5.0505
2000-02-14,-1.4184
2000-02-15,-1.4388
2000-02-16,0.365
2000-02-17,0.7273
2000-02-18,-1.444
2000-02-22,-3.6630000000000003
2000-02-23,-1.5209000000000001
2000-02-24,-1.9304999999999999
2000-02-25,0.0
2000-02-28,-2.3622
2000-02-29,-3.2258
2000-03-01,0.4167
2000-03-02,0.4149
2000-03-03,-2.0661
2000-03-06,-4.6414
2000-03-07,-4.4248
2000-03-08,-4.6296
2000-03-09,10.1942
2000-03-10,-1.3216
2000-03-13,-3.125
2000-03-14,-1.3825
2000-03-15,11.6822
2000-03-16,2.5105
2000-03-17,1.6327
2000-03-20,1.6064
2000-03-21,1.9763
2000-03-22,-0.7752
2000-03-23,-1.5625
2000-03-24,0.0
2000-03-27,-1.1905000000000001
2000-03-28,-1.6064
2000-03-29,0.0
2000-03-30,-0.4082
2000-03-31,-2.8689
2000-04-03,1.2658
2000-04-04,-0.8333
2000-04-05,0.8403
2000-04-06,0.0
2000-04-07,0.0
2000-04-10,-2.0833
2000-04-11,0.8511
2000-04-12,0.8439
2000-04-13,1.2551999999999999
2000-04-14,-3.3058
2000-04-17,-2.9915000000000003
2000-04-18,-0.8811
2000-04-19,-1.3333
2000-04-20,0.4505
2000-04-24,-3.5874
2000-04-25,2.3256
2000-04-26,3.1818
2000-04-27,1.3216
2000-04-28,3.9130000000000003
2000-05-01,4.1841
2000-05-02,-1.6064
2000-05-03,-3.2653
2000-05-04,-1.2658
2000-05-05,2.1368
2000-05-08,-2.0921
2000-05-09,1.2821
2000-05-10,-0.8439
2000-05-11,0.8511
2000-05-12,0.0
2000-05-15,2.1097
2000-05-16,0.8264
2000-05-17,0.8197
2000-05-18,2.0325
2000-05-19,-0.7968
