ticker,MSO US Equity
2000-05-23,-1.7606000000000002
2000-05-24,0.3584
2000-05-25,-2.1429
2000-05-26,0.7299
2000-05-30,-2.5362
2000-05-31,-1.487
2000-06-01,1.5093999999999999
2000-06-02,3.7175000000000002
2000-06-05,-0.7168
2000-06-06,1.8051
2000-06-07,2.1277
2000-06-08,1.0417
2000-06-09,14.433
2000-06-12,-2.7027
2000-06-13,8.9506
2000-06-14,-3.1161
2000-06-15,-2.924
2000-06-16,-0.9036
2000-06-19,-1.8237
2000-06-20,9.5975
2000-06-21,1.1299
2000-06-22,2.2346
2000-06-23,-0.2732
2000-06-26,-4.1096
2000-06-27,1.7143000000000002
2000-06-28,5.3371
2000-06-29,-0.8
2000-06-30,-5.3763
2000-07-03,0.5682
2000-07-05,0.2825
2000-07-06,-0.5634
2000-07-07,0.2833
2000-07-10,-1.4123999999999999
2000-07-11,-0.2865
2000-07-12,6.3218
2000-07-13,0.8108
2000-07-14,0.8043
2000-07-17,0.0
2000-07-18,0.7979
2000-07-19,-1.847
2000-07-20,-1.6129
2000-07-21,1.6393
2000-07-24,-1.0753
2000-07-25,-1.9022000000000001
2000-07-26,-0.831
2000-07-27,8.3799
2000-07-28,0.5155
2000-07-31,1.7949000000000002
2000-08-01,-1.2594
2000-08-02,-1.0204
2000-08-03,1.8041
2000-08-04,0.7595
2000-08-07,5.0251
2000-08-08,1.9139
2000-08-09,0.7042
2000-08-10,4.4289
2000-08-11,1.7856999999999998
2000-08-14,2.193
2000-08-15,4.2918
2000-08-16,-5.3498
2000-08-17,1.7391
2000-08-18,1.7094
2000-08-21,0.0
2000-08-22,-1.4706000000000001
2000-08-23,3.838
2000-08-24,0.2053
2000-08-25,1.6393
2000-08-28,4.8387
2000-08-29,2.8846
2000-08-30,-1.3084
2000-08-31,2.2727
2000-09-01,2.037
2000-09-05,-0.5445
2000-09-06,-3.1022
2000-09-07,-8.4746
2000-09-08,0.6173
2000-09-11,1.227
2000-09-12,1.0101
2000-09-13,1.2
2000-09-14,0.3953
2000-09-15,0.1969
2000-09-18,-4.9116
2000-09-19,-2.4793
2000-09-20,0.0
2000-09-21,-0.4237
2000-09-22,-4.2553
2000-09-25,7.5556
2000-09-26,-3.9256
2000-09-27,-3.0108
2000-09-28,-7.7605
2000-09-29,0.9615
2000-10-02,-0.9524
2000-10-03,-0.7212
2000-10-04,-3.632
2000-10-05,-11.5578
2000-10-06,-0.8523
2000-10-09,-1.1461000000000001
2000-10-10,-5.7971
2000-10-11,0.9231
2000-10-12,-7.3171
2000-10-13,-3.9474
2000-10-16,5.4795
2000-10-17,0.0
2000-10-18,-2.2727
2000-10-19,16.2791
2000-10-20,6.5714
2000-10-23,7.2386
2000-10-24,6.75
2000-10-25,-1.171
2000-10-26,-1.4218
2000-10-27,-3.6058
2000-10-30,-0.2494
2000-10-31,0.25
2000-11-01,7.7307
2000-11-02,3.7037
2000-11-03,-0.8929
2000-11-06,0.6757
2000-11-07,-4.0268
2000-11-08,-2.0979
2000-11-09,-6.4286
2000-11-10,1.7812000000000001
2000-11-13,-1.5
2000-11-14,6.3452
2000-11-15,5.0119
2000-11-16,-2.5
2000-11-17,-4.8951
2000-11-20,-1.4706000000000001
2000-11-21,-5.2239
2000-11-22,-2.6247
2000-11-24,0.0
2000-11-27,0.8086
2000-11-28,-4.8128
2000-11-29,1.4045
2000-11-30,-0.554
2000-12-01,0.2786
2000-12-04,0.0
2000-12-05,5.2778
2000-12-06,4.2216
2000-12-07,0.7595
2000-12-08,3.0151
2000-12-11,5.6098
2000-12-12,0.4619
2000-12-13,-4.1379
2000-12-14,-4.3165
2000-12-15,-4.7619
2000-12-18,-8.1579
2000-12-19,-7.1633
2000-12-20,-6.1728
2000-12-21,9.8684
2000-12-22,1.1976
2000-12-26,-3.5503
2000-12-27,-1.8405
2000-12-28,1.5625
2000-12-29,-1.2308
2001-01-02,-5.296
2001-01-03,4.2763
2001-01-04,7.8864
2001-01-05,-1.1696
2001-01-08,-9.1716
2001-01-09,4.2345
2001-01-10,0.0
2001-01-11,1.25
2001-01-12,6.1728
2001-01-16,9.8837
2001-01-17,5.0265
2001-01-18,0.5038
2001-01-19,-5.5138
2001-01-22,-2.9177999999999997
2001-01-23,7.6503
2001-01-24,11.9289
2001-01-25,-5.6689
2001-01-26,0.7212
2001-01-29,3.1026
2001-01-30,-1.2963
2001-01-31,0.3752
2001-02-01,-5.4206
2001-02-02,-1.1067
2001-02-05,-2.8777
2001-02-06,1.3169
2001-02-07,-0.4468
2001-02-08,-3.7128
2001-02-09,0.1695
2001-02-12,-0.2115
2001-02-13,1.9924
2001-02-14,-2.3275
2001-02-15,-4.8511
2001-02-16,4.5617
2001-02-20,-5.6459
2001-02-21,-3.2185
2001-02-22,-6.089
2001-02-23,-1.9451
2001-02-26,-3.6114
2001-02-27,-1.847
2001-02-28,-2.6882
2001-03-01,4.8619
2001-03-02,-2.4236
2001-03-05,0.27
2001-03-06,9.37
2001-03-07,0.4431
2001-03-08,1.4706000000000001
2001-03-09,-2.4154999999999998
2001-03-12,-1.4851
2001-03-13,0.1005
2001-03-14,-4.1165
2001-03-15,-2.4607
2001-03-16,-1.7713
2001-03-19,-4.0984
2001-03-20,3.0199
2001-03-21,-0.4425
2001-03-22,-1.3889
2001-03-23,1.6901000000000002
2001-03-26,4.7091
2001-03-27,1.9048
2001-03-28,-6.2825
2001-03-29,-0.7756
2001-03-30,0.5025
2001-04-02,-3.9444
2001-04-03,-10.3528
2001-04-04,-1.6129
2001-04-05,8.5246
2001-04-06,-5.9215
2001-04-09,4.4315999999999995
2001-04-10,3.567
2001-04-11,0.4157
2001-04-12,1.8923999999999999
2001-04-16,-0.9867
2001-04-17,2.5791
2001-04-18,5.1429
2001-04-19,-2.4457
2001-04-20,-2.507
2001-04-23,-0.0571
2001-04-24,2.4013999999999998
2001-04-25,0.9492
2001-04-26,5.365
2001-04-27,-2.8871
2001-04-30,-0.3784
2001-05-01,0.3798
2001-05-02,8.2162
2001-05-03,-0.5994
2001-05-04,6.3317
2001-05-07,0.7089
2001-05-08,0.2346
2001-05-09,0.2341
2001-05-10,-0.794
2001-05-11,-1.8362
2001-05-14,-0.5755
2001-05-15,-0.2894
2001-05-16,-0.9192
2001-05-17,-4.2969
2001-05-18,-0.2551
2001-05-21,2.4041
2001-05-22,6.6434
2001-05-23,-2.5761
2001-05-24,-2.1635
2001-05-25,3.0958
2001-05-29,-2.0019
2001-05-30,-1.2646
2001-05-31,-0.0985
2001-06-01,-0.641
2001-06-04,0.4963
2001-06-05,-0.2469
2001-06-06,5.4455
2001-06-07,0.1408
2001-06-08,-2.9536
2001-06-11,-1.1111
2001-06-12,-2.7846
2001-06-13,-0.7035
2001-06-14,-1.4676
2001-06-15,2.8762
2001-06-18,-1.7473999999999998
2001-06-19,-4.9797
2001-06-20,1.0695000000000001
2001-06-21,7.4074
2001-06-22,4.9261
2001-06-25,1.6432
2001-06-26,-0.6928
2001-06-27,-2.5581
2001-06-28,3.8186
2001-06-29,6.2069
2001-07-02,-0.4329
2001-07-03,0.4348
2001-07-05,0.2165
2001-07-06,-3.2397
2001-07-09,-10.625
2001-07-10,0.4496
2001-07-11,-0.1492
2001-07-12,2.241
2001-07-13,-2.5816
2001-07-16,1.25
2001-07-17,-1.5802
2001-07-18,-1.9066999999999998
2001-07-19,1.7391
2001-07-20,-0.2011
2001-07-23,1.6120999999999999
2001-07-24,2.3798
2001-07-25,-5.4237
2001-07-26,3.2258
2001-07-27,0.8929
2001-07-30,-1.6716
2001-07-31,-0.4
2001-08-01,-3.1124
2001-08-02,3.3161
2001-08-03,-1.003
2001-08-06,-3.0902
2001-08-07,-1.6205
2001-08-08,1.3815
2001-08-09,-0.6813
2001-08-10,0.2639
2001-08-13,0.0
2001-08-14,0.1053
2001-08-15,-2.2082
2001-08-16,-2.4194
2001-08-17,-3.7466
2001-08-20,3.4917
2001-08-21,-0.4425
2001-08-22,0.0
2001-08-23,0.1667
2001-08-24,0.3882
2001-08-27,4.4199
2001-08-28,3.5979
2001-08-29,-2.2472
2001-08-30,-4.3887
2001-08-31,0.8743
2001-09-04,-3.4128
2001-09-05,-1.9069
2001-09-06,-3.9451
2001-09-07,1.1905000000000001
2001-09-10,-0.5294
2001-09-17,-8.6339
2001-09-18,-2.2654
2001-09-19,0.8609
2001-09-20,-7.0256
2001-09-21,-8.1921
2001-09-24,5.7692
2001-09-25,-5.4545
2001-09-26,-3.0
2001-09-27,1.5067
2001-09-28,16.4063
2001-10-01,-6.3758
2001-10-02,-2.5806
2001-10-03,8.1678
2001-10-04,7.619
2001-10-05,0.1896
2001-10-08,-4.3533
2001-10-09,-1.3852
2001-10-10,1.6722000000000001
2001-10-11,5.5263
2001-10-12,-4.6135
2001-10-15,1.3072
2001-10-16,0.0645
2001-10-17,-1.354
2001-10-18,2.9412000000000003
2001-10-19,0.4444
2001-10-22,-2.5917
2001-10-23,1.5574
2001-10-24,-3.1949
2001-10-25,-0.9901
2001-10-26,-1.3333
2001-10-29,-2.3649
2001-10-30,-2.4221
2001-10-31,16.6667
2001-11-01,3.3435
2001-11-02,-2.4118
2001-11-05,-2.0494
2001-11-06,4.3077
2001-11-07,0.177
2001-11-08,-0.4711
2001-11-09,-0.5917
2001-11-12,1.0714
2001-11-13,6.3015
2001-11-14,5.2078
2001-11-15,-3.6334999999999997
2001-11-16,1.5301
2001-11-19,-0.4306
2001-11-20,-4.2162
2001-11-21,-0.1129
2001-11-23,0.7345
2001-11-26,1.0656
2001-11-27,-1.4983
2001-11-28,-2.7042
2001-11-29,-1.5055
2001-11-30,4.0564
2001-12-03,1.5819
2001-12-04,2.8921
2001-12-05,1.3514
2001-12-06,1.0133
2001-12-07,-0.2112
2001-12-10,-2.6455
2001-12-11,-1.1957
2001-12-12,-1.2651
2001-12-13,-4.3454
2001-12-14,-5.3582
2001-12-17,0.9231
2001-12-18,0.3049
2001-12-19,-0.6079
2001-12-20,0.1835
2001-12-21,0.3053
2001-12-24,-1.3999
2001-12-26,5.5556
2001-12-27,-2.2222
2001-12-28,1.4952
2001-12-31,-3.0642
2002-01-02,-3.0395
2002-01-03,-2.5078
2002-01-04,-3.8585000000000003
2002-01-07,-2.0067
2002-01-08,5.9386
2002-01-09,3.0928
2002-01-10,3.625
2002-01-11,-6.7551
2002-01-14,-1.0349
2002-01-15,-4.4444
2002-01-16,3.9672
2002-01-17,11.1842
2002-01-18,2.426
2002-01-22,-0.0578
2002-01-23,-0.8671
2002-01-24,-3.1487
2002-01-25,-1.3847
2002-01-28,-0.1832
2002-01-29,-0.9174
2002-01-30,-1.2346
2002-01-31,-1.5625
2002-02-01,0.0
2002-02-04,-1.9683000000000002
2002-02-05,-1.8782
2002-02-06,0.33
2002-02-07,-0.3289
2002-02-08,0.9901
2002-02-11,3.268
2002-02-12,1.2658
2002-02-13,0.8125
2002-02-14,-1.4259
2002-02-15,0.1258
2002-02-19,-2.2613
2002-02-20,4.1131
2002-02-21,-3.4568
2002-02-22,2.4297
2002-02-25,4.7440999999999995
2002-02-26,-0.7747
2002-02-27,1.5615999999999999
2002-02-28,4.9083
2002-03-01,0.6201
2002-03-04,8.4034
2002-03-05,-4.6512
2002-03-06,1.626
2002-03-07,-3.2
2002-03-08,2.6446
2002-03-11,1.8787
2002-03-12,-0.9484
2002-03-13,-1.2234
2002-03-14,4.5234
2002-03-15,2.8851
2002-03-18,0.2003
2002-03-19,-0.05
2002-03-20,-5.0
2002-03-21,0.4211
2002-03-22,-0.7338
2002-03-25,-5.227
2002-03-26,2.2284
2002-03-27,-1.6349
2002-03-28,-0.831
2002-04-01,-0.1676
2002-04-02,1.399
2002-04-03,3.4215999999999998
2002-04-04,0.6403
2002-04-05,0.2121
2002-04-08,2.963
2002-04-09,0.2055
2002-04-10,-0.7692
2002-04-11,-1.1886
2002-04-12,1.7259
2002-04-15,-1.0283
2002-04-16,-0.8831
2002-04-17,-0.9434
2002-04-18,-0.3175
2002-04-19,-1.4862
2002-04-22,0.4849
2002-04-23,0.3753
2002-04-24,3.8996
2002-04-25,-3.9589
2002-04-26,1.1777
2002-04-29,-8.4656
2002-04-30,4.0462
2002-05-01,-1.1111
2002-05-02,1.1236
2002-05-03,0.4444
2002-05-06,-0.6084
2002-05-07,0.0
2002-05-08,0.3339
2002-05-09,-0.9429
2002-05-10,-0.5039
2002-05-13,2.9263
2002-05-14,2.187
2002-05-15,3.2638
2002-05-16,-0.2591
2002-05-17,0.7792
2002-05-20,-1.6495
2002-05-21,0.1048
2002-05-22,1.3089
2002-05-23,2.6357
2002-05-24,-0.5539
2002-05-28,-3.5443
2002-05-29,0.21
2002-05-30,0.2095
2002-05-31,1.4114
2002-06-03,-2.8866
2002-06-04,0.0531
2002-06-05,2.0159
2002-06-06,-1.144
2002-06-07,-8.5218
2002-06-10,-8.2231
2002-06-11,7.1429
2002-06-12,-12.2807
2002-06-13,-1.3333
2002-06-14,4.3919
2002-06-17,-2.7184
2002-06-18,-4.1916
2002-06-19,14.2361
2002-06-20,-1.6413
2002-06-21,-1.2979
2002-06-24,-21.4152
2002-06-25,8.3665
2002-06-26,-23.5294
2002-06-27,5.7692
2002-06-28,4.2727
2002-07-01,0.2616
2002-07-02,9.5652
2002-07-03,-7.381
2002-07-05,0.5998
2002-07-08,0.5111
2002-07-09,-0.4237
2002-07-10,-5.8723
2002-07-11,-0.5425
2002-07-12,-0.9091
2002-07-15,-2.1101
2002-07-16,-1.5933000000000002
2002-07-17,-2.6667
2002-07-18,3.4247
2002-07-19,-0.473
2002-07-22,-2.0913
2002-07-23,-2.9126
2002-07-24,-9.5
2002-07-25,-7.1823
2002-07-26,-13.6905
2002-07-29,16.5517
2002-07-30,0.0
2002-07-31,-2.8402
2002-08-01,-3.5323
2002-08-02,7.4495000000000005
2002-08-05,-4.5828
2002-08-06,0.6158
2002-08-07,-8.2007
2002-08-08,-9.6
2002-08-09,-1.3274
2002-08-12,4.4843
2002-08-13,0.4292
2002-08-14,0.0
2002-08-15,15.5271
2002-08-16,1.603
2002-08-19,-1.2136
2002-08-20,11.1794
2002-08-21,-1.5470000000000002
2002-08-22,-3.5915
2002-08-23,-3.1432
2002-08-26,-3.2452
2002-08-27,-0.1242
2002-08-28,-1.4925
2002-08-29,1.6414
2002-08-30,-7.4534
2002-09-03,2.6846
2002-09-04,1.9607999999999999
2002-09-05,-2.1795
2002-09-06,0.1311
2002-09-09,1.4398
2002-09-10,16.7742
2002-09-11,-1.105
2002-09-12,-1.6760000000000002
2002-09-13,1.4773
2002-09-16,-2.4636
2002-09-17,0.0
2002-09-18,-3.3295
2002-09-19,-0.4751
2002-09-20,-3.4606
2002-09-23,-2.9666
2002-09-24,-2.1656
2002-09-25,1.5625
2002-09-26,-7.6923
2002-09-27,-2.6389
2002-09-30,-0.1427
2002-10-01,3.5714
2002-10-02,-6.2069
2002-10-03,-8.6765
2002-10-04,0.6441
2002-10-07,-4.0
2002-10-08,3.3333
2002-10-09,-15.1613
2002-10-10,16.9202
2002-10-11,-1.9512
2002-10-14,5.141
2002-10-15,12.4606
2002-10-16,-2.805
2002-10-17,5.772
2002-10-18,-7.9127
2002-10-21,11.1111
2002-10-22,13.3333
2002-10-23,-2.1176
2002-10-24,4.2067
2002-10-25,0.9227
2002-10-28,-2.8571
2002-10-29,-2.2353
2002-10-30,1.8051
2002-10-31,-14.8936
2002-11-01,6.8056
2002-11-04,1.3004
2002-11-05,4.2362
2002-11-06,2.8325
2002-11-07,-3.1138
2002-11-08,0.618
2002-11-11,-2.3342
2002-11-12,0.8805
2002-11-13,1.8702999999999999
2002-11-14,0.3672
2002-11-15,3.4146
2002-11-18,9.1981
2002-11-19,0.216
2002-11-20,6.4655000000000005
2002-11-21,-0.7085
2002-11-22,14.6789
2002-11-25,4.9778
2002-11-26,-8.5521
2002-11-27,1.3889
2002-11-29,-2.6484
2002-12-02,3.2833
2002-12-03,-0.2725
2002-12-04,-2.1858
2002-12-05,1.3966
2002-12-06,-2.9385
2002-12-09,-4.6358
2002-12-10,6.5476
2002-12-11,-2.2346
2002-12-12,0.4762
2002-12-13,-1.7062
2002-12-16,2.1215
2002-12-17,-2.644
2002-12-18,-2.0369
2002-12-19,0.8911
2002-12-20,2.5515
2002-12-23,-1.4354
2002-12-24,-2.0388
2002-12-26,2.0813
2002-12-27,-1.4563
2002-12-30,-1.4778
2002-12-31,-1.3
2003-01-02,4.154
2003-01-03,0.8755
2003-01-06,-0.4822
2003-01-07,0.0
2003-01-08,-1.0659
2003-01-09,-0.2938
2003-01-10,2.3576
2003-01-13,-1.2476
2003-01-14,-0.9718
2003-01-15,-1.8646
2003-01-16,-2.0
2003-01-17,-1.0204
2003-01-21,-8.6598
2003-01-22,3.2731
2003-01-23,0.765
2003-01-24,0.7592
2003-01-27,-1.3994
2003-01-28,1.5284
2003-01-29,4.3011
2003-01-30,-4.433
2003-01-31,0.863
2003-02-03,0.107
2003-02-04,-1.7094
2003-02-05,-1.087
2003-02-06,-2.1978
2003-02-07,-3.3708
2003-02-10,-5.3488
2003-02-11,-3.9312
2003-02-12,0.0
2003-02-13,0.7673
2003-02-14,2.7919
2003-02-18,0.8642
2003-02-19,-1.224
2003-02-20,-0.8674
2003-02-21,-0.25
2003-02-24,-1.6291
2003-02-25,-1.7833999999999999
2003-02-26,-4.2802
2003-02-27,0.271
2003-02-28,-0.6757
2003-03-03,2.7211
2003-03-04,-3.9735
2003-03-05,4.8276
2003-03-06,-0.6579
2003-03-07,-1.9868000000000001
2003-03-10,0.6757
2003-03-11,0.0
2003-03-12,-2.5503
2003-03-13,2.4793
2003-03-14,0.5376
2003-03-17,1.6042999999999998
2003-03-18,-0.2632
2003-03-19,2.5066
2003-03-20,-0.7722
2003-03-21,2.594
2003-03-24,-0.5057
2003-03-25,3.939
2003-03-26,-2.8117
2003-03-27,1.6352
2003-03-28,-0.9901
2003-03-31,2.625
2003-04-01,-2.8015
2003-04-02,0.3759
2003-04-03,0.6242
2003-04-04,2.1092
2003-04-07,-1.3366
2003-04-08,1.7241
2003-04-09,-1.8159999999999998
2003-04-10,3.0826000000000002
2003-04-11,0.2392
2003-04-14,1.432
2003-04-15,3.6471
2003-04-16,-0.454
2003-04-17,1.4823
2003-04-21,0.4494
2003-04-22,1.3423
2003-04-23,7.6159
2003-04-24,-0.9231
2003-04-25,-4.4513
2003-04-28,5.3088
2003-04-29,0.7202
2003-04-30,-11.3381
2003-05-01,-4.9539
2003-05-02,-0.6061
2003-05-05,-1.0976
2003-05-06,0.2466
2003-05-07,6.7651
2003-05-08,1.9585
2003-05-09,5.0847
2003-05-12,0.0
2003-05-13,14.5161
2003-05-14,9.8592
2003-05-15,2.5641
2003-05-16,-4.5
2003-05-19,-7.4171
2003-05-20,-2.3563
2003-05-21,2.7027
2003-05-22,2.4436
2003-05-23,-1.3761
2003-05-27,0.9302
2003-05-28,-1.0138
2003-05-29,0.0931
2003-05-30,1.4884
2003-06-02,2.6581
2003-06-03,-15.0
2003-06-04,5.042
2003-06-05,1.3
2003-06-06,1.0859
2003-06-09,-1.1719
2003-06-10,-0.2964
2003-06-11,-2.2795
2003-06-12,-1.6227
2003-06-13,-1.134
2003-06-16,2.7112
2003-06-17,-5.4822
2003-06-18,0.7519
2003-06-19,0.2132
2003-06-20,0.7447
2003-06-23,-2.3231
2003-06-24,1.0811
2003-06-25,-0.7487
2003-06-26,1.6164
2003-06-27,-0.8484
2003-06-30,0.4278
2003-07-01,0.639
2003-07-02,-0.1058
2003-07-03,-1.4830999999999999
2003-07-07,-0.2151
2003-07-08,-0.3233
2003-07-09,-1.6216
2003-07-10,-0.6593
2003-07-11,0.0
2003-07-14,-2.2124
2003-07-15,-0.6787
2003-07-16,-1.5945
2003-07-17,-3.4722
2003-07-18,1.5588
2003-07-21,-1.2987
2003-07-22,0.0
2003-07-23,0.8373
2003-07-24,-1.8980000000000001
2003-07-25,-2.0556
2003-07-28,2.4691
2003-07-29,2.0482
2003-07-30,0.3542
2003-07-31,-2.5882
2003-08-01,1.2077
2003-08-04,-1.5513
2003-08-05,-1.4545
2003-08-06,-0.123
2003-08-07,-1.3547
2003-08-08,-0.3745
2003-08-11,-1.7544
2003-08-12,5.4847
2003-08-13,3.2648
2003-08-14,0.2342
2003-08-15,2.3364
2003-08-18,2.1689
2003-08-19,0.0
2003-08-20,-1.2291
2003-08-21,1.1312
2003-08-22,-0.5593
2003-08-25,-2.9246
2003-08-26,-1.0429
2003-08-27,1.6393
2003-08-28,0.8065
2003-08-29,0.1143
2003-09-02,1.5981999999999998
2003-09-03,2.6966
2003-09-04,1.6411
2003-09-05,0.9688
2003-09-08,-1.919
2003-09-09,1.3043
2003-09-10,-1.2876
2003-09-11,0.6522
2003-09-12,0.0
2003-09-15,-0.216
2003-09-16,0.3247
2003-09-17,0.2157
2003-09-18,0.1076
2003-09-19,1.0753
2003-09-22,-0.1064
2003-09-23,-0.639
2003-09-24,-0.5359
2003-09-25,-0.6466
2003-09-26,-0.8677
2003-09-29,2.407
2003-09-30,-1.1752
2003-10-01,0.4324
2003-10-02,-0.7535
2003-10-03,0.1085
2003-10-06,2.0585
2003-10-07,5.6263
2003-10-08,-1.3065
2003-10-09,0.4073
2003-10-10,-1.4199
2003-10-13,0.0
2003-10-14,1.1317
2003-10-15,-1.4242
2003-10-16,-0.2064
2003-10-17,0.3102
2003-10-20,0.5155
2003-10-21,2.359
2003-10-22,-1.8035999999999999
2003-10-23,-1.0204
2003-10-24,-1.7526000000000002
2003-10-27,2.8332
2003-10-28,2.551
2003-10-29,-0.597
2003-10-30,4.1041
2003-10-31,-0.8654
2003-11-03,-0.097
2003-11-04,1.7476
2003-11-05,-0.7634
2003-11-06,2.0192
2003-11-07,2.0735
2003-11-10,-1.5697
2003-11-11,-0.6567
2003-11-12,-0.1889
2003-11-13,-2.0814
2003-11-14,-0.9662
2003-11-17,0.2927
2003-11-18,-0.9728
2003-11-19,-5.4028
2003-11-20,-2.1807
2003-11-21,2.017
2003-11-24,-0.1041
2003-11-25,1.4583
2003-11-26,0.8214
2003-11-28,-0.4073
2003-12-01,-0.7157
2003-12-02,-0.103
2003-12-03,-2.5773
2003-12-04,-0.1058
2003-12-05,-0.5297
2003-12-08,-2.3429
2003-12-09,-0.5453
2003-12-10,-2.193
2003-12-11,2.9148
2003-12-12,0.1089
2003-12-15,-0.4353
2003-12-16,-0.2186
2003-12-17,-0.1095
2003-12-18,0.6579
2003-12-19,-0.7625
2003-12-22,-0.7684
2003-12-23,0.885
2003-12-24,0.8772
2003-12-26,-0.7609
2003-12-29,0.8762
2003-12-30,6.8404
2003-12-31,0.1016
2004-01-02,3.1471999999999998
2004-01-05,4.3307
2004-01-06,0.9434
2004-01-07,5.6075
2004-01-08,0.885
2004-01-09,-0.4386
2004-01-12,4.0529
2004-01-13,-0.8467
2004-01-14,0.854
2004-01-15,-0.3387
2004-01-16,1.6992
2004-01-20,5.6809
2004-01-21,-2.6087
2004-01-22,3.7338
2004-01-23,4.7731
2004-01-26,-1.0456
2004-01-27,-3.0943
2004-01-28,-1.4798
2004-01-29,2.0553
2004-01-30,1.1619
2004-02-02,-1.2251
2004-02-03,-3.1008
2004-02-04,-1.6
2004-02-05,-0.1626
2004-02-06,-1.0586
2004-02-09,-0.5761
2004-02-10,-1.904
2004-02-11,0.4219
2004-02-12,-0.8403
2004-02-13,-1.0169
2004-02-17,7.4486
2004-02-18,3.745
2004-02-19,-2.5346
2004-02-20,-1.576
2004-02-23,1.6813
2004-02-24,3.1496
2004-02-25,1.374
2004-02-26,-1.3554
2004-02-27,10.916
2004-03-01,-4.1982
2004-03-02,1.0057
2004-03-03,2.8449999999999998
2004-03-04,-2.9737
2004-03-05,-22.5944
2004-03-08,-8.8398
2004-03-09,-3.5354
2004-03-10,2.8272
2004-03-11,3.8697
2004-03-12,1.2745
2004-03-15,-3.485
2004-03-16,-0.9027
2004-03-17,2.1255
2004-03-18,-0.2973
2004-03-19,0.8946
2004-03-22,1.0836999999999999
2004-03-23,4.7758
2004-03-24,1.5814
2004-03-25,-1.0989
2004-03-26,-2.4074
2004-03-29,1.8027
2004-03-30,0.466
2004-03-31,2.0408
2004-04-01,-0.0909
2004-04-02,0.455
2004-04-05,0.1812
2004-04-06,-1.085
2004-04-07,-0.5484
2004-04-08,-3.8603
2004-04-12,1.0516
2004-04-13,-3.122
2004-04-14,0.293
2004-04-15,-0.6816
2004-04-16,-0.6863
2004-04-19,4.6397
2004-04-20,0.0
2004-04-21,0.0
2004-04-22,-0.9434
2004-04-23,1.2381
2004-04-26,-0.1881
2004-04-27,0.754
2004-04-28,-1.5903
2004-04-29,0.0951
2004-04-30,-2.5641
2004-05-03,-2.4366
2004-05-04,-1.1988
2004-05-05,-0.8089
2004-05-06,-1.1213
2004-05-07,-6.2887
2004-05-10,-3.7404
2004-05-11,5.7143
2004-05-12,-1.7297
2004-05-13,-0.9901
2004-05-14,-0.4444
2004-05-17,3.683
2004-05-18,-1.1841
2004-05-19,-6.8627
2004-05-20,0.0
2004-05-21,8.7719
2004-05-24,-0.8602
2004-05-25,2.7115
2004-05-26,-2.1119
2004-05-27,-1.0787
2004-05-28,-0.2181
2004-06-01,2.0765
